,Postcentral_L,Frontal_Sup_2_L,Rectus_L,Hippocampus_R,Vermis_8,ParaHippocampal_L,SN_pr_R,Thal_VL_R,Putamen_L,Thal_IL_R,Cingulate_Post_R,Thal_PuI_R,Temporal_Pole_Mid_R,Temporal_Sup_L,Thal_LGN_R,ACC_pre_L,Precuneus_R,Vermis_7,Thal_LP_R,Parietal_Inf_R,Fusiform_R,Amygdala_L,Vermis_4_5,ParaHippocampal_R,Caudate_R,Paracentral_Lobule_L,Frontal_Sup_Medial_L,Cerebellum_8_R,OFClat_R,Thal_MDl_R,SN_pc_L,Cingulate_Post_L,SupraMarginal_L,Frontal_Inf_Oper_R,Thal_VA_R,Red_N_R,ACC_sup_L,Calcarine_L,Caudate_L,Thal_VL_L,Pallidum_R,Lingual_R,Occipital_Mid_L,Thal_AV_R,Temporal_Sup_R,Hippocampus_L,VTA_L,Occipital_Sup_R,Thal_PuA_R,Frontal_Mid_2_R,Precuneus_L,Red_N_L,Frontal_Inf_Tri_R,SN_pc_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Thal_VA_L,Precentral_L,Frontal_Sup_Medial_R,OFCpost_L,Lingual_L,Parietal_Sup_L,Occipital_Mid_R,Rectus_R,Frontal_Mid_2_L,OFCmed_R,Frontal_Med_Orb_R,Thal_LP_L,Raphe_D,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_L,Thal_PuL_R,Cerebellum_7b_L,Thal_VPL_L,Thal_MDl_L,Olfactory_L,Cerebellum_3_R,OFClat_L,Vermis_6
OFClat_R,0.2729285033668698,0.5450053215783608,0.25713754110431464,0.5940118599194623,0.21139380809744301,0.43751192545046397,0.4436619054711444,0.6515202151327295,0.5574263746427368,0.07788431549350422,0.5186232293206445,-0.09364463963457036,0.3414740635825202,0.5172009831134752,0.47126320935487953,0.41099686345237074,0.2884249535329881,0.2851301529972253,0.4848700229696957,-0.048635247909935134,0.3778215929675706,0.37059696701468225,0.4183658680832679,0.4157214416540653,0.7337631638919414,0.10225048661117551,0.6334430839057624,-0.19684388542729703,1.0,0.3535423945062747,0.32850059120953395,0.46178024413469043,0.311050496630719,0.48106459171775506,0.6691870770980343,0.1399788148792913,0.5758366496306034,0.11124723506187408,0.6025143816750974,0.536513454045781,0.41502974427858835,0.14454912103234793,0.04116203705057251,0.2702214205391324,0.48751597102827093,0.39660144212701903,0.5543587486476445,0.024065021990880158,0.3399961652778216,0.5804280321891911,0.2952475257873751,0.3473755428825014,0.6892320791654564,0.49413198738272696,0.5086169003353849,0.4046719263045999,0.6106339757427653,0.16572698426830174,0.5598423494940695,0.2585149513925203,0.06181426686655811,0.14394815707398348,0.03176354078322683,0.3754488196725337,0.5098057083877208,-0.20352957604942323,-0.11754228903410928,0.3256574883063542,0.573619032540927,-0.023761394205209247,0.33411890647763504,0.015947227327546897,0.42229708954483297,0.09355051664200886,0.38510858974409734,0.30857724742500164,0.5622172020744305,0.1291585848982578,0.3243490797959471,0.08356778567112307
Thal_MDl_R,-0.037729019370544556,0.25836468990281586,0.21103000625685453,0.6315517368466333,0.5599097780991794,0.37703172682686165,0.24568254701628445,0.5114234067457178,0.6236844788791432,0.5608126771838965,0.512456500897954,0.2512691532153773,0.3177522415125718,0.43121207347495066,0.5353293564699368,-0.026309373184418793,0.11880212274412628,0.5931261689244173,0.471016932853275,-0.19057441954520227,0.4880131482162329,0.3210208464487585,0.3775419931955714,0.3544653900554809,0.5226402001737034,-0.07852598216841791,0.28498234658507887,0.1853341697527521,0.3535423945062747,1.0,0.7852898866684376,0.269665054798394,0.319360569983975,0.49507340134380534,0.3570788821152361,0.4555433563752282,0.4283419137890388,0.2239287237603679,0.5843461625193579,0.5733108455897875,0.4499774954095459,0.3052390121050914,0.2789245823184837,0.13505927135975287,0.4074891111500103,0.5450097166893406,0.5988890364673856,0.21271295632759465,0.7376683780303571,0.3498800991359607,0.23324398759716689,0.662191065174598,0.4458805285784152,0.33678367815702853,0.5079581452959068,0.3610610785553537,0.3217249757000599,-0.04583021585233424,0.1968738986776673,0.16447886445861634,0.26954485040169474,-0.05805084215460405,0.3613606607078954,-0.003350815112666104,0.27582233421334196,-0.14499025541136007,0.17383178250537226,0.3177466364512513,0.5055303566339778,0.05568924242748168,0.3697311693880245,0.03587771134794982,0.42652248366562817,0.1032911900676869,0.50079192324644,0.5867112491097489,0.13725550621585772,0.07960694093560934,0.018386636357901807,0.11943513281084406
SN_pc_L,0.014352472909338398,0.32675007674988527,0.22933135225778994,0.6194432265940507,0.5112297576085875,0.2395611286440534,0.3233548870649205,0.527571223743698,0.5712002094757314,0.6139820276523864,0.2861330795700418,0.24789830287335474,0.24475977925299364,0.3624759833231084,0.4639390368588731,0.02264960001920418,0.12780354668412536,0.42512204357312966,0.5238027314393867,-0.0532010580593852,0.36796578087613063,0.27316463781148753,0.19527060160083823,0.3408508407786765,0.46415707031606857,-0.006169173108732655,0.30412210841177184,0.16803923079296892,0.32850059120953395,0.7852898866684376,1.0,0.18459622442199006,0.1375579588885761,0.39126565732596774,0.2996582336972989,0.6256755439216007,0.5579479414372864,0.15669625734160628,0.6213838934282672,0.6142789234564303,0.39959393015089245,0.2631144878291391,0.2090706410210179,0.3594604200684766,0.31717336707400334,0.541358836564771,0.4904490074423274,0.1667738942185915,0.5868950758142724,0.2816159814594719,0.18463192945181683,0.6755165043788609,0.34653638341388115,0.305031290130692,0.45776550707886837,0.45103350670423986,0.28273993856320334,-0.001651878092962649,0.19434877162162487,0.13596292360500414,0.31948860202981466,-0.037278279277810834,0.20513224676690256,-0.13403760971615772,0.17997750974130092,-0.12516902721783815,0.09165915408484128,0.4050875405885641,0.4733993266964775,0.0913350627098568,0.5534048023319695,0.098774222467971,0.44664424704451466,0.01743568204900781,0.6101702648607896,0.41881337196665236,0.10942382035024831,0.14027744765535158,0.14013511068752293,-0.04435940385512201
Cingulate_Post_L,0.6849205591633751,0.6995307937214017,0.19377434540251226,0.45712597331269844,0.18898158832333747,0.4640989671576056,0.10935170098239862,0.6092094760759774,0.47660869666984323,0.008314666623624708,0.8109494830478259,0.17806351782063248,-0.24667785409462237,0.7973441216285612,0.028541868360935037,0.261018118581138,0.8446229638680715,0.366592219862427,0.3725544501530218,0.47941032244356807,0.6460616203760726,0.18892796911240164,0.7776714598907057,0.7021867092036098,0.5123534915083633,0.6532533598953703,0.6895141087182894,0.29496528671529787,0.46178024413469043,0.269665054798394,0.18459622442199006,1.0,0.6813993154438243,0.6961248018483976,0.5047792465097835,-0.11611780912410798,0.3940289143121155,0.6770963169074882,0.4674028779826729,0.4997653746850357,0.6189276524824481,0.6232012288921044,0.49599917875863936,0.16211800000078283,0.7686000091316932,0.6573340358506962,0.4644930764668882,0.48081147374668914,0.07077191294540318,0.8312090631315364,0.8477164772048995,0.31897857848466854,0.618584225061974,0.2878884645205928,0.49991167725083535,0.5649722202602084,0.5361196322685781,0.7043985494795156,0.41313716559292585,0.20636649447355457,0.5891934372499409,0.4900822835974093,0.1675061398757256,0.3194711656364224,0.7144980836021554,0.17460636786083997,-0.1120948769565962,0.12275705876596665,0.36699568798230364,0.4786477551575862,0.32219410365983403,0.0675754460804334,0.32845093679300597,0.07214681033474908,0.26660208374770605,0.32254399672872197,0.24202177588546542,0.7084894025476497,0.39774820705831726,0.4964981285450172
SupraMarginal_L,0.5760170132356676,0.4838492991287808,0.1873668251139622,0.4266457742025468,0.2162321219467045,0.5157824258577143,0.031111711343506133,0.5037894889114182,0.3533255991239547,0.10913734282717061,0.6590885340623293,0.1589441163779748,-0.02454895797794982,0.7244125415877501,0.08733256365709664,0.04217843606469391,0.6480320483914094,0.3160425368761374,0.3817495700302909,0.4155037994440722,0.5512642608159385,0.10991596188340096,0.7412099754129595,0.5366407270456236,0.3630751923911233,0.44899407416207926,0.5780507678484501,0.26830442608947264,0.311050496630719,0.319360569983975,0.1375579588885761,0.6813993154438243,1.0,0.7622725698026374,0.26658892836612746,-0.036640948688033526,0.32819686107177426,0.5904676438561086,0.30091514051192797,0.4744274691140724,0.384887207837265,0.5807170195167353,0.683842977191054,0.1646163279710442,0.7087948147331248,0.4187106349762923,0.42982336539858307,0.7068022724809772,0.3002030930224344,0.7244017215209906,0.6674929731219997,0.38748109691481153,0.5377168287024376,0.2857845299634101,0.5481927386997534,0.3726832848630271,0.3166733322265975,0.5023832971549694,0.27819935395156375,0.13283748903938883,0.5345420456583018,0.6529503270555734,0.5588013442475988,0.3237751124540523,0.5840986034391427,0.17269399557374912,-0.06271117596892577,0.11848845033792321,0.11642129619178111,0.5993892615309595,0.03674823233892203,-0.0018795782429434091,0.35061973722469914,0.3692363645728585,0.2816777602637809,0.5151197690628532,0.02551605474924166,0.4737935195546738,0.08103370486525723,0.5983358048398907
Frontal_Inf_Oper_R,0.5349403748723617,0.6978456718452307,0.20704203714985941,0.6831533372791593,0.24929328072189375,0.5955486519145381,0.38373353921079606,0.7498849685138701,0.601897860357837,0.22664999054112325,0.7680817908156965,0.2066823230725588,-0.05070651311336761,0.8346111991368768,0.31350593900313806,0.1575182221010609,0.668173600220654,0.49493782360459976,0.6034090825115116,0.3870701250457995,0.6140906818019184,0.3261705622089119,0.764105089444476,0.7270625445933893,0.68153417397438,0.43648058487296365,0.7324116068648802,0.12865146362862323,0.48106459171775506,0.49507340134380534,0.39126565732596774,0.6961248018483976,0.7622725698026374,1.0,0.5127698547647156,0.14111701607160185,0.5935268733931559,0.5548280185293711,0.6480397634249628,0.6936435375393537,0.6353526536770773,0.5822794439891228,0.4521283842046362,0.303255586263024,0.8372427684987328,0.7053757686609528,0.5457406203114115,0.4995512432746932,0.4021165599857993,0.8280337998490473,0.6432402954185447,0.5225787408347944,0.7872322681884983,0.5353991679487542,0.7783809258861936,0.7108699215279828,0.5839635900473042,0.5473004836175125,0.4547677100912223,0.28348964670879234,0.4956794172996119,0.3976831088241158,0.35184974506457806,0.30654972259124535,0.7080073484141461,0.16378256292725563,-0.11136066349682135,0.31092931097287857,0.49563529498870346,0.44921845061536914,0.4273864620064464,-0.04362088647134081,0.45992884545571505,0.0949235005780395,0.5346633080531742,0.42305356957693047,0.32621228983060563,0.5019073862400747,0.3029628379001161,0.39724185981873034
Thal_VA_R,0.18809331431063678,0.6919634895357201,0.14297995484720108,0.5998916300575684,0.21795416278059493,0.6341841803578196,0.3141368183427437,0.7802327114235188,0.6221620629522068,-0.15902168037380252,0.6249373588417172,-0.08149952352436336,-0.026125136812626654,0.6346112663687971,0.4797020635028333,0.5475978104041522,0.38868298620753017,0.45861979797615343,0.40353316022745894,0.04238289766249511,0.49769005227034596,0.5743961735029279,0.6039120203985476,0.6230795519201772,0.8018126476673104,0.22117945961561142,0.6054702475550595,-0.045876777594062196,0.6691870770980343,0.3570788821152361,0.2996582336972989,0.5047792465097835,0.26658892836612746,0.5127698547647156,1.0,-0.17037715192338415,0.5426011183709948,0.3013903570311383,0.6904368865295236,0.6443460593145292,0.5728806999606569,0.21717047527385125,-0.21021667155880652,0.3104656570731314,0.5280080300714995,0.6065309124805105,0.6206262094042221,-0.09738061726224428,0.266142333327837,0.6564690131046474,0.40647140580270613,0.13999075316311851,0.6716143313529688,0.4801352413553822,0.3495081726512113,0.47927638951519386,0.8983901313494095,0.2870966260708932,0.5985422312566675,0.5452766545048168,-0.009331792859441032,-0.13268643956853884,-0.18864004699842313,0.5633536328194492,0.6923751874472104,0.04615705128581832,0.08653546760985675,0.18549246216295792,0.7990951876290445,-0.2121400630331571,0.4238824224077766,-0.1581016603286719,0.31282563106567085,-0.3131736755677445,0.5291038352952891,0.3721087150493933,0.781988826206536,0.2468832887777973,0.554546981470366,0.23960848564020543
Red_N_R,-0.13020732685495723,-0.028260039189484953,0.1458483145347954,0.4119533805520809,0.18518827795755538,-0.11094781949867549,0.3928388482819992,0.1833788351209309,0.34901164004266244,0.698395812023507,-0.017365944223857482,0.1263274967635536,0.41687608904479984,0.06273316063956223,0.3749564736448138,-0.21987840788143861,-0.18671593893901675,0.10633537465425155,0.37326664492961514,-0.19028218372355254,0.03170241603498377,0.04723481780582675,-0.18051192382704112,-0.05220192584063549,0.2294489927130661,-0.302740761238424,0.07357693331323317,-0.07766449504608268,0.1399788148792913,0.4555433563752282,0.6256755439216007,-0.11611780912410798,-0.036640948688033526,0.14111701607160185,-0.17037715192338415,1.0,0.3910594507218174,-0.1746463486037365,0.3725215659965493,0.2924207293794521,0.09285843625989885,0.08265722719962072,0.21274759373038832,0.24270954866284578,0.08340417113302638,0.11124546476377303,0.178488743555436,0.09958611393886722,0.5278085034385972,-0.058645376470866734,-0.20502307312502377,0.6869101250461772,0.1713647758962115,0.14019187338612624,0.4639218219497803,0.2987571121894687,-0.11780727004110046,-0.2564701625598859,-0.031187633132339375,-0.1356348384332309,0.17136517883301142,-0.021092158976986262,0.2973029693281861,-0.4757339003913119,-0.17519352282493014,-0.17065951907589272,-0.05769903690672152,0.33965560749012835,0.16200078925650446,0.11218333990539461,0.36522102819922125,0.1397453067403991,0.41839438473556934,0.2712794970767266,0.3774112699543296,0.11238163464736534,-0.13025076996163137,-0.15076381455619967,-0.13929220080047733,-0.3417168400087411
ACC_sup_L,0.3135582191204461,0.7638256203035911,0.19952149081916898,0.6349788645032218,0.22384488496735,0.3790638520580515,0.46828964217942687,0.8011936744821229,0.6024054494167344,0.28026985327149667,0.45199278083371913,0.25261675690704466,0.1816955493520841,0.5691349308645421,0.45315039847645167,0.4934907724824234,0.2626023643603084,0.17415077626823744,0.83506191225231,0.19919158270913828,0.2356657153010751,0.27567999302845103,0.3466739191349456,0.4121562902290719,0.756487803926264,0.08432447442692315,0.6665394697131679,-0.1254621122572499,0.5758366496306034,0.4283419137890388,0.5579479414372864,0.3940289143121155,0.32819686107177426,0.5935268733931559,0.5426011183709948,0.3910594507218174,1.0,0.09136267094834939,0.8607783745173787,0.8139836237747837,0.4239336215121932,0.19589572256611779,0.09356695489855087,0.7166811455245804,0.5115208480725886,0.5097720895278819,0.5226555526717318,0.14488878404376668,0.45139009926016654,0.5362848176647883,0.17938769997158968,0.48362973194729497,0.6701385018746285,0.5296732014648604,0.7647948906423774,0.72098686311134,0.6132822254653595,0.1856624686469328,0.6401167199862934,0.28031213953565853,0.21444973634567727,0.10575107635558595,0.039169502804298345,0.1389664005549723,0.5569652801272837,-0.06637646488233225,-0.005558801661755862,0.7185925461045005,0.6445489597195382,0.08986126891823895,0.4874266311841434,-0.0075926031706052164,0.7504119256055524,0.01831869348051307,0.7501633844078212,0.3614754468258206,0.4067582493897587,0.1864818488417035,0.4258483663461604,-0.01039153114212558
Calcarine_L,0.5998556267450337,0.5110756900529694,0.21637526102733212,0.23461247500690818,0.08007247349147589,0.25076477426159605,-0.03908567611833447,0.4154019262436216,0.18632120500551153,-0.10389223836401829,0.5822246847661635,-0.008543068059323753,-0.35417760212896515,0.6355658754682927,-0.14411108554506144,0.10465975617547879,0.785347529922564,0.574888070550275,0.04481319443919024,0.42780594402925337,0.8432344756420475,-0.09499700690677632,0.8168726334786952,0.5648441405856441,0.22105133882390415,0.6508531524065615,0.5406576217176675,0.505069075558178,0.11124723506187408,0.2239287237603679,0.15669625734160628,0.6770963169074882,0.5904676438561086,0.5548280185293711,0.3013903570311383,-0.1746463486037365,0.09136267094834939,1.0,0.1845381841097367,0.4094516032498259,0.418777092300381,0.8995655388499953,0.4932182660845546,0.006103429971737993,0.6764401358424526,0.6433311467840188,0.1725699483122644,0.5032729092647634,-0.03555296282016388,0.7141925773086134,0.7800550768505663,0.3405038838167973,0.2869453371220394,0.1942525657088026,0.21169494426348812,0.4311577583226925,0.3745501183285681,0.7923177241433396,0.22666542963920977,0.1383687553202203,0.7800401888388673,0.2911083851141503,0.22616904699205134,0.3139712216437075,0.5994917783386295,0.22948681290676357,0.04727623761141555,-0.15015939614673324,0.0979939286953147,0.5747562967819729,0.26433539830060876,-0.0289620094024279,-0.03236282903963042,-0.1067585667028644,0.31122656701961443,0.2836547032044249,0.05692183814810998,0.853260981701346,0.3799696476842701,0.835745523895962
Caudate_L,0.21708635273077526,0.7279849515459146,0.25063270038118646,0.7082531662307838,0.3063319918422295,0.4155916098897508,0.4978084505299159,0.8272257839766088,0.7662524653352323,0.30207579244809846,0.5546229584186615,0.19452459206005515,0.08619854420030772,0.6913031459986553,0.5438805374841259,0.40622664199745284,0.3203675620325872,0.4251686981779039,0.7093050299412248,0.061548062336409866,0.3833162339184258,0.4187477259796103,0.45281440393788114,0.5629569382245038,0.8389278498141989,0.06969020579748761,0.7254560129599995,-0.09652287157653308,0.6025143816750974,0.5843461625193579,0.6213838934282672,0.4674028779826729,0.30091514051192797,0.6480397634249628,0.6904368865295236,0.3725215659965493,0.8607783745173787,0.1845381841097367,1.0,0.8213730444187882,0.6837076251685912,0.2648287253032967,0.0437665325140479,0.49554809737144134,0.5651756323741168,0.7275063663020295,0.605869931741677,0.0009714617756321122,0.5130472472792401,0.6386949801976006,0.2758407939887369,0.5044911912588016,0.7479297413637228,0.5095196977038656,0.7289489532807573,0.7840995160237576,0.7548253686864533,0.18958628518285206,0.5478598746838947,0.33905021813413855,0.2225238736673387,-0.061214043898966466,-0.10387615809410997,0.1681487445524391,0.5955388909992037,-0.08035751545610782,-0.05954123206811888,0.4977492177011263,0.8265987577289802,-0.008166356881803886,0.6663954530583575,-0.11262846806885693,0.582042766554958,-0.117534191070519,0.6806536181383426,0.3297961840105277,0.5667909643819332,0.2193056294850649,0.49898486289016486,0.002860376360368615
Thal_VL_L,0.28421283042521617,0.7400866678798869,0.27246293982694914,0.7577466655473172,0.3593937215340465,0.5157825058409056,0.3327689180745581,0.9235926423530673,0.7080671537678495,0.24959119409913433,0.6007810145909817,0.2076580362644446,0.10782205172691144,0.7013939211403447,0.46743794300364666,0.3670248509915812,0.41714102197028435,0.45501463051679397,0.6811601189228811,0.18962500437299734,0.5661418015673658,0.3687793392224304,0.5962353099288296,0.5830696081237752,0.7478034476782452,0.1855527507053411,0.7079112311795288,-0.03866307151627111,0.536513454045781,0.5733108455897875,0.6142789234564303,0.4997653746850357,0.4744274691140724,0.6936435375393537,0.6443460593145292,0.2924207293794521,0.8139836237747837,0.4094516032498259,0.8213730444187882,1.0,0.5481321725085706,0.44995978272744724,0.21162384743782725,0.6560826604898607,0.6647666602877774,0.6579711247192294,0.6322692160150437,0.27864878433385254,0.4946968106270523,0.6701921619550932,0.4117439626201876,0.5739505439250994,0.6947880584718791,0.4563802550747152,0.6855533282545445,0.7111773139447509,0.7238898694121589,0.28146264680075633,0.6068727253834255,0.3628741640750231,0.3530010990031703,0.10621334701118106,0.20500459574195776,0.22533536572059926,0.7086983176364134,0.039260736884078475,0.1070092058352575,0.5616852992497893,0.6232885461643177,0.1482908779801615,0.5641212293904879,-0.15509334861219218,0.4996597568541949,-0.056247159789923076,0.8606641237383561,0.6103994254229309,0.43850112393724894,0.34322120202168116,0.5177904608702408,0.30330854206255914
Pallidum_R,0.409278645065334,0.5761122342386088,0.13383436087697212,0.6052672090084406,0.3136154805098647,0.5243584515572279,0.1754436840102673,0.6560205748211613,0.8192534507926296,0.37477623387434134,0.6475954668664501,0.1979596593113557,-0.3736572553227412,0.7173925264252525,0.10123797170013195,0.023614880027759473,0.6073650613193371,0.5146374669426719,0.3585439954154677,0.2980124245406997,0.5611384834265742,0.5382910522755586,0.5746090175125214,0.8540569294613002,0.6464303165810937,0.3866602202695944,0.6009118646171974,0.12054625283541556,0.41502974427858835,0.4499774954095459,0.39959393015089245,0.6189276524824481,0.384887207837265,0.6353526536770773,0.5728806999606569,0.09285843625989885,0.4239336215121932,0.418777092300381,0.6837076251685912,0.5481321725085706,1.0,0.39094844388761746,0.12529972349907909,0.11846171185980607,0.7031426699691894,0.8020733386596607,0.479102530702735,0.1780417888638332,0.1322571761343121,0.713873422531747,0.6013378444786488,0.2667236615878658,0.6805947310573406,0.1857195591778071,0.5175758080612967,0.6931054025246227,0.5573193841945471,0.4481812475545042,0.26650533119626624,0.33991532950743936,0.367157199331779,0.1186317827327316,-0.0329496147301561,0.0764510030134481,0.6363216909336208,0.19707294067424327,-0.04631320886114894,0.09476465307674427,0.5575048893567708,0.1268348721110989,0.6903159946319262,-0.27997905248993527,0.19269910287229663,-0.17158939260981967,0.3305369928197416,0.3333737946241853,0.39862866576269573,0.5110512227842048,0.5411066112858433,0.17199295773365497
Lingual_R,0.5717755814144332,0.4914983898338623,0.2631558231414099,0.3457926463365459,0.07307707894743207,0.19839155372538608,0.16202256850986446,0.4327964676640499,0.2531623265509776,0.029952567384951355,0.5561690036874251,0.05932031235824231,-0.16314514429204818,0.6450296251848885,0.01169049256890743,0.07150617445557668,0.7072755937498881,0.6407434854343317,0.12118714181129707,0.31617267491673595,0.8689809104475968,-0.08473180639776787,0.7755978944320774,0.5167217119706381,0.3059818038665063,0.48254705269558656,0.5870987828688102,0.4772104845695145,0.14454912103234793,0.3052390121050914,0.2631144878291391,0.6232012288921044,0.5807170195167353,0.5822794439891228,0.21717047527385125,0.08265722719962072,0.19589572256611779,0.8995655388499953,0.2648287253032967,0.44995978272744724,0.39094844388761746,1.0,0.5556098694445258,-0.0030673681998144645,0.7022210500933571,0.6073115474632884,0.2113447006494689,0.5653233413771882,0.14647472537423814,0.6958199342560197,0.6465351665307453,0.5600520200903177,0.3652809226355318,0.2880701752326855,0.4056522777845583,0.5222370682714388,0.3416893882473807,0.7032700257629397,0.27079879073122876,0.13409712698990658,0.835918952531661,0.2721327107475474,0.3253312918002535,0.18424303340569603,0.5845480448784914,0.2081811700091663,0.0072296582296388565,-0.03803487341378349,0.10436381101800793,0.5834281929800427,0.3234741796552838,0.03513788186689022,0.16620256538595626,0.06162628766750999,0.3854334066658511,0.27946650355187586,0.05808146103265071,0.7725157274559474,0.317784573068072,0.7558772286862842
Occipital_Mid_L,0.523344737883939,0.18708717741648792,0.221460106739735,0.14151823421755289,0.19886346003612582,0.055538093644112795,-0.06262393212363357,0.12304668895835082,0.07638682253903303,0.2948532618911937,0.31223024085612444,0.24300411632117824,0.12266019276245962,0.3643633081050494,-0.11089101604370746,-0.14807190720669877,0.5065719487432355,0.10931233636852186,0.2011376136973012,0.36376627060484823,0.3696390323190669,-0.252330629982765,0.3730393534678894,0.20732849630510275,-0.014080626680087385,0.4056187243628848,0.31558423271895475,0.31941143729914984,0.04116203705057251,0.2789245823184837,0.2090706410210179,0.49599917875863936,0.683842977191054,0.4521283842046362,-0.21021667155880652,0.21274759373038832,0.09356695489855087,0.4932182660845546,0.0437665325140479,0.21162384743782725,0.12529972349907909,0.5556098694445258,1.0,0.01759012520210558,0.3982203123530297,0.21491967910590276,0.15656697833535374,0.7633636278696602,0.20110443497806632,0.37220706796595093,0.5428246592056029,0.49571061266828115,0.12367281997854704,0.06006431745571944,0.35959940901672816,0.15666511940978428,-0.13228136366119728,0.39761837083611223,-0.007546854359358782,-0.14238345891888363,0.7246691527983483,0.743794040100959,0.597333919265347,-0.025300051716277014,0.17491584395457233,0.03458196932830203,-0.11179253678660626,0.09093079751628454,-0.2341992355000075,0.8483665140900144,-0.016451620490672423,0.2775135346441801,0.22541739414004558,0.5951459150672174,0.06355218070590038,0.2948507613998418,-0.3539106196054075,0.4499504180543433,-0.1379824639048312,0.4389705201507242
Thal_AV_R,0.20121632732192743,0.5224249119517066,0.15157290681084726,0.40235788485153784,0.11107301480412994,0.2573572646933226,0.16194053764953267,0.597018744155648,0.31287487427763655,0.18916668458218516,0.16866057282249866,0.2047599843472571,0.13605582196042398,0.26886524237536785,0.2384173972618772,0.33626233862352617,0.14490010113977247,-0.13131819150287402,0.6034546064044599,0.3420246062995292,-0.01260784091890559,0.22939267015491158,0.0934269490981121,0.20201223461190662,0.3931915074832359,0.16227272145889998,0.31890815884266405,-0.22421200540922265,0.2702214205391324,0.13505927135975287,0.3594604200684766,0.16211800000078283,0.1646163279710442,0.303255586263024,0.3104656570731314,0.24270954866284578,0.7166811455245804,0.006103429971737993,0.49554809737144134,0.6560826604898607,0.11846171185980607,-0.0030673681998144645,0.01759012520210558,1.0,0.25709956655583915,0.200428123051397,0.31405563037661305,0.1609703228738354,0.11955804765905668,0.20761385468120172,0.1060360932867244,0.1968281819572561,0.3510138286550436,0.24072477854965654,0.40877475695626975,0.4012223776671646,0.3521196015754324,0.10221695929963301,0.4608905149049165,0.24214456772528226,0.07841082127782745,0.191054521322168,0.07757384403435996,0.01145357806481016,0.3025179918684986,0.02511382454077852,0.06215640394932046,0.6686342932399564,0.316209429138807,0.09857100761368026,0.3232627519171081,-0.022095780343235023,0.45034901674908906,-0.0121467826984142,0.6540696329960797,0.26127326440865084,0.21978450883639686,0.09021849899502132,0.33465819372737154,-0.09176231463462886
Temporal_Sup_R,0.5562237583414922,0.741231506578926,0.23987986056319893,0.6684119841056244,0.2548438050945733,0.624049575402606,0.3117115691842637,0.7821656342803465,0.6541181058414304,0.2085881459912566,0.8741807840922231,0.23042849016421013,-0.1687866219902879,0.8456869107630415,0.09629658887479688,0.16457377459368583,0.7723431043337535,0.5305394685559236,0.4696925278115746,0.5105414759771517,0.7629782377680159,0.34843399818343906,0.826527848163529,0.8038857428503846,0.6998423295439401,0.5374160623227594,0.7330720945222294,0.2157206966385311,0.48751597102827093,0.4074891111500103,0.31717336707400334,0.7686000091316932,0.7087948147331248,0.8372427684987328,0.5280080300714995,0.08340417113302638,0.5115208480725886,0.6764401358424526,0.5651756323741168,0.6647666602877774,0.7031426699691894,0.7022210500933571,0.3982203123530297,0.25709956655583915,1.0,0.7611315940458743,0.532536620665024,0.5384423036546169,0.21742433293293303,0.8670864367199853,0.7628723020020415,0.5060490018040769,0.7991942455361736,0.43879518452703564,0.6883504195390365,0.7410631154063183,0.5580772525272201,0.6119180891575415,0.5278237010003666,0.3948260653907378,0.5975813327548519,0.3674748349302067,0.3784858317837414,0.2571946176293505,0.7993527776485726,0.2717620668120859,-0.07270243598709332,0.185758965794865,0.3935692270505497,0.4736793063128685,0.4993652897500355,-0.11062274668349789,0.37405678030712175,0.08526640699203263,0.5531042963050095,0.5432745937826685,0.34059828661020325,0.6828872875336771,0.45300797414595806,0.5396403196465044
Hippocampus_L,0.391694650180009,0.69881493272487,0.28095871374181647,0.5775922949559766,0.340286995995274,0.4780533116406701,0.3471269920732955,0.7139848607018255,0.6692303268773754,0.2257439723906595,0.7097811425336926,0.21772045237836374,-0.2979886762637298,0.784777543026429,0.1603958380182662,0.24152462332961408,0.6524319986881878,0.6744201608926879,0.42453063089004006,0.3090187408810843,0.7001583103503706,0.3314176998088409,0.7026146683903629,0.7990766088001616,0.6603501519756871,0.42860889116516615,0.6869293346344597,0.29234069524256384,0.39660144212701903,0.5450097166893406,0.541358836564771,0.6573340358506962,0.4187106349762923,0.7053757686609528,0.6065309124805105,0.11124546476377303,0.5097720895278819,0.6433311467840188,0.7275063663020295,0.6579711247192294,0.8020733386596607,0.6073115474632884,0.21491967910590276,0.200428123051397,0.7611315940458743,1.0,0.4329342948753383,0.19994665428578937,0.23248356846798826,0.7784980246441915,0.6450500897485039,0.4446704925567023,0.659625805382346,0.48036016752256644,0.5268653482632928,0.7925159280034347,0.6368202115618119,0.5386787743551753,0.3625919223348198,0.4057231465764734,0.5478290132990594,0.017778777550400988,-0.008093370243634178,0.2655955325806722,0.6670343879859756,0.1275836709921173,-0.07102017054915878,0.14188303087749132,0.6287039854545179,0.2684324160849969,0.6816410134231126,-0.13127156020653016,0.257846343641392,-0.26561987941872806,0.5343668628523975,0.2922702935945047,0.4582204479439846,0.6413535450598328,0.5401469975339086,0.39068701277146267
