,Precentral_R,Cerebellum_Crus2_L,Insula_L,Thal_LGN_R,Frontal_Inf_Orb_2_R,Thal_MDl_L,Vermis_6,OFCpost_R,Cerebellum_3_R,Lingual_R,SupraMarginal_L,OFClat_L,Cerebellum_9_R,Parietal_Inf_R,Thal_PuI_L,Fusiform_R,Frontal_Inf_Oper_L,Supp_Motor_Area_R,Red_N_R,Frontal_Inf_Oper_R,Supp_Motor_Area_L,Thal_LP_R,Vermis_9,Rectus_L,SN_pr_R,Cingulate_Post_R,Temporal_Pole_Sup_L,Thal_VA_R,Pallidum_L,Thal_MDm_L,Thal_VPL_R,Postcentral_R,Thal_PuA_L,Raphe_D,Cerebellum_Crus1_R,Temporal_Sup_R,SN_pr_L,N_Acc_L,Temporal_Mid_R,OFCmed_R,VTA_R,Thal_IL_R,Paracentral_Lobule_R,Occipital_Mid_R,ACC_sub_R,Precuneus_R,Calcarine_L,Amygdala_R,Frontal_Mid_2_L,Fusiform_L,Thal_MGN_R,Temporal_Inf_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Vermis_3,Cerebellum_Crus1_L,Precentral_L,Thal_AV_R,Occipital_Mid_L,ParaHippocampal_R,Cerebellum_7b_L,VTA_L,Temporal_Sup_L,Olfactory_R,Cingulate_Post_L,Cerebellum_8_L,Olfactory_L,Calcarine_R,Vermis_1_2,Cingulate_Mid_L,Occipital_Sup_R,Vermis_7,Caudate_R,Thal_VPL_L,Rolandic_Oper_R,Thal_PuA_R,Cerebellum_6_R,Frontal_Med_Orb_L,Parietal_Inf_L,Cerebellum_3_L,Thal_VL_R,Thal_VL_L,N_Acc_R,Hippocampus_R,Frontal_Mid_2_R,SupraMarginal_R,Parietal_Sup_L,ParaHippocampal_L,Thal_MDm_R,Rolandic_Oper_L,Angular_L,OFCant_L,Temporal_Inf_R,Paracentral_Lobule_L,Cerebellum_10_L,Cerebellum_8_R,ACC_sup_L,Lingual_L,Caudate_L,Thal_MDl_R,Thal_Re_L,SN_pc_L,Cingulate_Mid_R,Frontal_Sup_2_R,Cuneus_R,Frontal_Inf_Tri_R,Cerebellum_9_L,Hippocampus_L,Putamen_R,Thal_AV_L,ACC_sup_R,Vermis_10,Postcentral_L,Thal_LP_L,Cuneus_L,Cerebellum_4_5_L,Thal_PuM_L,OFClat_R,Parietal_Sup_R,Pallidum_R,Frontal_Sup_2_L,Insula_R,Thal_PuM_R,Raphe_M,Temporal_Mid_L,Frontal_Sup_Medial_L,OFCant_R,Cerebellum_10_R,Frontal_Inf_Tri_L,Angular_R
Cingulate_Post_L,0.5269101107680036,0.0675754460804334,0.6238686411640028,0.028541868360935037,0.386857036096012,0.32254399672872197,0.4964981285450172,0.4778808214859626,0.7084894025476497,0.6232012288921044,0.6813993154438243,0.39774820705831726,0.6762570341270656,0.47941032244356807,0.25117271407937247,0.6460616203760726,0.5649722202602084,0.806031057883397,-0.11611780912410798,0.6961248018483976,0.8010595270785348,0.3725544501530218,0.46410419736073893,0.19377434540251226,0.10935170098239862,0.8109494830478259,0.44470248345663516,0.5047792465097835,0.5645103030009279,0.5698072203106482,0.22448682283811147,0.549568435015604,0.054068572879222135,0.36699568798230364,0.22473293690596882,0.7686000091316932,0.22432201858524592,0.06577502983239664,0.5538821536711579,0.17460636786083997,0.2242299279085945,0.008314666623624708,0.724835000498628,0.1675061398757256,-0.061121201570369925,0.8446229638680715,0.6770963169074882,0.12263407441808569,0.7144980836021554,0.7399519774739942,0.1512518805074654,0.448580123841925,0.6413900380720363,0.09925798677997749,0.6652778983248989,0.37823389249990064,0.7043985494795156,0.16211800000078283,0.49599917875863936,0.7021867092036098,0.07214681033474908,0.4644930764668882,0.7973441216285612,0.22929502017090916,1.0,0.43584833479962864,0.24202177588546542,0.7072168991426706,0.6200839556660059,0.7432271314256792,0.48081147374668914,0.366592219862427,0.5123534915083633,0.26660208374770605,0.49991167725083535,0.07077191294540318,0.5263991716803424,-0.3792026148566359,0.691988887435059,0.64378733440946,0.6092094760759774,0.4997653746850357,-0.11714047060979943,0.45712597331269844,0.8312090631315364,0.4624044927308688,0.4900822835974093,0.4640989671576056,0.6743965410068778,0.5699575533729176,0.4784473153743378,0.16157010238993108,0.4644777185506747,0.6532533598953703,0.2286717952272265,0.29496528671529787,0.3940289143121155,0.5891934372499409,0.4674028779826729,0.269665054798394,0.38746001785097717,0.18459622442199006,0.6081977551709667,0.8426526342877423,0.71404330378756,0.618584225061974,0.4362543888126615,0.6573340358506962,0.6448604654138761,0.32701040740267634,0.25804669964477195,0.6886804873519536,0.6849205591633751,0.12275705876596665,0.5830559410838494,0.8455519035352551,0.4271790433432187,0.46178024413469043,0.019432886406465857,0.6189276524824481,0.6995307937214017,0.3887832015378629,0.2311969334073666,0.42023617635560007,0.7524220999168666,0.6895141087182894,0.22713623733610172,0.4778728089950049,0.4045742563155925,0.14070897221103623
Cerebellum_8_L,-0.054790274424600265,0.008841193118663099,0.30647997900351626,0.21534921666467902,0.2618823862704329,0.6904578021801896,0.694152696642932,0.383639545961421,0.3968057341204258,0.6531512862404693,0.6247206756633581,0.17041456805706506,0.7437404065552365,0.05450914765826755,0.6214284680025706,0.7407212930923203,0.3512678055498675,0.5880140303256908,0.11781067466298806,0.5334773553415957,0.4108027115217302,0.26644725632677285,0.5349538726961343,0.2074769117692121,0.07981760842656806,0.6166138765316157,0.5830775209237712,0.3472062217658234,0.393204113050396,0.6601015352784302,0.39551324964916873,-0.03348627919133159,0.5502210991440809,0.22856865251537392,0.6523116132546032,0.6302947902163081,0.19379650880147148,0.045588415384176025,0.8082714666175901,0.16614262121057857,0.40200926062716563,0.24591570355947837,0.35903556484424703,0.5641194614546201,-0.04374469624959385,0.3876016651737813,0.592430525706883,0.19118386473412055,0.5345518180767584,0.5967834012120188,-0.03556425584274547,0.42911775760661414,0.4991613908417518,0.43880975723564863,0.5066457511352049,0.8012754760005779,0.23647472749030704,0.08019515660594072,0.49021451231265495,0.49696078197614607,0.24083025848365866,0.45717919759392855,0.5647598523770736,0.0914570712033409,0.43584833479962864,1.0,0.14057032475627723,0.4658582639139897,0.8411022191479064,0.4242382430469014,0.5210481486872823,0.6446490461870599,0.44926693054319705,0.5388638834284429,0.41443666013421665,0.4933395471373539,0.8009724969023525,-0.2681151800383032,0.49299997052903566,0.698256157872804,0.5225826705973233,0.5737017969003904,-0.013689290232977882,0.5381984131443714,0.564534825315366,0.3703801607472465,0.14837347002286266,0.5111895353710876,0.7249115988194049,0.41948071204032017,0.35115983151086855,0.27203438285568493,0.7758260376429073,0.10723370575103007,-0.033251396795548185,0.3694946378478916,0.2845171149157009,0.5202305681012532,0.35079158603853744,0.6229968136650071,-0.015807246350834556,0.44427909297152535,0.1800627670985916,0.44717854248113525,0.6208352251148956,0.42108140443160874,0.7983374101018531,0.5342794510554658,0.32069011290061655,0.6310260873959035,0.14735370963804356,0.30086341065578137,0.20363783516684225,0.10276222523088749,0.46475457783869256,0.5381165365975619,0.652409521999705,0.2156254594301486,-0.41659827838513397,0.38359619740318396,0.35870535707396783,0.35218265094947465,0.5610040749210778,0.2711218031037337,0.5500654929737179,0.4320969537582491,-0.07464482289224468,0.5626810743114493,0.2846337009765924,0.06219378252516874
Olfactory_L,-0.0015934161892866984,-0.210534428088591,0.680201067441222,0.4752132321929598,0.39645263264820596,0.07755110649425401,0.03383393638701412,0.5815041465535512,-0.006113685158361406,0.05808146103265071,0.02551605474924166,0.5399221768217587,0.06231690211907335,-0.08810802585554176,-0.06373757941506909,0.26050098061218563,0.4108183386067769,0.25072061127615,-0.13025076996163137,0.32621228983060563,0.12512030745223285,0.23254530677126617,0.05761154865297395,0.13294399344525626,0.5610141785763281,0.3650521650227475,0.5760451559601726,0.781988826206536,0.5721957990674509,0.17472814840309817,0.35128148035606865,0.016325431873622648,0.0718919203191036,0.6747832717214657,-0.13022202417612935,0.34059828661020325,0.6175465612249665,0.8985273253944355,0.14226016586781004,-0.0025245059289215033,0.14078139552064378,-0.21039039950157123,0.020929173396446215,-0.2522064570648566,0.33786860331803903,0.15693154590967504,0.05692183814810998,0.7506926539719357,0.5279962373754822,0.4004938901233972,0.23832420002579627,0.5796271953123583,0.3438614638690203,0.0999304356025955,-0.22330542663892963,0.001355339710430608,0.04931304727783876,0.21978450883639686,-0.3539106196054075,0.4624330768760573,-0.3725684926254721,0.3907365629224489,0.4570801180704516,0.8659955144464041,0.24202177588546542,0.14057032475627723,1.0,0.05856009747625705,0.24988544962660159,0.16573527144300754,-0.23190397664542012,0.36639373708621104,0.6918802858635088,0.42580777997208025,0.2960782739951167,0.19485756378858493,0.16029659186716005,-0.05922546956852454,-0.08490992657357456,0.21079457025778484,0.5704811992318916,0.43850112393724894,-0.05142382201583183,0.468142685463329,0.4116689923700196,0.13011829140575593,-0.2790137813674954,0.5094176501041303,0.24565971141225568,0.54499729686994,-0.2631131433951933,0.6159746002370944,0.24202047140740127,-0.06642000341222246,0.43965626051115547,-0.2167869121386431,0.4067582493897587,-0.21780390134409838,0.5667909643819332,0.13725550621585772,0.5079673813339014,0.10942382035024831,-0.04725385034209473,0.22635604934476966,-0.09363494008312837,0.5962327672363789,-0.08085484068302014,0.4582204479439846,0.6098848760389431,0.26701325180263097,0.4316370204481138,0.17877376949561377,-0.06001433759250191,0.11327968133384049,-0.25373829454510033,0.2866399084213468,0.06526148251350938,0.5622172020744305,-0.372851661918296,0.39862866576269573,0.473763103821396,0.4304870952572382,0.14899065697560956,0.6251160034866173,0.2677095066722671,0.46307573757015924,0.469296727168693,0.40229384229748355,0.3877602039023831,-0.30533237472369557
Calcarine_R,0.6157184704020732,-0.0007545170112323322,0.33085919757109084,-0.19661942601972346,0.16942430988452098,0.14064625553305615,0.7419113232481477,0.21299379885026956,0.8906433331408968,0.8838320475245297,0.5297539606976428,0.4120357951109686,0.7646031251334243,0.4754636200555978,0.34762237308837973,0.8058991701340528,0.4630352258408364,0.7950046279207981,-0.20153885953777084,0.5331897356510958,0.884687929785886,-0.01892831656040891,0.4900654150942623,0.21188959751665012,-0.042784845923428926,0.5526189892999898,0.47539267401599394,0.2872973705588807,0.3943981666958742,0.4370763851299584,-0.040523745323045035,0.5865033412193337,0.0697894000406809,0.10461330134781854,0.45916360342705015,0.6472180544154277,0.0849508697578749,-0.15131533470038,0.5115686766063596,0.20080521211052993,0.21010728150853517,-0.12132955417839461,0.8855408440191627,0.08292212209654005,-0.25343756694585046,0.8524871634454679,0.9466487796505129,-0.16634887719355254,0.5956378691139812,0.7965584455681799,0.033880363679284896,0.5152304336863858,0.5775127430639441,-0.12270325407465538,0.7496273135009235,0.5903848320531488,0.8649636784637899,-0.07030249592997342,0.46654522658391756,0.5689342955251773,-0.09429815682769878,0.1412290620154498,0.62478128610982,-0.026850201899505866,0.7072168991426706,0.4658582639139897,0.05856009747625705,1.0,0.5980769499327561,0.515293269730952,0.46568684569813157,0.5402419813407678,0.2008681269980158,0.16116353884944626,0.1983865725765348,-0.13088074461837068,0.724498035507268,-0.42555477510405854,0.5416699531555934,0.6040376768770587,0.3550811369488274,0.32336867634285044,-0.3686849272919142,0.16343031526941595,0.7327279089267082,0.29665003323003514,0.3118065630893832,0.1734550117823617,0.5468312813462695,0.6395091597099684,0.22182529528680214,0.11180527774671192,0.5617415655915431,0.7200351044576178,-0.13702748816383298,0.5252398648412234,0.06798527836314637,0.8034959722788899,0.19703489218818687,0.17060833331578643,0.21761624206848926,0.11200775227320772,0.5121195164980733,0.7830014417957352,0.8581614501224694,0.2982643186401033,0.6171554044176888,0.6532435036770552,0.3753791245767906,0.18204643334696158,-0.0757200192906272,0.40589684668431497,0.6867021572027532,-0.18333212315601685,0.7335062691052812,0.7915953548224902,0.28717562727267737,0.12038117624716158,-0.031729937422313496,0.46485430079117196,0.5408709136793337,0.05167920927901778,0.013145549075870518,0.23128129941422304,0.8009415534583002,0.5842227745649385,-0.07283904048234534,0.32840943922415583,0.20875662134387685,-0.05455830096082478
Vermis_1_2,0.11555142913815822,-0.08375230923359742,0.5156581392911223,0.2962154292683002,0.3683876799723744,0.6810464716844868,0.6343005832478268,0.3681004460054008,0.4956585433857483,0.682333555265995,0.6391945779321748,0.315345202692279,0.7594640817065808,0.13755302765540184,0.5031551651133142,0.7929887789748621,0.535073587067236,0.6734319203638965,0.08224400632421215,0.6835567065052822,0.5402187773259868,0.3842398763128345,0.6038185595894997,0.2779123823418356,0.1934153020804499,0.7387658169757945,0.5022271020986018,0.5142737005472224,0.5749588178794796,0.7090464351083148,0.5316311592897055,0.13465788745913737,0.4627950389933988,0.455854853887607,0.48513061732168744,0.7254237916085462,0.3613664331911098,0.1555465840946179,0.7681401167617082,0.10281662878531524,0.44094027734975866,0.19460875568428848,0.48800099359937205,0.3855359869747824,0.04854577467343088,0.545250319010698,0.6518987059862229,0.18672909685322825,0.6897409741820144,0.799905267574184,0.08904500509726551,0.5868387003687414,0.6676321319525784,0.440766828328017,0.6010473711548544,0.730428904446771,0.39090192801536616,0.13647256437289912,0.46110009971775756,0.6129221161579399,0.11331402152655105,0.5832863447440242,0.7270889268236609,0.1878723469034352,0.6200839556660059,0.8411022191479064,0.24988544962660159,0.5980769499327561,1.0,0.5449285094268776,0.4555120947232435,0.6758229934147139,0.5965989831885372,0.546264644833104,0.5402006761813823,0.5146558917485297,0.7725399342981963,-0.4057687451450032,0.5246804453857449,0.874717451141002,0.697112740769777,0.70331364438736,-0.009752642425128084,0.6038369669809556,0.7233992221069376,0.4135189517553264,0.16410092811968546,0.4942576000526718,0.8641770431511311,0.5845067665908695,0.2930091431982052,0.22522698329114046,0.7565630718241213,0.28303971792193944,0.14681023908955276,0.3578819749865701,0.4338375747031737,0.562493733608633,0.5624721233085054,0.6796963691451503,0.13605636350008252,0.5164548307054547,0.26264932091654153,0.654183012671302,0.641194722669442,0.6037789803335323,0.6794401708670675,0.7210301401700485,0.5307017927813418,0.6287153147004619,0.28876825785267046,0.6086192020235857,0.3325986525589171,0.15419733701842156,0.4853404829868017,0.6978530242841744,0.6600953842017387,0.3630588424194914,-0.39562401413262605,0.5505356875527273,0.5736638629075318,0.44260880780016704,0.5833819588865201,0.5715210377791108,0.7260237555412353,0.6141829934885885,0.14160138571851433,0.5371041823748312,0.42390058813795267,-0.014575951403511296
Cingulate_Mid_L,0.5544355574536115,-0.040695579955085256,0.6469010894070959,0.011712448375462207,0.205295832525597,0.37709583334054997,0.482056575099571,0.3099332919157987,0.5750955822723242,0.5328218261542292,0.7181405858228818,0.32825056750649595,0.4132651307545776,0.5581966803310705,0.3351139308972228,0.45669038682486796,0.6343357024633717,0.7961339913906018,-0.09065107355493464,0.7422998646883697,0.6937202092870896,0.5537599095778034,0.3533814886325387,0.11294257907097088,0.196783326793798,0.7416736623556551,0.41441798033101446,0.4109679053583397,0.4087149350824404,0.41552048863839103,0.2617122486161871,0.5969660947030676,0.1596003324147016,0.32770655538863647,0.008407284524856014,0.7778933224642158,0.1888067329139799,0.09621686317508503,0.4981540584415425,0.27798977048708295,0.3387980733895525,0.00025763747603141753,0.4796029536409649,0.2797346738803631,-0.3141883912925483,0.671251278430155,0.5259123624347535,0.08591324642308155,0.7188262326315241,0.5966081765643383,0.09211525890393549,0.3391987329087086,0.41175257966608375,0.11876882407786488,0.5699811301739914,0.18007279998360284,0.6255359451770984,0.33827063898186677,0.3830854037287849,0.5677618995797825,0.16093051491359997,0.3670959369590116,0.7159216225499693,0.0855810437393047,0.7432271314256792,0.4242382430469014,0.16573527144300754,0.515293269730952,0.5449285094268776,1.0,0.51615083623892,0.22061474911691517,0.5727522388870404,0.40790378894392637,0.6621186067126408,0.11978969578025504,0.3811085278888067,-0.3791132536619021,0.615559401698813,0.6081488459105682,0.6327823644869983,0.5138850777776088,-0.20662752355401495,0.4101403044439837,0.7387081334229231,0.7071467788597235,0.45946720554074105,0.4885721562084876,0.5476991295196392,0.5018443638888664,0.38942683833590147,0.16212896771772053,0.31894997183118196,0.5263557590121615,0.3915229372481649,0.16390710594323668,0.5645431671263534,0.4828760101550492,0.4474303568413937,0.16236140121855122,0.42214384759131984,0.07157708007390001,0.8079231547299808,0.7562859122161464,0.5898299142140964,0.6531133773340151,0.29560058022215124,0.5057349657043492,0.6289227286219614,0.417610324161922,0.4609912424747812,0.5843545248374185,0.6671133274225576,0.3215767756812829,0.5104118411483359,0.7461098349498295,0.5353417853919662,0.34958057984951585,0.1669311938665924,0.46959280254498537,0.7513393507708651,0.3168298505439397,0.31826013934936775,0.33552361227744304,0.54363210917988,0.647801839722078,0.06908261590349628,0.35315411186468293,0.5850651994323659,0.37818487863406525
Occipital_Sup_R,0.2904084694703369,0.120024127033672,0.19701848776756495,-0.14734004687909402,0.1075495211056404,0.49666421399043026,0.4414194185419848,0.20845270101983546,0.4838352682871098,0.5653233413771882,0.7068022724809772,0.0467058087270773,0.5611532462740347,0.6041032570919437,0.4902003702945275,0.43366755836520915,0.22872223794262955,0.5634633033582214,0.09958611393886722,0.4995512432746932,0.4771061624398395,0.18076622061015565,0.41674886642384645,0.11299157143388365,-0.11743782865837306,0.38500928469856255,0.36062742432171446,-0.09738061726224428,0.09120533992412941,0.5308718150388081,0.042596034244498114,0.32022348137600704,0.2854895260114174,-0.2656193212318004,0.39258764405810825,0.5384423036546169,-0.15551012214053628,-0.32059564400070467,0.6523666402302182,0.2079151675166499,0.2534768918402109,0.32847345959734814,0.4633945149652385,0.7526633159980763,-0.3114436432141759,0.6019580540563274,0.5032729092647634,-0.12796856197494696,0.37777029257155254,0.4303177899007406,0.0016306330972696776,0.07161331277997235,0.21779172440562983,0.2583910687821171,0.6954790023697601,0.41108623903967195,0.43314181432634685,0.1609703228738354,0.7633636278696602,0.3680891909057808,0.4529643979441723,0.24720440637241645,0.40513947484794355,-0.24423603186450446,0.48081147374668914,0.5210481486872823,-0.23190397664542012,0.46568684569813157,0.4555120947232435,0.51615083623892,1.0,0.12897468262563305,0.08571084945353068,0.22468395529340718,0.3864653518875562,0.10651176923563323,0.472747030054652,-0.19858932285906686,0.7892395690565388,0.4373192000196112,0.26184338257265266,0.27864878433385254,-0.008635070750301503,0.29107827590262075,0.3962824231822089,0.6126185290787833,0.771011899440154,0.3420334767586382,0.4515209697981629,0.15111817598820276,0.7690655565416447,0.07582011607433457,0.4271339320493737,0.4677631134953111,-0.009724587593721263,0.3627109746908175,0.14488878404376668,0.6089663383750711,0.0009714617756321122,0.21271295632759465,-0.06978727990682908,0.1667738942185915,0.4690733787643684,0.47442405763460677,0.77465120657689,0.2556437899850953,0.5287984943983252,0.19994665428578937,0.10724269978729015,0.42942057350619023,0.05862958981341137,0.367126347357297,0.5285225109588103,0.1362853263579441,0.649655781026547,0.5011799357908635,0.5537833204227861,0.024065021990880158,0.3177449409866975,0.1780417888638332,0.2941843124043182,0.20211598694588503,0.316286839506532,-0.032487039710437475,0.4495332888938932,0.2704213078887016,-0.24841828685385867,0.335220413264967,0.2639557508896761,0.690882424658164
Vermis_7,-0.06297189508745905,-0.13356298598792826,0.3768246401845215,0.39429617724855687,0.4156568090914719,0.31426729831346595,0.485937047292213,0.3684155474211643,0.33020689019271604,0.6407434854343317,0.3160425368761374,0.25784569053764983,0.6585743861894736,-0.1815403613539152,0.34314652337201657,0.785117157621051,0.4357034105182083,0.48751503517118105,0.10633537465425155,0.49493782360459976,0.38277806793584934,0.11925971190803603,0.512094702828961,0.18402762522533664,0.3054731230088115,0.5407179244236695,0.5448058538408524,0.45861979797615343,0.5505407849051699,0.4926979463351197,0.407139583157272,-0.10052757785585141,0.3706642309548598,0.47714486685227747,0.5719920343666162,0.5305394685559236,0.5065425965642327,0.1943935628141358,0.6077139193106214,0.12051065634400075,0.3566599767365263,0.13749423916816245,0.345646932492739,0.16348658405058386,0.08528986429570462,0.33297197555965685,0.574888070550275,0.32713337649747504,0.4968413003639883,0.6572697010660853,0.14432764295602704,0.6785284544627361,0.5310479765326718,0.2677150793570692,0.28211441986094676,0.7203054017212464,0.25137561143331005,-0.13131819150287402,0.10931233636852186,0.5057437911218808,-0.2534224243856131,0.34122741724717115,0.5794371058965632,0.3342605815026021,0.366592219862427,0.6446490461870599,0.36639373708621104,0.5402419813407678,0.6758229934147139,0.22061474911691517,0.12897468262563305,1.0,0.5088654452751185,0.41785989205309465,0.34698609460141744,0.44802773546179925,0.7932412263849273,-0.27497700442084666,0.16323506639304,0.558354518532097,0.4566814531754823,0.45501463051679397,-0.027365485132762973,0.5306088539453647,0.5496535116730823,0.05449715257004539,-0.24081627438241757,0.39811543278039013,0.6131246777956545,0.6071999646484367,-0.054613877330417164,0.2847200657130746,0.7780002597438135,0.014107012155544637,-0.01369015505804631,0.3267821706233606,0.17415077626823744,0.32280490956509783,0.4251686981779039,0.5931261689244173,0.11558888477127612,0.42512204357312966,-0.011063884954132224,0.3455090685978756,0.4318953621664231,0.45284731615341645,0.5411907124015399,0.6744201608926879,0.4210392671830734,0.33543429520538237,0.04898012347032848,0.21632305960241885,0.05779019759324645,-0.06484644461537743,0.20490402355739948,0.5112897329283038,0.3561694241834724,0.2851301529972253,-0.6703763662212568,0.5146374669426719,0.28632710967329156,0.3874561754510459,0.4372629369521155,0.4820679005559569,0.5916137396307264,0.4115933390542412,-0.005472339088756635,0.5496997988178474,0.3267255430913404,-0.3985192752088432
Caudate_R,0.1153708516873823,-0.12542638944169796,0.8472412567597373,0.5689479175166723,0.644697759518284,0.46402464441673164,0.13499021861013183,0.5576360411460255,0.21234319330311452,0.3059818038665063,0.3630751923911233,0.4715927508801392,0.3005244943873343,0.04562251798133194,0.2487464089472093,0.4996082405810779,0.7138722170474296,0.5064578512653929,0.2294489927130661,0.68153417397438,0.3068555795329957,0.6654430803520237,0.3205162513303098,0.17623552560266578,0.5821764815296822,0.7201935019868111,0.5674678586268145,0.8018126476673104,0.7400914346254799,0.5162676540163577,0.6588372062996622,0.1304188168456662,0.3727393003257246,0.7959085953430807,0.04191090101885994,0.6998423295439401,0.7329900916667662,0.622502817039322,0.508786163724814,0.07668966211620433,0.4268410989528317,0.22209849649918897,0.12402447985849493,0.0976139198992837,0.275741991224431,0.34214180518204024,0.22105133882390415,0.662091075471521,0.7063676096467245,0.598111797592881,0.30825918393889085,0.5855531748264856,0.4534288175804974,0.4539193282003005,0.1820384025043084,0.25722386377233847,0.19539237121055728,0.3931915074832359,-0.014080626680087385,0.6229346260089322,-0.0538728453760219,0.6652985719938853,0.7234052689448149,0.6489881490947923,0.5123534915083633,0.44926693054319705,0.6918802858635088,0.2008681269980158,0.5965989831885372,0.5727522388870404,0.08571084945353068,0.5088654452751185,1.0,0.6820303075376762,0.747243127831817,0.5136584479885647,0.366330213678979,-0.12411963811126969,0.22132718318636183,0.5966896986793645,0.8717624746029955,0.7478034476782452,0.1734796749696869,0.8017655031158603,0.6770988783530157,0.44120059420180385,-0.042167964125638245,0.6236803389727847,0.6476992228422895,0.6379009633078158,0.026763757980923637,0.44040319178798004,0.4910486246109503,0.0743149173245602,0.5732671026506678,-0.10991274724143658,0.756487803926264,0.12609227536485731,0.8389278498141989,0.5226402001737034,0.36840479280467675,0.46415707031606857,0.26488629318267864,0.5120048756485426,0.1684338318398004,0.8948760338979688,0.1684930671316756,0.6603501519756871,0.8232158469440013,0.5560345760151963,0.707530212150269,0.5672139014220315,0.19608156560766843,0.4150764319140609,-0.018623933217023148,0.6015668319110925,0.5537299872653989,0.7337631638919414,-0.34151885704761936,0.6464303165810937,0.7146442700821036,0.75460572860701,0.5594478311115655,0.7060697878128928,0.45000783476459016,0.6803610549967547,0.44946540679684827,0.5148612322464544,0.71173320874378,-0.04254561755525327
Thal_VPL_L,0.10174049860380727,-0.09276722430644727,0.5280558674273301,0.4894666326667704,0.41262589205354483,0.557721392275421,0.23695655505594998,0.23510482610011227,0.2045784913415253,0.3854334066658511,0.2816777602637809,0.4104192831993591,0.25054890348741443,0.10123087866790212,0.59144527726726,0.46766713084732214,0.6172375463973371,0.38488798405591557,0.3774112699543296,0.5346633080531742,0.1984014852609388,0.6365262555514208,0.1529097035860111,0.25297961694198207,0.43458813681236264,0.47354645986897936,0.4810484342933221,0.5291038352952891,0.47431351554417844,0.39630120524023305,0.6332837903704049,0.08866803799135646,0.7424963940612721,0.5401684725959613,0.17550766738929938,0.5531042963050095,0.5612229634725475,0.4881781142188932,0.4923245867092398,0.08504035742985369,0.4639004101230183,0.24929125554084883,0.04230944158078155,0.28845329080739507,0.11117477866332102,0.20075221180803451,0.31122656701961443,0.44974686425270316,0.537779930498296,0.5006073392596793,0.08269277058266784,0.5632824378289935,0.1656041415806185,0.3556990802756013,0.10957726283887995,0.3332820220646651,0.10470367628008759,0.6540696329960797,0.06355218070590038,0.41919085080667057,-0.12656557259523238,0.4813391466068412,0.5210440584787182,0.2763950584855189,0.26660208374770605,0.5388638834284429,0.42580777997208025,0.16116353884944626,0.546264644833104,0.40790378894392637,0.22468395529340718,0.41785989205309465,0.6820303075376762,1.0,0.5813064720463327,0.5104098504071887,0.3786566192046387,-0.08027912400005283,0.09585646436001719,0.6276671857895714,0.7980743453242508,0.8606641237383561,0.12269548947152956,0.7160685058464173,0.45129447592539484,0.47242255517893483,-0.08263842227746844,0.44976018346613555,0.5155655819274284,0.6097816429558277,0.038981287816007563,0.30846448888525735,0.4703153604119494,0.0050491447138140775,0.42713535500739325,-0.026958016023194517,0.7501633844078212,0.2209887330794927,0.6806536181383426,0.50079192324644,0.1352226188424364,0.6101702648607896,0.24258992724745404,0.3702985165534883,0.2264213322043599,0.5552839555836447,0.2969337306958445,0.5343668628523975,0.50411536480761,0.738625601686064,0.7003123928277232,0.22955000168143355,0.051905454189335336,0.5703211524744329,0.060250013522374496,0.43043606030720916,0.7336111806410407,0.38510858974409734,-0.24583097797232228,0.3305369928197416,0.6004925739105563,0.4947445827220255,0.5703696954784777,0.5298993906011918,0.38604797205419555,0.5013555200284134,0.11503429542359565,0.42960487571784756,0.48708039563301647,0.1373392517167396
