,Occipital_Sup_L,Thal_LGN_R,Thal_IL_R,Cuneus_L,Cingulate_Post_L,ACC_sup_R,SupraMarginal_R,ACC_pre_L,Cerebellum_9_R,Red_N_R,Frontal_Inf_Tri_R,Raphe_M,Thal_MGN_L,Putamen_L,Thal_PuI_L,Pallidum_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_R,Pallidum_R,Cerebellum_6_R,Thal_PuL_L,Temporal_Sup_R,Occipital_Inf_L,Rectus_R,ACC_sub_R,Frontal_Inf_Tri_L,Cerebellum_7b_R,Thal_LP_R,OFCant_L,Precentral_R,Precuneus_L,VTA_R,Angular_R,ACC_sub_L,Cingulate_Mid_L,Cerebellum_Crus2_L,Cerebellum_3_L,Amygdala_R,OFCpost_L,Thal_PuI_R,Vermis_10,ACC_sup_L,Hippocampus_L,Parietal_Inf_L,Frontal_Mid_2_R,Cerebellum_4_5_L,Frontal_Inf_Orb_2_R,Cerebellum_8_R,Thal_MDl_L,Lingual_L,Occipital_Sup_R,Supp_Motor_Area_R,Postcentral_L,Temporal_Mid_L,Cingulate_Post_R,Temporal_Mid_R,Temporal_Inf_L,OFClat_L,Calcarine_L,SupraMarginal_L,Thal_AV_R,Vermis_1_2,Occipital_Inf_R,ACC_pre_R,Cerebellum_Crus2_R,OFCmed_R,Heschl_L,SN_pr_L,Rectus_L,OFCmed_L,Paracentral_Lobule_R,Raphe_D,Frontal_Sup_2_L,Temporal_Pole_Mid_L,Thal_PuA_R,Thal_VPL_L,Angular_L,Vermis_9,Caudate_L,Temporal_Inf_R,OFCant_R,Fusiform_R,Supp_Motor_Area_L,Occipital_Mid_L,Cuneus_R,Thal_VA_L,Thal_AV_L,Fusiform_L,Thal_MDl_R,Vermis_6,Frontal_Med_Orb_R,Cerebellum_3_R,Frontal_Inf_Oper_L,Lingual_R,Thal_PuM_R,Cerebellum_6_L,Cerebellum_Crus1_R,ParaHippocampal_L,Cerebellum_9_L,Thal_MGN_R
ACC_sub_R,-0.35249616246778587,0.43122742088343013,0.17365564126894847,-0.30681329759675824,-0.061121201570369925,0.28990579712628267,-0.168151668460251,0.1600231286482806,-0.16097620007722488,0.20107697185584683,0.1580830437061751,0.2959288247877219,0.1029561141572019,0.3529472250026603,-0.19115030936621366,0.3806261337489015,0.1402813650925776,-0.020413488832904517,0.1893173175396605,-0.1655762474522439,0.056188568066209615,-0.10196180854672104,-0.28018972323082875,0.10941609668216978,1.0,-0.09489511045858588,0.030454544644054594,0.17093787104887972,0.18446810447972867,-0.18856872573824232,-0.0480393398202991,-0.04819037097653067,-0.26980956523836225,0.1847564928193397,-0.3141883912925483,0.0740940856994293,-0.01878125975328594,0.3663832010592516,0.23016060160391863,-0.05860221584940993,0.16677493862265638,0.22273536462143112,0.14027949684590377,-0.19071200064187113,0.013296984010230247,-0.08619570349715909,0.37152508381667887,-0.1477017062690315,0.09604269862435537,-0.2432449674034455,-0.3114436432141759,-0.1516992738228666,-0.20509068070770722,-0.031671185965711016,-0.009075552327490237,-0.0776030570100769,0.16897662076391903,0.09892332826663108,-0.30279851025573834,-0.22105095317717974,0.10617946728706709,0.04854577467343088,-0.2374688271666912,0.4618641924547419,0.08618902819255361,-0.37068791707537474,-0.00983257350004694,0.382345936013475,0.14978552965821523,0.06140586152492689,-0.15791506088528584,0.42341232554232844,0.08721731419737533,-0.00293767016786958,0.2548438029196597,0.11117477866332102,-0.19163811235878092,-0.2327396472273391,0.37527259752589887,0.009601248493217673,0.5553476900860064,-0.029770663707811656,-0.21085749843308127,-0.268958659156374,-0.27688914652972113,0.2571463906586822,0.0899314048199735,0.010192707790146376,0.36522709392181385,-0.4077937421941907,0.08195908923785813,-0.2478450770539,0.004465722263953254,-0.28238811419699794,0.1700080097579464,-0.10799773149547708,-0.1063066872651794,0.17356651224588407,-0.21327217277053218,-0.007911399532972681
Frontal_Inf_Tri_L,0.16114137914897148,0.22441088093154918,0.3841504268015431,0.01772247456574621,0.4045742563155925,0.48827777542109974,0.4625599166023959,0.09525585119737422,0.2652820634810292,0.38292243258699843,0.7954792287816499,0.5609408783243678,0.49622372372534596,0.6833713904137125,0.2162306474513295,0.4781349436262696,0.4361257508667259,0.6440232654606272,0.5863427529629683,0.2709074871230091,0.5543565242777503,0.6476385456674415,-0.016301622221726663,-0.030151260338550985,-0.09489511045858588,1.0,0.37648903951146023,0.5235024146437895,0.23732616353359057,0.15770601927136527,0.2263914450162298,0.48268657786406655,0.1684870578131173,0.4281672016999431,0.5850651994323659,-0.264521107162631,0.4765252834771172,0.3431661000992881,0.319667630004169,0.27489744307680525,0.4994107156387506,0.6202958220440736,0.5385850307293307,0.3009365242983455,0.5217955267553662,0.5180573838541861,0.621755560165007,-0.12949973033206905,0.22306182859401916,0.29635049778668976,0.2639557508896761,0.38634857829252806,0.31620310487449066,0.3817301181871784,0.5207746058699982,0.4367536450285149,0.3297598762886998,0.4232118069939328,0.18326802389988825,0.35692182466991235,0.3311231773622532,0.42390058813795267,0.1243132959745846,0.3167165228773763,0.04889050874769116,0.1667006624244959,0.4347859396292364,0.6204811551147027,0.06417250391669171,0.22022875649303103,0.17125712039260857,0.44874926269345294,0.5296512379052833,-0.1167094730262679,0.30119084105168376,0.48708039563301647,0.13823691071511163,0.5508298286377941,0.6388795814916695,0.3316330265001798,0.1308339508324789,0.3428686352452278,0.29414820774592415,0.16031096562483446,0.17390543406126094,0.4153064358184991,0.27305776997370884,0.4443957058342935,0.28475428987628787,0.060285968729318094,-0.162464560660109,0.2681778726969711,0.8062517430403212,0.35694255497869654,0.4012339588226902,0.3600909687728687,0.05621989289318615,0.3954946967978024,0.23089604528929802,0.5732481399908524
Cerebellum_7b_R,0.17882467469742547,0.08847967798777198,-0.05929915100460718,0.3142541519159921,0.6413900380720363,-0.011498983226755046,0.20433160134347608,0.1455758423108074,0.6810253101999444,-0.19198602001750295,0.5194176566770761,0.5254166009000604,0.5805497115310878,0.5456886989027085,0.16651374329678556,0.6333711071459219,0.30882767369732267,0.5283773727097197,0.6485418523035963,0.5700976310658177,0.02844498903741079,0.596400966481978,0.059515063492240096,0.3401300419632407,0.030454544644054594,0.37648903951146023,1.0,0.13246324715924188,0.2296139950167364,0.1559836582360266,0.6091481240671456,0.062225520062630074,-0.239497686064672,0.22416404587515723,0.41175257966608375,-0.22679747365385758,0.6405878126124323,0.19216241490551514,0.21854811513922062,0.09324915433742803,0.5488501500706995,0.1865494294400836,0.6023558826373534,0.4571081536993829,0.7047443011709957,0.6333650970746925,0.39605092941986647,0.09501563513263443,0.37479553984903774,0.3662751082932539,0.21779172440562983,0.5883920041074163,0.360561238148698,0.6705719724978133,0.6063315901240788,0.48625538697708076,0.5450439017644612,0.44144882331314406,0.5407965017326006,0.5077862312689384,-0.059852573747446236,0.6676321319525784,0.06946622866829863,0.22214097498289256,-0.2685094536807315,0.1951247608848831,0.009008755372115903,0.25251546286824483,0.15176910130908922,0.09513246367426409,0.6024477644164519,0.39545150206270174,0.44714522347668056,-0.07031564643133455,0.15568937187939053,0.1656041415806185,0.1733603984123513,0.5339431700448656,0.42632410003611504,0.52849315277208,0.18741666741056007,0.6419871879210066,0.5844961978974499,0.28514422939478257,0.484418176291973,0.5726664777275359,0.24421174389258837,0.7131720706347254,0.29805625203037306,0.5010702987990511,-0.02894204930196591,0.4487311938006984,0.4515196897212976,0.49149701532572365,0.18092195007372694,0.6493586189741164,0.2929421319252921,0.44406867078825996,0.532584890583929,0.22967924224317307
Thal_LP_R,0.15416018446608246,0.4582955133477951,0.32859851615283586,0.01743045852281963,0.3725544501530218,0.77644011470827,0.4455652354467769,0.2867649359463253,0.023233788407149982,0.37326664492961514,0.5808397734912359,0.5052936638351012,0.1924781221017228,0.5224653385713477,0.28201059051836913,0.40163193362696953,0.44844742693914746,0.6034090825115116,0.3585439954154677,0.0283064732204813,0.7703842633149891,0.4696925278115746,-0.13511836318425527,0.07377033107388435,0.17093787104887972,0.5235024146437895,0.13246324715924188,1.0,0.005787272673301882,0.1655274223199268,0.17238299225983839,0.3451296918217665,0.2734315779054131,0.16955849772145276,0.5537599095778034,0.016350049427487426,0.47419590110215404,0.3434109762964071,0.1699866820950723,0.3495301574701696,0.4763469176744455,0.83506191225231,0.42453063089004006,0.2626976819220546,0.42309311656956633,0.3911598009976694,0.38881896049725534,-0.1916454529694045,0.4010927785638574,0.1698754999365284,0.18076622061015565,0.317261689241137,0.21346929701458062,0.29593907210046333,0.46607269072464336,0.2740148060366692,0.2739161136803818,0.16946787991083537,0.04481319443919024,0.3817495700302909,0.6034546064044599,0.3842398763128345,-0.042351330915075064,0.41705539355109456,0.22458770627465918,-0.0038618827247388202,0.48488170949817594,0.4610942389170671,0.16952558541423443,0.1356232513583028,-0.05009530824228223,0.550689047244523,0.5785874204599476,0.010291280321714858,0.5478222671518007,0.6365262555514208,0.2693354702251567,0.12080517624608683,0.7093050299412248,0.14437488852588767,0.4007325777195978,0.14939325192619732,0.15097530056762543,0.2011376136973012,0.08930828789765652,0.4179218066409833,0.43823152179034497,0.3134823191234141,0.471016932853275,-0.05063475733149378,-0.04763733268476674,0.10159061121186393,0.5674349471668187,0.12118714181129707,0.6144781220238689,0.1426855614155957,-0.18537716765089618,0.4216253604518801,-0.005179669432644983,0.20117271802588835
OFCant_L,-0.30357275377077897,0.10537283083850507,-0.12164312313550651,-0.05371524182366962,0.16157010238993108,0.23127116923817106,0.2498337587983025,0.27808493140359314,0.1709304659602119,-0.2862954154477402,0.38896332728943694,0.33335498096935895,0.2368124093960038,0.37544134362050463,0.01964542256809217,0.40935412253219816,0.4411743268449807,0.10310282000900786,0.23443301608851905,0.2214976206706783,0.04573343280274814,0.2633727746399641,-0.1531261140515924,0.3456364456868693,0.18446810447972867,0.23732616353359057,0.2296139950167364,0.005787272673301882,1.0,-0.01173753898888195,0.13575706294332265,0.027006253826920547,-0.059098842825805714,0.061482986655757736,0.16212896771772053,-0.2549978510368498,0.14092567080574805,0.34603938243450294,0.8092695104638,0.0210303323900494,-0.010053740218040234,0.21108341142543366,0.22898949921272913,-0.02632882160864067,0.2379449402754628,0.1822671662031921,0.2171997342332594,-0.02045533483394139,0.2635580798809276,-0.11864303276606128,0.07582011607433457,0.2801219292475415,0.027228823034894642,0.06998064193701599,0.2547512027430964,0.2567763726727364,0.31411432643039533,0.5929237859536965,0.11012469975488656,0.00590894343966965,0.16484711001253236,0.22522698329114046,-0.05780569502235781,0.2967000003355355,-0.11048420632564872,0.11337783488022034,-0.3810625931678523,0.19764099334963492,-0.08726933760088125,0.12292425282761926,0.13418276101326632,0.2852277883266245,0.368553803768293,-0.10800855711915335,-0.053057400706787966,0.30846448888525735,-0.23223217453095432,-0.042528630229156233,0.21607919155165012,0.2589808261595944,-0.05373523870223015,0.28182209916315654,0.1671211095746455,-0.3113691191919206,0.1012960978889316,0.41034110141128416,0.36898086757964227,0.2526716120685544,0.06853311998816122,0.16653871432476275,0.3010543197219866,0.0991175655325518,0.22130459508693978,0.10056347225915446,-0.0035492375575372475,0.1729307021109593,0.1181909491564159,0.5126208741252339,0.14942965492090365,-0.09713795454664943
Precentral_R,0.537038669972251,-0.37557533117500963,-0.1619304189247526,0.4944126830380855,0.5269101107680036,0.21803990252598338,0.443414244022517,0.3068599290869897,0.1497201870122016,-0.21512804316780568,0.17061945624022293,0.07025597606568615,0.19805779437568025,0.005990965416237818,0.10429890053401511,0.2508551341031098,0.29895354687847225,0.38221514116833216,0.30800842580020626,0.03917035370525121,0.26601349910019884,0.4372637558071916,0.08764053760654994,0.1432409455706792,-0.18856872573824232,0.15770601927136527,0.1559836582360266,0.1655274223199268,-0.01173753898888195,1.0,0.6238007773908084,0.06353055558685007,0.278111567563182,0.16911682574820427,0.5544355574536115,0.1605894766419727,0.24138522027456943,-0.2963264698665406,0.021652802761012807,0.03225852269966479,0.3587688401620929,0.26996674417327665,0.41963564868285114,0.34137186890870586,0.5061631779074429,0.5722166125241605,0.09393751341255371,0.24005651407696474,-0.14762124257948153,0.5725843107058592,0.2904084694703369,0.6191573268075452,0.7728450443789052,0.480144162036303,0.259937687906425,-0.013033427990474467,0.24105641587534973,0.39876319983315694,0.5289567120194801,0.26377806482290156,0.2914617574881555,0.11555142913815822,-0.34948366338809683,0.2921020698743776,-0.23812512705866073,0.1911228353878769,0.12780397154685355,0.00858503698113058,0.10192848477291878,-0.07004415834309796,0.6814652270721221,0.05441380451202055,0.6409846889528613,0.2550412908451636,-0.4624418129607368,0.10174049860380727,0.12147526055318948,-0.005710799180868582,0.18128727512765816,-0.08919275112460155,0.0776434653552954,0.2414240115175101,0.7509698888435946,0.23157626757436844,0.5027400151397736,0.2559295833995876,-0.028793353104259296,0.441371836608816,-0.20457971193714997,0.252571438314227,-0.18621928169929355,0.7574314588441887,0.45991120913601663,0.4167069016430195,-0.2603298791250735,0.18281194931553876,-0.1627659422627455,0.017386830170300138,0.04518150046489565,0.04231238845693179
Precuneus_L,0.6269244787468887,-0.18128988959589884,0.038969883569080294,0.7548669363658465,0.8477164772048995,0.06816368044847983,0.5716865760684602,0.0704704453880265,0.6930478407622884,-0.20502307312502377,0.46645725197523485,0.32611867913927534,0.6427753438922544,0.40512454861480995,0.35645489271162073,0.5546005726834754,0.30827110419326065,0.6432402954185447,0.6013378444786488,0.5532545803609604,0.10178578596195692,0.7628723020020415,0.14870520199219933,0.26469414989683987,-0.0480393398202991,0.2263914450162298,0.6091481240671456,0.17238299225983839,0.13575706294332265,0.6238007773908084,1.0,0.0763107825245945,0.25387951036807216,0.08935368626719413,0.5914809832858433,0.025024343157573927,0.6022355653440642,-0.020918624853772595,0.2249803614605589,0.10248976332576591,0.6139500494931853,0.17938769997158968,0.6450500897485039,0.7378068464588956,0.7834190615521018,0.8691611801197952,0.36063742630418955,0.39564524660624534,0.38102540983097793,0.6853318124094994,0.5906450084630527,0.8300298456867137,0.73399011153463,0.750921505805565,0.6963008363929934,0.591027692106038,0.41557879040214996,0.39142960247599246,0.7800550768505663,0.6674929731219997,0.1060360932867244,0.6067873020311846,0.035544633266530734,0.17898043793603952,-0.36838900853119405,0.21048504996225628,-0.051340082342549206,0.038491785527640425,0.1716253672342972,-0.0005263284391794402,0.8618729724464185,0.1452864996034248,0.6255193543853045,0.06229585500285293,-0.12051525233894719,0.19086282499403792,0.47514444552319424,0.4147962225300283,0.2758407939887369,0.518419972014368,0.11846542871672948,0.6929794700956257,0.8778541031453079,0.5428246592056029,0.8671576083119465,0.38189360008109785,0.3115848757506215,0.7698084263696556,0.23324398759716689,0.5593769156538144,-0.07779095514633716,0.8282865117686982,0.4373474605058664,0.6465351665307453,0.024611528856755237,0.6228076818777669,0.3181385748555661,0.4671487929156475,0.5096750624738511,0.10083122336034273
VTA_R,0.3014315071788592,0.2895801359848697,0.24004089628077102,0.14436810793090538,0.2242299279085945,0.434276635093968,0.1931451957226531,0.30647219817779253,0.30256977253992967,0.4691061949237463,0.39981975308494877,0.17266939837382983,0.11067711506927132,0.2116684355226866,0.24952817341379077,0.028225772913168325,0.2966263585111665,0.3650696729411246,0.04187272507747506,0.3893783391033245,0.5093584636138518,0.3713537788015927,0.10247031171378618,0.08795585330402257,-0.04819037097653067,0.48268657786406655,0.062225520062630074,0.3451296918217665,0.027006253826920547,0.06353055558685007,0.0763107825245945,1.0,0.10132985845179973,0.2690257156566602,0.3387980733895525,0.2521150102815287,0.3430544362305933,0.2490242975717638,0.1084373438435341,0.11482361260799759,0.261449065778257,0.446485659497831,0.349090980488434,0.20789808478122712,0.3133164303447141,0.2507182280378967,0.12609017065122324,0.18787844998037326,0.14665780682848276,0.3882399138256163,0.2534768918402109,0.23468771876121314,0.15743109728572588,0.2841195983644554,0.3243808594397305,0.44807135421478295,0.16993650130596172,-0.0028728277627449368,0.22574584019480856,0.2740845149949921,0.17994442812344605,0.44094027734975866,0.261632809077661,0.2852159684153893,0.2344226490307203,-0.17028508621595606,0.3282633446461409,0.44217779087788067,0.1925224035853779,0.20148270981505634,0.02784864594545912,0.2708232903407475,0.32919533902143056,0.30379907258011146,0.42597126219930465,0.4639004101230183,0.18605927218197052,0.4501331656801152,0.3657179588380624,0.412493081969102,0.17250638424805323,0.3633820696296871,0.10793913593374183,0.33196794065035384,0.2137491371419192,0.1706852087843078,0.27578696005747355,0.2856318205880413,0.37772847514821534,0.2226869350977408,-0.11477752692840244,0.1720401557749135,0.4389107025267608,0.44773290066791377,0.5271607931018057,0.3965523972872701,0.21043578323400636,0.030800391179572412,0.2863371199969771,0.19097261611026844
Angular_R,0.5617273352341811,-0.2803679141567777,0.3423057174344316,0.3749176191164649,0.14070897221103623,0.23364264479427763,0.7271080295817349,-0.18055500237244237,-0.07439802273714605,0.14432287663520427,0.09940092466576078,-0.1684642301824035,-0.011626446238918816,0.004418771308574418,0.31262132955963673,-0.16736176471620326,0.13923079578977626,0.22288696353386966,-0.09963119750902251,-0.15149540941883452,0.35716859933905454,0.2683466785698588,0.09195290459135683,-0.20462922897887456,-0.26980956523836225,0.1684870578131173,-0.239497686064672,0.2734315779054131,-0.059098842825805714,0.278111567563182,0.25387951036807216,0.10132985845179973,1.0,-0.24072420394831337,0.37818487863406525,0.11705769466375199,0.04543751204926592,-0.1615488617613757,0.09880157685391788,0.3359553569235283,0.19390814240373144,0.17048504977654597,-0.11046331214641193,0.43423461620656567,-0.01733289926857623,0.1562145690538621,-0.04256022574411614,0.012166253752065334,0.3093635023175224,0.22255694982003088,0.690882424658164,0.1565985305599651,0.2616287293469847,-0.022982100992641058,0.14747400112997328,0.2422133707401893,-0.28654110761131496,-0.10344838896157783,-0.00030029879178273937,0.36932947994321813,0.377408162799274,-0.014575951403511296,0.0525554956185691,-0.22989765849946453,0.10386290445479922,0.1333533923685546,0.2148933566226719,-0.2703733273124956,-0.04622036590074496,-0.03953759819440109,0.0033323822193997796,-0.3753952019700881,0.13707707565163504,0.005583341184457672,-0.08136641819227261,0.1373392517167396,0.583477259383899,-0.017855128848299283,-0.12623652892770285,-0.098116855471281,-0.15223146063065537,-0.15666965499246863,0.08567261488990463,0.44602923731799915,0.32569912622206815,-0.3150090263713163,0.2510347667924076,-0.031126517458647994,-0.06620365573692072,-0.031626089554879167,-0.05452725965351988,0.13846497399969807,0.07459602712459235,0.006990029056564236,0.05670449200905013,-0.09903242220423791,-0.12242562775942599,0.2149209750898685,-0.0203972281724715,0.04297783646712236
ACC_sub_L,-0.026764480804267084,0.25776176225694747,-0.010263446628558605,-0.16429056048169358,0.2566930169876751,0.30959693297895646,0.011325531567951326,0.32317585069987775,0.03257234280459766,0.17295846357168232,0.45464784372108596,0.39668932703880366,0.2732503418245348,0.28686208244633493,-0.14508558211228204,0.339023758469309,0.30845452835804876,0.2829090089828651,0.3875606016417518,0.03739676200333395,0.10918263246689362,0.29620600737785874,-0.20444614143152373,0.2103796840927659,0.1847564928193397,0.4281672016999431,0.22416404587515723,0.16955849772145276,0.061482986655757736,0.16911682574820427,0.08935368626719413,0.2690257156566602,-0.24072420394831337,1.0,0.15309392980244932,-0.06257067295243533,0.13019427521807578,0.45964075309720515,0.2061255441749884,-0.07191347902823618,0.3198696251171297,0.32863990663398224,0.41681810401453223,-0.03502996148183445,0.36150460735465495,0.287169975526096,0.390514244930562,-0.19999876201474837,-0.21006287644006966,0.027236156489520824,-0.2145061845751883,0.13245747091526905,0.07160070224948858,0.2971052110327281,0.25205887302465396,-0.00605691755579585,0.3602593166761734,0.3053718228722208,0.05662156834459715,-0.017050329181305862,0.06730415717462453,0.0703961453403266,-0.22860414161768736,0.5748726317570493,-0.014232658211145607,-0.2002934939212838,0.12275944959359936,0.6018446924708482,0.24105595973764976,0.030254467944774512,0.08403111438448858,0.48525735074005455,0.3587651080532939,0.18902079861007504,0.08285513290383144,0.20239219349246423,-0.16738132751648818,0.19402845258199114,0.5057993105805975,0.08130876117590842,0.5046729060972343,0.14024748827050992,0.13248339945157286,-0.12306719795416791,-0.10378537949714904,0.5006499451332868,-0.07016604382377756,0.2958252541680559,0.05348364800602042,-0.12061757226071863,-0.41888373821372343,0.09782815260644928,0.4495643903473586,0.1259499126463684,0.06660406580348006,0.11838388000052998,-0.206835722355548,0.01685819500684174,-0.12805259374474282,0.43849718000645604
Cingulate_Mid_L,0.465246975228677,0.011712448375462207,0.00025763747603141753,0.5104118411483359,0.7432271314256792,0.4609912424747812,0.7071467788597235,0.32223550764459963,0.4132651307545776,-0.09065107355493464,0.6531133773340151,0.33552361227744304,0.372707860764135,0.39513268613013436,0.3351139308972228,0.4087149350824404,0.5450985107194785,0.7422998646883697,0.46959280254498537,0.3811085278888067,0.6167410300312547,0.7778933224642158,-0.011796954213960608,0.29706999504651,-0.3141883912925483,0.5850651994323659,0.41175257966608375,0.5537599095778034,0.16212896771772053,0.5544355574536115,0.5914809832858433,0.3387980733895525,0.37818487863406525,0.15309392980244932,1.0,-0.040695579955085256,0.6081488459105682,0.08591324642308155,0.1946765650709998,0.2630318591051835,0.5843545248374185,0.5645431671263534,0.5057349657043492,0.615559401698813,0.7387081334229231,0.7461098349498295,0.205295832525597,0.16390710594323668,0.37709583334054997,0.4828760101550492,0.51615083623892,0.7961339913906018,0.6671133274225576,0.54363210917988,0.7416736623556551,0.4981540584415425,0.3391987329087086,0.32825056750649595,0.5259123624347535,0.7181405858228818,0.33827063898186677,0.5449285094268776,-0.021178925545314545,0.21366850122493963,-0.06671304394011145,0.27798977048708295,0.3333496396499353,0.1888067329139799,0.11294257907097088,0.11406198113272406,0.4796029536409649,0.32770655538863647,0.7513393507708651,-0.050146189076009644,0.11978969578025504,0.40790378894392637,0.38942683833590147,0.3533814886325387,0.4474303568413937,0.31894997183118196,0.06908261590349628,0.45669038682486796,0.6937202092870896,0.3830854037287849,0.5898299142140964,0.4885595187661177,0.417610324161922,0.5966081765643383,0.16236140121855122,0.482056575099571,-0.08067658307332462,0.5750955822723242,0.6343357024633717,0.5328218261542292,0.31826013934936775,0.43792653010661237,0.008407284524856014,0.4885721562084876,0.29560058022215124,0.09211525890393549
Cerebellum_Crus2_L,0.2591856460917208,0.04974696725913625,0.008842305759767959,0.13049962126506015,0.0675754460804334,0.07849540397418624,-0.1303203670048473,0.11424952327523231,0.018934375525789728,0.1397453067403991,-0.14431446679682391,-0.32688520012372535,-0.21487691403543052,-0.26056660060756975,-0.014318128077746826,-0.2899064671584433,-0.19641293077493524,-0.04362088647134081,-0.27997905248993527,-0.04814912242633014,0.10324744516824176,-0.11062274668349789,-0.18963106502998625,0.011325769028110604,0.0740940856994293,-0.264521107162631,-0.22679747365385758,0.016350049427487426,-0.2549978510368498,0.1605894766419727,0.025024343157573927,0.2521150102815287,0.11705769466375199,-0.06257067295243533,-0.040695579955085256,1.0,-0.13964086159993408,-0.059147841741960555,-0.24509239715673356,-0.05688225564500463,-0.009438267191660405,-0.0075926031706052164,-0.13127156020653016,0.12147949088118841,-0.023076784074525448,-0.06487552299346039,-0.1590160578612593,0.23870651257049255,-0.18545637592936492,0.16295317654703,0.120024127033672,0.03371335269317571,0.09927869613499149,0.007754846844492174,-0.06281724161536151,-0.04883161224115239,-0.15985673067371697,-0.4349903109147367,-0.0289620094024279,-0.0018795782429434091,-0.022095780343235023,-0.08375230923359742,-0.0675356269133041,0.003281610741937477,0.2742479462894519,-0.15006302428027324,0.27621469669506404,-0.11633484723845172,-0.03349808012320441,0.140376105559692,-0.01652736366555112,-0.10830015979277123,-0.054023228319748505,0.3635507656890406,0.06416258460903723,-0.09276722430644727,0.25485633895417437,-0.11109555290336022,-0.11262846806885693,-0.10757178452821466,0.14727703457541091,-0.0554312508480964,-0.020609141649292496,0.2775135346441801,0.08818360655190809,-0.18579924111387827,-0.07015376002220604,-0.12374276788929581,0.03587771134794982,-0.04873226434850953,-0.03063201535430056,0.052247020345046705,-0.1264334068686432,0.03513788186689022,0.16860543662931776,-0.05691457817207803,0.04181343699613284,-0.24561035956344013,-0.06206234785747623,-0.1691785916576812
Cerebellum_3_L,0.34534351399245655,0.25622380141184325,0.13920436155601362,0.4838413871786039,0.64378733440946,0.37930831783846575,0.501718767448034,0.23067448341194274,0.6757869582550922,0.13454266401183046,0.6272900720482727,0.5741068656831697,0.5523448141504985,0.5892881492400199,0.6100034404277247,0.6040748433358099,0.5722599920755654,0.7181447737176502,0.5574446157240812,0.673910302749143,0.4517599131435934,0.771513037412374,0.27281223229383955,0.20837057698574957,-0.01878125975328594,0.4765252834771172,0.6405878126124323,0.47419590110215404,0.14092567080574805,0.24138522027456943,0.6022355653440642,0.3430544362305933,0.04543751204926592,0.13019427521807578,0.6081488459105682,-0.13964086159993408,1.0,0.14775750179107494,0.18530700604005748,0.2025044540055646,0.6193916318908554,0.5470486999088305,0.694483682322884,0.48920242546688036,0.7641208955059519,0.769421778627553,0.3898026824164148,0.20806590956651286,0.6732436487715107,0.5802861168090041,0.4373192000196112,0.6784277440424664,0.38427802143602807,0.7393596879796361,0.720576760483416,0.6861417554283967,0.6221642668858566,0.43168891934982956,0.6656921757956804,0.6448759433124379,0.2775582799677457,0.874717451141002,0.23730988574987658,0.32477526754885777,-0.04896722186585666,0.11106840131674095,0.12750673718016084,0.33935357294553026,0.25205321344869425,0.1759410676850927,0.5017879450677587,0.4283274449311881,0.6700541294422626,0.03637569186643916,0.4539164571798925,0.6276671857895714,0.2614826442988137,0.5076618491034505,0.6305645761843638,0.6439645903887208,0.13892137031880605,0.7565729983200702,0.585288975251895,0.4100026428157885,0.6115792745850641,0.6080880144156426,0.6491280965199046,0.8355232198433578,0.5626768032034986,0.5960381440457448,0.10665220567571536,0.5608936007547493,0.662507121039759,0.6865052759182764,0.509255217451687,0.7919999527582475,0.37685700177077225,0.45398417181576434,0.614311472910055,0.12989683798680637
Amygdala_R,-0.2687126993644799,0.657814095788048,0.0009650396574181347,-0.30525080748636785,0.12263407441808569,0.4572566901027565,0.10752190983717297,0.2449820410884685,0.06992295210235301,0.15374043721033545,0.5816292587845922,0.44833036706674106,0.2079770118090754,0.4358835000296396,0.06323595227396585,0.3904098766920399,0.35266230757536043,0.3318872729460359,0.20714901013742734,0.18229648516073965,0.16640015994317506,0.3039514653975494,-0.3758195406306362,0.389337723216105,0.3663832010592516,0.3431661000992881,0.19216241490551514,0.3434109762964071,0.34603938243450294,-0.2963264698665406,-0.020918624853772595,0.2490242975717638,-0.1615488617613757,0.45964075309720515,0.08591324642308155,-0.059147841741960555,0.14775750179107494,1.0,0.47176770474031093,-0.17300623835437298,0.09243480380029842,0.36512842515439053,0.21185873638420183,0.005493984875047337,0.2879265184456501,0.17228777183336846,0.37067098828293193,-0.3355328246337945,0.2572139724637822,-0.301472605036768,-0.12796856197494696,0.10526417383945301,-0.1835453462389172,0.0386384576847536,0.34761517123552743,0.3459019285726396,0.3235819981024322,0.16661033342384746,-0.10007490833092147,0.11381580884991997,0.18057065546709294,0.18672909685322825,0.08703363322427791,0.4742664279518797,0.05583551372044847,-0.08824144258999667,-0.013174311589531055,0.5382502143178111,0.17989236894922528,0.18565818100161158,-0.2347307731287594,0.532501884826294,0.24023221358431113,0.07066611046132384,0.45523159554350895,0.44974686425270316,-0.008239806695143266,0.067741830849375,0.43501767402731095,0.40215857096726115,0.4816850923285031,0.23356888341591317,-0.11129045460378237,-0.19432517439432007,-0.13790863410240262,0.5355445040010991,0.41310153037518954,0.20138321537461926,0.2665113839544561,-0.037974831648055166,-0.08184649436972034,-0.23246586128909885,0.21888470837276547,-0.016713685618281928,0.4006995415970207,0.1185856561128827,0.009775230360870623,0.5041876785274665,-0.03148993945616249,0.20132432426632219
