,Frontal_Med_Orb_R,Cerebellum_4_5_L,Cingulate_Post_R,Thal_Re_L,Hippocampus_L,Precuneus_R,OFClat_R,N_Acc_R,Temporal_Pole_Sup_L,N_Acc_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Thal_LP_L,VTA_R,ACC_sup_R,Vermis_9,Cerebellum_8_L,Cingulate_Post_L,SN_pc_R,Precuneus_L,Frontal_Inf_Oper_R,Cerebellum_9_R,Temporal_Pole_Mid_L,Insula_L,Cuneus_R,Rolandic_Oper_R,Raphe_M,Temporal_Pole_Sup_R,Paracentral_Lobule_R,Occipital_Sup_R,Vermis_3,Amygdala_R,ACC_sup_L,Thal_PuL_R,Vermis_6,Thal_PuM_L,Calcarine_R,Vermis_4_5,Vermis_1_2,Frontal_Med_Orb_L,Red_N_R,Thal_AV_L,Postcentral_R,Cerebellum_4_5_R,Putamen_L,OFCpost_L,Frontal_Sup_Medial_R,Occipital_Inf_L,Vermis_10,Supp_Motor_Area_R,Putamen_R,Thal_VPL_L,Cingulate_Mid_L,Cerebellum_3_L,Thal_MDl_R,Caudate_R,Thal_VA_L,Thal_LP_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,SN_pr_L,Thal_PuI_R,Thal_MGN_L,Raphe_D,Thal_VA_R,Thal_PuA_R,Fusiform_R,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Thal_PuI_L,Thal_VPL_R,Cingulate_Mid_R,Thal_VL_R,Temporal_Inf_R,Rolandic_Oper_L,SN_pc_L,Precentral_R,Cerebellum_10_L,Cerebellum_9_L,Frontal_Sup_2_L,Temporal_Sup_L,OFCmed_R,Cerebellum_Crus1_L,ParaHippocampal_L,Frontal_Sup_Medial_L,SupraMarginal_L,Thal_PuL_L,Thal_LGN_L,Cerebellum_3_R,Thal_IL_R,Rectus_R,Postcentral_L,Caudate_L,Lingual_L,Olfactory_R,ParaHippocampal_R,VTA_L,Heschl_L,Heschl_R,Cerebellum_7b_R,Lingual_R,SN_pr_R,OFCant_L,ACC_pre_L,Pallidum_L,Temporal_Sup_R,Parietal_Sup_R,Precentral_L,Cerebellum_Crus1_R,Cerebellum_7b_L
Thal_MDl_R,0.17383178250537226,0.3358402913197753,0.512456500897954,-0.180106531878552,0.5450097166893406,0.11880212274412628,0.3535423945062747,0.3883318336726152,0.23352458922641836,0.12778800891322875,0.3610610785553537,-0.19057441954520227,0.3177466364512513,0.37772847514821534,0.36600065338982646,0.3767280625657256,0.6229968136650071,0.269665054798394,0.33678367815702853,0.23324398759716689,0.49507340134380534,0.39514519782576535,-0.05762311771692654,0.33818261891898976,0.2762411607015245,0.5079581452959068,0.5025833316516162,0.6346414994816205,0.03135298291227253,0.21271295632759465,0.2618781121304179,0.2665113839544561,0.4283419137890388,0.42652248366562817,0.11943513281084406,0.610084729218328,0.17060833331578643,0.3775419931955714,0.6796963691451503,-0.21478544082069745,0.4555433563752282,0.4953352899240943,-0.23157657353497837,0.2692092718608894,0.6236844788791432,0.16447886445861634,0.1968738986776673,0.11399326899258862,0.4120470041004973,0.2602443537743573,0.30398042344247667,0.50079192324644,0.16236140121855122,0.5626768032034986,1.0,0.5226402001737034,0.3217249757000599,0.471016932853275,-0.07852598216841791,0.48549356452884296,0.4894942015239529,0.2512691532153773,0.5297253998520949,0.5055303566339778,0.3570788821152361,0.7376683780303571,0.4880131482162329,0.3697311693880245,0.3613606607078954,0.33389726516732715,0.7423159957993172,-0.11370527016509077,0.5114234067457178,0.5837533156977674,0.3382846187683661,0.7852898866684376,-0.20457971193714997,0.13943740725529882,0.35557927838114317,0.25836468990281586,0.43121207347495066,-0.14499025541136007,0.5815942646323077,0.37703172682686165,0.28498234658507887,0.319360569983975,0.38763829522184007,0.12339886367164965,0.07960694093560934,0.5608126771838965,-0.003350815112666104,-0.037729019370544556,0.5843461625193579,0.26954485040169474,0.20929337509587187,0.3544653900554809,0.5988890364673856,0.14564749809473412,0.5242984831225028,0.29805625203037306,0.3052390121050914,0.24568254701628445,0.06853311998816122,-0.026309373184418793,0.5000386416498843,0.4074891111500103,-0.46433529820762265,-0.04583021585233424,0.371577368750914,0.1032911900676869
Caudate_R,-0.0005104008711711823,0.6015668319110925,0.7201935019868111,0.36840479280467675,0.6603501519756871,0.34214180518204024,0.7337631638919414,0.1734796749696869,0.5674678586268145,0.622502817039322,0.7138722170474296,0.04562251798133194,0.4150764319140609,0.4268410989528317,0.707530212150269,0.3205162513303098,0.44926693054319705,0.5123534915083633,0.6365659125987044,0.31863477710762184,0.68153417397438,0.3005244943873343,-0.02525922273943205,0.8472412567597373,0.1684338318398004,0.747243127831817,0.7060697878128928,0.4539193282003005,0.12402447985849493,0.08571084945353068,0.1820384025043084,0.662091075471521,0.756487803926264,0.6081242525200137,0.13499021861013183,0.5537299872653989,0.2008681269980158,0.592771087123705,0.5965989831885372,-0.12411963811126969,0.2294489927130661,0.5560345760151963,0.1304188168456662,0.4879640028007854,0.805163026497894,0.5198615800641218,0.6433574419520497,-0.2290813184539439,0.5672139014220315,0.5064578512653929,0.8232158469440013,0.6820303075376762,0.5727522388870404,0.5966896986793645,0.5226402001737034,1.0,0.7773438746490497,0.6654430803520237,0.0743149173245602,0.644697759518284,0.7329900916667662,0.1392182909277084,0.5184132931262193,0.7959085953430807,0.8018126476673104,0.5136584479885647,0.4996082405810779,0.5431877239451952,0.0976139198992837,0.2487464089472093,0.6588372062996622,0.26488629318267864,0.8717624746029955,0.4910486246109503,0.6379009633078158,0.46415707031606857,0.1153708516873823,0.5732671026506678,0.1684930671316756,0.7146442700821036,0.7234052689448149,0.07668966211620433,0.25722386377233847,0.6236803389727847,0.6803610549967547,0.3630751923911233,0.566492561396045,0.11807136439760618,0.21234319330311452,0.22209849649918897,0.32189670888042693,0.19608156560766843,0.8389278498141989,0.12609227536485731,0.6489881490947923,0.6229346260089322,0.6652985719938853,0.19911118096022892,0.48548353833811736,0.4534288175804974,0.3059818038665063,0.5821764815296822,0.44040319178798004,0.41097017472610686,0.7400914346254799,0.6998423295439401,-0.34151885704761936,0.19539237121055728,0.04191090101885994,-0.0538728453760219
Thal_VA_L,0.0043225030198113905,0.5951744979068725,0.6017438589709991,0.6352777263182462,0.6368202115618119,0.429780846388616,0.6106339757427653,-0.16665080769403318,0.46856030327390774,0.7150012128308039,0.5977720388510259,0.06035704685285167,0.20828687000444837,0.1706852087843078,0.546785154670468,0.13712803707461116,0.3336859466723969,0.5361196322685781,0.5262653837816461,0.38189360008109785,0.5839635900473042,0.3107162743157708,0.04071666455189363,0.7827560285143704,0.20664212989413097,0.45398931571154794,0.7077480060810762,0.13755475530627267,0.3157085426063471,-0.07231074686485514,0.16596772155140493,0.5355445040010991,0.6132822254653595,0.338666137128893,0.2943861781887646,0.2705332657090952,0.3803857914745701,0.6358809839210411,0.553583599904504,-0.19111277437624702,-0.11780727004110046,0.4792091424529693,0.2526247407400096,0.549602423203935,0.5629333416056507,0.4250849227529511,0.6395636490075435,-0.1601938889906144,0.4755270454181876,0.5650878183564827,0.754850680845704,0.5679209107708405,0.4885595187661177,0.6080880144156426,0.3217249757000599,0.7773438746490497,1.0,0.4179218066409833,0.2028098789126496,0.4033978239026088,0.615867220352559,-0.04586065704112312,0.39008232319775044,0.7916012028577949,0.8983901313494095,0.305790379269733,0.5150986049679885,0.45931421742218176,-0.23260517826572286,0.10507801524670146,0.5352894634334056,0.28373617328406375,0.8010746320601619,0.37153264565819666,0.7081229579611211,0.28273993856320334,0.2559295833995876,0.5222485338685394,0.12658312606045005,0.7541453377094749,0.7125530186156085,0.06242544800571558,0.20313250820653722,0.4980726666228217,0.7279854482884532,0.3166733322265975,0.353804798340246,-0.02184232037972263,0.2917164433525461,-0.201905454648935,0.5494870243250539,0.24048288933364448,0.7548253686864533,0.08819462436162905,0.6467134106981778,0.5768269931326031,0.5348390814588097,-0.0012747725125501377,0.17085661384177891,0.5726664777275359,0.3416893882473807,0.40489687662273627,0.41034110141128416,0.5805383694549415,0.7642844268990756,0.5580772525272201,-0.38520867593450825,0.3530444754208136,-0.043470635419281776,-0.3103653613698954
Thal_LP_R,-0.04763733268476674,0.3911598009976694,0.46607269072464336,0.17306433118430223,0.42453063089004006,0.17576181958161174,0.4848700229696957,0.26190684478648457,0.14289653438287386,0.3230484879280562,0.5674349471668187,0.13895511741877203,0.7280141271225683,0.3451296918217665,0.77644011470827,0.12080517624608683,0.26644725632677285,0.3725544501530218,0.5000193978689106,0.17238299225983839,0.6034090825115116,0.023233788407149982,0.010291280321714858,0.6046920169708587,0.08930828789765652,0.754911335807598,0.5052936638351012,0.4121582252674862,-0.05009530824228223,0.18076622061015565,0.16076454753758695,0.3434109762964071,0.83506191225231,0.7547270456767924,-0.05063475733149378,0.6055894756227248,-0.01892831656040891,0.3220799814599388,0.3842398763128345,-0.10122326897652704,0.37326664492961514,0.43823152179034497,0.1695656743522106,0.2513153374796338,0.5224653385713477,0.1699866820950723,0.44844742693914746,-0.13511836318425527,0.4763469176744455,0.317261689241137,0.561286631992181,0.6365262555514208,0.5537599095778034,0.47419590110215404,0.471016932853275,0.6654430803520237,0.4179218066409833,1.0,0.06741777202594765,0.38881896049725534,0.4610942389170671,0.3495301574701696,0.1924781221017228,0.550689047244523,0.40353316022745894,0.5478222671518007,0.14939325192619732,0.316577935614039,0.1931150047163935,0.28201059051836913,0.6953719826635,0.4153904898292782,0.6859429818998743,0.14437488852588767,0.36875646949941976,0.5238027314393867,0.1655274223199268,0.5606519691191417,-0.005179669432644983,0.5785874204599476,0.5014774025581958,-0.0038618827247388202,0.030014963225679665,0.4216253604518801,0.4614085430952441,0.3817495700302909,0.7703842633149891,0.18785216555820455,0.10159061121186393,0.32859851615283586,0.07377033107388435,0.21346929701458062,0.7093050299412248,0.1698754999365284,0.28155005309477465,0.36208176036307665,0.5063834682961096,0.48488170949817594,0.44367866724122285,0.13246324715924188,0.12118714181129707,0.41774051565878634,0.005787272673301882,0.2867649359463253,0.40163193362696953,0.4696925278115746,0.0055023264296242555,0.08895422251166898,-0.18537716765089618,0.11910616488496714
Paracentral_Lobule_L,-0.15848332918966035,0.6906669152464187,0.4057024124231013,0.20442067951627235,0.42860889116516615,0.8595804226797737,0.10225048661117551,-0.2606915650207363,0.27710715564696187,-0.2283129779733381,0.3099073177305476,0.8107112210019235,-0.058196326711095064,-0.0532385604203381,0.04085918179970074,0.13910795261936873,0.10723370575103007,0.6532533598953703,-0.05592382039097281,0.8628404223498916,0.43648058487296365,0.38146013340243373,0.07470961106208188,0.290134208815134,0.7217262768495287,0.09063450043874301,0.12706877048062856,-0.2773732926323473,0.8122142650282348,0.4677631134953111,0.6173987894746449,-0.26435178548376775,0.08432447442692315,-0.06381437048703616,0.39657825132724245,0.18496293319686052,0.7200351044576178,0.4688817903559705,0.28303971792193944,-0.27279986243405724,-0.302740761238424,0.09585048817183321,0.8612412716038503,0.7231262136168091,0.11967344937858883,0.05253306061657915,0.27314436081592186,0.13322171778758163,0.47628618785106736,0.6929768156241115,0.3001161009892142,0.0050491447138140775,0.5263557590121615,0.341160430179918,-0.07852598216841791,0.0743149173245602,0.2028098789126496,0.06741777202594765,1.0,0.13052546175470053,-0.14652267181536086,0.029829017014310833,0.3787779377119526,-0.045337739737066535,0.22117945961561142,-0.4489472287354556,0.4091368274034409,0.218547951612662,0.017886291123583392,0.16208736910089785,-0.23918648770856588,0.6696007189877251,0.2939794080678717,0.16973423751376593,0.3715258092147128,-0.006169173108732655,0.8509841641455661,0.11017106476257736,0.24484072512754268,0.5659761482288896,0.42565914592576104,0.179063921083896,0.08891474874292206,0.20700560314759625,0.39891090503342225,0.44899407416207926,0.08292257716368309,0.5074896168808233,0.8160207880949513,-0.09828800821123672,0.16396793892543163,0.8148594542208554,0.06969020579748761,0.6325321584799616,-0.15222281199067655,0.5310184571540564,0.16104682023586242,-0.0424521633029758,-0.50397789702794,0.3378403226354166,0.48254705269558656,-0.20229528741795935,0.006132656544146079,0.1108097243278752,0.32546634675395353,0.5374160623227594,0.5021150983640987,0.8831936501495682,0.050067920204105394,0.014314268834472387
Frontal_Inf_Orb_2_R,-0.010280868227694412,0.4971925834279842,0.46295571883956926,-0.02009463581734216,0.6264950578722445,0.367271851561058,0.4691427064585844,0.6706336097387698,0.43186710824214686,0.250059468568076,0.6248720399854278,0.13335776299101434,0.2131599571052903,0.12609017065122324,0.2967480712016705,0.4015018969908838,0.2618823862704329,0.386857036096012,0.15116584957935406,0.36063742630418955,0.4891884956986284,0.30485819240898127,-0.11485964656128532,0.5837097199886866,0.1341267964146981,0.5583130961214374,0.5532253562663837,0.2198376651020204,0.270452453963367,0.1075495211056404,0.18983539969042476,0.37067098828293193,0.4646768201230041,0.2757177040043587,-0.14861975099653457,0.3841374637695791,0.16942430988452098,0.28469928409204176,0.3683876799723744,0.026867512532722945,0.4397102894813633,0.22855498919525946,0.1295331810546508,0.456434936636319,0.8578023778174025,0.336301313705496,0.1731984273023871,-0.09180342854419624,0.4588859475997018,0.30011724804892775,0.7211911403888074,0.41262589205354483,0.205295832525597,0.3898026824164148,0.48549356452884296,0.644697759518284,0.4033978239026088,0.38881896049725534,0.13052546175470053,1.0,0.6740287198569543,0.15540797159877973,0.6934040429223784,0.543231385292754,0.4408064281784869,0.26601359579430384,0.4202487588841603,0.8182824720948639,0.04859666404424021,0.23170960106325167,0.3800276134703951,0.18960924924465167,0.6047590214914919,0.3986669195951074,0.5541171452222305,0.5511653907391827,0.09393751341255371,0.33468069819284224,0.21272775391775728,0.397975425798266,0.5615773303724598,0.17539235015528576,0.2506855877615768,0.43824740161203835,0.43446154019086713,0.16658172942321328,0.23321547840709636,0.34513395525073376,0.25375649293637625,0.5706253717849972,-0.14826503641862307,0.18868472533839825,0.6673973430191197,0.20431077172710307,0.41145388364629065,0.7172861116888982,0.5107818981915049,0.14405754403595777,0.1642118854636606,0.39605092941986647,0.2204085319981222,0.36191956565777905,0.2171997342332594,-0.11653568635854215,0.7372023030293676,0.5539039966538551,-0.16804888828014417,0.16533235524924603,0.20913174872691112,-0.10788910963569764
SN_pr_L,-0.07466946472216913,0.31149852185414334,0.37239402857694287,0.15343464023156886,0.5971537834233145,0.11738116780377451,0.4948528302548413,0.4032567907495385,0.3364816712551713,0.5632604751327126,0.64537697634623,-0.1683377992811676,0.2790378749519678,0.44217779087788067,0.5324701392625324,0.28569470116197776,0.19379650880147148,0.22432201858524592,0.5131936828116427,0.038491785527640425,0.44834218790215435,0.11360859338166343,0.020421498862801136,0.6432709998906345,-0.0927467317804265,0.5905480159269316,0.6356170735244266,0.3244753230828112,-0.019140874829392213,-0.15551012214053628,-0.04833582723784369,0.5382502143178111,0.5974688030690116,0.4636769532298659,-0.1650963278486278,0.34378243395674474,0.0849508697578749,0.26113761423627196,0.3613664331911098,-0.01048733142271855,0.48962151467725246,0.2511700806042453,-0.03797977209862082,0.24471316284010178,0.6319759089986348,0.32527106215071816,0.3204690129935386,-0.09183846925766152,0.35307499484706434,0.18753988300638963,0.6537593036737724,0.5612229634725475,0.1888067329139799,0.33935357294553026,0.4894942015239529,0.7329900916667662,0.615867220352559,0.4610942389170671,-0.14652267181536086,0.6740287198569543,1.0,0.07918949852847662,0.41439591116214053,0.7686641173994648,0.5508604432155988,0.5032880212408578,0.31294501368074634,0.6378979772489954,-0.13289982990636906,0.06001409579070815,0.6556130441518345,0.029198033675196397,0.605742087117368,0.30701102666364377,0.600420332911126,0.5714222804416412,0.00858503698113058,0.37507375053219744,-0.01819329297965165,0.4347073450456821,0.5413861400426142,0.004327802985041254,0.19367488670551447,0.2528020900193544,0.48349840051411336,0.03746818602907804,0.40129442251354935,-0.006139340338711367,0.015782431740182627,0.3241876933249762,0.09274145351197917,-0.04491765587727992,0.7876359358756276,0.03586918697683743,0.6458664348139824,0.4026493391862678,0.40520787989617696,0.2223029085693954,0.41031360049448157,0.25251546286824483,0.2178473507670059,0.6635541176821389,0.19764099334963492,0.2177649087482043,0.5838513812285023,0.3906602093327131,-0.3890526613779145,0.019214317628273133,-0.0005492948553821481,-0.23011435370224395
Thal_PuI_R,0.0381656123305507,0.08996485251784067,0.2268198758760753,-0.18948846980309952,0.21772045237836374,0.08183838344873542,-0.09364463963457036,0.2653171359927455,0.13838165801959426,-0.09413161029031328,0.25215581186034725,0.20856369204472047,0.3142498742789644,0.11482361260799759,0.13860679563131934,0.2188367760650835,0.23398263656168664,0.17806351782063248,0.10770128073159256,0.10248976332576591,0.2066823230725588,0.09352094916729865,-0.10351593764551634,0.15886930832235927,0.12966204019356417,0.3052367272511341,0.19828800278774208,0.10913299528279437,0.005663003980162571,0.26852257587746514,0.15516559325974255,-0.17300623835437298,0.25261675690704466,0.28953328932191597,-0.002038419886644811,0.2928006484521416,-0.007473247442663319,0.06564881576328227,0.27246436036213406,-0.19628636111195424,0.1263274967635536,0.1100246735355825,0.10850086372690435,0.057190016069563955,0.25028472967763205,0.14862968487166026,0.03540894139097084,0.11531778219660403,0.2590568966862967,0.08637517191591346,0.13317461381514054,0.1512312210375963,0.2630318591051835,0.2025044540055646,0.2512691532153773,0.1392182909277084,-0.04586065704112312,0.3495301574701696,0.029829017014310833,0.15540797159877973,0.07918949852847662,1.0,0.12774873679730658,0.0458358980190989,-0.08149952352436336,0.1995675410737932,-0.008983727859460819,0.11686940590642327,0.2594236217589049,0.19012644525132302,0.19606734709286278,0.23204770288017668,0.18847089914708434,0.004535845162588513,0.13622727402758503,0.24789830287335474,0.03225852269966479,0.12048746994727966,0.10230984653059207,0.11989109325213561,0.15334328767204722,0.17114505865503898,0.09901044976074036,0.16854791751364895,0.03113325467676345,0.1589441163779748,0.27948354167959627,0.12376448721435165,0.0730166558595675,0.3557043600510621,-0.14522669289762094,0.027161001709631306,0.19452459206005515,0.18067657238473994,-0.1382711577931215,0.13593443210015943,0.14003605847643122,0.18891658961774932,0.07037444788691867,0.09324915433742803,0.05932031235824231,0.01897467239409364,0.0210303323900494,-0.037668276255859535,0.10650277787422405,0.23042849016421013,0.1668269485979105,-0.04027441244797546,-0.00148333035876528,0.11776117601802459
Thal_MGN_L,-0.032838618841786994,0.7272410874807247,0.6691967582928736,-0.033510686496087155,0.7580287537694458,0.6130153961826321,0.3529229146519927,0.2587778058123521,0.6068687370806198,0.03694944972184169,0.573520655972565,0.2863971664640107,-0.001133509951003231,0.11067711506927132,0.0791738858866897,0.49920471196064936,0.48742219751033816,0.5794041199305848,0.14664023261192646,0.6427753438922544,0.6221473670019314,0.6071691610561133,-0.11354128320158259,0.5301636999374467,0.5638992967636852,0.4385769645264624,0.5001364362476312,0.1581966083299499,0.5306978751188658,0.3502202056685522,0.4879664071400988,0.2079770118090754,0.22006739277583803,0.06116621352694678,0.3025806309692575,0.43273523304606815,0.5734844418256361,0.6233089773583677,0.5707704099505236,-0.32097510254391765,0.11996617473470414,0.25021502495774617,0.2482839764583469,0.6928348178616819,0.6975907701370856,0.3405767789952716,0.19730266011570272,0.12004008405997924,0.5138609144009114,0.5833562023102742,0.5816395891325367,0.28079419125327537,0.372707860764135,0.5523448141504985,0.5297253998520949,0.5184132931262193,0.39008232319775044,0.1924781221017228,0.3787779377119526,0.6934040429223784,0.41439591116214053,0.12774873679730658,1.0,0.34647162495831857,0.41420720343088024,0.1606749976375543,0.6758654831872704,0.6256340647713301,0.21867152639112247,0.34037692906625583,0.1959753647363434,0.23236275474059978,0.5239795951457664,0.6293559359928116,0.6294662104777533,0.40711176828682744,0.19805779437568025,0.15096837127816878,0.46375547099735126,0.41767843913799707,0.6521636666878063,0.1749045222899729,0.47763728054889426,0.5175138207196077,0.5045024774615804,0.45353122883735797,0.09146798187857005,0.4858175887528691,0.5336598186667589,0.4611481373886744,0.07085198580226129,0.33104795319377767,0.47493759480231157,0.44574445591617556,0.2384447444915679,0.7730850815374097,0.4399103537687051,-0.009288895352453901,0.024561574547444395,0.5805497115310878,0.5173160391008946,0.11415862119639995,0.2368124093960038,-0.18853301015565763,0.750563756969469,0.7225665082452879,-0.19119436944096874,0.41975469029593204,0.39689467785419,-0.08349589747004342
Raphe_D,0.013438134505639535,0.3769463420470808,0.521106945734755,0.4018972202115824,0.6287039854545179,0.15964005663149222,0.573619032540927,0.17930694170074468,0.28757829379097877,0.6660835863762373,0.578640439519888,-0.18534846218923925,0.3226462949385846,0.2708232903407475,0.6007544491474076,0.10601917111824562,0.22856865251537392,0.36699568798230364,0.558658255291354,0.1452864996034248,0.49563529498870346,0.10924863110995509,-0.05064313182040319,0.6997031074064107,-0.05628230469976639,0.5015357625069027,0.7290275110837108,0.23335422172989928,0.03979563613382387,-0.2656193212318004,-0.08921458843041802,0.532501884826294,0.6445489597195382,0.46901959803834387,-0.028932736048753207,0.2651181205034074,0.10461330134781854,0.40190918399852993,0.455854853887607,-0.17966865926708478,0.16200078925650446,0.31323775112310687,0.030613043806854513,0.3256820482192152,0.6567265434246843,0.34370463420720526,0.4258990518836868,-0.270086598599465,0.43320970681539156,0.3123022901221596,0.710545572954885,0.5401684725959613,0.32770655538863647,0.4283274449311881,0.5055303566339778,0.7959085953430807,0.7916012028577949,0.550689047244523,-0.045337739737066535,0.543231385292754,0.7686641173994648,0.0458358980190989,0.34647162495831857,1.0,0.7990951876290445,0.48972675144123173,0.335284738347807,0.4459740117561192,-0.25753024080568404,0.015393337053074089,0.6933870780281276,0.09383671606836223,0.7019654070382768,0.2830871657622394,0.5694993179017419,0.4733993266964775,0.05441380451202055,0.5156674796197218,-0.0686113314700527,0.5644764370302843,0.5871613124263082,-0.00024086614153009944,0.10594511424481155,0.4407981811060059,0.5096497076145833,0.11642129619178111,0.4329818438058933,-0.02596730523924555,0.04710825712437248,0.051033726518269984,0.3235590187258438,0.01431027746081198,0.8265987577289802,-0.07888039169695076,0.6572458078126834,0.4733393090893016,0.5465778925602737,0.12730709382461278,0.3886808598211796,0.39545150206270174,0.10436381101800793,0.49624319972434805,0.2852277883266245,0.47339351559104736,0.6877071438854874,0.3935692270505497,-0.48113011515532156,0.0847638200563536,-0.11317532868820596,-0.35037208520469054
Thal_VA_R,0.08653546760985675,0.5576675390426684,0.6249373588417172,0.5468723046178271,0.6065309124805105,0.38868298620753017,0.6691870770980343,-0.11391644068019031,0.5226419138848821,0.7160218084181614,0.47927638951519386,0.04238289766249511,0.18549246216295792,0.0984385343341169,0.5439651331996918,0.04456941827301451,0.3472062217658234,0.5047792465097835,0.4801352413553822,0.40647140580270613,0.5127698547647156,0.26560790477439794,-0.03151712564077783,0.7359382158194575,0.18048407178162099,0.3495081726512113,0.6776683613056956,0.15608994277598018,0.2598410009930574,-0.09738061726224428,0.06479885755498868,0.6021913804846383,0.5426011183709948,0.31282563106567085,0.23960848564020543,0.24811828787989526,0.2872973705588807,0.6039120203985476,0.5142737005472224,-0.16295722250874314,-0.17037715192338415,0.5022670265869466,0.20417519086321734,0.5177313031890344,0.6221620629522068,0.5452766545048168,0.5985422312566675,-0.2806859598069306,0.4246303913437361,0.5331873962003596,0.6966916887809883,0.5291038352952891,0.4109679053583397,0.5058699895150173,0.3570788821152361,0.8018126476673104,0.8983901313494095,0.40353316022745894,0.22117945961561142,0.4408064281784869,0.5508604432155988,-0.08149952352436336,0.41420720343088024,0.7990951876290445,1.0,0.266142333327837,0.49769005227034596,0.4238824224077766,-0.18864004699842313,0.10821760297168154,0.4697641314966521,0.17629088899359643,0.7802327114235188,0.40813554447157935,0.5985706123405488,0.2996582336972989,0.1975808087039471,0.5434784389895196,0.0862639347584024,0.6919634895357201,0.6346112663687971,0.04615705128581832,0.1542724946647855,0.6341841803578196,0.6054702475550595,0.26658892836612746,0.2782354417829844,-0.016118647813234903,0.2468832887777973,-0.15902168037380252,0.5633536328194492,0.18809331431063678,0.6904368865295236,-0.009331792859441032,0.6750941852883836,0.6230795519201772,0.6206262094042221,-0.1379255099468874,0.1939120061881787,0.510337994363459,0.21717047527385125,0.3141368183427437,0.5316074885191101,0.5475978104041522,0.787155980725141,0.5280080300714995,-0.3883977421590896,0.2870966260708932,-0.01975527843209222,-0.3131736755677445
Thal_PuA_R,0.13949828782366427,0.10282662100773948,0.3350220057079897,0.04034670876486349,0.23248356846798826,-0.18105808056482234,0.3399961652778216,0.30572715596109873,0.08568800807801918,0.2947486962726208,0.2262062638924498,-0.45062804427715125,0.33581204896531974,0.42597126219930465,0.41468170550369515,0.31137978554974577,0.4933395471373539,0.07077191294540318,0.4581286780715359,-0.12051525233894719,0.4021165599857993,0.19570060476631249,-0.052468941474679516,0.30054243126069363,-0.005849013157095498,0.5664450675903211,0.365601252580115,0.7594627628627608,-0.3151333365148238,0.10651176923563323,0.06595255898663538,0.45523159554350895,0.45139009926016654,0.5621544327702439,0.012557912494437882,0.5530570213798218,-0.13088074461837068,0.24518147112638305,0.5146558917485297,-0.05154634478904675,0.5278085034385972,0.4813661710308029,-0.5074171151121293,-0.021694274472642633,0.43647353379131215,0.06696700870558955,0.1665076413347385,-0.029203308483978844,0.2566003092519677,0.051076172247345876,0.25110057080857245,0.5104098504071887,0.11978969578025504,0.4539164571798925,0.7376683780303571,0.5136584479885647,0.305790379269733,0.5478222671518007,-0.4489472287354556,0.26601359579430384,0.5032880212408578,0.1995675410737932,0.1606749976375543,0.48972675144123173,0.266142333327837,1.0,0.2568160373781984,0.12310365883250038,0.412855534593693,0.3132032497946075,0.8382035679372533,-0.21907560498177348,0.4177775227035537,0.43301042385199634,0.14947821426941568,0.5868950758142724,-0.4624418129607368,0.2673103265560299,0.14325365353574782,0.09583395369151936,0.34314630835733867,-0.07807165130221122,0.44902271840622565,0.30117537203566014,0.20670593697225964,0.3002030930224344,0.43348697630019295,-0.19208108604048224,-0.2825458373205347,0.37312134510953776,0.06378186570801624,-0.2851693421009683,0.5130472472792401,-0.032003260614797545,0.34204073523203604,0.07627363708334652,0.5030591232044048,0.35275393153655155,0.7809893404319151,0.15568937187939053,0.14647472537423814,0.4323170558504277,-0.053057400706787966,0.0171826212550592,0.24368066345087108,0.21742433293293303,-0.5752774621341441,-0.3424289334826801,0.21908337870348935,0.18970852598900104
