,Cerebellum_9_L,Frontal_Inf_Oper_L,Fusiform_R,Lingual_R,SN_pc_R,Paracentral_Lobule_L,Cuneus_L,Thal_LP_L,Parietal_Inf_L,Thal_Re_L,Thal_PuL_L,Amygdala_R,Cerebellum_Crus1_R,Putamen_R,Angular_L,Thal_VPL_R,Red_N_L,Precentral_L,Cerebellum_6_R,Cerebellum_10_R,OFClat_L,SN_pr_R,Fusiform_L,SupraMarginal_L,Vermis_3,Putamen_L,ParaHippocampal_R,Vermis_9,Thal_MDl_L,Temporal_Inf_R,Cingulate_Post_R,OFClat_R,Raphe_M,Pallidum_R,Thal_PuA_L,OFCant_L,OFCant_R,Parietal_Inf_R,Thal_MGN_L,Cerebellum_8_R,Rolandic_Oper_L,Occipital_Sup_L,Frontal_Inf_Oper_R,Thal_VL_R,Temporal_Pole_Mid_R,Vermis_6,Postcentral_L,ParaHippocampal_L,Thal_AV_L,Thal_PuA_R,Temporal_Pole_Sup_L,Frontal_Inf_Tri_L,Amygdala_L,OFCmed_L,ACC_sub_L,Cerebellum_3_R,Red_N_R,OFCpost_L,Thal_VA_R,Vermis_8,SupraMarginal_R,Precentral_R,Frontal_Sup_2_L,Occipital_Inf_L,Raphe_D,ACC_sup_R,Supp_Motor_Area_R,ACC_pre_L,Temporal_Inf_L,Cerebellum_Crus2_L,Thal_AV_R,Temporal_Sup_R,Thal_VPL_L,Cerebellum_9_R,Insula_L,Thal_VA_L,Vermis_7,Cerebellum_8_L,Thal_PuL_R,OFCpost_R,Parietal_Sup_L,Thal_MDm_L,ACC_sub_R,Heschl_L,Calcarine_L,Occipital_Mid_R,Occipital_Sup_R,Postcentral_R,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Olfactory_R,Cerebellum_3_L,SN_pr_L,SN_pc_L,Thal_PuM_R,Frontal_Mid_2_L,Thal_MDm_R,Hippocampus_L,Precuneus_L,Frontal_Sup_2_R,Thal_VL_L,ACC_pre_R,Temporal_Mid_R,Thal_LP_R,Rectus_R,Cingulate_Mid_L,N_Acc_L,Calcarine_R,Thal_PuI_R,Thal_MGN_R,Thal_PuM_L,Supp_Motor_Area_L,Frontal_Mid_2_R,Temporal_Pole_Sup_R,Caudate_R,Cerebellum_6_L,Cerebellum_4_5_R,Temporal_Mid_L,Cerebellum_7b_L,Angular_R
Temporal_Inf_R,0.7436316910285211,0.3347951386859764,0.9052979569580867,0.7118979224632989,0.34536974691487904,0.16973423751376593,0.4083713485407753,-0.0001727853736135046,0.4428650958443717,0.05252323957462012,0.08285688499105168,0.40215857096726115,0.7523234873248754,0.368671335180862,0.2520782519739816,0.33081003777608714,0.5805914890907229,0.3122167424713689,0.9186798819931773,0.6995717099229328,0.1752045210311698,0.2205006983668603,0.6545614068094402,0.5295043593538595,0.4372448737357091,0.5256884529015294,0.5474145157295315,0.6088756592259846,0.6094054517174594,1.0,0.6590712958053305,0.40055204382022414,0.3704310162077509,0.44135217963661194,0.5573513008098453,0.2589808261595944,-0.046935913074012355,-0.0441832755688682,0.6293559359928116,0.35268273816065204,0.44340591641792726,0.23673834844642608,0.5456662428197551,0.533712090840426,0.11629081599126455,0.6431951391998386,0.2108995222458013,0.4945744973759613,0.5787047577337233,0.43301042385199634,0.598612892866088,0.3316330265001798,0.29571848638802056,0.20691594228921326,0.08130876117590842,0.4097623624088025,0.1529926978140606,0.28191930947199756,0.40813554447157935,0.40151952540601504,0.280787947346277,-0.08919275112460155,0.30064436723088606,0.23064896853346686,0.2830871657622394,0.06457884174739356,0.5626805620159748,-0.03329930628197161,0.4700072725709542,-0.10757178452821466,-0.06365129501548629,0.6744229114593164,0.4703153604119494,0.8248988172526645,0.3211421493465843,0.37153264565819666,0.7780002597438135,0.7758260376429073,0.1369533325721275,0.38388112990130213,0.097074814307035,0.7432804369074261,0.009601248493217673,-0.1519351211563277,0.648102721030474,0.5290297675021397,0.4271339320493737,-0.10016311901982058,0.3519620387011565,0.284301949333182,0.22569674560733027,0.6439645903887208,0.30701102666364377,0.3908662081216868,0.4612959290903309,0.5609620681035162,0.6951507706093877,0.5422859141290999,0.518419972014368,0.42310111990549754,0.5048607963333701,0.07419190850606931,0.9146077953127346,0.14437488852588767,0.24554045056614748,0.31894997183118196,0.07560743180389709,0.5617415655915431,0.004535845162588513,0.06695937286919122,0.5824798633089853,0.4380005225645499,0.6007440560035651,0.48413096175418624,0.4910486246109503,0.8231257875048075,0.6071052466003038,0.518519552372542,0.059120035790912226,-0.098116855471281
Cingulate_Post_R,0.42646016607706283,0.6026639565185405,0.7018736534339256,0.5561690036874251,0.4710390369152227,0.4057024124231013,0.4923232128701143,0.19416277121724163,0.5235815281070476,0.2939595952637867,0.37193491368175674,0.34761517123552743,0.2936194118640475,0.670651719366426,0.2954197155321953,0.3977464912301203,0.4349266402351458,0.4481304857479222,0.623953623481859,0.5815820383544431,0.3113134364349521,0.2713066041336177,0.7499018612445068,0.6590885340623293,0.5029523946081303,0.6444692312625234,0.705548187014905,0.484925214275169,0.5616640749870581,0.6590712958053305,1.0,0.5186232293206445,0.5463742852588025,0.6475954668664501,0.37215360697043537,0.2547512027430964,0.20388591502274225,0.30328762727928227,0.6691967582928736,0.22180290477838593,0.602455420807432,0.2923051200259643,0.7680817908156965,0.7460370701666947,-0.08372207384152816,0.5066380778992537,0.38767293007460146,0.6630421016284456,0.5381878813748489,0.3350220057079897,0.5717725607193261,0.5207746058699982,0.37489176885425,0.1274922531146257,0.25205887302465396,0.5175142529829292,-0.017365944223857482,0.3437803156791146,0.6249373588417172,0.3294482507755987,0.6168930073481587,0.259937687906425,0.635248070468244,-0.029408613923717856,0.521106945734755,0.3759811844361637,0.7454687288585747,0.24631826929179138,0.5376166248937999,-0.06281724161536151,0.16866057282249866,0.8741807840922231,0.47354645986897936,0.6161680362623133,0.6481179791208016,0.6017438589709991,0.5407179244236695,0.6166138765316157,0.3914234227927419,0.5216921037223745,0.23338203531157242,0.7364188261434562,-0.009075552327490237,0.07184399590823261,0.5822246847661635,0.3578748392879622,0.38500928469856255,0.31404330332845215,0.31223024085612444,0.3209036180567891,0.31298146677716493,0.720576760483416,0.37239402857694287,0.2861330795700418,0.41268614733427283,0.728393205907089,0.8095608161604213,0.7097811425336926,0.6963008363929934,0.6940520238895362,0.6007810145909817,0.2576309848766816,0.7439983989384847,0.46607269072464336,0.34093974605478755,0.7416736623556551,0.2000820390001511,0.5526189892999898,0.2268198758760753,0.1826639416608072,0.64187633834741,0.608907680469294,0.7927771295488641,0.32518383569465276,0.7201935019868111,0.6527029138393587,0.7397517019205547,0.6354261543966908,0.06150387810788087,0.14747400112997328
OFClat_R,0.14061143134919837,0.4046719263045999,0.3778215929675706,0.14454912103234793,0.49413198738272696,0.10225048661117551,-0.00866770590372859,0.3256574883063542,0.29096383609583615,0.3272247276818597,0.37652808095989654,0.7207018635454435,-0.026328790738517512,0.6167546864093513,0.16205908141949116,0.5184428317167225,0.3473755428825014,0.16572698426830174,0.2130521331340097,0.4019775066541886,0.3243490797959471,0.4436619054711444,0.35693331628725466,0.311050496630719,0.12931007605420394,0.5574263746427368,0.4157214416540653,0.19986507884334836,0.30857724742500164,0.40055204382022414,0.5186232293206445,1.0,0.527112010764097,0.41502974427858835,0.17337914728998452,0.245347448900443,0.6676751113598269,-0.048635247909935134,0.3529229146519927,-0.19684388542729703,0.3255640021530454,-0.023761394205209247,0.48106459171775506,0.6515202151327295,0.3414740635825202,0.08356778567112307,0.2729285033668698,0.43751192545046397,0.40700340772956084,0.3399961652778216,0.24806449266210326,0.4328713590160846,0.37059696701468225,0.11594813439308685,0.4794376652197346,0.1291585848982578,0.1399788148792913,0.2585149513925203,0.6691870770980343,0.21139380809744301,0.1865593985724387,0.05321512841375061,0.5450053215783608,-0.4371815996825443,0.573619032540927,0.6047844767408258,0.3442335958945329,0.41099686345237074,0.22879471127528192,0.015947227327546897,0.2702214205391324,0.48751597102827093,0.38510858974409734,0.26946135805945737,0.6188352954657249,0.6106339757427653,0.2851301529972253,0.2156254594301486,0.42229708954483297,0.5148917663439149,0.14394815707398348,0.37280672869763726,0.36694082051764676,0.1714671428978805,0.11124723506187408,0.03176354078322683,0.024065021990880158,0.03373700243830423,0.04116203705057251,0.33411890647763504,0.6768653124182109,0.37412142588232683,0.4948528302548413,0.32850059120953395,0.3584053687605941,0.5098057083877208,0.4254123803301149,0.39660144212701903,0.2952475257873751,0.41295917913328256,0.536513454045781,0.6625433217773143,0.4119691827546052,0.4848700229696957,0.3754488196725337,0.34958057984951585,0.5153342214626797,0.12038117624716158,-0.09364463963457036,0.18040578361190693,0.3392355240804403,0.222917043866695,0.5804280321891911,0.4955316993855614,0.7337631638919414,0.19322127391480612,0.3612781328934653,0.22151746156720073,0.09355051664200886,-0.09420665220279975
Raphe_M,0.11632242604747738,0.6212098682051366,0.39857673383752334,0.20673301723978027,0.4608067220193483,0.12706877048062856,-0.013592766191610248,0.33720618204729425,0.10599804374573149,0.2634484324220543,0.32679031181466467,0.44833036706674106,-0.03876058512151139,0.685189408146796,-0.10102341840508497,0.5750143746960676,0.2766113558638426,0.18492871261455382,0.2468286664446446,0.24626032964819047,0.5499088842969558,0.38590966675131916,0.5933421803002097,0.23337931040738036,0.07515444786489534,0.6988444543671103,0.5930517103656533,0.2562993791854847,0.3570325905167244,0.3704310162077509,0.5463742852588025,0.527112010764097,1.0,0.6311089804279181,0.27157433244415613,0.33335498096935895,0.4121739940526206,0.040189093890906746,0.5001364362476312,-0.17683471433820463,0.6344126090585899,-0.1410170817565744,0.5679190312037268,0.7419482745701141,-0.018073688216065722,0.08019629800729279,0.10759737730089063,0.5277590104511318,0.38870465062139326,0.365601252580115,0.3901560896362906,0.5609408783243678,0.534385992061671,0.09307426277164435,0.39668932703880366,0.18977147883103945,0.04881742935449763,0.41282287538384677,0.6776683613056956,0.27546613180957213,0.303983234016654,0.07025597606568615,0.5710287608057931,-0.10938233368455821,0.7290275110837108,0.49626384539539076,0.3606086477373422,0.2793523970599386,0.6076949240241273,-0.32688520012372535,0.3563994160948651,0.5110791884833985,0.5298993906011918,0.22815339734046255,0.6969375627754498,0.7077480060810762,0.4820679005559569,0.2711218031037337,0.22256371431672212,0.3505479334333467,-0.14020331245992051,0.46521865901185605,0.2959288247877219,-0.013774053818821625,0.23893229757787193,-0.0647736946330161,-0.032487039710437475,0.11100478522870953,-0.09349735093854458,0.5432699914063296,0.498490013600645,0.5741068656831697,0.6356170735244266,0.42444263934715626,0.32322653762625114,0.631242262503261,0.6373735975131471,0.6912973111304643,0.32611867913927534,0.4253426565966553,0.6957922909477252,0.5374794230794668,0.3309942630775143,0.5052936638351012,0.25537001698616907,0.33552361227744304,0.5726969922087588,0.23128129941422304,0.19828800278774208,0.30999032370293406,0.3334896031576609,0.2783539444451332,0.5299506614268925,0.2524573025722933,0.7060697878128928,0.3641047664031509,0.433754749330135,0.47473736545427403,-0.33235743967790676,-0.1684642301824035
Pallidum_R,0.3462651495305358,0.6931054025246227,0.5611384834265742,0.39094844388761746,0.1857195591778071,0.3866602202695944,0.1918802960910747,0.09476465307674427,0.3620316889114648,0.165257852311684,0.22684138182705094,0.20714901013742734,0.1785639018102459,0.8180679601365974,0.07405949035395462,0.28265601590828965,0.2667236615878658,0.4481812475545042,0.3976605059502725,0.3736088445182594,0.5411066112858433,0.1754436840102673,0.6600466943569719,0.384887207837265,0.3997707568906526,0.8192534507926296,0.8540569294613002,0.4421442469685522,0.3333737946241853,0.44135217963661194,0.6475954668664501,0.41502974427858835,0.6311089804279181,1.0,0.07502978413802955,0.23443301608851905,0.246235589423979,0.2980124245406997,0.840711406934958,0.12054625283541556,0.6978486207359577,0.1268348721110989,0.6353526536770773,0.6560205748211613,-0.3736572553227412,0.17199295773365497,0.409278645065334,0.5243584515572279,0.1889975322707186,0.1322571761343121,0.5398272246655602,0.5863427529629683,0.5382910522755586,0.11797504734132515,0.3875606016417518,0.5110512227842048,0.09285843625989885,0.33991532950743936,0.5728806999606569,0.3136154805098647,0.3632016084357649,0.30800842580020626,0.5761122342386088,-0.0014530682599651176,0.5575048893567708,0.21519002636856657,0.5742315771748183,0.023614880027759473,0.5615931302954646,-0.27997905248993527,0.11846171185980607,0.7031426699691894,0.3305369928197416,0.4673504046960831,0.6765451814038174,0.5573193841945471,0.5146374669426719,0.38359619740318396,0.19269910287229663,0.48040379990987003,0.1186317827327316,0.667556286950771,0.1893173175396605,0.09145496486154547,0.418777092300381,-0.0329496147301561,0.1780417888638332,0.3685963782188552,0.12529972349907909,0.6903159946319262,0.3492401039878302,0.5574446157240812,0.5344125956315513,0.39959393015089245,0.19055058682739442,0.6363216909336208,0.7271407997588815,0.8020733386596607,0.6013378444786488,0.63520464710753,0.5481321725085706,0.32930027707387477,0.4125328807994288,0.3585439954154677,0.0764510030134481,0.46959280254498537,0.2005164546610747,0.46485430079117196,0.1979596593113557,0.42581001492785897,0.3463174784877763,0.5772801085979336,0.713873422531747,0.022455551408235953,0.6464303165810937,0.501659097117853,0.7083186367916627,0.6313144427928721,-0.17158939260981967,-0.09963119750902251
Thal_PuA_L,0.374838894669071,0.3056650463579771,0.39771063668405904,0.31283493584190686,0.3353908600806358,-0.12607397233626963,0.188922726005185,0.37572969324416006,0.05252563529930523,-0.2653565327772258,0.32899430786237943,0.2992970757731588,0.3865553980459939,0.09763361849298521,0.13157042136406435,0.4391070706704904,0.5795415566939125,-0.12403252031835922,0.43296507302400505,0.34072710750014723,0.02072151047202612,0.23989047392758742,0.2489656507862824,0.22455272180218253,0.06876842192519626,0.33404547484125074,0.141604401661978,0.22059909151048465,0.5986864721060046,0.5573513008098453,0.37215360697043537,0.17337914728998452,0.27157433244415613,0.07502978413802955,1.0,0.08953853265680883,-0.07263941944641572,-0.04359291033018336,0.2520075165390517,0.08252675084256549,0.30004798220736734,0.14712009591054676,0.33144567988117624,0.45898366267770246,0.3135663504068915,0.27939004452253474,-0.18825547776104037,0.30325891076117895,0.6443702780130535,0.5433718666595014,0.3402292458316977,0.26946017879628464,0.15970907488160538,0.11012502907630518,-0.040355167979308146,0.07396445084133096,0.46563456716941665,0.2398083703360063,0.15456290163769118,0.4251357182659232,0.3867777775147857,-0.18597726468352244,0.16560139595062925,0.3441485208542668,0.19422032291422653,0.3778676106614745,0.14435047283050068,-0.026527833318945628,0.23774444733425512,-0.03785578900542041,0.32711528423906144,0.3806904261303926,0.7424963940612721,0.2676835081524493,0.0890673477076133,0.11567375722734881,0.3706642309548598,0.5502210991440809,0.24595817050623198,0.06150366591750861,-0.07964835417681375,0.4770844025124917,-0.030943543861661166,-0.14030354435319303,0.26957737819500205,0.604294763698544,0.2854895260114174,-0.19184770500224474,0.21002691564911014,0.24611870120092802,-0.002372009542553148,0.4774352981007427,0.27961836725398337,0.5409858994104794,0.49737038570765474,0.19231036422880338,0.47306558816648914,0.3206123838018349,0.08172635588284506,0.06479867443637176,0.5417429094877992,0.03199968854795045,0.5985025924758517,0.3864229750333289,-0.021364413624258647,0.1596003324147016,0.12150758224805784,0.0697894000406809,0.14473188246293084,0.044131901019888654,0.7845767395471364,-0.03715466931632983,0.14389740408614626,0.4836399226495245,0.3727393003257246,0.4009506677475263,0.1394429988106878,0.15478249008358072,0.04083147149270648,0.25677032596129423
OFCant_L,0.14942965492090365,0.22130459508693978,0.28182209916315654,0.10056347225915446,0.16073410252904693,0.006132656544146079,-0.05371524182366962,0.12295518364830735,-0.02632882160864067,0.23541170564502661,0.04573343280274814,0.34603938243450294,0.1181909491564159,0.24195606648302984,-0.23223217453095432,0.02873691410524782,-0.12246268554329635,0.08878866137276839,0.2214976206706783,0.2847268163581675,0.5929237859536965,0.0659170846158526,0.2526716120685544,0.00590894343966965,-0.08564168898582034,0.37544134362050463,0.3655670552221153,-0.042528630229156233,0.2635580798809276,0.2589808261595944,0.2547512027430964,0.245347448900443,0.33335498096935895,0.23443301608851905,0.08953853265680883,1.0,-0.05373523870223015,0.11379306098747013,0.2368124093960038,-0.02045533483394139,0.3291849977504851,-0.30357275377077897,0.10310282000900786,0.37032321528267703,-0.07674401242417915,0.16653871432476275,0.027228823034894642,0.5126208741252339,0.36898086757964227,-0.053057400706787966,0.6243011593552098,0.23732616353359057,0.551297463811185,0.12292425282761926,0.061482986655757736,0.0991175655325518,-0.2862954154477402,0.8092695104638,0.5316074885191101,0.0864119662236444,0.2498337587983025,-0.01173753898888195,0.368553803768293,-0.1531261140515924,0.2852277883266245,0.23127116923817106,0.2801219292475415,0.27808493140359314,0.31411432643039533,-0.2549978510368498,0.16484711001253236,0.2633727746399641,0.30846448888525735,0.1709304659602119,0.4379209387921617,0.41034110141128416,0.2847200657130746,0.27203438285568493,0.060622383333417226,0.23426911965566713,-0.1556502073454085,0.24531077167199303,0.18446810447972867,-0.3810625931678523,0.11012469975488656,-0.02442527107841903,0.07582011607433457,0.05979455220857622,-0.3113691191919206,0.3033201021271023,0.33664747634627895,0.14092567080574805,0.19764099334963492,-0.01900095986890021,-0.0035492375575372475,0.5774521389450322,0.19906080847243815,0.22898949921272913,0.13575706294332265,0.19388868754246777,0.2871321071555766,0.2967000003355355,0.2567763726727364,0.005787272673301882,0.3456364456868693,0.16212896771772053,0.5284128830349688,0.11180527774671192,0.0210303323900494,-0.09713795454664943,-0.04047821028428868,0.1671211095746455,0.2379449402754628,0.012790447237838223,0.44040319178798004,0.1729307021109593,0.1944186754543009,0.06998064193701599,-0.27673909657764556,-0.059098842825805714
OFCant_R,-0.23770522105769126,0.2333059002306428,-0.026544061181016144,-0.15339664521535634,0.36986437766843905,0.055923845914527655,-0.09315078001995208,0.2175982801683805,0.09618922645808405,0.22397917436854384,0.26629659126662275,0.4816850923285031,-0.4053711638837017,0.4157831050832535,0.054365456990818274,0.44976574449535367,0.1360360990205591,-0.006778358365218523,-0.17918255713157413,0.048870398789298976,0.09981520929160169,0.3404197587759609,0.18023580409826753,0.10340423643569793,-0.03204535981888798,0.277831629623159,0.16071025273048894,-0.05885491146274186,-0.015351473495929063,-0.046935913074012355,0.20388591502274225,0.6676751113598269,0.4121739940526206,0.246235589423979,-0.07263941944641572,-0.05373523870223015,1.0,-0.08062643629347178,0.0948676343486286,-0.2596440247353971,0.17576823316215945,0.013204534468665466,0.30072167852896997,0.3626556541223892,0.3521323270297234,-0.20847070193582187,0.08438691832248414,0.1495721625772573,0.025186938584896096,0.2454863646488172,-0.058757723000875804,0.1308339508324789,0.15843193860909557,-0.04185741115801518,0.5046729060972343,-0.06578187887366872,0.08202236967127084,0.14146593038817062,0.4934641906558388,0.15381693122907267,-0.0010159186569054966,0.0776434653552954,0.3738071497201049,-0.3752526486277001,0.5029088991063587,0.5234761438874364,0.04698506369185467,0.47624705666086475,0.15169669548290965,0.14727703457541091,0.1986813231318195,0.13509761667462647,0.11503429542359565,-0.11452585527363508,0.45821454248064797,0.4533245195417865,-0.005472339088756635,-0.07464482289224468,0.26617571557359326,0.4889221909733963,0.06604381578358952,0.03301115532419289,0.5553476900860064,0.27552545386435745,-0.14774635098484043,-0.28163568029886465,-0.24841828685385867,0.05590532990751814,0.001247172407425918,0.23124850907552355,0.6760422829141554,0.13892137031880605,0.39055867260089766,0.2654115190268409,0.16651651025491626,0.11046340589760825,0.20743337379973403,0.2873140852849471,0.11846542871672948,0.24387010163973172,0.296667527041731,0.7284206709532763,-0.05829927966790258,0.4007325777195978,0.37411475619323187,0.06908261590349628,0.491307216312649,-0.07283904048234534,-0.06631158614536709,0.16637383436180075,0.09943288369992512,-0.011796735158928998,0.3118370768423679,0.3108250582669106,0.44946540679684827,-0.07742944888260514,0.10878185052696436,0.18547996320257423,0.10687618803606495,-0.15223146063065537
Parietal_Inf_R,0.12273094122017411,0.37748727233443996,0.16159372318247398,0.31617267491673595,-0.10303985770769117,0.8107112210019235,0.5826219032274464,0.09307036328863937,0.5205246951776078,0.0726157470375059,0.23306600761714202,-0.30491119669524935,-0.11072288256260199,0.2609388182058241,0.35542618756084227,-0.28813392988872644,-0.02602541548997646,0.6613077402058417,0.022705307521633942,-0.007995748073466038,0.3684331520129479,-0.1869232655404338,0.3872023761525594,0.4155037994440722,0.517118409968283,0.10657341137585032,0.4541152664423135,0.0504531247716621,0.1352240147487941,-0.0441832755688682,0.30328762727928227,-0.048635247909935134,0.040189093890906746,0.2980124245406997,-0.04359291033018336,0.11379306098747013,-0.08062643629347178,1.0,0.2863971664640107,0.19416616311340143,0.3427764412669036,0.6382609109402061,0.3870701250457995,0.2675677159373394,-0.43574437020049067,0.225057259754744,0.6747199229236026,0.23499382540590327,0.11499848290047043,-0.45062804427715125,0.3166036301973664,0.21803904645706562,0.03252368034113471,-0.08591324360213821,-0.006072259935461693,0.6568398198350075,-0.19028218372355254,0.20031837383316273,0.04238289766249511,-0.08789672744558201,0.7460102306988564,0.7929874095670818,0.530591124985933,0.16907322381297055,-0.18534846218923925,0.14863459900252546,0.564142201051213,0.03064103036702424,0.09501029948595392,-0.0009921327348850783,0.3420246062995292,0.5105414759771517,0.10123087866790212,0.16700856493022523,0.29867003011800886,0.06035704685285167,-0.1815403613539152,0.05450914765826755,0.043507455307793895,0.0911027886346192,0.6721243249205642,0.3090517245125036,-0.25436344270237143,0.052227939322332995,0.42780594402925337,0.1566202415125953,0.6041032570919437,0.8809839516564733,0.36376627060484823,0.26756400122016816,-0.23824290387591449,0.25670977456080346,-0.1683377992811676,-0.0532010580593852,-0.2584749491206983,0.3889205446164257,0.2616321512032325,0.3090187408810843,0.6734766697834265,0.6480418829043936,0.18962500437299734,0.06912091496427256,0.17517263969661576,0.13895511741877203,0.01633672703358026,0.5581966803310705,-0.18043765204604906,0.4754636200555978,0.20856369204472047,0.09334431303139369,0.2645030637638545,0.6469044359523454,0.40944824852176065,-0.31637115562933116,0.04562251798133194,0.15375887290751988,0.5300355734788086,0.3943793902943434,0.09646333636929055,0.6817457801198343
Thal_MGN_L,0.46375547099735126,0.573520655972565,0.6758654831872704,0.5173160391008946,0.14664023261192646,0.3787779377119526,0.37946435321721367,-0.001133509951003231,0.4160538966370063,-0.033510686496087155,0.09146798187857005,0.2079770118090754,0.39689467785419,0.5816395891325367,0.17334553691902096,0.1959753647363434,0.3470986184000895,0.41975469029593204,0.5800736347410327,0.45952066428047095,0.39716359228399706,0.11415862119639995,0.6761761992255484,0.45353122883735797,0.4879664071400988,0.6975907701370856,0.7730850815374097,0.49920471196064936,0.39411110752795714,0.6293559359928116,0.6691967582928736,0.3529229146519927,0.5001364362476312,0.840711406934958,0.2520075165390517,0.2368124093960038,0.0948676343486286,0.2863971664640107,1.0,0.28295736207796257,0.6294662104777533,0.2347694803426213,0.6221473670019314,0.5239795951457664,-0.24334013176365374,0.3025806309692575,0.33104795319377767,0.5175138207196077,0.25021502495774617,0.1606749976375543,0.6068687370806198,0.49622372372534596,0.4756223875469135,0.09353404075663412,0.2732503418245348,0.5336598186667589,0.11996617473470414,0.3405767789952716,0.41420720343088024,0.35934838818763415,0.4003117904313645,0.19805779437568025,0.41767843913799707,0.12004008405997924,0.34647162495831857,0.0791738858866897,0.5833562023102742,-0.18853301015565763,0.5199177436813336,-0.21487691403543052,-0.01728539278916925,0.7225665082452879,0.28079419125327537,0.6071691610561133,0.5301636999374467,0.39008232319775044,0.6322204747621722,0.48742219751033816,0.06116621352694678,0.4706050178938553,0.16768714890363104,0.758614125002716,0.1029561141572019,-0.009288895352453901,0.5414389603843777,0.21867152639112247,0.3502202056685522,0.2482839764583469,0.23998301429008168,0.6256340647713301,0.2384447444915679,0.5523448141504985,0.41439591116214053,0.40711176828682744,0.20827517055194605,0.5644079971282481,0.7617800472993914,0.7580287537694458,0.6427753438922544,0.5534151964189793,0.43967926616365605,0.15859539464117944,0.6143860526823515,0.1924781221017228,0.07085198580226129,0.372707860764135,0.03694944972184169,0.5734844418256361,0.12774873679730658,0.3318120587537655,0.43273523304606815,0.5550280742120615,0.649915003784318,0.1581966083299499,0.5184132931262193,0.6232459407454666,0.6928348178616819,0.6357258343897663,-0.08349589747004342,-0.011626446238918816
Cerebellum_8_R,0.3733958855261931,0.054063119111951254,0.45103859570499605,0.4772104845695145,-0.05830989889573707,0.3132737984022933,0.5133741199829659,-0.23543432658643637,0.30191968635735095,-0.11656987846752062,-0.08364733178083812,-0.3355328246337945,0.48199447657673755,-0.04979986329292202,0.1806195431079778,-0.1118540790774345,0.20094038397168262,0.38180711445113363,0.5348166272105414,0.49241130126577487,-0.08632229671175753,-0.20102606136926301,0.29364295452698586,0.26830442608947264,0.4102365143815622,-0.02136605496099359,0.2306984911203887,0.25479185152078765,0.09603804659444948,0.35268273816065204,0.22180290477838593,-0.19684388542729703,-0.17683471433820463,0.12054625283541556,0.08252675084256549,-0.02045533483394139,-0.2596440247353971,0.19416616311340143,0.28295736207796257,1.0,0.22048222401473666,0.3305482615364275,0.12865146362862323,-0.033852418061174096,-0.30932189349692446,0.464739263284278,0.2846564381005326,0.055112366762458426,0.05001962564769724,-0.03647446659911577,0.2346631743481062,-0.12949973033206905,-0.16316747543356602,0.11462910301718643,-0.19999876201474837,0.4986207484077268,-0.07766449504608268,-0.007060589260493785,-0.045876777594062196,0.19890071048631988,0.05194239841357862,0.24005651407696474,0.08941932825646828,0.27333482231640654,-0.0831239930554963,-0.22360266913366314,0.4197038044392579,-0.0814637789405574,0.1541675195544204,0.23870651257049255,-0.22421200540922265,0.2157206966385311,-0.026958016023194517,0.5188792892602784,-0.0709115569378908,-0.043812326542966865,0.3267821706233606,0.3694946378478916,0.03375411065172841,0.11057599498302119,0.19038816610172674,0.24112595510640275,-0.1477017062690315,-0.09198088026814652,0.505069075558178,0.17758406794287315,0.3627109746908175,0.2139566501469419,0.31941143729914984,0.013715558305404774,-0.17212997149495649,0.20806590956651286,-0.10006049784935468,0.16803923079296892,0.07208479820748277,0.09747639199585949,0.23552724537775838,0.29234069524256384,0.39564524660624534,0.3291883992153049,-0.03866307151627111,-0.19080503468408758,0.30027227156182346,-0.1916454529694045,0.08569944319515226,0.16390710594323668,-0.36518662300076493,0.5252398648412234,0.13187681989760341,-0.14609517743440614,0.19166638135204014,0.42715761623171283,0.25754850545981584,-0.11782098663175794,-0.10991274724143658,0.4142060119599824,0.3969003414105092,0.3716279639688456,-0.03530749399959634,0.012166253752065334
