,Thal_PuA_R,Cerebellum_9_R,OFCpost_L,Cingulate_Post_L,Thal_MGN_L,Cerebellum_6_R,Occipital_Mid_L,VTA_R,Cuneus_R,Frontal_Inf_Orb_2_L,Rectus_L,Occipital_Sup_L,Cerebellum_8_R,Vermis_4_5,Cerebellum_Crus1_R,Insula_R,Putamen_L,Supp_Motor_Area_R,Vermis_10,Lingual_R,Thal_MDm_L,Thal_VPL_R,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Calcarine_R,Temporal_Pole_Sup_R,N_Acc_R,Temporal_Mid_L,Thal_LP_L,Occipital_Inf_L,Thal_PuI_R,Red_N_R,Cingulate_Post_R,SN_pr_L,Frontal_Inf_Oper_L,Thal_MDm_R,Frontal_Sup_2_L,OFCant_R,Thal_LGN_L,Frontal_Inf_Oper_R,Red_N_L,Parietal_Sup_R,Temporal_Inf_L,Cerebellum_7b_R,Thal_VPL_L,Vermis_7,Caudate_L,Heschl_R,Cerebellum_4_5_L,Temporal_Sup_R,Fusiform_R,Thal_MGN_R,Caudate_R,SN_pr_R,Amygdala_R,Cerebellum_10_L,Raphe_M,SupraMarginal_R,OFCmed_R,OFCpost_R,Thal_PuM_R,Amygdala_L,Insula_L,Frontal_Med_Orb_R,Thal_PuI_L,SN_pc_R,ACC_sub_R,Occipital_Inf_R,Cerebellum_7b_L,Frontal_Sup_2_R
Thal_PuI_R,0.1995675410737932,0.09352094916729865,0.14862968487166026,0.17806351782063248,0.12774873679730658,0.026055282648926443,0.24300411632117824,0.11482361260799759,0.12966204019356417,0.11686940590642327,0.06451930636826922,0.20130026231888687,0.13187681989760341,0.06564881576328227,-0.00148333035876528,0.1618505656747127,0.25028472967763205,0.08637517191591346,0.2590568966862967,0.05932031235824231,0.2601023319270646,0.19606734709286278,0.024781809280696582,-0.05688225564500463,-0.007473247442663319,0.10913299528279437,0.2653171359927455,0.16529930856229808,0.3142498742789644,0.11531778219660403,1.0,0.1263274967635536,0.2268198758760753,0.07918949852847662,0.25215581186034725,0.32365829234368193,0.11989109325213561,-0.06631158614536709,0.12376448721435165,0.2066823230725588,0.15252727364542665,0.1668269485979105,0.03175917647849877,0.09324915433742803,0.1512312210375963,0.03885097863229381,0.19452459206005515,0.07037444788691867,0.08996485251784067,0.23042849016421013,-0.008983727859460819,0.1876014281430243,0.1392182909277084,0.01897467239409364,-0.17300623835437298,0.12048746994727966,0.19828800278774208,0.30352363316875486,0.17114505865503898,0.028371622374825656,0.26213251940305243,0.06907965543885342,0.15886930832235927,0.0381656123305507,0.19012644525132302,0.10770128073159256,-0.05860221584940993,0.07458338558915795,0.11776117601802459,0.12024401065817923
Red_N_R,0.5278085034385972,-0.015767013851878106,-0.1356348384332309,-0.11611780912410798,0.11996617473470414,0.02557173662244837,0.21274759373038832,0.4691061949237463,-0.13892395996538678,0.36522102819922125,0.1458483145347954,0.11218333990539461,-0.07766449504608268,-0.18051192382704112,0.18538474167572835,0.5493497882086603,0.34901164004266244,-0.20678239784296173,0.11753632612031632,0.08265722719962072,0.14289762565927108,0.494075323587734,0.3555965101086122,0.1397453067403991,-0.20153885953777084,0.5266280533099451,0.6967850355248899,0.02610461700572123,0.33965560749012835,0.15421781595339829,0.1263274967635536,1.0,-0.017365944223857482,0.48962151467725246,0.2987571121894687,0.16997284236552773,-0.028260039189484953,0.08202236967127084,0.13345912257660794,0.14111701607160185,0.6869101250461772,-0.07892741647960735,0.006896568377857265,-0.19198602001750295,0.3774112699543296,0.10633537465425155,0.3725215659965493,0.45805289027219825,-0.043957280370130074,0.08340417113302638,0.03170241603498377,0.36744607741297036,0.2294489927130661,0.3928388482819992,0.15374043721033545,0.049271886315933516,0.04881742935449763,-0.0032158227430093386,-0.17065951907589272,-0.0007100431226142064,0.543207222270991,0.04723481780582675,0.09956601226692097,-0.05769903690672152,0.2554383443717014,0.14019187338612624,0.20107697185584683,0.3059366115082564,0.2712794970767266,-0.1341352447062329
Cingulate_Post_R,0.3350220057079897,0.6161680362623133,0.3437803156791146,0.8109494830478259,0.6691967582928736,0.623953623481859,0.31223024085612444,0.3243808594397305,0.6348670325117916,0.3209036180567891,0.1547080988463775,0.2923051200259643,0.22180290477838593,0.8315250224440838,0.2936194118640475,0.5061702349866166,0.6444692312625234,0.7454687288585747,0.6304621222819712,0.5561690036874251,0.7364188261434562,0.3977464912301203,-0.11131339865220861,-0.06281724161536151,0.5526189892999898,0.32518383569465276,-0.05746463657273248,0.6354261543966908,0.19416277121724163,-0.029408613923717856,0.2268198758760753,-0.017365944223857482,1.0,0.37239402857694287,0.6026639565185405,0.8095608161604213,0.635248070468244,0.20388591502274225,0.24126028503698507,0.7680817908156965,0.4349266402351458,-0.2251388724592618,0.5376166248937999,0.6063315901240788,0.47354645986897936,0.5407179244236695,0.5546229584186615,0.2574867753429034,0.8247046715749279,0.8741807840922231,0.7018736534339256,0.1826639416608072,0.7201935019868111,0.2713066041336177,0.34761517123552743,0.40644889038101484,0.5463742852588025,0.6168930073481587,0.21209603359319384,0.5216921037223745,0.41268614733427283,0.37489176885425,0.6481179791208016,0.0215426600887897,0.43079574609644367,0.4710390369152227,-0.009075552327490237,0.1441381367176603,0.06150387810788087,0.6940520238895362
SN_pr_L,0.5032880212408578,0.11360859338166343,0.32527106215071816,0.22432201858524592,0.41439591116214053,0.21390795642418667,-0.15355642343081694,0.44217779087788067,-0.0927467317804265,0.6378979772489954,0.25532689239183387,-0.19664898675970452,-0.10006049784935468,0.26113761423627196,-0.0005492948553821481,0.7236107064378153,0.6319759089986348,0.18753988300638963,0.35307499484706434,0.2178473507670059,0.21769114868624873,0.6556130441518345,0.13375785691662392,-0.11633484723845172,0.0849508697578749,0.3244753230828112,0.4032567907495385,0.4067522038915693,0.2790378749519678,-0.09183846925766152,0.07918949852847662,0.48962151467725246,0.37239402857694287,1.0,0.64537697634623,0.3973548461562353,0.4347073450456821,0.39055867260089766,-0.006139340338711367,0.44834218790215435,0.5186838115952606,-0.3890526613779145,0.6180527841035476,0.25251546286824483,0.5612229634725475,0.5065425965642327,0.7876359358756276,0.41031360049448157,0.31149852185414334,0.3906602093327131,0.31294501368074634,0.4118486085690718,0.7329900916667662,0.6635541176821389,0.5382502143178111,0.37507375053219744,0.6356170735244266,0.07551564599003154,0.004327802985041254,0.3767038685047186,0.5045244987371386,0.4723054293242424,0.6432709998906345,-0.07466946472216913,0.06001409579070815,0.5131936828116427,0.382345936013475,-0.02280462993999786,-0.23011435370224395,0.22118691082903402
Frontal_Inf_Oper_L,0.2262062638924498,0.3513967954521981,0.3228531172841468,0.5649722202602084,0.573520655972565,0.35407737842456105,0.15666511940978428,0.4389107025267608,0.34343965773157,0.6957345321873686,0.19078960228213532,0.24611126844356193,0.054063119111951254,0.5703321566030891,0.0507404464717804,0.608397501629737,0.6547837647599074,0.5794846940683192,0.5514158819741929,0.5222370682714388,0.43884326681771696,0.42895110997246905,-0.08257421619890482,-0.1264334068686432,0.4630352258408364,0.10989730592003744,0.21524947174068634,0.635886825401499,0.3859773883599504,0.08515183195651616,0.25215581186034725,0.2987571121894687,0.6026639565185405,0.64537697634623,1.0,0.6419961475912387,0.7567941517228035,0.2333059002306428,0.27518734555682656,0.7108699215279828,0.5033693137880882,-0.02306955624478324,0.5994106345669505,0.4515196897212976,0.6172375463973371,0.4357034105182083,0.7840995160237576,0.08521240368412641,0.7011108692953202,0.7410631154063183,0.5098500303009246,0.43454451419677415,0.7138722170474296,0.46923719476850606,0.21888470837276547,0.40715457583264225,0.6212098682051366,0.4971026119200815,0.12902290794354598,0.2994853733852818,0.33465938741352624,0.2821154115374984,0.7748064813763663,-0.1318761505924266,0.37291114172032663,0.47947525973128624,0.004465722263953254,-0.008122534756148981,-0.1800773494729839,0.6574433101393937
Thal_MDm_R,0.461506267154147,0.6715667943066076,0.32464727457090964,0.6743965410068778,0.7617800472993914,0.6489077274747497,0.4336881251754178,0.3235193625651528,0.6208740921237105,0.49048821371214846,0.17846437395270215,0.3440717925790356,0.23552724537775838,0.7470902331352605,0.3957806399696343,0.5690740859748262,0.7589739957922597,0.6614216683092294,0.6575683975952775,0.5818731294785963,0.8621419309515957,0.5007884531303445,-0.06823055348041845,-0.1413166524881233,0.5468312813462695,0.40687971209012946,0.20215416460468727,0.7125582883239574,0.23054258014208664,0.18624094886674203,0.32365829234368193,0.16997284236552773,0.8095608161604213,0.3973548461562353,0.6419961475912387,1.0,0.5739079444375024,0.20743337379973403,0.27803413732321086,0.7597807037005604,0.591368824611696,-0.25285757244697676,0.5484912561478957,0.6761182856795093,0.5155655819274284,0.6131246777956545,0.6376210279345802,0.249578910055339,0.7705759462445549,0.8016791726808294,0.7266740399885532,0.2762076335745006,0.6476992228422895,0.18215415572940197,0.21014529843848032,0.26980882138923895,0.6373735975131471,0.5250293047698525,0.10635458077398141,0.44593517416841716,0.4972330976716415,0.3692094517487679,0.5959849071840063,0.05963327791503863,0.49638326177929754,0.37339060492911696,0.0957523804938972,0.25081574733825845,0.07261293500459995,0.6682253717057443
Frontal_Sup_2_L,0.09583395369151936,0.3628476497735942,0.39175680280088343,0.6995307937214017,0.41767843913799707,0.30745667756526257,0.18708717741648792,0.32919533902143056,0.46982677730360295,0.5077069758028426,0.23752535467435054,0.30682243202984233,0.08941932825646828,0.6450647344762477,-0.06446474864711481,0.40741964313103957,0.5321912304645269,0.7543495744574371,0.6408837928696772,0.4914983898338623,0.3893146605373471,0.3919571354746962,-0.10156620981908576,-0.054023228319748505,0.5408709136793337,0.08931916025728398,-0.13274718813875258,0.649910225457703,0.38534560169470666,-0.010619738610105683,0.11989109325213561,-0.028260039189484953,0.635248070468244,0.4347073450456821,0.7567941517228035,0.5739079444375024,1.0,0.3738071497201049,0.3014995661772796,0.6978456718452307,0.31583907047955057,0.09776378673896456,0.5713010421603869,0.44714522347668056,0.6004925739105563,0.28632710967329156,0.7279849515459146,-0.026116017461668792,0.7614185206121928,0.741231506578926,0.5181467532760902,0.09327729209748495,0.7146442700821036,0.28549363807883155,0.24023221358431113,0.46987545733953867,0.5710287608057931,0.5871458878770406,0.07132164344468697,0.35926456878027657,0.26211869250755354,0.2248385833677145,0.8065985499764708,-0.06266442134214363,0.25631350369970074,0.4469386685278633,0.08721731419737533,-0.2214757838619521,-0.06402342394005194,0.8720339488852339
OFCant_R,0.2454863646488172,-0.11452585527363508,0.14146593038817062,0.22713623733610172,0.0948676343486286,-0.17918255713157413,0.001247172407425918,0.17250638424805323,-0.16443157107218515,0.23124850907552355,0.2506591748898232,0.013204534468665466,-0.2596440247353971,0.08040201755817582,-0.4053711638837017,0.4532944362797343,0.277831629623159,0.04698506369185467,0.4723515895983458,-0.15339664521535634,0.03301115532419289,0.44976574449535367,0.0782577811577809,0.14727703457541091,-0.07283904048234534,0.3108250582669106,0.1147430557543325,0.18547996320257423,0.2175982801683805,-0.3752526486277001,-0.06631158614536709,0.08202236967127084,0.20388591502274225,0.39055867260089766,0.2333059002306428,0.20743337379973403,0.3738071497201049,1.0,0.18223665743082892,0.30072167852896997,0.1360360990205591,-0.04641258373490725,0.15169669548290965,0.18741666741056007,0.11503429542359565,-0.005472339088756635,0.5486095207620242,0.36727728062243303,0.18131254073204547,0.13509761667462647,-0.026544061181016144,0.16637383436180075,0.44946540679684827,0.3404197587759609,0.4816850923285031,0.3508892470771475,0.4121739940526206,-0.0010159186569054966,-0.46386983634241974,0.4889221909733963,0.16651651025491626,0.15843193860909557,0.45821454248064797,-0.312919890207385,-0.22716593730670587,0.36986437766843905,0.5553476900860064,-0.39787601407788276,0.10687618803606495,0.24387010163973172
Thal_LGN_L,-0.19208108604048224,0.12062491597386697,-0.12575751639206337,0.39969844009155003,0.4858175887528691,-0.0983315295145636,0.34911649258492444,-0.052277664163193564,0.31516246764688766,0.24518474048258418,0.041566349507799326,0.4161319864276045,0.0988419422065758,0.0834778131027907,-0.08418595253076377,0.2981663413056465,0.31776264799124937,0.27916648827810103,0.5683912702157041,0.08521799786398404,0.29236122559512806,-0.021677669368800907,-0.054366832668642215,0.06431358190594016,0.23383301764490452,0.043085446838811554,0.3022515144878393,0.21907348485447156,0.14408990010578632,-0.10769308323492172,0.12376448721435165,0.13345912257660794,0.24126028503698507,-0.006139340338711367,0.27518734555682656,0.27803413732321086,0.3014995661772796,0.18223665743082892,1.0,0.3119506991264651,0.0829880580751627,0.469241942049702,-0.11756424449471926,0.17740851101291683,-0.17169533293418004,-0.1380995000447961,0.197600738444078,-0.1423431123666889,0.3721218144242568,0.3130431077317969,0.05029998029328491,0.19096794960797858,0.11807136439760618,-0.14352384801962675,-0.20608631977796202,0.1587951610749038,0.020199946720027815,0.32655236509742225,-0.016519415611127845,0.15877136237538192,-0.020434222334195472,0.08975858026245025,0.32330466125784013,-0.1974518847707556,-0.12632119135731346,-0.17065528020872986,0.044486095295017916,-0.22882716733852476,0.34226107096979985,0.4260880626674068
Frontal_Inf_Oper_R,0.4021165599857993,0.5105311795013818,0.28348964670879234,0.6961248018483976,0.6221473670019314,0.5196639272049279,0.4521283842046362,0.3650696729411246,0.6070750536094971,0.4273864620064464,0.20704203714985941,0.44921845061536914,0.12865146362862323,0.764105089444476,0.16927510786614403,0.6261117360585379,0.601897860357837,0.7721859994070089,0.6421308592543342,0.5822794439891228,0.5894062002632079,0.5356807208984519,-0.05121618476162691,-0.04362088647134081,0.5331897356510958,0.3619165242037166,0.04787527249430957,0.725444195320732,0.31092931097287857,0.04669484340049485,0.2066823230725588,0.14111701607160185,0.7680817908156965,0.44834218790215435,0.7108699215279828,0.7597807037005604,0.6978456718452307,0.30072167852896997,0.3119506991264651,1.0,0.5225787408347944,-0.08010257764786095,0.5584194990559734,0.5283773727097197,0.5346633080531742,0.49493782360459976,0.6480397634249628,0.2791460431488651,0.8177439784048633,0.8372427684987328,0.6140906818019184,0.30710543723555217,0.68153417397438,0.38373353921079606,0.3318872729460359,0.42925410806225056,0.5679190312037268,0.6080150882847297,0.16378256292725563,0.5731707249177265,0.5065692055828452,0.3261705622089119,0.7458010209331357,-0.11136066349682135,0.4040579183715755,0.5353991679487542,-0.020413488832904517,0.172113833507476,0.0949235005780395,0.7318245277901466
Red_N_L,0.6303031251726566,0.4786793664826135,0.004100525413675381,0.31897857848466854,0.3470986184000895,0.5301693996231444,0.49571061266828115,0.6981855720646217,0.35303316815466745,0.36383735490105545,0.2710105077537027,0.3805837407384212,0.20094038397168262,0.38286062774099094,0.4111076039805525,0.6287740232085636,0.4784090805368573,0.2929500358802755,0.41632026741510986,0.5600520200903177,0.5020608353014104,0.615259740261601,0.2513045231732757,0.15437231121137548,0.2962705789150467,0.6464027940186512,0.313478638640097,0.4611888813716237,0.28610718055819495,0.21560759784400765,0.15252727364542665,0.6869101250461772,0.4349266402351458,0.5186838115952606,0.5033693137880882,0.591368824611696,0.31583907047955057,0.1360360990205591,0.0829880580751627,0.5225787408347944,1.0,-0.24752042760147974,0.3283760738746909,0.22300543071836987,0.5488031933557798,0.4637129037447283,0.5044911912588016,0.5067312550467292,0.414460185466386,0.5060490018040769,0.532648694111759,0.2934593763452248,0.47706829384767774,0.5034461301008841,0.23796748914120508,0.054484337797906034,0.2766113558638426,0.23393552115370783,-0.09976240016882713,0.19758749994971478,0.725329125325524,0.04031973314889564,0.33149873036358063,-0.02068228354114667,0.4695146672775445,0.4390946304847616,0.053089427676738674,0.41684723628103265,0.30076456818372266,0.31016860666330603
Parietal_Sup_R,-0.5752774621341441,-0.3389779167376691,-0.11083487187173524,0.019432886406465857,-0.19119436944096874,-0.5155556061301528,0.22318565264152307,-0.18834150183439644,0.09452571985325776,-0.03950829376041917,-0.08764751337106881,0.4970387436700833,-0.03053327622591485,-0.3068084689371696,-0.43177590315083053,-0.2195571232150552,-0.2849922866683487,0.004459630389026579,0.08767443323700734,-0.1741438611923381,-0.15228321079527565,-0.45305691699223677,-0.0657310347639429,0.16852246688988837,-0.031729937422313496,-0.3716277298385782,0.014537844842528892,-0.12197155892754437,0.10279035401907405,0.04151729364903975,0.1668269485979105,-0.07892741647960735,-0.2251388724592618,-0.3890526613779145,-0.02306955624478324,-0.25285757244697676,0.09776378673896456,-0.04641258373490725,0.469241942049702,-0.08010257764786095,-0.24752042760147974,1.0,-0.41198399349730874,-0.3378842361986988,-0.24583097797232228,-0.6703763662212568,-0.25644803882624323,-0.4713160747617049,-0.01036011833479746,-0.03937123745504183,-0.4282732823119787,0.047787714718114625,-0.34151885704761936,-0.263275007316074,-0.4494961931974206,0.05333220448817307,-0.33459628887151927,0.3957923402270554,0.04102064291210822,-0.1966319009673163,-0.43281153030054953,-0.23160215278304236,-0.0991723543275037,-0.2253504635620841,-0.08500105757584016,-0.3172859672414953,-0.2198156693167919,-0.34929574326813834,0.23678724998432812,0.14215080341027672
Temporal_Inf_L,0.3661693035068526,0.4014833311353872,0.40120704270070684,0.448580123841925,0.5199177436813336,0.5321876422701345,-0.036190817324121535,0.16993650130596172,0.35922541869746233,0.5752180521940643,0.2058828491951237,-0.023395727976227687,0.1541675195544204,0.6125038136767286,0.160715028088416,0.3709766828905114,0.4910882143609316,0.5499868046170424,0.3754292772737477,0.5173464976575767,0.3342923048033991,0.43054361578956063,-0.13839513932459002,-0.15985673067371697,0.5152304336863858,0.013568045697991958,-0.0740118978686108,0.7697734770294191,0.017490089943138578,0.11575147590885128,0.03175917647849877,0.006896568377857265,0.5376166248937999,0.6180527841035476,0.5994106345669505,0.5484912561478957,0.5713010421603869,0.15169669548290965,-0.11756424449471926,0.5584194990559734,0.3283760738746909,-0.41198399349730874,1.0,0.5450439017644612,0.5632824378289935,0.6785284544627361,0.6276587042094085,-0.020590235783048864,0.597934297726831,0.5528966497766021,0.6194455568603776,0.162545269184649,0.5855531748264856,0.3552134386337728,0.3235819981024322,0.3818258013437278,0.6076949240241273,0.24962658857679929,0.25119650144383165,0.42700609157906855,0.3786272633745798,0.39749162628395035,0.6103566935262096,0.05610946824068591,0.33342706537653644,0.39683113730466524,0.16897662076391903,-0.04322112634893945,-0.42395860259521767,0.5087283144157853
Cerebellum_7b_R,0.15568937187939053,0.6810253101999444,0.21854811513922062,0.6413900380720363,0.5805497115310878,0.5700976310658177,0.28514422939478257,0.062225520062630074,0.484418176291973,0.3200337092062121,0.15176910130908922,0.17882467469742547,0.09501563513263443,0.6795358950034636,0.2929421319252921,0.2926542343792544,0.5456886989027085,0.5883920041074163,0.5488501500706995,0.49149701532572365,0.5618095653543161,0.21008549816199867,-0.2685094536807315,-0.22679747365385758,0.5775127430639441,0.07001175609683674,-0.041542064976513,0.6705719724978133,-0.06953631818408539,0.059515063492240096,0.09324915433742803,-0.19198602001750295,0.6063315901240788,0.25251546286824483,0.4515196897212976,0.6761182856795093,0.44714522347668056,0.18741666741056007,0.17740851101291683,0.5283773727097197,0.22300543071836987,-0.3378842361986988,0.5450439017644612,1.0,0.1656041415806185,0.5310479765326718,0.42632410003611504,0.012902850309283263,0.6333650970746925,0.596400966481978,0.6419871879210066,0.22967924224317307,0.4534288175804974,0.04403837401793318,0.19216241490551514,0.12168275385983579,0.5254166009000604,0.20433160134347608,0.1951247608848831,0.4077758379929418,0.18092195007372694,0.26762356425297973,0.5308203482528315,-0.02894204930196591,0.16651374329678556,0.2230755015872388,0.030454544644054594,0.06946622866829863,-0.06729564771726979,0.597705901431243
Thal_VPL_L,0.5104098504071887,0.25054890348741443,0.4192605577669847,0.26660208374770605,0.28079419125327537,0.3786566192046387,0.06355218070590038,0.4639004101230183,0.2264213322043599,0.512352930928208,0.25297961694198207,0.05009062016537016,-0.026958016023194517,0.45824933222778086,0.17550766738929938,0.4947445827220255,0.5393103258410494,0.38488798405591557,0.22955000168143355,0.3854334066658511,0.39630120524023305,0.6332837903704049,0.11604022215344956,-0.09276722430644727,0.16116353884944626,0.3556990802756013,0.12269548947152956,0.38604797205419555,0.5703211524744329,0.187058883970965,0.1512312210375963,0.3774112699543296,0.47354645986897936,0.5612229634725475,0.6172375463973371,0.5155655819274284,0.6004925739105563,0.11503429542359565,-0.17169533293418004,0.5346633080531742,0.5488031933557798,-0.24583097797232228,0.5632824378289935,0.1656041415806185,1.0,0.41785989205309465,0.6806536181383426,0.3198917759093912,0.43043606030720916,0.5531042963050095,0.46766713084732214,0.08269277058266784,0.6820303075376762,0.43458813681236264,0.44974686425270316,0.42713535500739325,0.5298993906011918,0.47242255517893483,0.08504035742985369,0.23510482610011227,0.5703696954784777,0.3456498411778788,0.5280558674273301,0.15584173305732357,0.59144527726726,0.5116811080354655,0.11117477866332102,0.21948598960632754,-0.12656557259523238,0.3702985165534883
Vermis_7,0.44802773546179925,0.6585743861894736,0.3095506123057906,0.366592219862427,0.6322204747621722,0.7932412263849273,0.10931233636852186,0.3566599767365263,0.4318953621664231,0.38714495731175474,0.18402762522533664,-0.013520050748578196,0.3267821706233606,0.663404977983538,0.5719920343666162,0.3874561754510459,0.4788717948884867,0.48751503517118105,0.21632305960241885,0.6407434854343317,0.4926979463351197,0.407139583157272,-0.12106324880321004,-0.13356298598792826,0.5402419813407678,0.2677150793570692,-0.027365485132762973,0.5916137396307264,-0.06484644461537743,0.1893362278827873,0.03885097863229381,0.10633537465425155,0.5407179244236695,0.5065425965642327,0.4357034105182083,0.6131246777956545,0.28632710967329156,-0.005472339088756635,-0.1380995000447961,0.49493782360459976,0.4637129037447283,-0.6703763662212568,0.6785284544627361,0.5310479765326718,0.41785989205309465,1.0,0.4251686981779039,0.21263344418153676,0.5112897329283038,0.5305394685559236,0.785117157621051,0.14432764295602704,0.5088654452751185,0.3054731230088115,0.32713337649747504,-0.01369015505804631,0.4820679005559569,0.05449715257004539,0.12051065634400075,0.3684155474211643,0.4372629369521155,0.28265950960548863,0.3768246401845215,0.1446955562999067,0.34314652337201657,0.4224564050323072,0.08528986429570462,0.3930805686751714,-0.2534224243856131,0.3455090685978756
Caudate_L,0.5130472472792401,0.21637452041172775,0.33905021813413855,0.4674028779826729,0.47493759480231157,0.21920307431262775,0.0437665325140479,0.3657179588380624,0.086646571644511,0.6663954530583575,0.25063270038118646,-0.008166356881803886,-0.09652287157653308,0.45281440393788114,-0.05790542287373561,0.730231348485804,0.7662524653352323,0.39332049733445884,0.6173345475616431,0.2648287253032967,0.38232731981430723,0.7642326200123063,0.10173456254558766,-0.11262846806885693,0.19703489218818687,0.34804910129665384,0.33996165724737376,0.5562671387541477,0.4977492177011263,-0.09433413490938225,0.19452459206005515,0.3725215659965493,0.5546229584186615,0.7876359358756276,0.7840995160237576,0.6376210279345802,0.7279849515459146,0.5486095207620242,0.197600738444078,0.6480397634249628,0.5044911912588016,-0.25644803882624323,0.6276587042094085,0.42632410003611504,0.6806536181383426,0.4251686981779039,1.0,0.35241231546317586,0.5293546520350809,0.5651756323741168,0.3833162339184258,0.34659416844704133,0.8389278498141989,0.4978084505299159,0.43501767402731095,0.5128523395628602,0.7440788126171417,0.2851315454905675,-0.08035751545610782,0.44472300256223163,0.5447994138271999,0.4187477259796103,0.8110142974025896,-0.05954123206811888,0.17267472072465634,0.5095196977038656,0.37527259752589887,-0.12507112409280824,-0.117534191070519,0.5242957206948566
Heschl_R,0.7809893404319151,0.023179774035929405,0.029832301848003423,-0.039844290750375266,0.024561574547444395,0.13551678106371273,0.08571037314016428,0.4560175586747224,-0.20812809438483204,-0.0787192758888506,0.1087429895786567,-0.1768563826800878,-0.25809512997910233,0.09035929347352441,0.04768499732632044,0.5480383216690761,0.3485217846503494,-0.1382673419652422,0.18821257846805192,-0.09192197676146471,0.18660903450542096,0.7095239471959326,0.43786469083502266,0.02748838126679918,-0.3373511830289657,0.8460299638213925,0.2761425345488993,-0.11251185186468213,0.39753227133041985,-0.25606632491244624,0.07037444788691867,0.45805289027219825,0.2574867753429034,0.41031360049448157,0.08521240368412641,0.249578910055339,-0.026116017461668792,0.36727728062243303,-0.1423431123666889,0.2791460431488651,0.5067312550467292,-0.4713160747617049,-0.020590235783048864,0.012902850309283263,0.3198917759093912,0.21263344418153676,0.35241231546317586,1.0,-0.06624723797720537,0.09942488010402317,0.05187402009913773,0.11177275350048313,0.48548353833811736,0.46001103697815193,0.5982369504558158,0.2445478567498302,0.3087744110406333,3.850582444837051e-06,-0.24596962851017962,0.24431693466673338,0.6904519270394839,0.21667838220313643,0.2341028773886046,0.02609796420583001,0.05185517348102601,0.46108332184695283,0.21245781652414242,0.29354493028031686,0.324215727494162,-0.2060166622242349
Cerebellum_4_5_L,0.10282662100773948,0.6742165319196092,0.2889377343027284,0.8455519035352551,0.7272410874807247,0.6340019049101604,0.422725341145524,0.2507182280378967,0.7762505149457004,0.49525483641712953,0.18429765691291888,0.5066418574896635,0.28836168734575657,0.8748400280780112,0.2843921068464646,0.44554595940985225,0.5690950181346672,0.8871718003020065,0.6720573289524971,0.7462046640883416,0.688225448716556,0.22620550804671208,-0.241640896378887,-0.06487552299346039,0.7915953548224902,0.11057860207249208,-0.11009736322143615,0.8134118920029402,0.08797572380118716,0.09858586841687221,0.08996485251784067,-0.043957280370130074,0.8247046715749279,0.31149852185414334,0.7011108692953202,0.7705759462445549,0.7614185206121928,0.18131254073204547,0.3721218144242568,0.8177439784048633,0.414460185466386,-0.01036011833479746,0.597934297726831,0.6333650970746925,0.43043606030720916,0.5112897329283038,0.5293546520350809,-0.06624723797720537,1.0,0.9082279274215167,0.7765848828105737,0.24368341817378836,0.6015668319110925,0.195188180237632,0.17228777183336846,0.3307753162984189,0.4994167801238045,0.6234052614866659,0.22915434607831553,0.4999025312406627,0.2367984260572328,0.2635669952424255,0.6730340380585653,-0.09576333479983684,0.46174802436612306,0.3359838759067912,-0.08619570349715909,0.06183513804480831,0.02025535660362141,0.8909474828382785
Temporal_Sup_R,0.21742433293293303,0.6611871801014026,0.3948260653907378,0.7686000091316932,0.7225665082452879,0.6478949747228049,0.3982203123530297,0.3713537788015927,0.7113074123349454,0.4993652897500355,0.23987986056319893,0.4736793063128685,0.2157206966385311,0.826527848163529,0.32870702025144766,0.5368474468242616,0.6541181058414304,0.8304970643681563,0.6192603877909942,0.7022210500933571,0.7656792092163263,0.2922329458171559,-0.19390215443022865,-0.11062274668349789,0.6472180544154277,0.2579148908210223,-0.0055647404199885755,0.7165828749342208,0.185758965794865,0.13147310736681084,0.23042849016421013,0.08340417113302638,0.8741807840922231,0.3906602093327131,0.7410631154063183,0.8016791726808294,0.741231506578926,0.13509761667462647,0.3130431077317969,0.8372427684987328,0.5060490018040769,-0.03937123745504183,0.5528966497766021,0.596400966481978,0.5531042963050095,0.5305394685559236,0.5651756323741168,0.09942488010402317,0.9082279274215167,1.0,0.7629782377680159,0.2935988904822697,0.6998423295439401,0.3117115691842637,0.3039514653975494,0.364925916896736,0.5110791884833985,0.7394913313176045,0.2717620668120859,0.5006194300908852,0.3550204258135989,0.34843399818343906,0.6974440819990889,-0.07270243598709332,0.5682230908950284,0.43879518452703564,-0.10196180854672104,0.18207381312250803,0.08526640699203263,0.7982657131100561
