,Insula_R,Vermis_10,Precuneus_L,Fusiform_R,ACC_pre_L,VTA_R,Cuneus_R,Cerebellum_4_5_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Thal_LGN_L,Amygdala_R,Thal_VL_L,Precuneus_R,Cerebellum_3_L,Red_N_L,Angular_R,Cuneus_L,Raphe_D,Cerebellum_10_R,Parietal_Sup_R,Raphe_M,Frontal_Inf_Oper_L,Thal_MDl_L,OFClat_L,Cerebellum_3_R,Heschl_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Putamen_L,Thal_VPL_R,Thal_Re_L,Occipital_Mid_L,Heschl_R,Caudate_R,SupraMarginal_L,Thal_VPL_L,Occipital_Sup_R,Lingual_R,Thal_MDl_R,Temporal_Pole_Sup_L,Postcentral_R,Thal_VA_L,Cerebellum_Crus2_L,Thal_MDm_R,Red_N_R,Precentral_R,N_Acc_R,Thal_VL_R,Thal_AV_L,OFCant_L,Occipital_Mid_R,Thal_VA_R,Temporal_Pole_Sup_R,ACC_pre_R,Precentral_L,Vermis_9,Temporal_Mid_R,Rectus_R,Temporal_Pole_Mid_L,Vermis_6,Olfactory_L,Frontal_Inf_Tri_R,ParaHippocampal_R,Vermis_1_2,Cingulate_Mid_L,Temporal_Mid_L,Temporal_Sup_L,ACC_sup_L,Frontal_Med_Orb_R,Cerebellum_7b_R,Insula_L,OFCpost_L,Parietal_Sup_L,Thal_IL_L,ACC_sup_R,Vermis_3,Hippocampus_R,Thal_PuA_L,OFCant_R,Hippocampus_L,Temporal_Inf_R,Thal_PuL_R,Cingulate_Post_R,Occipital_Sup_L,VTA_L,SN_pr_L,OFCmed_R,Thal_MDm_L,Thal_LGN_R,Calcarine_L,Occipital_Inf_R,Thal_MGN_R,Supp_Motor_Area_R,Thal_PuI_L,Temporal_Inf_L,SN_pr_R,Caudate_L,Thal_PuA_R,Frontal_Sup_2_R,ACC_sub_L,Vermis_7,Vermis_4_5,Rolandic_Oper_R,Cerebellum_8_L
ACC_pre_R,0.4059321602407537,0.4188339872210597,0.17898043793603952,0.20613879865031864,0.6731440030641546,0.2852159684153893,-0.05518709689267028,0.32495901580366354,0.6809145181951941,0.2188834594390001,0.10036287061063014,0.4742664279518797,0.5761529612683155,0.2551347889018065,0.32477526754885777,0.212073378577954,-0.22989765849946453,-0.09543121945845869,0.6293273938485713,0.1332369134123168,-0.09376189952559637,0.5374794230794668,0.5100624621268071,0.02850456815091726,0.5461454211479961,0.17755235671849012,0.13355616090720115,-0.19080503468408758,0.5007063658857038,0.3713558100645547,0.47840106532612725,0.3646616005700577,-0.1600450035909423,0.1651867906624616,0.6094045473652117,0.027205659813359883,0.45866482664853436,-0.21187583579770722,0.1036731290583175,0.19521568262648756,0.18492673514098107,0.2702104873209057,0.7145067269844554,0.003281610741937477,0.24244887322990272,0.08448605123525953,0.2921020698743776,-0.023226108703784325,0.6059253355830958,0.2461353123617293,0.2967000003355355,-0.40620776358434574,0.6699919141096664,0.18785697111611993,1.0,0.2308748877888961,-0.04166802971560276,0.013314997308087004,0.3948628796063285,0.2643580278266414,-0.040497979603361794,0.651437398531767,0.5200642077017428,0.30612437194347353,0.25598057816525777,0.21366850122493963,0.3184034352937418,0.3964371960810473,0.6891165196460096,-0.18073227720008667,0.22214097498289256,0.65112430946678,0.3225080915100707,-0.08131033384694657,0.36434535863080664,0.7153808983876754,0.028087545177437525,0.34997081410836534,0.03199968854795045,0.7284206709532763,0.4660900077091614,0.07419190850606931,0.34447756362791504,0.2576309848766816,-0.0756956746195163,0.3772419092288351,0.5626819007688042,-0.33195106032905725,0.03738934576458131,0.3984839986621423,0.07916292771684301,-0.36089361561291505,0.10378227158269197,0.24036052157677987,-0.10802662192411715,0.4177017488577042,0.4343419543463466,0.7235461946744206,0.13554160233958581,0.4537222836324403,0.5748726317570493,0.16309775069923663,0.23851038532543037,0.3573305392788493,0.01210184976657214
Precentral_L,0.040615568755842824,0.41746225056024355,0.8041236411425473,0.5945448591596905,0.21351378955391168,0.13187422647643265,0.7499968955412808,0.7613160702516627,0.30733979652690685,0.9453470124037288,0.3927792794632835,-0.18620863342219118,0.28146264680075633,0.8897142596532053,0.4439732942387347,0.1299983742213054,0.10207823718692134,0.6577059492000333,0.0847638200563536,0.2032083964737527,0.25908597261986105,0.18492871261455382,0.47967727154542217,0.006184486523826757,0.4583637504076426,0.9009899945315066,0.056148315398117724,0.38180711445113363,0.27363585815078284,0.14768524543180037,-0.12367485750713111,0.3242872052572795,0.39761837083611223,-0.4366607160272365,0.19539237121055728,0.5023832971549694,0.10470367628008759,0.43314181432634685,0.7032700257629397,-0.04583021585233424,0.37957598516729335,0.8102649521301634,0.3530444754208136,0.03240075347993202,0.38302310894399283,-0.2564701625598859,0.8455324745259033,-0.34251153828064274,0.3563093747726342,0.091858851499198,0.08878866137276839,-0.04705433411578148,0.2870966260708932,-0.24224929334465353,0.2308748877888961,1.0,0.3029746272196319,0.3284673168134969,0.26588222542835127,0.13400759000805026,0.5687309235647645,0.04931304727783876,0.3121432319226294,0.5890929070315026,0.39090192801536616,0.6255359451770984,0.6519320882433873,0.5810915573904754,0.1856624686469328,-0.12201081783416802,0.4412014464321505,0.40837020527392326,0.07346904821681433,0.48014769136666197,0.4514183762284711,0.06887942187440625,0.6760744197646907,0.12767229410573738,-0.12403252031835922,-0.006778358365218523,0.5386787743551753,0.3122167424713689,0.03630390905125796,0.4481304857479222,0.5907747407693208,0.12531946144633027,0.019214317628273133,0.20281090307563163,0.2946426462514137,-0.3117977533762731,0.7923177241433396,-0.03166060332338653,0.038559215277409846,0.8166147198863837,0.18166655212697277,0.3364787700950647,-0.049245965253882064,0.18958628518285206,-0.3424289334826801,0.8517523294789826,0.13839476794282235,0.25137561143331005,0.6311087993833534,0.23474465835089994,0.23647472749030704
Vermis_9,0.43208094286028514,0.41399865914575806,0.4147962225300283,0.5899577959027357,-0.15011142982149114,0.4501331656801152,0.4728246935422111,0.49150476923010283,0.06930771655550626,0.390604231370198,0.1423492448911277,0.067741830849375,0.3005836973717738,0.42365191505315836,0.5076618491034505,0.5744383669086115,-0.017855128848299283,0.317098246714941,0.10601917111824562,0.3306919262750245,-0.27120898939119664,0.2562993791854847,0.4158235030419594,0.2459263823830689,0.1095316560429011,0.38795526340768244,0.2351744976128437,0.25479185152078765,0.25666259286371435,0.43120687076346537,0.24829475799087528,0.022408897480131813,0.5609880302708489,0.24569778916925772,0.3205162513303098,0.5066342121624753,0.1529097035860111,0.41674886642384645,0.6299779423466418,0.3767280625657256,0.3420658695080115,0.007932248605473717,0.13712803707461116,-0.11109555290336022,0.5551334463179178,0.2709126701531999,-0.005710799180868582,0.19254121427544324,0.30160924186832366,0.1496224787117477,-0.042528630229156233,0.3959786957012181,0.04456941827301451,0.35483769757778094,-0.04166802971560276,0.3029746272196319,1.0,0.6192660536886638,-0.06643327648690599,-0.03573818168098073,0.4415278995341561,0.05761154865297395,0.43201155575105804,0.40948647173033986,0.6038185595894997,0.3533814886325387,0.5436035588573594,0.5366419312430643,0.12707825179322282,-0.18567804742022456,0.5339431700448656,0.295266987601034,0.05450561734052653,0.243039932577354,0.6237387689004894,-0.09081185528217918,0.5573841749539734,0.35902847892000644,0.22059909151048465,-0.05885491146274186,0.46576990696037573,0.6088756592259846,0.16453204489698495,0.484925214275169,0.4062848785888867,0.26343248820257553,0.28569470116197776,0.1546849486373377,0.5630308248136439,0.07410894834776954,0.4828005590250885,0.4593005528616525,0.427126220077656,0.3862347083097613,0.30207962029428187,0.24885316786375883,0.31712078150501166,0.27675280449553463,0.31137978554974577,0.37192389894539196,0.19402845258199114,0.512094702828961,0.521439271774454,0.48853693837279843,0.5349538726961343
Temporal_Mid_R,0.4524287036950366,0.38155458394611425,0.591027692106038,0.8124955053474129,-0.05838369191015708,0.44807135421478295,0.7207672378947656,0.6503180136417716,0.3388140907190875,0.460755914881501,0.10472379706582115,0.3459019285726396,0.545353983051382,0.513402569884008,0.6861417554283967,0.6193956889252555,0.2422133707401893,0.526561375106281,0.1731712115890407,0.6315077928458442,-0.30799669142997815,0.3309942630775143,0.3824783126151941,0.7223049259581912,0.1473644849179635,0.4326717407564612,-0.008949850016595979,0.30027227156182346,0.24313077651076023,0.5564160972675471,0.3388926243561791,0.010718707492283173,0.5077191388480459,0.3723858384540469,0.508786163724814,0.6859921867052917,0.4923245867092398,0.6523666402302182,0.6843264278358939,0.5709683246157556,0.5912649050164983,0.013827225950128547,0.2897219607073953,-0.04883161224115239,0.7542693826823569,0.19331466547191783,-0.013033427990474467,0.03525698685641309,0.5881853854277609,0.672167257848647,0.2567763726727364,0.7312447585838953,0.3227850928550104,0.5815737293052599,0.013314997308087004,0.3284673168134969,0.6192660536886638,1.0,0.17841013727347613,-0.058855951955121305,0.6223372676574318,0.14226016586781004,0.6008422835004741,0.5528258958065971,0.7681401167617082,0.4981540584415425,0.4979250299785204,0.5979570078594602,0.25860741816088134,0.1267814020694377,0.48625538697708076,0.3845568306121531,0.31589445160719826,0.33902015270651037,0.692676565572891,0.1845571789112497,0.5554295507630651,0.6538815913031796,0.5985025924758517,-0.05829927966790258,0.48867318762082246,0.9146077953127346,0.26562995748144785,0.7439983989384847,0.4087979178061177,0.5476110792581773,0.20741462646783085,0.1587479278610554,0.8179412804665455,0.20739897797893359,0.6038608789983961,0.5681387094734901,0.08531731428101043,0.6210249860290917,0.6296538107848951,0.33504476733038685,0.18000886707314318,0.2846916713822065,0.4273179950853279,0.49277493422183555,-0.00605691755579585,0.6077139193106214,0.7250720543487504,0.5176650144133735,0.8082714666175901
Rectus_R,-0.008447211849798646,0.11716369702219107,0.26469414989683987,0.30318374497678585,0.5501086504037582,0.08795585330402257,0.22011784235427218,0.27422149880231506,0.31807581176910055,0.3221647836996727,-0.22029589946291814,0.389337723216105,0.22533536572059926,0.2773769635163449,0.20837057698574957,-0.10468296965024426,-0.20462922897887456,0.22031132959812738,0.3235590187258438,0.340995598690049,-0.23950897609523375,0.25537001698616907,0.06381845661495193,0.08869521361899158,0.23457418173670888,0.15861832268740098,-0.21518395994313513,0.08569944319515226,-0.08169001846013019,0.016824213528389448,0.1306398595433295,0.38774974259792727,-0.025300051716277014,0.06647922664067278,0.32189670888042693,0.3237751124540523,0.15155825370358614,-0.04265863812653974,0.18424303340569603,-0.003350815112666104,0.38431206987851546,0.13911073746534158,0.5494870243250539,0.011325769028110604,0.1827866318734033,-0.4757339003913119,0.1432409455706792,-0.5330447677452079,0.29822571473836756,0.24058125349927895,0.3456364456868693,-0.10894013311559768,0.5633536328194492,0.01958745179240533,0.3948628796063285,0.26588222542835127,-0.06643327648690599,0.17841013727347613,1.0,0.16354306906925423,0.46125460700463733,0.5162412053562339,0.26989831415619103,0.25677693925708817,0.3184252149290912,0.29706999504651,0.2954865939963627,0.36505130280315873,0.1389664005549723,0.03726946983436447,0.3401300419632407,0.3319698334201821,0.3705487115583102,0.00814385971416941,0.2393745580554479,0.19517302737633563,0.018352039594165037,0.06731240274817153,-0.021364413624258647,0.37411475619323187,0.2655955325806722,0.24554045056614748,0.07022935373268115,0.34093974605478755,-0.005557038708801099,0.11438398775357303,0.09274145351197917,-0.03410923507299062,0.04049787262254681,0.1350640410386755,0.3139712216437075,-0.107212988461444,-0.19223811105306088,0.4303656931156666,-0.01365123058735742,0.3344387246667329,0.08702545776394421,0.1681487445524391,0.06378186570801624,0.34406458827891095,0.2103796840927659,0.2641365389714263,0.447871762114918,0.01453423469545999,0.2771742092053222
Temporal_Pole_Mid_L,-0.0025779406535223087,-0.05619503274591725,0.06229585500285293,0.06958709306469445,0.3188546371032274,0.30379907258011146,0.09328924464736835,0.06075134371095809,0.0796271542142348,0.07862043576473568,-0.08963635394126868,0.07066611046132384,0.03223688869035567,0.10815428702156792,0.03637569186643916,0.15202443797321052,0.005583341184457672,0.1429251431055347,-0.05064313182040319,0.0314042278992432,0.12078803284418757,-0.1641201590458778,0.0815444450983921,-0.16463994535728702,0.05037780600308797,0.21154792782371984,0.007949221260136452,0.12430469123333808,0.1344569254518607,-0.2585276248321237,-0.03130395735722066,-0.08389844709309664,0.18080470635056042,-0.12595297165049774,-0.02525922273943205,-0.03648932059753106,0.12054629124135334,7.017928637400163e-05,0.1768434838917852,-0.05762311771692654,0.08954966827828127,0.1926478823149715,0.04071666455189363,0.3635507656890406,-0.04047416534873083,0.0263066738721988,0.2550412908451636,-0.24750811304506845,-0.020353658050167794,-0.03247036527357927,-0.10800855711915335,-0.10883731439813393,-0.03151712564077783,-0.05910629628632864,0.2643580278266414,0.13400759000805026,-0.03573818168098073,-0.058855951955121305,0.16354306906925423,1.0,0.16923503990856037,0.06853003229150668,-0.06860045578531526,-0.08172400691281874,0.008624766714636828,-0.050146189076009644,0.14571884345067335,0.04059976592924834,0.06654160635268133,-0.1778987990687227,-0.07031564643133455,-0.06766316861249341,0.019953431803002034,0.021970606972529394,-0.06674656401526273,0.09886416898041615,0.10528542520797851,-0.1230851093691101,0.10116682527163137,0.20372294251821932,0.12004388521361783,-0.03130982474296579,0.07530146760578255,-0.03481865576107076,0.27570103365923376,-0.1520130242439251,0.020421498862801136,-0.12137678624370192,-0.13136844366980666,-0.06099731443235446,0.16916803571417885,-0.05632933721495549,0.01136449410006358,0.05718594722341921,0.1099387123712067,0.05780663029886281,0.17805419538140763,0.04357488336639813,-0.052468941474679516,0.12284954091680184,0.18902079861007504,-0.03617781880654945,0.004692828534667163,-0.030627642531711664,0.057745660566917593
Vermis_6,-0.13832709492273607,0.11585721396291422,0.5593769156538144,0.7443129130921424,0.2048002788706696,0.2226869350977408,0.7409029347527668,0.5640059204574177,0.2208947131318722,0.6587692724526205,-0.14012220767294206,-0.037974831648055166,0.30330854206255914,0.5413421296714205,0.5960381440457448,0.21673687224467544,-0.031626089554879167,0.6959443552737082,-0.028932736048753207,0.4039095835570099,-0.23762677346959232,0.08019629800729279,0.21012469620528942,0.3766382269036906,0.22276035150893528,0.6325906351577708,-0.24223898093473198,0.464739263284278,-0.07686377842079418,0.033889888983830364,-0.04956936725573463,0.20908087215350024,0.4389705201507242,-0.11767905983747946,0.13499021861013183,0.5983358048398907,0.23695655505594998,0.4414194185419848,0.7558772286862842,0.11943513281084406,0.4770887627781202,0.25650822196234846,0.2943861781887646,-0.04873226434850953,0.46494937998049557,-0.3417168400087411,0.252571438314227,-0.5579518995760113,0.29976846260394685,0.39840978438493296,0.16653871432476275,0.3236786792936779,0.23960848564020543,0.015766168420356504,-0.040497979603361794,0.5687309235647645,0.4415278995341561,0.6223372676574318,0.46125460700463733,0.16923503990856037,1.0,0.03383393638701412,0.1883968264727258,0.35855849960697206,0.6343005832478268,0.482056575099571,0.5161314630207331,0.46684402789453805,-0.01039153114212558,0.1551422915742278,0.5010702987990511,0.11148141113688452,0.1505357721800441,0.21422746868653453,0.44177924363589155,-0.11965747937139162,0.5617863809455271,0.0879198481489134,0.27939004452253474,-0.20847070193582187,0.39068701277146267,0.6431951391998386,-0.05202965914751069,0.5066380778992537,0.4393933125798325,0.12893306007937774,-0.1650963278486278,0.20261532649644268,0.41357824719394737,-0.1895505092900541,0.835745523895962,0.41783605281388125,-0.18682972608257822,0.675847017951465,0.5148263047276985,0.30003111872321003,-0.1183756296155127,0.002860376360368615,0.012557912494437882,0.5467116565517669,-0.12061757226071863,0.485937047292213,0.7649074283289157,0.09034379929376732,0.694152696642932
Olfactory_L,0.4304870952572382,0.17877376949561377,0.1137494406348848,0.26050098061218563,0.46932485518312317,0.14078139552064378,-0.09363494008312837,0.2866399084213468,0.4447904435470441,0.12512030745223285,-0.23216630882386277,0.7506926539719357,0.43850112393724894,0.15693154590967504,0.21079457025778484,0.04227117929729583,-0.30533237472369557,-0.25373829454510033,0.6747832717214657,0.40229384229748355,-0.372851661918296,0.6251160034866173,0.4108183386067769,0.07755110649425401,0.5399221768217587,-0.006113685158361406,-0.16874847859117498,-0.2167869121386431,0.48197392543546297,0.467502145783176,0.35128148035606865,0.5079673813339014,-0.3539106196054075,0.21564435280113564,0.6918802858635088,0.02551605474924166,0.42580777997208025,-0.23190397664542012,0.05808146103265071,0.13725550621585772,0.5760451559601726,0.016325431873622648,0.7576798477456984,-0.210534428088591,0.24565971141225568,-0.13025076996163137,-0.0015934161892866984,-0.05142382201583183,0.5704811992318916,0.26701325180263097,0.6159746002370944,-0.2522064570648566,0.781988826206536,0.0999304356025955,0.651437398531767,0.04931304727783876,0.05761154865297395,0.14226016586781004,0.5162412053562339,0.06853003229150668,0.03383393638701412,1.0,0.5962327672363789,0.4624330768760573,0.24988544962660159,0.16573527144300754,0.2677095066722671,0.4570801180704516,0.4067582493897587,-0.06941792715476211,0.3438614638690203,0.680201067441222,0.7209481438449717,-0.2790137813674954,0.46537173947742816,0.4316370204481138,-0.22330542663892963,0.468142685463329,0.0718919203191036,0.469296727168693,0.4582204479439846,0.24202047140740127,0.1795488839300553,0.3650521650227475,-0.32032477842256896,0.3907365629224489,0.6175465612249665,-0.0025245059289215033,0.17472814840309817,0.4752132321929598,0.05692183814810998,-0.2027097139471074,0.23832420002579627,0.25072061127615,-0.06373757941506909,0.5796271953123583,0.5610141785763281,0.5667909643819332,0.19485756378858493,0.22635604934476966,0.6024686316869968,0.36639373708621104,0.34766429894463713,0.2960782739951167,0.14057032475627723
Frontal_Inf_Tri_R,0.7542746743225086,0.6521657384035445,0.46645725197523485,0.522983704147408,0.2805756074487996,0.39981975308494877,0.31493167894952456,0.7081493778870334,0.622583161019682,0.43623174944140847,0.27559550010739775,0.5816292587845922,0.6947880584718791,0.4908885257963899,0.6272900720482727,0.4667671344518629,0.09940092466576078,0.14791829464505937,0.6505028311399044,0.5062854234129089,-0.20471176789035303,0.6979295508579807,0.7469243598499318,0.44929317413854847,0.44024161409040874,0.3193809792854337,0.2477799496084153,-0.041109422475865375,0.5237269528599175,0.7942850801678413,0.5466763009864889,0.33778178880359105,0.12367281997854704,0.4397815299550566,0.8948760338979688,0.5377168287024376,0.5552839555836447,0.2556437899850953,0.3652809226355318,0.4458805285784152,0.5556018870890139,0.22956484673930297,0.6805707359319181,-0.14431446679682391,0.7053779196964806,0.1713647758962115,0.17061945624022293,0.19409893356352614,0.8373783268404675,0.5042098481283125,0.38896332728943694,0.20573045422306518,0.6716143313529688,0.4528982254556975,0.5200642077017428,0.3121432319226294,0.43201155575105804,0.6008422835004741,0.26989831415619103,-0.06860045578531526,0.1883968264727258,0.5962327672363789,1.0,0.7021171187406469,0.6037789803335323,0.6531133773340151,0.5061521630910234,0.7666225522223062,0.6701385018746285,-0.11800418439663975,0.5194176566770761,0.8640495531813234,0.47179175332897705,0.1753655074317721,0.8169316599458163,0.6115143749487875,0.3226973906895953,0.7812459103563154,0.30970447477576163,0.4047876520464979,0.659625805382346,0.5193957922136487,0.5061320652262946,0.7781019131952855,0.09876734763620339,0.653312253334635,0.6220315767680317,0.11153044028505914,0.6202911995449778,0.4052435366992026,0.2869453371220394,0.028812458299011467,0.3815163759602513,0.5992764488666238,0.23828581924941622,0.49892387702956953,0.5067843133158898,0.7479297413637228,0.38665278686940213,0.5971311346865356,0.45464784372108596,0.45284731615341645,0.6508891529643335,0.7999551154033713,0.42108140443160874
ParaHippocampal_R,0.5527069367385934,0.5256014127473934,0.7522576958733959,0.6762171889699172,0.06487884096072268,0.08063676759526661,0.5767320771566392,0.8243473673826014,0.3105601909958163,0.720073293610895,0.35197628184650265,0.29167466469949865,0.5830696081237752,0.7512155226728703,0.5979698836216646,0.25543472549702684,0.06144667607669025,0.3312709688753195,0.4733393090893016,0.5515644370713705,-0.08587888091678897,0.5930517103656533,0.6629327212107747,0.4000415276456585,0.5588818844504423,0.626765225267086,0.0055608495424675185,0.2306984911203887,0.6532044065654207,0.7390779082447572,0.21247514699266476,0.27524287665186,0.20732849630510275,-0.10856467308577783,0.6229346260089322,0.5366407270456236,0.41919085080667057,0.3680891909057808,0.5167217119706381,0.3544653900554809,0.6935766200528467,0.47078242995369224,0.5768269931326031,-0.19379209935643638,0.7245034668390107,-0.05220192584063549,0.4093671461184026,0.1769555487182915,0.7058416767087324,0.33621026486849326,0.3655670552221153,0.12253593811207136,0.6230795519201772,0.01802644603380355,0.30612437194347353,0.5890929070315026,0.40948647173033986,0.5528258958065971,0.25677693925708817,-0.08172400691281874,0.35855849960697206,0.4624330768760573,0.7021171187406469,1.0,0.6129221161579399,0.5677618995797825,0.6749854601442852,0.7846179973475941,0.4121562902290719,0.01878179618794763,0.6323931836787815,0.7119770054803056,0.5003534057565312,0.2829947415134612,0.7634573730408282,0.2384952569380102,0.4465255326124324,0.684097996858117,0.141604401661978,0.16071025273048894,0.7990766088001616,0.5474145157295315,0.20926547108752733,0.705548187014905,0.26257306583033435,0.5092527390314809,0.4026493391862678,0.3359823980884679,0.7126785086824924,0.07505485567316386,0.5648441405856441,0.026166022488964075,0.3635421500784021,0.7484992272567323,0.3657123783385082,0.596452115223545,0.22871269247859263,0.5629569382245038,0.07627363708334652,0.7433192606551403,0.22795379568486837,0.5057437911218808,0.6952775626490529,0.5169883628595612,0.49696078197614607
Vermis_1_2,0.44260880780016704,0.6086192020235857,0.6067873020311846,0.7929887789748621,0.20703242481199519,0.44094027734975866,0.641194722669442,0.6978530242841744,0.4422841896289242,0.5402187773259868,0.07251085440857186,0.18672909685322825,0.70331364438736,0.545250319010698,0.874717451141002,0.6186951777663922,-0.014575951403511296,0.4853404829868017,0.455854853887607,0.5371041823748312,-0.39562401413262605,0.5715210377791108,0.535073587067236,0.6810464716844868,0.315345202692279,0.4956585433857483,0.03866823201596196,0.3578819749865701,0.3110602555749464,0.6083139944347231,0.5316311592897055,0.13605636350008252,0.46110009971775756,0.27843350471194706,0.5965989831885372,0.6391945779321748,0.546264644833104,0.4555120947232435,0.682333555265995,0.6796963691451503,0.5022271020986018,0.13465788745913737,0.553583599904504,-0.08375230923359742,0.8641770431511311,0.08224400632421215,0.11555142913815822,-0.009752642425128084,0.697112740769777,0.6287153147004619,0.22522698329114046,0.3855359869747824,0.5142737005472224,0.440766828328017,0.25598057816525777,0.39090192801536616,0.6038185595894997,0.7681401167617082,0.3184252149290912,0.008624766714636828,0.6343005832478268,0.24988544962660159,0.6037789803335323,0.6129221161579399,1.0,0.5449285094268776,0.7260237555412353,0.7270889268236609,0.4338375747031737,0.15819082160842174,0.6676321319525784,0.5156581392911223,0.27859152573371126,0.16410092811968546,0.7718849844188076,0.28876825785267046,0.6010473711548544,0.6038369669809556,0.4627950389933988,0.14160138571851433,0.7210301401700485,0.7565630718241213,0.3515330062165705,0.7387658169757945,0.3233686130724578,0.5832863447440242,0.3613664331911098,0.10281662878531524,0.7090464351083148,0.2962154292683002,0.6518987059862229,0.2959509266874074,0.08904500509726551,0.6734319203638965,0.5031551651133142,0.5868387003687414,0.1934153020804499,0.5624721233085054,0.5146558917485297,0.654183012671302,0.0703961453403266,0.6758229934147139,0.7838376355940354,0.5402006761813823,0.8411022191479064
Cingulate_Mid_L,0.3168298505439397,0.5843545248374185,0.5914809832858433,0.45669038682486796,0.32223550764459963,0.3387980733895525,0.5898299142140964,0.7461098349498295,0.5450985107194785,0.6937202092870896,0.3483925435711581,0.08591324642308155,0.5138850777776088,0.671251278430155,0.6081488459105682,0.30146845298096764,0.37818487863406525,0.5104118411483359,0.32770655538863647,0.35315411186468293,0.1669311938665924,0.33552361227744304,0.6343357024633717,0.37709583334054997,0.32825056750649595,0.5750955822723242,0.3333496396499353,0.16390710594323668,0.12218195908308258,0.39513268613013436,0.2617122486161871,0.42214384759131984,0.3830854037287849,0.07697194592150658,0.5727522388870404,0.7181405858228818,0.40790378894392637,0.51615083623892,0.5328218261542292,0.16236140121855122,0.41441798033101446,0.5969660947030676,0.4885595187661177,-0.040695579955085256,0.5476991295196392,-0.09065107355493464,0.5544355574536115,-0.20662752355401495,0.6327823644869983,0.417610324161922,0.16212896771772053,0.2797346738803631,0.4109679053583397,0.11876882407786488,0.21366850122493963,0.6255359451770984,0.3533814886325387,0.4981540584415425,0.29706999504651,-0.050146189076009644,0.482056575099571,0.16573527144300754,0.6531133773340151,0.5677618995797825,0.5449285094268776,1.0,0.54363210917988,0.7159216225499693,0.5645431671263534,-0.08067658307332462,0.41175257966608375,0.6469010894070959,0.1946765650709998,0.45946720554074105,0.56683126329896,0.4609912424747812,0.5699811301739914,0.4101403044439837,0.1596003324147016,0.06908261590349628,0.5057349657043492,0.31894997183118196,0.54068630441774,0.7416736623556551,0.465246975228677,0.3670959369590116,0.1888067329139799,0.27798977048708295,0.41552048863839103,0.011712448375462207,0.5259123624347535,-0.021178925545314545,0.09211525890393549,0.7961339913906018,0.3351139308972228,0.3391987329087086,0.196783326793798,0.4474303568413937,0.11978969578025504,0.7562859122161464,0.15309392980244932,0.22061474911691517,0.7299490267917592,0.6621186067126408,0.4242382430469014
Temporal_Mid_L,0.397481710465679,0.6454230723233372,0.750921505805565,0.7224820901117529,0.14549476023395166,0.2841195983644554,0.710547815391992,0.8134118920029402,0.3036149707228159,0.7473337738371038,0.21907348485447156,0.0386384576847536,0.5838119969180853,0.7849314966118058,0.7393596879796361,0.4611888813716237,-0.022982100992641058,0.5183656227215856,0.3997697833295596,0.44749074958639956,-0.12197155892754437,0.47473736545427403,0.635886825401499,0.27289767222650196,0.40535429509610327,0.6861220324814337,0.14050628662687276,0.3716279639688456,0.49999947775448417,0.4414527353055472,0.3408738028304242,0.28089677706399185,0.5124465490382717,-0.11251185186468213,0.45000783476459016,0.6384432912450169,0.38604797205419555,0.4495332888938932,0.7662250697553631,0.4104133601849162,0.5174289075522122,0.4669484655155018,0.5802021501630084,0.007754846844492174,0.7125582883239574,0.02610461700572123,0.480144162036303,-0.07126105447036875,0.5787837126552869,0.2957746369470357,0.06998064193701599,0.11461348087959544,0.43911567095239445,0.06584687516877111,0.3184034352937418,0.6519320882433873,0.5436035588573594,0.4979250299785204,0.2954865939963627,0.14571884345067335,0.5161314630207331,0.2677095066722671,0.5061521630910234,0.6749854601442852,0.7260237555412353,0.54363210917988,1.0,0.8443268101627495,0.3586760624258838,-0.10587255102951497,0.6705719724978133,0.5880892426197987,0.23083430219058373,0.28842935083187654,0.6836979060641843,0.16231401068531381,0.6911103370035804,0.4470955679327968,0.15478249008358072,0.18547996320257423,0.7981561811481073,0.518519552372542,0.2320183632430593,0.6354261543966908,0.4990254993757161,0.3934931297540573,0.4067522038915693,0.21245353796865518,0.49676675794483943,0.16657277453135036,0.7692971792283557,0.05239274360234049,0.22344103433449988,0.756724522654847,0.36078837284587717,0.7697734770294191,0.18133117763403947,0.5562671387541477,0.24071237866713213,0.7808786674480297,0.2971052110327281,0.5916137396307264,0.7487654520503526,0.47390904190782246,0.5500654929737179
