,Frontal_Inf_Oper_L,Red_N_L,SN_pr_R,Thal_PuA_R,Occipital_Sup_R,Temporal_Inf_L,Amygdala_L,Lingual_R,Cerebellum_Crus2_R,Vermis_1_2,Parietal_Inf_R,SupraMarginal_R,Thal_VL_L,N_Acc_R,Olfactory_L,Frontal_Sup_2_R,Putamen_L,Cerebellum_Crus2_L,Vermis_10,Raphe_D,Thal_LGN_R,Frontal_Mid_2_R,Parietal_Sup_R,ACC_sup_R,Rectus_L,Thal_MDm_L,Precentral_R,Postcentral_R,Vermis_6,Thal_LGN_L,Vermis_9,Temporal_Inf_R,Cerebellum_10_L,Cerebellum_3_R,Insula_L,ParaHippocampal_R,OFClat_L,Putamen_R,Occipital_Inf_R,Vermis_4_5,Cerebellum_6_L,Thal_PuM_L,Thal_MDl_R,ACC_sup_L,SN_pr_L
Temporal_Inf_R,0.3347951386859764,0.5805914890907229,0.2205006983668603,0.43301042385199634,0.4271339320493737,0.4700072725709542,0.29571848638802056,0.7118979224632989,-0.12744135648351243,0.7565630718241213,-0.0441832755688682,0.280787947346277,0.5048607963333701,-0.01803549394044781,0.24202047140740127,0.42310111990549754,0.5256884529015294,-0.10757178452821466,0.2585884135628307,0.2830871657622394,0.29376236137602,0.6007440560035651,-0.5508202077722766,0.06457884174739356,0.25671551183289754,0.7432804369074261,-0.08919275112460155,-0.10016311901982058,0.6431951391998386,-0.054306524846857634,0.6088756592259846,1.0,-0.010765057018745252,0.4097623624088025,0.3211421493465843,0.5474145157295315,0.1752045210311698,0.368671335180862,0.5956670738187819,0.7216916687927094,0.8231257875048075,0.5824798633089853,0.5837533156977674,0.15920517043723695,0.30701102666364377
Cerebellum_10_L,0.40715457583264225,0.054484337797906034,0.3434485603686565,0.2673103265560299,-0.009724587593721263,0.3818258013437278,0.5423004636896418,-0.13694877573622116,0.050551834211471504,0.14681023908955276,0.22179133550545185,0.5376163158017044,0.459932020559296,0.1268086065440444,0.43965626051115547,0.2636187327935433,0.4535214560156367,-0.17669095482449898,0.4016750953969829,0.5156674796197218,0.4306358676081724,0.29086665106693954,0.05333220448817307,0.620260268867058,-0.005675882317272025,0.20490264797278115,0.14836335971035863,0.21029660068308745,-0.22899784697046413,0.1587951610749038,-0.15745861462131702,-0.010765057018745252,1.0,-0.061825132928993935,0.6197332840330366,0.36588393542175657,0.22611674887707012,0.5034914786663224,-0.3357964651624215,0.19388729442815145,-0.015910064460801687,0.2890724015634016,0.13943740725529882,0.557780278431664,0.37507375053219744
Cerebellum_3_R,0.5434699312443986,0.24732372234180272,-0.08939114424129121,-0.2825458373205347,0.4838352682871098,0.3507949511995373,-0.08926181407445206,0.7725157274559474,-0.35462299940574404,0.4956585433857483,0.6568398198350075,0.43141245841047127,0.34322120202168116,-0.2456159114414707,-0.006113685158361406,0.8346301024495101,0.23078410118458131,0.052247020345046705,0.41750581812121534,0.04710825712437248,-0.37620040540107047,0.7173567943375724,0.22040291615814708,0.03965033905619617,0.15170643129891326,0.4653447925652189,0.7574314588441887,0.760526608754291,0.6325906351577708,0.3696147405474871,0.38795526340768244,0.4097623624088025,-0.061825132928993935,1.0,0.33632802122839,0.626765225267086,0.47664229574739264,0.4193326528692766,0.06305639905173677,0.6701001787690212,0.6104668248748624,0.3484286890843356,0.07960694093560934,0.1864818488417035,0.015782431740182627
Insula_L,0.7748064813763663,0.33149873036358063,0.4868294202608056,0.30054243126069363,0.19701848776756495,0.6103566935262096,0.564876096861361,0.34644893824133377,-0.034827149096519815,0.5156581392911223,0.29867003011800886,0.4893595623325847,0.7038890753261042,0.1326381975796922,0.680201067441222,0.6495038926666458,0.7317607782036117,-0.15646390977309774,0.6572108808739202,0.6997031074064107,0.4103566616714476,0.7404959422216792,-0.0991723543275037,0.6528377862797136,0.15487697465586722,0.42518138900994995,0.33396329945878667,0.3679243364313389,0.11148141113688452,0.32330466125784013,0.295266987601034,0.3211421493465843,0.6197332840330366,0.33632802122839,1.0,0.7119770054803056,0.5841107700282202,0.8602397324403636,-0.18332616389830633,0.5843715504972667,0.4086148814831291,0.39108131138788194,0.33818261891898976,0.7394620559461842,0.6432709998906345
ParaHippocampal_R,0.6629327212107747,0.25543472549702684,0.22871269247859263,0.07627363708334652,0.3680891909057808,0.596452115223545,0.6198060277292763,0.5167217119706381,-0.3556770902741086,0.6129221161579399,0.4541152664423135,0.5300957372327918,0.5830696081237752,0.1769555487182915,0.4624330768760573,0.7433192606551403,0.7390779082447572,-0.19379209935643638,0.5256014127473934,0.4733393090893016,0.07505485567316386,0.7954043830702372,-0.08587888091678897,0.2384952569380102,0.15212596833995715,0.7126785086824924,0.4093671461184026,0.47078242995369224,0.35855849960697206,0.35197628184650265,0.40948647173033986,0.5474145157295315,0.36588393542175657,0.626765225267086,0.7119770054803056,1.0,0.5588818844504423,0.7910907650330505,0.026166022488964075,0.6952775626490529,0.5783842111474387,0.4229932019279175,0.3544653900554809,0.4121562902290719,0.4026493391862678
OFClat_L,0.562518952535121,0.0037903387327272125,0.11683733678897952,-0.18978685848147875,0.0467058087270773,0.48875075412242475,0.3328505907917066,0.317784573068072,-0.2882420455092573,0.315345202692279,0.3684331520129479,0.3052111715858216,0.5177904608702408,-0.050853661829790904,0.5399221768217587,0.5480764062179602,0.45840631025278594,-0.4349903109147367,0.2966330950693101,0.3625782091218293,-0.04632538208103981,0.5130187027814107,-0.008772271054495066,0.3077617746219488,0.11235606219951833,0.2835179149122879,0.39876319983315694,0.45982185108324825,0.22276035150893528,0.13653532076059688,0.1095316560429011,0.1752045210311698,0.22611674887707012,0.47664229574739264,0.5841107700282202,0.5588818844504423,1.0,0.5624239259496293,-0.17324353822448343,0.41608002620870627,0.3146152397363209,0.08673321022953805,0.018386636357901807,0.4258483663461604,0.3439071128874572
Putamen_R,0.8045219069735863,0.3649986012926919,0.4949378706995422,0.25110057080857245,0.10724269978729015,0.6059500419678595,0.48272949206945187,0.3898271924875818,-0.13211905405283025,0.5307017927813418,0.2609388182058241,0.41553477054213656,0.6935011047015815,0.22172649598243663,0.6098848760389431,0.6700733897589256,0.7777144678465663,-0.18162565192859703,0.623472029003205,0.710545572954885,0.30906236592462294,0.7996369071877049,-0.1528235007492119,0.5007578232596984,0.1846362212205062,0.5007290266747079,0.35589786095718057,0.3950548605466203,0.18050549512980404,0.26891745990631155,0.4154646971104868,0.368671335180862,0.5034914786663224,0.4193326528692766,0.8602397324403636,0.7910907650330505,0.5624239259496293,1.0,-0.12553640356970291,0.6102816805125776,0.4477934746923965,0.41606205831483234,0.30398042344247667,0.6838371931043352,0.6537593036737724
Occipital_Inf_R,-0.008122534756148981,0.41684723628103265,0.04425902398015691,0.3183133541169911,0.34364043316729764,-0.04322112634893945,-0.04084931546785586,0.40828537633131906,-0.019131019371075062,0.2959509266874074,-0.20032374508603987,-0.0017313643322987376,0.12669843264270064,0.09729962378506961,-0.2027097139471074,-0.0978270400286884,0.07020835894922262,-0.0675356269133041,-0.22009226684579566,-0.1933434736100632,0.05679502595061114,0.037174647470469536,-0.34929574326813834,-0.18996566324840813,0.08859351753066674,0.34472024010897595,-0.34948366338809683,-0.3644014971962779,0.41783605281388125,-0.22882716733852476,0.4593005528616525,0.5956670738187819,-0.3357964651624215,0.06305639905173677,-0.18332616389830633,0.026166022488964075,-0.17324353822448343,-0.12553640356970291,1.0,0.23828605771175415,0.4120321586680124,0.36072851734529027,0.30965113386282983,-0.10300705251626886,-0.02280462993999786
Vermis_4_5,0.5703321566030891,0.38286062774099094,0.16704801516014434,0.24518147112638305,0.45086944410480806,0.6125038136767286,0.21762142241766716,0.7755978944320774,-0.21016244326089897,0.7838376355940354,0.293388293519765,0.4830194540409849,0.5962353099288296,-0.31764509085057624,0.34766429894463713,0.7552329987069273,0.4714828847107881,-0.1284673310528994,0.49236112198821025,0.40190918399852993,0.1714557125709584,0.8616696726690686,-0.3068084689371696,0.22759534382062035,0.16615612110548922,0.6202697362816074,0.33229469383577964,0.346704279295434,0.7649074283289157,0.0834778131027907,0.521439271774454,0.7216916687927094,0.19388729442815145,0.6701001787690212,0.5843715504972667,0.6952775626490529,0.41608002620870627,0.6102816805125776,0.23828605771175415,1.0,0.7989975437060113,0.5195524549238925,0.3775419931955714,0.3466739191349456,0.26113761423627196
Cerebellum_6_L,0.5163462452324582,0.5937537531736022,0.17385815809481658,0.36763610810519587,0.4987639749088494,0.6907826637506139,0.12432136774101506,0.8953393228953342,-0.1413726452790856,0.8284069328597425,0.15375887290751988,0.3066780992348888,0.5606121732732203,-0.10927933955695232,0.18585405093654514,0.6048158524301858,0.4479915382624625,-0.05691457817207803,0.4365862792925167,0.27146947599380983,0.21272510374323433,0.700418941179764,-0.41029325319465226,0.03683421130116515,0.25716408601492474,0.6271139870383411,0.18281194931553876,0.16317611631120538,0.7131273190539102,0.014402149076674536,0.6733176625264914,0.8231257875048075,-0.015910064460801687,0.6104668248748624,0.4086148814831291,0.5783842111474387,0.3146152397363209,0.4477934746923965,0.4120321586680124,0.7989975437060113,1.0,0.5655324919675956,0.511570020688925,0.21339968519994415,0.3240221036580438
Thal_PuM_L,0.5412181342808711,0.7370909579429112,0.34659287599564714,0.5530570213798218,0.5537833204227861,0.33886007350170394,0.17925254137554816,0.5114982994589647,0.1694628951140372,0.6600953842017387,0.2645030637638545,0.6230136357767797,0.676876335901501,0.2082415360206301,0.06526148251350938,0.4408805795219755,0.5080337806794205,0.06362061317044206,0.44402772995538314,0.2651181205034074,0.28361327186595525,0.4854009941942544,-0.04293637042185729,0.49912744235404266,0.2209686679407199,0.6553567620572247,0.12202814673513182,0.1335339681227751,0.3550359088176557,0.11643263617962746,0.43421334895680813,0.5824798633089853,0.2890724015634016,0.3484286890843356,0.39108131138788194,0.4229932019279175,0.08673321022953805,0.41606205831483234,0.36072851734529027,0.5195524549238925,0.5655324919675956,1.0,0.610084729218328,0.5548210007676903,0.34378243395674474
Thal_MDl_R,0.3610610785553537,0.662191065174598,0.24568254701628445,0.7376683780303571,0.21271295632759465,0.4199641082301328,0.3210208464487585,0.3052390121050914,0.2676100209943451,0.6796963691451503,-0.19057441954520227,0.1560946777593533,0.5733108455897875,0.3883318336726152,0.13725550621585772,0.24682134841303152,0.6236844788791432,0.03587771134794982,0.4120470041004973,0.5055303566339778,0.5353293564699368,0.3498800991359607,-0.46433529820762265,0.36600065338982646,0.21103000625685453,0.5911633656243002,-0.20457971193714997,-0.23157657353497837,0.11943513281084406,0.12339886367164965,0.3767280625657256,0.5837533156977674,0.13943740725529882,0.07960694093560934,0.33818261891898976,0.3544653900554809,0.018386636357901807,0.30398042344247667,0.30965113386282983,0.3775419931955714,0.511570020688925,0.610084729218328,1.0,0.4283419137890388,0.4894942015239529
ACC_sup_L,0.72098686311134,0.48362973194729497,0.46828964217942687,0.45139009926016654,0.14488878404376668,0.3878696029904194,0.27567999302845103,0.19589572256611779,0.19616829701421362,0.4338375747031737,0.19919158270913828,0.43249302018215735,0.8139836237747837,0.24822705073567833,0.4067582493897587,0.5025925240964597,0.6024054494167344,-0.0075926031706052164,0.5009294192174566,0.6445489597195382,0.45315039847645167,0.5362848176647883,-0.01068488071585913,0.9054672560192224,0.19952149081916898,0.2559771991516438,0.26996674417327665,0.275054047940278,-0.01039153114212558,0.2070255488476974,0.12707825179322282,0.15920517043723695,0.557780278431664,0.1864818488417035,0.7394620559461842,0.4121562902290719,0.4258483663461604,0.6838371931043352,-0.10300705251626886,0.3466739191349456,0.21339968519994415,0.5548210007676903,0.4283419137890388,1.0,0.5974688030690116
SN_pr_L,0.64537697634623,0.5186838115952606,0.6635541176821389,0.5032880212408578,-0.15551012214053628,0.6180527841035476,0.4723054293242424,0.2178473507670059,0.13375785691662392,0.3613664331911098,-0.1683377992811676,0.07551564599003154,0.5804644674176754,0.4032567907495385,0.6175465612249665,0.22118691082903402,0.6319759089986348,-0.11633484723845172,0.35307499484706434,0.7686641173994648,0.6295530817763247,0.3968536752329205,-0.3890526613779145,0.5324701392625324,0.25532689239183387,0.21769114868624873,0.00858503698113058,-0.03797977209862082,-0.1650963278486278,-0.006139340338711367,0.28569470116197776,0.30701102666364377,0.37507375053219744,0.015782431740182627,0.6432709998906345,0.4026493391862678,0.3439071128874572,0.6537593036737724,-0.02280462993999786,0.26113761423627196,0.3240221036580438,0.34378243395674474,0.4894942015239529,0.5974688030690116,1.0
