,Putamen_R,Temporal_Pole_Mid_L,ParaHippocampal_R,Precentral_L,Temporal_Inf_L,Thal_IL_L,Thal_VL_L,OFCant_R,Temporal_Mid_L,Thal_VA_R,Precuneus_R,Cingulate_Mid_R,Olfactory_L,Heschl_L,ACC_pre_R,Frontal_Mid_2_R,Cuneus_R,Olfactory_R,Cerebellum_Crus2_R,Thal_MDl_R,Temporal_Pole_Mid_R,Parietal_Sup_L,Frontal_Inf_Oper_R,OFClat_L,Thal_VL_R,Vermis_7,Raphe_D,Occipital_Inf_R,Paracentral_Lobule_L,Frontal_Inf_Tri_R,Vermis_8,Occipital_Sup_L,Vermis_10,Thal_VPL_L,Temporal_Pole_Sup_R,Frontal_Mid_2_L,ACC_sup_L,ParaHippocampal_L,Frontal_Inf_Oper_L,Cerebellum_10_R,Putamen_L,SN_pc_L,Occipital_Sup_R,Frontal_Med_Orb_R,Thal_VPL_R,Fusiform_R,Amygdala_R,OFCpost_R,Thal_MDl_L,Occipital_Inf_L,VTA_L,Thal_PuL_L,Thal_AV_R,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_7b_L,Thal_LGN_R,Calcarine_L,Cerebellum_3_R,Temporal_Sup_L
Thal_MDl_L,0.2713570981869746,-0.16463994535728702,0.4000415276456585,0.006184486523826757,0.2821236476922937,0.5149897260959246,0.6103994254229309,-0.015351473495929063,0.27289767222650196,0.3721087150493933,0.23804428014953802,0.09970835018391626,0.07755110649425401,-0.07779739407111594,0.02850456815091726,0.38278842003595,0.422411333513354,-0.02087216119949274,0.08253257208030639,0.5867112491097489,0.19903950715729654,0.2261394541106144,0.42305356957693047,0.16121431142799747,0.6092569829500448,0.31426729831346595,0.20346057437557744,0.29419147097732967,0.09839685269474993,0.44929317413854847,0.5106646424660379,0.14575131559958834,0.3744453411583194,0.557721392275421,0.49900976693173466,0.4997525366833898,0.3614754468258206,0.5990010345981943,0.23376393468333626,0.47640804565193307,0.5693080747765237,0.41881337196665236,0.49666421399043026,0.3005034188713519,0.38496566012455197,0.49379036256008785,0.2572139724637822,0.20889856912613916,1.0,0.14499167475007205,0.6367949139287129,0.3483809991179342,0.26127326440865084,0.28552161277017996,0.3766382269036906,0.22506370763071065,0.2472008351272584,0.2836547032044249,0.15410094112194783,0.39434496849457645
Occipital_Inf_L,-0.15967664444882612,0.11576075379633984,-0.001446579192572042,0.17941530522233784,0.11575147590885128,0.0948217748513177,0.13173413280063834,-0.3752526486277001,0.28173363182441974,-0.2806859598069306,0.13150269154229619,0.08618723681750423,-0.31500125866181206,-0.1776179153694379,-0.23779263973685175,0.02482298669808363,0.3456311252586941,-0.43340608130853314,-0.13567820957824728,0.11399326899258862,-0.16756234201574857,0.034275289689686184,0.04669484340049485,0.07263341783370295,-0.03755852958908167,0.1893362278827873,-0.270086598599465,0.39530164305853643,0.13322171778758163,-0.2201955763190054,0.10901577306053165,0.3976891455725441,-0.08365432403974984,0.187058883970965,-0.09935551656173851,0.01713154104278905,-0.1281965780266651,-0.16473584453219356,0.08515183195651616,-0.10867526276189796,-0.09929323597079251,0.13446693874239923,0.2712096171670691,0.09884007356874346,-0.11743591449012532,0.27435492197930944,-0.3758195406306362,-0.2550184338386226,0.14499167475007205,1.0,-0.16831126715368372,-0.04731789291571526,0.01634282361027859,-0.09180342854419624,0.4245796474159861,0.025707507427373988,-0.3136212647001654,0.43276303152571066,0.3103114124516763,0.024113441055634535
VTA_L,0.5242736853776048,-0.1520130242439251,0.5092527390314809,0.12531946144633027,0.4441972716780236,0.5683418136036532,0.6322692160150437,0.35237627908604113,0.3934931297540573,0.6206262094042221,0.31614385460240974,0.11485474480886929,0.3907365629224489,0.11522862768171731,0.3772419092288351,0.5264374554368016,0.266301807344701,0.3746522925485215,0.06882783248092737,0.5988890364673856,0.25692245159728727,0.16361783270564634,0.5457406203114115,0.2564310071617991,0.6923847310403917,0.34122741724717115,0.5465778925602737,0.05872697652938715,0.16104682023586242,0.653312253334635,0.39530063460795856,0.011927534807107511,0.5709204901115171,0.4813391466068412,0.5296611114335049,0.5476368784926743,0.5226555526717318,0.5866838032526376,0.41660420181212715,0.4868742695702203,0.6816653187349866,0.4904490074423274,0.24720440637241645,0.10996751268143201,0.5721828189626464,0.4475301397969227,0.4648151718324525,0.4901285244466822,0.6367949139287129,-0.16831126715368372,1.0,0.4171985948314408,0.31405563037661305,0.5107818981915049,0.12893306007937774,0.0845021624737999,0.5125961627463055,0.1725699483122644,0.1463125676688192,0.5418859382329062
Thal_PuL_L,0.4409753011815238,0.047169481197399894,0.20846628827547178,0.16110123383503713,0.17944216836310953,0.26723872852578684,0.6340838972777998,0.26629659126662275,0.24330842491162094,0.2782354417829844,0.1887148028001261,0.5140535191603297,0.09721019575700822,0.5899323851958358,0.43707315581750733,0.3787336424622416,0.12836750588219598,0.10078875296830296,0.3334690905859853,0.38763829522184007,0.27655800767180694,0.23260813750175946,0.5203693316903054,0.1590832504584096,0.5893165800554588,0.0411049286691967,0.4329818438058933,-0.08948296994454275,0.08292257716368309,0.5184772773840285,0.1783398913259925,0.22254041108057399,0.4806394206339123,0.6157286183917428,0.4330537342780696,0.3891380180661492,0.8521402312587636,0.23862931880401678,0.5952023390931632,0.12037813242064187,0.4013898823355941,0.44206526320416445,0.2907360267613355,-0.017619391106041712,0.6360595634983531,0.12033110988203971,0.16640015994317506,0.1005370458622527,0.3483809991179342,-0.04731789291571526,0.4171985948314408,1.0,0.625826017718814,0.23321547840709636,-0.0019926153327407556,0.25364203858451057,0.3425264172652429,0.03532350175098776,0.1397592013189945,0.4268485429032988
Thal_AV_R,0.33616850410865723,0.051705433903341994,0.20201223461190662,0.10221695929963301,0.1612435412958551,0.12345522968029748,0.6560826604898607,0.1986813231318195,0.133890312763014,0.3104656570731314,0.14490010113977247,0.3589460355686296,0.21978450883639686,0.11804562897660408,0.46871979258071883,0.20761385468120172,0.023580361121029684,0.11972628622056376,0.09729647875478506,0.13505927135975287,0.13605582196042398,0.191054521322168,0.303255586263024,0.33465819372737154,0.597018744155648,-0.13131819150287402,0.316209429138807,-0.12081560232032929,0.16227272145889998,0.3510138286550436,0.11107301480412994,0.09857100761368026,0.23494245663034452,0.6540696329960797,0.148716078022267,0.3025179918684986,0.7166811455245804,0.2573572646933226,0.4012223776671646,0.05527995823923989,0.31287487427763655,0.3594604200684766,0.1609703228738354,0.06215640394932046,0.4503272997426659,-0.01260784091890559,0.18057065546709294,0.08775680338360274,0.26127326440865084,0.01634282361027859,0.31405563037661305,0.625826017718814,1.0,0.23522182051128965,-0.09176231463462886,-0.0121467826984142,0.2384173972618772,0.006103429971737993,0.09021849899502132,0.26886524237536785
Frontal_Inf_Orb_2_R,0.7211911403888074,-0.11485964656128532,0.7172861116888982,0.16533235524924603,0.4485991433800678,0.6557615810239139,0.535593892866737,0.22667291333492032,0.41497079104054424,0.4408064281784869,0.367271851561058,0.18960924924465167,0.39645263264820596,0.14405754403595777,0.32316015990879393,0.4915639156011273,0.1341267964146981,0.41145388364629065,-0.07615656043295449,0.48549356452884296,-0.1203577600908096,0.04441030435963304,0.4891884956986284,0.4053652328527369,0.6047590214914919,0.4156568090914719,0.543231385292754,0.05261684275575229,0.13052546175470053,0.6546254007049441,0.32740963230700426,-0.01957525470801772,0.4588859475997018,0.41262589205354483,0.2198376651020204,0.4283422832706058,0.4646768201230041,0.43824740161203835,0.6248720399854278,0.3840543695190574,0.8578023778174025,0.5511653907391827,0.1075495211056404,-0.010280868227694412,0.3800276134703951,0.4202487588841603,0.37067098828293193,0.4443824131747557,0.28552161277017996,-0.09180342854419624,0.5107818981915049,0.23321547840709636,0.23522182051128965,1.0,-0.14861975099653457,-0.10788910963569764,0.29520874401408437,0.1412556088243543,0.25375649293637625,0.5615773303724598
Vermis_6,0.18050549512980404,0.16923503990856037,0.35855849960697206,0.5687309235647645,0.30003111872321003,0.44177924363589155,0.30330854206255914,-0.20847070193582187,0.5161314630207331,0.23960848564020543,0.5413421296714205,0.3231942650641609,0.03383393638701412,-0.24223898093473198,-0.040497979603361794,0.5846086294112193,0.7409029347527668,-0.08329105273223895,-0.26460930597902543,0.11943513281084406,-0.2171003629989166,0.21422746868653453,0.39724185981873034,0.22276035150893528,0.29976846260394685,0.485937047292213,-0.028932736048753207,0.41783605281388125,0.39657825132724245,0.1883968264727258,0.09937617865634366,0.4393933125798325,0.11585721396291422,0.23695655505594998,0.015766168420356504,0.54822859551138,-0.01039153114212558,0.26543082598290485,0.21012469620528942,0.4039095835570099,0.033889888983830364,-0.04435940385512201,0.4414194185419848,0.1551422915742278,-0.04956936725573463,0.7443129130921424,-0.037974831648055166,0.14740461517033898,0.3766382269036906,0.4245796474159861,0.12893306007937774,-0.0019926153327407556,-0.09176231463462886,-0.14861975099653457,1.0,0.033645287728066096,-0.1895505092900541,0.835745523895962,0.6325906351577708,0.46684402789453805
Cerebellum_7b_L,-0.1432015176009106,0.08644146762814585,-0.15806187426624063,-0.0636619825547738,-0.42395860259521767,-0.05683408808985534,-0.056247159789923076,0.10687618803606495,-0.05042963398656746,-0.3131736755677445,0.03750586088760794,0.05664982996877788,-0.3725684926254721,0.4104584821551034,-0.14903464555491952,0.007306682475029132,0.16906169642194294,-0.14250230159943436,0.29638868148321107,0.1032911900676869,0.48056703003970835,0.558272566458771,0.0949235005780395,-0.35336657094425006,-0.08541673883218438,-0.2534224243856131,-0.35037208520469054,0.16361460737231803,0.014314268834472387,0.05033070500502907,0.13062868998854066,0.4699355921536439,0.29796132921725377,-0.12656557259523238,0.5308015855459544,-0.1264810798385084,0.01831869348051307,-0.061847956313297675,-0.1800773494729839,-0.019971315472019226,-0.04162783392099497,0.01743568204900781,0.4529643979441723,-0.11942267627151895,0.09447498255563927,-0.07932160911045891,-0.03096017460964991,0.10306341762801335,0.22506370763071065,0.025707507427373988,0.0845021624737999,0.25364203858451057,-0.0121467826984142,-0.10788910963569764,0.033645287728066096,1.0,-0.017968874171911373,-0.1067585667028644,-0.05271405287715926,-0.034517518543257554
Thal_LGN_R,0.30906236592462294,-0.06099731443235446,0.07505485567316386,-0.3117977533762731,0.46308720040775253,0.22391253076189274,0.46743794300364666,0.403122093022771,0.16657277453135036,0.4797020635028333,-0.19763839346473216,-0.27033318744386103,0.4752132321929598,0.21117571229652787,0.3984839986621423,0.15842455212453016,-0.1884103620070248,0.596366543231887,0.3495424672374198,0.5353293564699368,0.5472525925239583,-0.2758021528859123,0.31350593900313806,-0.04632538208103981,0.4336236807648722,0.39429617724855687,0.6263068810597882,0.05679502595061114,-0.4174644899209729,0.4052435366992026,0.2053568624294279,-0.33496117341411036,0.1937984737697621,0.4894666326667704,0.6268947289681265,0.14602949216414313,0.45315039847645167,0.26436789672697464,0.18015081335894206,0.39394997013026667,0.38241353370014625,0.4639390368588731,-0.14734004687909402,0.045878032955425134,0.819263411036886,0.1613066342893993,0.657814095788048,0.4072310718880276,0.2472008351272584,-0.3136212647001654,0.5125961627463055,0.3425264172652429,0.2384173972618772,0.29520874401408437,-0.1895505092900541,-0.017968874171911373,1.0,-0.14411108554506144,-0.37620040540107047,0.30469166229199346
Calcarine_L,0.3503707705769636,0.16916803571417885,0.5648441405856441,0.7923177241433396,0.5177451941604123,0.5862848982788974,0.4094516032498259,-0.14774635098484043,0.7692971792283557,0.3013903570311383,0.785347529922564,0.48116113282850614,0.05692183814810998,-0.17025685466937768,0.07916292771684301,0.7141925773086134,0.8751513664866576,-0.057589718640888826,-0.31459333701524955,0.2239287237603679,-0.35417760212896515,0.2911083851141503,0.5548280185293711,0.3799696476842701,0.4154019262436216,0.574888070550275,0.0979939286953147,0.30828605707266327,0.6508531524065615,0.2869453371220394,0.08007247349147589,0.5747562967819729,0.29684435790542246,0.31122656701961443,-0.07063959335421932,0.5994917783386295,0.09136267094834939,0.25076477426159605,0.4311577583226925,0.40618382790561225,0.18632120500551153,0.15669625734160628,0.5032729092647634,0.04727623761141555,0.006601346806268889,0.8432344756420475,-0.10007490833092147,0.205027855721539,0.2836547032044249,0.43276303152571066,0.1725699483122644,0.03532350175098776,0.006103429971737993,0.1412556088243543,0.835745523895962,-0.1067585667028644,-0.14411108554506144,1.0,0.853260981701346,0.6355658754682927
Cerebellum_3_R,0.4193326528692766,0.21154792782371984,0.626765225267086,0.9009899945315066,0.3507949511995373,0.5213241818562973,0.34322120202168116,-0.06578187887366872,0.6861220324814337,0.2468832887777973,0.8732506144149291,0.6851650137242702,-0.006113685158361406,-0.01125084134349676,0.17755235671849012,0.7173567943375724,0.8027255920823638,-0.12336156059549995,-0.35462299940574404,0.07960694093560934,-0.4793713161831979,0.41849154967252156,0.5019073862400747,0.47664229574739264,0.399619121805364,0.33020689019271604,0.04710825712437248,0.06305639905173677,0.8160207880949513,0.3193809792854337,0.027474309569344862,0.6218312032220416,0.41750581812121534,0.2045784913415253,-0.22762692241560048,0.5773292105919412,0.1864818488417035,0.20173873444716572,0.5434699312443986,0.25684536738430225,0.23078410118458131,0.14027744765535158,0.4838352682871098,-0.042514464774833505,-0.14047220674521713,0.6885696658801786,-0.23246586128909885,0.16715031784179318,0.15410094112194783,0.3103114124516763,0.1463125676688192,0.1397592013189945,0.09021849899502132,0.25375649293637625,0.6325906351577708,-0.05271405287715926,-0.37620040540107047,0.853260981701346,1.0,0.582855552134855
Temporal_Sup_L,0.8109590440744103,0.04059976592924834,0.7846179973475941,0.5810915573904754,0.6957714651296121,0.7859954758176622,0.7013939211403447,0.23991564044344424,0.8443268101627495,0.6346112663687971,0.7283976374834347,0.5400338514340964,0.4570801180704516,0.20506672951672525,0.3964371960810473,0.89922586750942,0.585015745356623,0.43120817542378703,-0.09117247252102627,0.43121207347495066,-0.20277748119340722,0.28744516821142885,0.8346111991368768,0.4450291353691425,0.7756391801306012,0.5794371058965632,0.5871613124263082,0.04633731476513274,0.42565914592576104,0.7666225522223062,0.1986162963858738,0.31804259023989084,0.6478886334001875,0.5210440584787182,0.21261647397716663,0.7909969360208393,0.5691349308645421,0.5610531247199957,0.72485816017609,0.6226914869975068,0.6408148398270452,0.3624759833231084,0.40513947484794355,-0.07267817612049744,0.47791929888880774,0.7112326214667041,0.32632761524431175,0.6071539876669788,0.39434496849457645,0.024113441055634535,0.5418859382329062,0.4268485429032988,0.26886524237536785,0.5615773303724598,0.46684402789453805,-0.034517518543257554,0.30469166229199346,0.6355658754682927,0.582855552134855,1.0
