,Precentral_R,OFCmed_L,Thal_PuI_L,Fusiform_R,Occipital_Sup_L,Frontal_Mid_2_L,Amygdala_R,Cerebellum_Crus2_R,Vermis_10,Precuneus_R,ParaHippocampal_L,Heschl_R,Frontal_Med_Orb_R,Pallidum_R,Temporal_Inf_L,Cerebellum_3_L,Parietal_Sup_R,VTA_L,Angular_R,OFClat_R,Vermis_9,Putamen_R,Vermis_6,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_VL_L,Cingulate_Mid_R,Thal_MDl_R,Insula_L,OFCpost_R,Occipital_Mid_R,Cerebellum_3_R,ACC_pre_L,Olfactory_L,Frontal_Sup_Medial_R,Red_N_R,Temporal_Pole_Mid_L,OFCant_L,N_Acc_R,Vermis_7,Thal_VA_L,Parietal_Inf_R,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_MDl_L,Heschl_L,Frontal_Inf_Tri_L,Angular_L,Thal_PuM_L,Thal_Re_L,ACC_sup_R,Cingulate_Mid_L,Calcarine_L,Postcentral_L,SupraMarginal_R,Cerebellum_7b_R,Occipital_Sup_R,Vermis_3,Paracentral_Lobule_L,ParaHippocampal_R,Frontal_Sup_2_R,Cerebellum_4_5_R,Thal_PuA_L,Parietal_Inf_L,Thal_IL_L,Thal_PuL_L,ACC_sub_R,Vermis_8,Thal_PuM_R,Thal_LP_R,Lingual_L,Cuneus_L,Frontal_Inf_Orb_2_L,OFClat_L,Thal_PuL_R,N_Acc_L,Amygdala_L,Precentral_L,SN_pc_L,Thal_IL_R,Supp_Motor_Area_R,Temporal_Pole_Mid_R,Rolandic_Oper_L,Cerebellum_6_R,Thal_LP_L
Cingulate_Mid_R,0.7998745832353351,0.04861507497418132,0.24780652303441844,0.2799203325834627,0.5535713540389162,0.5236609771720346,-0.23307197817482306,-0.2013115320771084,0.4271008263000816,0.7060991362793503,0.22616389783397833,-0.3737922367409668,-0.11635451096705263,0.4082055634636151,0.2236997520381406,0.40661930797399193,0.47843023310379024,0.11485474480886929,0.406033742073989,0.07693737621770057,0.1742656179012941,0.5145342153788401,0.3231942650641609,0.2613087638043014,0.3418786973877225,0.35278088225723436,1.0,-0.11370527016509077,0.4721517735783021,0.13106243118640365,0.035806490190072225,0.6851650137242702,0.22510977273360935,-0.04725385034209473,0.3219358750600544,-0.08754648259131234,0.0672312513170511,0.013004141660251213,-0.1340523215073,-0.011063884954132224,0.28373617328406375,0.7443903024716009,0.17479639017933005,-0.21243235120551526,0.09970835018391626,0.363962385583737,0.41013403072109433,0.32925632303029284,0.30009092948327704,0.3371547797899548,0.28548051755673876,0.8079231547299808,0.48116113282850614,0.7951359166495235,0.5747391059863004,0.26651136968097877,0.4690733787643684,0.56505975294444,0.6696007189877251,0.5163653452579781,0.7355886760739464,0.6214661872989519,-0.11111229463950846,0.5322256917237721,0.29946056182811365,0.5140535191603297,-0.3336108400525384,-0.09437257195638415,0.032368353604597895,0.4153904898292782,0.573419660140921,0.4662355307794786,0.22022909372231858,0.3737464329478283,0.3966820074727469,-0.0898281966404435,-0.050197230102454055,0.7416303240814681,0.008244858297710609,-0.013049236166658843,0.6857871852560156,-0.4685412170392908,0.4553068345208565,0.14676565624022736,0.24656112284720944
Thal_MDl_R,-0.20457971193714997,0.20921414947877365,0.33389726516732715,0.4880131482162329,0.05568924242748168,0.27582233421334196,0.2665113839544561,0.2676100209943451,0.4120470041004973,0.11880212274412628,0.37703172682686165,0.5242984831225028,0.17383178250537226,0.4499774954095459,0.4199641082301328,0.5626768032034986,-0.46433529820762265,0.5988890364673856,-0.06620365573692072,0.3535423945062747,0.3767280625657256,0.30398042344247667,0.11943513281084406,0.39514519782576535,0.4458805285784152,0.5733108455897875,-0.11370527016509077,1.0,0.33818261891898976,0.3173618769674281,0.3613606607078954,0.07960694093560934,-0.026309373184418793,0.13725550621585772,0.1968738986776673,0.4555433563752282,-0.05762311771692654,0.06853311998816122,0.3883318336726152,0.5931261689244173,0.3217249757000599,-0.19057441954520227,0.5709683246157556,-0.21478544082069745,0.5867112491097489,0.14564749809473412,0.28475428987628787,0.16786547007706387,0.610084729218328,-0.180106531878552,0.36600065338982646,0.16236140121855122,0.2239287237603679,-0.037729019370544556,0.1560946777593533,0.29805625203037306,0.21271295632759465,0.2618781121304179,-0.07852598216841791,0.3544653900554809,0.24682134841303152,0.2692092718608894,0.5744198647797112,0.21276552541792074,0.5499845752923103,0.38763829522184007,0.36522709392181385,0.5599097780991794,0.7315736775943609,0.471016932853275,0.26954485040169474,0.14519920615790782,0.3697311693880245,0.018386636357901807,0.42652248366562817,0.12778800891322875,0.3210208464487585,-0.04583021585233424,0.7852898866684376,0.5608126771838965,0.2602443537743573,0.3177522415125718,0.3382846187683661,0.46347510662601354,0.3177466364512513
Insula_L,0.33396329945878667,0.19302679356082736,0.07943106328234698,0.4323127036976715,0.10199852880329602,0.7790995292172117,0.5065360425292116,-0.034827149096519815,0.6572108808739202,0.5403438499681803,0.6205573865094257,0.2341028773886046,-0.1192390332917243,0.6765451814038174,0.6103566935262096,0.5683350994717643,-0.0991723543275037,0.5957058926458115,0.03584544453600659,0.6188352954657249,0.295266987601034,0.8602397324403636,0.11148141113688452,0.283218314035826,0.8640495531813234,0.7038890753261042,0.4721517735783021,0.33818261891898976,1.0,0.6205518237257016,-0.024341012636447428,0.33632802122839,0.4032043817283438,0.680201067441222,0.6567514771265607,0.09956601226692097,-0.06766316861249341,0.4379209387921617,0.1326381975796922,0.3768246401845215,0.7827560285143704,0.29867003011800886,0.3845568306121531,-0.13996671649309697,0.291800289016184,0.33754021076925345,0.7256381861421876,0.12548270497710878,0.39108131138788194,0.5032631538795438,0.6528377862797136,0.6469010894070959,0.26841116579272795,0.43233725351550906,0.4893595623325847,0.5308203482528315,0.19701848776756495,0.3096826910655808,0.290134208815134,0.7119770054803056,0.6495038926666458,0.5654591410783195,0.0890673477076133,0.3805857347697709,0.6954217978486242,0.5704524129606642,0.2219549616469963,0.14942052919342538,0.4088039465801997,0.6046920169708587,0.22544738381867946,0.08021288874078718,0.5881070446202127,0.5841107700282202,0.5374600931424276,0.6071088523990662,0.564876096861361,0.40837020527392326,0.317209948736112,0.10907516631972884,0.6067297408306043,-0.01446025315313816,0.6829002433866516,0.273161956370334,0.39960644208800733
OFCpost_R,0.06584338993630763,0.1887364057186972,0.0844996217052465,0.37459783450162054,0.172914135122152,0.3711874769320136,0.5890952752107773,-0.11299769857277303,0.3801501623808507,0.4075866599631844,0.6565408744706207,0.24431693466673338,-0.11260753922136661,0.48040379990987003,0.42700609157906855,0.2755303534518314,-0.1966319009673163,0.4901285244466822,0.010924492075311527,0.5148917663439149,0.26655210747449665,0.5644630672634945,0.14740461517033898,0.32820366166997467,0.5778256654678061,0.35530318181000115,0.13106243118640365,0.3173618769674281,0.6205518237257016,1.0,0.16717337586598413,0.16715031784179318,0.11322044547644274,0.5815041465535512,0.11027959622865126,-0.0007100431226142064,0.05865709042684596,0.23426911965566713,0.10540885802356881,0.3684155474211643,0.4934172731735762,0.0911027886346192,0.40429096007587656,-0.10481718619040917,0.20889856912613916,0.1325388901941773,0.27407723571582826,0.37097487357108877,0.29666468785275607,0.3784067080316159,0.2576945517765886,0.3099332919157987,0.205027855721539,0.21284370850596124,0.26893003879911587,0.4077758379929418,0.20845270101983546,0.1903267966289247,0.1787232751702117,0.6172863690155345,0.37971896462514304,0.4148562966595085,0.06150366591750861,0.46559300636142203,0.4563196359083723,0.1005370458622527,0.2683604595187584,0.2433568300438185,0.3415822633407523,0.31999817567588534,0.11365066370007208,0.11257768581348544,0.36875195099723673,0.12280886753213982,0.3055697762207822,0.41217911081742487,0.6085439328898022,0.20233098210086933,0.21627879767518748,0.06674797334051481,0.47156629395350375,0.06081783801594857,0.3720723936443632,0.33595369950743215,0.07389145004308516
Occipital_Mid_R,-0.2242107676431896,0.1374465011979753,0.5703391858083678,0.3046789061703332,0.4525822988054632,0.12442305703698352,0.10944932218207103,0.1585197865464443,0.11352957111681253,0.13833804872167724,0.36894364631527243,0.40085368118885234,0.14412342719218052,-0.0329496147301561,-0.09421803934686535,0.30870537745863935,0.0008963883283941926,0.2635640607276222,0.6306115167036505,0.03176354078322683,0.3959786957012181,-0.0834271341456267,0.3236786792936779,0.40647646645773816,0.20573045422306518,0.20500459574195776,0.035806490190072225,0.3613606607078954,-0.024341012636447428,0.16717337586598413,1.0,0.05499463726400258,-0.3539278532925152,-0.2522064570648566,0.017451310554977784,0.2973029693281861,-0.10883731439813393,-0.02442527107841903,0.13866975525017372,0.16348658405058386,-0.23260517826572286,0.1566202415125953,0.7312447585838953,-0.0900677774590768,0.6124502405293214,0.09410426926986355,0.21274933113691075,0.6688720571447769,0.6542717690194584,-0.26540033340472335,0.0453878318923642,0.2797346738803631,0.22616904699205134,0.04623663234682942,0.4954325900619057,0.033490830871327135,0.7526633159980763,0.36300836958591476,0.017886291123583392,0.12253593811207136,0.04974601659943094,0.10293301480859075,0.604294763698544,0.5213492294280354,0.21357939518131977,0.21409783838111585,-0.25266130214314453,0.31668419735281267,0.4689743185503366,0.1931150047163935,0.2760172290188245,0.4090694892620617,-0.10771492722081484,-0.26522828953489286,0.21834983154667248,-0.28399974651186166,0.12562747038755376,-0.04705433411578148,0.20513224676690256,0.4454977623975617,0.21678140522483383,0.3398234302065858,-0.10280487030969707,0.4499694660915825,0.17003807625816228
Cerebellum_3_R,0.7574314588441887,-0.0024907998405217895,0.40521791523546663,0.6885696658801786,0.6218312032220416,0.5773292105919412,-0.23246586128909885,-0.35462299940574404,0.41750581812121534,0.8732506144149291,0.20173873444716572,-0.4493276057107658,-0.042514464774833505,0.5110512227842048,0.3507949511995373,0.5608936007547493,0.22040291615814708,0.1463125676688192,0.13846497399969807,0.1291585848982578,0.38795526340768244,0.4193326528692766,0.6325906351577708,0.643808036273529,0.3193809792854337,0.34322120202168116,0.6851650137242702,0.07960694093560934,0.33632802122839,0.16715031784179318,0.05499463726400258,1.0,0.14190044515372124,-0.006113685158361406,0.26509369509782926,-0.15076381455619967,0.21154792782371984,0.0991175655325518,-0.2456159114414707,0.33020689019271604,0.2917164433525461,0.6568398198350075,0.4326717407564612,-0.34151890919662614,0.15410094112194783,-0.01125084134349676,0.2681778726969711,0.24151378486179398,0.3484286890843356,0.14343924793592236,0.03965033905619617,0.5750955822723242,0.853260981701346,0.7892847448464436,0.43141245841047127,0.4487311938006984,0.4838352682871098,0.75027148838155,0.8160207880949513,0.626765225267086,0.8346301024495101,0.8931740775792298,0.07396445084133096,0.5385088837744113,0.5213241818562973,0.1397592013189945,-0.2478450770539,0.027474309569344862,-0.09145463253503927,0.10159061121186393,0.8466794539299196,0.738313117145701,0.38167749010737534,0.47664229574739264,0.028906638317401867,-0.199406774565759,-0.08926181407445206,0.9009899945315066,0.14027744765535158,-0.02415749240461004,0.786934069293518,-0.4793713161831979,0.6383345562509929,0.5427780621423591,-0.06707642140462125
ACC_pre_L,0.3068599290869897,-0.005635945832118279,-0.10110085186781044,0.11346440728277009,-0.054551107812368584,0.3640534229196624,0.2449820410884685,0.03573916283567518,0.20503517508549612,0.13533648957551184,0.03899444347195794,0.06904933052287456,-0.03499791634163279,0.023614880027759473,0.23251901944819856,0.23067448341194274,-0.08080982252581943,0.20665256448106678,-0.18055500237244237,0.41099686345237074,-0.15011142982149114,0.34455915472867804,0.2048002788706696,-0.018752563508655687,0.2805756074487996,0.3670248509915812,0.22510977273360935,-0.026309373184418793,0.4032043817283438,0.11322044547644274,-0.3539278532925152,0.14190044515372124,1.0,0.46932485518312317,0.5650143792622503,-0.21987840788143861,0.3188546371032274,0.27808493140359314,-0.37607949757139386,0.005164106022096424,0.5805383694549415,0.03064103036702424,-0.05838369191015708,-0.130107258050698,-0.003068191475186009,0.030003421608824375,0.09525585119737422,-0.21214282366647652,0.04369017267430546,0.4186414930608009,0.5453545178724422,0.32223550764459963,0.10465975617547879,0.19636199595851186,0.08025704820858863,0.1455758423108074,-0.24031338196460642,-0.040301928854031985,0.1108097243278752,0.06487884096072268,0.3640236258144091,0.18273768445594024,-0.026527833318945628,-0.050022655333754384,0.14751071054708684,0.3877353276237253,0.1600231286482806,-0.014372875593703031,0.043999028651591665,0.2867649359463253,0.025766401803385262,0.031319932553440344,0.011112967635689761,0.3377284877748199,0.3288060015598176,0.5436126637645528,-0.11304860268036868,0.21351378955391168,0.02264960001920418,-0.41819972126196014,0.23092624993543462,0.08780642785100364,0.2912599797942811,-0.005448678232264827,0.23263814305043248
Olfactory_L,-0.0015934161892866984,0.14721812654082395,-0.06373757941506909,0.26050098061218563,-0.32032477842256896,0.5279962373754822,0.7506926539719357,-0.13329189766516408,0.17877376949561377,0.15693154590967504,0.5094176501041303,0.21564435280113564,-0.06941792715476211,0.39862866576269573,0.5796271953123583,0.21079457025778484,-0.372851661918296,0.3907365629224489,-0.30533237472369557,0.5622172020744305,0.05761154865297395,0.6098848760389431,0.03383393638701412,0.06231690211907335,0.5962327672363789,0.43850112393724894,-0.04725385034209473,0.13725550621585772,0.680201067441222,0.5815041465535512,-0.2522064570648566,-0.006113685158361406,0.46932485518312317,1.0,0.4447904435470441,-0.13025076996163137,0.06853003229150668,0.6159746002370944,-0.05142382201583183,0.36639373708621104,0.7576798477456984,-0.08810802585554176,0.14226016586781004,-0.05922546956852454,0.07755110649425401,-0.16874847859117498,0.3877602039023831,-0.2631131433951933,0.06526148251350938,0.5079673813339014,0.4316370204481138,0.16573527144300754,0.05692183814810998,-0.06001433759250191,0.13011829140575593,0.3438614638690203,-0.23190397664542012,-0.22330542663892963,-0.06642000341222246,0.4624330768760573,0.22635604934476966,0.2510235682449879,0.0718919203191036,-0.08490992657357456,0.46537173947742816,0.09721019575700822,0.33786860331803903,0.03622575433996101,0.14899065697560956,0.23254530677126617,-0.21780390134409838,-0.25373829454510033,0.48197392543546297,0.5399221768217587,0.1795488839300553,0.8985273253944355,0.6314484352161025,0.04931304727783876,0.10942382035024831,-0.21039039950157123,0.25072061127615,0.022717509759470945,0.54499729686994,0.16029659186716005,0.11327968133384049
Frontal_Sup_Medial_R,0.29895354687847225,0.09533253593435617,0.16327642136058662,0.33624697694247135,0.0585811795368987,0.7098891085687896,0.35266230757536043,0.07703945180967126,0.5268674361681931,0.3584784371245723,0.34016420492852795,0.2114039235422367,-0.03546011471079205,0.26650533119626624,0.36715733428555664,0.5722599920755654,-0.007255613631923149,0.49255692912301097,0.13923079578977626,0.5598423494940695,0.06930771655550626,0.48509196172396724,0.2208947131318722,0.17916902180572372,0.622583161019682,0.6068727253834255,0.3219358750600544,0.1968738986776673,0.6567514771265607,0.11027959622865126,0.017451310554977784,0.26509369509782926,0.5650143792622503,0.4447904435470441,1.0,-0.031187633132339375,0.0796271542142348,0.4411743268449807,-0.21278458045743268,0.15263324638188946,0.6395636490075435,0.2982009844688964,0.3388140907190875,-0.12340745531058675,0.4204770607788847,0.11316748727444798,0.4361257508667259,-0.034621716237810796,0.3624184441754402,0.3728800962004364,0.6860506221950439,0.5450985107194785,0.22666542963920977,0.31868020492894455,0.5141692035630682,0.30882767369732267,0.1688885152851566,0.30182702354968777,0.27314436081592186,0.3105601909958163,0.5628094090120395,0.3912437902524081,0.2167435028146874,0.1784334644219246,0.4936618015097101,0.5624676784821487,0.1402813650925776,0.015969488840149898,0.2561342734524878,0.44844742693914746,0.18048245702249627,0.1689956697919717,0.2903451773194498,0.5957061664894672,0.4038989918750602,0.5051000869032445,0.16773785838233732,0.30733979652690685,0.19434877162162487,-0.10114674953106091,0.43368238547254234,0.23328520739505093,0.444828244327946,0.17028849341576116,0.38231709837953143
Red_N_R,-0.21512804316780568,0.15292020238623513,0.2554383443717014,0.03170241603498377,0.11218333990539461,-0.17519352282493014,0.15374043721033545,0.3555965101086122,0.11753632612031632,-0.18671593893901675,-0.11094781949867549,0.45805289027219825,-0.05769903690672152,0.09285843625989885,0.006896568377857265,0.13454266401183046,-0.07892741647960735,0.178488743555436,0.14432287663520427,0.1399788148792913,0.2709126701531999,0.13902913473327524,-0.3417168400087411,-0.015767013851878106,0.1713647758962115,0.2924207293794521,-0.08754648259131234,0.4555433563752282,0.09956601226692097,-0.0007100431226142064,0.2973029693281861,-0.15076381455619967,-0.21987840788143861,-0.13025076996163137,-0.031187633132339375,1.0,0.0263066738721988,-0.2862954154477402,0.6967850355248899,0.10633537465425155,-0.11780727004110046,-0.19028218372355254,0.19331466547191783,0.19711154011757906,0.11238163464736534,0.4578685470627414,0.38292243258699843,0.15610087708387851,0.4731063823153858,-0.35508867678049716,0.3313877446837234,-0.09065107355493464,-0.1746463486037365,-0.13020732685495723,-0.0032158227430093386,-0.19198602001750295,0.09958611393886722,0.053521977521921574,-0.302740761238424,-0.05220192584063549,-0.1341352447062329,-0.12530375983492018,0.46563456716941665,-0.021141397008715937,0.09816499009569252,0.4121607580931895,0.20107697185584683,0.18518827795755538,0.543207222270991,0.37326664492961514,0.17136517883301142,-0.23378391697383005,0.36522102819922125,-0.13929220080047733,0.41839438473556934,-0.040533650980297826,0.04723481780582675,-0.2564701625598859,0.6256755439216007,0.698395812023507,-0.20678239784296173,0.41687608904479984,0.055360787623926155,0.02557173662244837,0.33965560749012835
Temporal_Pole_Mid_L,0.2550412908451636,0.05276987819194349,0.1099387123712067,0.06958709306469445,0.27570103365923376,-0.07231590762500469,0.07066611046132384,0.040094086704092514,-0.05619503274591725,0.10815428702156792,-0.26486610744718636,-0.12595297165049774,-0.1778987990687227,-0.17939349087754522,0.05780663029886281,0.03637569186643916,0.12078803284418757,-0.1520130242439251,0.005583341184457672,0.08007085963073007,-0.03573818168098073,-0.029292146439533033,0.16923503990856037,0.06786917097646364,-0.06860045578531526,0.03223688869035567,0.0672312513170511,-0.05762311771692654,-0.06766316861249341,0.05865709042684596,-0.10883731439813393,0.21154792782371984,0.3188546371032274,0.06853003229150668,0.0796271542142348,0.0263066738721988,1.0,-0.10800855711915335,-0.24750811304506845,-0.03617781880654945,0.04071666455189363,0.09172441045180045,-0.058855951955121305,-0.0755473402248659,-0.16463994535728702,0.007949221260136452,-0.1167094730262679,0.01815741402844104,0.1390085285564733,-0.08389844709309664,0.09886416898041615,-0.050146189076009644,0.16916803571417885,0.07671902334588393,-0.05722177076494193,-0.07031564643133455,7.017928637400163e-05,0.10528542520797851,0.07470961106208188,-0.08172400691281874,0.12284954091680184,0.12085698567546438,0.10116682527163137,-0.019684060842032,-0.06674656401526273,0.047169481197399894,-0.00293767016786958,-0.06800476094770655,-0.002394219519067836,0.010291280321714858,0.2611671156362552,0.1429251431055347,0.1344569254518607,0.05037780600308797,0.07530146760578255,0.0891228706602057,-0.335611226658829,0.13400759000805026,0.08401466136297012,-0.12724895853948417,0.05718594722341921,0.09127850594928993,0.1683347145539803,0.05109163089506092,-0.03977470337712879
OFCant_L,-0.01173753898888195,0.12292425282761926,0.01964542256809217,0.28182209916315654,-0.30357275377077897,0.5774521389450322,0.34603938243450294,-0.11048420632564872,-0.010053740218040234,0.1703985106433306,0.5126208741252339,-0.028139896749785204,0.3010543197219866,0.23443301608851905,0.31411432643039533,0.14092567080574805,-0.19932138550070308,0.26658627349586045,-0.059098842825805714,0.245347448900443,-0.042528630229156233,0.24195606648302984,0.16653871432476275,0.1709304659602119,0.38896332728943694,0.2871321071555766,0.013004141660251213,0.06853311998816122,0.4379209387921617,0.23426911965566713,-0.02442527107841903,0.0991175655325518,0.27808493140359314,0.6159746002370944,0.4411743268449807,-0.2862954154477402,-0.10800855711915335,1.0,-0.136494718667459,0.2847200657130746,0.41034110141128416,0.11379306098747013,0.2567763726727364,0.04155872562212673,0.2635580798809276,-0.3810625931678523,0.23732616353359057,-0.23223217453095432,-0.04047821028428868,0.23541170564502661,0.23127116923817106,0.16212896771772053,0.11012469975488656,0.027228823034894642,0.2498337587983025,0.2296139950167364,0.07582011607433457,-0.08564168898582034,0.006132656544146079,0.3655670552221153,0.19388868754246777,0.1944186754543009,0.08953853265680883,-0.02632882160864067,0.31338457473567854,0.04573343280274814,0.18446810447972867,0.0864119662236444,-0.0035492375575372475,0.005787272673301882,-0.11864303276606128,-0.05371524182366962,0.3033201021271023,0.5929237859536965,0.060622383333417226,0.5284128830349688,0.551297463811185,0.08878866137276839,-0.01900095986890021,-0.12164312313550651,0.2801219292475415,-0.07674401242417915,0.3291849977504851,0.2214976206706783,0.12295518364830735
N_Acc_R,-0.28169523991854756,0.09947330650649537,0.020934053574598013,-0.1481264673331349,-0.0977273645995488,-0.1658805130559467,0.09206004125872069,0.15892150005519617,0.17207628137828146,-0.18014803158523712,0.09443447140724531,0.2761425345488993,0.0032259563053670783,0.3523005954273947,-0.0740118978686108,-0.0277747259235083,0.014537844842528892,0.24305313040800697,0.11850472609199501,0.08561465721606386,0.19254121427544324,0.22172649598243663,-0.5579518995760113,-0.12015633040931399,0.19409893356352614,0.1762337240216996,-0.1340523215073,0.3883318336726152,0.1326381975796922,0.10540885802356881,0.13866975525017372,-0.2456159114414707,-0.37607949757139386,-0.05142382201583183,-0.21278458045743268,0.6967850355248899,-0.24750811304506845,-0.136494718667459,1.0,-0.027365485132762973,-0.16665080769403318,-0.11001648104960311,0.03525698685641309,0.22324624772230214,0.11820794686333115,0.3176152621801641,0.36579780973535175,0.09213014836194225,0.2082415360206301,-0.418622574279977,0.1405052694802712,-0.20662752355401495,-0.38677428642082484,-0.16718099811848236,-0.011803576766974666,-0.041542064976513,-0.008635070750301503,-0.10815313379067518,-0.2606915650207363,0.1769555487182915,-0.1727382559120929,-0.1687998328296292,0.16591567247005926,-0.031487107650803654,0.12461853912008719,0.19013433602237784,0.391505712525704,0.352241840333982,0.2752328459121618,0.26190684478648457,-0.0585597739381328,-0.3844626081856507,0.45258522214750063,-0.050853661829790904,0.20807585326405964,-0.017940591169531304,0.41533794976334537,-0.34251153828064274,0.5097011541538393,0.7708283488213332,-0.2904222150190325,0.14843317781990745,-0.02334026955540349,-0.1887164565867402,0.27113996542813606
Vermis_7,-0.06297189508745905,0.21495382153528586,0.34314652337201657,0.785117157621051,-0.013520050748578196,0.4968413003639883,0.32713337649747504,-0.12106324880321004,0.21632305960241885,0.33297197555965685,0.39811543278039013,0.21263344418153676,0.1446955562999067,0.5146374669426719,0.6785284544627361,0.558354518532097,-0.6703763662212568,0.34122741724717115,-0.3985192752088432,0.2851301529972253,0.512094702828961,0.4210392671830734,0.485937047292213,0.6585743861894736,0.45284731615341645,0.45501463051679397,-0.011063884954132224,0.5931261689244173,0.3768246401845215,0.3684155474211643,0.16348658405058386,0.33020689019271604,0.005164106022096424,0.36639373708621104,0.15263324638188946,0.10633537465425155,-0.03617781880654945,0.2847200657130746,-0.027365485132762973,1.0,0.494497571315235,-0.1815403613539152,0.6077139193106214,-0.27497700442084666,0.31426729831346595,-0.12412961961053562,0.3267255430913404,-0.054613877330417164,0.3561694241834724,0.11558888477127612,0.04898012347032848,0.22061474911691517,0.574888070550275,0.05779019759324645,0.05449715257004539,0.5310479765326718,0.12897468262563305,0.28211441986094676,0.014107012155544637,0.5057437911218808,0.3455090685978756,0.5410763251635211,0.3706642309548598,0.16323506639304,0.6515395746611111,0.0411049286691967,0.08528986429570462,0.3174811406931341,0.4372629369521155,0.11925971190803603,0.32280490956509783,0.20490402355739948,0.38714495731175474,0.25784569053764983,0.1253658206333646,0.1943935628141358,0.28265950960548863,0.25137561143331005,0.42512204357312966,0.13749423916816245,0.48751503517118105,-0.08111624997239154,0.6071999646484367,0.7932412263849273,-0.06484644461537743
Thal_VA_L,0.2559295833995876,0.18023287349427622,0.10507801524670146,0.5150986049679885,-0.12506687680977277,0.7420563222772207,0.5355445040010991,-0.11315001220566366,0.4755270454181876,0.429780846388616,0.4980726666228217,0.17085661384177891,0.0043225030198113905,0.5573193841945471,0.7757229831280185,0.6080880144156426,-0.38520867593450825,0.5348390814588097,-0.3150090263713163,0.6106339757427653,0.13712803707461116,0.754850680845704,0.2943861781887646,0.3107162743157708,0.6805707359319181,0.7238898694121589,0.28373617328406375,0.3217249757000599,0.7827560285143704,0.4934172731735762,-0.23260517826572286,0.2917164433525461,0.5805383694549415,0.7576798477456984,0.6395636490075435,-0.11780727004110046,0.04071666455189363,0.41034110141128416,-0.16665080769403318,0.494497571315235,1.0,0.06035704685285167,0.2897219607073953,-0.19111277437624702,0.3025707994041304,-0.0012747725125501377,0.4153064358184991,-0.13165274645111547,0.2705332657090952,0.6352777263182462,0.546785154670468,0.4885595187661177,0.3745501183285681,0.24048288933364448,0.2581615564002379,0.5726664777275359,-0.07231074686485514,0.16596772155140493,0.2028098789126496,0.5768269931326031,0.5887034256556273,0.549602423203935,0.11567375722734881,0.15718136851825612,0.6536440486292104,0.353804798340246,0.2571463906586822,0.10429821047270986,0.33169704269617817,0.4179218066409833,0.08819462436162905,0.03827955095576568,0.45931421742218176,0.5996480124348141,0.338666137128893,0.7150012128308039,0.4119303365617319,0.3530444754208136,0.28273993856320334,-0.201905454648935,0.5650878183564827,-0.064608197521612,0.7081229579611211,0.3638812674991305,0.20828687000444837
Parietal_Inf_R,0.7929874095670818,-0.08591324360213821,0.255219135156574,0.16159372318247398,0.6382609109402061,0.3889205446164257,-0.30491119669524935,-0.27117354797124277,0.3885158067850368,0.7343105859691708,0.23499382540590327,-0.5168230946544113,-0.1282889179318255,0.2980124245406997,0.09501029948595392,0.25670977456080346,0.7614530447270551,0.06577942954945848,0.6817457801198343,-0.048635247909935134,0.0504531247716621,0.2609388182058241,0.225057259754744,0.16700856493022523,0.22363583655358463,0.18962500437299734,0.7443903024716009,-0.19057441954520227,0.29867003011800886,0.0911027886346192,0.1566202415125953,0.6568398198350075,0.03064103036702424,-0.08810802585554176,0.2982009844688964,-0.19028218372355254,0.09172441045180045,0.11379306098747013,-0.11001648104960311,-0.1815403613539152,0.06035704685285167,1.0,0.17517263969661576,-0.24590850473184198,0.1352240147487941,0.052227939322332995,0.21803904645706562,0.35542618756084227,0.2645030637638545,0.0726157470375059,0.14863459900252546,0.5581966803310705,0.42780594402925337,0.6747199229236026,0.7460102306988564,0.1384375465244967,0.6041032570919437,0.517118409968283,0.8107112210019235,0.4541152664423135,0.6480418829043936,0.5300355734788086,-0.04359291033018336,0.5205246951776078,0.23103655903253023,0.23306600761714202,-0.25436344270237143,-0.08789672744558201,-0.2584749491206983,0.13895511741877203,0.5154055455303135,0.5826219032274464,0.26756400122016816,0.3684331520129479,0.043507455307793895,-0.18043765204604906,0.03252368034113471,0.6613077402058417,-0.0532010580593852,0.06187852741164397,0.564142201051213,-0.43574437020049067,0.3427764412669036,0.022705307521633942,0.09307036328863937
