,Thal_Re_L,Caudate_R,Thal_LP_L,Cerebellum_4_5_R,Occipital_Inf_R,Thal_VPL_R,Thal_PuI_R,Insula_R,Frontal_Sup_2_R,OFCant_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Temporal_Inf_L,VTA_R,Frontal_Mid_2_L,Thal_LGN_L,Thal_MGN_R,Cerebellum_3_L,Thal_MDm_R,VTA_L,Frontal_Inf_Oper_L,Thal_VL_L,Postcentral_R,Amygdala_L,Insula_L,ACC_pre_L,Temporal_Pole_Sup_R,N_Acc_L,Heschl_R,Thal_AV_R,Olfactory_R,Cerebellum_8_R,SN_pc_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Thal_VL_R,Pallidum_R,Cerebellum_9_R,Thal_VA_R,OFCmed_L,Putamen_R,Red_N_R,ACC_sup_L,Thal_PuL_R,SupraMarginal_L,Vermis_6,SupraMarginal_R,Vermis_3,Rolandic_Oper_R,ParaHippocampal_R,ACC_sub_L,Frontal_Sup_2_L,Occipital_Mid_L,Occipital_Sup_R,Paracentral_Lobule_L,Fusiform_R,Cerebellum_Crus1_L,Pallidum_L,Precentral_R,Temporal_Mid_R,Thal_LP_R,Vermis_4_5,Angular_R,Temporal_Sup_R,Olfactory_L,Thal_VPL_L,Putamen_L,Fusiform_L,Hippocampus_L,Thal_MDm_L,Temporal_Sup_L,Precuneus_R,N_Acc_R,Occipital_Sup_L,Thal_PuI_L,Lingual_L,Rolandic_Oper_L,OFClat_L,Vermis_10,Vermis_9,ACC_pre_R,SN_pr_L,Thal_PuA_L,Cerebellum_9_L,Hippocampus_R,Thal_IL_L,Lingual_R,Thal_PuA_R,Cerebellum_Crus1_R,Cuneus_L,Vermis_8,SN_pc_R,ParaHippocampal_L,OFCpost_R,Postcentral_L
ACC_pre_L,0.4186414930608009,0.41097017472610686,0.23263814305043248,0.18273768445594024,-0.35204565062050547,0.2591442312298796,-0.037668276255859535,0.029733929454090997,0.3640236258144091,0.47624705666086475,-0.130107258050698,-0.03499791634163279,0.23251901944819856,0.30647219817779253,0.3640534229196624,-0.13376735156813213,-0.15039510304974596,0.23067448341194274,0.08830823781391926,0.20665256448106678,0.28600281100649005,0.3670248509915812,0.28074239027215714,-0.11304860268036868,0.4032043817283438,1.0,0.009406657567910412,0.5436126637645528,0.06904933052287456,0.33626233862352617,0.38159528598071557,-0.0814637789405574,0.02264960001920418,0.2805756074487996,-0.005448678232264827,0.4125955209321021,0.023614880027759473,-0.018752563508655687,0.5475978104041522,-0.005635945832118279,0.34455915472867804,-0.21987840788143861,0.4934907724824234,0.3288060015598176,0.04217843606469391,0.2048002788706696,0.08025704820858863,-0.040301928854031985,0.1466599638615885,0.06487884096072268,0.32317585069987775,0.5604986458144854,-0.14807190720669877,-0.24031338196460642,0.1108097243278752,0.11346440728277009,-0.09907117918066533,0.1923070062024692,0.3068599290869897,-0.05838369191015708,0.2867649359463253,0.23934408322237535,-0.18055500237244237,0.16457377459368583,0.46932485518312317,0.3091695652052826,0.0611252624419259,0.2223968642110662,0.24152462332961408,-0.1328816234633448,0.24302086284813115,0.13533648957551184,-0.37607949757139386,-0.054551107812368584,-0.10110085186781044,0.025766401803385262,0.2912599797942811,0.3377284877748199,0.20503517508549612,-0.15011142982149114,0.6731440030641546,0.2177649087482043,-0.026527833318945628,-0.06278964003894048,0.03772781708676064,0.14751071054708684,0.07150617445557668,0.0171826212550592,-0.28074330632767125,0.031319932553440344,-0.014372875593703031,0.4683910826981391,0.03899444347195794,0.11322044547644274,0.19636199595851186
Temporal_Pole_Sup_R,-0.08903858876046163,0.4539193282003005,0.36840644465331157,-0.04088517687107641,0.395475142874635,0.6976566867020942,0.10913299528279437,0.5678339920103442,-0.001161514323035951,0.3108250582669106,0.08348271136324908,0.027474743219461927,0.013568045697991958,0.5039840138157572,0.1535071536738931,0.043085446838811554,0.08263454579701944,0.3614122058868702,0.40687971209012946,0.5296611114335049,0.10989730592003744,0.39786062287331664,-0.46234806614115675,0.19814854794064393,0.2791821107496113,0.009406657567910412,1.0,0.1652829178650009,0.8460299638213925,0.148716078022267,0.27510852634047034,-0.11782098663175794,0.46586803991667564,0.4528982254556975,0.2994920194229488,0.36059451577244694,0.022455551408235953,0.23690809097746204,0.15608994277598018,0.2146374389521955,0.1339821985049203,0.5266280533099451,0.37835230339943876,0.4746700301020071,0.3514244022136296,0.015766168420356504,0.1438061920104996,0.19801496751377687,0.5496899480823916,0.01802644603380355,0.04969154454871799,0.08931916025728398,0.3244845733898517,0.2583910687821171,-0.2773732926323473,0.24097422041986732,0.39552974465994695,0.11355001723155085,-0.4353469762666888,0.5815737293052599,0.4121582252674862,0.1913363724918929,0.130828423913994,0.2579148908210223,0.0999304356025955,0.3556990802756013,0.4091289194405139,0.15389766082524886,0.06627928299189095,0.3787975119781566,0.21261647397716663,-0.10730679648686131,0.30027156009642264,0.0733598671210595,0.17175586218700298,0.07909354582009682,-0.07576804851357793,-0.18634407204541628,0.3360710814095754,0.35483769757778094,0.18785697111611993,0.3244753230828112,0.4836399226495245,0.22725264822740793,0.5376885644333,0.30370809364405366,0.15013649165833823,0.7594627628627608,0.27809392944240324,-0.0009152831025359022,0.350498511646544,0.37841800822963234,0.25988144916902994,0.2861629146881982,-0.07026056604431016
N_Acc_L,0.5119309738352738,0.622502817039322,0.2720948099902948,0.03210821498452723,-0.26360478386377706,0.451790467965471,-0.09413161029031328,0.36083294241853775,0.09104684050941377,0.491307216312649,-0.006787897277612753,-0.04665339589831559,0.5006661371505138,0.1396338551319483,0.4179263025250645,-0.29347952390200455,0.13938706425849567,0.19039869292666378,0.12815133077313695,0.37798484532359766,0.3545346042582821,0.4642347071357307,-0.07832767857336714,0.5183314744334715,0.6071088523990662,0.5436126637645528,0.1652829178650009,1.0,0.29772754547650365,0.34398901188511055,0.7588735674709888,-0.36518662300076493,0.15974018790500807,0.48782201378941203,-0.02773049595004531,0.5310791874680235,0.2005164546610747,-0.1322955012916214,0.7160218084181614,0.09715967638946377,0.4952166747510036,-0.040533650980297826,0.5143072622220967,0.2675219588889207,-0.06326346778085988,-0.09282802265135415,0.07877347379115351,-0.34859305457093265,0.294440443390413,0.26167060476257586,0.4800854033353197,0.4296776917668922,-0.4296783220740352,-0.32059564400070467,-0.2283129779733381,0.07285661088178201,-0.12511081549466355,0.4637290852744697,-0.0943149659584402,-0.0005770986736319324,0.3230484879280562,0.1807876936177646,-0.2746398047312506,0.1708795225503612,0.8985273253944355,0.4881781142188932,0.37697144941080785,0.25034363761777667,0.2949251823849831,-0.0024779029408096183,0.3046186358454561,-0.06176560427943112,-0.017940591169531304,-0.4068028521100742,-0.0732785363024978,-0.3539154889908414,0.4068496679632722,0.4575715737602786,0.07731980302449254,-0.11177732638202034,0.689032608794438,0.5632604751327126,0.12150758224805784,-0.21897466532057766,0.4035396546124637,0.2837015991142558,-0.11305609887749087,0.2947486962726208,-0.274032740099989,-0.38867404922370935,0.02275656323001624,0.5391973346140172,0.40659257996228454,0.41217911081742487,-0.18309953476242768
Heschl_R,-0.0068274394838927915,0.48548353833811736,0.39753227133041985,-0.2225509032501875,0.29354493028031686,0.7095239471959326,0.07037444788691867,0.5480383216690761,-0.2060166622242349,0.36727728062243303,0.028484594889438584,0.02609796420583001,-0.020590235783048864,0.4560175586747224,0.04241498758770481,-0.1423431123666889,0.11177275350048313,0.18801489274586622,0.249578910055339,0.41850781205528453,0.08521240368412641,0.314520044333021,-0.597049103290413,0.21667838220313643,0.2341028773886046,0.06904933052287456,0.8460299638213925,0.29772754547650365,1.0,0.12044167200089412,0.40980749899587726,-0.25809512997910233,0.3303898787841211,0.4397815299550566,0.13551678106371273,0.310897873495135,-0.02504922948213678,0.023179774035929405,0.1939120061881787,0.18082901883575417,0.15596242584174178,0.45805289027219825,0.358286922175729,0.4579086532246582,0.18148962831679716,-0.11767905983747946,3.850582444837051e-06,-0.12532122319307318,0.4924691232196193,-0.10856467308577783,0.1678889443094485,-0.026116017461668792,0.08571037314016428,-0.019649777107989912,-0.50397789702794,0.05187402009913773,0.16856147811741504,0.0433636847899292,-0.5633827835113713,0.3723858384540469,0.44367866724122285,0.09035929347352441,-0.023227942891737813,0.09942488010402317,0.21564435280113564,0.3198917759093912,0.3485217846503494,-0.02931774036455629,-0.01711608607404324,0.18660903450542096,0.13021749993812964,-0.3311569090945846,0.2761425345488993,-0.1768563826800878,0.05185517348102601,-0.22329551476395107,-0.12124226486965231,-0.2765778477354844,0.18821257846805192,0.24569778916925772,0.1651867906624616,0.41031360049448157,0.4624238560250407,-0.0046568547962953614,0.480252851794457,0.24336084671975552,-0.09192197676146471,0.7809893404319151,0.04768499732632044,-0.23257142724590932,0.2889771517304548,0.46108332184695283,0.22158554815143475,0.24431693466673338,-0.2920044360715921
Thal_AV_R,0.1421373004407382,0.3931915074832359,0.6686342932399564,0.07981422714255479,-0.12081560232032929,0.4503272997426659,0.2047599843472571,0.29165434784811767,0.29294939628247624,0.1986813231318195,0.09396203355716061,0.06215640394932046,0.1612435412958551,0.17994442812344605,0.3025179918684986,0.10781710978398451,0.0161477597182854,0.2775582799677457,0.1928382931965994,0.31405563037661305,0.4012223776671646,0.6560826604898607,0.2989415147746522,0.22939267015491158,0.43308920584146726,0.33626233862352617,0.148716078022267,0.34398901188511055,0.12044167200089412,1.0,0.11972628622056376,-0.22421200540922265,0.3594604200684766,0.3510138286550436,-0.16423251880401685,0.597018744155648,0.11846171185980607,-0.11987916878271872,0.3104656570731314,0.124661519373656,0.33616850410865723,0.24270954866284578,0.7166811455245804,0.45034901674908906,0.1646163279710442,-0.09176231463462886,0.46295506450367757,-0.0019059263985961848,0.40877475695626975,0.20201223461190662,0.06730415717462453,0.5224249119517066,0.01759012520210558,0.1609703228738354,0.16227272145889998,-0.01260784091890559,-0.1681657024339092,0.24288912236930407,0.2914617574881555,0.08511180682179076,0.6034546064044599,0.0934269490981121,0.377408162799274,0.25709956655583915,0.21978450883639686,0.6540696329960797,0.31287487427763655,0.16074152281865922,0.200428123051397,0.07006165003623649,0.26886524237536785,0.14490010113977247,0.16639351904476707,0.09857100761368026,0.1638019031613807,0.07841082127782745,0.25913601268449893,0.33465819372737154,0.23494245663034452,-0.13773760739784577,0.46871979258071883,0.3049042421155851,0.32711528423906144,-0.07559609622827351,0.40235788485153784,0.12345522968029748,-0.0030673681998144645,0.11955804765905668,-0.24461113792347275,-0.018749510094148894,0.11107301480412994,0.24072477854965654,0.2573572646933226,0.08775680338360274,0.20121632732192743
Olfactory_R,0.4493219962599048,0.6489881490947923,0.12241021515271117,0.16151125207468853,-0.17997452502879738,0.4688452075457035,-0.1382711577931215,0.5778710071819775,0.151414050526798,0.6760422829141554,-0.022871876075688986,-0.19838191011085377,0.4316121831112868,0.2093503374332788,0.3182168402464235,-0.11470560672757288,0.3005975846947251,0.0961704821596582,0.2001035577398621,0.3746522925485215,0.3002475898727554,0.34310251801271047,-0.12561464353392868,0.5431867970732621,0.6249641121532117,0.38159528598071557,0.27510852634047034,0.7588735674709888,0.40980749899587726,0.11972628622056376,1.0,-0.17212997149495649,0.16882189357287827,0.5689853262224639,0.12142532775714537,0.4622768649227335,0.3492401039878302,0.06288745041105948,0.6750941852883836,0.1683602176511525,0.5793824727813572,0.043700066297890215,0.3819146265770142,0.2843044490946115,0.09968898611173257,-0.08329105273223895,-0.04189822727065573,-0.20779661710766265,0.32883778279558273,0.36189082637592795,0.6453515110041954,0.339651536775333,-0.19139867197084692,-0.24423603186450446,-0.15222281199067655,0.1866227062176293,0.014094679982082118,0.4779401105820072,-0.10621187617382141,0.12120856222023657,0.28155005309477465,0.250474247523889,-0.3431167643620273,0.24723528666878422,0.8659955144464041,0.2763950584855189,0.4285219880063325,0.28557851237314363,0.37212563028415413,0.11386939379892944,0.43120817542378703,0.09797226697737646,0.0779665911004387,-0.2415513022363705,-0.18086104403051143,-0.2175910130844009,0.37398067654855266,0.24227896027894283,0.23278203793035204,0.11871086761354085,0.6346098439501892,0.6458664348139824,-0.002372009542553148,-0.13558035397509055,0.4749378597664181,0.38210349911404795,-0.00420923388800148,0.34204073523203604,-0.1236473925934497,-0.28780694870319046,0.06949132187887716,0.5545253437022477,0.41003323254685237,0.7266819502709299,-0.04762570795099732
Cerebellum_8_R,-0.11656987846752062,-0.10991274724143658,-0.23543432658643637,0.3969003414105092,0.24467403573384605,-0.1118540790774345,0.13187681989760341,-0.055419175661645,0.3291883992153049,-0.2596440247353971,-0.2747478565474403,0.21840641495848817,0.1541675195544204,0.18787844998037326,0.09747639199585949,0.0988419422065758,-0.14609517743440614,0.20806590956651286,0.23552724537775838,-0.031772846947203316,0.054063119111951254,-0.03866307151627111,0.2139566501469419,-0.16316747543356602,-0.0709115569378908,-0.0814637789405574,-0.11782098663175794,-0.36518662300076493,-0.25809512997910233,-0.22421200540922265,-0.17212997149495649,1.0,0.16803923079296892,-0.041109422475865375,0.5348166272105414,-0.033852418061174096,0.12054625283541556,0.5188792892602784,-0.045876777594062196,0.11462910301718643,-0.04979986329292202,-0.07766449504608268,-0.1254621122572499,0.03375411065172841,0.26830442608947264,0.464739263284278,0.05194239841357862,0.4102365143815622,-0.09405394766804635,0.2306984911203887,-0.19999876201474837,0.08941932825646828,0.31941143729914984,0.3627109746908175,0.3132737984022933,0.45103859570499605,0.45061724208164194,0.047820472605860496,0.24005651407696474,0.30027227156182346,-0.1916454529694045,0.29604093284688593,0.012166253752065334,0.2157206966385311,-0.2167869121386431,-0.026958016023194517,-0.02136605496099359,0.29364295452698586,0.29234069524256384,0.24112595510640275,0.2472305056917065,0.3998658102934403,-0.14426492005331662,0.3305482615364275,0.28493445483044855,0.4662819781804753,0.22048222401473666,-0.08632229671175753,0.07388856274821864,0.25479185152078765,-0.19080503468408758,-0.10006049784935468,0.08252675084256549,0.3733958855261931,-0.0028740564303735222,0.13020498464468117,0.4772104845695145,-0.03647446659911577,0.48199447657673755,0.5133741199829659,0.19890071048631988,-0.05830989889573707,0.055112366762458426,0.11057599498302119,0.2846564381005326
SN_pc_L,-0.2297056275727666,0.46415707031606857,0.4050875405885641,0.2455748872252274,0.19026397930577874,0.6733265246690697,0.24789830287335474,0.6132256638732712,0.26454269635692235,0.2654115190268409,-0.05964458502012592,0.09165915408484128,0.39046759484569477,0.43553836310787747,0.17997750974130092,0.14339419214087973,0.17504880783023913,0.4776822235398865,0.5713093710163711,0.4904490074423274,0.45103350670423986,0.6142789234564303,-0.05363462048441982,0.27316463781148753,0.317209948736112,0.02264960001920418,0.46586803991667564,0.15974018790500807,0.3303898787841211,0.3594604200684766,0.16882189357287827,0.16803923079296892,1.0,0.34653638341388115,0.2721899246475285,0.527571223743698,0.39959393015089245,0.23707601664508296,0.2996582336972989,0.22183332850002058,0.33037658781562623,0.6256755439216007,0.5579479414372864,0.44664424704451466,0.1375579588885761,-0.04435940385512201,0.1461688552678704,0.20371194249186975,0.45776550707886837,0.3408508407786765,0.09140813902680726,0.32675007674988527,0.2090706410210179,0.1667738942185915,-0.006169173108732655,0.36796578087613063,0.3894062313118749,0.4773112681547959,-0.0027216918037115995,0.36899626065883356,0.5238027314393867,0.19527060160083823,0.013801292227839159,0.31717336707400334,0.10942382035024831,0.6101702648607896,0.5712002094757314,0.36710787281631413,0.541358836564771,0.4247728658914841,0.3624759833231084,0.12780354668412536,0.5097011541538393,0.0913350627098568,0.37816998492058573,0.31948860202981466,0.39256349968114745,0.14013511068752293,0.3726418064675213,0.21800979415506638,0.3467160154753547,0.5714222804416412,0.5409858994104794,0.23962545286198333,0.6194432265940507,0.39768361537589536,0.2631144878291391,0.5868950758142724,0.22200140168628807,0.03528902061503921,0.5112297576085875,0.305031290130692,0.2395611286440534,0.21627879767518748,0.014352472909338398
Frontal_Inf_Tri_R,0.33778178880359105,0.8948760338979688,0.38608886499406997,0.5833166410510511,0.028812458299011467,0.5466763009864889,0.15581901210292992,0.7542746743225086,0.5971311346865356,0.4047876520464979,-0.203921083764181,-0.11800418439663975,0.49892387702956953,0.39981975308494877,0.764391304381076,0.27559550010739775,0.3815163759602513,0.6272900720482727,0.7053779196964806,0.653312253334635,0.7469243598499318,0.6947880584718791,0.22956484673930297,0.5657542695047727,0.8640495531813234,0.2805756074487996,0.4528982254556975,0.48782201378941203,0.4397815299550566,0.3510138286550436,0.5689853262224639,-0.041109422475865375,0.34653638341388115,1.0,0.40645619697452107,0.8373783268404675,0.6805947310573406,0.40294818945240046,0.6716143313529688,0.2185375745177224,0.8250112040962165,0.1713647758962115,0.6701385018746285,0.5061320652262946,0.5377168287024376,0.1883968264727258,0.5791854487585171,0.3226973906895953,0.7999551154033713,0.7021171187406469,0.45464784372108596,0.70338958734092,0.12367281997854704,0.2556437899850953,0.21964083127354855,0.522983704147408,0.2516608145556923,0.7162632217658702,0.17061945624022293,0.6008422835004741,0.5808397734912359,0.6508891529643335,0.09940092466576078,0.7991942455361736,0.5962327672363789,0.5552839555836447,0.7942850801678413,0.6414922195078789,0.659625805382346,0.6202911995449778,0.7666225522223062,0.4908885257963899,0.19409893356352614,0.09876734763620339,0.23828581924941622,0.23108167448632458,0.6273256687002903,0.44024161409040874,0.6521657384035445,0.43201155575105804,0.5200642077017428,0.6220315767680317,0.30970447477576163,0.22191812916125683,0.7812459103563154,0.8169316599458163,0.3652809226355318,0.38665278686940213,0.0932448829422757,0.14791829464505937,0.2551491907978446,0.5511027379729173,0.6609333868083537,0.5778256654678061,0.3402974155498002
Cerebellum_6_R,0.12105257334104348,0.366330213678979,-0.1310793973968451,0.6832860719934019,0.5677075436775384,0.2191381451567774,0.026055282648926443,0.2647775056225552,0.4912827149746106,-0.17918255713157413,-0.3182583558652133,0.18275011067374583,0.5321876422701345,0.3893783391033245,0.5730090052259419,-0.0983315295145636,0.020752335142221297,0.673910302749143,0.6489077274747497,0.34752057956643156,0.35407737842456105,0.4256296452127902,0.015486313567433995,0.11177969394907582,0.273161956370334,-0.005448678232264827,0.2994920194229488,-0.02773049595004531,0.13551678106371273,-0.16423251880401685,0.12142532775714537,0.5348166272105414,0.2721899246475285,0.40645619697452107,1.0,0.4294085091422024,0.3976605059502725,0.9119546552963121,0.32364634208734117,0.22326328740171933,0.32903505013099793,0.02557173662244837,0.07352223076331611,0.09474819905150823,0.5767274265045221,0.7963967414077686,0.21356220429512207,0.5710331397183718,0.30864229816525923,0.5141235801577277,0.03739676200333395,0.30745667756526257,0.43204089024730663,0.472747030054652,0.22898697299514947,0.9328547598135307,0.8890002898690612,0.38340796119467885,0.03917035370525121,0.828158207438736,0.0283064732204813,0.791885988189863,-0.15149540941883452,0.6478949747228049,0.16029659186716005,0.3786566192046387,0.36942076468230295,0.7156900446989749,0.5514601047837899,0.6282650020464796,0.617295265946431,0.5281705496191371,-0.1887164565867402,0.3159565091135603,0.5807848659954497,0.5690407943488953,0.5193709307844542,0.1916696467104488,0.2410495902949331,0.6580125658873565,-0.009657146288841203,0.21390795642418667,0.43296507302400505,0.8066308187986094,0.4618612797507683,0.6504313542005292,0.8514205115189336,0.3431901062939117,0.7873694244751951,0.5194985136371094,0.2725554300490004,0.2836629426328298,0.37045068728411357,0.33595369950743215,0.29145080733067424
Thal_VL_R,0.3736593622821232,0.8717624746029955,0.49044467185123103,0.6296211247355451,0.019837181060392544,0.6324711317785152,0.18847089914708434,0.6321091637907138,0.6756596955665115,0.3626556541223892,-0.19270802686074637,0.04301311768645682,0.6269078061080566,0.3455677916250491,0.7926526351064075,0.12859426844564908,0.2380172612975649,0.7709867765432337,0.7606494102476011,0.6923847310403917,0.7495186787334973,0.9235926423530673,0.3027556294874235,0.5046060299252866,0.8119435250871372,0.4125955209321021,0.36059451577244694,0.5310791874680235,0.310897873495135,0.597018744155648,0.4622768649227335,-0.033852418061174096,0.527571223743698,0.8373783268404675,0.4294085091422024,1.0,0.6560205748211613,0.41223245878400655,0.7802327114235188,0.19503380432160491,0.8173256570467932,0.1833788351209309,0.8011936744821229,0.5157095757424778,0.5037894889114182,0.29976846260394685,0.5886211287210632,0.3282706147369669,0.7047409531215533,0.7058416767087324,0.3604599373631389,0.8117154606825198,0.12304668895835082,0.26184338257265266,0.2939794080678717,0.5980755568886615,0.3101904583620126,0.7627176835024446,0.26984766835243923,0.5881853854277609,0.6859429818998743,0.6832602399755924,0.0923719081036245,0.7821656342803465,0.5704811992318916,0.7980743453242508,0.7889354840888226,0.7207141201391848,0.7139848607018255,0.6202186048709859,0.7756391801306012,0.5126184249920711,0.12238696108254461,0.12816070855957978,0.42594244932846187,0.30492952932251843,0.7129500662340876,0.5511656942926508,0.5919729458222039,0.30160924186832366,0.6059253355830958,0.605742087117368,0.45898366267770246,0.31552004032950215,0.8022943371472382,0.770977844612542,0.4327964676640499,0.4177775227035537,0.1017138610042845,0.18620342116612046,0.3011338737541844,0.5319382586641827,0.6552226092552326,0.47864169935154155,0.34483412460742424
Pallidum_R,0.165257852311684,0.6464303165810937,0.09476465307674427,0.7083186367916627,-0.05528634412129007,0.28265601590828965,0.1979596593113557,0.5992496263530135,0.63520464710753,0.246235589423979,-0.28565982200642676,-0.04631320886114894,0.5615931302954646,0.04187272507747506,0.6363216909336208,0.4594829779850605,0.42581001492785897,0.5574446157240812,0.7271407997588815,0.479102530702735,0.6931054025246227,0.5481321725085706,0.3685963782188552,0.5382910522755586,0.6765451814038174,0.023614880027759473,0.022455551408235953,0.2005164546610747,-0.02504922948213678,0.11846171185980607,0.3492401039878302,0.12054625283541556,0.39959393015089245,0.6805947310573406,0.3976605059502725,0.6560205748211613,1.0,0.4673504046960831,0.5728806999606569,0.11797504734132515,0.8180679601365974,0.09285843625989885,0.4239336215121932,0.19269910287229663,0.384887207837265,0.17199295773365497,0.3632016084357649,0.3997707568906526,0.5175758080612967,0.8540569294613002,0.3875606016417518,0.5761122342386088,0.12529972349907909,0.1780417888638332,0.3866602202695944,0.5611384834265742,0.3058124297265842,0.8621908915914398,0.30800842580020626,0.4125328807994288,0.3585439954154677,0.5746090175125214,-0.09963119750902251,0.7031426699691894,0.39862866576269573,0.3305369928197416,0.8192534507926296,0.6600466943569719,0.8020733386596607,0.667556286950771,0.7173925264252525,0.6073650613193371,0.3523005954273947,0.1268348721110989,0.2239138311768385,0.367157199331779,0.6978486207359577,0.5411066112858433,0.6161830700486642,0.4421442469685522,0.32930027707387477,0.5344125956315513,0.07502978413802955,0.3462651495305358,0.6052672090084406,0.8108175692649886,0.39094844388761746,0.1322571761343121,0.1785639018102459,0.1918802960910747,0.3136154805098647,0.1857195591778071,0.5243584515572279,0.48040379990987003,0.409278645065334
Cerebellum_9_R,0.10236324774713244,0.3005244943873343,-0.10847080044805453,0.748257292797422,0.4696956530631248,0.143892097872186,0.09352094916729865,0.26812171225142917,0.6076600328388155,-0.11452585527363508,-0.32922892271724835,0.10765592584140629,0.4014833311353872,0.30256977253992967,0.6075647905848444,0.12062491597386697,0.05646939107222661,0.6757869582550922,0.6715667943066076,0.34349393005346607,0.3513967954521981,0.41680868742022603,0.14783955774185029,0.05651128438725097,0.283218314035826,-0.018752563508655687,0.23690809097746204,-0.1322955012916214,0.023179774035929405,-0.11987916878271872,0.06288745041105948,0.5188792892602784,0.23707601664508296,0.40294818945240046,0.9119546552963121,0.41223245878400655,0.4673504046960831,1.0,0.26560790477439794,0.17726687705067867,0.3707149141930495,-0.015767013851878106,0.08382712352349023,0.08964053596862814,0.6391455766997418,0.7746561438369735,0.2155242580607202,0.7043948472665271,0.3075235481232212,0.562664799403545,0.03257234280459766,0.3628476497735942,0.5884147943996957,0.5611532462740347,0.38146013340243373,0.8897918992542301,0.8292722516952263,0.39294819337803966,0.1497201870122016,0.7891949906828181,0.023233788407149982,0.7611452342361305,-0.07439802273714605,0.6611871801014026,0.06231690211907335,0.25054890348741443,0.38992557984946496,0.6993102058738355,0.5450085768930233,0.6677682441318523,0.6473723698619701,0.6617939500678344,-0.12015633040931399,0.44488179674651357,0.4763269784616605,0.6715638674826757,0.4653599779726155,0.25390210379920247,0.38070194592894807,0.7105229353127974,0.016274817074142734,0.11360859338166343,0.2676835081524493,0.875893490365509,0.4089149841336207,0.6476746913210406,0.8235535516145447,0.19570060476631249,0.7556261239470581,0.5985951147663583,0.28454327098022325,0.15479667691987395,0.32813348273880527,0.32820366166997467,0.47240973111095275
Thal_VA_R,0.5468723046178271,0.8018126476673104,0.18549246216295792,0.5177313031890344,-0.22184060057042604,0.4697641314966521,-0.08149952352436336,0.4420955674868674,0.5434991622325319,0.4934641906558388,-0.16295722250874314,0.08653546760985675,0.6669655582427066,0.0984385343341169,0.6923751874472104,-0.016118647813234903,0.009598282698392848,0.5058699895150173,0.5155176355722643,0.6206262094042221,0.47927638951519386,0.6443460593145292,0.20417519086321734,0.5743961735029279,0.7359382158194575,0.5475978104041522,0.15608994277598018,0.7160218084181614,0.1939120061881787,0.3104656570731314,0.6750941852883836,-0.045876777594062196,0.2996582336972989,0.6716143313529688,0.32364634208734117,0.7802327114235188,0.5728806999606569,0.26560790477439794,1.0,0.15335365431193732,0.6966916887809883,-0.17037715192338415,0.5426011183709948,0.31282563106567085,0.26658892836612746,0.23960848564020543,0.28283685557372334,0.06479885755498868,0.3495081726512113,0.6230795519201772,0.39317858622155577,0.6919634895357201,-0.21021667155880652,-0.09738061726224428,0.22117945961561142,0.49769005227034596,0.1542724946647855,0.787155980725141,0.1975808087039471,0.3227850928550104,0.40353316022745894,0.6039120203985476,-0.2730694247137072,0.5280080300714995,0.781988826206536,0.5291038352952891,0.6221620629522068,0.6142334394338943,0.6065309124805105,0.37046580441923904,0.6346112663687971,0.38868298620753017,-0.11391644068019031,-0.2121400630331571,0.10821760297168154,-0.009331792859441032,0.5985706123405488,0.554546981470366,0.4246303913437361,0.04456941827301451,0.6699919141096664,0.5508604432155988,0.15456290163769118,0.0862639347584024,0.5998916300575684,0.6214105853439599,0.21717047527385125,0.266142333327837,-0.01975527843209222,0.023567904965389855,0.21795416278059493,0.4801352413553822,0.6341841803578196,0.5645234999883944,0.18809331431063678
OFCmed_L,0.08482861660625104,0.2731388603180442,0.14180790440305274,0.08748594873946663,0.11743744575579317,0.26524576073039824,0.047381505688137364,0.2841087105152438,0.061998001710401276,-0.04185741115801518,0.16832374263667627,0.16064319025712817,0.23328543716708866,0.20148270981505634,0.16833373500200133,-0.05767689010216692,0.004510347562499966,0.1759410676850927,0.10950000307852298,0.21143170861503122,0.14238269892750116,0.21422088662649072,-0.10364942654108511,0.1900827700388022,0.19302679356082736,-0.005635945832118279,0.2146374389521955,0.09715967638946377,0.18082901883575417,0.124661519373656,0.1683602176511525,0.11462910301718643,0.22183332850002058,0.2185375745177224,0.22326328740171933,0.19503380432160491,0.11797504734132515,0.17726687705067867,0.15335365431193732,1.0,0.19065841855128307,0.15292020238623513,0.18457850420104743,0.275504405820956,0.09234592914927159,0.03604297518567312,0.09534810013233813,0.12200751295042854,0.2414117182559434,0.15269515502374092,0.030254467944774512,0.1246354349335002,0.07871529874469133,0.1238467033214757,-0.10796144220327696,0.19327128062188095,0.26059183753487275,0.11845088700853465,-0.07004415834309796,0.19706261726242497,0.1356232513583028,0.13345654548173724,-0.03953759819440109,0.18516450807464022,0.14721812654082395,0.2712775252795919,0.2115937927780559,0.18248055580386882,0.12140231871716356,0.12013327568241261,0.2352346860729607,0.03489374566678139,0.09947330650649537,-0.04452950987634617,0.16588282037455104,0.05450973723109603,0.15064972613376995,0.043522959977785415,0.15413504428447314,0.14859527398643974,0.021711608732547367,0.28872402274692127,0.11012502907630518,0.13670125681639822,0.35123668292662424,0.1262738929051559,0.16683590872827544,0.28891077668636295,0.19035823471429514,-0.05949697539944889,0.0923393178466958,0.11925996099903936,0.16021751540569526,0.1887364057186972,-0.016243811782451073
