,Thal_AV_R,Angular_L,Hippocampus_R,Precuneus_L,Temporal_Inf_L,Thal_VL_R,Rectus_L,Cerebellum_9_L,Supp_Motor_Area_R,Cerebellum_10_L,VTA_L,Thal_PuM_L,Thal_VPL_L,Thal_MDl_L,Temporal_Inf_R,Vermis_1_2,Cingulate_Post_L,Cerebellum_8_R,Frontal_Med_Orb_R,SupraMarginal_R,Thal_MDm_R,ACC_sup_R,Parietal_Inf_R,Red_N_L,Heschl_R,Parietal_Sup_L,ACC_sup_L,Thal_PuM_R,Temporal_Pole_Mid_R,Lingual_L,Cerebellum_Crus2_R,Cerebellum_Crus2_L,Putamen_R,Parietal_Inf_L,Occipital_Sup_R,Supp_Motor_Area_L,Occipital_Inf_R,Thal_PuL_R,N_Acc_L,Thal_VA_L,Temporal_Pole_Sup_R,Postcentral_R,Thal_VPL_R,Calcarine_R,Thal_PuI_R,OFClat_L,Thal_LGN_R,Thal_MGN_L,Temporal_Sup_R,OFClat_R,Thal_IL_R,ACC_sub_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Occipital_Inf_L,Thal_AV_L,Calcarine_L,Cerebellum_9_R,Cuneus_R,Pallidum_L,Cuneus_L,Cerebellum_3_L,Precuneus_R,Cerebellum_3_R,Rectus_R,Rolandic_Oper_L,ACC_pre_L,Occipital_Sup_L,Thal_MDl_R,Occipital_Mid_R,Thal_PuL_L,ParaHippocampal_L,Cerebellum_4_5_L,ACC_pre_R
Lingual_L,0.07841082127782745,0.43933376914178285,0.182652793712462,0.6853318124094994,0.2119850420596837,0.30492952932251843,0.2298606916942047,0.6895909437719708,0.6356695063563119,-0.23370262586300217,0.12761864226960917,0.49112474350171775,0.2209887330794927,0.19123397499099534,0.44128187451852907,0.562493733608633,0.5891934372499409,0.4662819781804753,-0.09455448879103964,0.33898539062401134,0.540995211193927,0.0474247246756461,0.5154055455303135,0.5179276568904705,-0.22329551476395107,0.4970843670880423,0.21444973634567727,0.16232586094452522,-0.17273682888623015,1.0,-0.13258803716129802,0.16295317654703,0.28594530643066435,0.6186922040479741,0.6089663383750711,0.7246314912406279,0.2724935791489093,0.1624620021294106,-0.3539154889908414,0.08819462436162905,0.07909354582009682,0.5446339655763948,0.04879290954368885,0.8034959722788899,0.18067657238473994,0.25121477428515016,-0.26254165423490494,0.44574445591617556,0.5975813327548519,0.06181426686655811,0.2142736386224867,-0.2432449674034455,0.31529690883418277,0.23108167448632458,0.20431077172710307,0.48188917602578546,0.1689696484779799,0.7800401888388673,0.6715638674826757,0.7798007718262419,0.19016261045937513,0.7326369672600888,0.5802861168090041,0.7227619092820124,0.8466794539299196,-0.016898975797121907,0.4788877273229286,0.025766401803385262,0.7954985461262597,0.26954485040169474,0.2760172290188245,0.2630113354030022,0.026869994294319598,0.6789634513449484,0.08859873485094324
Cerebellum_Crus2_R,0.09729647875478506,0.0718809437382506,0.041796581544096496,-0.36838900853119405,-0.13839513932459002,-0.02360851136095578,-0.13903888606260698,-0.18279157553248931,-0.23415226431379402,0.050551834211471504,0.06882783248092737,0.1694628951140372,0.11604022215344956,0.08253257208030639,-0.12744135648351243,-0.019407731886234496,-0.2126082080913802,-0.13075403421206613,0.1516305089109874,-0.11942666122734151,-0.06823055348041845,0.29746596812025417,-0.27117354797124277,0.2513045231732757,0.43786469083502266,-0.07476288331597745,0.19616829701421362,0.43172311394035,0.48218317382930564,-0.13258803716129802,1.0,0.2742479462894519,-0.13211905405283025,-0.12189624116526192,0.009375952626724797,-0.3911643175255767,-0.019131019371075062,0.4285518056511518,-0.006984120679047953,-0.11315001220566366,0.39778004971588654,-0.3103617772891035,0.3622686339324307,-0.3341463499227871,0.024781809280696582,-0.2882420455092573,0.3495424672374198,-0.21925038648650474,-0.19390215443022865,0.05526460197074865,0.2426108688475929,0.08618902819255361,-0.1394241811363747,-0.03443115974748434,-0.07615656043295449,-0.13567820957824728,0.15792245288501175,-0.31459333701524955,-0.2094146303258707,-0.2524128512582391,-0.2070957891818788,-0.2376741380708843,-0.04896722186585666,-0.3457219020501566,-0.35462299940574404,-0.14335085894344268,-0.22706282514590123,0.03573916283567518,-0.11321188955237474,0.2676100209943451,0.1585197865464443,0.3334690905859853,-0.19513086946571406,-0.241640896378887,0.024104638506869162
Cerebellum_Crus2_L,-0.022095780343235023,0.25485633895417437,-0.05222047880906497,0.025024343157573927,-0.15985673067371697,-0.1711241885873788,-0.03349808012320441,-0.06206234785747623,0.03371335269317571,-0.17669095482449898,-0.07294768886261133,0.06362061317044206,-0.09276722430644727,-0.18545637592936492,-0.10757178452821466,-0.08375230923359742,0.0675754460804334,0.23870651257049255,-0.03063201535430056,-0.1303203670048473,-0.1413166524881233,0.07849540397418624,-0.0009921327348850783,0.15437231121137548,0.02748838126679918,0.21549460924727673,-0.0075926031706052164,0.16860543662931776,0.17097788571208372,0.16295317654703,0.2742479462894519,1.0,-0.18162565192859703,0.12147949088118841,0.120024127033672,-0.020609141649292496,-0.0675356269133041,0.2704244487830806,-0.20296569243699666,-0.18579924111387827,0.09061265615979111,0.0526490581365678,0.04154966858362307,-0.0007545170112323322,-0.05688225564500463,-0.4349903109147367,0.04974696725913625,-0.21487691403543052,-0.11062274668349789,0.015947227327546897,0.008842305759767959,0.0740940856994293,-0.1293237698881819,-0.14431446679682391,-0.1590160578612593,-0.18963106502998625,-0.07015376002220604,-0.0289620094024279,0.018934375525789728,0.08818360655190809,-0.2899064671584433,0.13049962126506015,-0.13964086159993408,0.03904624418563776,0.052247020345046705,0.011325769028110604,-0.16806335519027218,0.11424952327523231,0.2591856460917208,0.03587771134794982,0.03973896899604677,0.10324744516824176,-0.24561035956344013,-0.06487552299346039,0.003281610741937477
Putamen_R,0.33616850410865723,0.09821353971671906,0.6809822041271497,0.4849300150722518,0.6059500419678595,0.8173256570467932,0.1846362212205062,0.21724200363021423,0.5997826793726023,0.5034914786663224,0.5242736853776048,0.41606205831483234,0.50411536480761,0.2713570981869746,0.368671335180862,0.5307017927813418,0.6448604654138761,-0.04979986329292202,-0.14745539950021563,0.41553477054213656,0.6336079579731153,0.5007578232596984,0.2609388182058241,0.3649986012926919,0.15596242584174178,0.1195539606945841,0.6838371931043352,0.3241866716903779,-0.2182625868273946,0.28594530643066435,-0.13211905405283025,-0.18162565192859703,1.0,0.36444079316532263,0.10724269978729015,0.5429325936314666,-0.12553640356970291,0.44886280148638125,0.4952166747510036,0.754850680845704,0.1339821985049203,0.3950548605466203,0.4585246651090078,0.3753791245767906,0.13317461381514054,0.5624239259496293,0.30906236592462294,0.5816395891325367,0.7442988934487149,0.6167546864093513,0.13536560232026537,0.13415893790754804,0.6355844709394862,0.8250112040962165,0.7211911403888074,-0.15967664444882612,0.29752699162411606,0.3503707705769636,0.3707149141930495,0.25461392947986083,0.7750269217859898,0.05012135953722664,0.6062497383994149,0.5620396835906969,0.4193326528692766,0.25748470888532926,0.7461073925294613,0.34455915472867804,0.12386285200981058,0.30398042344247667,-0.0834271341456267,0.4409753011815238,0.5393565466938396,0.7232253942946406,0.5639472198968621
Parietal_Inf_L,0.11854499317274256,0.8617372062699524,0.34155439346071087,0.7378068464588956,0.08731005085452061,0.3710241470459202,0.15514051065620146,0.5274616004329085,0.6866432821982767,0.03927119557876076,0.3712250355728954,0.44473980896602744,0.09585646436001719,0.39461301731434223,0.4428650958443717,0.5246804453857449,0.691988887435059,0.30191968635735095,-0.09438715264338292,0.48540609712965455,0.5404683133437262,0.08634316894646521,0.5205246951776078,0.3568018904007354,0.06765987113651863,0.8628530697871858,0.22549829955446773,0.2915677262784365,-0.02706342244697019,0.6186922040479741,-0.12189624116526192,0.12147949088118841,0.36444079316532263,1.0,0.7892395690565388,0.6537032046197122,0.22167945578024306,0.2722724764836155,-0.21924411784841927,0.15718136851825612,0.29213992782413506,0.3695641690980979,0.1617061982515017,0.5416699531555934,0.14308890590565276,0.06619346953938535,-0.058754710432005565,0.4160538966370063,0.6055388146929139,0.29096383609583615,0.17177490786085037,-0.19071200064187113,0.06048986951338638,0.4316472135381801,0.2027581828533256,0.07665950657257777,0.326351741695895,0.5423318971342,0.6496851759419894,0.7454433579986861,0.2500065959410665,0.6600294770464366,0.48920242546688036,0.7302340981416036,0.5385088837744113,0.19316741348056377,0.1911310318066128,-0.050022655333754384,0.7189671394020402,0.21276552541792074,0.5213492294280354,0.2706199544865029,0.38897324245873305,0.6523757173433856,0.0019485707551645487
Occipital_Sup_R,0.1609703228738354,0.7690655565416447,0.29107827590262075,0.5906450084630527,0.07161331277997235,0.26184338257265266,0.11299157143388365,0.5287984943983252,0.5634633033582214,-0.009724587593721263,0.24720440637241645,0.5537833204227861,0.22468395529340718,0.49666421399043026,0.4271339320493737,0.4555120947232435,0.48081147374668914,0.3627109746908175,0.05160003193423529,0.6126185290787833,0.4515209697981629,0.05862958981341137,0.6041032570919437,0.40066087547221363,-0.019649777107989912,0.771011899440154,0.14488878404376668,0.316286839506532,-0.007889326705907251,0.6089663383750711,0.009375952626724797,0.120024127033672,0.10724269978729015,0.7892395690565388,1.0,0.4771061624398395,0.34364043316729764,0.25290526818769293,-0.32059564400070467,-0.07231074686485514,0.2583910687821171,0.32022348137600704,0.042596034244498114,0.46568684569813157,0.26852257587746514,0.0467058087270773,-0.14734004687909402,0.3502202056685522,0.5384423036546169,0.024065021990880158,0.32847345959734814,-0.3114436432141759,0.08464798960421269,0.2556437899850953,0.1075495211056404,0.2712096171670691,0.42942057350619023,0.5032729092647634,0.5611532462740347,0.77465120657689,0.09120533992412941,0.649655781026547,0.4373192000196112,0.6019580540563274,0.4838352682871098,-0.04265863812653974,0.15111817598820276,-0.24031338196460642,0.7203117524578219,0.21271295632759465,0.7526633159980763,0.2907360267613355,0.3420334767586382,0.5011799357908635,-0.21187583579770722
Supp_Motor_Area_L,0.106748845218835,0.299745529915821,0.2624752688704101,0.8778541031453079,0.4486843689898521,0.48299142196130324,0.1766749102753958,0.5209285618138039,0.91734809253111,0.06435254140751206,0.25094141687306176,0.28279037445768523,0.1984014852609388,0.18291395547858777,0.4380005225645499,0.5402187773259868,0.8010595270785348,0.42715761623171283,-0.06890742568454872,0.4694998801060403,0.5500704272199886,0.07476356292633399,0.6469044359523454,0.17097047755648198,-0.38605246634330626,0.4658768923141515,0.23964854859634305,-0.0318271633236821,-0.508685839088168,0.7246314912406279,-0.3911643175255767,-0.020609141649292496,0.5429325936314666,0.6537032046197122,0.4771061624398395,1.0,0.03137587966372716,0.09170829287639702,-0.08189167995185932,0.45494709575082837,-0.1915750845949248,0.7577375892552349,-0.0370556447209682,0.884687929785886,0.028079329171368083,0.49696955259477804,-0.2423819707302681,0.5550280742120615,0.7350599950097211,0.222917043866695,-0.12367544484908652,-0.21085749843308127,0.3264162007724321,0.43623174944140847,0.2723281658660508,0.17704038678678405,0.2165823796814703,0.8461279615856013,0.6687725849686846,0.8081115865841599,0.5087806481282715,0.6824181873158545,0.585288975251895,0.9313250073545746,0.9039307760914715,0.3221647836996727,0.6400302747409363,0.18942545877388733,0.5446033463045974,0.08082916352839585,0.032392286168278404,0.1587404999351494,0.3507691582879953,0.8589960145385053,0.2188834594390001
Occipital_Inf_R,-0.12081560232032929,0.25723009106892825,0.23754465774680505,0.035544633266530734,-0.04322112634893945,0.019837181060392544,0.08859351753066674,0.5966043340625801,0.08597232260978076,-0.3357964651624215,0.05872697652938715,0.36072851734529027,0.21948598960632754,0.29419147097732967,0.5956670738187819,0.2959509266874074,-0.0044460276525716495,0.24467403573384605,0.20203759204964136,-0.0017313643322987376,0.25081574733825845,-0.18996566324840813,-0.20032374508603987,0.41684723628103265,0.29354493028031686,0.05140742205349133,-0.10300705251626886,0.28940421531348165,0.18593979383528517,0.2724935791489093,-0.019131019371075062,-0.0675356269133041,-0.12553640356970291,0.22167945578024306,0.34364043316729764,0.03137587966372716,1.0,-0.026411959272425928,-0.26360478386377706,-0.19895599048305834,0.395475142874635,-0.3644014971962779,0.12174708526346943,0.17020377080025798,0.07458338558915795,-0.17324353822448343,0.05679502595061114,0.17839167395769928,0.18207381312250803,-0.058811383923848354,0.2843721808968232,-0.2374688271666912,-0.034497629228088154,0.028812458299011467,0.05261684275575229,0.39530164305853643,0.279557389076936,0.30828605707266327,0.4696956530631248,0.3182000136840193,-0.12286734073176164,0.22896038677913036,0.23730988574987658,-0.014315350087978658,0.06305639905173677,-0.107212988461444,0.00574975782486265,-0.35204565062050547,0.19655723857492308,0.30965113386282983,0.6235787461090825,-0.08948296994454275,0.10753589628192652,0.06183513804480831,-0.36089361561291505
Thal_PuL_R,0.45034901674908906,0.3028687177719362,0.54214152978156,0.050676149545802136,0.20729764625012895,0.5157095757424778,0.15562573026688453,0.001837860479470995,0.30370569194538694,0.3882931305408916,0.4449229184922556,0.5217205120940462,0.5232609930513431,0.31319249218882944,0.1369533325721275,0.3515330062165705,0.32845093679300597,0.03375411065172841,0.013284455247908304,0.30313466705417136,0.3073255365004388,0.6988371512881171,0.043507455307793895,0.5191217065593678,0.4579086532246582,0.18771186890830624,0.7504119256055524,0.7463203560940478,0.28542845651816623,0.1624620021294106,0.4285518056511518,0.2704244487830806,0.44886280148638125,0.2722724764836155,0.25290526818769293,0.09170829287639702,-0.026411959272425928,1.0,0.2675219588889207,0.338666137128893,0.4746700301020071,0.08143530406675771,0.6711389473427883,-0.04688364294857819,0.28953328932191597,0.005053213715065655,0.5101930753145176,0.06116621352694678,0.37405678030712175,0.42229708954483297,0.28496461097901266,0.14135004092365253,0.14507053780715806,0.5061320652262946,0.2757177040043587,-0.22689980577290433,0.41955689763734366,-0.03236282903963042,0.08964053596862814,0.06496688557787055,0.22677759400182498,-0.05130223699312749,0.3421222037648954,0.12629736735927607,0.028906638317401867,0.07022935373268115,0.2129733711436894,0.3288060015598176,0.11124517064225087,0.42652248366562817,0.21834983154667248,0.8044818943505342,0.26714559566887874,0.25675841815681616,0.34447756362791504
N_Acc_L,0.34398901188511055,-0.3236867688511311,0.4035396546124637,-0.10512508138211897,0.5006661371505138,0.5310791874680235,0.10413767909323504,-0.21897466532057766,0.0677144265465416,0.5219471587614848,0.37798484532359766,0.05610820995104479,0.4881781142188932,0.10287945736294621,0.07560743180389709,0.1555465840946179,0.06577502983239664,-0.36518662300076493,-0.04665339589831559,0.07877347379115351,0.12815133077313695,0.5605445363502934,-0.18043765204604906,0.03705331108505578,0.29772754547650365,-0.35859424029464226,0.5143072622220967,0.22056776723141994,0.1912141597002653,-0.3539154889908414,-0.006984120679047953,-0.20296569243699666,0.4952166747510036,-0.21924411784841927,-0.32059564400070467,-0.08189167995185932,-0.26360478386377706,0.2675219588889207,1.0,0.7150012128308039,0.1652829178650009,-0.07832767857336714,0.451790467965471,-0.15131533470038,-0.09413161029031328,0.4575715737602786,0.5669274523212725,0.03694944972184169,0.1708795225503612,0.5153342214626797,-0.23390035846599366,0.35794640411673534,0.37067195070797726,0.48782201378941203,0.250059468568076,-0.3396424851685626,0.2971945198631171,-0.12883661756482706,-0.1322955012916214,-0.273440004285851,0.4637290852744697,-0.38867404922370935,0.19039869292666378,-0.06176560427943112,-0.199406774565759,0.429609013882644,0.4068496679632722,0.5436126637645528,-0.4068028521100742,0.12778800891322875,-0.28399974651186166,0.2512690391204599,0.40659257996228454,0.09296068996499578,0.689032608794438
Thal_VA_L,0.3521196015754324,-0.13165274645111547,0.5525843405918475,0.38189360008109785,0.7757229831280185,0.8010746320601619,0.22135462467437345,0.12658312606045005,0.5650878183564827,0.5222485338685394,0.5348390814588097,0.2705332657090952,0.5679209107708405,0.3025707994041304,0.37153264565819666,0.553583599904504,0.5361196322685781,-0.043812326542966865,0.0043225030198113905,0.2581615564002379,0.5151692051215024,0.546785154670468,0.06035704685285167,0.24829756485531992,0.17085661384177891,-0.13172288627903647,0.6132822254653595,0.33169704269617817,-0.064608197521612,0.08819462436162905,-0.11315001220566366,-0.18579924111387827,0.754850680845704,0.15718136851825612,-0.07231074686485514,0.45494709575082837,-0.19895599048305834,0.338666137128893,0.7150012128308039,1.0,0.13755475530627267,0.2526247407400096,0.5352894634334056,0.3803857914745701,-0.04586065704112312,0.5996480124348141,0.5022211219154553,0.39008232319775044,0.5580772525272201,0.6106339757427653,-0.201905454648935,0.2571463906586822,0.45931421742218176,0.6805707359319181,0.4033978239026088,-0.1601938889906144,0.4792091424529693,0.3745501183285681,0.3107162743157708,0.20664212989413097,0.7642844268990756,0.03827955095576568,0.6080880144156426,0.429780846388616,0.2917164433525461,0.5494870243250539,0.7081229579611211,0.5805383694549415,-0.12506687680977277,0.3217249757000599,-0.23260517826572286,0.353804798340246,0.4980726666228217,0.5951744979068725,0.7145067269844554
Temporal_Pole_Sup_R,0.148716078022267,0.3747947882834863,0.5376885644333,-0.02843526921230725,0.013568045697991958,0.36059451577244694,0.1860236356811945,0.22725264822740793,0.02319062152919237,0.20117298564352057,0.5296611114335049,0.5274341053967365,0.3556990802756013,0.49900976693173466,0.48413096175418624,0.440766828328017,0.09925798677997749,-0.11782098663175794,0.027474743219461927,0.1438061920104996,0.40687971209012946,0.43140188821991465,-0.31637115562933116,0.6464027940186512,0.8460299638213925,0.12995621421911585,0.37835230339943876,0.7455128790020572,0.8149835487441343,0.07909354582009682,0.39778004971588654,0.09061265615979111,0.1339821985049203,0.29213992782413506,0.2583910687821171,-0.1915750845949248,0.395475142874635,0.4746700301020071,0.1652829178650009,0.13755475530627267,1.0,-0.46234806614115675,0.6976566867020942,-0.12270325407465538,0.10913299528279437,-0.18634407204541628,0.6268947289681265,0.1581966083299499,0.2579148908210223,0.4955316993855614,0.4297142346246842,0.2601130662509959,0.03973702361142987,0.4528982254556975,0.2198376651020204,-0.09935551656173851,0.5202285495504874,-0.07063959335421932,0.23690809097746204,0.07666320596729674,0.11355001723155085,-0.0009152831025359022,0.3614122058868702,-0.10730679648686131,-0.22762692241560048,0.01958745179240533,-0.07576804851357793,0.009406657567910412,0.0733598671210595,0.6346414994816205,0.5668867758347227,0.4330537342780696,0.25988144916902994,0.11057860207249208,0.18785697111611993
Postcentral_R,0.2989415147746522,0.11909785899954578,-0.02543147537579165,0.6611526866878454,0.22029870186108363,0.3027556294874235,0.06442604959412256,0.06045213496114429,0.6200285674695487,0.21029660068308745,0.015738146111055482,0.1335339681227751,0.08866803799135646,-0.0676561909741361,-0.10016311901982058,0.13465788745913737,0.549568435015604,0.2139566501469419,-0.20190799880686489,0.557899771379046,0.22067177879117014,0.19964401614036476,0.8809839516564733,-0.06481924246628376,-0.597049103290413,0.46499190994258016,0.275054047940278,-0.32070801095201174,-0.5502898341324562,0.5446339655763948,-0.3103617772891035,0.0526490581365678,0.3950548605466203,0.3695641690980979,0.32022348137600704,0.7577375892552349,-0.3644014971962779,0.08143530406675771,-0.07832767857336714,0.2526247407400096,-0.46234806614115675,1.0,-0.24888689655370502,0.5865033412193337,0.10850086372690435,0.45982185108324825,-0.46452631662167665,0.2482839764583469,0.49327051843067915,0.03373700243830423,-0.13333046157516434,-0.2082693413528996,0.2997115178422071,0.22956484673930297,0.1295331810546508,0.09793268203486466,-0.020748969533414405,0.49948295166562634,0.14783955774185029,0.5081620140831493,0.30489259598476437,0.515960444703942,0.2713948296409472,0.7601472441475009,0.760526608754291,0.13911073746534158,0.48439466186700264,0.28074239027215714,0.5327950622939789,-0.23157657353497837,-0.19453754840383478,0.25228420909467014,0.1110795316167213,0.6013823002156411,0.2702104873209057
Thal_VPL_R,0.4503272997426659,0.16392052652831576,0.6658863747081373,0.0020964103068018118,0.43054361578956063,0.6324711317785152,0.21426266502201488,0.06563384608772806,0.1699413010653056,0.40971432434404903,0.5721828189626464,0.5179424783756866,0.6332837903704049,0.38496566012455197,0.33081003777608714,0.5316311592897055,0.22448682283811147,-0.1118540790774345,0.04991683487979854,0.09620835876429766,0.5007884531303445,0.6895529782644771,-0.28813392988872644,0.615259740261601,0.7095239471959326,-0.08829762199274015,0.7274116653488489,0.836076807066297,0.48800916005074146,0.04879290954368885,0.3622686339324307,0.04154966858362307,0.4585246651090078,0.1617061982515017,0.042596034244498114,-0.0370556447209682,0.12174708526346943,0.6711389473427883,0.451790467965471,0.5352894634334056,0.6976566867020942,-0.24888689655370502,1.0,-0.040523745323045035,0.19606734709286278,0.06686500604445507,0.819263411036886,0.1959753647363434,0.2922329458171559,0.5184428317167225,0.33337231621584335,0.35613091266557256,0.2898639759339479,0.5466763009864889,0.3800276134703951,-0.11743591449012532,0.5032052992557362,0.006601346806268889,0.143892097872186,-0.0012446690436121058,0.4174898248339389,-0.13152302692567833,0.5014473919604683,-0.010714908287947408,-0.14047220674521713,0.1306398595433295,0.3047688954448355,0.2591442312298796,-0.08180771378227414,0.7423159957993172,0.18051843233218673,0.6360595634983531,0.3278251327807119,0.22620550804671208,0.47840106532612725
Calcarine_R,-0.07030249592997342,0.22182529528680214,0.16343031526941595,0.8040253828050343,0.5152304336863858,0.3550811369488274,0.21188959751665012,0.6171554044176888,0.7950046279207981,-0.13702748816383298,0.1412290620154498,0.28717562727267737,0.16116353884944626,0.14064625553305615,0.5617415655915431,0.5980769499327561,0.7072168991426706,0.5252398648412234,-0.03419747343973855,0.29665003323003514,0.5468312813462695,-0.0757200192906272,0.4754636200555978,0.2962705789150467,-0.3373511830289657,0.3118065630893832,0.06798527836314637,0.013145549075870518,-0.38438453011855467,0.8034959722788899,-0.3341463499227871,-0.0007545170112323322,0.3753791245767906,0.5416699531555934,0.46568684569813157,0.884687929785886,0.17020377080025798,-0.04688364294857819,-0.15131533470038,0.3803857914745701,-0.12270325407465538,0.5865033412193337,-0.040523745323045035,1.0,-0.007473247442663319,0.4120357951109686,-0.19661942601972346,0.5734844418256361,0.6472180544154277,0.12038117624716158,-0.12132955417839461,-0.25343756694585046,0.3025584624217058,0.2982643186401033,0.16942430988452098,0.3487274770098911,0.18204643334696158,0.9466487796505129,0.7646031251334243,0.8581614501224694,0.3943981666958742,0.7335062691052812,0.6040376768770587,0.8524871634454679,0.8906433331408968,0.29325930731284666,0.6395091597099684,0.12397284128225224,0.5721266549988427,0.17060833331578643,0.08292212209654005,0.02076985010718262,0.1734550117823617,0.7915953548224902,0.15353396995496302
Thal_PuI_R,0.2047599843472571,0.1818622184358563,0.159717297553715,0.10248976332576591,0.03175917647849877,0.18847089914708434,0.06451930636826922,0.10230984653059207,0.08637517191591346,0.12048746994727966,0.14003605847643122,0.2928006484521416,0.1512312210375963,0.2344262743408849,0.004535845162588513,0.27246436036213406,0.17806351782063248,0.13187681989760341,0.0381656123305507,0.30352363316875486,0.32365829234368193,0.13860679563131934,0.20856369204472047,0.15252727364542665,0.07037444788691867,0.13648937920479115,0.25261675690704466,0.26213251940305243,-0.07572053470202464,0.18067657238473994,0.024781809280696582,-0.05688225564500463,0.13317461381514054,0.14308890590565276,0.26852257587746514,0.028079329171368083,0.07458338558915795,0.28953328932191597,-0.09413161029031328,-0.04586065704112312,0.10913299528279437,0.10850086372690435,0.19606734709286278,-0.007473247442663319,1.0,0.027472149686752476,-0.051100810043110546,0.12774873679730658,0.23042849016421013,-0.09364463963457036,0.3557043600510621,-0.05860221584940993,0.11686940590642327,0.15581901210292992,0.15540797159877973,0.11531778219660403,0.1100246735355825,-0.008543068059323753,0.09352094916729865,0.12966204019356417,0.10650277787422405,0.12880651014073094,0.2025044540055646,0.08183838344873542,0.0730166558595675,-0.14522669289762094,0.13622727402758503,-0.037668276255859535,0.20130026231888687,0.2512691532153773,0.2594236217589049,0.27948354167959627,0.16854791751364895,0.08996485251784067,-0.12162563596309389
OFClat_L,0.33465819372737154,-0.2237293527784738,0.2955921652564725,0.39142960247599246,0.48875075412242475,0.5511656942926508,0.11235606219951833,0.27258953493168436,0.4298314481616866,0.22611674887707012,0.2564310071617991,0.08673321022953805,0.4104192831993591,0.16121431142799747,0.1752045210311698,0.315345202692279,0.39774820705831726,-0.08632229671175753,0.05920657393225288,0.3052111715858216,0.3425371604410809,0.3077617746219488,0.3684331520129479,0.0037903387327272125,-0.2765778477354844,-0.055735089853493805,0.4258483663461604,-0.10988558917037224,-0.3094521918090137,0.25121477428515016,-0.2882420455092573,-0.4349903109147367,0.5624239259496293,0.06619346953938535,0.0467058087270773,0.49696955259477804,-0.17324353822448343,0.005053213715065655,0.4575715737602786,0.5996480124348141,-0.18634407204541628,0.45982185108324825,0.06686500604445507,0.4120357951109686,0.027472149686752476,1.0,-0.04632538208103981,0.39716359228399706,0.45300797414595806,0.3243490797959471,-0.08623037818999091,0.09892332826663108,0.6209536952888374,0.44024161409040874,0.4053652328527369,0.07263341783370295,0.2498956211916323,0.3799696476842701,0.25390210379920247,0.22116714880310265,0.6327263821437169,0.10574580948525027,0.43168891934982956,0.4748666035691889,0.47664229574739264,0.23457418173670888,0.6613995705797328,0.3377284877748199,-0.022234936244106218,0.018386636357901807,-0.26522828953489286,0.1590832504584096,0.338372606106465,0.4826758107685113,0.5461454211479961
Thal_LGN_R,0.2384173972618772,0.012588750520150883,0.6099294856762993,-0.18128988959589884,0.46308720040775253,0.4336236807648722,0.18677919182845676,-0.13749113406134003,-0.012729661043056735,0.4306358676081724,0.5125961627463055,0.28361327186595525,0.4894666326667704,0.2472008351272584,0.29376236137602,0.2962154292683002,0.028541868360935037,-0.24266299906129715,0.045878032955425134,-0.10253115646732128,0.20681299749279156,0.49560260508153553,-0.5065692783143364,0.42150490456429457,0.6908453599739535,-0.2758021528859123,0.45315039847645167,0.739580106310579,0.5472525925239583,-0.26254165423490494,0.3495424672374198,0.04974696725913625,0.30906236592462294,-0.058754710432005565,-0.14734004687909402,-0.2423819707302681,0.05679502595061114,0.5101930753145176,0.5669274523212725,0.5022211219154553,0.6268947289681265,-0.46452631662167665,0.819263411036886,-0.19661942601972346,-0.051100810043110546,-0.04632538208103981,1.0,0.06017098298792557,0.09629658887479688,0.47126320935487953,0.10667680956973151,0.43122742088343013,0.19158925573138766,0.4052435366992026,0.29520874401408437,-0.3136212647001654,0.4286592753219062,-0.14411108554506144,0.008683069179508916,-0.1884103620070248,0.31045395191724035,-0.37364658776544585,0.25622380141184325,-0.19763839346473216,-0.37620040540107047,0.1350640410386755,0.15066033024213707,0.17340477454445877,-0.33496117341411036,0.5353293564699368,0.08541280069642362,0.3425264172652429,0.26436789672697464,0.048153958727498496,0.3984839986621423
Thal_MGN_L,-0.01728539278916925,0.17334553691902096,0.5636516129618707,0.6427753438922544,0.5199177436813336,0.5239795951457664,0.14449275410055573,0.46375547099735126,0.5833562023102742,0.15096837127816878,0.4399103537687051,0.43273523304606815,0.28079419125327537,0.39411110752795714,0.6293559359928116,0.5707704099505236,0.5794041199305848,0.28295736207796257,-0.032838618841786994,0.4003117904313645,0.7617800472993914,0.0791738858866897,0.2863971664640107,0.3470986184000895,0.024561574547444395,0.16768714890363104,0.22006739277583803,0.20827517055194605,-0.24334013176365374,0.44574445591617556,-0.21925038648650474,-0.21487691403543052,0.5816395891325367,0.4160538966370063,0.3502202056685522,0.5550280742120615,0.17839167395769928,0.06116621352694678,0.03694944972184169,0.39008232319775044,0.1581966083299499,0.2482839764583469,0.1959753647363434,0.5734844418256361,0.12774873679730658,0.39716359228399706,0.06017098298792557,1.0,0.7225665082452879,0.3529229146519927,0.4611481373886744,0.1029561141572019,0.6256340647713301,0.6256287233688673,0.6934040429223784,0.12004008405997924,0.25021502495774617,0.5414389603843777,0.6071691610561133,0.5638992967636852,0.750563756969469,0.37946435321721367,0.5523448141504985,0.6130153961826321,0.5336598186667589,0.07085198580226129,0.6294662104777533,-0.18853301015565763,0.2347694803426213,0.5297253998520949,0.21867152639112247,0.09146798187857005,0.5175138207196077,0.7272410874807247,0.15859539464117944
