,Precentral_R,ACC_pre_L,Vermis_8,Paracentral_Lobule_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Raphe_M,Parietal_Sup_L,Frontal_Mid_2_R,Occipital_Mid_L,Parietal_Inf_L,Cerebellum_8_L,Cerebellum_9_L,Frontal_Mid_2_L,Amygdala_L,Cerebellum_Crus1_L,Thal_IL_L,N_Acc_L,Frontal_Sup_Medial_L,Thal_LP_R,Vermis_10,Thal_PuL_R,Olfactory_R,Caudate_R,Thal_VA_R,OFCant_R,Hippocampus_L,Rolandic_Oper_R,Cerebellum_6_L,SN_pr_R,Cerebellum_7b_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Pallidum_L,ParaHippocampal_L,Calcarine_L,Angular_L,Thal_AV_L,Rectus_L,Precuneus_L,Vermis_1_2,Thal_LGN_R,Cerebellum_10_L,Temporal_Sup_L,Temporal_Sup_R,Cerebellum_Crus2_L,Occipital_Mid_R,Cingulate_Post_R,Heschl_R,Insula_L,OFClat_L,Frontal_Med_Orb_L,SN_pc_R,Temporal_Inf_R,VTA_L,ACC_sup_R,Postcentral_L,Vermis_6,Vermis_3,Calcarine_R,OFCant_L,Thal_VL_R,Thal_MGN_L,Lingual_L,Vermis_9,Cerebellum_6_R,Cingulate_Mid_R,Supp_Motor_Area_R,SN_pr_L,ACC_sub_R,Frontal_Sup_Medial_R,Parietal_Sup_R,Thal_MDl_L,Paracentral_Lobule_R,Lingual_R,Temporal_Mid_R,Cingulate_Post_L,Putamen_L,Occipital_Inf_L,OFCpost_R,Vermis_4_5,Frontal_Sup_2_R,Thal_VA_L,Thal_MDl_R,Putamen_R,Temporal_Pole_Sup_L,Thal_IL_R,Heschl_L,Red_N_L,Cerebellum_Crus1_R
OFCant_R,-0.62945552752317,0.4761431461538318,-0.21467053541082193,-0.011326426440691205,0.2968039942058687,-0.36457835714880554,0.2335512593508735,-0.09605315746182032,-0.5353822928911423,-0.29461104396460536,-0.3069287845635908,-0.006537543414917116,-0.06305172201805664,-0.13233321261462852,0.3353236016919081,-0.20677412203037257,-0.02714742836963619,0.571801936361072,0.18832207911852344,0.16233219218080072,0.13789448079753697,-0.06378141102846163,0.24008055776510026,0.2596618094374097,0.11788600843882947,1.0,0.2135575158275887,0.14362419049385722,-0.07826689581707232,-0.1695751118602111,-0.13700435025067265,0.04904655127826705,-0.41378587138142753,0.17325746526554578,-0.25762398165099776,-0.408418990488937,0.10692928773849333,0.03800792497637985,0.7112265214575507,-0.3042088376858495,0.09980366532473012,-0.5450835172817119,-0.3365048064593858,-0.12824237103601405,-0.24104557744491192,-0.21319722315242617,-0.5025759193234526,-0.07271758809600737,0.007053251832195255,0.052172303384930445,0.6973774136676567,0.9222094892889511,-0.6670578127730715,-0.028131637229455757,0.3575497680439242,-0.006895342984245924,-0.358178147209466,-0.4224884626094903,-0.10428936226601988,-0.3471908789352703,0.8646885353674985,0.5182796934328217,-0.15661176814411942,-0.0975875280793227,-0.020094724376274756,-0.15723263467330906,-0.21557422849966534,-0.6169230193126102,0.5897395203834279,0.3332068691483393,-0.10417534254657128,0.19480225566508336,-0.3191299510936801,0.15382280610968366,-0.32525943325097345,-0.24547524236493526,-0.16365694343201018,0.10316381470583039,-0.3182943019813081,0.013439241687862763,-0.1771106842506188,-0.18802831628051683,0.05127474527029476,0.07464033082025381,0.04700795405271338,0.2902783748778044,-0.31656543411933685,0.3414987932263497,-0.5284409802079716,-0.37626372585423895
Hippocampus_L,0.11995047121263379,0.47439489978376476,0.2870678174494535,0.010667322541230454,0.5346953784595028,-0.07599515883557903,0.3881240824873424,-0.2005267416969423,0.3089771718986723,-0.18620426650106864,-0.2618922744597524,0.6252444170817701,0.580031116223872,0.19236422814824863,0.505884628745886,0.2626614371426666,0.16722150695317387,0.48758376787667834,0.5144543922915673,0.5341673660209051,0.5834607723719856,0.08855209105395982,0.5248212449268912,0.6540774447359761,0.2729426907624852,0.2135575158275887,1.0,0.6611916011139637,0.6488293575749261,0.5112745712006473,0.08934279965226616,0.3986453787777033,0.36459326447299495,0.5911491471683606,0.43990364081523003,0.13240697663276813,-0.16007949564368293,0.2189478636520969,0.36432093458242987,0.1254105912654306,0.4513900238881244,0.02624617499501949,0.19298002541265805,0.24317965915081377,0.5435625129497343,-0.05418450611558947,-0.15791152869356986,0.5584193123073955,0.2599362785096838,0.7782386695412384,0.31345598635624733,0.24029854170045348,-0.09378354287988208,0.5659888867501357,0.22561052856867195,0.5106523007003863,-0.20915722947272516,0.21446625331090458,0.41924061159752424,0.19321965719301318,0.32312840361208844,0.6202677821529653,0.07004219325452066,0.4064598229818468,0.5811614962706106,0.563950641674483,0.24305781017585712,-0.08535105226746309,0.48478208461602473,0.4698213742847748,0.4113666910691558,0.01935849191237746,0.1399442328309742,-0.06322998130901801,0.36885679190548837,0.44846209952023197,0.4020040064810654,0.733922012527402,-0.1405211719780741,0.32660842251128797,0.583428206480539,0.3003326394457289,0.3779468328665245,0.3815166545657225,0.5679746682761943,0.6787811404163903,0.1787879323927087,0.5253197263910155,0.014551423028526477,0.2394370768789943
Rolandic_Oper_R,0.2543937932745649,0.6750271012068068,0.3386808083230772,-0.19656327000172155,0.6721571003010021,-0.03428916386002952,0.16170772366050917,-0.1616327607397083,0.41693367893994826,0.2188097272936412,-0.09503673092773221,0.52765813820167,0.5972224179657143,0.21168547547084163,0.38415251285773755,0.3137017821928895,0.029266533940386783,0.4873364299397526,0.5343810132800549,0.676241640833766,0.3460736402897939,-0.01198894491040032,0.509262926312545,0.4827122918973029,0.4978515590087555,0.14362419049385722,0.6611916011139637,1.0,0.7221642291719819,0.6338186005222695,0.12696566501730394,0.36696108159486024,0.42770341834204767,0.45601314477969895,0.534322391317608,0.5020178811662763,-0.12085885563040023,0.14100588278810158,0.22884863876824602,0.4095853274486877,0.30332231295445006,0.23662631623989447,0.3954856866734622,0.5081826127554153,0.7191472578098408,0.052137604541765734,-0.022030598190602213,0.7353748233477857,0.21790633855206715,0.7593641252126833,0.22293353293244858,0.046589195143882704,0.1480513880393714,0.7717934143311052,0.02760940441681156,0.8203965748757059,0.16085797714622743,0.42615388246344804,0.4498343862231998,0.4939158517348797,0.13217080576494902,0.6843716758458057,0.22799760405118483,0.5096261832586344,0.48547491840901186,0.6476585108472733,0.5743943492541548,0.1321090054140124,0.29714234904378506,0.40006643745127657,0.39210502710757766,-0.011637357298338358,0.2810911340866883,-0.14648292533654145,0.6478280876933983,0.6921317020554159,0.6653044604671847,0.6918433771092803,0.12788854481925732,0.5106563189784498,0.659533640827929,0.397893498328594,0.20172158065561716,0.5072072615752429,0.6941316512442132,0.6414330946743629,0.42152641436848054,0.4467632951389312,0.21764127005743275,0.3330973070634039
Cerebellum_6_L,0.3674059417816493,0.5137491198124752,0.6953589199842892,-0.005725846373470234,0.49151940319306653,0.2373543492281615,0.17583337291597934,-0.016339107994089216,0.46476895491124354,0.17194196826999894,-0.12046335134243534,0.7818111819486736,0.7097351096120094,0.24667142469870212,0.25668296176419664,0.6755584787116888,0.1705440934970175,0.34514415913954805,0.4428338281406731,0.5136208449429392,0.5322246320603178,0.08407136127037215,0.3583844583006216,0.47783068543574986,0.3953833846679142,-0.07826689581707232,0.6488293575749261,0.7221642291719819,1.0,0.5372236231969859,0.4669708779804471,0.6094522629322333,0.6013572586437345,0.5759475599838997,0.5553964933623251,0.5975933089651959,-0.1226848547315116,0.12518022540545296,-0.03516597445700835,0.3067785259543572,0.2450793846078269,0.2939441756010773,0.4121273044279863,0.39513704245225323,0.705464229938332,0.38789776546981347,0.19604577245660584,0.6885649733238102,0.24992511991807617,0.7912986906918843,0.141257706302262,-0.06991769612437146,0.2713319736418836,0.8394808047723827,0.14194330981584363,0.6241938260990144,0.03513786064335534,0.6787303290936747,0.4944235225065581,0.584268029727147,-0.03679063709975563,0.44260897779221914,0.1547274587731627,0.7141165222366904,0.7153768296672302,0.924707685277443,0.521858615733834,0.17771072599999407,0.18754954001539775,0.18446840197495745,0.4169031261739127,0.08607547749291082,0.25743111972989546,-0.030994967414859527,0.8009261605164082,0.7634614544612336,0.5518901188931125,0.6847852607149232,0.3397127318949569,0.636556901734683,0.8211199436144353,0.40042325778064825,0.33685983320669166,0.37244767492535114,0.4643861944136532,0.6051511318502937,0.244042702958409,0.5089398878317897,0.37016781864889897,0.6390185944433894
SN_pr_R,0.3736777345780376,0.4135120421881684,0.2922876156749242,-0.18582447311750272,0.3687191251399827,0.08380543901937176,0.0894769556033474,-0.20127429023326332,0.4469103430096248,0.29001631324688426,0.08612292616602397,0.4834903219406779,0.48325880914269265,0.10622547707094433,0.16225540133906088,0.0931825326466143,0.1513448570275225,0.19659549458341333,0.34092206549023374,0.29040879555047444,0.3170106025984854,0.03216245452927729,0.5411951345657926,0.3232394531418435,0.49403283807057385,-0.1695751118602111,0.5112745712006473,0.6338186005222695,0.5372236231969859,1.0,-0.03196303482304755,0.09791920522804853,0.3992805708797406,0.4194483596374374,0.7657679770855004,0.48067246400477126,-0.14525964105684586,0.25786640990621196,0.03252676101663507,0.5141076862867014,0.3467196961932841,0.5485191154726426,0.38605498180358333,0.45457399344185856,0.5659706746755663,-0.08946944977525156,0.18059242181616197,0.551287340429658,0.10494805134738638,0.5135261196904674,-0.10902631876724606,-0.22663792146578887,0.46510018024204336,0.5943628888067987,-0.04605388576113307,0.6311850789588884,0.30313262649598227,0.4695537287109889,0.4639419934444993,0.45557781446362644,-0.120219497165278,0.32378888382966403,0.5719830829438605,0.4675193024752972,0.319578785921158,0.40051702413109336,0.48161128588415564,0.25917334535093856,0.11827702639910578,0.48439708949980637,0.3188446165654743,-0.029873756174289095,0.4597673390677989,-0.17814044502871104,0.5729578230250286,0.6167394567070622,0.6059886605514859,0.5974026961804147,0.03977364149609626,0.38510485508910275,0.5757197651453656,0.2981327191304363,0.2243344736800039,0.4060512489199161,0.7683539232141329,0.33799219852261014,0.45833994135142425,0.02236782109583971,0.4494320114150887,0.19142444157688157
Cerebellum_7b_L,0.18985931085272162,0.1848141875695465,0.5855624237085862,0.2612212504113656,0.08522698568861854,0.7077637107031701,-0.2188574610976389,0.31645442981073824,0.045790218280965855,0.18978516777524038,-0.13522701411250995,0.4220410327203,0.17520096123451037,-0.01669380630075994,-0.273992628636826,0.851484673397121,0.26574643976216555,-0.010820055711588958,0.01570036527338409,0.15196578026607807,0.15214133235504715,0.32254461355711356,-0.004246469648983597,0.239001398652698,-0.009641696407189634,-0.13700435025067265,0.08934279965226616,0.12696566501730394,0.4669708779804471,-0.03196303482304755,1.0,0.6612510385534163,0.2746235948935888,0.22481770430923503,-0.05205111468911495,0.28928455869336783,0.08840799017013111,0.008474630663413755,-0.41905430893015,0.02054343337641577,-0.11994699436253232,0.08723915904105571,0.01263057712341258,0.13680757035409075,0.28600730516668754,0.9533338993671616,0.28457103247373744,0.19611855971251532,0.02712186344347242,0.3627623831208151,0.020926621630130687,-0.008466411164498932,0.2605510653664555,0.3992972383327169,0.3138780031487807,0.05305303329256804,-0.09540239793897741,0.4013760250925118,0.20934998498538354,0.43686044193322904,-0.05839255675971697,0.03561687091727339,-0.14038446943161834,0.47849227381910026,0.2458086721299482,0.5993496470726849,0.23106235955595641,-0.00599066614807264,-0.1439290392023328,-0.38669337670113774,0.04430814194018888,0.23658944334965548,-0.06146226300363916,0.284243994691052,0.459973611423661,0.4051306705378055,0.0004923383959048913,0.20571316668868128,0.7270420977778185,0.48113345647214234,0.34478117576659073,0.06746011346905423,0.3676028011992685,0.11126687201174659,-0.24140217924376825,0.1765637295763286,-0.20496278976662474,0.511127067579299,0.27174613145753085,0.6870054963078078
Cerebellum_Crus2_R,-0.0804890035621471,0.2654219282842978,0.5549109185805751,0.2818868505513714,0.200301603888564,0.20115490896464416,0.026480827957334988,0.15030682435840304,0.0012459991186904427,-0.24453723088738458,-0.5117849094047917,0.594938544366047,0.45442074109418124,-0.24857095800437579,0.20546004211675528,0.8014801776201522,0.013924177120338065,0.25939080814374227,0.1146347893003783,0.4924132419057513,0.33430772959383187,0.03594828196176318,0.330011721326122,0.3602437736210182,0.07969866226974445,0.04904655127826705,0.3986453787777033,0.36696108159486024,0.6094522629322333,0.09791920522804853,0.6612510385534163,1.0,0.13003259175532936,0.43087533056499944,-0.0904375876254907,0.11632389266000966,-0.17976828686162652,-0.10701712735938824,0.053341781105302966,-0.3005309800216106,0.03862719905587308,-0.178541912191144,0.18624008674976636,-0.22734544028661172,0.16981967790049574,0.5408426531895575,0.06983094451194688,0.15700839182169943,-0.2510406729706167,0.4834483466814109,0.16772462603456648,0.21869872358324788,-0.0647073270453669,0.5456151092910146,0.3135728202376505,0.15349196499026577,-0.5025794467670535,0.3132029775964202,0.1476679404421999,0.09762305994691904,0.2122147358129947,0.3543512146352269,-0.12944058111333825,0.2825573703354303,0.5044721455854886,0.7643869857196555,-0.002859212626405031,-0.2954405282674244,0.33690191708310685,-0.009577476888936386,0.034110275643914556,0.19289507884703677,-0.046751169559252764,0.19365385722034117,0.33238099275235344,0.2826840960493012,-0.021414269949088745,0.35511194762247195,0.31871702480367736,0.38797363399033485,0.3903684462069067,-0.05168308320936045,0.1711623440596453,0.060864543965936206,0.13773893605705864,0.43300655574669494,-0.12923730517837767,0.6228446024005228,0.06734040008849325,0.8014456237247648
Frontal_Inf_Orb_2_R,0.707950939569967,0.24881714001175814,0.46059602705724517,-0.06701348488664328,0.5292206855297811,0.241379715201431,0.28102390072925504,0.051568311261118445,0.8284191546904615,0.3121340403743385,0.14805904104829945,0.5213458237823378,0.529439982057327,0.7087204844400332,0.11712909920813656,0.37277231880833966,0.0665142125134142,0.15397747020479974,0.5690138619960573,0.2116211405519141,0.31566994990028363,0.045636414559320826,0.03923035360204934,0.26435630305729024,0.2204470560689174,-0.41378587138142753,0.36459326447299495,0.42770341834204767,0.6013572586437345,0.3992805708797406,0.2746235948935888,0.13003259175532936,1.0,0.2728284934448741,0.5824734887787518,0.4861393658506411,-0.07938658125954093,0.005891509192730545,-0.2656379832513872,0.4020231988689225,0.3228852745955604,0.37709584265912793,0.42183670881132235,0.5458815803511465,0.6998174985259171,0.2573163955356843,0.1708519725705617,0.671553995323658,0.5529890198715136,0.5886339487517918,0.06335690445490655,-0.43389978146476216,0.3868968688415909,0.46889167647607183,-0.11564148807829171,0.6168576417323993,0.341044688231796,0.6040955135725186,0.5511093629399576,0.5391724080372812,-0.3325002001396943,0.14246892301438446,0.08946644728359146,0.443275036442712,0.49109291041801395,0.5725334660974201,0.6379652936836617,0.6268765418679539,-0.09011466064698241,0.09178813779479371,0.7003339919821087,-0.10794893415274699,0.21866354772992114,-0.07391425712062813,0.6723984570847319,0.5967940446996464,0.44709564508900274,0.3949302949675482,0.3320577623862117,0.40993911994761933,0.6660075497758535,0.7574513376385715,0.3076900741920137,0.3705739219639475,0.20414531354039236,0.4149108249548599,0.45344946825091015,0.128751834108095,0.26189892307213414,0.3003475839167313
Pallidum_L,0.12841772845894023,0.4352549384648523,0.36345525741513246,0.19066000414222659,0.3818990511107626,0.06167743487925444,0.24176559716241885,-0.2099326324777082,0.17670728569368443,-0.1788406562065797,-0.2778466697508852,0.5753336862541195,0.3642463838063137,0.09288707516941207,0.37050829454880757,0.28502423939242905,0.2790061011976158,0.33095153373850245,0.3352997054413989,0.3620173643877451,0.3506423463439881,0.24285256926871857,0.4854439243516755,0.62500156635364,0.318873552920846,0.17325746526554578,0.5911491471683606,0.45601314477969895,0.5759475599838997,0.4194483596374374,0.22481770430923503,0.43087533056499944,0.2728284934448741,1.0,0.348740412121019,0.09384032153761059,-0.24269046709460876,0.27341882362000003,0.21289371417198014,0.01205741923049443,0.24441909243771376,0.05771531920286461,0.054925742921894595,0.11111091946381044,0.37247557077447835,0.09584927718540166,-0.04949318300647421,0.4083035674031841,-0.026835112117062587,0.630619345517436,0.24702231293327367,0.23817585471840674,-0.08639285202088266,0.49040270411178083,0.42452079576817153,0.3188351576680801,-0.2379290323534468,0.2455828489113633,0.16965085116548334,0.17868097485024254,0.22897162859279832,0.4255327675498108,0.3136237573350092,0.48507525813066094,0.459272514896796,0.5417897049691206,0.28304009147265496,-0.08330778431848927,0.37087499600074414,0.3494908275838132,0.27593448407281584,0.23589206799935392,0.14524485740309187,-0.11300379720009267,0.34605296751700143,0.38646130990972744,0.24572801656048593,0.7863254447526886,-0.07111332405562322,0.3406942905897305,0.45588555035116063,0.2119680381786449,0.4304280216261723,0.2544396502943092,0.4953447894889048,0.4389752065275321,-0.09231114198858768,0.5390175060583744,0.06552316780419608,0.3000587684099676
ParaHippocampal_L,0.5683383442492858,0.33238592569619535,0.3562468504822065,-0.30114121757224843,0.3268753970778708,0.19355558007924295,0.03311377342609975,-0.22237609051663645,0.5738850203348319,0.5246163004851422,0.39810668957201206,0.5300327926977391,0.5392852157664959,0.4004841677183661,0.11159467923183036,0.018478014388574573,0.23766208730140737,0.04126449193001299,0.38525305813929245,0.03892240292697093,0.3648571017437591,0.12106097048926903,0.2983619726435064,0.2147085130062278,0.4801343178916715,-0.25762398165099776,0.43990364081523003,0.534322391317608,0.5553964933623251,0.7657679770855004,-0.05205111468911495,-0.0904375876254907,0.5824734887787518,0.348740412121019,1.0,0.6036554412972148,0.040703398870123614,0.3602422582685469,-0.10841641203931596,0.6762365187648935,0.27251370258911434,0.7031732626225842,0.3918920604940663,0.71055943121204,0.6699275832261512,-0.06174510502479768,0.22802065245230055,0.6240133024326262,0.3878172114114647,0.4803858261000895,-0.134213725012691,-0.4121797768586084,0.5559216251025844,0.555925737202315,-0.09555386948484257,0.6242936228775505,0.5893569337542417,0.568725438704715,0.47456656304543937,0.6213353886850077,-0.3135619207332964,0.11066460835533892,0.5282082830961832,0.5641865228801912,0.4340042066224174,0.3674403616141093,0.664846549337449,0.5419176201061391,-0.13392196136572526,0.26744196375668905,0.4098235656145851,-0.03500417497007675,0.5222991007692499,-0.22838608856584516,0.664500804839839,0.6849969554338533,0.6762151490085802,0.551431201309416,0.07189199036573858,0.499160719657428,0.6086303145511045,0.4702881334138575,0.25831562667032804,0.42283248017950303,0.603625030765692,0.28662174623725806,0.4617738752390815,-0.10091059649029488,0.5327422683583752,0.07895521199053956
Calcarine_L,0.537180694479207,0.2990789757827416,0.4900384025902692,-0.2891174689383321,0.15658507434455948,0.4309044023990237,-0.23491351518392925,0.003057139046610828,0.4659730065343083,0.7578945350964753,0.39291779301189284,0.2876549211309957,0.32394107994644106,0.2434126363100299,-0.22082733975048044,0.42065146842596374,0.13404040134345485,-0.12895926797610857,0.15645634587667234,0.1872881548839847,0.07347230261254796,0.06141466776781464,0.020588583954651,-0.07510729127914939,0.3200665225603367,-0.408418990488937,0.13240697663276813,0.5020178811662763,0.5975933089651959,0.48067246400477126,0.28928455869336783,0.11632389266000966,0.4861393658506411,0.09384032153761059,0.6036554412972148,1.0,0.22607916497987263,0.09688653022417545,-0.4919374463458629,0.7706408621650255,-0.05425468636157736,0.7445134095471555,0.49550102230730053,0.6291460461023458,0.7122865147150094,0.3908860253590453,0.5500167284772213,0.6108698920261629,0.31814716035279583,0.3834386977110597,-0.335177718452495,-0.5573339625908849,0.7691965866474962,0.640043491473867,-0.24325295190558976,0.5253438940264684,0.5858130473742514,0.7635598601221648,0.3886818458891246,0.8006829436096198,-0.5726795220557167,-0.03983995257220631,0.3152839459877617,0.6432737106741117,0.2963025147171627,0.49709301334717415,0.660096880630296,0.5550397162678271,-0.4698759955271381,-0.12014315315160037,0.1810348614215369,-0.019641121464217964,0.4373284430793661,-0.2114536779763785,0.7969048411539785,0.7875127097117447,0.806921104888014,0.31642413837480143,0.5163063745633569,0.5454619811378094,0.6261414631437796,0.29483651982339437,0.0322638675167789,0.35214362330786636,0.32589210624688025,0.15091139331584347,0.49880132108741576,-0.014586491786851999,0.7263450979590259,0.4583499925754131
Angular_L,-0.09081953196133849,0.024991771775566364,-0.034891948245140976,-0.3024614636331655,-0.12279482844926257,0.17593751569974067,-0.33153426063300234,0.02623492806922884,-0.20756608203397311,0.3979827290131302,0.25590852083988985,-0.2123729961553752,-0.24299489233432356,0.12116916043087862,-0.303846114482103,-0.04304332244556084,0.0857277054982433,-0.12840158453679176,-0.11417640912343242,-0.23202971895897057,-0.07098828960016489,-0.0673750942526833,-0.24358831910039141,-0.3303131211737908,-0.06769138480259079,0.10692928773849333,-0.16007949564368293,-0.12085885563040023,-0.1226848547315116,-0.14525964105684586,0.08840799017013111,-0.17976828686162652,-0.07938658125954093,-0.24269046709460876,0.040703398870123614,0.22607916497987263,1.0,0.007328260079334822,-0.16990826597807765,0.26613147497393763,-0.3163827162803781,0.11655697258504584,-0.1859493424926091,0.31184852072257857,-0.05051416580794113,0.1678649300674423,0.11539095006939235,-0.07556899201357233,0.2374988654498787,-0.16991548078444774,-0.0405657072256199,-0.014290987123616669,0.23112971184355052,-0.13134233762285433,-0.05042822795531819,-0.05411709117756731,0.30561139185361463,0.005810389558681975,-0.1362249533247271,0.1393086974626458,-0.08523725330990728,-0.21685472902988992,-0.09391306944591137,0.0644708153293806,-0.11361857723077881,-0.2226688522728627,0.06975132364687227,0.07800889792164198,-0.2841263709052837,-0.2297586040829637,-0.23102881288401456,-0.009445421621143256,-0.033867405362903606,0.04428663080827873,0.005430909896015057,0.013191123917066765,0.09385313126981161,-0.16626158141587716,0.23236043990232663,0.1119973863476556,-0.141097842179119,-0.17970352506532136,-0.08090378194390081,-0.1000823687579368,-0.2565899653655202,-0.10184453621106723,-0.07008793382688706,-0.1879291389406714,0.06566628409561982,-0.18432266003906342
Thal_AV_L,0.3055685967719669,0.0489464867450861,0.045268262870281774,0.0331051384997054,-0.14821886972620993,0.22931139765614514,-0.22916714922095882,-0.2599283394846407,0.0054980169907880485,0.22033025931391811,0.08916120436344674,0.03405227363491352,-0.12329849304029723,0.052011404414800545,-0.22335518601006296,-0.1576267796383039,0.8105269348760356,-0.3001690523199314,-0.07783037013149463,-0.29181350179200677,0.1241623883626802,0.7003728849717626,0.28655664383893886,0.5367094434227231,0.2400304253400927,0.03800792497637985,0.2189478636520969,0.14100588278810158,0.12518022540545296,0.25786640990621196,0.008474630663413755,-0.10701712735938824,0.005891509192730545,0.27341882362000003,0.3602422582685469,0.09688653022417545,0.007328260079334822,1.0,-0.06844269205442917,0.41012821357070073,-0.1141913414020364,0.33270448043965145,-0.39640989477084815,0.3892062906352965,0.25304117782817087,0.01099440135895995,0.14048268974358058,0.18224419602697442,-0.10219368876445804,0.2140402205371521,-0.244961627564749,-0.08270119932089282,0.19383854789716828,0.12522519623619469,0.5885761244957314,0.07592807634928708,0.23232611810810982,0.10182983283986607,-0.1159751156599775,0.42618241674199914,-0.0573482916998719,-0.04207401408961666,0.15096764724356307,0.5801338654845974,0.08918675039211389,0.027390983773332645,0.3115682443626703,0.17112181835001664,-0.17983990814024747,-0.195328854236527,-0.024283423057762082,0.24181310260675778,0.3561710270821777,-0.04174963049034771,0.20405663570971427,0.39497229561244956,0.23535587996239996,0.428562852575816,-0.11240990814883806,0.3476477934971562,0.14266403426879556,0.06408291479301621,0.6642466331699525,0.3908352637056684,0.16766386639642333,-0.16978492602985115,-0.2843375598946478,0.1741550698890192,0.3457331040754052,-0.09524138520943495
Rectus_L,-0.43755010911587694,0.2940469496351184,-0.2297236508888926,-0.08146678403721505,0.4271505078438344,-0.6523669122913756,0.5002455572389328,-0.19572963200872306,-0.18883593964817025,-0.4693199109174713,-0.36245284495976154,0.09444801513867547,0.17406174961963397,-0.05667461541513307,0.6507521444774492,-0.3450886576462579,-0.2564214963696161,0.6170475244027297,0.37664550559696297,0.2881603798098808,0.2585624771147656,-0.2936041587081895,0.3709432057921738,0.27113110300553644,0.06251365574885609,0.7112265214575507,0.36432093458242987,0.22884863876824602,-0.03516597445700835,0.03252676101663507,-0.41905430893015,0.053341781105302966,-0.2656379832513872,0.21289371417198014,-0.10841641203931596,-0.4919374463458629,-0.16990826597807765,-0.06844269205442917,1.0,-0.3857699296125168,0.36135676977945547,-0.5611863126591395,-0.1408120991986079,-0.23909337161628552,-0.2359489822982611,-0.571704749055282,-0.5204900256258391,0.010792755644853073,-0.07995720066328753,0.0638589470739787,0.6966287363160553,0.7227254915816079,-0.6837766352055527,-0.01585937423321035,0.15273329243909978,0.14430968961811907,-0.3718639066433159,-0.34884821996962384,0.010295613416584604,-0.46036739469363347,0.8045440483745332,0.541075070773948,0.003260794051340954,-0.2821794315153913,0.13351738697379736,-0.0900485363614438,-0.18339928328664246,-0.41920659672570865,0.7910261701680549,0.6570171263506651,0.14958585339144728,-0.08525390206493659,-0.24329516782151736,-0.031200195024437143,-0.2758858082674205,-0.29630526344326513,-0.1501981052518542,0.13519716273967405,-0.5549382438007276,-0.22693141534784456,-0.0930153443469886,-0.0020148499371811946,-0.09498377940449407,0.06237753028794132,0.3196795315024935,0.45024868327087814,-0.08622770742377,0.10990930561764813,-0.6432217315077648,-0.4025316472930504
Precuneus_L,0.666390380223313,0.21900089943244144,0.21014712551647075,-0.37941251217153876,0.10499907703489676,0.4117122333830782,-0.24181163403531164,-0.13196281824428766,0.48321366599398824,0.7933558376297013,0.5853845782009964,0.09870405827051688,0.11371849108520188,0.37102955849463676,-0.3255696230818518,-0.03883465867479052,0.3810491479159733,-0.23030708480144466,0.212587561101191,-0.061092345925102584,0.043784488441757474,0.31544008149683744,0.08439234919530678,0.09349988216184682,0.32061684976214305,-0.3042088376858495,0.1254105912654306,0.4095853274486877,0.3067785259543572,0.5141076862867014,0.02054343337641577,-0.3005309800216106,0.4020231988689225,0.01205741923049443,0.6762365187648935,0.7706408621650255,0.26613147497393763,0.41012821357070073,-0.3857699296125168,1.0,-0.0456130630192859,0.8065771344119643,0.18053948158659405,0.8213163888439972,0.6947166589092072,0.1148478808788848,0.4893536676086169,0.6308157588536653,0.4088913150751222,0.317909687223719,-0.3497627973407434,-0.5068874377277143,0.6899514304316821,0.386580127801909,-0.09458863970462257,0.529038000337555,0.8084084353542593,0.5232237320361204,0.29335189139394596,0.8119472888459225,-0.4799143612320358,-0.10297912319803841,0.38737043718710196,0.6448247607621753,0.12535630550186047,0.12622591935975824,0.7346839756052551,0.655733796303551,-0.5472859922458388,-0.05865608581260737,0.2604149223385874,-0.0321782071435193,0.44947868273029506,-0.2688872812914104,0.624059191404281,0.7309125606278725,0.8184843820901243,0.31329186172381984,0.25175664437480666,0.4442237798139325,0.4373838697447959,0.3968180903962541,0.26018499160841835,0.4348122712628297,0.33747251628035296,-0.000802978266871741,0.3873529862120293,-0.15509835525462717,0.6493674323167324,-0.01009439143002527
