,SN_pr_R,Vermis_10,SN_pr_L,Red_N_L,Supp_Motor_Area_L,Temporal_Sup_L,Postcentral_L,Heschl_R,Temporal_Mid_R,Thal_PuI_R,OFCmed_L,Vermis_1_2,OFCpost_L,Thal_MDl_R,Thal_MDm_L,Cingulate_Mid_L,ACC_pre_R,Fusiform_L,Frontal_Inf_Tri_R,Cingulate_Post_L,Angular_L,Vermis_6,Thal_VA_L,Paracentral_Lobule_L,Cuneus_L,Parietal_Inf_R,Thal_Re_L,Rolandic_Oper_L,Occipital_Sup_R,Frontal_Med_Orb_L,SupraMarginal_L,Thal_LGN_R,Raphe_M,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Thal_PuL_R,Occipital_Mid_L,ParaHippocampal_L,Precuneus_L,Vermis_7,Thal_VPL_L,Postcentral_R,Raphe_D,VTA_R,Precuneus_R
Thal_LGN_R,0.5485191154726426,-0.010812820202200674,-0.6766636125644346,0.8684891284123203,0.577593231287027,0.5956394462980965,0.6692313965445165,0.22259591400752055,0.6792858473362194,-0.07175863569380869,-0.11227232491189078,-0.12669034797240242,0.5583889241844013,0.26819561581843754,0.5842817827514495,0.6514562837946853,0.19423223664529682,0.28850682922032933,0.2779169001006519,0.6673179002997075,0.11655697258504584,0.5854347330151309,0.1589141510248063,-0.23151681899853255,0.7836939317327943,0.2572393297331639,0.08303081678382396,0.0833010875437093,0.08551667248940961,-0.681633588363642,0.38590527807182184,1.0,-0.3922947214978371,0.07329317084949724,0.37878495968559234,0.29480646982798003,0.7156309489810314,0.7031732626225842,0.8065771344119643,0.3145614093709799,0.07174287930507892,0.7147506061695421,0.6238584399154636,0.8031218708773377,0.7510229739844925
Raphe_M,0.0894769556033474,0.3653808230987315,0.6075264940214613,-0.5262789349714669,-0.06920075407131399,-0.11731452233134697,-0.25420520420015075,0.2797269552100621,-0.12773894198321828,0.4179414734519478,0.46546902702928616,0.5782043837953951,-0.10071566511209647,0.17719401087321912,-0.026151737712698464,-0.08811000596662921,0.11303170534686997,0.18111747313301757,0.40639620517686786,0.015656696718398182,-0.33153426063300234,0.01528512571278803,-0.03576913545645343,-0.0026112490393096865,-0.4970467746443585,-0.4309492106668797,0.15180690121341267,0.2594606517945511,0.02712897510538512,0.30738434257758307,-0.3823086748216388,-0.3922947214978371,1.0,-0.08340480595268547,0.14043985352176605,-0.3364434679191185,-0.39900727969667027,0.03311377342609975,-0.24181163403531164,-0.2614168025034621,0.12681664221054664,-0.17662977859175635,-0.07781092064406299,-0.6016642271186757,-0.29514094768768545
Cerebellum_Crus1_L,0.0931825326466143,0.2697952182714316,0.0036087990959057484,0.313301302349151,-0.15054602872331407,0.01723575716216749,-0.2135436252869173,0.01894377322430681,0.4474719451993777,0.07446681847023144,-0.22044689450245455,0.054371826924708266,0.2698362658344923,0.08290935460907012,0.18451665925155186,-0.00463671740640851,0.3596563971641436,0.5933971024756218,0.24127762073946554,0.12280975911224074,-0.04304332244556084,0.5403244477425425,0.17995141997879296,0.2437961685495517,-0.1416828758302601,-0.15707703638905465,0.028903393651271377,0.4057305550507624,0.3633123876363458,-0.07436687746409769,-0.4498340476132253,0.07329317084949724,-0.08340480595268547,1.0,0.3887117569606706,0.06521297908338004,0.0795669013898847,0.018478014388574573,-0.03883465867479052,0.667908785620803,0.043869256502142635,0.08880145056466596,0.1131993756063187,0.21971383653798768,0.2277861370222987
Temporal_Pole_Sup_R,0.4636032343305474,0.3935468205342882,-0.006540675868456665,0.3195410280391782,0.3917557977819157,0.5948636261249749,0.33538064767868175,0.40334727087903977,0.7214310112320651,0.15598196796754882,0.19435303879158233,0.2668217198294784,0.7122827121003683,0.46314163931411106,0.4206618356532229,0.5949071783892446,0.6170395825391324,0.6376139215239429,0.7117103615720072,0.5611610098760258,0.04391172514268333,0.6277957348349845,0.3372259180712407,-0.17051544754284406,0.3017968782748031,-0.12113966929521364,0.2908370844605993,0.6518841116763723,0.07571934842029632,-0.2357493085091842,0.014069448265329292,0.37878495968559234,0.14043985352176605,0.3887117569606706,1.0,0.12092875976346262,0.40756018422226764,0.5968252272897618,0.5235757667668091,0.32306896530973556,0.20714536552063798,0.4837482103337241,0.45344783339309525,0.2696327662284798,0.5967227194980855
Thal_PuL_R,0.03216245452927729,-0.08323873409299841,-0.3382132247316311,0.3692047201788835,0.21083278895148974,0.27850393785165906,0.11246284087790226,-0.09699562465133402,0.37955019411183194,-0.6635044935729297,-0.08325617637693815,-0.2653055729954018,0.2844747895140347,0.2782935201751788,-0.1917612679796346,-0.017242642355167974,0.23496326189913397,0.04445790171753198,0.07370672428499203,0.11708537240237568,-0.0673750942526833,0.04948366567703903,0.7442524358977595,0.24117794114308816,0.3810303143009447,0.29566464172733703,0.20317912663977755,0.22598579722987847,0.07410833024800947,-0.08823799182262282,0.24759487824478132,0.29480646982798003,-0.3364434679191185,0.06521297908338004,0.12092875976346262,1.0,0.15698644585095717,0.12106097048926903,0.31544008149683744,0.3366391498041481,0.13823794453215413,0.5307849994959706,0.14359959094271105,0.4094793143335543,0.3461205934116231
Occipital_Mid_L,0.29001631324688426,-0.06851087728203377,-0.6140735311589662,0.6067578819786744,0.6441686342545171,0.7124350170985261,0.8236217803758037,0.3119877941092845,0.5921867156404649,-0.09591123749626947,-0.18479978297907762,-0.16624007106038136,0.4353892010505247,0.32547660720538685,0.484489043627948,0.7526129603415876,0.24991537520226878,0.15927074346325923,0.2888008999634507,0.5874654160871146,0.3979827290131302,0.5519097257239873,0.06352789038514518,-0.3650236100452488,0.8682001956740112,0.33890010703109413,-0.12096412973301321,0.14431763685082222,0.04865582565651869,-0.5005624102806415,0.5678777861845485,0.7156309489810314,-0.39900727969667027,0.0795669013898847,0.40756018422226764,0.15698644585095717,1.0,0.5246163004851422,0.7933558376297013,0.2798285877856303,-0.08657190890958064,0.5879312591249554,0.5741019181579597,0.7332770442706363,0.8315588829406906
ParaHippocampal_L,0.7657679770855004,0.3648571017437591,-0.13392196136572526,0.5327422683583752,0.5062237674280785,0.71055943121204,0.5893569337542417,0.3878172114114647,0.6849969554338533,0.1472038050834106,0.4016928378666946,0.27251370258911434,0.5201640719047225,0.42283248017950303,0.6017429141639004,0.6767662738118543,0.43000086309921254,0.5809248232953401,0.6017136008952602,0.6762151490085802,0.040703398870123614,0.568725438704715,0.25831562667032804,-0.30114121757224843,0.5333801589569164,-0.017652273042402463,0.2676412374863466,0.34345261459348736,-0.08921640271205361,-0.4121797768586084,0.33863115863630316,0.7031732626225842,0.03311377342609975,0.018478014388574573,0.5968252272897618,0.12106097048926903,0.5246163004851422,1.0,0.6762365187648935,0.15852234224517686,0.3065225752488848,0.5390600498951026,0.6326365077248921,0.4651053809680173,0.6525008474337264
Precuneus_L,0.5141076862867014,0.043784488441757474,-0.5472859922458388,0.6493674323167324,0.6776449390350291,0.8213163888439972,0.8084084353542593,0.4088913150751222,0.7309125606278725,-0.018165630875962034,-0.01359908541888255,-0.0456130630192859,0.532195409918069,0.4348122712628297,0.5282694394459027,0.8603991010885865,0.36710284731471,0.3129368507428693,0.4689700987465662,0.8184843820901243,0.26613147497393763,0.5232237320361204,0.26018499160841835,-0.37941251217153876,0.8819078698837568,0.22160411020088322,0.18767467609529934,0.3507640496276659,-0.057065776472362426,-0.5068874377277143,0.5141455559172116,0.8065771344119643,-0.24181163403531164,-0.03883465867479052,0.5235757667668091,0.31544008149683744,0.7933558376297013,0.6762365187648935,1.0,0.21450011885521217,0.07789674317326145,0.7271786705333965,0.6480515319685642,0.645701678083781,0.8752026320050711
Vermis_7,0.07380734279930816,0.13479849057005744,-0.28662301060037704,0.5022370638446363,0.07227083077229138,0.12843964992626747,0.007670158506779138,-0.03209653143395172,0.5029902902343525,-0.2576086645013713,-0.2154543641743449,-0.24927400458361057,0.38221317034034197,0.11397826426247515,0.05254471209598964,0.06282638074305211,0.30287523925447934,0.3439946926277014,0.16005718742206007,0.23941178883658618,0.0814271919479018,0.6184623754640827,0.29152426976790896,0.1454543943263313,0.19077104262896558,0.07251176454996047,-0.07790408507940876,0.20325915805594927,0.23093643162820163,-0.17209215785543341,-0.09691995769498735,0.3145614093709799,-0.2614168025034621,0.667908785620803,0.32306896530973556,0.3366391498041481,0.2798285877856303,0.15852234224517686,0.21450011885521217,1.0,-0.048533170795307265,0.3458465737610846,0.22445781978094154,0.5260288405006647,0.3671538588605797
Thal_VPL_L,0.4146072227375914,0.28803524954063153,0.3511067250445382,0.03949857442098955,-0.2692188607215181,0.19348294631797755,-0.1150435452829891,0.11313198331285729,0.2563033386184198,0.18971186379594937,0.2685042626894431,0.21774812856401204,0.0753426184532129,0.27105718895329606,0.13970149343139004,0.013108421417431662,0.2549608356138179,0.48752098476603567,0.21858053120999502,0.20786218277266283,-0.08658274462632955,0.033448720547230394,0.32886882408945606,0.18250775680436787,-0.05757962324405263,-0.1809594264257278,0.4103588591884554,0.2970967674034554,-0.2876396865276116,0.32920398409573426,0.017971026055443776,0.07174287930507892,0.12681664221054664,0.043869256502142635,0.20714536552063798,0.13823794453215413,-0.08657190890958064,0.3065225752488848,0.07789674317326145,-0.048533170795307265,1.0,-0.12838485561673366,0.15375991849552262,-0.1570633248156518,0.039255273919233766
Postcentral_R,0.2684538904110837,0.035200534458599615,-0.6298311471747658,0.5713162387161228,0.8209306726897874,0.6336255763529615,0.6397947854611321,0.36338995061512686,0.6340526817295651,-0.3865174436763988,-0.05221423436061162,-0.11404843319937923,0.6037574124568837,0.31084713344504694,0.341565276665066,0.5592512314536834,0.23114214317098036,0.14112287639625218,0.47545769918062697,0.5055736241291556,0.029356933825050068,0.4990741207497728,0.4629511951302134,-0.10260560003702895,0.6848066727641795,0.2795793888089685,0.0328503717806471,0.33444643633983384,0.2669591399996305,-0.6863781749837228,0.2733838572228713,0.7147506061695421,-0.17662977859175635,0.08880145056466596,0.4837482103337241,0.5307849994959706,0.5879312591249554,0.5390600498951026,0.7271786705333965,0.3458465737610846,-0.12838485561673366,1.0,0.49936784914553645,0.694773342078174,0.7523451597160379
Raphe_D,0.48575720897910607,0.19008065395286258,-0.31727101588972423,0.5600653688948233,0.4248803194748093,0.6381910781435944,0.570313809093526,0.3219657359395396,0.6172526499990021,0.051374222808162076,0.10814583838005273,0.20381964210542078,0.4421023058487413,0.47703143029198036,0.5170608805182211,0.5823480722362249,0.3638550907433551,0.398200933548135,0.40968812834904816,0.5158473498127369,0.04071460372883301,0.5197502242408663,0.175646898787544,-0.16995674574103806,0.6028553670609084,0.17479883465673351,0.19349472664037787,0.2991056751151124,0.12272666310662816,-0.414055959984851,0.24870043948479978,0.6238584399154636,-0.07781092064406299,0.1131993756063187,0.45344783339309525,0.14359959094271105,0.5741019181579597,0.6326365077248921,0.6480515319685642,0.22445781978094154,0.15375991849552262,0.49936784914553645,1.0,0.5104027929836674,0.636599226134693
VTA_R,0.20322834040386817,-0.1457023351459349,-0.8148739142183903,0.8344921520232761,0.5632115747523226,0.48939233996495174,0.6171765180636102,0.11153712334536117,0.5431242399172769,-0.3685042253351576,-0.3197301690825043,-0.33662130437267246,0.5150984195382858,0.14435328899356126,0.44468663109856627,0.47038639386631836,0.08054265991328978,0.0927898000927436,0.06714486288642851,0.38793008086304487,0.2649933014830097,0.5454728144850279,0.20898498890312128,-0.14244355693195856,0.7908939809863009,0.3881420656196952,-0.16266562348453367,-0.02931148861445209,0.18419399762336006,-0.7048403005664152,0.37494449257816326,0.8031218708773377,-0.6016642271186757,0.21971383653798768,0.2696327662284798,0.4094793143335543,0.7332770442706363,0.4651053809680173,0.645701678083781,0.5260288405006647,-0.1570633248156518,0.694773342078174,0.5104027929836674,1.0,0.7086554423056842
Precuneus_R,0.4592662040494465,0.015612928238957872,-0.5096800456566565,0.6444033467394975,0.652912163111829,0.8131712784792927,0.7397239109568319,0.3109715371981614,0.8112684562153601,-0.07245135955436426,0.02086486885882711,-0.07414246016321673,0.6042335749780773,0.4796561271972564,0.529900901979015,0.8142735869765518,0.4780073496695148,0.3904459823619629,0.5094352593140851,0.7358845186190897,0.2170904691401354,0.662865707445448,0.2834571672891165,-0.3178406050819515,0.8086090272468369,0.24809040251935138,0.08876173620518733,0.41689669573814614,0.06843996000856023,-0.5555695002363874,0.4398000255346608,0.7510229739844925,-0.29514094768768545,0.2277861370222987,0.5967227194980855,0.3461205934116231,0.8315588829406906,0.6525008474337264,0.8752026320050711,0.3671538588605797,0.039255273919233766,0.7523451597160379,0.636599226134693,0.7086554423056842,1.0
