,Thal_VL_L,Cuneus_R,Lingual_L,Frontal_Sup_2_L,ACC_pre_L,Temporal_Pole_Sup_L,Frontal_Mid_2_R,Rolandic_Oper_L,Lingual_R,Vermis_8,Thal_MDm_L,Vermis_3,Thal_VPL_L,Raphe_D,Vermis_7,VTA_R,Thal_MGN_L,Cerebellum_6_L,Pallidum_L,Frontal_Inf_Oper_R,Amygdala_R,Raphe_M,Frontal_Inf_Oper_L,Thal_PuL_R,Thal_MGN_R,Precuneus_L,Frontal_Inf_Tri_L,Temporal_Sup_R,Cerebellum_4_5_L,Temporal_Inf_L,Temporal_Mid_R,Temporal_Inf_R,Calcarine_R,OFCant_L,Cerebellum_Crus1_L,Hippocampus_R,Pallidum_R,Putamen_R,Rolandic_Oper_R,Frontal_Sup_Medial_R,Vermis_1_2,Occipital_Inf_L,Parietal_Sup_L,Insula_L,Cerebellum_8_R,SN_pr_L,Calcarine_L,Thal_MDl_R,Putamen_L,Red_N_L,Caudate_R,Thal_PuI_L,Thal_VL_R,Cerebellum_Crus2_R,Thal_IL_R,SN_pc_L,SN_pr_R,ACC_pre_R,Frontal_Inf_Tri_R,Amygdala_L
Thal_PuL_R,0.14484764442568693,-0.11612791500166651,0.5886440197069168,-0.14524156625992818,-0.01895288827893396,-0.22422671891458948,-0.0044634326592179595,0.22598579722987847,0.15637095349498858,0.1329928760807943,-0.1917612679796346,-0.1937066337730547,0.13823794453215413,0.14359959094271105,0.3366391498041481,0.4094793143335543,-0.003082948616032153,0.08407136127037215,0.24285256926871857,0.1485268402190471,-0.3445733324480331,-0.3364434679191185,-0.10769705158455317,1.0,0.47482705596246483,0.31544008149683744,0.1302507257455761,0.27077752752908635,0.01802987045003991,-0.12244103834218852,0.37955019411183194,0.07139960765285591,0.4522318909111779,-0.11152287900861961,0.06521297908338004,0.3412873695100206,0.5761473289620694,-0.11819716233889073,-0.01198894491040032,-0.03229234385779699,-0.2653055729954018,0.0815793835248822,-0.11604138553448286,0.23821549590837549,0.26892291934572504,-0.3382132247316311,0.06141466776781464,0.2782935201751788,0.32143038258370155,0.3692047201788835,0.5572607665065537,0.1038752773422557,-0.16572461150656465,0.03594828196176318,-0.4480732390859227,-0.44101249328212727,0.03216245452927729,0.23496326189913397,0.07370672428499203,-0.38947709342182024
Thal_MGN_R,-0.3091447537378235,-0.3275419547700853,0.3513877148099121,0.0782025041568848,0.2010751810244208,0.18396463920294134,0.011787521001841073,0.2922575578478847,0.11765082240220709,0.14240188673633652,-0.4156310523979604,-0.03479457405227169,0.286940986400493,-0.02298726829118806,0.12178629348194825,-0.22260403900617348,-0.2199503933486819,0.25727326536704614,0.40991128266954807,0.4060877735864952,0.16483213117949866,0.22620357457510526,0.055321595917972984,0.47482705596246483,1.0,-0.06510916016730667,0.2255105674352144,0.15794921968739403,0.15355385240822092,0.20265201386597434,0.2376202432314112,0.21136583337577308,0.11657851658691182,0.3959699823910175,0.042087895763864486,0.5116090224559847,0.6026317997829597,0.08673847260781191,0.2779748647266145,0.18616181298409948,0.033373283806203566,-0.20829288200217277,-0.1784531846704335,0.3896158543077606,0.2211482419383983,0.33634190304214423,-0.1955623152279031,0.4224699761242275,0.4694882914522356,-0.16251865199767612,0.6997399772277982,-0.025694294386721238,0.3950892794946827,0.2669340035863665,-0.2884486979138105,-0.04317617152561127,0.020817865674192502,0.3405372747734146,0.2890160463115812,0.19090475997963843
Precuneus_L,0.7320821231396399,0.6909025232116722,0.6448247607621753,0.2512565404632931,0.21900089943244144,-0.000802978266871741,0.48321366599398824,0.3507640496276659,0.624059191404281,0.21014712551647075,0.5282694394459027,0.29335189139394596,0.07789674317326145,0.6480515319685642,0.21450011885521217,0.645701678083781,0.38737043718710196,0.3067785259543572,0.01205741923049443,0.3610818883004995,-0.001557179509914349,-0.24181163403531164,0.5699385058716993,0.31544008149683744,-0.06510916016730667,1.0,0.3917807055479233,0.6947166589092072,0.26532554348703974,0.0017910883242891215,0.7309125606278725,0.386580127801909,0.8119472888459225,-0.4799143612320358,-0.03883465867479052,0.35571866095276855,0.2839190032840414,0.33747251628035296,0.4095853274486877,0.2604149223385874,-0.0456130630192859,0.25175664437480666,-0.13196281824428766,0.317909687223719,0.28346579870661226,-0.5472859922458388,0.7706408621650255,0.4348122712628297,0.31329186172381984,0.6493674323167324,0.09349988216184682,0.40362087259200835,-0.10297912319803841,-0.3005309800216106,0.3873529862120293,-0.1122934835175601,0.5141076862867014,0.36710284731471,0.4689700987465662,-0.3255696230818518
Frontal_Inf_Tri_L,0.30666464561765067,0.19563929439168506,0.35738781733030606,0.8795838248898681,0.2514706762353405,0.362037130514213,0.6981465981284912,0.6746088615207605,0.4400132015661462,0.13136210707682974,0.2322740134435444,0.3761824740992871,0.07182730222870425,0.2751815379626231,-0.0027300844187569786,0.05086693575489126,0.029833789967539742,0.3327197773210957,0.15483295381163964,0.720339130865718,0.28695282544003764,0.3566768213387008,0.7869991001585176,0.1302507257455761,0.2255105674352144,0.3917807055479233,1.0,0.5435756355857171,0.14395338031987026,0.28788209455494684,0.39217594806079015,0.1716020807301207,0.43910314896502584,-0.024293141209346333,0.004095384847986703,0.43729248988198594,0.26517721647117576,0.03358235291226062,0.35392962427752334,0.7763618625296069,0.22370722726030878,0.13149833660523727,-0.05502301197250949,0.4308107563905079,0.21069816517248702,0.05980891746826884,0.2151309756259371,0.3558025237804022,0.24745944453954094,-0.11116326772812353,0.37232650610092044,0.11872900090421475,0.18424647342311226,-0.16150009477717792,0.1606000073025605,-0.10885933491734062,0.21149202213528456,0.35927111651443866,0.8041412189385712,0.1537300694298575
Temporal_Sup_R,0.5836896818720689,0.5075532394062701,0.7109920404275538,0.4200700560696878,0.4483135359140352,0.4550109574038164,0.6778746121217669,0.7173459515518986,0.7558817265726765,0.44569692898649116,0.5924619956216706,0.5279675086207701,0.2578616242102035,0.5637561169125539,0.3208155093275576,0.3823790798144851,0.2217470395388226,0.705464229938332,0.37247557077447835,0.7082287362511469,0.2320628424281799,0.09559448504685311,0.7093573015500058,0.27077752752908635,0.15794921968739403,0.6947166589092072,0.5435756355857171,1.0,0.574626717687912,0.48319849628734146,0.8598852981156778,0.7042763214184334,0.7583113191576693,-0.2701262911560325,0.36936315960603694,0.652759560900989,0.516040371244512,0.4664861345046946,0.7191472578098408,0.5461438447705983,0.23998892115073786,0.28921468397605543,-0.0775801118479295,0.7752465514611901,0.5634536799016667,-0.17864895208507214,0.7122865147150094,0.505519377000253,0.6386447952286524,0.5212871302141294,0.4535213736485114,0.2536398812549584,0.3093373063256489,0.16981967790049574,0.4249016453359191,0.19401143717276018,0.5659706746755663,0.6300156192972228,0.751476334972638,0.09566717995588168
Cerebellum_4_5_L,0.28877897373021777,0.28181980708822696,0.4791255761404171,0.18822177872622298,0.4748820522115371,0.5181150331543813,0.35585612833104857,0.4165041911776092,0.5493731657508255,0.3944117055847973,0.4053361169278468,0.5894016985847899,0.5571996004130532,0.37107622306741445,0.1603290650896785,0.02176599490046657,0.3716029400155267,0.7474202379677591,0.5907216552109462,0.48524104503055837,0.412360533649773,0.23357033461580856,0.4776406956838704,0.01802987045003991,0.15355385240822092,0.26532554348703974,0.14395338031987026,0.574626717687912,1.0,0.6242570463865978,0.5975277316555905,0.7403001118720519,0.34263024618054466,0.061289849880024276,0.3521020462102419,0.7374098582719723,0.5886966520578303,0.7431618938746698,0.6744781491694266,0.3321885414382367,0.5007887466218551,0.06716490838888271,-0.120541554032919,0.6730697650395362,0.5033842125884461,0.312706552991647,0.3768276093678476,0.39496373297186455,0.7010539494724977,0.36007121865322955,0.4547485751781454,0.3767512482103162,0.5230937165546169,0.39702553817942,0.3785110782817259,0.7575073909757214,0.7875367128742697,0.49874030877989933,0.49075277280657414,0.33420943670570563
Temporal_Inf_L,0.08360764536884681,0.20366598684234322,0.36793213998106195,0.2850175071011429,0.6099292423866979,0.7235580000407794,0.3157553625541436,0.6287856909112758,0.5760845473691669,0.4792335681328442,0.23706353513803588,0.6990839353510733,0.296857583126518,0.21196033327843217,0.3042464886707494,-0.11926943492461822,0.0043418049331639145,0.7510155601920566,0.4577241598133757,0.6380190139963523,0.19807120894350777,0.3111131368464866,0.5092032855353463,-0.12244103834218852,0.20265201386597434,0.0017910883242891215,0.28788209455494684,0.48319849628734146,0.6242570463865978,1.0,0.4892695770370318,0.7508032033210617,0.31542188994734,0.2956289018228136,0.7091364147937226,0.5419546323775202,0.2871703296197243,0.3126259183548952,0.6261404484245717,0.4466489775433302,0.50261136701811,0.48261050609642014,0.2343012687797806,0.6807048681630122,0.5510122384486671,0.43378605617576005,0.31260304296730973,0.3841072665767791,0.48017915179629056,0.03291125349744295,0.36920208562516077,0.07753251479316751,0.5745079729536002,0.6404078875128075,0.26005012522920096,0.5407732075681179,0.3590005720869897,0.6186698058813651,0.5458903257233904,0.3369797845562762
Temporal_Mid_R,0.5938725536666611,0.6088782981168445,0.8764670083226306,0.21835086343833487,0.42410167386281494,0.34594230505369994,0.5642692237250126,0.5413173055479451,0.8823706333210823,0.59141241327044,0.4480500509595938,0.43735074711224303,0.2563033386184198,0.6172526499990021,0.5029902902343525,0.5431242399172769,0.29888819266834266,0.7634614544612336,0.38646130990972744,0.6851425318102309,0.06945474507002682,-0.12773894198321828,0.6130092009317112,0.37955019411183194,0.2376202432314112,0.7309125606278725,0.39217594806079015,0.8598852981156778,0.5975277316555905,0.4892695770370318,1.0,0.8196305254904421,0.8662614579658602,-0.2911334228510016,0.4474719451993777,0.6437152261416915,0.5675810261410035,0.48001075433645823,0.6921317020554159,0.38438255898601104,0.046051882250597774,0.4081849645615492,-0.051398298622504016,0.7120891197315402,0.690241547547553,-0.255753059941361,0.7875127097117447,0.5783608802436063,0.6582430540860066,0.6851277106500292,0.4436195709894689,0.3143776889065244,0.2291496421466724,0.2826840960493012,0.32868043202725494,0.18251655788851714,0.6167394567070622,0.6516606609445795,0.7020083862336264,-0.10827810412600546
Temporal_Inf_R,0.3237790188877746,0.45992302405130864,0.644624280402303,0.12827754386530912,0.6119716384119902,0.5643623829495643,0.43572229468679075,0.47782426727582167,0.7956227931501753,0.621300846580336,0.3956386183356357,0.5833160678481871,0.33730257654465795,0.4703880631607305,0.44599025968796613,0.22991613080661336,0.2857458887838953,0.8394808047723827,0.49040270411178083,0.6768164466172355,0.26404138764484625,0.07393450956399625,0.525980562215514,0.07139960765285591,0.21136583337577308,0.386580127801909,0.1716020807301207,0.7042763214184334,0.7403001118720519,0.7508032033210617,0.8196305254904421,1.0,0.5751007343466821,-0.022135241537229334,0.5977275674993191,0.6344471229802563,0.4761904204898324,0.5975620372490508,0.7717934143311052,0.39125207303586135,0.3030753976722356,0.34118882136471085,0.006525456400546726,0.7336058592564869,0.6887728414319997,0.10004010250905475,0.640043491473867,0.5304931010903265,0.659303727525025,0.4816042919014995,0.39271969801413986,0.23462488774394766,0.4765756316304085,0.5456151092910146,0.397038841674182,0.5087163362544359,0.5943628888067987,0.7405597216685308,0.6189724156998101,0.2071731164347411
Calcarine_R,0.7143980977908989,0.7059080683165804,0.837229886419974,0.18769204350126323,0.2882729095500784,0.13962326816821952,0.4877276951873262,0.5279973015492571,0.8417622604894955,0.43610636979696354,0.46243808198586067,0.3907959163054862,0.12751206475276894,0.6582661910853455,0.4635611490596244,0.6858474330040393,0.2339780378586048,0.584268029727147,0.17868097485024254,0.507485021962751,-0.15966497494146076,-0.2622511388843442,0.5522180013624185,0.4522318909111779,0.11657851658691182,0.8119472888459225,0.43910314896502584,0.7583113191576693,0.34263024618054466,0.31542188994734,0.8662614579658602,0.5751007343466821,1.0,-0.4086028900670017,0.37636231316791297,0.4777136550045722,0.36695660876483027,0.18739421802887063,0.4939158517348797,0.2829158765347466,-0.04235100023549579,0.5668335582275544,0.05470330948942112,0.4964245556811461,0.5358896555170727,-0.43241410653363993,0.8006829436096198,0.46830152689574933,0.46192042215580437,0.6455759493060146,0.27251159239329215,0.28396420144963475,-0.03498016599726318,0.09762305994691904,0.2010825738290744,-0.08235208048158528,0.45557781446362644,0.5048995548597396,0.5431927935394243,-0.28714288724528353
OFCant_L,-0.5948616098780196,-0.5866161183084078,-0.18643806657669967,-0.012107743220649114,0.3575596652589877,0.4164366313386824,-0.39267814081572394,0.14062782025386059,-0.30713217691391664,-0.22164133669143923,-0.47550329665331675,0.01592592712599241,0.34050321954097956,-0.35298054496278297,-0.26557334739915855,-0.7315681937752996,-0.19702591532232686,-0.03679063709975563,0.22897162859279832,0.17078318192118638,0.24780250165877046,0.38714943196318974,-0.05732178754902388,-0.11152287900861961,0.3959699823910175,-0.4799143612320358,-0.024293141209346333,-0.2701262911560325,0.061289849880024276,0.2956289018228136,-0.2911334228510016,-0.022135241537229334,-0.4086028900670017,1.0,-0.12851749748006402,0.26161105861602824,0.20190333409132422,0.06239797164597577,0.13217080576494902,0.041078364071997095,0.2583240762373186,-0.29808209531030344,-0.0098817379303789,0.13927032704806305,-0.11952885670186851,0.7730253389251227,-0.5726795220557167,0.033136236647014365,0.14547596251704387,-0.6784427561096846,0.36273464789900195,-0.07541871821044957,0.5580961154029569,0.2122147358129947,-0.3461530406929439,0.20097210890261924,-0.120219497165278,0.1723060731609158,-0.00918537328992944,0.48051953764119915
Cerebellum_Crus1_L,0.16431896220495543,0.26655944962641015,0.43538341254902096,-0.06603362542424336,0.283284578649728,0.3600542373438916,0.16035426450189916,0.4057305550507624,0.5471351671533113,0.6688539330833233,0.18451665925155186,0.3385174416785015,0.043869256502142635,0.1131993756063187,0.667908785620803,0.21971383653798768,-0.10874338055374921,0.6755584787116888,0.28502423939242905,0.3148128848330375,-0.28015346542217573,-0.08340480595268547,0.13907082135272528,0.06521297908338004,0.042087895763864486,-0.03883465867479052,0.004095384847986703,0.36936315960603694,0.3521020462102419,0.7091364147937226,0.4474719451993777,0.5977275674993191,0.37636231316791297,-0.12851749748006402,1.0,0.20143560901035815,0.11501618865639983,-0.037995903651619874,0.3137017821928895,0.11006767654608317,0.054371826924708266,0.6935735886576353,0.31458440072800353,0.4765328579744153,0.6563373807213508,0.0036087990959057484,0.42065146842596374,0.08290935460907012,0.2661291664605652,0.313301302349151,0.18825176387392667,-0.10989495801034131,0.16606134217155014,0.8014801776201522,0.04300116549427745,0.2670689579569273,0.0931825326466143,0.3596563971641436,0.24127762073946554,-0.05647897644799805
Hippocampus_R,0.24508571622586436,0.08136035445600454,0.6677224967189439,0.3101497242824378,0.575199793357727,0.5483451867204594,0.32928704809538445,0.6194663942346742,0.5464450923787334,0.33200135534504144,0.20348190052461912,0.41097353622279187,0.6164075911089891,0.36370632728221103,0.1941295400980915,0.016174397499133363,0.249731576024841,0.6991595917826906,0.6851269457047545,0.6678746185731225,0.41442075645751997,0.24638562912543088,0.5384186872130673,0.3412873695100206,0.5116090224559847,0.35571866095276855,0.43729248988198594,0.652759560900989,0.7374098582719723,0.5419546323775202,0.6437152261416915,0.6344471229802563,0.4777136550045722,0.26161105861602824,0.20143560901035815,1.0,0.7364037280495693,0.5858856973782075,0.7046670089540938,0.4224703000203735,0.3291605745951273,-0.010355320649406731,-0.21063276247297047,0.7870068672269583,0.5038058094376584,0.327377440784417,0.27657977780966103,0.5216120418347974,0.8411849718921979,0.1807911097341489,0.7384901950267434,0.3251193992041208,0.5400585319017386,0.3020620062103876,0.05603038447174664,0.3518862723952753,0.60698317049254,0.6169191995031428,0.6327790629577251,0.34185733438881166
Pallidum_R,0.022717448589761186,-0.08299813532817583,0.6116972037662595,0.12645999598653332,0.3425221079633203,0.2918158900563401,0.2580161710776403,0.48216644298483685,0.32829357558386546,0.23226327629394775,-0.030841317296381864,0.1663624841563997,0.4668188484135031,0.19939257558261222,0.18298623751425802,0.004478609686134866,0.1339332175871883,0.4722289661850409,0.5584723543415729,0.5603188473106724,0.2098533032415084,0.09077044644120345,0.2986666563077269,0.5761473289620694,0.6026317997829597,0.2839190032840414,0.26517721647117576,0.516040371244512,0.5886966520578303,0.2871703296197243,0.5675810261410035,0.4761904204898324,0.36695660876483027,0.20190333409132422,0.11501618865639983,0.7364037280495693,1.0,0.4836406188424642,0.5419147094375408,0.3260075166812958,0.2013268107277764,-0.1585467262736446,-0.2069113454464412,0.6662429474663164,0.39672252827733795,0.21144278080870746,0.07317579408837697,0.4742501602726093,0.6896777956318536,0.24946249354924607,0.8898401105285199,0.1649923619675509,0.46922941469159757,0.2832333904757947,-0.07713964992643763,0.24668812341195948,0.507969172272934,0.5977426363141194,0.48030697655707155,0.12362529712403705
Putamen_R,0.18397384950606668,0.24999552006634695,0.29649681384127957,0.14207262044463992,0.46020294575360154,0.42332542515523053,0.33645070293645546,0.18647875355493548,0.400501130641599,0.20501047567515596,0.35115744890152206,0.33965830957055926,0.48032958771474776,0.3167980753924141,-0.07664208746084356,-0.06751737081764823,0.5321236683218031,0.4643861944136532,0.4953447894889048,0.41351878604513614,0.5983298024687725,0.22949604205582647,0.4471814528018751,-0.11819716233889073,0.08673847260781191,0.33747251628035296,0.03358235291226062,0.4664861345046946,0.7431618938746698,0.3126259183548952,0.48001075433645823,0.5975620372490508,0.18739421802887063,0.06239797164597577,-0.037995903651619874,0.5858856973782075,0.4836406188424642,1.0,0.6941316512442132,0.2642909382080882,0.36513140236073977,-0.2505608149736984,-0.319080334094075,0.5038678358773049,0.2704879967600842,0.27554546907240557,0.32589210624688025,0.3876964572540848,0.622796646889662,0.2840485066952528,0.32520417727453665,0.3682764673355807,0.5141846536374965,0.13773893605705864,0.5010634976691756,0.6394758990763489,0.7683539232141329,0.4805099980017149,0.44271038400791674,0.38106600071175006
Rolandic_Oper_R,0.22816959363014166,0.3607784607739871,0.5096261832586344,0.275189256625257,0.6750271012068068,0.6414330946743629,0.41693367893994826,0.660104648979092,0.6478280876933983,0.3386808083230772,0.4255126780412677,0.4498343862231998,0.44084327349167285,0.3775273919844255,0.10595067323562701,-0.032598666871731505,0.22799760405118483,0.7221642291719819,0.45601314477969895,0.7053797008371628,0.4431361003217137,0.16170772366050917,0.7073430059357657,-0.01198894491040032,0.2779748647266145,0.4095853274486877,0.35392962427752334,0.7191472578098408,0.6744781491694266,0.6261404484245717,0.6921317020554159,0.7717934143311052,0.4939158517348797,0.13217080576494902,0.3137017821928895,0.7046670089540938,0.5419147094375408,0.6941316512442132,1.0,0.39210502710757766,0.30332231295445006,0.12788854481925732,-0.1616327607397083,0.7593641252126833,0.4086225115656927,0.29714234904378506,0.5020178811662763,0.5072072615752429,0.6918433771092803,0.21764127005743275,0.4827122918973029,0.3500819571747709,0.6843716758458057,0.36696108159486024,0.42152641436848054,0.5335001973704295,0.6338186005222695,0.7665004632834357,0.6938680597327911,0.38415251285773755
Frontal_Sup_Medial_R,0.11492757314946128,0.18793765948169688,0.23794196437932733,0.8786798208805966,0.33361676250580585,0.5143601126987907,0.8387358325448661,0.5983275110084618,0.4664632034273156,0.2772564719437541,0.17218319194751286,0.5584720488238252,0.034259628577719844,0.2391553770289102,0.038852611423727125,-0.12036122977083455,0.13555199137250795,0.4169031261739127,0.27593448407281584,0.8073626896080626,0.47899131915415843,0.5866994728355625,0.7324349238631505,-0.03229234385779699,0.18616181298409948,0.2604149223385874,0.7763618625296069,0.5461438447705983,0.3321885414382367,0.4466489775433302,0.38438255898601104,0.39125207303586135,0.2829158765347466,0.041078364071997095,0.11006767654608317,0.4224703000203735,0.3260075166812958,0.2642909382080882,0.39210502710757766,1.0,0.5086767360821125,-0.006646752128464785,-0.08665981582738344,0.49341897918365446,0.33818599333569127,0.20946169801635967,0.1810348614215369,0.424539899352725,0.27661298039027116,-0.12039968757502341,0.4166853214239342,0.006505253719687493,0.2993733881726057,0.034110275643914556,0.33625236437732525,0.14438921811526892,0.3188446165654743,0.5038664389135704,0.813482757351452,0.3404627070983437
Vermis_1_2,-0.05223807172637295,0.012134197925361322,-0.07663788752423992,0.38743520368965695,0.32368426527252653,0.46007831430393065,0.33110281411281123,0.36473625484659294,0.1570492391997601,0.0023838685114792105,0.20614842542280004,0.7411945161469596,0.21774812856401204,0.20381964210542078,-0.24927400458361057,-0.33662130437267246,0.10314966328228732,0.2450793846078269,0.24441909243771376,0.3450952787328185,0.5254354289376193,0.5782043837953951,0.3455281555930725,-0.2653055729954018,0.033373283806203566,-0.0456130630192859,0.22370722726030878,0.23998892115073786,0.5007887466218551,0.50261136701811,0.046051882250597774,0.3030753976722356,-0.04235100023549579,0.2583240762373186,0.054371826924708266,0.3291605745951273,0.2013268107277764,0.36513140236073977,0.30332231295445006,0.5086767360821125,1.0,-0.0555885604909245,0.036519892397347625,0.30750540582371605,0.038616670478435096,0.4570520006548178,-0.05425468636157736,0.3614476886237378,0.1962269317481486,-0.20110060105991207,0.23165112446470815,0.12094557716323229,0.42844730936041653,0.03862719905587308,0.43091493082169086,0.5143209780048145,0.3467196961932841,0.3486232489282574,0.3209945645858429,0.48151602458493364
Occipital_Inf_L,0.47227037989098264,0.5528682452688398,0.3755773684531827,-0.036979965064564774,0.13647991297344655,0.05165692356503695,0.13958473464590357,0.34065933886137245,0.5268099576297243,0.3465743025386668,0.311690887109317,0.38235919060866264,-0.09597446435847269,0.3287878136694749,0.44400544289587135,0.4915939563860173,-0.021392514370248746,0.3397127318949569,-0.07111332405562322,0.1393389967551833,-0.5189023760093444,-0.3290466553508271,0.2138614596327782,0.0815793835248822,-0.20829288200217277,0.25175664437480666,0.13149833660523727,0.28921468397605543,0.06716490838888271,0.48261050609642014,0.4081849645615492,0.34118882136471085,0.5668335582275544,-0.29808209531030344,0.6935735886576353,-0.010355320649406731,-0.1585467262736446,-0.2505608149736984,0.12788854481925732,-0.006646752128464785,-0.0555885604909245,1.0,0.4963119654430571,0.17838736712581094,0.3629444313690782,-0.3316990597668344,0.5163063745633569,0.0942820551545452,0.013866039123907072,0.39093608130148655,-0.13945319996778163,0.06395219057897782,-0.12033655173720102,0.31871702480367736,0.09411610612747323,-0.047941521646584995,0.03977364149609626,0.20278361647377108,0.1487861987399005,-0.41703122356216543
Parietal_Sup_L,0.10875610320384553,0.13452875704302028,-0.0968099635679233,-0.10293065071302862,-0.0351568944199474,-0.04258598341559122,-0.05373803956458358,0.047876459816291524,0.023981460850205485,0.01600558143747169,0.05759028374615237,0.20503471610630083,-0.17227810593604273,-0.02751311380425775,0.06205799128445111,0.062211775576084184,-0.16704292207047647,-0.016339107994089216,-0.2099326324777082,-0.0710090627561134,-0.35829611154244173,-0.04807279002404548,-0.09705670367045686,-0.11604138553448286,-0.1784531846704335,-0.13196281824428766,-0.05502301197250949,-0.0775801118479295,-0.120541554032919,0.2343012687797806,-0.051398298622504016,0.006525456400546726,0.05470330948942112,-0.0098817379303789,0.31458440072800353,-0.21063276247297047,-0.2069113454464412,-0.319080334094075,-0.1616327607397083,-0.08665981582738344,0.036519892397347625,0.4963119654430571,1.0,-0.06556110257800164,0.01849603403343106,-0.008410578540794564,0.003057139046610828,-0.15797773565107653,-0.22221542387086413,-0.008639547516714445,-0.17842813608207844,-0.2109935932178394,-0.07856965066961837,0.15030682435840304,0.011029344011417962,0.005363727019431396,-0.20127429023326332,-0.03587583412215388,-0.06696865612192153,-0.20128033136192167
Insula_L,0.246973959963599,0.17243314198450255,0.6561657302210491,0.33992982938623884,0.5552129907597837,0.6319307102678349,0.47920734058229286,0.7694047991358214,0.6303541479767766,0.47776529189486844,0.29121915503701645,0.48303956090738864,0.4667463775498289,0.3553976694552346,0.2979333944964026,-0.00194267973190259,0.10242652133090613,0.7912986906918843,0.630619345517436,0.7718299940541449,0.29194130848502364,0.24306158447710507,0.6147954605509991,0.23821549590837549,0.3896158543077606,0.317909687223719,0.4308107563905079,0.7752465514611901,0.6730697650395362,0.6807048681630122,0.7120891197315402,0.7336058592564869,0.4964245556811461,0.13927032704806305,0.4765328579744153,0.7870068672269583,0.6662429474663164,0.5038678358773049,0.7593641252126833,0.49341897918365446,0.30750540582371605,0.17838736712581094,-0.06556110257800164,1.0,0.6132439455580568,0.22973770157014525,0.3834386977110597,0.4142692575197081,0.8087628107435123,0.24478210890973492,0.6992587875072297,0.1224625705692396,0.5697801676256999,0.4834483466814109,0.20908301040571214,0.39522869559139057,0.5135261196904674,0.6695987455319083,0.7106106392069965,0.31865990455614535
Cerebellum_8_R,0.35667865847978153,0.26980277136910896,0.6623383765251462,0.1227900177481432,0.38394756825829585,0.3784695249960655,0.3691991156961945,0.41537465959185144,0.6688792690695583,0.8284794468622728,0.19274994247650426,0.34337163145978966,0.16385802851370943,0.3503766984502896,0.683145396338518,0.3547875722979078,0.1758025445067464,0.7293664608471965,0.4511948475076228,0.5641141350307511,-0.029298675323241364,-0.021879464018509764,0.340005431057776,0.26892291934572504,0.2211482419383983,0.28346579870661226,0.21069816517248702,0.5634536799016667,0.5033842125884461,0.5510122384486671,0.690241547547553,0.6887728414319997,0.5358896555170727,-0.11952885670186851,0.6563373807213508,0.5038058094376584,0.39672252827733795,0.2704879967600842,0.4086225115656927,0.33818599333569127,0.038616670478435096,0.3629444313690782,0.01849603403343106,0.6132439455580568,1.0,-0.0802543009390609,0.4588629917236766,0.3075886199376326,0.5119784063945727,0.45880715945569794,0.3959335280556119,0.042228297859911654,0.20205380429744388,0.5821216987738401,0.10828937804986087,0.1910025338683815,0.3865654247087903,0.5096778365262247,0.5022872674300973,-0.02366059380397583
SN_pr_L,-0.5593706694675181,-0.4433854075563447,-0.24443023144966688,0.18368483096576657,0.33974757870718253,0.5547018499255879,-0.11359349975294387,0.1834765999260497,-0.16528098499936925,-0.08169478904198048,-0.2667238919851808,0.15981788023303845,0.3511067250445382,-0.31727101588972423,-0.28662301060037704,-0.8148739142183903,-0.08416844442246711,0.18754954001539775,0.37087499600074414,0.2625224185415685,0.5015735541768535,0.6075264940214613,0.10513513183713717,-0.3382132247316311,0.33634190304214423,-0.5472859922458388,0.05980891746826884,-0.17864895208507214,0.312706552991647,0.43378605617576005,-0.255753059941361,0.10004010250905475,-0.43241410653363993,0.7730253389251227,0.0036087990959057484,0.327377440784417,0.21144278080870746,0.27554546907240557,0.29714234904378506,0.20946169801635967,0.4570520006548178,-0.3316990597668344,-0.008410578540794564,0.22973770157014525,-0.0802543009390609,1.0,-0.4698759955271381,0.031676472695446975,0.2315468035881326,-0.677862108951076,0.3539647758455686,-0.07499553498342917,0.6469588638657809,0.33690191708310685,-0.0956600550945749,0.5704609763373713,0.11827702639910578,0.18545209380854497,0.16211150853290052,0.7107329471408188
Calcarine_L,0.7360095652233586,0.8245532771578724,0.6432737106741117,0.12791675709273692,0.2990789757827416,0.15091139331584347,0.4659730065343083,0.29527894546524047,0.7969048411539785,0.4900384025902692,0.6594848292498937,0.3886818458891246,0.020625233514282592,0.5984982150655814,0.44228495770776866,0.662950570378085,0.3152839459877617,0.5975933089651959,0.09384032153761059,0.3365354435768188,-0.026843897530738407,-0.23491351518392925,0.5111268242245228,0.06141466776781464,-0.1955623152279031,0.7706408621650255,0.2151309756259371,0.7122865147150094,0.3768276093678476,0.31260304296730973,0.7875127097117447,0.640043491473867,0.8006829436096198,-0.5726795220557167,0.42065146842596374,0.27657977780966103,0.07317579408837697,0.32589210624688025,0.5020178811662763,0.1810348614215369,-0.05425468636157736,0.5163063745633569,0.003057139046610828,0.3834386977110597,0.4588629917236766,-0.4698759955271381,1.0,0.35214362330786636,0.31642413837480143,0.7263450979590259,-0.07510729127914939,0.29604412227240234,-0.03983995257220631,0.11632389266000966,0.49880132108741576,0.13401217377999877,0.48067246400477126,0.3767686612738958,0.4398807450065763,-0.22082733975048044
