,Supp_Motor_Area_L,Vermis_1_2,Putamen_L,Vermis_3,Frontal_Inf_Oper_R,Cerebellum_7b_L,SN_pc_R,Thal_MDm_L,Frontal_Inf_Tri_L,Calcarine_R,Red_N_R,Thal_PuM_R,Precuneus_R,Vermis_10,Parietal_Inf_L,Frontal_Mid_2_R,ACC_sub_L,Raphe_M,Thal_LGN_R,SupraMarginal_R,Cerebellum_4_5_L,OFCant_R,SN_pr_L,OFCpost_L,Amygdala_R,Occipital_Sup_R,N_Acc_R,Insula_L,Thal_MDl_R,Thal_PuA_L,Thal_PuM_L,Occipital_Mid_R,Parietal_Sup_L,ParaHippocampal_L,Thal_AV_R,Frontal_Med_Orb_R,Thal_PuI_R,Frontal_Mid_2_L,Pallidum_L,Temporal_Pole_Sup_R,Rolandic_Oper_L,Frontal_Sup_2_R,OFCant_L,Thal_VL_L,Thal_PuL_L,Thal_PuL_R,Paracentral_Lobule_L,Thal_VA_L,Pallidum_R,Thal_LP_L,Cerebellum_Crus2_L,Thal_LP_R,Cerebellum_4_5_R,ACC_sup_R,Angular_R,Cerebellum_3_R,Temporal_Sup_R,Hippocampus_L,Cingulate_Mid_R,Thal_MGN_R,Frontal_Sup_Medial_R,Thal_MDl_L,ParaHippocampal_R,Cerebellum_8_R,Putamen_R,Thal_LGN_L,ACC_sup_L,Olfactory_R,Cingulate_Post_L,Postcentral_R,Cerebellum_10_L,OFCmed_L,Vermis_6,Supp_Motor_Area_R,Parietal_Inf_R,Cerebellum_8_L,Frontal_Inf_Tri_R,Occipital_Inf_L,Occipital_Sup_L,Frontal_Sup_Medial_L,OFClat_L,VTA_R,Heschl_R,VTA_L,Thal_Re_L,ACC_pre_R,Rolandic_Oper_R,Thal_VPL_R,SN_pr_R,Cerebellum_7b_R,OFCmed_R,Occipital_Mid_L,Lingual_L,ACC_pre_L,Caudate_L
Red_N_R,-0.6881784676603567,0.15720292567535188,0.2571230318508793,-0.12283231458324936,0.17259454882061906,-0.0026888650200289814,-0.7555492299134767,-0.5252491522412465,-0.08197055767592551,-0.4118579088010858,1.0,0.5528217903651086,-0.5344182017014937,0.2408776162160877,-0.6602608174646609,-0.36115704886740224,0.4247097811531257,0.3734338573558789,-0.7036143249026123,-0.7958763199424734,0.13558459527260858,0.737752487623531,0.8108980910788484,-0.3835253585425253,0.24928868785856909,-0.25305982814587247,0.47018746192617666,0.20627016260884723,0.06275523007535126,-0.22640732130279276,0.14654857386947964,-0.5023739528518775,-0.08230613542594575,-0.3571643148989934,0.05797915094934721,0.5640241396005281,0.10436836634528504,-0.20553246685792476,0.3847037722994849,-0.16554692932713574,0.11726043291505464,-0.14620255751631037,0.8358379809375681,-0.6960240780451799,-0.16646561861742196,-0.01690368208332528,0.19419611915823248,0.18163962941339504,0.3431723668019012,-0.043611284103642595,-0.17356424858890016,0.34687527358073794,-0.26129672936293136,-0.03365629764444199,-0.6621398362637652,-0.004668107161778548,-0.2357604008290103,0.3874836966961119,-0.29992921706750963,0.5804090957865121,-0.002001819025172837,-0.2928671029501619,0.07880997344855266,-0.06401442929139148,0.11031951191673615,0.05458706271634336,0.03272488999237403,0.40733230930887243,-0.31925438380819443,-0.6090287356729631,-0.32551684007881715,0.37802956886335165,-0.3973581853311999,-0.6418758670567261,-0.3744293095714732,0.16270303915417828,-0.005335577344791702,-0.3599086437520266,-0.4470361316671244,0.17859286089436482,0.6400520125266492,-0.7456834358919149,-0.24382558109916727,0.5266642750119416,0.2190033954940794,0.18319125709494716,0.2122916629593595,0.11504916079205846,-0.0973518532904535,-0.4380229705090202,0.6062239327671048,-0.6500922833530303,-0.10570746343611877,0.30782725958397217,0.2097698351634167
Thal_PuM_R,-0.1519294194395182,0.21189134410620575,0.6554629168131538,0.25284991599524403,0.6558714654448177,0.269234651496952,-0.23083434174908898,-0.07652125551302992,0.39643405005151383,0.299853399626655,0.5528217903651086,1.0,0.15637169701082002,0.32344208833476273,-0.33321812667372946,0.16839084603349214,0.19740488410861415,0.3128146159943705,-0.11521296735204876,-0.1573859576241975,0.41097322217467935,0.41524694031950404,0.38032411924370124,0.19126344324624364,0.2712205755627063,-0.11478906791603422,0.6853903237525193,0.6872806627449239,0.5874688193755124,0.12636834113887566,0.4990842619091261,-0.15373965637932674,-0.16306576875480996,0.16988079528474848,-0.048999972667200284,0.17127678816726452,0.005784199893024393,0.2616342778854776,0.5360185780778656,0.36671176339111883,0.603928650218842,0.34988403130078427,0.41115129755888585,-0.09231018890329447,0.03197059596083909,0.4393680024411801,0.1909608836942845,0.6390781253462143,0.7257056855356749,0.10385067120911799,0.16427159624385199,0.3550211327641854,0.3374004278599096,0.42140905293866066,-0.054639597785184346,0.12038779057695902,0.4858808457903737,0.6513834171832448,0.3251975607065559,0.7360685917400239,0.3747703778549537,0.018855937761743966,0.3567879891491127,0.37526685651464564,0.2529114928301735,0.18485254548483693,0.5621614079476083,0.45516658442902824,0.28043192332511924,0.09905303416954472,-0.11475058954809658,0.354069896502316,0.10812701463816324,-0.09194901014715795,-0.26009664094704404,0.4426823634952403,0.532227141553969,-0.06801039408726506,-0.1571936124084425,0.3980448548537916,0.40522362599086315,-0.19947114461001114,0.17903440187958883,0.5778129185270338,0.3650471798634806,0.5973534323857711,0.5674682565759186,0.48247744294461764,0.22538470035875333,0.0580557598289056,0.21789357339822427,-0.12359924940821962,0.5326332207530251,0.5148612608197531,0.46910702942593596
Precuneus_R,0.652912163111829,-0.07414246016321673,0.35014065938431754,0.346005886008036,0.4376486282184085,0.28423326248414305,0.7401505310055431,0.529900901979015,0.4098322241455917,0.9180021391642593,-0.5344182017014937,0.15637169701082002,1.0,0.015612928238957872,0.4824355655958342,0.515267686805527,-0.1755764724476078,-0.29514094768768545,0.7510229739844925,0.7670817070796604,0.2515138027275863,-0.38238421404378575,-0.5096800456566565,0.6042335749780773,-0.09142285831678902,0.06843996000856023,0.09738555976407937,0.3732334945365715,0.4796561271972564,0.42799788827740337,0.25858608479545797,0.5386606228331515,-0.005465369186819628,0.6525008474337264,-0.06339756940160624,-0.4078219207905533,-0.07245135955436426,0.36534788267222046,0.08804188289190522,0.5967227194980855,0.41689669573814614,0.43969556126302517,-0.49738947812244366,0.7299617169342956,0.17870425606407397,0.3461205934116231,-0.3178406050819515,0.2834571672891165,0.21985786426496218,0.16208293878450106,0.3657653433613228,-0.0016489073375925548,0.5833970153923663,0.5214680844690078,0.7830046815390169,0.12345816618746788,0.7213273497008108,0.10050648018560711,0.8448784414379257,-0.00804514631478451,0.2601910049018447,0.3931090161677186,0.31528997841300804,0.41499585465576244,0.23743955285438853,0.14660941437059763,0.4511233470361468,0.050581106334333645,0.7358845186190897,0.7523451597160379,0.2494148029241578,0.02086486885882711,0.662865707445448,0.7038444903393043,0.24809040251935138,0.18930956507346938,0.5094352593140851,0.4887575861088155,0.5147124528571944,0.2108273976082623,-0.2858336100683855,0.7086554423056842,0.3109715371981614,-0.04366337158480608,0.08876173620518733,0.4780073496695148,0.47629061125374406,0.2268280621755824,0.4592662040494465,0.4920659534399448,-0.39056356809098836,0.8315588829406906,0.7115397387073652,0.25641944138466827,0.2642703007015577
Vermis_10,-0.06968073115456049,0.5210235360357298,0.42712026406798903,0.5083091987930516,0.4160600703544139,0.15214133235504715,-0.0382496433195863,0.0916041626701448,0.21222546371675965,0.18775421989099295,0.2408776162160877,0.32344208833476273,0.015612928238957872,1.0,-0.08581917690362315,0.2564894887937491,0.36535277633851404,0.3653808230987315,-0.010812820202200674,0.01851346580372247,0.5397084081400016,0.13789448079753697,0.37259271491519746,0.1895512509442935,0.31531251389497417,0.035476016022094346,0.3053297594259658,0.529088838965043,0.17128317891009096,0.14502280760871444,0.3961388216596688,-0.035987777078792145,0.09070371225684509,0.3648571017437591,0.04054117737401322,0.17287102022452255,0.17287583109894647,0.0991604730922403,0.3506423463439881,0.3935468205342882,0.3929336086673432,0.27588688750985907,0.24917953125130485,0.0818739934911759,0.060384114727973365,-0.08323873409299841,-0.0020166802497702165,0.2778357629245584,0.37898328538248355,0.026274584932002524,0.020944324364849783,0.22254061216044974,0.4763696042573224,0.35796976448789697,-0.15059313694576457,0.4229610929146543,0.3397266987470453,0.5834607723719856,0.13829319310120053,0.2147878798580716,0.39680675020048456,0.10228052581101654,0.5176507004998137,0.4234581894004321,0.30087591337121955,0.137531065782464,0.3522364606150073,0.3210023889886584,0.1529359748614092,0.035200534458599615,0.1472793524939398,0.28285467352908367,0.2174104978695345,-0.0361791454874067,-0.29331838601772964,0.6284930614953811,0.37031069896937385,0.0031680543058351537,-0.1273778979651786,0.4500380938751842,0.2808789416203513,-0.1457023351459349,0.2826260123567198,0.15385045846555837,0.2176783156470767,0.3602301946956218,0.3460736402897939,0.3598912366545378,0.3170106025984854,-0.056976022087676624,0.32722244730781286,-0.06851087728203377,0.25881937323524423,0.3538428451976126,0.40066159242584093
Parietal_Inf_L,0.632573763721885,-0.07402667872416556,-0.1806281552036406,0.1459973395279859,-0.06429816788465545,-0.13522701411250995,0.45846115993510644,0.4191525459924002,0.22040675879754995,0.3483343325879794,-0.6602608174646609,-0.33321812667372946,0.4824355655958342,-0.08581917690362315,1.0,0.23052996405005796,-0.23894440711435572,-0.22201560581648846,0.5625698056387937,0.6916221798784815,-0.09697123402806367,-0.3069287845635908,-0.5754441366516692,0.2718779767036295,-0.1298312287609103,0.08383185933435815,-0.3173887102648027,-0.14030036851150798,0.0038578213859816737,0.29105500942749896,-0.025021319885564875,0.2949145507775957,0.09976403649285988,0.39810668957201206,-0.06944205411602537,-0.266835416546358,-0.08734354496300017,0.2749854091193998,-0.2778466697508852,0.1440188008230231,0.03167423467575948,0.17843130827379083,-0.4772289266014474,0.5954765210062613,0.2577912492435581,0.058100742924386724,-0.31065231104056007,-0.03735265833570885,-0.19806536228235505,0.06750180247775217,-0.04668334916879217,-0.3400215050786184,0.22924613189381407,0.1086631406239243,0.5731314260380431,0.029984322156985207,0.2559987259417395,-0.2618922744597524,0.3385641001599791,-0.39174738272503,0.05418825806364609,0.28817575540393037,0.07192964428273632,0.001471707498209563,-0.038706432172573316,-0.0879119674446057,0.056532397909206625,-0.296734478475559,0.35921884833294865,0.48941011592967093,0.14247516863978937,-0.20831435830752465,0.18952053011058967,0.504371747717774,0.3615862931899283,-0.10694947049446006,0.06730290009757378,0.17966773018334972,0.5175538518084678,-0.008894432881607997,-0.30980747220398974,0.5092409105505886,0.4063390555603538,-0.34363483082921387,-0.14514710557936872,-0.0759642000205539,-0.09503673092773221,-0.15006322837551617,0.08612292616602397,0.24415191014783127,-0.2886597579149949,0.6303887360231203,0.12210966534380824,-0.0903918113710304,-0.11910798364249144
Frontal_Mid_2_R,0.6905401664013835,0.33110281411281123,0.29081330273153316,0.5257064974110571,0.7024437090361394,0.045790218280965855,0.37059740874493996,0.43801815017332874,0.6981465981284912,0.4877276951873262,-0.36115704886740224,0.16839084603349214,0.515267686805527,0.2564894887937491,0.23052996405005796,1.0,0.11199899775820785,0.36122695569547225,0.4265281916092356,0.6017446384022164,0.35585612833104857,-0.5353822928911423,-0.11359349975294387,0.5088222401903576,0.3622569886501803,0.25420712872646833,0.058972771412481126,0.47920734058229286,0.38191243844501405,0.12355656679530715,0.19539104431495719,0.2822488942780709,-0.05373803956458358,0.5738850203348319,0.12293302854133091,-0.41281654770582366,0.2029670736117622,0.7080345786968517,0.17670728569368443,0.6228135201080176,0.49865001628225025,0.8624330155635067,-0.39267814081572394,0.4204293059240662,0.1844493395895399,-0.0044634326592179595,-0.19768677650532968,0.17125478990341067,0.2580161710776403,-0.0010914878388589035,0.010506057614879027,0.19012015519798225,0.5294559441769687,0.6574370873105361,0.25987814121286457,0.315113337938532,0.6778746121217669,0.3089771718986723,0.6977104950142337,0.011787521001841073,0.8387358325448661,0.2250375499235755,0.4699671845260438,0.3691991156961945,0.33645070293645546,0.1805065122400897,0.38451896072901637,0.10392008316103951,0.5534820152593121,0.6640819076356683,0.4530875021238999,0.31007606620162004,0.5717022179527427,0.8021524897535458,-0.17391370983631624,0.4183187408274469,0.8141436172431987,0.13958473464590357,-0.0715930655554846,0.6508158237100985,-0.01670735355760196,0.21788514096093187,0.43909812576146123,-0.24230674311846753,0.23653848029393842,0.3922605433606369,0.41693367893994826,0.3110088636311412,0.4469103430096248,0.12470669187382181,-0.0876162893224143,0.31594195258661284,0.32751827937780276,0.10181896098205256,0.24422139427310852
ACC_sub_L,-0.35146426770802164,0.5192316916037387,0.2822870815982039,0.4072538934065173,0.3645363430815404,-0.22852072915472652,-0.3148688034436267,0.13704963261949746,0.07979381616846268,-0.16022081500623664,0.4247097811531257,0.19740488410861415,-0.1755764724476078,0.36535277633851404,-0.23894440711435572,0.11199899775820785,1.0,0.4710599444651174,-0.21946874588171364,-0.2362542043076057,0.5336634960989785,0.4026033043924152,0.6733018358118638,-0.08192057769853528,0.5559241530262005,-0.23750424640650847,0.23974233763412853,0.3452497812434923,0.14246455805235111,0.005048776991132692,0.33768403644482703,-0.30916362674052317,-0.05704156731591048,0.1672513836703518,0.3896168485024185,0.6114453979242861,0.621173506343524,-0.01029058579782862,0.2385290945635048,0.23144960140253507,0.2860099794210273,0.11493714739254902,0.5363588953590879,-0.17673020252446425,0.10211808163120778,-0.4953459289534366,-0.19345873701116242,-0.1880467794870657,0.20971561481399,-0.0551105465662296,-0.35755752411605285,0.5771745311224679,0.24170543811063128,0.5028719364741167,-0.5069381162714279,0.6206618973555027,0.1405968843519155,0.5131286485893177,-0.01658142447519183,0.025784318571932457,0.2806041754716006,-0.008101110841999727,0.5288102740698499,0.023688369249551547,0.6084281249975104,0.3792154724752537,0.09270050859129698,0.4520327853346086,0.1795536409698276,-0.43202055203648604,0.29449541374137367,0.4347121180171145,-0.040758231457492085,-0.29766428893076624,-0.32334986875555305,0.34388678491225566,0.3230619151469914,-0.21252893098112569,-0.31507777686115196,0.4857507049788144,0.5130868000680596,-0.5782536640289585,0.11796792428930643,-0.2501008359911203,0.4405366078191507,0.3141378768941362,0.5427338671784817,0.42730280807882554,0.4410621394900478,-0.41627442267035786,0.6120494768696311,-0.2306153001399293,-0.11656071697436694,0.4477292975053205,0.4743370914886979
Raphe_M,-0.06920075407131399,0.5782043837953951,0.1350143541504326,0.40113480909786103,0.408684651926232,-0.2188574610976389,-0.4265970118999423,-0.026151737712698464,0.3566768213387008,-0.2622511388843442,0.3734338573558789,0.3128146159943705,-0.29514094768768545,0.3653808230987315,-0.22201560581648846,0.36122695569547225,0.4710599444651174,1.0,-0.3922947214978371,-0.2051447010678521,0.23357033461580856,0.2335512593508735,0.6075264940214613,-0.10071566511209647,0.5950338655919423,0.02712897510538512,0.03477686703973195,0.24306158447710507,0.17719401087321912,-0.16246377626309016,0.16453858576340888,-0.38423553298569824,-0.04807279002404548,0.03311377342609975,0.22665738164939073,0.24526907859557734,0.4179414734519478,0.3762836804407555,0.24176559716241885,0.14043985352176605,0.2594606517945511,0.42916703741899365,0.38714943196318974,-0.2523623494598282,0.1409099727168364,-0.3364434679191185,-0.0026112490393096865,-0.03576913545645343,0.09077044644120345,-0.11730665689818312,-0.3385388992194377,0.34874858393356173,0.0974604480403439,0.2847876475378175,-0.5135098840866585,0.3406207552020516,0.09559448504685311,0.3881240824873424,0.023716017046453965,0.22620357457510526,0.5866994728355625,-0.18213166285808605,0.2997210749457818,-0.021879464018509764,0.22949604205582647,0.18481722721118155,0.12749134983283889,0.2085378360198124,0.015656696718398182,-0.17662977859175635,0.2289928703190601,0.46546902702928616,0.01528512571278803,0.009296919138878073,-0.4309492106668797,0.3093352663092013,0.40639620517686786,-0.3290466553508271,-0.5025609953666386,0.571954275917223,0.5997883645103088,-0.6016642271186757,0.2797269552100621,-0.11050524097207716,0.15180690121341267,0.11303170534686997,0.16170772366050917,0.25564630768988583,0.0894769556033474,-0.46435769374536146,0.6145420695854282,-0.39900727969667027,-0.19580125078370209,0.20147999495001284,0.15117559249878215
Thal_LGN_R,0.577593231287027,-0.12669034797240242,0.28975146797453427,0.2263393054654874,0.15064087461012043,0.08723915904105571,0.8066611736746536,0.5842817827514495,0.13629588827474162,0.6970443818463046,-0.7036143249026123,-0.11521296735204876,0.7510229739844925,-0.010812820202200674,0.5625698056387937,0.4265281916092356,-0.21946874588171364,-0.3922947214978371,1.0,0.7893903387061502,0.3380974127641293,-0.5450835172817119,-0.6766636125644346,0.5583889241844013,-0.056470498840759505,0.08551667248940961,0.011678595435179774,0.23442848743398717,0.26819561581843754,0.4239954411744093,0.19795063953398415,0.588318238416303,-0.11868445032489426,0.7031732626225842,-0.17958608055113537,-0.45008214074347425,-0.07175863569380869,0.14853475098797359,0.05771531920286461,0.37878495968559234,0.0833010875437093,0.21234422016895022,-0.6798358645788461,0.7953577776009099,0.11128993960775897,0.29480646982798003,-0.23151681899853255,0.1589141510248063,0.19567661913217818,0.19527450994180637,0.19607332948820227,-0.18032198531257165,0.6157300870854882,0.3409495653097775,0.7499874600281923,0.20940010536354078,0.6009233644941845,0.02624617499501949,0.5492178894904551,-0.2085823346898903,0.09241620505368932,0.589117809777159,0.3926343566152019,0.38222149897652385,0.3622936202813197,0.23182358366145905,0.19086792771509828,0.04807971576343575,0.6673179002997075,0.7147506061695421,0.29257369840483227,-0.11227232491189078,0.5854347330151309,0.58291018619037,0.2572393297331639,0.18489506472557934,0.2779169001006519,0.28751307837158585,0.4857547497458202,-0.014994261643163946,-0.6001100515247287,0.8031218708773377,0.22259591400752055,-0.15291734951055497,0.08303081678382396,0.19423223664529682,0.23662631623989447,0.1598909721082954,0.5485191154726426,0.5613206955841735,-0.5244094098240134,0.7156309489810314,0.5735809018057334,0.044664156881931726,0.21082711718882363
SupraMarginal_R,0.8441222139742819,-0.019765959932806765,0.059205945108893335,0.33896324469379047,0.22473425596885804,0.07043878527716037,0.7471853207924164,0.5687025027540263,0.4382728869668387,0.718026975589214,-0.7958763199424734,-0.1573859576241975,0.7670817070796604,0.01851346580372247,0.6916221798784815,0.6017446384022164,-0.2362542043076057,-0.2051447010678521,0.7893903387061502,1.0,0.08765516560078164,-0.5903770467756856,-0.6872506501534154,0.5168750274009395,-0.12547730652469993,0.17635167108492644,-0.16961931505388217,0.14370493485706962,0.2521797122757953,0.36538656288819915,0.16562109518948595,0.539341489093062,0.06010555337280577,0.5734748329174393,-0.031031715651001036,-0.507887334599828,-0.1256720796427377,0.4615986341722757,-0.19752453720724658,0.4599966110580703,0.25651954732407406,0.46223558115452873,-0.6601538756777193,0.7972836953393829,0.3333855848215974,0.21767517395506653,-0.30855986927125173,0.17276757119032538,0.02600779626986601,0.15276823583955917,0.1758590465523292,-0.24383691415869052,0.5093925431623575,0.34567723740878936,0.7984506889473055,0.061133054672864645,0.5953852959211845,-0.07598687025709815,0.6001207689606778,-0.2688601461320471,0.317512324841944,0.39347223056426245,0.1999880234660102,0.22527301240172798,0.06664893949458181,0.003891985363351579,0.2465397577934237,-0.2182034272273078,0.5980775584396671,0.8369150692416438,0.229067697692256,-0.18962950537152135,0.4872021272530412,0.7759041988394099,0.2709203943018998,0.03493219917218017,0.3860487215614584,0.3568362439825458,0.5035536655445316,0.15428848524729,-0.43656956329803764,0.7015964726381426,0.5276998146709992,-0.2888861844669724,0.022813274628086192,0.09828763467381724,0.10154403198908525,0.04946917865212426,0.32053230362036556,0.46865648185180636,-0.4705604593575374,0.7598035802539443,0.4273089898152086,-0.07881012554038869,0.012287923806745666
Cerebellum_4_5_L,-0.10713018454567536,0.5007887466218551,0.7010539494724977,0.5894016985847899,0.48524104503055837,0.1332783995290472,0.2080305070956176,0.4053361169278468,0.14395338031987026,0.34263024618054466,0.13558459527260858,0.41097322217467935,0.2515138027275863,0.5397084081400016,-0.09697123402806367,0.35585612833104857,0.5336634960989785,0.23357033461580856,0.3380974127641293,0.08765516560078164,1.0,-0.021261392202477827,0.312706552991647,0.30615873303531,0.412360533649773,-0.07610997215303471,0.4625918074677601,0.6730697650395362,0.39496373297186455,0.36465032234143896,0.5588884764023203,0.05137777668342061,-0.120541554032919,0.6566454877464075,0.15198479428499814,0.09530542870963486,0.41182394135784045,0.04534654937245231,0.5907216552109462,0.47699838614457957,0.4165041911776092,0.2553110808253365,0.061289849880024276,0.28877897373021777,0.06836733905700274,0.01802987045003991,-0.011438072794333747,0.2533690440683145,0.5886966520578303,0.07636196957956397,0.018269781163428787,0.4797165345827888,0.7830396156311287,0.596271672889808,-0.07257613296415327,0.7394940010175829,0.574626717687912,0.7522897123102951,0.2899888075588465,0.15355385240822092,0.3321885414382367,0.38104416645233036,0.8348223426178439,0.5033842125884461,0.7431618938746698,0.5880268550997847,0.3724403098645046,0.5229627445493884,0.5161978401620188,0.06476123186905601,0.3810802977811308,0.40365586979080575,0.45990770443432316,-0.003250812085084629,-0.279087847340085,0.7058476370769657,0.49075277280657414,0.06716490838888271,-0.1652630368515445,0.3891976281806413,0.03435790937875669,0.02176599490046657,0.12124653506703198,0.02026252954642152,0.5606449388330279,0.49874030877989933,0.6744781491694266,0.6400476130406316,0.7875367128742697,0.05493883907657928,0.08994580084955871,0.04293573869507672,0.4791255761404171,0.4748820522115371,0.7258215049324497
OFCant_R,-0.5517442104286171,0.09980366532473012,0.10316381470583039,-0.10428936226601988,0.07959814739173776,-0.13700435025067265,-0.6670578127730715,-0.3990178317479147,-0.06342023093412227,-0.3471908789352703,0.737752487623531,0.41524694031950404,-0.38238421404378575,0.13789448079753697,-0.3069287845635908,-0.5353822928911423,0.4026033043924152,0.2335512593508735,-0.5450835172817119,-0.5903770467756856,-0.021261392202477827,1.0,0.5897395203834279,-0.41487483128779434,0.24304881507527715,-0.3767709367297784,0.27545130979264104,0.052172303384930445,0.07464033082025381,-0.09831213952297559,0.09489575350405646,-0.5025759193234526,-0.09605315746182032,-0.25762398165099776,0.09980593337356605,0.7626034232931549,0.07959710565655369,-0.13233321261462852,0.17325746526554578,-0.18205711913516417,0.06784898653831291,-0.18802831628051683,0.8646885353674985,-0.477047268402895,0.002064499782936335,-0.06378141102846163,-0.011326426440691205,0.05127474527029476,0.13207625094843933,0.019762683484096384,-0.21319722315242617,0.16233219218080072,-0.22615158204728114,-0.006895342984245924,-0.4627544882318978,0.006530996256404185,-0.24104557744491192,0.2135575158275887,-0.21557422849966534,0.36583047832743465,-0.10417534254657128,-0.3191299510936801,0.04387387826630041,-0.16262028993852698,0.04700795405271338,-0.029937342592828185,0.08634819083463996,0.24008055776510026,-0.16365694343201018,-0.6120138319463099,-0.3365048064593858,0.2093165138925686,-0.4224884626094903,-0.6169230193126102,-0.1127886560106734,-0.006537543414917116,-0.06804114032535385,-0.3182943019813081,-0.09772479572952876,0.18832207911852344,0.6973774136676567,-0.5744179045551977,0.007053251832195255,0.3575497680439242,0.03770396439943125,0.1749399156930496,0.14362419049385722,0.020258462664913292,-0.1695751118602111,-0.36457835714880554,0.7086372943193467,-0.29461104396460536,-0.0975875280793227,0.4761431461538318,0.17537385834730143
SN_pr_L,-0.5616975762095164,0.4570520006548178,0.2315468035881326,0.15981788023303845,0.2625224185415685,-0.1439290392023328,-0.6451832664913989,-0.2667238919851808,0.05980891746826884,-0.43241410653363993,0.8108980910788484,0.38032411924370124,-0.5096800456566565,0.37259271491519746,-0.5754441366516692,-0.11359349975294387,0.6733018358118638,0.6075264940214613,-0.6766636125644346,-0.6872506501534154,0.312706552991647,0.5897395203834279,1.0,-0.35298193174457665,0.5015735541768535,-0.21960936178540838,0.2935868758263309,0.22973770157014525,0.031676472695446975,-0.14590526520867975,0.21801711369884735,-0.5750807295625313,-0.008410578540794564,-0.13392196136572526,0.2966539663508787,0.5895164610321675,0.3735033037406874,-0.03432991282874175,0.37087499600074414,-0.006540675868456665,0.1834765999260497,0.036295681725983804,0.7730253389251227,-0.5593706694675181,-0.0018158943857681624,-0.3382132247316311,0.10056479306606692,-0.0034829289721725405,0.21144278080870746,-0.13628392480620652,-0.3273138278356587,0.4450146683660676,-0.10676847406039149,0.1592523300577799,-0.7931989408241968,0.3134462058282239,-0.17864895208507214,0.48478208461602473,-0.22520972847755036,0.33634190304214423,0.20946169801635967,-0.27820465326529215,0.29527139010554565,-0.0802543009390609,0.27554546907240557,0.18925809050793052,0.06803658147473354,0.4007297307737336,-0.2677420249725122,-0.6298311471747658,0.011094634526970291,0.5169722185399355,-0.2655827147862845,-0.4825265729828321,-0.459808784314846,0.2997909838140354,0.16211150853290052,-0.3316990597668344,-0.5286734481670056,0.38051438952648864,0.725337199338819,-0.8148739142183903,-0.06340131535717743,0.1553361203624927,0.28316059211009115,0.18545209380854497,0.29714234904378506,0.24264326338005415,0.11827702639910578,-0.6274379416458878,0.727096169624749,-0.6140735311589662,-0.24443023144966688,0.33974757870718253,0.28810637056203414
OFCpost_L,0.455526818390872,0.009790358022103453,0.31751660272784066,0.30097265014748076,0.3912780500018719,0.25024251573750295,0.48061918937075865,0.4256093022450666,0.3424952348216153,0.6070902348633569,-0.3835253585425253,0.19126344324624364,0.6042335749780773,0.1895512509442935,0.2718779767036295,0.5088222401903576,-0.08192057769853528,-0.10071566511209647,0.5583889241844013,0.5168750274009395,0.30615873303531,-0.41487483128779434,-0.35298193174457665,1.0,0.017378865114737217,0.18782889286729987,0.16964240638184566,0.4706050070797396,0.36706192980124636,0.28952899397443227,0.234504941848115,0.3944416654129608,-0.056896100064909964,0.5201640719047225,-0.20760237297298192,-0.2527245181032942,-0.05159783559108232,0.29778741721621244,0.11637084536738827,0.7122827121003683,0.3639683827112148,0.3696428055188773,-0.3957718423275352,0.5191512895179432,0.05871328950423004,0.2844747895140347,-0.06010234134990811,0.2936833918691332,0.3175971708970867,0.10304925595769271,0.27538765259794035,0.05970824461274845,0.5090707992774978,0.4471115577082193,0.49692597331075644,0.1605141568789186,0.6058448388733322,0.25050201714219733,0.5538072251668928,0.07082464759776126,0.31481409404805305,0.36074826910425456,0.3143921588964753,0.464807345665724,0.2555086207474688,0.1554794233155768,0.33737361453035936,0.331950315170849,0.5024024823584874,0.6037574124568837,0.27196067126119633,0.04128453103343925,0.5745853866308799,0.5086428591507375,0.05479640013102759,0.3672364579587627,0.4341950181553229,0.2988525255525211,0.25932117588984216,0.22065489221576268,-0.23437500469221184,0.5150984195382858,0.1711597205238217,-0.042680355858343254,0.09734210054776478,0.4245429163740527,0.3452762171648009,0.2549691140911066,0.3306995726382544,0.4486985828033179,-0.272428415037992,0.4353892010505247,0.5334621774778705,0.14723749455678858,0.22832529797009488
