,Thal_PuL_L,ACC_sub_R,Red_N_R,Putamen_L,Thal_VA_L,Cerebellum_4_5_R,Temporal_Inf_R,Thal_VA_R,Thal_MDm_L,Temporal_Pole_Sup_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,SN_pr_R,Fusiform_R,Lingual_L,SupraMarginal_R,Vermis_9,Cerebellum_4_5_L,Rolandic_Oper_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Parietal_Sup_L,Thal_IL_R,Temporal_Mid_L,Occipital_Mid_R,Thal_AV_L,Temporal_Inf_L,Thal_PuM_R,Thal_PuM_L,Cerebellum_Crus1_L,Cerebellum_Crus2_R,OFCant_L,Temporal_Pole_Mid_R,Cingulate_Post_R,Cerebellum_10_L,Rectus_L,Hippocampus_L,Heschl_R,Lingual_R,Vermis_1_2,Thal_MDl_L,Rectus_R,Thal_LP_R,SN_pc_L,Red_N_L,Calcarine_R,Cerebellum_10_R,Frontal_Mid_2_R,Cingulate_Mid_L,OFClat_R,ACC_pre_R,Parietal_Inf_L,N_Acc_R,Temporal_Sup_L,Supp_Motor_Area_L,Thal_LGN_L,Vermis_3,Occipital_Sup_L,Vermis_10,Olfactory_R,Precentral_L,Temporal_Pole_Sup_R,Temporal_Sup_R,Parietal_Inf_R,VTA_R,ACC_pre_L,Occipital_Mid_L,Frontal_Sup_Medial_L,Angular_L,Postcentral_L,Supp_Motor_Area_R,Pallidum_L,SN_pc_R,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Thal_LP_L,Precuneus_L,Thal_PuI_L,Olfactory_L,Occipital_Sup_R,Caudate_L,Cerebellum_6_R,Postcentral_R,Amygdala_L,Amygdala_R,OFCpost_L,Cerebellum_7b_R,OFCpost_R,VTA_L,Putamen_R,Temporal_Mid_R,Thal_IL_L,Cerebellum_Crus2_L,N_Acc_L,Thal_MDm_R,Calcarine_L,Hippocampus_R,ParaHippocampal_R,Vermis_4_5
OFClat_R,0.18505677531120265,0.35757446423177114,0.2913956967399451,-0.04859123175745562,-0.07592898761837552,0.06945982785152766,0.10149704128801583,0.020127257530862645,0.017441319364811782,0.5050201674142859,-0.07980095358655981,0.276039315617471,0.3253595023337414,-0.06510999652608512,0.0687690002092602,-0.14897974726893498,-0.15358742664802838,0.16397215645419724,0.08186807818341835,0.11872022105587918,0.3690732697544208,0.15732339069123422,0.23082933889642696,0.17351264738809447,0.17370252280210965,-0.26100814792142757,-0.40792697287775326,0.476899902774706,0.18424298273401726,0.17338136719930874,0.16031949691028935,0.13765720299424228,0.5106868540428365,0.5404777729057897,0.15539651003026167,0.14990885802684636,0.37840612114105204,0.23850983834379055,0.39929270865069216,0.0039908569367146235,0.4294362725042555,-0.28088174825688983,0.5022357479529803,0.2779429490982008,0.24506496474544767,-0.44909201205756416,-0.1728000233046536,0.2389438273204,0.10048518632806806,-0.005014356388924846,1.0,0.18569063395186552,-0.12543387617007987,0.03501462473407898,-0.0206195890134334,-0.12755675869475885,0.014721716736697008,0.4211662973651538,-0.24459260298306182,0.34879108428284256,0.06799737558229534,-0.07037733867827414,0.2506890496369395,0.03849446789095066,-0.28491995190796526,-0.42687015077312573,0.3596195534389832,-0.14487195425268962,0.4983346169877503,0.09834975568950266,-0.15236274652104786,-0.15579187871604697,-0.0019443757178448239,-0.34855625293180464,-0.0772421963851965,0.2407550959323116,-0.12862809230426658,-0.20574027701169337,-0.11104299079161419,0.6223816041455684,0.08516256543422249,0.19696882566350318,0.11433082620351688,-0.314415398982909,0.3042999287930492,0.25628848135436316,-0.037511468616701855,-0.23834755049499462,0.004226460846258032,-0.1536154838466141,-0.039005298592800476,-0.09693698234753426,-0.373279950086417,0.014974323497477451,0.6707389010729449,0.2025357456124598,-0.12615888234744474,0.11405608894393114,0.07951814389906894,0.16427478544238844
ACC_pre_R,0.011111810975054422,0.2096000094854224,0.18319125709494716,0.5399383000266118,0.3516791781611909,0.5583323100469004,0.7405597216685308,0.4117950887808655,0.20953100561729032,0.5377159487265204,0.5142962731110472,0.547711906558138,0.7305315239834929,0.48812232845679304,0.6199059096256452,0.5496120261799714,0.09828763467381724,0.44349655920337255,0.49874030877989933,0.7665004632834357,0.5038664389135704,0.3817538980744293,-0.03587583412215388,0.2730563016507537,0.5270867275854411,0.07116180486136148,0.2633628952469842,0.6186698058813651,0.5973534323857711,0.33416607943205306,0.3596563971641436,0.359305101973914,0.1723060731609158,0.49950880063715614,0.6635332553270817,0.2037565476799543,0.1569442515814646,0.48560290723944693,0.08030045890503523,0.5967229319609075,0.3486232489282574,0.1272871256221233,0.17809224671816362,0.48367943665768137,0.27286571398815385,0.23086767819236514,0.5048995548597396,0.29595634027096296,0.3922605433606369,0.42511135967798774,0.18569063395186552,1.0,-0.0759642000205539,0.6605194358243129,0.44410459971854044,0.07559475596017262,0.21548521223333839,0.46092097919601965,0.06696793783751916,0.3602301946956218,0.5659783764573091,0.1365054839364505,0.6170395825391324,0.6300156192972228,-0.09134124390197694,0.08054265991328978,0.7626836163466829,0.24991537520226878,0.6040250110121632,-0.14013814812654168,0.15332860562276343,0.1997447698201602,0.42222322222829767,0.12791912051317075,0.3226202609125431,0.4157547244186047,0.19326345657510335,0.36710284731471,0.20766576399394734,0.512065802540636,0.006517676960889498,0.6594466728573258,0.5567305608322956,0.23114214317098036,0.17521427031414238,0.27610287102527264,0.4245429163740527,0.199120086545729,0.5788560390731774,0.18243546889614595,0.4805099980017149,0.6516606609445795,0.20646246664512663,0.23250227451970612,0.3938388807613036,0.4762723142859638,0.3767686612738958,0.6169191995031428,0.49446765498166506,0.6578825507162142
Parietal_Inf_L,0.2577912492435581,-0.20610896671453843,-0.6602608174646609,-0.1806281552036406,-0.03735265833570885,0.22924613189381407,-0.07357160107585377,0.1131873694106894,0.4191525459924002,-0.23097786524112932,0.35921884833294865,0.2234808600942022,-0.06429816788465545,0.08612292616602397,-0.06217764544990711,0.12210966534380824,0.6916221798784815,-0.13486145451485132,-0.09697123402806367,-0.09503673092773221,0.05418825806364609,-0.059775614451653435,0.09976403649285988,0.28883101766046804,0.25866672180710726,0.2949145507775957,0.08916120436344674,-0.25438690429448535,-0.33321812667372946,-0.025021319885564875,-0.22804164767163465,-0.5117849094047917,-0.4772289266014474,-0.33680980622509554,0.15067429478971225,0.14247516863978937,-0.36245284495976154,-0.2618922744597524,0.4063390555603538,0.15893938356594617,-0.07402667872416556,0.28817575540393037,-0.2827315427004049,-0.3400215050786184,-0.2931711443361644,0.37501477053289406,0.3483343325879794,0.055115471325651824,0.23052996405005796,0.514136034417416,-0.12543387617007987,-0.0759642000205539,1.0,-0.3173887102648027,0.4921609449336255,0.632573763721885,-0.0879119674446057,0.1459973395279859,0.5175538518084678,-0.08581917690362315,-0.296734478475559,0.6992909020120861,0.1440188008230231,0.2559987259417395,0.3615862931899283,0.5092409105505886,-0.0903918113710304,0.6303887360231203,-0.008894432881607997,0.25590852083988985,0.7414355145106839,0.504371747717774,-0.2778466697508852,0.45846115993510644,0.3156235673008784,0.14805904104829945,0.06750180247775217,0.5853845782009964,0.23678514408321663,-0.30977920627817673,0.08383185933435815,-0.11910798364249144,-0.275930821013404,0.48941011592967093,-0.3822224079850423,-0.1298312287609103,0.2718779767036295,0.24415191014783127,0.0843912883928383,-0.34363483082921387,-0.038706432172573316,0.1913060159045289,0.07078215306616971,-0.04668334916879217,-0.3093355263131041,-0.1742815773278887,0.39291779301189284,-0.08315824174939689,0.07192964428273632,0.01780704214067261
N_Acc_R,-0.06593452019713474,0.13813068645185358,0.47018746192617666,0.5318933988391521,0.6207003556810522,0.3090074990014717,0.4289007826629971,0.3338919147408725,-0.15101394001617835,0.26848930561053674,0.18592574878420673,0.15901459723094336,0.4762076381582378,0.3798534043672004,0.4985349575107098,0.5057396314990328,-0.16961931505388217,0.3303810565776149,0.4625918074677601,0.4911755830829804,0.21065510666909068,0.167651480569267,-0.07315518919697307,-0.1821372165757343,0.18721860405856683,-0.04211719668935958,0.40800458006757995,0.3629735587581721,0.6853903237525193,0.3704331484618222,0.25871932497361955,0.41916432227252726,0.32801225124919786,0.29688275602349196,0.3393598876501783,-0.11342096457651972,0.1835674558564126,0.47782799236009826,-0.1342944553289557,0.23484958756172872,0.1418768906679792,0.0796242832676573,0.13119148789479673,0.28802452070921125,0.2370501181138145,0.1273513204228179,0.26524623560848143,-0.01615077393451353,0.058972771412481126,-0.024832505776807914,0.03501462473407898,0.6605194358243129,-0.3173887102648027,1.0,0.11662468159546469,-0.23081024909851827,0.13178289402769983,0.11935088261001386,-0.04887011897845927,0.3053297594259658,0.640086308643595,-0.18085423504463535,0.29884057145092224,0.36420878014351143,-0.09839277191664282,-0.09901926802189118,0.4722229019147788,-0.15118122206182255,0.2536671960344129,-0.31161478405621285,-0.19504187710749513,-0.20093515773392942,0.5166720041462015,-0.12774941279926325,-0.04436327458983757,0.10859131715899477,0.17826838692809976,0.10633287256798672,0.04069777311440309,0.4646197926183443,-0.08361687017830956,0.5824367229527417,0.4054185911817875,0.07672230967816895,0.09125267178609944,0.09135960551044282,0.16964240638184566,0.16916933572418746,0.4370991514374971,0.5631543734333249,0.3410700348447136,0.41660403210262303,0.4139534237086838,0.173871653898269,0.3131823771291443,0.37571824734480674,-0.009462236169301334,0.5925825138147692,0.34850596399576733,0.3486379877496981
Temporal_Sup_L,0.389373301143857,0.006058262170579162,-0.3591531834773708,0.41636467103205405,0.4059456497355939,0.5865182407338321,0.3869973935114927,0.33953959460327904,0.5263731192082363,0.21069954924136525,0.6643674492719397,0.728910006572784,0.5127056696585862,0.45457399344185856,0.4474851045838246,0.6196574722286219,0.7210514706377629,0.1909169929891754,0.3040201554934627,0.5081826127554153,0.3934674948916319,0.1229444475659996,-0.08479063951178045,0.2730950650172504,0.8272563459957786,0.24902483386787014,0.3892062906352965,0.21368331606223676,0.3020465153896082,0.43750864573320736,0.01723575716216749,-0.22734544028661172,-0.25571112478894437,0.04650195334061895,0.6707043734774586,0.10163450021901344,-0.23909337161628552,0.24317965915081377,0.5974015230013697,0.6445501106458885,0.09010614370649933,0.3726232020012867,-0.2395402932161469,-0.0043238538818882915,-0.09911660408112305,0.4040770909226936,0.8004707566158896,0.09959807919947392,0.4921313301383812,0.7714070723286858,-0.0206195890134334,0.44410459971854044,0.4921609449336255,0.11662468159546469,1.0,0.648255416623458,0.09499431965643439,0.4221163332023729,0.4722559913270737,0.19090361513420853,0.044362688710257295,0.7950474751688198,0.5948636261249749,0.731668564987831,0.12841764956148058,0.48939233996495174,0.35070661833562755,0.7124350170985261,0.38322315346480806,0.31184852072257857,0.7525921472529129,0.5923831301837278,0.11111091946381044,0.5129218568238865,0.44270716172459423,0.5458815803511465,0.21414892478404676,0.8213163888439972,0.45975541648175666,-0.03607072899348484,-0.10736001320225556,0.30118579566962755,0.22729957241190524,0.6336255763529615,-0.1212028472864572,0.07075292276283489,0.5197485226132302,0.30210803706731815,0.5089508680669832,0.008140490832308424,0.23106257933399138,0.6893668605592973,0.357048076606095,0.16495652049993842,-0.0019179977655022313,0.36075957796808744,0.6291460461023458,0.5275913619299009,0.4455291272802833,0.48826473545766114
Supp_Motor_Area_L,0.31143550862440145,-0.18973133000115924,-0.6881784676603567,-0.06390257300150846,0.18580514080013674,0.26477895442379534,-0.005663533380467181,-0.02955136722902499,0.3589815001469091,-0.14721071558836923,0.42427316626082895,0.5222440077927303,0.2877185243414569,0.16081472002874606,0.10646460527594155,0.2911912354593333,0.8441222139742819,0.041935637755193274,-0.10713018454567536,-0.013309958662926346,0.49192069131861543,-0.03638166723049543,-0.029261596996909407,0.27469188386178445,0.48991825593962346,0.38559266701902317,0.19453215936406337,-0.1632479782998037,-0.1519294194395182,-0.019914931011767525,-0.15054602872331407,-0.4605847816088044,-0.6099029208409327,-0.3658117298850976,0.40729021821670014,0.10396389315284456,-0.4637316099880794,-0.16737709501462347,0.47856934513463795,0.40368142589283657,-0.04387875673865916,0.19317576675320516,-0.4908227321240936,-0.36681786925925464,-0.41821551153501135,0.32788528010316886,0.548538583188523,0.03575227832571561,0.6905401664013835,0.6802681539756238,-0.12755675869475885,0.07559475596017262,0.632573763721885,-0.23081024909851827,0.648255416623458,1.0,-0.16013723710371927,0.20182776947591002,0.42436396627249784,-0.06968073115456049,-0.24894774447359289,0.8847364385115488,0.3917557977819157,0.43228200543906137,0.20265131310672357,0.5632115747523226,-0.13776752836714323,0.6441686342545171,0.30165491447222736,0.20404487520386813,0.7884027331093946,0.9338632133762421,-0.18050569451320528,0.5445956655830001,0.42605825542933307,0.566956452534788,0.09041954844491144,0.6776449390350291,0.1573385001655683,-0.41171079239239644,0.17979536257380183,-0.14757170678128098,-0.05398713293802052,0.8209306726897874,-0.3165277338324339,-0.021015862967517878,0.455526818390872,0.2886589404998895,0.12640563852155143,-0.19651926669173755,-0.07936713186821683,0.37041608598484566,0.19709739461365117,0.03826476659547121,-0.38287086938557896,-0.08715595611020774,0.4607291971745899,0.03655378936074071,0.11804598052359463,0.21600031301987066
Thal_LGN_L,0.04053619182035128,0.38735476454556683,0.05458706271634336,0.4908750763186361,-0.016689357192869698,0.37036314696360007,0.455113993800873,0.29794172867534935,0.3693981590218123,0.3913235885637114,0.3835278543710483,0.29055163068314116,0.23830191594864944,0.5267403819317947,0.45899707718520766,0.2173162130977435,0.003891985363351579,0.2393991262290977,0.5880268550997847,0.4476506413196444,0.1096924032794466,0.48604515854174074,-0.1777094535748938,0.3128519765360913,0.04269230467482606,0.01920001303547932,-0.01937393606915136,0.3413749532316438,0.18485254548483693,0.36904766332794603,0.22425796471446968,0.26275995591638557,0.004654603874957608,0.265038994290791,0.35620444087495134,0.41270670082870525,0.10496055891900044,0.4799887467182277,0.04875199519884614,0.3516281206223904,0.1733465431880466,0.26068287002216245,0.14740103078274275,0.4545961152880945,0.5398167252478907,0.20369570592303293,0.14416739528061526,0.3892173436722105,0.1805065122400897,0.18449449366819876,0.014721716736697008,0.21548521223333839,-0.0879119674446057,0.13178289402769983,0.09499431965643439,-0.16013723710371927,1.0,0.24137956859867876,-0.1432022835273306,0.137531065782464,0.3385982070844818,-0.14761727960995985,0.27872833538106334,0.31219305910623313,-0.20621460157265495,-0.007625755120653025,0.3222949802881565,0.0015104483554186357,0.18349614338232903,-0.09524343221478453,-0.08091214344248997,-0.04729438161465493,0.4905061129146014,0.22248925166550787,0.274057405795391,0.1777453398277178,0.02222282021940902,0.14709017678102226,0.3657350700087799,0.23833060451474114,-0.14356912473562297,0.48293101381674547,0.42365793627338044,-0.05625662605198065,0.2717521566749734,0.2568983916535956,0.1554794233155768,0.007594362164159661,0.22083756074480987,-0.11601085404502935,0.5738038347783277,0.31585602785548933,-0.08770892997887232,-0.0015240119253656485,0.2719763938523001,0.2197830149478558,0.30664812193864066,0.42185248160575667,0.4537894189594101,0.38854996081361315
Vermis_3,0.20175817357179723,0.29786897778408133,-0.12283231458324936,0.28444174022292656,0.05779794474923747,0.7235646523142099,0.5833160678481871,0.29384854588555664,0.4876475011692129,0.44286973882304903,0.37950878082152456,0.5811375045912609,0.5226685110636861,0.4639419934444993,0.4688211246700818,0.2375022383632723,0.33896324469379047,0.26612603007357855,0.5894016985847899,0.4498343862231998,0.5584720488238252,0.6993943005672153,0.20503471610630083,0.5839972661720895,0.4086050509041854,0.11857504243609825,-0.1159751156599775,0.6990839353510733,0.25284991599524403,0.41615485736890717,0.3385174416785015,0.1476679404421999,0.01592592712599241,0.3108762868427493,0.5519456332741127,0.43488064209271227,0.010295613416584604,0.41924061159752424,0.43155526582682635,0.562210932123997,0.7411945161469596,0.14046967402265226,0.08601654137528941,0.3126098111795739,0.45942170242798047,0.1481024293816894,0.3907959163054862,0.4279235954545588,0.5257064974110571,0.425489927576645,0.4211662973651538,0.46092097919601965,0.1459973395279859,0.11935088261001386,0.4221163332023729,0.20182776947591002,0.24137956859867876,1.0,-0.05662898144128741,0.5083091987930516,0.10450666907729116,0.24825436218499078,0.5332462600023277,0.5279675086207701,-0.15572161638253915,0.03940771833806853,0.4071709020334104,0.2786190904031106,0.5555774506088627,-0.1362249533247271,0.2610548467479169,0.265182915289951,0.16965085116548334,0.2374329077268966,0.46864806556927624,0.5511093629399576,0.0297072174072064,0.29335189139394596,0.21106633033167574,0.30955231537400857,0.25164973170033167,0.3839743408185198,0.44383016825248384,0.17188974377990135,0.22139494923695707,0.31870327184041497,0.30097265014748076,0.05421388237049706,0.34034807681843354,-0.31301021982687394,0.33965830957055926,0.43735074711224303,-0.17959632054660873,0.13831205750168693,0.4427774788420511,0.3076975428622047,0.3886818458891246,0.41097353622279187,0.48482671312610726,0.7836759079673369
Occipital_Sup_L,0.2360647063879381,-0.39905615703769215,-0.4470361316671244,-0.05241140988556085,0.2013922070601279,0.13240728465093213,-0.0475417051065777,0.07687252082090074,0.14730172161211952,-0.2978627981429731,0.19466344891242848,0.08126661686128032,-0.08657857204668817,0.04351856440532651,-0.03534757687362416,0.3190222780008929,0.5035536655445316,-0.1940247210692951,-0.1652630368515445,-0.08294598023971421,-0.1894591897756575,-0.27581432750344426,0.07053001653678669,-0.06647682445865716,0.36614203880728846,0.3267400603900123,0.3711838276169428,-0.2265799185070947,-0.1571936124084425,0.042476836163556866,-0.13888468562354125,-0.3166887180066993,-0.2457015435426775,-0.34510686064907564,0.039472072616653,-0.19770370219683508,-0.35683706046040325,-0.25251458050242065,0.13113487292072176,0.1567785814707323,-0.3234144147493361,0.22139747684570676,-0.30410076751458975,-0.4297820690776652,-0.4475335856616033,0.40437602250515803,0.45054208389582595,-0.20332864109421322,-0.0715930655554846,0.41683518229248734,-0.24459260298306182,0.06696793783751916,0.5175538518084678,-0.04887011897845927,0.4722559913270737,0.42436396627249784,-0.1432022835273306,-0.05662898144128741,1.0,-0.1273778979651786,-0.12820867760229224,0.5528291078569947,0.14901260001773955,0.1322810584871106,0.44552943410020995,0.5757149509693585,-0.027327848602896113,0.5876973907608481,-0.13640779458157626,0.4384713942942408,0.5694611317898719,0.28416870496935076,-0.18761820049129505,0.447796506092771,0.22131879328461057,-0.04910299489394618,0.2243562168576106,0.5632293158707713,0.22903126430941714,-0.2523525050575673,-0.10994978243303899,-0.09659067077534633,-0.24939623375762032,0.4129663754016933,-0.5367480471116213,-0.3908149689554757,0.25932117588984216,0.43789598174764394,0.2992251880915409,0.04822069242851049,-0.13033400398045764,0.2410773352545903,0.38558173283541575,0.19217707160765912,-0.35990294583389476,-0.014710737020866513,0.29433072629690454,-0.010781107758461302,-0.09381841274961927,-0.053299684203576295
Vermis_10,0.060384114727973365,0.31582634217571187,0.2408776162160877,0.42712026406798903,0.2778357629245584,0.4763696042573224,0.43062842799710993,0.17095649939491178,0.0916041626701448,0.47537043682179164,0.1529359748614092,0.3475353517667694,0.4160600703544139,0.3170106025984854,0.5451485294968834,0.25881937323524423,0.01851346580372247,0.5703843399390516,0.5397084081400016,0.3460736402897939,0.39680675020048456,0.4632635813367001,0.09070371225684509,0.07962098797308292,0.180377116840423,-0.035987777078792145,0.1241623883626802,0.5013463282864319,0.32344208833476273,0.3961388216596688,0.2697952182714316,0.33430772959383187,0.24917953125130485,0.43556584019205297,0.32057649512554276,0.1472793524939398,0.2585624771147656,0.5834607723719856,0.2826260123567198,0.3017107826802794,0.5210235360357298,0.10228052581101654,0.22823795979516576,0.22254061216044974,0.4003276579081249,-0.013850666390290983,0.18775421989099295,0.2792517968801323,0.2564894887937491,0.11839587951995775,0.34879108428284256,0.3602301946956218,-0.08581917690362315,0.3053297594259658,0.19090361513420853,-0.06968073115456049,0.137531065782464,0.5083091987930516,-0.1273778979651786,1.0,0.3210023889886584,-0.06691767509642034,0.3935468205342882,0.3397266987470453,-0.29331838601772964,-0.1457023351459349,0.3538428451976126,-0.06851087728203377,0.4500380938751842,-0.07098828960016489,-0.03090446111126738,-0.0361791454874067,0.3506423463439881,-0.0382496433195863,0.12846339916884789,0.31566994990028363,0.026274584932002524,0.043784488441757474,-0.08236576037636699,0.27705883182817365,0.035476016022094346,0.40066159242584093,0.4170162289463025,0.035200534458599615,0.3183942011875913,0.31531251389497417,0.1895512509442935,-0.056976022087676624,0.2864698814671361,0.15385045846555837,0.30087591337121955,0.263868533153324,0.04798721544143798,0.020944324364849783,0.3750003346429239,0.09628677808905393,0.07347230261254796,0.554445383404449,0.5176507004998137,0.5409512502685142
Olfactory_R,-0.14313690905858018,0.4843697813464787,0.40733230930887243,0.5039076812875375,0.2107416043766703,0.2750044516748584,0.42698288506171994,0.29387486960925685,-0.07691626476974575,0.38829300297702657,0.2980422822450027,0.19276355810075385,0.37054817458085443,0.5411951345657926,0.4407475967197742,0.2971482165891518,-0.2182034272273078,0.39332249529846397,0.5229627445493884,0.509262926312545,0.20713109497987392,0.4221687076943038,-0.3142074926110299,0.0913540246992443,0.045038496300081415,-0.05070110207166789,0.28655664383893886,0.26421455961382173,0.45516658442902824,0.296533296586215,0.04502210138281566,0.330011721326122,0.3226860446055786,0.45292983349733507,0.3325629069795059,0.04829428685103777,0.3709432057921738,0.5248212449268912,-0.2593468045707809,0.20969192286183858,0.21470656063961802,0.1839885527240976,0.3936240398476723,0.3963834159435314,0.42706133017081277,0.045887238521557336,0.08398491757718306,0.1719255416460331,0.10392008316103951,0.07343937508493195,0.06799737558229534,0.5659783764573091,-0.296734478475559,0.640086308643595,0.044362688710257295,-0.24894774447359289,0.3385982070844818,0.10450666907729116,-0.12820867760229224,0.3210023889886584,1.0,-0.308214491719983,0.3221907006282402,0.2602291028184512,-0.265314988184828,-0.2042354691521151,0.41095792608542114,-0.1427975124870465,0.3111738761033351,-0.24358831910039141,-0.16119198374961488,-0.13034417832616646,0.4854439243516755,-0.1065319938351991,-0.04220355918030406,0.03923035360204934,0.13328875912201052,0.08439234919530678,0.12377083265925108,0.4057694055270745,-0.17663342091537976,0.4811489145738323,0.3335149332996818,-0.05154986408082276,0.33156563604378886,0.39055443472714774,0.331950315170849,-0.03635574520096175,0.2609368673498636,0.3087281707943654,0.6435105369846772,0.3202280891649854,0.145016488760445,-0.12454916071250151,0.3142583988179184,0.40024262973035857,0.020588583954651,0.5497931735822293,0.5252370897376275,0.31001025272663063
Precentral_L,0.4233813821484524,-0.25977660623274657,-0.6813815723388926,-0.03977722823240781,0.233137021155729,0.329017395140782,0.019244619648021013,0.0727178351419245,0.46360597941264853,-0.16237541344808304,0.4503068350305941,0.5294273023578308,0.2140436958522322,0.16960482761761558,0.0864161890158317,0.348682865016548,0.854089710976201,-0.08749671401604249,-0.07674947883060627,0.07882519531580913,0.30311267969758465,-0.12077460669800119,0.06549540484224152,0.28371779783263174,0.6126047007313045,0.31250018359038567,0.23726761381077677,-0.10492357341327994,-0.11257625572593696,0.11198053331387856,-0.11987967749199363,-0.5035736642300277,-0.5362747724952384,-0.3135460596913971,0.3616678370423651,0.05368824794132295,-0.4766042277146782,-0.18392923907319533,0.545491684558503,0.40536346216488905,-0.049572039609360546,0.23292990349362475,-0.42336067635823166,-0.32909605523543234,-0.3745699370424495,0.3906166708833354,0.6380517607765004,0.001372148292666944,0.4793569181031291,0.7288554684399764,-0.07037733867827414,0.1365054839364505,0.6992909020120861,-0.18085423504463535,0.7950474751688198,0.8847364385115488,-0.14761727960995985,0.24825436218499078,0.5528291078569947,-0.06691767509642034,-0.308214491719983,1.0,0.38402402261807134,0.43898327609200755,0.28028929748505,0.6203153520383696,0.02503216808570884,0.7599942677362439,0.2015084376587775,0.3714188276471512,0.8840206590732319,0.7589110345336537,-0.22820859363473972,0.5923856045724666,0.4116133162703444,0.4771933948605476,0.18006158794934493,0.7632488592194695,0.318192920278922,-0.2710093726159815,0.050280601507260325,-0.018576333925300087,-0.10263597686355581,0.6973776120123536,-0.4317953745368019,-0.1253019437321281,0.41653879925882303,0.3073951685204546,0.27204351524106646,-0.20898405872025208,-0.10171226433250484,0.4000080083251674,0.24678037901184677,0.1288723431240802,-0.2692319602944005,0.019405395490362663,0.5327349733392762,0.08141317814139162,0.10796401912565996,0.19360355445091207
Temporal_Pole_Sup_R,0.17995539454105428,0.10773313483775693,-0.16554692932713574,0.4803315266930249,0.3372259180712407,0.6438804106881146,0.6216971912032327,0.23990633561621663,0.4206618356532229,0.6210108359371904,0.5611610098760258,0.7171100789319244,0.6885135123235181,0.4636032343305474,0.6204729644112155,0.5607616864063959,0.4599966110580703,0.4946826216519296,0.47699838614457957,0.6249884194612635,0.5642000716092017,0.3720090309596067,0.013544286258786958,0.3941447911602006,0.6278853152034671,0.2094132572928078,0.13638889895368578,0.5705467246183911,0.36671176339111883,0.40816337870161473,0.3887117569606706,0.23557651780478273,-0.13095693662147315,0.3609723779847384,0.6956736142030785,0.3696606873453299,-0.09839896138612833,0.5362100519740683,0.40334727087903977,0.697738047874178,0.2668217198294784,0.2630694223121602,-0.016179188400715822,0.29577456102202593,0.20604804003705804,0.3195410280391782,0.6525643967329972,0.432434486895117,0.6228135201080176,0.5949071783892446,0.2506890496369395,0.6170395825391324,0.1440188008230231,0.29884057145092224,0.5948636261249749,0.3917557977819157,0.27872833538106334,0.5332462600023277,0.14901260001773955,0.3935468205342882,0.3221907006282402,0.38402402261807134,1.0,0.7398622588571767,-0.12113966929521364,0.2696327662284798,0.42752976636784196,0.40756018422226764,0.5726209020858938,0.04391172514268333,0.33538064767868175,0.45602005592287376,0.26549427860848906,0.38448387462657607,0.5024622777685751,0.6809305701206557,0.06781200575862409,0.5235757667668091,0.20138253498012423,0.21843380460376496,0.07571934842029632,0.4844000091932251,0.5613411770970396,0.4837482103337241,0.08479164211050425,0.20160783945180794,0.7122827121003683,0.29223704038562226,0.5543463326240385,-0.055315307966743,0.3575368036416498,0.7214310112320651,0.14068218998298793,0.27599377801760566,0.2152272829674363,0.23279435369438264,0.5527993361038862,0.5744259272379185,0.5252104612366845,0.6691978902771095
Temporal_Sup_R,0.1186035140305173,0.10488471079459134,-0.2357604008290103,0.6386447952286524,0.4038222198996512,0.761555043713386,0.7042763214184334,0.4445057689129778,0.5924619956216706,0.4550109574038164,0.7957187285745708,0.7093573015500058,0.7082287362511469,0.5659706746755663,0.7321894212854095,0.7109920404275538,0.5953852959211845,0.5022722587347472,0.574626717687912,0.7191472578098408,0.5461438447705983,0.4064979397566638,-0.0775801118479295,0.4249016453359191,0.602623875594289,0.282886728449651,0.25304117782817087,0.48319849628734146,0.4858808457903737,0.47478367757702833,0.36936315960603694,0.16981967790049574,-0.2701262911560325,0.18970373101071117,0.8671187176023176,0.4157550434249496,-0.2359489822982611,0.5435625129497343,0.5296918356165706,0.7558817265726765,0.23998892115073786,0.40567999126907023,-0.2419107417621484,0.36181742686314505,0.19401143717276018,0.5212871302141294,0.7583113191576693,0.3641430493598617,0.6778746121217669,0.6403726667668181,0.03849446789095066,0.6300156192972228,0.2559987259417395,0.36420878014351143,0.731668564987831,0.43228200543906137,0.31219305910623313,0.5279675086207701,0.1322810584871106,0.3397266987470453,0.2602291028184512,0.43898327609200755,0.7398622588571767,1.0,-0.06771698956033143,0.3823790798144851,0.4483135359140352,0.4630127345880505,0.495184428962832,-0.05051416580794113,0.41232712426875306,0.5062530010175791,0.37247557077447835,0.4718116407488168,0.5797018938065753,0.6998174985259171,0.11437724086470391,0.6947166589092072,0.2536398812549584,0.09114806278105467,0.10020328935457483,0.5396120443526208,0.60502328036788,0.648623870240805,0.09566717995588168,0.2320628424281799,0.6058448388733322,0.3814534459255161,0.5362744249880677,0.011084873477940588,0.4664861345046946,0.8598852981156778,0.2849474257547785,0.2746877323438453,0.11713297979983717,0.24845979049722275,0.7122865147150094,0.652759560900989,0.5880542071476822,0.7642631925119973
