,Temporal_Sup_R,OFClat_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_R,Postcentral_L,Cerebellum_6_R,Lingual_R,Temporal_Mid_R,Frontal_Inf_Tri_L,Thal_MDl_L,Frontal_Med_Orb_L,Rectus_L,ACC_sub_R,Thal_PuL_L,Thal_PuI_L,Thal_MDm_L,Angular_L,Calcarine_L,Cerebellum_10_R,Occipital_Mid_L,Cerebellum_4_5_R,Thal_PuM_R,OFCpost_R,Lingual_L,Thal_PuI_R,Paracentral_Lobule_L,Cerebellum_4_5_L,Precentral_R,Thal_VA_R,Rectus_R,OFCpost_L,Vermis_10,Thal_PuL_R,Putamen_R,Precuneus_R,Heschl_R,Thal_VL_L,Red_N_R,SN_pr_R,Cerebellum_3_R,Amygdala_L,Cerebellum_9_R,Thal_VA_L,Occipital_Inf_R,Cerebellum_9_L,N_Acc_L,Temporal_Pole_Mid_L,Cerebellum_7b_R,Insula_L,Thal_PuA_R,Caudate_R,Vermis_3,OFCmed_L,Frontal_Med_Orb_R,Pallidum_L,Parietal_Inf_R,Thal_PuM_L,Parietal_Sup_L,ACC_sup_R,Frontal_Sup_2_R,Thal_LGN_L,Supp_Motor_Area_R,Parietal_Sup_R,Fusiform_R,Cerebellum_3_L,Raphe_M,Pallidum_R,Temporal_Mid_L,Insula_R,Frontal_Inf_Tri_R,Red_N_L,Temporal_Pole_Mid_R,Cuneus_L,Frontal_Sup_Medial_R,N_Acc_R,Postcentral_R,OFCmed_R,Thal_VPL_L,Rolandic_Oper_L,ACC_sub_L,Caudate_L,Cerebellum_10_L,OFCant_R,Temporal_Inf_L,Frontal_Mid_2_R
Cerebellum_4_5_L,0.574626717687912,0.03435790937875669,0.40572634631293675,0.48524104503055837,0.010274940133078603,0.6453725784840518,0.5493731657508255,0.5975277316555905,0.14395338031987026,0.38104416645233036,-0.0026078460014694748,0.14106707214201464,0.47256008852674347,0.06836733905700274,0.3767512482103162,0.4053361169278468,-0.24409883142963942,0.3768276093678476,0.44215969724712123,0.04293573869507672,0.7830396156311287,0.41097322217467935,0.4338251740707369,0.4791255761404171,0.41182394135784045,-0.011438072794333747,1.0,0.18495343854460886,0.5151791337625742,0.13552527063354639,0.30615873303531,0.5397084081400016,0.01802987045003991,0.7431618938746698,0.2515138027275863,0.12124653506703198,0.28877897373021777,0.13558459527260858,0.7875367128742697,0.7394940010175829,0.33420943670570563,0.5426503212384564,0.2533690440683145,0.34005792342405394,0.6478384437540287,0.3877210720259595,0.47995692153177144,0.05493883907657928,0.6730697650395362,0.1867410203786185,0.4547485751781454,0.5894016985847899,0.40365586979080575,0.09530542870963486,0.5907216552109462,-0.279087847340085,0.5588884764023203,-0.120541554032919,0.596271672889808,0.2553110808253365,0.5880268550997847,-0.003250812085084629,0.01566064019776932,0.7768188783969552,0.7227634391135777,0.23357033461580856,0.5886966520578303,0.22702225309404425,0.6269278125036446,0.49075277280657414,0.36007121865322955,0.3979610685579096,-0.009979251167668552,0.3321885414382367,0.4625918074677601,0.06476123186905601,0.08994580084955871,0.5571996004130532,0.4165041911776092,0.5336634960989785,0.7258215049324497,0.3810802977811308,-0.021261392202477827,0.6242570463865978,0.35585612833104857
Precentral_R,0.6811736995142466,-0.26029378124745617,0.17243698649155847,0.5731924609000087,0.5812033518764693,0.3413082213906925,0.6638082857112237,0.6670600476932915,0.6066871054187224,0.30226986998375216,-0.6618022064118723,-0.43755010911587694,-0.11505222929368264,0.19018597451426608,0.09370937442011672,0.33032052039528514,-0.09081953196133849,0.537180694479207,0.11551358807778976,0.5080242217682022,0.5026112746073194,0.1413640885530855,0.2765877427595415,0.5567113015926471,-0.21308657118859428,-0.1460210675925276,0.18495343854460886,1.0,0.11201325924085345,-0.5344950561487798,0.5922758243492573,0.11478011509640823,0.3900399016851067,0.16421981832773022,0.7161540773296127,0.3269050436367744,0.5347509295115741,-0.5132657526219386,0.3736777345780376,-0.00020448478127018727,-0.16931303878996348,0.1392203719204367,0.3984932944399009,0.5832897506288847,0.24995458374371085,-0.32759929362002094,-0.23723202359649842,0.43788513460963296,0.3899343945571154,-0.5027339906655263,0.2793927985532059,0.300391025995516,0.12954406570039298,-0.5795949849981482,0.12841772845894023,0.1277106635061318,0.1626132759853481,-0.0442046023348671,0.44671750812031374,0.7374528262210319,0.03180091337886435,0.8733026543133693,-0.06118872776145143,0.45956168713870704,0.16207638665189245,0.005495807351099218,0.33052176123337257,0.49183718634340884,0.4959301934635648,0.6537726166674018,0.4658654876983447,-0.23372561402795777,0.532772976183756,0.6211189346662787,0.11855838411443609,0.9310324744591245,-0.3806383151749975,-0.10951785951616891,0.41898367726026475,-0.24255334942211274,0.12957495516644046,0.20796907327696573,-0.62945552752317,0.09371076789889492,0.8492432623317673
Thal_VA_R,0.4445057689129778,-0.023873564406097197,0.19616134414448858,0.3376906243068351,0.1878039294884029,0.277621779866183,0.33888175417365884,0.4900509420129511,0.10533831615247367,0.5018765204275092,0.02225526374820076,0.06251365574885609,0.2306369396819471,0.06152347536667853,0.29617302869136125,0.4269965644326455,-0.06769138480259079,0.3200665225603367,0.2753515231642322,0.20901021105544215,0.5428255506178081,0.3264704740913465,0.4702064298803542,0.3801689128900844,0.15967442135810128,-0.0716621779274093,0.5151791337625742,0.11201325924085345,1.0,0.10199055046101885,0.21379973709327696,0.17095649939491178,0.042208746814388444,0.5453259473070117,0.261410319235354,0.13623715666994607,0.3890862955862914,0.03859488355329931,0.49403283807057385,0.4774657905247499,0.15825780575567194,0.27836681829004895,0.1886568309908434,0.20358464604019846,0.37697370970422,0.26622097113783316,0.22787629795607434,0.11230322568760708,0.4131533099666998,0.06029748104382824,0.25353642336211984,0.29384854588555664,0.21265422906703987,0.14420626705435258,0.318873552920846,0.07741352909226565,0.33299804005324374,-0.03546048131057874,0.5298307855621114,0.12370960493184956,0.29794172867534935,-0.009740196477627699,0.20160466328260787,0.4344761795327994,0.33255207459965447,0.040468853156399996,0.38766962403702154,0.23324098694428932,0.44323881294249756,0.37323405353083766,0.3949408437156846,0.15250424367940843,0.23818000890711935,0.11875230793976344,0.3338919147408725,0.10568645280991866,0.06823197449555969,0.3988967587693004,0.18803686124906926,0.3486509972262312,0.5074062799808329,0.27896918946697696,0.11788600843882947,0.2640320483965554,0.1646250111897364
Rectus_R,-0.2419107417621484,0.632179136753953,0.4756407139648856,0.09512687877789809,-0.30811874538357165,-0.13918037336656253,-0.28431718991088256,-0.31212204282148165,-0.08296746906115628,-0.22668658506845346,0.6856909804817928,0.8647506775311415,0.6636785663076626,0.021403766918324546,0.028743424016766387,-0.16875419842339073,-0.0669012954361386,-0.38074459463548427,0.18938548351465156,-0.3795911518586803,-0.1611081676814181,0.1201501635491447,-0.19529485033531724,-0.3663895774178345,0.4858700792183483,-0.14092492549556443,0.13552527063354639,-0.5344950561487798,0.10199055046101885,1.0,-0.254418247440796,0.22823795979516576,-0.4894183132180152,0.35717848668945446,-0.4392986351545389,-0.053566237736962424,-0.47738072842705526,0.5909880347003984,0.05686829425625666,0.34559000392192263,0.5615745404020263,0.22899174435027295,-0.27534010242625334,-0.44523797904333806,0.1734142935875413,0.6801968147919015,0.7296460186441377,-0.6134481681858461,0.03785807963259183,0.5210797604009616,0.09559885751346651,0.08601654137528941,0.38350052346306973,0.8010475570773883,0.0739707472571387,-0.29609317888285813,0.05115438073400474,-0.1076342369993717,0.1977294918241908,-0.07555741816467178,0.14740103078274275,-0.4708332716102263,-0.10077944604271051,-0.11410705118099863,0.2287746336135699,0.4542029807908811,0.05236077397893648,-0.1816045351706367,-0.1412236430354421,0.01896897961645032,-0.5798319520367521,0.7549999445013025,-0.4474469489962765,0.0864225085680167,0.13119148789479673,-0.6635986230262905,0.8484800071955129,0.2509984116071504,0.015758658648978054,0.7609188909365912,0.2127204599306791,0.023145523057975168,0.6976436073751149,0.19609219112503984,-0.23119928630032013
OFCpost_L,0.6058448388733322,-0.23437500469221184,0.19905459612616277,0.3912780500018719,0.3918507807375162,0.39779817185379396,0.5766533466526199,0.6420387004860653,0.3424952348216153,0.36074826910425456,-0.480955788676839,-0.34762832093392826,-0.14973964674903473,0.05871328950423004,0.17151201714597916,0.4256093022450666,0.053431828982466664,0.5330585958760748,0.2743313545908304,0.4353892010505247,0.5090707992774978,0.19126344324624364,0.5094898860935306,0.5334621774778705,-0.05159783559108232,-0.06010234134990811,0.30615873303531,0.5922758243492573,0.21379973709327696,-0.254418247440796,1.0,0.1895512509442935,0.2844747895140347,0.2555086207474688,0.6042335749780773,0.1711597205238217,0.5191512895179432,-0.3835253585425253,0.3306995726382544,0.1605141568789186,-0.12374339324155399,0.24398806636405435,0.2936833918691332,0.5037016590246595,0.3427914320567887,-0.17355749182299607,-0.07667441412866802,0.4486985828033179,0.4706050070797396,-0.3189771907000133,0.24869515746256954,0.30097265014748076,0.04128453103343925,-0.2527245181032942,0.11637084536738827,0.05479640013102759,0.234504941848115,-0.056896100064909964,0.4471115577082193,0.3696428055188773,0.1554794233155768,0.5086428591507375,-0.02074345630470747,0.45375264212213434,0.23616232243562285,-0.10071566511209647,0.3175971708970867,0.4477389292292609,0.47449181776585286,0.4341950181553229,0.5180574048660767,-0.015957812626671113,0.434075985678754,0.31481409404805305,0.16964240638184566,0.6037574124568837,-0.272428415037992,0.0753426184532129,0.3639683827112148,-0.08192057769853528,0.22832529797009488,0.27196067126119633,-0.41487483128779434,0.2157765278876497,0.5088222401903576
Vermis_10,0.3397266987470453,0.2808789416203513,0.3059822835642153,0.4160600703544139,-0.03090446111126738,0.4170162289463025,0.3017107826802794,0.263868533153324,0.21222546371675965,0.10228052581101654,0.19777873932939252,0.2585624771147656,0.31582634217571187,0.060384114727973365,-0.08236576037636699,0.0916041626701448,-0.07098828960016489,0.07347230261254796,0.2792517968801323,-0.06851087728203377,0.4763696042573224,0.32344208833476273,0.2864698814671361,0.25881937323524423,0.17287583109894647,-0.0020166802497702165,0.5397084081400016,0.11478011509640823,0.17095649939491178,0.22823795979516576,0.1895512509442935,1.0,-0.08323873409299841,0.30087591337121955,0.015612928238957872,0.2826260123567198,0.0818739934911759,0.2408776162160877,0.3170106025984854,0.4229610929146543,0.3183942011875913,0.5836240934924751,0.2778357629245584,0.12846339916884789,0.6068941562112197,0.3750003346429239,0.35487864427563176,-0.056976022087676624,0.529088838965043,0.20038084987744934,0.39567981016095777,0.5083091987930516,0.28285467352908367,0.17287102022452255,0.3506423463439881,-0.29331838601772964,0.3961388216596688,0.09070371225684509,0.35796976448789697,0.27588688750985907,0.137531065782464,-0.0361791454874067,0.03480417214771255,0.5451485294968834,0.4632635813367001,0.3653808230987315,0.37898328538248355,0.180377116840423,0.41945413041303736,0.37031069896937385,-0.013850666390290983,0.43556584019205297,-0.12540387447307896,0.39680675020048456,0.3053297594259658,0.035200534458599615,0.32722244730781286,0.28803524954063153,0.3929336086673432,0.36535277633851404,0.40066159242584093,0.1472793524939398,0.13789448079753697,0.5013463282864319,0.2564894887937491
Thal_PuL_R,0.27077752752908635,-0.26874800649512026,-0.22915470668764104,0.1485268402190471,0.11246284087790226,0.08458612950522834,0.15637095349498858,0.37955019411183194,0.1302507257455761,0.157797794788394,-0.08823799182262282,-0.2936041587081895,-0.4248017798792567,0.08515030820092846,0.1038752773422557,-0.1917612679796346,-0.0673750942526833,0.06141466776781464,-0.3960717838953095,0.15698644585095717,0.1606132868564003,0.4393680024411801,0.3232593518754906,0.5886440197069168,-0.6635044935729297,0.24117794114308816,0.01802987045003991,0.3900399016851067,0.042208746814388444,-0.4894183132180152,0.2844747895140347,-0.08323873409299841,1.0,-0.11819716233889073,0.3461205934116231,-0.09699562465133402,0.14484764442568693,-0.01690368208332528,0.03216245452927729,-0.38614503533336075,-0.38947709342182024,-0.10581849103826485,0.7442524358977595,0.020609940207526208,-0.19799033475445932,-0.38942342796846424,-0.4288356763551033,0.5147110046028289,0.23821549590837549,-0.010426483163308041,0.5572607665065537,-0.1937066337730547,-0.08325617637693815,-0.2540335511180869,0.24285256926871857,0.29566464172733703,0.1977751998752191,-0.11604138553448286,-0.06368270665335095,0.10579988815872178,-0.13402680065780714,0.15005780286720083,0.30850275009134837,0.23445904343924578,-0.2521103298662602,-0.3364434679191185,0.5761473289620694,0.2749849721546217,0.2224510666089314,0.07370672428499203,0.3692047201788835,-0.34103635173065694,0.3810303143009447,-0.03229234385779699,0.4954175546673485,0.5307849994959706,-0.3770029333554765,0.13823794453215413,0.22598579722987847,-0.4953459289534366,0.09594392021801144,-0.42586302481325,-0.06378141102846163,-0.12244103834218852,-0.0044634326592179595
Putamen_R,0.4664861345046946,0.013359006487553534,0.4244474813333069,0.41351878604513614,0.12260617681129073,0.3547832066633867,0.400501130641599,0.48001075433645823,0.03358235291226062,0.4603352091946407,-0.01099787852001991,0.3196795315024935,0.6704163427655281,-0.007352118000368665,0.3682764673355807,0.35115744890152206,-0.2565899653655202,0.32589210624688025,0.40990930917896556,0.08536157365122322,0.5289959989139925,0.2529114928301735,0.25719821310906643,0.29649681384127957,0.5107084795316061,-0.19102189298531816,0.7431618938746698,0.16421981832773022,0.5453259473070117,0.35717848668945446,0.2555086207474688,0.30087591337121955,-0.11819716233889073,1.0,0.23743955285438853,-0.04697197491376447,0.18397384950606668,0.11031951191673615,0.7683539232141329,0.6719210239283918,0.38106600071175006,0.43994436324379826,-0.02123251859057178,0.19071170232804377,0.5183035671645365,0.34166705004188586,0.5857658385466201,-0.1450059835907816,0.5038678358773049,0.11260210815696277,0.32520417727453665,0.33965830957055926,0.548671934328335,0.20790305964788386,0.4953447894889048,-0.23147149060915018,0.3721305193197165,-0.319080334094075,0.614732316822353,0.17675603250771227,0.5738038347783277,0.06671397722256187,-0.09238078107405544,0.5311080522652748,0.6747649197492284,0.22949604205582647,0.4836406188424642,0.06378063142116865,0.47660543608418404,0.44271038400791674,0.2840485066952528,0.46971643783102907,0.05698467567109476,0.2642909382080882,0.3410700348447136,0.024082304841132548,0.2769978181956185,0.48032958771474776,0.18647875355493548,0.6084281249975104,0.655670562874267,0.37248231592969683,0.04700795405271338,0.3126259183548952,0.33645070293645546
Precuneus_R,0.7213273497008108,-0.2858336100683855,0.193468299438044,0.4376486282184085,0.7397239109568319,0.36294724828905633,0.7940471748940319,0.8112684562153601,0.4098322241455917,0.3931090161677186,-0.5555695002363874,-0.45419745175388454,-0.20201962788942923,0.17870425606407397,0.3792100505989109,0.529900901979015,0.2170904691401354,0.8471833110915097,0.18018747247623604,0.8315588829406906,0.5833970153923663,0.15637169701082002,0.562352433924749,0.7115397387073652,-0.07245135955436426,-0.3178406050819515,0.2515138027275863,0.7161540773296127,0.261410319235354,-0.4392986351545389,0.6042335749780773,0.015612928238957872,0.3461205934116231,0.23743955285438853,1.0,0.3109715371981614,0.7299617169342956,-0.5344182017014937,0.4592662040494465,0.12345816618746788,-0.28101680018953906,0.12391454507238905,0.2834571672891165,0.7053365931419973,0.17930965396398751,-0.22633600893658348,-0.16109519108032,0.4920659534399448,0.3732334945365715,-0.5007504901597434,0.10459033740359504,0.346005886008036,0.02086486885882711,-0.4078219207905533,0.08804188289190522,0.24809040251935138,0.25858608479545797,-0.005465369186819628,0.5214680844690078,0.43969556126302517,0.14660941437059763,0.7038444903393043,0.021594677877305696,0.4968194827140865,0.15972942949148863,-0.29514094768768545,0.21985786426496218,0.7290151275215244,0.5180365976608723,0.5094352593140851,0.6444033467394975,-0.10047892731822662,0.8086090272468369,0.2601910049018447,0.09738555976407937,0.7523451597160379,-0.39056356809098836,0.039255273919233766,0.41689669573814614,-0.1755764724476078,0.2642703007015577,0.2494148029241578,-0.38238421404378575,0.19958324545105569,0.515267686805527
Heschl_R,0.5296918356165706,0.29431742013057904,0.3354225065232032,0.4012141220694614,0.3964783948842924,0.09120453262258287,0.2867594927030283,0.23826252348019133,0.6707995776641831,0.0513767067990678,-0.08007012961717329,-0.07995720066328753,0.10339747557227556,0.372332492532311,0.07824647679090506,0.48209184032022734,0.2374988654498787,0.31814716035279583,0.24587131911696483,0.3119877941092845,0.3503861729621668,0.17903440187958883,0.1497158057214757,0.19754024159663952,0.10784066012673699,-0.23079328969462806,0.12124653506703198,0.3269050436367744,0.13623715666994607,-0.053566237736962424,0.1711597205238217,0.2826260123567198,-0.09699562465133402,-0.04697197491376447,0.3109715371981614,1.0,0.46619604725645686,-0.24382558109916727,0.10494805134738638,0.15992005299504944,0.1413338605503248,0.13544719465435093,0.19406426120869763,0.21120991156017285,0.27274601924433545,0.269707352240943,-0.049240235788125045,0.06390682076987876,0.31638558794360905,-0.25545576975422174,0.009362442496724658,0.43155526582682635,0.013199658550423278,-0.11189450438179858,-0.026835112117062587,-0.07750842537526738,0.3302009602674011,0.04043747725215927,0.3837116502900696,0.5136817325660165,0.04875199519884614,0.3701304677819825,-0.10517678439982409,0.22334124033794958,0.10047809544282624,0.2797269552100621,-0.03939483314874175,0.487320951435835,0.43053219723453023,0.50303331159616,-0.029704157536691405,0.08528054539584966,0.28994922746849827,0.49315726959993295,-0.1342944553289557,0.36338995061512686,0.09938244810804386,0.11313198331285729,0.5459530522474657,0.11796792428930643,0.1070161313641758,0.28201286153232874,0.007053251832195255,0.22421277606546233,0.43909812576146123
Thal_VL_L,0.5836896818720689,-0.4047463864058534,-0.03364178176445336,0.1681333478831773,0.7050716079937689,0.19747186561862365,0.5906054589722081,0.5938725536666611,0.30666464561765067,0.5267008649706201,-0.6072825809268422,-0.5760601473900351,-0.21286317332746518,0.31863148028520244,0.3648034567601884,0.7504508551581976,0.24546648564282358,0.7360095652233586,0.27875984885684724,0.7175094136304969,0.6094190673161878,-0.09231018890329447,0.5213457758400482,0.4939884163161285,-0.04613724039739039,-0.1988005605650266,0.28877897373021777,0.5347509295115741,0.3890862955862914,-0.47738072842705526,0.5191512895179432,0.0818739934911759,0.14484764442568693,0.18397384950606668,0.7299617169342956,0.46619604725645686,1.0,-0.6960240780451799,0.44839216390746806,0.23106914731207512,-0.33523103736805615,0.02061087129337598,0.20288450077485498,0.642000909304277,0.1964955588403188,-0.2166711416687424,-0.29707043059819166,0.44432722394350094,0.246973959963599,-0.6726162353798266,-0.1396626005421431,0.3729176696833319,-0.1459116236249497,-0.43155180072809946,-0.031078146304629937,0.2046840936393602,0.28879199529388005,0.10875610320384553,0.37902954653742565,0.2552117611199937,0.2140455156617,0.5447588176796498,0.06300727522189298,0.37719401705835787,0.18598435690574075,-0.2523623494598282,0.022717448589761186,0.5124916872148203,0.5104810890520458,0.3470285362449394,0.6903911904635021,-0.31196463325399026,0.7366940175436066,0.11492757314946128,-0.10956851182975977,0.6325622525905666,-0.43750974939790943,0.09601541364221643,0.24238095912630742,-0.17673020252446425,0.23330287108633213,0.3842937573691059,-0.477047268402895,0.08360764536884681,0.4204293059240662
Red_N_R,-0.2357604008290103,0.6400520125266492,0.29501822352658147,0.17259454882061906,-0.6675254047093044,0.15448874774719737,-0.27114972602634596,-0.2326748999810485,-0.08197055767592551,-0.2928671029501619,0.8290468862753633,0.7252676951015129,0.3870815281730323,-0.16646561861742196,-0.13738883859440706,-0.5252491522412465,-0.23424759260491698,-0.5495116515939659,-0.14389669224463983,-0.6500922833530303,-0.26129672936293136,0.5528217903651086,-0.07041877426540548,-0.10570746343611877,0.10436836634528504,0.19419611915823248,0.13558459527260858,-0.5132657526219386,0.03859488355329931,0.5909880347003984,-0.3835253585425253,0.2408776162160877,-0.01690368208332528,0.11031951191673615,-0.5344182017014937,-0.24382558109916727,-0.6960240780451799,1.0,-0.0973518532904535,-0.004668107161778548,0.5075411261004259,0.3048965701435726,0.18163962941339504,-0.5687098712263237,0.06631647827703853,0.5476263839167809,0.5076433852031352,-0.4380229705090202,0.20627016260884723,0.9246617974368694,0.5130116356188599,-0.12283231458324936,0.37802956886335165,0.5640241396005281,0.3847037722994849,-0.3744293095714732,0.14654857386947964,-0.08230613542594575,-0.03365629764444199,-0.14620255751631037,0.05458706271634336,-0.6418758670567261,0.12142383955225554,0.06802744253818074,0.028245409902887125,0.3734338573558789,0.3431723668019012,-0.13892268684086267,-0.03563735410480688,-0.005335577344791702,-0.604309667975399,0.5862055924210168,-0.6697375248415931,-0.002001819025172837,0.47018746192617666,-0.6090287356729631,0.6062239327671048,0.3350220420492575,0.11726043291505464,0.4247097811531257,0.2097698351634167,-0.32551684007881715,0.737752487623531,0.2802923263104816,-0.36115704886740224
SN_pr_R,0.5659706746755663,-0.10902631876724606,0.3687191251399827,0.4474024373795932,0.30313262649598227,0.40051702413109336,0.5729578230250286,0.6167394567070622,0.21149202213528456,0.4597673390677989,-0.22663792146578887,0.03252676101663507,0.48439708949980637,0.16480950720818102,0.4414027809892962,0.4970600691235058,-0.14525964105684586,0.48067246400477126,0.3770195232535373,0.29001631324688426,0.6870542206846534,0.22538470035875333,0.38510485508910275,0.4675193024752972,0.34288024685730323,-0.18582447311750272,0.7875367128742697,0.3736777345780376,0.49403283807057385,0.05686829425625666,0.3306995726382544,0.3170106025984854,0.03216245452927729,0.7683539232141329,0.4592662040494465,0.10494805134738638,0.44839216390746806,-0.0973518532904535,1.0,0.6141977261569256,0.16225540133906088,0.35801995405742515,0.2243344736800039,0.40651751704873934,0.48325880914269265,0.19659549458341333,0.3749022403489842,0.08380543901937176,0.5135261196904674,-0.1024072763830546,0.3232394531418435,0.4639419934444993,0.4098288634543985,-0.03367636766093473,0.4194483596374374,-0.16126445586456903,0.4989944176757677,-0.20127429023326332,0.6311850789588884,0.2981327191304363,0.5267403819317947,0.25917334535093856,-0.029873756174289095,0.6413282533879591,0.6007244098505286,0.0894769556033474,0.507969172272934,0.2904701078182564,0.553495931236681,0.5078631653241523,0.4494320114150887,0.2547873743543699,0.2711626301546978,0.3188446165654743,0.3798534043672004,0.2684538904110837,0.0053095151882180365,0.4146072227375914,0.3037425959838915,0.4410621394900478,0.60805801305673,0.38605498180358333,-0.1695751118602111,0.3590005720869897,0.4469103430096248
Cerebellum_3_R,0.3895268666878729,0.07195257343844642,0.4153902858946241,0.3171607185981907,0.11199840853820307,0.3836320431744814,0.3637778453759684,0.31621299325629565,0.0477481180904872,0.2601027862039463,-0.03159671607824099,0.21685408584253177,0.5302289393099066,0.05820764116151206,0.27107595584827754,0.5268867075752447,-0.2595660990983305,0.3316067128796838,0.6401298366934812,0.04762688729982172,0.6468490183429461,0.12038779057695902,0.26575313805436707,0.07974086953978385,0.6780249979431017,-0.08820059676860817,0.7394940010175829,-0.00020448478127018727,0.4774657905247499,0.34559000392192263,0.1605141568789186,0.4229610929146543,-0.38614503533336075,0.6719210239283918,0.12345816618746788,0.15992005299504944,0.23106914731207512,-0.004668107161778548,0.6141977261569256,1.0,0.42382004427571696,0.421400674939532,-0.20547299732716146,0.2887840091966962,0.6313307442859806,0.48460936650438574,0.5935419946855565,-0.22243012542149784,0.3935213783651316,0.06600225844676928,0.07493792973818526,0.6707205116479342,0.332756442720148,0.18550219532704473,0.22881417367821133,-0.23914511920953008,0.32886381182486274,-0.01820218896289412,0.5988815608815066,0.22576823715684752,0.41704997476359784,-0.0139489816915601,-0.1753889192397233,0.45160608665594726,0.8023874997069441,0.3406207552020516,0.19622421619531435,0.01733387998903046,0.44667799063873376,0.3696714617744786,0.2010341487063454,0.4365759647982305,-0.07135915970367178,0.3051537020650162,0.1671937520654878,-0.12927413637454685,0.26923913743188765,0.30465792360819594,0.24114396489408432,0.6206618973555027,0.5642173619832519,0.6267225079671862,0.006530996256404185,0.49219619620277755,0.315113337938532
Amygdala_L,0.09566717995588168,0.6264447944070719,0.5508954619698555,0.3310863241096734,-0.37417681669497754,0.27678595524084937,0.00564920798535861,-0.10827810412600546,0.1537300694298575,-0.10921946953691468,0.3742485928382309,0.6507521444774492,0.6370660428362659,-0.061703943351362145,-0.054417076752414896,0.03142311902421616,-0.303846114482103,-0.22082733975048044,0.39210724559998805,-0.45104465664118093,0.041082331111203726,0.3164312246298577,-0.16372561054391147,-0.20065853483499543,0.5032829852405486,-0.04211379911028272,0.33420943670570563,-0.16931303878996348,0.15825780575567194,0.5615745404020263,-0.12374339324155399,0.3183942011875913,-0.38947709342182024,0.38106600071175006,-0.28101680018953906,0.1413338605503248,-0.33523103736805615,0.5075411261004259,0.16225540133906088,0.42382004427571696,1.0,0.46936619509728317,-0.14422933416881994,-0.2512031537129604,0.4739593124988177,0.6031291035861764,0.7193021683080867,-0.5446896823719508,0.31865990455614535,0.505718285850555,0.242111295084486,0.22139494923695707,0.6467395029666851,0.34045971228205474,0.37050829454880757,-0.3845800641656376,0.17713050254921892,-0.20128033136192167,0.2528242639956835,0.19523946004136644,0.2717521566749734,-0.19090304091766425,-0.08558302912267912,0.16531258344431068,0.48244805937302165,0.6261346512552425,0.12362529712403705,-0.07416765610263544,0.19096162236820774,0.271728222435364,-0.4948761264152991,0.615463221471641,-0.5523944648689234,0.3404627070983437,0.09125267178609944,-0.342097052141427,0.6026923118912102,0.2373538610904289,0.20922223953703797,0.597154874293912,0.1931034211990894,0.31242800189120556,0.3353236016919081,0.3369797845562762,0.16027639725497708
Cerebellum_9_R,0.4052185977500224,0.3447008465438199,0.5258799148400614,0.5859154085362419,-0.1294270261853761,0.7284244073606494,0.4863610322517997,0.433871408774454,0.22930877030871,0.0810537770600515,0.14599272740911984,0.2859987895231512,0.3444770802659656,-0.08992061056324463,0.019985613558684556,0.12610405616571554,-0.16436652296052132,0.24663369164035234,0.5856890438351793,-0.06982311725004493,0.4132371863167738,0.42866317145102506,0.41322805027353565,0.3544952606051806,0.33750530433888,-0.037722380696876584,0.5426503212384564,0.1392203719204367,0.27836681829004895,0.22899174435027295,0.24398806636405435,0.5836240934924751,-0.10581849103826485,0.43994436324379826,0.12391454507238905,0.13544719465435093,0.02061087129337598,0.3048965701435726,0.35801995405742515,0.421400674939532,0.46936619509728317,1.0,0.111200918656876,0.18150336310215315,0.8773746331013657,0.4587313859024846,0.5496918260026294,-0.022314142209397245,0.625476299994749,0.33503758578751897,0.391640050176792,0.32990101608792943,0.4646385705675847,0.1451731878851805,0.4238129346513945,-0.3446883750070827,0.2733597217881287,-0.09771393063587133,0.5185312407337188,0.3076602868955994,0.27525790963235064,0.025987224921954894,0.04700073605325798,0.6149527685724344,0.4544528888289011,0.32167057485523703,0.3494911025593138,0.2850320954411906,0.47065828190037573,0.5554824162581632,0.03333569385624242,0.5861207568707281,-0.21767520645066105,0.3910014615600629,0.34111696225660054,-0.003408859764004619,0.31741142376008724,0.23859499150868854,0.4001974787169216,0.388510206632704,0.4942111330318109,0.43983331750581717,0.13412981096462154,0.6085235688693434,0.3395804503149279
