,Caudate_R,VTA_L,Caudate_L,Rectus_R,Putamen_R,Rolandic_Oper_R,Cingulate_Mid_R,Temporal_Pole_Mid_R,Lingual_R,Cerebellum_6_L,Cerebellum_3_L,Calcarine_L,Occipital_Mid_L,Thal_IL_L,Frontal_Inf_Oper_L,Rolandic_Oper_L,Thal_PuL_L,Cerebellum_Crus2_L,OFCpost_L,Occipital_Sup_R,Cerebellum_7b_R,Thal_PuL_R,Rectus_L,Pallidum_R,Frontal_Inf_Orb_2_R,Occipital_Inf_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Thal_LP_L,Thal_VPL_R,Thal_Re_L,Supp_Motor_Area_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,N_Acc_L,Raphe_D,Putamen_L,Parietal_Inf_R,Cingulate_Post_L,VTA_R,Pallidum_L,OFCant_R,OFCant_L,Cerebellum_Crus1_L,Frontal_Inf_Tri_L,Red_N_L,Amygdala_R,Thal_LGN_R,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_9_L,Cerebellum_Crus2_R,Postcentral_R,ACC_pre_L,Cerebellum_7b_L,Thal_PuA_L,Insula_L,Thal_PuA_R,Frontal_Sup_2_L,Vermis_6,Cerebellum_9_R,Thal_MDm_L,Thal_AV_R,Thal_PuI_L,Occipital_Mid_R,Vermis_10,Thal_LP_R,Temporal_Inf_L,Cerebellum_3_R,ACC_sub_R,Parietal_Sup_R,Parietal_Inf_L,Precentral_R,SN_pr_L,ACC_sub_L,Insula_R,Fusiform_R,Frontal_Inf_Oper_R,N_Acc_R,Thal_IL_R,Thal_LGN_L,Thal_AV_L,Vermis_9,Olfactory_R,Supp_Motor_Area_R,OFClat_L,ParaHippocampal_L,SN_pc_L,Cingulate_Post_R,Calcarine_R,ACC_pre_R,Thal_MDm_R,Thal_PuM_L,ACC_sup_L,ACC_sup_R,Precuneus_R,Frontal_Med_Orb_R,Cuneus_R,Hippocampus_L,Vermis_4_5,Paracentral_Lobule_R,Raphe_M,Red_N_R,Cerebellum_4_5_L,Cerebellum_Crus1_R,Cerebellum_4_5_R,Cerebellum_10_R,Cerebellum_10_L,Vermis_7,Vermis_8,Hippocampus_R,Thal_VPL_L,Postcentral_L,ParaHippocampal_R,Frontal_Mid_2_L,Temporal_Sup_R,Cerebellum_8_L,Paracentral_Lobule_L,Precuneus_L,Occipital_Inf_R,Heschl_R,OFCpost_R,Temporal_Pole_Mid_L,Cerebellum_6_R,Angular_R
Thal_MDm_L,-0.19179086624855207,-0.5293418811579922,0.2749265730941952,-0.16875419842339073,0.35115744890152206,0.4255126780412677,0.37535371082086627,-0.04035585550176196,0.48329784513387924,0.35539871341336954,0.4072539435038703,0.6594848292498937,0.484489043627948,-0.15330078822514917,0.4934098322757163,0.2763630272664155,0.19128574265088655,0.07662881627431495,0.4256093022450666,0.029466636525187502,0.14589964580406126,-0.1917612679796346,-0.34135972270147447,-0.030841317296381864,0.4789719123951059,0.311690887109317,0.17131195659490975,0.35862716624570506,-0.030291706985198077,0.5037302877779822,0.02766438542833223,0.3589815001469091,0.5773516489040864,0.17195634119424977,0.05412294543091576,0.5170608805182211,0.19858381610730838,-0.014122613378307933,0.5583569424967927,0.44468663109856627,-0.03145790134033243,-0.3990178317479147,-0.47550329665331675,0.18451665925155186,0.2322740134435444,0.4977950268235965,0.17027665459704894,0.5842817827514495,0.2962906603527297,0.4206618356532229,0.36470765547598255,-0.09494909560495661,0.341565276665066,0.22705329502590818,0.0031655668791779556,0.4201124030490075,0.29121915503701645,-0.4619045713299295,0.20293683916379507,0.4429987528320006,0.12610405616571554,1.0,0.1594100962475278,0.39406771465266854,0.13227250799365828,0.0916041626701448,0.20622681575520316,0.23706353513803588,0.5268867075752447,0.0716529119098777,-0.13540088126780866,0.4191525459924002,0.33032052039528514,-0.2667238919851808,0.13704963261949746,0.4863133553036574,0.3106922345815607,0.1876914164038574,-0.15101394001617835,0.6725905014252133,0.3693981590218123,-0.060193456043362306,0.13446479636731912,-0.07691626476974575,0.4005011690787959,-0.25150864342766827,0.6017429141639004,0.3306991169747761,0.4513957015158207,0.46243808198586067,0.20953100561729032,0.03589153196856721,0.3014843183277643,0.19235076329720036,0.5022445324276573,0.529900901979015,-0.2856657624466724,0.5968619682450902,0.19843390606434255,0.4478113303841266,-0.1381529187649527,-0.026151737712698464,-0.5252491522412465,0.4053361169278468,0.2268371271706192,0.5741528749024593,0.531375054739561,0.6305945501834712,0.05254471209598964,0.1753613771113635,0.20348190052461912,0.13970149343139004,0.5042361232201404,0.4170538064566497,0.23731787866865567,0.5924619956216706,0.22622751284474815,-0.24338329149396476,0.5282694394459027,0.5384427199057014,0.48209184032022734,0.3354041060293815,0.06715329454579301,0.25444704157191034,0.28978551096381333
Thal_AV_R,-0.15121477559849217,-0.30076479543464313,0.19098560065777948,0.23181767969481742,0.061755716687292954,0.1953624065811244,0.040158184795322543,0.3009828983558582,0.08795601650351205,0.13697024639553934,0.1853703688693005,0.016010227617486796,-0.032407587307512205,-0.4092181412672584,0.33115592279328254,0.2756527453263292,0.18532149239086781,-0.012484841045818797,-0.20760237297298192,-0.0887099593105083,-0.19610198964943906,-0.3747311227276568,0.14534260558505657,-0.22021203187458727,0.2446531857078949,0.1464593350896458,0.43481041709817125,0.19061896006368148,0.0022541696160474395,0.13338658520392474,0.13367275359280953,-0.019796474267044655,0.11654520023072007,0.35421141316142846,0.4664439414393404,-0.02887292316051939,-0.03263342315335208,-0.1432648317636892,-0.032728855042621775,-0.25034660012157794,0.05776755411091097,0.09980593337356605,0.17418635370550475,0.11093024996426357,0.22264891991873278,-0.25149293346395646,0.1772071862670825,-0.17958608055113537,0.18866009186199437,0.14762473586373298,0.19600539379604995,0.020313076312197104,-0.21881719586827922,0.21911502613330658,0.021406067969597816,0.0625234610327998,0.06291618742458982,0.1100530431967831,0.3229709632521663,0.0016505759426558555,0.16380309527369327,0.1594100962475278,1.0,0.0716762174048833,-0.2726783023686371,0.04054117737401322,0.3177862204831869,0.365518490586943,0.25661446056850684,0.29867442747142303,-0.05436783519545208,-0.06944205411602537,-0.10366256867650245,0.2966539663508787,0.3896168485024185,0.18668199439318198,0.001851041661218446,0.16728485415278385,-0.08333099220796052,0.23471782618570905,0.20380500736404147,-0.40304395286783845,-0.003961989815797843,-0.08913365580060706,-0.04332264397085481,0.3358790625584665,0.07511161347924644,0.304947008204792,0.1147544289375825,-0.060699256136213464,0.05641222194216826,0.1745341883536944,0.1615827797005091,0.18077159738096335,0.21924989891637034,-0.06339756940160624,0.15457784419301807,0.08240820549395851,0.11595021957594684,0.11656678502612845,0.10150908712976871,0.22665738164939073,0.05797915094934721,0.15198479428499814,-0.04685121220556151,0.0752392661720573,0.22832329470943652,0.25390167312749323,-0.17188412734853875,-0.019335027287906124,0.04453501488413281,0.06918548005503099,-0.005438391049750673,0.11145480560562633,0.252727041067072,0.018655508148534786,0.14861389355252522,-0.09375926575530316,-0.06960941952394288,0.016035638463814453,0.2893078111450062,-0.008230317146532934,0.30212384834557554,0.12357165536603026,-0.2591594958332076
Thal_PuI_L,0.020771575912846382,-0.09014757554562054,0.2658551123590622,0.028743424016766387,0.3682764673355807,0.3500819571747709,0.2671547988289929,0.09927416202525736,0.26850890370469704,0.13750834496646044,0.18139126907806016,0.29604412227240234,0.3119362299348521,0.17806039460561554,0.3157746814827347,0.14840945607946407,0.2639358385814929,-0.10601002662493894,0.17151201714597916,-0.24294763875977665,0.014946986164618831,0.1038752773422557,-0.00698856947139796,0.1649923619675509,0.08072466410380351,0.06395219057897782,0.1278099958025236,0.1850996956354724,0.1521454080311587,0.19415293640969605,0.3222994484725794,0.1573385001655683,0.4062930240064688,0.09467255355894483,0.006075473927051167,0.37923992966086406,0.27245422079968956,0.10774602115355306,0.38668286210189956,0.20620473295549757,0.11712506179220995,0.029284493730501994,-0.07541871821044957,-0.10989495801034131,0.11872900090421475,0.2744154378053394,0.14764836075866503,0.3515854359532699,0.28553790612746904,0.20138253498012423,0.08648218263065435,-0.14676036199749942,0.09517540590270485,0.22273486166656042,-0.10128170228854495,0.4794828364745175,0.1224625705692396,-0.16551765750945535,0.05672061982022107,0.15026747915894093,0.019985613558684556,0.39406771465266854,0.0716762174048833,1.0,0.038813602901062685,-0.08236576037636699,0.12860396579351485,0.07753251479316751,0.27107595584827754,0.174464027311987,-0.025239885557456744,0.23678514408321663,0.09370937442011672,-0.07499553498342917,0.16641927487770525,0.2666567301427941,0.18857731592560778,0.10889708029534932,0.04069777311440309,0.26758871967795267,0.3657350700087799,0.3007812762690659,-0.0050890343146778785,0.12377083265925108,0.1374350973557211,-0.1294780440700898,0.4480228847765068,0.17717814753626523,0.23936750837737253,0.28396420144963475,0.20766576399394734,0.40459267393596826,0.4002999929869251,0.12610266058138403,0.31267714156527004,0.3792100505989109,0.040463849915564475,0.2763022767981531,0.2024041973289523,0.1882562061328992,-0.015140258626198649,-0.14307668400386264,-0.13738883859440706,0.3767512482103162,-0.07638820642243366,0.36543308966735794,0.1560039006624758,0.08492763354151346,-0.09091161298681098,0.0279471332569701,0.3251193992041208,0.45020693294177416,0.3702518028578356,0.3907491049756523,0.08837528032263076,0.2536398812549584,0.05007044080907532,-0.22399627929964644,0.40362087259200835,0.14101612140787162,0.07824647679090506,0.2231807114132382,0.09481575889041832,0.06715557827597408,0.19889441628681825
Occipital_Mid_R,-0.09616730253634981,-0.030509325590811816,-0.022483961392541493,-0.504950155926005,0.038309485729436626,-0.022030598190602213,0.32404141802303593,-0.3323077358795829,0.44057166191974506,0.19604577245660584,0.03257308667362176,0.5500167284772213,0.5179459963232288,0.2869476937126083,0.0715727729175066,-0.0758040838246842,-0.0536891232251892,0.34609367136393615,0.3944416654129608,0.4104526300291173,0.532436959801875,0.23275849448204608,-0.5204900256258391,0.05210757036200806,0.1708519725705617,0.382272667097829,-0.25537519008882237,0.08382237731857212,0.07680180775396105,-0.052958217025616684,-0.01659148237566284,0.38559266701902317,0.4064382589855633,-0.2311329592000613,-0.455918957014295,0.4131786954618403,0.053279977070639216,0.2231090642845892,0.3538851654992843,0.5789180610048928,-0.04949318300647421,-0.5025759193234526,-0.5243888061693832,0.24201262155090783,-0.07152972016770852,0.6111150599908327,-0.31336859374967646,0.588318238416303,0.19043777265231873,0.2094132572928078,0.03018681715083934,0.06983094451194688,0.521167313848521,-0.15498071119897147,0.28457103247373744,0.06918001071802861,0.08299303750306534,-0.5056960484809943,-0.08641022903881683,0.47431051546003855,-0.047220557222087005,0.13227250799365828,-0.2726783023686371,0.038813602901062685,1.0,-0.035987777078792145,-0.20713066212311068,-0.019016563847130477,-0.0692830463325815,-0.3022034698733184,0.0464718378450845,0.2949145507775957,0.4965619245076396,-0.5750807295625313,-0.30916362674052317,0.01742140518243494,0.25089251922744354,0.06566762383097476,-0.04211719668935958,0.13713157196803036,0.01920001303547932,0.14048268974358058,0.04486886958238365,-0.05070110207166789,0.4318554284277929,-0.5195186064351304,0.22802065245230055,-0.1875485040185581,0.16329970478000988,0.5108290873855736,0.07116180486136148,-0.17641001007586624,-0.031182780611359658,0.051586008152574074,0.11105213839124763,0.5386606228331515,-0.385240102235995,0.5971132314640847,-0.15791152869356986,0.28776622212025277,-0.13012765988106773,-0.38423553298569824,-0.5023739528518775,0.05137777668342061,0.33663476384492946,0.30992266595292367,-0.03461057593172055,0.08465122997722187,0.3215368214603063,0.2848407288536183,-0.055038423645637755,-0.18081021517036971,0.37934915547875236,0.00422730649449299,-0.03114480907917448,0.282886728449651,0.08256284641700791,-0.08874125675161192,0.4893536676086169,0.5974241105398614,-0.06767895869630754,0.2665602065111569,-0.3279461466574248,0.17806820509988103,0.6299003370137953
Vermis_10,0.39567981016095777,0.15385045846555837,0.40066159242584093,0.22823795979516576,0.30087591337121955,0.3460736402897939,0.13829319310120053,0.43556584019205297,0.3017107826802794,0.5322246320603178,0.4632635813367001,0.07347230261254796,-0.06851087728203377,0.04798721544143798,0.3475353517667694,0.3929336086673432,0.060384114727973365,0.020944324364849783,0.1895512509442935,0.035476016022094346,-0.056976022087676624,-0.08323873409299841,0.2585624771147656,0.37898328538248355,0.31566994990028363,0.0031680543058351537,0.3059822835642153,0.37031069896937385,0.026274584932002524,0.3598912366545378,0.2176783156470767,-0.06968073115456049,0.11839587951995775,0.47537043682179164,0.3750003346429239,0.19008065395286258,0.42712026406798903,-0.29331838601772964,0.1529359748614092,-0.1457023351459349,0.3506423463439881,0.13789448079753697,0.24917953125130485,0.2697952182714316,0.21222546371675965,-0.013850666390290983,0.31531251389497417,-0.010812820202200674,0.180377116840423,0.3935468205342882,0.6068941562112197,0.33430772959383187,0.035200534458599615,0.3538428451976126,0.15214133235504715,0.14502280760871444,0.529088838965043,0.20038084987744934,0.25686281146745704,0.2174104978695345,0.5836240934924751,0.0916041626701448,0.04054117737401322,-0.08236576037636699,-0.035987777078792145,1.0,0.22254061216044974,0.5013463282864319,0.4229610929146543,0.31582634217571187,0.03480417214771255,-0.08581917690362315,0.11478011509640823,0.37259271491519746,0.36535277633851404,0.41945413041303736,0.5451485294968834,0.4160600703544139,0.3053297594259658,0.07962098797308292,0.137531065782464,0.1241623883626802,0.5703843399390516,0.3210023889886584,-0.0361791454874067,0.2808789416203513,0.3648571017437591,0.4003276579081249,0.32057649512554276,0.18775421989099295,0.3602301946956218,0.09628677808905393,0.3961388216596688,0.3522364606150073,0.35796976448789697,0.015612928238957872,0.17287102022452255,0.07393486313855156,0.5834607723719856,0.5409512502685142,0.004651976982921587,0.3653808230987315,0.2408776162160877,0.5397084081400016,0.125071448711737,0.4763696042573224,0.2792517968801323,0.1472793524939398,0.13479849057005744,0.29802220341713614,0.554445383404449,0.28803524954063153,-0.03090446111126738,0.5176507004998137,0.0991604730922403,0.3397266987470453,0.6284930614953811,-0.0020166802497702165,0.043784488441757474,0.12846339916884789,0.2826260123567198,0.2864698814671361,0.35487864427563176,0.4170162289463025,-0.15059313694576457
Thal_LP_R,0.29835487545868605,-0.14128759745072145,0.6001175240646008,0.3868551330210845,0.49521697459402897,0.676241640833766,0.12185075455986911,0.6363781658767377,0.2827334726292208,0.5136208449429392,0.4210045310729669,0.1872881548839847,-0.2382286319279186,-0.30193635103681576,0.35235469120341506,0.49018597935316494,-0.08413445339321568,0.043818023253617805,0.05970824461274845,-0.13732835933357096,-0.18597014583921162,-0.2730960927669474,0.2881603798098808,0.20997495031573551,0.2116211405519141,0.024846399083857645,0.575977193385334,0.33636974622913374,0.027317761124599046,0.6654283658472301,0.40705439726588954,-0.36681786925925464,0.10805313058339519,0.6544432748302629,0.5645066882949314,-0.00511415857135874,0.3973218271977982,-0.39935009863726584,0.35632952889160624,-0.40304833607003465,0.3620173643877451,0.16233219218080072,0.24381494927245545,0.41066512280482903,0.006045093232915188,-0.09468479364969952,0.32249161394205395,-0.18032198531257165,0.031197615017079572,0.29577456102202593,0.46795485138904036,0.4924132419057513,-0.27073438886987283,0.5000323542628053,0.15196578026607807,-0.01713930305667621,0.5352901873400568,0.4876027384444501,0.11934846993440514,0.19146984378292453,0.4870345573423287,0.20622681575520316,0.3177862204831869,0.12860396579351485,-0.20713066212311068,0.22254061216044974,1.0,0.577079129111175,0.5009201016747094,0.46702707422741246,-0.11610615869810219,-0.3400215050786184,-0.0893936762313253,0.4450146683660676,0.5771745311224679,0.3746537213271969,0.3601896509881537,0.395444143222605,0.28802452070921125,0.32780434762818444,0.4545961152880945,-0.29181350179200677,0.3864852893546842,0.3963834159435314,-0.206220022789536,0.31449170225715606,0.03892240292697093,0.6081329302324672,0.45257694732619297,-0.0037397592106725957,0.48367943665768137,0.2990754438930508,0.31605029619858627,0.22020347160821183,0.47840319710528334,-0.0016489073375925548,0.22738280112179532,0.061730869829841266,0.5341673660209051,0.42021459906346575,-0.07594456181861452,0.34874858393356173,0.34687527358073794,0.4797165345827888,0.40175480157962007,0.25249511895499477,0.3684299709041797,0.3857992321604965,0.04677506616828839,0.2733145550119388,0.32684333053455095,0.2709157615320812,-0.287664646460318,0.33132710090947753,-0.029898685324011406,0.36181742686314505,0.3665567034151019,0.0027918636140772026,-0.061092345925102584,0.10935224741416485,0.0024504925681906606,0.11795405498377516,0.6369514112034332,0.5628405337282985,-0.39818871744739326
Temporal_Inf_L,0.36920208562516077,0.022674044088302838,0.5983484683824336,0.19609219112503984,0.3126259183548952,0.6261404484245717,0.34544884705227696,0.5811139645563383,0.5760845473691669,0.7510155601920566,0.5051213680126376,0.31260304296730973,0.04975897351927612,-0.10695188884668258,0.5092032855353463,0.6287856909112758,-0.016456581018904872,0.4152281099670293,0.2157765278876497,0.20710642005792093,0.10384208342924679,-0.12244103834218852,0.15890934616834881,0.2871703296197243,0.4950661430855586,0.48261050609642014,0.6798947815757028,0.5458903257233904,-0.06946787624982155,0.5229252638866307,0.3103604785296104,-0.1632479782998037,0.18536282412457997,0.7235580000407794,0.6106677087529587,0.21196033327843217,0.48017915179629056,-0.29815764969493774,0.2594472171623204,-0.11926943492461822,0.4577241598133757,0.15481519719069872,0.2956289018228136,0.7091364147937226,0.28788209455494684,0.03291125349744295,0.19807120894350777,-0.055899755225469944,0.47343181972075377,0.5705467246183911,0.613992038441812,0.6404078875128075,-0.06749971554273287,0.6099292423866979,0.5333166658011609,0.1682944234693053,0.6807048681630122,0.37280989762757,0.2850175071011429,0.5031891017647178,0.6085235688693434,0.23706353513803588,0.365518490586943,0.07753251479316751,-0.019016563847130477,0.5013463282864319,0.577079129111175,1.0,0.49219619620277755,0.26879672175049013,0.061701215399192905,-0.25438690429448535,0.09371076789889492,0.43378605617576005,0.4548751792708168,0.5787421373610491,0.6439987012587955,0.6380190139963523,0.3629735587581721,0.26005012522920096,0.3413749532316438,-0.1553988570292117,0.46072151494990843,0.26421455961382173,-0.040194566510017696,0.44224050839721474,0.2630807250625759,0.5407732075681179,0.5238356346166121,0.31542188994734,0.6186698058813651,0.33436022209205474,0.3804504788432001,0.5604203451642779,0.5633298113505599,0.19958324545105569,0.17541239903605357,0.20366598684234322,0.5873072574927225,0.7395184026655413,0.2166475227690848,0.3111131368464866,0.2802923263104816,0.6242570463865978,0.5136198037085387,0.5613069909259469,0.40749549401573765,0.3455029044100904,0.3042464886707494,0.4792335681328442,0.5419546323775202,0.296857583126518,-0.1380018714636695,0.4302712061330128,0.19732205576176579,0.48319849628734146,0.6718350332414903,0.026403353477659895,0.0017910883242891215,0.3845642478211138,0.22421277606546233,0.4715396532201463,0.5473330463983517,0.761838711596219,-0.20566623425010666
Cerebellum_3_R,0.07493792973818526,-0.4301304651522526,0.5642173619832519,0.34559000392192263,0.6719210239283918,0.572239026735721,0.14929516729787623,0.4365759647982305,0.3637778453759684,0.4814870501989584,0.8023874997069441,0.3316067128796838,0.04762688729982172,-0.3599568183689029,0.41305087286337683,0.24114396489408432,0.05820764116151206,-0.21675260497539328,0.1605141568789186,-0.05188069996814474,-0.22243012542149784,-0.38614503533336075,0.21685408584253177,0.19622421619531435,0.2983113600655,-0.01595162881454428,0.4153902858946241,0.3696714617744786,-0.017129639757890804,0.606203611213945,0.35798477167835163,-0.12214253874448741,0.29799083464414255,0.44571914227122994,0.48460936650438574,0.36862303816880887,0.32915406639785,-0.23914511920953008,0.4408763759993456,-0.11501009494747139,0.22881417367821133,0.006530996256404185,0.01782873695015217,0.15633946681318844,0.0477481180904872,0.2010341487063454,0.5933286042382612,0.20940010536354078,0.01733387998903046,0.3293101910790167,0.6313307442859806,0.14722046823862459,-0.12927413637454685,0.46512637689504743,-0.16060632543545195,0.23809368361927816,0.3935213783651316,0.06600225844676928,0.19293593446030954,0.33321883268444863,0.421400674939532,0.5268867075752447,0.25661446056850684,0.27107595584827754,-0.0692830463325815,0.4229610929146543,0.5009201016747094,0.49219619620277755,1.0,0.5302289393099066,-0.1753889192397233,0.029984322156985207,-0.00020448478127018727,0.3134462058282239,0.6206618973555027,0.44667799063873376,0.45160608665594726,0.3171607185981907,0.1671937520654878,0.6825581063982112,0.41704997476359784,-0.18555252037678016,0.2764587186641282,0.3341920837064191,-0.0139489816915601,0.07195257343844642,0.5158539548397214,0.79930748033645,0.37458536339648685,0.10669341982044085,0.398917993092667,0.3066234132024376,0.32886381182486274,0.18682592892417796,0.5988815608815066,0.12345816618746788,0.18550219532704473,0.3000895150646014,0.4760654331440984,0.5894811401502718,-0.06854552434032465,0.3406207552020516,-0.004668107161778548,0.7394940010175829,0.20784357682374255,0.6468490183429461,0.6401298366934812,0.6267225079671862,-0.10278992980264712,0.21136959840704597,0.37971262199637157,0.30465792360819594,0.11199840853820307,0.7083380060786268,0.018863493831543624,0.3895268666878729,0.48525590335951757,-0.08820059676860817,0.1596382749469202,0.2887840091966962,0.15992005299504944,0.26575313805436707,0.5935419946855565,0.3836320431744814,-0.2109181699742509
ACC_sub_R,0.1968877857146247,-0.1333365289682145,0.3642039682000605,0.6636785663076626,0.6704163427655281,0.40006643745127657,0.06483391152996998,0.6372957186384376,0.03053431405660088,0.18446840197495745,0.5437962897786355,-0.12014315315160037,-0.25090610014322845,-0.35920530786782,0.395869626535152,0.13907944586416526,0.06984052154384263,-0.5296290000505308,-0.14973964674903473,-0.2061974888918632,-0.4824808971311712,-0.4248017798792567,0.6570171263506651,0.1824967552241073,0.09178813779479371,-0.4480205217876089,0.5599499363453931,0.33232241775992927,-0.03986353981882635,0.3213495051210018,0.36037436784556476,-0.18973133000115924,0.14119315092019072,0.514173113712282,0.6039713242190557,-0.01153937105127672,0.3181067285403616,-0.37437984447644096,0.22903937540818586,-0.556977993418014,0.3494908275838132,0.3332068691483393,0.44706680126873105,-0.24854541460379517,0.14990013125731808,-0.3475148878853269,0.6799097924881046,-0.161614586334241,-0.055265699223349896,0.10773313483775693,0.38754548509347575,-0.009577476888936386,-0.31098947691304096,0.3614531022577705,-0.38669337670113774,-0.0640411121162148,0.2586367114688246,0.3337994747376716,0.3771634784819162,-0.056587172982082566,0.3444770802659656,0.0716529119098777,0.29867442747142303,0.174464027311987,-0.3022034698733184,0.31582634217571187,0.46702707422741246,0.26879672175049013,0.5302289393099066,1.0,-0.19849734348072437,-0.20610896671453843,-0.11505222929368264,0.6274025824850135,0.8025693960819715,0.19375080196229635,0.2098354865966007,0.35403007545636905,0.13813068645185358,0.3030219255413154,0.38735476454556683,-0.195328854236527,0.2216411645783825,0.4843697813464787,-0.10191296911615917,0.5018581982743477,0.26744196375668905,0.5861937521257994,0.32239980560562376,-0.23950695462535565,0.2096000094854224,0.4549095942197834,0.26185835995130086,-0.029509573757848205,0.3984826731853333,-0.20201962788942923,0.4554444590087702,-0.06530867185687365,0.4698213742847748,0.21102639057462902,-0.1857208571558892,0.5833812772672076,0.3870815281730323,0.47256008852674347,-0.2461399472859366,0.15275942595877823,0.257101457324149,0.2022943612660058,-0.38073377092376565,-0.05170042367891834,0.3659592287684264,0.3101341402245107,-0.10594335426898505,0.582073827318253,0.12064900050780403,0.10488471079459134,0.3000868208643342,-0.23023606064504312,-0.05865608581260737,-0.1666645436231233,0.10339747557227556,-0.16598012551722915,0.677908866369814,0.08874517697181247,-0.5091699359773292
Parietal_Sup_R,0.19568320813571793,0.3184479167187833,0.12710682855417332,-0.10077944604271051,-0.09238078107405544,-0.011637357298338358,0.008084541532806517,-0.005699761557378631,0.05469216724165012,0.08607547749291082,-0.14297660080182034,-0.019641121464217964,0.018799811600979974,0.26626473388747024,-0.18794753400535125,0.037632406778908334,-0.036548534882023566,0.25583855822284113,-0.02074345630470747,0.06570557897885426,0.23451195971890237,0.30850275009134837,-0.08525390206493659,0.1939710963441266,-0.10794893415274699,0.11772315645012162,-0.08985159880835786,-0.062152170750550934,0.08793293303892623,-0.007728525379959282,-0.05588770058352537,-0.18438778183392185,-0.22065049065549333,0.05664930273139412,-0.01789052165729553,-0.02321051297500883,0.20323131327750743,0.188717154707478,-0.1395202794851977,0.079481145898022,0.23589206799935392,0.19480225566508336,0.1675769201464598,0.14531887011193947,-0.12750607004585743,0.09145656213461763,-0.2318372341778675,0.01795726123639697,0.12551688177129913,0.03887179930381181,-0.025980507385789147,0.19289507884703677,0.02581172566037359,0.15621866198497478,0.23658944334965548,0.0676075404565162,0.1339338084681878,0.1477311461210007,-0.2322853569690963,-0.01700687191360545,0.04700073605325798,-0.13540088126780866,-0.05436783519545208,-0.025239885557456744,0.0464718378450845,0.03480417214771255,-0.11610615869810219,0.061701215399192905,-0.1753889192397233,-0.19849734348072437,1.0,-0.09086580777223768,-0.06118872776145143,-0.02214887898838267,-0.10441537652726354,0.014129934886789418,0.1657105813263491,0.04548734992150572,0.2493860035600355,-0.2954033161632966,-0.028730252625663224,0.24181310260675778,0.015390309937383382,0.04677265995792834,-0.20996503658764487,0.047520837905338266,-0.03500417497007675,-0.10923643796549444,-0.052527044509964704,0.13318842667456493,0.1447364742692505,0.05062232180581807,0.07499504892863469,0.20868333524750807,-0.10012827939388734,0.021594677877305696,0.12809597766372877,-0.12842498994655055,0.01935849191237746,0.0037004064444784183,0.1791218209746277,-0.19063374336070943,0.12142383955225554,0.01566064019776932,0.13519880747669652,0.01673491137447236,-0.06642039446601179,-0.08125723994128158,0.19415067498689575,0.10808390797847131,0.12336636620407704,0.15913563125944838,-0.17831776301066057,-0.09244654332785786,-0.16776963795259753,0.01620436847888213,0.15006271338592156,0.19991938339276774,-0.0321782071435193,0.06811135019966616,-0.10517678439982409,0.2922048166969239,-0.03952164673142746,0.07307737982083463,0.11332518906089341
