,Raphe_M,Parietal_Sup_L,Fusiform_R,Thal_MGN_L,Frontal_Inf_Tri_L,Frontal_Inf_Oper_L,Parietal_Inf_L,Vermis_4_5,N_Acc_L,Vermis_9,Caudate_L,Frontal_Sup_2_R,Thal_VPL_L,ACC_pre_R,Thal_PuI_R,Frontal_Inf_Tri_R,Insula_L,ACC_sub_L,Precuneus_L,Cuneus_L,Frontal_Mid_2_R,Vermis_6,Supp_Motor_Area_L,Cerebellum_4_5_R,Red_N_R,VTA_R,Thal_AV_R,Temporal_Sup_L,ACC_sup_L,Thal_LP_L,Olfactory_L,Heschl_L,Occipital_Inf_L,Paracentral_Lobule_L,Heschl_R,OFCant_L,Amygdala_R,Olfactory_R,Cerebellum_8_L,Thal_PuA_L,OFCmed_R,OFCpost_R,Cerebellum_7b_L,Thal_LP_R,SN_pc_R,Cerebellum_Crus1_L,Temporal_Sup_R,Frontal_Sup_Medial_L,OFCant_R,Angular_L,Cingulate_Mid_L,Rectus_R,Thal_PuL_R,Cerebellum_Crus2_R,ACC_sub_R,Calcarine_L,Occipital_Mid_R,Rectus_L,Frontal_Sup_2_L,Temporal_Pole_Mid_L,Thal_PuI_L,Calcarine_R,Thal_MDl_R,Parietal_Inf_R,Thal_MDm_R,Amygdala_L,Cerebellum_6_R,Thal_IL_L,ACC_pre_L,Temporal_Mid_R,Occipital_Mid_L,SupraMarginal_L,Raphe_D,Cerebellum_9_R,Rolandic_Oper_L,Thal_IL_R,Pallidum_R,Rolandic_Oper_R,Frontal_Mid_2_L,Vermis_7,Thal_PuM_R,Frontal_Inf_Oper_R,Temporal_Pole_Sup_L,SN_pr_R,Lingual_L,ParaHippocampal_R,Cingulate_Post_L,N_Acc_R,Angular_R,Temporal_Mid_L,Thal_PuL_L,Caudate_R,Supp_Motor_Area_R,Occipital_Sup_L,Temporal_Inf_R,OFCmed_L,Occipital_Sup_R,OFCpost_L,OFClat_L,Cingulate_Mid_R,Occipital_Inf_R,SN_pr_L,VTA_L,Thal_MGN_R,Fusiform_L,Cerebellum_9_L,Temporal_Pole_Sup_R,Red_N_L,Putamen_R,SupraMarginal_R,Cerebellum_3_L,Lingual_R,Cingulate_Post_R,Hippocampus_L,Insula_R
Occipital_Inf_L,-0.3290466553508271,0.4963119654430571,0.2662865577305356,-0.021392514370248746,0.13149833660523727,0.2138614596327782,0.17966773018334972,0.34369447355979976,-0.033649595966732,-0.058766803962703146,0.14828567459147107,0.10095314434119448,-0.09597446435847269,0.20278361647377108,-0.1410401172481845,0.1487861987399005,0.17838736712581094,-0.21252893098112569,0.25175664437480666,0.3262511550276859,0.13958473464590357,0.4850489064909424,0.22719061528811582,0.32331648590333156,-0.3599086437520266,0.4915939563860173,0.1464593350896458,0.3405444416052977,0.3768052414320566,0.006177168409989996,-0.008033729363936547,0.18270419300446145,1.0,0.018016250677121298,0.161257450759346,-0.29808209531030344,-0.5189023760093444,-0.28614471616517934,0.12608526674346496,0.301384622876556,-0.4352141768684618,0.43887805095649524,0.7270420977778185,0.024846399083857645,0.5042455111222418,0.6935735886576353,0.28921468397605543,-0.028112978568334286,-0.3182943019813081,0.23236043990232663,0.2914262642605424,-0.4481997695772709,0.0815793835248822,0.31871702480367736,-0.4480205217876089,0.5163063745633569,0.382272667097829,-0.5549382438007276,-0.036979965064564774,-0.21182436391591444,0.06395219057897782,0.5668335582275544,0.0942820551545452,0.17083784312190348,-0.14347889524226504,-0.41703122356216543,0.3849436150436714,0.07904490185500457,0.13647991297344655,0.4081849645615492,0.5095967264028427,-0.04104736990593953,0.3287878136694749,-0.01283549604253113,0.34065933886137245,0.09411610612747323,-0.1585467262736446,0.12788854481925732,0.09768315302427494,0.44400544289587135,-0.06801039408726506,0.1393389967551833,0.05165692356503695,0.03977364149609626,0.3755773684531827,-0.17329552874315574,0.09322510174365038,-0.020457268489271905,0.4031062964692566,0.5372227826977876,0.06116224024474028,-0.13945319996778163,0.219754328514322,0.2785222830741094,0.34118882136471085,-0.43295591949766093,0.3600909292425941,0.2988525255525211,-0.15477988263551692,0.30271081899897123,0.6258480876653834,-0.3316990597668344,-0.10593357751145605,-0.20829288200217277,0.31837214975243217,0.03558623958133406,0.33310295602212386,0.39093608130148655,-0.2505608149736984,0.3568362439825458,-0.0470342877762147,0.5268099576297243,0.15181170983921424,-0.1405211719780741,0.27406531495522535
Paracentral_Lobule_L,-0.0026112490393096865,0.07022987592258857,-0.016547972272596388,-0.16392132923410613,-0.17874929095861608,-0.34256406088341473,-0.31065231104056007,-0.045006962598128857,0.015840556200159953,-0.002634213754570822,0.10802022552527968,-0.1610979607752061,0.18250775680436787,-0.04500106581642689,-0.19322803302470698,-0.19653715022327709,0.059942528546542286,-0.19345873701116242,-0.37941251217153876,-0.3486176058339351,-0.19768677650532968,-0.13042581410913387,-0.29521425849136634,-0.13178026300196743,0.19419611915823248,-0.14244355693195856,-0.09375926575530316,-0.3590998806643577,0.10251402635351431,-0.01331119687802263,0.04867774066391153,0.3335329836817682,0.018016250677121298,1.0,-0.23079328969462806,0.050354722570076636,-0.16956480420445044,0.017679243695919965,0.07856665088887468,0.002718908668285312,-0.11305596150848397,0.07906806903837921,0.2612212504113656,0.0027918636140772026,-0.17979114091363416,0.2437961685495517,-0.18180285550849468,-0.22105716006921833,-0.011326426440691205,-0.3024614636331655,-0.5365603436065017,-0.14092492549556443,0.24117794114308816,0.2818868505513714,-0.23023606064504312,-0.2891174689383321,-0.08874125675161192,-0.08146678403721505,-0.19433124748721997,-0.11955067154785176,-0.22399627929964644,-0.15741097080852343,-0.08678353952926002,-0.06713831197730402,-0.1395987550098278,-0.04211379911028272,0.1090356081189451,0.13433287648822131,-0.04917220833932106,-0.1649706963161673,-0.3650236100452488,-0.3828151858553881,-0.16995674574103806,-0.037722380696876584,-0.0011856445193235393,-0.25935002181700373,0.14287546531535536,-0.19656327000172155,-0.1941433170673342,0.1454543943263313,0.1909608836942845,-0.10010487701751117,-0.09586930337822208,-0.18582447311750272,0.00010917999365848265,-0.21604671860156346,-0.3495852115872219,0.22191600850371476,-0.12483161995015839,-0.2636574931981354,-0.05048054658283769,0.21275411361811125,-0.31968816435749603,-0.21890426447287234,-0.06563432696180707,-0.16675367312700815,0.16420671543250837,-0.06010234134990811,-0.06849291031539545,-0.2840685419642977,-0.13446117979675737,0.10056479306606692,0.261347354364843,0.1870085979680056,-0.015232189711770589,-0.06269006033405751,-0.17051544754284406,-0.057135527893419906,-0.19102189298531816,-0.30855986927125173,-0.023609191277719575,-0.1595431814281074,-0.23451049606592445,0.010667322541230454,-0.0007465476539387315
Heschl_R,0.2797269552100621,0.04043747725215927,0.22334124033794958,-0.036622489596972826,0.6707995776641831,0.5970307833755779,0.4063390555603538,0.31597648342587514,0.269707352240943,0.19536109700563373,0.1070161313641758,0.5136817325660165,0.11313198331285729,0.08030045890503523,0.10784066012673699,0.50303331159616,0.31638558794360905,0.11796792428930643,0.4088913150751222,0.28994922746849827,0.43909812576146123,0.14977907367288168,0.47856934513463795,0.3503861729621668,-0.24382558109916727,0.11153712334536117,0.2893078111450062,0.5974015230013697,0.38101745187025204,0.011085834517357342,0.13665716749139065,0.0026273210218884513,0.161257450759346,-0.23079328969462806,1.0,-0.06371092163560746,0.21892709431079185,-0.2593468045707809,0.22468867472185722,0.2124824083339306,0.09938244810804386,0.1497158057214757,0.02712186344347242,0.0024504925681906606,0.18435355946399773,0.01894377322430681,0.5296918356165706,0.4634450869692756,0.007053251832195255,0.2374988654498787,0.4164592443695903,-0.053566237736962424,-0.09699562465133402,-0.2510406729706167,0.10339747557227556,0.31814716035279583,-0.06767895869630754,-0.07995720066328753,0.634609502543191,-0.049240235788125045,0.07824647679090506,0.35256599446677545,0.12061219522004371,-0.07750842537526738,0.06850261025073898,0.1413338605503248,0.09120453262258287,-0.08290118059860827,0.23889332061772417,0.23826252348019133,0.3119877941092845,0.10790132479336659,0.3219657359395396,0.13544719465435093,0.5459530522474657,0.2735657799676779,-0.03939483314874175,0.21790633855206715,0.6694913431533659,-0.03209653143395172,0.17903440187958883,0.4012141220694614,0.2967936020218479,0.10494805134738638,0.19754024159663952,0.24615993594462304,0.3484119157202671,-0.1342944553289557,0.1771025288003578,0.487320951435835,0.372332492532311,0.009362442496724658,0.3701304677819825,0.13113487292072176,0.08728930528221134,0.013199658550423278,0.034339613489165595,0.1711597205238217,0.29431742013057904,0.36985299028045765,0.21120991156017285,-0.06340131535717743,-0.19859642149108736,-0.11088907268287784,0.22736870206719173,0.27274601924433545,0.40334727087903977,-0.029704157536691405,-0.04697197491376447,0.5276998146709992,0.10047809544282624,0.2867594927030283,0.5122994859496082,0.2599362785096838,0.43053219723453023
OFCant_L,0.38714943196318974,-0.0098817379303789,-0.038522934309980106,-0.19702591532232686,-0.024293141209346333,-0.05732178754902388,-0.4772289266014474,-0.12460398238416757,0.6405120302171261,0.007655545216667597,0.157954580666103,-0.09049516697680611,0.34050321954097956,0.1723060731609158,0.07440157614023343,-0.00918537328992944,0.13927032704806305,0.5363588953590879,-0.4799143612320358,-0.5262039975955514,-0.39267814081572394,-0.426918567559293,-0.6099029208409327,-0.22495558320333783,0.8358379809375681,-0.7315681937752996,0.17418635370550475,-0.25571112478894437,0.0708621274211228,-0.015706500979442296,0.6068579769532866,0.3543312517221037,-0.29808209531030344,0.050354722570076636,-0.06371092163560746,1.0,0.24780250165877046,0.3226860446055786,0.1125904539752741,-0.17199932270587015,0.7439505883418341,-0.10474376412285448,-0.05839255675971697,0.24381494927245545,-0.7412406951788438,-0.12851749748006402,-0.2701262911560325,0.2878427725333534,0.8646885353674985,-0.08523725330990728,-0.38620861055264455,0.7380375732530892,-0.11152287900861961,0.2122147358129947,0.44706680126873105,-0.5726795220557167,-0.5243888061693832,0.8045440483745332,-0.012107743220649114,0.5488257933421623,-0.07541871821044957,-0.4086028900670017,0.033136236647014365,-0.20678110700368668,0.4504845892528205,0.48051953764119915,-0.0502375363626251,-0.10235935856173255,0.3575596652589877,-0.2911334228510016,-0.500463819505392,-0.10035267051905704,-0.35298054496278297,0.194933856710673,0.14062782025386059,-0.3461530406929439,0.20190333409132422,0.13217080576494902,-0.16137948407149152,-0.26557334739915855,0.41115129755888585,0.17078318192118638,0.4164366313386824,-0.120219497165278,-0.18643806657669967,0.050380631097084676,-0.33167756363813644,0.32801225124919786,-0.5952877402159079,-0.02997361223360825,0.023419510076867583,0.36273464789900195,-0.6308844721172527,-0.2457015435426775,-0.022135241537229334,0.32114824063367575,-0.24816504105768158,-0.3957718423275352,0.797086377346412,-0.2669498373881011,-0.5479771934035997,0.7730253389251227,0.37703566173552855,0.3959699823910175,0.08202509169496452,0.03812745634860228,-0.13095693662147315,-0.6784427561096846,0.06239797164597577,-0.6601538756777193,0.021453275144703673,-0.30713217691391664,-0.06081427410387403,0.32312840361208844,-0.11552686639926632
Amygdala_R,0.5950338655919423,-0.35829611154244173,0.24243732350194033,0.1590586706653261,0.28695282544003764,0.40910736842720197,-0.1298312287609103,0.3205280057826565,0.4896588155355608,0.345950428181505,0.29638702647567106,0.3824693187526997,0.2503870143499801,0.27610287102527264,0.5559691924451321,0.44159001134025305,0.29194130848502364,0.5559241530262005,-0.001557179509914349,-0.23476360635766327,0.3622569886501803,0.03357219523452644,-0.021015862967517878,0.2481137562292687,0.24928868785856909,-0.40623853705847635,0.1772071862670825,0.07075292276283489,0.07618041948706508,-0.050938334831458036,0.38410338859558163,-0.056722055325693105,-0.5189023760093444,-0.16956480420445044,0.21892709431079185,0.24780250165877046,1.0,0.39055443472714774,0.3078146244563622,-0.02275078233541262,0.5647786744167901,-0.058275189427851294,-0.515665178758595,0.32249161394205395,-0.2534769544673437,-0.28015346542217573,0.2320628424281799,0.5383767195216103,0.24304881507527715,-0.23907404935530044,0.162223263292127,0.5006831554838543,-0.3445733324480331,-0.08639377479247817,0.6799097924881046,-0.026843897530738407,-0.31336859374967646,0.5386481996507874,0.46792501335865555,0.6032262269877708,0.14764836075866503,-0.15966497494146076,0.25651789387100754,-0.38056095227013964,0.4058942801374039,0.7196992127753025,0.1402156862703468,-0.31347739863811713,0.33186183552106563,0.06945474507002682,-0.18925286970202634,-0.025879845170000082,0.07124924611355855,0.4186620073569841,0.13972603123436095,0.45195460895401257,0.2098533032415084,0.4431361003217137,0.29231714760797134,-0.38186645036051775,0.2712205755627063,0.4013547357128167,0.4128534149568679,0.39743790064541235,-0.09510001026472104,0.6565556414446411,0.2893461069612725,0.09135960551044282,-0.40035534908635095,-0.04198338123998963,0.02241170864697308,0.20686614292322483,0.08028754847319765,-0.3908149689554757,0.26404138764484625,0.6424829154022136,-0.14350044398262202,0.017378865114737217,0.38432748400223904,0.15662493025217566,-0.13109500521137005,0.5015735541768535,-0.2011033266729592,0.16483213117949866,0.29651461537632895,0.48692904325386155,0.20160783945180794,-0.22398924913195292,0.5983298024687725,-0.12547730652469993,0.5599349619146301,0.08637841896428969,0.3675617500516755,0.4681231105238996,0.3007783514497979
Olfactory_R,0.2085378360198124,-0.3142074926110299,0.4407475967197742,0.3187269703857726,0.00017898311540451596,0.19276355810075385,-0.296734478475559,0.31001025272663063,0.3142583988179184,0.39332249529846397,0.4811489145738323,0.10914164671019731,0.35807027461175306,0.5659783764573091,0.2048473890413583,0.27791869544242254,0.48571488349553626,0.4520327853346086,0.08439234919530678,-0.1413113810900828,0.10392008316103951,0.11574106183843613,-0.24894774447359289,0.2750044516748584,0.40733230930887243,-0.2042354691521151,-0.08913365580060706,0.044362688710257295,0.20991440747039336,0.13328875912201052,0.4057694055270745,0.30481465872546526,-0.28614471616517934,0.017679243695919965,-0.2593468045707809,0.3226860446055786,0.39055443472714774,1.0,0.45373771001154933,0.04500615142548496,0.2842257963863477,0.2609368673498636,-0.004246469648983597,0.3963834159435314,-0.1065319938351991,0.04502210138281566,0.2602291028184512,0.3111738761033351,0.24008055776510026,-0.24358831910039141,0.07343937508493195,0.3936240398476723,0.13607812045984322,0.330011721326122,0.4843697813464787,0.020588583954651,-0.05070110207166789,0.3709432057921738,0.0071147554791009425,0.4730421824179324,0.12377083265925108,0.08398491757718306,0.3198315392625489,-0.265314988184828,0.40024262973035857,0.33156563604378886,0.3335149332996818,0.145016488760445,0.41095792608542114,0.3202280891649854,-0.1427975124870465,-0.07488369307596839,0.06860748799635098,0.4324183744263609,0.21123011490906665,0.0913540246992443,0.593988961774222,0.509262926312545,-0.12815782860203423,0.09784217524825699,0.45516658442902824,0.37054817458085443,0.38829300297702657,0.5411951345657926,0.2971482165891518,0.5252370897376275,0.2980422822450027,0.640086308643595,-0.13367464512478464,0.045038496300081415,-0.14313690905858018,0.5704574871378729,-0.13034417832616646,-0.12820867760229224,0.42698288506171994,0.41717813849222396,-0.17663342091537976,0.331950315170849,0.18942496931487102,0.22145412852236293,-0.04220355918030406,0.4007297307737336,0.3087281707943654,0.38162586750833716,0.43107919397267985,0.3733735323500491,0.3221907006282402,0.045887238521557336,0.6435105369846772,-0.2182034272273078,0.4221687076943038,0.20969192286183858,0.3325629069795059,0.5248212449268912,0.2978661694939478
Cerebellum_8_L,0.3093352663092013,-0.02971809261461787,0.7449608166555439,0.18965153798652962,0.2605635952582032,0.42675076474450474,-0.10694947049446006,0.657056695949517,0.385718232840941,0.7584617931017421,0.572292836891321,0.3841689392811743,0.3400965962798701,0.5116150461688973,0.20397502431182968,0.5671054767159595,0.6969641132137185,0.34388678491225566,0.09870405827051688,-0.1252685342345084,0.4183187408274469,0.47986625805999805,-0.03515985293100078,0.6368369694388981,0.16270303915417828,0.0166429261899472,0.14861389355252522,0.21034344960959872,0.4590811491419275,0.007461226548162893,0.35837154071969934,0.40464746098629456,0.12608526674346496,0.07856665088887468,0.22468867472185722,0.1125904539752741,0.3078146244563622,0.45373771001154933,1.0,0.12909578121650994,0.15977331626959992,0.5368648548575929,0.4220410327203,0.3665567034151019,0.10993014380661738,0.5211303815606518,0.5360004296278534,0.4813405026528846,-0.006537543414917116,-0.2123729961553752,0.1534881805710111,0.05097932638805708,0.02756479060094437,0.594938544366047,0.3000868208643342,0.2876549211309957,0.08256284641700791,0.09444801513867547,0.28925625285761275,0.4029497958263745,0.05007044080907532,0.31723901239494456,0.3040593429563741,-0.2344316232432215,0.2028991782468732,0.34237790067584484,0.7593204769917421,0.04651289252661218,0.45592279457741314,0.5481528940198129,0.003064064282056501,-0.24241223012270013,0.27011347908040856,0.8192520273781642,0.46609032715669646,0.225014736706612,0.45070845122280684,0.52765813820167,0.1834088567201242,0.4054385950941896,0.4426823634952403,0.6060565601078063,0.591798585002793,0.4834903219406779,0.4732429527052801,0.6431175493128509,0.32498835304870316,0.41994409127793453,-0.07286965732652864,0.33040973422365816,-0.049490086488578625,0.4660325407513428,0.06347123003538398,-0.18305464419237463,0.6866635777893783,0.3135610173004794,0.1578154974053335,0.3672364579587627,0.2464952635962864,0.3597421033132155,0.32113888682259434,0.2997909838140354,0.1446755625849675,0.25653579341210225,0.7344323578384825,0.864810380837168,0.5503574192259536,0.20722687716103866,0.45396343899414204,0.03493219917218017,0.5586384758629059,0.5519381260628654,0.539600727593086,0.6252444170817701,0.6189217562033348
Thal_PuA_L,-0.16246377626309016,0.067479579626933,0.31326370304688367,0.32968062587736935,0.2155426528838665,0.3137839697352028,0.29105500942749896,0.2706769436610649,0.010825011112316528,-0.027698264699763494,0.42425800139503883,0.07837677033857751,0.5105101152218378,0.22217749161954695,-0.06437811315093753,0.22484054799808062,0.2661532991783336,0.005048776991132692,0.4218659291781651,0.42524580621918767,0.12355656679530715,0.3055061811232381,0.20133112613294535,0.4403917588810337,-0.22640732130279276,0.3574705557397534,0.0625234610327998,0.5027157336695879,0.395168990298447,0.20426353171399134,0.005043251499232766,0.06141068219314416,0.301384622876556,0.002718908668285312,0.2124824083339306,-0.17199932270587015,-0.02275078233541262,0.04500615142548496,0.12909578121650994,1.0,-0.1583471399893754,0.4252537559622202,0.07746403890400497,-0.01713930305667621,0.3892749046381144,0.0613538478432904,0.3261909089685598,0.039278019438689325,-0.09831213952297559,0.15045709231809104,0.343774788985495,-0.15555633920106038,0.20082290693279173,-0.09742703059825301,-0.0640411121162148,0.354819715899289,0.06918001071802861,-0.1485582543122031,0.05253592518609475,-0.0892635421540972,0.4794828364745175,0.47198485773618065,0.2950176969775395,0.13279749965428286,0.22255856987672293,-0.19101512270722942,0.12178246004759323,0.3038775583599725,0.23111150632755836,0.38972650132874376,0.4061558326494523,0.22511233374993694,0.4296280211534609,0.006744582289387663,0.25438822728735505,0.1983071176665178,0.19880776969215658,0.29520594648815784,0.13840845583176556,0.08482839521086608,0.12636834113887566,0.13303181877566725,0.016010104847953923,0.41615243834399535,0.38416718275294154,0.3443644239112546,0.30775152459565647,0.08135957923057684,0.3424384535486991,0.3796949539968616,0.3368817092397179,0.09795255898242566,0.14972768654421933,0.29844523558328784,0.2608361826148953,0.028883926642089223,-0.14360643783539886,0.28952899397443227,-0.20032407651239367,0.28237057541095856,0.2499245596770955,-0.14590526520867975,0.014038945978984713,-0.0275761016373062,0.32519927135291327,0.07446769376273224,0.306989081416853,0.4018048461522643,0.2651858012053316,0.36538656288819915,0.1333748218141156,0.3484106781416784,0.22928871938814258,0.17997628951266287,0.46447804041502616
OFCmed_R,0.6145420695854282,-0.11222486072603986,-0.006815435421952883,0.008268386207250476,0.13317768136166225,0.17828354292482967,-0.2886597579149949,-0.01283593086465395,0.6978240635620739,0.14840191851200338,0.1995444441947261,0.12752618425194967,0.18057662628039,0.1986563287091624,0.31335353125577176,0.18836280908880554,0.0969466614984853,0.6120494768696311,-0.3249360623635728,-0.444934230654741,-0.0876162893224143,-0.2525665993681795,-0.33087603327417975,-0.1370528769401097,0.6062239327671048,-0.678513671954753,0.21939445789088824,-0.15668873617270615,0.04774858610351133,-0.06627543607563882,0.6473200248622605,0.08455749230863382,-0.4352141768684618,-0.11305596150848397,0.09938244810804386,0.7439505883418341,0.5647786744167901,0.2842257963863477,0.15977331626959992,-0.1583471399893754,1.0,-0.13443394590150312,-0.35715205759921614,0.28714500980949437,-0.6305446105560477,-0.2811884527478,-0.1691303856680771,0.49935698434517795,0.7086372943193467,-0.10968367131668767,-0.10254669966131595,0.8484800071955129,-0.3770029333554765,0.0018360998004194066,0.6587445273151991,-0.38979584404889384,-0.5138151031253437,0.8572200845832574,0.27844019506946177,0.6675603535144607,-0.05969540464297356,-0.40402243899421086,0.06117416980180925,-0.2560964743951649,0.39342807475169994,0.6026923118912102,-0.07286407162563575,-0.36762669350492,0.4505537732564337,-0.27873860599305783,-0.3551900511837319,-0.0327397678523095,-0.23365548815633613,0.31741142376008724,0.10749450240027884,0.03437178162306581,0.047472285902347984,0.21118777234190897,0.1002710850438609,-0.36509651158722,0.21789357339822427,0.26240120898039143,0.4958481614063695,0.0053095151882180365,-0.26697201747040306,0.26877294247129463,-0.09401019067890266,0.10826957520784558,-0.6023099501305917,-0.03368926273773548,0.0702469805398903,0.19330186763608656,-0.3087308651273704,-0.3216067070837976,0.014213462489329106,0.5060958120196832,-0.2706962367137656,-0.272428415037992,0.7646512438171721,-0.0758950285191091,-0.4214268978076981,0.727096169624749,0.03226778484579141,0.17504636105227944,0.07268583500866185,0.22995757392638738,-0.01047829758252505,-0.6360082617794177,0.2769978181956185,-0.4705604593575374,0.23193491420566995,-0.20151751521987935,0.10347851610568967,0.29106977858438643,0.0030129546916140768
OFCpost_R,-0.1814347685790779,0.09129262792449241,0.6591164482607096,0.14021955209304604,0.2523646760069503,0.3480927155215271,0.0843912883928383,0.55508744633573,0.12950140239823915,0.3844995987752548,0.5317796150575047,0.2098303389304776,0.29529767513341787,0.5788560390731774,-0.07909161809330775,0.44472805710339414,0.5674917894284288,-0.021166638190278152,0.4442237798139325,0.3805527150749827,0.19091317825603543,0.5718273380320664,0.12640563852155143,0.5812172321893803,-0.07041877426540548,0.4455618648855616,-0.008230317146532934,0.5089508680669832,0.6256983328581941,0.06794649492433294,0.24209177559293116,0.38603036712579425,0.43887805095649524,0.07906806903837921,0.1497158057214757,-0.10474376412285448,-0.058275189427851294,0.2609368673498636,0.5368648548575929,0.4252537559622202,-0.13443394590150312,1.0,0.48113345647214234,0.11795405498377516,0.42508533622805916,0.4886138529349982,0.5362744249880677,0.17939559329738655,0.013439241687862763,0.1119973863476556,0.3285044342448034,-0.19529485033531724,0.3232593518754906,0.38797363399033485,-0.16598012551722915,0.5454619811378094,0.2665602065111569,-0.22693141534784456,0.01921804675151066,0.00962102755056285,0.2231807114132382,0.6515193255808178,0.4503803413621649,0.013166053324007648,0.3248409103141929,-0.16372561054391147,0.5690973474352847,0.3559623163382819,0.5271696282498102,0.7067054678088551,0.43079785384506974,0.1155093295240311,0.4524853826361414,0.41322805027353565,0.4217023431102935,0.11557788391253386,0.3919550665863597,0.5106563189784498,0.1622309793875742,0.5260778266761298,0.4616166726434666,0.456618795602222,0.2450723904196212,0.38510485508910275,0.7156619270979265,0.3697140647223459,0.43705039673967766,0.4370991514374971,0.3845756125831521,0.5957270279887035,0.12891877661762557,0.35476939065031526,0.16224292277137248,0.2992251880915409,0.654977012195105,0.02361505170594006,0.005038922576681101,0.5094898860935306,-0.059825540577759476,0.5149221623578736,0.48871519833021326,-0.13442194300341082,0.2752162149467933,0.21817563646470614,0.622988030058449,0.36573499051228114,0.5543463326240385,0.5043070743133106,0.25719821310906643,0.25295664816679003,0.2568287954978026,0.6512468282172966,0.45844541165877234,0.32660842251128797,0.6420634055579822
Cerebellum_7b_L,-0.2188574610976389,0.31645442981073824,0.40952758566124586,-0.14038446943161834,0.05981880000439046,0.04862215840909151,-0.13522701411250995,0.34478117576659073,-0.010820055711588958,0.2458086721299482,0.2227775947995103,0.06746011346905423,-0.003062759578228146,0.29756253301208807,-0.2727841583159257,0.15385690227236132,0.3627623831208151,-0.22852072915472652,0.02054343337641577,0.0359057934252985,0.045790218280965855,0.4013760250925118,-0.03645947450269715,0.28913838432979133,-0.0026888650200289814,0.30197953009753176,0.021406067969597816,0.13680757035409075,0.4047952323654205,0.058000267377822746,0.05570089069503253,0.511127067579299,0.7270420977778185,0.2612212504113656,0.02712186344347242,-0.05839255675971697,-0.515665178758595,-0.004246469648983597,0.4220410327203,0.07746403890400497,-0.35715205759921614,0.48113345647214234,1.0,0.15196578026607807,0.2605510653664555,0.851484673397121,0.28600730516668754,0.01570036527338409,-0.13700435025067265,0.08840799017013111,-0.041578323463721686,-0.42224775880032644,0.32254461355711356,0.6612510385534163,-0.38669337670113774,0.28928455869336783,0.28457103247373744,-0.41905430893015,-0.11701831084110523,-0.16523309877607267,-0.10128170228854495,0.43686044193322904,0.11126687201174659,0.06254785861817344,-0.10515951586858104,-0.273992628636826,0.5993496470726849,0.26574643976216555,0.1848141875695465,0.4051306705378055,0.18978516777524038,-0.2266917781512886,0.11828292259124265,0.23841747274954572,0.3937041118112293,-0.20496278976662474,0.1175216882518765,0.12696566501730394,-0.01669380630075994,0.6829957831345114,0.269234651496952,0.2614955846157619,0.1765637295763286,-0.03196303482304755,0.47849227381910026,-0.16856728443908087,0.0004923383959048913,0.2663808699246032,0.25164894506792274,0.43246565326140396,-0.10878036215001229,0.239001398652698,-0.00599066614807264,0.09017357594009041,0.3992972383327169,-0.3439869996570877,0.3675894805875413,0.25024251573750295,0.020926621630130687,0.23106235955595641,0.44451463523528856,-0.1439290392023328,0.3138780031487807,0.16255033527785495,0.3613056982222896,0.17520096123451037,0.29641335799927043,0.27174613145753085,-0.24140217924376825,0.07043878527716037,-0.07240497350914847,0.459973611423661,0.19611855971251532,0.08934279965226616,0.296553674876587
Thal_LP_R,0.34874858393356173,-0.11831742784106028,0.3601896509881537,0.02210295822742671,0.006045093232915188,0.35235469120341506,-0.3400215050786184,0.42021459906346575,0.5645066882949314,0.3864852893546842,0.6001175240646008,0.1484423433300999,0.2709157615320812,0.48367943665768137,0.6290915974336309,0.33636974622913374,0.5352901873400568,0.5771745311224679,-0.061092345925102584,-0.40496721328473617,0.19012015519798225,0.19146984378292453,-0.36681786925925464,0.25249511895499477,0.34687527358073794,-0.40304833607003465,0.3177862204831869,-0.0043238538818882915,0.22020347160821183,0.027317761124599046,0.5585967974841699,0.4885152752207624,0.024846399083857645,0.0027918636140772026,0.0024504925681906606,0.24381494927245545,0.32249161394205395,0.3963834159435314,0.3665567034151019,-0.01713930305667621,0.28714500980949437,0.11795405498377516,0.15196578026607807,1.0,-0.17929444761866606,0.41066512280482903,0.36181742686314505,0.3888782348735022,0.16233219218080072,-0.23202971895897057,0.10805313058339519,0.3868551330210845,-0.2730960927669474,0.4924132419057513,0.46702707422741246,0.1872881548839847,-0.20713066212311068,0.2881603798098808,0.11934846993440514,0.6369514112034332,0.12860396579351485,-0.0037397592106725957,0.1928000064868818,-0.39935009863726584,0.2990754438930508,0.47175755431496286,0.5628405337282985,-0.30193635103681576,0.5000323542628053,0.2293924667235045,-0.2382286319279186,-0.41606790318494175,-0.00511415857135874,0.4870345573423287,0.49018597935316494,0.32780434762818444,0.20997495031573551,0.676241640833766,-0.029898685324011406,0.04677506616828839,0.3550211327641854,0.395444143222605,0.6544432748302629,0.29040879555047444,0.06559340327955517,0.33132710090947753,0.35632952889160624,0.28802452070921125,-0.39818871744739326,0.031197615017079572,-0.08413445339321568,0.29835487545868605,-0.206220022789536,-0.4297820690776652,0.5065785400589708,0.3076040797411017,-0.13732835933357096,0.05970824461274845,0.31449170225715606,0.12185075455986911,0.10935224741416485,0.4450146683660676,-0.14128759745072145,0.09624128743377192,0.5061677831971642,0.46795485138904036,0.29577456102202593,-0.09468479364969952,0.49521697459402897,-0.24383691415869052,0.4210045310729669,0.2827334726292208,0.45257694732619297,0.5341673660209051,0.3746537213271969
