,Vermis_10,Vermis_1_2,Cuneus_R,Temporal_Pole_Sup_R,Raphe_D,Hippocampus_L,Frontal_Inf_Tri_R,Hippocampus_R,Occipital_Inf_R,SN_pr_L,Cerebellum_Crus1_R,Angular_L,Thal_PuI_L,SN_pc_L,Thal_VL_R,Cerebellum_9_L,Heschl_R,Vermis_8,Cingulate_Mid_L,Thal_AV_L,Thal_PuM_L,Putamen_L,Olfactory_L,Calcarine_R,Frontal_Mid_2_R,Thal_MDl_L,Red_N_L,SN_pr_R,Frontal_Inf_Orb_2_R,Thal_MDl_R,Cingulate_Mid_R,ACC_sub_R,Thal_PuA_L,ACC_sup_L,Heschl_L,Insula_R,Occipital_Sup_L,Cerebellum_3_R,SupraMarginal_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Cingulate_Post_R,OFCmed_L,Frontal_Sup_2_R,N_Acc_L,Fusiform_L,Frontal_Med_Orb_R,Temporal_Inf_L,OFCant_L,Caudate_L,Angular_R,Vermis_7,Frontal_Sup_2_L,Thal_PuI_R,ParaHippocampal_L,Cingulate_Post_L,Red_N_R,Temporal_Mid_R,Thal_PuL_L,Frontal_Sup_Medial_R,Temporal_Mid_L,ACC_pre_R,Precentral_R,Cerebellum_8_R,SupraMarginal_L,Cerebellum_Crus1_L,Rolandic_Oper_L,Temporal_Pole_Sup_L,Thal_PuA_R,Cerebellum_10_L,Thal_LP_R,Frontal_Sup_Medial_L,Thal_IL_R,N_Acc_R,Cerebellum_4_5_L,Thal_AV_R,Thal_MGN_R,Parietal_Sup_R,Temporal_Inf_R,OFClat_L,Pallidum_L,Cuneus_L,Amygdala_R,Supp_Motor_Area_R,Amygdala_L,Olfactory_R,ACC_sub_L,Thal_VL_L,Thal_IL_L,VTA_L,Frontal_Inf_Oper_L,VTA_R,Cerebellum_Crus2_L,Thal_MDm_R,Cerebellum_6_R,Postcentral_L,Temporal_Pole_Mid_R,Cerebellum_4_5_R,Lingual_R,Thal_VA_R,Occipital_Sup_R,Pallidum_R,Thal_LGN_L,Cerebellum_9_R,Occipital_Mid_R,OFClat_R,Fusiform_R,OFCpost_R,Thal_MDm_L,Thal_PuM_R,Lingual_L,Putamen_R,Thal_LP_L,Frontal_Inf_Orb_2_L,Rectus_R,Thal_VA_L,Thal_VPL_L,Caudate_R,Cerebellum_7b_L,Cerebellum_Crus2_R,Parietal_Sup_L,Occipital_Mid_L,ACC_pre_L,Precentral_L,Postcentral_R,ACC_sup_R,Thal_PuL_R,Thal_VPL_R,Temporal_Sup_L,Thal_MGN_L
Frontal_Inf_Orb_2_R,0.6844533755564186,0.6743614819208459,0.11367490812500353,-0.024586274475468385,-0.40575924167186667,0.6219684039645319,0.7353632483740931,0.8238060888889895,-0.6835754683853918,0.3004684793107757,-0.5975071075975129,-0.2787202254376336,0.007965492917071996,-0.2064849789865482,0.3610199862221209,-0.36400027240548327,0.35988762326086293,-0.3674478275699702,0.5177624073896119,0.7150039264023312,-0.12032421643823553,0.6405440573161821,0.82212468409696,-0.1563010041907268,0.8881947206274655,-0.3821882001007267,0.31062344646474394,0.5657073970194803,1.0,0.1814613732520261,0.36946479609640076,0.24805841717657556,0.07621250795626594,0.47914988894236316,0.13937961032463672,0.6100326905896436,-0.47556000222553285,0.6297993635847371,0.5229088594530852,0.5906581459227791,-0.3913269198752541,0.18473606326747335,0.46634912573238074,0.8494366917180046,0.5874276567597935,0.1840437109713214,0.024395214479497274,0.3934358721072519,0.6886640999046154,0.6192715270971807,0.04990322253335132,-0.36232667228410703,0.8141260399718651,-0.0309164759147674,0.46689919990428574,0.4376062957965929,-0.45533327264603357,-0.059380262333570424,0.38965774380267426,0.759179899196837,-0.42471684219060346,0.45939186537458515,0.7441048028565068,-0.4343928186491534,0.006057903527452721,0.08147617040915402,0.4911678020848001,-0.5777802914311897,-0.07009189176879067,-0.20361983624551672,0.1047484239178899,0.7834644315563152,-0.07050905605743353,0.4314176502560393,0.07596449623082391,-0.03204535968291096,0.059481462792405675,0.39532361936703236,0.1610537947924327,-0.49469814309781546,0.744611738797312,-0.06056220366689916,0.7257374964390504,0.6658192239926084,0.7588569724100576,0.5377589126192468,0.4758656737997273,0.7855375186202489,-0.0015092898069838274,-0.18982084961096257,0.2513270232191881,-0.36191866448502524,-0.6406861889435824,0.37090178179354505,-0.44199701509105693,0.6138140264644444,-0.6777054210550163,0.17002430661849932,-0.19859875877547623,0.5022870808171946,0.31568049526009384,0.4397839323890039,-0.1869632501653989,-0.31226617949495866,-0.23750624284663815,0.954798477874906,0.21442496448955295,0.7622989092755826,0.20175760206113566,0.3842662026870186,-0.4551203465723528,0.563162795152442,0.6848369788279507,0.2898209354424438,0.743598976173719,0.353598828989301,0.28735336002187956,0.5138253670694265,-0.457746087916719,-0.5922749974671669,0.5137161243520716,-0.5037005220061761,0.7719504821917829,0.6040605283138648,0.6652291931287808,0.563993157708954,0.3190726795537991,-0.008763034879603485,-0.06202638296096066,0.34366939176285616
Thal_MDl_R,-0.00788141193366778,0.14645326909017645,0.04421735210667552,-0.17894907587835868,-0.10098167726985852,0.15673161811426375,0.28163870124169255,0.20476534080009384,-0.11808444435251007,0.0774742581164558,-0.18568837903886873,0.06409537145643111,0.254295051366043,-0.24059529214600783,0.8163175095528717,-0.22579534223109207,0.18520658494067618,-0.18462649930840286,0.31548366474784506,0.35980948998219603,-0.11249456526837219,0.13273328464935388,0.2721681888903684,0.03193614372071821,0.21129140935767965,0.16777542445995827,-0.06097128405061295,0.34422648477396844,0.1814613732520261,1.0,0.3432311513017546,0.23756075953825254,0.015637866766386864,0.015297838732104854,-0.21298736829778617,0.16254294266703803,-0.15117692132859986,0.0835147943616481,0.17421144908683733,0.3122618922096211,-0.15573988435383254,0.07801522904354267,-0.1686034696142206,0.14500912046460845,0.11515001101250029,-0.08877392130296763,0.04494816209361098,0.009901495841365024,0.18415374506098983,0.3125764082904719,0.14931078421393357,-0.18567451328970888,0.1482064799567498,0.02209542889476711,-0.30708209041839646,0.07067431229202807,-0.13840928049222284,-0.051106840814969384,-0.08296932798869351,0.2356472126171392,-0.19151393441738726,0.1504225610824616,0.1427769838478018,-0.12319145287475369,0.04456346042647217,0.02329258246030791,0.19929526022461214,-0.1372428511956518,0.3163969339874908,-0.0370384573721541,-0.16948961352107872,0.2120280347155812,0.7125247681051383,0.40485429043743837,0.15092632820772725,-0.08083535448821774,0.2652764598459308,0.296565072495578,-0.15797283592156894,-0.20080023914381467,0.31574511160641955,0.05854673416331628,0.30780837973878705,0.17004590159361022,0.2069504712301851,0.19002123799324383,-0.10881443006837749,0.28033253285259724,0.011402711481811007,0.10988075006992143,0.08998109195805196,-0.1300577661928084,-0.09626641127131359,0.7102620872948172,-0.21301217698509556,0.28515985531306126,-0.13897405106443625,0.06644270834455242,-0.01147476470998132,0.362723065652714,0.1819961950465287,0.4660728657550993,0.006987202939736602,-0.2520054240649475,-0.11060219850464052,0.15633460491914125,0.03683366032500171,0.17025591852155542,0.2678066031126476,0.5208723035176268,-0.10656056076948366,0.389699354526756,0.18306846719642325,-0.0129307723602645,0.040847893865590415,0.5219644507564251,0.02872531962474567,0.7181189466942512,-0.035105833600015776,-0.2000490187098141,0.29543520980955096,-0.05562880367565079,0.032916821386821914,0.26777953036267443,0.2813070222245039,0.24055502204122503,-0.055438221757221316,0.14216492879195644,0.058442303814770745,0.2334601436339415
Cingulate_Mid_R,0.5206839950261252,0.4018520062544342,0.3659922471367431,-0.16212602372892482,-0.14333762213263423,0.5500354629930068,0.5352485526082428,0.5072056891611856,-0.2424711654128324,0.22710517265056593,-0.19181978756075005,0.35936629753456023,0.11130701580678204,-0.042940418298899045,0.5468986044378997,-0.0069980893248697135,0.6662451503198987,-0.23367038157480577,0.8433664928985377,0.521603189678459,0.25247810289119765,0.6355022274898948,0.2659932604028742,0.20919774125385177,0.5388354877614667,0.03211435064962387,0.24275156883653984,0.38873832505615924,0.36946479609640076,0.3432311513017546,1.0,0.20643856876742783,0.3028631678044886,0.16142345128535687,0.1502292540249713,0.6172680065183125,0.01879626464387928,0.49011016664311924,0.6990450112577609,0.6375301016229494,-0.09467813176490954,0.5629130831872149,-0.06547093789805489,0.5854467417771465,0.2168450945070551,0.2953865296648048,-0.04532734132524854,0.36206909798912096,0.3203262986901638,0.5913399744018631,0.5091420530804569,-0.1414656127637827,0.5047702453541826,0.22353335223919132,0.31655876075958717,0.6344815819561165,-0.1813692369946512,0.03915728861640295,0.41235395893086274,0.503915345687945,0.060361933225572095,-0.014199605372508627,0.6078340423056511,0.005097528312191457,0.42725430539907816,0.05350959141569787,0.5976413188964719,-0.19655224161733356,0.27807243673518534,0.24986227353804066,-0.03006148184793323,0.6755258455908493,0.14400498137246032,0.10849667912072763,0.44874584725926514,0.1175012199137857,0.04308036396383778,0.5234048554889605,0.1381226560603387,-0.10743935372361575,0.5228026887851908,0.2093096409415926,0.44380126849074675,0.7364284769968232,0.43603179015735904,0.33553779463731576,-0.037053364449230436,0.550830635976797,0.169853495764424,-0.10458907328647377,0.48793849476518797,-0.02697929350629205,-0.19124463940704947,0.4004845556773528,-0.051474461476532875,0.6241402253246966,-0.243699270037266,0.4726683048662897,0.11540906115517678,0.3396368679384873,0.6205653682508027,0.5715546906622109,0.07370866092136785,-0.01575329543691049,0.08798734450462299,0.32968956911997754,0.37035868419255435,0.42394743214032726,0.44123529934302813,0.5474425348617974,-0.0860610179189883,0.5090564046754051,0.38364664312396013,0.17898252506832749,0.3317258656217889,0.4792773852863776,0.29145529378979784,0.46916699618384294,-0.03747152076679377,-0.12801074612161256,0.6099134965312375,0.1040581955241491,0.15792443330062722,0.6855686067988144,0.7071155238875938,0.23156449347809915,0.08431844534902716,0.2939216336003592,0.30373986863745484,0.2965279341732535
ACC_sub_R,0.1969895241163723,0.09891124353488756,-0.16046212987538833,-0.17834060179520755,-0.2118229819576922,0.09418134868795384,0.3648444067491715,0.2850714419851256,-0.1667806146180986,0.08158677806143032,-0.29596658651273444,-0.14305134762823082,-0.011362966196640964,-0.24667659440641404,0.2614640993332525,-0.1129778559723449,0.0736731120677582,-0.2800433975132433,0.22264747593444237,0.41615878790967026,-0.04250994965790927,0.07041261295793326,0.20050497144122478,0.007897013053759578,0.23605865812992652,-0.25443258156973514,0.14423366874093793,0.16584330607165484,0.24805841717657556,0.23756075953825254,0.20643856876742783,1.0,0.17940388674386124,-0.07205419055680344,-0.0632961982674678,0.2057224078135365,-0.16662784105285372,0.1847810832132003,0.053892723706832846,0.192622155755318,-0.2019364762564886,0.041039448309138,-0.0223343545058029,0.16485886447752954,0.4296425716502549,-0.15533499840873502,-0.3301647125568608,-0.10144720110253157,0.55954361821565,0.039302399269692506,-0.04863585033953078,-0.3260678942919501,0.2688695849273952,-0.13898669535523378,-0.03051496784998865,0.10332014335794308,-0.4300655994928168,0.0017621279802224256,0.07968868210391845,0.05693772080819639,-0.3065682838233648,0.38185225302054543,0.3040492048641516,-0.05132514557730688,-0.16470122062227824,-0.31251903120648156,0.17780451109882234,-0.2570108279855412,0.34374132569202875,-0.005176452946833532,-0.12678572342814193,0.1520542920427228,0.09748505491800136,0.3638090435217349,0.1762596872412851,0.21626490119917696,0.2967360584572027,0.1666958599763511,-0.029911710731625046,-0.06698041028290942,0.4544361273285577,-0.2754090071728758,0.3446659816084108,0.22220545346537016,0.34205645731749657,0.634936804774113,0.574364581280111,0.2653729204749823,-0.010893800727957315,-0.12273345781777013,0.009777900077078487,-0.24060315180013875,-0.17062598008800578,0.027229985441680784,-0.2274616780459126,0.20260703170958594,-0.2994297278525755,0.11901615000268753,-0.08360169305342134,0.5329617301693914,-0.06254953658120847,0.43415482434263764,0.1546929772750512,-0.1327512080354927,-0.35226455467622664,0.2603996915896861,0.08510843141987366,0.49235167269875657,-0.11946357564908208,0.1291014577134052,-0.16368141599513228,0.5279559887848566,0.2662677361043363,-0.1715085804413861,0.3994239129299297,0.3124321112557385,0.038316160533118246,0.25768095818710496,-0.041871569577728134,-0.07916140671753552,0.16496615609383675,-0.22728766470559544,0.1669024328731967,0.18451660561189737,0.25056989599616447,0.08785257472637209,-0.14277159016272375,-0.1687234462047492,0.13204941366215933,0.482726742687677
Thal_PuA_L,0.2091172198071883,-0.14511565963142475,0.291707098514572,0.3400179195091818,0.1891371295989633,0.23633750500306092,0.2938676672219217,0.2921372837380385,0.2951671647856678,0.4734358162620032,0.15852110119424365,0.2500817458534826,0.1826202043768113,0.42124134742364466,0.09719549691386145,0.37599594388113455,0.3487646991929242,0.024667450826763287,0.09910418216884298,0.02294414057092161,0.5863029705852995,0.4076868439528782,-0.1118884404163844,0.47033260904088386,0.15321588430538244,0.4364786324356988,0.5609022210556929,0.15898853331433196,0.07621250795626594,0.015637866766386864,0.3028631678044886,0.17940388674386124,1.0,0.11254412909842575,0.3376932462625101,0.48280356162345006,0.3777341799550081,0.42816081086720215,0.29847754911259966,0.2858787378611983,0.16397306966697342,0.46668568163466,0.01573544012784429,0.29615227692005003,0.4175656943370312,0.20408210446049949,-0.2090938340768069,0.04364138309905392,0.20639603745381904,-0.006511457078412918,0.396735914543087,0.08310586588097446,0.17467919852945013,0.24798000759939523,0.37050912854868207,0.33470353724866253,0.06935400739013785,0.5848642487621601,0.3722320758253535,0.2533593592699208,0.18761693221719958,0.3051544976391815,0.32738516438139,0.44068315320845947,0.15564616402507456,-0.19415562293405456,0.24580030792764707,0.24823706610848784,0.25200872033383953,0.43959575429009473,-0.14507026752656638,0.17735003464056665,0.07656019171494137,0.21538143572898344,0.5450619084344138,-0.019981292228534998,0.37715487812858983,0.06296771313647623,0.3777960916526533,0.42570922408820183,0.36487193512444493,0.1459627827528775,0.01919873044222869,0.28753803727989746,-0.02264332224115429,0.4021739642854023,-0.02419473417729372,0.19063505367185699,0.598071163649489,-0.3371171096032268,0.3678855107623723,0.18783987033383617,0.03785698715592958,0.1326958747860707,0.22179526560624352,-0.028045759805700565,0.03587688483243692,0.518204660387243,0.39861991627354615,0.1832213238540088,0.20662249649741965,0.17364562482164414,0.6239396996715543,0.37021511419769854,0.29121281562561646,0.07893837148765659,0.5914699177638557,0.24744854905503572,0.2363095583968068,0.1114961965195884,0.29240647097627687,0.5296398310688529,-0.11401772783036272,0.13391453977458181,0.1147322433804389,0.03164076357094757,0.6637132326743094,0.29704844523878493,0.277356185177948,0.3894010637083464,0.012518165058624301,0.3105543984388791,-0.08505614917455473,0.05714067738616131,0.23186071026748445,0.2107799480131445,-0.0846797730294902,0.25066683705319254,0.30671787121263444,0.31651056253587756
ACC_sup_L,0.3863203172436088,0.33479615033463034,0.11397875572651457,0.39073100794235727,-0.15791664196389302,0.2663387012952326,0.2640070050728441,0.2945002571830897,-0.30319272518351714,0.30061810014835383,-0.04014815967178684,-0.20368071406386656,-0.4043943213151195,0.146685411176764,-0.0006828357706171495,0.20252264252602278,-0.02268158022555165,-0.014319788724562778,0.016631525896177547,0.15298823272496598,0.25926536184575233,0.43069010477653746,0.4491557259247919,-0.21852669330694316,0.4038535479218178,-0.04095433666044136,0.2783456195006412,0.3096537171512981,0.47914988894236316,0.015297838732104854,0.16142345128535687,-0.07205419055680344,0.11254412909842575,1.0,0.5443091629342329,0.20035682238883945,-0.15370574367004503,0.5271006792801476,0.2976788256133349,0.060884449379084785,-0.1914994724430849,0.15606570120862237,0.513415658182943,0.5204977324357045,0.5081806513737457,0.39468004473304413,0.13233409473884739,0.4528171606348225,0.3680805258007547,0.17577374602978577,-0.1337982549394199,0.09416985047604938,0.5481615202037043,0.025115082624024152,0.47570470567914763,0.2095623449176441,-0.22652188904631626,-0.127308984062839,0.6376719129270192,0.6779565308600407,0.22189345886706272,0.40172455788707495,0.41681866945834467,0.038430735792033335,0.32389632724492745,0.04312339261209672,0.32808832946856864,0.012468351254981977,-0.41895571875367205,0.10558359805397573,0.5934511977142302,0.4785012895736023,-0.0669948290969173,0.24273413168917607,-0.07354447617793453,-0.45326424627218936,0.22106894708200048,-0.13535900232940173,0.10002902039918107,0.009502168142428241,0.3185654354014782,-0.09537779731487332,0.06629158725068851,0.43340131986781877,0.185695669296746,0.2518602221354209,0.25615036659800183,0.33450360367367815,0.2697481873955982,-0.2262137405354685,0.49645632613054624,0.01225514076986176,-0.22465061383706297,0.04564394018629041,0.10739071513866871,0.08699442871162605,-0.16742306538831217,0.0943663216049168,-0.13059724045328572,0.05220181917637602,0.13396390670540723,-0.034200527464754105,0.011099462236604135,0.17750564330585542,0.03947874792693944,0.46207408765012903,0.11883519758723443,0.3462852884378531,0.12943073935703908,-0.07214053724182827,-0.19992841018598598,0.19654138360712875,0.45762464220483606,0.540022657669981,0.23955959286885709,-0.21424687803838208,0.4270077295500016,0.24287291980488232,-0.07578538857169087,-0.03524213627654128,-0.03506306394390708,-0.11031420541362341,0.6891110651392915,0.20674195284956076,0.194893969935745,0.5126999307555632,0.7146400794636607,0.0803969045254007,0.15931476643528691,-0.035634577881498625
Heschl_L,0.20358424610286965,-0.07423580648455812,0.20126852914916848,0.4621445997994909,0.08738617134514204,0.1938241716414164,0.13594892444543782,0.11164689089492821,0.09467929347575635,0.4451671402213373,0.2580247399144748,0.060552004375594444,-0.48678211666662075,0.46678809787084324,-0.06868858712765645,0.5917560227659495,0.1585714393411361,0.14788034305299871,-0.003448134742490087,-0.05583474291177138,0.6125249577810252,0.38667339218990343,0.15448364280736396,0.1945795855109589,0.12408551860948222,0.2173217413711638,0.4272273805990341,0.102207548104793,0.13937961032463672,-0.21298736829778617,0.1502292540249713,-0.0632961982674678,0.3376932462625101,0.5443091629342329,1.0,0.21170946767061946,0.30223187451256006,0.40656062294201006,0.265687546219876,0.1276530941979752,0.11436165158897847,0.41633514125286514,0.3607483777847082,0.2655842450612721,0.47120465268055683,0.6041706021041959,0.04896951158779899,0.4179542437391681,0.2761277074412212,-0.017323323359690494,0.022711552944668253,0.26307335445795416,0.3896671481365197,0.06795569655921362,0.5154023199352282,0.3251434843503592,0.11537869504604785,0.14619470262892378,0.6652889236384918,0.34865513601829434,0.5634842785659113,0.34197783585938846,0.27810148241538474,0.39484374974353553,0.43131563039022264,-0.08248616621614539,0.4483872602468316,0.31117822406350865,-0.32550829802565057,0.4092502982463964,0.3630580901802375,0.2533461917344253,0.007794161825044456,0.24186869636106328,0.24023546227596207,-0.14648806763035072,0.28862844401843474,-0.16199929986041728,0.39363985176788346,0.4413746336997136,0.17414108169059728,-0.020979571643151142,-0.09949799562427072,0.2795073748319361,-0.12307379913762717,0.17825940194620188,0.11970154928096459,0.10245424211130347,0.27009216626811566,-0.22495725712186082,0.577051353138207,0.18456869903111245,0.0576104494122614,-0.00871533559556305,0.45691272526470433,-0.0948141074959897,0.13035564963760393,0.4152400396683528,0.28507353724440715,-0.023485512355771225,0.14668210177948948,-0.09713256891112809,0.38418189975991507,0.552045798227502,0.2611821227614223,0.0938847106911335,0.3814337801090559,0.16023748456770684,0.1411613784771093,-0.016952039878618035,0.2630358197849412,0.14962833105491558,0.15152279143313352,0.6165909655373008,0.08369577209189064,-0.1841924277501467,0.6001931914714731,0.08971077892167881,0.02315252012475384,0.29601577570279375,-0.17205009599785098,0.2347694873939216,0.3209688495304074,0.016294851240942293,0.09065789718165802,0.4090264794447029,0.3290967704209109,0.17500938216262057,0.5245132199600314,0.056086514608948694
Insula_R,0.6838529015733426,0.4231566404883661,0.2915843750759718,0.02114426588065591,-0.012926297167183236,0.71739085289852,0.7571244896101211,0.7595693361332477,-0.18872283585263303,0.5444706822759079,-0.25754021671250266,0.11149773476233739,0.2660905984368704,0.11391991092987826,0.4448542512081418,0.026167650594684486,0.7800054494447283,-0.21153932012545368,0.6990815251376914,0.5511928392472333,0.3022620182348843,0.8149944444670084,0.39292500531612207,0.3411082898683475,0.7234990747636846,0.051948920488128804,0.551073717206809,0.4646147671983512,0.6100326905896436,0.16254294266703803,0.6172680065183125,0.2057224078135365,0.48280356162345006,0.20035682238883945,0.21170946767061946,1.0,-0.021855065298030277,0.7443826981149128,0.5859791410982242,0.7940367572986055,-0.06717551522728912,0.5195466411909032,0.14150920307375425,0.730075411826492,0.526392452969756,0.3125213386323748,-0.09231017254078594,0.4329971813907579,0.46774956453588135,0.6027797659580623,0.30051812107875486,-0.1290098964035366,0.6530353110870524,0.03814399019201827,0.5150041380927319,0.5596359141146257,-0.07776084355399936,0.33667522076790296,0.4332174504946736,0.5494973491287428,-0.07497001907126895,0.3257268664781055,0.8193319280997639,0.07024299418829812,0.2935042513852471,-0.01750719143001351,0.7186546707950088,-0.24877624221310565,0.3882964483241169,0.3429326698785963,-0.21314109820194083,0.7164041061546723,0.01106498738789748,0.30482908589420055,0.6846760321297853,0.03763456502297874,0.21412409072905972,0.37454051604468835,0.40430586938326896,-0.0440899032753904,0.7441548976626609,0.1405957875998996,0.6056683240779487,0.7519754359514698,0.5465442117207092,0.4581840521837242,0.0498070139849411,0.6989048930572094,0.2262018415347563,-0.26771029663001283,0.530986257680318,-0.1031533462509822,-0.23642105467132357,0.3712759163212044,-0.13703749070829982,0.5973977888138793,-0.3505855285561954,0.678872589326777,0.21518825703648092,0.5672592227062783,0.44883921775826313,0.5873780581977429,0.30883648789530216,0.03135418813368752,0.008191647132187502,0.5788621268000671,0.6897171822816479,0.6007912216398046,0.2668047964137316,0.5280832619612212,-0.04842785099215578,0.7614214851797036,0.3095399499012982,0.19510150184661693,0.49959319000217783,0.4051810772418735,0.542941129407337,0.5124637987500854,-0.10866165574740821,-0.17589536625134516,0.44409494916794695,-0.09560567374523304,0.31590908193141876,0.6752848346728583,0.7403412836407286,0.41906779872789107,-0.00660153241001749,0.15558280820096412,0.3532561944241313,0.5583813416487079
Occipital_Sup_L,-0.25227010566368957,-0.546912461340008,0.5213214785928229,0.4440833995498179,0.4394513400324968,-0.1716002117204189,-0.29124887956871875,-0.34167470531658756,0.7639564134411087,0.1815635413914063,0.6979606466329624,0.6978670277752446,-0.0027379510166109498,0.5294561559714476,-0.13256289693767895,0.7604456586530721,0.1633237261189094,0.5904776655320462,-0.14778137523735152,-0.5348354326065922,0.6156831204986891,-0.005476517924173514,-0.43910900428627336,0.6713333067687279,-0.3960119004139909,0.5438088493580896,0.2207757080787719,-0.22964142611096144,-0.47556000222553285,-0.15117692132859986,0.01879626464387928,-0.16662784105285372,0.3777341799550081,-0.15370574367004503,0.30223187451256006,-0.021855065298030277,1.0,-0.05766005428721157,0.03849249086652244,-0.07037193416352565,0.5250982245593296,0.33691611592293286,-0.3221712739871104,-0.32244379181234184,-0.042337663653157685,0.3165869376431133,-0.15164530923726532,-0.006316797998677321,-0.3154841208328525,-0.42743658707597,0.5037313733288266,0.6237605970833519,-0.3707392962566503,0.06834385137422885,0.026144585075183167,0.029655886050982638,0.5558446847536869,0.6413657372586765,0.025909871147564413,-0.25905492416747067,0.6926372713054672,-0.10649007895043551,-0.22171193274179213,0.7446878466003315,0.35784726131396444,-0.05933584536457395,-0.11016161825694948,0.6731681229751862,0.10055992528835776,0.5454263302057875,-0.059208405949925616,-0.3077173135124278,0.2306828568620873,-0.039434527142466445,0.37025281440482183,0.0276643226750487,0.3104910906504466,-0.032257427937003355,0.5383344705645321,0.6079184199713782,-0.2617556361199027,0.5179715130979252,-0.47985749579636733,-0.16022589199940612,-0.6248986153868378,-0.2370725971788792,-0.35056396176697785,-0.5282679608528682,0.18840346163633367,0.03004933028726533,0.20643472274504976,0.3208267676392295,0.5270924249607292,-0.14937380487208002,0.7317029367155483,-0.30682615412126235,0.5330633616799573,0.43306794863378567,0.6360670699421632,-0.3132331962198643,0.2744384350056276,-0.2674980600806767,0.5414502679088452,0.7288985521219966,0.7764476193492151,-0.47594941275936664,0.45229113381238967,-0.3021217662326422,-0.06975168466541071,-0.12666804614804325,0.7316189069323887,0.004521545115140445,-0.5969410018240049,0.06008409482362332,-0.4219778462398775,-0.18107617586484845,0.3151626779416119,-0.1105065490023622,0.45633054457138134,0.7235847592459719,-0.0819604063609876,0.8449002208457171,-0.5101853246357703,-0.31504820545947027,-0.12714588202466828,-0.08221850008048771,-0.20746304869622986,0.39572390442621913,0.3872491996502419,-0.11839277404275089
Cerebellum_3_R,0.6731572713569839,0.5147160561425072,0.1387864415477259,0.16970728487614872,-0.030088359940976816,0.6067805402837667,0.6945521594945853,0.7285330060503622,-0.3066341809372964,0.6597370582644794,-0.21537948590120556,-0.010834132303811674,-0.10783828867024356,0.1563618485521868,0.25949431833481884,0.21354118132995553,0.44432827365503647,-0.3522582922437628,0.45141412359668487,0.47665007383372204,0.34539351411833635,0.7588459715621321,0.5233622997851559,0.05982814683337378,0.6701037401237127,0.06259760253164533,0.6549181486888029,0.5372659899983987,0.6297993635847371,0.0835147943616481,0.49011016664311924,0.1847810832132003,0.42816081086720215,0.5271006792801476,0.40656062294201006,0.7443826981149128,-0.05766005428721157,1.0,0.5592291256903301,0.6210601374588429,-0.21821736599446248,0.49661745411301356,0.4108984458552273,0.7041135413176708,0.7297426637419011,0.4103159108187849,-0.008515087718557458,0.4963782922816238,0.5673956399039066,0.4476785020054216,0.09741822663261682,-0.11227578524413785,0.6916682276828606,-0.06470678411213415,0.7143870671503213,0.48871117673339415,-0.20921355589111532,0.14010998127004956,0.6362524318445382,0.6378086620022201,0.07313992070760873,0.4568648235146878,0.7674125637483831,0.069416069897798,0.3875676163085879,-0.19739859167430468,0.6848457572475478,-0.18393086828013205,0.1266225177372603,0.3072978591422125,0.06897688815030881,0.7228768037613016,-0.009150900823282085,0.4542819419525581,0.471905061676899,-0.1508958707142539,0.40938880686019385,0.10729173370040578,0.336107641355276,-0.0027743127698132836,0.7128482712390637,-0.09105489776544187,0.5256292009941891,0.7107271778979213,0.5188626703528139,0.5020361185646133,0.17946356842437008,0.6761176369285584,0.35703224676169465,-0.3384889830470028,0.6542834738654874,-0.2116829098936324,-0.2965730377171502,0.21035388959187679,-0.05966582651913544,0.3936623780268603,-0.3720425691169579,0.5791079092398227,0.03244667326291788,0.42943343929161054,0.30640026981155216,0.4641725292538771,0.37584332981660284,0.20784038955080691,-0.05893829747370543,0.6221543545999674,0.5511220952951631,0.6027618875508,0.21202362483712545,0.29244777200313626,-0.19274525212220212,0.6817218048215749,0.41892535842717377,0.40427529765213166,0.5155408813856565,0.1729995732767756,0.657992472570851,0.4626127504210749,-0.21893935174063167,-0.1488361283956909,0.2033826134751327,-0.10628849226423509,0.5580009391404458,0.5135838039330323,0.5624274034414599,0.47552863426709746,0.3430244183789236,0.040746223820809106,0.40009399542703233,0.48037838351182427
