,Cerebellum_8_L,Cerebellum_Crus2_L,Olfactory_L,Heschl_L,Lingual_L,Cingulate_Post_L,ACC_sup_L,Thal_LGN_R,Red_N_R,OFClat_R,Thal_MDl_R,Thal_VL_L,Occipital_Sup_R,Cerebellum_10_L,ACC_pre_R,SupraMarginal_R,Cuneus_L,OFCmed_L,SN_pr_R,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Heschl_R,Vermis_7,Thal_MGN_L,Vermis_6,Precentral_R,Thal_PuM_R,VTA_R,Fusiform_L,Cingulate_Mid_R,SN_pc_R,Temporal_Inf_R,Temporal_Mid_R,Thal_VA_R,SN_pc_L,Insula_L,Caudate_L,Frontal_Inf_Oper_L,Pallidum_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Thal_LP_L,Temporal_Pole_Sup_R,Cuneus_R,Thal_VA_L,Rectus_R,ACC_sub_L,Temporal_Sup_L,Parietal_Inf_L,Precuneus_L,Occipital_Sup_L,Cerebellum_4_5_R,ACC_pre_L,Putamen_L,Frontal_Inf_Orb_2_R,SN_pr_L,Thal_PuA_L,Thal_MDm_R,VTA_L,Hippocampus_R,Cerebellum_9_R,Frontal_Sup_2_L,Calcarine_L,Temporal_Pole_Sup_L,Amygdala_L,Occipital_Inf_R,Putamen_R,Frontal_Med_Orb_R,Frontal_Mid_2_R,Occipital_Mid_R,Angular_L,Rolandic_Oper_L,Amygdala_R,ParaHippocampal_L,Cerebellum_Crus2_R,OFClat_L,Thal_AV_R,Calcarine_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,Thal_PuI_L,Temporal_Mid_L,Temporal_Sup_R,Postcentral_R,N_Acc_R,Cerebellum_9_L,Occipital_Mid_L,Cerebellum_3_L,Cerebellum_Crus1_L,Frontal_Mid_2_L,Vermis_8,Vermis_4_5,Temporal_Pole_Mid_R,Lingual_R,Cingulate_Post_R,Vermis_3,Fusiform_R,Olfactory_R,Cingulate_Mid_L,Thal_MDm_L,Thal_IL_L,N_Acc_L,Temporal_Inf_L,Cerebellum_7b_L,Hippocampus_L,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Thal_PuA_R,Thal_VPL_R
Vermis_7,0.5738152179322279,0.5793966792440827,-0.2691974630907075,0.26307335445795416,0.6216276296238359,-0.024324803370418438,0.09416985047604938,0.04751045852276874,0.475527721303681,-0.36104999580621505,-0.18567451328970888,-0.4876441416143609,0.01890741534833458,0.43100353688542953,-0.17502567955135395,-0.07748691167706759,0.2710284819764149,-0.24436760625454526,-0.28587617059821097,-0.2848707732038174,0.10846445509133587,0.43604359329363723,-0.015256176297274512,1.0,-0.44368468198391037,0.49044316304220714,-0.21572336479245255,-0.19055911940781392,0.44491569495272904,0.2829877047215545,-0.1414656127637827,0.09922285708822055,0.49878786836650985,0.3715008948908656,-0.48697512074145805,0.35304468494543306,0.33273749609143866,-0.3268878349825041,0.15576155520876211,-0.45851977309810843,-0.18175028975948446,0.452939343418513,-0.3445939772033656,0.5135454187953147,0.31384450548446186,-0.2126362123791702,-0.4461178129396196,-0.21128461762442888,0.14847921703793998,-0.0929039030994384,-0.24746363809751581,0.6237605970833519,0.2017880807318464,-0.2959881712040562,-0.05236385716913613,-0.36232667228410703,-0.02740702467842917,0.08310586588097446,-0.18727334167789825,0.23468698827306944,-0.4676339493430628,0.7056166491889356,-0.3493744324667596,0.38644130939864735,0.6325181477321492,-0.6693140256643147,0.6233092765097435,-0.2333285942795694,-0.09693261219906568,-0.41388328716227135,0.5835692688125921,0.3767653226026235,-0.22647657038385452,-0.5742651103291012,-0.07872328246229045,0.6379236638573514,0.4576345426595901,-0.19518852849682924,0.3760447975769908,-0.2940172565064401,-0.0009982705943204595,-0.2013346727419006,0.6342632366387531,0.03990301803534319,-0.2665246497234997,-0.07555843385042166,0.6765312861627263,0.572863423751644,-0.22001869478474256,0.30394486492923695,-0.20884299988731655,0.7323002955094474,0.18954011700958528,0.6627332437112213,0.47011317141333964,0.1295786809968778,-0.07980854160882195,0.18222083673215073,-0.34761221218249483,-0.31017441039151283,0.04937297744074078,-0.0485786106112626,-0.18108764386749027,0.07435772069875118,0.4407879716189572,-0.21260513897451133,-0.2724316828750274,0.05288081261037357,-0.2509039892888338,0.4506805980204913
Thal_MGN_L,-0.07566070059688003,-0.3209299553071721,0.23033793813506961,0.056086514608948694,-0.27877107087686553,0.18201206128291222,-0.035634577881498625,0.3141660865963961,-0.21205234264410233,0.3428828700382308,0.2334601436339415,0.49704674653862996,0.05945462017919661,0.03411510572726477,0.5608877418516611,0.12875245997901424,-0.271329785657901,0.1785538012647553,0.3562080555795353,0.29095429601807893,-0.08185180856165883,-0.32420169817302136,0.28035804273614173,-0.44368468198391037,1.0,0.13156136917611402,0.512089889121921,0.35669344756812826,-0.3469645534074031,-0.061855902076482026,0.2965279341732535,0.08692646204540379,-0.01311844982674798,0.06966995091992191,0.8081412835003093,-0.17868883415671716,0.13570518766331538,0.24893934434619466,0.2594185255221719,0.6058293641553139,0.10886045607726413,-0.4669034133878058,0.16851020875378794,-0.2617562348023222,-0.17596473100592336,0.3664493692747493,0.5600013096978464,0.15253600010649823,0.4624522078218624,0.14805621534991847,0.36586200772962707,-0.11839277404275089,0.3630332376973817,0.2228928419680698,0.3541388413760768,0.34366939176285616,0.5387423963275457,0.31651056253587756,0.2730153147631155,-0.37988752059604936,0.6169458120914065,-0.21921081206775372,0.4865085544650452,0.0019628354303776767,-0.35007952913690665,0.6049721179836045,-0.2545142351591494,0.7223917055848244,-0.0018756291736302996,0.4972376193613432,-0.41164641974872374,-0.07684267231549081,0.5424641168075754,0.605186564608526,0.2643230630469125,-0.320041722525876,-0.08464559714279636,0.26725459366881893,0.12490503567866004,0.38045942065134664,0.180170001440064,0.14732907346501484,-0.21848849454883987,0.39530184352363124,0.4716664579587751,0.3594677221923902,-0.16416328584578652,-0.2682809694437592,0.6163363426755032,-0.4743339873813824,0.37449274620914724,-0.5475217436623095,0.3163928421600208,-0.5762594890150587,-0.07989813992552984,0.27938482685002897,0.5851477848650329,0.4523430922096443,0.5306784072463613,0.4434922442554493,-0.18101940283623638,0.09283687947759331,0.6043419088849448,0.08692370993792467,-0.3194491349535239,0.316078644441906,0.4776291338022736,0.5213419795309762,0.571252169012608,-0.36176487661977974
Vermis_6,0.7067639816064651,0.5374102515864588,-0.46257698634633715,0.31119878383520777,0.6621882293462817,0.03364179444095236,-0.10614965433812099,0.26850881912198027,0.4726472807650949,-0.448922638996724,-0.05746516884633683,-0.3527531430964684,0.07838934436107639,0.6185206787660011,0.07926783843082215,0.05113603351860371,0.24984117468325223,-0.3042127675795063,-0.24291834373306698,-0.11706503942505811,-0.002632547031485097,0.5135761918788331,0.1618834224375331,0.49044316304220714,0.13156136917611402,1.0,-0.07561904810351225,-0.01399410383015567,0.27184467465757856,0.26143738917032316,0.041310819807204475,0.028284119558959736,0.516913559464917,0.6210983780823667,-0.07812929356435495,0.5302443051176644,0.6176645239253917,-0.417019876810955,0.3141379072238036,-0.09556324397636579,0.04814219305529776,0.2666331103960746,-0.573777058416052,0.4415083475675598,0.3403837149066171,-0.16376007761517763,-0.31623619333304637,-0.28173855788809554,0.545622386997906,-0.0158148711101054,-0.07647180108285892,0.7539245117194755,0.6077495649675267,-0.46498394749962824,-0.010895369951252237,-0.4404097346123394,0.31996167201998155,0.4992307814268771,-0.14192063086488013,-0.17510430728088172,-0.25762846710015486,0.6290831687031455,-0.28257607445026856,0.6233538955022512,0.6480029463831927,-0.49755594813813997,0.7710316900373939,0.20999575251203098,-0.2157690394095373,-0.3510526771049851,0.4958061643607221,0.5217792856414036,0.06049831608394782,-0.36867291896232834,0.04656281188379296,0.7215831301251754,0.6677907262501392,-0.10141546301736028,0.6664160850601654,-0.2744261280213858,0.06196339269923914,0.053347524642468246,0.5732185212101162,0.2539069373782441,-0.07508645003050228,0.06482121873039626,0.6825197964725919,0.6521867210234871,0.04682749359495986,-0.2605274054816058,-0.14297407857376085,0.4358206043178663,0.6446138420232155,0.47745197995135324,0.6324614291594461,0.3625435102862465,0.4303478912742795,0.6292644606080333,-0.030653884086086096,-0.12972177919356004,-0.13984943381012113,0.3258594157362696,0.14918777198733268,0.013894911715521648,0.45983069722947945,-0.1379727648365291,-0.05406965673427349,0.6061838179480926,0.34148851711239153,0.24760578458454147
Precentral_R,0.0954790449907397,-0.4318035791219731,0.5278811953789178,0.27810148241538474,-0.24636534340793698,0.5844159316483797,0.41681866945834467,0.2346408531934311,-0.3438447356058328,0.7216557577051854,0.1427769838478018,0.712960911341857,0.39959244805349414,0.17297911911170638,0.3701187516587487,0.63507095787003,-0.047890151352571776,0.2827787352985258,0.5265547006665877,0.33214580237331565,0.19199415460175875,-0.36011054631242767,0.5912022715869517,-0.21572336479245255,0.512089889121921,-0.07561904810351225,1.0,0.3736025126847137,-0.179285747038465,0.28553699420113315,0.6078340423056511,0.0827055163348358,0.32649188475497415,0.12951705661096538,0.5607736219830599,-0.07428487701703786,0.0515172659257528,0.6333965427349281,0.4764898241015123,0.5354434920728512,0.3499420578739954,-0.3676229952747432,0.559596466328537,-0.04697697331192097,0.17008769324694586,0.36144017161141784,0.6439885991307861,0.26771938816364127,0.27914080607635505,0.3753124168798186,0.5836678259769976,-0.22171193274179213,0.5238774088523523,0.5289665873524498,0.7396610005911083,0.7441048028565068,0.41821417343394357,0.32738516438139,0.30196250774784367,-0.24716321330071267,0.8289383758641012,-0.045306803536515255,0.7863993796708386,-0.09586191947569518,-0.37736086488959536,0.669859592495901,-0.42324951629727514,0.6781123007634463,-0.08054453594775958,0.8569589847568602,-0.1565843043986124,-0.13938796874105208,0.7008723611237495,0.6577388373233306,0.5548042874998634,-0.3391033922001875,-0.20988643077462135,0.08630006619967755,0.10348827307099534,0.8474091279602693,0.14953032891446133,0.0408051121396368,-0.18244675640440858,0.7528380800288154,0.8177621391702743,0.31374400175176215,-0.06647008142394124,-0.3034881750927658,0.7443311219205848,-0.060663529550024645,0.7456627246724874,-0.3519094751608353,0.32664193144755616,-0.538482502626043,0.04445079065278399,0.4479179635476336,0.5425091300957879,0.5469089273629185,0.5900601227339408,0.6829509074483184,0.20710622819122018,0.1066107874439023,0.5871931507151957,0.4030973903435102,-0.260816948276979,0.6830463520770195,0.7281494506351057,0.45492763461791086,0.15057198915477493,0.040649886154348086
Thal_PuM_R,-0.007944376915586287,-0.12787801577329552,0.4595951474214262,-0.016952039878618035,0.00010423947225917921,0.4805714401167083,-0.07214053724182827,0.1755306834699766,0.03519901711315817,0.3269433765652573,0.5208723035176268,0.5529464095230338,0.3662110226077895,0.09304174337782083,0.10863841846052391,0.43960661418966646,0.17844456225723074,0.0038725356796142237,0.4054254119563068,0.5852551041765405,0.18343267747354855,0.06574441735874227,0.518806397573606,-0.19055911940781392,0.35669344756812826,-0.01399410383015567,0.3736025126847137,1.0,-0.18990161130279393,0.1969619362916348,0.5474425348617974,0.004584382372345724,0.16247187566207047,0.0068777266293045085,0.37447317678421127,-0.12330201639051348,-0.13152423135492747,0.5482246291543847,0.39226204286419103,0.5565719954895627,0.5203528899147579,-0.07861202725231727,0.18649992214585276,-0.26763834194819663,0.2244784580658293,0.7216161187202356,0.3500071105862616,-0.03309062181771081,0.21838790063341634,0.523371128192756,0.6054170540055995,-0.12666804614804325,0.40807814009438315,0.17204232318078058,0.4667171025552194,0.3842662026870186,0.2824967966752962,0.1114961965195884,0.7170294576954301,0.00900869291459946,0.4514013018975444,-0.28226864171506605,0.4079935174368207,0.19525420069422192,-0.2049195811782616,0.41225939724727173,-0.2085002118157545,0.44988652402917795,0.06054363058682187,0.4510587966769401,-0.10212099576830692,0.2083276381534031,0.520901252020413,0.5708354565769852,0.13052473010604038,-0.35708753335564186,-0.20208306094498646,0.09177893274517146,0.23318673429184275,0.3859983286053303,0.38090729597416567,0.31880293340685256,-0.13475985405213567,0.3384878085920845,0.6195904784749591,0.3090685816444281,-0.24439021436551228,-0.12786289508015028,0.2598012627450685,0.0770375327561638,0.44787021999726195,-0.1495627842901393,0.38382595465664565,-0.2333071494317905,0.1627847921697974,0.32053231277399447,0.3328148029678555,0.34381652048923894,0.10864563906567495,0.6206860732350213,0.4286666448760115,-0.08936299319675148,0.2008071044637886,0.33124952518457534,-0.2603856148114415,0.5106232761102508,0.6415358658367659,0.4734377698657194,0.38541102262748145,0.2791591675085151
VTA_R,0.37365044485021126,0.42079060699011017,-0.40057375162677356,0.18456869903111245,0.4783640409417928,0.06107034734662229,0.01225514076986176,0.14819413580164367,0.2532626835473757,-0.39523618912771274,-0.1300577661928084,-0.2935156156167168,-0.04946899676476872,0.36985672268823405,-0.22574648343368084,-0.18948067050696782,0.18903841544770655,-0.13422981432253578,-0.4157028079856001,-0.2520041026812791,0.14001786483360548,0.38296083873662456,0.07759184326719712,0.44491569495272904,-0.3469645534074031,0.27184467465757856,-0.179285747038465,-0.18990161130279393,1.0,0.16115037830459703,-0.02697929350629205,0.24954179810229263,0.11491641523431224,0.21045578062097578,-0.35247657717054776,0.3064480341508548,0.23482115030360703,-0.13043824590403647,0.07403285430028195,-0.2732561576476809,-0.15539181629610901,0.21801895957573433,-0.13681659391691842,0.2650228694667444,0.1563059763118857,-0.12977671154037398,-0.36193539466556524,-0.14517036093560812,0.0530506837173071,-0.14750423434111853,-0.21592366736888527,0.3208267676392295,0.1061322577904669,-0.2997924433212419,-0.03809343485205068,-0.36191866448502524,-0.0671001322428654,0.18783987033383617,-0.05029253750398573,0.15971041049402795,-0.32988325801772117,0.415798505450324,-0.2802508191120103,0.311216879810165,0.4881292510515128,-0.49915518873422937,0.45563085481615906,-0.2203567805074662,-0.15382971770253218,-0.3518955717534456,0.34242820953647257,0.22571360156573303,-0.19328560018376933,-0.48643058679826195,-0.07882364628199669,0.5228031469066131,0.37988485883577716,0.028732857048887412,0.2952944348051363,-0.21070994941930615,-0.28422811011835003,-0.012555214221270948,0.3827391929646253,-0.11021948296261046,-0.2705235527864886,-0.1548113410149053,0.3930595442946048,0.35025019791726525,-0.30652942445717607,0.254974316767698,-0.1206603235249673,0.3986316706046829,0.1794684841591389,0.495623961773291,0.39830991257766507,0.18165020847911142,-0.07354126416744848,0.09521099283426383,-0.15257330027123622,-0.19100021796740604,0.2682135184824664,0.09312846324206249,-0.25728213499782876,-0.06465151142865348,0.36890859183949776,-0.0987999159784337,-0.21999092809975632,0.0654382463771653,-0.2282188419882932,0.39894434594280237
Fusiform_L,0.5078224222755587,0.10982631781964368,0.2838665530870539,0.6041706021041959,0.41362043039003793,0.38614145085460816,0.39468004473304413,0.1602243587680727,0.13888613059482344,0.14822178200648647,-0.08877392130296763,0.2374294978694978,0.4813301045846242,0.41395765614132785,-0.05450200162878563,0.41648793682122875,0.26054379018766965,0.264031479587503,0.25907517747104947,0.15093229143818035,0.5150209438140259,0.054845444596051514,0.3275709165150034,0.2829877047215545,-0.061855902076482026,0.26143738917032316,0.28553699420113315,0.1969619362916348,0.16115037830459703,1.0,0.2953865296648048,-0.056103208023157,0.4407015985148377,0.15826504380414294,-0.1675486832960516,0.41332627930503696,0.43919883796359216,0.3346076225124962,0.6105238019914527,0.09820194589390438,0.29571901510812004,0.0036174283372038597,0.21475671356970166,0.36347164606912125,0.519914864489874,-0.04694662529472998,0.06971820120434448,-0.013659750153287159,0.5002885249990688,0.3229242941704506,0.1831980748598322,0.3165869376431133,0.6366104450611039,0.2421124346558511,0.6192351273161915,0.1840437109713214,0.4013361771320678,0.20408210446049949,0.03167684892669252,0.023247808093350766,0.2292524049407032,0.460607752802989,0.43914385573199055,0.30081569441219386,0.18066507765472212,0.01157608457853435,0.04849242189737411,0.14825088778618584,0.2117783786006663,0.19445937531282023,0.4564438316389544,0.38460939603010813,0.49586228801483373,0.020572415425027177,0.5758400875231697,0.16623681900020193,0.21324793787852847,-0.20745426633317798,0.3961413956336938,0.26369071519039883,0.21934015139223526,-0.12179544383988541,0.619704131188011,0.25570804550563214,0.30990904612172243,0.1392985273044636,0.5260839316298771,0.3374765531022363,0.39746544727966193,0.19551360969285322,0.48867420782210436,0.23138823155409924,0.3788793943264543,0.19801154704173743,0.5081441107741625,0.4675709347865518,0.355943412770785,0.49456941442279,0.05441791636883593,0.21117001733205534,0.37355058835283256,0.2777777313341842,0.2591928730656272,0.7644448071807782,0.09382039733312943,0.556046559253151,0.319578121189701,0.4237304986746791,-0.12708099141180404,0.4569330082163973
Cingulate_Mid_R,0.1620719444079895,-0.19124463940704947,0.2659932604028742,0.1502292540249713,-0.0860610179189883,0.6344815819561165,0.16142345128535687,0.17053561479650317,-0.1813692369946512,0.32968956911997754,0.3432311513017546,0.550830635976797,0.6205653682508027,0.24986227353804066,-0.014199605372508627,0.6990450112577609,0.2093096409415926,-0.06547093789805489,0.38873832505615924,0.5234048554889605,0.17898252506832749,-0.039800356781998655,0.6662451503198987,-0.1414656127637827,0.2965279341732535,0.041310819807204475,0.6078340423056511,0.5474425348617974,-0.02697929350629205,0.2953865296648048,1.0,-0.09620605626842034,0.1381226560603387,0.03915728861640295,0.3396368679384873,-0.042940418298899045,0.019849763880385427,0.5913399744018631,0.48793849476518797,0.5715546906622109,0.6512948559544297,-0.25727927929714806,0.38364664312396013,-0.16212602372892482,0.3659922471367431,0.4792773852863776,0.3317258656217889,-0.037053364449230436,0.30373986863745484,0.6870221882995706,0.6520681319299885,0.01879626464387928,0.4726683048662897,0.15792443330062722,0.6355022274898948,0.36946479609640076,0.22710517265056593,0.3028631678044886,0.4004845556773528,-0.10458907328647377,0.5072056891611856,-0.01575329543691049,0.5047702453541826,0.10893996684744438,-0.19655224161733356,0.43603179015735904,-0.2424711654128324,0.5090564046754051,-0.04532734132524854,0.5388354877614667,0.08798734450462299,0.35936629753456023,0.5976413188964719,0.44380126849074675,0.31655876075958717,-0.12801074612161256,-0.10743935372361575,0.1175012199137857,0.20919774125385177,0.5854467417771465,0.024426767610017452,0.11130701580678204,0.060361933225572095,0.4483301494277578,0.7071155238875938,0.10849667912072763,-0.0069980893248697135,0.1040581955241491,0.4636880454839605,0.05350959141569787,0.5537079501415205,-0.23367038157480577,0.2951348353668825,-0.243699270037266,0.11540906115517678,0.5629130831872149,0.4305021088798204,0.37035868419255435,0.33553779463731576,0.8433664928985377,0.44123529934302813,0.169853495764424,0.2168450945070551,0.36206909798912096,-0.03747152076679377,0.5500354629930068,0.6375301016229494,0.44874584725926514,0.27807243673518534,0.2939216336003592
SN_pc_R,0.016640965911444816,0.0637767092322815,-0.05591974778296693,0.03918960498162915,0.14508253696331616,0.16125732051326128,-0.19496636510461318,0.29873970815998974,-0.11537274548438876,-0.09287568490277202,0.014855550891186902,-0.09920331144082242,-0.1552523267810835,0.10510572225956381,0.04729675700976377,-0.13240805074313186,-0.041380970345426024,-0.08586378227268673,-0.08923066854579835,-0.06807087401960878,-0.009637147423744337,0.06681888187385343,0.14614895670668532,0.09922285708822055,0.08692646204540379,0.028284119558959736,0.0827055163348358,0.004584382372345724,0.24954179810229263,-0.056103208023157,-0.09620605626842034,1.0,0.04643110620542644,0.07940234170663062,0.0884055639503501,-0.13861432845325375,0.04566821079660482,0.06270391519888169,0.007465547606260265,0.1316150217736709,-0.1285169972730227,0.1436938708089076,0.09701708118588094,-0.1561104785421688,-0.1613019060798654,0.2905777855438612,0.06058592272056405,0.16895962014086272,0.06395984881798299,-0.17059012164996679,-0.023148378510536603,0.09327530603745848,0.0692305000198379,-0.12522739269136868,-0.00611867209492881,-0.0925879436402886,0.0006552549022952832,0.02880279405437124,0.03228651479802596,0.2435397359350022,0.05530516744303351,0.11023864854527024,-0.05260691568415614,0.07014371566847438,0.08557108802454766,-0.07208799501350598,0.09051386715048627,0.10067059483815256,-0.09483580475273923,0.0032267149197009112,-0.11267559736012302,-0.07015669343492636,0.03624910505367422,0.08252889482994615,-0.0931449784031873,0.09403905990362015,0.01998536286241621,0.3915802791824924,0.10073373801005363,-0.12090114064239797,-0.16323551792487204,0.03943608207132409,-0.016949398890291928,0.07862805049559918,-0.0037210043357270993,0.17304324361821025,0.09434443872218852,-0.018896331438517783,-0.036015662938072214,0.04120060649247609,-0.03225655437344535,0.04421364378523906,0.11444990495687175,0.0390358876006672,0.09980918866023963,0.08807615902511337,0.03317741086638367,0.04246126728325255,0.17686647700843194,0.056615944043808236,0.16259446439165676,-0.21799111792887121,-0.003053529411591355,-0.11553570988993744,0.043762839390371074,0.0754522990971945,0.11638481470289982,0.07147462565733421,0.08302865258976937,0.18306126858805313
Temporal_Inf_R,0.4907557566832661,0.17788040521329496,0.13227899204415475,0.39363985176788346,0.5737519642854698,0.4293337962372336,0.10002902039918107,0.4094984352224872,0.317244030888642,0.13803673635999772,-0.15797283592156894,0.00339073310381833,0.22677852648342373,0.44349840519495776,0.11133332797072938,0.3991125241758367,0.27989933996616795,-0.09733144666215311,0.033279109305136854,0.06776281100378669,0.19152717499222466,0.13260834317210224,0.40807875659041165,0.49878786836650985,-0.01311844982674798,0.516913559464917,0.32649188475497415,0.16247187566207047,0.11491641523431224,0.4407015985148377,0.1381226560603387,0.04643110620542644,1.0,0.7225313104734209,-0.010776670054492458,0.41253178820588676,0.2791982508018796,-0.006009453070874416,0.26709147445550385,-0.04924856336023781,0.2005432919148333,0.2190473851140792,-0.1314492422573163,0.4041148732020002,0.5166085430006677,0.09477622289295008,0.03989429322956086,-0.026416161265904643,0.1707476247857702,0.03798412482603279,0.24663894470705716,0.5383344705645321,0.6149935659870601,-0.043906864162266336,0.3316040157073288,0.1610537947924327,0.25259570293042916,0.3777960916526533,0.014494101357981765,-0.06845063285307364,0.17874213753895943,0.5925366116618479,0.1123334514166929,0.46140112943411343,0.3045798692844244,-0.2097747319623757,0.3932305424357988,0.269160140352704,-0.21908273975574755,0.15804494157123164,0.5281862973553029,0.2682484877098965,0.13914719938555786,-0.0002463094320099651,0.3062078998451375,0.33903576865045565,0.2932913798643235,-0.07016938952838453,0.6149410474853138,0.2008200619113105,0.32691790469255816,0.04619485700647117,0.2919244435742727,0.6793304258443345,0.2619628102679299,0.22179728747938857,0.531338977004157,0.30952592171406823,0.2241381271336037,0.09440911513997507,0.10670822424249589,0.40878848199333806,0.5887271573958537,0.191213388960823,0.6660218214823126,0.4613708051000165,0.2398040444668641,0.6978420120293373,0.010050263524982058,0.10302479560856584,0.05624261605417526,0.050994341718648535,0.2668812033432667,0.19969670806124754,0.17185537133659673,0.2767642988947807,0.3357650948120606,0.4757790286668679,-0.06642451430076082,0.43470463974310186
Temporal_Mid_R,0.44552340332369567,0.2494801961840487,-0.21161233360541196,0.14619470262892378,0.6652079458019229,0.24529814693599036,-0.127308984062839,0.6122094490669855,0.33677901348695954,-0.06027871950608521,-0.051106840814969384,-0.1446247145995079,0.19709863698238173,0.4452157501058226,0.1032828913044129,0.255995325183348,0.46866126751845244,-0.30070154626718065,-0.14195286429649204,0.07073140116255654,-0.019508306600575065,0.2426672081274237,0.4252469283624916,0.3715008948908656,0.06966995091992191,0.6210983780823667,0.12951705661096538,0.0068777266293045085,0.21045578062097578,0.15826504380414294,0.03915728861640295,0.07940234170663062,0.7225313104734209,1.0,0.021569321466454194,0.4852792875984738,0.35710580683638243,-0.17057244781765965,0.03139709601812496,-0.06305409390373946,0.24461126764707736,0.257467286116436,-0.4243088569246907,0.4306902207334685,0.540918151672969,-0.029632539180993397,-0.14766936189682855,-0.16611881655142524,0.09323554371102336,-0.08515167264694828,0.2526556958941358,0.6413657372586765,0.5403706082417616,-0.3844438457960143,0.15953379146454172,-0.059380262333570424,0.23987628601665253,0.5848642487621601,-0.040450195171662054,-0.0572213568970851,0.08346702347410753,0.5021923523139492,-0.12109347864711789,0.7393432566173327,0.3976272049409984,-0.3575538963333913,0.621275905706622,0.3381904905540596,-0.3216856124044417,-0.013337701329665098,0.6224445023940369,0.36276116145175286,-0.04393188023927359,-0.15107052292163406,0.022235384522685146,0.4818282528697575,0.40421403395626043,-0.06961703108051841,0.7822829636226122,0.05407348774416319,0.14288325156671675,0.39769453707031593,0.16451210117475906,0.6207360767769802,0.11496227245659676,0.10163837350676923,0.43804766894457825,0.4558416457313273,0.001871840732787451,-0.006480647739423481,-0.16663086361322604,0.4106231349674596,0.6819436473698802,0.25839901900974965,0.7166037706138438,0.3764156186800349,0.2840097614258364,0.6590131776031811,-0.003769606601513922,-0.013110382013835943,-0.058417848282793096,0.22753780624376393,0.14802786955805194,-0.12796193118872104,0.38236228364064295,0.11566954415524461,0.23370847355773422,0.554993148837013,0.22459363430508963,0.44074564300898667
Thal_VA_R,-0.2154903230036053,-0.4560059824269298,0.40052104550998274,-0.023485512355771225,-0.3826330871499212,0.21325172435971848,0.05220181917637602,0.2417869159644664,-0.37661479673360027,0.48346156905336385,0.362723065652714,0.5759159033474612,0.0334915507029379,-0.10674420751830069,0.5789993289795826,0.17363046355990855,-0.2971879232245562,0.1285170811476376,0.3194593299229092,0.32649934302751504,-0.09163452384546167,-0.37697672646675545,0.33683813169813204,-0.48697512074145805,0.8081412835003093,-0.07812929356435495,0.5607736219830599,0.37447317678421127,-0.35247657717054776,-0.1675486832960516,0.3396368679384873,0.0884055639503501,-0.010776670054492458,0.021569321466454194,1.0,-0.3218028264004935,-0.05363115054863392,0.34602530211875177,0.11450523708587136,0.6192617547305151,0.13381792884208563,-0.4441037422722286,0.33902829472017065,-0.29672749540274007,-0.20816859702545998,0.4612708186593976,0.5829535110474938,0.2804919335089438,0.1823856011747882,0.10316952158455145,0.4211223241658806,-0.3132331962198643,0.19961279261249748,0.32766038276409726,0.3655714680359317,0.5022870808171946,0.34923326228600715,0.1832213238540088,0.3630232402092073,-0.3519397851585449,0.6533574321326793,-0.3261342371285979,0.5410384785664332,-0.1345387766320663,-0.47652876266667404,0.6527675278336916,-0.40045798980281266,0.7304565807046792,-0.059146385964648045,0.613885122237305,-0.4855540250882477,-0.26429651086999406,0.4449939469288673,0.6583987591454775,0.15523937876589133,-0.43620153849304866,-0.24658402448648883,0.16837421484066536,-0.010133739795471634,0.5140197540070901,0.17959358590847718,0.1378128535182459,-0.4393326072588006,0.44998536511576165,0.5110595295460766,0.3632477561294044,-0.31984845270561213,-0.425018270422115,0.5408498615359953,-0.3660606281243865,0.37281154091677415,-0.5538376692620542,0.18083694081391616,-0.6516996339767055,-0.19313177887814711,0.13390500247052842,0.4540560775741793,0.28906700848335265,0.5376933534113336,0.5154777397183334,-0.11142297559187363,0.005127968963700366,0.5483826828783341,0.06252282773207311,-0.30849452102311836,0.32487708014084316,0.48878273036381015,0.3275259907729962,0.4379835471845142,-0.31953630965841934
