,Cerebellum_Crus1_R,Cerebellum_8_L,Lingual_L,Occipital_Sup_R,SupraMarginal_R,Thal_VA_R,Caudate_L,Thal_MDm_L,Rectus_R,VTA_R,Cuneus_L,OFCmed_L,Cerebellum_3_L,Thal_LP_R,Temporal_Inf_R,Supp_Motor_Area_L,Insula_L,Olfactory_R,Occipital_Mid_L,Amygdala_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Vermis_1_2,Temporal_Mid_R,Thal_VA_L,SupraMarginal_L,Parietal_Inf_L,Occipital_Inf_L,Vermis_10,Thal_PuM_R,SN_pc_R,Frontal_Mid_2_L,Cingulate_Mid_R,Frontal_Mid_2_R,Temporal_Sup_L,ACC_pre_L,Cerebellum_8_R,Frontal_Med_Orb_L,ACC_sub_L,Thal_Re_L,ACC_sup_L,Frontal_Inf_Tri_R,ParaHippocampal_R,Occipital_Inf_R,Cerebellum_Crus2_R,Postcentral_R,Vermis_3,Thal_AV_R,OFCpost_R,Putamen_L,Thal_VPL_R,Occipital_Mid_R,Thal_AV_L,Cerebellum_7b_L,Fusiform_L,Hippocampus_R,Vermis_8,OFClat_L,Thal_PuL_R,Precuneus_L,VTA_L,Thal_LGN_L,Pallidum_L,Frontal_Sup_Medial_R,Rectus_L,Thal_MDl_R,SN_pr_L,Thal_PuM_L,Temporal_Inf_L,Parietal_Sup_L,Heschl_L,Cingulate_Post_R,Precentral_L,OFClat_R,Thal_PuI_L,Cerebellum_3_R,Cuneus_R,Frontal_Inf_Oper_R,Cerebellum_4_5_R,SN_pc_L,Cerebellum_9_L,Fusiform_R,Frontal_Inf_Orb_2_R,Lingual_R,N_Acc_L,Olfactory_L,Cingulate_Mid_L,Temporal_Mid_L,Insula_R,Cerebellum_10_L,Thal_VL_R,Thal_MDl_L,Frontal_Sup_2_R,Thal_PuL_L,Occipital_Sup_L,OFCant_R,Thal_MGN_L,ACC_pre_R,ParaHippocampal_L,Frontal_Inf_Oper_L
Thal_VA_L,-0.33964465509651015,-0.2172337133626031,-0.11288179456485264,0.23622095677083785,0.2591405925340772,0.4612708186593976,0.5163791136225133,0.4233924261766772,0.4241810060754943,-0.12977671154037398,0.07707867080686132,-0.11531560812981065,0.18583339317128558,-0.3422582613986544,0.09477622289295008,0.1926438013006423,-0.3050519105086559,0.27237503967941834,-0.209781426041764,0.5902964390614078,0.4853778466958694,0.5426383715432336,0.26533212784618665,-0.029632539180993397,1.0,0.037327161639424726,0.41252822189825655,-0.10882176880729864,0.209971728735211,0.7216161187202356,0.2905777855438612,0.22938789182024533,0.4792773852863776,0.43571461404301504,0.0549453440988814,0.10582142576591672,-0.2759141098984127,0.20599485616158222,0.10713695709060347,0.32546310375629023,-0.21424687803838208,0.5363242646311311,0.33823475241831996,-0.25242116522826086,-0.3684403487621083,0.5106283283456803,0.2157752534110214,0.37839747417746017,0.2870197339461804,0.3364579434682385,0.2597580004706142,-0.19177609545326124,0.6284641761731771,-0.20767567013105925,-0.04694662529472998,0.44986800444608394,-0.2223526866835035,-0.3720471978371964,-0.25151763516844944,0.5365113334144372,0.21304045521018497,-0.11600411296147717,0.452913375251453,0.22584186309606208,0.06749457797191533,0.5219644507564251,0.1070495417139763,-0.07131291206207241,0.07579729374371916,0.5411748360324258,-0.1841924277501467,0.25325160914302297,0.48463323570040706,0.31805587149586206,0.23908466856405397,0.1729995732767756,0.09163935561845826,0.594864714478062,0.23258694380644188,-0.3461300562920303,-0.31253390823067717,0.1504897983853944,0.353598828989301,0.02995094534849528,0.11848292134715435,0.37495890576452223,0.5910293136841703,-0.291570825967383,0.4051810772418735,-0.08542840668523705,0.7467473457139718,-0.023237658212854687,0.26242170300978246,-0.04140715384418321,-0.18107617586484845,0.3157709725214511,0.3664493692747493,0.08889995336386744,-0.08695442085983113,0.13323784721739187
SupraMarginal_L,0.15517041472638402,0.5209147383659569,0.18296284223766335,0.5959313977458042,0.3092138427328186,-0.11761929432437725,0.20835384517568506,0.29738664022110745,0.015666836830689163,0.0706305677756513,0.3334235894501018,0.2011196318470373,0.4153471997723318,0.1455286556448059,0.12327154595267031,0.3329646101211039,0.4566935101933905,0.01363044751458266,0.4411117206617389,0.056238031294418414,0.4353695326881936,0.39827799477484904,0.10914687299708176,-0.08818612141094838,0.037327161639424726,1.0,0.5957558879191375,0.1933539925272243,0.3384819503192241,0.2862665222670382,-0.13552516640565815,0.505368439733679,0.42725430539907816,0.09474571308631619,0.7432528436942599,0.13072974953991237,0.3224705319382161,0.1104665693823347,-0.20187249498168033,0.16065295854589268,0.32389632724492745,0.14841256724282195,0.23251650803701948,0.06819060557024398,0.1509562452518233,0.33937905014760256,0.4319097096145038,-0.13865029143548302,0.01244081074737221,0.497142782421375,0.24757435192931285,0.35301440653471333,0.04313411423580199,-0.00948583827115135,0.6563543927145864,0.09338080700112696,0.15643858667219787,0.26958701906314386,0.29443089378162907,0.2121101641699495,-0.09463508585112677,0.26143824229027274,0.1824275575151237,0.3147713203371891,0.2291133349051493,0.04456346042647217,0.4008302664191931,0.4405797605852811,0.6622117072675955,0.25689942497010326,0.43131563039022264,0.4218617389567565,0.3880554177130613,0.0023857131763914004,-0.20399850976795192,0.3875676163085879,0.4350995927892059,0.2525932176611168,0.5248206825915831,0.2217001486293255,0.45650296024928994,0.36523345823254527,0.006057903527452721,0.2408509775191962,0.18642488207953953,0.09964938883156867,0.3468282310171655,0.6956943624641919,0.2935042513852471,0.4584990428021399,0.1742044877764414,0.3879792627454187,0.12699349134238883,0.40685382079090116,0.35784726131396444,-0.15919850603313235,0.1013018798430989,-0.06432228081559709,0.47674851606132074,0.7775883281448263
Parietal_Inf_L,-0.2326411615998913,0.11607612437015713,-0.10542476480825821,0.8019662254562938,0.6007627291910121,0.10316952158455145,0.49810748127508464,0.3582812304564705,0.2933649203431771,-0.14750423434111853,0.4887819565140881,0.0014811559822110424,0.2942995082148517,-0.07394611837455574,0.03798412482603279,0.2753109409524611,-0.14053230794532479,0.19715513825002687,0.19354808762003728,0.42551891235366895,0.3789243458411428,0.6876864953183399,0.4106958391088418,-0.08515167264694828,0.41252822189825655,0.5957558879191375,1.0,0.012894378456559516,0.49937156798544624,0.523371128192756,-0.17059012164996679,0.4047654267387231,0.6870221882995706,0.41601999004332896,0.3827279166798765,0.13193722795517474,-0.056181370370783815,0.03633210655687183,-0.08888483348549815,0.1611323230074968,0.07577408045208948,0.341624425444721,0.35825183671709243,-0.22328191408704612,-0.21236047909015773,0.6519633900857847,0.27332491527580927,0.09117616224990566,0.27567533563733215,0.4746906727754507,0.216516354617426,0.24169438793757447,0.41954374671150413,-0.17628272985154209,0.3229242941704506,0.36220684487932037,-0.010326665676345496,-0.23208665068797277,0.07931697084263217,0.6808303043003989,-0.07769623938938505,-0.13835130042537772,0.4056444735558899,0.4196196176616244,0.2488729798104708,0.27834660398970357,0.1291325801568203,-0.022238606827909776,0.45501418813132916,0.8443665238020251,0.021235370217948055,0.33255345446419593,0.6916214701752553,0.36817311060971764,0.15530288833922362,0.2835576831394487,0.5217436463053947,0.4954542250230997,0.3929141795891534,-0.1354681436673251,-0.13755815896616314,0.263505071630635,0.3582986420177894,0.07675571218643576,0.08624064239735241,0.30334726319625005,0.708505316059814,0.10804384968022922,0.42393873616876643,0.045407524033929864,0.4247328349466601,0.03081438334021062,0.36293204799789675,0.0847367135244174,0.042041462070019714,0.19585192878298663,0.14805621534991847,-0.13472216438807008,0.28861457744370944,0.4166691585591137
Occipital_Inf_L,0.4958025886046143,0.40949203924973976,0.5752296462146963,0.13084178260311277,-0.05849986835847723,-0.31678790068410806,-0.33031298041468765,-0.05431342688770807,-0.3898706586396661,0.29846748616145047,0.42631075264720975,-0.2630028932623147,-0.2762286493781596,-0.07713613747271413,0.25690845897394005,-0.27573226842939974,0.23769359025742415,-0.280638104636433,0.4676688024497228,-0.41547765197930675,-0.24831757991392514,-0.2560955040487749,-0.45747554211083435,0.39117713605115684,-0.10882176880729864,0.1933539925272243,0.012894378456559516,1.0,-0.252721077108045,-0.03858701673828574,-0.05102789211036598,-0.28447575268797365,-0.09467813176490954,-0.36641751756944263,0.12010148665755709,-0.3722914665923072,0.5306861671180815,-0.08164150538852878,-0.27960923838620955,0.12110386502069687,-0.1914994724430849,-0.3251012763958599,-0.2327933486035211,0.6006711693679546,0.4856666338170655,-0.20732431276733043,-0.03930403452791906,-0.07043739086716296,-0.30560261358805285,-0.12266286111014435,0.28566682977626806,0.5278943919337542,-0.41597285100231884,0.38304956909999494,0.18679709759588406,-0.3516549876293006,0.525348130526913,0.3638837856612505,-0.1469671970037352,-0.08595472527089812,0.05797240014728752,0.1844667399950298,-0.343208715836632,-0.21887956764828004,-0.2407374464846126,-0.15573988435383254,0.04445346070559297,0.3428874300900575,-0.10866509239899134,-0.11003612470703472,0.11436165158897847,0.2010669276049692,-0.24264051378849344,-0.37777099871888137,0.040975024745161466,-0.21821736599446248,0.38265653495982965,-0.12639717771959247,0.2227684280160333,0.3687141216014895,0.40398745287370064,0.19765359442491062,-0.3913269198752541,0.4979881164392825,-0.22472945394937371,-0.37543418630935943,-0.18506546454643208,0.3879861511124912,-0.06717551522728912,0.33636401567337715,-0.13176983399328815,0.4122760658094536,-0.28554921872990546,-0.10679482520833067,0.5250982245593296,-0.44317155772558,-0.2057570812756249,-0.1487622303290862,-0.09966172737087661,-0.007529295242371601
Vermis_10,-0.48250955133405865,0.022541926854170852,-0.23063604854080522,0.47494882812704114,0.5866304796033928,0.3927456744145531,0.6376328605851467,0.1697890571081125,0.619541086578868,-0.22706059767557313,0.02605603787852014,0.32306548197719354,0.655220529467966,0.11087774212605114,0.21805664006452305,0.7121842943303376,-0.02389884789101497,0.50170627185843,-0.30277311688995623,0.6357672444351161,0.5353643444539609,0.7059650647802724,0.6853504923904943,-0.0058246665559047095,0.209971728735211,0.3384819503192241,0.49937156798544624,-0.252721077108045,1.0,0.361056388997398,-0.12189266461830826,0.6642829479780681,0.5206839950261252,0.7712172366594997,0.2688144281322273,0.5012733262879163,-0.23712036515130483,0.13143847694257257,0.20963775707422042,0.08842938209061674,0.3863203172436088,0.6578447697150058,0.6563437047535425,-0.4941624280312354,-0.43607008747633186,0.7391944413483708,0.4696992230209965,-0.0005672520861362919,0.5980677782006711,0.7194700989462108,0.0237810024465905,-0.08812273311856716,0.6239103545451374,-0.2981371624773186,0.4411381927520949,0.7756318503518874,-0.2920509864045802,-0.2334037045437987,0.30051287879377037,0.5904368528329526,-0.24452459711464947,0.016554300146365514,0.6555399195007203,0.6027288116063717,0.5144201422665702,-0.00788141193366778,0.2995537235718846,0.11802936260976293,0.5958742488208548,0.5363296908773639,0.20358424610286965,0.370396322704594,0.7544228800206133,0.6812641473226464,0.10156239857943523,0.6731572713569839,0.28811646605643115,0.6325451543018366,0.5081628036542203,-0.09470016228530545,-0.152724800666771,0.5157655639742366,0.6844533755564186,0.08068896197568498,0.4475801287094852,0.5552276301007106,0.6247995869266688,-0.12473744564407296,0.6838529015733426,0.042735057707196565,0.2204091241329551,-0.23477505972891397,0.7136183841502475,0.48207611889822866,-0.25227010566368957,0.5241640194602644,0.4259905880373078,0.17064957262180294,0.6566338950628628,0.4625372684825359
Thal_PuM_R,-0.26751388858030917,-0.007944376915586287,0.00010423947225917921,0.3662110226077895,0.43960661418966646,0.37447317678421127,0.5482246291543847,0.4286666448760115,0.3500071105862616,-0.18990161130279393,0.17844456225723074,0.0038725356796142237,0.2598012627450685,-0.29224646657914355,0.16247187566207047,0.2705122663684677,-0.13152423135492747,0.10864563906567495,-0.12786289508015028,0.5708354565769852,0.6182365424359326,0.5773482188225438,0.33131081812073815,0.0068777266293045085,0.7216161187202356,0.2862665222670382,0.523371128192756,-0.03858701673828574,0.361056388997398,1.0,0.004584382372345724,0.44787021999726195,0.5474425348617974,0.4510587966769401,0.21838790063341634,0.17204232318078058,-0.16035537260616986,0.38090729597416567,-0.03309062181771081,0.19901322243531344,-0.07214053724182827,0.5416308244170607,0.35188343791678484,-0.2085002118157545,-0.35708753335564186,0.6195904784749591,0.3328148029678555,0.09177893274517146,0.235027723006068,0.4667171025552194,0.2791591675085151,-0.10212099576830692,0.5698892854156401,-0.2603856148114415,0.1969619362916348,0.4514013018975444,-0.1495627842901393,-0.20208306094498646,-0.06573758196361006,0.6054170540055995,0.00900869291459946,0.04343833031200782,0.4661116974435383,0.3667087494127146,0.08064789980829032,0.5208723035176268,0.2824967966752962,-0.04194644639133756,0.33124952518457534,0.5637432663645481,-0.016952039878618035,0.32053231277399447,0.5756776973038332,0.3269433765652573,0.31880293340685256,0.29244777200313626,0.2244784580658293,0.6415358658367659,0.40807814009438315,-0.12330201639051348,-0.24439021436551228,0.34381652048923894,0.3842662026870186,0.1627847921697974,0.2008071044637886,0.4595951474214262,0.6206860732350213,-0.13475985405213567,0.5280832619612212,0.09304174337782083,0.796517033788771,0.19492006124421213,0.3859983286053303,-0.011673480794745008,-0.12666804614804325,0.2698884699104965,0.35669344756812826,0.10863841846052391,0.13052473010604038,0.39226204286419103
SN_pc_R,0.028156790483203083,0.016640965911444816,0.14508253696331616,-0.1552523267810835,-0.13240805074313186,0.0884055639503501,0.06270391519888169,0.16259446439165676,0.06058592272056405,0.24954179810229263,-0.041380970345426024,-0.08586378227268673,-0.036015662938072214,-0.0991058426050439,0.04643110620542644,-0.0032529048721240145,0.04566821079660482,0.17686647700843194,-0.018896331438517783,0.08252889482994615,0.1548032466151213,0.022612660153417365,-0.09842197799689159,0.07940234170663062,0.2905777855438612,-0.13552516640565815,-0.17059012164996679,-0.05102789211036598,-0.12189266461830826,0.004584382372345724,1.0,-0.03225655437344535,-0.09620605626842034,0.0032267149197009112,0.06395984881798299,-0.12522739269136868,0.036650123014576284,-0.16323551792487204,0.16895962014086272,0.22728369606193496,-0.19496636510461318,0.15554264158577344,0.14647788239534418,0.09051386715048627,0.09403905990362015,-0.0037210043357270993,0.03317741086638367,0.3915802791824924,0.04540841267620955,-0.00611867209492881,0.18306126858805313,-0.11267559736012302,0.13684664433799126,0.043762839390371074,-0.056103208023157,0.05530516744303351,0.04421364378523906,0.01998536286241621,-0.29686446277366335,-0.023148378510536603,0.2435397359350022,0.05875363866191113,0.0708802876756188,-0.15215705297035662,-0.12370098635699918,0.014855550891186902,0.0006552549022952832,0.16867236202154162,-0.11553570988993744,-0.06976363455785062,0.03918960498162915,0.08807615902511337,-0.025089285089906727,-0.09287568490277202,0.03943608207132409,-0.10358771333050752,-0.1613019060798654,0.11638481470289982,0.0692305000198379,-0.13861432845325375,0.09434443872218852,0.04246126728325255,-0.0925879436402886,0.09980918866023963,-0.003053529411591355,-0.05591974778296693,0.056615944043808236,-0.016949398890291928,0.002887950760811379,0.10510572225956381,0.10175142362432273,0.052110504591036846,-0.12090114064239797,-0.0048165473249279995,0.09327530603745848,-0.027453629634159833,0.08692646204540379,0.04729675700976377,-0.0931449784031873,0.007465547606260265
Frontal_Mid_2_L,-0.35830385866784553,0.19422386098724614,-0.2305977586189593,0.42642819501481594,0.541371801094212,0.37281154091677415,0.6120262529257627,0.3573199452682051,0.5163442220127089,-0.1206603235249673,0.00024547208061207317,0.5204050016282245,0.7172571390664703,0.17282846570629642,0.10670822424249589,0.8157851901739218,0.2603782484112556,0.46079480673427203,-0.2262657164660273,0.5241633312767088,0.7642175766290129,0.6833134242459491,0.5556072141407661,-0.16663086361322604,0.22938789182024533,0.505368439733679,0.4047654267387231,-0.28447575268797365,0.6642829479780681,0.44787021999726195,-0.03225655437344535,1.0,0.5537079501415205,0.7266370070820409,0.45071497323402343,0.6757440919965538,-0.14485341322630274,0.16381176259850608,0.2614130181791472,0.10662226852009861,0.6077132416264244,0.7041572150802233,0.5132078986915612,-0.47597865306001086,-0.3405394635771889,0.6781690951675096,0.5087309832400713,-0.021358150078256952,0.5829137043318043,0.7207672654238907,0.04937939710299348,-0.13664933979103355,0.5948159296349225,-0.3157852395193202,0.48867420782210436,0.6463164991369956,-0.2919940500721495,-0.06003348999338306,0.2958295095952367,0.4299052735607931,-0.2644910364588433,0.13041279738514375,0.6459453039893935,0.7884238914241993,0.44570101765200854,0.2257629710505927,0.4433424534250701,0.24675337514001547,0.6306404753995055,0.3451206888974542,0.49190416024863576,0.3828977237216275,0.6842758293882917,0.5982186924969336,-0.15329212730629976,0.6889834820184988,0.14840498351332207,0.5991017014604169,0.4196693770400033,0.03244768771158874,0.016595138245766333,0.369667763606283,0.6333475588898969,-0.018521193748195695,0.5981848677876772,0.5969308791130749,0.559295080926089,0.08351901676025093,0.6013112428159032,0.20192308125675668,0.4135288821943773,-0.04033041845501943,0.7553910813093005,0.6359453276272325,-0.2193496324031198,0.4983877841033587,0.37449274620914724,0.3754981772500983,0.5904262093763297,0.7109051540459577
Cingulate_Mid_R,-0.19181978756075005,0.1620719444079895,-0.0860610179189883,0.6205653682508027,0.6990450112577609,0.3396368679384873,0.5913399744018631,0.44123529934302813,0.3317258656217889,-0.02697929350629205,0.2093096409415926,-0.06547093789805489,0.4636880454839605,-0.03006148184793323,0.1381226560603387,0.5181635860566345,0.019849763880385427,0.33553779463731576,0.1040581955241491,0.44380126849074675,0.49376019017010303,0.6952747652970506,0.4018520062544342,0.03915728861640295,0.4792773852863776,0.42725430539907816,0.6870221882995706,-0.09467813176490954,0.5206839950261252,0.5474425348617974,-0.09620605626842034,0.5537079501415205,1.0,0.5388354877614667,0.30373986863745484,0.15792443330062722,0.005097528312191457,0.024426767610017452,-0.037053364449230436,0.1526448911020473,0.16142345128535687,0.5352485526082428,0.37199802960108463,-0.2424711654128324,-0.12801074612161256,0.7071155238875938,0.4305021088798204,0.1175012199137857,0.42394743214032726,0.6355022274898948,0.2939216336003592,0.08798734450462299,0.521603189678459,-0.03747152076679377,0.2953865296648048,0.5072056891611856,-0.23367038157480577,-0.10743935372361575,0.08431844534902716,0.6520681319299885,-0.10458907328647377,0.07370866092136785,0.5228026887851908,0.503915345687945,0.33527213541683576,0.3432311513017546,0.22710517265056593,0.25247810289119765,0.36206909798912096,0.6099134965312375,0.1502292540249713,0.5629130831872149,0.6855686067988144,0.32968956911997754,0.11130701580678204,0.49011016664311924,0.3659922471367431,0.6375301016229494,0.4726683048662897,-0.042940418298899045,-0.0069980893248697135,0.37035868419255435,0.36946479609640076,0.11540906115517678,0.2168450945070551,0.2659932604028742,0.8433664928985377,0.060361933225572095,0.6172680065183125,0.24986227353804066,0.5468986044378997,0.03211435064962387,0.5854467417771465,0.41235395893086274,0.01879626464387928,0.30468605254252756,0.2965279341732535,-0.014199605372508627,0.31655876075958717,0.48793849476518797
Frontal_Mid_2_R,-0.6569965941129189,-0.22220013393337,-0.43712017441848655,0.43037809783007924,0.5809825239035922,0.613885122237305,0.7271877389058535,0.2156684248302689,0.7351122088441508,-0.3518955717534456,0.00864504342026812,0.363675899171447,0.6625274205138567,-0.04454889055349119,0.15804494157123164,0.73538208066829,-0.13371138888890985,0.5696300935778895,-0.47842192686755314,0.8143138779396623,0.6425580339447566,0.8050938406439677,0.6907414729800335,-0.013337701329665098,0.43571461404301504,0.09474571308631619,0.41601999004332896,-0.36641751756944263,0.7712172366594997,0.4510587966769401,0.0032267149197009112,0.7266370070820409,0.5388354877614667,1.0,0.06365957053506345,0.6710444557527089,-0.44863361023272297,0.1585252614087798,0.33445351766083775,0.07278191803206505,0.4038535479218178,0.8630993255891589,0.6931128466161649,-0.664055628362651,-0.628924767823441,0.833333184115588,0.3871733481262147,0.10630377733682701,0.7820237226523427,0.7078544357598041,-0.025252429263281088,-0.23023794470137113,0.7795573484172267,-0.4210462420879056,0.19445937531282023,0.9221627031949164,-0.42948561240806304,-0.48631926927993435,0.149826353638704,0.7106095722179989,-0.20857808570847133,-0.07491109908025113,0.7873221726757869,0.7623758980410134,0.5154760710106523,0.21129140935767965,0.3210101605214694,-0.02899171956125868,0.41389331613774955,0.596700785546445,0.12408551860948222,0.3097971391645694,0.770247505517816,0.8561251366952571,0.1425359165144184,0.6701037401237127,0.17020315962039376,0.754917326657969,0.3014325252702761,-0.24940312044981883,-0.3648041260329067,0.3601305590169426,0.8881947206274655,-0.13570932309128741,0.5423159656488225,0.705652022405184,0.7029522988126516,-0.3837172866087911,0.7234990747636846,-0.13356107555237304,0.44309506269995946,-0.3610099208154756,0.8985335816979059,0.4068429624089028,-0.3960119004139909,0.7887822477985051,0.4972376193613432,0.38503877507772866,0.4933746304910818,0.341080010079661
Temporal_Sup_L,0.06925483257963586,0.5662525494186746,0.21017191821173375,0.3185042650725025,0.19682837740658055,0.1823856011747882,0.06805665472459493,0.06739205330314951,0.09938383379779331,0.0530506837173071,0.09551987008928972,0.18859734951774265,0.5408466127076388,-0.12064294023043762,0.1707476247857702,0.28267543209647666,0.6039045540977986,0.22693611619227755,0.3736011354149276,0.07054385216677998,0.5872736392689099,0.29479530680378363,-0.05315385600678698,0.09323554371102336,0.0549453440988814,0.7432528436942599,0.3827279166798765,0.12010148665755709,0.2688144281322273,0.21838790063341634,0.06395984881798299,0.45071497323402343,0.30373986863745484,0.06365957053506345,1.0,0.039951125455941885,0.42961815968843176,0.09603098738805387,-0.049693249644395705,0.1809863996041923,0.15931476643528691,0.1755157300239114,0.1992363728741875,0.17574437925850483,0.22118404180678752,0.28522432142522197,0.6242674903945193,0.06163776914801187,0.1559855586178014,0.3717265024296819,0.02143962940981733,0.14091850791165578,0.06564690557145972,-0.05133886481162107,0.5002885249990688,0.13827808045788695,-0.012386407675167225,0.41440969877987266,-0.021932897156686195,0.09797717501124595,-0.28760129805799306,0.5965384174012678,0.3545316065460545,0.17342479812084247,0.46311047516235077,0.058442303814770745,0.5608145855485893,0.4324404729775069,0.48254415390313604,0.10804680663354385,0.5245132199600314,0.38327713991482537,0.30183515006805955,-0.04044265790356671,-0.1834764104242381,0.40009399542703233,0.17135745963970675,0.2500819824175479,0.637722787234052,0.2754681325608256,0.4797681351042239,0.5259204346844949,-0.06202638296096066,0.2792008292887067,0.45453027640832033,-0.04539864756913542,0.25403979552529227,0.6088928663813414,0.3532561944241313,0.44612958049924434,0.1873991156581341,0.33730098352124155,0.05811814582254579,0.35030422497821573,0.3872491996502419,-0.0765405596438042,0.4624522078218624,0.2554297158499097,0.38506607388678427,0.6876823991828368
ACC_pre_L,-0.4848954202322806,-0.13811537470033886,-0.5297517915964088,0.08590395647493591,0.24605326687855777,0.32766038276409726,0.4057534529355896,0.15645115441415608,0.5862694438712301,-0.2997924433212419,-0.2677030376714505,0.6822691049641928,0.5917962564203229,0.3361152797802264,-0.043906864162266336,0.6208416032765541,0.04550588897190892,0.4611513370828573,-0.5014628099044449,0.49841468829502045,0.4636594507376482,0.44137546275122075,0.5691379935028112,-0.3844438457960143,0.10582142576591672,0.13072974953991237,0.13193722795517474,-0.3722914665923072,0.5012733262879163,0.17204232318078058,-0.12522739269136868,0.6757440919965538,0.15792443330062722,0.6710444557527089,0.039951125455941885,1.0,-0.415621207211367,0.1883142612754535,0.5542571482791762,-0.0029580522125696182,0.6891110651392915,0.5489429204382411,0.4778387714989427,-0.709306817302704,-0.5168629116802984,0.3866648739407849,0.17875083094797772,-0.14607688998943968,0.5866965107049531,0.4650768559815334,-0.14068188954456037,-0.36027065155751853,0.5277572673079632,-0.45208061617758877,0.2421124346558511,0.5671725093388559,-0.3437920790053849,-0.31271357464106775,0.5246346964863107,0.1827723673764241,-0.18708029644198673,-0.1535835229223659,0.5497057347491798,0.7108440321675936,0.380605250007275,0.032916821386821914,0.3073781200983714,-0.09023187241855768,0.469031002143545,0.18956574295152645,0.3209688495304074,0.027833307808114563,0.38705277392306636,0.7685571157138807,-0.33889464278389103,0.5580009391404458,-0.10856859435235498,0.2895007941112162,-0.02267714245390457,-0.14796939130617315,-0.20707578695588857,-0.057610336502112225,0.7719504821917829,-0.39253916062273136,0.6016247100159305,0.7359836450273577,0.22682197851483085,-0.18477659277597114,0.31590908193141876,-0.18988288507989004,0.14496835143522802,-0.3416521852382707,0.6775808518793182,0.5121943817874635,-0.5101853246357703,0.6946009497600958,0.2228928419680698,0.5528395360869213,0.45398370677898003,0.37495904939739383
Cerebellum_8_R,0.8060283561960664,0.8629080152690934,0.7033402157094034,0.06842358662755359,0.0735307068894753,-0.2911957868020358,-0.4324085962052454,-0.017660061428226292,-0.4170633237444881,0.42155066135115454,0.29213083992623773,-0.24198950863448687,-0.02402564686117366,0.09469017100850016,0.5191096331258584,-0.1284797372929661,0.6164891647794111,-0.15997358892198857,0.7126075245527488,-0.5455741785146753,-0.0932771846856094,-0.3076680407892739,-0.5078538488094918,0.5918797146633297,-0.2759141098984127,0.3224705319382161,-0.056181370370783815,0.5306861671180815,-0.23712036515130483,-0.16035537260616986,0.036650123014576284,-0.14485341322630274,0.005097528312191457,-0.44863361023272297,0.42961815968843176,-0.415621207211367,1.0,0.0029630907989988964,-0.2534507402927322,0.010132126288000969,0.038430735792033335,-0.2829635799444066,-0.1468296864526073,0.796806710238785,0.8705493695396657,-0.20460486957726948,0.27007011664846964,-0.2336931576473121,-0.2582614646602423,-0.014399577895799804,0.3336339706947227,0.5973533503123284,-0.5029471827520975,0.5411607365189101,0.29162836716143165,-0.3902867575730321,0.5902600755825187,0.7467594407074958,-0.014202236998892476,-0.2370656232289855,-0.12416937085854143,0.5481071338204689,-0.21429146570072805,-0.2029975703240771,-0.025384812896906826,-0.12319145287475369,0.24462541570844293,0.5882720772059411,-0.014364543912357412,-0.304274392848866,0.39484374974353553,0.3025290578674342,-0.30833667138423204,-0.4142325256806985,-0.12900516184328362,0.069416069897798,0.33104599021912356,-0.16627573297990716,0.5033427533709686,0.6541541993822383,0.8284600530056112,0.4478627326885924,-0.4343928186491534,0.6018106175710023,0.06178214456035404,-0.4542545607819093,-0.2376938842575281,0.6464322204560612,0.07024299418829812,0.71013595667744,-0.16273060740351972,0.5481531960481038,-0.25345460679251,0.14381544734324805,0.7446878466003315,-0.4026790935846499,-0.1521055662983706,0.02180899628656288,0.0448505118661162,0.29709937844535633
