,Frontal_Inf_Oper_L,ACC_sub_R,Temporal_Mid_R,Caudate_R,Frontal_Inf_Orb_2_R,Parietal_Sup_R,Parietal_Inf_L,Thal_IL_R,Vermis_9,Temporal_Inf_L,Vermis_7,Temporal_Mid_L,Precuneus_R,Cerebellum_3_L,Lingual_L,Temporal_Pole_Sup_L,Rectus_R,Thal_VL_L,OFCpost_L,Thal_VA_R,SN_pr_R,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Paracentral_Lobule_R,ACC_sub_L,Parietal_Inf_R,Cerebellum_6_L,Angular_L,Olfactory_L,Thal_Re_L,Vermis_6,Thal_MGN_R,Thal_PuI_R,Cerebellum_3_R,Heschl_L,Olfactory_R,Cingulate_Post_L,ParaHippocampal_R,Raphe_D,Lingual_R,Caudate_L,Supp_Motor_Area_L,Thal_MDm_L,VTA_L,Frontal_Sup_2_R,Occipital_Mid_L,Cerebellum_4_5_R,Calcarine_R,Rolandic_Oper_R,Temporal_Pole_Sup_R,Cerebellum_4_5_L,Thal_MDl_R,Thal_MDm_R,Thal_LGN_R,Cerebellum_Crus2_R,Temporal_Sup_L,OFCmed_R,Vermis_8,Occipital_Sup_R,Postcentral_L,Vermis_3,Putamen_L,Occipital_Inf_R,Thal_PuI_L,Frontal_Sup_Medial_R,Cerebellum_8_L,Frontal_Sup_2_L,Thal_PuM_L,Frontal_Mid_2_L,ACC_pre_R,Thal_LP_R,Occipital_Sup_L,Cuneus_R,ACC_sup_L,Calcarine_L,Pallidum_R,N_Acc_L,Frontal_Sup_Medial_L,Hippocampus_L,Supp_Motor_Area_R,Rectus_L,Cerebellum_Crus1_R,Precentral_L,Amygdala_L,SN_pc_L,Temporal_Sup_R,Occipital_Mid_R,Frontal_Inf_Tri_R,Thal_VA_L,Thal_VL_R,Angular_R,Temporal_Pole_Mid_R,Heschl_R,Cingulate_Mid_L,Cingulate_Post_R
Rolandic_Oper_R,0.4938547361465012,0.2880653852443399,0.41589552836105986,0.48919265982364046,0.5005000723389306,0.35347202734031613,0.38671227979742395,0.09307229297846077,-0.13762503500028342,0.34094509635085557,-0.11620889948660534,-0.04932277395272857,0.6337346411468743,0.62178581580426,0.08318229576302467,-0.1762487682169329,0.44617214507571784,0.5924401016449159,-0.053658427331104736,0.5330280253405908,0.41262382753042937,-0.11309124705729096,0.8420790058467302,0.6184866427987264,0.056442874601954275,0.3828958084318889,-0.0651194629408759,0.19285648898255417,0.3367706857379834,0.1822378440126762,0.1966523833619773,0.2840506317495995,0.009664601517493576,0.6795726465790766,0.2544026683316126,0.4404579522457702,0.6038688088014065,0.6170922461726287,-0.0028615271906323727,0.3173336951548716,0.5622638674329052,0.5387528239057557,0.2620591090165492,-0.1351893682098556,0.6130470660322908,-0.03315705415955568,0.7279720600434588,0.4321025454453216,1.0,-0.044773082729540024,0.7184982678179099,0.16143604105746062,0.29968470972998407,0.4729867147109203,-0.12623081333795438,0.3795180806758607,0.18689458226849492,-0.20861417160432366,0.40997027898541344,0.5056105020481174,0.6485242146934428,0.7465327758016669,-0.09720691812749196,0.21944201617917114,0.41503658616661915,0.2237264787948898,0.572365887512319,0.3933961907133268,0.5148472131954469,0.2813858356221126,-0.25456662799292085,0.09649936346696736,0.2948782261833876,0.07284117129500609,0.2856417320332004,0.6301540647312894,0.501593638147068,0.6063498858746392,0.6772295503822154,0.6802550938609195,0.478683308220185,-0.18969941196413237,0.594061508100704,0.447612405093536,0.1261070257094379,0.7984850975194278,0.04018474057257243,0.7115854815037014,0.4643649028048027,0.45920099736115555,0.35151880290380383,-0.3073080902910912,0.7994018910054679,0.6839885889920453,0.6027390125155119
Temporal_Pole_Sup_R,0.2440673482941139,-0.17834060179520755,0.4306902207334685,0.03846782137584349,-0.024586274475468385,-0.303198989894841,-0.03127654767815527,0.08459170928989447,0.4407439350650534,0.1231029597243372,0.5135454187953147,0.519480996739254,-0.22070876441872062,0.10827807687486275,0.40110874157401927,0.5821137838834146,-0.241051889655377,-0.26345528359819115,0.5857360084875324,-0.29672749540274007,-0.10501042396481015,-0.08170340487220984,-0.22959552129619537,-0.13846095897996927,0.01728941488949256,-0.1239862781010065,0.5737026018596396,0.2767141665218984,-0.11895981840498986,-0.06123356599888185,0.4415083475675598,0.3567688532547596,0.14088784716378353,0.16970728487614872,0.4621445997994909,-0.014498310215555112,-0.006443678499368229,0.0047300107573297594,0.3640247146352824,0.31361973462496867,-0.3630561360965066,0.041680115181203646,0.022470431290703304,-0.23598235336365556,0.007016820339557502,0.5086975015025634,0.2660689855018529,0.2743194756317651,-0.044773082729540024,1.0,0.07529119080602091,-0.17894907587835868,-0.11727858127552529,0.05335026472788575,0.6105045946176653,0.25245523776080275,-0.16257787382955383,0.4662053749305871,0.10573987380168834,-0.3479433304322129,0.10207219813378066,0.08641161091651793,0.4493906978043842,-0.2714159575195546,0.14359618911867694,0.6429218130049175,-0.03206213833125242,0.4231854427575141,-0.0181428828560443,0.27946530136559233,0.3485088426405216,0.4440833995498179,0.30604754926592925,0.39073100794235727,0.27764524056062884,-0.4575391661655295,0.2745037526442671,-0.10567093393506177,-0.17881118775790253,-0.11804861829535054,0.06008649425846508,0.550653988938668,-0.3358429321391045,-0.4648936737312615,0.5695946317297719,0.2605967332029718,0.5368019183753285,-0.21414081033398735,-0.37432776397612993,-0.26425381580292634,0.1741286123172867,0.41998071071177967,0.01851666345719836,-0.33505860205735993,0.12810421272124042
Cerebellum_4_5_L,0.5296333626839377,0.1762596872412851,0.554993148837013,0.36065022525744894,0.07596449623082391,0.301714261406873,0.279363945186275,0.1987377457947117,0.3102017569908038,0.31588546828942177,0.05288081261037357,0.22665433138661314,0.6102128965999166,0.3853541461162308,0.46964282777770067,0.1593524294710917,0.155458481431682,0.30340681024907995,-0.053806223478239004,0.3275259907729962,0.23892043218133346,-0.14518613347478232,0.5769609281699246,0.4844469610347133,-0.17242385187827602,0.3940699499048122,0.2945055087761965,0.41434521436762445,-0.024474761127458146,0.11505828363468219,0.6061838179480926,0.26816244362083236,0.016691890292367072,0.471905061676899,0.24023546227596207,0.20999880023413292,0.43608208032643736,0.3262764262582434,0.3448215653736686,0.6412305872754263,0.28327278357842844,0.3236030333360453,0.18115340230142368,-0.154569975954987,0.2739335883763619,0.2463210590346493,0.8862674674062573,0.7350164322222843,0.7184982678179099,0.07529119080602091,1.0,0.15092632820772725,0.22943104835034994,0.4796797438960038,0.19749589927920774,0.5723152746878818,0.19540746436310555,0.06546664999360537,0.37351729466892636,0.27412022117522067,0.7360073415647221,0.519901495585801,0.31843591654254266,0.3799745993617524,0.1201712516183447,0.4782652280093749,0.2718381033803686,0.5122922398405114,0.3441903525278156,0.1516580169038308,-0.3321582145248773,0.37025281440482183,0.412442079265017,-0.07354447617793453,0.6487137320089759,0.4443731396957846,0.33611170986933,0.29163461451334055,0.5259688309062144,0.43862020231698784,0.3631691709963525,0.11382625284567949,0.38258103818234324,0.11756903577125323,0.3776528357593539,0.5740928652433372,0.24355048717862843,0.3912020972705031,0.2768908750407703,0.3618041076828045,0.4541681081918607,0.04826659968876708,0.6384712937442537,0.43608838231851366,0.6346226151639142
Thal_MDl_R,0.08998109195805196,0.23756075953825254,-0.051106840814969384,0.7181189466942512,0.1814613732520261,0.296565072495578,0.27834660398970357,0.7125247681051383,-0.13325596610466636,0.009901495841365024,-0.18567451328970888,-0.19151393441738726,0.31534907452922867,0.07786514269633622,-0.10656056076948366,-0.1372428511956518,0.040847893865590415,0.28033253285259724,-0.14797825472813372,0.362723065652714,0.34422648477396844,0.04494816209361098,0.3122618922096211,0.19924910505456067,-0.10881443006837749,0.273963726135534,-0.1904458138129926,0.06409537145643111,0.2721681888903684,-0.02274621544301331,-0.05746516884633683,0.2652764598459308,0.02209542889476711,0.0835147943616481,-0.21298736829778617,0.19002123799324383,0.07067431229202807,0.04665507213079062,-0.10098167726985852,-0.01147476470998132,0.3125764082904719,0.09757822362469454,0.2678066031126476,0.10988075006992143,0.14500912046460845,-0.05562880367565079,0.06644270834455242,0.03193614372071821,0.16143604105746062,-0.17894907587835868,0.15092632820772725,1.0,0.7102620872948172,0.22995513243635304,-0.2000490187098141,0.058442303814770745,0.41437067556478796,-0.18462649930840286,0.1819961950465287,0.28515985531306126,0.33352219063781935,0.13273328464935388,-0.11808444435251007,0.254295051366043,0.2356472126171392,-0.07441886527794614,0.1482064799567498,-0.11249456526837219,0.2257629710505927,0.1504225610824616,-0.16948961352107872,-0.15117692132859986,0.04421735210667552,0.015297838732104854,0.033176213906311314,0.4660728657550993,0.11515001101250029,0.2120280347155812,0.15673161811426375,0.17004590159361022,0.10329973894736444,-0.18568837903886873,0.26777953036267443,0.2069504712301851,-0.24059529214600783,0.040901368714403905,-0.11060219850464052,0.28163870124169255,0.5219644507564251,0.8163175095528717,0.14931078421393357,-0.13897405106443625,0.18520658494067618,0.31548366474784506,0.07801522904354267
Thal_MDm_R,0.2245741000415138,0.027229985441680784,-0.040450195171662054,0.7387057077778539,0.37090178179354505,0.3819464098085423,0.3652155548968896,0.4767622921585697,-0.24740653223293074,0.11263679589917205,-0.18727334167789825,-0.15203597738019228,0.3643259558420251,0.23059255868226464,-0.13521339114287004,-0.1554547813496284,0.2605410135210001,0.41441758025158754,0.028950837724476302,0.3630232402092073,0.3953180944500894,0.05157229333595393,0.4443195577290746,0.32663009577021734,-0.056181398459144355,0.3220169129555559,-0.2515575049274434,0.07006375123698999,0.3617393536895573,0.25782904101578974,-0.14192063086488013,-0.05820226249306111,0.34368920661230096,0.21035388959187679,-0.00871533559556305,0.19544374533365716,0.28540501387840145,0.04561159694087379,0.03780447345916844,-0.008653424027864056,0.40385808149938324,0.21402425135320116,0.41640832788647764,-0.11773918521835078,0.4003692739533856,-0.15705727484999646,0.15161508920060332,0.05421790063748336,0.29968470972998407,-0.11727858127552529,0.22943104835034994,0.7102620872948172,1.0,0.2027063582337282,-0.28188890561314806,0.10969301326459546,0.10687609970626055,-0.1639499487264335,0.27421907514782756,0.43123016876733894,0.23212107542643515,0.2905019402108725,-0.21587810799232163,0.12497534055010619,0.5050458992985952,-0.005282075819741953,0.34952336131475675,-0.07837735069009721,0.4209643239488333,0.25786768523318715,-0.30359125819701865,-0.14937380487208002,0.06501149554968372,0.04564394018629041,0.04238592800388701,0.28570449614547033,0.23889689581627174,0.4223922840666114,0.26739673136564424,0.3528979520457076,0.0762376974761646,-0.2902860464212661,0.3970513499642773,0.31813349962462983,-0.07497619483100204,0.23521981396890318,-0.09312221187316459,0.38008997409712975,0.6058088931681574,0.811730310094716,0.1740034904942218,-0.23309851714766933,0.3128940841511351,0.3954534059259638,0.19640703497755588
Thal_LGN_R,0.0801350339898118,0.17926882434061542,0.6122094490669855,0.3723501442314764,0.08220802969405873,0.12415522134134067,-0.11057311527387458,0.29118237917255657,0.18572913721332376,-0.1160604204897537,0.04751045852276874,-0.018360490264113818,0.3560728919961077,0.14974082844613068,0.4199134312985824,0.0813391930023296,0.0932330482283405,0.17607137906330017,-0.04704556592793372,0.2417869159644664,0.12655368871683537,-0.18074258063656362,0.4132744398681352,0.2751996987717135,0.03843369194696128,0.17567501608107935,0.15988603917672373,0.19320884537788188,0.01225362249127027,0.11561260462075378,0.26850881912198027,0.3335964747037244,0.09129682715465622,0.20576819940206917,0.11816740298851934,0.2834051063455898,0.413970246592071,0.24518673318673326,0.06267021795404086,0.5447344272063566,0.1825605695340217,0.1063059728531043,0.20814114772805575,0.061758934910360226,0.15793788688539026,0.16593569651734008,0.42441745317881296,0.5280084566644975,0.4729867147109203,0.05335026472788575,0.4796797438960038,0.22995513243635304,0.2027063582337282,1.0,0.1738922105772676,0.054200289467115186,0.037680395821754566,0.03149194809062657,0.09017195758854268,-0.07612503876652396,0.3242100000190596,0.30605876685610955,0.2561989946453652,0.34230036754953996,0.06541008849162551,0.14501657383617966,0.0964271916147393,0.5002569434347948,0.05466485011259933,0.15908723806004363,-0.21411663525460264,0.3313501356479048,0.23683642621191178,-0.12121803945508292,0.43850739807483957,0.29948169096074956,0.2550317414375502,0.04039692595797834,0.33464066055883884,0.12212222443597245,0.10288944325026456,0.07863447445447122,-0.006797037993516382,-0.037435891307608604,0.22293776467748339,0.44860684929417255,0.24870838950305282,0.2687005850430231,0.2630404792698889,0.3006710487483485,0.356657555384416,-0.007054621567554249,0.36262323230841814,0.1389383554138123,0.49896574491680185
Cerebellum_Crus2_R,0.11172053648525757,-0.07916140671753552,0.4818282528697575,-0.1798131516278726,-0.5922749974671669,-0.4417152777461112,-0.21236047909015773,0.16908008655622384,0.8733067181707346,-0.2000485137732523,0.6379236638573514,0.626792919116201,-0.2740011887901786,-0.2303067283963866,0.6640054227641001,0.7716913785461514,-0.5544362190516986,-0.5969758234076555,0.22759846963413036,-0.43620153849304866,-0.34697547141353813,-0.2616582162260093,-0.3755697574405003,-0.18475562848059604,-0.2482673688018907,-0.17124362514548366,0.8698009544140053,0.4375806035796672,-0.5772401631049536,0.013224271689707388,0.7215831301251754,0.29635381916231673,0.17738379257800496,-0.1488361283956909,0.29601577570279375,-0.19787340673491804,-0.04941529204239567,-0.33223864688254184,0.48314916194644836,0.4839852587595934,-0.5613256351052973,-0.2932801355621333,-0.03043434184240977,-0.010528846947325109,-0.4233487470312549,0.7299381802518939,0.2533121999917716,0.4137869733665196,-0.12623081333795438,0.6105045946176653,0.19749589927920774,-0.2000490187098141,-0.28188890561314806,0.1738922105772676,1.0,0.22118404180678752,-0.2911781807274868,0.5770287119528117,-0.08776340133240933,-0.6126996410192113,0.06348867500389264,-0.20007787452437198,0.8135897338653062,-0.13542652033142122,-0.34059508483613077,0.696310382346538,-0.5040418051502364,0.5382084083010013,-0.3405394635771889,-0.10616297776512827,0.16840281422079653,0.7235847592459719,0.20345193606711198,-0.03524213627654128,0.46702105424790524,-0.4465098036498706,-0.10354209688261906,-0.5040964187755331,-0.370147604281379,-0.3577406532478078,-0.21775347947630658,0.8377871847817919,-0.5333595814055205,-0.7835784708363677,0.5959733742891168,-0.00432669905162433,0.5827865363114352,-0.46286365788806055,-0.3684403487621083,-0.31965124751613305,0.20636576294696363,0.7446012432445306,-0.03703403147815316,-0.4247291860114693,0.20430069294521744
Temporal_Sup_L,0.6876823991828368,0.13204941366215933,0.09323554371102336,0.16036191827530533,-0.06202638296096066,0.09612775053524199,0.3827279166798765,0.1540727829711666,0.24162649537348385,0.48254415390313604,0.14847921703793998,0.6088928663813414,0.2431889089346223,0.5408466127076388,0.21017191821173375,0.2805820790248681,0.09938383379779331,0.08369264685629378,0.2724322992197086,0.1823856011747882,0.15851315480776654,0.09739374573863882,0.2500819824175479,0.1511978485434048,-0.049693249644395705,0.11377758034047958,0.40682934568985213,0.41431356302191447,-0.04539864756913542,0.1809863996041923,0.545622386997906,0.3747516267879707,-0.058821483188199346,0.40009399542703233,0.5245132199600314,0.22693611619227755,0.10287905998273292,0.1992363728741875,0.3631302231193959,0.2792008292887067,0.06805665472459493,0.28267543209647666,0.06739205330314951,-0.28760129805799306,0.05811814582254579,0.3736011354149276,0.637722787234052,0.3801238650867645,0.3795180806758607,0.25245523776080275,0.5723152746878818,0.058442303814770745,0.10969301326459546,0.054200289467115186,0.22118404180678752,1.0,0.173481358868901,-0.012386407675167225,0.3185042650725025,0.2711663771669063,0.6242674903945193,0.3717265024296819,0.17574437925850483,-0.1834764104242381,0.17342479812084247,0.5662525494186746,0.3016387373205424,0.4324404729775069,0.45071497323402343,0.2554297158499097,-0.12064294023043762,0.3872491996502419,0.17135745963970675,0.15931476643528691,0.2839425898798863,0.22871901459011176,0.45453027640832033,0.2674635790974491,0.19387661477321844,0.3653718838240239,0.46311047516235077,0.06925483257963586,0.30183515006805955,0.07124522948282246,0.2754681325608256,0.21939075551191078,0.14091850791165578,0.1755157300239114,0.0549453440988814,0.1873991156581341,0.09360538553168311,0.05333492673774185,0.2664303521330693,0.25403979552529227,0.38327713991482537
OFCmed_R,0.17574487745220468,0.1519879015016529,-0.01974647867404457,0.3269306577224566,0.15502619486817126,0.14339646109464832,0.04265671102758972,0.35869716698755527,-0.19280946529302084,0.14542485506858285,-0.2700722087330269,-0.17698359458872973,0.18624160274668114,0.23784183900970465,-0.2013261476008787,-0.18543732119674913,0.0404557509914142,0.2628783229442722,-0.009349282331628374,0.37364970154950883,0.28547281053856605,0.1306595420112786,0.30721452886006817,0.06302293721779734,-0.11452005017753959,0.07743299671540033,-0.17395713580398328,-0.12156798635123214,0.29658155270289616,-0.16090165778366922,0.008234119912281993,0.4363442540368916,-0.4867617915888574,0.2746528754354254,-0.10570977987149092,0.08062672383822542,-0.0996506605013882,0.2855956287339463,0.0020190034339940383,-0.115389924500709,0.14435722305895038,0.09632937556195575,-0.11708243611669589,0.0669010814366533,0.10381857807444414,-0.13058025974696244,0.12175167419839651,-0.04412056487821305,0.18689458226849492,-0.16257787382955383,0.19540746436310555,0.41437067556478796,0.10687609970626055,0.037680395821754566,-0.2911781807274868,0.173481358868901,1.0,-0.2927440980850487,0.03834114841144336,0.1929078256451237,0.5009846059088052,0.1551876237517604,-0.13610634822846435,0.23439496355169429,0.051690309662136585,-0.13300838913291815,0.18324521537249713,-0.10188345477323442,0.18300325291810113,0.2640026931067509,-0.15140729873544817,-0.14345639854571265,-0.03893101431169573,0.05591632607372966,-0.05026126816575339,0.48646142568658857,0.23761743967797402,0.2401390054759994,0.1861639597718348,0.10251387947425743,0.33936468614674525,-0.20771490152972438,0.20281447751590767,0.2756980138236218,-0.1553946171782946,0.04890607263226236,-0.2057303183509858,0.30066776463203054,0.12685043751803746,0.3061653490439626,-0.05686313702317861,-0.24411532455245702,0.09680735567532926,0.1829701444890298,-0.06535535259130883
Vermis_8,-0.0033708863354209363,-0.2800433975132433,0.4106231349674596,-0.11583798610835794,-0.3674478275699702,-0.09328530044734766,-0.010326665676345496,0.18512336934782272,0.686925390596119,0.028563233613749538,0.7323002955094474,0.45592167086173974,-0.06805407990428561,-0.4734571082916903,0.6745501453748199,0.621305889735368,-0.4346081504479332,-0.5381973364158855,0.10938543078422985,-0.5538376692620542,-0.25815302906811355,-0.1674606765422802,-0.28351045141304504,-0.13924505776993407,-0.15638603155984981,-0.04071586465782901,0.611420175435276,0.439204471811471,-0.33306294654779206,-0.03693918742235902,0.4358206043178663,0.07782183180917604,0.19703508655599236,-0.3522582922437628,0.14788034305299871,-0.42142525463127795,-0.08929988139257751,-0.2250975668428267,0.3716502812003231,0.5374848070476618,-0.34028055495716364,-0.3261496366832492,0.06563832581688729,0.25567580375928206,-0.33842714637051197,0.5424918926093953,0.1605169132183025,0.4687224623809325,-0.20861417160432366,0.4662053749305871,0.06546664999360537,-0.18462649930840286,-0.1639499487264335,0.03149194809062657,0.5770287119528117,-0.012386407675167225,-0.2927440980850487,1.0,0.16554495635289793,-0.32162946159226113,-0.18515940117142682,-0.1701542773608828,0.635273046906199,0.00668970908830258,-0.24778367934682555,0.5550660812655978,-0.394235172015306,0.32353743261750056,-0.2919940500721495,-0.2462134347652923,0.24119738509570873,0.5904776655320462,0.5219804697897653,-0.014319788724562778,0.535758790893001,-0.49431370393393015,-0.3093413413866809,-0.44053005390655176,-0.20181388428654318,-0.3118104249111291,-0.42260126801962655,0.7357106697932666,-0.3532613573735546,-0.6851532728613111,0.4074110685251201,-0.03238615276392382,0.7168082818275551,-0.40348067501768037,-0.2223526866835035,-0.24051244328106144,0.31357423435972503,0.6704257984029108,-0.03513957230331324,-0.34566533882994294,0.026881115504240934
Occipital_Sup_R,0.4128730458889697,-0.06254953658120847,0.19709863698238173,0.34074668754015314,0.31568049526009384,0.7147470804173421,0.8019662254562938,0.13827671177004155,-0.0816889658480468,0.48335358819967345,0.01890741534833458,0.23112431526441649,0.7373064281655195,0.2857171221046851,0.12930899486421008,-0.08656477859617265,0.1641522321700937,0.25933482744222436,-0.006219603651438919,0.0334915507029379,0.3729366113770458,0.06285635885614904,0.5593388243518681,0.5542879173737941,-0.12762247101744967,0.7463214584161827,-0.02076143658439152,0.5924019941113472,0.23910586565747835,0.08936868928945713,0.07838934436107639,0.01621220991848846,0.20483585863990572,0.30640026981155216,0.14668210177948948,0.1491859892331629,0.37616832871245787,0.4176562040617589,0.012928073987436879,0.31658357221735484,0.4527427394939658,0.3400918405290568,0.356919503150539,-0.04389588747539453,0.4223190054636509,0.32521098804680804,0.4702398797101687,0.44260676776673696,0.40997027898541344,0.10573987380168834,0.37351729466892636,0.1819961950465287,0.27421907514782756,0.09017195758854268,-0.08776340133240933,0.3185042650725025,0.03834114841144336,0.16554495635289793,1.0,0.6440206351981382,0.3103141957197284,0.5428148798697436,-0.08206465705337752,0.21574111425402404,0.39778925405589854,0.2629268180453362,0.39280481156778374,0.2682117450670185,0.42642819501481594,-0.18607937638931105,0.03111208571329352,0.2744384350056276,0.7756158902989113,0.13396390670540723,0.39669440176692095,0.2799979980857535,0.06779913328063021,0.47728697199266623,0.4892233859580508,0.5749676132588166,0.2289375465417877,-0.06801673705688445,0.5891717900639999,0.28496173177747347,0.032253057668118305,0.36613630288788757,0.5451401301561887,0.35539698270643005,0.23622095677083785,0.3047961222484447,0.7224346315184474,-0.11746633225918006,0.5215613101012415,0.6280103242295736,0.41159763598749083
Postcentral_L,0.3194111287494058,0.20260703170958594,-0.2026930090273875,0.4004404689208394,0.6138140264644444,0.7449467759788783,0.7801520392946301,-0.016293162390734386,-0.5717722880456042,0.4426244357273531,-0.362271352027078,-0.2600308299013588,0.7088864220806762,0.4429413692830126,-0.3893409650717494,-0.5415992738671563,0.5951728697703552,0.615036569245306,-0.29544736895576906,0.45476186948417946,0.546201145453155,0.1137976322689408,0.6647847140300451,0.5977210679693924,0.12975971763534055,0.5420673328130009,-0.5625299484337207,0.1166990599611349,0.5024777627296809,0.1220551607018172,-0.2912384690417271,-0.14813290969442472,0.043734395425693566,0.3936623780268603,-0.0948141074959897,0.3800174490881889,0.342282281014734,0.5106930811988197,-0.2130248088038066,-0.12204297367536017,0.7158062493118882,0.5139229167179019,0.24958439307512106,-0.12047153703731345,0.5903474119703206,-0.2930522140737856,0.30612281861494506,0.04158604530369059,0.5056105020481174,-0.3479433304322129,0.27412022117522067,0.28515985531306126,0.43123016876733894,-0.07612503876652396,-0.6126996410192113,0.2711663771669063,0.1929078256451237,-0.32162946159226113,0.6440206351981382,1.0,0.3198974550548224,0.557040253253376,-0.5609907676924222,0.21436718005869457,0.5338147051066819,-0.1833221969714564,0.6327094737294706,-0.20630594485775428,0.5885182172891867,0.037266088839181755,-0.2193041073457065,-0.30682615412126235,0.25264311140901363,0.08699442871162605,-0.06416584558170148,0.5928758268637071,0.21560719664732939,0.7289268897528676,0.6005382727824159,0.7723661478221527,0.422385541328742,-0.6239866756492489,0.9283846800756913,0.7895041556043916,-0.3841833692072745,0.38346308667862816,-0.177308076793099,0.6569308856248363,0.5589146987484555,0.5260615533678092,0.24362107549506287,-0.6052832800080965,0.4972863117562479,0.8261524374692801,0.19767402245973392
Vermis_3,0.6336284467344006,0.31419262386826896,0.2840097614258364,0.5415256188014589,0.24784495324495748,0.16168324782654314,0.27332491527580927,0.3146004145736165,0.04909396991916526,0.4488133072873706,-0.07980854160882195,0.16566567731727547,0.4366645611214366,0.6367972062669245,0.07874537731980455,0.018906968436436404,0.21776175504092124,0.4510216006620172,0.11263704303712042,0.4540560775741793,0.43001919295775326,-0.022267025068096705,0.5846711420764898,0.35968356341184976,-0.028004965282273555,0.22631667929821947,0.15143276591810517,0.19173934703449114,0.20348592592138326,0.10748141474505614,0.4303478912742795,0.5574475303206985,-0.14135407592773688,0.6855088966389298,0.2611541035729849,0.4788070106693222,0.31325541274266633,0.4820399611485186,0.25724859666083416,0.27620954930724345,0.32439240399012703,0.4603010568274583,0.1804330288570365,-0.17249821822082304,0.3706937108553493,0.1220970860107629,0.7547014764572367,0.3564343895817809,0.6485242146934428,0.10207219813378066,0.7360073415647221,0.33352219063781935,0.23212107542643515,0.3242100000190596,0.06348867500389264,0.6242674903945193,0.5009846059088052,-0.18515940117142682,0.3103141957197284,0.3198974550548224,1.0,0.5945309313528099,0.0366362151088517,0.17265854543362139,0.2877296807089712,0.3881937808611771,0.4438443850436638,0.43235364225550693,0.5087309832400713,0.3677100214661619,-0.11516931257283142,0.1366952843762088,0.194193802790042,0.17915804271255986,0.2531642793981681,0.5889336177828742,0.5696258476429024,0.446987294943692,0.5145136136720666,0.48760713927137067,0.5583872198510889,-0.04868997102297369,0.4215397628803202,0.3108216375703962,0.2263884922061277,0.5178160453218775,0.02798098308169757,0.571689251793439,0.2157752534110214,0.3509596276878311,0.18997858963287584,-0.12160338218588322,0.4903259729199128,0.428534945215983,0.48377980970206
Putamen_L,0.6795375152941033,0.07041261295793326,0.15953379146454172,0.5223850753415947,0.6405440573161821,0.36384621204485196,0.4746906727754507,0.11803718402335923,-0.28524308655648023,0.7084241287323291,-0.05236385716913613,0.13621548086949206,0.5745421920051427,0.686696629554004,-0.015099637905438012,-0.20261460346830532,0.4769025354906399,0.7122825569094025,0.24582809253298593,0.3655714680359317,0.5215660200769583,0.07166666538277854,0.7593859695649221,0.5885758586861382,0.11463317197023547,0.401170138029141,-0.10408440761116991,0.20226830924490058,0.5591799229643253,0.09630832253093458,-0.010895369951252237,0.26784119950762797,0.10322348568418793,0.7588459715621321,0.38667339218990343,0.39053710204152325,0.6408843246281603,0.7047214713142387,-0.12180816460508138,0.20843785441853982,0.693394725124089,0.7272785085691238,0.4617259288352851,-0.08522390239399119,0.7277844572523833,0.007419032279484257,0.6375179973864502,0.26190804817675706,0.7465327758016669,0.08641161091651793,0.519901495585801,0.13273328464935388,0.2905019402108725,0.30605876685610955,-0.20007787452437198,0.3717265024296819,0.1551876237517604,-0.1701542773608828,0.5428148798697436,0.557040253253376,0.5945309313528099,1.0,-0.3230450185986889,0.1068236608311672,0.6598177427429713,0.2268231940927867,0.7510475665724572,0.47220034506387887,0.7207672654238907,0.22495039179153245,0.11473578695966434,-0.005476517924173514,0.38705168847452015,0.43069010477653746,0.12907293070505077,0.5730330507702974,0.5166054793527571,0.7737309699730401,0.8381408452422843,0.760688353569402,0.42640746084686326,-0.21003645594179463,0.6431383130950452,0.5159489041980783,0.13714987829851552,0.6279821978487059,0.11278058094809552,0.708087147986084,0.3364579434682385,0.3939858930692868,0.3139986783213001,-0.3017853927651789,0.6925324228768367,0.6651830368183421,0.5720870085738666
