,Cerebellum_Crus2_R,Thal_VL_R,Frontal_Inf_Tri_R,Thal_Re_L,Cerebellum_7b_L,ACC_sub_L,Paracentral_Lobule_L,Thal_MDl_L,Thal_VA_R,OFCmed_L,Thal_MDm_L,Occipital_Inf_L,Occipital_Mid_R,Caudate_L,OFCpost_L,Cerebellum_9_R,Red_N_R,Supp_Motor_Area_L,SN_pc_L,Vermis_1_2,Thal_IL_L,Pallidum_L,Thal_VPL_R,Cuneus_R,Thal_PuI_R,Precentral_L,Cerebellum_8_L,Thal_PuM_L,Rectus_L,N_Acc_R,SN_pr_R,Rolandic_Oper_L,Frontal_Mid_2_R,Vermis_3,Parietal_Inf_L,Thal_LP_R,Thal_IL_R,Calcarine_R,Frontal_Med_Orb_R,ParaHippocampal_R,Thal_PuA_R,Calcarine_L,Cerebellum_Crus2_L,Thal_MDl_R,Frontal_Inf_Tri_L,SN_pc_R,Thal_MDm_R,Putamen_R,ACC_pre_R,SupraMarginal_R,Thal_MGN_R,Thal_LGN_R,Insula_R,Amygdala_R,ACC_sup_R,Hippocampus_R,Insula_L,OFClat_R,Supp_Motor_Area_R,ParaHippocampal_L,Temporal_Sup_L,OFCpost_R,Thal_VPL_L,Cerebellum_9_L,Thal_LP_L,Cerebellum_6_L,Hippocampus_L,ACC_sup_L,Parietal_Inf_R,OFCant_L,Heschl_L,Raphe_D,Vermis_10,Frontal_Inf_Oper_R,Pallidum_R
Rectus_L,-0.21775347947630658,0.20319214966403357,0.47213636061903697,-0.10744659935203871,-0.27834625350497816,0.24218965400195153,0.47259035425070517,-0.11960368525712212,0.5966927077467521,0.32033814865774984,-0.08960500103454903,-0.2407374464846126,-0.2052620764187296,0.2253149936978255,0.0655671886489343,-0.1043953675068363,-0.34203139836581375,0.48447175839286566,-0.04549794507258504,0.2694970719069232,0.3422478824364413,0.6924690404867437,-0.2672728397964874,0.022650197605238117,-0.186353492685554,0.4323562861246573,0.09163456915432266,0.10667338104382157,1.0,0.25665260229542175,0.43121723581689536,0.5171286553521388,0.5154760710106523,0.5583872198510889,0.2488729798104708,-0.1923673691127937,-0.18537069245744547,0.04366515980088574,-0.02575281196397317,0.3815291566878983,0.42633761205234344,-0.09122509299304409,-0.3558528084393345,0.10329973894736444,0.5330397678714872,-0.12370098635699918,0.0762376974761646,0.6869439542656598,0.5372594889172343,0.2721087292162683,0.28401775850755706,0.10288944325026456,0.5230565840726363,0.45343330689439837,0.2997388267553133,0.5758646133223051,0.259209995063488,0.47903360739289647,0.5570578803661026,0.42692298146768637,0.46311047516235077,0.6107985670360565,0.33482270770729383,-0.031850116620275905,0.23901045021460385,-0.17689863150009302,0.2865971363018796,0.26460418752515763,0.14180002565321184,0.6444729489189672,0.16609194566708327,-0.04593152103731312,0.5144201422665702,0.35963390717614696,0.44391728630715777
N_Acc_R,-0.11938876594788618,0.3396231268778254,0.5367889888917944,0.22898414351916227,-0.14370524153151465,0.3076940378478551,0.23508852469338595,0.09183915748310137,0.3632477561294044,0.21179440180737077,0.18853634416006038,-0.1615229552735168,-0.09429952475576639,0.1398649184768144,0.2819128249120917,0.10144415222724977,-0.1196705061725309,0.2567668010414127,-0.02742412505661302,0.16078293896486,0.0230661493676669,0.4908698631084735,0.09068034856677586,0.04407986244598668,-0.14607491894020994,0.13979256864251727,0.091263519762103,0.18500411360133015,0.25665260229542175,1.0,0.36896488247778325,0.30804412061013453,0.34681901063289566,0.5474307558244522,0.10375725309623947,0.07336874484065642,0.5077364501065914,0.046622894899174844,-0.004730428259544942,0.570534790153446,0.08364148284572816,-0.04486942457545702,-0.10009321146107054,0.40485429043743837,0.5488408404392696,0.17304324361821025,0.322933307514781,0.5357849332499868,0.5305629220709842,0.1845209107076459,0.5996514174544265,0.2567525131613045,0.30482908589420055,0.47241061329257356,0.3525064905020433,0.398450352021777,0.2794955505223748,0.4414590674776989,0.20324512513664833,0.20784349561027815,0.2325366752270987,0.34169949928373466,0.4306318455427557,0.10062134842829873,0.3478606683102964,-0.040724188191332375,0.2635906594951681,0.24273413168917607,0.04716727287780488,0.49641580396385965,0.24186869636106328,-0.03624603115597732,0.17933008930964597,0.41966278487733677,0.43678339112288594
SN_pr_R,-0.34697547141353813,0.43979842135338587,0.6071313076461662,0.08008232864968574,-0.19245934855955668,0.10101543265257597,0.5924740309946577,-0.10028345693408525,0.3194593299229092,0.2797278836684418,0.27145727084113114,-0.1966450666542339,-0.12921141005302433,0.5531678701279897,0.058670271440584655,-0.19605066093378629,-0.1539637992567936,0.5015944190192589,-0.11224963564400983,0.5473102269095413,0.1822296171672841,0.6009562444527231,-0.04590444158055139,0.12476149000888785,-0.03532534005713144,0.5618352120297215,-0.03977623020621923,-0.036277337063749415,0.43121723581689536,0.36896488247778325,1.0,0.5175133356327979,0.617508772410954,0.43001919295775326,0.4258517151528978,-0.07096888210854926,0.13033621043705337,-0.07610166456991228,0.1840305740755263,0.496047944386515,0.11850407810580461,-0.1609757061953173,-0.39714577661909684,0.34422648477396844,0.5391672994180615,-0.08923066854579835,0.3953180944500894,0.44639501121620584,0.2598887258097434,0.4434788699733986,0.17630334643879061,0.12655368871683537,0.4646147671983512,0.6041068853278406,0.4142945494154311,0.6234755837970214,-0.02006833814454232,0.5903058665932115,0.570603153579125,0.3849626498669556,0.15851315480776654,0.42114816463129384,0.28095528592754404,-0.15193275716642585,0.43876002624526084,-0.3275662495913724,0.5381300715450232,0.3096537171512981,0.33426088463500214,0.4926183148811129,0.102207548104793,-0.09531937496868341,0.5653076352013844,0.5480846070713561,0.46723765707556697
Rolandic_Oper_L,-0.28265103709970757,0.4361013419451479,0.6827055055536362,0.1468457843160122,-0.26279446908117593,0.12100164365736649,0.6750076149290836,0.041226714654286636,0.4449939469288673,0.31791902749666956,0.2997673720842051,-0.2244573708343407,-0.13612874758194624,0.6394606318229921,0.17084720804734035,-0.01987931547524965,-0.18113325524891333,0.6669060600276138,0.034543232340267536,0.47277871649221725,0.2222992185281904,0.6821281478507201,0.06581541082110243,0.15044439203869733,-0.00023588844523463054,0.7015028649805912,0.19390020188201798,0.2589151675110127,0.5171286553521388,0.30804412061013453,0.5175133356327979,1.0,0.6358312135525293,0.6723219385518586,0.5145396260602254,-0.0664585742984729,0.06350081147581259,0.17731582477661226,0.1433860666324863,0.5790674087853088,0.33177933403071397,0.03929202620185919,-0.2621348325090749,0.19929526022461214,0.8107737167399813,0.03624910505367422,0.3055313188831275,0.6085376451922977,0.2786898148839341,0.5258309204729906,0.21327894125184943,0.1315146125275032,0.7186546707950088,0.5767540320683004,0.33826567402433877,0.6638810037321575,0.2972784239599431,0.4664671654272986,0.7459460216850589,0.5675598235203475,0.6526650993121313,0.513958914047678,0.44849064433422714,0.05898075136565465,0.41938821333156473,-0.12936530684011768,0.6810514507395934,0.32808832946856864,0.35139126512765223,0.5648119446071024,0.4483872602468316,-0.06780670055809775,0.6716972023949138,0.6832418796984707,0.6095808895996014
Frontal_Mid_2_R,-0.628924767823441,0.44309506269995946,0.8630993255891589,0.07278191803206505,-0.4210462420879056,0.33445351766083775,0.8050938406439677,-0.3610099208154756,0.613885122237305,0.363675899171447,0.2156684248302689,-0.36641751756944263,-0.23023794470137113,0.7271877389058535,-0.01869925755202521,-0.3467132769409853,-0.4534182542038658,0.73538208066829,-0.24940312044981883,0.6907414729800335,0.01454819663891487,0.7873221726757869,-0.025252429263281088,0.17020315962039376,0.005350735110258324,0.770247505517816,-0.22220013393337,-0.02899171956125868,0.5154760710106523,0.34681901063289566,0.617508772410954,0.6358312135525293,1.0,0.3871733481262147,0.41601999004332896,-0.04454889055349119,-0.11481427362395231,-0.03700586301818583,0.050411009127665704,0.6931128466161649,0.12582659530432996,-0.1920300014289809,-0.6539928355634509,0.21129140935767965,0.6425580339447566,0.0032267149197009112,0.39792842037218673,0.6284071813630177,0.38503877507772866,0.5809825239035922,0.012482883519114477,0.18169948298513847,0.7234990747636846,0.8143138779396623,0.4808520214273705,0.9221627031949164,-0.13371138888890985,0.8561251366952571,0.8330943430685971,0.4933746304910818,0.06365957053506345,0.7820237226523427,0.3137191968292809,-0.3648041260329067,0.6747073142153862,-0.5792951226981728,0.7236670988348382,0.4038535479218178,0.4012827390496753,0.6430468585088747,0.12408551860948222,-0.3795717512444143,0.7712172366594997,0.754917326657969,0.590190483252861
Vermis_3,0.06348867500389264,0.3509596276878311,0.571689251793439,0.10748141474505614,0.0736738916281421,-0.028004965282273555,0.4114298615952982,0.2785820233839424,0.4540560775741793,0.0878598631347447,0.1804330288570365,-0.03930403452791906,0.02798098308169757,0.32439240399012703,0.11263704303712042,0.2080886220455178,0.059375080277378964,0.4603010568274583,0.2263884922061277,0.2410766373682709,0.36111072735162775,0.5906246158913515,0.10951887823826845,0.194193802790042,-0.14135407592773688,0.4215397628803202,0.3881937808611771,0.43235364225550693,0.5583872198510889,0.5474307558244522,0.43001919295775326,0.6723219385518586,0.3871733481262147,1.0,0.27332491527580927,-0.11516931257283142,0.3146004145736165,0.3564343895817809,-0.022267025068096705,0.4820399611485186,0.5189440371245196,0.2531642793981681,0.007073796660295945,0.33352219063781935,0.7054357138409437,0.03317741086638367,0.23212107542643515,0.70693667759113,0.3677100214661619,0.3728655484505529,0.5574475303206985,0.3242100000190596,0.6773627023649854,0.4152441931182444,0.18594204059396813,0.5185468688308337,0.4667961421960658,0.2513422311036938,0.48760713927137067,0.3487211745620214,0.6242674903945193,0.3797558663903163,0.5972227708025958,0.27750636087043856,0.1657093994129632,0.15143276591810517,0.5145136136720666,0.17915804271255986,0.22631667929821947,0.43539979657566885,0.2611541035729849,0.25724859666083416,0.4696992230209965,0.5846711420764898,0.5889336177828742
Parietal_Inf_L,-0.21236047909015773,0.4247328349466601,0.341624425444721,0.1611323230074968,-0.17628272985154209,-0.08888483348549815,0.6876864953183399,0.03081438334021062,0.10316952158455145,0.0014811559822110424,0.3582812304564705,0.012894378456559516,0.24169438793757447,0.49810748127508464,-0.12050014992285116,-0.2014049459131764,-0.0041881497800122965,0.2753109409524611,-0.1354681436673251,0.4106958391088418,0.10169547473841933,0.4056444735558899,0.216516354617426,0.5217436463053947,0.15267516805807615,0.6916214701752553,0.11607612437015713,-0.022238606827909776,0.2488729798104708,0.10375725309623947,0.4258517151528978,0.5145396260602254,0.41601999004332896,0.27332491527580927,1.0,-0.07394611837455574,0.15382323505181147,0.22304690213446168,0.10721135824227941,0.35825183671709243,0.2676214296524621,0.17990291748605383,-0.23185849110108459,0.27834660398970357,0.3789243458411428,-0.17059012164996679,0.3652155548968896,0.322335335612847,-0.13472216438807008,0.6007627291910121,-0.05157936966934127,-0.11057311527387458,0.42393873616876643,0.42551891235366895,0.08807379220841988,0.36220684487932037,-0.14053230794532479,0.36817311060971764,0.5754738415528727,0.28861457744370944,0.3827279166798765,0.27567533563733215,-0.010431215081701008,-0.13755815896616314,0.20198635477850518,-0.17641492584876878,0.42437374449204224,0.07577408045208948,0.6166645248424822,0.2590363651250547,0.021235370217948055,-0.019633573535522683,0.49937156798544624,0.4954542250230997,0.4076324464494596
Thal_LP_R,0.16840281422079653,-0.31579906436119026,-0.07296973763322907,-0.17448059062774157,0.16087540291792193,0.20750261917512197,-0.1625582298310858,-0.018203726187720915,-0.4110621241798438,0.20782481397903432,0.22492439621352475,-0.07713613747271413,0.2227112379530411,0.01587415030376051,0.44114403570985566,0.3079189424709931,-0.16180963308083637,0.2481794385583613,0.14529548507320422,0.15906794461888352,0.12582741144956225,-0.18945042666843248,0.31261563526195435,0.16597672221780965,0.1323462568779565,-0.11682667993801794,0.18509038573327816,0.24927097244006613,-0.1923673691127937,0.07336874484065642,-0.07096888210854926,-0.0664585742984729,-0.04454889055349119,-0.11516931257283142,-0.07394611837455574,1.0,0.012677577993533178,-0.22201186495148134,0.11709232660704867,0.16701288814158247,-0.5728077888227844,-0.2489694818750617,0.07832739594301735,-0.16948961352107872,-0.2420518361759617,-0.0991058426050439,-0.30359125819701865,-0.24799413976766022,-0.12607669602939844,0.1405650522128608,0.14386381215434893,-0.21411663525460264,-0.21314109820194083,-0.24834433974512288,-0.03758501767692734,-0.1427948506581901,0.1935205820416319,0.088834609033675,-0.01766065590160009,0.19566923713461082,-0.12064294023043762,-0.1162335702441075,0.12910413522854552,0.2768950827154308,0.37406626970053325,0.21669171491764094,0.08042530248569814,0.5934511977142302,-0.06601215900357708,-0.024028612232153974,0.3630580901802375,-0.18613002444196317,0.11087774212605114,-0.20853740547233018,-0.22726610588578047
Thal_IL_R,0.16908008655622384,0.5878767345721337,0.11227768513591808,0.0434232731307923,0.18595077957917322,-0.17266553353327282,0.008585879359360305,0.4799768286692114,-0.020950111553457253,-0.22299966627223225,0.3537462782507654,0.09076840130962471,0.22369092219785378,0.07132350231121673,0.08621389091239831,0.17811206006334346,0.2032372274568567,-0.08566120108642282,0.07680727116066001,-0.0827054080796302,-0.04520947167323282,0.050676660883055925,0.4799249582132227,0.21216825409479514,0.06808003191729546,-0.03214647354579928,0.21437899651456552,0.1730410804894659,-0.18537069245744547,0.5077364501065914,0.13033621043705337,0.06350081147581259,-0.11481427362395231,0.3146004145736165,0.15382323505181147,0.012677577993533178,1.0,0.23362630679422078,0.03601343435632799,0.11466197980907976,0.18056145694558343,0.2690553324555293,0.2958118038242636,0.7125247681051383,0.21054170353778506,0.14911706816130335,0.4767622921585697,0.2320411880650995,0.021213480104984663,0.11557565304240441,0.5131964368905158,0.29118237917255657,0.01106498738789748,0.022762536653417514,0.12179858390260223,-0.06300170566487771,0.15078525799182557,-0.08985603877158384,-0.08846476548922999,-0.26836631673347244,0.1540727829711666,-0.17810707509413687,0.16483603647344913,0.18506667410249822,-0.05439087555633483,0.22776768711683898,0.12380369323120305,-0.0669948290969173,0.19318254458137651,-0.05476704540519363,0.007794161825044456,0.09145555827862364,-0.2055915583501046,0.2172853861851199,0.2831026374719347
Calcarine_R,0.4137869733665196,0.13442181121142974,0.04441371657013117,0.07396301596583016,0.36075244024337716,-0.22570411678963684,0.0888709044855503,0.47039511736856787,-0.010133739795471634,-0.31684602058027744,0.10193502487873803,0.49230895181745243,0.6652233649319222,0.005695001155837556,-0.10181677109921898,0.3996092178346962,0.40573421456085823,-0.04217531777393176,0.38257192421218067,-0.25992019587561777,0.18012597142469328,0.02613193191992957,0.5297587684151631,0.7106420232313158,0.09535102620073005,0.06617647986754002,0.5154102559606012,0.5670423731045116,0.04366515980088574,0.046622894899174844,-0.07610166456991228,0.17731582477661226,-0.03700586301818583,0.3564343895817809,0.22304690213446168,-0.22201186495148134,0.23362630679422078,1.0,-0.2571003841659166,0.17020820864488842,0.3588744348872961,0.9345041737116893,0.35249313526731324,0.03193614372071821,0.10309174364011657,0.10073373801005363,0.05421790063748336,0.28511613967513605,-0.10798907829851728,0.22451370830490325,0.24128718795606396,0.5280084566644975,0.3411082898683475,-0.08828535538773245,-0.044397049666003406,0.0714996935932048,0.3122128544090526,-0.1708125827487043,0.07819627113241777,0.0400208615384799,0.3801238650867645,-0.06010943973089703,0.41103675623339336,0.42897575940312194,-0.3598859516306502,0.47355389652412205,0.2438121369073259,-0.21852669330694316,0.35742434744080864,-0.09067121742420557,0.1945795855109589,0.34807257642749406,0.12019081097376143,0.3286288225684027,0.09016498073806983
Frontal_Med_Orb_R,-0.2616582162260093,0.04522777502676448,0.007603028578200478,0.008320360497436055,-0.1680458746340275,-0.18501697153831834,0.08779524660354655,-0.02170817851528397,-0.059146385964648045,0.1282362231538895,0.12730349350047387,-0.11239371733618772,-0.10754779437574663,0.20871445441057615,0.08828609771507556,-0.14833496646045247,-0.051808721460203766,0.048185331405787436,-0.1358394983460896,0.1338370859378502,-0.0612781569963853,0.029284743749286593,-0.06795294916067723,-0.08645706116390924,-0.1081374785759519,0.10341205287761036,-0.22362803600341327,-0.10120644168721213,-0.02575281196397317,-0.004730428259544942,0.1840305740755263,0.1433860666324863,0.050411009127665704,-0.022267025068096705,0.10721135824227941,0.11709232660704867,0.03601343435632799,-0.2571003841659166,1.0,0.046080544341464504,-0.018525011372894203,-0.24486347535583838,-0.12400463672606506,0.04494816209361098,-0.0052624998394779614,-0.09483580475273923,0.05157229333595393,-0.12696153747598765,-0.09141520051802958,-0.062275263909836835,-0.007612681438195901,-0.18074258063656362,-0.09231017254078594,0.10904377150770313,-0.0019436474027670324,0.057088041638893396,-0.030646702205314718,-0.010681839138357392,0.0021474762121351286,0.08678111206701719,0.09739374573863882,-0.15914307319159,-0.05252120642785477,-0.1092710051308287,0.18502309098434777,-0.1460427528018212,0.12336856717774705,0.13233409473884739,-0.025251714221372505,-0.06474220658230072,0.04896951158779899,-0.10373261669138428,0.015745463155543597,-0.008168728040659426,0.11455699058712566
ParaHippocampal_R,-0.33223864688254184,0.21109939145856466,0.7796530071495364,0.06204973509621158,-0.23024868156113995,0.2752939406784363,0.5924223033811233,-0.0897909000689333,0.3344075156380333,0.2434372962331774,0.26950184017665213,-0.2327933486035211,0.014181751970410533,0.5436613300743968,0.09483617482514764,0.05509155471212138,-0.31663765018731815,0.5892079026310992,-0.10469463634675284,0.5360640954184894,0.11962632415126505,0.5888237239540905,0.25715062220065255,0.32061512979665374,-0.07730298698503728,0.5481786542676617,-0.009542912295384719,0.23170536849652054,0.3815291566878983,0.570534790153446,0.496047944386515,0.5790674087853088,0.6931128466161649,0.4820399611485186,0.35825183671709243,0.16701288814158247,0.11466197980907976,0.17020820864488842,0.046080544341464504,1.0,0.12551488504591027,-0.0019662421923485047,-0.31939102498251976,0.04665507213079062,0.5356907804157005,0.14647788239534418,0.04561159694087379,0.5848890985310375,0.1983986415106151,0.5342912689969735,0.41885371401189897,0.24518673318673326,0.589727735071774,0.7071204492564621,0.1943032252394078,0.754143159314784,0.1185267991086757,0.6613604791671235,0.5902294045892512,0.6070514609353306,0.1992363728741875,0.4742279471714782,0.43938845161212087,0.023205026935896187,0.5311182978770813,-0.2222027042693173,0.7272842404033375,0.3009056489058383,0.368236030003574,0.48874822968506704,0.25479517496067267,-0.29655987175042303,0.6563437047535425,0.7117272043927966,0.6004309033596713
Thal_PuA_R,-0.12302822775039071,0.3682209050878822,0.2564252211256534,-0.04606203896470645,0.013499334895380426,-0.15960327140236538,0.2960504672765533,0.1951845428917004,0.4379835471845142,-0.3101812779636595,-0.044888227286754866,0.0063806826185356874,-0.13031249453958135,0.16644834474702597,-0.44648393342218917,-0.23562809142560442,-0.05231949748157286,-0.03653018851397265,-0.12992574682145866,0.06750572376086689,0.07747063433064712,0.3186755002525554,-0.004740301767618487,0.08818862235096596,-0.2361602968392881,0.3026730179782056,-0.027192887838267083,-0.04298640636508575,0.42633761205234344,0.08364148284572816,0.11850407810580461,0.33177933403071397,0.12582659530432996,0.5189440371245196,0.2676214296524621,-0.5728077888227844,0.18056145694558343,0.3588744348872961,-0.018525011372894203,0.12551488504591027,1.0,0.3650525866238783,0.05027443591084443,0.3163969339874908,0.40663677830916883,0.08302865258976937,0.10122576682665413,0.5457926883774112,0.09613373982919483,0.044023605583797275,0.23884129476588975,0.19306117924251315,0.3882964483241169,0.3248161427177383,-0.1603334120782212,0.26152406217301977,0.01506176657664408,-0.04207457097880099,0.1820807453819054,-0.1519925547796063,0.3543432769942288,0.10534615245033475,-0.022215779793669725,-0.1584958984832999,-0.21370357117918737,-0.08948311123278564,0.20009206827700066,-0.41895571875367205,0.26980533922496674,0.13354710683844065,-0.32550829802565057,0.07663538276723625,0.1620807331229784,0.3334368521284992,0.5915800391905326
Calcarine_L,0.46702105424790524,0.08637606563305826,-0.10728691504162538,0.061018555364338145,0.43614030848925395,-0.3080784881399784,-0.03720443696673385,0.5515779065551801,-0.1345387766320663,-0.3523103813551599,0.10658527655973823,0.5800116642075288,0.6907300499912863,-0.09755509863771979,-0.08903137444290968,0.34273011603372705,0.49898316428927014,-0.17312842476552012,0.4196527431352523,-0.3475581728116286,0.14217854368776975,-0.1360431400933459,0.5335920306627588,0.6733324927995219,0.12983265590835813,-0.07016443657631682,0.47473566615284996,0.5036505361648074,-0.09122509299304409,-0.04486942457545702,-0.1609757061953173,0.03929202620185919,-0.1920300014289809,0.2531642793981681,0.17990291748605383,-0.2489694818750617,0.2690553324555293,0.9345041737116893,-0.24486347535583838,-0.0019662421923485047,0.3650525866238783,1.0,0.45023477044429877,0.033176213906311314,-0.019441320446206927,0.07014371566847438,0.04238592800388701,0.1369748547494193,-0.18674008760553934,0.12266082497680983,0.16317415459407014,0.43850739807483957,0.21162347661299669,-0.2033313217953655,-0.13033229286361833,-0.10031656139974515,0.28525756123131485,-0.3003237280139735,-0.06884027314102192,-0.09723859288171531,0.2839425898798863,-0.2162198285060646,0.2858442280721089,0.3893346069914982,-0.5114259467920521,0.4827786965319564,0.10531344837814408,-0.3153564318832988,0.3310496472582967,-0.20125090707413038,0.058950254613121866,0.39962673693639056,-0.058517899059812584,0.18729022542538712,-0.01340549392869769
Cerebellum_Crus2_L,0.6327014097282583,-0.17710237094788106,-0.41328125293076584,-0.012795969053094595,0.5169045770976217,-0.31807733183780473,-0.4285685590617523,0.4867235956182255,-0.4560059824269298,-0.3501145719008702,-0.0009741351900695595,0.4047462583391483,0.3810596401356213,-0.4110255188942676,0.022700149686043152,0.5291958083902221,0.5028486453959964,-0.35430649735954783,0.3482695964673322,-0.495359765434458,-0.11541146338373288,-0.5459887356541564,0.35692728224508347,0.1642675700502259,0.025541605514010867,-0.43218711848222197,0.48855975958223763,0.3435574452651935,-0.3558528084393345,-0.10009321146107054,-0.39714577661909684,-0.2621348325090749,-0.6539928355634509,0.007073796660295945,-0.23185849110108459,0.07832739594301735,0.2958118038242636,0.35249313526731324,-0.12400463672606506,-0.31939102498251976,0.05027443591084443,0.45023477044429877,1.0,-0.09626641127131359,-0.23216491898327835,0.0637767092322815,-0.2481830276747792,-0.3147009512469266,-0.29788537346733024,-0.2903127512604519,0.23186189118028697,-0.02684145228734288,-0.23642105467132357,-0.5619893935727975,-0.2023932459460013,-0.6160962772939937,0.3041805473993531,-0.6572457547315935,-0.4284170046986264,-0.31523240910112543,0.17255992347298973,-0.6401426413619106,0.039911593105125494,0.5716669732915143,-0.499586945923864,0.6795299151633614,-0.3333209812489815,-0.22465061383706297,-0.17999667832581007,-0.47032574239148683,0.0576104494122614,0.4015279252832599,-0.4712072506721573,-0.32244635455204623,-0.272518265567652
Thal_MDl_R,-0.2000490187098141,0.8163175095528717,0.28163870124169255,-0.02274621544301331,-0.035105833600015776,-0.10881443006837749,0.2757443741143961,0.16777542445995827,0.362723065652714,-0.1686034696142206,0.2678066031126476,-0.15573988435383254,-0.11060219850464052,0.3125764082904719,-0.14797825472813372,-0.2520054240649475,-0.13840928049222284,0.09757822362469454,-0.24059529214600783,0.14645326909017645,0.011402711481811007,0.31574511160641955,0.14216492879195644,0.04421735210667552,0.02209542889476711,0.26777953036267443,-0.07441886527794614,-0.11249456526837219,0.10329973894736444,0.40485429043743837,0.34422648477396844,0.19929526022461214,0.21129140935767965,0.33352219063781935,0.27834660398970357,-0.16948961352107872,0.7125247681051383,0.03193614372071821,0.04494816209361098,0.04665507213079062,0.3163969339874908,0.033176213906311314,-0.09626641127131359,1.0,0.3553933033467784,0.014855550891186902,0.7102620872948172,0.389699354526756,0.1504225610824616,0.17421144908683733,0.2652764598459308,0.22995513243635304,0.16254294266703803,0.30780837973878705,0.24055502204122503,0.20476534080009384,-0.1275587491809377,0.15633460491914125,0.17004590159361022,-0.30708209041839646,0.058442303814770745,0.17025591852155542,0.02872531962474567,-0.22579534223109207,0.18306846719642325,-0.1904458138129926,0.15673161811426375,0.015297838732104854,0.273963726135534,0.18415374506098983,-0.21298736829778617,-0.10098167726985852,-0.00788141193366778,0.3122618922096211,0.4660728657550993
Frontal_Inf_Tri_L,-0.3405013098444462,0.5804580267934343,0.7752979006881495,0.21488910289541036,-0.3246597729731781,0.20296271176802824,0.6747056895889547,0.0408358785485291,0.6084394507752066,0.2876459101180408,0.2325174727184322,-0.24831757991392514,-0.2867938298548774,0.4968429074340053,0.11724806577775855,-0.1081524070313081,-0.1551023471015933,0.5565083306774469,-0.055929145609771025,0.4160104010323775,0.06205339707754915,0.7270789656036454,-0.037553646047670405,0.021914375914469854,-0.0317041868890428,0.6383937315492685,0.13928282125835947,0.15468712044941832,0.5330397678714872,0.5488408404392696,0.5391672994180615,0.8107737167399813,0.6425580339447566,0.7054357138409437,0.3789243458411428,-0.2420518361759617,0.21054170353778506,0.10309174364011657,-0.0052624998394779614,0.5356907804157005,0.40663677830916883,-0.019441320446206927,-0.23216491898327835,0.3553933033467784,1.0,0.1548032466151213,0.46244273556440346,0.6955513997742708,0.49621663454964227,0.3859317899059708,0.2944362014205034,0.1630025228713201,0.6716933125965245,0.6667622974698336,0.46404877426670144,0.6510472642795957,0.25821294484812324,0.4665577272937207,0.7024183502418919,0.42048683853165525,0.5872736392689099,0.5518726539523473,0.4303483336582443,-0.015627044834040274,0.3603604910139355,-0.16659444247605895,0.5323906078669011,0.22525567784789247,0.26301978376986646,0.6195412879999862,0.28403635482141254,0.004791443253804622,0.5353643444539609,0.6952579747517267,0.6591716667901429
SN_pc_R,0.09403905990362015,0.10175142362432273,0.15554264158577344,0.22728369606193496,0.043762839390371074,0.16895962014086272,0.022612660153417365,0.052110504591036846,0.0884055639503501,-0.08586378227268673,0.16259446439165676,-0.05102789211036598,-0.11267559736012302,0.06270391519888169,-0.15518517984398894,0.11023864854527024,-0.11537274548438876,-0.0032529048721240145,-0.13861432845325375,-0.09842197799689159,-0.21799111792887121,0.0708802876756188,0.18306126858805313,-0.1613019060798654,0.17949173892219475,-0.025089285089906727,0.016640965911444816,0.16867236202154162,-0.12370098635699918,0.17304324361821025,-0.08923066854579835,0.03624910505367422,0.0032267149197009112,0.03317741086638367,-0.17059012164996679,-0.0991058426050439,0.14911706816130335,0.10073373801005363,-0.09483580475273923,0.14647788239534418,0.08302865258976937,0.07014371566847438,0.0637767092322815,0.014855550891186902,0.1548032466151213,1.0,0.03228651479802596,0.10067059483815256,0.04729675700976377,-0.13240805074313186,0.10802150410978001,0.29873970815998974,0.002887950760811379,0.08252889482994615,-0.06136381541572597,0.05530516744303351,0.04566821079660482,-0.09287568490277202,-0.02344799153386718,-0.0931449784031873,0.06395984881798299,0.04540841267620955,-0.0017427511521227387,0.09434443872218852,0.09701708118588094,0.019198265891526803,0.0754522990971945,-0.19496636510461318,-0.1285169972730227,-0.05320604627235298,0.03918960498162915,-0.049256012372355086,-0.12189266461830826,0.11638481470289982,0.1316150217736709
