,Rolandic_Oper_R,Thal_PuA_L,Precentral_L,Paracentral_Lobule_R,Amygdala_R,Rectus_L,Temporal_Mid_R,Frontal_Mid_2_R,Cerebellum_6_R,Thal_PuL_L,Thal_LP_R,Cerebellum_4_5_R,Temporal_Mid_L,Thal_PuL_R,Precentral_R,Thal_MDl_L,ParaHippocampal_L,Raphe_D,OFCpost_R,Occipital_Mid_L,Cingulate_Mid_L,Temporal_Pole_Mid_R,Angular_L,Thal_PuM_L,Red_N_R,Postcentral_L,Cerebellum_3_L,Occipital_Sup_L,Vermis_6,Temporal_Pole_Sup_R,SN_pc_R,Cerebellum_Crus1_R,Fusiform_L,Heschl_R,Vermis_8,ACC_pre_L,Thal_MGN_L,Postcentral_R,Thal_IL_L,OFCant_R,Cingulate_Mid_R,Fusiform_R,Thal_Re_L,Frontal_Sup_Medial_R,Parietal_Inf_L,ACC_sub_L,Thal_VA_L,Angular_R,Frontal_Inf_Orb_2_R,Vermis_10,Olfactory_L,Frontal_Sup_2_R,Frontal_Inf_Oper_R,ParaHippocampal_R,Cerebellum_10_R,Cerebellum_10_L,Frontal_Sup_2_L,Supp_Motor_Area_R,Cerebellum_6_L,VTA_R,Cingulate_Post_R,Thal_VA_R,Cerebellum_Crus2_L,Cuneus_R,N_Acc_R,Frontal_Sup_Medial_L,OFClat_R,Parietal_Sup_R,Red_N_L,SupraMarginal_L,Precuneus_L,Thal_MDm_R,VTA_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Thal_PuA_R,Amygdala_L,Thal_VL_R,Thal_MDl_R,Lingual_R,Thal_MGN_R,Cerebellum_Crus1_L,Thal_VL_L,Frontal_Med_Orb_L,OFClat_L,Frontal_Inf_Orb_2_L,Thal_LGN_L,Insula_R,OFCmed_L,Thal_IL_R,Thal_PuI_L,Putamen_L,Cerebellum_8_R,Caudate_R,SN_pr_R,ACC_sub_R,SN_pc_L,Thal_PuI_R,Cerebellum_8_L,Thal_MDm_L,Thal_LGN_R,Lingual_L,Occipital_Inf_R,Putamen_R,Thal_PuM_R,Paracentral_Lobule_L,ACC_sup_R,Thal_LP_L,OFCmed_R,Heschl_L,Supp_Motor_Area_L,Thal_VPL_R,Hippocampus_R,Thal_VPL_L,Pallidum_L,Cerebellum_9_R,Precuneus_R,Temporal_Inf_L,ACC_sup_L,Cingulate_Post_L,Temporal_Pole_Mid_L,Rectus_R,Thal_AV_R,Temporal_Pole_Sup_L,Cerebellum_4_5_L,Occipital_Mid_R,Frontal_Inf_Oper_L,Calcarine_R,Olfactory_R,N_Acc_L,Occipital_Sup_R,Vermis_7,Caudate_L,Cerebellum_Crus2_R,Rolandic_Oper_L
Postcentral_L,0.5056105020481174,-0.028045759805700565,0.9283846800756913,0.5977210679693924,0.7492503262521696,0.422385541328742,-0.2026930090273875,0.7472175007196576,-0.4474955036171935,0.12563991390551785,-0.2193041073457065,0.30612281861494506,-0.2600308299013588,-0.04863088696193841,0.6610802701307482,-0.29229848910339823,0.3146151037873142,-0.2130248088038066,0.5384779375009091,-0.2930522140737856,0.8261524374692801,-0.6052832800080965,0.1166990599611349,-0.20630594485775428,-0.26927369071260393,1.0,0.4429413692830126,-0.30682615412126235,-0.2912384690417271,-0.3479433304322129,-0.035458093861634433,-0.6239866756492489,0.15785584915505826,0.4972863117562479,-0.32162946159226113,0.3771113912331951,0.4316885940861533,0.8689977093179092,-0.09955699948050634,0.46299067162931523,0.6241402253246966,0.25467488699047885,0.1220551607018172,0.5338147051066819,0.7801520392946301,0.12975971763534055,0.5589146987484555,0.24362107549506287,0.6138140264644444,0.6924266161276723,0.5024777627296809,0.5903474119703206,0.6647847140300451,0.5106930811988197,0.3104832857687546,-0.1480814072395303,0.6327094737294706,0.7723661478221527,-0.5625299484337207,-0.31677114355285857,0.19767402245973392,0.45476186948417946,-0.47329610188706517,0.25264311140901363,0.16013124334736234,0.7289268897528676,0.6122349620590681,0.7449467759788783,0.16289722288964267,0.3647168004965102,0.7960489455714359,0.43123016876733894,-0.12047153703731345,0.6108600948184824,0.8556467978641337,0.3329328128050059,0.7895041556043916,0.5260615533678092,0.28515985531306126,-0.12204297367536017,-0.14813290969442472,0.03956099247294759,0.615036569245306,0.0996197340701678,-0.4895574621386812,-0.06406126523391119,-0.22759467601050135,0.5973977888138793,0.14730465753449115,-0.016293162390734386,0.21436718005869457,0.557040253253376,-0.3994224650987414,0.4004404689208394,0.546201145453155,0.20260703170958594,-0.3841833692072745,0.043734395425693566,-0.1833221969714564,0.24958439307512106,-0.07612503876652396,-0.3893409650717494,-0.5609907676924222,0.4618460334499431,0.5949485678712774,0.9200184853343686,0.22614287745398365,0.47886107035018677,0.1929078256451237,-0.0948141074959897,0.5139229167179019,-0.028538522358957853,0.6822272509799523,-0.009142318440649073,0.6319200684891372,-0.48625217889962147,0.7088864220806762,0.4426244357273531,0.08699442871162605,0.342282281014734,-0.3699279891979419,0.5951728697703552,0.25197620172024476,-0.5415992738671563,0.27412022117522067,-0.177308076793099,0.3194111287494058,0.04158604530369059,0.3800174490881889,0.21560719664732939,0.6440206351981382,-0.362271352027078,0.7158062493118882,-0.6126996410192113,0.6245152152219421
Cerebellum_3_L,0.62178581580426,0.35749129827227477,0.5068397451196631,0.4275546723195151,0.5525489169756213,0.7177405874478383,0.001871840732787451,0.6625274205138567,-0.1361297321946464,0.6677694670883797,0.00602472119816347,0.49382707435066,0.09892068132122503,0.24705239833865736,0.7443311219205848,-0.0753701518973338,0.7277221879512833,-0.07662875921504005,0.6758353603490674,-0.14894437338732475,0.46378231137485637,-0.5066213668092824,-0.05326883739264814,0.28241187922577277,-0.28189136099522566,0.4429413692830126,1.0,-0.07395016508479169,0.04682749359495986,0.10827807687486275,-0.036015662938072214,-0.3731781218143977,0.39746544727966193,0.3357377510837298,-0.4734571082916903,0.5917962564203229,0.6163363426755032,0.5736134028902922,0.29448343475942496,0.5990482948835177,0.4636880454839605,0.4684664641004686,0.15331208338954014,0.6505869869415588,0.2942995082148517,0.2750407868641119,0.18583339317128558,0.007813544044860225,0.6104753929565111,0.655220529467966,0.5211839847634097,0.6693025105472691,0.5654790383324307,0.6131637852717409,0.528800931552527,0.165556135773133,0.7587281989969212,0.7192146647834095,-0.092446390900362,-0.30652942445717607,0.40240330493496956,0.5408498615359953,-0.39594013312192144,0.019125961074160126,0.47316176515577757,0.7486438911739975,0.6218676568378418,0.1623740570508725,0.6715577425673821,0.4153471997723318,0.3227449233707541,0.23059255868226464,-0.420744497809068,0.713977288247183,0.23103038033003703,0.13635544257846058,0.591922269863542,0.2862384816952247,0.07786514269633622,-0.09746500818604362,0.35994860821329255,-0.3685489709878811,0.6290986009690466,0.22668435602449966,-0.0009396246246662844,0.3396820726004512,0.4257059257301142,0.6485362521024093,0.49464749825926707,-0.058459524393529715,-0.2783388713019807,0.686696629554004,-0.02402564686117366,0.41476837001461364,0.513667186983503,0.2944685971838059,0.05729336774487762,-0.09101013347851117,0.20105925918487305,0.10558017904222422,0.14974082844613068,-0.30561773891004684,-0.41690991694346946,0.6767280381875705,0.2598012627450685,0.5668750536603114,0.5079165177749717,0.4553239391929982,0.23784183900970465,0.4610221100219434,0.6936934073870002,-0.13289998198724967,0.7043355242721568,0.5989550067588524,0.7600660574639404,0.1474252988923234,0.31947835346484893,0.507502924802032,0.48436000892122116,0.39028364056419323,-0.5095939309511449,0.5945580189392506,-0.008144864989494923,-0.22468154585060582,0.3853541461162308,-0.18026144765923835,0.6195109572817848,-0.022578847603698805,0.5945617956520006,0.8076339368522315,0.2857171221046851,-0.22001869478474256,0.37500680086829813,-0.2303067283963866,0.7200323166231943
Occipital_Sup_L,0.09649936346696736,0.3777341799550081,-0.31504820545947027,0.013930277824285072,-0.47985749579636733,-0.07764766341193706,0.6413657372586765,-0.3960119004139909,0.7317029367155483,0.025909871147564413,-0.059208405949925616,0.43306794863378567,0.6926372713054672,-0.20746304869622986,-0.22171193274179213,0.5438088493580896,0.026144585075183167,0.4394513400324968,-0.3021217662326422,0.8449002208457171,-0.14778137523735152,0.5330633616799573,0.6978670277752446,0.6156831204986891,0.5558446847536869,-0.30682615412126235,-0.07395016508479169,1.0,0.7539245117194755,0.4440833995498179,0.09327530603745848,0.6979606466329624,0.3165869376431133,0.1633237261189094,0.5904776655320462,-0.5101853246357703,-0.11839277404275089,-0.12714588202466828,0.18840346163633367,-0.4440616665231518,0.01879626464387928,0.45229113381238967,0.1177421282971184,-0.25905492416747067,0.042041462070019714,-0.35056396176697785,-0.18107617586484845,0.5037313733288266,-0.47556000222553285,-0.25227010566368957,-0.43910900428627336,-0.32244379181234184,-0.07037193416352565,-0.10909714478018474,0.24803158463351355,0.5454263302057875,-0.3707392962566503,-0.16022589199940612,0.8141605439963693,0.3208267676392295,0.33691611592293286,-0.3132331962198643,0.5270924249607292,0.5213214785928229,-0.039434527142466445,-0.3077173135124278,-0.47594941275936664,-0.032257427937003355,0.2207757080787719,0.35784726131396444,0.0017406802714742416,-0.14937380487208002,0.03004933028726533,-0.10721990611434216,-0.0819604063609876,0.10055992528835776,-0.6248986153868378,-0.13256289693767895,-0.15117692132859986,0.6360670699421632,0.3104910906504466,-0.05933584536457395,-0.5282679608528682,0.0052951809275179115,0.6079184199713782,0.06008409482362332,0.5414502679088452,-0.021855065298030277,-0.3221712739871104,0.2306828568620873,-0.0027379510166109498,-0.005476517924173514,0.7446878466003315,-0.1105065490023622,-0.22964142611096144,-0.16662784105285372,0.5294561559714476,0.06834385137422885,0.6424128615280764,-0.06975168466541071,0.3313501356479048,0.7316189069323887,0.7639564134411087,0.004521545115140445,-0.12666804614804325,-0.2178365789762311,-0.08221850008048771,-0.5969410018240049,-0.14345639854571265,0.30223187451256006,-0.2869465474512917,0.39572390442621913,-0.34167470531658756,0.3151626779416119,-0.2617556361199027,0.7288985521219966,0.1224943620912192,-0.006316797998677321,-0.15370574367004503,0.029655886050982638,0.32970358221673335,-0.4219778462398775,0.0276643226750487,0.6731681229751862,0.37025281440482183,0.7764476193492151,0.20643472274504976,0.6713333067687279,-0.2370725971788792,-0.042337663653157685,0.2744384350056276,0.6237605970833519,-0.42743658707597,0.7235847592459719,-0.11016161825694948
Vermis_6,0.1966523833619773,0.4992307814268771,-0.23293165932481255,0.08315004397772399,-0.36867291896232834,0.12082114166081259,0.6210983780823667,-0.3510526771049851,0.6855491550335989,0.022647385332667722,-0.07817484224329482,0.6077495649675267,0.5732185212101162,-0.11906517211021751,-0.07561904810351225,0.4937602150028122,0.04656281188379296,0.519563696192493,-0.17964598095851422,0.6521867210234871,-0.12972177919356004,0.47745197995135324,0.5217792856414036,0.529302020767483,0.4726472807650949,-0.2912384690417271,0.04682749359495986,0.7539245117194755,1.0,0.4415083475675598,0.028284119558959736,0.6035990340168988,0.26143738917032316,0.1618834224375331,0.4358206043178663,-0.46498394749962824,0.13156136917611402,-0.07508645003050228,0.3258594157362696,-0.3553161810014508,0.041310819807204475,0.6292644606080333,0.06205583299177675,-0.2567696090654778,-0.0158148711101054,-0.28173855788809554,-0.16376007761517763,0.3491579612166514,-0.4404097346123394,-0.11174401955591323,-0.46257698634633715,-0.2744261280213858,-0.05406965673427349,-0.07895942456169697,0.2898417289488499,0.6185206787660011,-0.28257607445026856,-0.09325646789699764,0.819972351043134,0.27184467465757856,0.3625435102862465,-0.07812929356435495,0.5374102515864588,0.3403837149066171,0.06482121873039626,-0.24596892662144768,-0.448922638996724,-0.11706503942505811,0.38105093871697127,0.32061033643786396,-0.07647180108285892,-0.14192063086488013,-0.17510430728088172,0.08214670838798903,-0.1854237820327409,0.34148851711239153,-0.49755594813813997,-0.06340298326828939,-0.05746516884633683,0.6324614291594461,0.40631769504913184,-0.2605274054816058,-0.3527531430964684,0.06196339269923914,0.6677907262501392,-0.002632547031485097,0.7212218830828037,0.1335498132187784,-0.3042127675795063,0.21051290214268803,0.053347524642468246,-0.010895369951252237,0.8197431029783265,-0.006204726791504063,-0.24291834373306698,0.08432741458112591,0.5302443051176644,0.014096484113899913,0.7067639816064651,-0.13984943381012113,0.26850881912198027,0.6621882293462817,0.7710316900373939,0.20999575251203098,-0.01399410383015567,-0.20485553649218619,-0.07045890348355478,-0.573777058416052,0.008234119912281993,0.31119878383520777,-0.15944511279294252,0.24760578458454147,-0.25762846710015486,0.37493524369017134,-0.09480998463565053,0.6290831687031455,0.12346836142982676,0.013894911715521648,-0.10614965433812099,0.03364179444095236,0.2666331103960746,-0.31623619333304637,-0.10141546301736028,0.6480029463831927,0.6061838179480926,0.4958061643607221,0.3141379072238036,0.6664160850601654,-0.030653884086086096,0.14918777198733268,0.07838934436107639,0.49044316304220714,-0.417019876810955,0.7215831301251754,0.06049831608394782
Temporal_Pole_Sup_R,-0.044773082729540024,0.3400179195091818,-0.3358429321391045,-0.13846095897996927,-0.4628471126870519,0.06008649425846508,0.4306902207334685,-0.22174777091159528,0.6110345971756609,0.27280037980965194,0.3485088426405216,0.2660689855018529,0.519480996739254,0.3223446368596643,-0.04697697331192097,0.3363896584814405,0.2272209153657763,0.3640247146352824,-0.030537073090396636,0.5086975015025634,-0.33505860205735993,0.41998071071177967,0.2767141665218984,0.4231854427575141,0.3429397333103396,-0.3479433304322129,0.10827807687486275,0.4440833995498179,0.4415083475675598,1.0,-0.1561104785421688,0.550653988938668,0.36347164606912125,0.01851666345719836,0.4662053749305871,0.03006796553331137,-0.2617562348023222,-0.21361268036159678,0.383007703230341,-0.05173572236829487,-0.16212602372892482,0.24045734822943668,-0.06123356599888185,0.14359618911867694,-0.03127654767815527,0.01728941488949256,-0.37432776397612993,0.1741286123172867,-0.024586274475468385,-0.12323393309281201,-0.11895981840498986,0.007016820339557502,-0.22959552129619537,0.0047300107573297594,0.29181059399667975,0.35949611591299685,-0.03206213833125242,-0.11804861829535054,0.5737026018596396,0.2650228694667444,0.12810421272124042,-0.29672749540274007,0.27245013900215964,0.30604754926592925,0.11577467446696695,-0.10567093393506177,0.017864921979152317,-0.303198989894841,0.28175145446766364,0.25020876267852643,-0.23301879893006397,-0.11727858127552529,-0.23598235336365556,-0.1861078210263447,-0.22326703571863402,-0.29839374460346096,-0.4648936737312615,-0.26425381580292634,-0.17894907587835868,0.31361973462496867,0.3567688532547596,0.007618113315243556,-0.26345528359819115,0.029903449911031377,0.4824154955679074,0.2428995554494578,0.3057886863933193,0.02114426588065591,0.19523786000550808,0.08459170928989447,-0.2714159575195546,0.08641161091651793,0.6853653281084299,0.03846782137584349,-0.10501042396481015,-0.17834060179520755,0.5695946317297719,0.14088784716378353,0.6429218130049175,0.022470431290703304,0.05335026472788575,0.40110874157401927,0.4493906978043842,0.036750041687904314,-0.26763834194819663,-0.28140579881608674,0.23913470079405194,-0.2579701910995569,-0.16257787382955383,0.4621445997994909,0.041680115181203646,0.24947817711486406,-0.22345528906376103,0.3709275541862165,-0.06624447372079272,0.6078252798635677,-0.22070876441872062,0.1231029597243372,0.39073100794235727,-0.006443678499368229,0.08471220182813877,-0.241051889655377,-0.4237499732518253,0.5821137838834146,0.07529119080602091,0.5368019183753285,0.2440673482941139,0.2743194756317651,-0.014498310215555112,0.2745037526442671,0.10573987380168834,0.5135454187953147,-0.3630561360965066,0.6105045946176653,-0.05361508241561157
SN_pc_R,0.1449078683182399,0.02880279405437124,-0.025089285089906727,-0.012168032736084545,0.08252889482994615,-0.12370098635699918,0.07940234170663062,0.0032267149197009112,0.04613568960650504,-0.0048165473249279995,-0.0991058426050439,0.0692305000198379,-0.016949398890291928,-0.29686446277366335,0.0827055163348358,0.052110504591036846,-0.0931449784031873,-0.049256012372355086,0.04540841267620955,-0.018896331438517783,0.056615944043808236,0.0390358876006672,-0.07015669343492636,0.16867236202154162,-0.11537274548438876,-0.035458093861634433,-0.036015662938072214,0.09327530603745848,0.028284119558959736,-0.1561104785421688,1.0,0.028156790483203083,-0.056103208023157,0.14614895670668532,0.04421364378523906,-0.12522739269136868,0.08692646204540379,-0.0037210043357270993,-0.21799111792887121,-0.027453629634159833,-0.09620605626842034,0.04246126728325255,0.22728369606193496,-0.15215705297035662,-0.17059012164996679,0.16895962014086272,0.2905777855438612,-0.11520791309152568,-0.0925879436402886,-0.12189266461830826,-0.05591974778296693,-0.12090114064239797,0.11638481470289982,0.14647788239534418,0.058416913948350774,0.10510572225956381,-0.05260691568415614,-0.02344799153386718,0.019198265891526803,0.24954179810229263,0.08807615902511337,0.0884055639503501,0.0637767092322815,-0.1613019060798654,0.17304324361821025,-0.1115133907741624,-0.09287568490277202,-0.06807087401960878,0.05913772127234415,-0.13552516640565815,-0.023148378510536603,0.03228651479802596,0.2435397359350022,0.1548032466151213,-0.06976363455785062,0.08302865258976937,-0.07208799501350598,0.10175142362432273,0.014855550891186902,0.09980918866023963,0.10802150410978001,0.04120060649247609,-0.09920331144082242,-0.16323551792487204,0.01998536286241621,-0.009637147423744337,0.05875363866191113,0.002887950760811379,-0.08586378227268673,0.14911706816130335,0.03943608207132409,-0.00611867209492881,0.036650123014576284,0.08844296164157243,-0.08923066854579835,0.21017128678006305,-0.13861432845325375,0.17949173892219475,0.016640965911444816,0.16259446439165676,0.29873970815998974,0.14508253696331616,0.09051386715048627,0.10067059483815256,0.004584382372345724,0.022612660153417365,-0.06136381541572597,0.09701708118588094,-0.0992978831496342,0.03918960498162915,-0.0032529048721240145,0.18306126858805313,0.05530516744303351,-0.0017427511521227387,0.0708802876756188,0.11023864854527024,-0.0018796512384805838,-0.11553570988993744,-0.19496636510461318,0.16125732051326128,0.1436938708089076,0.06058592272056405,0.3915802791824924,0.08557108802454766,0.07147462565733421,-0.11267559736012302,0.007465547606260265,0.10073373801005363,0.17686647700843194,-0.003053529411591355,-0.1552523267810835,0.09922285708822055,0.06270391519888169,0.09403905990362015,0.03624910505367422
Cerebellum_Crus1_R,-0.18969941196413237,0.15852110119424365,-0.5404451305640718,-0.20551720929029832,-0.7320763163491336,-0.4548228421693492,0.4514718463262654,-0.6569965941129189,0.8642027239421664,-0.024763557457797344,0.2998283811389016,0.22294768803664505,0.636569563731928,0.05407313475056819,-0.41503777292496014,0.5620739178826246,-0.19348117530281939,0.4415724644273944,-0.5965416337084818,0.7003752649132887,-0.4490480992152134,0.8800409086847581,0.41907748101780434,0.5095063112290993,0.5788943404799569,-0.6239866756492489,-0.3731781218143977,0.6979606466329624,0.6035990340168988,0.550653988938668,0.028156790483203083,1.0,0.24755906750947804,-0.0242535788476254,0.7357106697932666,-0.4848954202322806,-0.5656291485194421,-0.46199399007095077,0.09925838652645941,-0.6274521355062859,-0.19181978756075005,0.12493522327745257,-0.03495731903369912,-0.4177430647191642,-0.2326411615998913,-0.35075446668082555,-0.33964465509651015,0.24079776773169798,-0.5975071075975129,-0.48250955133405865,-0.4942465058744693,-0.47506393173050765,-0.3576710948284211,-0.27972718790884504,0.10788979776422614,0.59805495135052,-0.5439734507309971,-0.43576452003419175,0.8642347865917451,0.5087443318693977,0.14133930890677998,-0.620986887822348,0.7527433893187895,0.31946715593662933,-0.12250950577881624,-0.5656287909268062,-0.6037015116934269,-0.42552796328195874,-0.024435274678828486,0.15517041472638402,-0.4032590440790885,-0.2902860464212661,0.22602886523453372,-0.3981626127705158,-0.444754419860064,-0.20576303612295566,-0.8833828214463474,-0.3124562802458798,-0.18568837903886873,0.5503336412985497,0.2728195020244156,0.22013624972216791,-0.6017329248650982,0.01896408525410063,0.6485885159416678,0.15098752068359228,0.22786258018163438,-0.25754021671250266,-0.3499952351805873,0.28142148915476595,-0.12083887736439095,-0.21003645594179463,0.8060283561960664,-0.18333795478270168,-0.4042053512461823,-0.29596658651273444,0.6061041386753193,0.13126927766700122,0.6523199253681409,0.06848421179086944,0.07863447445447122,0.7514735670477292,0.806019988690761,-0.3301403825077758,-0.26751388858030917,-0.5343168139763157,-0.17400027886553976,-0.5288513869488404,-0.20771490152972438,0.2580247399144748,-0.34264265214830325,0.4973739220004869,-0.6351118622932608,0.16609483351597396,-0.5887527609634857,0.774360970541947,-0.2793184521287969,-0.07668398185537668,-0.04014815967178684,-0.04087507272332569,0.5619362700969737,-0.6687327936359218,-0.2991682112463681,0.8039903751578988,0.11382625284567949,0.6548797807203403,0.07698659477284844,0.39115326770490494,-0.4655498608665601,-0.2813556669059972,-0.06801673705688445,0.7545101772388297,-0.49674332094426155,0.8377871847817919,-0.3385085080288836
Fusiform_L,0.3169908352689175,0.20408210446049949,0.2507448842525517,0.2498544972638118,0.020572415425027177,0.0907037256066126,0.15826504380414294,0.19445937531282023,0.5253995481772327,0.5633411916301739,0.437029822025382,0.6366104450611039,0.619704131188011,0.4229309788804933,0.28553699420113315,0.30810287228204125,0.5758400875231697,0.10904022386755026,0.06328554270829248,0.3374765531022363,0.21117001733205534,0.19801154704173743,0.38460939603010813,0.5882202101814331,0.13888613059482344,0.15785584915505826,0.39746544727966193,0.3165869376431133,0.26143738917032316,0.36347164606912125,-0.056103208023157,0.24755906750947804,1.0,0.3275709165150034,0.23138823155409924,0.2421124346558511,-0.061855902076482026,0.30990904612172243,0.2777777313341842,-0.07560760127052599,0.2953865296648048,0.49456941442279,0.061797662840399364,0.30356565509222666,0.3229242941704506,-0.013659750153287159,-0.04694662529472998,0.32042902662323236,0.1840437109713214,0.4411381927520949,0.2838665530870539,0.26369071519039883,0.319578121189701,0.4282390179901386,0.5370339843787564,0.41395765614132785,0.43914385573199055,0.36511766295112347,0.3776648760257161,0.16115037830459703,0.4675709347865518,-0.1675486832960516,0.10982631781964368,0.519914864489874,0.1392985273044636,0.30278143882105696,0.14822178200648647,0.15093229143818035,0.2141059992529075,0.6563543927145864,0.1831980748598322,0.03167684892669252,0.023247808093350766,0.2440620743816492,0.13366775589547542,-0.12708099141180404,0.01157608457853435,0.04599355067971034,-0.08877392130296763,0.5081441107741625,0.2552250367895627,0.19551360969285322,0.2374294978694978,0.21934015139223526,0.21324793787852847,0.5150209438140259,0.14504841343934374,0.3125213386323748,0.264031479587503,0.15490640063034133,-0.12179544383988541,0.6192351273161915,0.29162836716143165,0.21857782770865125,0.25907517747104947,-0.15533499840873502,0.41332627930503696,0.14650306657116308,0.5078224222755587,0.37355058835283256,0.1602243587680727,0.41362043039003793,0.04849242189737411,0.14825088778618584,0.1969619362916348,0.26137252478792083,0.1763055244470765,0.21475671356970166,-0.08143229858495787,0.6041706021041959,0.46403161380005864,0.4569330082163973,0.2292524049407032,0.5655380659373436,0.1822377520335931,0.460607752802989,0.27712712018927493,0.7644448071807782,0.39468004473304413,0.38614145085460816,0.0036174283372038597,0.06971820120434448,-0.20745426633317798,0.18066507765472212,0.4237304986746791,0.4564438316389544,0.6105238019914527,0.3961413956336938,0.05441791636883593,0.2591928730656272,0.4813301045846242,0.2829877047215545,0.3346076225124962,0.16623681900020193,0.49586228801483373
Heschl_R,0.7994018910054679,0.3487646991929242,0.5355898721557305,0.6225201531643647,0.4272499772195679,0.23944785121518106,0.4252469283624916,0.4881882632729988,0.03870778290562799,0.2914642952429133,-0.13831925023619276,0.6548018609141402,0.013227462052250819,-0.16839453274949115,0.5912022715869517,0.1843979146631423,0.29346396940418334,0.004844879851638816,0.36293971867159697,0.14896463590829653,0.757477732061821,-0.10153916266123447,0.31591449971084673,0.3971505374988779,0.06342346507623663,0.4972863117562479,0.3357377510837298,0.1633237261189094,0.1618834224375331,0.01851666345719836,0.14614895670668532,-0.0242535788476254,0.3275709165150034,1.0,-0.03513957230331324,0.008661743799254124,0.28035804273614173,0.6373752344949172,0.06804425361077363,0.2781214805345028,0.6662451503198987,0.5797312989520341,0.1647398979959993,0.29881673691004046,0.4801781370920326,-0.11636494456828722,0.4685495854645628,0.5330901975835941,0.35988762326086293,0.4443423128662719,0.21193129912873906,0.48885524046065215,0.7170939755933766,0.47965766614900024,0.5815953103680873,0.3733784540146997,0.3898628241950652,0.5640416967623897,-0.023543371312148377,0.07759184326719712,0.5241079510710145,0.33683813169813204,-0.07276991593089778,0.4253397595957948,0.14895760523698454,0.504612897996053,0.31891820831860695,0.43049284293676005,0.30426913878674083,0.2615671927718314,0.643465521554491,0.3128940841511351,0.00873482808667783,0.4547320610376037,0.5051166135687325,0.3419261721670629,0.2509215544652683,0.4510934004836151,0.18520658494067618,0.3678987068475935,0.09832213739482677,0.10400510952699973,0.43723025550145883,0.13454807501819646,0.025644161747778973,0.25113667610161217,0.14271887681033266,0.7800054494447283,-0.1270145330841478,0.19410142988537135,0.3778249848344963,0.6925324228768367,0.14876566656180604,0.4229190712576222,0.22725508315179155,0.0736731120677582,0.18710232171064176,0.14188796078371427,0.22307115023312413,0.3736428661008934,0.36262323230841814,0.1933112833815332,0.027496187788770526,0.556408321972702,0.518806397573606,0.5405651647433122,0.16400061030929095,0.1686935222040583,0.09680735567532926,0.1585714393411361,0.4467754280944775,0.43364205429678926,0.5357846138434464,0.3668544309973944,0.45270030880545686,0.1038859826807547,0.6699193856020739,0.3438505963245733,-0.02268158022555165,0.6184443462269099,-0.057445941495521784,0.2326411541934373,0.13103800717696643,-0.04909359609090838,0.6384712937442537,0.2122258721155855,0.3977839306079899,0.4711049742552914,0.1856984522685271,0.19676316168791166,0.5215613101012415,-0.015256176297274512,0.5676449292475989,-0.03703403147815316,0.5760161458172681
Vermis_8,-0.20861417160432366,0.024667450826763287,-0.3532613573735546,-0.13924505776993407,-0.573844791553193,-0.42260126801962655,0.4106231349674596,-0.42948561240806304,0.6825655129438671,-0.15755058399324295,0.24119738509570873,0.1605169132183025,0.45592167086173974,0.009771257462030652,-0.3519094751608353,0.3680277144500941,-0.24480008221556554,0.3716502812003231,-0.4651366701806167,0.5424918926093953,-0.34566533882994294,0.6704257984029108,0.439204471811471,0.32353743261750056,0.5396458053458679,-0.32162946159226113,-0.4734571082916903,0.5904776655320462,0.4358206043178663,0.4662053749305871,0.04421364378523906,0.7357106697932666,0.23138823155409924,-0.03513957230331324,1.0,-0.3437920790053849,-0.5475217436623095,-0.23972477125124222,-0.06711462517943072,-0.4810551446391436,-0.23367038157480577,0.11942682519624793,-0.03693918742235902,-0.24778367934682555,-0.010326665676345496,-0.15638603155984981,-0.2223526866835035,0.31357423435972503,-0.3674478275699702,-0.2920509864045802,-0.33306294654779206,-0.33842714637051197,-0.28351045141304504,-0.2250975668428267,-0.02549039287127397,0.34677841059397696,-0.394235172015306,-0.3118104249111291,0.611420175435276,0.3986316706046829,0.026881115504240934,-0.5538376692620542,0.5439454257018526,0.5219804697897653,-0.1548308595756169,-0.44053005390655176,-0.35867473610083406,-0.09328530044734766,-0.1303645373037188,0.15643858667219787,-0.11573293312164638,-0.1639499487264335,0.25567580375928206,-0.36286559942181573,-0.09729402704240375,-0.20146628836024127,-0.6851532728613111,-0.24051244328106144,-0.18462649930840286,0.5374848070476618,0.07782183180917604,0.3524064201156163,-0.5381973364158855,-0.03269946103945945,0.38663651435729124,-0.000737915897620579,-0.006933624236737151,-0.21153932012545368,-0.24083355315718546,0.18512336934782272,0.00668970908830258,-0.1701542773608828,0.5902600755825187,-0.11583798610835794,-0.25815302906811355,-0.2800433975132433,0.4074110685251201,0.19703508655599236,0.5550660812655978,0.06563832581688729,0.03149194809062657,0.6745501453748199,0.635273046906199,-0.3117312479502428,-0.1495627842901393,-0.3022163973301043,-0.0632243048030889,-0.4215209638306606,-0.2927440980850487,0.14788034305299871,-0.3261496366832492,0.49793181977210443,-0.5164660898400022,0.004178082703263126,-0.48267370814850546,0.4395991615845365,-0.06805407990428561,0.028563233613749538,-0.014319788724562778,-0.08929988139257751,0.5449269320374088,-0.4346081504479332,-0.14902282709502518,0.621305889735368,0.06546664999360537,0.7168082818275551,-0.0033708863354209363,0.4687224623809325,-0.42142525463127795,-0.3093413413866809,0.16554495635289793,0.7323002955094474,-0.34028055495716364,0.5770287119528117,-0.34311701636780484
