,Lingual_L,Vermis_9,Cuneus_R,Precuneus_R,Temporal_Pole_Sup_L,Rectus_R,Supp_Motor_Area_R,Insula_L,Rolandic_Oper_L,Fusiform_L,Frontal_Inf_Orb_2_R,Vermis_4_5,Cerebellum_4_5_L,Postcentral_L,ACC_sup_R,Temporal_Mid_R,Hippocampus_L,Thal_VL_R,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Cerebellum_4_5_R,ACC_sup_L,Temporal_Pole_Sup_R,Cerebellum_10_L,Cerebellum_9_L,Vermis_6,Cerebellum_6_L,Cerebellum_7b_R,Temporal_Pole_Mid_R,Cerebellum_3_L,Occipital_Inf_L,Cuneus_L,Thal_PuL_R,ParaHippocampal_R,Pallidum_R,Insula_R,Rectus_L,Thal_MDl_R,Parietal_Inf_R,Precuneus_L,Thal_AV_R,Putamen_R,Thal_AV_L,SupraMarginal_L,Rolandic_Oper_R,Thal_LP_L,Angular_R,Thal_IL_R,Vermis_1_2,Thal_PuL_L,OFCmed_L,Cerebellum_Crus1_L,Thal_VA_R,Thal_PuI_R,Precentral_R,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_L,OFClat_L,N_Acc_R,Frontal_Med_Orb_L,SN_pc_L,Frontal_Sup_2_L,Parietal_Sup_L,SupraMarginal_R,Frontal_Sup_Medial_L,Cingulate_Post_L,Thal_VA_L,Caudate_R,Occipital_Sup_R,Temporal_Inf_R,Thal_LGN_L,Thal_LGN_R,Thal_MDm_R,Putamen_L,Temporal_Pole_Mid_L,Pallidum_L,N_Acc_L,Temporal_Sup_R,Thal_VPL_L,Cingulate_Post_R,Postcentral_R,Amygdala_L,Parietal_Sup_R,Amygdala_R,SN_pr_L,Thal_PuA_L,Cerebellum_7b_L,Caudate_L,Angular_L,ACC_sub_R,SN_pc_R,Thal_LP_R,Red_N_R,OFCpost_R,OFCmed_R,Occipital_Inf_R,Frontal_Sup_2_R,Cerebellum_3_R,Thal_MDl_L,Olfactory_L,SN_pr_R,Frontal_Mid_2_L,Occipital_Sup_L,Thal_MGN_R,Vermis_7,Thal_VL_L,Temporal_Inf_L,Vermis_8,Cerebellum_9_R,Frontal_Inf_Oper_L,Raphe_D,Paracentral_Lobule_L,Thal_MDm_L,Thal_PuM_L,Occipital_Mid_L,Cerebellum_Crus2_L,VTA_L,Heschl_L,Thal_IL_L,Vermis_3
Cerebellum_9_L,0.6368086309196195,0.715318090211591,0.2848063439363126,-0.14637839278035694,0.7236287044627809,-0.3556978892179914,-0.0729865027926692,0.7625489719599626,0.05898075136565465,0.5260839316298771,-0.36400027240548327,0.2829615073606384,0.31708297672010327,-0.4364870421484802,0.06910299101030504,0.43804766894457825,-0.09634413127123981,-0.23725344057180256,-0.015627044834040274,0.011623069464851,0.4822633029189442,0.20252264252602278,0.6237071406917098,0.7261668356599775,1.0,0.6825197964725919,0.8925711816044475,0.41952135277855196,0.6287311812346831,0.1814269547703747,0.40398745287370064,0.15400441904421666,0.14079832354328276,0.023205026935896187,-0.2832342534536691,0.026167650594684486,-0.031850116620275905,-0.22579534223109207,-0.09940618913229349,-0.2962757113928595,-0.2247713235774318,0.005500274438360017,-0.4898662581072075,0.45650296024928994,0.10688177042869264,-0.32789082142914766,0.1749336533262311,0.18506667410249822,-0.4207390308052698,0.409152330435899,-0.035791293888990085,-0.04888735752623045,-0.31984845270561213,0.0515980472186719,-0.06647008142394124,0.7794266990857212,0.3107990981804729,0.7206223136287995,0.10062134842829873,0.0793910001536499,0.6071258930565785,-0.14499794071638655,-0.3937641905127369,0.04827522328506928,-0.2004076672414251,0.12713949810890668,-0.31253390823067717,-0.07403219706503247,0.07322989519842577,0.531338977004157,0.5591323224191808,0.2064258900172775,-0.25388857078645877,0.14240118477427582,0.2668264702732643,-0.19625042201003423,0.1741312555232835,0.16839163808966148,0.5216176810796043,0.38991928628286143,-0.21303251623710148,-0.5996422689677496,-0.3728947792815888,-0.49860499480522985,0.3512427985732985,0.37599594388113455,0.4462929484916871,-0.3724088194372825,0.4278730841439082,-0.1129778559723449,0.09434443872218852,0.2768950827154308,0.4296986895419046,-0.2319571832063589,-0.15826208439112827,0.6248402964492816,-0.1924982392625923,0.21354118132995553,0.5130711567057985,-0.27504433258856287,-0.15193275716642585,0.016595138245766333,0.7604456586530721,0.4915698701930511,0.6765312861627263,-0.35906113975935017,0.21586232034211067,0.4783677700725718,0.957398683204896,0.425795876489371,0.4096278256517229,-0.2602183094584573,0.027617434845694646,0.7615265667338097,0.6837021505796985,0.5716669732915143,-0.028994850862944524,0.5917560227659495,0.28519210030217473,0.27750636087043856
Vermis_6,0.6621882293462817,0.7770948694470122,0.3403837149066171,0.12346836142982676,0.6480029463831927,-0.31623619333304637,-0.09325646789699764,0.6176645239253917,0.06049831608394782,0.26143738917032316,-0.4404097346123394,0.6446138420232155,0.6061838179480926,-0.2912384690417271,-0.07045890348355478,0.6210983780823667,-0.1379727648365291,-0.06340298326828939,0.08214670838798903,-0.15944511279294252,0.6077495649675267,-0.10614965433812099,0.4415083475675598,0.6185206787660011,0.6825197964725919,1.0,0.819972351043134,0.5135761918788331,0.47745197995135324,0.04682749359495986,0.4105857270026764,0.24984117468325223,-0.11906517211021751,-0.07895942456169697,-0.09556324397636579,0.1335498132187784,0.12082114166081259,-0.05746516884633683,0.04814219305529776,-0.07647180108285892,-0.10141546301736028,0.20999575251203098,-0.422324604747104,0.32061033643786396,0.1966523833619773,-0.573777058416052,0.3491579612166514,0.21051290214268803,-0.48727197190890903,0.022647385332667722,-0.3042127675795063,-0.2605274054816058,-0.07812929356435495,0.014096484113899913,-0.07561904810351225,0.7215831301251754,-0.002632547031485097,0.6677907262501392,0.06482121873039626,0.06196339269923914,0.5302443051176644,-0.28257607445026856,-0.1854237820327409,0.05113603351860371,-0.24596892662144768,0.03364179444095236,-0.16376007761517763,-0.006204726791504063,0.07838934436107639,0.516913559464917,0.7212218830828037,0.26850881912198027,-0.14192063086488013,-0.010895369951252237,0.2666331103960746,-0.09480998463565053,0.14918777198733268,0.2539069373782441,0.37493524369017134,0.3625435102862465,-0.07508645003050228,-0.49755594813813997,-0.11706503942505811,-0.36867291896232834,0.31996167201998155,0.4992307814268771,0.45983069722947945,-0.417019876810955,0.5217792856414036,0.08432741458112591,0.028284119558959736,-0.07817484224329482,0.4726472807650949,-0.17964598095851422,0.008234119912281993,0.7710316900373939,-0.2744261280213858,0.06658483756630977,0.4937602150028122,-0.46257698634633715,-0.24291834373306698,-0.14297407857376085,0.7539245117194755,0.40631769504913184,0.49044316304220714,-0.3527531430964684,0.013894911715521648,0.4358206043178663,0.6290831687031455,0.3141379072238036,0.519563696192493,-0.20485553649218619,-0.13984943381012113,0.529302020767483,0.6521867210234871,0.5374102515864588,-0.17510430728088172,0.31119878383520777,0.3258594157362696,0.4303478912742795
Cerebellum_6_L,0.7385150500526766,0.8735978981393911,0.2857512113445011,-0.2033524534491342,0.8430748589824065,-0.5484993422793943,-0.2789576556188097,0.6801967574387912,-0.12936530684011768,0.3776648760257161,-0.5856435620875935,0.33165914146846726,0.2945055087761965,-0.5625299484337207,-0.08784643235994292,0.4694461355829413,-0.274759275397954,-0.26232625015570427,-0.16659444247605895,-0.23071878462752374,0.3841610977133372,0.04093611617855241,0.5737026018596396,0.6527843967468456,0.8925711816044475,0.819972351043134,1.0,0.5918769507820606,0.7549033438126423,-0.092446390900362,0.4733254388373845,0.23040321703962496,0.06324168577324045,-0.2222027042693173,-0.3962955023734655,-0.14897377745675863,-0.17689863150009302,-0.1904458138129926,-0.1092384173110873,-0.37096103896245686,-0.22920504173694262,-0.14019751642249426,-0.6345033485619682,0.3563830469274751,-0.0651194629408759,-0.5539992957227178,0.22281964307416216,0.22776768711683898,-0.5743277333747351,0.1476579945905516,-0.22183531208425933,-0.0849829623569593,-0.43780038432793406,0.11330551852891979,-0.3007499870632915,0.8698009544140053,0.22516012255611548,0.7738012992299959,-0.040724188191332375,0.015451148992519682,0.6545744395628802,-0.4138917671064373,-0.4395535864308035,-0.04731905601739336,-0.42271002149470593,-0.029933503141024,-0.3885800317597141,-0.14888289401691987,-0.02076143658439152,0.4694968953066641,0.5485745035652502,0.15988603917672373,-0.2515575049274434,-0.10408440761116991,0.438945250527845,-0.39429233569947475,-0.026996626985712046,0.010052543150086978,0.3563067475198812,0.2633679237747783,-0.35512044538385,-0.7790519928443416,-0.39102208369067737,-0.6656660981140293,0.19007728671004934,0.3341408518892309,0.5367272066302009,-0.518810518122067,0.4829710948008375,-0.18066600658553936,0.019198265891526803,0.21669171491764094,0.5496576494484604,-0.4172545007155113,-0.17395713580398328,0.8054171809182917,-0.4124603966492608,-0.04550183560119902,0.5872582279279636,-0.48275917608822316,-0.3275662495913724,-0.19019989078238525,0.8141605439963693,0.3862219075678585,0.7167429725593962,-0.5477844798871264,0.04307793321483864,0.611420175435276,0.85325535973122,0.28625581894721314,0.5088318189450404,-0.4385433950540129,-0.04927977579322946,0.6353238159120762,0.7578257515247164,0.6795299151633614,-0.0016559743615947632,0.44682149970123447,0.2754626085640341,0.15143276591810517
Cerebellum_7b_R,0.55674549907015,0.7584881215768623,0.23006951859146316,-0.07994314234414927,0.6546632793752872,-0.5053552499961956,-0.27150537730668667,0.2848007829756807,-0.18844621592240385,0.054845444596051514,-0.5259194993502104,0.24920935671231825,0.23364716557206003,-0.3211836495981696,-0.0782724958258378,0.2426672081274237,-0.2478065679159214,0.008615816060210621,-0.15220558134518297,-0.330309223979417,0.18817816410599633,-0.09808292995727425,0.34794852721679304,0.4903559924131022,0.41952135277855196,0.5135761918788331,0.5918769507820606,1.0,0.6746398450866977,-0.40914200478946466,0.4600523093944082,0.37242028805495336,-0.0887268970539051,-0.3557588491827095,-0.26889098209780915,-0.1766216034884075,-0.32950564141668387,0.06772228037547179,-0.00717473536281705,-0.18875702519981644,-0.11928350064971856,-0.18521038683636717,-0.39760674839438387,0.217645164217533,-0.17737775953931875,-0.4914705184505969,0.2246498895229258,0.3418270514053951,-0.43881338797142144,-0.2175936822471419,-0.28847462189349105,0.09917802427798957,-0.37697672646675545,0.24068230185305625,-0.36011054631242767,0.6568401113938416,0.02468249545189958,0.4504623591195462,-0.11907273108166969,-0.011031113134953566,0.42104205706454334,-0.47392278336338395,-0.20567960886046133,-0.12198980799110458,-0.40300953420765145,-0.019932574437726742,-0.08576855071945402,0.006414236004562067,0.031277392216757086,0.13260834317210224,0.19012298259618185,0.013633364246754383,-0.003516339189115099,-0.20708716649853262,0.43361521933646446,-0.3903069436661692,-0.25526669196086516,-0.1538315726452407,0.0019012882660892163,0.11732472010459012,-0.2692568755806713,-0.6291626177946146,-0.1686301346623826,-0.5041728700533583,-0.011191261958465305,0.16071218024022918,0.5298189313187887,-0.3408321558373632,0.4114076728755327,-0.09567343853564393,0.06681888187385343,0.030639795589487154,0.5138664677805402,-0.4493760010668225,-0.07283041110300781,0.6712837036663206,-0.40618234854117213,-0.26586572343707876,0.5451782547681071,-0.4592960045830805,-0.22454459115622485,-0.2233508870850393,0.4677306510595356,0.10466842720126067,0.43604359329363723,-0.45239335497443894,-0.1494933135965076,0.5958299578881309,0.3267623620021096,0.16500836261670446,0.44559873200544403,-0.29175647523315446,0.15893157156347365,0.2660616081231348,0.5224557402001804,0.6266923662486314,0.08423517905402687,0.08433760207856278,0.08669516456843619,0.03681241462222818
Temporal_Pole_Mid_R,0.6835994793237763,0.8501155406823762,0.18409855752929824,-0.3538042133448156,0.7357083122133421,-0.7004515290808412,-0.5174771237509689,0.31979755741327626,-0.3487689741483635,0.19801154704173743,-0.6777054210550163,0.11921957009960756,0.04826659968876708,-0.6052832800080965,-0.26954769821308466,0.25839901900974965,-0.3412917075898183,-0.29051771729229076,-0.440934352049982,-0.39288031189150163,0.09997198917290905,-0.16742306538831217,0.41998071071177967,0.524814231466438,0.6287311812346831,0.47745197995135324,0.7549033438126423,0.6746398450866977,1.0,-0.5066213668092824,0.4861969550159593,0.25003541836256576,0.007025905137442793,-0.40409421318162636,-0.491702388797536,-0.3505855285561954,-0.547531180326606,-0.13897405106443625,-0.15443896280916372,-0.4822456431462459,-0.2736591638745549,-0.47293837606168065,-0.6551162364301003,0.16355058677191492,-0.3073080902910912,-0.5306382196594261,0.1304706415848568,0.27274492050563964,-0.5344772626111207,-0.11054380588557358,-0.32743274386238436,0.25526558379299097,-0.6516996339767055,0.17896603990420845,-0.538482502626043,0.7446012432445306,0.07315401848119356,0.6060215313696418,-0.2081113142557245,-0.03301871223782047,0.48531984546334367,-0.5692479358151922,-0.4774421353814557,-0.21850184599081066,-0.6377384678510365,-0.12759447531972198,-0.3325570625348644,-0.224721672227531,-0.11746633225918006,0.191213388960823,0.11083836937305165,-0.007054621567554249,-0.23309851714766933,-0.3017853927651789,0.6017810651057629,-0.6642061482110465,-0.4265066361831412,-0.28116333563364854,0.025001082417874562,0.024384959693906274,-0.5308229747141487,-0.8408780450441056,-0.4265923652011217,-0.7229233889986145,-0.10126017721240795,0.03587688483243692,0.5673948860955034,-0.43762576216901444,0.3729599949878894,-0.2994297278525755,0.0390358876006672,0.2297559531536146,0.564808348939635,-0.6317827621608544,-0.24411532455245702,0.7402160448383348,-0.5739146659530351,-0.3720425691169579,0.5469307895524961,-0.5055680069743772,-0.4473068056492698,-0.3976071676160177,0.5330633616799573,0.14458773941773723,0.6627332437112213,-0.5920093937811963,-0.07789309792672895,0.6704257984029108,0.6090435310047505,0.007010411245028635,0.406530201510768,-0.568604787440548,0.09618001430045385,0.3844976561457055,0.6219530256139496,0.7824201265388256,0.28464574206783405,0.13035564963760393,0.04232111238399972,-0.12160338218588322
Cerebellum_3_L,-0.30561773891004684,-0.4093683402017521,0.019125961074160126,0.31947835346484893,-0.22468154585060582,0.5945580189392506,0.7192146647834095,0.3901835648185432,0.7200323166231943,0.39746544727966193,0.6104753929565111,0.13135678276959334,0.3853541461162308,0.4429413692830126,0.5079165177749717,0.001871840732787451,0.5046996084351093,0.2862384816952247,0.713977288247183,0.6936934073870002,0.49382707435066,0.48436000892122116,0.10827807687486275,0.165556135773133,0.1814269547703747,0.04682749359495986,-0.092446390900362,-0.40914200478946466,-0.5066213668092824,1.0,-0.2762286493781596,-0.2080531293032012,0.24705239833865736,0.6131637852717409,0.46168119638356686,0.6485362521024093,0.7177405874478383,0.07786514269633622,0.19119283291726613,0.3227449233707541,-0.008144864989494923,0.6767280381875705,0.4999452405106986,0.4153471997723318,0.62178581580426,0.4553239391929982,0.007813544044860225,-0.058459524393529715,0.42379786685656967,0.6677694670883797,0.49464749825926707,-0.3685489709878811,0.5408498615359953,-0.09101013347851117,0.7443311219205848,-0.2303067283963866,0.3396820726004512,-0.0009396246246662844,0.47316176515577757,0.22668435602449966,0.05729336774487762,0.7587281989969212,0.23103038033003703,0.4990691871225102,0.7486438911739975,0.39028364056419323,0.18583339317128558,0.41476837001461364,0.2857171221046851,0.2241381271336037,0.4257059257301142,0.14974082844613068,0.23059255868226464,0.686696629554004,-0.5095939309511449,0.7600660574639404,0.8076339368522315,0.5831703946259885,0.5989550067588524,0.40240330493496956,0.5736134028902922,0.591922269863542,0.1623740570508725,0.5525489169756213,0.6640709910465913,0.35749129827227477,-0.3569598968716642,0.37500680086829813,-0.05326883739264814,0.2944685971838059,-0.036015662938072214,0.00602472119816347,-0.28189136099522566,0.6758353603490674,0.23784183900970465,-0.41690991694346946,0.6693025105472691,0.896327049666979,-0.0753701518973338,0.5211839847634097,0.513667186983503,0.7172571390664703,-0.07395016508479169,0.35994860821329255,-0.22001869478474256,0.6290986009690466,0.507502924802032,-0.4734571082916903,0.1474252988923234,0.6195109572817848,-0.07662875921504005,0.5668750536603114,0.10558017904222422,0.28241187922577277,-0.14894437338732475,-0.39594013312192144,-0.420744497809068,0.4610221100219434,0.29448343475942496,0.6367972062669245
Occipital_Inf_L,0.5752296462146963,0.5615781285794623,0.38265653495982965,-0.0011738067485679475,0.4892972384524974,-0.3898706586396661,-0.23331911074734685,0.23769359025742415,-0.2244573708343407,0.18679709759588406,-0.3913269198752541,0.3276883692402817,0.2265507528834025,-0.2425549565410086,-0.08905433305243851,0.39117713605115684,-0.20467825025632821,-0.13176983399328815,-0.24831757991392514,-0.27573226842939974,0.2227684280160333,-0.1914994724430849,0.3748656905945839,0.33636401567337715,0.40398745287370064,0.4105857270026764,0.4733254388373845,0.4600523093944082,0.4861969550159593,-0.2762286493781596,1.0,0.42631075264720975,-0.1469671970037352,-0.2327933486035211,-0.3002704798921349,-0.06717551522728912,-0.2407374464846126,-0.15573988435383254,-0.005629740648247592,-0.08595472527089812,-0.07043739086716296,-0.17991538720887196,-0.41597285100231884,0.1933539925272243,-0.05313404221328492,-0.4949173298801604,0.26294246237780333,0.09076840130962471,-0.45747554211083435,-0.10679482520833067,-0.2630028932623147,0.08409274125007853,-0.31678790068410806,0.05108606414065379,-0.26532030537293694,0.4856666338170655,-0.08600257727499319,0.3638837856612505,-0.1615229552735168,-0.08164150538852878,0.3687141216014895,-0.3108887849087761,-0.11003612470703472,-0.05849986835847723,-0.3168688067406107,0.020444464571811722,-0.10882176880729864,-0.0986284999821753,0.13084178260311277,0.25690845897394005,0.1844667399950298,0.13882597218659848,-0.06804722961493664,-0.12266286111014435,0.2366985266014909,-0.343208715836632,-0.22472945394937371,0.012134754151035234,0.08487009579387356,0.2010669276049692,-0.20732431276733043,-0.5111071051065483,-0.099726472416255,-0.41547765197930675,0.04445346070559297,0.16397306966697342,0.38304956909999494,-0.33031298041468765,0.4585660401236107,-0.2019364762564886,-0.05102789211036598,-0.07713613747271413,0.5833861041903202,-0.30560261358805285,-0.15716455183415476,0.6006711693679546,-0.28554921872990546,-0.21821736599446248,0.4122760658094536,-0.37543418630935943,-0.1966450666542339,-0.28447575268797365,0.5250982245593296,0.08317365548930251,0.40321398578277406,-0.3800816172695432,-0.10866509239899134,0.525348130526913,0.34013171391288394,-0.007529295242371601,0.4167594972194969,-0.2560955040487749,-0.05431342688770807,0.3428874300900575,0.4676688024497228,0.4047462583391483,0.05797240014728752,0.11436165158897847,0.07110634013815667,-0.03930403452791906
Cuneus_L,0.48436633968790294,0.30386690857075627,0.7963112297582728,0.48156903513228877,0.31795085843190685,-0.20902997860549657,0.08159139051688938,0.0886390160702976,0.02814436333678544,0.26054379018766965,-0.06056220366689916,0.4331432680067355,0.28309635608550904,0.1989805379806359,-0.11164653819598662,0.46866126751845244,0.15065167576746188,0.083210944655458,-0.042777296078607016,-0.09594901554485469,0.33326820932852724,-0.09537779731487332,0.2706984122623573,0.25486694123566134,0.15400441904421666,0.24984117468325223,0.23040321703962496,0.37242028805495336,0.25003541836256576,-0.2080531293032012,0.42631075264720975,1.0,-0.1863896125588393,0.07541880919695863,-0.07557375650302268,0.1405957875998996,-0.14925789639439224,0.05854673416331628,0.5077725544560421,0.48671127280403925,-0.004799864559657109,0.0030152642575554133,-0.14410831638494626,0.3334235894501018,0.13887881836788166,-0.3020269700059598,0.7325025385470316,0.22873368941183828,-0.07055003592095964,-0.1703846460715948,-0.2035861331976054,0.24698907154666283,-0.2971879232245562,0.2621515772736541,-0.047890151352571776,0.23506603737674092,0.04383645195661737,0.13236072895225406,-0.05956915101214296,-0.035010159066489716,0.27434107182862694,-0.10644172243983008,0.4660496690323162,0.3193625845430327,-0.01813036037866043,0.15961542241956558,0.07707867080686132,0.14347662024323324,0.67814559369158,0.27989933996616795,-0.03219928495770644,0.13137583722746407,0.1158657589117344,0.17970285653703505,0.20405093197907956,-0.11654610384663958,-0.22157431939920366,0.21454203625661,0.04133590395056983,0.23185199700893544,0.2508315695766672,-0.24246435722791948,0.45033615089724993,-0.09168563481779435,-0.046194184120336344,0.1459627827528775,0.27848050872397867,0.06117369880739079,0.6423988897469288,-0.2754090071728758,-0.041380970345426024,-0.002451265206411898,0.3890474141118475,-0.1463841327861521,-0.07044880717785526,0.3682891896558849,0.005070107674095033,-0.09105489776544187,0.3676983295861745,-0.1257846681013606,0.00027033183050579983,0.00024547208061207317,0.5179715130979252,-0.020105437099880615,0.2710284819764149,-0.20378841354435107,0.15870168116003094,0.5431111999504619,0.11212277649278911,0.1871241493649457,0.22224640698404388,0.14944012502893875,0.22941683400002147,0.2622224637640966,0.546631353543933,0.17488596498959363,0.10905116139580649,-0.020979571643151142,0.06862002183544193,0.060367738337223274
Thal_PuL_R,-0.15134225658501868,-0.18094121729782778,0.07377558347315925,-0.1634094397548545,-0.046163621933959446,0.10135025964067274,0.18076174191613795,0.16807505149897795,0.13173520955955792,0.4229309788804933,0.3190726795537991,-0.1967280022391061,-0.22626388457965793,-0.04863088696193841,0.19887765638793628,-0.2707365733083732,0.18500635190394996,-0.11254772587048205,-0.035893042961871555,0.3376978091261319,-0.0007386934364789487,0.7146400794636607,0.3223446368596643,-0.00432251324092538,0.14079832354328276,-0.11906517211021751,0.06324168577324045,-0.0887268970539051,0.007025905137442793,0.24705239833865736,-0.1469671970037352,-0.1863896125588393,1.0,0.21319167939757191,-0.042106734816369416,-0.00660153241001749,0.03185074387900363,-0.055438221757221316,-0.10813164275927194,-0.1689584517286303,-0.5065561012422259,-0.012774111424749796,0.06429341138350456,0.29443089378162907,-0.10796388986823031,0.42720227808443906,-0.12633452676629653,-0.06902453024424234,0.33535001060307223,0.46712194406988194,0.34822240340049687,0.18164204133916934,-0.20157238358126223,0.037475273201113914,0.147290855498909,-0.0260489754464139,0.42770249103423374,-0.07719703974280612,0.09566629903519178,0.08036388887987296,0.05766754890907827,0.3069825618123196,-0.08541600173614394,0.13857310889501737,0.2673039074233306,0.2207279885716468,-0.25151763516844944,0.07413304242070543,0.038096173246053744,0.028318467510012487,-0.1850383835919627,-0.17838267344693098,-0.10306327764127497,0.2853712317935506,-0.11195990500534489,0.10860697864311739,0.2282952842352646,-0.019711902646801723,0.25360191835487345,0.13796435183438113,-0.01536434299829377,0.08933150826565496,-0.20447867701337272,-0.05345855533258639,0.0903406751167269,-0.0846797730294902,-0.08029897001415509,0.15726175704861378,-0.0621049954245353,-0.14277159016272375,-0.29686446277366335,0.7441718772564679,-0.2252824019397818,0.09452767280255904,-0.025064777754542456,-0.2747007254237037,0.25061388455865125,0.3430244183789236,-0.010315647435552664,0.3561408060316863,0.14780468895307708,0.2958295095952367,-0.20746304869622986,0.16433588828441,0.12703403075287029,0.29235008522401756,0.40856276191097857,0.009771257462030652,0.1494346856887559,0.3410508207840503,-0.17788098291601098,0.009945965444517382,0.2148579000280889,0.1300608502865468,-0.04470773827451906,-0.10303297389254047,-0.03580824207547487,0.3290967704209109,0.2830430615702023,0.006968288374310282
ParaHippocampal_R,-0.09110850354887913,-0.37192467122927636,0.32061512979665374,0.5372677744023048,-0.3356914928043821,0.4938200986334579,0.5902294045892512,0.1185267991086757,0.5790674087853088,0.4282390179901386,0.6693821375838397,0.2987863298340246,0.3262764262582434,0.5106930811988197,0.1943032252394078,0.16411093664655965,0.7272842404033375,0.21109939145856466,0.5356907804157005,0.5892079026310992,0.49712675799544187,0.3009056489058383,0.0047300107573297594,0.1377210425630989,0.023205026935896187,-0.07895942456169697,-0.2222027042693173,-0.3557588491827095,-0.40409421318162636,0.6131637852717409,-0.2327933486035211,0.07541880919695863,0.21319167939757191,1.0,0.6004309033596713,0.589727735071774,0.3815291566878983,0.04665507213079062,0.368236030003574,0.5426337736363682,-0.09458893419754201,0.5848890985310375,0.5299817906004363,0.23251650803701948,0.6170922461726287,0.5311182978770813,0.23777538047648966,0.11466197980907976,0.5360640954184894,0.4109564539684281,0.2434372962331774,0.09634051191804018,0.3344075156380333,-0.07730298698503728,0.6635213325761697,-0.33223864688254184,0.29899866347508874,-0.24242081906286864,0.570534790153446,0.3558767437172937,-0.10469463634675284,0.6497579711711746,0.45477828914622637,0.5342912689969735,0.6019492388407868,0.5071393312943292,0.33823475241831996,0.41650694088819495,0.4176562040617589,0.37908161456212186,0.007698193785733308,0.24518673318673326,0.04561159694087379,0.7047214713142387,-0.2590376547798652,0.5888237239540905,0.47536272807022967,0.6156410374532172,0.43938845161212087,0.3830985601126788,0.6573655554964054,0.552251685979263,0.396024036276716,0.7071204492564621,0.3435316778240937,0.23217483660585156,-0.23024868156113995,0.5436613300743968,0.0022959689242088278,0.25840710572282644,0.14647788239534418,0.16701288814158247,-0.31663765018731815,0.4742279471714782,0.2855956287339463,-0.3667926364397687,0.5901951542539873,0.6584981911874023,-0.0897909000689333,0.6810934976335772,0.496047944386515,0.5132078986915612,-0.10909714478018474,0.41885371401189897,-0.13389177336702165,0.6042057357901336,0.5484013235021209,-0.2250975668428267,0.05509155471212138,0.43227073740681526,-0.29655987175042303,0.5924223033811233,0.26950184017665213,0.23170536849652054,-0.15734202068788378,-0.31939102498251976,0.048997355172781025,0.25479517496067267,0.11962632415126505,0.4820399611485186
Pallidum_R,-0.2470947369873352,-0.38597504399710575,0.08165129435296446,0.6144752931107255,-0.4907172432444578,0.4736253849107119,0.5365226358287002,-0.07499926067928026,0.6095808895996014,0.09820194589390438,0.4397839323890039,0.3012850999780437,0.4443731396957846,0.5928758268637071,0.07382973572193564,-0.06305409390373946,0.6551826736856037,0.5958147356151299,0.6591716667901429,0.40516191691685016,0.3840247172230014,-0.034200527464754105,-0.4575391661655295,0.034071683111828455,-0.2832342534536691,-0.09556324397636579,-0.3962955023734655,-0.26889098209780915,-0.491702388797536,0.46168119638356686,-0.3002704798921349,-0.07557375650302268,-0.042106734816369416,0.6004309033596713,1.0,0.5873780581977429,0.44391728630715777,0.4660728657550993,0.3566117727289193,0.5549396578440287,0.08311465934455235,0.7194303505325227,0.6894385308483242,0.16880655311594747,0.6301540647312894,0.47038913434626334,0.14710491885513688,0.2831026374719347,0.4815387189687342,0.1485917352106352,-0.03389288370079421,-0.03162910435964284,0.6192617547305151,-0.18047126079383308,0.5354434920728512,-0.4465098036498706,0.06615609526420108,-0.3396398138166237,0.43678339112288594,0.23182389632451011,-0.32148483128086686,0.4998698537159882,0.4822450018841058,0.33746316788066466,0.5623506947287488,0.38606457298487074,0.6198718178466363,0.5225449454546749,0.2799979980857535,-0.04924856336023781,0.07473473581266105,0.29948169096074956,0.28570449614547033,0.5730330507702974,-0.31014648994480903,0.6531816708151751,0.32230186131334987,0.33953402881616457,0.20369957683566853,0.35022611643045004,0.624836582061604,0.6646228427907921,0.4807661235834046,0.7559696124557596,0.2911020899607952,0.17364562482164414,-0.19533257188598793,0.6466638848757761,0.04265074211697116,0.43415482434263764,0.1316150217736709,-0.22726610588578047,-0.4046096546611829,0.43128146644031684,0.48646142568658857,-0.4011043316674708,0.4166957399759768,0.4641725292538771,-0.016417304785451753,0.435338421318493,0.46723765707556697,0.4065187905181584,-0.2674980600806767,0.30920098338796276,-0.45851977309810843,0.671323869533556,0.30547419325792874,-0.49431370393393015,-0.3091431302206553,0.3308800873854601,-0.3079627111549675,0.6300382560159029,0.3054818419247042,0.03959114961334774,-0.22449051713665283,-0.272518265567652,0.09495620879477171,-0.09713256891112809,0.043860158398230605,0.5889336177828742
