,Thal_PuA_L,Fusiform_R,Cingulate_Post_L,Cuneus_R,Heschl_L,Caudate_R,Frontal_Inf_Orb_2_R,Vermis_10,Rolandic_Oper_R,Cerebellum_6_L,Olfactory_R,Thal_PuI_L,Thal_MDm_L,Vermis_6,Temporal_Pole_Sup_R,Calcarine_R,Paracentral_Lobule_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,ACC_pre_L,Cerebellum_9_L,Rectus_L,Cerebellum_6_R,Amygdala_R,Thal_VPL_L,Thal_IL_R,Temporal_Inf_R,ACC_sub_R,Frontal_Inf_Tri_L,Angular_L,Putamen_R,Precentral_R,VTA_R,Frontal_Inf_Oper_L,Thal_VPL_R,Temporal_Sup_L,Postcentral_L,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Thal_VL_R,OFCant_R,Vermis_9,Precuneus_L,Hippocampus_R,Supp_Motor_Area_R,Temporal_Pole_Sup_L,Thal_PuA_R,Raphe_D,N_Acc_R,Cuneus_L,Frontal_Inf_Oper_R,Cingulate_Mid_L,Precuneus_R,Putamen_L,Temporal_Sup_R,Thal_VL_L,Thal_PuL_R,N_Acc_L,Cerebellum_10_R,Heschl_R,Parietal_Inf_L,Parietal_Inf_R,Thal_PuM_L,OFCmed_L,Thal_VA_R,Cerebellum_Crus2_L,Cerebellum_8_R,Vermis_3,Vermis_7,ACC_sup_L,Occipital_Mid_L,Rectus_R,Red_N_L,Thal_MGN_L,SN_pc_L,Cerebellum_10_L,Occipital_Sup_R,Temporal_Mid_R,Thal_PuI_R,Pallidum_L,Thal_MDm_R,Amygdala_L,OFCpost_L,Thal_MGN_R,Cerebellum_4_5_R,Temporal_Pole_Mid_L,Cerebellum_7b_L,Thal_AV_R,Cerebellum_Crus1_L,Cerebellum_4_5_L,Frontal_Mid_2_R,Frontal_Mid_2_L,Thal_PuL_L,Occipital_Inf_L,Vermis_4_5,Lingual_R,Thal_PuM_R,Supp_Motor_Area_L,Angular_R,ParaHippocampal_R,Thal_LGN_L,Frontal_Inf_Tri_R,Temporal_Mid_L,Fusiform_L,Thal_IL_L,Frontal_Sup_Medial_R,Thal_LGN_R,Temporal_Inf_L,ACC_sub_L,ACC_pre_R,Cerebellum_3_R,ParaHippocampal_L,Cingulate_Mid_R,Thal_VA_L,SN_pr_L,Calcarine_L,Vermis_1_2,Parietal_Sup_R,Thal_MDl_R,Frontal_Inf_Orb_2_L,Insula_L,Lingual_L,Cerebellum_9_R,OFClat_L,SN_pc_R
Temporal_Sup_L,0.30671787121263444,0.5259204346844949,0.10287905998273292,0.17135745963970675,0.5245132199600314,0.16036191827530533,-0.06202638296096066,0.2688144281322273,0.3795180806758607,0.40682934568985213,0.22693611619227755,-0.1834764104242381,0.06739205330314951,0.545622386997906,0.25245523776080275,0.3801238650867645,0.1511978485434048,0.22118404180678752,0.09739374573863882,0.039951125455941885,0.4797681351042239,0.46311047516235077,0.29730400047731415,0.07054385216677998,0.4227499206957708,0.1540727829711666,0.1707476247857702,0.13204941366215933,0.5872736392689099,0.41431356302191447,0.39472771203905965,0.27914080607635505,0.0530506837173071,0.6876823991828368,0.02143962940981733,1.0,0.2711663771669063,0.05333492673774185,0.3016387373205424,0.1873991156581341,-0.0765405596438042,0.24162649537348385,0.09797717501124595,0.13827808045788695,0.3653718838240239,0.2805820790248681,0.3543432769942288,0.3631302231193959,0.2325366752270987,0.09551987008928972,0.2500819824175479,0.25403979552529227,0.2431889089346223,0.3717265024296819,0.21939075551191078,0.08369264685629378,-0.021932897156686195,0.45453027640832033,0.4660585971155442,0.2664303521330693,0.3827279166798765,0.11377758034047958,0.4324404729775069,0.18859734951774265,0.1823856011747882,0.17255992347298973,0.42961815968843176,0.6242674903945193,0.14847921703793998,0.15931476643528691,0.3736011354149276,0.09938383379779331,0.48820971085442416,0.4624522078218624,0.2754681325608256,0.44612958049924434,0.3185042650725025,0.09323554371102336,-0.058821483188199346,0.3545316065460545,0.10969301326459546,0.07124522948282246,0.2724322992197086,0.3747516267879707,0.637722787234052,-0.1451766307769735,-0.05133886481162107,0.06163776914801187,-0.3538515969122818,0.5723152746878818,0.06365957053506345,0.45071497323402343,0.35030422497821573,0.12010148665755709,0.3829341701225621,0.2792008292887067,0.21838790063341634,0.28267543209647666,0.09360538553168311,0.1992363728741875,0.5965384174012678,0.1755157300239114,0.6088928663813414,0.5002885249990688,0.262201195419145,0.17342479812084247,0.054200289467115186,0.48254415390313604,-0.049693249644395705,0.2554297158499097,0.40009399542703233,0.38506607388678427,0.30373986863745484,0.0549453440988814,0.5608145855485893,0.2839425898798863,-0.05315385600678698,0.09612775053524199,0.058442303814770745,0.2041811380078686,0.6039045540977986,0.21017191821173375,0.3340183576687119,0.41440969877987266,0.06395984881798299
Postcentral_L,-0.028045759805700565,0.25467488699047885,0.342282281014734,0.25264311140901363,-0.0948141074959897,0.4004404689208394,0.6138140264644444,0.6924266161276723,0.5056105020481174,-0.5625299484337207,0.3800174490881889,0.21436718005869457,0.24958439307512106,-0.2912384690417271,-0.3479433304322129,0.04158604530369059,0.5977210679693924,-0.6126996410192113,0.1137976322689408,0.3771113912331951,-0.4364870421484802,0.422385541328742,-0.4474955036171935,0.7492503262521696,-0.009142318440649073,-0.016293162390734386,-0.026921930713428084,0.20260703170958594,0.6108600948184824,0.1166990599611349,0.4618460334499431,0.6610802701307482,-0.31677114355285857,0.3194111287494058,-0.028538522358957853,0.2711663771669063,1.0,-0.6052832800080965,0.6327094737294706,0.5260615533678092,0.46299067162931523,-0.5717722880456042,0.7960489455714359,0.6822272509799523,0.7723661478221527,-0.5415992738671563,0.3329328128050059,-0.2130248088038066,0.16013124334736234,0.1989805379806359,0.6647847140300451,0.8261524374692801,0.7088864220806762,0.557040253253376,0.38346308667862816,0.615036569245306,-0.04863088696193841,0.21560719664732939,0.3104832857687546,0.4972863117562479,0.7801520392946301,0.5420673328130009,-0.20630594485775428,0.14730465753449115,0.45476186948417946,-0.47329610188706517,-0.3994224650987414,0.3198974550548224,-0.362271352027078,0.08699442871162605,-0.2930522140737856,0.5951728697703552,0.16289722288964267,0.4316885940861533,-0.3841833692072745,-0.1480814072395303,0.6440206351981382,-0.2026930090273875,0.043734395425693566,0.6319200684891372,0.43123016876733894,0.7895041556043916,-0.29544736895576906,-0.14813290969442472,0.30612281861494506,-0.3699279891979419,-0.42743486328067026,0.25197620172024476,0.03956099247294759,0.27412022117522067,0.7472175007196576,0.5885182172891867,0.12563991390551785,-0.2425549565410086,0.18791971754720307,-0.12204297367536017,0.5949485678712774,0.5139229167179019,0.24362107549506287,0.5106930811988197,-0.22759467601050135,0.6569308856248363,-0.2600308299013588,0.15785584915505826,-0.09955699948050634,0.5338147051066819,-0.07612503876652396,0.4426244357273531,0.12975971763534055,0.037266088839181755,0.3936623780268603,0.3146151037873142,0.6241402253246966,0.5589146987484555,0.1313907027749847,-0.06416584558170148,0.6224703427396802,0.7449467759788783,0.28515985531306126,-0.06406126523391119,-0.3408972106723572,-0.3893409650717494,-0.48625217889962147,-0.4895574621386812,-0.035458093861634433
Temporal_Pole_Mid_R,0.03587688483243692,-0.0513832264392248,-0.12759447531972198,0.18409855752929824,0.13035564963760393,-0.224721672227531,-0.6777054210550163,-0.5511177244984676,-0.3073080902910912,0.7549033438126423,-0.5106518985591032,-0.07887768748735322,0.09618001430045385,0.47745197995135324,0.41998071071177967,0.30406490184465634,-0.3282504814284813,0.7446012432445306,-0.14407435365975485,-0.5203333679901609,0.6287311812346831,-0.547531180326606,0.7371700082681141,-0.7229233889986145,0.025001082417874562,0.27274492050563964,0.191213388960823,-0.2994297278525755,-0.440934352049982,0.3729599949878894,-0.47293837606168065,-0.538482502626043,0.495623961773291,0.007010411245028635,0.4050694297605669,0.05333492673774185,-0.6052832800080965,1.0,-0.5692479358151922,-0.29051771729229076,-0.7255539221250827,0.8501155406823762,-0.4822456431462459,-0.7215912150370934,-0.5174771237509689,0.7357083122133421,-0.1983932710788652,0.406530201510768,-0.2081113142557245,0.25003541836256576,-0.4260738711986519,-0.45727019142924863,-0.3538042133448156,-0.3017853927651789,-0.28116333563364854,-0.5920093937811963,0.007025905137442793,-0.4265066361831412,0.001209890830499393,-0.10153916266123447,-0.22848534710898363,-0.15443896280916372,0.3844976561457055,-0.32743274386238436,-0.6516996339767055,0.7824201265388256,0.6947157414612588,-0.12160338218588322,0.6627332437112213,-0.16742306538831217,0.6219530256139496,-0.7004515290808412,-0.24683429422337597,-0.5762594890150587,0.48531984546334367,0.524814231466438,-0.11746633225918006,0.25839901900974965,0.17896603990420845,-0.6642061482110465,-0.23309851714766933,-0.8408780450441056,0.19751136827597623,0.14458773941773723,0.09997198917290905,0.6017810651057629,0.5673948860955034,-0.2736591638745549,0.25526558379299097,0.04826659968876708,-0.7468378409795283,-0.3976071676160177,-0.11054380588557358,0.4861969550159593,0.11921957009960756,0.46012379420162286,-0.2333071494317905,-0.39288031189150163,0.1304706415848568,-0.40409421318162636,0.11083836937305165,-0.5673078612914503,0.5967244330415165,0.19801154704173743,0.04232111238399972,-0.5124137221692794,-0.007054621567554249,-0.07789309792672895,-0.32786089720057404,-0.4025177878419429,-0.3720425691169579,-0.27941139387137226,-0.243699270037266,-0.3325570625348644,-0.10126017721240795,0.4278081372178515,-0.5344772626111207,-0.4265923652011217,-0.13897405106443625,0.07315401848119356,0.31979755741327626,0.6835994793237763,0.6090435310047505,0.6060215313696418,0.0390358876006672
Frontal_Sup_2_L,0.17467919852945013,0.3054500757660545,0.4704589508960551,0.1335182207217508,0.3896671481365197,0.504133300373389,0.8141260399718651,0.7599653328659657,0.572365887512319,-0.4138917671064373,0.5760216607339592,-0.1015891781178856,0.27337154442550937,-0.28257607445026856,-0.03206213833125242,-0.05943275171112245,0.5287243573226835,-0.5040418051502364,0.12175380054248723,0.781216158882467,-0.14499794071638655,0.5453880487890458,-0.3294983233451259,0.6774499043347589,0.47943352534574424,-0.07234156606906264,0.1123334514166929,0.2688695849273952,0.6489098328465073,-0.1908507264976875,0.5726212950800783,0.7863993796708386,-0.2802508191120103,0.5009213501110201,-0.006317914895979977,0.3016387373205424,0.6327094737294706,-0.5692479358151922,1.0,0.36633672709425175,0.6924753912723256,-0.603153861704257,0.5112375200381922,0.7937190520232036,0.7889701772953623,-0.4537713086217824,0.010787033644331843,-0.27151968071898125,0.40877269087888424,-0.10644172243983008,0.6368676956236387,0.5749783505676994,0.4643891999502819,0.7510475665724572,0.5106829137660628,0.8202942223430898,0.3069825618123196,0.6710628103575206,0.44994841193316343,0.3898628241950652,0.3876148788996742,0.3464313919982372,0.13516611070412654,0.5763501682046934,0.5410384785664332,-0.5164686090851432,-0.3062033044359487,0.4438443850436638,-0.3493744324667596,0.5481615202037043,-0.38792083749516154,0.7133211696502434,0.39223355291470646,0.4865085544650452,-0.1324618973910398,-0.019200680861081613,0.39280481156778374,-0.12109347864711789,0.0009451848857283315,0.7622991850678673,0.34952336131475675,0.7461574584892591,0.2898959198135835,0.12089982959695789,0.362366566805328,-0.49931364416082064,-0.40678441169587054,-0.05250303565010586,-0.0030070185993937067,0.2718381033803686,0.8455923904826185,0.8422786021518323,0.6254021314512777,-0.3108887849087761,0.12031717782005179,-0.10334360520999358,0.4079935174368207,0.8297803803863217,0.06236873823738211,0.6497579711711746,0.027303265038339217,0.7460543922764126,-0.12494342019457422,0.43914385573199055,0.11762199960530964,0.7901768011087645,0.0964271916147393,0.6131588960953573,0.43593881453417116,0.4847652481654596,0.6916682276828606,0.6077839609564408,0.5047702453541826,0.30066772119951096,0.44037774844471117,-0.22016562010080304,0.6226812674756886,0.4066406536681231,0.1482064799567498,0.3631814580707076,0.11383553870354803,-0.3559419722830091,-0.17638500693506526,-0.2172270428979889,-0.05260691568415614
Thal_VL_R,0.09719549691386145,0.25856257073944666,0.3620140692941207,0.10194939570962087,-0.06868858712765645,0.7435304893597482,0.3610199862221209,0.2204091241329551,0.45920099736115555,-0.26232625015570427,0.2037067419752639,0.25203901919872707,0.3532984717415847,-0.06340298326828939,-0.26425381580292634,0.13442181121142974,0.4594732199489243,-0.31965124751613305,0.04522777502676448,0.14496835143522802,-0.23725344057180256,0.20319214966403357,-0.27936024730242054,0.5063213590585515,0.17158643375572505,0.5878767345721337,0.02862438663978917,0.2614640993332525,0.5804580267934343,0.1146277300369145,0.5435177380380417,0.4093671535447333,-0.18570553552426988,0.27376570152306334,0.21824848572792568,0.1873991156581341,0.5260615533678092,-0.29051771729229076,0.36633672709425175,1.0,0.3160038183368488,-0.22620806190099538,0.5217230831678359,0.43954810800604266,0.4562374351083609,-0.2223713640681526,0.3682209050878822,-0.14438010054202474,0.3396231268778254,0.083210944655458,0.573632769993707,0.5809145917152064,0.5312724929614109,0.3939858930692868,0.2841424271134975,0.4646243716373286,-0.11254772587048205,0.2364633641474263,0.21296470028695966,0.4510934004836151,0.4247328349466601,0.40010652822185133,-0.040649832314432664,-0.04495606555605364,0.5219936102895265,-0.17710237094788106,-0.16273060740351972,0.3509596276878311,-0.22218072140165732,-0.0006828357706171495,-0.1099591631118455,0.32704299484933863,0.07400617121629115,0.420417246455784,-0.2272708208121708,0.020186887233348424,0.3047961222484447,-0.014345075069225463,0.0898240054796992,0.5297272046610638,0.811730310094716,0.39417793286029745,-0.15111601301426422,0.1415433742299186,0.2768061054844248,-0.07219961648014372,-0.1945504102918876,0.13473397077156632,-0.025699053155579542,0.3618041076828045,0.44309506269995946,0.4135288821943773,0.05110820146216228,-0.13176983399328815,0.23131313898540842,0.049919180958710424,0.796517033788771,0.2895068709284807,0.22626131471741637,0.21109939145856466,0.0696745071616444,0.4781465956658646,-0.18297001592517617,0.04599355067971034,-0.12916731443314883,0.4013570834985732,0.3006710487483485,0.15167423043745987,-0.03115181324983816,0.21252922741145286,0.25949431833481884,-0.07227783504547215,0.5468986044378997,0.7467473457139718,0.24491253347069442,0.08637606563305826,0.24167361011571858,0.4738884586346199,0.8163175095528717,0.0815210539585991,-0.14853017435711907,-0.10309033239502619,-0.2680908780645538,-0.23985260378622436,0.10175142362432273
OFCant_R,0.18749842745048478,0.1401297861908149,0.3713060067435271,-0.07559358301769355,0.09154581115783568,0.42074630716290273,0.8681895126840118,0.5241640194602644,0.4537628401229645,-0.5587624649202001,0.655080283895471,-0.012786145569952223,0.03081199379549005,-0.3553161810014508,-0.05173572236829487,-0.21196259918715643,0.4220186564789422,-0.5015957074717569,-0.1223411290641508,0.6946009497600958,-0.37182979495551827,0.5538510326033009,-0.534546149728127,0.6774858613195323,0.24237617366948766,-0.14971606573368146,0.05757198007592289,0.44372407998827373,0.4775435837032067,-0.3465473385276667,0.6482536844519479,0.6576360856245799,-0.4012313582736146,0.1519804315244159,-0.17330707797455094,-0.0765405596438042,0.46299067162931523,-0.7255539221250827,0.6924753912723256,0.3160038183368488,1.0,-0.6890438127161627,0.45452431114492686,0.7638149445811344,0.5715006577412884,-0.5278824539736554,0.04390749338699423,-0.40173171630547283,0.43752835890563785,-0.18426668259090898,0.44901068284535123,0.4282972942078127,0.3453772630658177,0.47141007908015065,0.590364307674597,0.6838397777379256,0.18827750914344124,0.681943904672039,0.20009185931806972,0.2781214805345028,0.19585192878298663,0.13399673691291863,-0.13734913220807715,0.4076501235517819,0.6408089207787934,-0.6702285340744883,-0.4026790935846499,0.2425722334232747,-0.4595509342072008,0.38938750500392966,-0.5027428374197506,0.771118728476518,0.3722807807364342,0.4844462351920152,-0.22016110333351832,-0.2486176947670154,0.10629220369509931,-0.02120838905459842,-0.11505635079601328,0.7594937958599748,0.2895105650427553,0.7068278369274414,0.12355900790769306,0.08561190793598424,0.055776522456475075,-0.5077493328741128,-0.4535201725267534,0.06903439379886017,-0.17989673086085964,0.032858801230601635,0.7887822477985051,0.4983877841033587,0.3184199351664643,-0.44317155772558,-0.03453035618903538,-0.3259725845749521,0.2698884699104965,0.5317263719963856,-0.026179501409311478,0.5365177472575615,-0.006625800689109918,0.661112368980564,-0.5095260471863351,-0.07560760127052599,0.05043441841580556,0.6712119738655858,0.14321180909154008,0.13675060658431357,0.5730565792948248,0.6232905583409437,0.5807459554426221,0.3651680190087551,0.30468605254252756,0.3157709725214511,0.30815037626648467,-0.3348334771146621,0.5049445420048315,0.29486468918958975,0.16261425245662975,0.2252663057822093,-0.08544250492059206,-0.5239855802579754,-0.3274889316003046,-0.40602167926311855,-0.027453629634159833
Vermis_9,0.2735748844452174,0.2434987090384733,-0.10133715727622625,0.25782969165111697,0.18447134029551351,-0.2104031096172887,-0.7278106072086344,-0.5001086211749233,-0.13762503500028342,0.8735978981393911,-0.3649927633936284,0.018336864207665834,-0.03707988279799348,0.7770948694470122,0.4407439350650534,0.5396094039246155,-0.1973615416052424,0.8733067181707346,-0.22499756364258386,-0.643578740040674,0.715318090211591,-0.34000735160578777,0.7768671016021665,-0.7048333949833739,0.131732425082785,0.27206822443584555,0.33488668216552947,-0.12262124542355422,-0.2864258971947747,0.48541925114211426,-0.23064019996750268,-0.4449195883508657,0.500362051686487,0.06915766727799373,0.37937643385946024,0.24162649537348385,-0.5717722880456042,0.8501155406823762,-0.603153861704257,-0.22620806190099538,-0.6890438127161627,1.0,-0.3498015210093731,-0.635988325596297,-0.4306432685467653,0.7996229710874189,0.052583129241597804,0.5319213928110661,-0.1622713575401614,0.30386690857075627,-0.34071937295424326,-0.4050268220435537,-0.16914594891119095,-0.28524308655648023,-0.10392178664772037,-0.6435766884116362,-0.18094121729782778,-0.2670590954829614,0.08157065927719623,-0.020350513973277355,-0.22536545111424425,-0.11418839511822293,0.4890001653374595,-0.4196081991915385,-0.4659152273361924,0.8053003188701952,0.837588355308812,0.04909396991916526,0.6585476475750406,-0.24278855788871226,0.7164059147604652,-0.6467818927785313,-0.0034266744335181,-0.3027062036702982,0.5666660586395051,0.6351968815026738,-0.0816889658480468,0.4938084730986745,0.12903645693911192,-0.509952050058978,-0.24740653223293074,-0.8439673050852887,0.08909513792657953,0.2512691821155603,0.29665966272144834,0.5309597349375252,0.6628759344458635,-0.12005791940787751,0.04848619369725516,0.3102017569908038,-0.7039001631435514,-0.40320985647754065,-0.15421906286878814,0.5615781285794623,0.39976686151339963,0.6120659297063159,-0.19084616077465216,-0.4196738972544175,0.23921334369122113,-0.37192467122927636,0.42608601746493396,-0.4850797928759532,0.6133624018547845,0.15560953624646578,0.13124039835048237,-0.5167085862528875,0.18572913721332376,-0.18541822989934595,-0.35173674220478873,-0.21848333948802268,-0.3194892423996853,-0.2548610817406664,-0.19404472477341148,-0.27567212195575713,0.02279454732192267,0.6145810407188753,-0.6669701451903827,-0.32519894894638857,-0.13325596610466636,-0.02623508210422729,0.4815459662975079,0.8016145641638712,0.6737770323017073,0.701792685972416,0.12642316536522685
Precuneus_L,0.24683176862719033,0.4448596186315424,0.500488419066736,0.5555730976594012,-0.08737118663535608,0.4663658626039554,0.550960507513244,0.5904368528329526,0.5878566738430202,-0.37096103896245686,0.3146459860864606,0.48346927874778967,0.26942726327371136,-0.07647180108285892,-0.23301879893006397,0.3763755959035152,0.8012254665901003,-0.4005254873981043,-0.05521464873535307,0.1827723673764241,-0.2962757113928595,0.31726057764099297,-0.30490537598747863,0.6546254237958679,0.20348851814271537,0.09579570180442591,0.24663894470705716,0.15498885117495287,0.46975073747222706,0.2984492887754566,0.5390508165372941,0.5836678259769976,-0.21592366736888527,0.26000266744286316,0.26077243238353964,0.09797717501124595,0.7960489455714359,-0.4822456431462459,0.5112375200381922,0.5217230831678359,0.45452431114492686,-0.3498015210093731,1.0,0.6869990098413422,0.6943290893446378,-0.36660072916689435,0.3690483809853763,-0.18316789594193572,0.17866894595900726,0.48671127280403925,0.7350099981489836,0.7947107646693189,0.9360774909244995,0.5754092955824979,0.5636504460811776,0.5164596210617121,-0.1689584517286303,0.17774500854392836,0.3181509656128993,0.643465521554491,0.6808303043003989,0.7905594858751898,0.02308801619307866,-0.008857676035438413,0.4211223241658806,-0.39035560312537954,-0.2370656232289855,0.31226015232942134,-0.24746363809751581,-0.008987844704344525,-0.04205421224345697,0.47435018053087186,0.22582638333793278,0.36586200772962707,-0.16440403556066283,0.006366875505220827,0.7559774110656737,0.2526556958941358,0.12424360410648104,0.5468080799122846,0.4146563691587851,0.5653378577386181,-0.23498528444982603,-0.0670175918984795,0.4199035974616783,-0.23460359931747607,-0.19632777817171448,0.21068168580229202,0.10486616163207566,0.4446987559754013,0.7106095722179989,0.4299052735607931,0.059816414657945745,-0.08595472527089812,0.46004716492780084,0.20089951213538917,0.6054170540055995,0.39901542639117443,0.6625127734391132,0.5426337736363682,-0.04089761664358161,0.6225773090529776,-0.24943371371070405,0.1831980748598322,0.004655548726702717,0.480498917127824,0.2765005714666923,0.32151823564853277,0.05382145392915926,0.045668080925637185,0.3468856173087427,0.25935438107609843,0.6520681319299885,0.5365113334144372,0.15021733208352267,0.3008598433934388,0.4367316124903193,0.9069690795779917,0.28128328737075164,0.0013626765731841958,-0.20744693644380915,-0.05449017356955247,-0.30917443733371713,-0.3216338393855682,-0.023148378510536603
Hippocampus_R,0.2921372837380385,0.46468764504468374,0.5395426364054776,0.14444187939378342,0.11164689089492821,0.5144092149706516,0.8238060888889895,0.7756318503518874,0.7142391419312639,-0.529900611141365,0.6098485922640307,0.25775990680224703,0.2290013041990145,-0.25762846710015486,-0.22345528906376103,0.0714996935932048,0.6060377058284127,-0.5634519114722196,0.057088041638893396,0.5671725093388559,-0.30406232524989424,0.5758646133223051,-0.46242816117202773,0.843535560233036,0.42721628313241744,-0.06300170566487771,0.17874213753895943,0.2850714419851256,0.6510472642795957,-0.14480963841023362,0.7375146387327483,0.8289383758641012,-0.32988325801772117,0.35855095760987576,0.008763369763483951,0.13827808045788695,0.6822272509799523,-0.7215912150370934,0.7937190520232036,0.43954810800604266,0.7638149445811344,-0.635988325596297,0.6869990098413422,1.0,0.7667104904519383,-0.5994595341619078,0.26152406217301977,-0.31230424513663957,0.398450352021777,-0.044038033359276876,0.79643849487598,0.6824182957198249,0.6324414198658083,0.7539564325743339,0.6557681706300571,0.8435897453054778,0.10256806280864252,0.5767016554278266,0.43665882697457187,0.5357846138434464,0.36220684487932037,0.3793226879049484,0.06866221955681555,0.3191328379443486,0.6533574321326793,-0.6160962772939937,-0.3902867575730321,0.5185468688308337,-0.4676339493430628,0.2945002571830897,-0.42627119546955033,0.7363466871438885,0.45469447286803255,0.6169458120914065,-0.15812337669193738,-0.05091002747424288,0.3772926613421585,0.08346702347410753,-0.06564141060852123,0.840012230033887,0.3384432762507573,0.8335058031204894,-0.05343488013201044,0.12811995866597964,0.419214702014499,-0.4942739354372596,-0.37736741961461284,0.13154807714090677,-0.06867325576675586,0.41141064759515744,0.9221627031949164,0.6463164991369956,0.40065739284797386,-0.3516549876293006,0.28605302524598225,-0.03484792047858453,0.4514013018975444,0.6807405537685375,0.1587400702907039,0.754143159314784,0.07408043211286125,0.8492056445220564,-0.3729645465776483,0.2292524049407032,0.13664737194609552,0.6437976773708564,0.35733070053816657,0.3967185398356809,0.28312918379621355,0.3761261506200473,0.7285330060503622,0.5320053111516384,0.5072056891611856,0.44986800444608394,0.454309468137593,-0.10031656139974515,0.6390874004442434,0.49040094609708973,0.20476534080009384,0.19212874525815948,-0.0637704551323733,-0.3500410699250073,-0.28727597007548755,-0.4233599819516942,0.05530516744303351
Supp_Motor_Area_R,0.28753803727989746,0.4775226091003146,0.54629148571479,0.2650121582193307,0.2795073748319361,0.44790587868307274,0.6658192239926084,0.771506929458837,0.6802550938609195,-0.2789576556188097,0.5276786629487303,0.019524823433845588,0.30117180643176034,-0.09325646789699764,-0.11804861829535054,0.07819627113241777,0.7792607589096276,-0.3577406532478078,0.0021474762121351286,0.5175528635132476,-0.0729865027926692,0.5570578803661026,-0.22672063290204142,0.628615904026881,0.38386512656227056,-0.08846476548922999,0.1779020030241563,0.22220545346537016,0.7024183502418919,0.0561878861423009,0.6007954441818617,0.889737715970034,-0.19546574363715372,0.5874415135880507,0.08537183260689794,0.3653718838240239,0.7723661478221527,-0.5174771237509689,0.7889701772953623,0.4562374351083609,0.5715006577412884,-0.4306432685467653,0.6943290893446378,0.7667104904519383,1.0,-0.34828024996639867,0.1820807453819054,-0.17663698950220066,0.20324512513664833,0.08159139051688938,0.6999959933341686,0.7692192569720848,0.6574751840840025,0.760688353569402,0.601726108471452,0.6801465039032659,0.18076174191613795,0.5037558058233614,0.5463058164260087,0.5640416967623897,0.5754738415528727,0.5131329620543987,0.1856372736697523,0.3072425192255508,0.4890197384478585,-0.4284170046986264,-0.15289477242845445,0.48760713927137067,-0.2200035316820925,0.43340131986781877,-0.19197402773172909,0.6217787456842572,0.4291165213775974,0.4705475915272563,-0.08472613302304811,0.1672952689301035,0.5749676132588166,-0.022573780128857336,0.13282620517698207,0.7291773968879838,0.3528979520457076,0.6854136087500832,0.05322129404716707,0.03050721477961626,0.49562210360352454,-0.3948368515566967,-0.2646071692000944,0.12271029968927866,-0.03698538211691969,0.43862020231698784,0.8330943430685971,0.8181050359689378,0.5157821279031358,-0.23331911074734685,0.28469978524179385,-0.01231341592681531,0.47594493208305216,0.8308940021628559,0.25556341827699425,0.5902294045892512,0.0902107630523992,0.7569517726712022,-0.041519364860675756,0.36511766295112347,0.14249147853305436,0.7640215872148393,0.12212222443597245,0.5218286441043524,0.21921841353981855,0.2706231346144857,0.7107271778979213,0.592719115257055,0.7364284769968232,0.36462610340939633,0.3918452401557858,-0.06884027314102192,0.6020274197500526,0.5206449622985836,0.17004590159361022,0.24500254340002628,0.0829688674470128,-0.2717558209489221,-0.1134774697714807,-0.20010807442874232,-0.02344799153386718
