,Fusiform_L,Vermis_10,Vermis_4_5,Paracentral_Lobule_R,Olfactory_R,ACC_sup_R,Thal_Re_L,Frontal_Inf_Oper_R,Temporal_Inf_L,Precuneus_R,Occipital_Sup_R,Occipital_Mid_L,Vermis_9,Thal_PuA_L,Cingulate_Mid_L,Occipital_Inf_L,Thal_MGN_R,Frontal_Sup_2_R,Supp_Motor_Area_L,Thal_MDm_R,Frontal_Sup_2_L,Putamen_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,OFCpost_L,OFClat_L,Vermis_1_2,Thal_PuL_R,N_Acc_L,OFCmed_R,ParaHippocampal_R,Calcarine_R,Cerebellum_10_R,Insula_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Cerebellum_6_R,Thal_VL_R,Cingulate_Post_L,Pallidum_L,Hippocampus_R,Thal_LP_R,Lingual_L,Precentral_R,Vermis_6,Cerebellum_7b_R,Cerebellum_10_L,Temporal_Sup_R,Angular_R,Thal_PuA_R,Postcentral_L,Caudate_L,Cerebellum_4_5_R,SupraMarginal_L,Hippocampus_L,Thal_AV_R,Calcarine_L,Cerebellum_3_L,Parietal_Inf_L,Thal_MDm_L,SupraMarginal_R,Thal_MGN_L,Frontal_Med_Orb_R,Cerebellum_Crus2_L,Vermis_7,Rectus_L,Cerebellum_9_L,Thal_VPL_L,Occipital_Inf_R,Thal_IL_R,Frontal_Inf_Tri_L,Red_N_R,Thal_PuI_R,Precuneus_L,Rolandic_Oper_L,Paracentral_Lobule_L,Frontal_Inf_Tri_R,Cerebellum_7b_L,ACC_sub_R,Thal_LP_L,Putamen_R,Frontal_Med_Orb_L,Thal_IL_L,Cerebellum_Crus2_R,Thal_LGN_L,Lingual_R,Cerebellum_8_L,Frontal_Sup_Medial_R,Postcentral_R,Parietal_Sup_L,Cerebellum_Crus1_R,Thal_PuM_L,Cingulate_Mid_R,Temporal_Inf_R,Angular_L,Pallidum_R,SN_pc_R,Temporal_Mid_R,Raphe_D,Thal_VL_L,Frontal_Inf_Orb_2_L,OFCpost_R,Cuneus_R,Red_N_L,Cerebellum_9_R,Parietal_Sup_R,OFCant_R,Olfactory_L,Thal_MDl_R,Frontal_Sup_Medial_L,Cuneus_L,Frontal_Mid_2_R,SN_pr_R,Rectus_R,Frontal_Mid_2_L
Cerebellum_3_L,0.39746544727966193,0.655220529467966,0.13135678276959334,0.4275546723195151,0.5945617956520006,0.5079165177749717,0.15331208338954014,0.5654790383324307,0.507502924802032,0.31947835346484893,0.2857171221046851,-0.14894437338732475,-0.4093683402017521,0.35749129827227477,0.46378231137485637,-0.2762286493781596,0.35994860821329255,0.6693025105472691,0.6936934073870002,0.23059255868226464,0.7587281989969212,0.686696629554004,0.6104753929565111,0.3853541461162308,0.3615935462107095,-0.0009396246246662844,0.42379786685656967,0.24705239833865736,0.8076339368522315,0.23784183900970465,0.6131637852717409,-0.022578847603698805,0.528800931552527,0.6485362521024093,-0.3685489709878811,0.10827807687486275,-0.1361297321946464,0.2862384816952247,0.39028364056419323,0.7600660574639404,0.7043355242721568,0.00602472119816347,-0.30561773891004684,0.7443311219205848,0.04682749359495986,-0.40914200478946466,0.165556135773133,0.5831703946259885,0.007813544044860225,0.13635544257846058,0.4429413692830126,0.37500680086829813,0.49382707435066,0.4153471997723318,0.5046996084351093,-0.008144864989494923,-0.20286760025663134,1.0,0.2942995082148517,0.10558017904222422,0.4990691871225102,0.6163363426755032,0.0752143903161566,-0.39594013312192144,-0.22001869478474256,0.7177405874478383,0.1814269547703747,0.5989550067588524,-0.41690991694346946,-0.058459524393529715,0.713977288247183,-0.28189136099522566,-0.09101013347851117,0.3227449233707541,0.7200323166231943,0.5668750536603114,0.6621001944851075,-0.3569598968716642,0.2944685971838059,0.4553239391929982,0.6767280381875705,0.22668435602449966,0.29448343475942496,-0.2303067283963866,0.4257059257301142,-0.09746500818604362,0.20105925918487305,0.6505869869415588,0.5736134028902922,0.23103038033003703,-0.3731781218143977,0.28241187922577277,0.4636880454839605,0.2241381271336037,-0.05326883739264814,0.46168119638356686,-0.036015662938072214,0.001871840732787451,-0.07662875921504005,0.6290986009690466,0.3396820726004512,0.6758353603490674,0.019125961074160126,0.6715577425673821,0.1474252988923234,0.1623740570508725,0.5990482948835177,0.5211839847634097,0.07786514269633622,0.7486438911739975,-0.2080531293032012,0.6625274205138567,0.513667186983503,0.5945580189392506,0.7172571390664703
Parietal_Inf_L,0.3229242941704506,0.49937156798544624,0.23772098065968383,0.5171398281592035,0.19715513825002687,0.08807379220841988,0.1611323230074968,0.4954542250230997,0.45501418813132916,0.6702419713218659,0.8019662254562938,0.19354808762003728,-0.22536545111424425,0.04057713756167977,0.708505316059814,0.012894378456559516,-0.05157936966934127,0.36293204799789675,0.2753109409524611,0.3652155548968896,0.3876148788996742,0.4746906727754507,0.3582986420177894,0.279363945186275,-0.12050014992285116,-0.23208665068797277,0.4106958391088418,0.07931697084263217,0.08624064239735241,0.04265671102758972,0.35825183671709243,0.22304690213446168,0.34114419130690943,0.42393873616876643,0.12107579491214128,-0.03127654767815527,-0.0396065772182994,0.4247328349466601,0.3236116642713051,0.4056444735558899,0.36220684487932037,-0.07394611837455574,-0.10542476480825821,0.3753124168798186,-0.0158148711101054,-0.015508395079257413,0.045407524033929864,0.2811267377802208,0.530586687185241,0.2676214296524621,0.7801520392946301,0.49810748127508464,0.3929141795891534,0.5957558879191375,0.42437374449204224,0.09117616224990566,0.17990291748605383,0.2942995082148517,1.0,0.3582812304564705,0.6007627291910121,0.14805621534991847,0.10721135824227941,-0.23185849110108459,-0.0929039030994384,0.2488729798104708,-0.13755815896616314,-0.010431215081701008,-0.22328191408704612,0.15382323505181147,0.3789243458411428,-0.0041881497800122965,0.15267516805807615,0.6808303043003989,0.5145396260602254,0.6876864953183399,0.341624425444721,-0.17628272985154209,0.03225814613766841,0.20198635477850518,0.322335335612847,0.03633210655687183,0.10169547473841933,-0.21236047909015773,-0.13835130042537772,0.07675571218643576,0.11607612437015713,0.4196196176616244,0.6519633900857847,0.8443665238020251,-0.2326411615998913,-0.022238606827909776,0.6870221882995706,0.03798412482603279,0.5714528049690084,0.4076324464494596,-0.17059012164996679,-0.08515167264694828,-0.019633573535522683,0.34790570681287325,0.0494439079073683,0.27567533563733215,0.5217436463053947,0.11649731354631385,-0.2014049459131764,0.6780175805108803,0.19585192878298663,0.30334726319625005,0.27834660398970357,0.5423154369846461,0.4887819565140881,0.41601999004332896,0.4258517151528978,0.2933649203431771,0.4047654267387231
Thal_MDm_L,0.37355058835283256,0.1697890571081125,0.11645334337296412,0.32057044109072697,0.14714803491268982,0.12789249904094957,0.15949018264310327,0.3877943344711668,0.3547981673072805,0.256348337577569,0.356919503150539,0.10199081553365578,-0.03707988279799348,0.2363095583968068,0.3076172168250489,-0.05431342688770807,0.04574874492674224,0.27373567892119555,0.2830099167011661,0.41640832788647764,0.27337154442550937,0.4617259288352851,0.20175760206113566,0.18115340230142368,0.08815088244236066,-0.021628454415173505,0.29289882360862796,0.2148579000280889,0.024658868060385204,-0.11708243611669589,0.26950184017665213,0.10193502487873803,0.2653591171272959,0.2668047964137316,0.41595075111843627,0.022470431290703304,0.09539218441527623,0.3532984717415847,0.4382435644550671,0.22427092191460285,0.2290013041990145,0.22492439621352475,0.11470892825034908,0.20710622819122018,-0.13984943381012113,0.15893157156347365,0.18208200193696764,0.13222525743610616,0.2995928515287387,-0.044888227286754866,0.24958439307512106,0.553384717235697,0.24342249723564663,0.29738664022110745,0.46659103421329096,0.03520331994138737,0.10658527655973823,0.10558017904222422,0.3582812304564705,1.0,0.3078363461433756,-0.18101940283623638,0.12730349350047387,-0.0009741351900695595,0.04937297744074078,-0.08960500103454903,0.027617434845694646,0.24470759075005233,-0.12806634542053752,0.3537462782507654,0.2325174727184322,-0.038025758051765855,0.5772598860284898,0.26942726327371136,0.2997673720842051,0.3147698754056623,0.3467003321465154,0.05504503020120771,-0.11946357564908208,0.36747990230555044,0.1642088062076138,0.02684538204408595,0.15461601476430553,-0.03043434184240977,-0.16041606531285427,0.17377234713399534,0.15478691952567752,0.3393898878883948,0.282583722173964,0.271498189149559,0.06848421179086944,0.2986918255620004,0.44123529934302813,0.05624261605417526,0.2366706148387459,0.3054818419247042,0.16259446439165676,-0.058417848282793096,-0.032201083742570205,0.3534850922388418,0.2906929895081069,0.024111083193217833,0.29449477298577575,0.03424829508617489,0.009108223894405647,0.2360337186442022,0.03081199379549005,0.20623455608136873,0.2678066031126476,0.2600908599704215,0.22941683400002147,0.2156684248302689,0.27145727084113114,0.09659360562459937,0.3573199452682051
SupraMarginal_R,0.41648793682122875,0.5866304796033928,0.3179384830411787,0.7004170606277771,0.2629172622019261,0.2873595042281387,0.06030967792347933,0.6250925029253406,0.4223602750334296,0.5896596836751752,0.6095403995452047,0.0693660601635541,-0.21817491321154914,0.29847754911259966,0.6347105257312724,-0.05849986835847723,0.09296817848188808,0.640329559459119,0.5527932629122096,0.30436199019743965,0.5453303728513935,0.6033358301044359,0.5229088594530852,0.40042229792191525,0.1284068756980972,-0.07872067352379748,0.4411169573776144,0.13857310889501737,0.29631223200158413,0.03167848947030727,0.5342912689969735,0.22451370830490325,0.4681299485478492,0.5859791410982242,0.04746344095418386,0.09254558970880895,0.053083433181459756,0.3453329583872453,0.5879849050056148,0.44537275881865807,0.5245097557436871,0.1405650522128608,-0.008102638925928548,0.63507095787003,0.05113603351860371,-0.12198980799110458,0.2122406060986223,0.6557153802450596,0.5974863600392603,0.044023605583797275,0.517194178850818,0.4740586063880861,0.5111861056248224,0.3092138427328186,0.5632430614425316,-0.13893891338422967,0.12266082497680983,0.4990691871225102,0.6007627291910121,0.3078363461433756,1.0,0.12875245997901424,-0.062275263909836835,-0.2903127512604519,-0.07748691167706759,0.2721087292162683,0.04827522328506928,0.36652836545271966,-0.20093538638514435,0.11557565304240441,0.3859317899059708,-0.03526482328311121,0.1814295889285371,0.6165844433035499,0.5258309204729906,0.5585978389060027,0.523542072015107,-0.04078658105713935,0.053892723706832846,0.2745840616136598,0.4298251809293534,0.1987124357466885,0.24507632133680762,-0.11078278517945644,0.03104701800812503,0.20087679781849502,0.2449331848150771,0.5315469927734078,0.6917342305274503,0.5449533680749973,-0.10381629259197497,0.20691511939018803,0.6990450112577609,0.3991125241758367,0.20390327300225175,0.33746316788066466,-0.13240805074313186,0.255995325183348,-0.06815245809537214,0.5045616974232028,0.3442646507332175,0.4200831129965064,0.4837097664548399,0.3487732950940919,0.08454467680735601,0.4430226709418824,0.37715577113879833,0.4512609170352093,0.17421144908683733,0.601580251503119,0.3193625845430327,0.5809825239035922,0.4434788699733986,0.32246386004165195,0.541371801094212
Thal_MGN_L,-0.061855902076482026,0.4259905880373078,0.3163928421600208,0.3187808308642244,0.5306784072463613,0.32363867412312564,0.15625403710193198,0.4776291338022736,0.08692370993792467,0.4253583870649641,0.05945462017919661,-0.2682809694437592,-0.3027062036702982,0.31651056253587756,0.4434922442554493,-0.2057570812756249,0.20492292928882938,0.38045942065134664,0.35363316972399067,0.2730153147631155,0.4865085544650452,0.3541388413760768,0.34366939176285616,0.5213419795309762,-0.12826302704868986,-0.08464559714279636,0.176189996103837,-0.26432571752186723,0.6043419088849448,0.3864670221544345,0.309033886096551,0.12490503567866004,0.27068142494587083,0.5583813416487079,-0.4743339873813824,-0.2617562348023222,-0.44994854373090415,0.420417246455784,0.18201206128291222,0.7214161780459283,0.6169458120914065,-0.5706287201005921,-0.27877107087686553,0.512089889121921,0.13156136917611402,-0.32420169817302136,0.03411510572726477,0.39530184352363124,-0.058386170713822565,0.571252169012608,0.4316885940861533,0.24893934434619466,0.3630332376973817,0.1013018798430989,0.316078644441906,0.26725459366881893,0.0019628354303776767,0.6163363426755032,0.14805621534991847,-0.18101940283623638,0.12875245997901424,1.0,-0.0018756291736302996,-0.3209299553071721,-0.44368468198391037,0.6867868508972681,-0.16416328584578652,0.3280142838699279,-0.2545142351591494,-0.048548094787119696,0.676826478007785,-0.21205234264410233,-0.32506077479932044,0.36586200772962707,0.5424641168075754,0.4610035789610476,0.509349186290946,-0.3194491349535239,0.482726742687677,0.16851020875378794,0.7223917055848244,0.180170001440064,0.09283687947759331,-0.320041722525876,0.5389788986384972,-0.07989813992552984,-0.07566070059688003,0.2868484537839712,0.4716664579587751,0.24145912607039058,-0.5656291485194421,0.02354860455674036,0.2965279341732535,-0.01311844982674798,-0.07684267231549081,0.6058293641553139,0.08692646204540379,0.06966995091992191,-0.008676633542402097,0.49704674653862996,-0.08185180856165883,0.5840494827231308,-0.17596473100592336,0.5126731899402013,-0.21921081206775372,0.29095429601807893,0.4844462351920152,0.23033793813506961,0.2334601436339415,0.5062453811292298,-0.271329785657901,0.4972376193613432,0.3562080555795353,0.5600013096978464,0.37449274620914724
Frontal_Med_Orb_R,0.2117783786006663,0.015745463155543597,-0.28148681120542757,-0.1768725022280772,-0.14871644437684978,-0.0019436474027670324,0.008320360497436055,-0.008168728040659426,0.24481181976310173,-0.08520109562007168,0.06285635885614904,-0.07559202009748718,-0.22499756364258386,-0.2090938340768069,0.0013396456836931674,-0.11239371733618772,-0.007612681438195901,-0.04817521074969902,0.048185331405787436,0.05157229333595393,0.12175380054248723,0.07166666538277854,0.024395214479497274,-0.14518613347478232,0.08828609771507556,-0.300102985332982,0.1338370859378502,0.20233716693369613,-0.030176310847961744,0.1306595420112786,0.046080544341464504,-0.2571003841659166,0.08110940162771534,-0.09231017254078594,0.17579718147281903,-0.08170340487220984,-0.08548351700173233,0.04522777502676448,-0.12267749039332432,0.029284743749286593,0.057088041638893396,0.11709232660704867,-0.2433923376880791,-0.08054453594775958,-0.2157690394095373,-0.1351972243233589,-0.25411549182453474,-0.26520738877546923,-0.16850054210962942,-0.018525011372894203,0.1137976322689408,0.20871445441057615,-0.09339482215875945,0.20601392705391677,0.12336856717774705,-0.12245799017869834,-0.24486347535583838,0.0752143903161566,0.10721135824227941,0.12730349350047387,-0.062275263909836835,-0.0018756291736302996,1.0,-0.12400463672606506,-0.09693261219906568,-0.02575281196397317,-0.1092710051308287,-0.05252120642785477,-0.2623032365932226,0.03601343435632799,-0.0052624998394779614,-0.051808721460203766,-0.1081374785759519,-0.05521464873535307,0.1433860666324863,0.08779524660354655,0.007603028578200478,-0.1680458746340275,-0.3301647125568608,0.18502309098434777,-0.12696153747598765,0.10598935720784741,-0.0612781569963853,-0.2616582162260093,-0.15303253072479286,-0.24252359451215938,-0.22362803600341327,0.047161800766734846,-0.011424445369400474,0.043850907041474436,-0.1508091737076121,-0.10120644168721213,-0.04532734132524854,-0.21908273975574755,-0.03064986437727633,0.11455699058712566,-0.09483580475273923,-0.3216856124044417,-0.10373261669138428,0.10026273786613686,0.02341176051261905,-0.15914307319159,-0.08645706116390924,-0.11770699502815798,-0.14833496646045247,0.048533201724664875,-0.1223411290641508,0.1437756161001171,0.04494816209361098,0.12288381118298304,-0.11865981006739094,0.050411009127665704,0.1840305740755263,0.01004376673124929,0.07168203931227017
Cerebellum_Crus2_L,0.10982631781964368,-0.4712072506721573,0.2281773246783653,-0.2601560549668869,-0.4724394336689604,-0.2023932459460013,-0.012795969053094595,-0.32244635455204623,-0.09040337854988013,-0.2230643781142761,-0.12189112550439513,0.5232222352174599,0.8053003188701952,0.03785698715592958,-0.36392614379754273,0.4047462583391483,0.23186189118028697,-0.5656376113239608,-0.35430649735954783,-0.2481830276747792,-0.5164686090851432,-0.27622844581597605,-0.6406861889435824,0.19679755307778773,0.022700149686043152,0.5175131441705009,-0.495359765434458,-0.10303297389254047,-0.32607214692437153,-0.05504039545790387,-0.31939102498251976,0.35249313526731324,0.0009163790497498139,-0.23642105467132357,0.17950216803783978,0.27245013900215964,0.5814152565110938,-0.17710237094788106,-0.1520723590411578,-0.5459887356541564,-0.6160962772939937,0.07832739594301735,0.6414364376533029,-0.4318035791219731,0.5374102515864588,0.6266923662486314,0.5222316866538885,-0.2305243030351685,0.0731867969544493,0.05027443591084443,-0.47329610188706517,-0.4110255188942676,0.17873931176928493,0.2042457143759763,-0.3333209812489815,-0.20910459411227578,0.45023477044429877,-0.39594013312192144,-0.23185849110108459,-0.0009741351900695595,-0.2903127512604519,-0.3209299553071721,-0.12400463672606506,1.0,0.5793966792440827,-0.3558528084393345,0.5716669732915143,0.039911593105125494,0.7025670243106052,0.2958118038242636,-0.23216491898327835,0.5028486453959964,0.025541605514010867,-0.39035560312537954,-0.2621348325090749,-0.4285685590617523,-0.41328125293076584,0.5169045770976217,-0.17062598008800578,-0.499586945923864,-0.3147009512469266,0.13607726689235414,-0.11541146338373288,0.6327014097282583,0.20521823812783774,0.4684109626996621,0.48855975958223763,-0.5479543328585572,-0.4163633202988336,-0.42760003970878646,0.7527433893187895,0.3435574452651935,-0.19124463940704947,0.17788040521329496,0.3294162472732749,-0.272518265567652,0.0637767092322815,0.2494801961840487,0.4015279252832599,-0.5207755993896674,-0.05467096463230171,-0.6401426413619106,0.1642675700502259,-0.13076280364171128,0.5291958083902221,-0.3349521835239174,-0.6702285340744883,-0.507193890634022,-0.09626641127131359,-0.5589300022080166,0.17488596498959363,-0.6539928355634509,-0.39714577661909684,-0.5455803113938176,-0.33589320944448303
Vermis_7,0.2829877047215545,-0.27847179525309296,0.18954011700958528,-0.13250312153464783,-0.34761221218249483,0.0059805675461257115,0.07884472031684911,-0.2724316828750274,0.07435772069875118,-0.17452818387493088,0.01890741534833458,0.572863423751644,0.6585476475750406,0.08310586588097446,-0.31017441039151283,0.40321398578277406,0.25264598550517103,-0.2940172565064401,-0.1760087258908855,-0.18727334167789825,-0.3493744324667596,-0.05236385716913613,-0.36232667228410703,0.05288081261037357,0.2146070052127435,0.4576345426595901,-0.33788486781786625,0.12703403075287029,-0.18108764386749027,-0.2700722087330269,-0.13389177336702165,0.3760447975769908,0.1706946701167019,-0.1290098964035366,0.30394486492923695,0.5135454187953147,0.7698111524442696,-0.22218072140165732,-0.024324803370418438,-0.3903271600290374,-0.4676339493430628,0.2718270652962575,0.6216276296238359,-0.21572336479245255,0.49044316304220714,0.43604359329363723,0.43100353688542953,0.03990301803534319,0.13217022549648477,-0.2509039892888338,-0.362271352027078,-0.3268878349825041,0.2017880807318464,0.25517270486725996,-0.21260513897451133,-0.19518852849682924,0.38644130939864735,-0.22001869478474256,-0.0929039030994384,0.04937297744074078,-0.07748691167706759,-0.44368468198391037,-0.09693261219906568,0.5793966792440827,1.0,-0.3712041188043846,0.6765312861627263,0.16361858467421372,0.6233092765097435,0.19940829218024297,-0.25839631980717126,0.475527721303681,0.1537397214261983,-0.24746363809751581,-0.22647657038385452,-0.2626251940353117,-0.3235364939851127,0.4407879716189572,-0.3260678942919501,-0.3445939772033656,-0.2333285942795694,-0.0009982705943204595,-0.0485786106112626,0.6379236638573514,0.1612281958672842,0.47011317141333964,0.5738152179322279,-0.189705392822654,-0.2665246497234997,-0.24580554178172181,0.7545101772388297,0.4355372483207407,-0.1414656127637827,0.49878786836650985,0.3767653226026235,-0.45851977309810843,0.09922285708822055,0.3715008948908656,0.31818204503623776,-0.4876441416143609,0.10846445509133587,-0.37254585536455376,0.31384450548446186,0.05832666001390807,0.7056166491889356,-0.2848707732038174,-0.4595509342072008,-0.2691974630907075,-0.18567451328970888,-0.34566621064871556,0.2710284819764149,-0.41388328716227135,-0.28587617059821097,-0.4461178129396196,-0.20884299988731655
Rectus_L,0.0907037256066126,0.5144201422665702,0.1984418222879732,0.3113612366244932,0.6027121771580914,0.2997388267553133,-0.10744659935203871,0.35963390717614696,0.21401791657686794,0.29880716966632787,0.2289375465417877,-0.137763996964902,-0.34000735160578777,0.39048607811547925,0.3619406187208248,-0.2407374464846126,0.28401775850755706,0.4941721173524509,0.48447175839286566,0.0762376974761646,0.5453880487890458,0.42640746084686326,0.42222081928951466,0.3631691709963525,0.0655671886489343,-0.026069523739499098,0.2694970719069232,0.03185074387900363,0.66190455553651,0.33936468614674525,0.3815291566878983,0.04366515980088574,0.3516459450161593,0.5230565840726363,-0.5064695237466349,0.06008649425846508,-0.2813817711199992,0.20319214966403357,0.09043714304277095,0.6924690404867437,0.5758646133223051,-0.1923673691127937,-0.3452733872743152,0.5835944339064931,0.12082114166081259,-0.32950564141668387,0.006345478157819108,0.4444883725166338,0.029927392356473886,0.42633761205234344,0.422385541328742,0.2253149936978255,0.3486381546663034,0.2291133349051493,0.2865971363018796,0.052385849402287056,-0.09122509299304409,0.7177405874478383,0.2488729798104708,-0.08960500103454903,0.2721087292162683,0.6867868508972681,-0.02575281196397317,-0.3558528084393345,-0.3712041188043846,1.0,-0.031850116620275905,0.33482270770729383,-0.3009018866838754,-0.18537069245744547,0.5330397678714872,-0.34203139836581375,-0.186353492685554,0.31726057764099297,0.5171286553521388,0.47259035425070517,0.47213636061903697,-0.27834625350497816,0.4497666141361746,0.23901045021460385,0.6869439542656598,0.11070157373874438,0.3422478824364413,-0.21775347947630658,0.40392287682905176,-0.1464161253337918,0.09163456915432266,0.4468243537810733,0.47429701941035995,0.26216454586902693,-0.4548228421693492,0.10667338104382157,0.33527213541683576,0.006724974510118376,-0.046288396090478634,0.44391728630715777,-0.12370098635699918,0.06625181967357083,-0.04593152103731312,0.4653800512902794,-0.03656836378702829,0.6107985670360565,0.022650197605238117,0.5018853577446922,-0.1043953675068363,0.2137743541507908,0.5538510326033009,0.207830599458882,0.10329973894736444,0.550858745545761,-0.14925789639439224,0.5154760710106523,0.43121723581689536,0.5316471639491562,0.44570101765200854
Cerebellum_9_L,0.5260839316298771,-0.152724800666771,0.2829615073606384,-0.07148218631519959,-0.11809881792383058,0.06910299101030504,0.09259768329534034,-0.11576132116079574,0.21586232034211067,-0.14637839278035694,0.07322989519842577,0.6837021505796985,0.715318090211591,0.37599594388113455,-0.2458902969977121,0.40398745287370064,0.4915698701930511,-0.1924982392625923,0.011623069464851,-0.25388857078645877,-0.14499794071638655,0.14240118477427582,-0.36400027240548327,0.31708297672010327,0.4901977596011197,0.7206223136287995,-0.4207390308052698,0.14079832354328276,0.1741312555232835,-0.15826208439112827,0.023205026935896187,0.42897575940312194,0.414413854662956,0.026167650594684486,-0.04888735752623045,0.6237071406917098,0.8370960013184228,-0.23725344057180256,0.12713949810890668,-0.19625042201003423,-0.30406232524989424,0.2768950827154308,0.6368086309196195,-0.06647008142394124,0.6825197964725919,0.41952135277855196,0.7261668356599775,0.16839163808966148,0.1749336533262311,-0.1584958984832999,-0.4364870421484802,-0.3724088194372825,0.4822633029189442,0.45650296024928994,-0.09634413127123981,-0.2247713235774318,0.3893346069914982,0.1814269547703747,-0.13755815896616314,0.027617434845694646,0.04827522328506928,-0.16416328584578652,-0.1092710051308287,0.5716669732915143,0.6765312861627263,-0.031850116620275905,1.0,0.5216176810796043,0.6248402964492816,0.18506667410249822,-0.015627044834040274,0.4296986895419046,0.0515980472186719,-0.2962757113928595,0.05898075136565465,-0.2602183094584573,-0.18935902336560093,0.4462929484916871,-0.1129778559723449,-0.32789082142914766,0.005500274438360017,0.0793910001536499,0.28519210030217473,0.7794266990857212,0.5591323224191808,0.5299721786922181,0.7973589920501705,-0.11068271079788461,-0.21303251623710148,-0.3937641905127369,0.7706617834231086,0.7615265667338097,-0.0069980893248697135,0.531338977004157,0.4278730841439082,-0.2832342534536691,0.09434443872218852,0.43804766894457825,0.4096278256517229,-0.35906113975935017,0.3107990981804729,-0.2319571832063589,0.2848063439363126,0.3305607450655672,0.957398683204896,-0.3728947792815888,-0.37182979495551827,-0.27504433258856287,-0.22579534223109207,-0.2004076672414251,0.15400441904421666,-0.3648041260329067,-0.15193275716642585,-0.3556978892179914,0.016595138245766333
Thal_VPL_L,0.5655380659373436,0.3781013915335468,0.47026682109984647,0.3597107900113655,0.3138472630383703,0.47124403076574656,0.1296084422879002,0.4315631685573167,0.42504639228600866,0.28430825801686493,0.2340497051723949,0.20167531955648244,0.131732425082785,0.6637132326743094,0.15029938570009654,0.08487009579387356,0.4782498321817619,0.4579795246083139,0.48561098506465916,0.2046173711538842,0.47943352534574424,0.6306448925462836,0.28735336002187956,0.5628277389743126,0.5199773630068236,0.4118207996958841,0.025202589047628232,0.25360191835487345,0.6105451589237241,0.15700938129459577,0.43938845161212087,0.41103675623339336,0.5057026522339508,0.542941129407337,-0.07725964878244622,0.3709275541862165,0.289904805389235,0.17158643375572505,0.5057098418751691,0.4227114730586418,0.42721628313241744,0.12910413522854552,0.3243489516221456,0.4576654733209615,0.37493524369017134,0.0019012882660892163,0.5193952207667162,0.5451891398567135,0.27173884143028726,-0.022215779793669725,-0.009142318440649073,0.16196637138700395,0.6151665501719794,0.3641796481677575,0.46406373707914284,-0.1886360680241741,0.2858442280721089,0.5989550067588524,-0.010431215081701008,0.24470759075005233,0.36652836545271966,0.3280142838699279,-0.05252120642785477,0.039911593105125494,0.16361858467421372,0.33482270770729383,0.5216176810796043,1.0,0.11148332543361626,0.16483603647344913,0.4303483336582443,0.1282606858159181,0.054657894328525004,0.20348851814271537,0.44849064433422714,0.1933747538343013,0.3932473220456925,0.048175500191397894,0.038316160533118246,0.17704095330837455,0.4948396272587715,0.27795962308759065,0.42757056178280883,0.22485892861769693,0.621499575253207,0.4589774306614955,0.5202209510358167,0.42323356864151646,0.30728520942152954,-0.059699432356750834,0.16609483351597396,0.7197008288734174,0.29145529378979784,0.5224558295021545,0.15230895686757623,0.20369957683566853,-0.0017427511521227387,0.4525106918316774,0.2066897043967292,0.40978448707501414,0.49509545418475087,0.2989723452436297,0.3047428616975417,0.6188841230422134,0.5150851292110358,0.02575088134069395,0.24237617366948766,0.271043176280677,0.02872531962474567,0.39927106045512323,0.04133590395056983,0.3137191968292809,0.28095528592754404,0.17577789326763762,0.500127340718075
