,Hippocampus_R,Vermis_7,VTA_L,Cerebellum_9_L,Heschl_L,Cerebellum_8_L,Vermis_6,Thal_PuA_L,Cuneus_R,Cingulate_Mid_R,ACC_sup_L,OFClat_L,Angular_R,OFCpost_L,Amygdala_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Temporal_Pole_Sup_R,Postcentral_L,Olfactory_L,Vermis_9,Red_N_R,Occipital_Mid_L,Thal_MDm_L,Thal_LP_R,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,ACC_pre_L,Thal_VPL_L,Rectus_R,Cerebellum_Crus1_R,Temporal_Inf_L,Frontal_Sup_Medial_L,OFCpost_R,Cerebellum_10_L,Thal_Re_L,Postcentral_R,Rolandic_Oper_L,Temporal_Pole_Mid_R,Putamen_L,Cingulate_Post_L,Temporal_Inf_R,Precentral_L,Thal_AV_R,Parietal_Inf_L,Parietal_Sup_L,Occipital_Sup_L,Calcarine_L,Vermis_3,ACC_sub_R,Putamen_R,Thal_VA_R,Cerebellum_7b_R,OFCmed_R,Cerebellum_10_R,Amygdala_L,Vermis_4_5,Paracentral_Lobule_R,N_Acc_L,Cerebellum_6_L,Thal_PuA_R,OFClat_R,Thal_AV_L,Calcarine_R,Caudate_R,Thal_PuL_R,OFCant_R,Temporal_Mid_R,ACC_pre_R,Frontal_Inf_Orb_2_L,ACC_sup_R,SN_pc_R,Thal_VL_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_L,Cerebellum_9_R,Vermis_1_2,Cerebellum_4_5_R,Paracentral_Lobule_L,ACC_sub_L,Temporal_Pole_Mid_L,Precuneus_R,Pallidum_L,Frontal_Mid_2_L,Occipital_Inf_R,Cerebellum_Crus1_L,Thal_VL_L,Thal_IL_L,Fusiform_L
ParaHippocampal_L,0.5320053111516384,-0.07872328246229045,-0.4143545523013602,0.26290316019028453,0.5154023199352282,0.24592919885086667,0.04656281188379296,0.37050912854868207,0.17152522152558458,0.31655876075958717,0.47570470567914763,0.06562677780954831,0.11931221976158066,0.4644699276986929,0.36922063933882093,-0.08069789472526255,0.08678111206701719,0.2272209153657763,0.3146151037873142,0.43428908896604534,-0.2548610817406664,-0.08509430470243265,-0.026886599100721213,0.14832846357942653,0.19566923713461082,1.0,0.46689919990428574,0.4933746304910818,0.45398370677898003,0.5527436198138678,0.3930284054381832,-0.19348117530281939,0.5852632011389447,0.6049887258127267,0.4329205679590726,0.2384004443702065,0.19580894906396756,0.4325332110626343,0.5675598235203475,-0.27941139387137226,0.6651030396473119,0.43300130246038915,0.3062078998451375,0.4013867889059127,-0.12223225563974745,0.28861457744370944,0.17362762029809067,0.026144585075183167,-0.09723859288171531,0.3487211745620214,-0.03051496784998865,0.3315088804012121,0.15523937876589133,-0.2907675931613139,-0.0535578117960452,0.5308866396677847,0.40701658783168004,0.16413440597973508,0.3626944193512031,0.5281053674080186,0.04418280818794041,-0.1519925547796063,0.4526346335809468,0.26580835542172965,0.0400208615384799,0.10949533085576911,0.36373724922266387,0.3651680190087551,0.022235384522685146,0.21631257563107714,0.4712812000394291,0.2987349943297401,-0.0931449784031873,-0.07227783504547215,0.46732772573167036,0.12822623101929662,0.24741045613748125,0.3624625839210005,0.4518619097299409,0.409216931137965,0.12759715323347642,-0.39696198237111807,0.2398530681446697,0.4839447182066688,0.5904262093763297,-0.2897021948314249,-0.16783649185857083,0.46485114502438624,0.4675422831631583,0.5758400875231697
Frontal_Inf_Orb_2_R,0.8238060888889895,-0.36232667228410703,-0.18982084961096257,-0.36400027240548327,0.13937961032463672,-0.21678629625745685,-0.4404097346123394,0.07621250795626594,0.11367490812500353,0.36946479609640076,0.47914988894236316,-0.49469814309781546,0.04990322253335132,0.13154219798873135,0.7257374964390504,-0.5922749974671669,0.024395214479497274,-0.024586274475468385,0.6138140264644444,0.82212468409696,-0.7278106072086344,-0.45533327264603357,-0.5037005220061761,0.20175760206113566,0.1047484239178899,0.46689919990428574,1.0,0.8881947206274655,0.7719504821917829,0.28735336002187956,0.743598976173719,-0.5975071075975129,0.3934358721072519,0.7834644315563152,0.7622989092755826,-0.20361983624551672,-0.024786474204184963,0.6652291931287808,0.4911678020848001,-0.6777054210550163,0.6405440573161821,0.4376062957965929,0.1610537947924327,0.6040605283138648,-0.03204535968291096,0.3582986420177894,0.5137161243520716,-0.47556000222553285,-0.29813196914508194,0.24784495324495748,0.24805841717657556,0.563162795152442,0.5022870808171946,-0.5259194993502104,0.15502619486817126,0.3064778772003978,0.7588569724100576,0.02405555607333601,0.48043873990691643,0.5874276567597935,-0.5856435620875935,-0.07009189176879067,0.954798477874906,0.7150039264023312,-0.1563010041907268,0.5138253670694265,0.3190726795537991,0.8681895126840118,-0.059380262333570424,0.45939186537458515,0.2898209354424438,0.563993157708954,-0.0925879436402886,0.3610199862221209,0.7353632483740931,0.23869521948462769,-0.31226617949495866,0.6743614819208459,0.17002430661849932,0.6459151918869874,0.4758656737997273,-0.4628332685528143,0.4234246183283869,0.744611738797312,0.6333475588898969,-0.6835754683853918,0.08147617040915402,0.7855375186202489,-0.0015092898069838274,0.1840437109713214
Frontal_Mid_2_R,0.9221627031949164,-0.41388328716227135,-0.20857808570847133,-0.3648041260329067,0.12408551860948222,-0.22220013393337,-0.3510526771049851,0.15321588430538244,0.17020315962039376,0.5388354877614667,0.4038535479218178,-0.48631926927993435,0.13317938643249772,-0.01869925755202521,0.8143138779396623,-0.628924767823441,0.050411009127665704,-0.22174777091159528,0.7472175007196576,0.705652022405184,-0.7039001631435514,-0.4534182542038658,-0.47842192686755314,0.2156684248302689,-0.04454889055349119,0.4933746304910818,0.8881947206274655,1.0,0.6710444557527089,0.3137191968292809,0.7351122088441508,-0.6569965941129189,0.41389331613774955,0.8695232947630215,0.7820237226523427,-0.13356107555237304,0.07278191803206505,0.833333184115588,0.6358312135525293,-0.7468378409795283,0.7078544357598041,0.5014321525739953,0.15804494157123164,0.770247505517816,0.10630377733682701,0.41601999004332896,0.596700785546445,-0.3960119004139909,-0.1920300014289809,0.3871733481262147,0.23605865812992652,0.6284071813630177,0.613885122237305,-0.5186876558632709,0.20619287187751942,0.39208695768102103,0.8385717799899318,0.18053678222793623,0.630434042787512,0.5423159656488225,-0.5792951226981728,0.12582659530432996,0.8561251366952571,0.7795573484172267,-0.03700586301818583,0.5213149664218004,0.149826353638704,0.7887822477985051,-0.013337701329665098,0.38503877507772866,0.20330529743957498,0.4808520214273705,0.0032267149197009112,0.44309506269995946,0.8630993255891589,0.1585252614087798,-0.3467132769409853,0.6907414729800335,0.3014325252702761,0.8050938406439677,0.33445351766083775,-0.4721456965355286,0.6125611397341992,0.7873221726757869,0.7266370070820409,-0.664055628362651,0.03780112241693584,0.8091345971631914,0.01454819663891487,0.19445937531282023
ACC_pre_L,0.5671725093388559,-0.2959881712040562,-0.18708029644198673,-0.20707578695588857,0.3209688495304074,-0.13811537470033886,-0.46498394749962824,-0.08505614917455473,-0.10856859435235498,0.15792443330062722,0.6891110651392915,-0.31271357464106775,-0.28329311707464416,0.4292056787859255,0.49841468829502045,-0.5168629116802984,0.15296254281769975,0.03006796553331137,0.3771113912331951,0.7359836450273577,-0.643578740040674,-0.42231311008222283,-0.5014628099044449,0.15645115441415608,0.3361152797802264,0.45398370677898003,0.7719504821917829,0.6710444557527089,1.0,0.29765273077221954,0.5862694438712301,-0.4848954202322806,0.469031002143545,0.6746270653159149,0.5866965107049531,-0.18988288507989004,-0.0029580522125696182,0.3866648739407849,0.4258116405477001,-0.5203333679901609,0.4650768559815334,0.232890669243188,-0.043906864162266336,0.38705277392306636,-0.14607688998943968,0.13193722795517474,0.18956574295152645,-0.5101853246357703,-0.5378272801824373,0.17875083094797772,0.1669024328731967,0.2975464123202855,0.32766038276409726,-0.4444118248578032,0.17534186083413072,0.16071096935367143,0.6047270015359846,-0.24808600732432445,0.2025210288241764,0.6016247100159305,-0.43735149806950196,-0.28142283767191034,0.7685571157138807,0.5277572673079632,-0.43455225730386343,0.34008193185058044,0.5246346964863107,0.6946009497600958,-0.3844438457960143,0.5528395360869213,0.42219444309107923,0.5788269572034128,-0.12522739269136868,0.14496835143522802,0.5489429204382411,0.1883142612754535,-0.22892689945338346,0.5691379935028112,-0.02267714245390457,0.44137546275122075,0.5542571482791762,-0.45518636063311474,0.0793554289078148,0.5497057347491798,0.6757440919965538,-0.709306817302704,0.0203252524723987,0.6430600892146884,-0.04405936771160875,0.2421124346558511
Thal_VPL_L,0.42721628313241744,0.16361858467421372,-0.21790335977683203,0.5216176810796043,0.6001931914714731,0.5202209510358167,0.37493524369017134,0.6637132326743094,0.3047428616975417,0.29145529378979784,0.4270077295500016,0.4118207996958841,0.27173884143028726,0.5199773630068236,0.15211608149094882,0.22485892861769693,-0.05252120642785477,0.3709275541862165,-0.009142318440649073,0.271043176280677,0.131732425082785,0.1282606858159181,0.20167531955648244,0.24470759075005233,0.12910413522854552,0.5527436198138678,0.28735336002187956,0.3137191968292809,0.29765273077221954,1.0,0.17577789326763762,0.16609483351597396,0.42504639228600866,0.39927106045512323,0.2989723452436297,0.5193952207667162,0.1296084422879002,0.30728520942152954,0.44849064433422714,0.025001082417874562,0.6306448925462836,0.5057098418751691,0.5224558295021545,0.11281300527139625,-0.1886360680241741,-0.010431215081701008,-0.059699432356750834,0.3151626779416119,0.2858442280721089,0.5972227708025958,0.038316160533118246,0.4948396272587715,0.2128553927027404,0.0019012882660892163,0.15700938129459577,0.5057026522339508,0.0540598048030216,0.47026682109984647,0.3597107900113655,0.6105451589237241,0.3563067475198812,-0.022215779793669725,0.2607303035381648,0.12269969713760889,0.41103675623339336,0.418243914007031,0.25360191835487345,0.24237617366948766,0.4525106918316774,0.4217503116091743,0.49509545418475087,0.47124403076574656,-0.0017427511521227387,0.17158643375572505,0.3932473220456925,0.27795962308759065,0.5150851292110358,0.025202589047628232,0.6151665501719794,0.1933747538343013,0.05309926322753751,-0.16990896317909415,0.28430825801686493,0.4227114730586418,0.500127340718075,0.11148332543361626,-0.07725964878244622,0.40978448707501414,0.42757056178280883,0.5655380659373436
Rectus_R,0.7363466871438885,-0.4461178129396196,-0.2636638764699902,-0.3556978892179914,0.08369577209189064,-0.23684378558939398,-0.31623619333304637,0.1147322433804389,-0.053870510789711876,0.3317258656217889,0.23955959286885709,-0.42299765874855244,-0.04573880240881698,-0.042423563482293085,0.6956321550955376,-0.5544362190516986,0.01004376673124929,-0.241051889655377,0.5951728697703552,0.5790120307733351,-0.6467818927785313,-0.5048593294630507,-0.5162155306248152,0.09659360562459937,-0.11347498752227761,0.3930284054381832,0.743598976173719,0.7351122088441508,0.5862694438712301,0.17577789326763762,1.0,-0.6687327936359218,0.23476255879260585,0.6807331305505799,0.6783963667393558,-0.23910901869182613,0.08587106396280662,0.5850000177867526,0.45978773163555603,-0.7004515290808412,0.4769025354906399,0.37211290721545154,0.03989429322956086,0.5739201249982061,0.2601248589246156,0.2933649203431771,0.45751401406944714,-0.4219778462398775,-0.26898030187443256,0.21776175504092124,0.3994239129299297,0.5582522832928644,0.5829535110474938,-0.5053552499961956,0.0404557509914142,0.2049106332336605,0.7626822624586458,0.06406038129870906,0.4274675796629458,0.585229285469179,-0.5484993422793943,0.14243166054594983,0.7346263532057953,0.7411330470197308,-0.13339957270338762,0.30762296941454315,0.10135025964067274,0.771118728476518,-0.14766936189682855,0.44095712367536755,0.08689602466524085,0.48275589310206246,0.06058592272056405,0.32704299484933863,0.6106086801328631,0.25597590779206236,-0.37064536476845317,0.5462996493371874,0.16985620022902886,0.6260299053256487,0.5332051704129953,-0.42473964402799586,0.3966827470834235,0.7321692500330537,0.5163442220127089,-0.6099669769714341,-0.20710056934082893,0.659645149474933,-0.1091964718032612,0.06971820120434448
Cerebellum_Crus1_R,-0.6351118622932608,0.7545101772388297,0.22602886523453372,0.7706617834231086,0.2580247399144748,0.6523199253681409,0.6035990340168988,0.15852110119424365,0.31946715593662933,-0.19181978756075005,-0.04014815967178684,0.6485885159416678,0.24079776773169798,0.25040399765101645,-0.7320763163491336,0.8377871847817919,-0.1508091737076121,0.550653988938668,-0.6239866756492489,-0.4942465058744693,0.8745181204924595,0.5788943404799569,0.7003752649132887,0.06848421179086944,0.2998283811389016,-0.19348117530281939,-0.5975071075975129,-0.6569965941129189,-0.4848954202322806,0.16609483351597396,-0.6687327936359218,1.0,-0.07668398185537668,-0.5656287909268062,-0.5965416337084818,0.59805495135052,-0.03495731903369912,-0.46199399007095077,-0.3385085080288836,0.8800409086847581,-0.21003645594179463,-0.04087507272332569,0.43013232000644896,-0.5404451305640718,-0.2991682112463681,-0.2326411615998913,-0.444754419860064,0.6979606466329624,0.4588122755405247,-0.04868997102297369,-0.29596658651273444,-0.3301403825077758,-0.620986887822348,0.6861804579950062,-0.20771490152972438,0.10788979776422614,-0.8833828214463474,0.20874398252321383,-0.20551720929029832,-0.2813556669059972,0.8642347865917451,-0.20576303612295566,-0.6037015116934269,-0.6710632386623748,0.39115326770490494,-0.18333795478270168,0.05407313475056819,-0.6274521355062859,0.4514718463262654,-0.26561114927251955,0.15098752068359228,-0.17400027886553976,0.028156790483203083,-0.3124562802458798,-0.4782679736253471,0.01896408525410063,0.774360970541947,-0.5275452347125187,0.22294768803664505,-0.5343168139763157,-0.35075446668082555,0.5619362700969737,-0.2793184521287969,-0.5887527609634857,-0.35830385866784553,0.806019988690761,0.22013624972216791,-0.6017329248650982,0.09925838652645941,0.24755906750947804
Temporal_Inf_L,0.3967185398356809,0.07435772069875118,0.014999731056181752,0.21586232034211067,0.4179542437391681,0.2922838188892152,0.013894911715521648,0.04364138309905392,0.3518528319789242,0.36206909798912096,0.4528171606348225,0.028375327517993643,0.16834047706694308,0.38841876779222745,0.3242797262000767,-0.2000485137732523,0.24481181976310173,0.1231029597243372,0.4426244357273531,0.5037462745165812,-0.18541822989934595,0.005269335662586611,0.07511493986765637,0.3547981673072805,0.32514771603633474,0.5852632011389447,0.3934358721072519,0.41389331613774955,0.469031002143545,0.42504639228600866,0.23476255879260585,-0.07668398185537668,1.0,0.5403103747091631,0.23682259070209552,0.24418645671057762,0.061587981501937006,0.48565871054586246,0.6543106833097576,-0.07789309792672895,0.7084241287323291,0.2940784970471912,0.19969670806124754,0.46783675626932547,-0.2286094937586234,0.45501418813132916,0.315674344484058,-0.006316797998677321,0.048803754374757743,0.4488133072873706,-0.10144720110253157,0.250384358963676,0.06252282773207311,-0.1494933135965076,0.14542485506858285,0.4694642646150343,0.3388820126032185,0.2049441726666786,0.332517596416524,0.3021402136123057,0.04307793321483864,0.004796117244784385,0.37891460943612215,0.3048666101762004,0.13852375374360376,0.29509210521739127,0.40856276191097857,0.13675060658431357,-0.12796193118872104,0.048878604075274106,0.4830908676397429,0.21357145227220753,-0.11553570988993744,0.15167423043745987,0.4092153098941331,0.24468100280103222,0.1345656390147178,0.47492600089391884,0.5100399426709815,0.49662961617465634,0.08410514080151264,-0.17269404090038895,0.3459350024612041,0.3551005113685208,0.6306404753995055,-0.3083581773510695,0.1412375939421332,0.45175270943955226,0.18559164117721869,0.7644448071807782
Frontal_Sup_Medial_L,0.8142546013718348,-0.34566621064871556,-0.27467025537496226,-0.2004076672414251,0.2533461917344253,-0.05412090331541519,-0.24596892662144768,0.17735003464056665,0.14363022179135043,0.6755258455908493,0.4785012895736023,-0.30799149003979526,0.16042809977522335,0.19444673483212419,0.7298690700006223,-0.5040964187755331,0.12288381118298304,-0.10567093393506177,0.7289268897528676,0.6570673503743534,-0.6155703485532216,-0.34259979955166164,-0.3029374011147859,0.2600908599704215,-0.005604679143235169,0.6049887258127267,0.7834644315563152,0.8695232947630215,0.6746270653159149,0.39927106045512323,0.6807331305505799,-0.5656287909268062,0.5403103747091631,1.0,0.706513699890981,0.0002797376173549014,0.1389879043596607,0.7808879675627118,0.7198372413684588,-0.6377384678510365,0.7737309699730401,0.5335686243490558,0.08940398106611468,0.7468210972619221,0.018971483009875827,0.5423154369846461,0.5841263286167953,-0.3077173135124278,-0.21631967129156218,0.446987294943692,0.1520542920427228,0.6201418291869759,0.5650553342754263,-0.40300953420765145,0.2401390054759994,0.4777640936668669,0.7625977484064049,0.09483798855838141,0.6405402457852782,0.5664922772937485,-0.42271002149470593,0.13010216156216942,0.761188711701271,0.6981102539923897,-0.0834085783650159,0.4977375918001278,0.2673039074233306,0.697233173684063,-0.13171574374202205,0.4266214371644366,0.34643598410752807,0.5600301372699258,-0.1115133907741624,0.46491179127074117,0.7428364521067986,0.1834624305456572,-0.22357259916849836,0.6322653615084645,0.3458390670427846,0.8066555079772627,0.23205206969701112,-0.5398028459095447,0.5777014046127608,0.782356966689818,0.7897108481038303,-0.6178295287142623,-0.05641464546841618,0.7907295367652166,0.12230475557321331,0.30278143882105696
OFCpost_R,0.7499903274573628,-0.37254585536455376,-0.39453421583017906,-0.2319571832063589,0.16023748456770684,-0.08597074891430603,-0.17964598095851422,0.24744854905503572,-0.032639259080170645,0.42394743214032726,0.3462852884378531,-0.2433024851282668,0.029191730412281413,0.09167877649726076,0.5985030844614391,-0.40047585375607264,-0.15914307319159,-0.030537073090396636,0.5384779375009091,0.5397095877749302,-0.5526252343059684,-0.4565858833801035,-0.3715727922992856,0.024111083193217833,-0.1162335702441075,0.4329205679590726,0.7622989092755826,0.7820237226523427,0.5866965107049531,0.2989723452436297,0.6783963667393558,-0.5965416337084818,0.23682259070209552,0.706513699890981,1.0,-0.09239962009883168,0.06017368830206619,0.6213748302378143,0.513958914047678,-0.6317827621608544,0.526464574104622,0.35916472624399576,0.0872543672267804,0.5219638514802891,0.16578270309611595,0.27567533563733215,0.4247543146683929,-0.3021217662326422,-0.2162198285060646,0.3797558663903163,0.49235167269875657,0.668386969483069,0.6720138773375253,-0.4493760010668225,0.08402264948653863,0.3447011499436656,0.6876444285392249,0.10257055295929768,0.4995152741631225,0.6667219390854005,-0.4172545007155113,0.10534615245033475,0.745732576474473,0.647107950395896,-0.06010943973089703,0.4242819838528329,0.09452767280255904,0.8316988177732946,0.01802201639248176,0.5788672766803908,0.17803756101557555,0.447869074664647,0.04540841267620955,0.3290340511979303,0.6486072729491809,-0.01901170258801127,-0.21624792928175532,0.4407344911832094,0.2247475876065716,0.6172118825360646,0.5296156942112386,-0.5222335055735801,0.42633022543963006,0.7775636282646288,0.5829137043318043,-0.5035593907367278,-0.22471022747326308,0.650039131240771,0.1533794512854501,0.06328554270829248
Cerebellum_10_L,-0.05091002747424288,0.43100353688542953,0.007739114513024157,0.7261668356599775,0.4092502982463964,0.7075970473788011,0.6185206787660011,0.43959575429009473,0.3148205770245527,0.24986227353804066,0.10558359805397573,0.6289291394272518,0.3112290463687663,0.24760537049084122,-0.19393049704404025,0.5836274724638683,-0.25411549182453474,0.35949611591299685,-0.1480814072395303,-0.18402724452529595,0.6351968815026738,0.4042885035865895,0.5077052501709922,0.18208200193696764,0.046509943970157515,0.2384004443702065,-0.20361983624551672,-0.13356107555237304,-0.18988288507989004,0.5193952207667162,-0.23910901869182613,0.59805495135052,0.24418645671057762,0.0002797376173549014,-0.09239962009883168,1.0,0.04828596203637974,0.08612486915824313,0.26616702248612145,0.524814231466438,0.3224381468789551,0.3483786915182757,0.44349840519495776,0.009775146529458925,-0.15909981495564315,0.045407524033929864,-0.1646925263560684,0.5454263302057875,0.4903170137858119,0.4883825271496885,-0.005176452946833532,0.2039336358270653,-0.10674420751830069,0.4903559924131022,-0.01147232156553855,0.5872206901236693,-0.3614766376334622,0.5307270718685464,0.21080443230992554,0.12821094050876186,0.6527843967468456,0.11297641386649442,-0.23257393197511977,-0.20415599563211284,0.5116477776221067,0.11358237478760583,-0.00432251324092538,-0.2486176947670154,0.4452157501058226,0.021044051352045012,0.31339737182264676,0.09367984466105314,0.10510572225956381,0.020186887233348424,0.07392254627503077,0.1321882398864598,0.6781332743286782,-0.20219192047178608,0.6461658799838772,0.009655995269975928,-0.2156696188876864,0.24716926168226527,0.17560516752972813,0.01405659055074871,0.20192308125675668,0.5329163308972729,-0.000493440927848542,-0.06286998653933946,0.2717535385837228,0.41395765614132785
Thal_Re_L,0.06107621610629778,0.07884472031684911,-0.059322104773846626,0.09259768329534034,0.18574137006492283,0.06301065785506464,0.06205583299177675,0.1276633345089888,-0.01680703954631281,0.1526448911020473,-0.12995059400392114,0.11228626846881169,0.005428049354800888,0.0296752203301659,0.13865483277930712,0.013224271689707388,0.008320360497436055,-0.06123356599888185,0.1220551607018172,0.018619911143446976,0.015556385132633247,0.24728027398311536,0.019591266628415278,0.15949018264310327,-0.17448059062774157,0.19580894906396756,-0.024786474204184963,0.07278191803206505,-0.0029580522125696182,0.1296084422879002,0.08587106396280662,-0.03495731903369912,0.061587981501937006,0.1389879043596607,0.06017368830206619,0.04828596203637974,1.0,0.04919112461524231,0.1468457843160122,-0.04732224416301331,0.09630832253093458,0.19930814636269584,0.1033096379236771,0.04200936613829996,0.28034907294926537,0.1611323230074968,0.10069092874354085,0.1177421282971184,0.061018555364338145,0.10748141474505614,-0.024149112561834395,0.010139773025596216,0.041624192948327164,-0.028675909630050393,-0.16090165778366922,0.10724991049063334,0.03737635933077537,0.05953175425261335,0.056520937604680965,0.12088659987615377,0.038984465129473206,-0.04606203896470645,-0.011194315809920568,0.04061427957257382,0.07396301596583016,0.12316107431158996,-0.1679657010724377,0.009513264562808892,-0.061713629751267526,0.059938297609239834,0.048355227547974694,0.0449503517647218,0.22728369606193496,0.09426417606654591,0.1501141318729738,-0.16627945160718852,0.09892520159033931,-0.0764551578347206,0.11548272140198357,0.11945131720755392,-0.10092277330046856,-0.24480018042961496,0.12798722912144547,0.09136265835484204,0.10662226852009861,0.030104217415362493,0.07387364570120274,0.02394930639722868,-0.040614907363309645,0.061797662840399364
Postcentral_R,0.7870629079626814,-0.2665246497234997,-0.15289025784152827,-0.21303251623710148,0.09065789718165802,0.03190422935696166,-0.07508645003050228,0.23186071026748445,0.40930762091437556,0.7071155238875938,0.194893969935745,-0.29539424947106424,0.44936626360750803,-0.13002628392091845,0.7405914090352829,-0.4575883759141747,-0.011424445369400474,-0.21361268036159678,0.8689977093179092,0.5326066390152566,-0.42455312820557206,-0.24530832620460827,-0.18030833789669934,0.282583722173964,-0.14729113796049753,0.4325332110626343,0.6652291931287808,0.833333184115588,0.3866648739407849,0.30728520942152954,0.5850000177867526,-0.46199399007095077,0.48565871054586246,0.7808879675627118,0.6213748302378143,0.08612486915824313,0.04919112461524231,1.0,0.6711838986381091,-0.5308229747141487,0.6915482464325324,0.5356783178857214,0.2619628102679299,0.8747571912484747,0.1416584525513992,0.6519633900857847,0.7894521021573684,-0.12714588202466828,0.09669518656958716,0.47167050788260334,0.25056989599616447,0.6174308975510254,0.5110595295460766,-0.2692568755806713,0.2171352078433245,0.4528594286746206,0.6932407798076975,0.41478413144533427,0.8376262184189485,0.3678688139426101,-0.35512044538385,0.32615946631904447,0.6444750585355357,0.7279062107082218,0.23777960921762598,0.5303862184572973,-0.01536434299829377,0.5293498754212356,0.11496227245659676,0.1717223155192823,0.09900870156784755,0.3685131160511279,-0.0037210043357270993,0.5568093519740429,0.7756661334366477,0.20759064916860723,-0.24643260343473733,0.5724494547318054,0.5195511795486705,0.9309057753543375,0.15740227962091827,-0.2919860852281372,0.8418669155251709,0.6819717103631759,0.6781690951675096,-0.4245065570546635,0.004826830925642857,0.66206876322271,0.02144791025446519,0.30990904612172243
Rolandic_Oper_L,0.6638810037321575,-0.22647657038385452,-0.22356665632063483,0.05898075136565465,0.4483872602468316,0.19390020188201798,0.06049831608394782,0.24580030792764707,0.15044439203869733,0.5976413188964719,0.32808832946856864,-0.022775019883045977,0.11463044758701244,0.17084720804734035,0.5767540320683004,-0.28265103709970757,0.1433860666324863,-0.05361508241561157,0.6245152152219421,0.44835080825588136,-0.28550094825269345,-0.18113325524891333,-0.09089451302357797,0.2997673720842051,-0.0664585742984729,0.5675598235203475,0.4911678020848001,0.6358312135525293,0.4258116405477001,0.44849064433422714,0.45978773163555603,-0.3385085080288836,0.6543106833097576,0.7198372413684588,0.513958914047678,0.26616702248612145,0.1468457843160122,0.6711838986381091,1.0,-0.3487689741483635,0.7479772420599652,0.4586611585894624,0.13914719938555786,0.7015028649805912,0.033075372664752384,0.5145396260602254,0.38166550761794216,-0.11016161825694948,0.03929202620185919,0.6723219385518586,0.17780451109882234,0.6085376451922977,0.4449939469288673,-0.18844621592240385,0.2522561877017209,0.6075838987057041,0.5775954947294256,0.3509019554099584,0.4883141626028604,0.5444050258193914,-0.12936530684011768,0.33177933403071397,0.4664671654272986,0.5667086697396306,0.17731582477661226,0.4336220405516895,0.13173520955955792,0.3916313625075148,-0.04393188023927359,0.2786898148839341,0.3889329152756388,0.33826567402433877,0.03624910505367422,0.4361013419451479,0.6827055055536362,0.16777031504466164,-0.01987931547524965,0.47277871649221725,0.6239428606825473,0.6750076149290836,0.12100164365736649,-0.3148409430340168,0.5172912918187793,0.6821281478507201,0.7942053141318903,-0.3434664603246402,-0.11056554774401123,0.6612255392418993,0.2222992185281904,0.49586228801483373
Temporal_Pole_Mid_R,-0.7215912150370934,0.6627332437112213,0.28464574206783405,0.6287311812346831,0.13035564963760393,0.5610899886760163,0.47745197995135324,0.03587688483243692,0.18409855752929824,-0.243699270037266,-0.16742306538831217,0.6060215313696418,0.1304706415848568,0.19751136827597623,-0.7229233889986145,0.7446012432445306,-0.14407435365975485,0.41998071071177967,-0.6052832800080965,-0.5055680069743772,0.8501155406823762,0.564808348939635,0.6219530256139496,0.09618001430045385,0.2297559531536146,-0.27941139387137226,-0.6777054210550163,-0.7468378409795283,-0.5203333679901609,0.025001082417874562,-0.7004515290808412,0.8800409086847581,-0.07789309792672895,-0.6377384678510365,-0.6317827621608544,0.524814231466438,-0.04732224416301331,-0.5308229747141487,-0.3487689741483635,1.0,-0.3017853927651789,-0.12759447531972198,0.191213388960823,-0.5370159226985435,-0.2736591638745549,-0.22848534710898363,-0.4774421353814557,0.5330633616799573,0.4278081372178515,-0.12160338218588322,-0.2994297278525755,-0.47293837606168065,-0.6516996339767055,0.6746398450866977,-0.24411532455245702,0.001209890830499393,-0.8408780450441056,0.11921957009960756,-0.3282504814284813,-0.4265066361831412,0.7549033438126423,-0.1983932710788652,-0.6802300430551782,-0.6551162364301003,0.30406490184465634,-0.224721672227531,0.007025905137442793,-0.7255539221250827,0.25839901900974965,-0.4025177878419429,0.07315401848119356,-0.26954769821308466,0.0390358876006672,-0.29051771729229076,-0.5673078612914503,-0.03301871223782047,0.6090435310047505,-0.5344772626111207,0.09997198917290905,-0.568604787440548,-0.32786089720057404,0.6017810651057629,-0.3538042133448156,-0.6642061482110465,-0.3976071676160177,0.7402160448383348,0.25526558379299097,-0.5920093937811963,0.04232111238399972,0.19801154704173743
