,Pallidum_R,Temporal_Sup_R,Cerebellum_Crus2_R,Cingulate_Mid_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Cuneus_R,Precuneus_R,Supp_Motor_Area_L,OFCant_R,Cerebellum_3_L,Cingulate_Post_L,Thal_LP_R,Frontal_Med_Orb_L,Thal_PuA_R,Thal_VA_L,Temporal_Sup_L,SN_pr_L,Postcentral_L,Cerebellum_9_R,Heschl_R,Frontal_Mid_2_L,Cerebellum_7b_L,Insula_L,Thal_IL_R,SN_pc_R,Supp_Motor_Area_R,Thal_MDm_R,Thal_Re_L,Raphe_D,Pallidum_L,Vermis_6,OFCpost_L,Thal_PuI_L,Vermis_1_2,Frontal_Inf_Oper_L,Cingulate_Mid_R,Cerebellum_4_5_L,Thal_VL_R,Rolandic_Oper_L,Occipital_Sup_L,Thal_PuL_R,ACC_pre_L,Temporal_Pole_Mid_L,N_Acc_L,N_Acc_R,SupraMarginal_L,Thal_VPL_R,Cingulate_Post_R,Thal_LP_L,Vermis_4_5,Precuneus_L,Thal_VA_R,Hippocampus_L,Thal_VL_L,Lingual_L,ACC_sup_R,Cerebellum_Crus1_L,Thal_IL_L,Olfactory_R,Caudate_L,Putamen_L,Cerebellum_7b_R,ACC_sup_L,ACC_pre_R,Hippocampus_R,Cerebellum_Crus2_L,Occipital_Inf_R,Cerebellum_6_L,Fusiform_L
Pallidum_L,0.6531816708151751,0.6155141807175892,-0.38361464511231985,0.6080596208076341,0.6602943050037585,0.7578653220248049,0.016479059263389537,0.5103440232124576,0.6338753963422716,0.7594937958599748,0.7600660574639404,0.456530474165883,-0.18945042666843248,0.14979498405818206,0.3186755002525554,0.452913375251453,0.3545316065460545,0.5482117919423916,0.6319200684891372,-0.21071131493087847,0.45270030880545686,0.6459453039893935,-0.31200281604460095,0.09560149601105541,0.050676660883055925,0.0708802876756188,0.7291773968879838,0.44933914667605923,0.09136265835484204,-0.17420066717582763,1.0,-0.09480998463565053,0.043335649774567074,0.09348938867323008,0.5184820702633735,0.45214835573317824,0.5228026887851908,0.40197168895092344,0.5297272046610638,0.6821281478507201,-0.2617556361199027,0.10860697864311739,0.5497057347491798,-0.5309384189713222,0.7423700937642651,0.4908698631084735,0.1824275575151237,-0.08331863958610511,0.3638219118168385,0.5259512171602866,0.2371626054926702,0.5468080799122846,0.7133003224620343,0.6177414317748047,0.7611252282791208,-0.3753076702333047,0.5095561982116175,-0.2174201055958469,0.21893060122926794,0.7028228683132813,0.566932358855122,0.7008738764550206,-0.3903069436661692,0.3185654354014782,0.5745861579287208,0.840012230033887,-0.5459887356541564,-0.486693279598993,-0.39429233569947475,0.1822377520335931
Vermis_6,-0.09556324397636579,0.2539069373782441,0.7215831301251754,-0.12972177919356004,-0.05406965673427349,-0.17749397439549217,0.3403837149066171,0.12346836142982676,-0.15944511279294252,-0.3553161810014508,0.04682749359495986,0.03364179444095236,-0.07817484224329482,0.06196339269923914,0.34148851711239153,-0.16376007761517763,0.545622386997906,0.31996167201998155,-0.2912384690417271,0.6290831687031455,0.1618834224375331,-0.14297407857376085,0.45983069722947945,0.6176645239253917,0.21051290214268803,0.028284119558959736,-0.09325646789699764,-0.14192063086488013,0.06205583299177675,0.519563696192493,-0.09480998463565053,1.0,0.12074799737805204,0.053347524642468246,-0.48727197190890903,0.3141379072238036,0.041310819807204475,0.6061838179480926,-0.06340298326828939,0.06049831608394782,0.7539245117194755,-0.11906517211021751,-0.46498394749962824,0.2666331103960746,0.14918777198733268,0.06482121873039626,0.32061033643786396,0.24760578458454147,0.3625435102862465,-0.573777058416052,0.6446138420232155,-0.07647180108285892,-0.07812929356435495,-0.1379727648365291,-0.3527531430964684,0.6621882293462817,-0.07045890348355478,-0.2605274054816058,0.3258594157362696,-0.030653884086086096,-0.417019876810955,-0.010895369951252237,0.5135761918788331,-0.10614965433812099,0.07926783843082215,-0.25762846710015486,0.5374102515864588,0.7710316900373939,0.819972351043134,0.26143738917032316
OFCpost_L,-0.30370085139011543,0.06368076953045383,0.22759846963413036,-0.23468653262556446,-0.10184308899349817,-0.03549204445995223,0.04696018757929861,-0.22715354845659624,0.25480768975124685,0.12355900790769306,0.3615935462107095,0.08206229311948984,0.44114403570985566,0.16986975715210786,-0.44648393342218917,-0.38862974060550265,0.2724322992197086,0.4297990837506228,-0.29544736895576906,0.443354280245529,-0.07190983325980756,0.38355137536207734,-0.05519805497296759,0.6670350914298128,0.08621389091239831,-0.15518517984398894,0.05322129404716707,0.028950837724476302,0.0296752203301659,0.15973512669858678,0.043335649774567074,0.12074799737805204,1.0,-0.46910349959592157,-0.09958910043576936,0.4769179982859279,-0.10888750885067401,-0.053806223478239004,-0.15111601301426422,0.17084720804734035,0.18572005606726522,0.44748849691009274,0.4292056787859255,-0.09685896989813145,0.4638526022079209,0.2819128249120917,0.3463833133234486,0.07569105306415698,0.07953263073766538,0.021835006010647327,-0.15842567352826165,-0.23498528444982603,-0.1615440268729533,-0.015703313658475448,0.012930385953287684,0.10253452278131828,0.4400958538963138,-0.10030147203130317,0.3014226686709863,1.5582126486528114e-05,-0.18791513526112646,0.24582809253298593,0.07118977374514183,0.6058871613994002,0.42364858640414044,-0.05343488013201044,0.022700149686043152,0.027579229147929717,0.3841530879436648,0.46654241766307825
Thal_PuI_L,0.3532363643703831,0.16396654273445288,-0.13542652033142122,0.2647436819574219,0.33359385928232216,0.1761085428179828,0.30532495752268396,0.4868359030668842,-0.07378545902520034,-0.012786145569952223,-0.2783388713019807,0.05604812864607375,-0.3965136457103679,0.07908929599990762,0.5352927151909809,0.23908466856405397,-0.1834764104242381,-0.0773480443572428,0.21436718005869457,-0.3311801031305698,0.3778249848344963,-0.15329212730629976,0.18146211115517932,-0.2864030168285978,0.20242795382101808,0.03943608207132409,0.019524823433845588,0.12497534055010619,-0.20237400633767683,-0.016484811393806295,0.09348938867323008,0.053347524642468246,-0.46910349959592157,1.0,0.14099699888734132,-0.15720958125482892,0.11130701580678204,0.3799745993617524,0.25203901919872707,0.04167751919483176,-0.0027379510166109498,-0.4036919211228679,-0.33889464278389103,0.11223706483467104,-0.248748063526391,-0.09704281489903396,-0.20399850976795192,0.25187010977467134,0.056073754481276855,-0.19707228801430746,0.4777816585838907,0.48346927874778967,0.1378128535182459,0.3423734675240196,0.15481828837799438,0.1811349318659506,-0.2624125425892175,0.16550258082511998,0.06715391623889895,-0.08063530769102341,0.30280312518835656,0.1068236608311672,0.07468484772766587,-0.4043943213151195,-0.2443917383257162,0.25775990680224703,-0.04460614194674049,0.13544796327791442,-0.23124579999508704,-0.12179544383988541
Vermis_1_2,0.4815387189687342,0.24733437435423805,-0.6123656691628714,0.5049189021002145,0.4833111806257245,0.5990647532408454,0.03410819482348166,0.34470364960770233,0.5734907381864685,0.5049445420048315,0.42379786685656967,0.26431167910941367,0.15906794461888352,0.1833171087588366,0.06750572376086689,0.26533212784618665,-0.05315385600678698,0.07059538272947065,0.6224703427396802,-0.41161486710681144,0.2556274311030204,0.5556072141407661,-0.32077879643653556,-0.30904737614910677,-0.0827054080796302,-0.09842197799689159,0.6020274197500526,0.1717625310338384,-0.0764551578347206,-0.34022205330154254,0.5184820702633735,-0.48727197190890903,-0.09958910043576936,0.14099699888734132,1.0,0.25300860622135435,0.4018520062544342,0.033520136856180056,0.24167361011571858,0.47277871649221725,-0.546912461340008,0.33535001060307223,0.5691379935028112,-0.33018397553292794,0.23683770720503794,0.16078293896486,0.10914687299708176,-0.006630504615380309,0.07219669672543849,0.6364399611096415,-0.031146325599634782,0.4367316124903193,0.25229908565731757,0.6015136612008011,0.6913700587809962,-0.47329812030364604,0.17757458019352457,0.14580587905962258,0.025953199545451177,0.32678452137058966,0.7111371111393984,0.5336210218804381,-0.43881338797142144,0.33479615033463034,0.06219369438304243,0.6390874004442434,-0.495359765434458,-0.6712213943072856,-0.5743277333747351,0.19262038836915304
Frontal_Inf_Oper_L,0.3308800873854601,0.34299334216461635,0.11172053648525757,0.39462209298990264,0.46308540519107283,0.4570056448926923,0.2965460523612934,0.35027803517244566,0.5347533388871701,0.1519804315244159,0.6195109572817848,0.4579919157505973,0.17984614347804193,0.16835889307020246,0.10999129251411255,0.13323784721739187,0.6876823991828368,0.5861709246525885,0.3194111287494058,0.3226174797961945,0.3977839306079899,0.7109051540459577,-0.024392417421939906,0.5924646750305184,0.1859324132917491,0.007465547606260265,0.5874415135880507,0.2245741000415138,0.15811276946556374,0.1876196854069049,0.45214835573317824,0.3141379072238036,0.4769179982859279,-0.15720958125482892,0.25300860622135435,1.0,0.48793849476518797,0.5296333626839377,0.27376570152306334,0.7385276424107581,0.20643472274504976,0.3410508207840503,0.37495904939739383,-0.21239475106212205,0.5063580532181481,0.3650793918262606,0.7775883281448263,0.27450838084129414,0.5309893179633728,0.21522341168338213,0.3543762442109873,0.26000266744286316,0.11450523708587136,0.4745541563010047,0.3676990816605728,0.14589722355096102,0.37903277296163324,-0.06927220018744035,0.3334667484193671,0.2626377935510406,0.33942815578567986,0.6795375152941033,0.16500836261670446,0.49645632613054624,0.2619146856712926,0.35855095760987576,0.06385596711323588,-0.03806518803162557,0.28625581894721314,0.6105238019914527
Cingulate_Mid_R,0.5715546906622109,0.4483301494277578,-0.12801074612161256,0.8433664928985377,0.6375301016229494,0.5352485526082428,0.3659922471367431,0.6868969734043385,0.5181635860566345,0.30468605254252756,0.4636880454839605,0.6344815819561165,-0.03006148184793323,0.024426767610017452,0.27807243673518534,0.4792773852863776,0.30373986863745484,0.22710517265056593,0.6241402253246966,-0.01575329543691049,0.6662451503198987,0.5537079501415205,-0.03747152076679377,0.019849763880385427,0.14400498137246032,-0.09620605626842034,0.7364284769968232,0.4004845556773528,0.1526448911020473,-0.14333762213263423,0.5228026887851908,0.041310819807204475,-0.10888750885067401,0.11130701580678204,0.4018520062544342,0.48793849476518797,1.0,0.44874584725926514,0.5468986044378997,0.5976413188964719,0.01879626464387928,0.08431844534902716,0.15792443330062722,-0.25727927929714806,0.2168450945070551,0.10849667912072763,0.42725430539907816,0.2939216336003592,0.5629130831872149,0.38364664312396013,0.2951348353668825,0.6520681319299885,0.3396368679384873,0.5500354629930068,0.550830635976797,-0.0860610179189883,0.23156449347809915,0.05350959141569787,0.169853495764424,0.33553779463731576,0.5913399744018631,0.6355022274898948,-0.039800356781998655,0.16142345128535687,-0.014199605372508627,0.5072056891611856,-0.19124463940704947,-0.2424711654128324,-0.10928637423994336,0.2953865296648048
Cerebellum_4_5_L,0.4443731396957846,0.5740928652433372,0.19749589927920774,0.43608838231851366,0.5769609281699246,0.3912020972705031,0.412442079265017,0.6102128965999166,0.3236030333360453,0.032858801230601635,0.3853541461162308,0.43608208032643736,-0.3321582145248773,0.25450561249747394,0.5654115543166514,0.2768908750407703,0.5723152746878818,0.5667687657543022,0.27412022117522067,0.24867097424079931,0.6384712937442537,0.3441903525278156,0.19045444712369508,0.3760102590641094,0.1987377457947117,0.07147462565733421,0.43862020231698784,0.22943104835034994,0.11505828363468219,0.3448215653736686,0.40197168895092344,0.6061838179480926,-0.053806223478239004,0.3799745993617524,0.033520136856180056,0.5296333626839377,0.44874584725926514,1.0,0.3618041076828045,0.5702378031697132,0.37025281440482183,-0.22626388457965793,-0.1430989994085803,-0.009504311695500296,0.33611170986933,0.1957503159196739,0.3877875351575282,0.30460038228438907,0.6346226151639142,-0.12897135527357811,0.8542812251983636,0.4446987559754013,0.3275259907729962,0.5259688309062144,0.30340681024907995,0.46964282777770067,0.16496822932677388,-0.12170042741434536,0.23786050894198354,0.20999880023413292,0.28327278357842844,0.519901495585801,0.23364716557206003,-0.07354447617793453,0.1516580169038308,0.41141064759515744,0.19679755307778773,0.31843591654254266,0.2945055087761965,0.4237304986746791
Thal_VL_R,0.5958147356151299,0.2841424271134975,-0.31965124751613305,0.5809145917152064,0.573632769993707,0.4781465956658646,0.10194939570962087,0.5312724929614109,0.2895068709284807,0.3160038183368488,0.2862384816952247,0.3620140692941207,-0.31579906436119026,0.23788575180182683,0.3682209050878822,0.7467473457139718,0.1873991156581341,0.24491253347069442,0.5260615533678092,-0.2680908780645538,0.4510934004836151,0.4135288821943773,-0.1945504102918876,-0.14853017435711907,0.5878767345721337,0.10175142362432273,0.4562374351083609,0.811730310094716,0.09426417606654591,-0.14438010054202474,0.5297272046610638,-0.06340298326828939,-0.15111601301426422,0.25203901919872707,0.24167361011571858,0.27376570152306334,0.5468986044378997,0.3618041076828045,1.0,0.4361013419451479,-0.13256289693767895,-0.11254772587048205,0.14496835143522802,-0.07219961648014372,0.2364633641474263,0.3396231268778254,0.1742044877764414,0.21824848572792568,0.2621723887235122,0.2573649144499581,0.23131313898540842,0.5217230831678359,0.5219936102895265,0.4041047801429615,0.4646243716373286,-0.10309033239502619,0.4757760015114689,-0.025699053155579542,-0.12916731443314883,0.2037067419752639,0.5085583730591321,0.3939858930692868,0.008615816060210621,-0.0006828357706171495,0.21252922741145286,0.43954810800604266,-0.17710237094788106,-0.22015268272996766,-0.26232625015570427,0.04599355067971034
Rolandic_Oper_L,0.6095808895996014,0.4760551028532528,-0.28265103709970757,0.6627408359172309,0.6832418796984707,0.6827055055536362,0.15044439203869733,0.5172912918187793,0.6669060600276138,0.3916313625075148,0.7200323166231943,0.4586611585894624,-0.0664585742984729,0.16777031504466164,0.33177933403071397,0.3208479969157987,0.6526650993121313,0.5297735682212379,0.6245152152219421,-0.01987931547524965,0.5760161458172681,0.7942053141318903,-0.26279446908117593,0.2972784239599431,0.06350081147581259,0.03624910505367422,0.7459460216850589,0.3055313188831275,0.1468457843160122,-0.06780670055809775,0.6821281478507201,0.06049831608394782,0.17084720804734035,0.04167751919483176,0.47277871649221725,0.7385276424107581,0.5976413188964719,0.5702378031697132,0.4361013419451479,1.0,-0.11016161825694948,0.13173520955955792,0.4258116405477001,-0.3148409430340168,0.5444050258193914,0.30804412061013453,0.5643763617361607,0.06581541082110243,0.48544233466507103,0.41938821333156473,0.3509019554099584,0.45874991073849714,0.4449939469288673,0.6810514507395934,0.6612255392418993,-0.12708817174537568,0.33826567402433877,-0.11056554774401123,0.2222992185281904,0.4182978830752907,0.6394606318229921,0.7479772420599652,-0.18844621592240385,0.32808832946856864,0.2786898148839341,0.6638810037321575,-0.2621348325090749,-0.3434664603246402,-0.12936530684011768,0.49586228801483373
Occipital_Sup_L,-0.2674980600806767,0.16988335577883115,0.7235847592459719,-0.14778137523735152,-0.07037193416352565,-0.29124887956871875,0.5213214785928229,0.1224943620912192,-0.2869465474512917,-0.4440616665231518,-0.07395016508479169,0.029655886050982638,-0.059208405949925616,0.0052951809275179115,0.10055992528835776,-0.18107617586484845,0.3872491996502419,0.1815635413914063,-0.30682615412126235,0.7288985521219966,0.1633237261189094,-0.2193496324031198,0.45633054457138134,0.5396829986279118,0.2306828568620873,0.09327530603745848,-0.16022589199940612,-0.14937380487208002,0.1177421282971184,0.4394513400324968,-0.2617556361199027,0.7539245117194755,0.18572005606726522,-0.0027379510166109498,-0.546912461340008,0.20643472274504976,0.01879626464387928,0.37025281440482183,-0.13256289693767895,-0.11016161825694948,1.0,-0.20746304869622986,-0.5101853246357703,0.32970358221673335,-0.042337663653157685,-0.039434527142466445,0.35784726131396444,0.39572390442621913,0.33691611592293286,-0.5969410018240049,0.4494980616200892,0.0017406802714742416,-0.3132331962198643,-0.1716002117204189,-0.5282679608528682,0.7316189069323887,-0.08221850008048771,-0.05933584536457395,0.18840346163633367,-0.2370725971788792,-0.42743658707597,-0.005476517924173514,0.4677306510595356,-0.15370574367004503,-0.10649007895043551,-0.34167470531658756,0.5270924249607292,0.7639564134411087,0.8141605439963693,0.3165869376431133
Thal_PuL_R,-0.042106734816369416,-0.019711902646801723,-0.0260489754464139,-0.07049789663639988,-0.08828799065904924,0.045867228626313115,0.07377558347315925,-0.1634094397548545,0.3376978091261319,0.18827750914344124,0.24705239833865736,0.2207279885716468,0.7441718772564679,0.08036388887987296,-0.41518469275617254,-0.25151763516844944,-0.021932897156686195,0.0903406751167269,-0.04863088696193841,0.1494346856887559,-0.16839453274949115,0.2958295095952367,-0.08029897001415509,0.16807505149897795,-0.06902453024424234,-0.29686446277366335,0.18076174191613795,-0.10306327764127497,-0.1679657010724377,-0.17788098291601098,0.10860697864311739,-0.11906517211021751,0.44748849691009274,-0.4036919211228679,0.33535001060307223,0.3410508207840503,0.08431844534902716,-0.22626388457965793,-0.11254772587048205,0.13173520955955792,-0.20746304869622986,1.0,0.5246346964863107,-0.11195990500534489,0.2282952842352646,0.09566629903519178,0.29443089378162907,0.16854333921714942,0.13796435183438113,0.42720227808443906,-0.1967280022391061,-0.1689584517286303,-0.20157238358126223,0.18500635190394996,0.29235008522401756,-0.15134225658501868,0.19887765638793628,0.18164204133916934,0.2830430615702023,0.08955780643430884,0.15726175704861378,0.2853712317935506,-0.0887268970539051,0.7146400794636607,0.07869702737235557,0.10256806280864252,-0.10303297389254047,-0.2747007254237037,0.06324168577324045,0.4229309788804933
ACC_pre_L,0.24269824877210538,0.246131767886228,-0.5168629116802984,0.22682197851483085,0.2895007941112162,0.5489429204382411,-0.10856859435235498,0.0793554289078148,0.6208416032765541,0.6946009497600958,0.5917962564203229,0.232890669243188,0.3361152797802264,0.1883142612754535,-0.28142283767191034,0.10582142576591672,0.039951125455941885,0.3073781200983714,0.3771113912331951,-0.22892689945338346,0.008661743799254124,0.6757440919965538,-0.45208061617758877,0.04550588897190892,-0.13880656499375696,-0.12522739269136868,0.5175528635132476,0.20562339588230405,-0.0029580522125696182,-0.340521888452531,0.5497057347491798,-0.46498394749962824,0.4292056787859255,-0.33889464278389103,0.5691379935028112,0.37495904939739383,0.15792443330062722,-0.1430989994085803,0.14496835143522802,0.4258116405477001,-0.5101853246357703,0.5246346964863107,1.0,-0.45518636063311474,0.6016247100159305,0.42557215120073566,0.13072974953991237,-0.14068188954456037,0.027833307808114563,0.7104226982277063,-0.24808600732432445,0.1827723673764241,0.32766038276409726,0.4071017715788908,0.6430600892146884,-0.5297517915964088,0.5788269572034128,0.0203252524723987,-0.04405936771160875,0.4611513370828573,0.4057534529355896,0.4650768559815334,-0.4444118248578032,0.6891110651392915,0.5528395360869213,0.5671725093388559,-0.5011832457648294,-0.709306817302704,-0.43735149806950196,0.2421124346558511
Temporal_Pole_Mid_L,-0.31014648994480903,-0.16089959494159864,0.32178280474743964,-0.32126515228757496,-0.2715698459794164,-0.38496588137845833,0.12335856357075305,-0.18797487151952977,-0.3989903803620145,-0.5077493328741128,-0.5095939309511449,-0.09209105931267007,0.04632451484486836,0.11223213273347081,-0.02825047774647704,-0.1438818997465788,-0.1451766307769735,-0.3030869035388188,-0.3699279891979419,0.2675020438786335,-0.057445941495521784,-0.39380735362130875,0.3136495023639337,-0.03344335237690119,0.20445258595723512,0.1436938708089076,-0.3948368515566967,-0.16691162578706328,-0.24480018042961496,0.09345005293694379,-0.5309384189713222,0.2666331103960746,-0.09685896989813145,0.11223706483467104,-0.33018397553292794,-0.21239475106212205,-0.25727927929714806,-0.009504311695500296,-0.07219961648014372,-0.3148409430340168,0.32970358221673335,-0.11195990500534489,-0.45518636063311474,1.0,-0.4464415996559275,-0.27374077464202984,-0.09854196624249993,0.38080512697825225,-0.05867492332312934,-0.42113520996973813,0.15971160649295252,-0.23460359931747607,-0.4441037422722286,-0.21334242306037512,-0.4438857266339717,0.513795784262306,-0.20677433309359844,0.13594979391687315,-0.20948822340353038,-0.5278690408230725,-0.2320006471209098,-0.31008415535991946,0.43361521933646446,-0.23246497924933404,-0.3975623207629322,-0.4942739354372596,0.502575528763969,0.5024581351244295,0.438945250527845,0.0036174283372038597
N_Acc_L,0.32230186131334987,0.5917561536488118,-0.10354209688261906,0.19403499090517637,0.39294767337528475,0.544148743484013,-0.03974681978371617,0.20182555292951898,0.5322027652795175,0.681943904672039,0.8076339368522315,0.2860219822466172,0.017007040008367755,0.2577255779426309,0.0995410583067813,0.11848292134715435,0.45453027640832033,0.6976006138787061,0.21560719664732939,0.13249129577216337,0.19676316168791166,0.5981848677876772,-0.26027213854982617,0.4700775595343445,0.0213404370037068,-0.003053529411591355,0.5037558058233614,0.23889689581627174,0.12088659987615377,0.028047970201695843,0.7423700937642651,0.14918777198733268,0.4638526022079209,-0.248748063526391,0.23683770720503794,0.5063580532181481,0.2168450945070551,0.33611170986933,0.2364633641474263,0.5444050258193914,-0.042337663653157685,0.2282952842352646,0.6016247100159305,-0.4464415996559275,1.0,0.5974545729764897,0.18642488207953953,-0.14648768186212574,0.32169063600992415,0.33615626157135325,0.1762211265729756,0.17774500854392836,0.5483826828783341,0.30739979352026037,0.5089206860362976,-0.18973639796394154,0.6159840376663258,-0.37111464373422837,0.28039793983178196,0.6410276349146962,0.1615740404995477,0.5166054793527571,-0.25526669196086516,0.5081806513737457,0.790319486961305,0.5767016554278266,-0.32607214692437153,-0.25398911089621484,-0.026996626985712046,0.2591928730656272
N_Acc_R,0.43678339112288594,0.3663743051339045,-0.11938876594788618,0.17485339013995466,0.41966278487733677,0.5367889888917944,0.04407986244598668,0.2312542400832359,0.2567668010414127,0.43752835890563785,0.47316176515577757,0.24471204581833714,0.07336874484065642,0.3492816569746429,0.08364148284572816,0.3799254531873695,0.2325366752270987,0.4190114709048876,0.16013124334736234,0.10144415222724977,0.14895760523698454,0.36151637077119647,-0.14370524153151465,0.2794955505223748,0.5077364501065914,0.17304324361821025,0.20324512513664833,0.322933307514781,0.22898414351916227,-0.03624603115597732,0.4908698631084735,0.06482121873039626,0.2819128249120917,-0.09704281489903396,0.16078293896486,0.3650793918262606,0.10849667912072763,0.1957503159196739,0.3396231268778254,0.30804412061013453,-0.039434527142466445,0.09566629903519178,0.42557215120073566,-0.27374077464202984,0.5974545729764897,1.0,0.10735038022519992,0.09068034856677586,0.22909573561407387,0.3478606683102964,0.11031924448311159,0.17866894595900726,0.3632477561294044,0.2635906594951681,0.35482688235425386,-0.06420960906360165,0.3525064905020433,-0.03476688811346492,0.0230661493676669,0.4874183678627575,0.1398649184768144,0.3497504096673112,-0.11907273108166969,0.24273413168917607,0.5305629220709842,0.398450352021777,-0.10009321146107054,-0.1477307802074299,-0.040724188191332375,0.1392985273044636
SupraMarginal_L,0.16880655311594747,0.07667144556245396,0.1509562452518233,0.3468282310171655,0.2525932176611168,0.14841256724282195,0.4350995927892059,0.3049279213747241,0.3329646101211039,-0.15919850603313235,0.4153471997723318,0.23536776330100123,0.1455286556448059,0.1104665693823347,0.11009634557444592,0.037327161639424726,0.7432528436942599,0.4008302664191931,0.3647168004965102,0.30549410793600473,0.2615671927718314,0.505368439733679,-0.00948583827115135,0.4566935101933905,0.15163662357308427,-0.13552516640565815,0.44398691962610426,0.12045083413575576,0.16065295854589268,0.2682421692778287,0.1824275575151237,0.32061033643786396,0.3463833133234486,-0.20399850976795192,0.10914687299708176,0.7775883281448263,0.42725430539907816,0.3877875351575282,0.1742044877764414,0.5643763617361607,0.35784726131396444,0.29443089378162907,0.13072974953991237,-0.09854196624249993,0.18642488207953953,0.10735038022519992,1.0,0.24757435192931285,0.4218617389567565,0.01623074584607234,0.24412192165818253,0.2121101641699495,-0.11761929432437725,0.2890542695871572,0.10792778152640048,0.18296284223766335,0.14240357839030543,-0.014057045971896097,0.2601757692145955,0.01363044751458266,0.20835384517568506,0.497142782421375,0.217645164217533,0.32389632724492745,-0.06432228081559709,0.09338080700112696,0.2042457143759763,0.06819060557024398,0.3563830469274751,0.6563543927145864
Thal_VPL_R,0.12026923313161042,0.2596092626827993,0.31464715326264936,0.14890504747949707,0.2498863975668709,0.09248673606921938,0.6445983257930354,0.338799495988153,0.09582438152753686,-0.17330707797455094,-0.13289998198724967,0.44013409559290095,0.31261563526195435,0.1274964174373311,-0.004740301767618487,0.2597580004706142,0.02143962940981733,0.010901225625053556,-0.028538522358957853,0.3799275344949135,0.43364205429678926,0.04937939710299348,0.35499298772757487,0.1890782940507345,0.4799249582132227,0.18306126858805313,0.08537183260689794,0.09520598962825186,-0.06922815982817469,0.0023709926983489825,-0.08331863958610511,0.24760578458454147,0.07569105306415698,0.25187010977467134,-0.006630504615380309,0.27450838084129414,0.2939216336003592,0.30460038228438907,0.21824848572792568,0.06581541082110243,0.39572390442621913,0.16854333921714942,-0.14068188954456037,0.38080512697825225,-0.14648768186212574,0.09068034856677586,0.24757435192931285,1.0,0.4178889364200453,0.002070027543610198,0.4328015098392712,0.26077243238353964,-0.31953630965841934,0.35247917577191634,0.001804904241840033,0.5983425035459853,0.018597316389589506,0.467711796549107,-0.0013482990542219536,-0.15000035908599263,0.21123508027963736,0.34915649599221943,0.3530463886278512,0.0803969045254007,-0.2474422360049064,0.008763369763483951,0.35692728224508347,0.32885323902499525,0.34187042516041827,0.4569330082163973
Cingulate_Post_R,0.35022611643045004,0.49713065492317465,0.20430069294521744,0.43788696804027893,0.5465128852023436,0.3772377831288754,0.44547016466751393,0.5372435350126844,0.31161434327383636,0.1486384134168053,0.40240330493496956,0.7713082335681607,-0.022109412013422525,0.044470203454202516,0.11512353653178363,0.25325160914302297,0.38327713991482537,0.4360458913351793,0.19767402245973392,0.36741359728437817,0.5241079510710145,0.3828977237216275,0.10743333597856855,0.34786798137738373,0.09159990732583145,0.08807615902511337,0.44921030473880963,0.19640703497755588,0.23741646694992546,0.10408253760064834,0.3638219118168385,0.3625435102862465,0.07953263073766538,0.056073754481276855,0.07219669672543849,0.5309893179633728,0.5629130831872149,0.6346226151639142,0.2621723887235122,0.48544233466507103,0.33691611592293286,0.13796435183438113,0.027833307808114563,-0.05867492332312934,0.32169063600992415,0.22909573561407387,0.4218617389567565,0.4178889364200453,1.0,0.14912600082575947,0.5628633335314748,0.3690789649472977,0.13390500247052842,0.4644203673488688,0.3345870618176164,0.34634133781354187,0.18651759897656814,0.04556845568534427,0.24726282222938661,0.2726096295191304,0.3071069719932861,0.5720870085738666,0.11732472010459012,0.15606570120862237,0.04647363895082613,0.4148425866007293,0.0648950043017133,0.16344440097877458,0.2633679237747783,0.4675709347865518
Thal_LP_L,0.47038913434626334,0.18557903678838633,-0.5565531046726817,0.43747116343613396,0.4157113704454573,0.5996576612818949,-0.0933718577395119,0.20154168284684595,0.6214002757295648,0.5666481690496213,0.4553239391929982,0.3888178506025027,0.37406626970053325,0.023646184050970097,-0.21370357117918737,0.3303509145024406,-0.08059551974105472,0.05816836463922755,0.47886107035018677,-0.28995517493961337,0.1686935222040583,0.5839689415426985,-0.35906106063443205,-0.2165341609582475,-0.05439087555633483,0.09701708118588094,0.5156683265168353,0.2134297504477903,0.08702031955145961,-0.49431849765883273,0.5259512171602866,-0.573777058416052,0.021835006010647327,-0.19707228801430746,0.6364399611096415,0.21522341168338213,0.38364664312396013,-0.12897135527357811,0.2573649144499581,0.41938821333156473,-0.5969410018240049,0.42720227808443906,0.7104226982277063,-0.42113520996973813,0.33615626157135325,0.3478606683102964,0.01623074584607234,0.002070027543610198,0.14912600082575947,1.0,-0.22070562631058352,0.27041047896069353,0.33902829472017065,0.5648069129355618,0.7079938814218949,-0.49380981918303807,0.2694947359623068,0.22958805868473087,-0.10496440146393501,0.5003046479966436,0.664385478158159,0.5082877456160878,-0.4914705184505969,0.45762464220483606,0.1753523511516426,0.6196210849616095,-0.499586945923864,-0.7499046678249466,-0.5539992957227178,0.21475671356970166
