,Temporal_Pole_Sup_R,Amygdala_L,Cerebellum_Crus2_L,Cerebellum_8_R,Red_N_L,Postcentral_L,Thal_MDm_R,Thal_MDl_L,ACC_sub_L,Thal_PuL_L,Precuneus_L,ParaHippocampal_L,Vermis_10,Occipital_Sup_R,Cingulate_Mid_R,Thal_AV_L,Frontal_Mid_2_L,Thal_VA_L,Cuneus_R,Frontal_Sup_Medial_L,OFCpost_R,Paracentral_Lobule_R,Precentral_L,Cerebellum_Crus1_R,Putamen_L,Angular_R,Cingulate_Post_L,Thal_VL_R,Cerebellum_Crus1_L,Cerebellum_4_5_L,Frontal_Sup_2_R,Thal_AV_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_L,Occipital_Inf_L,Frontal_Med_Orb_L,Temporal_Inf_L,Temporal_Sup_R,Insula_L,Lingual_L,Cingulate_Mid_L,Vermis_4_5,Parietal_Inf_R,Cerebellum_9_L,Supp_Motor_Area_R,Thal_PuL_R,Thal_IL_R,Angular_L,N_Acc_R,Frontal_Inf_Tri_L,Cerebellum_3_L,Vermis_9,Heschl_R,ParaHippocampal_R,Olfactory_R,Thal_LP_R,Cerebellum_9_R,VTA_R,Vermis_1_2,Occipital_Mid_L,Vermis_3,Thal_MDl_R,Temporal_Mid_L,Thal_LGN_L,Rolandic_Oper_L,Temporal_Mid_R,Thal_MDm_L,OFClat_R,Pallidum_L
Frontal_Sup_2_R,0.4974315897450117,0.6918373238200981,-0.07909895110430451,-0.00569748733555114,0.5835544249890405,0.5284902871528935,0.6334492534293542,0.4546313770281777,0.326063513811906,0.5578905283967768,0.1309143402960226,0.46365922621059547,0.25257728530661633,0.011593513071974888,0.7093978705011497,0.5419460774632596,0.8510525894527048,0.42637232018987803,-0.1204939543802044,0.8986735703205061,0.33099118178385667,0.21033218777259072,0.7901438240741481,-0.1687471265867377,0.6640193716575628,0.2523950834925938,0.21802349767545712,0.5981603275755718,-0.14222321322179834,-0.13495858316093623,1.0,0.532927736618669,0.5902627449503093,0.47430685781474025,0.446079358123311,0.030906545305208973,0.15298955404599798,0.2687633335717059,0.12250345500325996,0.8137173204086553,-0.03812210521754195,0.7061890539759174,-0.15491698229869544,0.0818811682145548,0.20378158822747966,0.7669094221640792,0.14790460593833174,0.4640114012491049,-0.15393949022222572,0.550161200037107,0.43115435258252954,-0.08884836584881008,-0.29482196045023407,0.2791258384382172,0.22696232671534278,0.5269171055610997,0.18370994564101523,0.2889138059543488,0.30999911674712793,0.027839890393706886,0.08293751512058578,-0.15401212535474662,0.659631523077447,0.11376196203577602,0.31074917695649473,0.5626229622992299,-0.0025442196047042137,0.4777976598052613,0.09905842690919409,0.704992636688756
Thal_AV_R,0.6429202765247801,0.3877485867491591,-0.0646084095100499,-0.0548514644059229,0.732164655088967,0.45771050381108347,0.5115633566611929,0.5687378510690014,-0.020878376187510993,0.07347918300751081,0.207154065346268,0.41130006192456675,0.1523849330182207,-0.08604847252424157,0.656872232628098,0.5796107695510427,0.5197065190629235,0.4248379418553564,0.010873507924099211,0.4014119384464802,0.5175594417685065,0.333390945480161,0.45108295686223104,-0.0754090416980331,0.5682341321183387,0.0373796631252078,0.24078714292657627,0.657419636573401,0.026462982810624428,0.10709853110360257,0.532927736618669,1.0,0.44200036408542515,0.3954633420980774,0.2108558191900713,-0.06249506969419871,0.3517246031643336,-0.0007126019794392607,0.3083758121512569,0.574838425975472,0.13172638296368686,0.6427305521886497,0.06932300822351443,0.20993471027569338,-0.0018873959255030976,0.48287401123685264,0.3816722563630263,0.37155339482698996,-0.07594149950730604,0.5717156964500117,0.10732940965433417,0.1769604011852985,-0.09040876568425535,0.6188933875478311,0.3835590509722657,0.491245129150767,0.2004276912307493,0.03126109712351961,0.34898871158272743,0.35615136855086266,0.0477829409708103,-0.04020202055627531,0.3670831615184517,-0.11042385376725153,0.471104916974351,0.5609516379770398,0.26432027445400214,0.5464388068001209,-0.267573486151994,0.6856422873545498
Paracentral_Lobule_L,0.30579927848432886,0.4638331397001436,-0.057942840251769316,0.180886527540012,0.50037282353782,0.8016589995638211,0.6461291270442518,0.632618912817651,0.04345429291065418,0.21296559351193786,0.4838536296875402,0.5280048213944998,0.008808345083954765,0.09203330898286187,0.8056057894885098,0.5854929449075187,0.6704965264950639,0.7515714570020043,0.07664371871102872,0.4340799554970515,0.24566691187302864,0.77681238293897,0.8355093498091396,0.08463726680912936,0.5027174095492475,0.014836830963750585,0.6541941467904236,0.7047682923308575,0.0777093857552405,0.19460128185703474,0.5902627449503093,0.44200036408542515,1.0,0.5211764131371461,0.08008230908406033,0.03827152143610135,0.16670508075036797,-0.07231482198363236,0.5170308581094782,0.36869301925567877,0.3752614971083297,0.8265499703161615,0.3384065349146804,0.39550644840755633,0.2802863762630464,0.876773755365916,0.35823759463620103,0.5701070131667832,0.05239197456078386,0.2752918255045133,0.3085007730720928,0.20495402312585803,0.11661401722175184,0.3597141184867558,0.48506539267832666,0.3299083303411459,0.614290031768192,0.17232322901859765,0.3238204384581752,0.18918287555637142,-0.007006461122153218,0.260526691512247,0.5049651822910509,0.15408966666883153,0.6253819547471032,0.7832665876479565,0.32413379126239206,0.6323147616112228,-0.038641982977701335,0.6905955409216938
Frontal_Inf_Oper_L,0.2764023780753772,0.5337716729725457,0.08668896617894291,0.18416492536846485,0.33980388303300424,0.3645959449703514,0.3929198612958661,0.6898053028510089,0.3906585170316811,0.11300347455830256,-0.09821869158318727,0.594463956938731,-0.15073661071240405,-0.339823656060171,0.6156278663650705,0.3008531019297749,0.7171197935109903,0.5107401611500357,0.25166465239493785,0.5885328189874955,-0.01222996730183489,0.25151773161141927,0.7178075506504299,-0.019365933047547645,0.5340205684177644,-0.13501291645149893,0.20699085805731654,0.5024860185253499,0.0034207318593213985,0.26106744432223544,0.47430685781474025,0.3954633420980774,0.5211764131371461,1.0,0.5460876459856958,0.03629246040990095,0.06709497288972044,0.25931979711361786,0.39232762420921724,0.5450548522884961,0.19221411047265843,0.49708648764878993,0.27398116240837195,-0.025875692336898525,0.0287144322445127,0.6544358113008985,0.4082018610569244,0.5123195732969836,0.09093375127752007,0.14397799637330078,0.8586615791148624,0.32135729326962725,0.1283907848605306,0.10007286042103086,0.5261080867400599,0.11806304309012816,0.39207199032510726,0.07560688115694206,-0.12146439300951999,0.20975507080119385,-0.16848128572862167,0.1940289229892026,0.38716713884626824,0.5308150614382638,0.3792708144523212,0.8373877473809047,0.2915762467996361,0.4974935888394283,0.283166256787556,0.4382724628175128
Temporal_Pole_Sup_L,0.527046687677282,0.5823111358019595,0.0061873601880638625,-0.12461538378046035,0.21702630591640015,-0.06208597441270136,0.052896497039092674,0.2710852877075269,0.6890096549223674,0.3563063444690516,-0.4539241169814869,0.545100524086366,0.0017217829053257788,-0.3228553274072384,0.23970949266304292,0.030407550781230804,0.4011227242957826,0.0690431068578133,0.2581565336724553,0.5681823941479793,0.18724202052965788,-0.21451996663733333,0.36125911568817143,-0.3786611363467456,0.675106271281095,-0.027795765213549702,-0.20768037497773167,0.15988259450615033,-0.28428725165780644,-0.09536209282440569,0.446079358123311,0.2108558191900713,0.08008230908406033,0.5460876459856958,1.0,0.04130560368573663,0.09395834723584726,0.34508803588090514,0.087876433652942,0.6967162162661903,-0.3400535776987335,0.13816612543730958,-0.1668373270245752,-0.41517091874240947,-0.20203272802623493,0.2506914540094242,0.09833280636977969,0.4444785088837452,-0.2871333637275593,0.516676684673319,0.4351398122001771,0.0804850955111962,-0.3849319451359619,-0.29253968602021563,0.30669593712490256,0.458591398942634,-0.10069044758415371,-0.056982223792676694,-0.3492790289035945,-0.022141311900345417,-0.11528131743918438,-0.16242584867670992,0.29369422152089414,0.4280450754828254,0.01607671513211577,0.4197251833350492,0.07776500635993774,0.05308242159834632,0.6049314732105515,0.2673688095224024
Occipital_Inf_L,-0.0456775733518558,0.1840888609954212,0.18423968116281142,-0.08411409043639585,-0.01682384075366311,-0.03131763293186626,0.028047853997888124,-0.06675198640938829,0.05474943139779263,0.03547268390234475,-0.11177612318816384,0.06817240531062532,-0.09719347046523434,-0.0082336534972571,-0.020921093033405665,0.09398793854417781,0.0007094030261620455,0.04156412826786154,0.0918764879444436,0.07752899207852225,-0.012890303438399931,-0.06802178183686758,0.08135920898974773,-0.20438970259427444,-0.004770085633650357,0.12391620475423155,-0.05486791257063298,0.0031420916760626595,0.1715581053221776,0.001367586013788186,0.030906545305208973,-0.06249506969419871,0.03827152143610135,0.03629246040990095,0.04130560368573663,1.0,-0.03671613480992806,0.0786641479069561,-0.04504072075624634,0.047064373830697316,-0.0018719845881833737,-0.03492648689325279,-0.011393262403416024,-0.11595368261914436,0.0489343333510649,0.015393184627166056,-0.07181958528093459,0.03959601387016904,0.19515724817264182,-0.07265416977670064,0.06979742772030366,-0.037126685018696974,0.0738977720457997,-0.11954157830639163,-0.013798844393602305,-0.039861539935675705,-0.02526574305772066,-0.04284679385506238,-0.11700437658196368,-0.007789164118834109,-0.11640134858174321,-0.012734160870666778,0.08011480414054699,0.10609527497560411,-0.00420719355051059,0.005929560906570724,-0.07196360645730486,-0.053027341878897134,0.11299841085641849,0.02587707492808774
Frontal_Med_Orb_L,0.3315000570320367,0.18175301749922676,-0.012014761295814486,0.16780700746053506,0.14841289754697318,-0.010052214453683369,0.09325266861386612,0.20733201121498568,0.09613792512146319,0.11604551460871834,-0.05730815373731139,0.15469207303201313,-0.02757038544056955,-0.03298556957253481,0.11432342903822855,0.08421921211070758,0.2451634249374487,0.16099774011273135,0.26760781118926885,0.017000514597154733,0.173346969272381,-0.08255727673167558,0.18393460969646946,-0.03593394206713459,0.3354874475778095,-0.175838005703048,0.04672878050515339,0.13136624272615893,-0.10706451109998642,0.045464991189950926,0.15298955404599798,0.3517246031643336,0.16670508075036797,0.06709497288972044,0.09395834723584726,-0.03671613480992806,1.0,-0.31382922930530316,0.25423538038389903,0.17469425334165337,0.05028293345635492,0.12761667844558902,0.1705829009079892,-0.14175813784511473,0.06324511783671599,0.1868613157389912,0.12717090902312497,0.2880894553814477,0.03983953586098517,0.4405503206110909,-0.12746202655793737,0.11626790768738665,0.15127540880910564,-0.028584825291026864,0.24879870407773044,0.4602136041651689,0.02646195375334897,0.06620133287684239,-0.062070779684775965,0.10188369613425204,0.1803704643396987,-0.16710893303552532,-0.0060587029456552225,0.11003636247340803,0.13877696036101073,0.17861196359551887,0.22797243608019238,0.036621323111128125,0.08885080535342513,0.23477490418083313
Temporal_Inf_L,-0.07022580323471801,0.3227159280651056,0.20611687077248528,0.13386514919448994,0.0006800151801444962,-0.0037261143131735856,0.22664028286763716,0.056192985232377576,0.13302622379246978,0.1976817836116085,-0.058106055427393444,0.22287062338200947,-0.1360890570318298,-0.05962350077802913,0.12120563086327904,0.15696064223429698,0.2039544864222158,0.0575564802383732,0.011669596604114985,0.3053989455018031,-0.28143630739320963,-0.21647272237018797,0.16328480033492027,0.18076771287754576,0.18715879882911945,0.11359218807150412,-0.08705620938916604,0.1231581662402902,-0.024773784764182065,0.09895664128106348,0.2687633335717059,-0.0007126019794392607,-0.07231482198363236,0.25931979711361786,0.34508803588090514,0.0786641479069561,-0.31382922930530316,1.0,-0.1143326270910636,0.31971936066485146,0.01996537184739065,0.07736152773397084,-0.06485960641318751,-0.12804641214593504,0.06992698659670725,0.08924499197580305,-0.09152158236340809,0.17631939671021044,0.015113696526102137,-0.1396485879027879,0.45079181934082174,-0.029154832508491216,-0.03651183250812368,-0.04570426235932034,-0.03453375190807357,-0.15324630013837304,0.029244837626728762,0.20000447531783916,-0.028044798915825616,-0.04482572683496084,-0.033052235998575395,0.23394806037486435,0.32654861521156175,0.3872006537268566,-0.12409322591414264,0.11409082579123499,-0.2309524910670875,0.19404754334541843,0.18792915911207472,0.12688336551266813
Temporal_Sup_R,0.455300699587225,0.43138535815075124,0.012160550686571908,0.3834510735468192,0.39011863265344815,0.24018834110591628,0.34234486117372503,0.5270215387220313,0.1705464109042353,-0.11028203302782497,0.16085518793784473,0.628044045831509,-0.5325913914163614,-0.33251455790787676,0.5436050192583248,0.19187333496840048,0.2554285411036824,0.6023465221239735,0.6221980455529508,0.0955583577689633,0.11305807069756571,0.3507623774711048,0.46716069730323195,0.2015127179154468,0.4062095214329631,-0.5723173844923473,0.6292124493785657,0.5594644408610768,0.05573814202608955,0.7272938178640866,0.12250345500325996,0.3083758121512569,0.5170308581094782,0.39232762420921724,0.087876433652942,-0.04504072075624634,0.25423538038389903,-0.1143326270910636,1.0,0.02968977631239116,0.5774150261990115,0.5108530812616545,0.8315020542821816,-0.09405705412756231,0.03673974646893708,0.5247677755660602,0.5226197441542226,0.6948342117045342,0.24393740686851337,0.1836421589038412,0.09693266141805211,0.7293008146554077,0.4599705046290145,-0.01946266027993578,0.9216831675275545,0.29956345110969884,0.43364270002131217,-0.30153578452999436,-0.18475979177673024,0.5408473985478679,-0.13558370985361407,0.6160143288997283,0.2544721379001148,0.3947947759898514,0.5722989125306717,0.5876987673463612,0.9026849986423063,0.4469366259167877,0.2691680135560704,0.47392266988854936
Insula_L,0.5923567441355351,0.7276084062019356,-0.07301969620007728,-0.13805869540731577,0.6312666821541062,0.38708262257188497,0.5069998887161107,0.4772608654163053,0.39728607881715877,0.47634386787161276,-0.046188676340387924,0.5886600609902776,0.21579494982255093,-0.02909729656384223,0.607583402401877,0.44391315761407696,0.7219587204574974,0.3198922376095754,-0.0621401393480866,0.8244784530570681,0.40858639395904645,0.06258040074011499,0.6139149449949534,-0.34561022593850554,0.825363335991936,0.2237256695329729,0.013270910706957304,0.536231621105408,-0.13170039808136033,-0.17883461481792387,0.8137173204086553,0.574838425975472,0.36869301925567877,0.5450548522884961,0.6967162162661903,0.047064373830697316,0.17469425334165337,0.31971936066485146,0.02968977631239116,1.0,-0.14447626540217784,0.5664571259132096,-0.2558827857489432,-0.04967266902933697,0.08160711555114804,0.5253872767563269,0.15026204213456854,0.493555302162956,-0.22826244313521862,0.6878973456196177,0.45249163205736487,-0.05586282280918834,-0.4517496739594783,0.2832597077637349,0.2487685305409263,0.5809473902669555,0.048975016786005285,0.24221965142666824,0.16623724899214903,0.0006340474301452276,0.0301879732825603,-0.2515924728688063,0.5447548604378115,0.18455607648139166,0.29923838362091615,0.6008148924334122,-0.0655039557549708,0.44011828871642666,0.14932139276164935,0.7111537989934182
Lingual_L,-0.12626407606386486,0.1894741014463063,0.026099341004790267,0.39433210822277515,0.26059899684588717,0.4394263078047858,0.4447173308041149,0.2303341328418801,-0.33059510285551497,-0.31734326333169854,0.6550774600205328,0.4325852460056487,-0.5811832113815023,0.2198144801288368,0.4468532772446121,0.24649071776171624,0.11470937177241093,0.4546096216825925,0.14219523122635086,-0.09638366506112904,-0.147629724582536,0.46804890527207976,0.2010403012176229,0.3735031620760075,0.031325136506450954,-0.23281795070598724,0.7244058854789103,0.3850788644058601,0.3414167670821027,0.6688781301266159,-0.03812210521754195,0.13172638296368686,0.3752614971083297,0.19221411047265843,-0.3400535776987335,-0.0018719845881833737,0.05028293345635492,0.01996537184739065,0.5774150261990115,-0.14447626540217784,1.0,0.47347105317952565,0.7615350669973417,0.40282694981507255,0.4376871390983456,0.2937252526722084,0.20382225500756038,0.3570737431356949,0.46664319263489795,-0.2304895984658907,0.135826477104364,0.4579377457204841,0.5731580281621044,0.25189017588349855,0.5006162698328149,-0.10654542499106594,0.47931473321746837,0.09953369922045933,0.1313853394217651,0.344298452199213,0.009765768392934308,0.7366100282811597,0.08446577136400206,0.2707723959999392,0.5698149289142247,0.3374889004427565,0.4262378140836928,0.48188423421176085,-0.19421532188750865,0.3597995892064341
Cingulate_Mid_L,0.46543216834790885,0.5881906931488196,-0.09082005618647652,0.11355785130534377,0.7187512214831259,0.8258342309706589,0.7519888461980501,0.630578394335586,-0.017004916109250905,0.1709906702528851,0.5668396384041319,0.6245184420109534,-0.04050467345717564,0.12403538283217258,0.9698256538456207,0.6558921327024935,0.7037358648627084,0.7149075894955379,-0.012222669112659502,0.5648260793425659,0.36561914202694545,0.6663655766741449,0.7726087709387561,0.0965662568235513,0.6079549437475998,0.039934177368432126,0.6824348693946671,0.820799974786809,0.09649336624863063,0.2532868648600475,0.7061890539759174,0.6427305521886497,0.8265499703161615,0.49708648764878993,0.13816612543730958,-0.03492648689325279,0.12761667844558902,0.07736152773397084,0.5108530812616545,0.5664571259132096,0.47347105317952565,1.0,0.3303056559540338,0.4131139172209758,0.2177715409095541,0.8495897422427042,0.3567527562765102,0.6086231597931614,0.04981520001522556,0.4229313528176777,0.3022063313807868,0.24759990774535504,-0.009552567354009566,0.5296498632061603,0.5326926903745881,0.4284911459782493,0.5349702633135324,0.1312340543002358,0.3735098741737488,0.32729568319473956,-0.0021407608056479405,0.2728044368055937,0.5636702056529693,0.08270457564792913,0.7072805466009094,0.7580929845623355,0.33882698051271326,0.750105751043055,-0.17452466998122276,0.8377671344025309
Vermis_4_5,0.09524284216762394,0.2066280612964965,0.08512759005728998,0.48778409565885017,0.1025430464765566,0.132226591035951,0.2014091677271519,0.2936591371520483,-0.06463586351707777,-0.3740557541621022,0.2505720196942171,0.43087816695676073,-0.7383919772850461,-0.17318432880468845,0.3381334626940604,0.0502312561373767,0.054110970357732505,0.4312546053471778,0.5705867275439969,-0.17574846113154519,-0.12367881100575823,0.25791325408430654,0.25794488532861365,0.3934403128639731,0.07845556792507871,-0.5839978539124114,0.6040037658620399,0.32619950144144433,0.2145384786891838,0.8502788884003816,-0.15491698229869544,0.06932300822351443,0.3384065349146804,0.27398116240837195,-0.1668373270245752,-0.011393262403416024,0.1705829009079892,-0.06485960641318751,0.8315020542821816,-0.2558827857489432,0.7615350669973417,0.3303056559540338,1.0,-0.03198271973302451,0.13144179574096984,0.32908508693533084,0.33601794224798487,0.4812385255788924,0.45966492076391113,-0.13801627109961587,0.10181281524144038,0.7657600583253992,0.6678011558904888,-0.09051441341968612,0.7387552761533808,0.00013719766908543252,0.39224973320419326,-0.23542259421290984,-0.2810764028382708,0.5203549942886867,-0.07539284397489306,0.7454055637370594,0.0768649818796154,0.472152636047696,0.44811280265809267,0.36718449427201794,0.7675864985280452,0.30986731670071727,0.1169830848076469,0.2162741131259934
Parietal_Inf_R,-0.22685370837343996,-0.14777985281668016,-0.14427178379750613,-0.04679204485573003,0.2656241571570876,0.7413527909702857,0.3563097597680559,0.03396549172740929,-0.4808513104228682,-0.17346797144838735,0.8418775482876312,-0.003984473432434892,0.18359331262806564,0.6264449475509841,0.35983709217330523,0.35707767931512885,0.13642826768204147,0.19206188674490232,-0.6046113265529476,-0.020288651111230467,0.18479371277331244,0.7384689984310714,0.06635807590524559,0.1539243076705174,-0.11864637659092962,0.3878521119811862,0.4205538647523108,0.219062464063237,0.2156301506953014,-0.08130927193234952,0.0818811682145548,0.20993471027569338,0.39550644840755633,-0.025875692336898525,-0.41517091874240947,-0.11595368261914436,-0.14175813784511473,-0.12804641214593504,-0.09405705412756231,-0.04967266902933697,0.40282694981507255,0.4131139172209758,-0.03198271973302451,1.0,0.39645404757199093,0.16304671295910447,0.0014969152563531942,-0.1249093947039873,0.03613124117468644,-0.12760214038089174,0.0008135672244003692,-0.16341061770460774,-0.006251675703871286,0.6354390986242775,-0.142440235108748,-0.14192867561148864,0.2700462239136791,0.38264796665941947,0.5888442234936887,-0.017266972322726826,0.06729949951893854,0.10972652882118239,-0.01394371942750264,-0.4334976474156681,0.38558386985192755,0.12415874502107267,-0.16472983184122003,0.3617372522076551,-0.6275695609455665,0.2536662680574023
Cerebellum_9_L,-0.2543979553917648,0.28848587036014745,-0.15755782088336848,0.4131709305708263,0.20866127638740906,0.40226632313561006,0.5192494812847703,-0.013734521683422691,-0.12110676734067068,0.2142478740954783,0.46303680600833813,0.17815517137962616,-0.15081116796196162,0.4266987296902881,0.21046260631708913,0.26522273930213464,0.21956355079570256,0.2707715405769808,-0.2498931057018193,0.15434267023934248,-0.10050868217476813,0.27208190164869234,0.20487893034086435,0.09226317662493418,0.08862150081261938,0.22140288101147082,0.3417534963067638,0.20740781122480573,0.09112704805110224,0.05231341310594466,0.20378158822747966,-0.0018873959255030976,0.2802863762630464,0.0287144322445127,-0.20203272802623493,0.0489343333510649,0.06324511783671599,0.06992698659670725,0.03673974646893708,0.08160711555114804,0.4376871390983456,0.2177715409095541,0.13144179574096984,0.39645404757199093,1.0,0.1450105356444055,-0.17803603212879912,0.2301026130939085,0.11642695887005033,-0.12851442711208316,0.14926547551568323,-0.08626626172151163,0.295418348383739,0.1926547312545291,0.0019206411439304536,0.01363940154358112,0.2700869323541167,0.746164423506796,0.4163738129828559,-0.3030096414457937,0.26211903442581946,0.16666820707982202,0.16715801865922122,0.17865886964763653,0.13794040357020174,0.09460628470595513,-0.14542926941687365,0.34487836516697024,0.008445084964165543,0.3429903829968933
Supp_Motor_Area_R,0.427717287236287,0.5929761899098003,0.0005204991006730345,0.21278890622045094,0.5098942602676754,0.6516918485164078,0.6171990920766972,0.6799951770139466,0.21155945619824618,0.29307513756443704,0.2592503547773134,0.5615987537627691,-0.02719666426790684,-0.1270327299094624,0.8577718706430091,0.5346444482392034,0.8293304599837631,0.6989667791659357,0.15994141604273485,0.6492091452543144,0.20839342065005384,0.5197573388271041,0.9317223091089145,0.10005948724105591,0.5900927032730748,-0.07932696858774262,0.5495308824699421,0.7214911391498375,-0.01739834628619943,0.22781130655829265,0.7669094221640792,0.48287401123685264,0.876773755365916,0.6544358113008985,0.2506914540094242,0.015393184627166056,0.1868613157389912,0.08924499197580305,0.5247677755660602,0.5253872767563269,0.2937252526722084,0.8495897422427042,0.32908508693533084,0.16304671295910447,0.1450105356444055,1.0,0.41171871786758935,0.5950732971865331,0.07660283026461193,0.36327162788097184,0.46847052729909083,0.2348808842264656,0.08790781040372106,0.2624012744166987,0.5626536261043419,0.4007036521527388,0.522487537400349,0.10184280095835158,0.1817273040697661,0.2746229937552206,-0.04442058852276128,0.21052618411482182,0.5851096727435169,0.27084474596454833,0.5807788849296248,0.8104162019946082,0.3736334940005511,0.5912803393936056,0.07972369636072885,0.6799773205838414
Thal_PuL_R,0.40538360442726934,0.13106797149448543,-0.05132198496702395,0.048532264719412486,0.2587574555390233,0.14370962517385868,0.08191930869459917,0.55671315254798,0.1154919014698496,-0.11196811951514807,0.0001570964572540337,0.29797425415258744,-0.18127837715532955,-0.34637375775973117,0.37575755098374586,0.052195778100414404,0.3166983193988189,0.33557240398587646,0.2597304190425538,0.15225187294125442,0.20861041287311696,0.2603331378225071,0.3758641927791747,0.05934118187850435,0.2962741211018042,-0.3451559591879447,0.25112189365308557,0.400061299649861,0.04103485871483852,0.3755030066797141,0.14790460593833174,0.3816722563630263,0.35823759463620103,0.4082018610569244,0.09833280636977969,-0.07181958528093459,0.12717090902312497,-0.09152158236340809,0.5226197441542226,0.15026204213456854,0.20382225500756038,0.3567527562765102,0.33601794224798487,0.0014969152563531942,-0.17803603212879912,0.41171871786758935,1.0,0.26086683277256245,0.07539720630269177,0.23091026556114277,0.15627705179286333,0.4229807955553513,0.2091729384931128,0.26609622553993256,0.5728834171143273,0.18366678396193414,0.20970494087992475,-0.2637614454514142,-0.11752045065078391,0.4284070287580552,-0.1860220820242256,0.2149428302268742,0.09829699099971086,0.14000835684407356,0.49572574645483747,0.519861080665583,0.5255570692040409,0.3637495039213507,-0.018129874547492677,0.28272327128049995
Thal_IL_R,0.46886409120100275,0.753400376714132,0.046147079828529176,0.2813010984787252,0.5115156159287343,0.38245455822207347,0.6549377868903337,0.5460184455246507,0.34857585640102356,0.3441276435822785,0.09655115060199439,0.7895968118188376,-0.28475690504941936,-0.16602652491939174,0.6490926580172857,0.42280095200288936,0.5491280457308435,0.6674109736354941,0.4673574682990696,0.4324722680776728,0.09506281815201356,0.2920841840650486,0.6588119137588805,-0.04047538894021971,0.7610166450671686,-0.24513748408711042,0.5104693148991182,0.6734572458842112,0.0038924031314304685,0.4035607675356672,0.4640114012491049,0.37155339482698996,0.5701070131667832,0.5123195732969836,0.4444785088837452,0.03959601387016904,0.2880894553814477,0.17631939671021044,0.6948342117045342,0.493555302162956,0.3570737431356949,0.6086231597931614,0.4812385255788924,-0.1249093947039873,0.2301026130939085,0.5950732971865331,0.26086683277256245,1.0,0.06675277678173216,0.38947858772032534,0.3248754421726648,0.4197094216785112,0.11736567027428474,-0.025960843039990418,0.7223665756204821,0.48893938810117893,0.46075594081865184,0.028645886263755575,-0.03239457871918116,0.20238579344468643,-0.04809779592042859,0.33426664360580705,0.5865727423937859,0.5024755214932254,0.4629151355537922,0.6886139071626116,0.4941751665108851,0.5884300050899227,0.4502628734786082,0.6955130519008059
Angular_L,-0.2541926820035327,0.047129634418365665,0.29495447922081597,0.316250988702091,-0.06726296846773322,-0.00922732690344294,0.07381639232794432,0.05576278567316543,-0.19492395748893088,-0.2767423853553565,0.10271059578717803,0.08792518656394324,-0.3871356920037124,-0.05091213363460767,0.059099644094479285,0.09868347911818819,-0.02099771851890642,0.15290247823486575,0.20964358219536944,-0.13397815399668245,-0.2720767205965466,-0.012226712441015695,0.05127326960343934,0.25670787148362173,-0.16696153557783505,-0.16624062461813308,0.20661868006694079,0.06995008088927746,0.37159930048130896,0.38453317369778967,-0.15393949022222572,-0.07594149950730604,0.05239197456078386,0.09093375127752007,-0.2871333637275593,0.19515724817264182,0.03983953586098517,0.015113696526102137,0.24393740686851337,-0.22826244313521862,0.46664319263489795,0.04981520001522556,0.45966492076391113,0.03613124117468644,0.11642695887005033,0.07660283026461193,0.07539720630269177,0.06675277678173216,1.0,-0.3446080682450932,0.16071107624782283,0.2941705597784923,0.5457590674452326,-0.013531939990149967,0.1822118123667306,-0.2803422536322713,0.1379067143738967,0.0063242052744251695,-0.19506061913782194,0.23211948941382826,-0.17742750134706897,0.2884485831691855,-0.09073815614191479,0.23624238537531297,0.1290204813558075,0.08694415684586346,0.17385555006553244,0.0966622923234293,-0.07490175712868764,0.012240752374291354
N_Acc_R,0.8610702607342413,0.47556349220995153,-0.19227779989671093,-0.21948461791285834,0.5593926734274406,0.17086687576681597,0.17600124418656612,0.2877934229305554,0.34877307250547135,0.2639090783640774,-0.05537190520866502,0.42723448590513374,0.1924107913672464,-0.042825495115283864,0.39993476770573194,0.1894907929062867,0.4025764711729879,0.13047268379313234,0.10290778241702242,0.4769656798194876,0.7126911004132583,0.029420237360858373,0.35151900784492407,-0.35729276123386544,0.7427758206895526,0.0332005254107656,0.025696157405786478,0.3919582791574107,-0.2188676201386392,-0.110196396940574,0.550161200037107,0.5717156964500117,0.2752918255045133,0.14397799637330078,0.516676684673319,-0.07265416977670064,0.4405503206110909,-0.1396485879027879,0.1836421589038412,0.6878973456196177,-0.2304895984658907,0.4229313528176777,-0.13801627109961587,-0.12760214038089174,-0.12851442711208316,0.36327162788097184,0.23091026556114277,0.38947858772032534,-0.3446080682450932,1.0,-0.139252758050818,0.09429239740035467,-0.47142300148528044,0.17656284979403286,0.34828031436564716,0.9122352675644557,-0.13490699693659125,-0.06044682937587144,0.05134600957111792,0.18539558803393597,0.06799008559754931,-0.3116555201213923,0.32582058950789133,-0.08316129778241786,0.29324498037372093,0.3521275568005177,0.208813928495432,0.14172052828209478,0.08476130503590729,0.5532859839113152
