,OFCant_L,SN_pr_L,ParaHippocampal_L,Putamen_R,VTA_L,Cuneus_R,Amygdala_R,Paracentral_Lobule_L,Occipital_Mid_R,Occipital_Inf_L,Thal_PuA_L,Putamen_L,Temporal_Inf_R,Frontal_Mid_2_R,Angular_R,Pallidum_R,Vermis_7,Rolandic_Oper_R,Caudate_L,Olfactory_R,Frontal_Inf_Oper_R,Frontal_Sup_Medial_L,Vermis_9,Cerebellum_Crus2_R,Frontal_Sup_2_L,Supp_Motor_Area_L,Precuneus_L,Temporal_Sup_L,Angular_L,Calcarine_L,Insula_R,Precentral_L,Temporal_Pole_Mid_L,OFCant_R,Cingulate_Mid_R,Thal_IL_L,Cerebellum_9_L,Thal_VPL_L,ACC_sup_L,Cerebellum_Crus1_L,ACC_sub_R,Cerebellum_8_L,Supp_Motor_Area_R,Raphe_D,Frontal_Inf_Oper_L,Cerebellum_Crus1_R,Thal_MDm_R,OFCmed_L,Thal_PuA_R,Caudate_R,Occipital_Mid_L,Frontal_Inf_Tri_L,Vermis_6,Thal_VPL_R,Vermis_3,Thal_PuM_R,Temporal_Sup_R,Thal_PuL_L,Thal_PuL_R,Frontal_Inf_Orb_2_R,Vermis_10,Hippocampus_R,Vermis_1_2,Temporal_Pole_Sup_L,Cerebellum_10_R,Temporal_Mid_L,Cingulate_Post_L,N_Acc_R,Thal_MDl_R,Cerebellum_10_L,Thal_VL_L,Parietal_Sup_L,Cerebellum_3_L,Parietal_Inf_L,Occipital_Inf_R,Cerebellum_7b_L,Thal_LP_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Heschl_R,Rectus_R,Precuneus_R,OFCpost_L,Thal_MGN_R,Pallidum_L,Temporal_Inf_L,Cingulate_Post_R,Precentral_R,Paracentral_Lobule_R,OFCpost_R,Insula_L,Lingual_L,Frontal_Med_Orb_R,Hippocampus_L,Cerebellum_7b_R,Thal_VL_R,Vermis_8,Red_N_R,Cerebellum_6_L,Thal_MGN_L,Thal_LGN_R,Thal_IL_R,Thal_MDm_L,Postcentral_R,Frontal_Sup_2_R,Frontal_Inf_Tri_R,SupraMarginal_L,Cerebellum_8_R,Occipital_Sup_R
Frontal_Sup_2_L,0.3505732440126215,0.6924717641953557,0.5016880163622884,0.5955279095227438,0.6223584857698174,-0.027202741327389982,0.6491422589574523,0.5380441967466967,-0.04438788229554398,0.003024327656905739,0.095148408301478,0.6999951050481555,0.10223772923192818,0.8897630930392567,0.13821718773274663,0.6628386100546738,0.0,0.7076016819124683,0.7416446159925039,0.5079228257084744,0.6990250482504676,0.9184706311129529,-0.2984669308819824,-0.12816609645304314,1.0,0.5898320325806847,-0.0527942531578649,0.22851224229625322,-0.19553112344997997,-0.37513868658296745,0.7057393099600262,0.7917703655885375,-0.1668554929173962,-0.07151310547514018,0.6567480575175999,0.5076337645359932,0.05910733371988867,0.4220845543963372,0.7553768941219144,-0.17130304288601136,0.4956076050450097,0.12362640111338696,0.7462914760412147,0.34031289999028985,0.6534693660052041,-0.18746556744128257,0.5081565903237574,0.4658762457226624,0.2910876222467021,0.6675977678299737,-0.053923694070559296,0.5680095084802722,0.025174383977553207,0.3169384787568743,-0.15425923342410475,0.39264056325577407,0.17893436154770223,0.5123243661001607,0.2539923932633161,0.4357932468044959,0.2546003057945905,0.46588854588125533,0.05360165625827545,0.5986375899594767,0.29002164456124896,0.1664533234977491,0.15811269101345377,0.5473478094743092,0.6295130465870894,0.17867258713953968,0.30797010553138154,-0.06691043310719558,-0.014372850831235028,0.07148922480037262,-0.046007981999475166,-0.13742301626911588,0.20376467095720516,-0.011871153281403646,0.863180080031744,-0.12950313221538817,0.18882045905709385,0.37452718947806474,-0.08703616045322726,0.48267202458442376,-0.13946914473654243,0.5963732122031333,0.23218117598826515,0.026001089736749153,0.7446081764321022,0.18241434260480555,0.28209886866850403,0.8173030444749326,-0.11316346634396705,-0.04607974728514188,0.4956680133142074,0.1270046232111188,0.5566743261175124,0.031577461260545586,0.47074886587553055,0.10765004898089253,0.33127338282283847,0.2568368408642508,0.48579655705359037,0.4359282258541885,0.4918132022602338,0.9068330571138806,0.5644461558110433,-0.0022970335014779117,-0.0025108435424231624,-0.1705803415400104
Supp_Motor_Area_L,-0.1425144165129209,0.35974799436482596,0.29990285968901825,0.432365358079798,0.46173034457248413,-0.10881104778944797,0.4458762682828828,0.8306678854697782,0.03576373248296402,-0.009606113484331982,0.33854551354140744,0.33824562140827286,0.3213268371147296,0.6222585965627154,0.05860987403060447,0.5271413343840963,0.0,0.5964835381617065,0.5820854278432757,0.1922139004121288,0.378896140241873,0.5156374626003364,0.10771764626839994,0.133268755500514,0.5898320325806847,1.0,0.4139359163758434,0.2617415997600339,0.09286842747839474,0.08840175762008158,0.3945879947742173,0.7961629838039926,0.1322395657308905,0.10317323330434743,0.7951259628459336,0.5844338836088558,0.20710851583739448,0.4495204662043348,0.587844143613451,0.04202380315467954,-0.025825965300370235,0.013082452413856256,0.870232358999714,0.5176693947518728,0.47964800145169173,0.14793183782618202,0.6451267819287101,0.08658015814756956,0.3576696488575299,0.5228673730421769,-0.011174309076202996,0.36141555887661453,0.07596962888202982,0.49733086806797533,0.07841729701311904,0.545525544306121,0.2944840896291804,0.22815934131876656,0.32661623968954173,0.10949071722119276,0.19375670080793697,0.5069181103934765,0.1502079831141149,-0.059051183602620086,0.40306772200981844,0.009082761422568818,0.5344706438963867,0.16969316592852726,0.49776022591283253,0.2687723080339535,0.6299441165603984,0.10948712933878764,0.04235451630154444,0.4851239215428748,-0.07856836579633746,0.04692567903823486,0.366288326815637,-0.03512995778620028,0.5332712926629868,0.030385818873036274,0.5207332239576576,0.2680173550803756,0.402622671256337,0.2607484319052847,0.22640275515789232,0.5827266919801318,-0.0021262952468939634,0.4725174931904884,0.745075618001905,0.6494523676180967,0.17258759977764415,0.39395976438988833,0.28210199137454595,0.18296083030263965,0.46923124291964674,0.0023864885901344994,0.6814503996998178,0.1943717529602665,0.3493105621328235,0.13374127996459345,0.26426278127276853,0.41503504119741985,0.34278204058007394,0.6221786823636246,0.7355822115788616,0.6609040252763893,0.3796393812377479,0.450709774783824,0.1584211197264448,0.050661692800736
Precuneus_L,-0.33777124683707654,-0.010630048398493729,0.17494396103354595,0.164598508530614,0.19754104349552687,-0.3952653020691827,0.14012306117495493,0.4838536296875402,-0.09868717949434565,-0.11177612318816384,0.40896926186852584,0.0013306422340724942,0.30040268503688283,0.052031621656410565,0.2832660334411898,0.23189977102329407,0.0,0.10571218685457578,0.12649129681445667,-0.012939775249557526,-0.16970895683934892,-0.03708765729800259,0.08961164379155809,0.31149360879670906,-0.0527942531578649,0.4139359163758434,1.0,0.1358165195282081,0.10271059578717803,0.5520897828572991,0.023601394485963878,0.1326671650159612,0.2216549874551132,0.06214431204288497,0.45898816136849135,0.44373334411733745,0.46303680600833813,0.07696861370163366,0.18212623892142585,0.28849933770954117,-0.376433467564944,0.15265302364900313,0.2592503547773134,0.1501276941276963,-0.09821869158318727,0.27220933509740725,0.49543852278412054,-0.14216635289802831,0.04515317275003592,0.04482417355170363,0.10740055562173764,-0.09329896536520944,0.2741062092023589,0.11132174830566752,0.38874680282028334,0.21003556437123683,0.16085518793784473,-0.16042855635032632,0.0001570964572540337,-0.04847435141011767,-0.05783362132528746,0.31281948958996464,0.10670104380295979,-0.4539241169814869,0.3360504386368626,-0.2609363145208447,0.6878931271569966,-0.05537190520866502,0.10068660991910708,0.33466595589226444,0.3879596412632259,0.12478806757342249,0.006612494787927591,0.8402481535360478,-0.08060745217571626,0.2489833382604897,0.09695003486794601,-0.16815079825426335,-0.038207610467031194,0.13907525757638475,0.575658768768684,0.18468446735669464,0.9206398833897325,0.15783098600493023,0.42550341237307854,0.40935522737027974,-0.058106055427393444,0.6945012683653008,0.0812172680406905,0.7360311536445396,0.18180973766512176,-0.046188676340387924,0.6550774600205328,0.3753289667303297,0.4470706520791865,0.1128892600795287,0.34601559707874596,0.22198777677784348,0.1168568081306212,0.2767934077386519,0.47460889223963626,0.2549621689666256,0.09655115060199439,0.47102263819083046,0.7341958168310528,0.1309143402960226,0.05044629951624624,0.7527780384616382,0.07699692227003423,0.6525000643569342
Temporal_Sup_L,-0.02767080969806191,0.30229561705105207,0.7343026181090974,0.3971794102713187,0.07491745902263137,0.40123363927791433,0.25632489604386743,0.45168651087761497,0.2371715926361,0.052967208686779,-0.10961461319559031,0.39218831117123665,0.04098486473946446,0.37541755517345826,-0.31823129231538266,0.39760203997629245,0.0,0.3264750127036621,0.4117897909070755,-0.05149648246753,0.4224770832487613,0.24433492705550316,0.35477412469930714,-0.15181553910430887,0.22851224229625322,0.2617415997600339,0.1358165195282081,1.0,0.3236264989686724,0.42829603283645307,0.185908623626579,0.48522147856417125,-0.09410846253136693,0.11068613760106819,0.521111257009258,0.4865845742395969,0.13507149340382235,0.4863188482978321,0.4501883542281227,0.10180388277776747,0.20327676280875523,0.089892271047205,0.45483994015130064,0.46432536822929416,0.7342745731879966,0.11694444789535284,0.3175211751023979,0.024281736113616104,0.4595547931100703,0.45264595811376823,-0.18842146975244922,0.6526439900440953,-0.19161220505707055,0.5887430047230445,0.6036680756882687,0.42167460338117924,0.5842355091712044,-0.13088914028742887,0.30177312393923245,0.2236179938573449,-0.5222824536680432,0.5671745699796561,0.27815254513057946,0.34334812024275885,-0.22254002251796953,0.7030268578013936,0.43989542906397955,-0.08366498044177301,0.2024706696805187,-0.4973159841885078,0.5983996804819767,0.4576709664150463,0.5379941344579722,0.09783240478729506,-0.0172330115577384,-0.17548648406824427,0.5580945400889702,0.0796221250153563,0.16062897756986955,0.6481450262607561,-0.03968578081750596,-0.1732450810780666,0.22260500548289536,0.1507245675115521,0.3498727496831398,0.40628231726752745,0.2904460990984089,0.1682354605779095,0.4572762045032164,0.3113248988681085,-0.15662277243539088,0.25051411622551395,0.5408187154408718,0.11817364492423237,0.37315290914470384,-0.13669930007067438,0.4084123902966867,-0.20262694692843872,0.6196297808241287,-0.21542066102300803,-0.003613161160456493,0.5694540606653052,0.5770158937562581,0.46693419323350677,0.23731167307729198,0.13400997681844962,0.4834539108357321,0.33051417996785876,0.332545183094772,-0.20139281808386433
Angular_L,-0.3916789938119008,-0.2120696589172579,0.08792518656394324,-0.039234200858459745,-0.18501147801944784,0.20964358219536944,-0.09185975515151579,0.05239197456078386,0.17003476517879973,0.19515724817264182,-0.045199447641999485,-0.16696153557783505,-0.003224499710176314,-0.08566604025177388,-0.16624062461813308,0.01960719251247925,0.0,-0.045342253132139125,-0.04254539852502614,-0.2803422536322713,-0.03478916602807446,-0.13397815399668245,0.5457590674452326,0.0154830908916983,-0.19553112344997997,0.09286842747839474,0.10271059578717803,0.3236264989686724,1.0,0.4990772729007942,-0.20027136704571985,0.05127326960343934,-0.04265695673490416,0.041960946684129044,0.059099644094479285,0.08243675436266772,0.11642695887005033,0.10509074227078968,-0.031817670231117944,0.37159930048130896,-0.2999454815439723,0.006955027953205834,0.07660283026461193,0.1389001198409919,0.09093375127752007,0.25670787148362173,0.07381639232794432,-0.1597491578609491,0.06188014680155355,-0.05296880502744756,-0.17742750134706897,0.16071107624782283,-0.0014327205544166785,0.17251576992875334,0.2884485831691855,0.057130984631849895,0.24393740686851337,-0.2767423853553565,0.07539720630269177,-0.0006606681973112536,-0.3871356920037124,0.1007134075628998,0.23211948941382826,-0.2871333637275593,-0.19526651653491173,0.23624238537531297,0.20661868006694079,-0.3446080682450932,-0.09073815614191479,-0.30201719931752263,0.23621120880241792,0.33845712955028107,0.2941705597784923,0.030833062516346876,0.04241812189637153,-0.013613202863125664,0.1507656588995774,0.29495447922081597,-0.09690210465664344,0.4879111851562789,-0.013531939990149967,-0.32903966343255336,0.13972437015723824,-0.23999711751379604,0.3469196858049541,0.012240752374291354,0.015113696526102137,0.12176803337596502,0.04996821763509505,-0.012226712441015695,-0.2720767205965466,-0.22826244313521862,0.46664319263489795,0.1466493156652047,0.06917080365266427,-0.13001747330334898,0.06995008088927746,0.13486204795570741,0.0886181182284028,-0.15845830830270605,-0.08159673287430447,0.2407222899000684,0.06675277678173216,0.0966622923234293,-0.06684097604409427,-0.15393949022222572,0.16423694119309054,0.2726542955246451,0.316250988702091,-0.05091213363460767
Calcarine_L,-0.2712429274923707,-0.28318502011694163,0.17111764401718033,0.0415369616507193,-0.24294338076503855,0.1716916666229806,-0.10492642349146646,0.1631690669845756,0.32047267988169825,-0.004670133426420803,0.11654850760356819,-0.21720070918824252,0.1925353837396483,-0.17565898987531925,-0.29229099064246106,0.03262277847258304,0.0,-0.09078788847089592,-0.06972675334497536,-0.24512912438108048,-0.0807620448726799,-0.3157595534603841,0.6856820284992018,-0.01759169019391257,-0.37513868658296745,0.08840175762008158,0.5520897828572991,0.42829603283645307,0.4990772729007942,1.0,-0.21525934168068894,-0.017440310163046674,0.30923715026134524,0.1406099620481259,0.17122326793835088,0.22159835645607676,0.4232174349237739,0.17785903030768385,-0.04844955770107841,0.29339247618388997,-0.39161595652464276,0.13085028215223002,0.07528829451052643,0.29464158768028337,-0.03587199147511027,0.42443287028772725,0.2527648279771882,-0.3912093025643147,0.16941415570250482,-0.04437388768906158,0.03323468609671448,-0.005060640092652785,-0.013971319483180929,0.28904270077711547,0.7513372634711818,0.1788528622051258,0.48925728190965245,-0.37203867095019155,0.09175697866844025,0.1112995396846239,-0.6585595037651858,0.2892887691405156,0.23202088567770726,-0.502065754490897,-0.31086376572905383,0.30912383115804903,0.614283655059692,-0.4018942210979888,-0.06583923666151882,-0.18805256793894104,0.40741803418546013,0.5295885379045346,0.41811797951553,0.3079548048778809,0.042202491555387356,0.13698240267893455,0.31370629719612503,-0.017729807913816606,-0.291110917323869,0.7287284670815956,0.08363682377307233,-0.20137382042889734,0.6265790977237864,-0.2993029339836861,0.7289692739122513,0.13287568807110972,0.029397461084763463,0.5226139534750143,0.026091076539898984,0.27014889303492917,-0.24648055462753063,-0.40357770833519147,0.8572596033151269,0.33725914095308607,0.20436257852479675,-0.3030693635824825,0.18753430465313045,-0.040229365630113055,0.261865308197567,-0.027572184295800866,-0.041664974325093654,0.4995748885855759,0.17478530238020143,0.2942846027867821,0.10456081773483174,-0.27006262435779904,0.2757906756532099,0.5679673691836196,0.4334616289910112,0.2152823162214796
Insula_R,0.1880532199070466,0.7653866288572887,0.6508502498434288,0.8808898480422319,0.5334536736683494,0.2290442258964983,0.8779715627430349,0.4882246315009569,0.03718099062392334,-0.033077306856067856,-0.12002197458332763,0.8488142883331188,0.5355834895339462,0.7661887414011814,-0.09751940356317715,0.8591320667578515,0.0,0.8859150219361092,0.8152485900721879,0.8041899401625047,0.8165612843698243,0.6257071633858333,-0.245709445506221,-0.24532114175284334,0.7057393099600262,0.3945879947742173,0.023601394485963878,0.185908623626579,-0.20027136704571985,-0.21525934168068894,1.0,0.6012243264622207,-0.1677024275809437,0.06795909868408137,0.6788043261865669,0.620718762874746,-0.040141309393658474,0.49007338568064285,0.7365617872761281,-0.10207260860708968,0.38885810632699697,0.002819110493175298,0.6100596695498244,0.4917747892586733,0.43147676921162786,-0.23437019877360635,0.46623470037339343,0.5939692770024901,0.3870240034433855,0.8113112571139453,0.0036395243362829675,0.12052068637194552,-0.09339755059451492,0.29995639070805036,-0.06523789303039358,0.6218713666282604,0.48227843744524207,0.28268903505938475,0.4043060737007052,0.22866207652749246,0.02905626195864978,0.7288660642237035,0.34070534956572973,0.5379977589808329,0.08827614593327533,0.09216835002342598,0.25746277483698493,0.856899664705032,0.4979522324788972,-0.013354881709316847,0.3734426638692262,0.07897147810031514,0.28834945288853375,-0.020100925638945777,0.1282097210945452,-0.07241740290282074,0.28150019297371986,-0.1134790702802397,0.5836037422992758,0.0896781204804926,0.27771187436596323,0.6732955521716457,-0.05595922379997178,0.5347349527313633,0.025708235362290464,0.766978991114511,-0.0005677027303975771,-0.10152300817275922,0.6597879573143485,0.17875839941573599,0.6205029423395776,0.7681946105816755,0.02978609277548697,0.4009974845299183,0.5933115884928434,0.08248889829087441,0.6742643311416914,-0.11468411364379331,0.7280616270647718,-0.13681744363824128,0.32676681150673614,0.33373136665881264,0.6231911144883505,0.45473236787548404,0.48622444928615755,0.6983495132243417,0.5421218093537966,-0.13238622094447544,-0.06155039575642802,-0.16333633537488026
Precentral_L,0.0939835783054646,0.6106297109964056,0.5884256777551493,0.6516191618342534,0.5159116413181744,0.18034818319001283,0.6501475857537592,0.8355093498091396,0.1186339138827565,0.08135920898974773,0.17049078778254487,0.6400430072638578,0.23018072737170914,0.8667449156217861,-0.044157255667634336,0.6946765169806406,0.0,0.7590357863714442,0.747992904224094,0.38215608813661056,0.7116913080506542,0.730996852007129,0.06861872480665454,-0.06776195384797544,0.7917703655885375,0.7961629838039926,0.1326671650159612,0.48522147856417125,0.05127326960343934,-0.017440310163046674,0.6012243264622207,1.0,-0.042604622149153136,0.13049413807143942,0.800543926378967,0.660778518145284,0.20487893034086435,0.6109243860123373,0.7821191541565178,-0.024963742258159585,0.26253435888727145,0.18388492907504703,0.9317223091089145,0.5769651155071784,0.7178075506504299,0.025760082049944285,0.6369675066612408,0.26427372033754665,0.4638081552103488,0.7224701487653876,-0.024855296229016288,0.5804306076825001,-0.05337195476708231,0.5610998867437414,0.14486519867024847,0.559225743145122,0.46716069730323195,0.3688180585439099,0.3758641927791747,0.3004633919713139,-0.009157115561644577,0.6217202481345836,0.19797872472663847,0.36125911568817143,0.17900885833691907,0.3574231292226481,0.40900992899326194,0.35151900784492407,0.6335646070110577,0.026091545301807267,0.5739538119261759,0.19588363946459939,0.1980792729080977,0.23745483887232233,0.0021348395423979962,-0.06898193126596408,0.4204825229590017,0.03518759736733032,0.7403361031793922,0.18243432310432442,0.2033315451432333,0.2839649635727254,0.13766878900950066,0.3077180858469235,0.1721654942915288,0.6863746898178915,0.16328480033492027,0.22234880544013483,0.9561284682547566,0.4251391818037618,0.1572002696061663,0.6139149449949534,0.2010403012176229,0.12369195709664706,0.5381332618769544,0.05837936766338241,0.6904274410979406,-0.01656924720450587,0.6040212637930437,0.07053315715370735,0.16495990617265605,0.5077130784496143,0.6588119137588805,0.5863045079829258,0.6337387118445661,0.7901438240741481,0.6372264142627792,0.2435489941475666,0.2453210667728265,-0.14594452507506056
Temporal_Pole_Mid_L,0.14477447148321615,-0.19521817775256445,-0.20047591239591991,-0.13866180593196767,-0.061776787094281006,-0.22264996658677513,-0.177770902566018,0.047985949548131256,0.12005941991341766,-0.0348135827165443,0.20610939906701703,-0.2195796148116009,0.0188327699326313,-0.17338353491070713,-0.01834829516414578,-0.08559135310908854,0.0,-0.1394526471246264,-0.16393935517173316,-0.12249548642337289,-0.225056075048341,-0.14421657963988913,0.24442676265028349,-0.002610285891923371,-0.1668554929173962,0.1322395657308905,0.2216549874551132,-0.09410846253136693,-0.04265695673490416,0.30923715026134524,-0.1677024275809437,-0.042604622149153136,1.0,-0.06455562128172032,0.01944740024781,-0.007434106929250363,0.23919021244197394,-0.05787080731934813,-0.1243789976795874,-0.07228655991123896,-0.11744468702329117,0.12690294914102346,0.02271085623724199,0.26012774746078593,-0.18605255714158353,0.13580277762812926,0.11251086765771341,-0.37260298994270136,-0.01673389058051879,-0.17834557066151696,0.183928966023955,-0.13232659008871112,-0.09285376109438996,0.024840205498908828,0.16457212366228324,0.00501502079718101,-0.005388299739805557,-0.03075105025230788,0.06917238901398412,0.057562092407447286,-0.09084952013848854,-0.015204157360450065,-0.02205424820855476,-0.3461353662182713,-0.025358723537370967,-0.041236061811926086,0.15784286352398733,-0.1986447909563466,-0.0586533917564475,0.23209871121386288,0.05012784884163737,0.09709475100965882,-0.18978912579141616,0.21365998859107116,-0.14251182739226353,0.28177714737023385,-0.008696958610961814,-0.17961878078104576,-0.10585191091268642,0.013136094691889833,0.13100877370830977,0.1636715448864069,0.25220806475011426,-0.29524478383547187,0.2288135424717396,0.03701241089345044,-0.03819278138914031,0.3760875357189462,-0.02742827462301275,0.13579554338220798,-0.10168407385691587,-0.20235438175049,0.12816873554700411,0.05444105309213399,-0.036503593479852894,-0.3074902351953791,0.08718847348260333,-0.05569105174838029,-0.003712746096960489,-0.008410251271324042,-0.0034088845485983825,0.11672236976101755,-0.14222429741258388,0.08721431246074587,0.08430134397248847,-0.037561933172909595,-0.07232015981589371,0.23190772184686403,0.05702749413902265,0.198618937437053
OFCant_R,-0.179558073118248,0.14145928900571927,0.10403951748785542,0.2482911078477126,0.03210511711310056,0.18130670607149482,0.12136865613933556,0.19219216196376596,0.07710912107933861,-0.07331955201641752,0.21463904598192554,0.1847704375973799,-0.0015151994701225022,0.170831972804175,-0.11809195345602819,0.09931602211398849,0.0,0.18995995695695048,0.055047641596573674,0.16713013654222147,0.008530783348165689,-0.14506645282136194,0.16001754591708664,0.1856811362601033,-0.07151310547514018,0.10317323330434743,0.06214431204288497,0.11068613760106819,0.041960946684129044,0.1406099620481259,0.06795909868408137,0.13049413807143942,-0.06455562128172032,1.0,0.07411885232312841,0.22062566714813897,0.21672137750926151,0.23543271799799378,0.14905767278029058,0.06586123759317718,-0.07777370055182108,0.2371528829543567,0.13830382649669304,0.06567871320391389,0.01633732065896272,0.1209142037393358,0.16774614016984213,-0.046903894197319544,0.09138287908687132,0.1352720481475471,0.24628552989620067,-0.10455192300814561,0.16463719430204388,0.12098001862328263,0.010894692428918044,0.05637216781914444,0.09946684997628631,0.1871255224644988,-0.10115972987809159,-0.3171397927604407,-0.051081190811530605,0.12868317817537445,-0.11326147939246421,-0.01736322766769457,0.0657025401438693,0.23665514149872244,0.1343535256430329,0.12543314884579357,-0.029380507457996054,0.11517771334534636,0.05952121091028105,0.11038420657077501,-0.09010726000233825,0.023132241623951433,0.08723207790235843,0.17686830861436525,0.018431084226805707,-0.011522757344385725,0.0008795274742914311,0.051696570224669204,-0.014662270590464547,0.05074673523314697,0.08702589670198882,-0.16492901832627263,0.18473317946669446,0.17383144962989122,-0.10511948883412943,0.05434938300201661,0.18376258544383184,0.03928399958899416,-0.1537651809631857,0.06322557660386664,0.1451293758081258,0.27579579798065473,0.07011382524972044,0.1325525321181422,0.06129317411240048,-0.15913200016564338,0.05279164309462153,0.22659984438005012,-0.19307052181756243,0.18589023646687816,0.22864894224580345,0.1020811832056679,0.11463762781156774,0.04053422242828008,-0.08891028237771355,0.0639152726710446,0.26294825763406715,0.07104974928444963
Cingulate_Mid_R,-0.050144753109777875,0.6185795114410491,0.6897480531139156,0.7281790828827536,0.5110051615124069,0.039667437664088645,0.7011992539215789,0.8056057894885098,0.05668044951253064,-0.020921093033405665,0.1560947416390409,0.6399099154980231,0.4388893977109085,0.7527222667367072,-0.01664816800721184,0.8306061728886733,0.0,0.7776348231816014,0.7802164858283164,0.39889623675263236,0.63392829601194,0.616502447838276,0.028329847035181575,-0.011049159849015366,0.6567480575175999,0.7951259628459336,0.45898816136849135,0.521111257009258,0.059099644094479285,0.17122326793835088,0.6788043261865669,0.800543926378967,0.01944740024781,0.07411885232312841,1.0,0.7980190134360782,0.21046260631708913,0.5194082081928012,0.7942758415695665,0.06965515005174386,0.14872260124187786,0.08684296108845978,0.8577718706430091,0.6231308256622633,0.6156278663650705,0.06296806751362603,0.7496960249456482,0.29415338685143694,0.45880982360495376,0.7374668630653767,-0.020863825292029375,0.4152904871317007,-0.025218830782955438,0.5362948857627124,0.2655008444179714,0.6708337360798432,0.5436050192583248,0.15925335266493953,0.37575755098374586,0.23708710063785934,-0.06348241542642297,0.7871904767069504,0.3285172045077908,0.23970949266304292,0.24603399869779358,0.1666081617751987,0.6255983725587321,0.39993476770573194,0.5684419732688943,0.058003026236056104,0.7163738109177918,0.23902505699904297,0.3038877404195769,0.4842510974698521,0.0007038649964074049,-0.00981640526624967,0.43662916861799017,-0.07186539246777095,0.5706845835544481,0.2550182587188022,0.48712030875369694,0.39143693735174256,0.42158902590974423,0.43562023051586174,0.28960449688077494,0.839578489401359,0.12120563086327904,0.39416795460467957,0.7750014086170602,0.626565959737736,0.3183776188776721,0.607583402401877,0.4468532772446121,0.3757680454151617,0.7285649901650124,0.04010816010540883,0.8342287157963622,0.05559292121719827,0.7112703129646932,0.024386897571606867,0.4214049365905585,0.5228927013068612,0.6490926580172857,0.7595635099977364,0.800143968287749,0.7093978705011497,0.5932091369047593,0.43482135523432003,0.1480037601171861,0.02800584864876376
Thal_IL_L,-0.13028124849649686,0.5799416351210872,0.6156276793121788,0.6851977909452681,0.4809661522650301,0.07406613038593633,0.6641484262479699,0.6556077561272199,0.0187895549242671,-0.05247305805544827,0.33751671122294,0.6181817444829333,0.34015224370171115,0.6745605791295869,0.002794635429409562,0.8230473676027373,0.0,0.7777818499029204,0.6672847194763761,0.34647773954408206,0.5578510126743743,0.4963666263202041,0.07437952359975797,0.028842713101664603,0.5076337645359932,0.5844338836088558,0.44373334411733745,0.4865845742395969,0.08243675436266772,0.22159835645607676,0.620718762874746,0.660778518145284,-0.007434106929250363,0.22062566714813897,0.7980190134360782,1.0,0.2898983475949987,0.5545296140322075,0.7248988170624932,0.14109462769707132,0.05973295057887574,0.20906256691480335,0.6477258871994369,0.502529708094958,0.5171776243524263,0.06713232381129065,0.7715533059036382,0.2734648872886621,0.4763898659420966,0.6028222753986126,0.05605781436699627,0.3275124694795654,0.022237824703139557,0.5100675470389716,0.28149012160148995,0.6578085895512966,0.5023142005215012,0.20029994661909056,0.3923960578472586,0.1429968588980413,-0.11062981486831124,0.7209304415278183,0.2680513780777335,0.21001305671350476,0.2277923945176232,0.18858875845604914,0.4948511490277567,0.34818647422292787,0.5226283651489309,0.11679761773572762,0.6463878374716532,0.2121498814976741,0.24290759635441483,0.4343949642897521,-0.08012251320645361,0.0719155953374525,0.3039607552962999,-0.06427803304190581,0.48881490491904733,0.25653437488463277,0.5171325403803556,0.31035128812100465,0.411839586166902,0.4082461844306553,0.36678963025636624,0.8418201215389103,0.1929063174405079,0.3423750614644707,0.662496381888165,0.503212221047424,0.30663561833268005,0.5878092039565128,0.4447534150811725,0.4412290334693725,0.6946776373680761,0.0664811575122413,0.7764648176405166,0.09733535367148813,0.6257201863178274,0.04261738379660233,0.5109947843815087,0.5252033813043326,0.6425770999001559,0.8034345056305943,0.7233821366127053,0.589374247423115,0.5337493197279038,0.44530851178823755,0.19951697461904364,0.0833646122319833
