,Temporal_Sup_L,Thal_VL_R,Parietal_Sup_R,Thal_VL_L,Precentral_R,SN_pc_R,Temporal_Inf_L,Thal_MGN_L,ACC_pre_L,Temporal_Mid_R,Thal_PuI_R,Thal_VA_R,Cingulate_Mid_L,Occipital_Mid_R,Cingulate_Mid_R,Temporal_Pole_Mid_L,Thal_PuM_R,Fusiform_L,Cerebellum_Crus1_R,Olfactory_R,ParaHippocampal_R,Fusiform_R,Red_N_R,Thal_VA_L,Amygdala_R,Supp_Motor_Area_R,Hippocampus_L,Caudate_L,Precuneus_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Paracentral_Lobule_R,Thal_PuL_L,Cuneus_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Vermis_9,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Thal_LP_L,Precentral_L,Parietal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_L,Thal_MDl_L,Precuneus_R,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Heschl_R,Thal_MDl_R,Thal_IL_L,Cerebellum_8_R,Cerebellum_6_R,Vermis_6,VTA_R,Cingulate_Post_L,OFClat_R,Vermis_7,OFCant_L,Pallidum_L,Thal_Re_L,Frontal_Inf_Tri_R,Thal_MDm_R,Occipital_Inf_L,Thal_AV_R,Cerebellum_6_L,Vermis_10,Insula_R,Thal_AV_L,Occipital_Inf_R,Thal_MDm_L,Thal_LGN_R,N_Acc_L,SN_pr_L,N_Acc_R,Heschl_L,VTA_L,OFCmed_L,Thal_VPL_R,Vermis_1_2,ACC_sup_L,Cerebellum_7b_L,Thal_PuA_L,Parietal_Inf_L,Cerebellum_4_5_L,ParaHippocampal_L,Calcarine_R,ACC_sub_R,Thal_LGN_L,Cerebellum_3_R,Hippocampus_R,ACC_sup_R,Frontal_Med_Orb_R,Amygdala_L
Supp_Motor_Area_R,0.45483994015130064,0.7214911391498375,0.05870788121192645,0.6588573474710453,0.9107091501471902,0.6711363998991543,0.08924499197580305,0.16260566871023632,0.385050097228678,0.3736334940005511,0.24030510514735265,0.7514667547938867,0.8495897422427042,0.18155988972426618,0.8577718706430091,0.02271085623724199,0.630645764363387,0.38726392925245856,0.10005948724105591,0.4007036521527388,0.5626536261043419,0.3142784539329305,0.6092095004534712,0.6989667791659357,0.6384982143309276,1.0,0.5317138378115944,0.7499583034837349,0.2592503547773134,0.6492091452543144,0.1868613157389912,0.5197573388271041,0.29307513756443704,-0.05872237708886207,0.03607738827995247,0.427717287236287,0.08790781040372106,0.46847052729909083,0.046353347380165534,0.21155945619824618,0.5341808377803844,0.9317223091089145,0.16304671295910447,0.870232358999714,0.20942900620325713,0.6799951770139466,0.242816295246341,0.047922678984120594,0.29096538720812326,0.2624012744166987,0.5851096727435169,0.6477258871994369,0.21278890622045094,0.027078825363154323,-0.025455046854426792,0.1817273040697661,0.5495308824699421,0.07972369636072885,0.0,0.02767936812919853,0.6799773205838414,0.34609342333763793,0.6259109488940514,0.6171990920766972,0.015393184627166056,0.48287401123685264,0.043199597886972606,-0.02719666426790684,0.6100596695498244,0.5346444482392034,0.005625912366044105,0.5912803393936056,0.5458802228352222,0.4036245433890093,0.5583706058473134,0.36327162788097184,0.705716401691798,0.47767869341340846,0.2099917207331613,0.5860804733276411,0.2746229937552206,0.7522038851804479,-0.0955138556881388,0.13262053915537939,0.2787020607356031,0.22781130655829265,0.5615987537627691,0.2605648345965054,0.21111903983719832,0.5807788849296248,0.21093054933307984,0.6706675503924607,0.6790583418198188,0.1976517057291943,0.5929761899098003
Hippocampus_L,0.37315290914470384,0.7137196018421119,0.23045378399264901,0.42039294859506865,0.546343862576767,0.7267873536671353,0.17502883566466987,0.5585786375527154,0.29706316481357875,0.23651555223643958,0.2418601802254368,0.6970467377115307,0.7209487470943241,-0.05592892172119927,0.7285649901650124,-0.036503593479852894,0.3790511232702261,0.2717396527168555,-0.06900673208954015,0.45716535538359415,0.4899388045551414,0.2857156723362382,0.6606699689754139,0.597908422464605,0.6561524929626944,0.5317138378115944,1.0,0.6410084580298333,0.4470706520791865,0.5156508113599623,0.08537736993602248,0.47560283723389024,0.3067113120362136,0.08824068478055191,0.09979502101630912,0.37490513627749716,-0.03954532167105742,0.2171295698628509,-0.0650982023722372,0.06162415567418011,0.10715704037972619,0.5381332618769544,0.2751134532378364,0.46923124291964674,0.1786025624899162,0.40264258260467745,0.48384719245357366,0.2538045435802691,0.1599115934459509,0.3820903134920153,0.5763198122900778,0.6946776373680761,0.16421883402063056,0.15681421132628348,-0.0025370552201307035,0.38137772597691644,0.5928900549766044,0.008042889746981596,0.0,-0.06453955104197588,0.8126086734053626,0.4439031618009857,0.4570564816431738,0.7666791433162087,0.05934242309416189,0.4884868400666285,0.17958794150080482,0.024404761114443802,0.5933115884928434,0.60195049719058,-0.0324330258021301,0.6744094205940568,0.4814798072669456,0.3701156238073334,0.6938338830905958,0.37565412110298774,0.5270856956841269,0.6079955690952549,0.37102514379675294,0.3061803230065613,0.1383900865010943,0.7073970141700239,0.0994778417657633,0.1749345902214939,0.40752636578092927,0.19980388747977246,0.7321134647257846,0.26207914588679726,0.13060448649628195,0.6006777017036438,0.2641406687861816,0.7693131559570403,0.7336664453756668,0.36327156749674705,0.7311518929131662
Caudate_L,0.4117897909070755,0.8315598555112299,0.0016383292469890516,0.5685052379304744,0.7646886316851206,0.6002615982611409,0.039725955600795636,0.31353141623218905,0.521241468188709,0.43713846562899333,0.3065391167316699,0.7591210331212412,0.7483271296262795,0.0875679808129812,0.7802164858283164,-0.16393935517173316,0.6358464840581115,0.3818835603874131,-0.09720680128991868,0.6926636535582393,0.6333065467576818,0.2968148615127556,0.7016197884241449,0.6351275405320654,0.803295465864789,0.7499583034837349,0.6410084580298333,1.0,0.12649129681445667,0.6720533042675618,0.28633080987625203,0.40951485630575385,0.26196746766634377,-0.1917971091399493,0.07921728731933635,0.676050872859327,-0.09083391374299768,0.32902660863027,-0.1141653539811137,0.3573053977403831,0.41960280340259754,0.747992904224094,0.04294568363334964,0.5820854278432757,0.07086786779555584,0.7141807355869011,0.11091725773063785,0.05243947212191774,0.23386409598979102,0.29915608491401924,0.7120749699321552,0.6672847194763761,0.11043477385184791,-0.030508267593757805,-0.06502877652552425,0.12124983481716838,0.42562471334517915,0.12416631138916474,0.0,0.15262827224120484,0.7552493088301115,0.47678577559935076,0.5923806460090955,0.6149237530156294,-0.021541010771182936,0.6249680010362219,-0.13609620643754286,0.011258624955595828,0.8152485900721879,0.5065336370751208,0.07746314989703104,0.6259749305817178,0.4574880976610885,0.6832028373605757,0.7034741557945848,0.6620380333629906,0.704066674599842,0.523476182918029,0.5495394027198377,0.5054156869250701,0.2850342042408798,0.8292892347172047,-0.02935906728410431,-0.023396410720450105,0.1027256654020577,0.16571363498669822,0.6715556314480731,0.20612041137474482,0.33632482224855426,0.604391922431019,0.21597333354500556,0.7506476602565189,0.7832817930226749,0.2671479497406705,0.6457558764601471
Precuneus_L,0.1358165195282081,0.34601559707874596,0.4611715312033492,0.3879596412632259,0.0812172680406905,0.3804158700715057,-0.058106055427393444,0.47460889223963626,-0.20981907885958528,0.007678563312787235,0.45747119170408174,0.38671334400420215,0.5668396384041319,-0.09868717949434565,0.45898816136849135,0.2216549874551132,0.21003556437123683,0.010120540915131452,0.27220933509740725,-0.012939775249557526,0.06802848684705676,0.1988039195502726,0.1168568081306212,0.3421339917049319,0.14012306117495493,0.2592503547773134,0.4470706520791865,0.12649129681445667,1.0,-0.03708765729800259,-0.05730815373731139,0.7360311536445396,-0.16042855635032632,0.5590930718315285,0.1128892600795287,-0.1352673755926389,0.08961164379155809,-0.09329896536520944,0.09956731372147723,-0.5088746641876238,0.09695003486794601,0.1326671650159612,0.8418775482876312,0.4139359163758434,0.12478806757342249,0.055022785474732515,0.9206398833897325,0.15265302364900313,-0.04847435141011767,0.575658768768684,0.10068660991910708,0.44373334411733745,0.07699692227003423,0.022483800187249516,0.2741062092023589,0.5781671901171542,0.6878931271569966,-0.5496756735429943,0.0,-0.33777124683707654,0.40935522737027974,0.10969926622983474,0.05044629951624624,0.49543852278412054,-0.11177612318816384,0.207154065346268,0.2767934077386519,-0.05783362132528746,0.023601394485963878,0.4122598757673935,-0.08060745217571626,0.47102263819083046,0.2549621689666256,-0.020149733830192577,-0.010630048398493729,-0.05537190520866502,0.33192410647562387,0.19754104349552687,-0.14216635289802831,0.11132174830566752,0.10670104380295979,0.18212623892142585,0.2489833382604897,0.40896926186852584,0.8402481535360478,0.16158372031375678,0.17494396103354595,0.30802018898421396,-0.376433467564944,0.5275066801113792,0.008590161014368098,0.31281948958996464,0.2488122520995405,0.3753289667303297,0.0229625871782132
Frontal_Sup_Medial_L,0.24433492705550316,0.5050421315313149,0.24836061632484616,0.1892031849994345,0.6818636597631537,0.6141672491219351,0.3053989455018031,0.4159755409985566,0.7539784580885269,0.03069392547743631,0.06245994686924944,0.5546056342381366,0.5648260793425659,-0.15583786524331794,0.616502447838276,-0.14421657963988913,0.28046737985476305,0.26554138460547777,-0.2654541078500444,0.4385016982745694,0.25928032609142704,-0.07585211982628387,0.45539017774039214,0.3051103941512664,0.5983493799576444,0.6492091452543144,0.5156508113599623,0.6720533042675618,-0.03708765729800259,1.0,0.017000514597154733,0.09346472470892946,0.4715799138173287,-0.1820430598175795,0.08048278043019706,0.46158694451769333,-0.320317460545117,0.6026723080681772,0.20900693361290912,0.45945922635331676,0.05934973120257229,0.730996852007129,-0.020288651111230467,0.5156374626003364,-0.036645316613196754,0.418704476234068,-0.08656887471674232,0.20720900930574404,0.4337237731835281,0.16939667663859878,0.6185061825945487,0.4963666263202041,-0.009170438544381512,0.257908143471557,-0.011507721266191956,0.12460749393681894,0.08942052450750129,0.19594222792364982,0.0,0.30839154911733935,0.5824367662840838,0.14012153319760315,0.5269305097277693,0.49886316511351847,0.07752899207852225,0.4014119384464802,0.07065464119399434,0.20007196502873986,0.6257071633858333,0.36743297114469714,-0.033893009682257974,0.3961962032062011,0.19827885384899932,0.43303387517563047,0.660689455656815,0.4769656798194876,0.4121566876786633,0.5876881935697953,0.46283290406115674,0.18251057558222478,0.015521857003108402,0.7449506056866432,-0.07550002104310942,0.10013878798007482,0.13783394977118718,-0.10963023954707052,0.49897187938873344,-0.21460733100800286,0.4427476248198019,0.2589577422979064,-0.02462065461696025,0.4146946183656585,0.7847039973125479,-0.04802945451874434,0.698645283600598
Frontal_Med_Orb_L,-0.02314297253863998,0.13136624272615893,-0.05977793628204616,0.07308307468161912,0.22705088270254228,0.046126842190447936,-0.31382922930530316,-0.17111684002127128,0.3164584342729586,0.22797243608019238,0.012974327970219208,0.2532356657325419,0.12761667844558902,0.11197515001535126,0.11432342903822855,-0.11913527537701543,0.16480703566172272,0.09811507657671882,-0.03593394206713459,0.4602136041651689,0.24879870407773044,0.10882893588692436,0.2077311580341924,0.16099774011273135,0.32193961020205114,0.1868613157389912,0.08537736993602248,0.28633080987625203,-0.05730815373731139,0.017000514597154733,1.0,-0.08255727673167558,0.11604551460871834,-0.06694799412525307,0.08038971787353649,0.3315000570320367,0.15127540880910564,-0.12746202655793737,-0.4160206065849285,0.09613792512146319,0.08177907545729936,0.18393460969646946,-0.14175813784511473,0.06776391225517851,-0.011284730265122488,0.20733201121498568,-0.11509462106012358,0.11931155748305096,-0.1606129454317813,-0.028584825291026864,-0.0060587029456552225,0.19569928255996016,0.16780700746053506,-0.0630846200393029,0.03296575103114525,-0.062070779684775965,0.04672878050515339,0.08885080535342513,0.0,-0.029241502373937203,0.23477490418083313,0.19886100274048651,0.1446523894735317,0.09325266861386612,-0.03671613480992806,0.3517246031643336,-0.009155550654645201,-0.02757038544056955,0.37567983888191203,0.08421921211070758,0.089935270917373,0.036621323111128125,0.16823723883892047,0.3141313765997067,0.23596794479636918,0.4405503206110909,0.16063780631383495,0.10669876775787358,0.22671059009146455,0.07236171129870579,0.10188369613425204,0.24905540838412094,0.13800684473722494,-0.058693049378885816,-0.12980422397010277,0.045464991189950926,0.15469207303201313,0.2015668511369399,-0.0059054077132022825,0.13877696036101073,0.05227482316503045,0.2507961228724059,0.15767513187671536,0.37338783178427803,0.18175301749922676
Paracentral_Lobule_R,0.3113248988681085,0.5379827237106282,0.27321080878502496,0.6436353022041291,0.37290442747847447,0.4666263272969841,-0.21647272237018797,0.30573742600011067,-0.0815627236830252,0.19882987041239078,0.47951963267426,0.47451139174578305,0.6663655766741449,-0.009889063783838978,0.626565959737736,0.13579554338220798,0.45172994913703335,0.04912361246435941,0.11249210870017586,0.10064938318498684,0.28052634575053775,0.20546229940161634,0.2844253871961116,0.6074446392461188,0.24802801787209117,0.5197573388271041,0.47560283723389024,0.40951485630575385,0.7360311536445396,0.09346472470892946,-0.08255727673167558,1.0,-0.05385869858072303,0.22801188259478034,0.00935625833544623,0.035003661338950276,0.07244041639194336,0.07897338752028797,0.060080591466128805,-0.24702298683080431,0.41987763344129,0.4251391818037618,0.7384689984310714,0.6494523676180967,0.05460705451323613,0.4154783862483205,0.7492677154553262,-0.006270218490569884,0.031796313355424495,0.5565948786472633,0.2573259477790396,0.503212221047424,0.019380984903041493,-0.04571447511820803,0.10002623020772826,0.5018869175186684,0.7310711707624579,-0.3526533920139066,0.0,-0.254482374524589,0.47400374401531686,0.21835122495628287,0.15268429808193967,0.5268897628729649,-0.06802178183686758,0.333390945480161,0.12172757648277055,0.1182576829842751,0.17875839941573599,0.52454565997582,-0.15339897864397362,0.5838993895310408,0.37988579914130516,0.1120199326763859,0.1945699473366363,0.029420237360858373,0.5744823266445834,0.34924284898233676,-0.06358036202056075,0.4588482224750834,0.1291291708013907,0.3177394418882488,0.14721670335494502,0.28772711427014874,0.6424684334668388,0.12226771379573657,0.31693373952421977,0.22435577682294897,-0.1812239207234971,0.6878964329421761,0.015194878802480574,0.518506143355876,0.31228930122903076,0.18875051013732438,0.10215205941100029
Thal_PuL_L,-0.13088914028742887,0.23457880954856555,0.3381827162047507,-0.09279968561526901,0.3855899671295434,0.3610218204977998,0.1976817836116085,0.16342888910042222,0.4146346140370037,-0.29776226739094613,-0.29490897314468917,0.1393248829943802,0.1709906702528851,-0.13667263267805488,0.15925335266493953,-0.03075105025230788,-0.10233634550237652,-0.29987967010166644,-0.21931029666369362,0.3450139213305038,-0.1042266671437323,-0.4196717838292395,0.06823238072557535,0.28510389045452805,0.2695352010863136,0.29307513756443704,0.3067113120362136,0.26196746766634377,-0.16042855635032632,0.4715799138173287,0.11604551460871834,-0.05385869858072303,1.0,0.04399768007521922,0.1768313933443019,0.09394312384731256,-0.3176897331307133,0.16148023689897636,-0.2492480290531304,0.3446181936029502,-0.1378010157379852,0.3688180585439099,-0.17346797144838735,0.22815934131876656,-0.19012010259056275,0.18952976734340346,-0.07336274249907469,0.3341558100106115,0.05725032664518944,-0.11493285266467308,0.45445029054699343,0.20029994661909056,-0.040178009693291605,0.41013200216338197,0.060087910878360754,0.2291723515126146,0.03173869223291093,0.45724219859331294,0.0,0.296671831796557,0.30551041119589034,-0.1234256257023696,0.13548910990434335,0.42628399855834115,0.03547268390234475,0.07347918300751081,0.47252193469844395,0.40398015572790813,0.28268903505938475,0.30228192770017565,-0.12570966521487234,0.24563557829951002,0.1161579869460737,0.14268027064235714,0.5084286718522517,0.2639090783640774,-0.03908012705513018,0.48384968259274014,0.19850544629640154,0.11594284408257029,-0.49406592415757405,0.4161017378098144,0.02216736048517133,0.4376562199165078,0.020435630802650262,-0.46466996467943084,0.11649545851200677,-0.37501187056530927,0.35023421081022243,-0.05978702087503787,-0.20351977495804408,0.08199095253920036,0.4468863811960412,-0.2109513207564678,0.43928239045370826
Cuneus_L,-0.053164277908884,-0.030426729040130305,0.5308989900402039,-0.12913264954675607,-0.10797580100664536,0.03686657229044192,-0.008465544812836177,0.08458485154610722,-0.26174554914068393,-0.33595721799436246,-0.0683409051037253,-0.0612395738840348,0.0905108994817103,-0.16455591858996005,-0.015282257665537594,0.11872631509264917,-0.27496939010232424,-0.17877418913574616,0.08554450896168268,-0.08284948467178713,-0.2861615111116092,-0.13473640068341525,-0.2537605735538056,0.0468638726437066,-0.09721558848996084,-0.05872237708886207,0.08824068478055191,-0.1917971091399493,0.5590930718315285,-0.1820430598175795,-0.06694799412525307,0.22801188259478034,0.04399768007521922,1.0,0.20322468434247243,-0.40262503301689084,0.06875546895364551,-0.13014685549378252,-0.021264561731130793,-0.3655635247198531,-0.28550840279311207,-0.07755619418226761,0.40691321766497657,0.048689687163553694,-0.05892018520342368,-0.25695991578271143,0.5419993211369349,0.3342234690412921,-0.28299365460896847,0.042134666722523584,0.022807828930720267,0.04298426288387573,0.020401115792100667,0.08777904441498091,0.3204106762318722,0.2672707084993524,0.26305790334997275,-0.15489485565671696,0.0,-0.24841025297771466,0.0006847673960887201,-0.1921832734042531,-0.24940214780491884,0.23963989804028968,0.10322941708281118,-0.2232983083506477,0.3881292340917738,-0.05968876916987332,-0.26668024461358497,0.18728801256969405,-0.0780656678345768,0.0746152247324539,-0.04037006593782696,-0.19723203960044997,-0.17931474717992057,-0.18009803060526436,-0.2549738645245444,0.02939661183097106,-0.18725764439330245,-0.18264070338175356,-0.23648487433530982,-0.01546106201693633,0.1440520199034706,0.44701497444269117,0.5741838796285688,-0.12521844842688304,-0.1083420778214792,-0.010718509246048896,-0.3550407273637886,-0.03427272949870001,-0.08170405446291022,-0.1666391700822656,0.04698900174455556,0.034783745438378325,-0.041317818694831566
Cerebellum_7b_R,-0.13669930007067438,0.007855594812609631,0.4231697988895392,-0.14901795881828464,0.012257593047311876,-0.02475823664519547,0.11916368734080367,0.2676375905692262,0.21067936058537906,-0.22562856920632657,-0.26486853724042214,0.09637577878406875,0.09154951401597343,-0.0905814763361255,0.04010816010540883,-0.3074902351953791,-0.13912408962835968,-0.048022229202668,0.38670584115297607,0.13704846496585582,-0.1491476848215033,-0.11294311263360078,-0.11624484582909206,-0.04397947633429865,0.2305648944276125,0.03607738827995247,0.09979502101630912,0.07921728731933635,0.1128892600795287,0.08048278043019706,0.08038971787353649,0.00935625833544623,0.1768313933443019,0.20322468434247243,1.0,0.0959298455344612,-0.321331487487721,-0.061021981882539905,-0.055524599648116256,-0.09673528369433708,-0.2889471712100359,0.05837936766338241,0.0908645494650638,0.0023864885901344994,-0.2862784863914638,-0.026018868692436078,0.06205052749256138,0.1372548096232253,-0.2601091850663567,0.05040105067029616,0.14613123354766425,0.0664811575122413,0.27476667336515403,0.16984843819409937,0.36612047627598876,0.09236753198890785,-0.07366672807642448,-0.06081478113246637,0.0,-0.2540335929370512,0.021187072047788878,-0.07337055434971877,-0.18002736719813853,0.06981048819798218,-0.06056707967873564,0.05418893967854597,0.29786865716363586,0.30152617984599484,0.08248889829087441,0.18032635606653705,0.05156668633813331,0.004756160362883181,-0.1968736417061934,0.12120050421384969,0.20925313125621364,0.180835811253437,-0.11618915567163614,0.1282183817555133,0.2160494190908062,-0.20595162237049663,-0.026839527717426655,0.18974156742136442,-0.2061859103595034,0.1404876789424637,0.1739841308823299,-0.2532880354437656,0.027289601886836504,-0.23888927433783158,0.11414571334268271,-0.08372317006078084,-0.17338392321657178,-0.09483220730560521,0.14673249050156068,0.04334716298303699,0.13268519588740688
Temporal_Pole_Sup_R,0.06756672836905538,0.46998525712729916,-0.12847377731432227,0.2038232659299081,0.483253303995727,0.25840374030049773,-0.07022580323471801,0.18269023816673116,0.443259246749859,0.5244411068114709,0.13644946279542128,0.5390161504103175,0.46543216834790885,0.06760422573945406,0.48694704430310926,-0.22087249759218627,0.5448108766594705,0.3703090706881942,-0.23928857355293992,0.7540667355186285,0.59465436352202,0.2997317021967213,0.6306313437941043,0.18932283595744764,0.7742170109679974,0.427717287236287,0.37490513627749716,0.676050872859327,-0.1352673755926389,0.46158694451769333,0.3315000570320367,0.035003661338950276,0.09394312384731256,-0.40262503301689084,0.0959298455344612,1.0,-0.2882244074704571,-0.06133788088303143,-0.4306463630938501,0.36762886685683605,0.2322369738241625,0.40712679338222113,-0.22685370837343996,0.18577162177747403,0.061446459412716425,0.39293173921123176,-0.246075697434455,-0.16218249634892742,0.16325526170805474,0.1394238358382688,0.3337309317499533,0.4016818529181167,-0.12398473956311555,-0.3171205700788853,-0.19387407894404948,-0.10614623214989088,0.06426041000231528,0.1212325502488381,0.0,0.17988840241787982,0.5482028906027147,0.43952467048756266,0.421072373199148,0.16237243608889787,-0.0456775733518558,0.6429202765247801,-0.2990073277875166,0.005652995596588452,0.9076339451111834,0.17365122823942816,0.20436881384866418,0.18906328057797522,0.16620528667686324,0.8141759097529108,0.6342560906232622,0.8610702607342413,0.5131002244059891,0.34345830133486205,0.5900057658687421,0.14190367739390045,0.4465330590908242,0.5331693489961994,-0.1701014347656736,-0.369032419873986,-0.20734545280293895,0.19318892228394863,0.5296557239032479,0.12576766880925616,0.41835510323709046,0.3338686935147345,0.14743999087886447,0.5982458364406072,0.5250719041905894,0.39859159120097987,0.49694960057429793
Vermis_9,0.35477412469930714,0.12845705557963494,-0.47703547243104033,0.3535792858774901,0.09931939700016007,-0.010084138380862041,-0.03651183250812368,-0.31883466548302436,-0.3306106948816311,0.414265368493313,0.20514504623230048,0.05155571469414055,-0.009552567354009566,0.4252353138488641,0.028329847035181575,0.24442676265028349,0.15027109758319632,0.22493902223506915,0.4648280761353344,-0.3205226064778791,0.3121840119445749,0.5496676960611493,0.17635382228970242,0.25961577870425634,-0.17483929325640063,0.08790781040372106,-0.03954532167105742,-0.09083391374299768,0.08961164379155809,-0.320317460545117,0.15127540880910564,0.07244041639194336,-0.3176897331307133,0.06875546895364551,-0.321331487487721,-0.2882244074704571,1.0,0.09150851144238263,0.11961998998136682,-0.22363827906492964,0.31736500101841497,0.06861872480665454,-0.006251675703871286,0.10771764626839994,0.4372778767233572,0.13368449188267678,0.19662964268170696,0.11244951187100852,0.026979212134971235,-0.04863324896611281,-0.08105055280837149,0.07437952359975797,0.5852871846886415,-0.04205719124850398,-0.057332852206423326,-0.13695880928718845,0.3173841253860593,0.025366724360642117,0.0,-0.18201047700213152,-0.05662656953949548,0.245072049276946,0.19751416788435724,0.10200912975695584,0.0738977720457997,-0.09040876568425535,-0.09634168687534124,-0.5159734697285437,-0.245709445506221,0.027475953218656368,-0.008696934611151643,0.16825784923702666,0.3976192540709123,-0.339312785457552,-0.336689854963483,-0.47142300148528044,0.16868017985909253,-0.2942956962577203,-0.4546150233057783,0.3415710004583285,0.2076112557965262,-0.1104348739169595,0.03504071626115285,0.0006039794614507039,-0.06943674376539724,0.5882791102126432,0.01442076394323176,0.6620338224257363,-0.2860615068538201,0.11001521783774189,0.42411673406626355,0.17349658350565952,-0.15534943443392332,0.2079827095959088,-0.06389576801477972
Frontal_Inf_Tri_L,0.6526439900440953,0.2615581486624952,0.02066629987532834,0.34359086245159426,0.4644008288263055,0.3535813111542557,0.45079181934082174,0.1319505120760614,0.5014995218170629,-0.010894741147228083,-0.003528293749098459,0.3524015006450093,0.3022063313807868,0.008728009626585927,0.4152904871317007,-0.13232659008871112,0.16855605769179716,0.47194854306972156,-0.009441689064367768,-0.16265142214485157,0.22746347328108177,0.042560478704745025,0.31987295085667533,0.2868378359748649,0.16340691842091976,0.46847052729909083,0.2171295698628509,0.32902660863027,-0.09329896536520944,0.6026723080681772,-0.12746202655793737,0.07897338752028797,0.16148023689897636,-0.13014685549378252,-0.061021981882539905,-0.06133788088303143,0.09150851144238263,1.0,0.6470624123418534,0.3254744644887184,0.2982377632754967,0.5804306076825001,0.0008135672244003692,0.36141555887661453,0.13921697049151993,0.39742005397314134,-0.055534434461304245,0.23965515037898757,0.37703834805032765,-0.009291610558474923,0.3125883805054806,0.3275124694795654,0.18983923651011228,0.3929924600847702,-0.09878734220681512,-0.10259786654312048,0.07980133163703756,0.26922409811215514,0.0,0.1794120784392986,0.24193651332361432,0.18263864996386672,0.4553258918187419,0.321707809118286,0.06979742772030366,0.10732940965433417,0.042481995671794615,-0.10380633923414244,0.12052068637194552,0.16135029190417344,-0.07744696968346361,0.34613903876339225,0.25646985649130977,-0.09957247611216555,0.2683716315556774,-0.139252758050818,0.2771118214990717,0.21580019608581474,0.0617257284622049,0.4041427059659053,-0.008106158252143234,0.42679027029752725,-0.18520841546850475,0.06126697202893876,0.1221436124573677,0.13401694398880257,0.41468129657024383,-0.04275510032812462,0.2563272516763448,0.13014866480648177,0.2175365656327636,0.20728282182735433,0.2828523135526259,-0.3167186401864059,0.4491390046877793
Frontal_Inf_Orb_2_L,0.3483716362805653,-0.053101606821573714,0.032536339747108824,0.1446757763577061,-0.030372685479841652,0.13173529483788785,0.3724291429049226,0.15790812214828473,0.0812466719278932,-0.18913999362168202,0.1040648136565665,0.01667698861417419,-0.001437094578077527,-0.07461764290422947,0.06866811572380062,0.00664557586323961,-0.07167124690879709,0.2586970511832421,0.19966681362448663,-0.576973809040076,-0.1403584329688102,-0.010973667218940856,-0.09570043339059377,-0.04412232672634487,-0.2799692748196412,0.046353347380165534,-0.0650982023722372,-0.1141653539811137,0.09956731372147723,0.20900693361290912,-0.4160206065849285,0.060080591466128805,-0.2492480290531304,-0.021264561731130793,-0.055524599648116256,-0.4306463630938501,0.11961998998136682,0.6470624123418534,1.0,-0.025867047715534563,0.07307692084005922,0.0713540526737579,0.22997426736658494,0.12433757403784589,0.056578793568401946,0.048949909115277364,0.08155762599364216,0.03427385818959363,0.3256754645371705,0.11227517240746354,0.020137998586695037,0.043807228904895294,0.17600924258751524,0.27585313427490926,0.08538712658383998,0.04031282897898437,-0.04385249153636018,-0.21248366633130755,0.0,-0.08047336007518248,-0.1423367264832556,-0.1042004472819359,0.1075585166442379,0.07068671737834006,0.05051324790229957,-0.12626886773862986,-0.03549257282384559,-0.04551483222053142,-0.3519982577988905,-0.01341865313813539,-0.07433136978675357,0.08870221999458455,-0.05986251342523926,-0.4436492509241729,-0.22351108945705214,-0.5334440879660584,0.015745886722448022,-0.048010512088663644,-0.2568013462943709,0.07428600980370906,0.01613010449579183,-0.07540600024885467,-0.10756645872127163,0.07275147603512237,0.20975798575669138,0.0923888192479534,-0.021251830239030167,-0.06356224920195348,-0.10657693784236998,-0.01812637231650164,0.013637569472509976,-0.16866653010329008,-0.07094190462181629,-0.3079266278031575,-0.05515708270830927
