,Fusiform_R,Vermis_3,Thal_MDm_R,Cerebellum_3_L,Temporal_Mid_R,Vermis_9,VTA_R,Insula_R,Cingulate_Mid_L,Cerebellum_8_L,Paracentral_Lobule_L,Cuneus_L,Pallidum_R,Cerebellum_10_R,Thal_MDl_R,Rolandic_Oper_L,Cerebellum_Crus1_R,Frontal_Sup_2_R,Thal_VL_L,Calcarine_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_R,ACC_pre_R,Thal_VPL_R,ACC_sub_L,Heschl_L,VTA_L,Thal_LP_R,Thal_LGN_L,Vermis_6,Cerebellum_6_L,Cerebellum_7b_L,Thal_PuM_L,Cingulate_Post_R,Putamen_R,OFCmed_L,Cingulate_Mid_R,ParaHippocampal_R,Frontal_Sup_2_L,Frontal_Mid_2_R,SupraMarginal_R,Thal_MGN_R,Vermis_1_2,Parietal_Inf_R,Hippocampus_R,Angular_R,Frontal_Inf_Orb_2_L,Precentral_R,Amygdala_L,OFCmed_R,Thal_LP_L,Insula_L,Thal_VPL_L,Vermis_4_5,Amygdala_R,Thal_Re_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_L,ParaHippocampal_L,OFCpost_L,Thal_VL_R,Cerebellum_4_5_R,Frontal_Med_Orb_L,ACC_sup_R,Temporal_Mid_L,Thal_MGN_L,Thal_PuL_L,Parietal_Inf_L,Occipital_Inf_R,Cerebellum_Crus1_L,Occipital_Sup_R,ACC_pre_L,Pallidum_L,Cerebellum_9_L,SN_pc_L,Thal_MDl_L,Raphe_D,Thal_PuI_L,Temporal_Pole_Sup_L,Lingual_R,Heschl_R,OFCant_R,Thal_PuM_R,Thal_VA_R,Caudate_R,Thal_PuA_R,Frontal_Sup_Medial_R,Vermis_7,Rectus_R,Cerebellum_4_5_L,Thal_AV_L,Occipital_Inf_L,Cerebellum_10_L,Angular_L,SN_pr_R,SN_pr_L,Temporal_Sup_R,Calcarine_L,ACC_sub_R,Putamen_L,Thal_LGN_R,N_Acc_R,Olfactory_R,SN_pc_R,OFClat_L,Vermis_8,Fusiform_L,Thal_MDm_L,OFClat_R,Cerebellum_3_R,Caudate_L,Frontal_Inf_Oper_R,Thal_IL_R,Temporal_Inf_R,OFCpost_R,Cerebellum_7b_R,Postcentral_L,Cerebellum_Crus2_L,Supp_Motor_Area_R,Supp_Motor_Area_L,Occipital_Sup_L,Cingulate_Post_L,Frontal_Sup_Medial_L,Precentral_L,Frontal_Mid_2_L
Cingulate_Post_R,0.12439574469080106,0.3649376372547971,0.5339218024711049,-0.15633377958902223,-0.05818139446870271,0.1557208372460943,0.5313438578759696,-0.10152300817275922,0.4714639549708087,0.16832880573826672,0.3970416826842766,0.41126067463957017,0.09190950413935679,0.2303205236706085,0.17114322692060815,0.20929981307827927,0.2826405479862859,0.13133463903350928,0.4256648919055736,0.25474010550919685,0.12405926153945077,0.18478804572213736,-0.133920474587594,0.3815280394280043,-0.32785897808854186,0.31196316251125994,0.12650467366423865,0.6313094408813684,0.4521995277560243,0.15185696388719272,0.30704935817030526,0.2040882319332352,0.3349016431293611,1.0,0.03599313421111018,-0.2777106347164965,0.39416795460467957,0.052968953824207764,0.026001089736749153,0.06939379587088237,0.5259575959557492,0.5612192887085552,-0.09406144043178176,0.5539304016897247,0.27782561948712015,0.22737313244778323,0.15026586770523506,0.17806534557419187,0.11161128228206851,-0.01594609271961106,0.17603773376468976,-0.04219741191455338,0.3064104772205782,0.2107717053508012,0.008038588802832631,-0.0010285932331909682,0.13558433500220002,0.08121486642063666,0.08236143891506041,-0.13295714533523553,0.3681624622970833,0.13937903206653088,-0.2583031070220982,0.20205434356389773,-0.053137980244981065,0.35637051410485815,0.11401655844721746,0.6502766884191286,-0.14701598885065717,0.24064842737616315,0.3849610092022427,-0.24082952366261595,0.28974950652683695,0.4808470029241554,-0.14754304062443313,0.13469017414608575,0.22092393367041485,0.1478247487766563,-0.390769322569673,0.5154164596083585,0.41295776382956556,0.05434938300201661,0.21375680737562103,0.2562647132449165,0.030900204399718526,0.23739962984710786,0.0772477218206577,0.0,0.05345840409688845,0.013236115201222733,0.4136440145104168,-0.04958555735568614,0.3514193844820991,0.12176803337596502,-0.05497831861165442,-0.01997166904169976,0.14357914095363794,0.5226139534750143,-0.2534263621813078,-0.02109096156254408,0.478695326317873,-0.25866866160012164,-0.11368070771060278,0.46652889374611084,0.03570611798912085,0.15098552958310843,-0.10952757924771217,0.543014038745686,-0.2412480292178768,0.08609892553479007,0.05336420752673136,-0.1707500697700984,0.1414239852824981,0.03403074571679259,-0.1312858997465063,-0.033245115178083054,0.5892947716909667,-0.01475277175467777,0.2948204393250268,0.4725174931904884,0.012391444728587308,0.7129803435107809,0.03629720541850638,0.22234880544013483,0.15054821269355817
Putamen_R,0.4010331715608751,0.11332592453786408,0.5557270677293832,0.38640174829528134,0.5258666154269367,-0.04592944523584741,0.08729138399536049,0.8808898480422319,0.7079673387671905,0.12701557872247995,0.6079552654156187,-0.15193701143944782,0.8469179522882077,-0.006511368040723508,0.46320486118294824,0.7228027511280525,-0.18271944010623356,0.5943542455000661,0.49877851967085524,0.33683805156736474,0.21742091510240966,-0.24385376949865326,0.5096470935688494,0.43650342396232095,0.2968207540706503,0.68546123561332,0.5258839486745814,0.2683928854144406,0.6141487629041069,-0.12899694607931247,-0.06465660376295604,0.05329712953692388,0.5638675678550589,0.03599313421111018,1.0,0.4986719122529405,0.7281790828827536,0.7384148795585376,0.5955279095227438,0.755544990187418,0.48794170650288543,0.2524791178786847,0.29789659936238616,-0.015872595559207024,0.8553263787446072,-0.20586904201798895,-0.35768906935892686,0.6993421468618659,0.7298159336630616,0.5717205938125913,0.40123281002278327,0.6580760049563763,0.6063827167161275,0.34986058906172324,0.8508716597880498,0.5697953535527591,-0.08176028276331393,0.1657142520511922,0.7815472907699222,0.3504110663547166,0.6847542443482043,0.2746197335372166,0.47290788870010364,0.7079243845339401,0.2661065471564415,0.23432033528878676,0.264722016812911,0.06904813909074442,0.10731833293201772,-0.05897142771675437,-0.11045918906356873,0.4915928348860818,0.8286356138163955,0.17147071076928222,0.7851462400878909,0.5801575102872858,0.5439924487095608,0.516007749549134,0.43446672553483623,0.3027156532635566,0.22868938172194433,0.2482911078477126,0.6133385868871617,0.7541686736110732,0.8636767182099016,0.44672476541509826,0.499681209316503,0.0,0.5440488664354153,0.31775756670306077,0.40891956932508067,-0.03087701079042602,-0.05378906824054269,-0.039234200858459745,0.718332679670477,0.7550355821042788,0.643456849145264,0.0415369616507193,0.33126602889468465,0.8831276007018692,0.5476572556468672,0.7394004741648244,0.7609556577228069,0.5830599932558043,0.03781157070811715,-0.19222196814858297,0.4428534165570133,0.5269033525311819,0.19681667702831132,0.3575972926216942,0.8428143421038277,0.7621153249390632,0.8068372704455335,0.5025257830897315,0.44539221713468596,-0.016017055192464522,0.44491500432143166,-0.10777785185201712,0.6519102544451476,0.432365358079798,0.13231710283944884,0.4690877809428853,0.5308498412511018,0.6516191618342534,0.6130978498499463
OFCmed_L,-0.0667049311412887,-0.3442508924580842,0.1381030442843402,0.15370726743642105,0.05449516288749779,-0.4546150233057783,-0.03405584809184889,0.5939692770024901,0.2899460353354081,-0.06590827686120099,0.12273202651135495,-0.18725764439330245,0.4669226020632912,0.21672072924508268,0.36672206694724996,0.2891897440911012,-0.3415127326742337,0.4101688425662887,0.0017283546787103892,-0.1458592682394861,-0.09941627465653173,-0.08449942609422964,0.4267659601356988,-0.02588819564073066,0.2906381994409963,0.17103519618427235,0.39588206141760257,-0.1652638940487539,0.17213867442790312,0.043788523971445156,-0.19871727099254904,-0.06714775273442584,0.28937945711538005,-0.2777106347164965,0.4986719122529405,1.0,0.29415338685143694,0.19395017222340302,0.4658762457226624,0.4645067703763248,0.00038885943214476883,-0.31142702992986365,0.09614772257954803,-0.12949663743957965,0.2880482943900978,0.09511448145057054,-0.2568013462943709,0.2588197449219831,0.4194913426140783,0.49741629956183225,-0.1270884045307901,0.6135791200231546,0.10801389345185079,-0.16844492168461084,0.588174548491688,0.24030662326783825,-0.2635465562783854,0.0617257284622049,0.3461147439679342,0.4708937626268428,0.3250965244261384,-0.16464603668096509,0.22671059009146455,0.4835754611263999,-0.05055448535472321,0.2996475640711061,0.19850544629640154,-0.05494712921863547,-0.030171765966763842,-0.13943133026238766,-0.05975578221056809,0.39594809418183824,0.42783910672901715,-0.17072564208922117,0.3982896806610883,0.2667665139513445,-0.00797126432413856,0.3116453839834825,0.44532852528329736,-0.22272726163036777,0.14950910074937523,-0.046903894197319544,0.2338262503822551,0.3028521779708238,0.4925782484416334,0.017027366836112376,0.4242056941119276,0.0,0.47287806229928364,-0.14498696622884555,0.15117423977965538,0.007186768801137094,0.03159356264691195,-0.1597491578609491,0.48807828978267737,0.5265467442076093,0.054070236416470394,-0.3912093025643147,0.26534233962957365,0.5345539968995932,-0.025789053805416625,0.7086826728928306,0.6401299728565132,0.13246682711917654,-0.0017418387717855876,-0.021806462805095427,0.10339791902329934,0.13994825811959577,0.0451073107782638,-0.050288163230705174,0.5495394027198377,0.44338563136888215,0.28412425878888403,0.16162905375863176,0.5421797977068218,0.2160494190908062,0.1039573490000804,-0.04766539207421894,0.2099917207331613,0.08658015814756956,-0.15740464933053255,-0.143851964708346,0.46283290406115674,0.26427372033754665,0.3452532387028399
Cingulate_Mid_R,0.37973773854669585,0.2655008444179714,0.7496960249456482,0.3038877404195769,0.3831420318423973,0.028329847035181575,0.3125709708992779,0.6788043261865669,0.9698256538456207,0.08684296108845978,0.8056057894885098,-0.015282257665537594,0.8306061728886733,0.24603399869779358,0.5684419732688943,0.8116571765245878,0.06296806751362603,0.7093978705011497,0.7163738109177918,0.3027688276155264,0.23708710063785934,-0.011049159849015366,0.45676003196343035,0.5362948857627124,0.07307682407861583,0.7888404229001283,0.5110051615124069,0.526149698829592,0.6735115784964687,-0.025218830782955438,0.024386897571606867,-0.00981640526624967,0.688947108526223,0.39416795460467957,0.7281790828827536,0.29415338685143694,1.0,0.5869264175703021,0.6567480575175999,0.7527222667367072,0.7330446715522928,0.28960449688077494,0.3285172045077908,0.35983709217330523,0.7871904767069504,-0.01664816800721184,0.06866811572380062,0.7750014086170602,0.6399299125036316,0.36289739085106876,0.43662916861799017,0.607583402401877,0.5194082081928012,0.3381334626940604,0.7011992539215789,0.4968328734814045,-0.09084129088471375,0.4152904871317007,0.6897480531139156,0.43562023051586174,0.8342287157963622,0.2550182587188022,0.11432342903822855,0.7361678879097173,0.1666081617751987,0.4214049365905585,0.15925335266493953,0.4842510974698521,0.0007038649964074049,0.06965515005174386,0.02800584864876376,0.3496687906521115,0.839578489401359,0.21046260631708913,0.6164790945104363,0.6696380165197818,0.6231308256622633,0.4824670593150567,0.23970949266304292,0.40972646036219657,0.48712030875369694,0.07411885232312841,0.6708337360798432,0.8733220934316628,0.7374668630653767,0.45880982360495376,0.5706845835544481,0.0,0.39143693735174256,0.2908286336124851,0.6486400159987076,-0.020921093033405665,0.058003026236056104,0.059099644094479285,0.6829643577987152,0.6185795114410491,0.5436050192583248,0.17122326793835088,0.14872260124187786,0.6399099154980231,0.5228927013068612,0.39993476770573194,0.39889623675263236,0.7310065350512639,0.0006421549821865668,0.05559292121719827,0.4535386484535482,0.7595635099977364,-0.09549266052830904,0.21806042518972968,0.7802164858283164,0.63392829601194,0.6490926580172857,0.4388893977109085,0.3183776188776721,0.04010816010540883,0.7931426706559059,-0.07186539246777095,0.8577718706430091,0.7951259628459336,0.08408531941232687,0.6255983725587321,0.616502447838276,0.800543926378967,0.7344105715603995
ParaHippocampal_R,0.834879467495857,0.5295978867051734,0.312837345416402,0.7447589939903614,0.8852429435657202,0.3121840119445749,-0.23225688545694234,0.6260177198807074,0.5326926903745881,-0.0831973739595442,0.48506539267832666,-0.2861615111116092,0.6439396323133284,-0.4029191197178194,0.28448710110327574,0.6777088118971146,0.08651009081314452,0.22696232671534278,0.648666160257554,0.7166542847881531,0.42968636551106,-0.3435783356206902,0.27130855816949595,0.6247852660607388,0.2847380307463835,0.6931368597072047,0.18980674888182064,0.3280667875999578,0.6219060135833566,-0.28906484172705316,-0.3370390756391101,-0.17976023202372537,0.5272950076510516,0.052968953824207764,0.7384148795585376,0.19395017222340302,0.5869264175703021,1.0,0.32422093824578635,0.43714411146649657,0.5375605540838004,0.4807446315728218,0.5762298410064394,-0.142440235108748,0.8723671666309917,-0.5537568839432145,-0.1403584329688102,0.5993645474819681,0.564810738248623,0.39822368389055174,0.696196677099612,0.2487685305409263,0.6477274120361894,0.7387552761533808,0.6041101299559529,0.7071382764761017,0.04289812683645692,0.22746347328108177,0.7689085913238757,0.15821679738306635,0.5705264875801944,0.7452983162065072,0.24879870407773044,0.4016813593890065,0.4482800304692791,-0.00920429919642745,-0.1042266671437323,-0.14441103619506002,0.1557364475763726,-0.002988980969584357,-0.3745654445957376,0.17924302001900877,0.5247965843963129,0.0019206411439304536,0.8108159838065544,0.5410375997327602,0.72592051401725,0.3202771260751381,0.30669593712490256,0.6592342937730427,-0.004185333470566735,0.037916014069779264,0.7056777397681784,0.6102147112305494,0.7297183394898392,0.6333053561481139,0.16930997796435002,0.0,0.25552282452497804,0.7050749196971771,0.1600063232536565,-0.013798844393602305,-0.4913483483758257,0.1822118123667306,0.5974982066409686,0.4720838883097505,0.9216831675275545,0.3487084317290724,0.2720069766374334,0.5725415658630039,0.7009309485076087,0.34828031436564716,0.41993640746596317,0.4005591090287572,-0.11592201119305147,-0.29298555159570105,0.6899692196449138,0.4227359564713024,0.29728866382173563,0.7476472847010321,0.6333065467576818,0.7672646181713806,0.7223665756204821,0.5872182312786116,0.21487621747056035,-0.1491476848215033,0.22576753073131045,0.011316428390699056,0.5626536261043419,0.28653527740910484,0.3814438269353896,0.5424235663020183,0.25928032609142704,0.5198929007288965,0.3456282981682969
Frontal_Sup_2_L,-0.0489349990004319,-0.15425923342410475,0.5081565903237574,-0.014372850831235028,0.10488475815476202,-0.2984669308819824,0.15592310449833185,0.7057393099600262,0.6130975874130966,0.12362640111338696,0.5380441967466967,-0.23922598609476273,0.6628386100546738,0.29002164456124896,0.6295130465870894,0.654629554706299,-0.18746556744128257,0.9068330571138806,0.30797010553138154,-0.18606005386672037,0.4357932468044959,-0.12816609645304314,0.7900369282471682,0.3169384787568743,0.5080423176685975,0.48644436681629566,0.6223584857698174,0.15864891885444066,0.3365653991157417,0.025174383977553207,0.10765004898089253,-0.13742301626911588,0.42850628628856935,0.026001089736749153,0.5955279095227438,0.4658762457226624,0.6567480575175999,0.32422093824578635,1.0,0.8897630930392567,0.18668251773633526,-0.13946914473654243,0.05360165625827545,-0.020179026721830536,0.46588854588125533,0.13821718773274663,0.09953473369550263,0.7446081764321022,0.6543961226367762,0.45665354746992076,0.20376467095720516,0.8173030444749326,0.4220845543963372,-0.14301344549575895,0.6491422589574523,0.14232472949022884,-0.16017660249193294,0.5680095084802722,0.5016880163622884,0.48267202458442376,0.5566743261175124,-0.12950313221538817,0.13107143032437774,0.7174479825549033,0.1664533234977491,0.33127338282283847,0.5123243661001607,0.07148922480037262,-0.046007981999475166,-0.17130304288601136,-0.1705803415400104,0.748348522864635,0.5963732122031333,0.05910733371988867,0.5647937367479576,0.5330920853201763,0.34031289999028985,0.45603022214979494,0.5986375899594767,-0.15022752156281444,0.18882045905709385,-0.07151310547514018,0.39264056325577407,0.6033186347525731,0.6675977678299737,0.2910876222467021,0.863180080031744,0.0,0.37452718947806474,-0.11675559911260353,0.4057943756402742,0.003024327656905739,0.17867258713953968,-0.19553112344997997,0.5837367531939216,0.6924717641953557,0.17893436154770223,-0.37513868658296745,0.4956076050450097,0.6999951050481555,0.2568368408642508,0.5473478094743092,0.5079228257084744,0.6164263596571168,0.08667046973905616,0.031577461260545586,0.2448046093862363,0.4359282258541885,0.23070169396887508,-0.023274034632283905,0.7416446159925039,0.6990250482504676,0.48579655705359037,0.10223772923192818,0.28209886866850403,0.1270046232111188,0.4145579531566446,-0.011871153281403646,0.7462914760412147,0.5898320325806847,-0.04159036200393134,0.15811269101345377,0.9184706311129529,0.7917703655885375,0.886320124337961
Frontal_Mid_2_R,0.07569132809999744,-0.025285842059127286,0.668839777675705,0.10275928800756273,0.1688168070572918,-0.16520474345152214,0.16696963388108088,0.7661887414011814,0.7245932434310465,0.27799015878469224,0.6494304491705086,-0.09707493623270481,0.7772042909719207,0.2386020447332164,0.6971187776096234,0.7381106320831362,-0.12958279231154815,0.9015107639965689,0.3886459044374759,-0.005439510885454611,0.2422544214587093,-0.10673267972305948,0.6729929727359734,0.3831971641586599,0.40690444798827674,0.5460260403816483,0.5983887114546774,0.3192105299250181,0.37696766045976865,-0.004957541894289376,0.16418628839125815,-0.052916944564328765,0.47963304743154367,0.06939379587088237,0.755544990187418,0.4645067703763248,0.7527222667367072,0.43714411146649657,0.8897630930392567,1.0,0.34693150749469553,0.033196124654877805,0.07435087774179311,-0.04795611425621017,0.5950350463862624,0.06274548645699549,-0.032145727473640896,0.8633892650775629,0.7749516851499951,0.4612635004011459,0.2289030709749311,0.8251858755270207,0.5377500037664441,0.05900866191346631,0.7564144107548396,0.3194530405690462,-0.17716528535600062,0.5310234412379743,0.6289087634705638,0.4037210378281418,0.6846310950820212,0.006376417521122906,0.29202495463724104,0.8024263229842887,0.333219987909,0.29965812144414256,0.5382720411683208,0.17148715073312198,0.04723492961060801,-0.0985546884307462,-0.10813817990721682,0.6829211859708993,0.758487695298299,0.19062494833554766,0.6446736919232661,0.6145372755772556,0.42203409659565055,0.5708603008058386,0.541770716714522,-0.005848048591241342,0.19047862660975565,0.170831972804175,0.4472305372923442,0.7447855253609312,0.7729064695933106,0.32693711993395747,0.8674378385541943,0.0,0.40955027331418836,0.03694905108572872,0.5275434100987197,0.014882839105200557,0.11059789096561264,-0.08566604025177388,0.5760524642101202,0.7632282991873706,0.33910652392092433,-0.17565898987531925,0.4141824764265618,0.8073467029762821,0.3898188463114726,0.5861153185565585,0.5811493721733372,0.6649090961109309,0.011636023266810513,-0.03397892872800297,0.3314771164215643,0.5648261148830971,0.27051153015755997,0.12329699270967492,0.8119280172894828,0.7517176638918289,0.6975126086132805,0.1602115159103476,0.28108531208046034,0.14843431092289586,0.5064245960656426,-0.025284849060587453,0.8040102196846574,0.6222585965627154,0.03929751099183997,0.2967695589548665,0.8425282265936438,0.8667449156217861,0.8997510414734963
SupraMarginal_R,0.571603791215742,0.5016147057984336,0.6106574759419019,0.3675879726333461,0.47416120043240967,0.34363664736661265,0.28726401422723985,0.3292387192770331,0.7661920471376007,0.10576452264185428,0.748353423910451,0.2907649318359478,0.543350597524932,0.07696408513610482,0.3090652880068522,0.5468049649151107,0.35652942280696975,0.27080423395137554,0.7394964563814524,0.6006493726332809,0.1036700740270636,0.14162153937857844,0.022682660160761033,0.5023413480989204,-0.2501038483898599,0.5932219460525662,0.2180676653301252,0.6367585993466928,0.6295692342454154,0.10701575085735383,0.08028345559646606,0.0727060854508185,0.5529950874858053,0.5259575959557492,0.48794170650288543,0.00038885943214476883,0.7330446715522928,0.5375605540838004,0.18668251773633526,0.34693150749469553,1.0,0.5635373856221633,0.37895786067651205,0.5720823330153588,0.6229412760645193,-0.06818493816754967,-0.014460227403916729,0.5169876210033622,0.28606418694494384,0.18183724516850755,0.48783036431135707,0.049804814282148835,0.4511102224378919,0.6181281494635027,0.427457075407056,0.4779627753326907,0.033445256667220626,0.11443098096757368,0.43111367988903454,0.12217926524050533,0.6431646882991722,0.4691770392414145,0.15868101855307434,0.41862534032077164,0.046404196051266805,0.23619858909482083,-0.0910490821872043,0.5989293699997812,-0.010562943206322629,0.2846858135443682,0.23750275322457634,-0.07308808045236966,0.5892417834694321,0.33125097037980916,0.30096299619359457,0.46813319984417906,0.5517360007342252,0.3306631447420486,-0.23823492824080447,0.6975142843087108,0.40257544467970385,0.14043418094400623,0.5329061477837442,0.6743705703610827,0.47834647677827724,0.36670684267243875,0.11484700038038215,0.0,0.22587433894450987,0.4467729619871853,0.5171792072052543,-0.06659541253234753,0.01191747173130097,0.24503184745637446,0.354861201962817,0.21780498373933882,0.6498231053347453,0.5597084272070424,-0.2239876273427618,0.2671902096463657,0.5299326733821282,0.07973669613860637,0.1668006141542329,0.4877537796963093,-0.1839702977213648,-0.02049972252627305,0.3134731910245706,0.632122476890062,-0.22419850668170163,0.3038146101537358,0.475685195572614,0.3598827372674376,0.47865131675791994,0.525983435282128,0.16973471725513667,0.07223619354579888,0.735562448167449,-0.014742563361789172,0.6406886096166162,0.6077363523637448,0.09043894230029952,0.762683570081393,0.09628156285624477,0.5180787309454105,0.41081408130284564
Thal_MGN_R,0.5862778538429444,0.6033864924179015,0.41030138546683403,0.3388644183711123,0.45629241743855736,0.6027408160609586,0.14106227761186863,0.025708235362290464,0.31261941344223093,0.12791129305003796,0.3007930037933941,0.15755264032606284,0.21108885863523463,-0.23460111988178772,0.06843051940683705,0.23756481977137994,0.3731621586889368,-0.10103086887918851,0.5432086498931532,0.7229560376809059,0.17777355682308188,-0.035011291267155596,-0.25495337994106415,0.5469893730321033,-0.18822000448473858,0.3653755565935315,-0.030306590821462885,0.563918963349473,0.4352526495767654,-0.11402976619555533,0.1508361084659843,0.049595999877350416,0.29818312214522674,0.5612192887085552,0.2524791178786847,-0.31142702992986365,0.28960449688077494,0.4807446315728218,-0.13946914473654243,0.033196124654877805,0.5635373856221633,1.0,0.17136194475829977,0.1611403397084423,0.49009750579612876,-0.29065900151964696,-0.05860278432759211,0.23196759580019685,0.18583603834502818,-0.01879236998301418,0.4360860387032931,-0.23592310729939853,0.4961131756553047,0.66363497076973,0.08236257354927656,0.36232842188105396,0.3235984145231883,0.023818988081892516,0.2634762276510807,-0.2856377221897969,0.36558109086457785,0.5843459432163177,0.10758227030169128,0.07468961614870748,0.2668404258524301,0.04238267790345393,-0.0440590455667705,0.20703656332309536,0.09658635023795095,0.2611281404774354,0.04832407772140413,-0.23067706353132966,0.27246795395215767,0.3770586681377507,0.16357159024131854,0.2458416843991998,0.39563517109235935,0.17041285828818778,-0.3605832482411237,0.7764328180277941,0.14599438427975212,0.18473317946669446,0.34762226372155924,0.2973146388891433,0.1856963757253707,0.44215273297011615,-0.14580123061011235,0.0,-0.07929164037095603,0.5115855043981842,0.2334169913707683,-0.05546670761512118,-0.08634080112614882,0.3469196858049541,0.01154965018383413,-0.016084711785127177,0.6208880567596465,0.7289692739122513,-0.22719363058787648,0.04719246775228738,0.6975713858600711,-0.24608206178465858,-0.08106683661495041,0.30422878775087137,-0.08275484200441431,-0.13038077993712052,0.1453360646824054,0.48449939873009973,0.041949315881387436,0.5048953309330088,0.09576698194167953,0.10856390983080821,0.4017280498648124,0.29257038908117006,-0.20771317650809304,-0.18234111758749863,0.24246849062283726,0.0665670580713224,0.22230084850478693,0.22640275515789232,0.3803782265648676,0.6986666908698372,-0.17229472073673083,0.1721654942915288,0.024570742038802978
Vermis_1_2,0.6548341501555974,0.3707548760555955,0.0023017438614861777,0.5634944575296639,0.6285671931367705,0.2076112557965262,-0.1933755987389573,0.34070534956572973,0.32729568319473956,-0.34086453071570305,0.18918287555637142,-0.23648487433530982,0.42518623330068683,-0.2869360218711273,0.03503225986009352,0.2877738843258803,0.2742137460667097,0.027839890393706886,0.37454627724498196,0.5333842430007142,0.16766165499245167,-0.15988463415469178,0.18732694258282942,0.19482408486075867,-0.09985638161749985,0.44698764043466394,-0.10254386542834869,-0.03540238325486262,0.35604854667588404,-0.14951210693817818,-0.4898408669175942,-0.2544932346646139,0.41489397930646577,-0.09406144043178176,0.29789659936238616,0.09614772257954803,0.3285172045077908,0.5762298410064394,0.05360165625827545,0.07435087774179311,0.37895786067651205,0.17136194475829977,1.0,-0.017266972322726826,0.4321946089668517,-0.3722182766427693,0.01613010449579183,0.2308638854543728,0.14285122079935889,0.16935500321029523,0.39914966737801105,0.0006340474301452276,0.1311888150012523,0.5203549942886867,0.33450466646842436,0.3720971533634735,0.10422090874576886,-0.008106158252143234,0.33443029689264053,0.19246344705154164,0.2768167907603705,0.5553445912118478,0.10188369613425204,0.09876370587251589,0.04350438156459122,0.04543750961689547,-0.49406592415757405,-0.08573875969410698,0.22610523137178729,0.14046188362526266,-0.2769870208412162,-0.059491385713402116,0.185799410716305,-0.3030096414457937,0.39812600089137357,0.25372109298509643,0.4929073374174139,0.026088788923888186,-0.022141311900345417,0.4646280835142688,0.1704858620402428,-0.11326147939246421,0.5340688801165507,0.3884843175250219,0.29141150807131794,0.31130144703045887,-0.07546486112447061,0.0,0.17727140953203516,0.6065536050704989,0.03350292255769408,-0.007789164118834109,-0.4801332822706645,0.23211948941382826,0.5299673000833001,0.057586134250190886,0.5408473985478679,0.23202088567770726,0.008118389671736552,0.14388387805615713,0.21880953819826837,0.18539558803393597,0.1219941496109399,0.12982021842388855,-0.20770660620348666,-0.006530754461619163,0.5322336624555838,0.1001406484283345,-0.20392213726022415,0.40082284049335204,0.2850342042408798,0.4157950554572931,0.20238579344468643,0.6011067836139306,0.23541148813190357,-0.026839527717426655,0.10201592320766838,0.060478088029875594,0.2746229937552206,0.1502079831141149,0.1468874320735676,0.20284758781191423,0.015521857003108402,0.19797872472663847,0.08478869300760328
Parietal_Inf_R,-0.055226362940813796,0.10972652882118239,0.3563097597680559,-0.16341061770460774,-0.16472983184122003,-0.006251675703871286,0.5888442234936887,-0.09690093555208674,0.4131139172209758,0.13331614807445238,0.39550644840755633,0.40691321766497657,0.10181469520990578,0.5248375172033587,-0.01394371942750264,0.12415874502107267,0.1539243076705174,0.0818811682145548,0.31376078774459754,0.02874386764650687,-0.07707797970985926,0.411009538971235,-0.11922112351135995,0.02869981818193983,-0.4808513104228682,0.21291860570302837,0.20614271159911,0.2700462239136791,0.38558386985192755,0.3112259979130729,0.23412756225260126,0.3297658367498068,0.27114624308628327,0.5539304016897247,-0.015872595559207024,-0.12949663743957965,0.35983709217330523,-0.142440235108748,-0.020179026721830536,-0.04795611425621017,0.5720823330153588,0.1611403397084423,-0.017266972322726826,1.0,0.11531355358901657,0.3878521119811862,0.22997426736658494,-0.053686480263624804,-0.14777985281668016,-0.06771920255829711,-0.004829095462026818,-0.04967266902933697,-0.12515700779041145,-0.03198271973302451,0.0011223824420592454,-0.018300331293122567,0.002803076186633174,0.0008135672244003692,-0.003984473432434892,0.2631619993842175,0.219062464063237,-0.12392783753761127,-0.14175813784511473,0.14370615800349548,-0.4334976474156681,0.48512508807580007,-0.17346797144838735,0.827347315160103,-0.23755163383217842,0.2156301506953014,0.6264449475509841,-0.13667635166726838,0.2536662680574023,0.39645404757199093,-0.2935050114425067,0.03396549172740929,0.018603637362263784,0.051550045406722526,-0.41517091874240947,0.26820089901890626,0.6354390986242775,-0.06135960808576671,0.07427686455689884,0.2352731628142783,-0.08721684676608372,-0.062111974858675395,-0.06288649891251616,0.0,0.10071759450426497,-0.08130927193234952,0.35707767931512885,-0.11595368261914436,0.449256617124977,0.03613124117468644,0.10144794165203855,-0.07399692666387879,-0.09405705412756231,0.270262357394557,-0.38798809907167553,-0.11864637659092962,-0.006136116010351586,-0.12760214038089174,-0.14192867561148864,0.27205316599995943,0.07868970308682191,0.2703618050966526,-0.14408894169191774,0.3617372522076551,-0.6275695609455665,-0.28498347302789584,0.04294568363334964,-0.2748273666790737,-0.1249093947039873,0.20056904055796906,0.18479371277331244,0.0908645494650638,0.7413527909702857,-0.14427178379750613,0.16304671295910447,0.4025532038166154,-0.3212862307555605,0.4205538647523108,-0.020288651111230467,0.06635807590524559,0.13642826768204147
