,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L
Hippocampus_R,0.6378713410324752,0.6080999497550827,0.33033253188123257,0.797558632761612,-0.03305477060391678,0.31241430865220543,-0.1666391700822656,0.08485894380360234,0.5711602135413726,0.6391813990175383,-0.12490247211292597,0.44027672169167836,0.7157952248820431,0.518506143355876,0.17349658350565952,0.7218793526658636,0.5671745699796561,0.35972873209048667,0.6458281711411129,0.6217202481345836,0.8886289481975523,0.29661212495748285,0.46361404440431153,0.5234924991950579,0.0,1.0,-0.0666452737073461,0.3504474577913418,0.31281948958996464,0.6229412760645193,-0.1875514571594539,0.5862252018546295,-0.17108142358693565,0.8376443390890288,0.5069181103934765,0.5375439780380203,0.12868317817537445,0.0003214755374264828,0.5780191757741892,0.6610393176260724,0.5950350463862624,0.46588854588125533,0.6673421765098914,-0.01726597334300633,0.4321946089668517,0.744002846791104,0.20761074638518448,0.550590614387366,0.7506476602565189,0.11531355358901657,0.6545058464683764,-0.24488049413029092,0.4146946183656585,0.4557294591085173,0.4591917971126164,0.7751676936051218,0.3727405920988832,-0.11553699819062513,0.14867282972013396,0.5569010479288333,0.019582369598475532,0.5341034594712403,0.7115615597536159,0.6124640805788886,0.7523188321884327,0.4319527173530361,0.6718496623810097,0.5317239949725303,0.4251205754358088,0.5870526847956026,0.6709213000057717,0.3436809357779982,0.2880482943900978,0.49009750579612876,0.292046570693396,0.43460755924866995,0.6875707236770958,0.5982458364406072,0.6520900506940644,0.25352844907573213,0.427031942774581,0.7693131559570403,0.08199095253920036,-0.04982738485476958,0.3363232338619154,0.7671104714659683,0.4788569972143841,0.5489432622197745,0.790310259482187,0.7831973820008963,0.2892887691405156,-0.13959411727659282,0.5023479276627286,0.8723671666309917,0.734213411454458,0.6706675503924607,-0.17502793842620942,0.603392011387139,-0.06930043406762564,0.2602760346410999,0.15977012328680149,0.018557628351008784,0.4156862301916964,0.7578898704337571,0.20728282182735433
Cerebellum_10_R,0.27471287579120146,0.08762603483157598,0.20423910041013382,-0.45238244824640517,-0.05158859690907201,0.6075461921642367,0.24206450501159335,-0.06334259417468631,0.003108349421386215,0.2402493037844316,0.33852242701234936,0.48920658764222125,-0.3238948547673243,0.3545131108252205,-0.34460560550693786,0.2041620534272234,-0.22254002251796953,0.24443631817585557,-0.23590271279552433,0.17900885833691907,-0.24783082239279644,-0.31292538144664545,0.3559109869304004,0.4893613070865236,0.0,-0.0666452737073461,1.0,-0.326959816736713,0.3360504386368626,0.07696408513610482,0.36945441574503424,-0.21757506771027657,0.4133039925542608,-0.07721864506333963,0.40306772200981844,-0.47499286464445845,0.0657025401438693,0.02215550087087994,0.29388817574809284,0.04795436923201959,0.2386020447332164,0.29002164456124896,0.09787072314563479,0.03880205728956071,-0.2869360218711273,0.2138085017421647,-0.42520588066809567,-0.352700113943585,0.1567479897492982,0.5248375172033587,-0.1571695329989315,0.6998396077873119,0.28615986158449824,0.4490592235896098,-0.07826461692769068,0.2601581856470733,0.1623466166225822,0.3540538268367616,0.6423499550837495,0.508799525616463,0.15165868000490465,-0.18069258671696684,-0.1886685618168455,0.3131346185989423,0.3440503904573599,0.27528225567154585,-0.20538852568065286,-0.3496017023464055,0.1965959188455455,0.017286215973991274,0.2242269083354337,0.32191435251149353,0.21672072924508268,-0.23460111988178772,-0.4448802438509779,0.09738156716454234,0.0051759629486404736,-0.05936085262465136,0.2629732590183628,0.20324589111213692,0.225848898123708,0.28355252066362946,0.26786343841765525,0.5613257952154163,-0.5911054055277732,-0.15682252376636616,0.108131856226274,0.06350318206820865,0.042153756682154236,0.08516529868709939,-0.31086376572905383,0.16155553995451508,-0.6050588243731349,-0.4029191197178194,-0.04026775219725548,0.1530486663922582,0.6829567812412952,-0.15344260338164065,0.0013692276273966231,-0.08352047317148133,-0.3722093168029853,0.07065733708559963,-0.40952434999361687,0.2687975976037859,0.0809457580238575
Parietal_Sup_L,0.06545198167701814,0.14851276566299543,-0.2530299199185193,0.4826180621280318,0.009331051877329305,-0.027083566317377936,-0.05892018520342368,0.19595235353064971,0.2715071820833646,-0.05541779368229485,-0.06222560033509363,-0.02232612549623611,0.3696617862915203,0.05460705451323613,0.4372778767233572,0.12636102319125095,0.4576709664150463,-0.044083876650764846,0.4025495816205135,0.19588363946459939,0.4008483184889893,0.17932192006472963,-0.062309650310474585,0.07527668907739368,0.0,0.3504474577913418,-0.326959816736713,1.0,0.12478806757342249,0.3287680437900153,-0.12346921272307722,0.2634856843494796,-0.12406710895670091,0.3555194229777611,0.10948712933878764,0.45569807704311754,0.11038420657077501,0.24313268288638754,0.0012860082816162435,0.18932443891049053,0.08525490625141655,-0.06691043310719558,0.23856085974575317,0.14219069914778268,0.31162172668352084,0.13994300538107038,0.3975645951698826,0.35786030467878926,0.07086786779555584,-0.06562822361293905,0.20261920659029148,-0.5596841467238421,-0.036645316613196754,-0.22480437828735825,0.2574515061934038,0.2301578183321707,-0.08914969453303394,-0.09420554784441022,-0.14071877223951532,0.03264746844055747,0.03763260272695744,0.46154840884660525,0.33475781991336334,0.028352284902660823,0.11152452908423258,-0.07758944603317103,0.2472366922397872,0.449983029688886,-0.041737435778267294,0.0736512065550974,0.12550077061294165,-0.04687472158493588,-0.15501109280326691,0.4129810633088616,0.37750598967785726,0.19046546619417581,0.27830538220692697,0.061446459412716425,0.20136404985592396,-0.20908155491182934,-0.03800022030649288,0.1786025624899162,-0.19012010259056275,-0.12071240506987328,0.3363795375496847,0.27987766865000496,-0.04619843295907223,0.03918684341766681,0.2659978837955491,0.1424838204315404,0.5295885379045346,-0.06138683730734715,0.6349755356139369,0.4477374764807889,0.2729574408711841,0.20942900620325713,-0.4008206423745821,0.2924398785424778,-0.04563349285602426,-0.1059215931235247,0.23651882005195993,0.17497464405470614,0.5259741512739017,0.20740509318242673,0.13921697049151993
Precuneus_L,0.3804158700715057,0.055022785474732515,0.18180973766512176,0.16085518793784473,0.009936531771762932,0.575658768768684,0.5590930718315285,-0.08060745217571626,0.30040268503688283,-0.010630048398493729,0.22198777677784348,0.4122598757673935,0.2549621689666256,0.7360311536445396,0.08961164379155809,0.14012306117495493,0.1358165195282081,-0.1317455475912404,0.10969926622983474,0.1326671650159612,0.1168568081306212,-0.04847435141011767,-0.046188676340387924,0.7638781012906054,0.0,0.31281948958996464,0.3360504386368626,0.12478806757342249,1.0,0.7176048864527805,0.2741062092023589,0.04515317275003592,0.6525000643569342,0.17494396103354595,0.4139359163758434,0.006612494787927591,0.06214431204288497,0.27220933509740725,0.207154065346268,0.0229625871782132,0.052031621656410565,-0.0527942531578649,0.3421339917049319,-0.058106055427393444,0.10670104380295979,0.10571218685457578,-0.21111520801058245,0.09695003486794601,0.12649129681445667,0.8418775482876312,0.07696861370163366,-0.05783362132528746,-0.03708765729800259,0.19754104349552687,0.3753289667303297,0.40935522737027974,-0.050791035535343136,0.022483800187249516,0.5781671901171542,0.7341958168310528,0.15265302364900313,0.6550774600205328,0.1501276941276963,0.2488122520995405,0.33293647390329023,0.18468446735669464,-0.16970895683934892,0.010120540915131452,0.1365574739138443,0.17323644011388542,0.18212623892142585,-0.038207610467031194,-0.14216635289802831,0.42550341237307854,-0.2609363145208447,0.408280568127289,0.6878931271569966,-0.1352673755926389,0.4838536296875402,-0.20981907885958528,0.10068660991910708,0.4470706520791865,-0.16042855635032632,0.31257361896869273,-0.3952653020691827,0.09655115060199439,0.038431181505868196,-0.020149733830192577,0.33192410647562387,0.5275066801113792,0.5520897828572991,0.10740055562173764,0.13907525757638475,0.06802848684705676,0.21003556437123683,0.2592503547773134,0.4611715312033492,0.11132174830566752,-0.16815079825426335,-0.4539241169814869,-0.09868717949434565,0.28849933770954117,0.38874680282028334,0.5668396384041319,-0.09329896536520944
SupraMarginal_R,0.4877537796963093,0.46813319984417906,0.16973471725513667,0.6498231053347453,-0.1839702977213648,0.40257544467970385,0.2907649318359478,-0.010562943206322629,0.525983435282128,0.21780498373933882,-0.02049972252627305,0.5171792072052543,0.5299326733821282,0.726733174444097,0.34363664736661265,0.427457075407056,0.4232689115232816,0.022682660160761033,0.4779627753326907,0.5180787309454105,0.5123348462139498,0.1036700740270636,0.049804814282148835,0.735562448167449,0.0,0.6229412760645193,0.07696408513610482,0.3287680437900153,0.7176048864527805,1.0,0.10701575085735383,0.36670684267243875,0.23750275322457634,0.43111367988903454,0.6077363523637448,0.3675879726333461,0.14043418094400623,0.35652942280696975,0.4092047748600002,0.28606418694494384,0.34693150749469553,0.18668251773633526,0.6732720040817975,-0.10871613667201883,0.37895786067651205,0.4560481225484971,0.09043894230029952,0.48783036431135707,0.475685195572614,0.5720823330153588,0.4511102224378919,-0.29538263768406425,0.09628156285624477,0.2180676653301252,0.4236193167713823,0.5892417834694321,0.011854295271878503,-0.12444056017706198,0.28726401422723985,0.7456490840325447,0.10576452264185428,0.7185814422902986,0.5517360007342252,0.41862534032077164,0.4710324777913821,0.22587433894450987,0.3598827372674376,0.3134731910245706,0.3306631447420486,0.3673347054244832,0.4474030186732587,0.11484700038038215,0.00038885943214476883,0.5635373856221633,0.046404196051266805,0.6367585993466928,0.762683570081393,0.17622277270936257,0.748353423910451,-0.07308808045236966,0.3090652880068522,0.514692114478452,-0.0910490821872043,0.12679807993583417,0.09313638040758361,0.47865131675791994,0.18183724516850755,0.1944370449147657,0.5932219460525662,0.6295692342454154,0.5597084272070424,0.06572129648942977,0.4691770392414145,0.5375605540838004,0.5329061477837442,0.6406886096166162,0.11525253204820111,0.5023413480989204,-0.014742563361789172,-0.23823492824080447,0.19922940256427657,0.2846858135443682,0.5016147057984336,0.7661920471376007,0.11443098096757368
Vermis_6,0.0374338062413234,-0.04351372797980958,0.03013006622858198,-0.28019952385257224,-0.16695291786180175,0.2464338053286953,0.3204106762318722,-0.15557618283005042,-0.03308186134386217,-0.10108888866184425,0.19343413368579135,0.1726531967788248,-0.14905550496020162,0.10002623020772826,-0.057332852206423326,-0.022014430268279015,-0.19161220505707055,0.06495806491647596,-0.18892606141802465,-0.05337195476708231,-0.25984428510801755,-0.1737538270103831,0.01729161088261077,0.14579087910585664,0.0,-0.1875514571594539,0.36945441574503424,-0.12346921272307722,0.2741062092023589,0.10701575085735383,1.0,-0.24111148564111287,0.31086447750592067,-0.20565260991267323,0.07596962888202982,-0.2859699157962945,0.16463719430204388,0.21146572816916862,0.011261010490968068,-0.08131553685266986,-0.004957541894289376,0.025174383977553207,-0.03828279091447899,-0.002201889143511852,-0.14951210693817818,-0.02141211285405052,-0.2035854492896052,-0.25568584140935,-0.06502877652552425,0.3112259979130729,-0.14016005193734946,0.19543617942788294,-0.011507721266191956,0.09746949498929924,0.06297652837691065,-0.017782252642483336,-0.014912075107497603,0.21954263379980118,0.26167869598246896,0.22365167757356272,0.1832010765167955,0.059016951052720715,-0.1855344177638425,0.0730706103116297,-0.014514740296394869,0.03082415152423898,-0.18894250166911264,-0.12677331024012012,0.10278979352132296,-0.08116343440000812,0.0232071821843347,0.057867670730257295,0.043788523971445156,-0.11402976619555533,-0.23959749148320242,-0.03343111226710801,-0.007202475215532812,-0.19387407894404948,0.038671912446669905,0.026634638287686252,0.07549202559334783,-0.0025370552201307035,0.060087910878360754,0.40027205629402024,-0.3123016738422886,-0.21728362517284866,-0.08192106384930031,-0.12573215595532278,-0.1128524021789412,0.022620673789540996,-0.013971319483180929,0.1210943774717726,-0.19667361883738868,-0.28906484172705316,-0.14067748150122944,-0.025455046854426792,0.36079112697556687,-0.20047671056022165,0.003138759967324258,-0.17268169576585812,-0.16997577076452267,0.03639974968566853,-0.11795050041317433,0.035198919658727054,-0.09878734220681512
Thal_PuA_R,0.2610419309915988,0.6556796981845261,0.018211528630267083,0.6149997153979995,-0.04287416119733087,0.1846343454814048,-0.30721170761087735,0.0386951982719987,0.34795996756785286,0.2014497256896716,-0.26226963749572096,0.18782744434785067,0.7195076093959402,0.3479689535749035,0.20939650549077155,0.3282240121741109,0.4595547931100703,0.19085330705302217,0.394869600247993,0.4638081552103488,0.49865354191953476,0.32539125743773833,0.17955611851845402,0.2108420186575335,0.0,0.5862252018546295,-0.21757506771027657,0.2634856843494796,0.04515317275003592,0.36670684267243875,-0.24111148564111287,1.0,-0.3262464594434169,0.41305352709726006,0.3576696488575299,0.39112512890587364,0.09138287908687132,0.1449964608064015,0.32305495081789304,0.2670845930938066,0.32693711993395747,0.2910876222467021,0.5647496370835706,0.02627688160562942,0.31130144703045887,0.46628507519722573,0.3629125478902532,0.7314436878237949,0.4379471518086478,-0.062111974858675395,0.7605766686026603,-0.25999315493003583,0.14392763743813886,0.09413584778956026,0.1328177302722435,0.3430174459460163,0.043000883239868275,-0.14097503274435635,-0.09813428385113555,0.23388286838886999,-0.18206785158760752,0.314227117712238,0.4793220625313086,0.16042821026463341,0.2393847110416786,0.04508765847503868,0.5527103562091408,0.3691342917027365,0.35240100208467895,0.208249119232955,0.2856422872303545,0.07221917426493667,0.017027366836112376,0.44215273297011615,0.31073856830573127,0.4910225144574277,0.444006505894217,0.31160475171339025,0.43238201180118957,0.1242942127431643,0.21677297154913436,0.2253341296786948,-0.0015620470938285758,-0.19533886321558822,0.35642938960770526,0.4838505468503857,0.14629743839541987,0.25012788904388966,0.6743727273077464,0.6146136831257175,0.16941415570250482,-0.1956037770614197,0.41810565371556396,0.6333053561481139,0.8237003980688176,0.47623050831206104,-0.32865720864519327,0.8884661549205212,-0.004976259235911089,0.20313598717587256,0.34473199477917693,0.058118778522606475,0.3901991614244143,0.4514165848719367,0.2568111767442044
Occipital_Sup_R,0.08345398732831022,-0.30370918619243453,0.11471596702485454,-0.33251455790787676,0.1850064368409605,0.2807112055205447,0.6840116436010456,-0.18156104079725605,-0.033873699250362224,-0.13201987130803194,0.1267061307384029,0.19814409621696408,-0.1585315252732913,0.29523946563397946,-0.1480293931668509,-0.07826438075543758,-0.20139281808386433,-0.20763520796245702,-0.2112451684346089,-0.14594452507506056,-0.2843151371931519,-0.2728878603454944,-0.02909729656384223,0.41446708378164904,0.0,-0.17108142358693565,0.4133039925542608,-0.12406710895670091,0.6525000643569342,0.23750275322457634,0.31086447750592067,-0.3262464594434169,1.0,-0.13082971057556214,0.050661692800736,-0.2915455679350589,0.07104974928444963,-0.007369009131429529,-0.08604847252424157,-0.12394534449449518,-0.10813817990721682,-0.1705803415400104,-0.06678879392425728,-0.05962350077802913,-0.2769870208412162,-0.15631121074269566,-0.34198734715060114,-0.4128165615940235,-0.18270131434077339,0.6264449475509841,-0.21421136304770863,0.07705689629049692,-0.1307804329294927,0.13327773837797263,0.10925248849856298,0.10740975610702655,0.015636528587633012,0.1976613372642673,0.38808144851656956,0.4047472562922728,0.2930979439838287,0.2198144801288368,-0.2836643049510515,0.048710061171853655,-0.0004124840140973103,0.13215710631817368,-0.42699335062472427,-0.27191098273787456,-0.008582957078418009,-0.02843176360014767,-0.04204972255890767,-0.048385069021674776,-0.05975578221056809,0.04832407772140413,-0.2989160498426826,0.05094294017216286,0.1710613155381729,-0.2945599735253312,0.09203330898286187,-0.15401853237408672,-0.024164572945638032,0.15518589482096648,-0.014795796631262171,0.3921278603885012,-0.5326273507337007,-0.16602652491939174,0.003943463026330186,-0.14171775583570154,-0.17642505877541062,0.03602694661104943,0.2152823162214796,0.2981004830986433,-0.26070788088649416,-0.3745654445957376,-0.24569150690808353,-0.1270327299094624,0.6506798908414885,-0.28763069425084703,-0.11136254420383429,-0.3228553274072384,-0.2928077952344242,0.2194864566515945,-0.05077634773451452,0.12403538283217258,-0.20463123831509775
ParaHippocampal_L,0.5286752670844674,0.46521929723594435,0.19303560631174077,0.628044045831509,-0.039220717409905355,0.06304807073818192,-0.1083420778214792,0.059445620065849865,0.28502782510054314,0.7272288034412341,-0.15652781350138092,0.3210869898710821,0.5413329346803234,0.31693373952421977,0.01442076394323176,0.6804264293944642,0.7343026181090974,0.36163750309891646,0.6439329878015703,0.5884256777551493,0.8457582857072783,0.29799564359866054,0.5886600609902776,0.4303903171917711,0.0,0.8376443390890288,-0.07721864506333963,0.3555194229777611,0.17494396103354595,0.43111367988903454,-0.20565260991267323,0.41305352709726006,-0.13082971057556214,1.0,0.29990285968901825,0.4848813871651593,0.10403951748785542,-0.10386642087615358,0.41130006192456675,0.782780282773582,0.6289087634705638,0.5016880163622884,0.5177172740719255,0.22287062338200947,0.33443029689264053,0.6285341616852593,0.1419535550714537,0.4079079272486807,0.6715556314480731,-0.003984473432434892,0.5133676478395112,-0.2970888520270139,0.49897187938873344,0.4492227574832751,0.32509730456192304,0.710507356835109,0.4001458372430754,0.08949797368828327,-0.04620678518680605,0.43984528721127447,0.1428308017787622,0.4325852460056487,0.5238888251171988,0.5579927111984083,0.6332660192578045,0.29454435118382627,0.6438475138118004,0.7113459238139636,0.3885974439657197,0.3967513518944679,0.6950284811913409,0.41376365386785613,0.3461147439679342,0.2634762276510807,0.4813402936625836,0.2956451744135813,0.47914585096584816,0.5296557239032479,0.5280048213944998,0.3898381853201329,0.3833579811901534,0.7321134647257846,0.11649545851200677,0.006908430365718968,0.3564506693796637,0.7895968118188376,0.37276356852482273,0.4481003791784152,0.5911956874756294,0.5433910914885545,0.17111764401718033,-0.12409615719736074,0.47561429151025597,0.7689085913238757,0.48231974575911907,0.5615987537627691,-0.08496296249794287,0.4319945528253306,0.010896923633464896,0.545100524086366,0.08978318407669632,-0.011342406091973527,0.38653973035774297,0.6245184420109534,0.41468129657024383
Supp_Motor_Area_L,0.6738907629733297,0.6112349754853571,0.17258759977764415,0.2944840896291804,-0.05401679148209031,0.5207332239576576,0.048689687163553694,-0.07856836579633746,0.3213268371147296,0.35974799436482596,0.1943717529602665,0.6144734341480639,0.41503504119741985,0.6494523676180967,0.10771764626839994,0.4458762682828828,0.2617415997600339,0.35655118426041943,0.14501477236703206,0.7961629838039926,0.3493105621328235,0.10949071722119276,0.39395976438988833,0.7588757743544295,0.0,0.5069181103934765,0.40306772200981844,0.10948712933878764,0.4139359163758434,0.6077363523637448,0.07596962888202982,0.3576696488575299,0.050661692800736,0.29990285968901825,1.0,0.04235451630154444,0.10317323330434743,0.14793183782618202,0.4603120721898038,0.35714692922762004,0.6222585965627154,0.5898320325806847,0.6414769767452159,-0.0021262952468939634,0.1502079831141149,0.5964835381617065,0.09989069885991726,0.366288326815637,0.5820854278432757,0.4025532038166154,0.4495204662043348,0.19375670080793697,0.5156374626003364,0.46173034457248413,0.18296083030263965,0.5827266919801318,0.12741575575139927,0.0483718639612833,0.4249567575570471,0.7355822115788616,0.013082452413856256,0.28210199137454595,0.5176693947518728,0.5781008510015536,0.47005618874914806,0.2680173550803756,0.378896140241873,0.0993076384441035,0.383703982087252,0.2871665583098501,0.587844143613451,0.5332712926629868,0.08658015814756956,0.22640275515789232,0.009082761422568818,0.5294063393729476,0.5344706438963867,0.18577162177747403,0.8306678854697782,0.2241810600459779,0.49776022591283253,0.46923124291964674,0.22815934131876656,0.20748579605467027,-0.10881104778944797,0.34278204058007394,0.20407939566686686,0.24656582232003948,0.6480449151234167,0.542622056277411,0.08840175762008158,-0.011174309076202996,0.030385818873036274,0.28653527740910484,0.545525544306121,0.870232358999714,0.1991518550339411,0.49733086806797533,-0.03512995778620028,-0.059051183602620086,0.03576373248296402,0.04202380315467954,0.07841729701311904,0.810122888160161,0.36141555887661453
Cerebellum_3_L,0.016112798028102615,0.26834358354365784,0.15769071703359255,0.7293008146554077,-0.07230197189409313,-0.0842046574071141,-0.24316729287022112,0.16096921906753012,0.5252117298649929,0.09010165858494139,-0.21710976089123382,-0.09049498695560021,0.4397728366364595,0.10479972407194274,0.43412409592042833,0.26432535500906357,0.5379941344579722,-0.05540695815080394,0.5745517792678979,0.1980792729080977,0.5827035479604405,0.18226596502613457,-0.05586282280918834,-0.001544085388457524,0.0,0.5375439780380203,-0.47499286464445845,0.45569807704311754,0.006612494787927591,0.3675879726333461,-0.2859699157962945,0.39112512890587364,-0.2915455679350589,0.4848813871651593,0.04235451630154444,1.0,-0.09010726000233825,0.13417877347949966,0.1769604011852985,0.2181015605384248,0.10275928800756273,-0.014372850831235028,0.23488066549723965,-0.029154832508491216,0.5634944575296639,0.27933916053692975,0.4210771380482175,0.48272777517409093,0.34316626052816457,-0.16341061770460774,0.28917146583946174,-0.603966982225464,-0.005416921526969605,-0.10535459284612451,0.3226929395073762,0.20361760672004228,-0.08410154240855937,-0.37488081093701525,-0.4099880077550446,-0.012427438670791834,-0.16025845861678573,0.4579377457204841,0.3979350771825612,0.11889156416088674,0.21379874948158464,-0.059930343447602334,0.49820355251439313,0.6123206713524633,0.07734168698692852,0.26040968061916125,0.16674277256826717,-0.1013679230520334,0.15370726743642105,0.3388644183711123,0.4081679570550358,0.04055540045024964,0.3059926324974917,0.39245554704252994,0.20495402312585803,-0.07151500218912815,0.14433265976558363,0.22627292477436609,-0.42219851019912996,-0.3900042373720495,0.5579498032507647,0.4197094216785112,0.12186902823815478,0.26006765102676843,0.4400667055077286,0.3442211626490832,0.41811797951553,-0.15264892463254037,0.7572619020041104,0.7447589939903614,0.48314643478961533,0.2348808842264656,-0.5796350544399317,0.37458012837274746,0.015152233556928544,0.0804850955111962,0.37895037566290607,0.08224572653279026,0.5020688515984613,0.24759990774535504,0.12620971493148947
OFCant_R,0.05867669859522037,0.17963143200648182,-0.1537651809631857,0.09946684997628631,-0.1976829916899181,-0.014662270590464547,0.19445916760982676,0.08723207790235843,-0.0015151994701225022,0.14145928900571927,-0.15913200016564338,0.16043583267740946,0.18589023646687816,0.03928399958899416,0.16001754591708664,0.12136865613933556,0.11068613760106819,-0.09110325793145957,0.005787348604886569,0.13049413807143942,0.05279164309462153,-0.3171397927604407,0.06322557660386664,0.07835540845674929,0.0,0.12868317817537445,0.0657025401438693,0.11038420657077501,0.06214431204288497,0.14043418094400623,0.16463719430204388,0.09138287908687132,0.07104974928444963,0.10403951748785542,0.10317323330434743,-0.09010726000233825,1.0,0.1209142037393358,0.09244237762900634,0.16336374690052574,0.170831972804175,-0.07151310547514018,0.24532108753396983,-0.10511948883412943,-0.11326147939246421,0.18995995695695048,0.1741322947565718,0.018431084226805707,0.055047641596573674,-0.06135960808576671,0.23543271799799378,-0.051081190811530605,-0.14506645282136194,0.03210511711310056,0.27579579798065473,0.17383144962989122,0.07402547596541166,0.18038980402022578,0.09300665008132393,0.11463762781156774,0.2371528829543567,0.1451293758081258,0.06567871320391389,0.031958676835222743,0.019624564076605965,0.05074673523314697,0.008530783348165689,0.07046407689618278,0.2137646598614211,0.001069755617343455,0.14905767278029058,0.0008795274742914311,-0.046903894197319544,0.18473317946669446,0.23665514149872244,0.22180524472748045,0.1343535256430329,-0.04850620436616941,0.19219216196376596,0.05872338127945794,-0.029380507457996054,0.07011382524972044,0.1871255224644988,0.251857405741597,0.18130670607149482,0.22864894224580345,-0.06082822537826501,-0.008759477425846226,0.032364198797007616,0.0895201413121158,0.1406099620481259,0.24628552989620067,0.051696570224669204,0.037916014069779264,0.05637216781914444,0.13830382649669304,0.052029356767562054,0.12098001862328263,-0.011522757344385725,-0.01736322766769457,0.07710912107933861,0.06586123759317718,0.010894692428918044,0.10531951535619938,-0.10455192300814561
Cerebellum_Crus1_R,-0.002300504170498035,0.09420261980642512,-0.2811585646285039,0.2015127179154468,-0.4734692984242298,0.11701672504376151,0.08554450896168268,0.1398058427874933,0.25784245088813007,-0.28437285608975027,-0.06406335609363405,0.06437419872066726,0.1700194343218149,0.11249210870017586,0.4648280761353344,-0.09356182825134703,0.11694444789535284,-0.10317277559424753,0.038418203721608445,0.025760082049944285,-0.01534607801705127,-0.03183023255677997,-0.34561022593850554,0.05118898666426071,0.0,0.0003214755374264828,0.02215550087087994,0.24313268288638754,0.27220933509740725,0.35652942280696975,0.21146572816916862,0.1449964608064015,-0.007369009131429529,-0.10386642087615358,0.14793183782618202,0.13417877347949966,0.1209142037393358,1.0,-0.0754090416980331,-0.15042078734574252,-0.12958279231154815,-0.18746556744128257,0.13228451008572853,0.18076771287754576,0.2742137460667097,-0.08257060444228426,0.25008173454177546,0.1591314965615768,-0.09720680128991868,0.1539243076705174,0.08460315180212974,-0.20789777432287146,-0.2654541078500444,-0.24165640239450376,0.15986897330215594,-0.10124004689874956,-0.3236101341601603,0.005211288270166708,0.08566916537774545,0.03462701123367693,-0.021046787277850604,0.3735031620760075,0.17642661834421616,-0.14699772069051145,-0.11239442978782026,-0.1655613038399324,-0.05222286822291401,0.12079631360446655,-0.049757800551512875,-0.15682906620396445,-0.07033366109970474,-0.20931476034643465,-0.3415127326742337,0.3731621586889368,0.014912508751428435,0.26619762492590643,0.27146038038860076,-0.23928857355293992,0.08463726680912936,-0.2797619269409428,0.025109648954403846,-0.06900673208954015,-0.21931029666369362,0.18778577549112974,0.05612149508835005,-0.04047538894021971,-0.21144133622917496,-0.24770822920150737,0.1049801714107699,0.071860264513399,0.42443287028772725,0.12523278144914804,0.3963188989771722,0.08651009081314452,0.12980225098758263,0.10005948724105591,-0.1805825043232141,0.18828405065924222,0.13373617982114597,-0.3786611363467456,0.3472259019684809,0.19602843436245632,0.4539686724841332,0.0965662568235513,-0.009441689064367768
