,Postcentral_R,Fusiform_L,OFClat_R,Angular_R,ACC_pre_R,Parietal_Sup_L,ACC_sup_R,ParaHippocampal_L,Thal_MGN_R,Occipital_Sup_R,Frontal_Sup_2_L,Supp_Motor_Area_L,Thal_PuL_R,Frontal_Med_Orb_R,OFCmed_L,OFCpost_L,Frontal_Mid_2_L,OFCpost_R,Cerebellum_9_R,Cerebellum_10_R,Occipital_Inf_L,Temporal_Inf_R,Rectus_L,Thal_LP_L,Vermis_4_5,Cingulate_Mid_L,Insula_L,Frontal_Inf_Orb_2_L,Thal_MDm_L,Cerebellum_7b_L,OFCant_L,Cerebellum_8_R,Precentral_R,Parietal_Inf_R,Vermis_8,SupraMarginal_L,Calcarine_R,N_Acc_L,Occipital_Mid_R,Fusiform_R,Cingulate_Mid_R,Temporal_Pole_Sup_R,Rectus_R,SupraMarginal_R,Thal_PuL_L,Heschl_L,Cerebellum_4_5_L,Heschl_R,Putamen_R,Thal_PuA_L,Paracentral_Lobule_L,Hippocampus_R,Temporal_Inf_L,Frontal_Sup_Medial_L,Olfactory_R,Lingual_L,Parietal_Sup_R,Vermis_1_2,Thal_VA_L,Cingulate_Post_L,Frontal_Inf_Oper_R,Frontal_Mid_2_R,Thal_PuA_R,ACC_pre_L,Vermis_7,Thal_PuI_R,Pallidum_R,Temporal_Sup_R,Cerebellum_Crus1_R,Occipital_Sup_L,Cerebellum_7b_R,Thal_MGN_L,Temporal_Pole_Mid_R,Vermis_3,Cerebellum_6_R
Frontal_Sup_2_L,0.4918132022602338,0.2448046093862363,0.23070169396887508,0.13821718773274663,0.7900369282471682,-0.06691043310719558,0.7174479825549033,0.5016880163622884,-0.13946914473654243,-0.1705803415400104,1.0,0.5898320325806847,0.2539923932633161,-0.04607974728514188,0.4658762457226624,0.48267202458442376,0.886320124337961,0.28209886866850403,0.19726692172054133,0.29002164456124896,0.003024327656905739,0.10223772923192818,0.5173940489258946,0.20376467095720516,-0.14301344549575895,0.6130975874130966,0.8173030444749326,0.09953473369550263,0.4359282258541885,-0.13742301626911588,0.3505732440126215,-0.0025108435424231624,0.7446081764321022,-0.020179026721830536,0.031577461260545586,-0.0022970335014779117,-0.18606005386672037,0.49798398161018137,-0.04438788229554398,-0.0489349990004319,0.6567480575175999,0.5295040025880854,0.37452718947806474,0.18668251773633526,0.5123243661001607,0.48644436681629566,-0.11675559911260353,0.18882045905709385,0.5955279095227438,0.095148408301478,0.5380441967466967,0.46588854588125533,0.23218117598826515,0.9184706311129529,0.5079228257084744,-0.11316346634396705,0.21135944983976765,0.05360165625827545,0.40559293056554613,0.15811269101345377,0.6990250482504676,0.8897630930392567,0.2910876222467021,0.748348522864635,0.0,0.06803372080277505,0.6628386100546738,0.17893436154770223,-0.18746556744128257,-0.04159036200393134,0.1270046232111188,0.33127338282283847,-0.16017660249193294,-0.15425923342410475,0.24001406072681075
Supp_Motor_Area_L,0.7355822115788616,0.0993076384441035,-0.2526081051510124,0.05860987403060447,0.35655118426041943,0.10948712933878764,0.5781008510015536,0.29990285968901825,0.22640275515789232,0.050661692800736,0.5898320325806847,1.0,0.32661623968954173,0.18296083030263965,0.08658015814756956,0.2607484319052847,0.719968097828811,0.17258759977764415,0.20748579605467027,0.40306772200981844,-0.009606113484331982,0.3213268371147296,0.12741575575139927,0.366288326815637,0.17237059937186205,0.810122888160161,0.39395976438988833,0.12433757403784589,0.6221786823636246,0.04692567903823486,-0.1425144165129209,0.1584211197264448,0.745075618001905,0.4025532038166154,0.1943717529602665,0.450709774783824,0.14546062680812794,0.24656582232003948,0.03576373248296402,0.1358961990339436,0.7951259628459336,0.18577162177747403,0.2680173550803756,0.6077363523637448,0.22815934131876656,0.6480449151234167,0.06181220972608859,0.5207332239576576,0.432365358079798,0.33854551354140744,0.8306678854697782,0.5069181103934765,-0.0021262952468939634,0.5156374626003364,0.1922139004121288,0.28210199137454595,0.1991518550339411,0.1502079831141149,0.6414769767452159,0.5344706438963867,0.378896140241873,0.6222585965627154,0.3576696488575299,0.2241810600459779,0.0,0.41565341192320815,0.5271413343840963,0.2944840896291804,0.14793183782618202,0.09989069885991726,0.0023864885901344994,0.26426278127276853,0.02422200750365232,0.07841729701311904,0.0483718639612833
Thal_PuL_R,0.20140852430201933,0.30529114350429826,-0.018129874547492677,-0.3451559591879447,0.2235808508875713,0.24607480687910901,0.16292282709146166,0.29797425415258744,0.27304958346244973,-0.34637375775973117,0.2539923932633161,0.32661623968954173,1.0,0.16783744736852002,0.09210454042944775,0.22215566953730856,0.3166983193988189,0.20861041287311696,-0.2637614454514142,-0.16091331610702725,-0.07181958528093459,0.4582722702809166,0.12408588959965527,0.6221772010982074,0.33601794224798487,0.3567527562765102,0.15026204213456854,-0.05515051954027409,0.3637495039213507,-0.10253882515498737,0.047933897972043414,0.048532264719412486,0.3797448361609071,0.0014969152563531942,-0.13222446544731528,-0.11743926648969374,0.4166462473198787,0.3573048422880938,0.29411893499086456,0.4304073394784797,0.37575755098374586,0.40538360442726934,0.15073163423780456,0.32162249272587606,-0.11196811951514807,0.5903571790578691,0.3755030066797141,0.26609622553993256,0.40455211848508443,-0.09877876081464985,0.35823759463620103,0.5001068641421402,-0.09152158236340809,0.15225187294125442,0.18366678396193414,0.20382225500756038,-0.3324608991012455,0.4284070287580552,0.33557240398587646,0.25112189365308557,0.5300906145960714,0.24840449072058013,0.7518558642016817,0.06988298181039931,0.0,0.45688108342353945,0.4118782500845809,0.5226197441542226,0.05934118187850435,0.2669822241999306,-0.2607088639163245,0.09103591704933685,-0.0853460618520941,0.2149428302268742,-0.202924441802458
Frontal_Med_Orb_R,0.3160837239748275,0.2921338704622903,-0.29382758555604943,-0.2747905896628159,0.07742104049120953,0.2574515061934038,0.28795851980603127,0.32509730456192304,0.2958761625131127,0.10925248849856298,-0.04607974728514188,0.18296083030263965,0.16783744736852002,1.0,0.10793610056835297,0.19464091282606624,0.04590684947399127,0.30510995791515855,-0.03689122216079484,-0.07826461692769068,-0.13455386875565695,0.5753011060550566,0.27070499586534985,0.0882384707078328,0.3769150699771057,0.4139504338506068,0.1303949876233585,-0.3079266278031575,0.28698334657670677,0.12920750966765635,-0.2742217430416022,0.2357584235365624,0.19162741927227897,0.14703659014616594,0.06836275546850235,0.1965586476208355,0.4873591412878431,0.2590743748223489,0.14025111988489525,0.4584217924700491,0.3757680454151617,0.39859159120097987,0.33344108360096153,0.4236193167713823,-0.2109513207564678,0.4541983051907691,0.33713540156645183,0.31626652433023017,0.4415691951881573,-0.0416710176505055,0.23787509210800095,0.4591917971126164,-0.12032252823942012,-0.04802945451874434,0.30345526697395575,0.42171138595545715,-0.10413724453543667,0.35982500568313885,0.20623151559822936,0.31965203250023444,0.23934948650208213,0.14251902682960024,0.1328177302722435,-0.02904934911208899,0.0,0.3724008785721894,0.456267844350136,0.41887582308480314,0.15986897330215594,0.1747075814671287,0.04334716298303699,0.1879440785006873,0.2080470638648522,0.26965471652458806,-0.1747150267949066
OFCmed_L,0.20499453967320383,0.10339791902329934,0.0451073107782638,0.09511448145057054,0.4267659601356988,-0.15501109280326691,0.4835754611263999,0.3461147439679342,-0.31142702992986365,-0.05975578221056809,0.4658762457226624,0.08658015814756956,0.09210454042944775,0.10793610056835297,1.0,0.4708937626268428,0.3452532387028399,0.5421797977068218,0.002810447764446487,0.21672072924508268,0.007186768801137094,0.16162905375863176,0.5555106032807118,-0.1270884045307901,-0.16844492168461084,0.2899460353354081,0.6135791200231546,-0.2568013462943709,0.13994825811959577,-0.06714775273442584,0.09759242880997406,-0.1876914008722864,0.2588197449219831,-0.12949663743957965,-0.021806462805095427,-0.1266057193649149,-0.1458592682394861,0.6662388706327623,-0.18883534816354292,-0.0667049311412887,0.29415338685143694,0.5900057658687421,0.47287806229928364,0.00038885943214476883,0.19850544629640154,0.17103519618427235,-0.14498696622884555,0.14950910074937523,0.4986719122529405,-0.13214460109793186,0.12273202651135495,0.2880482943900978,-0.02234382220527168,0.46283290406115674,0.6401299728565132,-0.20657790036885437,0.19100258754512703,0.09614772257954803,0.10952750816667119,-0.143851964708346,0.44338563136888215,0.4645067703763248,0.017027366836112376,0.39594809418183824,0.0,0.003980322147179263,0.4669226020632912,0.054070236416470394,-0.3415127326742337,-0.15740464933053255,0.2160494190908062,0.2996475640711061,-0.2635465562783854,-0.3442508924580842,-0.0354934522747871
OFCpost_L,0.43543854838025986,0.3332532395858577,-0.282872081189644,0.16224386695468088,0.464307315898617,-0.1655840655392935,0.4181881315031401,0.3701039789634992,-0.2856377221897969,0.06695095792319143,0.48267202458442376,0.2607484319052847,0.22215566953730856,0.19464091282606624,0.4708937626268428,1.0,0.3998348597141276,0.6092777465331665,0.029880764162378323,0.3800484951716618,-0.009896917046258474,0.2742553848660245,0.438564166212617,0.048928697074415016,-0.19717980691394493,0.4261277087034243,0.5998284359285391,0.12106545771632948,0.2850586774134275,-0.06024141745892801,-0.025940140179634363,-0.27875991452017707,0.24394240877297677,0.2631619993842175,0.19102252399727776,0.1259259073935096,-0.1828949615779325,0.3751053182241185,-0.20857512075850773,-0.04876101689538841,0.43562023051586174,0.5136108351512932,0.3485811430276399,0.12217926524050533,-0.0450139844291726,0.36876590283033794,-0.07038831504054413,0.4316655857773155,0.3504110663547166,-0.08095414675544438,0.28090494167170316,0.2919960761758401,0.09337835606656715,0.49911739931471816,0.30563293143499454,-0.07815825760027485,0.2764652408572427,0.19246344705154164,0.08709756882258263,-0.014764309387566997,0.3447135108221808,0.4037210378281418,0.08976120779533893,0.3986372245693544,0.0,0.33992891565982747,0.49425399240548884,-0.037936737014384596,-0.2516014887921017,-0.20954529763692825,0.10248177766568044,0.4638727190070065,-0.19799263876371245,-0.14313454915132645,0.030119106966779746
Frontal_Mid_2_L,0.6118398419351143,0.29073030936793104,0.11048909587904218,0.09921568123990969,0.6531327068083018,0.04083137929036499,0.7075609572276672,0.4819489866228098,0.024570742038802978,-0.06792409956324065,0.886320124337961,0.719968097828811,0.3166983193988189,0.04590684947399127,0.3452532387028399,0.3998348597141276,1.0,0.16418708819830707,0.3066763080411028,0.2999970366922674,0.0007094030261620455,0.14024871510001197,0.3195331420263561,0.296195247758079,0.054110970357732505,0.7037358648627084,0.7219587204574974,0.15744931240794385,0.5727433203131181,0.018284796535103665,0.18578037933965455,0.14871516148946679,0.8202227240277589,0.13642826768204147,0.05385230468426847,0.2369075756940024,-0.01157807606858973,0.3431156789889102,0.009520222544153597,0.047605796482746474,0.7344105715603995,0.3700989948669185,0.23652520730237894,0.41081408130284564,0.4308927572356953,0.5682517726557601,0.0032691844791081894,0.2937284137052911,0.6130978498499463,0.24734723228980304,0.6704965264950639,0.4820499765320601,0.2039544864222158,0.805576898849329,0.38630413665545404,0.11470937177241093,0.22815389549867576,0.08478869300760328,0.5521576544359584,0.26283031663965156,0.684326414238257,0.8997510414734963,0.3753145627258392,0.6910312621170568,0.0,0.18943931446776818,0.7121709074792805,0.2554285411036824,-0.02326774902567888,0.06985731103702243,0.08844449526343214,0.2857621905651089,-0.07884593222236869,-0.02536007240983699,0.2979596756789389
OFCpost_R,0.40503083713033755,0.04026190443552329,-0.24403937759801156,0.12671199212584194,0.3557100894886453,-0.2530299199185193,0.494813233362054,0.19303560631174077,-0.20771317650809304,0.11471596702485454,0.28209886866850403,0.17258759977764415,0.20861041287311696,0.30510995791515855,0.5421797977068218,0.6092777465331665,0.16418708819830707,1.0,-0.08807768058922202,0.20423910041013382,-0.012890303438399931,0.4372783360381761,0.6395332625395002,-0.06848295807346064,-0.12367881100575823,0.36561914202694545,0.40858639395904645,-0.34313979178008674,0.13822792952774268,0.03481619029113064,0.004552294385727537,-0.28536201388012145,0.18804050582865722,0.18479371277331244,0.023131901998018043,-0.06800907210733172,-0.03767091880923924,0.6561744664493986,-0.18181906691923327,0.0067668994025616,0.3183776188776721,0.6768552898679708,0.6670099269970664,0.16973471725513667,-0.027041708542514226,0.29817178499842373,-0.11384628454115749,0.3407819154918797,0.44539221713468596,-0.0966422839351236,0.24566691187302864,0.33033253188123257,-0.28143630739320963,0.29998741147140673,0.6480730431569484,-0.147629724582536,0.2064862856866759,0.23541148813190357,0.04625137911333303,0.060120780878069914,0.31555545850740935,0.28108531208046034,0.018211528630267083,0.21626212416100093,0.0,0.2973956417764359,0.41436133684802057,0.11305807069756571,-0.2811585646285039,-0.25161798315210476,0.11179740329590679,0.34210998537570503,-0.11316957261028687,-0.24553651316339412,-0.30667620475039375
Cerebellum_9_R,0.3494888938769477,-0.19782701626155014,-0.054564250527464345,0.439646766750291,0.09889998488445202,-0.12071240506987328,0.28331923771942186,0.006908430365718968,0.09344628604556961,0.3921278603885012,0.19726692172054133,0.20748579605467027,-0.2637614454514142,-0.03689122216079484,0.002810447764446487,0.029880764162378323,0.3066763080411028,-0.08807768058922202,1.0,0.5613257952154163,-0.04284679385506238,-0.27342743432414124,-0.0213923460433448,-0.3400369700813457,-0.23542259421290984,0.1312340543002358,0.24221965142666824,0.1643970725291523,0.2813028807858833,0.283945352935062,-0.004342144388990823,0.4032748826938093,0.10114196230082276,0.38264796665941947,0.08387290071138769,0.48362429364266657,-0.2092805987724827,-0.16111260817770157,-0.22046677993658736,-0.3037790449500773,0.12417502913452166,-0.29791664185179867,0.018791410163380644,0.12679807993583417,0.3651849258743682,-0.07103216358046956,-0.3330855243119231,0.2793741638011151,0.006997527391799609,0.5843155166191701,0.17232322901859765,-0.04982738485476958,0.20000447531783916,0.23574144184648377,-0.008470419095573486,0.09953369922045933,0.5286989511425647,-0.4745091029755184,0.13747389477280977,0.07719843279448627,-0.1639042549314352,0.243026599184685,-0.19533886321558822,0.27852219609337747,0.0,0.019968308461855537,0.0602691978932475,-0.30153578452999436,0.18778577549112974,-0.1647396166304906,0.3833315010611871,0.36831667871305773,0.009222034134052152,-0.1366783956413631,0.6387218512686896
Cerebellum_10_R,0.508799525616463,-0.3496017023464055,-0.45394413110276455,0.5769091228336103,0.24443631817585557,-0.326959816736713,0.3131346185989423,-0.07721864506333963,-0.23460111988178772,0.4133039925542608,0.29002164456124896,0.40306772200981844,-0.16091331610702725,-0.07826461692769068,0.21672072924508268,0.3800484951716618,0.2999970366922674,0.20423910041013382,0.5613257952154163,1.0,-0.03361346197668301,0.003108349421386215,0.1623466166225822,-0.352700113943585,-0.5177271120088173,0.2687975976037859,0.3559109869304004,0.11853114626118129,0.2864311052541078,0.21930493429470885,-0.19580683559902254,-0.09551037193436318,0.07864855060338313,0.5248375172033587,0.33852242701234936,0.3369771079653491,-0.4940223146476707,0.06350318206820865,-0.3722093168029853,-0.48435921708825963,0.24603399869779358,-0.05936085262465136,0.27528225567154585,0.07696408513610482,0.26786343841765525,0.042153756682154236,-0.5224913777834059,0.6075461921642367,-0.006511368040723508,0.4244996825469489,0.2629732590183628,-0.0666452737073461,0.03880205728956071,0.28615986158449824,0.04782679249753344,-0.18069258671696684,0.6829567812412952,-0.2869360218711273,0.09787072314563479,0.0051759629486404736,-0.20538852568065286,0.2386020447332164,-0.21757506771027657,0.20324589111213692,0.0,0.17976949096111725,0.14628263354608548,-0.45238244824640517,0.02215550087087994,-0.42520588066809567,0.3971586908814503,0.5295511124621086,-0.1560866160414659,-0.40952434999361687,0.3540538268367616
Occipital_Inf_L,-0.06064310065282959,0.04149836392234502,0.11299841085641849,0.12391620475423155,-0.033062458660438464,-0.02872123610098348,0.03401950840120249,0.06817240531062532,-0.05546670761512118,-0.0082336534972571,0.003024327656905739,-0.009606113484331982,-0.07181958528093459,-0.13455386875565695,0.007186768801137094,-0.009896917046258474,0.0007094030261620455,-0.012890303438399931,-0.04284679385506238,-0.03361346197668301,1.0,-0.15020101029509167,-0.02218168330032269,-0.08073260236587812,-0.011393262403416024,-0.03492648689325279,0.047064373830697316,0.05051324790229957,-0.053027341878897134,-0.06321471940737464,-0.0009096945377413207,-0.08411409043639585,0.05806553418123817,-0.11595368261914436,0.1319094772921698,0.029536693462584314,-0.09470160062006787,-0.09170211206004238,-0.06280098842758225,-0.04650213486176444,-0.020921093033405665,-0.0456775733518558,0.009242411588760633,-0.06659541253234753,0.03547268390234475,-0.05754081228888223,0.001367586013788186,-0.11954157830639163,-0.03087701079042602,-0.038445854659771184,0.03827152143610135,-0.014768794384451675,0.0786641479069561,0.07752899207852225,-0.039861539935675705,-0.0018719845881833737,0.07121867415606288,-0.007789164118834109,0.04156412826786154,-0.05486791257063298,-0.020297709699061448,0.014882839105200557,-0.10981560193448967,-0.0029128500011919405,0.0,-0.15597408442678498,-0.0469987347926212,-0.04504072075624634,-0.20438970259427444,-0.12294851450484286,-0.06056707967873564,-0.012361789947948124,0.0642296968893789,-0.012734160870666778,0.01220545588989158
Temporal_Inf_R,0.3566011690131652,0.23876115571592074,-0.3602605099099438,-0.39756282199388887,0.25442209354867357,0.2715071820833646,0.23725846580805546,0.28502782510054314,0.29257038908117006,-0.033873699250362224,0.10223772923192818,0.3213268371147296,0.4582722702809166,0.5753011060550566,0.16162905375863176,0.2742553848660245,0.14024871510001197,0.4372783360381761,-0.27342743432414124,0.003108349421386215,-0.15020101029509167,1.0,0.26770661106883614,0.38132414319525487,0.4477057914552079,0.459254628734399,0.04975727386016428,-0.29529383773173484,0.2828754665791039,0.03245479360415134,-0.16775254815024723,0.16683572516193282,0.2910286651081184,0.20056904055796906,-0.08800358387887215,-0.013015198174736167,0.5124623411034172,0.5123284587041208,0.25610403813180216,0.6196087234448296,0.4388893977109085,0.5799226417612061,0.42919540172221116,0.525983435282128,-0.3241966339803171,0.5893562627170541,0.4834544596236124,0.42225533134885185,0.5025257830897315,-0.2532045190526304,0.3712381598022824,0.5711602135413726,-0.3178855372833917,-0.0046994326718198575,0.3499369386851758,0.3218523890511343,-0.23740825110249994,0.6011067836139306,0.2167837195021651,0.39178651377566426,0.4233235072255037,0.1602115159103476,0.34795996756785286,-0.023418511237945364,0.0,0.5597651012629089,0.5048150105659142,0.5649355155899818,0.25784245088813007,0.15237311315446211,0.03590177360964582,0.15230519525560265,0.18536023982508743,0.21405648158762935,-0.4145501316893009
Rectus_L,0.3160690112215249,0.1468601482398483,0.172740652836054,0.0976969433174557,0.6568989418034438,-0.08914969453303394,0.5529284078019442,0.4001458372430754,-0.2644450750805864,0.015636528587633012,0.5173940489258946,0.12741575575139927,0.12408588959965527,0.27070499586534985,0.5555106032807118,0.438564166212617,0.3195331420263561,0.6395332625395002,-0.0213923460433448,0.1623466166225822,-0.02218168330032269,0.26770661106883614,1.0,-0.06544467766736776,-0.24796950497022782,0.358415782881229,0.6709079596980594,-0.48427377070364275,0.08210440814277928,-0.009370552602378774,0.32079385427262697,-0.219417774794542,0.3474005555447873,-0.12924609254528133,-0.1826941139395072,-0.2324917930063036,-0.15273493564099583,0.7325082516770637,-0.12984598410731385,-0.08854047540154425,0.3417909741154124,0.7544215119523617,0.8679832290414037,0.011854295271878503,0.330892641765547,0.2214591712686123,-0.18319520552548352,0.0717602380826558,0.5972716209524082,-0.12585625291465602,0.22746256005400034,0.3727405920988832,0.031163397285617605,0.47666272507984825,0.8279369123768818,-0.2833580394438287,0.2036345775620914,0.1086917345568056,0.06313454579962961,-0.004567425062978146,0.4640302832591004,0.5302767341438652,0.043000883239868275,0.3681210964847946,0.0,-0.03020129412462833,0.5117996965735129,0.08153897649518908,-0.3236101341601603,-0.17225220551641268,0.21370393890728653,0.2813258221055059,-0.2716641527670664,-0.2509539821298208,-0.04842227616396824
Thal_LP_L,0.19391588066805177,0.46913868111008156,0.1644574640316727,-0.45300187668244596,0.08096734151788768,0.35786030467878926,0.05013651955440987,0.4079079272486807,0.4360860387032931,-0.4128165615940235,0.20376467095720516,0.366288326815637,0.6221772010982074,0.0882384707078328,-0.1270884045307901,0.048928697074415016,0.296195247758079,-0.06848295807346064,-0.3400369700813457,-0.352700113943585,-0.08073260236587812,0.38132414319525487,-0.06544467766736776,1.0,0.6262340210578791,0.4098811087770137,-0.02169179815404187,0.07307692084005922,0.4023175300020017,-0.25139492899503735,0.0017866122467285292,0.16234787076970225,0.4399161772104525,-0.004829095462026818,-0.25216132947445336,-0.030835510585764312,0.5484263197162355,0.15406644932518498,0.45414917433916796,0.5915731913415948,0.43662916861799017,0.2322369738241625,-0.0353918808099804,0.48783036431135707,-0.1378010157379852,0.6178077754558212,0.5348673366357735,0.04813949637454141,0.40123281002278327,-0.14135538316120774,0.4961391367612519,0.550590614387366,-0.06985660791502754,0.05934973120257229,0.08175764099770469,0.412478858192859,-0.46735598737586254,0.39914966737801105,0.5496403274702854,0.5461593168514344,0.5354980231482278,0.2289030709749311,0.7314436878237949,-0.007346936113837902,0.0,0.31150998885013265,0.3298117470078771,0.6998858334021573,0.1591314965615768,0.3804611231730882,-0.2889471712100359,-0.18010603662170035,-0.07095336344193312,0.5204037817282932,-0.2496561500355529
Vermis_4_5,0.08748594621393421,0.5692102434194368,0.1169830848076469,-0.5839978539124114,-0.22309720674306574,0.5301602554991365,0.058033498461100966,0.43087816695676073,0.66363497076973,-0.17318432880468845,-0.14301344549575895,0.17237059937186205,0.33601794224798487,0.3769150699771057,-0.16844492168461084,-0.19717980691394493,0.054110970357732505,-0.12367881100575823,-0.23542259421290984,-0.5177271120088173,-0.011393262403416024,0.4477057914552079,-0.24796950497022782,0.6262340210578791,1.0,0.3303056559540338,-0.2558827857489432,-0.0030566231686337915,0.30986731670071727,-0.10313964899863051,-0.2070528020321777,0.48778409565885017,0.3321646765555141,-0.03198271973302451,-0.2729750528968343,0.2017054354277486,0.8958858182812712,0.03747648350579208,0.4857348275059946,0.8858969827536815,0.3381334626940604,0.09524284216762394,-0.1532903485274427,0.6181281494635027,-0.3740557541621022,0.46963069027657744,0.8502788884003816,-0.09051441341968612,0.34986058906172324,-0.2023764852554492,0.3384065349146804,0.5499147871480592,-0.06485960641318751,-0.17574846113154519,0.00013719766908543252,0.7615350669973417,-0.5261734803538761,0.5203549942886867,0.4312546053471778,0.6040037658620399,0.37461724013970943,0.05900866191346631,0.47093414326598415,-0.19988880183577157,0.0,0.22874002982048758,0.28497336773805604,0.8315020542821816,0.3934403128639731,0.5060964197034783,-0.20231783339546888,-0.23874817554497824,0.2157660817605373,0.7454055637370594,-0.30793941450144924
Cingulate_Mid_L,0.8463779860536913,0.37487362580915956,-0.17452466998122276,0.039934177368432126,0.42139769478118383,0.20740509318242673,0.7275799901812273,0.6245184420109534,0.31261941344223093,0.12403538283217258,0.6130975874130966,0.810122888160161,0.3567527562765102,0.4139504338506068,0.2899460353354081,0.4261277087034243,0.7037358648627084,0.36561914202694545,0.1312340543002358,0.2687975976037859,-0.03492648689325279,0.459254628734399,0.358415782881229,0.4098811087770137,0.3303056559540338,1.0,0.5664571259132096,-0.001437094578077527,0.750105751043055,0.010909946448330278,-0.10950176556715108,0.11355785130534377,0.7469076323091192,0.4131139172209758,0.07416521887364937,0.4723801174116059,0.30876761405469266,0.46121210886885283,0.042199447617888214,0.3521124326689032,0.9698256538456207,0.46543216834790885,0.4383329439045117,0.7661920471376007,0.1709906702528851,0.7874559667487492,0.2532868648600475,0.5296498632061603,0.7079673387671905,0.2318610584886344,0.8265499703161615,0.7578898704337571,0.07736152773397084,0.5648260793425659,0.4284911459782493,0.47347105317952565,0.23507854582711407,0.32729568319473956,0.7149075894955379,0.6824348693946671,0.5730668497471658,0.7245932434310465,0.4514165848719367,0.2880970714500783,0.0,0.4244757709225909,0.7999031817653925,0.5108530812616545,0.0965662568235513,0.03848195658831849,0.09154951401597343,0.4543397073051742,-0.07083586430054069,0.2728044368055937,-0.03511592813989876
Insula_L,0.46727044013692665,0.32161013396226684,0.14932139276164935,0.2237256695329729,0.7288020142993636,-0.062309650310474585,0.7305469048148827,0.5886600609902776,-0.23592310729939853,-0.02909729656384223,0.8173030444749326,0.39395976438988833,0.15026204213456854,0.1303949876233585,0.6135791200231546,0.5998284359285391,0.7219587204574974,0.40858639395904645,0.24221965142666824,0.3559109869304004,0.047064373830697316,0.04975727386016428,0.6709079596980594,-0.02169179815404187,-0.2558827857489432,0.5664571259132096,1.0,-0.017363665634700463,0.44011828871642666,-0.018093850749462768,0.28840371302600176,-0.13805869540731577,0.5721576522996029,-0.04967266902933697,0.035764960648735515,0.08538187315650204,-0.2605249785209685,0.5510992204129096,-0.24116355421991134,-0.1514498704600145,0.607583402401877,0.5923567441355351,0.47169640916377253,0.049804814282148835,0.47634386787161276,0.43260094434058793,-0.17883461481792387,0.2832597077637349,0.6580760049563763,0.09592878342015357,0.36869301925567877,0.46361404440431153,0.31971936066485146,0.8244784530570681,0.5809473902669555,-0.14447626540217784,0.31954508195087483,0.0006340474301452276,0.3198922376095754,0.013270910706957304,0.5857787231924959,0.8251858755270207,0.17955611851845402,0.7143063471535629,0.0,0.09025042582392889,0.7298132668859422,0.02968977631239116,-0.34561022593850554,-0.12297887889046241,0.1614981435245099,0.5018036046822112,-0.2646763209756202,-0.2515924728688063,0.28363560109391733
Frontal_Inf_Orb_2_L,0.01665419355823676,0.2586970511832421,-0.21248366633130755,0.1417934404277461,0.0208131061461114,0.056578793568401946,-0.07094190462181629,-0.021251830239030167,-0.05860278432759211,-0.05749597119979887,0.09953473369550263,0.12433757403784589,-0.05515051954027409,-0.3079266278031575,-0.2568013462943709,0.12106545771632948,0.15744931240794385,-0.34313979178008674,0.1643970725291523,0.11853114626118129,0.05051324790229957,-0.29529383773173484,-0.48427377070364275,0.07307692084005922,-0.0030566231686337915,-0.001437094578077527,-0.017363665634700463,1.0,0.08870221999458455,-0.10756645872127163,-0.08047336007518248,0.17600924258751524,-0.030372685479841652,0.22997426736658494,0.2803645428056204,0.410386617242023,-0.06356224920195348,-0.4436492509241729,-0.07461764290422947,-0.010973667218940856,0.06866811572380062,-0.4306463630938501,-0.5325275236231494,-0.014460227403916729,-0.2492480290531304,0.015745886722448022,0.0923888192479534,0.11227517240746354,-0.35768906935892686,0.07275147603512237,-0.020878545097098123,-0.16866653010329008,0.3724291429049226,0.20900693361290912,-0.576973809040076,0.1922249782105776,0.032536339747108824,0.01613010449579183,-0.04412232672634487,-0.04385249153636018,-0.12325458887918729,-0.032145727473640896,-0.023610493241146942,0.0812466719278932,0.0,0.1040648136565665,-0.07458214443963354,-0.18363009556094131,0.19966681362448663,0.02719920183655184,-0.055524599648116256,0.15790812214828473,0.08084125824902354,0.21213332237963184,0.27585313427490926
Thal_MDm_L,0.6561842445688459,0.2361246559731221,-0.09766959005212261,0.020482700638102615,0.22680025493807657,0.15122689053997204,0.5813514165659573,0.49357203503959013,0.48449939873009973,0.0913171313259671,0.4359282258541885,0.6221786823636246,0.3637495039213507,0.28698334657670677,0.13994825811959577,0.2850586774134275,0.5727433203131181,0.13822792952774268,0.2813028807858833,0.2864311052541078,-0.053027341878897134,0.2828754665791039,0.08210440814277928,0.4023175300020017,0.30986731670071727,0.750105751043055,0.44011828871642666,0.08870221999458455,1.0,0.03594540696929954,-0.11154221111120902,0.16819117324641422,0.5821073438815892,0.3617372522076551,0.03523004611999437,0.46510598437914874,0.3008111199416749,0.1968684454113244,0.09956789025053178,0.28245007805837724,0.7595635099977364,0.18906328057797522,0.212251069640596,0.632122476890062,0.24563557829951002,0.6680031303904044,0.1852733018100567,0.5649397720854902,0.5269033525311819,0.47780688784804703,0.6323147616112228,0.6481157817781643,0.19404754334541843,0.3961962032062011,0.20621659042010387,0.48188423421176085,0.14855803379612686,0.1001406484283345,0.838174439323244,0.6319945803991507,0.425666198462103,0.5648261148830971,0.5387483760084092,0.1720554289000284,0.0,0.45268669712587367,0.6580214388678881,0.4469366259167877,0.16903147988851983,0.06212782617604467,0.004756160362883181,0.48090318781069447,-0.13064375163783265,0.34222022547452813,0.17112655155658849
