,SupraMarginal_L,Hippocampus_L,Temporal_Pole_Mid_L,Postcentral_R,Thal_PuL_L,Paracentral_Lobule_L,Cerebellum_9_R,Cingulate_Mid_L,Putamen_R,Temporal_Mid_R,Temporal_Sup_R,Occipital_Sup_L,Lingual_R,Pallidum_L,Temporal_Pole_Sup_R,Cerebellum_9_L,Temporal_Inf_L,ACC_sup_L,ACC_pre_R,Cerebellum_3_R,ACC_pre_L,N_Acc_R,Cuneus_R,OFCpost_L,Frontal_Sup_Medial_L,Supp_Motor_Area_L,Cerebellum_7b_R,Lingual_L,Insula_L,Frontal_Inf_Tri_R,Thal_IL_L,Frontal_Mid_2_L,Olfactory_L,Thal_AV_R,ACC_sup_R,Cerebellum_10_L,Precentral_L,Caudate_R,Cerebellum_8_L,N_Acc_L,Parietal_Sup_L,Vermis_3,Red_N_R,Fusiform_L,Occipital_Inf_L
Frontal_Mid_2_L,0.2369075756940024,0.48425731558120666,-0.11184979218501484,0.6118398419351143,0.4308927572356953,0.6704965264950639,0.3066763080411028,0.7037358648627084,0.6130978498499463,0.12135296843736261,0.2554285411036824,0.06985731103702243,0.018239484657359504,0.6608131301269748,0.3700989948669185,0.21956355079570256,0.2039544864222158,0.7781106991031036,0.6531327068083018,0.02596533850515718,0.6910312621170568,0.4025764711729879,-0.006590005402173682,0.3998348597141276,0.805576898849329,0.719968097828811,0.08844449526343214,0.11470937177241093,0.7219587204574974,0.609559409644255,0.6504688267128509,1.0,0.23132008451532704,0.5197065190629235,0.7075609572276672,0.18092972125435747,0.8874766899900625,0.640416952747018,0.2575685336574464,0.3431156789889102,0.04083137929036499,-0.02536007240983699,0.4696944737008239,0.29073030936793104,0.0007094030261620455
Olfactory_L,-0.017207045015195346,0.5094234469635518,0.06428198694923563,0.34869616159986894,0.19356138015689567,0.4103678904940941,-0.034823129481150066,0.443827431266585,0.5870730691764191,0.36922852981351423,0.4519429277178914,-0.0028501701556402836,0.2656645583168975,0.49364368761358657,0.4891567010957178,0.12299504418409207,-0.19046209968319208,0.4618592956611762,0.24364689754934687,0.1704471744931856,0.02204965062807486,0.5705262041597768,0.1814368274846534,0.1409130490746418,0.30831910480745867,0.2871665583098501,-0.04221938798897132,0.1574735461366154,0.28751137876812016,0.29076634116761624,0.32460798007818265,0.23132008451532704,1.0,0.3162268175933309,0.5488226341355096,0.06479811292736787,0.33948228019893945,0.6586200647422493,0.004793213980552484,0.6671500062539869,0.0736512065550974,0.06141419132410162,0.46328223851983724,0.05737685965750322,0.004237960649280571
Thal_AV_R,0.09715225321490076,0.4884868400666285,-0.07377631889268602,0.5579423623062514,0.07347918300751081,0.44200036408542515,0.03126109712351961,0.6427305521886497,0.6333274166771764,0.26432027445400214,0.3083758121512569,-0.012962373531593196,0.09526295431199092,0.6856422873545498,0.6429202765247801,-0.0018873959255030976,-0.0007126019794392607,0.5667651037403142,0.5104652781052768,-0.09125851919736783,0.3852091899644042,0.5717156964500117,0.010873507924099211,0.5638308411685973,0.4014119384464802,0.4603120721898038,0.05418893967854597,0.13172638296368686,0.574838425975472,0.30713700356502555,0.6415246011306613,0.5197065190629235,0.3162268175933309,1.0,0.4921006624657375,0.10780252045092169,0.45108295686223104,0.5636954821107334,-0.014731961543468031,0.48739177083091983,0.0012860082816162435,-0.04020202055627531,0.5058779096165301,0.26894967616731097,-0.06249506969419871
ACC_sup_R,0.2716876600966903,0.7336664453756668,-0.0460011084642069,0.6398615981379812,0.4468863811960412,0.5983628024409622,0.28331923771942186,0.7275799901812273,0.7079243845339401,0.1949814648429391,0.3244543593556151,-0.045950659792851116,0.09290350108120442,0.7891626444566276,0.5250719041905894,0.3063882866932261,0.12836823271534997,0.8320198454998258,0.5904201134462687,0.056930314304085225,0.5370506649374291,0.56337879990181,0.022714995177728643,0.4181881315031401,0.7847039973125479,0.5781008510015536,0.14673249050156068,0.14199518941472822,0.7305469048148827,0.4998151874406172,0.7063656252741409,0.7075609572276672,0.5488226341355096,0.4921006624657375,1.0,0.26660651751419423,0.7153904006053048,0.6856729903719966,0.2811989118712229,0.5225395912811701,0.028352284902660823,-0.04993079054160712,0.580951674428681,0.23738028632327263,0.03401950840120249
Cerebellum_10_L,0.24875661434053786,0.21909893950477582,0.23209871121386288,0.37642831415759814,0.45570884759253294,0.12650235386496064,0.60943488464734,0.12381834298293831,-0.05378906824054269,-0.5237097889840051,-0.43158904770779727,-0.33670178398972467,-0.29391292826137516,0.1937096335631782,-0.16985793292486784,0.4171105842515531,-0.051348337926817506,0.03818845296617265,0.1512103013930487,-0.626087075169927,0.1223052177607105,0.08459185165614233,-0.6416896225692371,0.076518126324822,0.17346582104034905,0.2687723080339535,0.15922648045906707,-0.17346042161939432,0.16986475746529672,-0.22268421539480257,0.11679761773572762,0.18092972125435747,0.06479811292736787,0.10780252045092169,0.26660651751419423,1.0,0.026091545301807267,-0.11192907773795474,0.27903180618392714,-0.027619919129151817,-0.3376688964144632,-0.3863021299979732,-0.3190379916170379,-0.6343771662582861,-0.108725161884212
Precentral_L,0.2435489941475666,0.5381332618769544,-0.042604622149153136,0.6337387118445661,0.3688180585439099,0.8355093498091396,0.18476511988958189,0.7726087709387561,0.6516191618342534,0.30614458486417734,0.46716069730323195,0.14151371780147115,0.18988158047406703,0.6863746898178915,0.40712679338222113,0.20487893034086435,0.16328480033492027,0.7821191541565178,0.5489469586034105,0.21049163348253638,0.5247817081376457,0.35151900784492407,0.18034818319001283,0.3077180858469235,0.730996852007129,0.7961629838039926,0.05837936766338241,0.2010403012176229,0.6139149449949534,0.6372264142627792,0.660778518145284,0.8874766899900625,0.33948228019893945,0.45108295686223104,0.7153904006053048,0.026091545301807267,1.0,0.7224701487653876,0.18388492907504703,0.3627043224705032,0.19588363946459939,0.14486519867024847,0.6040212637930437,0.38465534713907223,0.08135920898974773
Caudate_R,-0.07330177305686332,0.6099612169730179,-0.17834557066151696,0.48885452620099457,0.2823330949471387,0.6825333248860637,-0.07876145907822511,0.7027607833401164,0.8636767182099016,0.5490657288871409,0.6604572445264774,0.16849345178649125,0.26730191225990857,0.7085171432750486,0.6974159399775937,0.0014760680287257957,-0.01631178891656175,0.7978624692486326,0.5259375092584363,0.34305286959039455,0.4121295017732598,0.649177318381827,0.39395998385679304,0.33590405222645053,0.5515894689761122,0.5228673730421769,0.03286172293133141,0.17995460202684135,0.5875391194200201,0.6083758224891905,0.6028222753986126,0.640416952747018,0.6586200647422493,0.5636954821107334,0.6856729903719966,-0.11192907773795474,0.7224701487653876,1.0,-0.010370251829691434,0.6732684129539731,0.1395370295315204,0.15760362088148844,0.7518587823231191,0.40902534275347724,-0.015548653894295173
Cerebellum_8_L,0.3458161230642944,0.2538045435802691,0.12690294914102346,0.2232651877295045,0.3341558100106115,0.11573383592903023,0.6971530284756335,0.057287689978129046,0.12701557872247995,-0.26178982238912724,-0.08973570160873971,-0.12450259078518786,-0.06259129687141314,0.2525337920167252,-0.16218249634892742,0.8038648808574897,0.1813445709024504,0.19909875699152105,0.08766889024698231,-0.006361671698090234,0.3104931640066636,-0.03846604800573678,-0.1588292277191887,-0.10290566876892394,0.20720900930574404,0.013082452413856256,0.1372548096232253,0.16852799560688417,0.20139694489797944,0.08609124819078365,0.20906256691480335,0.2575685336574464,0.004793213980552484,-0.014731961543468031,0.2811989118712229,0.27903180618392714,0.18388492907504703,-0.010370251829691434,1.0,-0.15871812137907806,0.03763260272695744,0.001939544580099354,0.07394915411591617,-0.0074033706187220626,0.05231395799112842
N_Acc_L,-0.2301397106116079,0.3701156238073334,-0.13081621458962822,0.3310696535175371,0.14268027064235714,0.3215732794089537,-0.16111260817770157,0.46121210886885283,0.7176059271546096,0.3834316686565169,0.3486545610385023,-0.03702820753309856,0.016043104047116154,0.518249781155187,0.8141759097529108,-0.14904684110113595,-0.22552080627967996,0.466131605665183,0.5202340402187497,0.0834569257592309,0.3125823579740145,0.8719163013329853,0.15437441301130309,0.3751053182241185,0.43303387517563047,0.24656582232003948,0.12120050421384969,-0.10641346881393941,0.5510992204129096,0.3306480848480994,0.3165735374977047,0.3431156789889102,0.6671500062539869,0.48739177083091983,0.5225395912811701,-0.027619919129151817,0.3627043224705032,0.6732684129539731,-0.15871812137907806,1.0,0.03918684341766681,-0.20309518158272355,0.4681520138908644,0.1508585234227294,-0.09170211206004238
Parietal_Sup_L,0.2410884680573592,0.1786025624899162,0.09709475100965882,0.03264746844055747,-0.19012010259056275,0.20136404985592396,-0.12071240506987328,0.20740509318242673,0.24218342782782884,0.41506581220018735,0.4826180621280318,0.3975645951698826,0.5089842584247062,0.2301578183321707,0.061446459412716425,0.21137417300225686,0.14219069914778268,0.12550077061294165,-0.044083876650764846,0.554267015174089,-0.20908155491182934,-0.09248552514321055,0.3363795375496847,-0.1655840655392935,-0.036645316613196754,0.10948712933878764,-0.2862784863914638,0.46154840884660525,-0.062309650310474585,0.40350120619450136,0.2121498814976741,0.04083137929036499,0.0736512065550974,0.0012860082816162435,0.028352284902660823,-0.3376688964144632,0.19588363946459939,0.1395370295315204,0.03763260272695744,0.03918684341766681,1.0,0.5259741512739017,0.4008483184889893,0.449983029688886,-0.02872123610098348
Vermis_3,0.3110576150428384,0.24127764389507594,0.16457212366228324,0.12404365666218806,-0.3447302292431736,0.260526691512247,-0.1366783956413631,0.2728044368055937,0.11332592453786408,0.49045135041280546,0.6160143288997283,0.30431139381265365,0.7759551947558839,0.17673482923562903,-0.09412585210623352,0.16666820707982202,0.23394806037486435,0.11129811309491451,-0.16316581451702653,0.7293993416783737,-0.321503446601263,-0.3116555201213923,0.33427695511975186,-0.14313454915132645,-0.16296576259132997,0.07841729701311904,-0.16229887907296053,0.7366100282811597,-0.2515924728688063,0.41846712706181644,0.28149012160148995,-0.02536007240983699,0.06141419132410162,-0.04020202055627531,-0.04993079054160712,-0.3863021299979732,0.14486519867024847,0.15760362088148844,0.001939544580099354,-0.20309518158272355,0.5259741512739017,1.0,0.4554203780846499,0.5341145040074272,-0.012734160870666778
Red_N_R,0.0795450565804992,0.6606699689754139,-0.003712746096960489,0.3856255875319902,0.06823238072557535,0.5191252685244572,-0.14358136639030936,0.6382883932334915,0.801489225121867,0.7158854707196259,0.7975949828014757,0.26519898497658917,0.522071799830237,0.7040768860847799,0.6306313437941043,0.1266693217981373,0.1525639569769839,0.6744589583149533,0.41112096555709393,0.6012793359322444,0.3278197658134539,0.4111182130676695,0.45810405099373547,0.26609908863097076,0.45539017774039214,0.3493105621328235,-0.11624484582909206,0.44910900074862475,0.4794144184032142,0.73430107952946,0.6257201863178274,0.4696944737008239,0.46328223851983724,0.5058779096165301,0.580951674428681,-0.3190379916170379,0.6040212637930437,0.7518587823231191,0.07394915411591617,0.4681520138908644,0.4008483184889893,0.4554203780846499,1.0,0.6791603636304702,0.058915502792274865
Fusiform_L,0.11883159548903079,0.2717396527168555,-0.18005224584167134,0.12641076232185955,-0.29987967010166644,0.27405773459683436,-0.19782701626155014,0.37487362580915956,0.4428534165570133,0.5186094714645317,0.5491092712359951,0.3318168336359106,0.43252502222705413,0.3592474013160465,0.3703090706881942,-0.05519303579697883,0.30538391513996826,0.41860657391224665,0.24317128200679775,0.7023722247413341,0.22620409251041165,0.15129908697804936,0.4693177268686792,0.3332532395858577,0.26554138460547777,0.0993076384441035,-0.048022229202668,0.4349388099047237,0.32161013396226684,0.498300058717723,0.42427909958161386,0.29073030936793104,0.05737685965750322,0.26894967616731097,0.23738028632327263,-0.6343771662582861,0.38465534713907223,0.40902534275347724,-0.0074033706187220626,0.1508585234227294,0.449983029688886,0.5341145040074272,0.6791603636304702,1.0,0.04149836392234502
Occipital_Inf_L,0.029536693462584314,0.05934242309416189,-0.0348135827165443,-0.06064310065282959,0.03547268390234475,0.03827152143610135,-0.04284679385506238,-0.03492648689325279,-0.03087701079042602,-0.07196360645730486,-0.04504072075624634,-0.12294851450484286,-0.07648277899196822,0.02587707492808774,-0.0456775733518558,0.0489343333510649,0.0786641479069561,0.023408496016077016,-0.033062458660438464,0.032909804381987956,-0.0029128500011919405,-0.07265416977670064,0.0918764879444436,-0.009896917046258474,0.07752899207852225,-0.009606113484331982,-0.06056707967873564,-0.0018719845881833737,0.047064373830697316,-0.03348548309716616,-0.05247305805544827,0.0007094030261620455,0.004237960649280571,-0.06249506969419871,0.03401950840120249,-0.108725161884212,0.08135920898974773,-0.015548653894295173,0.05231395799112842,-0.09170211206004238,-0.02872123610098348,-0.012734160870666778,0.058915502792274865,0.04149836392234502,1.0
