,Frontal_Sup_2_L,Occipital_Mid_L,Thal_MDm_L,Cuneus_R,ACC_pre_L,Temporal_Mid_R,Parietal_Inf_L,Thal_Re_L,Cerebellum_9_R,Thal_AV_L,Red_N_L,Temporal_Pole_Mid_R,Precentral_L,Amygdala_L,Cerebellum_3_R,Raphe_D,Thal_VA_R,ACC_sub_R,ACC_sub_L,Frontal_Sup_Medial_R,Thal_PuL_L,N_Acc_R,OFCpost_R,Cerebellum_10_L,Vermis_7,Frontal_Inf_Tri_R,Temporal_Sup_L,Supp_Motor_Area_R,OFCmed_R,Thal_MDl_R,Frontal_Mid_2_R,Vermis_1_2,Thal_MGN_L,Frontal_Sup_2_R,Cerebellum_Crus2_L,Parietal_Sup_R,Parietal_Sup_L,Occipital_Mid_R,Frontal_Mid_2_L,Thal_LGN_L,Cerebellum_6_R,Paracentral_Lobule_R,Thal_VA_L,Precentral_R,Thal_LP_R,Thal_PuL_R,Frontal_Med_Orb_L,Cerebellum_7b_R,Vermis_10,Cerebellum_9_L,Heschl_L,Thal_LP_L,Rectus_R,Precuneus_R,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_Crus1_R,Occipital_Inf_L,Supp_Motor_Area_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,Thal_LGN_R,Thal_PuI_R,Thal_IL_R,Thal_VL_R,Insula_R,Caudate_L,OFCmed_L,Postcentral_L,Pallidum_R,Thal_PuA_R,Rolandic_Oper_R,SN_pc_R,ParaHippocampal_L,SupraMarginal_L,Calcarine_L,Parietal_Inf_R,Vermis_3,Frontal_Med_Orb_R,Angular_R,OFCant_R,Paracentral_Lobule_L,ACC_sup_L,Temporal_Pole_Sup_L,Amygdala_R,Rectus_L,Pallidum_L,OFClat_L,Heschl_R,Olfactory_R,Thal_IL_L,Cerebellum_Crus2_R,Temporal_Pole_Mid_L,Vermis_6,Occipital_Sup_R,Thal_MDm_R,Thal_VL_L,OFClat_R,Cingulate_Mid_L,VTA_R,SN_pr_R,Temporal_Inf_L,Cerebellum_4_5_L,SupraMarginal_R,Frontal_Inf_Oper_R,Occipital_Inf_R,Thal_AV_R,Vermis_8,ACC_pre_R,Thal_PuA_L,Thal_PuI_L,Thal_MGN_R,Cerebellum_8_L,Lingual_L,Cerebellum_4_5_R,Thal_PuM_R,Cingulate_Mid_R,Vermis_9,Thal_PuM_L,Caudate_R,Putamen_R,Cerebellum_7b_L,Putamen_L,VTA_L,OFCpost_L,Temporal_Pole_Sup_R,Fusiform_R,ParaHippocampal_R,Fusiform_L,Thal_MDl_L,Vermis_4_5,Cerebellum_10_R,Cingulate_Post_R,Rolandic_Oper_L,Thal_VPL_L
Temporal_Sup_L,0.22851224229625322,-0.18842146975244922,0.46693419323350677,0.40123363927791433,0.105700159744305,0.39817739556066234,0.09783240478729506,0.5841190289683962,-0.011669941717763525,0.19127683668148185,0.2253643122393214,-0.22014095753253313,0.48522147856417125,0.47768697540860805,0.7218137822463527,0.46432536822929416,0.4799305908943155,0.20327676280875523,0.181083099655297,0.16062897756986955,-0.13088914028742887,-0.08366498044177301,-0.15662277243539088,-0.4973159841885078,0.0,0.4834539108357321,1.0,0.45483994015130064,-0.0788639031032251,0.2024706696805187,0.37541755517345826,0.27815254513057946,-0.003613161160456493,0.13400997681844962,0.0796221250153563,-0.2758054275694475,0.4576709664150463,0.2371715926361,0.33723219263974175,0.4209245353675982,0.11465823701555192,0.3113248988681085,0.5284250735077098,0.4572762045032164,0.4470748568644424,0.30177312393923245,-0.02314297253863998,-0.13669930007067438,-0.5222824536680432,0.13507149340382235,0.4909052189289555,0.5580945400889702,-0.1732450810780666,0.22260500548289536,0.2236179938573449,0.37315290914470384,0.11694444789535284,0.052967208686779,0.2617415997600339,0.5379941344579722,0.3483716362805653,0.5694540606653052,0.11821840255802046,0.5770158937562581,0.4084123902966867,0.185908623626579,0.4117897909070755,0.024281736113616104,0.33981116732828087,0.39760203997629245,0.4595547931100703,0.3264750127036621,0.2637392321044099,0.7343026181090974,0.33051417996785876,0.42829603283645307,0.011280197400124889,0.6036680756882687,0.11817364492423237,-0.31823129231538266,0.11068613760106819,0.45168651087761497,0.4501883542281227,0.34334812024275885,0.25632489604386743,-0.09221843273975495,0.40628231726752745,-0.09543594816745074,-0.03968578081750596,-0.05149648246753,0.4865845742395969,-0.15181553910430887,-0.09410846253136693,-0.19161220505707055,-0.20139281808386433,0.3175211751023979,0.5983996804819767,0.2958355099409073,0.43202346376421463,-0.21397418065448084,0.20302563739401328,0.2904460990984089,0.566089846809782,0.4232689115232816,0.4224770832487613,-0.0172330115577384,0.11460702939805222,-0.20262694692843872,-0.011887966875387812,-0.10961461319559031,0.26123522568919083,0.3498727496831398,0.089892271047205,0.5408187154408718,0.6481450262607561,0.42167460338117924,0.521111257009258,0.35477412469930714,0.38371282032364223,0.45264595811376823,0.3971794102713187,-0.17548648406824427,0.39218831117123665,0.07491745902263137,0.1507245675115521,0.06756672836905538,0.5394127691706886,0.6319109667818795,0.7699177391435117,0.49663361744688045,0.6007821660184233,-0.22254002251796953,0.1682354605779095,0.719380268822357,0.4863188482978321
Supp_Motor_Area_R,0.7462914760412147,-0.04442058852276128,0.5912803393936056,0.15994141604273485,0.385050097228678,0.3736334940005511,0.2787020607356031,0.34609342333763793,0.10184280095835158,0.5346444482392034,0.5098942602676754,-0.08978039383439325,0.9317223091089145,0.5929761899098003,0.21093054933307984,0.6452104878710382,0.7514667547938867,0.21111903983719832,0.21155945619824618,0.6491855857258192,0.29307513756443704,0.36327162788097184,0.20839342065005384,0.03941056083172311,0.0,0.6259109488940514,0.45483994015130064,1.0,0.3779128627031096,0.5851096727435169,0.8040102196846574,0.2746229937552206,0.16260566871023632,0.7669094221640792,0.0005204991006730345,0.05870788121192645,0.20942900620325713,0.18155988972426618,0.8293304599837631,0.5807788849296248,0.027078825363154323,0.5197573388271041,0.6989667791659357,0.9107091501471902,0.522487537400349,0.41171871786758935,0.1868613157389912,0.03607738827995247,-0.02719666426790684,0.1450105356444055,0.705716401691798,0.5341808377803844,0.35267620556074664,0.242816295246341,0.29096538720812326,0.5317138378115944,0.10005948724105591,0.015393184627166056,0.870232358999714,0.2348808842264656,0.046353347380165534,0.5458802228352222,0.24030510514735265,0.5950732971865331,0.7214911391498375,0.6100596695498244,0.7499583034837349,0.2099917207331613,0.6516918485164078,0.6917891154218555,0.47623050831206104,0.7310430561814708,0.6711363998991543,0.5615987537627691,0.2590416159285265,0.07528829451052643,0.16304671295910447,0.21052618411482182,0.1976517057291943,-0.07932696858774262,0.13830382649669304,0.876773755365916,0.7522038851804479,0.2506914540094242,0.6384982143309276,0.3266879268626604,0.6799773205838414,-0.07721407596415618,0.2624012744166987,0.4007036521527388,0.6477258871994369,-0.06403180809965907,0.02271085623724199,-0.025455046854426792,-0.1270327299094624,0.6171990920766972,0.6588573474710453,0.07972369636072885,0.8495897422427042,0.1817273040697661,0.5397943197092323,0.08924499197580305,0.22781130655829265,0.6406886096166162,0.6875411423236715,0.005625912366044105,0.48287401123685264,-0.0003296612173030846,0.5043764382148204,0.13262053915537939,0.4922047041709601,0.22230084850478693,0.047922678984120594,0.2937252526722084,0.23393700527319858,0.630645764363387,0.8577718706430091,0.08790781040372106,0.6101687268465021,0.7486059750351693,0.6519102544451476,-0.0955138556881388,0.5900927032730748,0.47767869341340846,0.2997577895130696,0.427717287236287,0.3142784539329305,0.5626536261043419,0.38726392925245856,0.6799951770139466,0.32908508693533084,0.1530486663922582,0.2948204393250268,0.8104162019946082,0.6267625641047708
OFCmed_R,0.45665354746992076,0.099316012847261,0.21738390582319286,0.1299167629995173,0.1945262440360265,0.2799956818887545,-0.01718609991879823,0.22642548751153374,-0.06171252788161233,0.2825315375295249,0.4900792591905056,-0.13168001439684796,0.3456371081522302,0.4584478123580093,0.028306102479765234,0.3933910750591571,0.36406602873913596,0.31444896878466205,0.30042001729129264,0.4089262824055955,0.28846788833368914,0.7382928113759376,0.6063457059743275,0.12467579610709947,0.0,0.2253171140062179,-0.0788639031032251,0.3779128627031096,1.0,0.5024834968252775,0.4612635004011459,0.16935500321029523,0.24061312584692424,0.47238407712382013,-0.11775465974795325,0.08026111194852739,-0.04619843295907223,0.015446682568112876,0.27534646138482094,0.299680688311631,-0.16314383324999915,0.15804278697744756,0.2284299885672485,0.406328670673715,0.044212650119527644,0.19303959537916848,0.13713436953880884,0.09199433678293895,0.10396783202968632,-0.007886255699956572,0.2909869530973116,0.07921136120955559,0.9079499404139132,0.014485860875061663,0.09853174896849509,0.46016711381644393,-0.21144133622917496,0.017850068614883516,0.20407939566686686,0.12186902823815478,-0.508138354688021,0.16044688037058422,0.06502472628066891,0.3794795025342174,0.5004342894158456,0.6976508388576836,0.5971443820998555,0.49741629956183225,0.19671838487134966,0.46008664273715133,0.14629743839541987,0.5212739524338338,0.3152755030895989,0.37276356852482273,-0.18444591193241688,-0.1816666097490809,-0.06771920255829711,-0.04152015319272252,0.21046994354089218,-0.015242483570150962,-0.06082822537826501,0.3236377866667433,0.5013435595552908,0.3647740998988688,0.6850269143880224,0.8143698554342511,0.47057297487857214,0.037623015403309014,0.09588494471806336,0.8225895922003165,0.2818210770400391,-0.19061577791939502,0.0585538229429037,-0.08192106384930031,0.003943463026330186,0.28067963483197766,0.08378678628609688,0.17774872226508492,0.3869423251322207,0.12107469046137605,0.5334536452820067,-0.011874126448224194,-0.045174899429741955,0.18183724516850755,0.4839046378513426,0.03948056939421583,0.39045325337384884,-0.20261006852516955,0.5634610036622156,-0.12059474003257831,0.2828556742610451,-0.01879236998301418,-0.00834322241130512,-0.11492317029999372,-0.05349811305769429,0.30700038836136245,0.36289739085106876,-0.2654197737537939,0.27689306484969844,0.6330613818659095,0.5717205938125913,-0.027777032341313613,0.5736677475000642,0.4126038867505654,0.3201619769659751,0.6863397515267747,0.09351942120589501,0.39822368389055174,0.056901618043590875,0.208467824726196,-0.035581298654896884,0.108131856226274,-0.01594609271961106,0.2792269350541192,0.3204959671775414
Thal_MDl_R,0.6295130465870894,0.11708177390896289,0.6069267904469963,0.05623062640264828,0.37417207031268385,0.12814300532715872,0.17884268507734719,0.18462236966544335,0.17330111122247197,0.5666139805430213,0.45468501552127893,-0.13235002882967395,0.6335646070110577,0.5557029396153134,0.06089770510767634,0.3573698038164355,0.5914753630034941,0.25757194391419114,0.2671495935311545,0.665284777066972,0.45445029054699343,0.32582058950789133,0.2107210646370507,0.17711787777798976,0.0,0.4443976003603462,0.2024706696805187,0.5851096727435169,0.5024834968252775,1.0,0.6971187776096234,0.03503225986009352,0.310489520932483,0.659631523077447,0.05426913981490042,0.166193187147065,-0.03800022030649288,0.027184398206758498,0.6173776065492236,0.3251283782790168,0.1789186313018784,0.2573259477790396,0.5722277404304548,0.6648573220855069,0.30956391803374184,0.09829699099971086,-0.0060587029456552225,0.14613123354766425,0.06474777859509125,0.16715801865922122,0.38392693158473806,0.11787706585669669,0.3629818009274006,0.1305654018128031,0.16237344138590257,0.5763198122900778,0.025109648954403846,0.08011480414054699,0.49776022591283253,0.14433265976558363,0.020137998586695037,0.30768804704069413,0.06900115853055373,0.5865727423937859,0.7652734220911744,0.4979522324788972,0.7120749699321552,0.36672206694724996,0.40667255718518586,0.5498674991050047,0.21677297154913436,0.5938282489081176,0.5905661115835387,0.3833579811901534,0.1650123491424368,-0.06583923666151882,-0.01394371942750264,0.10563568281504469,0.03807808180886333,0.056205179629299946,-0.029380507457996054,0.5049651822910509,0.7281187671674746,0.29369422152089414,0.5311356426908405,0.2892493745438739,0.5656385211620674,0.016380254863082186,0.18350236286045524,0.4164505317815642,0.5226283651489309,0.029432845852262066,-0.0586533917564475,0.07549202559334783,-0.024164572945638032,0.7168799048170483,0.3050419190640989,0.14649792959662472,0.5636702056529693,0.2374265398296241,0.3557999542993539,0.32654861521156175,0.03150241122110541,0.3090652880068522,0.5294443627934337,0.003381786021876452,0.3670831615184517,0.01660548255995029,0.5400460561946175,0.2038239092113366,0.43257009667073776,0.06843051940683705,0.20753217937001242,0.08446577136400206,-0.004813369941218952,0.34383457741576906,0.5684419732688943,-0.08105055280837149,0.3337026000968469,0.6745681477878692,0.46320486118294824,-0.05596280452942692,0.4848268419589659,0.5008219747730092,0.2572150917965312,0.3337309317499533,0.07564799626968396,0.28448710110327574,0.13821157637922485,0.5085147313147077,0.0768649818796154,0.225848898123708,0.17114322692060815,0.49143703406436096,0.40317053925123475
Frontal_Mid_2_R,0.8897630930392567,0.06319155746949218,0.5648261148830971,0.12530257898568933,0.6829211859708993,0.1688168070572918,0.17148715073312198,0.3194530405690462,0.243026599184685,0.5275434100987197,0.5890690430302018,-0.17716528535600062,0.8667449156217861,0.7749516851499951,0.12329699270967492,0.42203409659565055,0.7447855253609312,0.4141824764265618,0.40690444798827674,0.8674378385541943,0.5382720411683208,0.5861153185565585,0.28108531208046034,0.11059789096561264,0.0,0.5990078851661093,0.37541755517345826,0.8040102196846574,0.4612635004011459,0.6971187776096234,1.0,0.07435087774179311,0.29965812144414256,0.9015107639965689,-0.025284849060587453,0.19656159844413762,0.08525490625141655,-0.0036296118360285416,0.8997510414734963,0.37696766045976865,0.22592757027536955,0.22438220832940098,0.5696677350394459,0.8633892650775629,0.3192105299250181,0.24840449072058013,0.29202495463724104,0.14843431092289586,0.09929606297062166,0.19062494833554766,0.5460260403816483,0.2289030709749311,0.40955027331418836,0.023323158376302167,0.2422544214587093,0.6141554953800573,-0.12958279231154815,0.014882839105200557,0.6222585965627154,0.10275928800756273,-0.032145727473640896,0.3898188463114726,0.03820658713973318,0.6975126086132805,0.6846310950820212,0.7661887414011814,0.8119280172894828,0.4645067703763248,0.5064245960656426,0.7772042909719207,0.32693711993395747,0.8403588215259274,0.6649090961109309,0.6289087634705638,0.1390204443848185,-0.17565898987531925,-0.04795611425621017,-0.025285842059127286,0.14251902682960024,0.06274548645699549,0.170831972804175,0.6494304491705086,0.8969339649199098,0.541770716714522,0.7564144107548396,0.5302767341438652,0.758487695298299,0.011636023266810513,0.19047862660975565,0.5811493721733372,0.6745605791295869,-0.10673267972305948,-0.17338353491070713,-0.004957541894289376,-0.10813817990721682,0.668839777675705,0.3886459044374759,0.27051153015755997,0.7245932434310465,0.16696963388108088,0.5760524642101202,0.23481712285595974,0.03694905108572872,0.34693150749469553,0.7517176638918289,0.04723492961060801,0.5481403986821249,-0.03397892872800297,0.6729929727359734,0.1533372626044471,0.5708603008058386,0.033196124654877805,0.27799015878469224,0.06088484434300351,0.006376417521122906,0.4472305372923442,0.7527222667367072,-0.16520474345152214,0.47963304743154367,0.7729064695933106,0.755544990187418,-0.052916944564328765,0.8073467029762821,0.5983887114546774,0.4037210378281418,0.5521097203878308,0.07569132809999744,0.43714411146649657,0.3314771164215643,0.6145372755772556,0.05900866191346631,0.2386020447332164,0.06939379587088237,0.7381106320831362,0.5377500037664441
Vermis_1_2,0.05360165625827545,-0.14798721650741006,0.1001406484283345,0.3493780088837206,-0.059491385713402116,0.6285671931367705,-0.08573875969410698,0.3720971533634735,-0.4745091029755184,0.03350292255769408,0.27238726044981315,0.10422090874576886,0.19797872472663847,0.14285122079935889,0.40082284049335204,0.4929073374174139,0.3884843175250219,0.008118389671736552,-0.09985638161749985,-0.07546486112447061,-0.49406592415757405,0.18539558803393597,0.23541148813190357,-0.4801332822706645,0.0,0.3898551004029058,0.27815254513057946,0.2746229937552206,0.16935500321029523,0.03503225986009352,0.07435087774179311,1.0,0.04543750961689547,0.027839890393706886,0.060478088029875594,-0.39717264062750124,0.31162172668352084,0.24782426153679588,0.08478869300760328,0.35604854667588404,-0.5101775983852594,0.1291291708013907,0.10538084688870322,0.2308638854543728,-0.03540238325486262,0.4284070287580552,0.10188369613425204,-0.026839527717426655,-0.3739045437118634,-0.3030096414457937,0.44698764043466394,0.39914966737801105,0.17727140953203516,0.03428468901223203,0.16766165499245167,0.1383900865010943,0.2742137460667097,-0.007789164118834109,0.1502079831141149,0.5634944575296639,0.01613010449579183,0.21880953819826837,0.3095618482627881,0.20238579344468643,0.2768167907603705,0.34070534956572973,0.2850342042408798,0.09614772257954803,0.10201592320766838,0.42518623330068683,0.31130144703045887,0.2736008708816772,0.12982021842388855,0.33443029689264053,-0.03213954026143768,0.23202088567770726,-0.017266972322726826,0.3707548760555955,0.35982500568313885,-0.3722182766427693,-0.11326147939246421,0.18918287555637142,0.15060106996147582,-0.022141311900345417,0.33450466646842436,0.1086917345568056,0.185799410716305,-0.20770660620348666,0.1704858620402428,0.1219941496109399,0.2680513780777335,-0.15988463415469178,-0.02205424820855476,-0.14951210693817818,-0.2769870208412162,0.0023017438614861777,0.37454627724498196,-0.20392213726022415,0.32729568319473956,-0.1933755987389573,0.5299673000833001,-0.04482572683496084,0.6065536050704989,0.37895786067651205,0.4157950554572931,0.22610523137178729,0.35615136855086266,-0.006530754461619163,0.18732694258282942,-0.3999825881947247,0.026088788923888186,0.17136194475829977,-0.34086453071570305,0.344298452199213,0.5553445912118478,0.5340688801165507,0.3285172045077908,0.2076112557965262,0.41489397930646577,0.29141150807131794,0.29789659936238616,-0.2544932346646139,0.14388387805615713,-0.10254386542834869,0.19246344705154164,0.4465330590908242,0.6548341501555974,0.5762298410064394,0.5322336624555838,0.25372109298509643,0.5203549942886867,-0.2869360218711273,-0.09406144043178176,0.2877738843258803,0.1311888150012523
Thal_MGN_L,0.33127338282283847,0.015969075517332048,0.48090318781069447,-0.4432608233372583,0.2274643136376843,-0.1918765607876579,0.5259637242426447,0.0652357194206427,0.36831667871305773,0.455884776817754,0.5516985664596431,-0.050244398451341224,0.16495990617265605,0.28233719701454696,-0.1735653234806652,0.011670900322466019,0.42651441267806345,0.028658421785359323,-0.2075980111726881,0.3665274471306403,0.16342888910042222,0.23478773882044393,0.34210998537570503,0.38233730273986544,0.0,0.08008836965667208,-0.003613161160456493,0.16260566871023632,0.24061312584692424,0.310489520932483,0.29965812144414256,0.04543750961689547,1.0,0.40957573459437335,-0.05799407123867438,0.5192079146020051,-0.06940059781623618,-0.302121050713903,0.2857621905651089,0.3926784453476326,0.2146161956936597,0.30573742600011067,0.15825607303606407,0.09376521963461476,0.06845208025264464,0.09103591704933685,-0.17111684002127128,0.2676375905692262,0.2503355218036547,0.22197099264299866,0.2861846597814549,-0.18010603662170035,0.34498652836555993,0.39056606600260707,0.00045943816011316253,0.5585786375527154,0.003953088749124393,-0.012361789947948124,0.26426278127276853,-0.14094038281424653,0.15790812214828473,0.04023434371017764,0.39532242152086167,0.10785658908881551,0.41480689935031584,0.32676681150673614,0.31353141623218905,0.2996475640711061,0.5079733215190748,0.45805932003260635,0.006720931545870855,0.3574439237164931,0.4139352788101542,0.23376069417699513,0.4215961841551479,-0.041664974325093654,0.48512508807580007,-0.04134458097974598,0.1879440785006873,0.4223352901515185,-0.19307052181756243,0.16561929510053475,0.39534452061757086,0.035881798356262394,0.3635290057089879,0.2813258221055059,0.4966565539199404,0.06729035037347103,0.6142251511559187,0.1501480653352904,0.5109947843815087,0.25181686180758994,-0.0034088845485983825,0.1814779430585493,0.317457461142638,0.4740820707688765,0.17175011422159642,-0.3886784012946755,0.4543397073051742,0.4497410431589569,0.45095416304683,0.2645525164477834,-0.1372164626444333,0.23619858909482083,0.0591593573128638,-0.08577823814648255,0.4124033554351657,0.27600195285653184,0.34457533698186416,0.37486986616041673,0.3645035503880435,0.04238267790345393,0.1353753910346402,0.1630157133517953,-0.1754418770740003,0.21039412624343257,0.4214049365905585,-0.31883466548302436,0.4843787067595681,0.1296959972493642,0.23432033528878676,0.1024524014628508,0.32467540328823663,0.41527490555948343,0.4638727190070065,0.18269023816673116,-0.10668263224311618,-0.00920429919642745,0.01764976670251102,0.18388912184107148,-0.23874817554497824,0.5295511124621086,0.35637051410485815,0.211207255835348,0.033204950688884176
Frontal_Sup_2_R,0.9068330571138806,0.08293751512058578,0.4777976598052613,-0.1204939543802044,0.6593912278447694,-0.0025442196047042137,0.26421460527873675,0.11532200577113806,0.2889138059543488,0.5419460774632596,0.5835544249890405,-0.09291396275023786,0.7901438240741481,0.6918373238200981,-0.10823742812916942,0.3382819565958588,0.6670329573616712,0.3481095335018026,0.326063513811906,0.917728575005742,0.5578905283967768,0.550161200037107,0.33099118178385667,0.3220075772121138,0.0,0.47178598949704637,0.13400997681844962,0.7669094221640792,0.47238407712382013,0.659631523077447,0.9015107639965689,0.027839890393706886,0.40957573459437335,1.0,-0.07909895110430451,0.3579009900765796,-0.038106969407248614,-0.12460116802425034,0.8510525894527048,0.31074917695649473,0.24253390592924126,0.21033218777259072,0.42637232018987803,0.7662651575465307,0.18370994564101523,0.14790460593833174,0.15298955404599798,0.15776477523056512,0.25257728530661633,0.20378158822747966,0.4690651826780522,0.05397333367281758,0.4672179330106372,0.04465556292283613,0.2784658568194098,0.580251121915105,-0.1687471265867377,0.030906545305208973,0.6609040252763893,-0.08884836584881008,0.02839524114851607,0.22326046438720823,0.06554924455441745,0.4640114012491049,0.5981603275755718,0.6983495132243417,0.6779185038044307,0.4101688425662887,0.5284902871528935,0.7035086126609811,0.15349127287203335,0.7433991431942246,0.6927359255921737,0.46365922621059547,0.17852670675000765,-0.27006262435779904,0.0818811682145548,-0.15401212535474662,0.1176737921989386,0.2523950834925938,0.04053422242828008,0.5902627449503093,0.795059866547075,0.446079358123311,0.6719840576164055,0.5601571156827854,0.704992636688756,0.1285672291680463,0.2791258384382172,0.5269171055610997,0.589374247423115,-0.0601380334500878,-0.037561933172909595,0.10065872005502406,0.011593513071974888,0.6334492534293542,0.2472253504774,0.09905842690919409,0.7061890539759174,0.30999911674712793,0.5791164975365559,0.2687633335717059,-0.13495858316093623,0.27080423395137554,0.5987502722552717,-0.036552087509372305,0.532927736618669,0.15036943992926036,0.7327392040343118,0.22329740402402673,0.48131366420299176,-0.10103086887918851,0.23970847312878887,-0.03812210521754195,-0.1764913931808393,0.3393624623958694,0.7093978705011497,-0.29482196045023407,0.4362889956323343,0.5901361339906731,0.5943542455000661,-0.0149546519344909,0.6640193716575628,0.6519975055212741,0.45842193713021223,0.4974315897450117,-0.09544995675912171,0.22696232671534278,0.1842184240976105,0.4546313770281777,-0.15491698229869544,0.37562435902267133,0.13133463903350928,0.5626229622992299,0.3480406235833301
Cerebellum_Crus2_L,-0.011871153281403646,-0.13276494673962813,0.03141306534342529,0.20861514751556348,-0.04623237492561323,-0.01623107884873278,-0.13104466114630114,0.019260319934131395,-0.03373632387673355,0.14514410223974142,-0.1247464983903124,-0.05248671379680077,0.03518759736733032,0.05159858869973312,0.09675594628851049,0.02247700591217355,0.04608553518060611,-0.027338971740114418,-0.054687352531851745,-0.006253962154377023,0.02737842084025686,-0.19227779989671093,-0.2995276709897249,-0.23921556550433226,0.0,-0.015274615297297199,0.0796221250153563,0.0005204991006730345,-0.11775465974795325,0.05426913981490042,-0.025284849060587453,0.060478088029875594,-0.05799407123867438,-0.07909895110430451,1.0,-0.009704656170078584,-0.04563349285602426,0.12072720442678386,0.036234307345480055,-0.07668718857533137,0.0718235594284856,-0.1269792588853106,0.08355824618578811,0.005140772163162607,0.0743240219928216,-0.05132198496702395,-0.012014761295814486,0.16230325419028982,-0.04268320483883719,-0.15755782088336848,-0.07165347525896593,-0.02006452649111474,-0.1555517277641545,-0.09345116234684923,-0.1270612830878749,-0.0017080326444251692,0.13373617982114597,0.18423968116281142,-0.03512995778620028,0.015152233556928544,0.05700163772088705,-0.013209326497414636,-0.13385478554213912,0.046147079828529176,-0.0060259725770121534,-0.1134790702802397,-0.04386825281351795,-0.04766539207421894,-0.13659442413862727,-0.03998491407703758,-0.004976259235911089,-0.04437872724575301,-0.058027420915266636,0.010896923633464896,-0.09907794347673891,-0.017729807913816606,-0.14427178379750613,0.0864639667281934,-0.12054040357480543,0.024187197352810753,-0.011522757344385725,-0.057942840251769316,0.02251074882039268,0.0061873601880638625,-0.038772168742831535,-0.17650664812542555,-0.12882966452679048,-0.36049525237325436,-0.12451628248511833,-0.15637719335380218,-0.06427803304190581,0.1170262763929633,-0.17961878078104576,0.003138759967324258,-0.11136254420383429,0.015710522079328028,0.04212227382627725,0.11951709590333154,-0.09082005618647652,-0.17649557413839045,-0.1805093846962532,0.20611687077248528,0.03953826037022143,-0.014742563361789172,-0.03137486409429397,0.022845868784941548,-0.0646084095100499,0.02436019862506185,-0.08108188638075838,-0.06904956771410316,0.13780646663894597,0.0665670580713224,-0.07249207564608981,0.026099341004790267,0.09294614721484257,-0.04911234697815208,-0.07186539246777095,0.15665327735845302,-0.09031535401142322,-0.002254174997078276,-0.10777785185201712,-0.038069496830371446,-0.03039101032204511,-0.06056516600177167,-0.12607007215079763,-0.14995187802531093,0.06426982241785643,0.011316428390699056,0.08718894016542833,0.0328933919789416,0.08512759005728998,0.0013692276273966231,-0.01475277175467777,0.022535824132449974,0.09521410425279081
Parietal_Sup_R,0.21135944983976765,0.2111595925741287,0.14855803379612686,-0.6100633028089719,0.20915343372204534,-0.6453827863741324,0.6522249750286333,-0.3235298227875323,0.5286989511425647,0.3643410336506185,0.1891623300023529,-0.1911042974458087,0.0802449414232148,0.07131771814192103,-0.5363172920723119,-0.34671192474489143,0.10908718523892336,-0.11841368706939127,-0.19464585718163274,0.3143287656684553,0.3381827162047507,0.13721405489501198,0.2064862856866759,0.5714369866265966,0.0,-0.2954504507665367,-0.2758054275694475,0.05870788121192645,0.08026111194852739,0.166193187147065,0.19656159844413762,-0.39717264062750124,0.5192079146020051,0.3579009900765796,-0.009704656170078584,1.0,-0.4008206423745821,-0.4919532050893401,0.22815389549867576,-0.0015851992320742834,0.3711854109380958,0.27321080878502496,0.019671138103463583,-0.025761238005852987,0.07587351612787419,-0.3324608991012455,-0.05977793628204616,0.4231697988895392,0.48700255479165944,0.3172353207690217,-0.1698390267345282,-0.46735598737586254,0.2371318297108215,0.3586816084370085,-0.26618598751851025,0.23045378399264901,-0.1805825043232141,0.07121867415606288,0.1991518550339411,-0.5796350544399317,0.032536339747108824,-0.2835991260059969,-0.05500577902584051,-0.12694218204931856,0.05000335270088023,0.023819259483710324,0.0016383292469890516,0.19100258754512703,0.49295149152151213,0.05008194268280151,-0.32865720864519327,0.05937830870830778,0.20700171379406931,-0.08496296249794287,0.39458344841283227,-0.252492689154394,0.5362568737581563,-0.35605188590247444,-0.10413724453543667,0.8207003200166874,0.052029356767562054,0.19385432935656724,0.18250051833394595,-0.03951219448328714,0.10680146917207621,0.2036345775620914,0.21450120491276214,0.05839737571237708,0.33702600422686885,0.08041491137247875,0.16314489022922457,0.3327370551617837,-0.044573858777893056,0.36079112697556687,0.6506798908414885,0.3195256003486072,-0.21101852132434262,-0.2810515132881137,0.23507854582711407,0.49540958271961727,-0.05337902545126855,0.04645488101601416,-0.56352225078017,0.11525253204820111,-0.2835123179523641,-0.1530735279289105,0.12273143625131328,0.2879187316428272,0.12136793686016395,0.5049726792675088,0.2194903520414827,-0.23281928055427525,0.31911120617513544,-0.08957765934451153,-0.6196931095852989,-0.2382504677487576,0.1486933463157974,-0.47703547243104033,0.02094629630683252,-0.12462207890652933,-0.044274429394333896,0.1915283368137995,0.09036552222116584,0.41618712843697003,0.2764652408572427,-0.12847377731432227,-0.5821213452111275,-0.4907087729488696,-0.3365798146298837,-0.1293458473116822,-0.5261734803538761,0.6829567812412952,0.2866786158191766,-0.0553505280867461,-0.1684392856282028
