,Occipital_Inf_R,Cerebellum_4_5_R,Fusiform_R,Calcarine_L,Angular_R,Cerebellum_7b_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,Temporal_Sup_R,Cerebellum_10_R,Parietal_Inf_L,Temporal_Sup_L,Thal_MDm_L,Lingual_R,Insula_R,Heschl_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Cerebellum_7b_L,Precentral_L,Occipital_Mid_R,Pallidum_L,Frontal_Inf_Orb_2_R,Thal_VA_R,OFCant_R,Paracentral_Lobule_R,Vermis_3,ACC_pre_L,Temporal_Inf_R,Precuneus_R,Thal_AV_R,OFCpost_R,Rectus_R,Vermis_7,Vermis_4_5,ACC_pre_R,Temporal_Inf_L,Amygdala_L,ACC_sub_L,Thal_PuM_L,ACC_sup_L,Thal_LGN_L,Parietal_Inf_R,Frontal_Inf_Orb_2_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Thal_LGN_R,Amygdala_R,Thal_MDl_L,Frontal_Inf_Oper_L,Vermis_6,Cerebellum_9_R,Thal_LP_R,Thal_PuA_L,Thal_PuM_R,Thal_VA_L,Parietal_Sup_L,Cingulate_Mid_R,Cingulate_Mid_L,Frontal_Med_Orb_R,Cerebellum_6_L,OFClat_R,Temporal_Mid_R,Cerebellum_10_L,Insula_L,ParaHippocampal_R,Cerebellum_Crus2_L,Rolandic_Oper_R,VTA_R,Thal_LP_L,Thal_IL_R,Supp_Motor_Area_L,Occipital_Inf_L,Frontal_Mid_2_R,Cingulate_Post_L,Rectus_L,ACC_sub_R,OFCmed_R,Thal_PuA_R,Thal_MGN_L,Calcarine_R,SN_pr_R,SupraMarginal_R,Angular_L,Vermis_10,Thal_VPL_R,Postcentral_R,Cerebellum_6_R,Thal_MDm_R,ParaHippocampal_L,Hippocampus_R,Raphe_D,Thal_Re_L,Pallidum_R,Postcentral_L,Cerebellum_3_R,SN_pc_L,Thal_PuL_L
Thal_MDl_L,-0.06784074806976957,0.23426343750516054,0.32009543257070594,0.006056039519271576,-0.23619012901025593,-0.026018868692436078,0.4546313770281777,-0.037389074567715536,0.5270215387220313,0.08762603483157598,0.060433724291821644,0.49663361744688045,0.7434441657130763,0.27752189586455567,0.5619910065376581,0.35779544806434366,0.632618912817651,-0.11102370676479745,0.6460832278497751,-0.11776696677771106,0.683061781267295,0.2039821903027709,0.6111533405826929,0.15930258866895705,0.6681175556470239,0.17963143200648182,0.4154783862483205,0.1863911393525435,0.3021740985862222,0.3088038226200263,0.08902275072470626,0.5687378510690014,0.17811587165997364,0.17543972321752943,0.0,0.2936591371520483,0.3780432506588635,0.056192985232377576,0.4189618411467753,0.15926842628790572,0.6784878192107834,0.6063146480196278,0.5907296181007319,0.03396549172740929,0.048949909115277364,0.24564964893014227,0.39293173921123176,-0.03850368454922493,0.5372965862081351,0.5061687095920298,1.0,0.6898053028510089,-0.04351372797980958,0.015336843601426493,0.5355933196682579,0.20604166399946747,0.7534178990300369,0.7699366335429455,0.14851276566299543,0.6696380165197818,0.630578394335586,0.21654142425729403,-0.14704830381376888,0.055018905178022874,0.38372791464967665,-0.052353496437736693,0.4772608654163053,0.5410375997327602,0.0328933919789416,0.7291098982047448,0.09635126885577754,0.5917479296065103,0.5460184455246507,0.6112349754853571,-0.06675198640938829,0.6145372755772556,0.3523563517536802,0.16439911539061872,0.13829950900302337,0.208467824726196,0.6556796981845261,0.18388912184107148,0.2699279219160249,0.4776510877297222,0.46813319984417906,0.05576278567316543,-0.057471691510330616,0.7604740442934437,0.46782197769797995,-0.013422148194226786,0.5423336734629873,0.46521929723594435,0.6080999497550827,0.5404854082577593,0.4418798146766173,0.6456134229163364,0.43394543271601355,0.2523840740253797,0.49506381498634877,0.18952976734340346
Frontal_Inf_Oper_L,-0.034480479966423096,0.26846131538341234,0.2603134570900165,-0.03587199147511027,-0.13501291645149893,-0.05688791690614699,0.47430685781474025,-0.15920675830140726,0.39232762420921724,0.03248374726305979,0.033219327387727156,0.7342745731879966,0.4974935888394283,0.1655874348852732,0.43147676921162786,0.10007286042103086,0.5211764131371461,-0.18605255714158353,0.7171197935109903,-0.2419943571504875,0.7178075506504299,0.12244555351368035,0.4382724628175128,0.3488681192366083,0.5695265998005143,0.01633732065896272,0.25151773161141927,0.1940289229892026,0.5219489097971104,0.07840979138235016,-0.06711452857432446,0.3954633420980774,-0.01222996730183489,-0.05284510916844966,0.0,0.27398116240837195,0.41448286268087886,0.25931979711361786,0.5337716729725457,0.3906585170316811,0.45109456074954885,0.5707060972960286,0.3792708144523212,-0.025875692336898525,0.39574149869549313,0.5308150614382638,0.2764023780753772,0.10854765909855697,0.4030499701544842,0.4320043964972571,0.6898053028510089,1.0,-0.15664573574517512,0.07560688115694206,0.39207199032510726,-0.051831553973920294,0.4946852472395925,0.5107401611500357,0.17066034417715217,0.6156278663650705,0.49708648764878993,-0.11155174448397964,-0.12932803508044813,0.283166256787556,0.2915762467996361,-0.29999425494503523,0.5450548522884961,0.5261080867400599,0.08668896617894291,0.5668872191449066,-0.12146439300951999,0.5561275205468137,0.5123195732969836,0.47964800145169173,0.03629246040990095,0.6482112069791802,0.20699085805731654,0.0802034693326333,0.31029083083807346,0.06656096570210912,0.5102657469974998,0.07403069102977168,0.12028423635232333,0.39622840126600656,0.31310624556819716,0.09093375127752007,-0.15073661071240405,0.6155813081605578,0.33238345598676744,0.17972933117009562,0.3929198612958661,0.594463956938731,0.49707899543113243,0.43565887458230745,0.40452811968977836,0.5579766814944548,0.3645959449703514,0.33296264567656964,0.5701305035963983,0.11300347455830256
Vermis_6,-0.15557618283005042,-0.19667361883738868,-0.16590313788793581,-0.013971319483180929,0.22711065115450388,0.36612047627598876,0.10065872005502406,0.4308698168053609,-0.28019952385257224,0.36945441574503424,0.26166958482089586,-0.19161220505707055,-0.0007911252452843235,-0.07261259153031073,-0.09339755059451492,0.2464338053286953,0.038671912446669905,-0.09285376109438996,0.0574579624059797,0.09540120032554027,-0.05337195476708231,-0.16997577076452267,-0.017782252642483336,-0.1737538270103831,-0.030172822757316007,0.16463719430204388,0.10002623020772826,-0.11795050041317433,0.026634638287686252,-0.03308186134386217,0.20035783742185378,0.011261010490968068,0.03013006622858198,0.03082415152423898,0.0,-0.1937132384904444,0.06495806491647596,-0.002201889143511852,-0.08131553685266986,-0.270801825623141,-0.023138140298734382,0.0232071821843347,0.022620673789540996,0.3112259979130729,0.08538712658383998,-0.23959749148320242,-0.19387407894404948,0.1832010765167955,-0.14905550496020162,-0.022014430268279015,-0.04351372797980958,-0.15664573574517512,1.0,0.40027205629402024,-0.03343111226710801,0.33116704507356726,-0.14067748150122944,-0.03828279091447899,-0.12346921272307722,-0.025218830782955438,0.035198919658727054,0.06297652837691065,0.2009364008431102,-0.2986191357073406,-0.30384793989913694,0.3098687452023123,0.01729161088261077,-0.28906484172705316,0.003138759967324258,-0.02141211285405052,0.26167869598246896,-0.25568584140935,-0.21728362517284866,0.07596962888202982,-0.08025314863489627,-0.004957541894289376,-0.007202475215532812,-0.014912075107497603,-0.1787120583773451,-0.08192106384930031,-0.24111148564111287,0.1814779430585493,-0.15315104661668555,-0.1233579312537966,0.10701575085735383,-0.0014327205544166785,0.19543617942788294,-0.20047671056022165,0.22365167757356272,0.21954263379980118,0.09553005598381342,-0.20565260991267323,-0.1875514571594539,-0.1855344177638425,-0.18892606141802465,-0.05620344050376516,0.14579087910585664,-0.2643619458608042,-0.24987664125534265,0.060087910878360754
Cerebellum_9_R,-0.21602349721402336,-0.26648948121207683,-0.3037790449500773,0.049268923901589684,0.439646766750291,0.3833315010611871,0.2889138059543488,0.5656060356430859,-0.30153578452999436,0.5613257952154163,0.4616836734434243,-0.011669941717763525,0.2813028807858833,-0.0951971172611448,-0.08037912939405091,0.2793741638011151,0.17232322901859765,0.09169215075045407,0.3066763080411028,0.283945352935062,0.18476511988958189,-0.22046677993658736,0.23211971834413392,-0.11883385042789253,0.07516215550399774,0.251857405741597,0.15012033498514463,-0.1366783956413631,0.27852219609337747,-0.27342743432414124,0.32862195229052404,0.03126109712351961,-0.08807768058922202,0.018791410163380644,0.0,-0.23542259421290984,0.09889998488445202,0.20000447531783916,0.22325762503919372,-0.10458358205506932,-0.007981331541115478,0.18817234102828231,-0.0056361373632567826,0.38264796665941947,0.1643970725291523,0.011074865606449963,-0.29791664185179867,0.6971530284756335,0.0169602891655211,0.09620699814141959,0.015336843601426493,0.07560688115694206,0.40027205629402024,1.0,0.1842965222010417,0.5843155166191701,-0.2495920302228257,0.13747389477280977,-0.12071240506987328,0.12417502913452166,0.1312340543002358,-0.03689122216079484,0.5168664961522272,-0.054564250527464345,-0.4833184799057747,0.60943488464734,0.24221965142666824,-0.29113447311479734,-0.03373632387673355,0.130525062095606,0.4752996690600197,-0.3400369700813457,0.028645886263755575,0.20748579605467027,-0.04284679385506238,0.243026599184685,0.07719843279448627,-0.0213923460433448,-0.06732475515347519,-0.06171252788161233,-0.19533886321558822,0.36831667871305773,-0.2092805987724827,-0.15146482950056064,0.12679807993583417,0.0063242052744251695,0.24780917793067003,-0.054454075345884326,0.3494888938769477,0.6387218512686896,0.41797124835347627,0.006908430365718968,-0.04982738485476958,-0.2742707513304122,-0.15393208156245605,0.0602691978932475,0.3432146149327085,-0.2442975730299675,-0.21723282230230806,0.3651849258743682
Thal_LP_R,-0.03684182942530836,0.22734170987051247,0.2427276951506577,0.38797794186348566,-0.00012543192616580406,0.010464296865001103,0.18370994564101523,0.08536736816211793,0.43364270002131217,0.09738156716454234,0.40101774395411577,0.4470748568644424,0.6883939345577472,0.4787709538336813,0.1194999297912585,0.23005340742609,0.614290031768192,0.16356663148707465,0.34364786807114456,0.0006234898532941234,0.45632056550928773,0.2072232346002234,0.41880273099338466,0.012994364400994171,0.45236713117322347,0.22180524472748045,0.5865020706248768,0.39031249573619553,-0.14580011919420832,0.0776951094460853,0.546538935778376,0.2004276912307493,-0.17442040569858447,0.04052887510569001,0.0,0.39224973320419326,-0.09102995667860198,0.029244837626728762,0.2432147237967355,-0.10169292942086892,0.391090348711149,0.37066331280003134,0.45074137746256593,0.2700462239136791,0.03360198235847239,0.24533822343382283,-0.12450478425869609,0.16714990078768371,0.5566640566057623,0.1942361555507348,0.5355933196682579,0.39207199032510726,-0.03343111226710801,0.1842965222010417,1.0,0.4346539719790077,0.40475528047615195,0.7799537139344752,0.19046546619417581,0.526149698829592,0.5349702633135324,0.03412809814512633,0.228222166188842,0.08760160085271974,0.1545454435053541,0.05640469678236638,0.048975016786005285,0.3280667875999578,0.0743240219928216,0.31299299320318397,0.3192142491221167,0.5359284369851578,0.46075594081865184,0.5294063393729476,-0.02526574305772066,0.3192105299250181,0.7052330072010562,-0.11407232072876933,-0.11227738270778265,0.044212650119527644,0.4910225144574277,0.06845208025264464,0.3322670277484414,-0.01572146196161158,0.6367585993466928,0.1379067143738967,-0.1197723465777256,0.6963647321746639,0.4757180548802979,0.04466280868369319,0.614109852217326,0.2956451744135813,0.43460755924866995,0.42471058359788777,0.3272165452909434,0.2798275554150252,0.5140089636806134,0.24075186648582755,0.17306608990903236,0.2609388907924214
Thal_PuA_L,-0.2605909407246503,-0.3049305869775694,-0.31812890051828846,0.11654850760356819,0.40263837240417805,0.1404876789424637,0.22329740402402673,0.30179249089472115,-0.20090386070826802,0.4244996825469489,0.5397491436973041,-0.10961461319559031,0.47780688784804703,-0.0029250950032473984,-0.12002197458332763,0.37969808496754,0.23641293737164684,0.20610939906701703,0.24734723228980304,0.16290931737212075,0.17049078778254487,-0.15663053813981578,0.21864029992593823,-0.09902407857630029,0.06669209675751737,0.21463904598192554,0.28772711427014874,-0.08747344704115599,0.025542088331978522,-0.2532045190526304,0.46619731045857155,0.011822444412583046,-0.0966422839351236,-0.0305729041248244,0.0,-0.2023764852554492,-0.04814130844649352,0.0746524800632383,0.05771065771557461,-0.21226184780765614,0.19284989005328618,0.12257784158301917,0.15650817931708688,0.39294987985759566,0.07275147603512237,-0.11027057466858355,-0.369032419873986,0.39693929416915896,0.17595829919399603,-0.048851739310385674,0.20604166399946747,-0.051831553973920294,0.33116704507356726,0.5843155166191701,0.4346539719790077,1.0,0.028411976951680743,0.34972869174497173,-0.14110966268482744,0.1560947416390409,0.2318610584886344,-0.0416710176505055,0.444854252689287,-0.15158150570479084,-0.4225479472505223,0.5944057723119566,0.09592878342015357,-0.309609095291645,-0.06904956771410316,0.11598922236517448,0.5352442992348799,-0.14135538316120774,0.012574075991710896,0.33854551354140744,-0.038445854659771184,0.1533372626044471,0.2338885007481748,-0.12585625291465602,-0.17254046803118422,-0.12059474003257831,0.09334841750471469,0.37486986616041673,-0.1510807875589445,-0.21507632855157677,0.21980943058733765,-0.045199447641999485,0.2567896979642216,0.2086340457858068,0.39068958891519684,0.3569942719754596,0.4979267551281409,-0.17878800221350594,-0.05873324144059915,-0.14628617510018524,-0.2321240472694428,0.017780172662662304,0.40718645479272564,-0.2742778448998315,-0.3304659038775817,0.4376562199165078
Thal_PuM_R,0.08025582791032404,0.4118796361971936,0.5528215384529716,0.1788528622051258,-0.3251915208214519,-0.13912408962835968,0.3393624623958694,-0.17115687251401035,0.6586328668722224,-0.04026775219725548,0.03274746706701585,0.42167460338117924,0.6382179729495149,0.5058686045905418,0.6218713666282604,0.454859225929884,0.5755842259451357,0.00501502079718101,0.4703674916754306,-0.11751408314709477,0.559225743145122,0.2930334221583969,0.5718136024631987,0.22478603970750247,0.665037006874084,0.05637216781914444,0.45172994913703335,0.33542635292736256,0.12932500768666746,0.6208770419104456,0.21762287373312386,0.580673380625941,0.3176751056651848,0.29862290059086793,0.0,0.47193597828318373,0.3525707265157448,-0.06550807054500771,0.32363632456494273,0.05457722386084818,0.8124652690483459,0.4666598165213374,0.7578216131765046,0.07427686455689884,-0.07167124690879709,0.13263316955078,0.5448108766594705,-0.2869786183389844,0.6165040638914637,0.557795973417622,0.7534178990300369,0.4946852472395925,-0.14067748150122944,-0.2495920302228257,0.40475528047615195,0.028411976951680743,1.0,0.6001802238438994,0.2729574408711841,0.6708337360798432,0.6804213720215562,0.37809366452233784,-0.2889547432141804,-0.1334148681073978,0.6115759756254072,-0.199048526981641,0.3393059217238767,0.7056777397681784,-0.04911234697815208,0.6869920861594747,0.0782449069921134,0.6738559598867465,0.4728284534610416,0.545525544306121,-0.10109220919978272,0.4472305372923442,0.4959024813410094,0.23802128143243673,0.1286560991523514,0.30700038836136245,0.8237003980688176,0.21039412624343257,0.49996649511679475,0.6631485420980376,0.5329061477837442,0.057130984631849895,-0.2113709802552065,0.7390391075938894,0.4487975416203897,-0.28648835335761347,0.38363834740778224,0.48231974575911907,0.734213411454458,0.6060569900990718,0.46524419160649655,0.6747461876735491,0.3940027668426294,0.37842554917233673,0.5365782305373344,-0.10233634550237652
Thal_VA_L,-0.06590793805878141,0.29061157392839576,0.34938553785346793,0.29499865234913686,-0.11107254519562643,-0.04397947633429865,0.42637232018987803,-0.009483404871144411,0.6023465221239735,0.09787072314563479,0.3049580317687864,0.5284250735077098,0.838174439323244,0.4588444891718878,0.42932994501283755,0.31767772643337705,0.7515714570020043,0.03546476317845617,0.5521576544359584,-0.0012150292269597878,0.6574932664306976,0.21008211762899684,0.7042987476247335,0.10337911263193773,0.701424693060099,0.24532108753396983,0.6074446392461188,0.38098892873912776,0.09436952242635441,0.2167837195021651,0.4424169581870346,0.4248379418553564,0.04625137911333303,0.1911173619746496,0.0,0.4312546053471778,0.14521179592848282,0.0575564802383732,0.49292429045849073,0.0573345539493744,0.5703443581805957,0.631159621087491,0.6325202861607524,0.19206188674490232,-0.04412232672634487,0.29441719763448,0.18932283595744764,0.12299311990085961,0.6538995696848818,0.4598957970579637,0.7699366335429455,0.5107401611500357,-0.03828279091447899,0.13747389477280977,0.7799537139344752,0.34972869174497173,0.6001802238438994,1.0,0.23856085974575317,0.7196263965462529,0.7149075894955379,0.20623151559822936,0.10076655051103506,0.11130464325217777,0.32923928020061,0.05810222717118474,0.3198922376095754,0.5160149237917451,0.08355824618578811,0.6214846747408126,0.28428254470039094,0.5496403274702854,0.6674109736354941,0.6414769767452159,0.04156412826786154,0.5696677350394459,0.6769231313709099,0.06313454579962961,0.013101130175167107,0.2284299885672485,0.5647496370835706,0.15825607303606407,0.3606669055285836,0.2775275602589251,0.6732720040817975,0.15290247823486575,-0.12916850116045525,0.7417196617117093,0.5837868368541295,0.053131702051681544,0.7532271474756288,0.5177172740719255,0.6673421765098914,0.5664532344078946,0.45869948975779673,0.5716704256765659,0.5887825060931451,0.3278767456681994,0.42480757473876496,0.28510389045452805
Parietal_Sup_L,0.19595235353064971,0.6349755356139369,0.5899506151196138,0.5295885379045346,-0.3961701066496384,-0.2862784863914638,-0.038106969407248614,-0.18005194267706218,0.4826180621280318,-0.326959816736713,0.012683469649673837,0.4576709664150463,0.15122689053997204,0.5089842584247062,0.07897147810031514,-0.027083566317377936,0.20136404985592396,0.09709475100965882,0.04083137929036499,0.019854246852469216,0.19588363946459939,0.23651882005195993,0.2301578183321707,0.17932192006472963,0.24304883564164811,0.11038420657077501,0.05460705451323613,0.5259741512739017,-0.20908155491182934,0.2715071820833646,0.1649639102686762,0.0012860082816162435,-0.2530299199185193,-0.07758944603317103,0.0,0.5301602554991365,-0.044083876650764846,0.14219069914778268,0.18932443891049053,-0.11368224325162227,0.27569238640952703,0.12550077061294165,0.1424838204315404,-0.06562822361293905,0.056578793568401946,0.37750598967785726,0.061446459412716425,0.03763260272695744,0.3696617862915203,0.12636102319125095,0.14851276566299543,0.17066034417715217,-0.12346921272307722,-0.12071240506987328,0.19046546619417581,-0.14110966268482744,0.2729574408711841,0.23856085974575317,1.0,0.23902505699904297,0.20740509318242673,0.2574515061934038,-0.08551086648067543,0.07365142578959501,0.41506581220018735,-0.3376688964144632,-0.062309650310474585,0.4477374764807889,-0.04563349285602426,0.13994300538107038,-0.14071877223951532,0.35786030467878926,0.27987766865000496,0.10948712933878764,-0.02872123610098348,0.08525490625141655,0.27830538220692697,-0.08914969453303394,0.03953349591209765,-0.04619843295907223,0.2634856843494796,-0.06940059781623618,0.580973356408032,0.13708377117324622,0.3287680437900153,0.33845712955028107,-0.5596841467238421,0.2924398785424778,0.03264746844055747,-0.09420554784441022,0.09656055227764687,0.3555194229777611,0.3504474577913418,0.33475781991336334,0.4025495816205135,0.22703406335885531,0.07527668907739368,0.554267015174089,0.24598318629393745,-0.19012010259056275
Cingulate_Mid_R,0.0007038649964074049,0.2550182587188022,0.37973773854669585,0.17122326793835088,-0.01664816800721184,0.04010816010540883,0.7093978705011497,-0.011049159849015366,0.5436050192583248,0.24603399869779358,0.4842510974698521,0.521111257009258,0.7595635099977364,0.40972646036219657,0.6788043261865669,0.48712030875369694,0.8056057894885098,0.01944740024781,0.7344105715603995,-0.00981640526624967,0.800543926378967,0.05668044951253064,0.839578489401359,0.23708710063785934,0.8733220934316628,0.07411885232312841,0.626565959737736,0.2655008444179714,0.3496687906521115,0.4388893977109085,0.42158902590974423,0.656872232628098,0.3183776188776721,0.39143693735174256,0.0,0.3381334626940604,0.45676003196343035,0.12120563086327904,0.6399299125036316,0.07307682407861583,0.688947108526223,0.7942758415695665,0.6735115784964687,0.35983709217330523,0.06866811572380062,0.1666081617751987,0.48694704430310926,0.08684296108845978,0.5228927013068612,0.7011992539215789,0.6696380165197818,0.6156278663650705,-0.025218830782955438,0.12417502913452166,0.526149698829592,0.1560947416390409,0.6708337360798432,0.7196263965462529,0.23902505699904297,1.0,0.9698256538456207,0.3757680454151617,0.024386897571606867,-0.09549266052830904,0.3831420318423973,0.058003026236056104,0.607583402401877,0.5869264175703021,-0.07186539246777095,0.7776348231816014,0.3125709708992779,0.43662916861799017,0.6490926580172857,0.7951259628459336,-0.020921093033405665,0.7527222667367072,0.6255983725587321,0.3417909741154124,0.14872260124187786,0.36289739085106876,0.45880982360495376,0.4214049365905585,0.3027688276155264,0.6829643577987152,0.7330446715522928,0.059099644094479285,-0.06348241542642297,0.5362948857627124,0.800143968287749,0.008270853638431221,0.7496960249456482,0.6897480531139156,0.7871904767069504,0.6231308256622633,0.4968328734814045,0.8306061728886733,0.7931426706559059,0.21806042518972968,0.6164790945104363,0.15925335266493953
Cingulate_Mid_L,-0.006758554772125433,0.2216913677085051,0.3521124326689032,0.2052015661472515,0.039934177368432126,0.09154951401597343,0.7061890539759174,0.024193000508330727,0.5108530812616545,0.2687975976037859,0.5495807296682481,0.43202346376421463,0.750105751043055,0.43667162451618696,0.6624689012768811,0.5296498632061603,0.8265499703161615,0.02795790073968872,0.7037358648627084,0.010909946448330278,0.7726087709387561,0.042199447617888214,0.8377671344025309,0.1756084418522822,0.8590562387887031,0.10531951535619938,0.6663655766741449,0.2728044368055937,0.2880970714500783,0.459254628734399,0.5231946209034588,0.6427305521886497,0.36561914202694545,0.4383329439045117,0.0,0.3303056559540338,0.42139769478118383,0.07736152773397084,0.5881906931488196,-0.017004916109250905,0.7372841147763358,0.771807398972216,0.7072805466009094,0.4131139172209758,-0.001437094578077527,0.08270457564792913,0.46543216834790885,0.057287689978129046,0.5397181297704222,0.6876375331359075,0.630578394335586,0.49708648764878993,0.035198919658727054,0.1312340543002358,0.5349702633135324,0.2318610584886344,0.6804213720215562,0.7149075894955379,0.20740509318242673,0.9698256538456207,1.0,0.4139504338506068,0.0671799378825729,-0.17452466998122276,0.33882698051271326,0.12381834298293831,0.5664571259132096,0.5326926903745881,-0.09082005618647652,0.7568756853831906,0.3735098741737488,0.4098811087770137,0.6086231597931614,0.810122888160161,-0.03492648689325279,0.7245932434310465,0.6824348693946671,0.358415782881229,0.0726589840770828,0.3869423251322207,0.4514165848719367,0.4543397073051742,0.30876761405469266,0.6560122976156063,0.7661920471376007,0.04981520001522556,-0.04050467345717564,0.5119618310954417,0.8463779860536913,-0.03511592813989876,0.7519888461980501,0.6245184420109534,0.7578898704337571,0.5769639229307858,0.42905888242427465,0.7999031817653925,0.8258342309706589,0.18424511320862688,0.5343322156075457,0.1709906702528851
Frontal_Med_Orb_R,0.05658310902321886,0.3610723425030473,0.4584217924700491,0.33725914095308607,-0.2747905896628159,0.04334716298303699,0.1176737921989386,0.12284795581271865,0.41887582308480314,-0.07826461692769068,0.16726659911673816,0.11817364492423237,0.28698334657670677,0.41394805228597825,0.4009974845299183,0.31626652433023017,0.23787509210800095,0.05444105309213399,0.04590684947399127,0.12920750966765635,0.12369195709664706,0.14025111988489525,0.45417770447923617,-0.12777519089352654,0.445623156026235,0.27579579798065473,0.18875051013732438,0.26965471652458806,-0.02904934911208899,0.5753011060550566,0.2650777746370463,0.4346035615019688,0.30510995791515855,0.33344108360096153,0.0,0.3769150699771057,0.07742104049120953,-0.12032252823942012,0.21815681265406028,-0.29101615815980325,0.35198899247446963,0.2921489849744205,0.3697410402526428,0.14703659014616594,-0.3079266278031575,-0.02676166552811797,0.39859159120097987,-0.0031832039999802088,0.2588927688613576,0.37309251273609206,0.21654142425729403,-0.11155174448397964,0.06297652837691065,-0.03689122216079484,0.03412809814512633,-0.0416710176505055,0.37809366452233784,0.20623151559822936,0.2574515061934038,0.3757680454151617,0.4139504338506068,1.0,-0.1028147271712211,-0.29382758555604943,0.40179906861813836,0.003618768831293944,0.1303949876233585,0.38255671027005594,-0.12054040357480543,0.3925343405639922,0.1344936782180108,0.0882384707078328,0.25346731931417765,0.18296083030263965,-0.13455386875565695,0.14251902682960024,0.31965203250023444,0.27070499586534985,-0.13781311918120467,0.21046994354089218,0.1328177302722435,0.1879440785006873,0.4873591412878431,0.45079416144595613,0.4236193167713823,0.1466493156652047,-0.260702873711403,0.05071032519817768,0.3160837239748275,-0.1747150267949066,0.2528938451958848,0.32509730456192304,0.4591917971126164,0.33868790956371847,0.4026022534769339,0.456267844350136,0.2651334148073816,0.21560772976258114,0.2919366547260612,-0.2109513207564678
Cerebellum_6_L,-0.019895346216800048,-0.3389790200739109,-0.3202674185869086,-0.027572184295800866,0.3763074401406372,0.29786865716363586,0.21329242842913992,0.3458390625109896,-0.25458829783055303,0.3889813159628818,0.3532599622866173,-0.21542066102300803,0.14992972679675692,-0.1357208714259459,-0.13681744363824128,0.07862132592102052,0.0946826253344528,-0.008410251271324042,0.1812025943492359,0.11188754785027827,0.07053315715370735,-0.16437539990845765,0.055457747349035205,-0.09355020043093143,0.029178830570168898,0.22659984438005012,0.12172757648277055,-0.06077713279208559,0.15590367226728938,-0.2038926636560526,0.28434884181349196,-0.05730636820091333,-0.3302054905490706,-0.06392012880183376,0.0,-0.2191262102073822,0.02020757259279184,0.20991679865191215,0.05523570046825157,-0.15357530989913276,-0.21027974722697002,0.12914756805797434,-0.1294835606399051,0.23412756225260126,-0.03549257282384559,-0.08912399725795876,-0.2990073277875166,0.39785871679986984,-0.021488527405228455,-0.047919703127427236,-0.14704830381376888,-0.12932803508044813,0.2009364008431102,0.5168664961522272,0.228222166188842,0.444854252689287,-0.2889547432141804,0.10076655051103506,-0.08551086648067543,0.024386897571606867,0.0671799378825729,-0.1028147271712211,1.0,0.025606268348763662,-0.4090749281969492,0.49253572084428765,0.03247176561317828,-0.3370390756391101,0.0443551615389536,-0.032591360277851984,0.4239452977346385,-0.2268141721955342,0.06646477261852368,0.13374127996459345,-0.10685650264136896,0.16418628839125815,0.1506035760540782,-0.10069387037335248,0.018328201732564723,-0.07483989136486498,-0.1480320148191057,0.159541700088414,-0.24418246758730022,-0.259236138446874,0.08028345559646606,-0.15845830830270605,0.3075316553801589,-0.08659576981211026,0.227658780030583,0.4784735667425283,0.3524398499429971,-0.0778786902939723,-0.13217013448430268,-0.24810537701564322,-0.23147852332300448,-0.04878102812359054,0.2415787102739569,-0.2445567968071715,-0.24739448820433363,0.47252193469844395
OFClat_R,0.01431315583931386,0.17613640119266033,0.07051567026094448,-0.136181717313475,-0.2190857123694383,-0.06081478113246637,0.09905842690919409,-0.3980311074743481,0.2691680135560704,-0.45394413110276455,-0.48472142697336756,0.2958355099409073,-0.09766959005212261,-0.1318376387416834,0.13532032776952355,-0.739107893020236,-0.038641982977701335,-0.1329108725105743,0.11048909587904218,-0.23581179845086728,0.19752398854893657,0.2587794103454716,-0.025673123203314448,0.34240873490950136,-0.08926533033494659,0.09394705470872515,-0.3526533920139066,0.06752272232251931,0.28711022942978676,-0.3602605099099438,-0.369122722367945,-0.267573486151994,-0.24403937759801156,-0.07520810654487832,0.0,0.1169830848076469,0.07074957402983809,0.18792915911207472,0.4181971731024633,0.7104059667588313,-0.2720699109887745,0.18520022921522689,-0.20938585835774048,-0.6275695609455665,-0.21248366633130755,0.6399974346291449,0.1212325502488381,0.23342606243519526,0.2638634872824176,0.0903052448344599,0.055018905178022874,0.283166256787556,-0.2986191357073406,-0.054564250527464345,0.08760160085271974,-0.15158150570479084,-0.1334148681073978,0.11130464325217777,0.07365142578959501,-0.09549266052830904,-0.17452466998122276,-0.29382758555604943,0.025606268348763662,1.0,0.18509361117905504,-0.3231575506069447,0.14932139276164935,0.29728866382173563,0.11951709590333154,0.05009662379328721,-0.492947115148034,0.1644574640316727,0.4502628734786082,-0.2526081051510124,0.11299841085641849,0.27051153015755997,-0.07881031413651636,0.172740652836054,0.5107592685641362,0.17774872226508492,0.15700891537992667,-0.3886784012946755,0.008238756003855405,-0.17590343714163958,-0.22419850668170163,-0.07490175712868764,-0.25690315794055607,0.2184519020117358,-0.33069086973453865,0.14567013938961615,-0.042991433088391186,0.3103628911459973,0.10036847531108585,0.10270104013157821,0.1597241141906342,-0.018181864131032836,-0.3401459778276853,0.4541080339583543,0.40619477863891645,0.45724219859331294
