,Insula_L,VTA_L,Temporal_Inf_R,Parietal_Inf_L,Pallidum_R,SN_pr_L,Thal_LP_R,Frontal_Mid_2_L,Cerebellum_6_R,Calcarine_R,Frontal_Inf_Oper_L,Occipital_Inf_R,ACC_pre_R,SN_pc_R,ACC_sub_L,Thal_AV_L,SN_pc_L,Pallidum_L,Lingual_L,Thal_MDm_R,Putamen_R,Thal_PuA_L,Temporal_Inf_L,Cerebellum_8_L,Calcarine_L,Temporal_Pole_Mid_L,Cerebellum_3_R,Thal_LGN_L,Cuneus_R,Cingulate_Mid_R,Lingual_R,Temporal_Mid_L,Cerebellum_9_R,Thal_PuA_R,Thal_AV_R,Fusiform_L,Cerebellum_3_L,Vermis_4_5,ParaHippocampal_R,Thal_IL_L,Frontal_Sup_2_L,Frontal_Sup_Medial_L,OFCpost_L,Vermis_3,Thal_VPL_R,Cerebellum_Crus1_R,Thal_LP_L,Cerebellum_8_R,OFCmed_R,OFClat_R,Cingulate_Post_L,Frontal_Inf_Tri_L,Thal_PuL_L,Occipital_Sup_R,Thal_MGN_L,Parietal_Sup_R,SupraMarginal_L,Fusiform_R,Precuneus_R,Frontal_Inf_Orb_2_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Cerebellum_9_L,Insula_R,Paracentral_Lobule_R,OFCant_L,Thal_LGN_R,Thal_PuI_L,Parietal_Sup_L,LC_L,Olfactory_R,Temporal_Sup_L,Occipital_Inf_L,Amygdala_L,Rectus_L,Cerebellum_10_R,Temporal_Mid_R,Supp_Motor_Area_R,Occipital_Mid_R,Thal_IL_R,Rolandic_Oper_R,Rolandic_Oper_L,Rectus_R,Red_N_R,SN_pr_R,OFCmed_L,Amygdala_R,Cerebellum_Crus2_L,Thal_VPL_L,Occipital_Sup_L,Heschl_L,Cingulate_Post_R,Olfactory_L,Paracentral_Lobule_L,Cerebellum_4_5_R,Cerebellum_Crus2_R,ACC_pre_L,Vermis_1_2,Heschl_R,Precuneus_L,Cerebellum_4_5_L,Cerebellum_7b_R,Vermis_8,Thal_MGN_R,N_Acc_L,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Raphe_M,Hippocampus_L,Vermis_7,Frontal_Sup_Medial_R,SupraMarginal_R,Thal_PuI_R,Temporal_Pole_Sup_R,OFClat_L,Precentral_R,Hippocampus_R,Cerebellum_6_L,Frontal_Mid_2_R,Postcentral_R,Thal_VA_R,OFCant_R,Cerebellum_Crus1_L,Caudate_R,Thal_MDl_R,N_Acc_R,Caudate_L,Frontal_Inf_Tri_R,Red_N_L,Frontal_Med_Orb_R,Vermis_6,Parietal_Inf_R,ACC_sup_R,Thal_MDl_L,Temporal_Pole_Mid_R
Cerebellum_3_R,0.5487565856160894,0.3054908206674892,0.4165991809166648,-0.04755456460670767,0.07577954571261024,0.5534186393303062,0.06411369705041853,0.30638999922378607,0.15406062450774247,-0.1331656053646866,0.23146064995238505,-0.18873939699317774,0.1312815686806632,0.3594139690990974,0.1993037400273877,-0.11404256691964029,0.4611194141208091,0.22589989414499628,0.23989348515461956,0.09239849590540476,0.29077669400724665,0.17874963561898904,0.4365868764044671,-0.14607819572905717,0.05013759627388565,0.12665722617957745,1.0,0.2514491381623169,0.0835989700499371,0.14764469404193564,0.2969192399249123,-0.16651988420356567,0.14520115389388294,-0.029013453861382266,0.07709916231273782,0.38212842529141355,0.14462523712562544,0.35253765180908053,0.6928564943573593,0.2756831121728731,0.42661482291062275,0.23639203445808563,0.22071561397311393,0.6874876794491517,0.06940121138310072,-0.018438105541217033,0.5130303282839673,-0.01739640916114154,0.10639544291363405,0.30056021863218746,0.1526323376454674,0.23047135310814035,-0.05565203943445091,0.023249096967236458,0.0861383574970864,0.026477460372982754,0.0031714941216618793,0.5436864920723035,0.04114323039618182,0.2024673376914743,0.21990070214745344,-0.11229232338729421,-0.053905050134517865,0.45388597062118763,0.11125457757586313,0.14158964829346296,0.44644899969642626,0.09878714735665022,0.03088045574098506,0.06479993942476107,0.4168065262342494,-0.02186444222981888,0.005620187502599676,0.44352948559898375,0.23333806649514235,-0.1967312956437011,0.4127576175656591,0.10000969983660944,-0.05641012007458377,-0.1522158980663557,0.4785907367059152,0.1968446298698729,0.19312667293437463,0.33934676909755174,0.08182277221710119,0.17127333565173597,0.6908644110910661,-0.01351179073206763,0.04312295925050435,-0.10328214344563756,-0.029552204322377644,0.3535764108355885,0.38537662106357673,-0.017216419863253767,0.6645679221928472,0.007140843069863421,0.22317703473557302,0.6260008772253933,0.6539232771885282,0.10098956290794953,0.3820759160379517,-0.010900921175473664,-0.16414727754819988,0.20353914070403328,0.31669645066050806,0.6668531523462945,0.42187463238036665,0.584440066329439,0.6490607583628145,0.020623845609656705,0.23677638649089816,0.1575480307200689,0.2557168022375101,0.4216232532828977,-0.034581948474379696,0.04650335951709447,0.6333180161241638,-0.1182599703048079,0.6174326505442267,0.015569558855388622,0.03020151156817938,0.21949729080659755,-0.01195737108862941,0.4444427153314188,-0.034654123797569394,0.30073718626915286,0.4108461682752778,0.5288598353979369,0.46196597197785677,0.22217674301992293,-0.17128252282773093,-0.033279995455717554,0.24901112049342064,-0.053833673810857546,0.2632098893581133
Thal_LGN_L,0.3194086453318462,0.2409809809735264,0.030446011307296152,0.294555397240153,0.0752527453230729,0.3125681752360433,0.2694037996871972,-0.025708317224713655,0.0285305062312635,-0.23638555215701398,0.3235709478962205,-0.3122094379532541,0.17663154716756413,-0.12815205341627262,0.1117486896835507,0.0811037543188066,0.16741903824263699,0.0533930360115198,-0.03460442181328157,0.2742852768565327,0.2742366922101524,0.39326768953701735,-0.06953057037764596,-0.042467838008595424,0.10916538815484746,-0.24794136672076386,0.2514491381623169,1.0,0.24129784147268798,-0.05706304426490637,-0.18030388864200625,-0.31149764387341145,-0.2389410760924809,0.19057218238270454,-0.02306439725526462,0.015104944612950368,0.022209632312614167,-0.013665748746929473,0.28784955292581216,0.453064560143653,0.1586340874859694,0.0757215195312838,0.3963884702860781,0.06706673621784134,0.06511156527221902,0.2652872817302417,0.16273896424027787,-0.22308019870887794,-0.09541824762261998,0.23103576280888097,-0.15556267398351506,0.04340134672036415,0.09686949321997027,0.3783558570419848,0.06964626269539702,-0.285372447746023,0.18608278333128342,0.23982248595188577,-0.3201738518689225,0.06142106842808959,-0.10186647324052107,-0.19232308000713916,-0.1954528147855994,0.36611940269597804,0.18138376745787266,0.13518028662913428,0.19491658061364572,0.1657819091350098,0.10249540682217294,-0.23113244054314086,0.22670294717393008,-0.12565179266977372,0.07149623829154297,-0.03897705265952143,0.05279447303418171,0.17869749093746778,0.05668580097682926,-0.18733618444450306,-0.2521455900879674,0.06995544749109384,0.04167569313678403,0.051706053057140856,0.03768385123045651,0.3057268786725404,0.0847468524962802,0.0019691523071295623,0.2764033058669853,0.13750739668055767,-0.058285050584635414,0.40340892072636253,0.062333431411988965,-0.0603105646842699,0.15200126565970268,0.07178365051575457,0.08846592306139286,0.19797278907396346,0.1655968732496619,-0.13174697193170132,0.23451607704939298,-0.11156313527602368,-0.08114287007947078,-0.03740643754467946,-0.34247439576022604,0.021831048901517085,0.09429231637400108,0.22071294918017847,0.21120537724846775,0.11718008860160949,0.23860515948417335,0.34400287162305837,0.09486818125691661,-0.1019473247726382,0.10847041662841647,0.1569575355924798,-0.15350185240468928,-0.1757512111210675,0.12971286496529813,-0.17420259438791316,0.09045574924605024,-0.06304006043700879,-0.02152725539184091,0.08298410197724948,-0.05827833403484814,0.19972821656826734,0.16239246749684633,0.22221317767574095,0.33465436858087416,0.23893876605782088,-0.0750023226997905,0.08192280633570045,-0.026092212542548805,0.2929679530479402,0.32023157461346446,0.21276085615122955,-0.030130042913015336
Cuneus_R,-0.06954004040874708,0.08729994604069743,0.01218735552342758,0.3431323433384513,0.03181823157393738,0.016402926240131614,0.19702949022460023,-0.24361702884892686,0.05940238330213005,-0.15494926494039563,0.15044127150624603,0.017773114581156293,0.14296018104668912,-0.10908014093098248,-0.04231778813746273,0.09517724239384066,0.0035879822287869694,-0.0020321493775961944,-0.056078734695926384,0.030409381703875426,0.2547542860798864,0.10428813112807642,-0.10874590853705425,-0.06521730128310474,-0.017825065054395368,-0.16133421773657183,0.0835989700499371,0.24129784147268798,1.0,-0.22790028032825432,-0.1297797992623545,-0.19878297173300555,-0.2578192875990685,0.21594359774291294,-0.27147382028450606,-0.05972233324167462,-0.04293349601365701,-0.07217814806838753,-0.04262256079283333,0.4268838847200827,-0.09850579161452842,-0.03019516455584321,0.21913594871683004,-0.04833332817783742,-0.009217729654289984,0.3259021010927664,-0.08097846627403177,0.016293942814902117,-0.0894533582106322,0.08136916896754474,-0.21919862303257726,-0.13648752882882093,-0.026455676636973197,0.4426968308866002,-0.16795595179616668,-0.36134151191093616,-0.1530968429069358,-0.0007860838067074185,-0.3600189268912814,-0.11375006799519062,-0.18499918392957496,-0.09581084127500981,0.11585526995630137,0.014367684783048954,-0.06431995015981158,0.15082733344785446,0.11687690146266141,0.13123472106722897,-0.1369572649474187,-0.12607751114738705,0.013100168915367154,-0.21084566310906164,-0.08611654348788329,-0.17654939316670779,-0.03193901557366089,0.2284037192218663,-0.0024509677910286376,-0.3263187118046995,-0.20995419592848494,0.1251459070362526,-0.16887688661151462,-0.15713930914506286,-0.02760676816069054,0.10138631687812885,-0.12669519797951465,-0.04705039620222013,0.04244548633340039,-0.0061994338396835725,-0.031776738968740885,0.3275953106268486,0.05847696555435287,-0.2427081174825751,0.02853045003290025,-0.17500845229392248,-0.03617401217635863,0.4382221781531999,0.024237024121996707,-0.14480393801758407,-0.005245806327835277,-0.22765331901290747,-0.11939580252590086,0.11733081572616812,-0.1664634090166027,0.03299734769998013,0.024414188225255946,-0.05505387923615568,-0.15191084464494028,-0.003426932826107875,-0.04045456674598143,0.28080065687629613,0.06544550500101469,-0.18504338251104072,-0.04647065998167696,-0.02655450760037884,-0.07934687771317459,-0.12212547975663328,0.01809014408999849,0.09325847143728545,-0.06704320935528679,-0.20446719073412917,0.08126597968635431,0.015338249121815641,-0.11556042085612785,0.07233308734454308,0.0082235276947996,0.004913430010627893,0.07088754873426503,-0.04361713038996753,-0.207339734343356,0.04117373675653142,0.30943558586878916,0.36938801528908766,0.018396397729757756,0.02541116131731006,-0.15467094873766674
Cingulate_Mid_R,0.11123989352091133,-0.0021462242839850824,0.1946114193747138,-0.10233703549535662,0.3185199689914455,0.26544341199747384,0.1245798011428555,0.26592272418997126,0.021609036746781156,0.4748066677900961,0.13192533625760014,0.09163799117371786,0.009987030509209965,0.1657259323222504,0.07094007322553636,0.2759981960588945,-0.0006532404863407071,0.14562160079627978,0.35367986209357916,0.030603513185822554,-0.21861384308154325,0.0810043843594544,0.14993815645906072,0.16357252878840392,0.44551218412620497,-0.05424732754477615,0.14764469404193564,-0.05706304426490637,-0.22790028032825432,1.0,0.34910991463811225,0.059612186293685046,0.21937068356557948,-0.23099391862476196,-0.05008087505122132,0.26419115827330397,0.36467982974626734,0.32490447075026424,0.20457175526846128,-0.11272364929356896,0.18943371504129847,0.21555452249707063,0.04038696227448473,0.16465794400318426,-0.10318431926293749,-0.11854004002822711,0.19061078278088545,0.06476832521175026,-0.09960083174287472,-0.17525395189101958,0.6235885339638975,0.06445168074045175,-0.0241850532950645,-0.22563335518160252,0.1046959943679585,0.1608262082927421,0.35760956724438836,0.23375997793066344,0.5117417400250948,-0.0335371534771595,0.8230481449595819,-0.22596914699132697,-0.15496130713205458,0.0574055945365342,0.3048760830427073,-0.387355251737621,0.008813438289795845,0.016877728434615245,0.1785359332611373,0.028047325849347254,-0.05269597982159543,0.09206630169971332,-0.00879185496466075,0.21667153141111253,-0.1087715840174109,-0.01793387227589666,0.14028916873408648,0.67882643209786,0.28453106179724624,-0.024531997676105408,0.19058238774668199,0.48175633767249326,-0.1564315081966069,-0.08947712542481734,0.508246135038442,-0.07476777567999646,0.2394075529301973,0.28825235947456856,-0.15981820150724693,-0.04009820697924287,0.11252604121615264,0.3522644503018158,-0.21461244121072748,0.6168718541978594,0.19968856646850738,-0.16814782103151604,0.10804894211288425,0.058854993698133524,0.23513996065453288,0.4918540551117441,0.2764137047314932,-0.09288076902518094,0.11683361067750249,-0.07202827551375394,0.051910985082821555,0.22814914981591913,-0.054207451826684586,0.14508496219470943,0.22548133748549268,0.0515565253941768,-0.02464288419600918,0.42402666658214005,0.28812677408872567,-0.09958990700083253,-0.16344804656447287,0.6025863008555515,-0.08162630857252251,0.1300873200451767,0.40561529668513857,0.5744338847968217,0.015014626298702849,-0.32188150865953147,0.16397874022636547,0.06343201862850542,0.04347996121470071,0.29459407120351633,0.16276678515971024,0.16562008842578527,0.11217871882336913,-0.3589455177971811,-0.1943437087684185,0.01635845523678995,0.23434223486953276,0.13027494988585567,-0.11973058266763607
Lingual_R,0.22121266985428578,0.4493694587901694,0.23539926344569595,-0.02696560256772643,0.2540782844416864,0.40506038574410663,0.3675976531152399,0.15685034296348999,0.565235434665758,0.728952135726218,-0.0748760296545783,0.17420554255944498,-0.07343424919139803,-0.01091457639544187,-0.35198923542733246,0.4172062756561716,0.33943662790248785,-0.012405803027733597,0.7300608500260972,0.08708107500658487,0.08198486826498103,-0.07471989142324025,0.4190735324840243,0.3542401324117527,0.528540823400628,-0.24124989842144895,0.2969192399249123,-0.18030388864200625,-0.1297797992623545,0.34910991463811225,1.0,0.21663825609910795,0.15462965791951502,-0.008265995542753536,-0.10306375383249351,0.45040112069315347,0.2659102626604476,0.8310468266806011,0.40321271611814347,-0.22822661530106222,0.21249112623133307,0.07468367093483208,0.21899304725997734,0.5076827778288259,0.2601264748738619,0.09866380336468455,0.042978864968147325,0.16779158743927083,0.028658771154342073,0.1494569365712945,0.6126202647341045,-0.06994179822938221,0.005615370562923507,-0.3485064518935379,-0.2734802288177669,0.2223054222987058,0.08398264466630366,0.40047233199842813,0.7923958434448148,0.1186804550616554,0.5041803791111751,0.09403376417815827,-0.1155616023393427,0.23132776829558913,0.28812276648029833,0.18770341624735254,0.21179654590809488,0.10657710000162132,0.06133009891764824,0.1508476242065025,-0.05006365845795844,0.44859571645742813,-0.04550006803882447,0.31613332542031125,-0.14317609630016573,-0.18538631678381398,0.46479997737495893,0.40838159353913733,0.3266172970330509,-0.023458998840929304,0.14971564874777654,0.3878730748941426,-0.20472696991443298,0.017286214511627377,0.5131015219692385,-0.26832532721229907,0.16660195659857174,0.17864940977457713,0.005068387074544095,-0.0892889611991509,0.22925098379765488,0.33310211277772045,0.29491441723639444,0.35806188354166707,0.6190337596855459,-0.30595622281458956,0.03424618403312077,0.41211300297985504,0.2540428281212763,0.7180228447894551,0.7152398675904129,-0.32230164551120916,0.3067651820942831,0.27731916656318806,0.4129398810117032,0.24519704252779886,0.3682368745579579,0.29274988779412203,0.31578749903565095,-0.07361547807700593,-0.20301747921706176,0.36097383548722084,0.35432514418029426,0.07845699408977158,0.046847840393263784,0.09326139515089933,0.4140917808853947,0.5284690518661048,0.28714248621466076,0.2893522677257268,-0.12603122282737972,0.1314647186717989,0.0028889047775099586,0.1578771902207526,-0.011843419074035069,0.06102329036963928,-0.10676756557076547,0.1974983288930507,0.23776267091659484,-0.09992447933657418,0.10505038711047672,-0.007329616301223304,-0.08136528012425236,0.17587913553378384,-0.33681953867634584
Temporal_Mid_L,-0.06110038404964617,-0.03203137885600499,-0.14681120362272987,-0.30997869317172794,0.42168930780573216,-0.24549726358129503,0.018264721721892745,-0.05463951181858691,0.19038661413643818,0.311405868301483,-0.26347844726362746,0.17893218987532591,-0.19544031960099562,-0.17600191762600328,-0.14189328031367035,0.06386955993204799,-0.15277781947482952,0.1253254667214526,0.2534424338696302,0.07597487571706925,0.08021288708547536,-0.26502505527187104,0.029753094166514015,0.33055815475546746,0.15503477566564827,0.1448347608304661,-0.16651988420356567,-0.31149764387341145,-0.19878297173300555,0.059612186293685046,0.21663825609910795,1.0,0.30227739300451656,-0.07160975035554995,0.1251579018002584,0.36010873920536934,0.1782667595080246,0.1256260219365096,-0.0400651078601991,-0.3372924662381381,-0.26434667138400253,0.4061669612191195,0.08355014476604038,0.005859904524569318,-0.016416077632716873,0.04716495264328095,-0.23716343029655768,0.2499311694909288,0.07452981340581366,-0.05725253516383037,0.1258210076758144,-0.0533107299297561,0.0784826962041658,-0.24648361174229594,0.05304773025337197,0.4346905264126612,-0.09139347238527823,0.035713632211452066,0.29614073082217535,0.09482249236816381,0.06888408394211204,0.7740391919290345,0.3478606506786732,0.05598982732680585,-0.24787849726612968,0.06035804149060014,-0.22152727208868994,0.12328970149264273,0.005989636679708164,0.35409828125739456,-0.15381137494961789,0.415162326125085,-0.11745728874678768,0.1329587098002647,-0.1065673345495676,0.10496570967985426,-0.021367387820347715,-0.23711792201943654,0.15473089090286885,-0.04723458008280239,-0.15757479610882483,-0.15803878561852172,-0.06306090962095899,-0.08320738851791658,0.07648871902306723,0.16762961015490335,-0.22823555043965257,0.050821352234542136,0.2725434880119294,-0.11195834345345665,-0.09387486071125703,-0.16950055237577127,0.0007161338449573094,-0.135461477301166,0.080347850536182,-0.11267565958351751,0.30196124914809247,0.14108926166276195,-0.23754544106843128,0.29646029658140516,0.4049718782061695,-0.04187334382284775,0.33188060890049526,0.0337476410517079,0.05380756437217451,-0.04908925433669817,-0.07182688755982641,-0.07519843858308052,-0.07135120817657999,-0.33604386396861136,-0.2206159977007767,-0.06149805416550676,-0.12830464575706788,-0.07045430906320524,0.5340499089660732,-0.1010690347760993,0.013562289263497708,0.5477368745375968,-0.10650010164486998,-0.09069951387245954,-0.0554516492133263,0.08736069676147545,0.22271918922099218,-0.05275092190819693,-0.005590241141548726,0.00945968810499218,0.04744203917199,-0.2072768646659995,0.06427561226128736,0.057137556763801396,0.22500725524161327,-0.34428961366819877,-0.18798161219198684,0.2226959962437343,-0.12839343406345657
Cerebellum_9_R,0.09059611197740586,-0.04499474743789544,0.044432466403644365,-0.39423680105164477,0.11912880127675406,-0.07814402382562473,-0.2172684520309524,0.2117291498347046,0.004455346745219101,0.03914276584363512,-0.1809905441270536,-0.011741861758455202,-0.01090739840172458,0.1219557127068064,0.2262193260346034,-0.2094240631527676,-0.03920424472324837,0.22739661769434738,0.009435822416463995,0.0967795973518984,-0.0987670630746633,-0.16412293394101254,0.16162033353274863,-0.10003477418667059,-0.06353355043100947,0.22556882338028084,0.14520115389388294,-0.2389410760924809,-0.2578192875990685,0.21937068356557948,0.15462965791951502,0.30227739300451656,1.0,-0.14207522555163338,0.3336794888905375,0.09480433084387194,0.11728277887360766,0.07270476820621284,0.15690305821045733,-0.306778289166503,0.20476324317207908,0.23366838351344146,-0.0022976656313806756,0.2128444698813576,0.10681083309285197,-0.22219096345581002,0.14955251946629627,0.0036552735684193655,0.24142950960819032,0.07744969821598875,0.0510477570712178,0.035961350548464985,0.11104727376106205,-0.26361840445031387,0.19406246491216825,0.44075947196783044,0.0860599097188539,0.18648619024686636,0.2287377783536896,0.12824356270819207,0.12285073591637766,0.22764256175042807,0.13325255878479977,0.09101295648401282,0.05048118199029621,0.001219505928808999,-0.04554784478462123,0.0445659020791514,0.20079352966327216,-0.01702268746562068,0.14901418247350026,0.14633437424788742,0.0115576148920162,0.29827713263415545,0.26856801965688576,-0.1472010141168556,-0.07598691295334915,0.19518592790516798,0.1820573202737786,-0.06062244929458786,0.022033642022092542,-0.07649381514751259,0.208027898427668,-0.016468139967111294,0.0951956980518292,0.20610337019118363,0.12985360866030005,-0.06731211916146201,0.04365439108451958,-0.36645302095471793,-0.031940379015965144,0.16027325263745937,0.14696624324101354,0.071957332912517,0.23236236042378355,-0.14484679977768147,0.2372092388510445,0.2976453903823602,0.0015732652968912155,0.09480804918107448,0.26853870326058804,0.07476540455714187,0.035044887915739426,0.04687402676345539,0.18235016325758072,0.2088596449851202,0.11546225686444513,0.09403023872600813,0.11227251600720972,-0.3319716857287749,0.07858358539393824,0.0539939608646657,0.08368274390629651,0.055199207274287024,0.2548866811848564,0.05077551701947776,0.125962950933986,0.029680052033063696,0.06054090434688856,0.0285551503155739,0.1447081216691758,0.13325300242020532,0.2319047520229625,0.14499010605734136,0.1370434294846137,0.20351166609167598,0.18044655936228632,-0.023704541970424684,0.3220057700847216,0.09663635047451621,-0.2125088208759366,-0.3960731324096222,0.09672413695383691,-0.015930062335885356,0.23824605306696353
Thal_PuA_R,0.046102019700993736,0.029121869112451255,0.05744914861516148,0.016276287049263174,0.003919185685194126,0.016587572475227425,0.21396119583287165,-0.2491894006337705,0.15768942706774314,-0.13262248633974244,-0.018741658426469618,-0.029229931359363404,0.10981203051861185,0.182453138757797,0.0036501530394704653,-0.049811966122760516,0.196344613934886,0.09753592610809242,-0.08539747221247454,0.4738497879147042,0.3030681718854959,0.14748343553603668,0.08111189418794766,-0.107037362720627,-0.1131137346786056,-0.07428259417568558,-0.029013453861382266,0.19057218238270454,0.21594359774291294,-0.23099391862476196,-0.008265995542753536,-0.07160975035554995,-0.14207522555163338,1.0,0.21687991315193564,-0.09559131679080862,-0.12343350861846598,-0.027225081831669388,0.09190975087001907,0.23396788190081433,0.12416124611289307,0.07784923012686451,0.24907185938298637,0.045284774388246365,0.6506517117290306,0.11360225203582562,-0.1809797042806811,0.060037199827707825,0.31898801872384447,0.07662634188859585,-0.1356478202480178,-0.05628078734289213,0.23705998913431273,0.13419484657295272,0.05384919823682778,-0.11599766870586313,-0.17596448807978876,0.08370887823923452,-0.16018122913549362,0.14751875988578184,-0.309660314884073,0.18697027166363758,0.21989138366128758,0.27359894853164773,-0.056836135124694195,0.14906244498589258,0.2855702065741511,0.24064183721963534,0.06289978076868795,-0.10606760899152835,0.2571228021479381,0.023796805137362327,-0.06400316007472409,-0.01881541948746346,0.11536986324400392,0.0808688078706384,0.12213193440934803,-0.24973354453166538,-0.2500142976889128,0.719029161968041,-0.31046356292864125,-0.34036931729061376,0.20756781089754575,0.40388011429726095,0.056493450098750175,0.2465677107344221,0.16481038387998811,-0.05560245428645015,0.2810712591578495,0.0962807382803806,0.11480893088531696,-0.2035492613931235,0.15303312197645816,-0.2753496246668976,0.09418743428861426,0.007872583305995657,0.1644407767134901,-0.0362756644698971,-0.21167497332970753,-0.12190478377697672,0.02272296854226719,0.016548711713370134,0.1171536305049989,0.4741346486299789,0.13342201402678913,0.0005141505293889797,0.10991292149962728,-0.10275689308125545,-0.016191846187838383,0.08836933708633983,0.22595624952524287,-0.4505456302410646,0.1532063740252972,0.28234235310540184,0.16229755803922602,-0.18265453617955793,0.2006683201414733,0.055341926273852614,-0.26534490588736775,-0.3953032694874287,0.32251598250826274,0.1884842312920305,0.011766669826849848,0.25027795359553734,0.6221222074774216,0.0009148097807331917,0.05239755789066451,0.0027673516823125805,0.2653211948680323,0.39251902736695393,0.13202878581433639,0.11790321532124974,-0.11894506582703111,0.04723117487160823,0.1217834772189229
Thal_AV_R,0.29987249924968945,-0.14526360555823617,0.06925557262883138,-0.49788102951239405,0.07224074899816811,-0.04058231643904989,-0.039728941513780286,0.035040651447776426,0.001391379752962118,-0.19281049613741205,-0.12332445148607535,-0.19708554235807582,-0.011526023339051682,0.2228771550503624,0.3616312627208943,-0.30073407182934286,0.051243695831346095,0.276387603557253,-0.23469637646084612,0.5932399347370786,0.04052690090166838,0.05208115148123421,0.18894117660351148,-0.21527562204492778,-0.32510099963088057,0.267426782646278,0.07709916231273782,-0.02306439725526462,-0.27147382028450606,-0.05008087505122132,-0.10306375383249351,0.1251579018002584,0.3336794888905375,0.21687991315193564,1.0,0.059020724108579996,0.03808598710004031,-0.04808657222120986,0.2071675746805904,-0.05783245749679634,0.16503112366508038,0.22789936083703344,0.08048858613053088,0.19481745097611355,0.5050416027224038,-0.22804611588338458,0.130783052046077,-0.05984270853293781,0.20022220918251088,-0.030987375330716,-0.17015520855352206,0.03391369545866653,0.3348660327341902,-0.22072796917649645,0.39504181999549387,0.33827107241184023,0.07015398239570733,0.231924412522043,0.07498738050640771,0.19381744752189886,-0.16330504973195847,0.21326829333686434,0.22092490858911898,0.29828703579706717,-0.08970366071209848,-0.06099595821401129,0.10597816882499266,0.15811124284637032,0.04258495516684897,-0.0063169897798225315,0.2962528123739612,0.11865897353300084,-0.025364588841300866,0.2308298057953705,0.25306346212449027,-0.03949401509162859,-0.003947789985299336,-0.07933525416362501,-0.03378779091882169,0.3457033974525468,0.17871099288599077,-0.22646895453388924,0.26950300514355413,0.05090018926216264,0.05836169665424621,0.44481005397095313,0.2038427488693112,0.11762951079860469,0.36841827696992707,-0.33898054181148957,0.1259931637755588,0.1669823789327848,0.03573870611687745,-0.1846526984452597,0.10584094432205476,-0.19174070817270916,0.35144774972553255,0.15343029366088273,0.13367742519098605,-0.1414793877444364,0.13601745987618916,0.11984177818584642,0.012641354944507171,0.4771760862401363,-0.0574739537866432,0.24360503190299118,0.13756468969004465,-0.027275666236731645,0.1169834181089072,-0.27816295094404425,0.19077406898222302,-0.10634675716474234,0.34868685717855835,0.26936979499843905,0.27621367300617233,-0.1622005751789864,0.06892942877389875,-0.11304806206485607,0.020078341179179005,-0.19784134572077797,0.5493860372705088,0.006701054666335855,0.24546309177444645,0.4273985258487245,0.5812969079607648,0.2779670347154366,0.3745080896366372,0.09946029922347295,0.42763761491143853,0.23550238994485234,-0.2460607767656641,-0.3692156094758011,0.147795558946591,0.034010845220986484,0.419378815409734
Fusiform_L,0.37247313231910717,0.393390429932355,0.4155704059720389,-0.165222624700848,0.32383427626273753,0.2796416844703856,0.2814777981426657,0.27734492324558335,0.405242573740446,0.26650905652825924,0.13403038752787927,0.08416338946104356,-0.10416998272804273,-0.02095062937781732,0.0141275438969226,-0.008131527144333956,0.2282570207539165,0.06698015353332118,0.641680585314411,0.08748924883168806,0.10991544332762852,0.016415343042131936,0.5319849961420782,0.26791882773812153,0.269661689110556,0.07270328520702116,0.38212842529141355,0.015104944612950368,-0.05972233324167462,0.26419115827330397,0.45040112069315347,0.36010873920536934,0.09480433084387194,-0.09559131679080862,0.059020724108579996,1.0,0.1443567982251496,0.41461554783837506,0.4853583895629688,-0.031091534432675403,0.14288847944269767,0.4547342356189084,0.3105160407597509,0.5139464545969216,-0.07649542094050159,0.10721660172554272,0.39951457281950997,0.12230222236410579,-0.0044673248560993225,0.05585314895969726,0.5214003431737083,0.11394631499169505,0.10580538708166207,-0.2002864764828513,-0.07040649155474134,0.17305329949271234,0.04396878772749598,0.4746211388095752,0.36157189396714373,-0.05958815982199426,0.49932947987208737,0.41468919128389425,0.06137665419134542,0.4610288504050441,0.05852798756642195,0.0966450626068132,0.1909630023003331,0.07812190675505681,0.009163251106541367,0.39896631509596225,-0.009106958711393559,0.2734523690697431,-0.02429114303000333,0.5697237812020012,-0.09072819537650537,0.09375205470029084,0.4385091242132116,0.03092059949810955,-0.019818732435467962,-0.2780385267137669,0.4861862733794308,0.3412976546817082,-0.047607540781386105,-0.029788177023407053,0.41070526109403643,0.20403330524205723,0.4119123902608656,0.038990386090539286,0.10642009599204572,0.07900571935802986,0.11539391017673979,0.17240216765623181,0.16372731211962352,-0.006331219450638853,0.5030004802373396,-0.05838037703369531,0.28504332949945416,0.4973850627572235,0.4803147773841633,0.45414298311096957,0.7070668999484769,-0.197440130263033,0.14651173285045888,0.16801806823567023,0.1376301065552801,0.6526791112277746,0.15113923348377326,0.2293561101779471,0.6388415787386855,-0.1739665717147731,-0.03463788787236333,0.1766845496037239,0.054113777518111805,0.2702206130322888,0.12884930421973453,-0.005692704995319126,0.38722425075655403,0.44930676888078247,0.5043509940816892,0.08635312107939165,-0.11595612443339413,0.10331865043550773,0.08411274015550109,0.20387964371775646,-0.034025407153860834,0.09869789489723454,0.2664338704995664,0.42243920903640725,0.20985939781071122,0.016783649447620144,0.10902725722815229,0.018947559194379314,-0.04158764137572804,0.079337628326656,-0.08406091766256439
