,Thal_VPL_L,VTA_L,Red_N_R,ACC_pre_L,Postcentral_R,Vermis_10,Temporal_Pole_Mid_L,OFCmed_R,Thal_VA_R,Temporal_Pole_Sup_R,Cingulate_Post_L,Temporal_Inf_R,Pallidum_R,Lingual_L,Insula_R,Thal_PuA_L,Thal_PuA_R,Postcentral_L,Insula_L,Thal_VA_L,Thal_VPL_R,Cerebellum_3_R,Cerebellum_Crus1_L,Frontal_Med_Orb_R,Putamen_R,Temporal_Pole_Mid_R,OFClat_L,Thal_AV_L,Temporal_Mid_L,Cerebellum_Crus1_R,Rectus_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Thal_MGN_L,Cerebellum_9_L,Caudate_R,SN_pc_L,Occipital_Inf_R,LC_L,Olfactory_R,Frontal_Med_Orb_L,Precuneus_R,Cuneus_L,OFCmed_L,Cingulate_Mid_L,OFClat_R,Frontal_Mid_2_L,Cerebellum_10_R,Amygdala_R,Cerebellum_9_R,Thal_MDm_L,Cerebellum_10_L,Temporal_Sup_L,Frontal_Inf_Tri_L,Angular_R,Cerebellum_6_L,Raphe_D,ACC_sup_R,Cingulate_Post_R,N_Acc_R,Cingulate_Mid_R,Frontal_Sup_2_R,Thal_PuL_L,Thal_PuL_R,Frontal_Inf_Oper_L,Occipital_Sup_R,Cerebellum_7b_R,Heschl_L,Frontal_Inf_Oper_R,Precentral_R,Caudate_L,Lingual_R,Precuneus_L,Temporal_Mid_R,Thal_MDl_R,Frontal_Inf_Tri_R,Amygdala_L,SN_pc_R,SN_pr_L,Cerebellum_4_5_R,Red_N_L,LC_R,Temporal_Pole_Sup_L,Frontal_Sup_Medial_R,Thal_MDm_R,Frontal_Sup_2_L,Raphe_M,Calcarine_L,Cuneus_R,Cerebellum_8_R,SupraMarginal_R,Vermis_8,Cerebellum_8_L,Thal_IL_R,Thal_LGN_L,ACC_sup_L,Thal_PuM_R,Rolandic_Oper_L,Thal_LP_R,ParaHippocampal_L,SN_pr_R,Paracentral_Lobule_R,Vermis_3,Frontal_Mid_2_R,Thal_PuI_R,Cerebellum_4_5_L,Hippocampus_L,Occipital_Inf_L,Temporal_Inf_L,Vermis_9,Thal_MDl_L,Thal_PuI_L,Vermis_1_2,Heschl_R,Frontal_Inf_Orb_2_L,ACC_sub_R,Thal_VL_R,Parietal_Sup_L,Supp_Motor_Area_R,Putamen_L
Temporal_Pole_Mid_R,0.2597395967691225,-0.35587209364608413,0.2333350729375139,0.18780403496031953,-0.2986472154371381,0.2300515405305463,0.6683129031539412,0.4334362882175091,0.4215557181889685,0.4575503576201295,-0.29856339785757974,0.2071834959149132,-0.1640153823121876,-0.4218300304470008,0.2798751744402389,-0.05159561592612877,0.1217834772189229,-0.3404811978130468,0.28129321446844524,0.034524474804065515,0.1517057545542748,0.2632098893581133,0.08684144074059517,0.5673786856601776,0.0731083140933983,1.0,0.27171314535981533,-0.6501213912129501,-0.12839343406345657,-0.47443014977715386,0.5169744404633487,-0.13727417145442178,0.2348895167437914,0.5216056885160983,0.18882529573233292,0.23099230950346333,0.18956969296679577,-0.007929148584337482,-0.03360547584510203,0.6003128670943692,0.38405878045966324,-0.273803728157751,0.25816350191307774,0.6284158814004911,-0.2498072848785527,0.06899940250617645,0.24682976158312406,-0.3251376480581075,0.35480646557675904,0.23824605306696353,0.39315015858582647,-0.5280367466602531,-0.008509067310162759,0.3947327763151721,-0.24077131933449308,-0.5054722073651036,-0.02820332470578609,0.18210280509053414,0.04508427592128458,0.07886511075220176,-0.11973058266763607,0.12038238594188522,0.12854740183456417,-0.18919960950996778,-0.003212529066403441,-0.13555945653110385,0.21105490100819385,-0.12189341341195938,0.23734561297470783,-0.05869926790749313,0.34712764865379886,-0.33681953867634584,-0.39746476771721784,0.04902966871665555,0.1761443932606249,0.29602821461131307,0.38709556354946645,0.5336912275556568,0.0245814184742151,0.12920716378317929,0.4807333674036616,0.02586558858779375,0.08274639775377578,0.5003528386016235,0.03250858186757437,0.4384971275610283,-0.005660026910880504,-0.6513668000916519,-0.15467094873766674,0.0013929709341848069,-0.10060670173634507,-0.060844313651811734,-0.4418346464129682,0.11520118992236159,-0.030130042913015336,0.03480127903617327,-0.009699569790279089,-0.1754389973986488,-0.45750294381949,0.3418930994434216,-0.3830862052105132,-0.11308840463872269,0.1842506319398116,0.22494324789139394,-0.10193112375802033,-0.07962258703746117,0.2648709559984383,0.04367478680724294,0.3103095302105582,-0.4032838420676751,-0.36849719693495164,0.02026160227316014,0.3275449609209658,0.1695433376026244,0.29935602434633074,-0.4438725043110906,0.3254872093204801,-0.027617007022662447,-0.04012168854579994,0.002196293099041384
OFClat_L,0.45320497476277277,-0.03115887096942943,0.03167847872830306,0.28332819876145937,-0.24294668218767967,0.40681594509726193,0.2465220252547153,0.3050884703521813,0.11930231747554933,0.10278702047524048,-0.2469761073670609,-0.10714306678650529,0.18355965029893584,-0.0562568135601403,0.21649450807032802,-0.20986416161201216,0.16229755803922602,-0.28660689032018566,0.20960849857429426,-0.09839927507920779,0.23894964265987043,-0.034581948474379696,0.162896059358036,0.39003545706605686,0.29416539454560836,0.27171314535981533,1.0,-0.17546664408600832,0.5340499089660732,-0.1281036427348037,0.12722077465365897,-0.008533183273162246,0.24247996787447818,0.2277396667590067,0.42968982756775254,0.0668860102426857,0.12280288264615873,0.184584145005402,0.18146731052160994,0.24716145200932418,0.17679980116835325,0.06543989115875287,0.21739339236500702,0.30242192236940757,-0.3044603129781716,0.18001660431974795,-0.09400227166347004,-0.1458138002930803,-0.11588830484665305,0.2548866811848564,0.1670935244936898,-0.21131870283754767,0.4685055393880692,0.0736901232563701,-0.017958662062910014,0.19921189504876882,-0.301053349224986,-0.06744338782588304,-0.1376458793314484,0.0011886321095521575,-0.16344804656447287,-0.1718007100315217,0.23828452699982405,-0.19514227776044718,-0.32727786492915834,-0.20531748991117135,-0.007867243862791976,0.01654921086837688,-0.07844414016230902,-0.13662297154363418,0.08806207624589682,0.046847840393263784,-0.011499710071696116,0.02442799676609272,0.11602200975714064,-0.09141865570018352,0.1871565131418403,0.10069617261542664,-0.07530278973413296,0.16182911133430658,0.25140891086005,-0.05356268565462289,0.6798507360984228,0.04842971534794485,0.08673001178269564,-0.013205039864656367,-0.039691219507416074,-0.22256855134875558,-0.07934687771317459,0.22568377804019304,-0.09542754156701394,0.26307190956556475,0.17361073814871356,0.09529084414823116,-0.15350185240468928,0.10188080239407066,0.1271912616826045,-0.3567138483687594,0.01874284820331791,0.008830158914030026,-0.1291422088137893,-0.22950874595221257,0.1303809537169978,-0.05702332071747578,-0.1069464552261174,0.2332277658413081,0.005887873236322717,-0.12130644862813669,0.025404482060694133,0.24985259166012677,-0.012159952872161981,0.19588533148357196,0.1674878033980284,-0.19428687458750418,0.37541148700502913,0.1919937799317192,0.2376645429029618,-0.21114231850985538,-0.3306305197402479,0.17163854151564498
Thal_AV_L,0.013165364729187693,0.28323738771898044,-0.006792455162252025,-0.06720803988570996,0.45318528714922196,-0.20268852481607288,-0.5286391020482232,-0.27148362012136684,-0.1839533112936187,-0.2667145675862895,0.2691030248755113,-0.08234441686451932,0.3414587623892144,0.4088890584088135,-0.041961319436509444,0.2677227386469969,-0.049811966122760516,0.38481797552132707,-0.043554874310293035,0.23824318118963742,0.0958672120066965,-0.11404256691964029,-0.09766347646332452,-0.4472653251285394,0.2078351290157841,-0.6501213912129501,-0.17546664408600832,1.0,0.06386955993204799,0.4088370684812023,-0.31535610998150654,0.4332584946255905,0.035546182031473424,-0.2226018811530997,-0.18372038047914696,0.018297494377342335,-0.0719066758539932,0.043759844468119855,0.006936690382363328,-0.28488392786827554,-0.40167045577601973,0.4018227913630308,-0.2997672650371403,-0.5694823166609952,0.2377229570174494,0.13072429650789372,-0.3344255501732129,0.10496038289347454,-0.20820139410198987,-0.2094240631527676,-0.020526295583894127,0.6690132129835747,0.16079637932147814,-0.23034669729574964,0.1671568523078495,0.40329031686678046,0.3922819558680315,0.13940847346919152,0.03074800560380655,0.0121464036412302,0.2759981960588945,0.04027827943797542,0.02755304853193229,0.29928901141760506,0.04053945008198114,0.13926252192928346,-0.09650567183134762,0.19901192583735686,-0.15232294415195247,0.11226919516659575,-0.1400705105924455,0.4172062756561716,0.527915661386208,0.14341908146870325,0.03169676472474978,-0.16865239052369957,-0.27323641944556365,-0.252198748301092,0.2104843838511334,0.011736818183349105,-0.3027464277047175,0.2344253339845687,-0.19095649474301551,-0.3542215176496958,0.15165160265125635,-0.19492964013461034,0.07604782736861891,0.7360388622119659,0.09517724239384066,0.04186009158193176,0.2995000242259356,0.14693292133344574,0.3651225485394097,0.12495508685562903,0.0811037543188066,-0.015469978654019423,0.15690316820095895,0.23069585707849102,0.4761440954181894,-0.265670493051846,0.3459051471151602,0.3464834220521768,-0.18994288151075472,-0.08496955290024405,0.3143061368637268,0.17419088779223763,-0.11315076634101112,-0.045484413367800014,-0.28547965543577236,0.3245323493203257,0.5672180664281582,-0.02699576039511305,-0.3241618894092075,-0.06494584977268442,0.10091386197616757,0.4057353218458259,-0.06302068036225307,-0.06697668966108565,0.20222740207168527,0.19831114815033177
Temporal_Mid_L,0.2725434880119294,-0.03203137885600499,-0.08320738851791658,0.30196124914809247,-0.09069951387245954,0.3980803376350277,0.1448347608304661,0.07452981340581366,-0.0554516492133263,-0.07045430906320524,0.1258210076758144,-0.14681120362272987,0.42168930780573216,0.2534424338696302,0.05598982732680585,-0.26502505527187104,-0.07160975035554995,-0.3020550883024147,-0.06110038404964617,-0.010420677073405814,-0.016416077632716873,-0.16651988420356567,0.22271918922099218,0.057137556763801396,0.08021288708547536,-0.12839343406345657,0.5340499089660732,0.06386955993204799,1.0,0.04716495264328095,-0.1065673345495676,-0.07836355724695489,-0.07182688755982641,0.05304773025337197,0.3478606506786732,-0.05275092190819693,-0.15277781947482952,0.17893218987532591,0.35409828125739456,-0.15381137494961789,-0.17064675088858994,0.29614073082217535,0.20967276400400459,0.16762961015490335,0.06888408394211204,-0.05725253516383037,-0.05463951181858691,0.10496570967985426,-0.22823555043965257,0.30227739300451656,0.13306077378769304,0.06463053063077541,0.415162326125085,-0.0533107299297561,0.10421292947320397,0.5477368745375968,-0.12633769486183188,-0.18798161219198684,-0.16950055237577127,0.00945968810499218,0.059612186293685046,-0.21667458586375962,0.0784826962041658,-0.26640414640697113,-0.26347844726362746,-0.24648361174229594,-0.04187334382284775,-0.09387486071125703,-0.11935721873513158,-0.1010690347760993,0.04744203917199,0.21663825609910795,0.29646029658140516,-0.021367387820347715,-0.005590241141548726,-0.2072768646659995,0.1329587098002647,-0.17600191762600328,-0.24549726358129503,0.080347850536182,0.06427561226128736,-0.14191925345337117,0.7740391919290345,-0.2206159977007767,0.07597487571706925,-0.26434667138400253,-0.07519843858308052,0.15503477566564827,-0.19878297173300555,0.2499311694909288,-0.06149805416550676,0.33188060890049526,0.33055815475546746,-0.04723458008280239,-0.31149764387341145,0.20447030605930427,0.004986866234331058,-0.15803878561852172,0.018264721721892745,-0.04908925433669817,0.07648871902306723,-0.24787849726612968,0.005859904524569318,-0.10650010164486998,-0.12830464575706788,0.4049718782061695,-0.07135120817657999,-0.11745728874678768,0.029753094166514015,0.288147338554985,0.2226959962437343,0.12328970149264273,0.14108926166276195,-0.23754544106843128,0.09482249236816381,0.3684676530600681,-0.01156871473730705,0.005989636679708164,-0.23711792201943654,-0.02253779696051188
Cerebellum_Crus1_R,0.006563644545852089,0.2993436002667193,0.17330806132552545,-0.04496775420907724,-0.15435832750399356,-0.02545973095526544,-0.5798916052164559,-0.2934453356782617,-0.15767063314275243,0.05451143041545424,-0.030517455557648867,0.08795869191258687,0.22371259780633623,0.1748718139242287,0.02774746262445225,0.17692819543690944,0.11360225203582562,0.5577706809743661,-0.047753625068978636,-0.16606734352269256,-0.10256243857710066,-0.018438105541217033,-0.07407486839246648,-0.25767331209848915,0.19151092690558863,-0.47443014977715386,-0.1281036427348037,0.4088370684812023,0.04716495264328095,1.0,-0.23433217331520223,0.12613530958032965,-0.09608230769464031,-0.2160790389568838,0.17880753166493552,-0.06460832487110588,-0.09318301194830282,-0.13002548877777956,-0.05446131915350977,-0.34123760733002834,-0.21702536107822284,-0.07411218461959776,-0.36347466708740594,-0.3555855438089367,-0.06593878285256549,0.1580389111217537,-0.3387869867586108,0.4378185789553698,-0.017276185200813254,-0.22219096345581002,-0.3743927789407868,0.2506673918047201,-0.1266056763174001,-0.18379275078460672,0.15108417964891882,0.42246938875172285,0.009642313541615417,0.005061947658375287,-0.37270942005772567,-0.07757581926093081,-0.11854004002822711,-0.17025321129527032,0.08499703742367914,0.16983507947378185,0.2510876231513179,0.4940227663013021,0.21214063604945968,-0.06304543194185634,0.07586478828181924,-0.34820044122752797,-0.13755165983716966,0.09866380336468455,0.15137533778395365,0.25434449778704854,0.060331761731100185,-0.04930451568826436,-0.4294513040776122,-0.32068947043917356,0.04495347395909834,0.08885986076496101,-0.39258244388743224,0.07363504535164841,0.007637320382133472,-0.24100534296173798,0.22168616635695687,-0.2512352426917299,0.062765945584895,0.48338045969958754,0.3259021010927664,0.01577572276560554,-0.1419203822432357,-0.03178676940145483,0.2672299050226356,0.06280655450395818,0.2652872817302417,-0.05935920693495548,0.22423101539052825,-0.054379083699142246,0.3698524484164838,-0.1236818400787352,0.02876764481089372,0.015007686690578262,-0.1345768264161603,-0.22950724633330635,-0.01314355129126567,0.18069734394799541,-0.09661278147991641,-0.00627535265547274,-0.33033807230579076,0.5863536459586016,0.3717088336207639,-0.008864235806017402,-0.22210066659593086,-0.03604965735831205,-0.1354418029191164,0.13902173050050903,-0.03869165953376066,0.06432827519221529,-0.4179106294732438,0.19710445517893646
Rectus_L,0.10223639266691012,-0.1954516363335839,0.16068462575280826,0.2602044689640429,-0.207291478868697,0.24299340277331336,0.48576301013469275,0.7203818721895718,0.4098232952886619,0.38778923062101917,-0.35403743361568485,0.3613734642112601,0.15962635784126877,-0.26005476496278757,0.11539019683088746,0.042183812003065445,0.11536986324400392,-0.1545473111406702,0.17977369918553637,-0.19207994611011747,0.15735454803514268,0.23333806649514235,0.26477863173440397,0.4328860508496372,0.23446471688858306,0.5169744404633487,0.12722077465365897,-0.31535610998150654,-0.1065673345495676,-0.23433217331520223,1.0,-0.1848978062760728,0.14522095923505984,0.3236456121913518,0.27548744449661494,0.4828723420093752,-0.030998660027225646,0.00868973904710533,-0.2209105279351713,0.6370609013652858,0.2523576331946016,-0.27577403306187154,0.08116742610309843,0.5198259289341234,-0.2241310481423161,0.5343742640229264,0.14523340634604065,-0.3462315444867017,0.28389843458084835,0.26856801965688576,0.3000705628310225,-0.22494884124353667,-0.11285262331280203,-0.03656348611837808,-0.0953354521756474,-0.2753301126076301,0.15568320867891455,0.39597667005521875,0.02271264794468214,0.4267326284123205,-0.1087715840174109,0.0985611754738339,-0.0834309539973847,-0.17597749500856366,-0.18194633725409098,-0.0066710019141578356,0.3270177592532365,-0.17776617019274774,0.005604929655555507,-0.1093338267648831,0.4077738078127405,-0.14317609630016573,-0.3214689888336039,0.08397087608964253,0.22735005877352096,0.029175717571922163,0.3116474085722526,0.38661974555621187,-0.12746841931172223,0.33119698706641687,0.29364979227693416,-0.036459920996333474,0.024883081168774388,0.29041661674218733,0.05391494000359055,0.34808627769971034,0.16333919624818607,-0.3769285868944523,-0.03193901557366089,-0.010657664276148419,-0.15666250788493521,-0.006547041939315398,-0.3184247284611621,0.15742082833739898,0.05279447303418171,0.07868199729847354,0.0713369226879479,-0.34466201119009365,-0.2947064921306314,0.33648313163625293,-0.2048483755851552,-0.3052874642261759,0.038074816669565345,0.0554701388340925,0.004619566016265711,-0.014439886070432952,0.26632313770878807,0.10401335706082782,0.22922936435697042,-0.29365031925377727,0.0032347711352514676,0.14697132752627293,0.17200048261144182,0.01867302672622113,0.1240970769175957,-0.3016160950684876,0.26790856161019044,-0.06557286971772366,-0.03839981133332634,-0.08294039073348054
Temporal_Sup_R,0.16464308987396964,0.24765686002608953,-0.07775610813937874,-0.04853911148203996,0.5308799795513652,0.056746307830506895,-0.2442419462379067,-0.23912045842104349,0.17899670158660203,0.20859676029175794,0.11890133579502644,0.23046390685187848,0.09848526063616965,0.19260380865075977,0.2606215934697915,0.1842931897705662,-0.01800217411350499,0.01574143182808797,0.4223497687656664,0.24106477015522765,0.4667817056906368,0.22191916814824475,-0.10659491394279146,-0.18539865024469276,0.21783162287792718,-0.13727417145442178,-0.008533183273162246,0.4332584946255905,-0.07836355724695489,0.12613530958032965,-0.1848978062760728,1.0,0.32013693256175474,-0.052179245032037795,-0.20318674632927183,0.30271877344241604,0.21195168245735468,-0.04456916305057631,0.03977325998377334,-0.015591961577536626,-0.18069923880936217,0.47107650074659835,-0.09235921007050833,-0.17419210298086915,0.11549322309745506,0.12443024116923691,-0.3039075591634003,-0.03521450618864119,0.11246532066106779,0.016102525635207757,0.28394486488877935,0.3151888087069077,0.11329957345413265,-0.13514043820611898,-0.06213463851519439,0.11614242526433964,0.24331652990193875,0.07029152222075163,0.5222939762939425,0.18036293088119235,0.22830647909175264,0.26373022189407663,0.410375779159815,0.5737089977793678,-0.1347536417623856,-0.12279944163487928,-0.0930932700129736,0.4598745583994102,0.0559324665825288,0.17276837107676893,0.024195214672722225,0.3842925708698246,0.36426455460497076,0.5299176768645338,0.19428995694180917,0.21594757579880883,-0.011656147823542356,0.04703514999697386,0.36120857156987213,0.2127481891823165,0.08045498207762465,0.37576484751541483,-0.1929390203903539,-0.12724424050577185,0.33375563874837194,-0.05618579606448794,0.24763864204584876,0.328107350149925,-0.07104117289775574,0.13588552944779766,0.6200149283191727,-0.002577825398877029,0.2472355783509002,0.1061879714532219,0.12742333831129285,-0.0795347524798227,0.2906238992042858,0.14572073631339472,0.3257285384644125,0.06670472521079042,0.39788355557978666,0.33353656917365326,0.19016280107696287,0.37726840044615545,0.6499559111529165,0.24625904773465723,0.1728387853252746,-0.04517125320886626,-0.07557284312636586,0.08317547486620164,0.22766935633975077,0.032748273962436264,-0.012790461032477687,0.4012693264604832,0.19730370575456843,0.07301345946074843,0.28799527223271726,-0.040911977303332576,0.29142040932867425,0.45315487175622454
Frontal_Inf_Orb_2_R,0.28884279032027327,0.20784682361510487,0.4061232389888536,0.1202171949442797,0.04367657866151755,0.2752232821412327,0.07319875029426244,0.31967994079528045,-0.05281905201654363,0.4620291458842925,0.02114889002103085,0.2045776784953618,0.042913857351398174,0.20765852542438792,0.5988869376170223,0.16541028264495886,0.10991292149962728,-0.07188599454951787,0.709872053328564,0.24977427163157084,0.3505328756103798,0.42187463238036665,-0.16461961835808708,0.4299412733517702,0.337226444693744,0.2348895167437914,0.24247996787447818,0.035546182031473424,-0.07182688755982641,-0.09608230769464031,0.14522095923505984,0.32013693256175474,1.0,0.08884172047953834,-0.05213025748431624,0.2953725791486663,0.5359944497412745,-0.056498524617291955,0.00780627994523807,0.41477043526699187,0.2615402443103138,0.25552768116551294,0.10715933613867161,0.03775867522836934,-0.04321701473334864,0.28815764619817413,0.24494003739179487,-0.43251620701189214,0.28332052860091106,0.11546225686444513,0.34415870159881673,-0.013308492282331635,0.403863684810625,0.37749592484341105,-0.042963815753548004,-0.04054949181287315,0.09103746984679288,0.2196298871236575,0.24613767861936112,0.10020110056079137,-0.054207451826684586,0.27605176956323263,0.13108750309193376,0.22632503982230492,0.0768077991675381,-0.1006154796403862,-0.11180662916751007,0.08547555525392636,0.16472073774818194,-0.08857828262835431,0.2553741513207908,0.3682368745579579,0.21159468821491267,0.3305544743143615,0.08803231069157927,0.5159856993424938,0.3923552755792402,0.25953742487340337,0.406328542498699,0.4179732947268509,0.44354001630106327,0.22264744365326422,0.052860541244469976,0.2691213099805568,0.1280558944537541,0.5383053318656643,0.189058044069825,0.04117245171339505,-0.15191084464494028,0.06084162266139611,0.1303522379017379,0.09467558702440643,-0.047311460807388656,0.09219623167389265,0.21120537724846775,0.17810447707886903,0.1498031608894483,0.13011879803845852,0.17198897770093893,0.3776449369957563,0.046387783353961085,0.33216436909388747,0.3827191780319995,0.41388516468846287,0.23114887451221497,0.33789389252993796,0.45866168562034404,0.049523475811694806,0.3326305390884672,-0.17138501994487962,0.007410481858366088,0.023305598484699333,0.2896557116691797,0.2934121953778758,0.5952325011444881,0.07423544340720878,0.15888926104907752,-0.0640958767192668,0.10421467747194528,0.5823440608792236
Thal_MGN_L,0.29542869762651314,-0.33469529179085195,0.2190431584495268,0.26590369561042954,-0.18581506171829987,0.1342537943115043,0.42029502688080955,0.32600346653087503,0.3390609635636777,0.3172652094485907,-0.21853345580251288,0.07030704522399737,0.20066433781856596,-0.3224988644574914,0.1562511785133536,0.145282502782104,0.05384919823682778,-0.11637389993999027,0.15915087608838016,0.07073644469887624,0.09466883503421572,0.0861383574970864,0.15303685271385326,0.2697963253782037,0.04299221694296428,0.5216056885160983,0.2277396667590067,-0.2226018811530997,0.05304773025337197,-0.2160790389568838,0.3236456121913518,-0.052179245032037795,0.08884172047953834,1.0,0.3286045734103319,0.15908445007139824,-0.018875379234750276,-0.1700998581696717,0.0006117330784260383,0.34291762504706763,0.217620239063618,-0.14210937901895615,0.15176307488336493,0.38883117366860426,-0.1353862431489053,0.017910846048093464,0.008801018594784738,-0.10059021460546964,0.14812865535426983,0.19406246491216825,0.428893098796996,-0.18095808590820003,0.09692540755013991,0.1889531182184242,-0.10916751994572964,-0.2282005239648069,0.15720558391575667,0.4450797499793282,-0.015721972270800407,0.1788251075741955,0.1046959943679585,0.11383054715691052,0.16659091148914967,-0.1605470441024275,-0.006174418011636119,0.01008023452359443,0.31398718425313554,-0.04593861408633423,0.15290751625440085,-0.08670492343808579,0.3548910547355095,-0.2734802288177669,-0.13933433634404818,-0.015660446290332895,0.3058610771069179,0.04783499106042944,0.13392115645838923,0.302456772149634,0.014486034835343152,0.019366609488879857,0.3300968658440717,0.04138378998010154,0.058043286791042446,0.29832705662669734,0.22000611894447758,0.21061301899836773,-0.09485962929325849,-0.1944335336551978,-0.16795595179616668,0.024201642680470713,-0.1059643961917052,-0.02334564992124181,-0.19889680082832167,0.15636202073883862,0.06964626269539702,0.19353438139425386,0.06966165755460133,-0.12062836330986969,-0.21854220195419377,0.17242928500107627,-0.243608685233014,-0.1427792362014162,-0.00994802122888462,0.09455871583593357,0.07217951108835433,-0.05681598677063409,0.13576331519121157,-0.06186491294907119,0.10058740378107807,-0.20424421606576115,0.0451746249329014,-0.07809118886256719,0.06199594911394876,0.08399371366527086,0.33463837344472075,-0.2983791943078521,0.273061915231465,0.01834473073633122,-0.1229079816950891,-0.01462873627962143
Cerebellum_9_L,0.38811768687221965,-0.23527971431819827,0.14701747356421715,0.12494988155372488,-0.3677314869187304,0.4627778511183788,0.23370520320031624,0.3007684022608711,0.27158031490833445,0.28089465371303823,-0.2616439441277642,0.2126687243192768,0.18289326110212958,-0.14804014527503803,-0.08532032514763405,-0.11201179751009598,0.21989138366128758,-0.1031673982542843,-0.04515650994621926,-0.3970732391767652,0.042308301187952736,-0.053905050134517865,0.14822008572014986,0.1523882832693815,-0.039352575139468486,0.18882529573233292,0.42968982756775254,-0.18372038047914696,0.3478606506786732,0.17880753166493552,0.27548744449661494,-0.20318674632927183,-0.05213025748431624,0.3286045734103319,1.0,0.045567592291845586,-0.10965479619962962,-0.008594336544272208,0.16638751976319435,0.07785711801666716,0.16488135549246813,-0.11253346511036234,0.07694363363227238,0.336045184374341,-0.32046437822328266,0.058676801671681704,-0.217760160344592,0.1290610388568515,0.021791096585714983,0.13325255878479977,0.04440570210557743,-0.026650739912837177,0.11246271719850102,-0.039493428907884105,0.04709092612478728,0.33279377320247283,-0.14969262917348014,0.11329468742298779,-0.3054293230587487,0.12915901325981594,-0.15496130713205458,-0.2579564244826369,0.15321944658417327,-0.2923033952008497,-0.24379518159121882,0.06889734601441887,0.4589965921044412,-0.17841733832884374,-0.05280727057321317,-0.19886237573255638,0.029227187694623607,-0.1155616023393427,-0.11856953760687569,0.1679540226317656,0.18334310192507194,-0.20336645071454218,-0.09760198884203221,0.2153973087913006,-0.34747769142534124,0.11308187529327887,0.2466061237802054,-0.16990002856401124,0.4401051524533131,0.07397163901644876,0.10232230020212439,-0.12864877677175926,0.043364980817419976,-0.18117164049133905,0.11585526995630137,0.23058641082476378,-0.24043527238149057,0.3796490511492876,-0.01954570418319468,0.23124513979999917,-0.1954528147855994,-0.14049630614696149,0.16249056483518043,-0.43079906638247173,-0.1506377863817472,0.025896153619881672,-0.2490081402098541,-0.41763767050071626,-0.09734950573825935,-0.16597212207342438,-0.17765293664041124,0.1176666359135375,-0.04645902769037403,-0.11546170564056302,-0.060091490067609804,0.2593507920124742,0.02123498195444036,0.04534558545905289,0.14748891932806796,-0.1827603615035224,0.11948052112542056,-0.12441959276612327,0.22399773102189097,-0.11906738103304687,-0.43899826518332113,-0.10733942633018946
Caudate_R,0.2273037256336979,0.22017157056537892,0.1138225100938059,0.48924424451074616,-0.031046242505563332,0.23368416245084614,0.15069964023282456,0.28775811632769244,0.5473165726401329,0.38026393187221863,-0.08051026153486128,0.3278701828771577,0.3668642962127379,0.06994499561466003,0.5042884376761084,0.10852311186077604,0.25027795359553734,0.02875485240781869,0.4845428060142582,0.12163350754336043,0.49695411690619945,0.4444427153314188,0.15985347484507492,0.25854571281711713,0.5279067001837155,0.23099230950346333,0.0668860102426857,0.018297494377342335,-0.05275092190819693,-0.06460832487110588,0.4828723420093752,0.30271877344241604,0.2953725791486663,0.15908445007139824,0.045567592291845586,1.0,0.20880689038668876,-0.01350383859733965,-0.12919533341943834,0.5583624411998495,0.19536883182431486,0.04750094735308728,0.08192760468935598,0.38388892836672367,0.027654550980206943,0.3677567643178134,0.07055217589810003,-0.1258097096932354,0.4503479112108735,0.14499010605734136,0.47359583204799693,-0.0019263376270232486,0.04604762722112813,0.016265117641047808,-0.11497858699110537,-0.03444560827442461,0.1180830690679628,0.3061837622100807,0.3309957063422133,0.5970745253964932,0.06343201862850542,0.42831960823397136,0.1804532846902418,0.3895511348733041,0.039397629935766065,0.03159456754802351,0.06597763628992201,0.19865510584189333,0.2757787507906453,-0.08874276696983863,0.6615927812193755,0.1578771902207526,-0.002628529374939051,0.2091249760084593,0.39206349726301515,0.3284250298191857,0.39208477005621173,0.30157255267467786,0.27771258578119823,0.5168520456022044,0.39277602404234346,0.19901444206997712,0.038272961773803245,0.324553165383798,0.46692455011977907,0.29876657372064713,0.29124151589316966,-0.035759311014587125,0.07233308734454308,0.02642245001292336,0.02501178031593171,-0.0025839859493399136,-0.019709230246367074,0.30187970962454663,0.19972821656826734,0.28281712067256626,0.41835969732742306,-0.06726484094873074,0.18467129009445007,0.5011952230385631,0.25261537725668537,-0.10395940856501702,0.346670419393117,0.39260065532896127,0.49867971704142305,0.2888304121711832,0.39574540884170456,-0.007979962243994007,0.27707867828622795,-0.21995753047249514,0.20812689213148183,0.31672230005339075,0.25007520808188305,0.4364736340575588,0.16476563557037274,-0.08761591971695132,0.4656685080903341,-0.083925549162641,0.04522683103015048,0.36594481464220574
