,ACC_sub_R,Thal_LGN_R,Cerebellum_10_L,ACC_sup_R,Temporal_Sup_R,Fusiform_L,Caudate_R,Thal_PuM_L,Temporal_Mid_R,Cerebellum_Crus1_R,Amygdala_R,Thal_PuA_L,Frontal_Sup_Medial_L,Cerebellum_8_R,Insula_R,Rolandic_Oper_L,Occipital_Inf_L,Paracentral_Lobule_L,Cerebellum_4_5_R,OFCmed_L,Rolandic_Oper_R,Precuneus_R,Thal_IL_L,Occipital_Inf_R,Frontal_Sup_Medial_R,Thal_LP_L,OFClat_R,ACC_sup_L,Angular_L,N_Acc_R,Thal_PuM_R,OFCant_L,OFCpost_R,Putamen_L,Cuneus_R,Postcentral_R,Frontal_Inf_Orb_2_L,Calcarine_R,Frontal_Inf_Orb_2_R,Raphe_M,Paracentral_Lobule_R,Frontal_Sup_2_R,ACC_pre_L,Thal_MDm_R,Supp_Motor_Area_L,Thal_MDl_R,SN_pr_L,Cerebellum_9_L,Caudate_L,Heschl_L,Thal_AV_L,Vermis_9,Thal_MGN_L,Thal_PuL_R,OFCmed_R,Temporal_Sup_L,VTA_L,N_Acc_L,Occipital_Mid_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_R,ParaHippocampal_L,SN_pc_R,Cerebellum_10_R,Thal_IL_R,Rectus_L,Hippocampus_L,Thal_MDl_L,Vermis_4_5,Precentral_L,Frontal_Inf_Tri_L,SupraMarginal_R,Frontal_Sup_2_L,Temporal_Pole_Sup_R,Vermis_7,Frontal_Inf_Oper_L,Thal_VA_R,Occipital_Mid_L,Cerebellum_6_L,Amygdala_L,Thal_PuI_R,Temporal_Mid_L,Vermis_8,Thal_LGN_L,Parietal_Inf_L,SN_pr_R,Thal_VL_R,Thal_PuL_L,Temporal_Inf_R,Cingulate_Post_L,Cuneus_L,Vermis_3,Cerebellum_Crus2_R,Thal_AV_R,Parietal_Sup_L,VTA_R,Lingual_L,Putamen_R,Thal_MDm_L,Cerebellum_9_R,Cerebellum_4_5_L,Raphe_D,OFCant_R,Fusiform_R,Thal_VL_L,OFClat_L,Insula_L,Vermis_1_2,Frontal_Mid_2_R,Temporal_Pole_Mid_R
Occipital_Inf_R,0.2768694670975121,-0.020363381539960455,0.09567469385118885,-0.24988691077211286,-0.04456916305057631,0.08416338946104356,-0.01350383859733965,-0.15048850905230904,0.07440408278937517,-0.13002548877777956,-0.1433229916237685,-0.2177173681722051,0.1368543284988584,0.19744016345498616,-0.04217578452948373,0.05846756208233315,-0.02696374474864962,0.06631656974112594,-0.009056818221111226,0.1250036013371028,-0.04044107560992331,0.19265463757428233,-0.32068585854063797,1.0,0.017204068175992474,-0.20830494967178143,-0.05222678378942848,-0.052407976082119126,-0.09623752369525979,0.028510424813720504,0.005621248898082847,0.11183675999561017,-0.0031741714375409847,0.00605738030625307,0.017773114581156293,0.13190720532860703,-0.05410471651713702,0.23311382325207433,-0.056498524617291955,-0.19398843636381127,-0.06915139620405089,0.11579546792266372,-0.007195488809828806,-0.19027324651370014,0.05162070627949374,-0.09133804001348704,-0.07636860449153385,-0.008594336544272208,-0.11293746602596398,0.03557810083534469,0.043759844468119855,0.12749702521560533,-0.1700998581696717,-0.044302075732712255,0.06784619428620735,0.15826132171700363,-0.013598232215580985,0.14617699535234874,0.35710624035207844,0.10754288880575481,-0.009968914196182092,-0.07905195809733816,-0.02196010174775085,-0.021072716371904825,0.02380575787489512,0.00868973904710533,-0.06337515479714957,-0.15360093194532376,0.03081607024527914,-0.07872795216301921,-0.019945476746422663,0.16329312740706847,-0.0398692477853413,-0.00788093946348873,-0.19662304820602602,-0.15792726309203603,0.11340411570282523,0.08591555491608187,0.20189128472088233,0.11102976097400676,-0.05360692122455001,0.17893218987532591,0.2980857022673697,-0.3122094379532541,-0.08801297803822418,0.1768263150086338,-0.023971799353427987,0.006657333357928436,-0.07946014278470531,0.13086548071077683,0.19485874006373285,-0.013338683951549466,-0.06935470542803393,-0.19708554235807582,-0.2508222425985685,-0.17062252773503236,0.19757613490535533,-0.016765629733810725,-0.06225906330434343,-0.011741861758455202,0.14588798999699487,0.09652669422507378,0.08436162125677826,-0.0987355882592723,-0.11351468952926769,0.184584145005402,-0.058742107188903374,0.012117416551629645,0.07893382131331811,-0.007929148584337482
Frontal_Sup_Medial_R,-0.33025657757606963,0.18272366898486964,-0.28417969793203757,0.26448983665434045,-0.12724424050577185,-0.03463788787236333,0.324553165383798,0.30350638479644043,-0.08503194349229419,-0.24100534296173798,0.28114199555837005,-0.011574251170196302,0.40231661922145157,-0.010197926230440557,0.33550577524363084,-0.05991580204751007,-0.08127839309357845,-0.27399840238359036,-0.01006745076311893,0.32402850721960885,0.1896072002664228,-0.19081481941213196,0.16221440640166027,0.017204068175992474,1.0,0.3566880169470128,-0.09495991663447476,0.11057392357473125,0.1207065786261105,0.17916202182968344,0.14102516963049527,-0.047019199062047976,-0.0812467174168311,0.2500851722965839,0.06544550500101469,-0.23462428677019073,0.2210625911585784,-0.4517234860760027,0.2691213099805568,-0.03419396699589815,0.04124730197399406,0.4879015145255797,0.19307774056826188,0.05639232691544781,-0.032351895961019096,0.17856960936613978,0.0904120652099311,0.07397163901644876,0.3835707988260832,0.2031271057565315,-0.3542215176496958,-0.28511389459756437,0.29832705662669734,0.09798974862853124,0.25682456615591603,-0.014027184657380348,-0.13780504072424848,0.018220492038882027,-0.1045906644179138,0.571439001536934,0.43003789378242036,0.2709959569004285,0.39674332054643435,-0.11731686513765353,0.11042835108057103,0.29041661674218733,0.18407883821964313,-0.19456940852886803,-0.21403095441411005,-0.01180863788864722,0.378662112279491,-0.19462699576703374,0.5762435639189194,0.36237027473821853,0.010815969280656963,0.25142896689453864,0.2242564192362224,0.13393816435117722,-0.33449093860570595,0.1845202659992899,0.01622815176216948,-0.2206159977007767,-0.0053905857554004495,0.09486818125691661,-0.09212734045561481,-0.24124579449536876,0.19539943915177627,0.16465899997152267,0.1149374478652559,-0.2077393824966035,0.018367457538394236,0.10001273541706442,0.04665876882447909,0.19077406898222302,-0.10013161826567325,0.11566964653726239,-0.2587263941094676,0.20465394980841853,0.21033988100844708,0.07858358539393824,-0.10480606216704855,-0.0600600580817777,0.07297715076158481,0.09573461790305157,0.030017667775044422,0.04842971534794485,0.35505571112171447,0.10933294010047179,0.35204351608932466,0.5003528386016235
Thal_LP_L,-0.28595741748595777,0.3378839346571938,-0.23850669273822278,0.3141508993817225,-0.017242732140374962,0.39951457281950997,0.2681033747714074,0.6143456236289087,0.20638357229074675,-0.185538252721733,0.6193717898898571,0.09808265361150562,0.12749580474739677,-0.14156226075220968,0.33890513149133045,0.31668236922881704,0.09313098909042403,0.08900308575195387,0.31718272688082894,0.21072528642077037,0.6608630540632728,0.007358878995833212,0.13492903995341268,-0.20830494967178143,0.3566880169470128,1.0,0.03560488446794827,0.18685332459357185,0.00044327975419955696,0.22199860282066444,-0.17505221099013518,-0.11313125617964458,-0.03876180487610321,0.08664641684373019,-0.08097846627403177,0.10396670227944868,0.11042458265066832,-0.21725727073367238,0.2856471491131732,0.2974566742490576,0.19081441726031176,0.5007675342939568,0.12156753348120414,-0.003232926222547715,0.2378190894481934,-0.03955273621061901,0.26030550265964847,-0.04859405457352078,0.4143993920982171,0.0072812783522039366,-0.31247200810349335,-0.5676428696591259,0.17123215008555973,-0.05870580341347775,0.16914792728697184,-0.10613050916789331,-0.0064456634985620735,0.0615342003392901,-0.09295077964174076,0.12873649694653855,0.3881299313432142,0.7250157426671009,0.32036646574204003,-0.2514407358739995,-0.2054059717114474,0.23217461895135752,0.6575415534152725,-0.13607760190431023,0.030133279420035672,0.24363495900702453,0.2572061730355128,0.19163940991420927,0.5286804776877371,0.3696588743404124,-0.005369286603213648,0.20481992823461792,0.0032539279795643795,-0.024381645439353793,-0.23332673703464293,0.5149577010113224,0.09455805761711172,-0.23716343029655768,-0.15262776774261452,0.16273896424027787,-0.18408399297871458,-0.012698993547692616,-0.11812668368813742,-0.036520088470767785,0.5373331819837419,0.25872218745834435,0.15380129218541147,0.32871621663102446,-0.13316480882576331,0.130783052046077,0.059500925131642214,0.08613380229106776,0.15899990660785487,-0.02819111342522765,0.3055455512313916,0.14955251946629627,0.24123319380141364,0.12193029935229253,0.011374955472223159,0.4589427088473104,0.13969517814443685,-0.23711671849825905,0.3743379379841605,0.4390936483369268,0.6069829292084185,0.37683158588544713
OFClat_R,0.0910633622553303,0.12384108569884031,-0.10872879339781902,0.24489506877768896,0.12443024116923691,0.05585314895969726,0.3677567643178134,0.17185201221912813,0.2865649149111778,0.1580389111217537,0.22562292602279205,0.2163929078012813,0.06623836750597092,-0.09397277156050234,0.23574856155899848,-0.30482330374599464,-0.010601941854475952,-0.07032074325534494,0.47096390668508814,0.022515314560455368,-0.12077457330585238,-0.11066513898479784,0.2340439417948129,-0.05222678378942848,-0.09495991663447476,0.03560488446794827,1.0,0.14033924807988704,0.09855461618256595,0.27712184306377863,0.09042497430563277,0.7419268004045053,-0.0026189055441561354,0.2218261689018434,0.08136916896754474,-0.08705947292337825,0.16472531225684595,-0.08220127931318003,0.28815764619817413,0.384849849935932,-0.04495465712444561,0.012873690109644228,0.11988162833254906,0.13268761035088752,-0.10534469151454706,0.06658651557107559,0.21537358752208588,0.058676801671681704,0.17660252944033542,-0.20078582677865106,0.13072429650789372,0.0849182403273563,0.017910846048093464,-0.019210872243302486,0.4084410339068791,-0.02143125466270139,0.3622162433245964,0.5777012747517369,-0.13801077635707315,-0.09393554490236256,-0.029938778248316714,0.23391328757080798,0.128023107939538,-0.35342755092057965,0.023620914757984647,0.5343742640229264,0.34932275342870506,0.28035138864525133,0.07007425585820506,-0.05985466271697637,-0.17464697237943774,-0.040454183502866496,0.18919961116269404,0.297288734486877,0.07735857197233312,-0.14466230283645398,0.009778252111080219,-0.08909102543792662,-0.036676597790282046,0.25050034771667423,0.059164628527620486,-0.05725253516383037,-0.19854350710370622,0.23103576280888097,0.23491857328591967,-0.09622859981103873,0.0350856619668737,-0.08043812416592898,0.2757227472217429,-0.24178007045934785,-0.09681688077822234,0.09395751936790858,0.03939240254536734,-0.030987375330716,0.002623694026991842,0.290153334419958,0.041217472579681905,0.48709533331507443,0.05716988949182038,0.07744969821598875,0.16066544646373673,0.08792986329139067,0.7823787669505831,0.3972033756612259,0.2381862772010199,0.18001660431974795,0.2673857191585259,0.1095309150770947,0.05186357494895821,0.06899940250617645
ACC_sup_L,0.15539091388239626,0.0832659936893932,-0.08487146251861374,0.34004600803914165,-0.0795347524798227,0.40527290690626344,0.28281712067256626,0.3852816982373452,-0.12108269170254476,-0.05935920693495548,0.23863871589477276,0.2327748957994277,0.4554437172368351,-0.07770122100529835,0.4940100910590389,0.21429967222277202,0.009177791672683646,0.09920985538714364,0.23299576056230217,0.11482796644277925,0.15201192090743515,0.08991845835586341,0.05815487820103107,-0.052407976082119126,0.11057392357473125,0.18685332459357185,0.14033924807988704,1.0,-0.25233003149396116,0.14243643067922654,-0.03777666633284911,0.06386567437870663,0.17345398846918575,0.2840350382629588,-0.0722010659843547,-0.12554957798916191,0.17736020814988543,-0.02281657883252395,0.17810447707886903,-0.05705965647908883,0.17399848026147155,0.3053748523155192,0.5723870533230891,0.23053214444876755,0.1320847771149526,0.08207145437355551,0.20050547263272256,-0.14049630614696149,0.4559768923116479,0.028162008257050033,-0.015469978654019423,-0.12825342220722458,0.19353438139425386,-0.05946278785255057,0.17760922882321137,0.20516028487935797,0.24425162184262064,0.22484178173270178,-0.01314609939975007,0.03816690645508347,0.25763008203381615,0.4155002515266112,-0.08111230975427085,-0.02399274632619378,-0.1460947715531691,0.07868199729847354,0.42511895600779914,0.26743179919586246,0.06929569283052789,0.23453293790909632,0.2102875366923231,-0.20209167758614086,0.32373228222444284,0.10304946942871866,-0.12599115868497202,0.28106332176715343,-0.09246011012524091,0.08100798948290111,0.0340558344828872,0.5008473307062044,-0.03765040879495082,0.20447030605930427,-0.16275133426911717,0.22140593201757536,-0.1243786304453708,0.18294375317503125,-0.06099504819990987,0.11277058386790821,0.007709419437787671,0.1593764355485264,0.27738079487342826,0.24047049431439613,-0.12473354228583892,0.18996159335683593,0.14977895405025482,0.12286215309191378,0.24258519625685798,0.3230706669582829,0.3888406305201757,0.16993791005247913,0.27774036415165493,-0.09461533882602179,0.19510730966627604,0.2719754256949604,0.44602571894993004,0.10188080239407066,0.3426049601384187,0.12152431517744965,0.22036511030984746,0.03480127903617327
Angular_L,-0.22672918398699132,0.12134906128535944,0.007907291837478693,0.12136421791685541,-0.036620840993832594,-0.2356279477298802,0.04165399453017029,-0.01453700060031947,0.03769560214654749,0.23883435695829316,0.13537799553179006,0.19304559066847826,-0.03293176902883458,-0.08283877504065507,-0.047368583804187625,-0.04523384673928784,0.016874804400244792,0.03045294502375277,-0.1019719410407852,-0.05502148918459107,-0.1316165158367018,-0.42026329815292973,0.4770441326393754,-0.09623752369525979,0.1207065786261105,0.00044327975419955696,0.09855461618256595,-0.25233003149396116,1.0,0.09383537468584868,0.18367945813811334,0.023098173652011098,0.05039415575860849,-0.010898279529378274,0.34071478739134875,-0.07256548175477176,-0.11012225600332275,-0.2228105744271194,-0.11834256242858562,0.12480279524499974,-0.024813043497007962,0.05148139540740698,-0.04525808262919192,0.03585616098892841,0.011335048225878535,0.05114780106453354,0.08521224251963827,-0.09028295516688715,0.07429756690410155,0.0583289673599403,0.04116567048764676,0.01782347259358967,-0.041515428297617896,0.1352649464935149,-0.053178677437659236,-0.4042651306755714,0.0901057339358164,-0.046636051618947426,-0.28706280514166826,0.16987685615337658,0.07544254545067129,-0.00853555993974889,-0.06669759605225258,0.10728532201575056,0.1908236109123702,0.08800034842506328,-0.013224957255872319,-0.01795086167054161,-0.1535647882673355,0.20031414121121868,-0.14156394843703565,-0.1414942250703332,0.027332627189080676,0.05150824823551793,0.42703832277089515,0.18094237250296527,0.09621359135086172,0.06657579696955435,-0.26061865123195777,-0.2523842475936091,0.051977224280019704,-0.41932328171561545,-0.22701530066707493,0.377048251043351,0.5314839057225068,-0.08369177607266061,0.045808585831643114,-0.055715755326041685,0.04932766372112533,-0.1858323969487607,-0.24449849696023251,-0.14248969443429935,0.33699302410030063,-0.22425621002812396,-0.028701080938168033,-0.07324518582095066,-0.1453219860079076,0.03999459756569962,-0.20292656478675233,-0.36655174161926934,-0.3027096240572241,0.1866287264815533,-0.017852508997260524,0.04498334711974214,-0.005117982105188058,-0.37596432968072413,-0.12056899452747878,-0.22213118287290357,-0.058248475815116496,-0.040080164668150356
N_Acc_R,-0.09515192829320643,0.13301061887096502,0.006994736145574803,0.3948816261095499,0.18036293088119235,0.09869789489723454,0.5970745253964932,0.2403525920700185,0.12596415985658568,-0.07757581926093081,0.2801023192301312,0.1575012212957818,0.30862673106987,0.11701094723851131,0.1922320008471423,-0.07051678118765772,-0.029341168489436152,0.14089958046420645,0.33928003222172826,0.3090853074045194,0.11730179345143295,0.04318330463688153,0.16426913804526225,0.028510424813720504,0.17916202182968344,0.22199860282066444,0.27712184306377863,0.14243643067922654,0.09383537468584868,1.0,0.12411123809138598,0.08577521385328239,0.43963679802100125,0.21845292606558087,0.004913430010627893,0.177985954156805,-0.01054985116045929,0.01974578345288346,0.10020110056079137,0.23179921441681275,-0.1351558914756405,0.35098728645446275,0.38018737975833966,0.25851252556422205,0.06766794695430059,0.2495598348907667,0.11032540793275802,0.12915901325981594,0.5221026525245116,0.08835748758756677,0.0121464036412302,-0.13619447002800963,0.1788251075741955,0.12847489647398133,0.167887685674187,-0.09998100353422786,-0.007988972436353742,0.2557920679603791,0.0829852383710563,0.048518052021003,0.19131922658114298,0.37092731163043974,0.1712308862912503,0.010697962190603122,0.15929456156259697,0.4267326284123205,0.2478417138593586,0.14738545914837367,0.15252208152668087,0.02220265767516216,-0.15917168653837144,0.16830695447519328,0.15136974413687318,0.1679075297906947,0.0021465462016737606,-0.10784989838392924,0.42116374048918453,0.10606214795377752,0.028351260449105724,0.2363067544908816,0.357244723489336,0.00945968810499218,-0.02154565584217463,0.22221317767574095,-0.07028214592738942,0.34589249226903573,0.23033222621045557,0.12209774807052445,0.2767631094029462,0.0006228320091534355,0.1450539961625837,0.14000369605631394,0.13500798625496582,0.2779670347154366,-0.09038788966421488,-0.129435045006812,0.0620370314983633,0.1902498144814844,0.3366699061170721,0.20351166609167598,0.21711925372819701,0.21817434724503085,0.10457245691852753,0.46083944664904714,0.2821114938493084,0.0011886321095521575,0.3243321857806379,0.07037761385773376,0.3087299003791534,0.07886511075220176
Thal_PuM_R,0.07638602323154527,0.38410879894680694,0.2812816889004954,-0.036979340712137036,0.2906238992042858,-0.024257786534051917,0.41835969732742306,0.08855323319916865,0.2237705000930444,0.22423101539052825,0.120130043832037,0.21032791323618544,0.1695703478833105,0.10823716459291798,0.3675111431565606,-0.21064519347651672,-0.13518663331122285,-0.11166966841374577,0.1185202010725531,0.17208438783519875,-0.12455514696769891,0.03915153333232346,0.2630221007080228,0.005621248898082847,0.14102516963049527,-0.17505221099013518,0.09042497430563277,-0.03777666633284911,0.18367945813811334,0.12411123809138598,1.0,0.10857039697046546,0.17126806674720937,0.3800724343719512,0.18099655574368947,-0.24287563118911598,0.24176088247933053,0.06807236564189326,0.1498031608894483,-0.07966711618991218,0.019018300105295212,0.005486805838051072,0.23734007571312757,0.7107158680267893,-0.2702808776363418,0.7208118484614453,0.07314869730218887,0.16249056483518043,0.13923251777307052,0.26623901984440707,0.15690316820095895,0.11533893813239882,0.06966165755460133,0.5800794657251833,0.25172894386407246,0.13103219029281646,0.1289914498183031,0.09639005377558647,-0.19650696457976732,0.20337590703924843,0.12229115666383089,0.010124783442419929,0.05322180561166043,0.1125169438508566,0.7590704816526239,0.0713369226879479,0.03380241486552046,0.17464587175198568,0.15738631309942663,-0.10855839495855843,-0.0652099435420044,-0.275637544288844,0.08346059391594778,0.3257473583454543,0.17614124470704856,0.00794567606199089,0.4614928180194762,0.15380477653596497,0.19010358139173028,-0.05964809661649467,0.48434897203112204,0.004986866234331058,0.13736665208095922,0.17529663836466955,0.05122998961425745,0.20530399976252076,0.7733335388704831,0.37055762139684534,0.05550018298801757,-0.08647732891467398,-0.13845992917441305,0.09395831154669111,0.02804767364532645,0.37224034578864096,0.04550185959354194,0.10660500000497021,0.02238761190657215,0.3644040202170718,0.29917244445521085,-0.06979659640336379,0.14275661053216357,0.03688334462917176,0.08807899359752464,0.21040331914648525,0.19003277920668912,0.1271912616826045,0.16297421773955797,-0.05255882161356524,-0.1470241767720636,-0.009699569790279089
OFCant_L,0.2103848046228014,0.05662677697465869,-0.2418330660225761,-0.13022463603719192,-0.0574692500492032,0.0966450626068132,0.23226627431281258,0.09958116373051093,0.16132297027227138,0.12584560049509882,0.03404387634390634,-0.04550754259315394,0.0906963574764574,-0.03332789124883203,0.2364498907742923,-0.36408611548520003,0.02054731172726795,-0.3005056242636959,0.38035960487590165,0.05879362216946223,-0.18752698827395012,-0.10882890216620428,0.04098776034553094,0.11183675999561017,-0.047019199062047976,-0.11313125617964458,0.7419268004045053,0.06386567437870663,0.023098173652011098,0.08577521385328239,0.10857039697046546,1.0,-0.2327902794263724,0.18689171975521565,0.15082733344785446,-0.3082157458741199,0.011323319163797104,-0.1335931686550259,0.22019430425389178,0.23092115821222112,-0.13097955467345732,-0.13626087782940624,0.10072640318591854,-0.00021695348113953976,-0.22758832977328422,-0.023446799908197043,0.06999157074575851,0.013066174039889732,0.008546942030011764,-0.19284717932213072,-0.019472845914393067,0.271211447784065,-0.1613328800283284,-0.10384590414022833,0.36680498765180425,0.014698407042445655,0.37374542947940176,0.566203344148323,-0.11593527909099807,0.045837116347459,-0.023806054415749876,0.07778544895233581,-0.04075600231892204,-0.2729504353991994,-0.018986027707566577,0.4247649727979177,0.18639797375783473,0.13585026028877858,0.012327596476579583,-0.19410051526764988,-0.08497886182081645,-0.20474333568635442,0.1496392888946896,0.18778219385532127,-0.16226416333157384,-0.10206730410062294,-0.024886729975542126,-0.054124287204353166,0.04700385432024487,0.21715917175092314,-0.15393443296030704,0.06035804149060014,-0.05885810460666559,0.13518028662913428,0.14797592299955728,-0.15371474824643103,0.04014295358401199,-0.04634117819498212,0.10325660087716365,-0.2524909321146163,-0.007474067785891113,0.13060587118541708,0.027186628247240077,-0.06099595821401129,-0.07943172380313199,0.32557656057323,0.06310326036412156,0.48016456132390856,-0.16357762331852466,0.001219505928808999,0.14478015561880475,-0.20315749999778332,0.8884558241808951,0.15560771141521165,0.0006431722317357015,0.30137364458496335,0.1668033795007667,0.13060399742091156,-0.11865847044204449,0.06146443552693742
OFCpost_R,0.12604667046052853,0.048078707974674485,0.21556718312073211,0.22557780252674542,0.15428709397445253,0.25087389790457404,0.3628945262142313,0.10143694885537624,0.11833967989947156,-0.018821713988501174,0.2847479502195496,0.14434751641065066,0.2274236385767255,0.12440683755380788,0.13738566914790354,0.07253846349184229,-0.08217577915203297,0.25932254894779516,0.19303073401316964,0.34225379283317653,-0.0002500520821941927,0.10173172638525696,0.18839789938810872,-0.0031741714375409847,-0.0812467174168311,-0.03876180487610321,-0.0026189055441561354,0.17345398846918575,0.05039415575860849,0.43963679802100125,0.17126806674720937,-0.2327902794263724,1.0,0.14624699514346295,0.04854782923020149,0.26632365089703663,-0.1333217819031165,0.19276757422109128,-0.11211991584158194,0.0424684256114395,-0.15501480016917754,0.2615372369578062,0.350299113236331,0.2979419904851496,0.13398065946123155,0.23596552952130162,0.1556774083712561,0.04446655256650135,0.3447212574116281,0.05594672765758839,0.16860859447500498,-0.12064401092121929,0.054674820552725795,0.14278870832232538,0.012161829082284848,0.030474361752899342,0.005571680968963758,0.08074233185294981,0.032741564674918656,-0.08482384791800626,0.18121111557297345,0.2799813067661105,0.04968707921519259,0.2609015380070389,0.2539126918130115,0.10424112963673401,0.16124837661313837,0.19321033757056996,0.21628343556549973,0.1347444409681048,-0.1493526645381782,0.10040924916241224,-0.13650767581419146,0.01011701559121933,0.11456825860504166,0.00722414913265638,0.25560347111036724,0.09174261133079367,0.18955764524323535,0.16147819434484884,0.36887860035363607,0.10506761052186248,0.15914341446592858,0.1301694208360455,-0.12271025173436256,0.5271994327944988,0.17314785988752646,0.026791475513705747,0.11722360699170158,0.17452269161458311,0.029162811405334152,0.1905446664124564,0.10808417205402006,0.15857985908147226,-0.02728358781907025,-0.2467727291831723,0.16892790398404972,-0.06893183895511404,0.2994819701843363,0.03430959117219617,0.27301571198656677,0.31129908548975294,-0.20172985497737378,0.33282913054723995,0.2963485686498179,-0.054012605885416815,0.1281859677849922,-0.013699051473338908,0.2514580610255374,-0.1301283449091273
Putamen_L,0.16741723713572548,0.2107504841064189,0.007358856159134454,0.1473595428412461,0.45315487175622454,0.21303457714957166,0.36594481464220574,0.332433652410148,0.28345334722605825,0.19710445517893646,0.2678131708129851,0.2895836044504858,0.2589294354669027,0.04597104875654674,0.7117153342282936,0.04507685870463106,-0.1252140424776615,-0.04463346139512523,0.26404134856433326,0.008720016181151374,0.2687512999619083,0.13954389419796137,0.23280346534775162,0.00605738030625307,0.2500851722965839,0.08664641684373019,0.2218261689018434,0.2840350382629588,-0.010898279529378274,0.21845292606558087,0.3800724343719512,0.18689171975521565,0.14624699514346295,1.0,0.1358353442541532,0.041337713031925266,0.38820994710449797,0.04481207024343535,0.5823440608792236,0.13523706359127735,0.2655496129847822,0.335317461876585,0.2232842421855792,0.3948359922226529,-0.07999709605776507,0.24678365103020106,0.4352568672031212,-0.10733942633018946,0.3491603381118611,0.1583366463003409,0.19831114815033177,0.17808402100423804,-0.01462873627962143,0.39342632050375,0.036366765142381914,0.23456867325499065,0.350382795996801,0.19251856564935527,-0.096459954426282,0.15752860874835617,0.5312490310891326,0.27285409519310827,0.13418618033452454,-0.08875768691373269,0.22788615660309458,-0.08294039073348054,0.3312382586106949,0.22783174904517503,0.22266728114182469,0.05123993552963406,0.3153518843420739,0.0525267227879871,0.26167643133957913,0.33673333532431127,0.18989295913869997,0.2979951153088835,0.016252786657305607,0.08670747481861284,0.08167999100061982,0.2035004246098045,0.3253478744324421,-0.02253779696051188,-0.07547374366012478,0.3999443942490546,0.09968401063945799,0.1783392382972484,0.2760522474990765,0.34364666603302213,0.14921601988026584,-0.08424126955101065,-0.09714461799853388,0.28868909914653995,-0.09455033288374028,0.10527329858612894,-0.09793368718718261,0.4656242545483773,0.12215846037645502,0.5522462842621441,0.27101035525146494,-0.028959086352906498,0.2732698340492285,-0.01567154199821136,0.12564803058398594,0.3739859083951064,0.40651252316937936,0.17163854151564498,0.7276377355165242,0.030345229223113935,0.35876869121910304,0.002196293099041384
Cuneus_R,-0.03899325899482304,0.11687690146266141,-0.07179722707999103,0.018396397729757756,-0.07104117289775574,-0.05972233324167462,0.07233308734454308,0.029267638271608012,-0.0024509677910286376,0.3259021010927664,0.04244548633340039,0.10428813112807642,-0.03019516455584321,0.016293942814902117,0.014367684783048954,-0.15713930914506286,-0.08611654348788329,-0.17500845229392248,-0.03617401217635863,-0.04705039620222013,-0.16887688661151462,-0.3600189268912814,0.4268838847200827,0.017773114581156293,0.06544550500101469,-0.08097846627403177,0.08136916896754474,-0.0722010659843547,0.34071478739134875,0.004913430010627893,0.18099655574368947,0.15082733344785446,0.04854782923020149,0.1358353442541532,1.0,-0.20446719073412917,-0.11375006799519062,-0.15494926494039563,-0.15191084464494028,-0.003426932826107875,-0.06431995015981158,-0.03758425347148491,0.024237024121996707,0.030409381703875426,-0.1794882081042135,0.0082235276947996,0.016402926240131614,0.11585526995630137,0.07088754873426503,0.05847696555435287,0.09517724239384066,0.19163840076389252,-0.16795595179616668,0.17047196459486147,-0.0894533582106322,-0.21084566310906164,0.08729994604069743,0.024414188225255946,-0.20995419592848494,0.1876697604860313,0.09071822704485395,-0.05505387923615568,-0.10908014093098248,0.2284037192218663,0.1251459070362526,-0.03193901557366089,-0.04045456674598143,0.02541116131731006,-0.07217814806838753,0.028808500750318444,-0.13648752882882093,-0.18504338251104072,-0.09850579161452842,-0.02655450760037884,0.28080065687629613,0.15044127150624603,0.08126597968635431,-0.11861581967094471,0.09325847143728545,-0.17654939316670779,-0.04647065998167696,-0.19878297173300555,-0.1664634090166027,0.24129784147268798,0.3431323433384513,-0.12669519797951465,0.02350911703582847,-0.026455676636973197,0.01218735552342758,-0.21919862303257726,-0.26889701349147954,-0.04833332817783742,0.4382221781531999,-0.27147382028450606,-0.1369572649474187,0.002188717232257381,-0.056078734695926384,0.2547542860798864,-0.2762687928997732,-0.2578192875990685,-0.11939580252590086,-0.13134859767530294,0.015338249121815641,-0.0007860838067074185,0.015783937790671082,-0.07934687771317459,-0.06954004040874708,-0.14480393801758407,-0.06704320935528679,-0.15467094873766674
