,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R
SN_pc_R,0.15345321255415176,0.2395596775126101,0.04968707921519259,0.04703514999697386,0.10069617261542664,0.1676924809844691,0.05549462765807811,-0.02196010174775085,0.4875704287743364,0.3532415516891199,0.07707759103555367,-0.252198748301092,0.302456772149634,-0.06079334338727172,-0.3515197293885696,0.41541338993180343,-0.07946878665982754,0.11671700561380524,0.28469988672759655,-0.12454787224000345,0.1603771442947796,0.25953742487340337,0.3226464038693329,-0.2196145622505467,-0.037414575093430304,0.4001663724405977,-0.3751817831012368,-0.12213018173114822,-0.186038369508385,0.02957881459178729,-0.21073820763443787,0.31641317335919217,-0.1293739653297503,0.3324283375250472,0.04128757404919628,0.2750644521938874,0.2825005117234973,0.29547402291955877,0.3553144650728473,0.2168748283688742,0.22551513147274405,0.3607250604755876,-0.15280594447586632,0.19735219226086048,-0.29483210988956504,0.2512433713253227,0.18008947561750716,-0.10846296961002098,-0.32068947043917356,0.32398379480275363,0.05935394340263466,1.0,0.31447444714080053,0.334851675984545,0.38661974555621187,-0.14459019675517276,-0.27992989269630675,-0.006475677460449019,-0.008392679346567693,-0.2476422744483907,0.5427624148882021,-0.08195424140071764,0.2036017335841805,0.3943871100135501,0.22035744501263252,-0.02095062937781732,-0.12600122387643103,0.18592121605018141,-0.11902116948934352,0.39674332054643435,0.3419736154889119,0.19069875399521652,-0.17600191762600328,0.2618964786576224,-0.08269807044323062,0.409084109729607,-0.15359898551655782,-0.16294370547131332,0.1712308862912503,0.30330610714619477,-0.1462013150668692,0.22558628726305238,-0.10908014093098248,0.07609519866106922,0.3524632155755372,0.2228771550503624,-0.06610139164885898,0.21024516189821624,-0.29112286202789267,0.04651958235303984,0.09934730241123552,0.3305964363567898,0.009673874872374972,0.2103774832857608,-0.010083603735619312,0.11508465037636445,0.011752628156351886,0.2659731499233541,0.05322180561166043,0.4614260283609997,0.008659725016107922,0.0905794143320517,-0.019435054562824162,0.13418618033452454,0.1657259323222504
Frontal_Med_Orb_R,-0.012620022356575859,0.22741812439168882,-0.2561547953573064,-0.18539865024469276,0.39003545706605686,0.006679798315268328,0.14358242101810606,0.05925671520713694,0.11046418735487853,0.3892629159361794,0.019862051488608187,-0.4472653251285394,0.2697963253782037,-0.08292738273849436,-0.18376022960687907,0.1846934027872977,0.15597396516756928,0.3516881592009958,0.21144777388112457,-0.314455257338999,-0.18958015426109087,0.4299412733517702,0.3455959587327351,-0.2086236420593829,-0.253066434308341,0.4667904645805698,-0.27502880708053085,-0.1293644749658774,-0.3307259882643107,-0.39661033038721555,-0.3031961946901729,0.24502078148955322,-0.02953303876321616,0.26036879887516623,-0.3811070505406703,-0.003927499592281632,0.0840866580100618,0.08095291726961348,0.5176801525101284,0.29484566013590513,0.36136102180826757,0.2564759091996474,-0.16059261262542118,0.0204035151185621,-0.19020060519096463,0.2965062112123281,0.2910055263407125,-0.13964551517893475,-0.25767331209848915,0.2077517760682825,0.33570902467099883,0.31447444714080053,1.0,0.3146991978250929,0.4328860508496372,-0.13268513588532105,-0.1087449268899734,-0.4889159384356028,-0.32882512370025957,-0.1792810409342312,0.44618825654810934,-0.07525402577668532,0.006257497561635071,0.4893503482541621,0.15574076528141023,0.016783649447620144,-0.07562751227200333,0.506147052540563,0.19724098719754815,0.5227180397087843,0.492341761749882,0.3023034749215006,0.057137556763801396,0.26211417622600997,-0.2855095437318547,0.538552902017911,-0.47871405951537266,-0.3609947549782715,0.04635449468160033,0.311905969122861,-0.20069417390911443,0.19104911009741607,0.04117373675653142,0.06926869113064979,0.6000813607586389,0.23550238994485234,0.37921531822985477,0.2637258194247682,-0.4830399498012638,0.13828002609224668,0.07366866894138274,0.27999728279665625,0.12259316043494807,-0.3081395253281151,0.04097912855502781,0.5635775064275205,0.03705315198181289,0.23456339394847273,0.2651387378646188,0.5501310868938772,-0.0387904649306802,0.40351573623324183,-0.24638103515767795,0.2105719140159045,-0.3589455177971811
Pallidum_L,0.04471099096755383,0.3306610884823534,0.25967623596953815,0.10407777727655385,0.27986525179769045,0.12758974196545464,0.13044840479069877,0.0812503160015846,0.21437300276046675,0.15422306278046635,0.2246164424607366,-0.04640116803949951,0.28001054391258756,-0.018467069688254307,-0.1532284739939073,0.26446277959056363,0.2571448405044157,0.27144025071340205,0.5991980062203917,-0.02923776076386403,0.14025602491600875,0.3094940628282756,0.3752644451288995,-0.19440960369661567,-0.16355212897881863,0.2491976886078422,-0.25043811308499736,-0.02678683483385405,-0.01945254494577294,-0.04235496952465851,-0.2989173376360048,0.33462989434662094,-0.13571938065558609,0.3018606775676798,0.02688973148957943,0.07426425987871729,0.10976279050503011,0.22768774182193743,0.3459464763581892,0.2697730619262637,0.12993343310029828,0.20581562412757348,-0.031046737550528652,0.1426755036832624,-0.05668683284182456,0.31703681507678266,0.4640844973381183,-0.10839928800203351,-0.2760410047483595,0.3631218812316364,0.2564205771719408,0.334851675984545,0.3146991978250929,1.0,0.3891989755969348,-0.06381836631065475,-0.03693524010685343,-0.04093881828085544,0.007485297421113456,-0.06662416012185211,0.3724996928572005,0.2924823270048443,0.19457030497779798,0.4549696528740205,0.23835876777604095,0.06698015353332118,-0.1413783574293336,0.22113619522444813,0.24623707948823256,0.2447338690319745,0.402927297537761,0.29079765424276977,0.1253254667214526,0.37793835596215203,-0.12515023836414604,0.3672630973479763,-0.007116885374485089,-0.06405193626066323,0.26629618775019265,0.2993203886502026,0.05364265630905514,0.19046920280339458,-0.0020321493775961944,0.25123882526021996,0.4079788461696052,0.276387603557253,0.1456511905833358,0.313537001762672,-0.11900699392078781,0.07299780655101895,0.10187791215609716,0.41032267718998366,0.10602359976061024,0.09651538389641709,0.16445371322587377,0.17070071324156796,0.15331023822085885,0.18046423311802676,0.172215746359236,0.4746878108648474,0.2890569568112376,0.3091013023577823,0.04833615693771237,0.36518201506705866,0.14562160079627978
Rectus_L,-0.12746841931172223,0.22735005877352096,0.10424112963673401,-0.1848978062760728,0.12722077465365897,0.01867302672622113,0.08116742610309843,0.00868973904710533,0.3613734642112601,0.16068462575280826,-0.006547041939315398,-0.31535610998150654,0.3236456121913518,-0.3052874642261759,-0.29365031925377727,0.28389843458084835,-0.11285262331280203,0.4141555097680993,0.3000705628310225,-0.12505192907654275,0.15568320867891455,0.14522095923505984,0.17977369918553637,-0.1545473111406702,-0.12515719023925456,0.21397787779437766,-0.3462315444867017,-0.06557286971772366,-0.3214689888336039,-0.15666250788493521,-0.2624389346785455,0.5038632194124449,-0.0066710019141578356,0.33648313163625293,-0.08330739355874851,0.16333919624818607,0.08397087608964253,0.0554701388340925,0.34808627769971034,0.15735454803514268,0.22922936435697042,0.17200048261144182,-0.2947064921306314,-0.04744841766630896,-0.1365859720208818,0.26790856161019044,0.4077738078127405,-0.04533749838155615,-0.23433217331520223,0.4098232952886619,0.15630919898572046,0.38661974555621187,0.4328860508496372,0.3891989755969348,1.0,-0.09592756949756787,-0.3016160950684876,-0.207291478868697,-0.22494884124353667,-0.26005476496278757,0.29364979227693416,-0.19207994611011747,-0.036459920996333474,0.8957258344091177,0.005604929655555507,-0.09072819537650537,-0.1954516363335839,0.5389818623070112,0.14697132752627293,0.29041661674218733,0.5198259289341234,0.2308516119253856,-0.1065673345495676,0.10223639266691012,-0.35403743361568485,0.38778923062101917,-0.15216368961420987,-0.23923010755351198,0.4267326284123205,0.26632313770878807,0.0032347711352514676,0.038074816669565345,-0.03193901557366089,0.05391494000359055,0.7203818721895718,0.25306346212449027,0.024883081168774388,0.1177452800609926,-0.3769285868944523,-0.018564609473258716,0.3270177592532365,0.2570713482759894,-0.0834309539973847,-0.03839981133332634,0.10217781604397301,0.5994672435736951,-0.014439886070432952,0.24299340277331336,0.0713369226879479,0.6370609013652858,0.06142320410909995,0.23446471688858306,-0.27577403306187154,-0.08294039073348054,-0.1087715840174109
Cerebellum_6_R,0.14293235105490168,0.09911174015676384,0.2873255877747062,0.2559390151653107,0.014059674199079192,0.1869730222666015,0.09776430890231769,0.07132015298075127,0.3145060128620266,-0.04470803492983325,0.3303438841652805,0.2696137351778546,-0.19694204616882308,-0.06475598931262645,0.222522783613602,0.18423269161293507,0.2176381326028217,0.17115585484374848,-0.020586099502715022,-0.03013839089719152,0.08218578427952614,0.16729148017970644,0.12262457475425247,0.054151377856335246,0.02496536800685709,0.22283068625572783,0.33276651151200215,0.07659656478430701,0.469919376567687,0.08908907338329766,0.483574532210856,-0.18616234785661553,-0.08396385382791337,0.25163896419571113,-0.12912739202944273,0.10171453278832589,0.5266009025451552,0.075115095374154,-0.13202966857360948,0.21413684744997805,0.09083258696840348,0.22913479116959584,0.41911485591014996,0.06912930303053366,0.16729723693413293,0.0906393651891724,-0.0176163239367047,0.11021696904970153,0.5083391990198229,0.07580931707548273,0.12724596954840428,-0.14459019675517276,-0.13268513588532105,-0.06381836631065475,-0.09592756949756787,1.0,0.3501704646401195,0.003671143562947441,0.36056661261584494,0.5666544732106341,0.007022193470470188,-0.06782119042921031,0.044605626159693594,-0.11393184317781978,-0.0749281098218674,0.405242573740446,0.36176642042927754,0.11499056116886268,0.09459502303184841,-0.21143105177812715,-0.005136624622267194,-0.06563464514952165,0.19038661413643818,0.15131809943740743,0.292765888179043,0.28098467777361974,0.08961142313265971,0.17167184354366427,0.18062061879356195,0.18350817839479827,0.1778046343774796,0.3480210502688373,0.05940238330213005,0.21853718753395165,-0.10102975131595233,0.001391379752962118,0.24089406968603377,0.31383136506682713,0.4399732298266755,0.10054196746336581,-0.012054073607782568,0.339862488862549,0.18834535144349598,-0.10796456194588026,0.082559694409309,0.028775782176751034,0.6754977337607889,0.5084202757101626,0.2593164480822229,-0.14628685303702885,0.14354666125309196,0.04440194542411005,0.367521362539714,0.15037518469364222,0.021609036746781156
ACC_sub_R,0.11360502879946675,-0.12846100439213665,0.12604667046052853,0.07301345946074843,0.1919937799317192,-0.14105696563875472,0.10942275673363865,0.2768694670975121,-0.11973002261249696,-0.10686980410978297,0.2345320168803669,0.4057353218458259,-0.2983791943078521,0.0673045445882009,0.28822712592023014,-0.15331469022299127,0.3676392805277687,0.34156655208767084,-0.10971890010455182,0.06549484128708119,-0.00868973922969225,0.07423544340720878,-0.03133717892739726,0.07482117148249072,-0.05129650592031222,0.1863139842729515,-0.02089999819321791,0.0017463449872091403,0.5060731438529905,0.0613517073654432,0.3106601084006762,-0.3042819612852133,-0.20305804039906233,-0.09058823698142651,0.10181554678545891,-0.012444255949333436,0.14591876769793025,-0.037040021868043525,-0.0682719206371419,0.03627705688462785,0.09126628809761701,0.05619783748442417,0.4112855110895786,-0.158784639098736,0.14521343856918886,-0.161966897597864,-0.19701670332289586,0.1218375260144198,0.13902173050050903,-0.3012023755167948,0.14582858528517376,-0.27992989269630675,-0.1087449268899734,-0.03693524010685343,-0.3016160950684876,0.3501704646401195,1.0,0.07987236032348297,0.30809679352359254,0.5570964509071368,-0.14220416711491501,0.09415171120320733,0.02669581864945781,-0.26504822753864865,-0.0935737488119559,0.30375181493961484,0.4032678604284151,0.20240909047058359,0.10599577508009964,-0.33025657757606963,-0.25777724007877395,-0.16058207738821337,0.3684676530600681,-0.005552146198430705,0.38973823042098615,-0.10751338376393042,0.16472912965342634,0.14125835604494477,-0.09515192829320643,0.06765931565347968,0.1525245244054812,0.14024286244833867,-0.03899325899482304,0.05257207861149163,-0.020983016268184024,-0.262373479563166,0.3205657397694416,0.06203093067028487,0.4590797532454197,-0.10780730979367016,-0.3060310413468543,0.07775439812324868,0.002679698979029396,0.02375913386764426,0.12208882420196479,0.12425017204615234,0.3939220156094983,0.10198902317820349,0.07638602323154527,-0.14909992825030785,0.14285720885414652,0.1333425958309939,0.444832430088012,0.16741723713572548,0.1887953836331873
Postcentral_R,0.20362329304723012,-0.14899570027411085,0.26632365089703663,0.5308799795513652,-0.24294668218767967,0.22161678269798776,-0.08170174272376957,0.13190720532860703,0.1439358325852444,-0.3699340676127014,0.0982606717252712,0.45318528714922196,-0.18581506171829987,0.35686546273271524,-0.1919663119361245,-0.030549766857192236,-0.015982068951137574,-0.10261233163387405,0.08897867510670689,0.14900525838004447,0.45513545710466863,0.04367657866151755,0.07267119632546004,-0.14992837669347314,0.1256378267615501,-0.23226025817632548,-0.06679774932478752,-0.08090030110805832,0.44791237092176683,0.8355812297483803,-0.2080139564976214,-0.11595015291703746,-0.3293391295051886,0.03717212283109189,0.4835641571404644,0.13269301324730906,0.16251246306379333,0.39337178580898413,-0.16663849244766954,-0.030874035978053556,-0.09811212848549766,-0.11422532044641419,0.1385184851491206,0.2819149176864548,-0.06668481558943026,-0.20645560796793425,-0.0697178480055893,-0.035610265685863667,-0.15435832750399356,-0.09921911570463145,-0.27567630643148333,-0.006475677460449019,-0.4889159384356028,-0.04093881828085544,-0.207291478868697,0.003671143562947441,0.07987236032348297,1.0,0.3732580572098141,0.3062456670950689,-0.13041914045623182,0.18388310634327826,0.22677338170739625,-0.2780432484073459,-0.0713666267560315,0.08635312107939165,-0.013487782769701747,-0.27551134485967127,-0.17682196870158534,-0.23462428677019073,-0.2443618363695744,-0.08738775089044261,-0.09069951387245954,-0.11694992142343263,0.43334625233308044,-0.28086746635226084,0.6158391114001152,0.16164188944062238,0.177985954156805,0.043789057559118064,0.12153547093857982,-0.021207014487054966,-0.20446719073412917,-0.187562680857989,-0.27626325229016446,-0.19784134572077797,-0.37636142207622963,-0.05032998644433892,0.39794792429724607,0.07609841316740032,-0.22466603513206582,0.08497894771566236,-0.019289478448189158,0.7322995456605229,0.06580117218600272,-0.37232486887877,0.1578292550263958,-0.1686300966975254,-0.24287563118911598,-0.2354882366272762,0.15726667428902424,-0.22970752690646812,0.5091968408181338,0.041337713031925266,0.5744338847968217
Cerebellum_10_L,0.0386359407276058,0.2390166987548607,0.21556718312073211,0.3151888087069077,-0.21131870283754767,-0.11866827241778927,-0.1610463248884095,0.09567469385118885,0.14063618517429524,0.03161259050259227,0.3549317900932649,0.6690132129835747,-0.18095808590820003,0.26812547632203,0.0977002677627003,-0.07169405550287242,0.11411477563346029,0.04603368223298387,0.04486843291205612,0.21421054970828063,0.3877163335353466,-0.013308492282331635,-0.17867442029890232,0.10702305072349098,0.20537605270837725,-0.1757284030666489,0.0879324370831453,0.10147723289363164,0.5214729638779705,0.1675460437746126,0.24163880122031273,-0.31133975842919775,-0.10584167774214095,-0.15191562562723812,0.321006298009787,-0.003207319964816183,0.2480443392204834,-0.09530623424944956,-0.08218469072579276,0.24910588251587587,-0.1046407610590765,-0.12847777903851762,0.31982629850721145,-0.19394073101663312,0.13082837297096342,0.11995487606943371,-0.23351720551061103,0.15074060716675847,0.2506673918047201,0.0035237753580666486,-0.10048189635109613,-0.008392679346567693,-0.32882512370025957,0.007485297421113456,-0.22494884124353667,0.36056661261584494,0.30809679352359254,0.3732580572098141,1.0,0.427235119736119,-0.001010817269696627,0.1715303377897986,0.15852875963278748,-0.2746489003445889,-0.17234605812321924,0.029631289287677814,0.09956364479555407,-0.1851414228235226,-0.07319640583838964,-0.28417969793203757,-0.4110271882394201,-0.3531158654655558,0.06463053063077541,-0.022990704085940925,0.4420611808382905,-0.10607465025800189,0.49103451745598375,0.24047618678010935,0.006994736145574803,-0.10248332151097639,0.3267660709959936,-0.049761032646856405,-0.07179722707999103,0.1485377533999407,-0.027092408763531545,-0.1811201653986385,-0.1476689208896421,0.1658785829020622,0.6234122719442691,0.07813299605514297,-0.049947723911988894,-0.0015446706234540373,-0.035838251033232335,0.391499544514295,0.062361441233938934,-0.2426502975921051,0.25010958917437215,0.036013483087652745,0.2812816889004954,-0.3076270615251473,0.22155613884567185,-0.06406548747781902,0.47176914262315994,0.007358856159134454,0.4159451344010017
Lingual_L,0.33294507844425086,-0.13644380605865777,0.16892790398404972,0.19260380865075977,-0.0562568135601403,0.359372765149887,0.17486422181666655,0.19757613490535533,0.22032005637839647,-0.018889732860377272,0.21551728511245072,0.4088890584088135,-0.3224988644574914,0.3515311184296483,0.01864763731594049,0.2354112832685104,0.37197569071216374,0.3084816144587339,0.09345592424419392,0.2833872770868409,0.18265160999150568,0.20765852542438792,0.12528352400316445,0.03904741894250941,0.01463103680845727,0.2381856349765795,0.07117798026089929,0.08811256198606109,0.8137667728964827,0.32551303020711986,0.1568998686092498,-0.3356303667935546,-0.24752265160445575,0.38982553963138306,0.2950507230190424,0.1510750689424438,0.39283962099163966,0.34169632355923196,0.11565023683901117,0.03337575468283745,0.37402385250017595,0.29640085410810346,0.3599004316395931,0.2266032280743899,0.11543665045262616,-0.26302556863486165,-0.010063580858180337,0.08504493989167726,0.1748718139242287,-0.28012725708407205,0.1553249733370541,-0.2476422744483907,-0.1792810409342312,-0.06662416012185211,-0.26005476496278757,0.5666544732106341,0.5570964509071368,0.3062456670950689,0.427235119736119,1.0,0.12144904979846805,0.2732112613091575,0.11019469983834278,-0.2827140221470903,-0.017174486525776984,0.641680585314411,0.45960655554611074,0.14252759506111262,0.02970454313690604,-0.2587263941094676,-0.21150038389703302,0.04933305853881556,0.2534424338696302,-0.1026107713223373,0.7505631202049157,0.027633932529470412,0.4082618449467706,0.14742875818666365,0.0620370314983633,0.4442222433208822,0.12497047866282193,0.3797537169945534,-0.056078734695926384,-0.007527185881139778,-0.08925617540110443,-0.23469637646084612,0.1591620241786023,0.1387240718331244,0.646383046063488,0.07128582006857109,-0.2748187689710102,0.3499696417265388,-0.02853858247576374,0.2823352381164631,0.11794091857772729,-0.0024680260276516586,0.7355811497533903,0.26315413947244265,0.02238761190657215,-0.16226472246187917,0.22055681117200296,0.027048419820734002,0.6159350422964034,0.12215846037645502,0.35367986209357916
Red_N_L,0.28923768836588826,0.31059373967525666,0.047568333236295945,0.08045498207762465,0.25140891086005,0.35827407188817334,0.24702286053475783,-0.013512595827437862,0.2601802103359484,0.47077431826701804,0.1262548656773072,-0.3027464277047175,0.3300968658440717,0.0818973276204569,-0.4316990254711462,0.5184605396159132,0.3372503936478946,0.30246484187036776,0.6070126776898555,-0.06991883149161078,0.057125270688643356,0.44354001630106327,0.4030736028191943,-0.33379059255244514,-0.1899242082961962,0.5067307183586622,-0.2821920801860222,0.07004867793119138,0.14916938036442193,-0.016411102802311346,-0.3319716867860134,0.2360495432635374,-0.33273390560990485,0.51364761934118,0.015925889847404142,0.1887133510671769,0.2623066603723015,0.3800906428783838,0.5210547052360571,0.48795658150458465,0.5341258110013468,0.5764532692389487,-0.15749574822516987,0.2604844713173769,-0.3959855952261643,0.37346236887147033,0.30172082989611754,-0.2718791269653517,-0.39258244388743224,0.33852817495814247,0.22355990171745183,0.5427624148882021,0.44618825654810934,0.3724996928572005,0.29364979227693416,0.007022193470470188,-0.14220416711491501,-0.13041914045623182,-0.001010817269696627,0.12144904979846805,1.0,0.2022844561651844,0.09535573758238569,0.33326519898547846,0.12713919983862626,0.20985939781071122,0.028009215221657658,0.24743750793582261,0.11407548469132439,0.33965640896253724,0.3724532892578253,0.3327498668523037,0.06427561226128736,0.22574712685365142,0.15433908997637807,0.4376974495649205,-0.07599490768244126,-0.15658393897165948,0.16822153519291144,0.4727838681968117,-0.19064537114615865,0.48628370465347986,-0.207339734343356,0.269860849875211,0.4513719410606086,0.42763761491143853,0.1366634606583691,0.4912374991758995,-0.14828440757157763,0.17240253659203392,0.003947010813914941,0.4261094853989798,0.10632770904998351,0.15791967645121333,0.25535499167695896,0.13508698720770385,0.32620056444356815,0.4405236229390935,0.2783955263642001,0.4491461073571269,-0.012751908906319142,0.09831008861328405,0.22563044476597935,0.15991491789256104,0.11217871882336913
Thal_VA_L,0.44123308308915227,0.07559393133945808,0.03066507022546123,0.24106477015522765,-0.09839927507920779,0.30460168021059325,0.11624558006895287,-0.050862562850847934,-0.18739310820365768,0.11684235053629988,-0.05154421101275747,0.23824318118963742,0.07073644469887624,0.47520706660875434,-0.24451027579342138,0.09251601122723131,0.4277841730499545,0.023469837869174334,0.4957964801028391,0.4660428977030794,0.22796274683388384,0.24977427163157084,0.23432275257175403,0.03989296636206417,-0.038729017655691186,0.0801826894534683,-0.07378915984907626,0.1717400081832288,0.4167176991650117,0.1856576973360174,-0.38419339880934755,-0.2271078289258052,-0.17894883397328976,0.1441628181801444,0.4455433077764976,-0.07018971208554282,-0.11071574660852171,0.2396296657326779,0.3207733924351557,0.17843507335381792,0.2694577045946945,0.10193011638913747,0.08022249716433942,0.3310861090305569,-0.03887612530633519,0.10746719903495135,0.23146953582802238,-0.006606099470479285,-0.16606734352269256,-0.028028342859778236,-0.03396863127019198,-0.08195424140071764,-0.07525402577668532,0.2924823270048443,-0.19207994611011747,-0.06782119042921031,0.09415171120320733,0.18388310634327826,0.1715303377897986,0.2732112613091575,0.2022844561651844,1.0,0.21379157929158443,-0.17699256823709125,0.16704625980581644,0.10440282934881173,0.12163095398464616,-0.07721634857674192,0.006753081914946905,0.009353495275467747,-0.17907286073070885,0.17419786461328993,-0.010420677073405814,0.03980796834944543,0.3855502994029849,-0.07355395162686028,0.4853635734510511,0.21829712592246797,-0.1027347054834686,0.19116038882125477,0.12591354703185229,0.23919211033690116,-0.22297012253470172,0.2625097551706843,-0.08958640960446985,0.10358902160068914,-0.18860704631417985,0.07038817390307381,0.28926366380249874,0.11298212524162861,-0.25500820326441026,0.25254271759059066,0.09364732755092997,0.37999969429900404,0.1161438855349158,-0.17057622441236753,0.21160200856983755,-0.12562135845826775,0.057310548955808824,0.03375844089850485,0.30602859468065424,0.1291981140418487,0.3741525207241871,0.2512026189203295,0.27113753638670024
LC_R,0.40129993060350405,0.2812435479455317,0.15496859856206566,0.37576484751541483,-0.05356268565462289,0.24207840096297,0.07482150664420494,-0.021601687970582362,0.2276288453862493,0.22536256617113887,-0.128450773685095,0.2344253339845687,0.04138378998010154,0.22203206299222977,0.03573967173200387,0.28046742883330483,-0.11637609789217047,0.0911725986635908,0.21097926594549232,0.07601081548738622,0.15515532322548695,0.22264744365326422,0.362774793915215,0.1139160246157222,0.030522944259571482,0.2710073059776782,-0.012968040512929317,0.0178246883119011,0.1334874763885019,0.1177616351122747,-0.19118939958882597,0.07205771593388306,0.05971788558925835,0.2493432913657122,0.08662718148471532,0.3885456789468271,0.28552419085199987,0.16837763655901433,0.16707564485099888,0.14319883643321096,0.0012331468107060787,0.15460076623880636,0.2417453863003424,0.1765602079829306,0.12153720845325283,0.08273739147393862,0.207822561135631,0.12117252137340496,0.07363504535164841,0.07479623533538333,0.11105281660843912,0.2036017335841805,0.006257497561635071,0.19457030497779798,-0.036459920996333474,0.044605626159693594,0.02669581864945781,0.22677338170739625,0.15852875963278748,0.11019469983834278,0.09535573758238569,0.21379157929158443,1.0,0.0033440086001352,0.19205254948708225,0.1687723125283974,0.180925682817647,0.05956266481399044,0.17822899858823182,-0.04881099310967188,0.07550874014081926,0.28539894322916587,-0.14191925345337117,0.14031538556277245,0.12197678505823858,0.22519965845176557,0.18173050702795293,0.0031371502944911324,0.194223279047496,0.360515146096388,0.3040797897402972,0.26831495306466197,0.03869534440182292,0.21383209834245018,-0.05821397904376854,0.03271612890711138,-0.08295217499166373,0.08279673252289516,0.21107189529703188,0.19153250906896963,-0.16260339522789471,0.47523792432718687,0.2558454377404383,0.14274215653615546,-0.031145641510501296,-0.007530282366470118,0.16656799277098056,0.07438507088714408,0.14091159527857258,0.166133741988517,0.35843548483642496,0.2647991882871556,0.07877402033637093,0.32537413959178885,0.22828848224319095
Rectus_R,-0.08251195177891157,0.22624644616539039,0.14912946060448284,-0.20604821931933617,0.21855025917934792,0.05101164582687353,0.11156754796420165,0.013953493008365339,0.3132501487226664,0.1487775099517321,-0.009671721875316657,-0.391484575752041,0.37259956333527594,-0.37647744927401927,-0.30399436056333584,0.3167429021515245,-0.07373669348191135,0.419502833268642,0.3243988018114635,-0.19616726170818108,0.030121459048084574,0.15224522842826582,0.17187036085710103,-0.1679657216627366,-0.1776512688739572,0.2617875767720648,-0.4101667129774474,-0.07022209656893198,-0.343885735235975,-0.23077333241851444,-0.297146222054687,0.5628939960095096,0.01811491085680889,0.3716666091973594,-0.13068647084023585,0.17378986639510874,0.0356830451489728,0.07183796732810398,0.3379311465235701,0.19474302081144437,0.2626686390218298,0.22412401917815336,-0.27394742888173235,-0.028577777905344545,-0.1311086002263685,0.304518274994736,0.4423542994372518,-0.04006370901536901,-0.31139060390026774,0.42516703812292145,0.21836435377423202,0.3943871100135501,0.4893503482541621,0.4549696528740205,0.8957258344091177,-0.11393184317781978,-0.26504822753864865,-0.2780432484073459,-0.2746489003445889,-0.2827140221470903,0.33326519898547846,-0.17699256823709125,0.0033440086001352,1.0,0.02639813636497621,-0.047607540781386105,-0.18664279129492645,0.5132098029226623,0.2198829048654202,0.33800384024531777,0.6373363834939064,0.2704415200175934,-0.06306090962095899,0.16409678219888316,-0.3819465446144989,0.40055206588491876,-0.21706081533949217,-0.27248487604636135,0.3679951381914351,0.2731719093219297,-0.04102863138740648,0.08522965652640921,-0.02760676816069054,0.09154666574498295,0.7000599758067868,0.26950300514355413,0.13758653065538276,0.20995369908742925,-0.42832139498634764,0.07486867697781309,0.23080973298189872,0.31315663047870645,-0.034537096916680006,-0.09829591727999937,0.053308244681774725,0.5855360585053159,-0.012460808736708382,0.25232310921740797,0.1255242321803738,0.753111128740101,0.060679588875888577,0.27074403422665577,-0.31361741255636516,-0.05608923015148401,-0.1564315081966069
