,Temporal_Mid_L,Cerebellum_Crus2_L,Angular_L,Precentral_L,Thal_MGN_R,Cerebellum_3_L,ParaHippocampal_L,Frontal_Mid_2_R,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Vermis_10,N_Acc_R,Parietal_Inf_L,Cerebellum_7b_R,Putamen_R,Supp_Motor_Area_L,Hippocampus_L,Cerebellum_3_R,Thal_PuL_R,N_Acc_L,LC_R,Thal_VPL_L,Heschl_L,OFClat_R,Thal_VPL_R,ACC_sup_L,Thal_LP_L,Occipital_Inf_R,Insula_L,OFCant_L,SupraMarginal_R,Vermis_8,Thal_PuM_R,ACC_pre_L,Olfactory_R,Amygdala_L,Frontal_Med_Orb_R,Thal_LGN_L,Calcarine_L,Thal_MDl_L,Frontal_Inf_Tri_L,SN_pc_L,Frontal_Inf_Oper_L,Rectus_R,OFCmed_R,Calcarine_R,Caudate_R,Precuneus_L,Thal_PuI_R,Rolandic_Oper_R,Thal_VA_R,Occipital_Mid_R,Rectus_L,Occipital_Inf_L,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Cuneus_L,Paracentral_Lobule_R,Cerebellum_Crus1_L
Thal_VPL_L,0.2725434880119294,-0.11483199466530691,-0.1895827134228018,-0.4545064882103275,0.3157433817681997,0.1680870111739115,0.08739981684184257,-0.008123272067804077,0.3838647620474865,0.28884279032027327,0.30541874385552237,0.31191303418524974,0.08601724931639004,-0.2355354558720038,0.1740276993442457,0.25157954056294124,-0.4555561949246074,0.06357306537897495,0.04312295925050435,0.13488881842549216,-0.05316892090178778,0.14031538556277245,1.0,0.17193399316729904,-0.004965990562983033,0.38655939358637675,-0.013894458054996502,-0.06368516687666192,0.07473579368508639,0.31017813026442126,0.04686555889729416,-0.05018763678996274,0.36923845454956433,0.3681924421048819,0.12428146026817538,0.13764882254914856,0.10137519463367232,0.26211417622600997,-0.058285050584635414,-0.1696936290360424,0.07723933046058605,0.13210223925457507,0.13422601688381078,-0.19335281472520904,0.16409678219888316,0.21902656552328872,0.02969180633931252,0.2273037256336979,-0.020068495806143716,0.19062022974158746,0.10577126252030881,0.326189159025697,0.013586935738627563,0.10223639266691012,-0.07198270966124509,-0.24665870923013564,0.2597395967691225,0.05909534857929719,-0.14441456971814035,0.03943089130115513
Heschl_L,-0.09387486071125703,0.08506623191826072,0.0583289673599403,-0.020855930884721544,0.3130797489717812,0.049726837927585824,0.06657379552236359,0.15709347697793813,-0.04360436906077166,0.08547555525392636,0.18361453780733997,-0.065248141766241,0.08835748758756677,0.07296743726064497,-0.09713702906697227,0.08774955022686803,0.08752514801486257,0.14424833566970957,-0.029552204322377644,0.48058167235618593,-0.12524287652100935,0.21488266900126465,0.17193399316729904,1.0,-0.20078582677865106,0.35687660171723906,0.028162008257050033,0.0072812783522039366,0.03557810083534469,0.2481575583042189,-0.19284717932213072,0.22514863333110896,0.07238180303058503,0.26623901984440707,0.030985933570637548,-0.10631807557053989,0.07968214360615122,-0.021871801392838883,0.062333431411988965,0.10553343785369584,0.02453222430534215,-0.12269506436393142,0.11455762658369344,-0.10379638442001275,-0.12769463487734467,-0.19890309755629343,0.18311420644931725,0.19865510584189333,0.16473895225178264,0.37700943315100544,0.15872036121799513,0.13760523299142335,0.024422457221301097,-0.17776617019274774,-0.01710331467255926,-0.08066909894267163,-0.12189341341195938,0.07430244948469387,0.20487943837979014,-0.0730139200278215
OFClat_R,-0.05725253516383037,-0.02582751856667817,0.09855461618256595,-0.05985466271697637,0.09385002996721707,0.13342776003637616,0.23391328757080798,0.05186357494895821,0.074185544839573,0.28815764619817413,-0.02143125466270139,0.2059667080176266,0.27712184306377863,0.23491857328591967,0.10242800208343467,0.48709533331507443,-0.10534469151454706,0.34932275342870506,0.30056021863218746,-0.019210872243302486,0.5777012747517369,0.10663159341433079,-0.004965990562983033,-0.20078582677865106,1.0,0.13178675499466574,0.14033924807988704,0.03560488446794827,-0.05222678378942848,0.2673857191585259,0.7419268004045053,-0.040454183502866496,-0.19854350710370622,0.09042497430563277,0.11988162833254906,0.5032671299210932,0.25050034771667423,0.2096868674874907,0.23103576280888097,0.06728576908593387,0.28035138864525133,-0.17464697237943774,0.13440655555097097,-0.14466230283645398,0.4595462540170279,0.4084410339068791,-0.08220127931318003,0.3677567643178134,-0.041615228299404686,0.059164628527620486,-0.12077457330585238,0.009778252111080219,-0.13801077635707315,0.5343742640229264,-0.010601941854475952,-0.06979421964516659,0.06899940250617645,-0.09681688077822234,-0.04495465712444561,0.06960152813669851
Thal_VPL_R,-0.016416077632716873,0.028130956902659567,-0.020435422499507336,-0.2248131388718425,0.775191145451719,0.09569956218203572,0.094684631931572,-0.013752825957682869,0.08464231519202228,0.3505328756103798,0.24271256282038556,0.25980075615987064,0.19704553815246575,-0.1938681517667533,-0.03747084591364868,0.3168323328115166,-0.17165165839311416,0.08095924791786055,0.06940121138310072,0.581605079676705,0.18859923205164958,0.14319883643321096,0.38655939358637675,0.35687660171723906,0.13178675499466574,1.0,-0.02765588106999164,-0.09354613821718577,0.032796107829490315,0.26625835731786246,0.10457564555537656,0.0034587220425885508,0.14776624148451106,0.8018545826282175,0.22677268857942154,0.2954478109090855,0.13974429075186343,0.29484566013590513,0.06511156527221902,-0.016795435998021125,0.07496243747747454,-0.10537735372469108,0.30382782870152664,-0.22099321289521087,0.19474302081144437,0.3177580662382302,0.11359568596449633,0.49695411690619945,0.14734982933950197,0.625253199963026,-0.029182436472745696,0.5321773219377828,0.026286973965558392,0.15735454803514268,-0.11949188064141793,-0.29948331506703746,0.1517057545542748,0.003667941468302977,0.12028350117334341,0.0057488344340642095
ACC_sup_L,0.20447030605930427,0.2553936869126317,-0.25233003149396116,0.23453293790909632,0.05627202850611565,0.09537925634672342,0.4155002515266112,0.22036511030984746,0.23363026372523735,0.17810447707886903,0.20516028487935797,0.11248679846042282,0.14243643067922654,-0.1243786304453708,-0.21688302390788036,0.3230706669582829,0.1320847771149526,0.42511895600779914,0.19702187739160648,-0.05946278785255057,0.22484178173270178,0.05817695942430383,-0.013894458054996502,0.028162008257050033,0.14033924807988704,-0.02765588106999164,1.0,0.18685332459357185,-0.052407976082119126,0.3426049601384187,0.06386567437870663,-0.20209167758614086,-0.16275133426911717,-0.03777666633284911,0.5723870533230891,0.21018098671975674,0.5008473307062044,0.14653757158092048,0.22140593201757536,0.1578012025873744,0.26743179919586246,0.2102875366923231,0.1223009724792376,0.28106332176715343,0.12027421162666262,0.17760922882321137,-0.02281657883252395,0.28281712067256626,0.12579467388209933,-0.03765040879495082,0.15201192090743515,-0.09246011012524091,-0.01314609939975007,0.07868199729847354,0.009177791672683646,0.3726407576105714,0.03480127903617327,0.27738079487342826,0.17399848026147155,0.07101734286028179
Thal_LP_L,-0.23716343029655768,-0.08312571346023195,0.00044327975419955696,0.24363495900702453,0.04117182585802709,0.12452786341306075,0.7250157426671009,0.6069829292084185,-0.21868126168646118,0.2856471491131732,-0.10613050916789331,0.14938135890319926,0.22199860282066444,-0.18408399297871458,0.04039796789368236,-0.02819111342522765,0.2378190894481934,0.6575415534152725,0.5130303282839673,-0.05870580341347775,0.0615342003392901,0.1341005977824882,-0.06368516687666192,0.0072812783522039366,0.03560488446794827,-0.09354613821718577,0.18685332459357185,1.0,-0.20830494967178143,0.3743379379841605,-0.11313125617964458,0.19163940991420927,-0.15262776774261452,-0.17505221099013518,0.12156753348120414,0.3066672608259791,0.5149577010113224,0.16213294125103947,0.16273896424027787,-0.06763373895083857,-0.13607760190431023,0.2572061730355128,0.2262173843472208,0.20481992823461792,0.22063269886533082,0.16914792728697184,-0.21725727073367238,0.2681033747714074,0.070999445558573,0.09455805761711172,0.6608630540632728,0.0032539279795643795,-0.09295077964174076,0.23217461895135752,0.09313098909042403,0.49552475372609167,0.37683158588544713,0.15380129218541147,0.19081441726031176,-0.12585128026426953
Occipital_Inf_R,0.17893218987532591,-0.27687090649658763,-0.09623752369525979,-0.07872795216301921,0.09901599411701288,-0.007674697761529556,-0.07905195809733816,0.07893382131331811,0.1798395248802321,-0.056498524617291955,0.15826132171700363,0.022021998190039287,0.028510424813720504,-0.08801297803822418,-0.07810401027836308,-0.016765629733810725,0.05162070627949374,-0.06337515479714957,-0.18873939699317774,-0.044302075732712255,0.14617699535234874,-0.021601687970582362,0.07473579368508639,0.03557810083534469,-0.05222678378942848,0.032796107829490315,-0.052407976082119126,-0.20830494967178143,1.0,-0.058742107188903374,0.11183675999561017,0.16329312740706847,0.2980857022673697,0.005621248898082847,-0.007195488809828806,-0.013442947936650422,0.11102976097400676,0.05925671520713694,-0.3122094379532541,-0.027342344819299855,-0.15360093194532376,-0.019945476746422663,-0.047062905605593175,-0.15792726309203603,0.013953493008365339,0.06784619428620735,0.23311382325207433,-0.01350383859733965,0.1416532641361469,-0.05360692122455001,-0.04044107560992331,0.11340411570282523,0.35710624035207844,0.00868973904710533,-0.02696374474864962,-0.09631950497044124,-0.007929148584337482,0.19485874006373285,-0.06915139620405089,0.176405598924693
Insula_L,-0.06110038404964617,0.009579713048852039,-0.12056899452747878,0.055889218545082,0.35539075827326455,0.1532604846283418,0.5502573241379974,0.6224942725334695,0.04927395471566654,0.709872053328564,0.3227675175414173,0.1909430405071423,0.3243321857806379,-0.10631702872956938,-0.055076359353909955,0.4315174905227695,-0.01298889613331655,0.6412036002448325,0.5487565856160894,0.2707098958912417,0.2638440974328376,0.362774793915215,0.31017813026442126,0.2481575583042189,0.2673857191585259,0.26625835731786246,0.3426049601384187,0.3743379379841605,-0.058742107188903374,1.0,0.1668033795007667,0.1771420925810771,-0.05132923881364433,0.16297421773955797,0.22225124252106226,0.4334969782466938,0.47601713102560367,0.3455959587327351,0.3194086453318462,-0.034240048983396804,0.0719479290508094,0.43934907595589245,0.5244546898198245,0.2450110377128572,0.17187036085710103,0.15953678163240598,-0.0776525688634031,0.4845428060142582,0.09508749708589938,0.3284669563497406,0.5263502994768525,0.1136218190984973,-0.05031126007496929,0.17977369918553637,-6.991370359469523e-05,0.29596329570854724,0.28129321446844524,0.13776186264627657,0.22432756746060667,-0.049757254235891876
OFCant_L,0.06035804149060014,-0.18075966092444135,0.023098173652011098,-0.19410051526764988,0.09098867713026618,-0.21844779853433002,0.07778544895233581,-0.11865847044204449,0.3118818437107728,0.22019430425389178,0.014698407042445655,0.20573159163142987,0.08577521385328239,0.14797592299955728,-0.04206928186491055,0.48016456132390856,-0.22758832977328422,0.18639797375783473,0.14158964829346296,-0.10384590414022833,0.566203344148323,0.013900501890398364,0.04686555889729416,-0.19284717932213072,0.7419268004045053,0.10457564555537656,0.06386567437870663,-0.11313125617964458,0.11183675999561017,0.1668033795007667,1.0,-0.20474333568635442,-0.05885810460666559,0.10857039697046546,0.10072640318591854,0.38952610193878656,0.21715917175092314,0.4019169242318131,0.13518028662913428,-0.14734665736630062,0.13585026028877858,-0.08497886182081645,0.1600905265798925,-0.10206730410062294,0.37479592516441906,0.36680498765180425,-0.1335931686550259,0.23226627431281258,-0.14631280961913595,-0.15393443296030704,-0.18752698827395012,-0.024886729975542126,-0.11593527909099807,0.4247649727979177,0.02054731172726795,0.02803516839959667,0.06146443552693742,-0.007474067785891113,-0.13097955467345732,0.03454106850468751
SupraMarginal_R,-0.06149805416550676,0.10969268400432794,-0.1414942250703332,0.08014348318673203,-0.01685646063794771,0.2719962107958702,0.12499665995881902,0.5271289158294961,-0.28620519185258997,0.1303522379017379,0.12400468809913474,-0.022626837738621803,0.16830695447519328,-0.05514006935542624,-0.1581989494890319,-0.18597379915710952,0.35152489113779595,0.1106077072791006,0.1575480307200689,0.1960253673941325,-0.11473998770191708,0.1177616351122747,-0.05018763678996274,0.22514863333110896,-0.040454183502866496,0.0034587220425885508,-0.20209167758614086,0.19163940991420927,0.16329312740706847,0.1771420925810771,-0.20474333568635442,1.0,0.08843154961628868,-0.275637544288844,-0.2510144997939845,-0.1520487756545642,0.07475301759511992,-0.39661033038721555,-0.1019473247726382,0.2920504886181265,-0.045677251788821795,-0.09359258675291397,0.05691995220000355,-0.1937491836718493,-0.23077333241851444,-0.32755877272313544,0.42691103099885047,0.02501178031593171,0.48155901135930534,0.40379338336159465,0.4773391361453981,0.01658446948356973,0.2502591866187166,-0.15666250788493521,0.06962765091915608,-0.06272253067193204,-0.10060670173634507,0.05249715689354052,0.32659907174672925,-0.08023933741269366
Vermis_8,0.33188060890049526,-0.031135072912570422,-0.22701530066707493,-0.16945284282904308,0.17521493837379262,0.13561371506668643,-0.07380840458290996,0.010206162738428328,0.29584878034119894,0.09467558702440643,0.3487617471185292,0.2854052490047173,-0.02154565584217463,-0.23059895514054446,0.09796134923862336,-0.13812942747313953,-0.041984535300928626,-0.09629936341796004,-0.16414727754819988,0.03590567164939384,0.042796178277963566,-0.128450773685095,0.36923845454956433,0.07238180303058503,-0.19854350710370622,0.14776624148451106,-0.16275133426911717,-0.15262776774261452,0.2980857022673697,-0.05132923881364433,-0.05885810460666559,0.08843154961628868,1.0,0.13736665208095922,0.017632452492443378,-0.14112052469906688,0.08219056603712029,0.019862051488608187,-0.34247439576022604,0.07685019647847252,-0.061995963666894124,0.0734322800331297,-0.021143739223727226,-0.17640125764254444,-0.009671721875316657,0.19043818967295634,0.36228456588199315,-0.0025839859493399136,0.24851685983758545,0.06726742826569503,-0.03043348412130499,0.15536655254486673,0.2399284850883615,-0.006547041939315398,0.00967594675399543,-0.028255587220145744,-0.060844313651811734,0.09833172658691364,-0.13243041072092382,0.17591553031475124
Thal_PuM_R,0.004986866234331058,0.0853806895958169,0.18367945813811334,-0.10855839495855843,0.6581957554045901,0.09471072041295721,0.010124783442419929,-0.1470241767720636,0.13208132606531311,0.1498031608894483,0.13103219029281646,0.10321648858278401,0.12411123809138598,0.05122998961425745,0.12006114295320489,0.3644040202170718,-0.2702808776363418,0.03380241486552046,-0.017897829126944296,0.5800794657251833,0.09639005377558647,0.14091159527857258,0.3681924421048819,0.26623901984440707,0.09042497430563277,0.8018545826282175,-0.03777666633284911,-0.17505221099013518,0.005621248898082847,0.16297421773955797,0.10857039697046546,-0.275637544288844,0.13736665208095922,1.0,0.23734007571312757,0.1726813154879879,-0.05964809661649467,0.2651387378646188,0.17529663836466955,0.08013779843258653,0.17464587175198568,-0.0652099435420044,0.15619278305989218,0.00794567606199089,0.1255242321803738,0.25172894386407246,0.06807236564189326,0.41835969732742306,0.06798949750766718,0.48434897203112204,-0.12455514696769891,0.4614928180194762,-0.19650696457976732,0.0713369226879479,-0.13518663331122285,-0.3740933731675486,-0.009699569790279089,-0.13845992917441305,0.019018300105295212,0.049206432221938066
ACC_pre_L,0.30196124914809247,0.13272810598262128,-0.04525808262919192,0.04122413344773191,0.24877638923777592,0.17457984979038288,0.415761807245088,0.17198948210850282,0.3309851168198452,0.1202171949442797,0.17490737161173506,0.27916648652373394,0.38018737975833966,-0.20055103739102,0.054589719016227514,0.31288470398871365,-0.06311980511695511,0.2830762956237258,0.22317703473557302,0.00504399591862681,0.22521103776097934,0.07476366880742237,0.12428146026817538,0.030985933570637548,0.11988162833254906,0.22677268857942154,0.5723870533230891,0.12156753348120414,-0.007195488809828806,0.22225124252106226,0.10072640318591854,-0.2510144997939845,0.017632452492443378,0.23734007571312757,1.0,0.3529951447913459,0.40433688983937655,0.2551231308399776,0.1655968732496619,0.08403272283200415,0.22634597713593516,0.11405584162842103,0.0157940006153567,0.12864934560379665,0.31418432991040235,0.24678728537159703,-0.05007866291832079,0.48924424451074616,0.05978224796654274,0.09650671250728143,0.07296668255825728,0.25754647898663413,-0.06569264579580258,0.2602044689640429,-0.02025349168757291,0.1319726159699993,0.18780403496031953,0.2091519698291539,-0.06300049284907193,0.24238624850081095
Olfactory_R,-0.15381137494961789,-0.08620801351498315,0.05839177886061894,-0.006686832985804876,0.3128370180196241,0.013414099293576039,0.4699052622218877,0.2847987444532066,0.03772569103943056,0.41477043526699187,0.02364205225676639,0.17695065149496503,0.3978865891600639,-0.17827374604773955,0.028337036924255234,0.41168992539765165,0.0071358510343652775,0.46153014799794595,0.4168065262342494,-0.005469220174176194,0.5700327353056245,0.166133741988517,0.13764882254914856,-0.10631807557053989,0.5032671299210932,0.2954478109090855,0.21018098671975674,0.3066672608259791,-0.013442947936650422,0.4334969782466938,0.38952610193878656,-0.1520487756545642,-0.14112052469906688,0.1726813154879879,0.3529951447913459,1.0,0.5357379830937266,0.5501310868938772,0.22670294717393008,-0.33398757161830006,-0.03038127375043523,0.18835168194873875,0.2718463209665795,0.017495538057535925,0.753111128740101,0.5550116443496361,-0.3741818585499945,0.5583624411998495,-0.2510701406379847,0.10965273893410259,0.08302185382646272,0.36438387690421437,-0.004514752168170396,0.6370609013652858,-0.030990727222277536,0.28545340477862424,0.6003128670943692,0.10464375992608013,-0.11251653896150429,0.0868582972403565
Amygdala_L,0.1329587098002647,-0.07061610205284027,-0.2523842475936091,0.08699649837715644,0.263670533770054,0.07163807784055393,0.7653982280625146,0.5257006868678348,0.25593730845569057,0.3923552755792402,0.25169271540515537,0.42519611540628055,0.2363067544908816,-0.37206791574373954,-0.17171674783914595,0.178871479148075,0.2188192826713952,0.756710878189717,0.44352948559898375,-0.09084801427675414,0.5091772118067901,0.18119217394826143,0.10137519463367232,0.07968214360615122,0.25050034771667423,0.13974429075186343,0.5008473307062044,0.5149577010113224,0.11102976097400676,0.47601713102560367,0.21715917175092314,0.07475301759511992,0.08219056603712029,-0.05964809661649467,0.40433688983937655,0.5357379830937266,1.0,0.40215445495347807,-0.03897705265952143,-0.05985807374669322,-0.1003691090937302,0.26037834224241396,0.34841578173571536,0.01534262230570036,0.39705161400808303,0.43894928972416813,-0.012702176714752583,0.39208477005621173,0.19181448993513828,0.07637451384870245,0.41781435304794245,0.09447234520591895,0.15256861825925386,0.3116474085722526,0.06864933944670243,0.5229326482209207,0.38709556354946645,0.38781077393113106,0.08003078479907919,0.12540784353373433
Frontal_Med_Orb_R,0.057137556763801396,-0.3609947549782715,-0.03878302487236822,-0.314455257338999,0.2637258194247682,-0.1887765475053658,0.26036879887516623,0.08095291726961348,0.37921531822985477,0.4299412733517702,0.15597396516756928,0.23456339394847273,0.04635449468160033,-0.2446432871442347,0.07366866894138274,0.40351573623324183,-0.3811070505406703,0.311905969122861,0.22217674301992293,-0.012123831899467386,0.3516881592009958,0.006257497561635071,0.26211417622600997,-0.021871801392838883,0.2096868674874907,0.29484566013590513,0.14653757158092048,0.16213294125103947,0.05925671520713694,0.3455959587327351,0.4019169242318131,-0.39661033038721555,0.019862051488608187,0.2651387378646188,0.2551231308399776,0.5501310868938772,0.40215445495347807,1.0,0.08192280633570045,-0.4830399498012638,-0.20069417390911443,0.27708967552524594,0.3258379417437748,-0.044688546229579594,0.4893503482541621,0.6000813607586389,-0.4417427127031546,0.25854571281711713,-0.3307259882643107,-0.1482418249902038,0.0204035151185621,0.2077517760682825,-0.07400103671892273,0.4328860508496372,0.08736308563329734,0.20994539971045453,0.5673786856601776,0.14358242101810606,-0.08292738273849436,0.035681930728031434
Thal_LGN_L,-0.31149764387341145,0.13750739668055767,0.377048251043351,0.2687245099888874,0.021831048901517085,0.022209632312614167,0.22071294918017847,0.09045574924605024,-0.19232308000713916,0.21120537724846775,-0.12565179266977372,-0.18881665344073523,0.22221317767574095,0.294555397240153,-0.03740643754467946,0.2742366922101524,-0.02951491996344194,0.23860515948417335,0.2514491381623169,0.28040244926955477,0.09429231637400108,0.22672897076354903,-0.058285050584635414,0.062333431411988965,0.23103576280888097,0.06511156527221902,0.22140593201757536,0.16273896424027787,-0.3122094379532541,0.3194086453318462,0.13518028662913428,-0.1019473247726382,-0.34247439576022604,0.17529663836466955,0.1655968732496619,0.22670294717393008,-0.03897705265952143,0.08192280633570045,1.0,0.10916538815484746,0.21276085615122955,0.04340134672036415,0.16741903824263699,0.3235709478962205,0.03768385123045651,-0.09541824762261998,-0.23638555215701398,0.19972821656826734,-0.11156313527602368,0.10847041662841647,0.04167569313678403,-0.02152725539184091,-0.2521455900879674,0.05279447303418171,0.07149623829154297,-0.025708317224713655,-0.030130042913015336,-0.11444282178196029,0.18138376745787266,-0.05827833403484814
Calcarine_L,0.15503477566564827,0.40242781935727034,0.051550909426298995,0.4242882291051859,-0.00879208673521451,0.49710065190749403,0.03448420499389053,0.10451847622013645,-0.14514274252308232,0.04117245171339505,0.18286845342811067,-0.036616255735259146,0.080303775506076,0.35969892266831904,-0.0808954005048089,0.06908970674917092,0.3509331178383693,0.10539912839907654,0.05013759627388565,0.2336447498021443,0.06838429517284605,0.21107189529703188,-0.1696936290360424,0.10553343785369584,0.06728576908593387,-0.016795435998021125,0.1578012025873744,-0.06763373895083857,-0.027342344819299855,-0.034240048983396804,-0.14734665736630062,0.2920504886181265,0.07685019647847252,0.08013779843258653,0.08403272283200415,-0.33398757161830006,-0.05985807374669322,-0.4830399498012638,0.10916538815484746,1.0,0.45157250852125386,-0.1492450961761538,-0.03548995579189928,0.16946190413772128,-0.42832139498634764,-0.24732092606680756,0.743767314015825,-0.035759311014587125,0.7385877969261844,0.29576678941956625,0.016054149691083472,-0.27975981474745437,0.09156184609054852,-0.3769285868944523,-0.06780128394088547,-0.11848855502422274,-0.6513668000916519,-0.15238273483163287,0.363743584479332,-0.05392120160743784
Thal_MDl_L,0.2226959962437343,0.3637051180384675,-0.01795086167054161,0.07178587644019822,-0.003676071851654646,0.37431009925884057,-0.04665491855443107,-0.15118036035791552,0.04935856077437101,0.007410481858366088,0.033030582475438525,0.06783539029421473,0.14738545914837367,0.22491643722139024,-0.026922586849607324,0.3681094570138756,0.01147484097307826,0.032638789932297456,-0.053833673810857546,0.05213556586107569,0.07585927249158826,0.3040797897402972,0.07723933046058605,0.02453222430534215,0.28035138864525133,0.07496243747747454,0.26743179919586246,-0.13607760190431023,-0.15360093194532376,0.0719479290508094,0.13585026028877858,-0.045677251788821795,-0.061995963666894124,0.17464587175198568,0.22634597713593516,-0.03038127375043523,-0.1003691090937302,-0.20069417390911443,0.21276085615122955,0.45157250852125386,1.0,-0.2542988940152993,-0.0729807068396071,-0.018607181528008707,-0.04102863138740648,-0.026548648311542463,0.2529146383260272,0.20812689213148183,0.18677915282771876,0.12837307793210276,-0.17126966684762898,-0.08200838606779001,-0.14102045493644955,0.0032347711352514676,-0.13604813420974723,-0.15677381830579198,-0.36849719693495164,-0.11284354599658442,0.05601730640521311,-0.005015370048735071
Frontal_Inf_Tri_L,-0.0533107299297561,-0.0996995601686055,-0.14156394843703565,0.33218962066637586,-0.03095270737344548,-0.041697181012258284,0.16947579099757612,0.3202986165565222,-0.0025081199581230527,0.37749592484341105,0.3705862681690761,-0.09108158568468017,-0.15917168653837144,-0.148866726255143,0.06131001811539842,0.11214815696633082,0.1823909920964164,0.22894235381685288,0.23047135310814035,-0.008699374361747825,0.049777566617604005,-0.00340577492233469,0.13210223925457507,-0.12269506436393142,-0.17464697237943774,-0.10537735372469108,0.2102875366923231,0.2572061730355128,-0.019945476746422663,0.43934907595589245,-0.08497886182081645,-0.09359258675291397,0.0734322800331297,-0.0652099435420044,0.11405584162842103,0.18835168194873875,0.26037834224241396,0.27708967552524594,0.04340134672036415,-0.1492450961761538,-0.2542988940152993,1.0,0.3403347601131476,0.6477578682541877,0.015922639258647713,0.10401246588344706,-0.17710495628260056,0.016265117641047808,-0.011961332002109535,-0.11702024306024593,0.4030300750212341,-0.05185057016452071,-0.010615541067877954,-0.03656348611837808,0.011714867967997067,0.5099359461047085,0.3947327763151721,0.10714801620506753,0.298218012591964,-0.14772090977095537
SN_pc_L,-0.15277781947482952,-0.06817751458536461,-0.07573146549807376,0.07040345092863728,0.28413652684388846,-0.12771216773741312,0.38023533496891276,0.36226574235809306,-0.004101878552688501,0.5359944497412745,0.28688965939523253,0.20676818666794217,-0.03723825508886501,-0.03858968470477282,-0.306901797616465,0.2791123320726991,0.08932387914599191,0.4585370611497674,0.4611194141208091,0.2434472548513817,0.32178337997004164,0.243729581384116,0.13422601688381078,0.11455762658369344,0.13440655555097097,0.30382782870152664,0.1223009724792376,0.2262173843472208,-0.047062905605593175,0.5244546898198245,0.1600905265798925,0.05691995220000355,-0.021143739223727226,0.15619278305989218,0.0157940006153567,0.2718463209665795,0.34841578173571536,0.3258379417437748,0.16741903824263699,-0.03548995579189928,-0.0729807068396071,0.3403347601131476,1.0,0.1831437767146096,0.02611494820410367,0.11110042727543087,-0.030353160708974876,0.20880689038668876,0.11745457067869176,0.14110576768937466,0.2796723165130926,-0.008566774008449124,-0.044934661039546325,-0.030998660027225646,0.007838580257509975,0.24661735441920907,0.18956969296679577,0.036815443780221835,0.21924059166199733,-0.19207519595074107
Frontal_Inf_Oper_L,-0.26347844726362746,0.19178045398531227,0.18094237250296527,0.7357994763031164,-0.12728308213969344,0.04845612202254784,0.16126966296747386,0.23044392979099376,-0.2958081032906196,0.0768077991675381,0.05332350499766047,-0.3881159332369576,-0.10784989838392924,0.2821816703112333,0.03257657114211708,0.13866064752645205,0.33547251148879653,0.16206036367174737,0.23146064995238505,0.12027123099443719,-0.0453633327059107,0.013612225386442864,-0.19335281472520904,-0.10379638442001275,-0.14466230283645398,-0.22099321289521087,0.28106332176715343,0.20481992823461792,-0.15792726309203603,0.2450110377128572,-0.10206730410062294,-0.1937491836718493,-0.17640125764254444,0.00794567606199089,0.12864934560379665,0.017495538057535925,0.01534262230570036,-0.044688546229579594,0.3235709478962205,0.16946190413772128,-0.018607181528008707,0.6477578682541877,0.1831437767146096,1.0,-0.18225994216296101,-0.19985618949236073,-0.09647300272935508,0.039397629935766065,0.02817373069780905,-0.0618754080081422,0.28017813104822187,-0.13576441503177042,-0.16275786860543112,-0.18194633725409098,0.01626586997858329,0.3831573010972165,-0.003212529066403441,-0.14353661816856053,0.32493677794927917,-0.12326858961208811
Rectus_R,-0.06306090962095899,-0.27248487604636135,0.10353395875350094,-0.19616726170818108,0.20995369908742925,0.05629225009582154,0.3716666091973594,0.07183796732810398,0.13758653065538276,0.15224522842826582,-0.07373669348191135,0.25232310921740797,0.3679951381914351,-0.1578326739991791,0.23080973298189872,0.27074403422665577,-0.13068647084023585,0.2731719093219297,0.19312667293437463,-0.14621862723047155,0.419502833268642,0.0033440086001352,0.16409678219888316,-0.12769463487734467,0.4595462540170279,0.19474302081144437,0.12027421162666262,0.22063269886533082,0.013953493008365339,0.17187036085710103,0.37479592516441906,-0.23077333241851444,-0.009671721875316657,0.1255242321803738,0.31418432991040235,0.753111128740101,0.39705161400808303,0.4893503482541621,0.03768385123045651,-0.42832139498634764,-0.04102863138740648,0.015922639258647713,0.02611494820410367,-0.18225994216296101,1.0,0.7000599758067868,-0.43113260626983685,0.5033484073469624,-0.343885735235975,-0.027222006921652574,-0.028577777905344545,0.42516703812292145,-0.09197089099250536,0.8957258344091177,0.05333117733014565,0.14958120885512197,0.5909603962067771,0.11156754796420165,-0.37647744927401927,0.16500267075244984
