,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R
Parietal_Sup_L,0.000792939837714798,0.09088426687555688,-0.02728358781907025,-0.040911977303332576,-0.21114231850985538,-0.016999026116014844,0.06469886477896607,-0.2508222425985685,-0.005207674379557362,0.21308518944721494,-0.1602698523400182,-0.06697668966108565,0.01834473073633122,0.16164339679213494,-0.06959722357823209,0.07547404928618859,-0.05759171289986446,0.02743163856011311,0.03517667379398104,0.1863476073883021,0.000622557451900277,-0.0640958767192668,-0.12353772992295965,-0.05877841324955858,-0.06169520049653786,0.0007242453877935894,0.06023014230036754,1.0,0.11874714599792295,-0.18214284653616186,-0.01740768368609404,-0.048181664469156,0.05485498103503608,0.029641792980442283,0.19866063177390864,0.11335319778827481,-0.01317918398588768,-0.1210361305493291,0.1370751320453694,-0.012488843687020289,0.0963990701066492,0.09185338183713347,-0.05540603354259904,-0.08056493530564651,0.008390301231517003,-0.03150137221034414,-0.024845551140241815,-0.14287700160658998,0.06432827519221529,-0.09556123260883671
Precuneus_L,0.34411137486427945,-0.022591192731608332,0.18823513684473908,0.36426455460497076,-0.011499710071696116,0.27640634564840105,0.13830067391391684,0.1416532641361469,0.08683510617824561,-0.022229769435457333,0.24851685983758545,0.527915661386208,-0.13933433634404818,0.3880173565967692,0.05785012300933603,0.08414990058894832,0.4942072157301621,0.14662145533916449,0.22979180468552088,0.27321598980600487,0.3442645924265267,0.21159468821491267,0.09508749708589938,-0.014800576148999127,0.05481847102418834,0.11592021180379837,0.03937269841730181,0.11874714599792295,1.0,0.48155901135930534,0.0964405599363391,-0.36433159719262964,-0.3186193217597967,0.19367925854172463,0.31584562657953696,0.06459810410836261,0.36094314688733753,0.27983639679395345,0.01824192365311377,0.14734982933950197,0.23154952247231259,0.19668977414422714,0.306801567227001,0.20846641019482667,0.02716978840949325,-0.09079692734389685,-0.09373791599311863,0.04197818215443994,0.15137533778395365,-0.17516486766514291
SupraMarginal_R,0.2737517828139555,-0.2558773386147364,0.10040924916241224,0.6200149283191727,-0.09542754156701394,0.39698224876922433,0.05249715689354052,0.16329312740706847,0.21436078897315933,-0.3624997429898103,0.08843154961628868,0.2995000242259356,-0.1059643961917052,0.32659907174672925,-0.15785392470546716,0.015853624971643138,0.12400468809913474,-0.11473998770191708,0.10298686804174921,0.08014348318673203,0.38991061320386194,0.1303522379017379,0.1771420925810771,-0.16672719161975336,0.03356690845089773,-0.04625610938360471,-0.09754847742868726,-0.18214284653616186,0.48155901135930534,1.0,-0.20506030930539504,-0.10949020464026894,-0.38660478318984404,0.12499665995881902,0.35152489113779595,0.17230364928157824,0.33720691997568775,0.5271289158294961,-0.11887843320275943,0.0034587220425885508,0.05954307403012001,0.06159990773507538,0.033557366176577876,0.4773391361453981,-0.1352968213154186,-0.15230632202579666,-0.0779154821213296,-0.08157047034980257,-0.1419203822432357,0.01658446948356973
Vermis_6,-0.20440267789932062,-0.06594049355239595,0.04230128835067455,-0.03595327000401561,0.06376554755318457,-0.26690430699725637,-0.2340454446909468,-0.05382620600557587,0.05264599997334544,0.017741908301804648,0.17462263135720116,0.3245197782336243,-0.24940108565791916,-0.22824697449801895,0.6266763877514642,-0.22291077698507616,0.024393065322372974,-0.07693191514642403,-0.43450675527760213,-0.15480381665155596,-0.16409936374550105,-0.16648988352417401,-0.17460079991797225,0.365721718775772,0.2767931466846892,-0.031355081950359624,0.3630013176164545,-0.01740768368609404,0.0964405599363391,-0.20506030930539504,1.0,-0.33593731963604456,0.3514006009906414,-0.2901469051740279,-0.3619360718394677,-0.03721935553813918,0.19077365098971524,-0.32137698104234025,-0.4388519593707182,-0.10989406036004372,-0.33215902965832644,-0.15940099828795593,0.330219887336069,-0.3033446243571594,0.3947439831825359,-0.0842757950136404,-0.3165145988919546,0.26125445898044364,0.7003528525490825,-0.16230029754927458
ACC_sub_L,-0.07646144273740645,0.19566384804972622,0.22932091503566387,-0.17060402439589728,0.10677302656272522,0.07680803212231253,0.15522569146039078,-0.06517837403098872,0.2249037594000504,0.04510800661348858,-0.08676176809073315,-0.39257036066045903,0.37873111620848765,-0.2713739045860642,-0.34288521647311193,0.35502217301812045,-0.1544160754327326,0.08993592311218183,0.28209410286656766,-0.08243137833079246,0.05625040713004606,0.06370131583814909,0.16370341867987956,-0.16833400823599903,-0.12673267577978004,0.03234744265546889,-0.17369611614412694,-0.048181664469156,-0.36433159719262964,-0.10949020464026894,-0.33593731963604456,1.0,0.027969903587154798,0.39123159425052395,-0.07732735302071071,0.14047845080186808,-0.014601822405646283,0.1441831493669333,0.2229445708168409,-0.017075960708030528,0.08206945954131444,0.17290202797621937,-0.23088722379309073,0.11552844283937228,-0.08332786463743665,0.16227012143309535,0.4512289886560174,-0.030492743247228875,-0.31980546274838706,0.3784615529192317
Occipital_Sup_R,0.013735008352512701,-0.022798497068007156,-0.09492478505193337,-0.12279944163487928,-0.20531748991117135,-0.04553748335754784,-0.39970561687699074,-0.21557642426965407,-0.07343858961035932,0.2509182217983518,-0.3342784032279678,0.13926252192928346,0.01008023452359443,-0.026087270242516666,0.28106243169285855,0.05166069798058974,-0.2814152488040613,-0.08435679308368972,-0.2780939907903541,0.21361369682699666,-0.10138714053930002,-0.1006154796403862,-0.0008303908646479379,0.6160984436818856,0.46839591428168265,-0.051743225616515,0.14190066135686735,0.05485498103503608,-0.3186193217597967,-0.38660478318984404,0.3514006009906414,0.027969903587154798,1.0,-0.10887812402740994,-0.12651148028675774,0.04974013885926101,-0.14099183279805755,-0.17638999156233656,-0.023315995962220944,-0.2192711524694038,-0.293445262674467,-0.27784576057404625,0.07891044592703343,-0.1952834173471805,0.49678940937871374,-0.07737544842006114,0.09480195054245592,0.39513239023933355,0.4940227663013021,-0.10635915067788566
ParaHippocampal_L,0.45449600297635123,0.1437290985085312,0.2799813067661105,0.06670472521079042,0.008830158914030026,0.7006071106146199,0.21908580560965552,-0.07905195809733816,0.5924423432568416,0.22632241618571655,-0.07380840458290996,-0.265670493051846,0.17242928500107627,0.06923765126528292,-0.4878338218926336,0.8111690027127008,0.041014003328453494,0.34826758395345486,0.4212798933022548,0.17973204681942623,0.1431809277443777,0.3776449369957563,0.5502573241379974,-0.09170436262689427,-0.09637250887016977,0.5279323434144176,-0.16307971024840962,0.029641792980442283,0.19367925854172463,0.12499665995881902,-0.2901469051740279,0.39123159425052395,-0.10887812402740994,1.0,0.14565967924776427,0.40082224241949904,0.39013590172326273,0.6643755229141052,0.5246471408266674,0.094684631931572,0.5982557370833522,0.5939494859963736,0.07211753466615065,0.5678368914466753,-0.038694316120866996,0.020959673455199192,0.5793731562249057,-0.03299546967010355,-0.1236818400787352,0.12563575677280986
Supp_Motor_Area_L,0.3665676978203423,-0.16939476254855185,0.13398065946123155,0.07035544477177753,-0.44480404021388514,0.2609577811661814,-0.007994227400390987,0.05162070627949374,0.02871996819992879,-0.09399078866437402,-0.041984535300928626,0.25571721241865486,-0.16929934253947823,0.4389678841069989,-0.3633913352462726,0.19613869726077987,0.01157627678870598,0.1925355095527124,0.09001322797982848,0.7668973858930529,0.38449151968686496,-0.03067417473346672,-0.01298889613331655,0.07531873272653115,0.10976524847319401,-0.08020660446355769,-0.2648482283818491,0.19866063177390864,0.31584562657953696,0.35152489113779595,-0.3619360718394677,-0.07732735302071071,-0.12651148028675774,0.14565967924776427,1.0,0.15767599557756679,-0.1241459242042567,0.30263868439654323,0.3638800333797477,-0.17165165839311416,0.22891317132543543,0.08310073133206185,0.042304214508260024,0.1828260205200676,0.0012320119082548252,-0.24634651428419174,0.021191052304209954,0.16052100682770817,-0.21905556089648937,-0.1176584281095331
Raphe_M,0.37429713967809414,-0.04940299318682068,0.0424684256114395,0.24763864204584876,-0.039691219507416074,0.3783205438123749,-0.0841331370745783,-0.19398843636381127,0.3726079685669087,0.22067771785687057,-0.08977461332000009,0.07604782736861891,-0.09485962929325849,-0.030747960925012092,-0.07118647095131017,0.4331061979687312,-0.13847335457425358,0.26281872178748117,-0.014097687012711392,0.04569171311364052,0.17464395589583004,0.189058044069825,0.28778199275529404,0.07602027799085023,0.06001221169718715,0.5049440441751272,-0.3171519510159961,0.11335319778827481,0.06459810410836261,0.17230364928157824,-0.03721935553813918,0.14047845080186808,0.04974013885926101,0.40082224241949904,0.15767599557756679,1.0,0.3527382550697748,0.3126748846497609,0.210722563785101,-0.04107232184513184,0.19709799121751026,0.48013607436023886,0.11783025823785236,0.206079774193366,-0.0738106961062059,-0.13529715357088135,0.14453267251231558,0.09132293311455923,0.062765945584895,-0.05004239951650905
Temporal_Mid_R,0.229076807632723,0.11214258168567634,0.11833967989947156,0.5299176768645338,0.02442799676609272,0.4075502848016851,0.07860740407254192,0.07440408278937517,0.7068809964229822,0.18761106093215038,0.1593197562877994,0.14341908146870325,-0.015660446290332895,0.06622743037271757,0.06292425624481594,0.39119957761367896,0.06336236890046915,0.16415716938347008,0.13262708243110824,-0.07632152640908796,0.23066121572755113,0.3305544743143615,0.4215669861945867,0.010563931031140374,0.032537740156348895,0.48850029107838555,-0.027803668133023318,-0.01317918398588768,0.36094314688733753,0.33720691997568775,0.19077365098971524,-0.014601822405646283,-0.14099183279805755,0.39013590172326273,-0.1241459242042567,0.3527382550697748,1.0,0.4284317411808057,0.09988721310818831,0.2600499371013602,0.2698595337491014,0.2985942590163696,0.2801005191414402,0.38712807556139467,0.07612669381867133,0.09248205406763156,-0.01583108978768994,0.09493321626346203,0.25434449778704854,0.09431494927438955
Frontal_Mid_2_R,0.5007307888927214,-0.16336724425283375,0.2514580610255374,0.37726840044615545,-0.05702332071747578,0.7879289009926532,0.13460706500978895,0.07893382131331811,0.4055751393148239,0.015320219130888962,0.010206162738428328,-0.08496955290024405,0.09455871583593357,0.22298801062170678,-0.40923516400043497,0.5451003469631087,0.13499480381018233,0.13198412877295457,0.3469708508632341,0.22528020740352767,0.260434133618795,0.41388516468846287,0.6224942725334695,-0.058851458223473783,0.008685561586884862,0.36045077415211185,-0.18932685035815078,-0.1210361305493291,0.27983639679395345,0.5271289158294961,-0.32137698104234025,0.1441831493669333,-0.17638999156233656,0.6643755229141052,0.30263868439654323,0.3126748846497609,0.4284317411808057,1.0,0.4022655613595959,-0.013752825957682869,0.5093525204343652,0.4316848302647774,0.08641147793914432,0.7425428297297764,-0.08859326780620944,-0.14393118013790335,0.40521485244963834,-0.050543111150741026,-0.22950724633330635,0.03426642205381319
Frontal_Sup_2_L,0.3844274616379328,0.1912721662863826,-0.13650767581419146,-0.05618579606448794,-0.013205039864656367,0.38418130048383337,0.12574760298736204,-0.0398692477853413,0.2559869748982858,0.4598152779753961,-0.07585258772103246,-0.19492964013461034,0.21061301899836773,0.37063089932483567,-0.4225978540414099,0.5117788351350091,0.18257187570298752,0.4439046276434404,0.3545141177584355,0.3641788891031431,0.13646422367290698,0.5383053318656643,0.5041728526946274,-0.03954614805364,-0.043607758240463805,0.5005908599239755,-0.42495640367909554,0.1370751320453694,0.01824192365311377,-0.11887843320275943,-0.4388519593707182,0.2229445708168409,-0.023315995962220944,0.5246471408266674,0.3638800333797477,0.210722563785101,0.09988721310818831,0.4022655613595959,1.0,0.16239106702075387,0.5528648776572045,0.3636151918733849,-0.029134988805987933,0.24984443955619093,-0.08782328935463259,0.09528326191496347,0.3788395799385678,0.044403806123261655,-0.2512352426917299,0.053903841058806884
Thal_VPL_R,0.15681622424915537,0.6736714548592375,0.12013198631208027,0.4667817056906368,0.23894964265987043,0.06636988722861015,0.003667941468302977,0.032796107829490315,0.1201093776124742,0.2392447422565692,0.14776624148451106,0.0958672120066965,0.09466883503421572,0.12028350117334341,-0.12689932233988158,0.15416423802934562,0.24271256282038556,0.18859923205164958,0.4812820025542502,-0.2248131388718425,0.04148718519196275,0.3505328756103798,0.26625835731786246,-0.11011449168885575,-0.029686982988092688,0.24783835222829634,-0.11458335227046049,-0.012488843687020289,0.14734982933950197,0.0034587220425885508,-0.10989406036004372,-0.017075960708030528,-0.2192711524694038,0.094684631931572,-0.17165165839311416,-0.04107232184513184,0.2600499371013602,-0.013752825957682869,0.16239106702075387,1.0,0.13760026471469652,0.08363018064599884,0.2140473066125909,-0.029182436472745696,-0.10777318215788549,0.8180431409819723,0.15530788298811418,-0.09670442681086382,-0.10256243857710066,0.5321773219377828
Temporal_Inf_L,0.32276814193168396,0.01698026690473483,0.01769321875784251,-0.07557284312636586,0.025404482060694133,0.4134986425082385,0.28345263255987196,0.038522931172522805,0.291697833362528,0.21214282469302548,0.04697186016254923,-0.28547965543577236,0.10058740378107807,0.14027466761661095,-0.5233508015839661,0.47988613477631026,0.28101603493132493,0.38211285959043495,0.3012361169522029,0.18009247325331593,0.09069806985327312,0.3326305390884672,0.3637767798688561,-0.21228338828902635,-0.21071962558211874,0.46091734004386564,-0.3337438784527187,0.0963990701066492,0.23154952247231259,0.05954307403012001,-0.33215902965832644,0.08206945954131444,-0.293445262674467,0.5982557370833522,0.22891317132543543,0.19709799121751026,0.2698595337491014,0.5093525204343652,0.5528648776572045,0.13760026471469652,1.0,0.6018060552492587,-0.08089781916350404,0.3871638968818997,-0.21921871165432905,0.03791934865493295,0.2762204019253529,-0.1287420044419307,-0.33033807230579076,0.0950125488635564
Vermis_1_2,0.34272689158503156,-0.010935451895035087,-0.013699051473338908,-0.012790461032477687,0.1674878033980284,0.45509828469248487,0.23673823153145288,0.012117416551629645,0.3164212130453327,0.2086836202722048,0.16841688815407868,-0.3241618894092075,0.06199594911394876,-0.0377318163292414,-0.30128502141660557,0.534915496512905,0.2234981241794375,0.3063390913805388,0.2798399894890349,-0.03312261133523324,0.0050915658679666275,0.2896557116691797,0.3033277741239666,-0.29789827225147636,-0.3026553870579696,0.616078824706523,-0.25497268116446103,0.09185338183713347,0.19668977414422714,0.06159990773507538,-0.15940099828795593,0.17290202797621937,-0.27784576057404625,0.5939494859963736,0.08310073133206185,0.48013607436023886,0.2985942590163696,0.4316848302647774,0.3636151918733849,0.08363018064599884,0.6018060552492587,1.0,-0.10396179597186084,0.39775441516888355,-0.328671271257135,-0.00889191486788149,0.17223616721752444,-0.20823295608494494,-0.22210066659593086,0.12850997279053838
Thal_LP_R,0.3344085547486116,0.22205795629592215,0.3452416054152317,0.3257285384644125,0.01874284820331791,0.12810430108726326,-0.1603130198203139,0.02140419952628072,0.04642437927209171,0.08394517115438195,0.11690385265428611,0.4761440954181894,-0.21854220195419377,0.10617373004440304,0.26914816508944184,0.08769875012265194,0.22449854568122551,0.12653160688579843,-0.02687444862093743,0.1760413723223467,0.1515637814700335,0.17198897770093893,0.30255121512267846,0.343030888627741,0.2728150070063517,0.18176307444777529,0.1573368042820543,-0.05540603354259904,0.306801567227001,0.033557366176577876,0.330219887336069,-0.23088722379309073,0.07891044592703343,0.07211753466615065,0.042304214508260024,0.11783025823785236,0.2801005191414402,0.08641147793914432,-0.029134988805987933,0.2140473066125909,-0.08089781916350404,-0.10396179597186084,1.0,-0.00505247528819507,0.3222443670442893,0.09383857211225438,0.06250015842090736,0.31637990876989414,0.3698524484164838,-0.09432214420513696
Rolandic_Oper_R,0.3475427163236331,-0.11939952375708443,-0.0002500520821941927,0.3659049359810829,-0.16371082537259418,0.7651291754457492,0.15788492141290744,-0.04044107560992331,0.4225105208457035,-0.058146536633762444,-0.03043348412130499,-0.18422519489825043,0.06302394299683908,0.258653948217834,-0.31252533990614495,0.42957407253362295,0.07266819479644666,-0.13461578998737248,0.3407353605484513,0.21604483300087088,0.1451866394933524,0.30552875892083914,0.5263502994768525,-0.09810332473154536,-0.06876932748977055,0.30112698729657617,-0.10535297790702428,-0.08056493530564651,0.20846641019482667,0.4773391361453981,-0.3033446243571594,0.11552844283937228,-0.1952834173471805,0.5678368914466753,0.1828260205200676,0.206079774193366,0.38712807556139467,0.7425428297297764,0.24984443955619093,-0.029182436472745696,0.3871638968818997,0.39775441516888355,-0.00505247528819507,1.0,-0.11894002690081659,-0.059739688582709644,0.2820861509492324,-0.08232128923621337,-0.11557208784118253,0.05845363924052162
Occipital_Sup_L,0.06370984591780496,0.01734354859011179,0.11580797628997594,0.01890850724131009,-0.24952237359528498,0.008221307892809424,-0.14249654530372483,-0.08010072232340984,0.019229964391870562,0.1160587396185974,-0.17109030036349177,0.38676425398389874,-0.1535816431948095,0.07556032737835384,0.2651762141134092,-0.03034488554330501,-0.12240548271214034,0.015387903652910333,-0.21601297800837174,0.28976200809334507,0.07201946198159563,-0.09079086917804559,0.006262320949300759,0.5847237724549078,0.42179607640931976,-0.08292442757803925,0.30205654817111444,0.008390301231517003,0.02716978840949325,-0.1352968213154186,0.3947439831825359,-0.08332786463743665,0.49678940937871374,-0.038694316120866996,0.0012320119082548252,-0.0738106961062059,0.07612669381867133,-0.08859326780620944,-0.08782328935463259,-0.10777318215788549,-0.21921871165432905,-0.328671271257135,0.3222443670442893,-0.11894002690081659,1.0,-0.09053544544377289,0.11354526553828494,0.4852682580326272,0.5046309326649868,-0.1046423105069327
Thal_VL_R,0.018790994963834625,0.7742042565690169,0.17314785988752646,0.28799527223271726,0.2376645429029618,-0.071203919366067,-0.05436150226200612,-0.023971799353427987,0.04010190937021888,0.24507157558765036,0.18313631784440354,-0.06302068036225307,0.273061915231465,-0.07428306517527498,-0.07857022109294508,0.1211743857071333,0.13879720868474923,0.03541369381993069,0.45320312068481666,-0.18558105518550402,0.047122626170378205,0.15888926104907752,0.18162440150115955,-0.05973508175523926,-0.03971304780935052,0.12097721483561456,0.022063909163888878,-0.03150137221034414,-0.09079692734389685,-0.15230632202579666,-0.0842757950136404,0.16227012143309535,-0.07737544842006114,0.020959673455199192,-0.24634651428419174,-0.13529715357088135,0.09248205406763156,-0.14393118013790335,0.09528326191496347,0.8180431409819723,0.03791934865493295,-0.00889191486788149,0.09383857211225438,-0.059739688582709644,-0.09053544544377289,1.0,0.21593037308024848,-0.07561498776190045,-0.03869165953376066,0.7451064323919384
Caudate_L,0.2693608074578933,0.27921405492780127,0.3447212574116281,0.024195214672722225,0.08806207624589682,0.4134841311047479,0.11744686196062012,-0.11293746602596398,0.21107601469212867,0.17849703186094956,-0.1362135435948945,-0.1400705105924455,0.3548910547355095,-0.014204567504034782,-0.3211863184081202,0.44061948041901444,0.06028309217775062,0.2151112959169456,0.4858902898269275,0.12868963844008594,0.09705389289126566,0.2553741513207908,0.5287811939596931,0.049832900697606264,0.029360849822925396,0.2013565746732671,-0.04301666010047712,-0.024845551140241815,-0.09373791599311863,-0.0779154821213296,-0.3165145988919546,0.4512289886560174,0.09480195054245592,0.5793731562249057,0.021191052304209954,0.14453267251231558,-0.01583108978768994,0.40521485244963834,0.3788395799385678,0.15530788298811418,0.2762204019253529,0.17223616721752444,0.06250015842090736,0.2820861509492324,0.11354526553828494,0.21593037308024848,1.0,0.007398160309928028,-0.13755165983716966,0.3163106697140213
Parietal_Inf_R,0.2520102112111232,-0.02524359803541198,0.07180549240979633,-0.05150251032188773,-0.2754824165093685,0.04894203412475112,-0.24251742099744972,0.12545461499267122,0.07305968358579354,0.13741719889390425,-0.11847013059532936,0.35104725756392263,-0.0836306838190912,0.05333690996953233,0.22490502302383464,0.040067854623692535,-0.07906296099862278,0.06787033150840574,-0.2768649730422486,0.4165833836378399,0.2714051133990176,-0.08253644988044155,-0.0024271472391607777,0.6400387447165132,0.49100193270758224,0.024095555886192083,0.07414724936258042,-0.14287700160658998,0.04197818215443994,-0.08157047034980257,0.26125445898044364,-0.030492743247228875,0.39513239023933355,-0.03299546967010355,0.16052100682770817,0.09132293311455923,0.09493321626346203,-0.050543111150741026,0.044403806123261655,-0.09670442681086382,-0.1287420044419307,-0.20823295608494494,0.31637990876989414,-0.08232128923621337,0.4852682580326272,-0.07561498776190045,0.007398160309928028,1.0,0.40658099698237726,-0.06814922968881014
Cerebellum_Crus1_R,0.04495347395909834,0.060331761731100185,-0.018821713988501174,0.12613530958032965,-0.1281036427348037,-0.03604965735831205,-0.36347466708740594,-0.13002548877777956,0.08795869191258687,0.17330806132552545,-0.03178676940145483,0.4088370684812023,-0.2160790389568838,0.015007686690578262,0.5863536459586016,-0.017276185200813254,-0.1266056763174001,-0.11747439065699877,-0.3743927789407868,0.12735307948013092,0.009642313541615417,-0.09608230769464031,-0.047753625068978636,0.5577706809743661,0.34731901062100595,0.05040928322950312,0.4378185789553698,0.06432827519221529,0.15137533778395365,-0.1419203822432357,0.7003528525490825,-0.31980546274838706,0.4940227663013021,-0.1236818400787352,-0.21905556089648937,0.062765945584895,0.25434449778704854,-0.22950724633330635,-0.2512352426917299,-0.10256243857710066,-0.33033807230579076,-0.22210066659593086,0.3698524484164838,-0.11557208784118253,0.5046309326649868,-0.03869165953376066,-0.13755165983716966,0.40658099698237726,1.0,-0.15767063314275243
Thal_VA_R,-0.04053769608657356,0.52595892395862,0.25560347111036724,0.17899670158660203,0.11930231747554933,0.07189055313833478,0.05285399531996032,0.11340411570282523,0.14619070256050454,0.007222880232694372,0.15536655254486673,-0.1839533112936187,0.3390609635636777,-0.22391546237226156,-0.18663642240734268,0.1769268104317934,0.0053726330580746665,-0.0007207088299384004,0.40977996371305314,-0.12788528691488185,0.1370256839215783,-0.05281905201654363,0.1136218190984973,-0.11534742767640588,-0.09541360504964345,0.008778355345049877,0.0861014618734281,-0.09556123260883671,-0.17516486766514291,0.01658446948356973,-0.16230029754927458,0.3784615529192317,-0.10635915067788566,0.12563575677280986,-0.1176584281095331,-0.05004239951650905,0.09431494927438955,0.03426642205381319,0.053903841058806884,0.5321773219377828,0.0950125488635564,0.12850997279053838,-0.09432214420513696,0.05845363924052162,-0.1046423105069327,0.7451064323919384,0.3163106697140213,-0.06814922968881014,-0.15767063314275243,1.0
