,Precentral_L,ACC_sub_R,Frontal_Med_Orb_L,N_Acc_R,Fusiform_L,Frontal_Med_Orb_R,ACC_pre_R,Red_N_L,Cingulate_Post_R,Insula_L,OFCmed_L,Frontal_Mid_2_L,Frontal_Inf_Tri_R,Raphe_M,ACC_sup_L,Cerebellum_Crus1_R,SN_pc_L,Thal_LP_R,Vermis_6,Cerebellum_6_R,Thal_IL_R,Cerebellum_10_R,Paracentral_Lobule_R,Heschl_R,Lingual_R,Temporal_Pole_Mid_R,Angular_R,Cerebellum_9_R,OFClat_L,SN_pr_R,Frontal_Sup_Medial_R,Cerebellum_3_R,Thal_LGN_R,N_Acc_L,Thal_MDl_R,Thal_IL_L,Occipital_Inf_L,Thal_VA_R,Rolandic_Oper_R,Temporal_Pole_Sup_L,Cuneus_R,Cerebellum_7b_R,Postcentral_R,Cerebellum_4_5_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,LC_R,Cerebellum_3_L,Red_N_R,OFCpost_L,LC_L,Temporal_Sup_L,Temporal_Inf_L,Insula_R,Temporal_Sup_R,Caudate_R,Olfactory_L,Cerebellum_Crus1_L,Cuneus_L,Heschl_L,Occipital_Inf_R,Cerebellum_8_L,Precentral_R,Frontal_Inf_Oper_L,Vermis_7,Occipital_Mid_L,Thal_VPL_L,Precuneus_R,Cerebellum_4_5_R,SN_pr_L,Fusiform_R,ACC_sub_L,Thal_MGN_L,Vermis_8,Thal_LGN_L,Thal_PuL_L,Vermis_1_2,Temporal_Pole_Mid_L,Olfactory_R,Thal_LP_L,OFCmed_R,OFCant_R,Cerebellum_10_L,Putamen_R,Calcarine_L,VTA_R,Thal_VA_L,Rolandic_Oper_L,ACC_sup_R,Precuneus_L,Amygdala_R,Frontal_Sup_Medial_L,Vermis_4_5,Pallidum_L,Parietal_Sup_R
Red_N_R,0.1497338567993645,-0.10686980410978297,0.21420179240407194,-0.06142140540461595,-0.029788177023407053,0.3892629159361794,0.3631006303155906,0.47077431826701804,-0.1175422260442069,0.269473398340022,0.04582224470700621,0.12839757495850188,0.25331865168644196,0.22067771785687057,0.06957141998374912,0.17330806132552545,0.471696062975263,0.08394517115438195,0.017741908301804648,-0.04470803492983325,0.36747864125220076,-0.13500790135473206,0.1501895763803759,0.07067725996345368,0.017286214511627377,0.2333350729375139,0.014151595912404816,-0.016468139967111294,0.03167847872830306,-0.22540102273303828,0.2367187884835093,0.33934676909755174,0.3058175503051231,0.2870073818404059,0.3091276156228524,0.36131795454335913,0.00985210073083102,0.007222880232694372,-0.058146536633762444,-0.010603839695870665,0.10138631687812885,0.16585860843519465,-0.3699340676127014,0.07848863505084935,-0.06531857289126783,0.4238037354838296,0.22536256617113887,0.11081352333766462,1.0,0.255392611286486,-0.14464971098029283,0.04980313830204078,0.21214282469302548,0.3982648182408831,-0.07775610813937874,0.1138225100938059,0.28875844774984794,-0.11613799337659272,-0.13825822321351391,-0.22648927762549187,-0.21888762098401307,-0.3225068371503042,-0.2310619080489828,0.30601157889942804,0.2083960798926915,0.032330964861570215,0.10504703188656844,-0.184780079481635,0.28003143870143105,0.3329722893369309,0.2330462300660938,0.04510800661348858,0.2190431584495268,-0.06972978794067339,0.3057268786725404,-0.08743827824078297,0.2086836202722048,0.05053809666720869,0.32633106089704217,0.20554825799581702,0.3353069078968544,0.24174708844276804,0.03161259050259227,0.3240294375907167,0.05534703274274632,0.4191631019478005,0.11684235053629988,-0.05001706120207421,0.2586503836873487,-0.022229769435457333,0.3774759159081058,0.13088092565242235,0.029632190918624256,0.15422306278046635,-0.09090570625191255
OFCpost_L,0.11259384851719995,0.2409141634531993,-0.027983759680808525,0.30010838482037877,0.3105160407597509,0.13758886956484245,0.09176227403637927,-0.0034748878553650018,-0.10366800428094018,0.41124042234869224,0.13975380000918858,-0.13647675585936495,0.19911507762467148,0.23862466567766788,0.3350689621024145,0.39333064390290406,0.13892365945160395,0.576035184286249,0.2556204373694378,0.40131901520645885,0.20748826929432176,-0.0013281116410186918,-0.01179204901534026,0.22728844075588803,0.21899304725997734,-0.08665176797032205,0.12870322501597553,-0.0022976656313806756,0.1738379995414346,0.24315601142306284,-0.024336817925554494,0.22071561397311393,0.17956842348091648,0.39415849128594616,0.2897737420450337,0.3306562346304019,0.0016566776442261586,0.06654505755768354,-0.027738365699090984,0.22160960622545492,0.21913594871683004,0.07495156132180956,-0.15176713772205586,0.39025826232304967,0.03021172169094045,0.19131960635171688,0.29075558474526786,0.246517667634637,0.255392611286486,1.0,-0.062374049622906116,0.1147137998652506,0.049520598874189616,0.5238315254117029,0.22903923182457833,0.439265616048829,0.46552081130031236,0.1743357118201858,-0.08009166654402872,0.1281031828514796,0.0344768933955888,0.25413274860505203,-0.2662853667240226,0.1352759873482286,0.20247305174535327,0.0852955002547482,0.17512463688102237,0.01874687408691676,0.4701130198967762,0.3166698972920762,0.5797183397602446,0.029659300498416082,0.04785117238243305,-0.015813263869452723,0.3963884702860781,0.23218175368731145,0.011851226970821176,-0.21959983221775728,0.35847494202163777,-0.005968078154137409,0.1840948633169792,0.4090577188560535,0.09002539726631828,0.47469343281460863,0.29057212004903277,0.2289240496191253,0.002217433053774092,-0.058698863765131316,0.2577126759320957,0.16693113306699547,0.3595985181273012,0.4345195038637068,0.2612725495900358,0.245163763253098,-0.177446800857756
LC_L,-0.23772221929155835,0.15206051849797153,-0.07370716140330208,-0.03412487335355746,0.39896631509596225,0.029519504318241716,-0.24301573684303124,0.0795069628593814,0.03438616276589591,0.08166732710105794,0.14624953082496836,-0.08566538075762786,0.05326507190914031,-0.01566621962771522,-0.044010669222029564,-0.05446131915350977,-0.013880578232273599,-0.027720616641877957,0.09726263914491243,0.1789895986816744,-0.11856370474025239,0.2056558529847694,0.013308611724716009,0.08537505579419893,0.1508476242065025,-0.03360547584510203,0.22717149032730294,-0.01702268746562068,0.18146731052160994,0.19068713358784878,-0.1258265849532427,0.06479993942476107,-0.034307662564846964,-0.11182851203272856,-0.09918158735952037,-0.23179614525421452,-0.14819638759021506,-0.044820688167142846,0.20801551989330808,0.3716433888793642,-0.12607751114738705,-0.05258222135335151,0.1066369881507448,0.3131004465405093,0.28341149706041496,-0.0349379741220191,0.16101047225468182,0.0456076623492203,-0.14464971098029283,-0.062374049622906116,1.0,0.21194696645522446,0.1115454791345418,0.035087244992001505,0.03977325998377334,-0.12919533341943834,-0.15017601207844244,0.10716419502017435,0.19951137019202866,0.04054796909099291,0.19651561999969538,0.30574122959145233,0.07569472741558002,-0.11839915962135453,-0.10908998753730627,0.023139480785916725,0.2581190316294283,0.18881635345674044,-0.013948138761262427,-0.06715318709845505,0.046594879680871525,-0.15936218498591118,0.0006117330784260383,0.3588696853477602,-0.23113244054314086,0.1983324399053315,0.20514346478941123,0.1319174637945669,-0.20337538788955128,0.035546372700524166,-0.052068728683602704,-0.13982595636265882,-0.020100495950185718,-0.07199255575920303,0.02715679925288765,-0.057413192463998515,0.02554043226323012,0.09447881498378231,-0.26583649355117345,0.222560419422774,-0.08546357535122111,0.18445101976157732,0.13802507475798556,0.0593531730636291,0.13763023727776372
Temporal_Sup_L,0.006132591577124766,0.3676392805277687,-0.024177286324065298,-0.09998100353422786,0.2734523690697431,0.15597396516756928,0.03287231902301112,0.3372503936478946,-0.014159444859300447,0.3227675175414173,-0.026509031267474746,0.1607495569926698,0.13777097117743403,-0.13847335457425358,0.20516028487935797,-0.1266056763174001,0.28688965939523253,0.22449854568122551,0.024393065322372974,0.2176381326028217,0.04543981380260652,-0.13865954449227674,0.18616928255453277,0.022700304211550223,0.44859571645742813,-0.008509067310162759,0.17951239681448408,0.14633437424788742,0.4685055393880692,0.1423226923102048,-0.014027184657380348,-0.02186444222981888,0.011466754281423786,0.1856750011087636,0.007840865784589689,-0.332750692422873,-0.10068578712438929,0.0053726330580746665,0.07266819479644666,0.3889317509743743,-0.21084566310906164,-0.17225451148262683,-0.015982068951137574,0.4705136989304756,0.26440340029620807,0.5418485704304039,-0.11637609789217047,0.26127068929155106,0.04980313830204078,0.1147137998652506,0.21194696645522446,1.0,0.28101603493132493,0.36211231857229637,0.11329957345413265,0.04604762722112813,0.10100894363862953,0.06803070137949609,0.24234195637551217,0.18361453780733997,0.15826132171700363,0.33930679404278313,-0.13603940825606078,0.05332350499766047,-0.08739456522513753,-0.023211268847232427,0.30541874385552237,0.4917054191494211,0.15919406272135575,0.2003556006989078,0.1468150452175489,-0.1544160754327326,0.09692540755013991,0.3487617471185292,-0.12565179266977372,0.18766804801680512,0.2234981241794375,0.08348885538136688,0.02364205225676639,-0.10613050916789331,0.13095730160452743,0.0781631842404055,0.11411477563346029,0.10574714788736528,0.18286845342811067,0.1953367627702248,0.4277841730499545,0.2976179459158441,0.07210062633755791,0.4942072157301621,-0.1139944450555902,0.15703397488778062,0.39351357586003,0.2571448405044157,0.18426567416557366
Temporal_Inf_L,0.18009247325331593,0.09126628809761701,0.22257094581594658,0.039417141017873185,0.5319849961420782,0.36136102180826757,0.17298669273219872,0.5341258110013468,0.2972016873305477,0.3637767798688561,0.3043303244586351,0.5566630499447339,0.5129427337259873,0.19709799121751026,0.2742568152721135,-0.33033807230579076,0.35199362112040233,-0.08089781916350404,-0.33215902965832644,0.09083258696840348,-0.07076170193194822,-0.3337438784527187,0.14027466761661095,0.4134986425082385,0.4190735324840243,0.3103095302105582,0.056966523160586875,0.16162033353274863,0.025404482060694133,0.1048729722473888,0.23009693962922942,0.4365868764044671,0.3347592817679082,0.38211285959043495,0.01698026690473483,-0.11284053748564252,0.010451239807969245,0.0950125488635564,0.3871638968818997,0.09342437098245715,-0.10874590853705425,-0.16544681643764128,-0.09811212848549766,0.44079720894183677,0.011983266572114595,0.13219995582970423,0.0012331468107060787,0.005072018682798381,0.21214282469302548,0.049520598874189616,0.1115454791345418,0.28101603493132493,1.0,0.4159693484549114,-0.07557284312636586,0.27707867828622795,0.3965133855971062,0.029935079984357803,0.28345263255987196,0.02543965236967637,0.038522931172522805,-0.17112148981446318,0.02261866981950623,0.17500030733462896,-0.21071962558211874,0.00790925677799117,-0.08837968458520888,0.29824875721570043,0.5042252982804344,0.32276814193168396,0.3246503129907881,0.08206945954131444,0.10058740378107807,0.04697186016254923,-0.06953057037764596,-0.12039076169421953,0.6018060552492587,0.36181777893561123,0.3950536742692986,0.5371717936029118,0.3316127016823351,0.2879803891554976,-0.1046407610590765,0.05417217120848866,-0.08071658258421506,0.22700875470039408,0.2694577045946945,0.3348656618705752,0.10261098355520176,0.23154952247231259,0.47988613477631026,0.18487738430368297,0.25707467602816214,0.12993343310029828,0.22657485816203501
Insula_R,0.15909220616370096,0.079096447796382,0.16631201240825863,0.1922320008471423,0.4610288504050441,0.4434948991701007,0.1331299387643188,0.4208292169521869,0.05936721721268322,0.723048791703559,0.24123974776186408,0.2607050329569546,0.6835284175479341,0.12674263762150742,0.4940100910590389,0.02774746262445225,0.4775734721007317,0.32383539616703,-0.18641209553678384,0.16104959060253957,0.13809127045647776,-0.12900456990636072,0.2584634254261567,0.4582507755274985,0.23132776829558913,0.2798751744402389,-0.08581471860708685,0.09101295648401282,0.21649450807032802,0.19122696283253976,0.33550577524363084,0.45388597062118763,0.332240212892158,0.35750382658915314,0.3280971043435828,0.18125837961804,-0.06292667709449551,0.11755920071247856,0.43482209252688797,0.2036194701713387,0.014367684783048954,-0.08081079533775626,-0.17847362703265324,0.4622756980892571,-0.0036360903913877475,0.46410339213078833,0.3348475762463802,0.1019082046205862,0.3982648182408831,0.5238315254117029,0.035087244992001505,0.36211231857229637,0.4159693484549114,1.0,0.2606215934697915,0.5042884376761084,0.4017837260920067,-0.001896028469202462,0.14002958214197658,0.1267378662492078,-0.04217578452948373,0.053857425100597905,-0.20862017515833078,0.4098708003014327,-0.06200470701038341,0.10873901376121972,0.27695879377987137,0.1077364180195522,0.4415528151774276,0.5139567998204472,0.5318197113273333,0.15734746964924817,0.1562511785133536,-0.06016465574473804,0.36611940269597804,0.2967337447989967,0.3228895615245032,0.035550932293689864,0.4594680350459046,0.33890513149133045,0.26650535944233256,0.319312009016968,-0.09709620632906184,0.5408590791664121,0.07003428837395298,0.4251519012331103,0.4216692431916524,0.20515619066608046,0.21117943965458544,0.17579821575852492,0.5282889814580327,0.44203390440604146,0.22783121591167474,0.45344937645201855,0.03773952241675574
Temporal_Sup_R,-0.040798216994574976,0.07301345946074843,-0.18069923880936217,0.18036293088119235,0.07487627580759386,-0.18539865024469276,-0.16331788021493326,0.08045498207762465,0.5222939762939425,0.4223497687656664,-0.17419210298086915,-0.3039075591634003,0.21594757579880883,0.24763864204584876,-0.0795347524798227,0.12613530958032965,0.21195168245735468,0.3257285384644125,-0.03595327000401561,0.2559390151653107,0.1061879714532219,-0.03521450618864119,0.33353656917365326,0.4012693264604832,0.3842925708698246,-0.13727417145442178,-0.06213463851519439,0.016102525635207757,-0.008533183273162246,0.39788355557978666,-0.12724424050577185,0.22191916814824475,0.28120496782667753,-0.04415219810214754,0.19428995694180917,0.017996049871396094,-0.04517125320886626,0.17899670158660203,0.3659049359810829,-0.1929390203903539,-0.07104117289775574,-0.0930932700129736,0.5308799795513652,0.24625904773465723,0.13588552944779766,0.19730370575456843,0.37576484751541483,0.20884793033511623,-0.07775610813937874,0.22903923182457833,0.03977325998377334,0.11329957345413265,-0.07557284312636586,0.2606215934697915,1.0,0.30271877344241604,-0.044234065558535436,-0.10659491394279146,-0.09235921007050833,0.4598745583994102,-0.04456916305057631,0.2472355783509002,0.17276837107676893,-0.1347536417623856,0.1432081429889766,0.1395031438002541,0.16464308987396964,0.47107650074659835,0.2127481891823165,0.36120857156987213,0.31958891001913725,-0.17060402439589728,-0.052179245032037795,-0.002577825398877029,0.12742333831129285,0.410375779159815,-0.012790461032477687,-0.2442419462379067,-0.015591961577536626,-0.017242732140374962,-0.23912045842104349,-0.1575127056507051,0.3151888087069077,0.21783162287792718,0.328107350149925,0.2120554578370899,0.24106477015522765,0.14572073631339472,0.07029152222075163,0.36426455460497076,0.11246532066106779,-0.04833185744543495,0.4627563627967442,0.10407777727655385,0.11611049083655435
Caudate_R,0.028806997417631403,-0.08761591971695132,0.19536883182431486,0.5970745253964932,0.20387964371775646,0.25854571281711713,0.25533178643482557,0.39277602404234346,0.3309957063422133,0.4845428060142582,0.38388892836672367,0.07055217589810003,0.3284250298191857,0.29124151589316966,0.28281712067256626,-0.06460832487110588,0.20880689038668876,0.18467129009445007,-0.16066400610033008,0.22874621108220436,0.30187970962454663,-0.1258097096932354,-0.10395940856501702,0.4364736340575588,0.1578771902207526,0.23099230950346333,-0.11497858699110537,0.14499010605734136,0.0668860102426857,0.25261537725668537,0.324553165383798,0.4444427153314188,0.45102860321891397,0.33664131448257634,0.39206349726301515,0.31300747247913885,-0.007979962243994007,0.5473165726401329,0.26423731013969326,0.038272961773803245,0.07233308734454308,0.06597763628992201,-0.031046242505563332,0.2888304121711832,0.02642245001292336,0.16476563557037274,0.19901444206997712,0.1845785979593834,0.1138225100938059,0.439265616048829,-0.12919533341943834,0.04604762722112813,0.27707867828622795,0.5042884376761084,0.30271877344241604,1.0,0.4135852028566893,0.15985347484507492,0.08192760468935598,0.19865510584189333,-0.01350383859733965,-0.019709230246367074,-0.08874276696983863,0.039397629935766065,0.00622875150381344,0.19564743798495812,0.2273037256336979,0.04750094735308728,0.5168520456022044,0.27771258578119823,0.5258013987389628,0.28601926926880905,0.15908445007139824,-0.0025839859493399136,0.19972821656826734,0.1804532846902418,0.25007520808188305,0.15069964023282456,0.5583624411998495,0.2681033747714074,0.28775811632769244,0.31533280201964997,-0.0019263376270232486,0.5279067001837155,-0.035759311014587125,0.043807908683159064,0.12163350754336043,-0.06726484094873074,0.3061837622100807,-0.002628529374939051,0.4503479112108735,0.3411076731970649,0.2042022224006265,0.4163215655777954,-0.025803291782143665
Olfactory_L,-0.03741540680806719,0.20240909047058359,0.09523292827928742,0.1941683632351938,0.16372731211962352,0.506147052540563,0.12636941529968737,0.24743750793582261,0.07393246207795988,0.34105521354116036,0.11190974074331024,0.2928254187252519,0.21363818755431566,0.3623945784108475,0.23456833428016013,-0.018884289343378897,0.30653556259308007,0.0783897296374277,-0.030759538113193954,0.11499056116886268,-0.007258837579124643,-0.4788515961637498,-0.03573754721282399,0.12733287594625547,0.29491441723639444,0.1949437098103001,-0.026001575287571244,0.14696624324101354,0.26812325899428724,-0.1188943405597966,0.08362052266259262,0.38537662106357673,0.23961152190962978,0.7724555756481799,0.028183569700322497,0.09040644717327796,0.015573392826158461,0.005947474350768639,-0.025336366168371066,0.22102467194080688,0.02853045003290025,-0.051851980608045314,-0.27551134485967127,0.2553811720686347,-0.043078897104655,0.20854947439758695,0.05956266481399044,-0.10883965298827061,0.28875844774984794,0.46552081130031236,-0.15017601207844244,0.10100894363862953,0.3965133855971062,0.4017837260920067,-0.044234065558535436,0.4135852028566893,1.0,0.06177666455265584,0.05353594991544963,-0.16775251399091182,0.02774781091891784,-0.0635164186929298,-0.24390679846054186,-0.046326810217185314,-0.1537343171259453,-0.03309886105274078,0.02311796671134317,-0.03757149068232884,0.5813102551922551,0.19025766556243612,0.3378418238478166,0.07265801640948652,-0.031533419815812966,-0.061867925671930495,0.15200126565970268,-0.09263746036562855,0.3445321491619117,0.061079985851504835,0.6405461324587445,0.15591900958690916,0.5477093652014733,0.8927038990231194,-0.1851414228235226,0.541789581624138,-0.09740331606086053,0.41513357271495405,-0.07721634857674192,-0.20050882626216476,0.06376723212177915,-0.08117869011690361,0.31390438032525186,0.155620283013065,0.08880066013498451,0.22113619522444813,0.0062678917497059885
Cerebellum_Crus1_L,-0.04904383658009634,0.09573869544448241,-0.08226339503331138,0.2614709243660403,0.08411274015550109,0.035681930728031434,0.027018494707822638,0.05069617287686723,-0.09691920749607934,-0.049757254235891876,0.31645916329760443,-0.019760246766108956,-0.1844512723423131,-0.03799094428746373,0.07101734286028179,-0.07407486839246648,-0.19207519595074107,-0.03542283131532474,-0.01965781395884934,0.18941583278678337,0.08242868993318178,0.22657229563035766,-0.2812223055113314,-0.07673656924559052,0.0028889047775099586,0.08684144074059517,0.06429406032393392,0.2319047520229625,0.162896059358036,0.21637808373083836,-0.06313183679890531,-0.01195737108862941,-0.09443967317235592,0.16053638019989097,0.15056935822216852,-0.20133277596018037,-0.027176276261544653,0.25451749708622445,-0.15105815351219562,0.2573246462051059,-0.11556042085612785,0.07429907765078184,-0.08392156834997809,0.17048571685313077,0.26509860179886013,-0.12416152221033472,-0.013600409680314948,0.0889543229516741,-0.11613799337659272,0.1743357118201858,0.10716419502017435,0.06803070137949609,0.029935079984357803,-0.001896028469202462,-0.10659491394279146,0.15985347484507492,0.06177666455265584,1.0,0.3018299677832786,-0.0730139200278215,0.176405598924693,0.1365648839871806,-0.010934707043525648,-0.12326858961208811,-0.18935396185919526,-0.05262241614679237,0.03943089130115513,0.01329443581193131,0.16370929948005386,-0.13052081672583998,0.12460975526203111,0.23917163794206447,0.15303685271385326,0.17591553031475124,-0.05827833403484814,-0.0833770795390034,0.05169740749742182,0.04621098312614572,0.0868582972403565,-0.12585128026426953,0.11851749395698996,0.10757098936444548,-0.03130053192923791,-0.06894897864267412,-0.05392120160743784,-0.25143242610053046,-0.10999603834864712,-0.08921201893467678,0.06896119243016975,0.0698910819007263,0.05329851143654266,0.28103678309950963,0.07105578465609919,0.1553117634719997,0.26030904043159464
Cuneus_L,-0.1173826751536691,0.10942275673363865,0.06840892849827274,0.1450539961625837,0.25741132464233224,0.14358242101810606,-0.0880755616378353,0.24702286053475783,0.1515692348815262,0.13776186264627657,0.2944478373013838,0.2478245227736857,0.07045276613613065,-0.0841331370745783,0.27738079487342826,-0.36347466708740594,0.036815443780221835,-0.1603130198203139,-0.2340454446909468,0.09776430890231769,-0.16898944043494182,-0.06046366260733768,-0.03842466862879477,0.1012480233076678,0.12715473794977136,0.25816350191307774,-0.05972939658959932,0.2103463777046514,0.21739339236500702,0.2199201419303236,0.018367457538394236,0.033905840366909426,0.07618516266345267,0.1317752454931601,-0.05176010364858542,-0.34684541533858454,-0.055154777654028916,0.05285399531996032,0.15788492141290744,0.3509254688807222,-0.26889701349147954,-0.1531851872968807,-0.08170174272376957,0.2286140133489006,0.15012702653929963,0.030918333834745872,0.07482150664420494,-0.11459730009835205,-0.13825822321351391,-0.08009166654402872,0.19951137019202866,0.24234195637551217,0.28345263255987196,0.14002958214197658,-0.09235921007050833,0.08192760468935598,0.05353594991544963,0.3018299677832786,1.0,0.07430244948469387,0.19485874006373285,0.12006214187712126,-0.07864790361406344,-0.14353661816856053,-0.4045525567085381,0.1995932907410496,0.05909534857929719,0.17118807463546062,0.1877839157054547,-0.005386412174601853,0.06922551643939542,0.15522569146039078,0.15176307488336493,0.09833172658691364,-0.11444282178196029,0.18072751704483989,0.23673823153145288,0.2121968174439232,0.10464375992608013,0.15380129218541147,0.11769089853327365,0.09188257192211821,-0.1610463248884095,-0.10645985031773564,-0.15238273483163287,-0.04867748396543705,0.11624558006895287,0.14223153735790425,-0.01878971435718141,0.13830067391391684,0.03313789483963861,0.25957693325337616,0.10752521057960066,0.13044840479069877,0.3056570480298037
Heschl_L,-0.020855930884721544,0.06532529118550388,0.10755705464052039,0.08835748758756677,0.11539391017673979,-0.021871801392838883,-0.03580646558597935,-0.005090661764601379,0.4271866565442699,0.2481575583042189,-0.03686985880035564,-0.08066909894267163,0.08560531170213506,0.008696952374195642,0.028162008257050033,-0.06304543194185634,0.11455762658369344,0.2771053521115626,-0.10939635819479951,0.182978172326293,0.02093799816563058,0.03395384362089727,0.20487943837979014,0.2655311637165545,0.22925098379765488,-0.12189341341195938,0.08964027710494711,-0.031940379015965144,0.01654921086837688,0.29235649304018513,0.2031271057565315,-0.029552204322377644,0.29115185878289834,-0.12524287652100935,0.1348816472247766,0.013910795780828506,-0.01710331467255926,0.13760523299142335,0.15872036121799513,-0.04360436906077166,0.05847696555435287,-0.09713702906697227,0.20322456485894003,0.0859119342489814,0.16831851950099253,0.085760320316292,0.21488266900126465,0.049726837927585824,-0.22648927762549187,0.1281031828514796,0.04054796909099291,0.18361453780733997,0.02543965236967637,0.1267378662492078,0.4598745583994102,0.19865510584189333,-0.16775251399091182,-0.0730139200278215,0.07430244948469387,1.0,0.03557810083534469,0.11017756310076902,-0.05293968853218473,-0.10379638442001275,0.11323804121665938,0.15231424543656838,0.17193399316729904,0.29809958209913945,-0.0016366434459261679,0.12504288914492567,0.12492950650163245,-0.10858777225147498,-0.04593861408633423,0.07238180303058503,0.062333431411988965,0.49785203427942404,-0.0519649503153718,-0.06893074478028749,-0.10631807557053989,0.0072812783522039366,-0.19890309755629343,-0.24332402665502564,0.17521628217681062,0.08774955022686803,0.10553343785369584,0.08239132184098609,0.18157783116323906,0.24031485562489893,0.04373280569807606,0.16473895225178264,-0.026879633148496108,0.18153131755793284,0.25279548030786103,0.02702567865164242,0.026884763638474106
Occipital_Inf_R,-0.07872795216301921,0.2768694670975121,0.10754288880575481,0.028510424813720504,0.08416338946104356,0.05925671520713694,-0.0973999663551633,-0.013512595827437862,-0.05800611972764881,-0.058742107188903374,0.1250036013371028,-0.09631950497044124,0.01833696724804426,-0.19398843636381127,-0.052407976082119126,-0.13002548877777956,-0.047062905605593175,0.02140419952628072,-0.05382620600557587,0.07132015298075127,0.02380575787489512,-0.021072716371904825,-0.06915139620405089,-0.1322655060715567,0.17420554255944498,-0.007929148584337482,0.07205615121882807,-0.011741861758455202,0.184584145005402,0.1768263150086338,0.017204068175992474,-0.18873939699317774,-0.020363381539960455,0.14617699535234874,-0.09133804001348704,-0.32068585854063797,-0.02696374474864962,0.11340411570282523,-0.04044107560992331,0.1798395248802321,0.017773114581156293,-0.07810401027836308,0.13190720532860703,0.14588798999699487,0.19744016345498616,-0.05410471651713702,-0.021601687970582362,-0.007674697761529556,-0.21888762098401307,0.0344768933955888,0.19651561999969538,0.15826132171700363,0.038522931172522805,-0.04217578452948373,-0.04456916305057631,-0.01350383859733965,0.02774781091891784,0.176405598924693,0.19485874006373285,0.03557810083534469,1.0,0.27783541664661987,0.10453950292213886,-0.15792726309203603,-0.19662304820602602,0.08591555491608187,0.07473579368508639,0.19265463757428233,-0.009056818221111226,-0.07636860449153385,-0.0987355882592723,-0.06517837403098872,-0.1700998581696717,0.2980857022673697,-0.3122094379532541,0.006657333357928436,0.012117416551629645,0.11065000076063405,-0.013442947936650422,-0.20830494967178143,0.06784619428620735,0.08436162125677826,0.09567469385118885,-0.016765629733810725,-0.027342344819299855,-0.17062252773503236,-0.050862562850847934,0.05846756208233315,-0.24988691077211286,0.1416532641361469,-0.1433229916237685,0.1368543284988584,0.03081607024527914,0.0812503160015846,-0.07366191698492669
Cerebellum_8_L,0.0018756027815147586,0.4385369024938131,-0.264206748785557,0.062489209654561,0.26791882773812153,-0.23283056594059356,-0.3058786475596793,-0.21674197163835943,-0.03981579583495685,0.008665094160661148,-0.14223109758252575,-0.19513778845805288,-0.0909986601745308,-0.13951895111186186,0.07978715169915125,0.2672299050226356,-0.08392087946235353,0.3768591196284888,0.2725935542304555,0.4698158645044725,-0.1135720398345935,0.38534952313276544,0.03165113061745035,0.025907065059577516,0.3542401324117527,-0.4418346464129682,0.15207311466145682,-0.10003477418667059,0.17361073814871356,0.529558418818756,-0.36713621670702584,-0.14607819572905717,-0.12424109179112033,-0.011723784870626234,-0.15916713319383638,-0.26516126787236083,-0.056085912492530206,-0.11035990577530339,0.015410814696801015,0.29249414532381796,-0.06521730128310474,-0.2121442613101491,0.22258839196654662,0.3977448715054321,0.3452615174859079,-0.14159470235136623,0.09570566649866624,0.10820914578484413,-0.3225068371503042,0.25413274860505203,0.30574122959145233,0.33930679404278313,-0.17112148981446318,0.053857425100597905,0.2472355783509002,-0.019709230246367074,-0.0635164186929298,0.1365648839871806,0.12006214187712126,0.11017756310076902,0.27783541664661987,1.0,-0.024346471380565074,-0.054786778052731806,-0.10372218235396653,0.14044404088492898,0.057642360869596995,0.3586236019118426,0.13888103930782217,0.08589593055218693,0.08802147770247741,-0.4036920096006059,-0.19889680082832167,0.2277571054664222,-0.042467838008595424,0.25891837005824275,-0.06760820967606049,-0.445292475112395,-0.3196986468230702,-0.36772717317284365,-0.24764472366465853,-0.05726105594100485,0.29143370895934784,0.07276768610793306,0.43369741128773515,-0.030878506643728505,0.1311341767325506,0.2269060584584575,-0.2058769467154002,0.4945124992752893,-0.2559265529789618,0.10455230121857355,0.4668071152553185,-0.05175126164979671,-0.045727645068260506
