,Cerebellum_Crus2_L,Red_N_R,Cerebellum_4_5_R,Paracentral_Lobule_L,Cerebellum_9_L,N_Acc_L,Angular_L,Cerebellum_10_L,Cerebellum_6_R,Pallidum_L,Caudate_R,Hippocampus_R,Thal_PuM_L,Frontal_Sup_Medial_L,LC_L,Temporal_Inf_L,Frontal_Med_Orb_R,Rolandic_Oper_R,Vermis_6,Cerebellum_3_L,Insula_L,Thal_VA_R,Temporal_Pole_Sup_R,Cuneus_R,Frontal_Mid_2_L,Temporal_Pole_Mid_L,Amygdala_L,Cerebellum_Crus2_R,Cerebellum_9_R,Temporal_Pole_Mid_R,Cuneus_L,Thal_MDm_R,Cingulate_Post_L,Thal_PuI_L,OFCmed_R,Thal_VA_L,Olfactory_R,Vermis_10,Hippocampus_L,Vermis_8,VTA_R,Frontal_Inf_Tri_R,ParaHippocampal_R,Thal_VPL_R,Occipital_Sup_L,Thal_MGN_R,Cerebellum_6_L,Cerebellum_7b_R,Pallidum_R,Thal_PuM_R
Cerebellum_Crus2_R,0.051079258073579104,-0.018553363191950736,-0.06762097922421571,-0.14375870463445178,0.2908995535912829,-0.24310676123260136,0.33699302410030063,-0.11647126110098394,0.2073971406294617,-0.23816296335440554,0.02400018788173758,-0.18348965813952636,0.032143931572560534,0.11345153736126186,-0.01649675077226622,-0.36076054283396486,-0.2101344540916766,-0.14063885511555252,0.4468284364236771,0.029803235838912413,-0.21420243826472674,0.09783182327786137,-0.042676139070932206,0.4382221781531999,-0.2938140383218368,-0.20192252275120712,-0.4397912876623522,1.0,-0.14484679977768147,-0.18498532265823175,-0.2607051111396874,-0.031659989438939495,-0.2351120724346647,-0.0010547600939586497,-0.2502831076519416,-0.35912441948800766,-0.21610019881342651,-0.15485477393261216,-0.202423240445199,-0.04993502178018576,-0.22834575129720622,-0.16385587942708527,-0.16323067304584826,-0.30658190730350976,0.3887537411980836,-0.23632917358495598,0.1184833401390031,0.3969358983027922,0.05576694042102995,0.02804767364532645
Cerebellum_9_R,-0.06731211916146201,-0.016468139967111294,0.23236236042378355,0.071957332912517,0.13325255878479977,0.18235016325758072,-0.36655174161926934,-0.037393519695911745,0.004455346745219101,0.22739661769434738,0.14499010605734136,0.125962950933986,0.09937540427261221,0.23366838351344146,-0.01702268746562068,0.16162033353274863,0.09663635047451621,0.022033642022092542,-0.2125088208759366,0.11728277887360766,0.09059611197740586,0.1447081216691758,0.055199207274287024,-0.2578192875990685,0.2117291498347046,0.22556882338028084,0.29827713263415545,-0.14484679977768147,1.0,0.23824605306696353,0.2103463777046514,0.0967795973518984,0.0510477570712178,0.0445659020791514,0.24142950960819032,0.047348870853903435,0.14901418247350026,0.3311316773760783,0.11227251600720972,0.035044887915739426,-0.04138491952067698,-0.023704541970424684,0.15690305821045733,0.10681083309285197,-0.36645302095471793,0.04687402676345539,0.029680052033063696,0.07476540455714187,0.11912880127675406,-0.06979659640336379
Temporal_Pole_Mid_R,-0.3327211590250914,0.2333350729375139,0.12920716378317929,-0.3039576463074539,0.18882529573233292,0.09166665216578361,-0.040080164668150356,-0.5280367466602531,-0.32017731732138993,0.38284015991010517,0.23099230950346333,0.327640046815276,0.41148179545232005,0.14759170988362186,-0.03360547584510203,0.3103095302105582,0.5673786856601776,0.28512468172013117,-0.512338178371812,-0.10543156664377228,0.28129321446844524,0.4215557181889685,0.4575503576201295,-0.15467094873766674,0.24682976158312406,0.6683129031539412,0.38709556354946645,-0.18498532265823175,0.23824605306696353,1.0,0.25816350191307774,0.03250858186757437,-0.29856339785757974,0.02026160227316014,0.4334362882175091,0.034524474804065515,0.6003128670943692,0.2300515405305463,0.2648709559984383,-0.060844313651811734,0.015185743571192841,0.29602821461131307,0.2638573811132959,0.1517057545542748,-0.34582284492280585,0.073310813197446,-0.5054722073651036,0.21105490100819385,-0.1640153823121876,-0.009699569790279089
Cuneus_L,-0.10617501017558074,-0.13825822321351391,0.1877839157054547,-0.054510755089407385,0.07694363363227238,0.1317752454931601,-0.24449849696023251,-0.1610463248884095,0.09776430890231769,0.13044840479069877,0.08192760468935598,0.06633880970826499,0.18715103950698211,0.25957693325337616,0.19951137019202866,0.28345263255987196,0.14358242101810606,0.15788492141290744,-0.2340454446909468,-0.11459730009835205,0.13776186264627657,0.05285399531996032,0.14232318973233626,-0.26889701349147954,0.2478245227736857,0.2121968174439232,0.38781077393113106,-0.2607051111396874,0.2103463777046514,0.25816350191307774,1.0,-0.0957850267728619,0.19993621518261812,0.09731524399496377,0.11769089853327365,0.11624558006895287,0.10464375992608013,0.41092730500659014,0.2597074781583834,0.09833172658691364,-0.04867748396543705,0.07045276613613065,0.11337065542561017,0.003667941468302977,-0.14249654530372483,0.029728470354797292,0.03913302113956733,-0.1531851872968807,0.044461135383170314,-0.13845992917441305
Thal_MDm_R,0.2857157486148799,0.3192979254059308,0.18671737877002886,0.031680912563836386,0.10232230020212439,0.040191276659607984,0.03585616098892841,0.1485377533999407,0.21853718753395165,0.25123882526021996,0.46692455011977907,0.19464566651879825,0.21125786460547535,0.23158082491653212,-0.10202299993163423,0.05487439705393932,0.06926869113064979,0.01496001036218418,0.0876289723206942,0.24196009621939096,0.27715455755665713,0.4418693586400735,0.2590360706839926,0.030409381703875426,-0.16652092388054232,-0.14427289760802545,0.0746675219383107,-0.031659989438939495,0.0967795973518984,0.03250858186757437,-0.0957850267728619,1.0,-0.039425500223919524,0.18750638395987362,0.08897024557850731,0.2625097551706843,0.21130810453554277,0.14561629777737228,0.12739669646510973,-0.03763530830557217,0.1241302698513653,0.09542112774261999,0.3286375292720896,0.6529623577452185,0.11762798801943121,0.5553180775946316,0.1096216038678535,0.0909450727511583,0.34082668662374327,0.7107158680267893
Cingulate_Post_L,0.23345704360805616,-0.04506163356581834,0.2733168663435971,0.5551365017201746,-0.2616439441277642,0.08753774131852322,-0.1858323969487607,0.4420611808382905,0.292765888179043,-0.12515023836414604,-0.08051026153486128,0.06651842890248522,0.031042342331232875,0.05080745095254173,0.24517560809726277,0.4005950939438599,-0.2855095437318547,0.2930349453592892,-0.08377103235759097,0.20860034332470992,-0.026659016051844914,-0.18615490395653628,-0.12811929062865737,-0.21919862303257726,0.34565050979518974,-0.2088785973717996,0.3347098577743785,-0.2351120724346647,0.0510477570712178,-0.29856339785757974,0.19993621518261812,-0.039425500223919524,1.0,-0.07116087661080289,-0.1993693702936342,0.3855502994029849,-0.25176099319451034,0.07697372219010051,0.32954221922207255,0.2312084302292539,0.04384409572730299,0.13871332818644258,0.1837641667992161,-0.05787932824428089,-0.04949230287246769,-0.014879737178706711,0.3806036728519998,-0.322488329476313,0.16944557023828802,-0.08647732891467398
Thal_PuI_L,0.0870522642474173,0.06867522758680075,0.2263807179866231,-0.07790404212841902,0.04534558545905289,0.30421807643487764,0.0578638640810566,-0.07319640583838964,0.09459502303184841,0.24623707948823256,0.31672230005339075,0.21745652036053614,0.1967855626288397,0.31432575956998865,0.009566799325420212,0.09818452995771539,0.19724098719754815,-0.1699883202387754,-0.0895510037998856,-0.0388444880605612,0.11896184319255981,0.10869091705023139,0.06365439516937657,0.13123472106722897,-0.03629724917817556,0.007265343342321568,0.17104244157006057,-0.0010547600939586497,0.0445659020791514,0.02026160227316014,0.09731524399496377,0.18750638395987362,-0.07116087661080289,1.0,0.1126066476600526,0.006753081914946905,0.28059196364099664,0.07106927215935693,0.14825149988214847,-0.01764944359835594,0.05504430527602365,-8.914463415022042e-06,0.2458845799012211,0.18678999983624414,0.07344465585444344,0.18439192534730955,-0.021871926990761487,-0.17419415771035238,0.1970739935761729,0.2603696595947153
OFCmed_R,-0.27582212575507026,0.3353069078968544,0.27736665331675076,-0.17615047047805774,0.3007684022608711,0.542595750756606,-0.053178677437659236,-0.027092408763531545,-0.10102975131595233,0.4079788461696052,0.28775811632769244,0.29082876954056053,0.19070712362936904,0.18450413608287522,-0.052068728683602704,0.3316127016823351,0.6000813607586389,-0.12860043577681968,-0.18328507729418808,0.08644351022551905,0.15953678163240598,0.24883494278755502,0.42877838620760605,-0.0894533582106322,0.17230811980067415,0.4335736114091316,0.43894928972416813,-0.2502831076519416,0.24142950960819032,0.4334362882175091,0.11769089853327365,0.08897024557850731,-0.1993693702936342,0.1126066476600526,1.0,-0.08958640960446985,0.5550116443496361,0.3502420813610768,0.295216819301735,0.19043818967295634,0.050858019234334605,0.07673661791247306,0.23291883455325255,0.3177580662382302,-0.18628449275562275,0.2480209684107508,-0.10614734960740727,0.2296494897848268,0.1757813137415974,0.25172894386407246
Thal_VA_L,0.21829712592246797,0.11684235053629988,0.05943905534897521,0.4853635734510511,-0.3970732391767652,0.023469837869174334,-0.19520703566727382,0.1715303377897986,-0.06782119042921031,0.2924823270048443,0.12163350754336043,0.0801826894534683,0.17419786461328993,-0.03396863127019198,0.02554043226323012,0.2694577045946945,-0.07525402577668532,0.3310861090305569,-0.38419339880934755,0.24441049574500304,0.23432275257175403,-0.028028342859778236,-0.07355395162686028,-0.22297012253470172,0.27544806809593064,-0.07071058901016508,0.25213006846355895,-0.35912441948800766,0.047348870853903435,0.034524474804065515,0.11624558006895287,0.2625097551706843,0.3855502994029849,0.006753081914946905,-0.08958640960446985,1.0,0.03375844089850485,-0.12562135845826775,0.19116038882125477,-0.05154421101275747,0.1101441028355486,0.3028746089739442,0.25254271759059066,0.17843507335381792,-0.03887612530633519,0.07038817390307381,-0.037064743994223895,-0.25500820326441026,0.2599240751115842,0.057310548955808824
Olfactory_R,-0.08620801351498315,0.32633106089704217,0.4519323135012346,-0.1299478588587518,0.07785711801666716,0.5700327353056245,0.05839177886061894,-0.3076270615251473,-0.14628685303702885,0.4746878108648474,0.5583624411998495,0.5135215078568482,0.3954152364911819,0.19730891190826866,-0.20337538788955128,0.3950536742692986,0.5501310868938772,0.08302185382646272,-0.3840707299761493,0.013414099293576039,0.4334969782466938,0.36438387690421437,0.42253275413406427,0.013100168915367154,0.28545340477862424,0.4271878251474398,0.5357379830937266,-0.21610019881342651,0.14901418247350026,0.6003128670943692,0.10464375992608013,0.21130810453554277,-0.25176099319451034,0.28059196364099664,0.5550116443496361,0.03375844089850485,1.0,0.17695065149496503,0.46153014799794595,-0.14112052469906688,0.1951668337519655,0.27416372331762945,0.5171033464582818,0.2954478109090855,-0.15174375406209425,0.3128370180196241,-0.4000831257194458,0.028337036924255234,0.12936400552568,0.1726813154879879
Vermis_10,-0.06680378327355772,0.11310060468931737,0.5816944460920392,-0.24461317731736856,0.4627778511183788,0.2622581126977854,-0.36600143979213057,0.036013483087652745,0.5084202757101626,0.18046423311802676,0.23368416245084614,0.39617601196913077,0.17363822890305333,0.20417190525380977,0.22035616338294658,0.3072024177258202,0.23456339394847273,0.1410534300816155,0.1354208679079404,0.05417825441292702,0.1909430405071423,0.16131235204713903,0.43833712275466036,-0.19940552548790028,0.008662562319766188,0.1851198463569072,0.42519611540628055,-0.15485477393261216,0.3311316773760783,0.2300515405305463,0.41092730500659014,0.14561629777737228,0.07697372219010051,0.07106927215935693,0.3502420813610768,-0.12562135845826775,0.17695065149496503,1.0,0.32330056829712933,0.2854052490047173,0.12083828425084692,0.0359265628628208,0.3914177618431159,0.25980075615987064,-0.2600966192239942,0.2764430538438454,0.34915054759892233,-0.017679604425809976,0.2014307347646505,0.10321648858278401
Hippocampus_L,-0.025063212521235542,0.3214309433466085,0.6272227647539123,0.056712439268992415,-0.04645902769037403,0.4349233425941054,-0.013224957255872319,-0.10248332151097639,0.18350817839479827,0.2993203886502026,0.39574540884170456,0.6262194304920651,0.6546616346271915,0.3896947605808748,0.1235111109401917,0.5867902653851792,0.311905969122861,0.5325399265844374,-0.23619564546368066,0.15823370760755076,0.6412036002448325,-0.030963457534885323,0.5774052143891487,-0.04045456674598143,0.4169658735307997,0.1891684023150742,0.756710878189717,-0.202423240445199,0.11227251600720972,0.2648709559984383,0.2597074781583834,0.12739669646510973,0.32954221922207255,0.14825149988214847,0.295216819301735,0.19116038882125477,0.46153014799794595,0.32330056829712933,1.0,-0.09629936341796004,0.33405933289260953,0.5755265506878985,0.7499642822382404,0.08095924791786055,0.048690121162897726,0.19557696198166682,-0.03824802392895045,-0.07052030660249177,0.1744303281854761,0.03380241486552046
Vermis_8,-0.031135072912570422,-0.06972978794067339,0.09353138903955145,0.002594904165779716,0.3796490511492876,0.042796178277963566,-0.22701530066707493,0.3549317900932649,0.3303438841652805,0.2246164424607366,-0.0025839859493399136,0.023110471384776645,-0.13055229032167026,0.11900753137371617,0.3588696853477602,0.04697186016254923,0.019862051488608187,-0.03043348412130499,0.17462263135720116,0.13561371506668643,-0.05132923881364433,0.15536655254486673,0.06967696001172892,-0.1664634090166027,-0.028255587220145744,0.11025334170834697,0.08219056603712029,-0.04993502178018576,0.035044887915739426,-0.060844313651811734,0.09833172658691364,-0.03763530830557217,0.2312084302292539,-0.01764944359835594,0.19043818967295634,-0.05154421101275747,-0.14112052469906688,0.2854052490047173,-0.09629936341796004,1.0,-0.21923796976165882,-0.06372364992037839,-0.012773389931521634,0.14776624148451106,-0.17109030036349177,0.17521493837379262,0.4693068501933728,0.09796134923862336,0.11737179987000046,0.13736665208095922
VTA_R,0.0353204123476017,0.4191631019478005,0.36436902990187686,-0.10005557642718886,-0.1485282009520478,0.29964894321096314,-0.07324518582095066,-0.06956317553025385,0.006622168020476174,-0.054314088269268125,0.043807908683159064,0.6267510971899459,0.1653281770655956,0.05874350146808762,-0.057413192463998515,0.22700875470039408,0.29362933648898976,0.11711595532045396,0.04782716938692748,-0.1679993511911694,0.42866673544753103,-0.21527136622988763,0.21735673604722208,0.002188717232257381,0.22242017415712578,-0.14196920093953003,0.21441527632485502,-0.22834575129720622,-0.04138491952067698,0.015185743571192841,-0.04867748396543705,0.1241302698513653,0.04384409572730299,0.05504430527602365,0.050858019234334605,0.1101441028355486,0.1951668337519655,0.12083828425084692,0.33405933289260953,-0.21923796976165882,1.0,0.38782773118269337,0.35621308072469715,0.1407805062627663,0.032946885714000576,0.1114588894939424,-0.042410621377612985,-0.19875041122281034,-0.09925528779254421,0.10660500000497021
Frontal_Inf_Tri_R,-0.030845898186327454,0.25331865168644196,0.33347518272840704,-0.02270649865059327,-0.20336645071454218,0.13534570351083755,-0.00883675770618491,-0.14882102863807659,0.05033606512801631,0.23232530411311753,0.3284250298191857,0.5250048075512619,0.5336860678565375,0.2447729185426081,0.05326507190914031,0.5129427337259873,0.29354754491074103,0.7048660145065015,-0.2229017455516161,0.011146964833081696,0.720986525222434,-0.0014572430185648307,0.5137720365687859,-0.04361713038996753,0.39137396039815653,0.12681633483076035,0.4506021429272729,-0.16385587942708527,-0.023704541970424684,0.29602821461131307,0.07045276613613065,0.09542112774261999,0.13871332818644258,-8.914463415022042e-06,0.07673661791247306,0.3028746089739442,0.27416372331762945,0.0359265628628208,0.5755265506878985,-0.06372364992037839,0.38782773118269337,1.0,0.5467086473911131,0.07010806973800847,0.001806301940527931,0.22496613155134035,-0.11189151009401171,-0.03554176287336114,-0.0044237700471111,0.06874389349603358
ParaHippocampal_R,0.07600811732821436,0.3170566991934702,0.74755374684124,0.14395380248625866,-0.08342316004933467,0.4216270895162294,0.0010178301228147683,-0.0015446706234540373,0.339862488862549,0.41032267718998366,0.559456308870936,0.6813681472176611,0.5459551954866708,0.3754593654342016,0.02189132431718862,0.37916857067406495,0.27999728279665625,0.4731489619984642,-0.23969541468587116,0.29084196531343637,0.6783046424767981,0.1324617311660158,0.5245418379923891,-0.04262256079283333,0.21411693467760168,0.11803094794111128,0.65393477038014,-0.16323067304584826,0.15690305821045733,0.2638573811132959,0.11337065542561017,0.3286375292720896,0.1837641667992161,0.2458845799012211,0.23291883455325255,0.25254271759059066,0.5171033464582818,0.3914177618431159,0.7499642822382404,-0.012773389931521634,0.35621308072469715,0.5467086473911131,1.0,0.28531739820071367,0.0412858095728061,0.3077908455880397,-0.016656704107681632,-0.10987623173956977,0.283985648463169,0.17574501168515
Thal_VPL_R,0.028130956902659567,0.2392447422565692,0.20753946299843998,-0.013573063335082607,0.042308301187952736,0.18859923205164958,-0.020435422499507336,0.24910588251587587,0.21413684744997805,0.2697730619262637,0.49695411690619945,0.24783835222829634,0.053066191714189026,0.03521378969751473,-0.054936208189567175,0.13760026471469652,0.29484566013590513,-0.029182436472745696,-0.10989406036004372,0.09569956218203572,0.26625835731786246,0.5321773219377828,0.3057825418716667,-0.009217729654289984,-0.29948331506703746,0.0009986233831018748,0.13974429075186343,-0.30658190730350976,0.10681083309285197,0.1517057545542748,0.003667941468302977,0.6529623577452185,-0.05787932824428089,0.18678999983624414,0.3177580662382302,0.17843507335381792,0.2954478109090855,0.25980075615987064,0.08095924791786055,0.14776624148451106,0.1407805062627663,0.07010806973800847,0.28531739820071367,1.0,-0.10777318215788549,0.775191145451719,0.07889470557630962,-0.03747084591364868,0.10131936179121771,0.8018545826282175
Occipital_Sup_L,0.15043381609494236,0.1160587396185974,-0.08037603098086885,0.11979147781302414,-0.11068369762805033,0.015387903652910333,0.38105616562154615,0.13082837297096342,0.16729723693413293,-0.05668683284182456,0.062312289670048635,-0.08292442757803925,0.11977625870973464,0.07340534406154958,-0.03776962069419542,-0.21921871165432905,-0.19020060519096463,-0.11894002690081659,0.3947439831825359,0.07717816949269511,0.006262320949300759,-0.1046423105069327,-0.004627603753932523,0.3275953106268486,-0.21496748354078576,-0.3080104327482248,-0.20950117168643606,0.3887537411980836,-0.36645302095471793,-0.34582284492280585,-0.14249654530372483,0.11762798801943121,-0.04949230287246769,0.07344465585444344,-0.18628449275562275,-0.03887612530633519,-0.15174375406209425,-0.2600966192239942,0.048690121162897726,-0.17109030036349177,0.032946885714000576,0.001806301940527931,0.0412858095728061,-0.10777318215788549,1.0,-0.06558044915630248,0.11123801553359874,0.12686610943744617,0.23033949819792288,0.15486578630348843
Thal_MGN_R,0.007440289292054281,0.11914672043279942,0.2587440376305845,-0.11805206157348525,0.0957495973814532,0.20885642164393511,-0.008433662276588849,0.1658785829020622,0.31383136506682713,0.313537001762672,0.5484628718467698,0.29251629220766173,0.14034434529038609,0.1531042221675229,0.08169251598560974,0.2759443076217315,0.2637258194247682,0.13137338518584957,-0.0010802797183421997,0.05191693987058448,0.35539075827326455,0.5083716533829797,0.3852916297093871,0.03299734769998013,-0.1649118824119321,0.0793607111067711,0.263670533770054,-0.23632917358495598,0.04687402676345539,0.073310813197446,0.029728470354797292,0.5553180775946316,-0.014879737178706711,0.18439192534730955,0.2480209684107508,0.07038817390307381,0.3128370180196241,0.2764430538438454,0.19557696198166682,0.17521493837379262,0.1114588894939424,0.22496613155134035,0.3077908455880397,0.775191145451719,-0.06558044915630248,1.0,0.18353926518911431,0.0157668349861022,0.16727316256845154,0.6581957554045901
Cerebellum_6_L,0.1378050170568107,-0.16886122745626964,0.17407167819263414,0.10829158176075972,0.33279377320247283,0.03654286389377213,-0.26061865123195777,0.42007007205064567,0.6374848404403743,-0.06586522574729518,-0.03444560827442461,0.024576931084293107,-0.1902112350833265,0.11822234915167724,0.3354745516252724,0.011775765489916703,-0.1983282046458752,-0.052512554641570765,0.5765600999178906,0.30521377901842955,-0.06163652129980653,-0.05414237436273905,-0.056980892995650956,0.09325847143728545,-0.20297421803859508,-0.28626863226612226,-0.02776137482642536,0.1184833401390031,0.029680052033063696,-0.5054722073651036,0.03913302113956733,0.1096216038678535,0.3806036728519998,-0.021871926990761487,-0.10614734960740727,-0.037064743994223895,-0.4000831257194458,0.34915054759892233,-0.03824802392895045,0.4693068501933728,-0.042410621377612985,-0.11189151009401171,-0.016656704107681632,0.07889470557630962,0.11123801553359874,0.18353926518911431,1.0,-0.026685956572693834,0.42235874024465203,0.19010358139173028
Cerebellum_7b_R,-0.09246634938194198,0.16585860843519465,-0.11418496290220395,-0.16200315727529863,0.4589965921044412,-0.07535998052855389,0.24909386141876005,-0.049947723911988894,-0.012054073607782568,0.10187791215609716,0.06597763628992201,-0.11496247676794481,0.0033919947707017344,0.11419526009999245,-0.05258222135335151,-0.16544681643764128,0.07366866894138274,-0.046394639605951894,0.23612527795953636,0.22859258006986694,-0.055076359353909955,0.2890963708329286,0.2999620074135702,0.11733081572616812,-0.20388575560781344,0.18304543544001176,-0.17171674783914595,0.3969358983027922,0.07476540455714187,0.21105490100819385,-0.1531851872968807,0.0909450727511583,-0.322488329476313,-0.17419415771035238,0.2296494897848268,-0.25500820326441026,0.028337036924255234,-0.017679604425809976,-0.07052030660249177,0.09796134923862336,-0.19875041122281034,-0.03554176287336114,-0.10987623173956977,-0.03747084591364868,0.12686610943744617,0.0157668349861022,-0.026685956572693834,1.0,0.056859320759990166,0.12006114295320489
Pallidum_R,0.2228676469912258,0.08361177160891493,0.3053983455782817,0.32190048127577114,0.18289326110212958,0.2939228552419286,-0.10827871471574564,0.2804234071377023,0.3181604983999307,0.3895030557851038,0.3668642962127379,0.05568988087886237,0.13571707495942686,0.2800376123539268,0.0037857824110161635,0.07901052764915428,-0.08078539945902252,-0.015513259651629165,0.13824285788117222,0.5300306603102388,0.13406288728122406,0.2183127478035769,0.06455689153662363,0.03181823157393738,-0.04880827220816351,-0.0012400852249923788,0.19706223611555465,0.05576694042102995,0.11912880127675406,-0.1640153823121876,0.044461135383170314,0.34082668662374327,0.16944557023828802,0.1970739935761729,0.1757813137415974,0.2599240751115842,0.12936400552568,0.2014307347646505,0.1744303281854761,0.11737179987000046,-0.09925528779254421,-0.0044237700471111,0.283985648463169,0.10131936179121771,0.23033949819792288,0.16727316256845154,0.42235874024465203,0.056859320759990166,1.0,0.1742752207539581
Thal_PuM_R,0.0853806895958169,0.3614001093041902,0.1185202010725531,-0.11166966841374577,0.16249056483518043,0.09639005377558647,0.18367945813811334,0.2812816889004954,0.2593164480822229,0.172215746359236,0.41835969732742306,0.17320337949096706,0.08855323319916865,0.1695703478833105,-0.06561612665672271,0.03041558249218522,0.2651387378646188,-0.12455514696769891,0.18020807942518552,0.09471072041295721,0.16297421773955797,0.4614928180194762,0.3257473583454543,0.18099655574368947,-0.3740933731675486,-0.15171887551631408,-0.05964809661649467,0.02804767364532645,-0.06979659640336379,-0.009699569790279089,-0.13845992917441305,0.7107158680267893,-0.08647732891467398,0.2603696595947153,0.25172894386407246,0.057310548955808824,0.1726813154879879,0.10321648858278401,0.03380241486552046,0.13736665208095922,0.10660500000497021,0.06874389349603358,0.17574501168515,0.8018545826282175,0.15486578630348843,0.6581957554045901,0.19010358139173028,0.12006114295320489,0.1742752207539581,1.0
