,Occipital_Sup_L,Cerebellum_Crus1_R,OFCpost_L,Frontal_Sup_Medial_R,Frontal_Mid_2_R,Thal_AV_R,Olfactory_L,Cerebellum_6_R,VTA_L,Thal_MDm_L,Temporal_Mid_L,Cerebellum_10_R,Rolandic_Oper_R,Postcentral_L,Cuneus_L,Red_N_R,Hippocampus_L,Cerebellum_9_L,Rolandic_Oper_L,LC_R,Thal_MDl_L,Thal_LP_L,Rectus_R,Thal_LGN_L,Thal_PuL_R,ParaHippocampal_L,Thal_PuM_R,SN_pc_R,Thal_MDl_R,OFCpost_R,Frontal_Inf_Oper_L,Frontal_Med_Orb_L,ACC_pre_R,Precentral_L,Fusiform_R,ACC_pre_L,Thal_VL_R,ACC_sub_L,Parietal_Sup_L,ParaHippocampal_R,Thal_AV_L,Vermis_6,Pallidum_R,Precentral_R,Supp_Motor_Area_R,Parietal_Inf_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus1_L,Cerebellum_7b_L,SN_pc_L,Parietal_Sup_R,Caudate_R,Temporal_Inf_L,Fusiform_L,Vermis_8,Thal_PuI_R,Thal_VPL_R,Vermis_1_2,Angular_L,Thal_MDm_R,Cingulate_Mid_R,Thal_PuA_R,Cuneus_R,Thal_VPL_L,OFCmed_L,Caudate_L,Cerebellum_Crus2_L,Cerebellum_10_L,Occipital_Inf_L,Red_N_L,Temporal_Mid_R,LC_L,Vermis_10,ACC_sub_R,Frontal_Sup_2_L,Thal_LGN_R,Putamen_L,Pallidum_L,Amygdala_L,Cerebellum_9_R,Insula_L,Cerebellum_4_5_L,Raphe_M,Calcarine_L,Cerebellum_3_R,Angular_R,OFClat_L,Thal_MGN_L,N_Acc_R,Supp_Motor_Area_L,Cingulate_Post_L,OFCant_L,Thal_LP_R,Temporal_Pole_Mid_R,SN_pr_R,Frontal_Mid_2_L,Occipital_Mid_R,ACC_sup_L,Frontal_Inf_Tri_R,Thal_VA_L,SupraMarginal_R,Temporal_Inf_R,Amygdala_R,OFCant_R,Hippocampus_R,Frontal_Sup_Medial_L,Heschl_L,Frontal_Inf_Orb_2_L,VTA_R,OFClat_R,Calcarine_R,Vermis_7,Lingual_R,Thal_IL_L,Thal_MGN_R,Temporal_Sup_R,Cerebellum_Crus2_R,OFCmed_R,Vermis_4_5,Thal_IL_R,Temporal_Sup_L,Cerebellum_3_L,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Cerebellum_6_L
LC_R,0.12153720845325283,0.07363504535164841,0.29075558474526786,-0.04881099310967188,0.16837763655901433,0.03271612890711138,0.05956266481399044,0.044605626159693594,0.180925682817647,0.21097926594549232,-0.14191925345337117,-0.012968040512929317,0.1765602079829306,0.1139160246157222,0.07482150664420494,0.22536256617113887,0.360515146096388,-0.16990002856401124,0.12302409379545091,1.0,0.3040797897402972,0.1341005977824882,0.0033440086001352,0.22672897076354903,0.20066225515341793,0.2493432913657122,0.14091159527857258,0.2036017335841805,0.2812435479455317,0.15496859856206566,0.013612225386442864,0.013143396218500325,-0.07483166543761827,0.07601081548738622,0.3052109604441174,0.07476366880742237,0.08273739147393862,0.07205771593388306,0.0178246883119011,0.47523792432718687,0.2344253339845687,-0.19118939958882597,0.1519920594119258,0.09358961958067472,0.14274215653615546,0.12117252137340496,0.22264744365326422,-0.013600409680314948,-0.050174505769889584,0.243729581384116,-0.031145641510501296,0.19901444206997712,0.0012331468107060787,0.1687723125283974,-0.128450773685095,0.2401675413048025,0.14319883643321096,0.15460076623880636,0.10549313885090977,0.21383209834245018,0.22828848224319095,0.10990137705280131,0.03869534440182292,0.14031538556277245,0.07550874014081926,0.207822561135631,0.0031371502944911324,0.15852875963278748,0.014867592853983631,0.09535573758238569,0.28552419085199987,0.16101047225468182,0.07438507088714408,0.02669581864945781,0.16707564485099888,0.22986887073807374,0.32537413959178885,0.19457030497779798,0.18119217394826143,-0.09263157473000282,0.362774793915215,0.16656799277098056,0.3885456789468271,0.21107189529703188,0.28655018985761577,-0.07313289804647886,-0.05356268565462289,0.04138378998010154,0.194223279047496,0.08662718148471532,0.12197678505823858,0.013900501890398364,0.2417453863003424,0.02586558858779375,0.31691515089090666,-0.02474357544281561,-0.013199169352553641,0.05817695942430383,0.18368684232478727,0.21379157929158443,0.1177616351122747,0.2276288453862493,0.28046742883330483,-0.007530282366470118,0.2710073059776782,0.11105281660843912,0.21488266900126465,0.06132258251484521,0.2530694439074326,0.10663159341433079,0.08086220516680612,0.030522944259571482,0.15557554926088502,0.20598482321702544,0.08279673252289516,0.37576484751541483,-0.0439868860427406,-0.05821397904376854,0.1620267325079502,0.0815594306046341,-0.11637609789217047,0.16376051453334337,0.293951888642337,-0.00340577492233469,-0.11018173256690214
Thal_MDl_L,0.2987638341085322,0.3717088336207639,0.40016534605109966,-0.19456940852886803,-0.15118036035791552,0.034010845220986484,0.10315987482499715,0.1778046343774796,0.25852603404373764,0.18716314574242376,0.2226959962437343,0.11328868163168111,-0.17126966684762898,0.2592276160034496,-0.11284354599658442,0.11665884906932322,0.032638789932297456,0.02123498195444036,-0.08643269940951583,0.3040797897402972,1.0,-0.13607760190431023,-0.04102863138740648,0.21276085615122955,0.05213556586107569,-0.04665491855443107,0.17464587175198568,-0.1462013150668692,0.21987043021400773,0.19321033757056996,-0.018607181528008707,-0.22044168388378815,0.06071136373335929,0.07178587644019822,0.23301587648900715,0.22634597713593516,0.031617138041888614,-0.14458216238699753,0.08402118189357645,0.1357875594964109,0.5672180664281582,0.24493578415638717,0.48229580631064073,-0.09822316961154684,-0.04300649564080365,0.06396993598779957,0.007410481858366088,-0.005015370048735071,0.06434401548665827,-0.0729807068396071,0.07945230546218315,0.20812689213148183,-0.2366859198054063,0.079337628326656,-0.061995963666894124,0.12837307793210276,0.07496243747747454,-0.2042135591666051,-0.01795086167054161,0.34823309749087644,0.13027494988585567,0.04723117487160823,0.02541116131731006,0.07723933046058605,-0.20425030890109633,0.15277941339428366,0.3637051180384675,0.3267660709959936,-0.13604813420974723,-0.19064537114615865,0.015604949874415132,-0.11674190331918555,0.06783539029421473,0.1525245244054812,-0.10193910618586156,-0.10203888096900478,0.22783174904517503,0.05364265630905514,-0.1003691090937302,-0.015930062335885356,0.0719479290508094,0.1611859014246962,0.06477479805224395,0.45157250852125386,-0.053833673810857546,0.017129118593069387,-0.012159952872161981,0.0451746249329014,0.14738545914837367,0.01147484097307826,-0.02575962955206203,0.13585026028877858,0.3271208228658343,-0.36849719693495164,0.19891756732707053,-0.15677381830579198,-0.14102045493644955,0.26743179919586246,-0.14307499852281194,0.12591354703185229,-0.045677251788821795,0.02761525097675213,-0.07561581164979898,0.08711916026087443,-0.025933489020106483,0.12131828109552463,0.02453222430534215,0.045457321844404285,0.1298160069118078,0.28035138864525133,0.2529146383260272,0.16330431632851852,0.17587913553378384,0.289668450005931,-0.003676071851654646,0.22766935633975077,0.1097321182840014,-0.026548648311542463,0.1316932647447848,0.10363902179507113,0.033030582475438525,0.37431009925884057,0.13926223427818463,-0.2542988940152993,0.2317507429782847
Thal_LP_L,-0.08778643093737067,-0.185538252721733,-0.005968078154137409,0.3566880169470128,0.6069829292084185,0.130783052046077,0.15591900958690916,-0.07298518319520185,-0.0064456634985620735,0.3055455512313916,-0.23716343029655768,-0.2514407358739995,0.6608630540632728,-0.09809733941913171,0.15380129218541147,0.20554825799581702,0.6575415534152725,-0.04859405457352078,0.31668236922881704,0.1341005977824882,-0.13607760190431023,1.0,0.22063269886533082,0.16273896424027787,-0.05870580341347775,0.7250157426671009,-0.17505221099013518,0.32036646574204003,-0.03955273621061901,-0.03876180487610321,0.20481992823461792,0.12873649694653855,0.3341356383357036,0.24363495900702453,0.4589427088473104,0.12156753348120414,-0.11812668368813742,0.26970531774973594,0.059500925131642214,0.4325751653749089,-0.31247200810349335,-0.34187134457117374,-0.014633865994047578,0.08305479400886756,0.26108585249288346,-0.07042595890585276,0.2856471491131732,-0.12585128026426953,-0.2889216511561912,0.2262173843472208,0.05495048800964359,0.2681033747714074,0.5371717936029118,0.39951457281950997,-0.15262776774261452,0.09455805761711172,-0.09354613821718577,0.4390936483369268,0.00044327975419955696,-0.003232926222547715,0.19061078278088545,-0.1809797042806811,-0.08097846627403177,-0.06368516687666192,0.21072528642077037,0.4143993920982171,-0.08312571346023195,-0.23850669273822278,0.09313098909042403,0.3768293672182007,0.20638357229074675,0.035546372700524166,0.14938135890319926,-0.28595741748595777,0.5286804776877371,0.3378839346571938,0.08664641684373019,0.12899818670512453,0.5149577010113224,0.14955251946629627,0.3743379379841605,0.24123319380141364,0.2974566742490576,-0.06763373895083857,0.5130303282839673,-0.004461267895707585,-0.23711671849825905,0.17123215008555973,0.22199860282066444,0.2378190894481934,0.25872218745834435,-0.11313125617964458,-0.23026845482593797,0.37683158588544713,-0.012698993547692616,0.49552475372609167,-0.09295077964174076,0.18685332459357185,0.5319476899945446,0.1881416684790142,0.19163940991420927,0.5373331819837419,0.6193717898898571,0.011374955472223159,0.3092037291954321,0.12749580474739677,0.0072812783522039366,0.11042458265066832,0.08613380229106776,0.03560488446794827,-0.21725727073367238,-0.005369286603213648,0.042978864968147325,0.13492903995341268,0.04117182585802709,-0.017242732140374962,-0.13316480882576331,0.16914792728697184,0.030133279420035672,-0.2054059717114474,-0.10613050916789331,0.12452786341306075,0.31718272688082894,0.2572061730355128,-0.23332673703464293
Rectus_R,-0.1311086002263685,-0.31139060390026774,0.2503327349106163,0.33800384024531777,0.07183796732810398,0.26950300514355413,0.5132098029226623,-0.11393184317781978,-0.18664279129492645,0.3243988018114635,-0.06306090962095899,-0.4101667129774474,-0.028577777905344545,-0.1679657216627366,0.11156754796420165,0.1487775099517321,0.2731719093219297,0.28922170226076516,-0.3645058024712,0.0033440086001352,-0.04102863138740648,0.22063269886533082,1.0,0.03768385123045651,-0.14621862723047155,0.3716666091973594,0.1255242321803738,0.3943871100135501,0.22624644616539039,0.14912946060448284,-0.18225994216296101,0.31892516330984216,0.4221423240979624,-0.19616726170818108,0.3387788405026991,0.31418432991040235,0.304518274994736,0.5628939960095096,-0.07022209656893198,0.31315663047870645,-0.391484575752041,-0.297146222054687,0.15946484820469037,-0.15079863854199055,-0.09829591727999937,-0.04006370901536901,0.15224522842826582,0.16500267075244984,0.11402161372864097,0.02611494820410367,0.053308244681774725,0.5033484073469624,0.2626686390218298,-0.047607540781386105,-0.009671721875316657,-0.027222006921652574,0.19474302081144437,0.22412401917815336,0.10353395875350094,0.09154666574498295,-0.1564315081966069,0.20756781089754575,-0.02760676816069054,0.16409678219888316,0.6373363834939064,0.4423542994372518,-0.27248487604636135,-0.2746489003445889,0.05333117733014565,0.33326519898547846,0.0356830451489728,-0.22445982008390114,0.25232310921740797,-0.26504822753864865,0.3379311465235701,0.127097863487462,-0.05608923015148401,0.4549696528740205,0.39705161400808303,0.208027898427668,0.17187036085710103,-0.012460808736708382,0.17378986639510874,-0.42832139498634764,0.19312667293437463,-0.15748474828535763,0.21855025917934792,0.37259956333527594,0.3679951381914351,-0.13068647084023585,-0.3819465446144989,0.37479592516441906,-0.27394742888173235,0.5909603962067771,-0.21418242113141928,0.14958120885512197,-0.09197089099250536,0.12027421162666262,0.037865919859204254,-0.17699256823709125,-0.23077333241851444,0.3132501487226664,0.3167429021515245,0.5855360585053159,0.2617875767720648,0.21836435377423202,-0.12769463487734467,0.17811990587093995,-0.14609325033692486,0.4595462540170279,-0.43113260626983685,-0.1776512688739572,-0.20472696991443298,0.16247405033673154,0.20995369908742925,-0.20604821931933617,-0.027221247885971488,0.7000599758067868,-0.2692841241520295,0.1974340128766942,-0.07373669348191135,0.05629225009582154,0.3359599251533531,0.015922639258647713,-0.318706394966571
Thal_LGN_L,0.40340892072636253,0.2652872817302417,0.3963884702860781,0.09486818125691661,0.09045574924605024,-0.02306439725526462,0.15200126565970268,0.0285305062312635,0.2409809809735264,0.05530485712258644,-0.31149764387341145,0.17869749093746778,0.04167569313678403,0.4074503240365738,-0.11444282178196029,0.3057268786725404,0.23860515948417335,-0.1954528147855994,0.051706053057140856,0.22672897076354903,0.21276085615122955,0.16273896424027787,0.03768385123045651,1.0,0.28040244926955477,0.22071294918017847,0.17529663836466955,-0.12815205341627262,0.16239246749684633,0.1301694208360455,0.3235709478962205,0.07067597330763503,0.17663154716756413,0.2687245099888874,0.23982248595188577,0.1655968732496619,0.0706749809146962,0.1117486896835507,0.10249540682217294,0.28784955292581216,0.0811037543188066,-0.026092212542548805,0.0752527453230729,-0.1757512111210675,-0.18733618444450306,0.2929679530479402,0.21120537724846775,-0.05827833403484814,-0.09327115513966147,0.16741903824263699,-0.285372447746023,0.19972821656826734,-0.06953057037764596,0.015104944612950368,-0.34247439576022604,0.10847041662841647,0.06511156527221902,-0.13174697193170132,0.377048251043351,0.2742852768565327,-0.05706304426490637,0.19057218238270454,0.24129784147268798,-0.058285050584635414,0.0019691523071295623,0.33465436858087416,0.13750739668055767,-0.1545930036398914,0.07149623829154297,-0.0750023226997905,0.05668580097682926,-0.23113244054314086,-0.18881665344073523,-0.17936638812964434,0.1586340874859694,0.19491658061364572,0.3999443942490546,0.0533930360115198,-0.03897705265952143,-0.2389410760924809,0.3194086453318462,-0.08114287007947078,0.11718008860160949,0.10916538815484746,0.2514491381623169,0.05810985139918638,-0.15350185240468928,0.06964626269539702,0.22221317767574095,-0.02951491996344194,-0.15556267398351506,0.13518028662913428,0.2694037996871972,-0.030130042913015336,0.0847468524962802,-0.025708317224713655,-0.2521455900879674,0.22140593201757536,0.23893876605782088,0.030447184401763437,-0.1019473247726382,0.030446011307296152,0.2764033058669853,0.08298410197724948,0.12971286496529813,0.0757215195312838,0.062333431411988965,0.06142106842808959,0.20262862579825008,0.23103576280888097,-0.23638555215701398,0.34400287162305837,-0.18030388864200625,0.453064560143653,0.021831048901517085,0.12742333831129285,0.19797278907396346,-0.09541824762261998,-0.013665748746929473,0.06995544749109384,-0.12565179266977372,0.022209632312614167,0.08846592306139286,0.04340134672036415,-0.17420259438791316
Thal_PuL_R,0.22291638367687913,0.16983507947378185,0.1949288630764462,0.09798974862853124,0.17708600138656622,0.09120209726124158,-0.08036643845700112,0.2032770539355588,0.2217766166267721,0.17751615235675094,-0.26640414640697113,0.12210003416848055,0.19240718978003082,0.2292836790810288,-0.23248415681972517,0.08264508105720855,0.04194516179415581,-0.2923033952008497,0.1672173976844231,0.20066225515341793,0.05213556586107569,-0.05870580341347775,-0.14621862723047155,0.28040244926955477,1.0,-0.001944435452903881,0.5800794657251833,0.03447665837052337,0.3322301354308592,0.14278870832232538,0.12027123099443719,0.05566790840664652,-0.034957938323170595,0.14275315606519903,0.13374459525347054,0.00504399591862681,0.42774540658846333,-0.23182983926253864,-0.03450136892820619,0.22198537375416935,0.29928901141760506,0.007313555337547854,-0.048547193873214205,-0.0067032030685783145,0.11192612232527943,0.17738906882010652,0.22632503982230492,-0.1582999434035433,-0.10382914162653509,0.2434472548513817,-0.21177950648255403,0.3895511348733041,-0.07215416054411493,-0.04494636198764845,0.03590567164939384,0.6181508224380348,0.581605079676705,-0.10902045319809196,0.1352649464935149,0.4075055392366102,0.030235447752252675,0.36695234402749427,0.17047196459486147,0.13488881842549216,-0.12440951555731809,0.06821689027884338,0.2271876605602024,0.2881661591338312,-0.04971633371880204,0.09144549954952397,0.23530174735481177,-0.07382243602466863,-0.1570503409680034,0.02574183636270433,0.051052012653240705,0.4347769215373055,0.39342632050375,0.04961629829105125,-0.09084801427675414,-0.1935912999645131,0.2707098958912417,0.051423709324485076,-0.04909950362281005,0.2336447498021443,0.0959690303631302,0.05806720416466338,-0.19514227776044718,-0.1605470441024275,0.12847489647398133,0.04828807561422025,0.11230155406893666,-0.10384590414022833,0.3841705486972372,-0.18919960950996778,0.3499186512266451,-0.23483234977944012,-0.10489632224134292,-0.05946278785255057,0.17470919950418662,0.2179093038896678,0.1960253673941325,0.07016065237800932,0.07651060245724063,-0.1647363057876675,0.06297247548924591,-0.06750557095989797,0.48058167235618593,0.11127307126224534,0.13645204342139627,-0.019210872243302486,0.16930749658047684,0.30720876708648587,0.1654751557315955,0.20922958781820497,0.4893027087521839,0.5737089977793678,-0.03503325089266824,-0.15934139367501432,0.3275225181645821,0.36361053147085326,0.06553902019213405,0.02884216760963604,0.050567648153309275,-0.008699374361747825,0.055886510345995156
ParaHippocampal_L,-0.038694316120866996,-0.1236818400787352,0.35627059229495717,0.2709959569004285,0.6643755229141052,0.24360503190299118,0.3453904687687396,0.25163896419571113,0.25855044136251526,0.4212798933022548,-0.04908925433669817,-0.16307971024840962,0.5678368914466753,-0.09170436262689427,0.21908580560965552,0.22632241618571655,0.8534145409549074,0.025896153619881672,0.2947317275358854,0.2493432913657122,-0.04665491855443107,0.7250157426671009,0.3716666091973594,0.22071294918017847,-0.001944435452903881,1.0,0.010124783442419929,0.3324283375250472,0.1437290985085312,0.2799813067661105,0.16126966296747386,0.1620309631330211,0.23306443100718047,0.17973204681942623,0.7461079388223021,0.415761807245088,0.020959673455199192,0.39123159425052395,0.029641792980442283,0.7831306659469633,-0.265670493051846,-0.2901469051740279,0.2243915774890397,-0.037980519732829336,0.17051250749772542,-0.03299546967010355,0.3776449369957563,0.07456910907108039,-0.16913088863237502,0.38023533496891276,0.1013592850859687,0.5011952230385631,0.5982557370833522,0.6526791112277746,-0.07380840458290996,0.1938150479668145,0.094684631931572,0.5939494859963736,-0.00853555993974889,0.18281371895192913,0.22814914981591913,0.0005141505293889797,-0.05505387923615568,0.08739981684184257,0.4331257250841264,0.5793731562249057,-0.018581985582221537,-0.15191562562723812,0.07181014483760566,0.51364761934118,0.39013590172326273,0.09892963171323543,0.40542357439130683,-0.09058823698142651,0.5246471408266674,0.4210130408893958,0.27285409519310827,0.3018606775676798,0.7653982280625146,0.2088596449851202,0.5502573241379974,0.5798131300868502,0.40082224241949904,0.03448420499389053,0.6668531523462945,0.06724390567577192,0.008830158914030026,0.17242928500107627,0.37092731163043974,0.14565967924776427,0.30059271301528057,0.07778544895233581,0.07211753466615065,0.3418930994434216,0.25248680694848896,0.42007594636352885,-0.036006797505819255,0.4155002515266112,0.5516438698809201,0.1441628181801444,0.12499665995881902,0.5924423432568416,0.8111690027127008,0.19995896217684486,0.5279323434144176,0.38265786561620163,0.06657379552236359,0.16903084585512848,0.17182054403013344,0.23391328757080798,-0.08572912486937906,-0.09637250887016977,0.24519704252779886,0.19548378904357724,0.22815068338433955,0.06670472521079042,-0.11147707970238095,0.2744287256347404,0.26123869531315713,-0.06859055448950288,0.041014003328453494,0.23572629926294136,0.6643262273395865,0.16947579099757612,-0.02551883835568808
Thal_PuM_R,0.15486578630348843,0.22423101539052825,0.39128989642786915,0.14102516963049527,-0.1470241767720636,0.37224034578864096,0.10341997261861616,0.2593164480822229,0.1289914498183031,0.29917244445521085,0.004986866234331058,0.1125169438508566,-0.12455514696769891,0.19322133991586685,-0.13845992917441305,0.3614001093041902,0.03380241486552046,0.16249056483518043,-0.21064519347651672,0.14091159527857258,0.17464587175198568,-0.17505221099013518,0.1255242321803738,0.17529663836466955,0.5800794657251833,0.010124783442419929,1.0,0.05322180561166043,0.7208118484614453,0.17126806674720937,0.00794567606199089,0.20337590703924843,0.10129463847872815,-0.10855839495855843,0.21040331914648525,0.23734007571312757,0.7733335388704831,-0.07042833802749673,0.04550185959354194,0.17574501168515,0.15690316820095895,0.18020807942518552,0.1742752207539581,-0.25179934854983493,-0.22287688113166554,0.15556501990912094,0.1498031608894483,0.049206432221938066,-0.020728680837429406,0.15619278305989218,-0.08337878958978892,0.41835969732742306,0.03041558249218522,-0.024257786534051917,0.13736665208095922,0.48434897203112204,0.8018545826282175,-0.05255882161356524,0.18367945813811334,0.7107158680267893,-0.14204924767257834,0.8017162466735602,0.18099655574368947,0.3681924421048819,0.17208438783519875,0.13923251777307052,0.0853806895958169,0.2812816889004954,-0.13518663331122285,0.2783955263642001,0.2237705000930444,-0.06561612665672271,0.10321648858278401,0.07638602323154527,0.08346059391594778,0.38410879894680694,0.3800724343719512,0.172215746359236,-0.05964809661649467,-0.06979659640336379,0.16297421773955797,0.14275661053216357,-0.07966711618991218,0.08013779843258653,-0.017897829126944296,-0.03141052564885241,0.1271912616826045,0.06966165755460133,0.12411123809138598,-0.2702808776363418,-0.08647732891467398,0.10857039697046546,0.3559882801473939,-0.009699569790279089,0.20530399976252076,-0.3740933731675486,-0.19650696457976732,-0.03777666633284911,0.06874389349603358,0.057310548955808824,-0.275637544288844,0.05550018298801757,0.120130043832037,0.08807899359752464,0.17320337949096706,0.1695703478833105,0.26623901984440707,0.24176088247933053,0.10660500000497021,0.09042497430563277,0.06807236564189326,0.17614124470704856,0.11285865412012856,0.2630221007080228,0.6581957554045901,0.2906238992042858,0.02804767364532645,0.25172894386407246,0.15738631309942663,0.7590704816526239,0.13103219029281646,0.09471072041295721,0.1185202010725531,-0.0652099435420044,0.19010358139173028
SN_pc_R,-0.29483210988956504,-0.32068947043917356,-0.02069486628039305,0.39674332054643435,0.29547402291955877,0.2228771550503624,0.18592121605018141,-0.14459019675517276,-0.12600122387643103,0.28469988672759655,-0.17600191762600328,-0.3751817831012368,0.19735219226086048,-0.2196145622505467,0.05549462765807811,0.3532415516891199,0.30330610714619477,0.2153973087913006,-0.1667096048168095,0.2036017335841805,-0.1462013150668692,0.32036646574204003,0.3943871100135501,-0.12815205341627262,0.03447665837052337,0.3324283375250472,0.05322180561166043,1.0,0.2395596775126101,0.04968707921519259,-0.1208957904648477,0.30054933493966957,0.2243054176233269,-0.12454787224000345,0.2416349251852011,0.014405403412287103,0.2512433713253227,0.31641317335919217,-0.12213018173114822,0.3305964363567898,-0.252198748301092,-0.21073820763443787,-0.13106669585726166,0.28974661087342524,0.2103774832857608,-0.10846296961002098,0.25953742487340337,-0.02109752329350943,-0.013688526331958412,0.4045321819636912,-0.010083603735619312,0.30157255267467786,0.22551513147274405,-0.02095062937781732,0.07707759103555367,0.15369818996531603,0.2168748283688742,0.3607250604755876,-0.06669759605225258,0.07609519866106922,0.1657259323222504,0.182453138757797,-0.10908014093098248,0.2618964786576224,0.3419736154889119,0.18008947561750716,-0.16294370547131332,-0.008392679346567693,0.025109306412878618,0.5427624148882021,0.2825005117234973,-0.07259267675711997,0.2659731499233541,-0.27992989269630675,0.3553144650728473,0.20309264459325066,0.13418618033452454,0.334851675984545,0.3079189437263667,0.1219557127068064,0.3226464038693329,0.011752628156351886,0.2750644521938874,-0.29112286202789267,0.3594139690990974,-0.16676783362821315,0.10069617261542664,0.302456772149634,0.1712308862912503,0.04128757404919628,-0.08269807044323062,-0.04075600231892204,-0.15280594447586632,0.5336912275556568,-0.17118036422657126,0.18042983623978925,0.034444824194758875,-0.08111230975427085,0.2753382913084031,-0.08195424140071764,0.02957881459178729,0.4875704287743364,0.41541338993180343,0.11508465037636445,0.4001663724405977,0.05935394340263466,-0.04500071009343306,0.21709789779381433,0.24268367372905325,0.128023107939538,-0.20904534674755806,-0.037414575093430304,-0.01091457639544187,0.07875248051160537,0.21024516189821624,0.04703514999697386,-0.19022275148059792,0.3524632155755372,-0.02722423348006643,0.24025029095297445,-0.07946878665982754,-0.008293097329897673,0.31919395530650435,0.16160909960961467,-0.28542628413238336
Thal_MDl_R,0.01734354859011179,0.060331761731100185,0.2897737420450337,0.17856960936613978,-0.16336724425283375,0.5812969079607648,0.028183569700322497,0.09911174015676384,-0.1069241061869679,0.43521375096538994,-0.005590241141548726,0.07151319377342655,-0.11939952375708443,-0.02491233989591858,-0.05176010364858542,0.3091276156228524,0.0678356365242307,0.18334310192507194,-0.2558154944713721,0.2812435479455317,0.21987043021400773,-0.03955273621061901,0.22624644616539039,0.16239246749684633,0.3322301354308592,0.1437290985085312,0.7208118484614453,0.2395596775126101,1.0,0.23596552952130162,-0.0598030682191558,0.1845699863505982,0.11428227003010212,-0.09066118388378923,0.2976721110698225,0.296989981577288,0.7742042565690169,0.19566384804972622,0.09088426687555688,0.23109131960538773,0.03169676472474978,-0.06594049355239595,0.2123373286765771,-0.09021943620222213,-0.03349115158814608,-0.02524359803541198,0.08803231069157927,0.15056935822216852,-0.01580008637752909,0.026684588068130236,0.08566474883072159,0.39206349726301515,0.01698026690473483,-0.034025407153860834,0.09632201808471247,0.4302920368751008,0.6736714548592375,-0.010935451895035087,0.05114780106453354,0.7746550919922793,0.04347996121470071,0.6221222074774216,0.0082235276947996,0.35952800049986083,0.2894415940376024,0.27921405492780127,0.11876655439866839,0.2390166987548607,-0.017299680821419066,0.31059373967525666,0.11214258168567634,-0.09918158735952037,0.17170035609178672,-0.12846100439213665,0.1912721662863826,0.15246018099637676,0.24678365103020106,0.3306610884823534,0.06326347388440734,0.1370434294846137,0.15928738797052372,0.12703470754892532,-0.04940299318682068,-0.0324145173422243,-0.034654123797569394,-0.04681133926678301,0.11602200975714064,0.3058610771069179,0.2495598348907667,-0.16939476254855185,-0.07199133290447755,-0.023446799908197043,0.22205795629592215,0.1761443932606249,0.20332369567310887,-0.19479444040327257,-0.027881449642503657,0.08207145437355551,-0.008283109746886789,0.07559393133945808,-0.2558773386147364,0.158394870763773,0.24959731871920968,0.02209725084874707,0.07128024921087253,0.18337327916167626,0.1348816472247766,0.14245128960529818,-0.018216543241115327,0.06658651557107559,-0.0009144600789850303,0.032450235999270625,-0.011843419074035069,0.18816566611983956,0.49508756991967867,0.19428995694180917,-0.03883467011222062,0.3132653855417865,0.01945060526597286,0.7430004926419544,0.007840865784589689,0.1712069158932015,0.1012322397555102,-0.11648411857225362,0.008584135392198667
OFCpost_R,0.11580797628997594,-0.018821713988501174,0.3119418202692856,-0.0812467174168311,0.2514580610255374,0.15857985908147226,-0.16467607337271464,0.2873255877747062,0.005571680968963758,0.2994819701843363,0.10506761052186248,0.2609015380070389,-0.0002500520821941927,-0.019552800801057774,0.029162811405334152,-0.14030929832225267,0.16124837661313837,0.04446655256650135,0.07253846349184229,0.15496859856206566,0.19321033757056996,-0.03876180487610321,0.14912946060448284,0.1301694208360455,0.14278870832232538,0.2799813067661105,0.17126806674720937,0.04968707921519259,0.23596552952130162,1.0,0.00722414913265638,-0.08482384791800626,-0.005737010589051624,0.1347444409681048,0.33282913054723995,0.350299113236331,0.17314785988752646,0.22932091503566387,-0.02728358781907025,0.2814605082988255,0.16860859447500498,0.04230128835067455,0.4085375502161004,0.2976275537344426,0.1733706598102831,0.07180549240979633,-0.11211991584158194,0.32938226019689143,0.342820027509726,-0.12418734571377195,0.06051171641186304,0.3628945262142313,0.01769321875784251,0.25087389790457404,0.15914341446592858,0.36887860035363607,0.12013198631208027,-0.013699051473338908,0.05039415575860849,0.2979419904851496,0.44962923425540313,0.07633027342724652,0.04854782923020149,0.020319572802098913,0.34225379283317653,0.3447212574116281,0.21941529955794795,0.21556718312073211,-0.08217577915203297,0.047568333236295945,0.11833967989947156,0.0739958796448713,0.10092433900594086,0.12604667046052853,-0.13650767581419146,0.048078707974674485,0.14624699514346295,0.25967623596953815,0.16147819434484884,0.03430959117219617,0.1281859677849922,0.27301571198656677,0.0424684256114395,0.21259333055572727,0.10048113052679693,0.11035160881700706,-0.054012605885416815,0.054674820552725795,0.43963679802100125,0.13398065946123155,0.17452269161458311,-0.2327902794263724,0.3452416054152317,-0.1301283449091273,0.5271994327944988,-0.06158805004174766,0.032741564674918656,0.17345398846918575,0.029245388889852363,0.03066507022546123,0.10040924916241224,0.11722360699170158,0.2847479502195496,-0.20172985497737378,-0.1420328546877475,0.2274236385767255,0.05594672765758839,-0.1333217819031165,-0.2467727291831723,-0.0026189055441561354,0.19276757422109128,0.11456825860504166,0.08492442760086463,0.18839789938810872,0.24505060018607172,0.15428709397445253,0.10808417205402006,0.012161829082284848,0.21628343556549973,0.2539126918130115,0.030474361752899342,0.31916118808485117,0.19303073401316964,-0.1493526645381782,0.18955764524323535
