,LC_R,OFClat_L,SN_pc_R,Pallidum_L,Cuneus_L,Frontal_Med_Orb_R,SN_pc_L,Rectus_L,ACC_sub_R,Thal_MGN_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Calcarine_R,Frontal_Inf_Orb_2_L,Temporal_Sup_L,Cerebellum_6_L,Cingulate_Mid_R,Vermis_7,Cingulate_Post_R,Parietal_Sup_R,Thal_PuI_R,SupraMarginal_R,Thal_LGN_L,Putamen_R,OFCmed_L,Parietal_Inf_R,Frontal_Med_Orb_L,Thal_PuL_L,Pallidum_R,ParaHippocampal_R,SN_pr_L,OFCmed_R,Thal_VPL_R,ACC_pre_R,Thal_VL_L,Postcentral_R,SupraMarginal_L,Heschl_R,N_Acc_R,ACC_sup_R,Olfactory_L,Precentral_R,Frontal_Inf_Tri_R,Temporal_Mid_L,Postcentral_L,Temporal_Mid_R,Thal_LP_R,Thal_MDl_L,Frontal_Inf_Oper_R,Cerebellum_3_R,Thal_LP_L,Fusiform_L,Caudate_L,Occipital_Sup_R,Occipital_Mid_R,Cerebellum_9_R,Putamen_L,Vermis_8,Temporal_Inf_R,Rolandic_Oper_L,Thal_MDl_R,Occipital_Inf_R,Cerebellum_6_R,Thal_MDm_R,Thal_MDm_L,Calcarine_L,Precuneus_R,Thal_AV_L,Cerebellum_Crus1_R,Thal_PuI_L,Thal_PuM_L,Precentral_L,Vermis_6,ACC_sup_L,Frontal_Inf_Oper_L
Pallidum_R,0.1519920594119258,0.18355965029893584,-0.13106669585726166,0.3895030557851038,0.044461135383170314,-0.08078539945902252,-0.0746923381332339,0.15962635784126877,0.2742374357500773,0.16727316256845154,0.09848526063616965,-0.0012400852249923788,0.37895375273359944,0.13332210755391866,0.301888200119346,0.42235874024465203,0.3185199689914455,0.026608725632420657,-0.13849747472083673,0.16990468324681482,0.18171083972673324,0.014635832298396677,0.0752527453230729,0.3400661874718188,0.10081273080812891,0.14615063148009277,-0.17745324207418375,0.05306987781484116,1.0,0.283985648463169,0.12808549343584852,0.1757813137415974,0.10131936179121771,0.15001008134577312,0.4962540734250662,0.045106096778019716,0.13852997524605093,0.08955243830659598,0.3443933339133678,0.31256513786079193,0.1534141668344468,-0.1137545212506289,-0.0044237700471111,0.42168930780573216,0.10738652598880892,0.08321876264477496,0.260204355604391,0.48229580631064073,0.12212067030708569,0.07577954571261024,-0.014633865994047578,0.32383427626273753,0.3641632257116565,0.035784965113709266,0.07034610161138594,0.11912880127675406,0.2113542025898107,0.11737179987000046,0.06661753239125058,0.1142212009488317,0.2123373286765771,0.10216016031025885,0.3181604983999307,0.34082668662374327,0.35980638510484875,0.4625633548360214,0.2393888455672044,0.3414587623892144,0.22371259780633623,0.1970739935761729,0.13571707495942686,0.17919983693829641,0.13824285788117222,0.39989582258587353,0.0762367265543684
ParaHippocampal_R,0.47523792432718687,0.12822271751007577,0.3305964363567898,0.41032267718998366,0.11337065542561017,0.27999728279665625,0.5015856322586694,0.2570713482759894,0.07775439812324868,0.3077908455880397,0.3679916953212483,0.11803094794111128,0.06897739242913385,0.33048276661265685,0.1584876918841391,-0.016656704107681632,0.20457175526846128,-0.030765857412655084,0.29353297286249497,0.012765972471221744,0.342269383125462,0.16026995347413397,0.28784955292581216,0.38559723198509765,0.31833528498107744,0.041110807722835464,0.13832051846461096,0.1826722426755436,0.283985648463169,1.0,0.6345799099385002,0.23291883455325255,0.28531739820071367,0.12908360552894577,0.43794208042087635,0.08497894771566236,0.13458880816584182,0.6387128040889789,0.36399448153766506,0.2813510347667553,0.42445115067616823,-0.07066527741840767,0.5467086473911131,-0.0400651078601991,0.0025936319684685665,0.4837740533660412,0.31861536383073813,0.1357875594964109,0.38036931170147537,0.6928564943573593,0.4325751653749089,0.4853583895629688,0.5488914782729302,-0.04566315995558756,0.02448667211106427,0.15690305821045733,0.5351821501934101,-0.012773389931521634,0.47921839087385965,0.23349933821910035,0.23109131960538773,-0.05690441712941928,0.339862488862549,0.3286375292720896,0.45624292653856713,0.17110839106511488,0.1931027646692981,0.022565107019633865,-0.001318454424653134,0.2458845799012211,0.5459551954866708,0.13373328175064322,-0.23969541468587116,0.36115616892936614,0.14647815233925235
SN_pr_L,0.40129993060350405,-0.07530278973413296,0.15345321255415176,0.04471099096755383,-0.005386412174601853,-0.012620022356575859,0.6065501340068816,-0.12746841931172223,0.11360502879946675,0.13226243661557366,0.36120857156987213,-0.10742856026630235,0.15888744258139764,0.2862997105351424,0.2003556006989078,-0.09921713196372424,0.26544341199747384,0.19021848527849794,0.29066917766360395,-0.19357238684469777,0.35033761582360357,0.2737517828139555,0.3125681752360433,0.24388738753851824,-0.11175417988661131,0.2520102112111232,0.07420005052385467,-0.02195972767628256,0.12808549343584852,0.6345799099385002,1.0,-0.11526210179598913,0.15681622424915537,0.053010559155466305,0.31964191530266994,0.20362329304723012,0.2018883790567476,0.5528864364379825,0.11032540793275802,0.26425270170595955,0.19025766556243612,0.0875245643017397,0.4932643335147346,-0.24549726358129503,0.2912117330600743,0.229076807632723,0.3344085547486116,0.10005494711514894,0.34410599081115173,0.5534186393303062,0.26030550265964847,0.2796416844703856,0.2693608074578933,0.013735008352512701,0.04592643159244404,-0.07814402382562473,0.4352568672031212,-0.19071107975631577,0.0770665520258754,0.46003363697091776,0.021675538246309908,-0.07636860449153385,0.14293235105490168,0.21599501493235562,0.22573702344504182,0.2973234314369121,0.25404196234225235,0.2104843838511334,0.04495347395909834,0.13194249001113206,0.27780351351919996,0.43399229970752784,-0.20440267789932062,0.20050547263272256,0.3968129615780886
OFCmed_R,-0.05821397904376854,0.3050884703521813,0.3524632155755372,0.4079788461696052,0.11769089853327365,0.6000813607586389,0.11110042727543087,0.7203818721895718,-0.020983016268184024,0.2480209684107508,-0.23912045842104349,0.4335736114091316,-0.2040577846893259,0.35885949239437714,0.13095730160452743,-0.10614734960740727,-0.09960083174287472,-0.13184758257175389,-0.050279930834834834,0.14329871433327648,-0.005829903703679663,-0.32755877272313544,-0.09541824762261998,0.26177358498901987,0.4100210225982945,-0.08983566819440252,0.3559915629196582,-0.08031709175416758,0.1757813137415974,0.23291883455325255,-0.11526210179598913,1.0,0.3177580662382302,0.3836009989420257,0.016319705302198777,-0.27626325229016446,-0.16686956062423927,-0.11260066501816628,0.167887685674187,0.20248765361334964,0.5477093652014733,-0.13074692644784713,0.07673661791247306,0.07452981340581366,-0.2339490057609434,0.07726298474309741,-0.20343492376552688,-0.026548648311542463,0.00038501573085160965,0.10639544291363405,0.16914792728697184,-0.0044673248560993225,0.2873960475466447,-0.10650438198483159,0.06313081893743527,0.24142950960819032,0.036366765142381914,0.19043818967295634,0.27930966454881156,-0.30037857046684346,0.3132653855417865,0.06784619428620735,-0.10102975131595233,0.08897024557850731,0.3235336768304847,-0.24732092606680756,-0.1236452396556224,-0.27148362012136684,-0.2934453356782617,0.1126066476600526,0.19070712362936904,-0.1894916705541755,-0.18328507729418808,0.17760922882321137,-0.19985618949236073
Thal_VPL_R,0.14319883643321096,0.23894964265987043,0.2168748283688742,0.2697730619262637,0.003667941468302977,0.29484566013590513,0.30382782870152664,0.15735454803514268,0.03627705688462785,0.775191145451719,0.4667817056906368,0.0009986233831018748,0.11359568596449633,0.34336774135560055,0.24271256282038556,0.07889470557630962,-0.10318431926293749,-0.029686982988092688,0.27562074059222214,0.10991081138886517,0.625253199963026,0.0034587220425885508,0.06511156527221902,0.3168323328115166,0.2030418866060972,-0.09670442681086382,0.21255958481385734,0.39209660956484255,0.10131936179121771,0.28531739820071367,0.15681622424915537,0.3177580662382302,1.0,0.05578107231278125,0.05649379570422845,-0.030874035978053556,-0.08590319247799505,0.06636988722861015,0.19704553815246575,0.006322365514127582,0.17559932323368885,-0.14271743226361977,0.07010806973800847,-0.016416077632716873,-0.11011449168885575,0.2600499371013602,0.2140473066125909,0.07496243747747454,-0.0858382740362247,0.06940121138310072,-0.09354613821718577,-0.07649542094050159,0.15530788298811418,-0.2192711524694038,0.026286973965558392,0.10681083309285197,0.36274404926143444,0.14776624148451106,0.1201093776124742,-0.18787538827379116,0.6736714548592375,0.032796107829490315,0.21413684744997805,0.6529623577452185,0.4812820025542502,-0.016795435998021125,0.2631094803292545,0.0958672120066965,-0.10256243857710066,0.18678999983624414,0.053066191714189026,-0.2248131388718425,-0.10989406036004372,-0.02765588106999164,-0.22099321289521087
ACC_pre_R,-0.07483166543761827,-0.09942457126538573,0.2243054176233269,0.20975098495955632,-0.0880755616378353,0.27353204548836957,0.06204831299298658,0.47308149966774793,-0.2563589814023285,0.03029168550277531,-0.16331788021493326,0.22235967722127314,-0.14062590608659498,0.3340358832256461,0.03287231902301112,-0.13515369801647067,0.009987030509209965,0.2539568286708995,-0.053804994113766186,-0.042315038871907816,0.016799867423391738,-0.10742392186225738,0.17663154716756413,0.2095286852323284,0.14919833421119988,0.1413387961840268,0.33446233238957274,-0.13984645424784203,0.15001008134577312,0.12908360552894577,0.053010559155466305,0.3836009989420257,0.05578107231278125,1.0,0.21282836432389823,-0.14116840721342286,0.09258422204039617,0.12303966183196882,0.30839007711889255,0.6005853038455499,0.12636941529968737,-0.11915328793064422,0.11065583021001225,-0.19544031960099562,0.1408472765423513,0.025857570397530213,-0.09019733898023505,0.06071136373335929,0.11495077905431579,0.1312815686806632,0.3341356383357036,-0.10416998272804273,0.3382482214225958,0.18358668315175394,-0.041133695905474346,-0.01090739840172458,0.00895596043792144,0.036008077188723876,0.20372019067136038,0.03547295963903734,0.11428227003010212,-0.0973999663551633,-0.04362794587328951,0.061472420692820114,0.22277727879652723,-0.025912736391486443,-0.19010340529998998,-0.01913147789990366,-0.0117400578874515,-0.06035990943032904,0.17655410590367593,0.18012883624203607,-0.12238112029396311,0.052098698928836444,0.1769829040339066
Thal_VL_L,0.35843548483642496,0.01901228921842566,0.008659725016107922,0.2890569568112376,-0.030365473416350992,-0.0387904649306802,0.026552398119823663,0.06142320410909995,0.14285720885414652,0.059805167297318385,0.32677014542689925,-0.149627704262422,0.20463967352894136,0.1981510599206953,0.12896260839128404,0.13868045084716207,0.30178548583395143,0.23754924892963203,0.07117521744763879,-0.01910235468046485,0.2851603330727618,0.09680931214975069,0.294348079379587,0.4639210870505725,0.006929626047790656,0.19969098097490226,-0.08079274436805843,0.22029714821794033,0.4962540734250662,0.43794208042087635,0.31964191530266994,0.016319705302198777,0.05649379570422845,0.21282836432389823,1.0,0.15726667428902424,0.2963702043080331,0.3105212995291269,0.2821114938493084,0.40834059661553923,0.07221191912503316,-0.04757181399033666,0.2412973761258978,0.17366772496256508,0.3493360709037769,0.20884296044547515,0.35423134872951845,0.598793295063078,0.3595724573660765,0.1908237805779711,0.13969517814443685,0.3304696136536521,0.46215253278389323,0.23896248463779293,-0.1311131921944232,-0.06331643040292381,0.40651252316937936,-0.028313183846490692,0.18631962129443888,0.18960364756933867,0.2381195800248445,-0.11351468952926769,0.14354666125309196,0.3856360908099289,0.40655054226859166,0.4197449604295011,0.14391566165876157,0.47316700234318265,0.2824513546311989,0.13205013057073342,0.3461685296790881,0.23930310354065257,0.07555933772124945,0.44602571894993004,0.25366871179966416
Postcentral_R,0.22677338170739625,-0.24294668218767967,-0.006475677460449019,-0.04093881828085544,-0.08170174272376957,-0.4889159384356028,-0.05245590632898969,-0.207291478868697,0.07987236032348297,-0.05032998644433892,0.5308799795513652,-0.10465906689948705,0.4541924017432776,-0.08498133464782355,-0.015982068951137574,0.11241233359654684,0.5744338847968217,0.1256378267615501,0.5360661561951183,0.06580117218600272,0.4174754353882329,0.8355812297483803,-0.06304006043700879,-0.22970752690646812,-0.2443618363695744,-0.035610265685863667,-0.30082321720846655,-0.019289478448189158,0.045106096778019716,0.08497894771566236,0.20362329304723012,-0.27626325229016446,-0.030874035978053556,-0.14116840721342286,0.15726667428902424,1.0,0.18976406904524862,0.22161678269798776,0.177985954156805,0.0609964376432879,-0.27551134485967127,0.692807068520159,0.02485446053144863,-0.09069951387245954,-0.14992837669347314,0.16251246306379333,0.1385184851491206,0.12153547093857982,-0.0713666267560315,0.015569558855388622,0.10396670227944868,0.08635312107939165,-0.0697178480055893,-0.3293391295051886,0.22307443631469426,0.0285551503155739,0.041337713031925266,0.0982606717252712,0.1439358325852444,0.3345579585149764,-0.14899570027411085,0.13190720532860703,0.003671143562947441,-0.187562680857989,0.08897867510670689,0.39794792429724607,0.5091968408181338,0.45318528714922196,-0.15435832750399356,-0.17682196870158534,-0.08738775089044261,0.14900525838004447,-0.2080139564976214,-0.12554957798916191,-0.22984080447801575
SupraMarginal_L,0.2246607034485517,-0.3752548595759624,-0.059998566224641475,0.0410273627460758,0.04356563629664521,-0.16234806264050936,-0.03833277427856039,-0.11942844025976428,-0.09018444600423578,-0.15565770573540139,0.15797902900527755,-0.10690505657695847,0.17202553434067697,-0.003687598278476923,0.01580603875032867,-0.08031696546970703,0.35760956724438836,0.17856079902920213,0.09969171070224496,0.052609370536781934,0.07950142056157317,0.09705283644122834,0.18608278333128342,-0.11897625377003208,-0.14658035422212248,0.03640795639647837,-0.08851960688274019,-0.001202461761419737,0.13852997524605093,0.13458880816584182,0.2018883790567476,-0.16686956062423927,-0.08590319247799505,0.09258422204039617,0.2963702043080331,0.18976406904524862,1.0,0.17556670379233155,0.0204031434919146,0.2582715978437418,-0.2191668348032023,0.03211465804057083,0.11544345313289417,-0.09139347238527823,0.14645680149497137,-0.017336339471172028,0.03680349298274004,0.21727018675076537,0.10632270555604431,0.0031714941216618793,0.16181694150890405,0.04396878772749598,0.13283242320845234,0.10774587642907273,0.04070997400366886,0.0860599097188539,0.026744022024645455,-0.17160290014336127,-0.025852565847179734,0.39663776856878535,0.13085017359859327,-0.20438582522270712,-0.04410509768323068,0.12881167541881874,0.21736567191471642,0.29076172020048663,0.19211082899864745,0.20620235477839735,0.07648955849819646,-0.06418474833773868,0.03552159587822829,0.436994426513325,-0.2749780262560905,0.19569663504037366,0.29500470084474306
Heschl_R,0.24207840096297,-0.19428687458750418,0.1676924809844691,0.12758974196545464,0.1012480233076678,0.006679798315268328,0.38044415815788296,0.01867302672622113,-0.14105696563875472,0.2344397156731226,0.4012693264604832,0.05938940109883031,-0.01595258521590263,0.11564352243499432,0.022700304211550223,-0.07830586781669839,0.23513996065453288,0.03740037356819137,0.5643834174489732,-0.016432388784593435,0.3791159070792046,0.39698224876922433,0.23451607704939298,0.13211919122814178,0.10684548195055377,0.04894203412475112,-0.0040851258236511276,0.15274266211328924,0.08955243830659598,0.6387128040889789,0.5528864364379825,-0.11260066501816628,0.06636988722861015,0.12303966183196882,0.3105212995291269,0.22161678269798776,0.17556670379233155,1.0,0.30481715245275204,0.2821007172708298,0.12733287594625547,0.007273886549524175,0.5298383256396905,-0.23754544106843128,0.08971653681288728,0.4075502848016851,0.12810430108726326,-0.061773783541537446,0.3832805324437605,0.6539232771885282,0.6652129862826918,0.4803147773841633,0.4134841311047479,-0.04553748335754784,-0.034825568087379466,0.0015732652968912155,0.2646184399331823,-0.15028959804594344,0.418076140168672,0.4837775298497429,-0.05957630986011692,-0.1322655060715567,0.1869730222666015,0.13357768833197028,0.3679717677561796,0.1765042019003881,0.19425183376611993,-0.06494584977268442,-0.03604965735831205,0.03707085057967078,0.5643238798440412,0.3263693578469037,-0.26690430699725637,0.2437943538995762,0.27637838852379903
N_Acc_R,0.194223279047496,0.0011886321095521575,0.1712308862912503,0.26629618775019265,0.1450539961625837,0.04635449468160033,-0.03723825508886501,0.4267326284123205,-0.09515192829320643,0.2948286289796287,0.18036293088119235,0.037669275428384656,0.01974578345288346,-0.01054985116045929,-0.09998100353422786,0.028351260449105724,0.29459407120351633,0.0021465462016737606,0.27466698916534477,0.027550327390501245,0.357244723489336,0.16830695447519328,0.22221317767574095,0.1902498144814844,0.3090853074045194,-0.048229329199379424,0.048518052021003,0.12209774807052445,0.3443933339133678,0.36399448153766506,0.11032540793275802,0.167887685674187,0.19704553815246575,0.30839007711889255,0.2821114938493084,0.177985954156805,0.0204031434919146,0.30481715245275204,1.0,0.3948816261095499,0.1941683632351938,0.11783758455870984,0.08707234898898769,0.00945968810499218,-0.05955051212328851,0.12596415985658568,0.10546690611237307,0.14738545914837367,0.19131922658114298,0.30073718626915286,0.22199860282066444,0.09869789489723454,0.5221026525245116,-0.06695702128016141,0.0829852383710563,0.20351166609167598,0.21845292606558087,-0.02154565584217463,0.2767631094029462,-0.07051678118765772,0.2495598348907667,0.028510424813720504,0.18062061879356195,0.25851252556422205,0.3366699061170721,0.080303775506076,0.04318330463688153,0.0121464036412302,-0.07757581926093081,0.1013691049409117,0.2403525920700185,0.02220265767516216,-0.11518236883637917,0.14243643067922654,-0.10784989838392924
ACC_sup_R,0.09097909902343487,-0.06744338782588304,0.19535009228622285,0.2703058574768532,-0.01878971435718141,-0.027251063039328074,0.022334800835711852,0.39597667005521875,-0.23390278665424827,-0.014412156454933671,0.07029152222075163,0.13577739089062305,-0.05815695870911481,0.32551168249184925,0.07210062633755791,-0.2053467849587858,0.23434223486953276,0.31001150852875375,0.08897595262838627,0.04548059492347139,0.15586937980778506,0.08916366876318733,0.32023157461346446,0.1568353688904307,0.07237466926034036,0.18639462653840186,0.09927988962585486,-0.006680689785933639,0.31256513786079193,0.2813510347667553,0.26425270170595955,0.20248765361334964,0.006322365514127582,0.6005853038455499,0.40834059661553923,0.0609964376432879,0.2582715978437418,0.2821007172708298,0.3948816261095499,1.0,0.06376723212177915,-0.04038876366657894,0.11465038838219772,-0.18798161219198684,0.22641969424861408,0.026297819204854727,0.012521226737147494,0.19167176745767625,0.1331958279665679,0.24901112049342064,0.3141508993817225,-0.04158764137572804,0.49136117194171974,0.2246047743581524,0.03280477885395607,0.09672413695383691,0.1473595428412461,-0.18876759620939568,0.19188518437399,0.1135208451186735,0.15848382777271933,-0.24988691077211286,-0.05863842001583089,0.2286732422517985,0.3465809562582847,0.15591359147785902,-0.05865810429078722,0.13940847346919152,0.005061947658375287,-0.01859013102478862,0.27940245204238323,0.28786702549183446,-0.1495502351432646,0.34004600803914165,0.2188085472451254
Olfactory_L,0.05956266481399044,0.26812325899428724,0.18592121605018141,0.22113619522444813,0.05353594991544963,0.506147052540563,0.30653556259308007,0.5389818623070112,0.20240909047058359,0.20340734114712258,-0.044234065558535436,0.061079985851504835,-0.14476926362567896,0.20854947439758695,0.10100894363862953,-0.02850558384534853,-0.21461244121072748,-0.1537343171259453,0.07393246207795988,0.0062678917497059885,-0.027187547966608615,-0.1875160058694454,0.15200126565970268,0.541789581624138,0.11190974074331024,0.024212511729125093,0.09523292827928742,-0.09263746036562855,0.1534141668344468,0.42445115067616823,0.19025766556243612,0.5477093652014733,0.17559932323368885,0.12636941529968737,0.07221191912503316,-0.27551134485967127,-0.2191668348032023,0.12733287594625547,0.1941683632351938,0.06376723212177915,1.0,-0.24390679846054186,0.21363818755431566,0.0007161338449573094,-0.00386940990209628,0.20666302775488024,0.0783897296374277,0.10315987482499715,0.056982793029638525,0.38537662106357673,0.15591900958690916,0.16372731211962352,0.18824444454360054,0.03312583952838192,-0.058313327729781775,0.14696624324101354,0.24153987503076987,-0.061867925671930495,0.2714110284254824,-0.20050882626216476,0.028183569700322497,0.02774781091891784,0.11499056116886268,0.07388583465105163,0.07840368963124969,-0.09740331606086053,-0.03757149068232884,-0.08924399986761773,-0.018884289343378897,0.26122830840892214,0.22797013248255124,-0.03741540680806719,-0.030759538113193954,0.23456833428016013,-0.046326810217185314
Precentral_R,0.09358961958067472,-0.13662297154363418,0.28974661087342524,0.03579806921148035,-0.07864790361406344,-0.2817406993482118,-0.06250979956581836,-0.1093338267648831,-0.03196966568541578,-0.0963341262684026,0.17276837107676893,0.08130927975908361,0.14541834956260952,-0.17428787309947885,-0.13603940825606078,-0.05744815927402254,0.6025863008555515,-0.023741538581829053,0.3488061996463837,0.028836591553094162,0.17822891914972602,0.48737832375063783,-0.1757512111210675,-0.27784381777120465,-0.0433831454315356,-0.11535108193129699,-0.09608702881098084,-0.2020430801815713,-0.1137545212506289,-0.07066527741840767,0.0875245643017397,-0.13074692644784713,-0.14271743226361977,-0.11915328793064422,-0.04757181399033666,0.692807068520159,0.03211465804057083,0.007273886549524175,0.11783758455870984,-0.04038876366657894,-0.24390679846054186,1.0,0.08626903008944707,-0.1010690347760993,-0.24859346351995185,-0.0109642819352068,-0.0028147969327102463,-0.09822316961154684,0.17428477475795498,0.04650335951709447,0.08305479400886756,-0.005692704995319126,-0.10095567387939515,-0.32315064406324423,0.18760081814420634,0.05077551701947776,0.01124053783231141,0.15419379707287495,0.097392707029069,0.08448782729949214,-0.09021943620222213,0.10453950292213886,-0.26230655479899045,-0.2788676139641442,-0.000715706330344482,0.01577509055371213,0.2715779135249214,0.11226919516659575,-0.34820044122752797,-0.10080603534597535,-0.08743308839547242,0.08096232519001183,-0.21677292523771746,-0.16908675131932005,-0.12345817026455526
Frontal_Inf_Tri_R,0.18368684232478727,-0.09141865570018352,0.2753382913084031,0.23232530411311753,0.07045276613613065,0.29354754491074103,0.4491357649623223,0.029175717571922163,-0.04942674930955185,0.22496613155134035,0.21594757579880883,0.12681633483076035,-0.11229361246059383,0.2693489977050679,0.13777097117743403,-0.11189151009401171,0.16562008842578527,0.041694086812320154,0.21856246830986845,-0.12028125245642968,0.20096912497226732,0.12396902913380554,0.23893876605782088,0.24000352538284134,0.16311920343230238,0.10691178118272474,0.25073991745549673,0.12673131394743983,-0.0044237700471111,0.5467086473911131,0.4932643335147346,0.07673661791247306,0.07010806973800847,0.11065583021001225,0.2412973761258978,0.02485446053144863,0.11544345313289417,0.5298383256396905,0.08707234898898769,0.11465038838219772,0.21363818755431566,0.08626903008944707,1.0,-0.2072768646659995,0.06196683375458352,0.37226843482675775,0.1421387818319487,-0.14307499852281194,0.7819425604465055,0.5288598353979369,0.5319476899945446,0.42243920903640725,0.3902711976115689,0.023741066778234156,-0.11066933873171912,-0.023704541970424684,0.5854974408070066,-0.06372364992037839,0.3601869105568462,0.4038936954024115,-0.008283109746886789,0.01833696724804426,0.05033606512801631,0.09542112774261999,0.2522609999545929,-0.04138876875986841,0.11436624782734621,-0.16865239052369957,-0.04930451568826436,-8.914463415022042e-06,0.5336860678565375,0.3020508222755557,-0.2229017455516161,0.24940195990812397,0.5247693408289313
Temporal_Mid_L,-0.14191925345337117,0.5340499089660732,-0.17600191762600328,0.1253254667214526,0.20967276400400459,0.057137556763801396,-0.15277781947482952,-0.1065673345495676,0.3684676530600681,0.0337476410517079,-0.07836355724695489,0.1448347608304661,0.311405868301483,0.09482249236816381,0.415162326125085,0.5477368745375968,0.059612186293685046,-0.33604386396861136,-0.16950055237577127,0.4346905264126612,-0.12830464575706788,-0.06149805416550676,-0.31149764387341145,0.08021288708547536,0.16762961015490335,-0.34428961366819877,-0.17064675088858994,0.0784826962041658,0.42168930780573216,-0.0400651078601991,-0.24549726358129503,0.07452981340581366,-0.016416077632716873,-0.19544031960099562,0.17366772496256508,-0.09069951387245954,-0.09139347238527823,-0.23754544106843128,0.00945968810499218,-0.18798161219198684,0.0007161338449573094,-0.1010690347760993,-0.2072768646659995,1.0,-0.3020550883024147,-0.021367387820347715,0.018264721721892745,0.2226959962437343,-0.11935721873513158,-0.16651988420356567,-0.23716343029655768,0.36010873920536934,0.04744203917199,-0.24648361174229594,0.15473089090286885,0.30227739300451656,-0.02253779696051188,0.33188060890049526,-0.14681120362272987,-0.15803878561852172,-0.005590241141548726,0.17893218987532591,0.19038661413643818,0.07597487571706925,0.13306077378769304,0.15503477566564827,0.29614073082217535,0.06386955993204799,0.04716495264328095,0.12328970149264273,-0.03808397666192156,-0.4028328316944763,0.22500725524161327,0.20447030605930427,-0.26347844726362746
Postcentral_L,0.1139160246157222,-0.28660689032018566,-0.2196145622505467,-0.19440960369661567,-0.361027619509845,-0.2086236420593829,0.010407586636819864,-0.1545473111406702,0.07482117148249072,-0.11808991228615255,0.01574143182808797,-0.3824287775444672,0.025618559333285437,0.0327038365043706,-0.1441489543342527,0.022132848928671563,-0.10500548558257256,0.5522805993735161,-0.2725042451580652,-0.48937490865133304,0.04610598728441859,-0.16672719161975336,0.4074503240365738,0.29058939950558743,-0.37555519012372174,0.6400387447165132,-0.05237599314643831,-0.06324198479367697,0.10738652598880892,0.0025936319684685665,0.2912117330600743,-0.2339490057609434,-0.11011449168885575,0.1408472765423513,0.3493360709037769,-0.14992837669347314,0.14645680149497137,0.08971653681288728,-0.05955051212328851,0.22641969424861408,-0.00386940990209628,-0.24859346351995185,0.06196683375458352,-0.3020550883024147,1.0,0.010563931031140374,0.343030888627741,0.2592276160034496,0.21411671572082047,0.03906084098489113,-0.09809733941913171,-0.0889624602619261,0.049832900697606264,0.6160984436818856,-0.35651733794211177,-0.46266651304585255,0.20802119098201063,-0.27206657972422005,-0.10180003999228845,0.16790300047846252,-0.02491233989591858,-0.1192081998142156,0.054151377856335246,0.1784641919497724,-0.24018479631694026,0.3507887532232754,-0.27777997600401283,0.38481797552132707,0.5577706809743661,0.05529879006525291,0.04574687946715467,0.44946099570949344,0.365721718775772,0.012887331140463157,0.5037866553655947
Temporal_Mid_R,0.28552419085199987,0.02442799676609272,0.2825005117234973,0.10976279050503011,0.07860740407254192,0.0840866580100618,0.29518984791049085,0.08397087608964253,0.14591876769793025,0.29870961131396506,0.5299176768645338,-0.08820997430141933,0.3067838102271677,0.09572280100406376,0.06336236890046915,0.2798508788901239,0.14028916873408648,0.032537740156348895,0.2720694909461563,0.08989230352444513,0.28393891561043294,0.33720691997568775,0.05668580097682926,0.14447442342551134,0.11435239845125604,0.09493321626346203,-0.035794301375565,0.214229913886047,0.08321876264477496,0.4837740533660412,0.229076807632723,0.07726298474309741,0.2600499371013602,0.025857570397530213,0.20884296044547515,0.16251246306379333,-0.017336339471172028,0.4075502848016851,0.12596415985658568,0.026297819204854727,0.20666302775488024,-0.0109642819352068,0.37226843482675775,-0.021367387820347715,0.010563931031140374,1.0,0.2801005191414402,0.015604949874415132,0.1772393512188461,0.4127576175656591,0.20638357229074675,0.4385091242132116,-0.01583108978768994,-0.14099183279805755,0.0003308504338613202,-0.07598691295334915,0.28345334722605825,0.1593197562877994,0.7068809964229822,0.1022796876515101,0.11214258168567634,0.07440408278937517,0.5266009025451552,0.11619521410968287,0.13262708243110824,0.2422951243926405,0.316156901284483,0.14341908146870325,0.25434449778704854,0.017296883642246866,0.17540434449343428,-0.07632152640908796,0.19077365098971524,-0.12108269170254476,-0.11958441439010901
