,Frontal_Sup_2_R,Thal_VL_R,N_Acc_R,Calcarine_L,Cerebellum_6_L,Cerebellum_8_L,Occipital_Sup_R,Cerebellum_6_R,Parietal_Sup_R,Temporal_Inf_R,Cerebellum_4_5_R,ACC_pre_R,Occipital_Mid_L,Thal_MGN_R,Angular_L,Heschl_L,Vermis_8,Thal_IL_R,Thal_PuM_R,OFClat_R,Vermis_4_5,Precuneus_R,OFCmed_L,Cerebellum_7b_L,Thal_LP_R,LC_L,ParaHippocampal_L,Thal_MDm_L,Calcarine_R,Cerebellum_8_R,Parietal_Sup_L,Red_N_L,Caudate_L,Insula_L,Temporal_Pole_Sup_R,ACC_sup_R,ACC_pre_L,Cerebellum_7b_R,Temporal_Pole_Mid_R,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,N_Acc_L,Pallidum_R,Thal_PuA_R,Fusiform_R,Lingual_L,SN_pc_L,Heschl_R,SN_pc_R,Cerebellum_Crus1_L,Angular_R,Vermis_7,Putamen_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_L,Cerebellum_9_L,Thal_VPL_R,Occipital_Sup_L,OFCant_R,Thal_VA_L,Vermis_10,Occipital_Mid_R,Olfactory_L,ACC_sub_L,Frontal_Sup_Medial_L,Precuneus_L,OFCant_L,SN_pr_R,OFCmed_R,Thal_PuA_L,Frontal_Inf_Tri_R,Paracentral_Lobule_L,Temporal_Sup_R,Pallidum_L,Amygdala_L,Thal_MGN_L,Amygdala_R,Fusiform_L,Thal_VL_L,Rolandic_Oper_R,Parietal_Inf_L,Putamen_L,Temporal_Inf_L,Thal_IL_L,Hippocampus_L,Cingulate_Mid_L,Thal_PuM_L,Cerebellum_3_R,Frontal_Mid_2_L,Frontal_Inf_Oper_R,Cerebellum_10_L,Thal_MDl_R,Cerebellum_10_R,Hippocampus_R,Thal_LGN_R,Paracentral_Lobule_R,Vermis_1_2,OFClat_L,Temporal_Mid_L,Thal_PuI_L,Cuneus_R,Vermis_6,Temporal_Sup_L,Cingulate_Post_L,Vermis_9,Temporal_Pole_Mid_L,Lingual_R,Frontal_Inf_Oper_L,Thal_PuI_R,ParaHippocampal_R,Thal_PuL_R,Frontal_Sup_2_L,Supp_Motor_Area_L,Red_N_R,SupraMarginal_L,OFCpost_L,Frontal_Med_Orb_R,SupraMarginal_R,Parietal_Inf_R,OFCpost_R,Frontal_Inf_Tri_L,Thal_VPL_L,Thal_MDl_L,VTA_L,ACC_sub_R,Thal_PuL_L,Thal_VA_R,Rolandic_Oper_L,Thal_MDm_R,Cerebellum_Crus2_R
OFClat_R,0.012873690109644228,0.0350856619668737,0.27712184306377863,0.06728576908593387,-0.036676597790282046,-0.04211756066715967,0.1859822027127084,0.12362995509390302,-0.1081584579865348,0.2757227472217429,0.47096390668508814,0.08730316437603391,-0.08909102543792662,0.09385002996721707,0.09855461618256595,-0.20078582677865106,-0.19854350710370622,0.023620914757984647,0.09042497430563277,1.0,0.07007425585820506,-0.11066513898479784,0.022515314560455368,-0.08328705794900486,0.1497365528139927,-0.20104194972123865,0.23391328757080798,0.05716988949182038,-0.08220127931318003,-0.09397277156050234,0.002623694026991842,0.05446411202571959,0.17660252944033542,0.2673857191585259,0.297288734486877,0.24489506877768896,0.11988162833254906,0.10242800208343467,0.06899940250617645,-0.09393554490236256,-0.09495991663447476,0.5777012747517369,0.19779356226435776,0.07662634188859585,0.3972033756612259,0.041217472579681905,0.13440655555097097,0.10132257804451691,0.128023107939538,0.06960152813669851,0.07922153738733889,0.07735857197233312,0.48709533331507443,0.28815764619817413,-0.02582751856667817,0.058676801671681704,0.13178675499466574,0.1433516991468839,0.7823787669505831,-0.1764637874606355,0.2059667080176266,-0.13801077635707315,0.7581424682118562,0.1040053706059417,0.06623836750597092,-0.041615228299404686,0.7419268004045053,-0.09622859981103873,0.4084410339068791,0.2163929078012813,0.02802746347248818,-0.07032074325534494,0.12443024116923691,0.13140868052934887,0.25050034771667423,0.017910846048093464,0.22562292602279205,0.05585314895969726,0.2381862772010199,-0.12077457330585238,0.23491857328591967,0.2218261689018434,0.07348051100729801,0.2340439417948129,0.34932275342870506,-0.20226529738436141,0.17185201221912813,0.30056021863218746,-0.06979421964516659,-0.029938778248316714,-0.10872879339781902,0.06658651557107559,-0.35342755092057965,0.49739584947293886,0.12384108569884031,-0.04495465712444561,0.1095309150770947,0.18001660431974795,-0.05725253516383037,0.1742938321572487,0.08136916896754474,0.11913504507007183,-0.02143125466270139,-0.24178007045934785,0.0849182403273563,-0.01895196738849652,0.1494569365712945,-0.14466230283645398,0.059164628527620486,0.3904590582722869,-0.019210872243302486,0.18919961116269404,-0.10534469151454706,0.23935079072899376,-0.1581195075620839,0.559339701037458,0.2096868674874907,-0.040454183502866496,0.17234538737929875,-0.0026189055441561354,-0.17464697237943774,-0.004965990562983033,0.28035138864525133,0.3622162433245964,0.0910633622553303,-0.08043812416592898,0.009778252111080219,-0.30482330374599464,0.13268761035088752,0.03939240254536734
Vermis_4_5,0.28192406622309885,0.0424896467033087,0.15252208152668087,0.5850744318916825,0.5290948501114345,0.4668071152553185,-0.2520751151935364,0.7301937964034563,0.07219723346132878,0.21093739560494726,0.6269400540159342,-0.07646284947161028,0.07840905752663838,0.2755474038857004,-0.1535647882673355,0.25279548030786103,0.2643756104941018,0.04176557241314996,0.15738631309942663,0.07007425585820506,1.0,0.6651916584354911,-0.2221245996840275,-0.027198598873128494,0.4521056048458939,0.13802507475798556,0.26123869531315713,0.14163695562973472,0.6982814218656904,0.22863498927389167,0.08301481349352308,0.18358720007997403,-0.03080537158901853,0.23917736069111656,0.13634433043142308,-0.013526618945055345,0.1344873348561732,-0.22552331177477034,-0.3356748156087855,-0.150145806046953,-0.21403095441411005,0.19427019348631136,0.2539603343258966,-0.027225081831669388,0.48682051167839463,0.66268633575129,0.31681646697052734,0.3928040937201873,-0.02722423348006643,0.07105578465609919,0.17380938076104333,0.031415551549428274,0.018621228733990768,0.30032091721425,0.2742712189226111,-0.07112695226420138,0.2430095381254505,0.007260872566138532,-0.052194310069720896,0.259526474517681,0.3700349079087757,0.24820379691957095,0.08880066013498451,-0.3191787468377765,0.07704881723640396,0.7004436914631039,0.012327596476579583,0.5861941645564762,-0.15075736509024595,0.00795883847358571,0.19713410832218278,0.3758614165009375,0.4627563627967442,-0.06256247356543364,0.18573483256192508,-0.1811112632499037,0.19603256272800323,0.41461554783837506,0.21407438764043607,0.24971287928439964,0.023376645107083704,0.22266728114182469,0.25707467602816214,-0.09290317012664229,0.26460809204425567,0.43610668636348265,-0.05853055547135203,0.35253765180908053,0.03941498580486873,0.012017302203039449,0.4505626559302427,0.01945060526597286,0.09146868181983288,0.32579297225596365,0.21560775685687303,0.2137156668932679,0.3920875637236808,-0.022727249694331486,0.1256260219365096,-0.015673690398765847,-0.07217814806838753,0.2160182575763042,0.39351357586003,0.5771826904613189,0.08468572218936145,-0.3612744071491705,0.8310468266806011,0.025266190048719113,0.4307159423722978,0.4613101313080288,0.3275225181645821,0.06631930715836404,0.2396415456117164,0.029632190918624256,0.11750002322672239,0.2612725495900358,-0.21339049161254944,0.36968644949289997,0.048067939653183824,0.21628343556549973,-0.05164831612069217,0.05670022854994495,0.1316932647447848,0.4562704631506007,0.4143348866452885,0.11887208582252828,0.0016144516792093609,0.44457392080168284,0.19976372554109137,-0.07241600982727449
Precuneus_R,0.3300296506170574,0.026575907826317576,0.04318330463688153,0.48643059038826136,0.4921236192790129,0.3586236019118426,-0.5173542970893411,0.367521362539714,0.3672469268001005,0.10442554841669206,0.3111848117580572,-0.19010340529998998,0.11614394790486302,0.2509151812785701,-0.42026329815292973,0.29809958209913945,0.3432867943975022,-0.02430346103169783,0.03915153333232346,-0.11066513898479784,0.6651916584354911,1.0,-0.22926697593497855,-0.12922152860000646,0.2210076675968572,0.18881635345674044,0.11256481689248886,0.25263391643656014,0.7788078044899864,0.16852038055535268,0.07535090271057954,0.22563044476597935,-0.143791431868608,0.1643173491085649,-0.05629220704595232,-0.05865810429078722,-0.009291978283709592,-0.2895216409398206,-0.273803728157751,-0.2149880809939531,-0.19081481941213196,0.11866519597498705,0.2393888455672044,-0.16018122913549362,0.23780683945100922,0.6159350422964034,0.19466118840703253,0.19425183376611993,-0.019435054562824162,0.01329443581193131,0.1605976156808637,-0.1445713427866521,-0.1611503946977002,0.25552768116551294,0.24789499557599584,-0.11253346511036234,0.2631094803292545,-0.21496003936942015,-0.16207945676966934,0.3741525207241871,0.24626418523573815,0.43024583730268573,-0.03757149068232884,-0.32739063677472546,0.024964691713666,0.7853823984550208,-0.10882890216620428,0.5488292825796512,-0.1236452396556224,-0.0952595370560707,0.11436624782734621,0.46643182445955855,0.47107650074659835,0.04833615693771237,0.24782456694454277,-0.14210937901895615,-0.004614289917971559,0.36157189396714373,0.14391566165876157,0.2231538625859814,-0.22194232395392738,0.13954389419796137,0.29824875721570043,-0.4110466502580958,0.1442341504979811,0.5760652448921565,-0.13709958528324184,0.04114323039618182,0.1069714708187722,-0.11438808511302623,0.47176914262315994,0.03779873997210937,-0.13493881610727368,0.13724927110327656,0.1077086350906523,0.35666810697006013,0.2569366962663547,0.06543989115875287,0.29614073082217535,-0.009705598657154934,-0.3600189268912814,-0.035642930397057584,0.4917054191494211,0.6719000406739608,-0.012241176564611354,-0.13660234376698638,0.7923958434448148,-0.1523173451758949,0.38761677145082124,0.1931027646692981,0.19374862105867244,0.08683201531621638,0.37928243255499305,-0.184780079481635,0.19211082899864745,0.01874687408691676,-0.24638103515767795,0.5488023081893544,-0.16708734878641687,0.10173172638525696,-0.02661854800281691,0.04388577400845934,0.12242596002028089,0.20838926012439746,0.444832430088012,0.16342923411819016,-0.02048072977914973,0.4132489651491794,0.10805429956526882,-0.39082597993340706
OFCmed_L,0.10997792392522497,0.33984063651385327,0.3090853074045194,-0.5193121336837319,-0.16370350226710573,-0.14223109758252575,-0.20690698525727233,-0.005136624622267194,0.1893582733298881,0.23287525800796674,0.21270899688033523,0.14919833421119988,0.1829793316616025,0.28327149209293273,-0.05502148918459107,-0.03686985880035564,0.10385617288916706,0.1773976663751221,0.17208438783519875,0.022515314560455368,-0.2221245996840275,-0.22926697593497855,1.0,0.11311694229294045,-0.20956692123832155,0.14624953082496836,0.4331257250841264,0.37350419040214744,-0.4095629118271525,0.15669738981186607,-0.12202738193734304,0.3724532892578253,0.4974510199982959,0.22327592929546558,0.4621596704267161,0.07237466926034036,0.3590728977896428,0.14139826948842651,0.6284158814004911,0.4146860898177388,0.32402850721960885,0.09528425073644992,0.10081273080812891,0.2465677107344221,0.2965532075734698,-0.21150038389703302,-0.02009140734354078,0.10684548195055377,0.3419736154889119,0.31645916329760443,-0.03084179954837653,-0.33707543833653697,0.053312863240489373,0.03775867522836934,-0.28003396542346615,0.336045184374341,0.2030418866060972,-0.22328694512191496,0.20092909151285276,-0.17907286073070885,0.39485928892050787,0.03390375803668366,0.11190974074331024,0.5650852145011943,0.38105616320876273,-0.2682004498735518,0.05879362216946223,0.0026316688900966836,0.4100210225982945,-0.11904720477427033,0.16311920343230238,-0.3484176531066515,-0.17419210298086915,0.402927297537761,0.42791742061110677,0.38883117366860426,0.3310965861791494,0.20403330524205723,0.006929626047790656,0.14819751933554917,-0.4549304039110598,0.008720016181151374,0.3043303244586351,-0.01482915415578146,0.26877334097427436,-0.16109736610774794,0.3698031620271508,0.17127333565173597,0.024546456938224902,0.20623249898315468,-0.4110271882394201,0.2894415940376024,-0.027119564802198615,0.1710767821423824,0.11586046460305142,-0.4072185571599223,0.29405184456854494,0.30242192236940757,0.16762961015490335,0.23530336421242787,-0.04705039620222013,-0.3305913642636456,-0.026509031267474746,-0.22163518138941227,-0.2665299948445349,0.64625158197176,-0.26832532721229907,-0.1867983117736548,-0.03036652985365711,0.31833528498107744,-0.12440951555731809,0.10869219981635009,-0.3645159232753321,0.04582224470700621,-0.14658035422212248,0.13975380000918858,0.492341761749882,-0.1730826047973365,-0.2251466700114092,0.34225379283317653,0.05125321349814864,0.2840677536295217,-0.20425030890109633,-0.26700389943211694,-0.25777724007877395,0.18793982206073734,0.48905184542412783,-0.30561961303672047,0.1422444830830402,0.0207567392307254
Cerebellum_7b_L,-0.029705729996735243,0.02205342237209591,0.23741126733956364,-0.030522004553200192,0.09235122538154333,0.24479682230251426,-0.024328046803847488,0.054125025824715664,-0.08596981469644165,-0.08634227332034099,-0.051169131131537766,0.1990068387048039,-0.02816476873577551,-0.07224047701196096,0.05947566530993339,-0.05300902526768951,0.3342136316065796,0.11078561011367861,-0.020728680837429406,-0.08328705794900486,-0.027198598873128494,-0.12922152860000646,0.11311694229294045,1.0,0.027887951110034743,0.11608061402587633,-0.16913088863237502,-0.020808563563157814,0.022923850161063176,0.31319190877781905,-0.21000215150877297,-0.10596464901527936,0.05977501865020697,-0.15587753136921348,-0.14806716880589757,0.10412515712123394,0.16087752579060366,0.1250438038358103,-0.11813247299873177,0.13641769461828634,0.064836635444936,0.07225257884000537,0.12781210897380335,-0.0007048071540082949,-0.1185972737637976,-0.0908708408258881,-0.22273130498716193,-0.17942264325787757,-0.013688526331958412,0.3760634715034808,0.07898664793506656,0.021268885593357042,-0.02949002100656101,-0.2791396466859421,-0.037627446876686496,0.24451915794955825,-0.08328707609298555,0.03775980764907246,-0.0768018168720198,-0.19327269837404865,-0.10301754068312374,0.13644252425973732,-0.10558246152645337,0.12193987316606505,0.1896646236714748,-0.10277488185266635,-0.07726515329427142,0.12885765765858553,0.09857601791034538,-0.060906393404581524,-0.2722486316648872,0.04838435249688434,-0.17596370657393337,0.19174448418945236,-0.16062198717791706,0.022611640449636934,-0.1326616916161837,-0.17726534882863773,-0.019218063532218572,-0.3165375209264526,0.007873034572188011,-0.11592639976801003,-0.24146991836844361,-0.02203675322121339,-0.20167771462232353,0.007036462243882636,-0.17012152777447903,-0.0932468755241794,-0.11949316153793667,0.0025334113942627324,0.1446019893552434,-0.01580008637752909,0.2272589545084885,-0.23997103054333013,-0.15752721980680487,-0.324301933288588,-0.14572222121578254,0.10962422419192641,0.015186891108493238,0.25469693760163364,0.14200756635962505,0.09773460015076905,-0.015965953481294263,-0.11052758379075599,0.16661627423468392,-0.06649264478510385,-0.0860463069372092,-0.02925488348819359,-0.05810316991181165,-0.14672151302127578,-0.10382914162653509,-0.14753385863016757,0.044441475555039564,-0.18047231637628486,-0.18731350958742837,0.10428764932226996,-0.06748669494852452,-0.13098372100834188,0.12157050343597171,0.342820027509726,-0.11773413598115699,-0.032065536962293834,0.06434401548665827,-0.15213261739409745,0.09455057743550643,-0.09831340074545296,0.16419804667878005,-0.049010408593377124,-0.13685318901757507,0.2718764021732223
Thal_LP_R,0.14009222759952664,0.09383857211225438,0.10546690611237307,0.4649088351742972,0.3678691245437709,0.3768591196284888,0.07891044592703343,0.41911485591014996,-0.24938798257580003,0.04642437927209171,0.2104729697243897,-0.09019733898023505,-0.032236847763290034,0.2710802485568301,0.09865403972026927,0.2771053521115626,0.11690385265428611,0.2184426166850597,0.3559882801473939,0.1497365528139927,0.4521056048458939,0.2210076675968572,-0.20956692123832155,0.027887951110034743,1.0,-0.027720616641877957,0.07211753466615065,-0.02687444862093743,0.4037455372754565,0.052282026490639774,-0.05540603354259904,-0.15749574822516987,0.06250015842090736,0.30255121512267846,0.039047526453396056,0.012521226737147494,0.08755512907981797,-0.15813643301636207,-0.45750294381949,-0.1784233656150229,-0.16330910891977315,0.12653160688579843,0.260204355604391,0.21396119583287165,0.2748935978153716,0.3599004316395931,0.1653047740338989,0.12810430108726326,-0.15280594447586632,-0.03542283131532474,0.1485781113101107,0.2728150070063517,0.26405425891066053,0.17198897770093893,0.22115888566219796,-0.1506377863817472,0.2140473066125909,0.3222443670442893,-0.01240547420720054,0.08022249716433942,-0.008145274510899594,-0.0850227487370004,0.0783897296374277,-0.23088722379309073,0.15590782880570872,0.306801567227001,0.1260789810190903,0.4177018221708648,-0.20343492376552688,0.25596204496171526,0.1421387818319487,0.1729479710836278,0.3257285384644125,-0.031046737550528652,0.0410298256384401,-0.21854220195419377,0.08769875012265194,0.2814777981426657,0.35423134872951845,-0.00505247528819507,0.26113487414782643,0.43042725579126934,-0.08089781916350404,0.23700712604219432,0.16957753473582501,0.2076311038828268,0.015486919723637735,0.06411369705041853,-0.13254349779326458,0.18960179621083967,0.31982629850721145,0.22205795629592215,0.1573368042820543,0.18176307444777529,0.07591708280277404,0.10617373004440304,-0.10396179597186084,0.01874284820331791,0.018264721721892745,0.13826791864296636,0.19702949022460023,0.330219887336069,0.22449854568122551,0.21639625858505868,0.26914816508944184,-0.4674300849303207,0.3675976531152399,0.14109164645204048,0.3702536077454132,0.31861536383073813,0.3841705486972372,-0.029134988805987933,0.042304214508260024,0.08394517115438195,0.03680349298274004,0.576035184286249,-0.16059261262542118,0.033557366176577876,0.31637990876989414,0.3452416054152317,-0.08017233778935244,0.11186332692568132,0.3271208228658343,0.4813924696871658,0.4112855110895786,0.16974395782432639,-0.09432214420513696,0.15702657666671774,0.3905311051323928,0.0587791612787789
LC_L,-0.1253765474603271,-0.10050342026189038,-0.03412487335355746,0.02715679925288765,0.3354745516252724,0.30574122959145233,-0.271609266493705,0.1789895986816744,0.13763023727776372,0.05698758981163169,-0.013948138761262427,-0.24301573684303124,0.023139480785916725,0.08169251598560974,-0.20603052681571526,0.04054796909099291,0.3588696853477602,-0.11856370474025239,-0.06561612665672271,-0.20104194972123865,0.13802507475798556,0.18881635345674044,0.14624953082496836,0.11608061402587633,-0.027720616641877957,1.0,0.09892963171323543,0.0898039986478714,0.20097156394709498,0.28341149706041496,-0.18508685364586044,0.0795069628593814,-0.0032942512028431687,0.08166732710105794,0.05767351709708016,-0.26583649355117345,-0.0012062854912731956,-0.05258222135335151,-0.03360547584510203,-0.07370716140330208,-0.1258265849532427,-0.11182851203272856,0.0037857824110161635,-0.10606760899152835,0.046594879680871525,0.2787254158326298,-0.013880578232273599,0.08537505579419893,-0.07259267675711997,0.10716419502017435,0.22717149032730294,-0.10908998753730627,-0.07199255575920303,0.00780627994523807,-0.12855851681173527,0.16638751976319435,-0.054936208189567175,-0.03776962069419542,-0.13982595636265882,0.02554043226323012,0.22035616338294658,0.12333322759352396,-0.15017601207844244,-0.15936218498591118,0.18445101976157732,0.222560419422774,-0.07755223667366024,0.19068713358784878,-0.052068728683602704,-0.0454783845932666,0.05326507190914031,-0.13056221614960986,0.03977325998377334,0.0593531730636291,0.14338515435682794,0.0006117330784260383,-0.08546357535122111,0.39896631509596225,0.061176094715328845,0.20801551989330808,-0.2449554687829878,0.015950220079748265,0.1115454791345418,-0.23179614525421452,0.1235111109401917,0.1529596686243381,0.13200777991217413,0.06479993942476107,-0.08566538075762786,0.06808162500121089,-0.020100495950185718,-0.09918158735952037,0.2056558529847694,0.06417705006289857,-0.034307662564846964,0.013308611724716009,0.20514346478941123,0.18146731052160994,0.35409828125739456,0.009566799325420212,-0.12607751114738705,0.09726263914491243,0.21194696645522446,0.24517560809726277,0.06393568012617813,0.1319174637945669,0.1508476242065025,-0.11839915962135453,0.0288217814831845,0.02189132431718862,-0.07382243602466863,-0.19579507261909002,-0.23258935358776783,-0.14464971098029283,-0.16589202845496587,-0.062374049622906116,0.029519504318241716,0.1608964032672619,-0.14955040559617763,0.0739958796448713,0.07696347526618283,0.2581190316294283,-0.11674190331918555,-0.022486949197813185,0.15206051849797153,0.1983324399053315,-0.044820688167142846,0.09447881498378231,-0.10202299993163423,-0.01649675077226622
ParaHippocampal_L,0.5525431635665478,0.020959673455199192,0.37092731163043974,0.03448420499389053,-0.02551883835568808,-0.12919333450440326,-0.10887812402740994,0.25163896419571113,0.1013592850859687,0.5924423432568416,0.6643262273395865,0.23306443100718047,0.10649568702661315,0.22815068338433955,-0.00853555993974889,0.06657379552236359,-0.07380840458290996,-0.06859055448950288,0.010124783442419929,0.23391328757080798,0.26123869531315713,0.11256481689248886,0.4331257250841264,-0.16913088863237502,0.07211753466615065,0.09892963171323543,1.0,0.4212798933022548,-0.08572912486937906,-0.017118082094577457,0.029641792980442283,0.51364761934118,0.5793731562249057,0.5502573241379974,0.4956428374264954,0.32228978712623135,0.415761807245088,-0.05421117277064821,0.3418930994434216,0.1620309631330211,0.2709959569004285,0.34826758395345486,0.2243915774890397,0.0005141505293889797,0.7461079388223021,0.38982553963138306,0.38023533496891276,0.7006071106146199,0.3324283375250472,0.07456910907108039,0.06724390567577192,-0.09637250887016977,0.16098632525633283,0.3776449369957563,-0.018581985582221537,0.025896153619881672,0.094684631931572,-0.038694316120866996,0.19995896217684486,0.1441628181801444,0.40542357439130683,-0.036006797505819255,0.3453904687687396,0.39123159425052395,0.38265786561620163,0.19367925854172463,0.07778544895233581,0.25248680694848896,0.2744287256347404,0.18420745627214757,0.5516438698809201,0.08167323350305093,0.06670472521079042,0.3018606775676798,0.7653982280625146,0.17242928500107627,0.8111690027127008,0.6526791112277746,0.27471615352789336,0.5678368914466753,-0.18837760332340384,0.27285409519310827,0.5982557370833522,0.19548378904357724,0.8534145409549074,0.3640612072749255,0.6418528238848734,0.6668531523462945,0.42007594636352885,0.4074321666602553,-0.15191562562723812,0.1437290985085312,-0.16307971024840962,0.5279323434144176,0.4210130408893958,0.06923765126528292,0.5939494859963736,0.008830158914030026,-0.04908925433669817,0.1457428301172988,-0.05505387923615568,-0.2901469051740279,0.041014003328453494,0.30059271301528057,-0.4878338218926336,0.30179899949568656,0.24519704252779886,0.16126966296747386,0.1938150479668145,0.7831306659469633,-0.001944435452903881,0.5246471408266674,0.14565967924776427,0.22632241618571655,0.08539508854440828,0.35627059229495717,0.26036879887516623,0.12499665995881902,-0.03299546967010355,0.2799813067661105,0.16947579099757612,0.08739981684184257,-0.04665491855443107,0.25855044136251526,-0.09058823698142651,0.03788588365750119,0.12563575677280986,0.2947317275358854,0.18281371895192913,-0.11147707970238095
Thal_MDm_L,0.3525729209567335,0.45320312068481666,0.3366699061170721,0.025560942119413423,-0.051240914708662585,-0.05903128291390655,-0.2780939907903541,-0.020586099502715022,0.3202992449082394,0.12472768738612365,0.2362486406187787,0.22277727879652723,0.1292447152727425,0.4287400687319936,-0.20292656478675233,0.11500437468993499,0.08969707646259036,0.2827087841850864,0.29917244445521085,0.05716988949182038,0.14163695562973472,0.25263391643656014,0.37350419040214744,-0.020808563563157814,-0.02687444862093743,0.0898039986478714,0.4212798933022548,1.0,0.036596231591914954,0.08737134429751203,0.03517667379398104,0.6070126776898555,0.4858902898269275,0.4316554330482806,0.3215113045333566,0.3465809562582847,0.48291450144343334,0.0014471770369499394,0.39315015858582647,0.028044282920844436,0.21033988100844708,0.12021244255002972,0.35980638510484875,0.10894953949732947,0.4213507921836856,0.09345592424419392,0.17296728356222288,0.3679717677561796,0.28469988672759655,0.1654591595064579,-0.10599772446912845,-0.11910188721628905,0.20064686706793772,0.34415870159881673,0.10378403311478385,0.04440570210557743,0.4812820025542502,-0.21601297800837174,-0.001365719913373125,0.4957964801028391,0.27603080622052933,0.11635948524962154,0.07840368963124969,0.28209410286656766,0.2893353308887291,0.22979180468552088,-0.16357762331852466,0.24763695291891114,0.3235336768304847,0.2775610821541219,0.2522609999545929,0.17602196769180137,0.28394486488877935,0.5991980062203917,0.47445640323443294,0.428893098796996,0.351990521667964,0.18443369465721213,0.40655054226859166,0.3407353605484513,-0.4284242181984079,0.27101035525146494,0.3012361169522029,0.0009857980002615891,0.40953340136894456,0.12129081383557866,0.4166629721271065,0.28853198812187547,0.1173292389760672,0.20194610461554563,0.04486843291205612,0.43521375096538994,-0.19045462961858844,0.18181293940879784,0.3250497617423378,0.16017216735911316,0.2798399894890349,0.1670935244936898,0.13306077378769304,0.12154297740691443,-0.2762687928997732,-0.43450675527760213,0.3564723769083034,0.13548907616248276,-0.4021639058890368,0.31184479448010693,0.09927576998105836,0.03876800522068645,0.4345260841349608,0.45624292653856713,0.17751615235675094,0.3545141177584355,0.09001322797982848,0.19104952544740036,0.21736567191471642,0.14502619952175874,0.21144777388112457,0.10298686804174921,-0.2768649730422486,0.2994819701843363,0.25024696485005327,0.34311722304442155,0.18716314574242376,-0.0667880788569619,-0.10971890010455182,0.2759666517222863,0.40977996371305314,0.1800087726748819,0.4865249078424933,-0.3593650850649492
Calcarine_R,0.09876708581512471,-0.054409970632527144,0.01974578345288346,0.743767314015825,0.6763415919846696,0.49912824107696646,-0.2761489862139042,0.5212691803584747,0.16196887345030161,0.029253922810618314,0.2056836277201437,-0.14062590608659498,0.042279354838953065,0.09867969530919216,-0.2228105744271194,0.18311420644931725,0.36228456588199315,0.05063887863155705,0.06807236564189326,-0.08220127931318003,0.6982814218656904,0.7788078044899864,-0.4095629118271525,0.022923850161063176,0.4037455372754565,0.20097156394709498,-0.08572912486937906,0.036596231591914954,1.0,0.22113864864506644,0.036301172705609494,-0.07624204665046552,-0.26715554570907035,-0.0776525688634031,-0.15911712460352337,-0.05815695870911481,-0.05007866291832079,-0.17225373847150094,-0.5404343408034954,-0.41048063669731316,-0.4517234860760027,0.06245121118704072,0.37895375273359944,-0.13262248633974244,0.22376620882867074,0.6455185164626124,-0.030353160708974876,-0.01595258521590263,-0.20904534674755806,0.040530888507250604,0.25442586851442944,0.10200862583864782,-0.16540409009560514,0.05461991555423135,0.3184141528587531,-0.035498023798569034,0.11359568596449633,0.08437879479186283,-0.23931333785016815,0.23873772429366222,0.15900396066677533,0.38736060603250794,-0.14476926362567896,-0.3916001607611429,-0.06180081051642511,0.8181646040697039,-0.1335931686550259,0.5376808836079334,-0.2040577846893259,0.004433504492416471,-0.11229361246059383,0.5529082609661947,0.35765383558577246,-0.07506522754701495,-0.012702176714752583,-0.21603594742598692,-0.14948922051693903,0.26650905652825924,0.20463967352894136,-0.005630193556313394,0.05863534281587825,0.04481207024343535,0.0022029819602486954,-0.2536608604003213,-0.033650843478732304,0.5098155241459833,-0.3231199414643161,-0.1331656053646866,-0.14464890273368722,-0.19060301555051667,0.6582012682540092,-0.0009144600789850303,0.08257121451378376,-0.04393019129318233,-0.06877933525490457,0.28041543931446894,0.022825065062166406,-0.034571867719612154,0.311405868301483,-0.08700563308841322,-0.15494926494039563,0.30145045505414514,0.4278940034221562,0.6253734033375334,0.2293522882427858,-0.3625168416200704,0.728952135726218,-0.09647300272935508,0.3030154433667537,0.06897739242913385,0.16930749658047684,-0.15762352549035782,0.30609285049396373,-0.15320112667225125,0.17202553434067697,0.13928555977845128,-0.4417427127031546,0.42691103099885047,0.0975429290248364,0.19276757422109128,-0.17710495628260056,0.02969180633931252,0.2529146383260272,0.22496607378888211,0.5768104865275185,0.09738135899003364,-0.10663603342937163,0.4147227885117675,0.09296085589182944,-0.16047921140519592
