,OFCant_L,Amygdala_R,Vermis_9,Raphe_M,Vermis_3,Pallidum_L,Thal_IL_L,Thal_LGN_L,OFCpost_R,Heschl_R,Occipital_Mid_L,Hippocampus_R,Frontal_Inf_Oper_L,Thal_AV_L,Insula_R,Thal_MDl_R,Cerebellum_4_5_R,Olfactory_R,Temporal_Inf_L,Thal_PuA_R,Frontal_Med_Orb_R,Lingual_L,Olfactory_L,Cerebellum_8_R,ACC_pre_L,OFClat_L,Parietal_Sup_L,Thal_LP_L,Cerebellum_Crus2_L,Fusiform_L,Rectus_L,Supp_Motor_Area_R,Thal_IL_R,Calcarine_L,Precentral_L,Postcentral_R,LC_L,Occipital_Inf_R,OFCmed_R,Postcentral_L,Frontal_Inf_Orb_2_R,Vermis_1_2,Cerebellum_6_L,SupraMarginal_L,Thal_PuI_R,OFCant_R,Cerebellum_7b_L,SN_pr_R,Caudate_L,SN_pc_L,Frontal_Inf_Tri_L,Cerebellum_9_R,ParaHippocampal_R,ACC_sub_L,Cerebellum_10_R,Vermis_10,Cuneus_L,Hippocampus_L,Cerebellum_9_L,Temporal_Pole_Sup_R,Pallidum_R,Cingulate_Post_L,Thal_PuA_L,Precuneus_L,ACC_sub_R
Lingual_L,0.06310326036412156,0.2354112832685104,0.01864763731594049,0.1510750689424438,0.3797537169945534,-0.06662416012185211,-0.125983104437435,-0.03460442181328157,0.16892790398404972,0.359372765149887,0.07128582006857109,0.2381856349765795,0.06502064643830144,0.4088890584088135,0.23953518591185008,-0.13644380605865777,0.4533332399727792,-0.16226472246187917,0.37402385250017595,-0.08539747221247454,-0.1792810409342312,1.0,0.14252759506111262,0.18927360157856105,0.1804512177839256,-0.0562568135601403,0.08811256198606109,0.15899990660785487,0.14742875818666365,0.641680585314411,-0.26005476496278757,0.2823352381164631,-0.15585121714373482,0.646383046063488,0.2833872770868409,0.3062456670950689,0.2787254158326298,0.19757613490535533,-0.08925617540110443,0.03904741894250941,0.20765852542438792,0.29640085410810346,0.6022227637577926,0.12751590326441187,0.18079048254029553,-0.0024680260276516586,-0.0908708408258881,0.6109049930046566,-0.010063580858180337,0.18110684594445906,-0.035143840126719006,0.009435822416463995,0.3499696417265388,-0.3356303667935546,0.07117798026089929,0.26315413947244265,0.17486422181666655,0.4442222433208822,-0.14804014527503803,0.027633932529470412,0.3281451608517105,0.7505631202049157,0.019939897384455542,0.8137667728964827,0.5570964509071368
Olfactory_L,0.8342732426743082,0.31390438032525186,-0.02514448754018418,0.3623945784108475,0.2882101688060577,0.22113619522444813,0.09040644717327796,0.15200126565970268,-0.16467607337271464,0.12733287594625547,-0.03309886105274078,0.6802545459287844,-0.046326810217185314,-0.08924399986761773,0.4017837260920067,0.028183569700322497,0.5813102551922551,0.6405461324587445,0.3965133855971062,0.15303312197645816,0.506147052540563,0.14252759506111262,1.0,-0.043078897104655,0.2228260904710701,0.26812325899428724,0.011680735561234331,0.15591900958690916,-0.10750359723455717,0.16372731211962352,0.5389818623070112,-0.11389028012162165,-0.007258837579124643,-0.09740331606086053,-0.03741540680806719,-0.27551134485967127,-0.15017601207844244,0.02774781091891784,0.5477093652014733,-0.00386940990209628,0.43027943182004014,0.3445321491619117,-0.02850558384534853,-0.2191668348032023,-0.027187547966608615,0.8927038990231194,-0.10558246152645337,-0.1188943405597966,0.18824444454360054,0.30653556259308007,0.05779556715050124,0.14696624324101354,0.42445115067616823,0.07265801640948652,-0.4788515961637498,0.31150792818957224,0.05353594991544963,0.450299452128117,0.022701425116229294,0.34496696064664184,0.1534141668344468,-0.1260606374304781,0.022097361439770823,-0.08117869011690361,0.20240909047058359
Cerebellum_8_R,-0.03332789124883203,-0.1493825317929592,0.1217218129696485,-0.1174913018394143,0.017018196675376754,0.10318264054590887,-0.18909371967529523,-0.22308019870887794,0.12440683755380788,0.04139527558942038,0.06635432939742483,0.055054787433254475,-0.17095471349535246,0.04186009158193176,-0.0036360903913877475,-0.04891497694580123,0.11108302397833283,-0.057214972722762575,0.011983266572114595,0.060037199827707825,0.12484898102462907,0.18927360157856105,-0.043078897104655,1.0,0.08912832628594176,0.22568377804019304,-0.14803784995034963,-0.14156226075220968,-0.06339885000825404,0.12230222236410579,-0.010657664276148419,-0.09309316786524578,0.06975830721950388,0.03455859680172011,-0.18161015593042143,0.028418174814606654,0.28341149706041496,0.19744016345498616,0.0670075215382518,-0.08375756677670271,0.06084162266139611,0.06472237245812025,0.3121330652985048,-0.08590409096834582,0.0108364820663215,-0.02011268921268572,0.31319190877781905,0.16031204004066016,0.016716740864958817,0.04074735311571701,-0.021485056963968262,0.0036552735684193655,0.026638587572714985,-0.12159373852914772,0.21618637111365716,0.22860477657423445,0.15012702653929963,0.028511144822645287,0.23058641082476378,0.1477078489401647,0.18725764063756462,0.13250257690526973,-0.11263834565896505,0.18403808249641357,0.17836463682418566
ACC_pre_L,0.10072640318591854,0.3137712720900771,-0.050433186528635085,-0.03348071423257152,0.3185284455458709,0.373996283513882,0.14700953478581427,0.1655968732496619,0.350299113236331,0.20970719925732942,0.26034642209590914,0.14639759447662323,0.12864934560379665,-0.06720803988570996,0.45995957955536326,0.296989981577288,0.34794219917626557,0.3529951447913459,0.1993970095994,0.1644407767134901,0.2551231308399776,0.1804512177839256,0.2228260904710701,0.08912832628594176,1.0,0.28332819876145937,0.035668998894850486,0.12156753348120414,0.13272810598262128,0.28504332949945416,0.2602044689640429,-0.14544549620948932,0.18456657215621178,0.08403272283200415,0.04122413344773191,-0.2620991009714947,-0.0012062854912731956,-0.007195488809828806,0.24678728537159703,-0.052117711257974715,0.1202171949442797,0.19519737825059366,0.09636719528785655,0.05431052320088696,0.09650671250728143,0.2094896426206227,0.16087752579060366,0.2586812933224065,0.5288813521812542,0.0157940006153567,0.11405584162842103,0.2372092388510445,0.4229937125326434,0.2339683361640011,0.10851321396186286,0.27916648652373394,0.2091519698291539,0.2830762956237258,0.12494988155372488,0.19175571041499817,0.4557065440101484,0.005489410494960223,0.07765183564007849,0.05978224796654274,0.0741359768062428
OFClat_L,0.30137364458496335,-0.11588830484665305,0.24985259166012677,-0.039691219507416074,0.1303809537169978,0.27986525179769045,-0.29667090293045073,-0.15350185240468928,-0.054012605885416815,-0.19428687458750418,-0.018544104586160275,0.281856396503994,-0.32727786492915834,-0.17546664408600832,0.21649450807032802,0.11602200975714064,0.16182911133430658,0.24716145200932418,0.025404482060694133,0.16229755803922602,0.39003545706605686,-0.0562568135601403,0.26812325899428724,0.22568377804019304,0.28332819876145937,1.0,-0.21114231850985538,-0.23711671849825905,-0.2100305137577458,0.12884930421973453,0.12722077465365897,-0.3306305197402479,0.09529084414823116,-0.22256855134875558,-0.5469707056322637,-0.24294668218767967,0.18146731052160994,0.184584145005402,0.3050884703521813,-0.28660689032018566,0.24247996787447818,0.1674878033980284,0.19921189504876882,-0.3752548595759624,-0.1069464552261174,0.35595538746828626,0.10962422419192641,-0.1291422088137893,0.08806207624589682,0.12280288264615873,0.0736901232563701,0.2548866811848564,0.12822271751007577,0.10677302656272522,-0.1458138002930803,0.40681594509726193,0.21739339236500702,0.005887873236322717,0.42968982756775254,0.10278702047524048,0.18355965029893584,-0.2469761073670609,-0.20986416161201216,-0.011499710071696116,0.1919937799317192
Parietal_Sup_L,-0.07943172380313199,0.07547404928618859,-0.06959722357823209,0.11335319778827481,0.07261687040911315,-0.02678683483385405,-0.004336620071816627,0.10249540682217294,-0.02728358781907025,-0.016999026116014844,0.052460934697601706,0.0007242453877935894,0.09122272974799606,-0.06697668966108565,0.026580160404578352,0.09088426687555688,0.0806924811282158,-0.11080751729585014,0.0963990701066492,0.06289978076868795,-0.1293644749658774,0.08811256198606109,0.011680735561234331,-0.14803784995034963,0.035668998894850486,-0.21114231850985538,1.0,0.059500925131642214,0.19949993147067424,0.009163251106541367,-0.06557286971772366,0.12420689556167454,0.039026124452321904,0.15017039174746427,0.1863476073883021,-0.08090030110805832,-0.18508685364586044,-0.2508222425985685,-0.028138698159668518,-0.05877841324955858,-0.0640958767192668,0.09185338183713347,-0.041923241473211054,0.2665263230335872,-0.05819743298063123,0.006191364489504687,-0.21000215150877297,0.10889025251131369,-0.024845551140241815,-0.013475285534893994,0.003007104733339585,0.20079352966327216,-0.011915121193317455,-0.048181664469156,0.06023014230036754,0.09787750586269627,0.06469886477896607,0.06530596540598343,-0.11906738103304687,0.04738680912404051,0.039598449495996606,0.20281916536514843,-0.037544791269880945,0.11874714599792295,0.0017463449872091403
Thal_LP_L,-0.11313125617964458,0.6193717898898571,-0.5676428696591259,0.2974566742490576,0.32871621663102446,0.12899818670512453,0.13492903995341268,0.16273896424027787,-0.03876180487610321,0.6652129862826918,-0.024381645439353793,0.3092037291954321,0.20481992823461792,-0.31247200810349335,0.33890513149133045,-0.03955273621061901,0.31718272688082894,0.3066672608259791,0.5371717936029118,-0.1809797042806811,0.16213294125103947,0.15899990660785487,0.15591900958690916,-0.14156226075220968,0.12156753348120414,-0.23711671849825905,0.059500925131642214,1.0,-0.08312571346023195,0.39951457281950997,0.23217461895135752,0.26108585249288346,-0.2054059717114474,-0.06763373895083857,0.24363495900702453,0.10396670227944868,0.035546372700524166,-0.20830494967178143,0.16914792728697184,-0.09809733941913171,0.2856471491131732,0.4390936483369268,-0.23332673703464293,0.16181694150890405,0.09455805761711172,0.011374955472223159,-0.2889216511561912,-0.012698993547692616,0.4143993920982171,0.2262173843472208,0.2572061730355128,0.14955251946629627,0.4325751653749089,0.26970531774973594,-0.2514407358739995,0.14938135890319926,0.15380129218541147,0.6575415534152725,-0.04859405457352078,0.3696588743404124,-0.014633865994047578,0.25872218745834435,0.09808265361150562,0.070999445558573,-0.28595741748595777
Cerebellum_Crus2_L,-0.18075966092444135,0.0009012622223907996,-0.00430467929876118,0.0341478646060008,-0.024060755215266523,-0.06405193626066323,0.14899825874946776,0.13750739668055767,0.21941529955794795,0.12304121674113463,0.11101524938571082,-0.14347392295573405,0.19178045398531227,0.3832738967889007,0.02274740611273001,0.11876655439866839,0.07956134232524989,-0.08620801351498315,-0.02635918750607831,-0.05560245428645015,-0.3609947549782715,0.14742875818666365,-0.10750359723455717,-0.06339885000825404,0.13272810598262128,-0.2100305137577458,0.19949993147067424,-0.08312571346023195,1.0,0.038990386090539286,-0.23923010755351198,0.1394823474447236,0.07870627910649154,0.40242781935727034,0.31918153864976817,0.16164188944062238,-0.12855851681173527,-0.27687090649658763,-0.27582212575507026,0.2216888569691109,-0.08043212778327653,-0.16796161604868579,0.1378050170568107,0.3138854236673468,0.21066707064534868,-0.22227883479255311,-0.037627446876686496,0.2187084894889559,0.08348764871306585,-0.06817751458536461,-0.0996995601686055,-0.06731211916146201,0.07600811732821436,-0.16506738286641123,0.12347803800980375,-0.06680378327355772,-0.10617501017558074,-0.025063212521235542,-0.14628707391573703,-0.14980595469542754,0.2228676469912258,0.23345704360805616,0.19157121322696166,0.24295865728453014,0.14125835604494477
Fusiform_L,0.0966450626068132,0.4119123902608656,-0.043852671175281716,0.2293561101779471,0.5139464545969216,0.06698015353332118,-0.031091534432675403,0.015104944612950368,0.25087389790457404,0.4803147773841633,-0.028103330407441198,0.38722425075655403,0.13403038752787927,-0.008131527144333956,0.4610288504050441,-0.034025407153860834,0.5030004802373396,-0.009106958711393559,0.5319849961420782,-0.09559131679080862,0.016783649447620144,0.641680585314411,0.16372731211962352,0.12230222236410579,0.28504332949945416,0.12884930421973453,0.009163251106541367,0.39951457281950997,0.038990386090539286,1.0,-0.09072819537650537,0.03092059949810955,-0.2780385267137669,0.269661689110556,0.05748329025521905,0.08635312107939165,0.39896631509596225,0.08416338946104356,-0.0044673248560993225,-0.0889624602619261,0.15113923348377326,0.4973850627572235,0.44930676888078247,0.04396878772749598,0.054113777518111805,0.10331865043550773,-0.17726534882863773,0.41070526109403643,0.2664338704995664,0.2282570207539165,0.11394631499169505,0.09480433084387194,0.4853583895629688,0.0141275438969226,0.09375205470029084,0.4104658970259908,0.25741132464233224,0.6388415787386855,0.06137665419134542,0.2702206130322888,0.32383427626273753,0.5214003431737083,0.016415343042131936,0.45414298311096957,0.30375181493961484
Rectus_L,0.4247649727979177,0.28389843458084835,-0.29365031925377727,0.16333919624818607,0.038074816669565345,0.3891989755969348,0.1256979095565668,0.05279447303418171,0.10424112963673401,0.01867302672622113,-0.018564609473258716,0.21397787779437766,-0.18194633725409098,-0.31535610998150654,0.11539019683088746,0.22735005877352096,0.33119698706641687,0.6370609013652858,0.22922936435697042,0.11536986324400392,0.4328860508496372,-0.26005476496278757,0.5389818623070112,-0.010657664276148419,0.2602044689640429,0.12722077465365897,-0.06557286971772366,0.23217461895135752,-0.23923010755351198,-0.09072819537650537,1.0,-0.03839981133332634,0.15742082833739898,-0.3769285868944523,-0.12505192907654275,-0.207291478868697,-0.2209105279351713,0.00868973904710533,0.7203818721895718,-0.1545473111406702,0.14522095923505984,0.17200048261144182,-0.2753301126076301,-0.11942844025976428,0.004619566016265711,0.5994672435736951,0.16338042379166393,-0.2048483755851552,0.4077738078127405,-0.030998660027225646,-0.03656348611837808,0.26856801965688576,0.2570713482759894,0.5038632194124449,-0.3462315444867017,0.24299340277331336,0.08116742610309843,0.26632313770878807,0.27548744449661494,0.38778923062101917,0.15962635784126877,-0.35403743361568485,0.042183812003065445,-0.3214689888336039,-0.3016160950684876
Supp_Motor_Area_R,-0.3059630315575933,0.16917545361113262,-0.4749757894916774,0.11647536096174643,0.15824615743986556,0.09651538389641709,-0.2631389446373372,-0.18733618444450306,0.1733706598102831,0.2329634203946646,0.1515963974721831,-0.10824525419372272,-0.021513032238789503,0.20222740207168527,-0.056681303546325064,-0.03349115158814608,0.11588756924732334,0.000284606955403882,0.26538008208705083,-0.24973354453166538,-0.3081395253281151,0.2823352381164631,-0.11389028012162165,-0.09309316786524578,-0.14544549620948932,-0.3306305197402479,0.12420689556167454,0.26108585249288346,0.1394823474447236,0.03092059949810955,-0.03839981133332634,1.0,-0.06643287067522632,0.240638835486367,0.41358973945853283,0.7322995456605229,-0.0849149942053167,0.11365436078038524,-0.05252582525578469,-0.25438715858113026,0.10421467747194528,0.1054713928021071,-0.08695961877555806,0.29303858720999876,0.35094162815911134,-0.25431865707716894,-0.03969439321608745,0.43098281607468536,-0.023130789042136186,0.07592540942663092,0.03213401932900332,0.19518592790516798,0.1154384047039872,-0.024210520577224087,-0.3227066095008072,-0.1477251176678563,0.07821094031023697,0.14142242423179735,-0.43899826518332113,-0.2024590191888133,-0.027208828157476564,0.540498527112553,-0.001810741913375846,0.37962385843194374,0.02375913386764426
Thal_IL_R,-0.018986027707566577,0.07355384458633746,-0.06122143531889348,-0.14436117399911658,-0.06869585331010128,0.2532456985240647,0.18593812561453255,0.06995544749109384,0.2539126918130115,-0.2436052833149361,0.1313479473087678,0.019915650543306494,-0.04782281940197988,0.12495508685562903,0.13809127045647776,0.7430004926419544,0.017797891750527373,0.21257350035146827,-0.07076170193194822,0.719029161968041,0.16017874904958418,-0.15585121714373482,-0.007258837579124643,0.06975830721950388,0.18456657215621178,0.09529084414823116,0.039026124452321904,-0.2054059717114474,0.07870627910649154,-0.2780385267137669,0.15742082833739898,-0.06643287067522632,1.0,-0.015860943328657576,-0.0725219262508647,-0.15107578193609558,-0.11856370474025239,0.02380575787489512,0.31415600628181317,0.11984169266218171,0.09219623167389265,-0.14385365771369826,0.059088936260098965,-0.06735074907488081,0.4076001270504543,0.0020786561428549765,0.11078561011367861,0.099429623348358,0.11513245334047476,0.05917243543354499,-0.058545725414778156,-0.06062244929458786,0.06832928719386323,0.05388610452388747,0.04363200182854751,0.07240241570292066,-0.16898944043494182,-0.1546142011161587,0.23124513979999917,0.12407141000858368,0.1512811038344199,-0.09247306497984918,0.15084676368505118,-0.03605751994861072,-0.03283700170976724
Calcarine_L,-0.14734665736630062,0.021388064140498163,0.21447759407895672,0.11838779336674168,0.06674580546477703,-0.11900699392078781,0.1303839135855051,0.10916538815484746,0.21259333055572727,0.1765042019003881,0.04243527267054926,-0.04563874829599282,0.16946190413772128,0.7360388622119659,0.07003428837395298,-0.0324145173422243,0.19741412981050824,-0.33398757161830006,-0.08071658258421506,-0.1131137346786056,-0.4830399498012638,0.646383046063488,-0.09740331606086053,0.03455859680172011,0.08403272283200415,-0.22256855134875558,0.15017039174746427,-0.06763373895083857,0.40242781935727034,0.269661689110556,-0.3769285868944523,0.240638835486367,-0.015860943328657576,1.0,0.4242882291051859,0.39794792429724607,0.02715679925288765,-0.027342344819299855,-0.24732092606680756,0.3507887532232754,0.04117245171339505,-0.06859924946455953,0.5241544370294992,0.29076172020048663,0.29576678941956625,-0.21227696508683022,-0.030522004553200192,0.5017844718705793,-0.05992249937814199,-0.03548995579189928,-0.1492450961761538,-0.06353355043100947,0.17110839106511488,-0.39680662559345126,0.17287867297924908,-0.036616255735259146,-0.15238273483163287,0.10539912839907654,-0.18117164049133905,-0.1279703613289249,0.4625633548360214,0.5416708060784388,0.2213701922859783,0.7385877969261844,0.4590797532454197
Precentral_L,-0.19410051526764988,0.28885664582343107,-0.1887879644305165,0.04569171311364052,0.11866076873302904,-0.02923776076386403,0.2608343854537357,0.2687245099888874,0.1347444409681048,0.3263693578469037,0.03534192109291605,-0.03259513345444087,0.7357994763031164,0.26127062662809514,0.15909220616370096,-0.09066118388378923,0.08964384975716508,-0.006686832985804876,0.18009247325331593,-0.18710509901528752,-0.314455257338999,0.2833872770868409,-0.03741540680806719,-0.18161015593042143,0.04122413344773191,-0.5469707056322637,0.1863476073883021,0.24363495900702453,0.31918153864976817,0.05748329025521905,-0.12505192907654275,0.41358973945853283,-0.0725219262508647,0.4242882291051859,1.0,0.14900525838004447,-0.23772221929155835,-0.07872795216301921,-0.1894916705541755,0.44946099570949344,-0.045164917727683926,-0.03312261133523324,-0.08684118580429855,0.436994426513325,0.11649094401019805,-0.18613240410740423,0.04740797366284398,0.21723172588665696,0.12868963844008594,0.07040345092863728,0.33218962066637586,-0.1347721070234545,0.13373328175064322,-0.08243137833079246,0.02906341594800803,-0.4163629479652218,-0.1173826751536691,0.21551423816603035,-0.4404649719485791,-0.14165004029006767,0.17919983693829641,0.4542149985213113,0.28784064654601255,0.27321598980600487,0.06549484128708119
Postcentral_R,-0.3082157458741199,-0.030549766857192236,-0.1919663119361245,0.13269301324730906,-0.021207014487054966,-0.04093881828085544,-0.1854430614331972,-0.06304006043700879,0.26632365089703663,0.22161678269798776,0.07609841316740032,-0.23226025817632548,-0.22984080447801575,0.45318528714922196,-0.17847362703265324,-0.14899570027411085,-0.04182211618397515,-0.2354882366272762,-0.09811212848549766,-0.3953032694874287,-0.4889159384356028,0.3062456670950689,-0.27551134485967127,0.028418174814606654,-0.2620991009714947,-0.24294668218767967,-0.08090030110805832,0.10396670227944868,0.16164188944062238,0.08635312107939165,-0.207291478868697,0.7322995456605229,-0.15107578193609558,0.39794792429724607,0.14900525838004447,1.0,0.1066369881507448,0.13190720532860703,-0.27626325229016446,-0.14992837669347314,0.04367657866151755,-0.11422532044641419,0.11241233359654684,0.18976406904524862,0.4174754353882329,-0.37232486887877,-0.022966919560580234,0.493278504861199,-0.0697178480055893,-0.05245590632898969,-0.20559660596019752,0.0285551503155739,0.08497894771566236,-0.11595015291703746,-0.06679774932478752,-0.1686300966975254,-0.08170174272376957,0.043789057559118064,-0.3677314869187304,-0.28086746635226084,0.045106096778019716,0.43334625233308044,0.07459483464829109,0.44791237092176683,0.07987236032348297
LC_L,-0.07755223667366024,-0.08546357535122111,0.06393568012617813,-0.01566621962771522,0.11719740408463161,0.0593531730636291,-0.23179614525421452,-0.23113244054314086,0.0739958796448713,0.08537505579419893,0.023139480785916725,0.06417705006289857,-0.11839915962135453,0.006936690382363328,0.035087244992001505,-0.09918158735952037,-0.013948138761262427,-0.20337538788955128,0.1115454791345418,-0.10606760899152835,0.029519504318241716,0.2787254158326298,-0.15017601207844244,0.28341149706041496,-0.0012062854912731956,0.18146731052160994,-0.18508685364586044,0.035546372700524166,-0.12855851681173527,0.39896631509596225,-0.2209105279351713,-0.0849149942053167,-0.11856370474025239,0.02715679925288765,-0.23772221929155835,0.1066369881507448,1.0,0.19651561999969538,-0.052068728683602704,-0.16961383680369363,0.00780627994523807,0.20514346478941123,0.3354745516252724,-0.16589202845496587,0.0288217814831845,-0.13982595636265882,0.11608061402587633,0.19068713358784878,-0.0032942512028431687,-0.013880578232273599,0.07696347526618283,-0.01702268746562068,0.02189132431718862,-0.15936218498591118,0.2056558529847694,0.22035616338294658,0.19951137019202866,0.1235111109401917,0.16638751976319435,0.05767351709708016,0.0037857824110161635,0.24517560809726277,-0.0454783845932666,0.222560419422774,0.15206051849797153
Occipital_Inf_R,0.11183675999561017,-0.1433229916237685,0.12749702521560533,-0.19398843636381127,-0.013338683951549466,0.0812503160015846,-0.32068585854063797,-0.3122094379532541,-0.0031741714375409847,-0.1322655060715567,0.08591555491608187,0.0017179212591676167,-0.15792726309203603,0.043759844468119855,-0.04217578452948373,-0.09133804001348704,-0.009056818221111226,-0.013442947936650422,0.038522931172522805,-0.029229931359363404,0.05925671520713694,0.19757613490535533,0.02774781091891784,0.19744016345498616,-0.007195488809828806,0.184584145005402,-0.2508222425985685,-0.20830494967178143,-0.27687090649658763,0.08416338946104356,0.00868973904710533,0.11365436078038524,0.02380575787489512,-0.027342344819299855,-0.07872795216301921,0.13190720532860703,0.19651561999969538,1.0,0.06784619428620735,-0.1192081998142156,-0.056498524617291955,0.012117416551629645,0.20189128472088233,-0.20438582522270712,-0.05360692122455001,0.08436162125677826,0.21122697122589437,0.1768263150086338,-0.11293746602596398,-0.047062905605593175,-0.019945476746422663,-0.011741861758455202,-0.05690441712941928,-0.06517837403098872,-0.021072716371904825,0.022021998190039287,0.19485874006373285,-0.06337515479714957,-0.008594336544272208,-0.00788093946348873,0.10216016031025885,0.13086548071077683,-0.2177173681722051,0.1416532641361469,0.2768694670975121
OFCmed_R,0.36680498765180425,0.2119383447491715,-0.2686714707473281,-0.0089270506576364,0.09969245458433071,0.4079788461696052,-0.058906336219334575,-0.09541824762261998,0.012161829082284848,-0.11260066501816628,0.012823849435807534,0.29082876954056053,-0.19985618949236073,-0.27148362012136684,0.26650535944233256,0.3132653855417865,0.27736665331675076,0.5550116443496361,0.3316127016823351,0.31898801872384447,0.6000813607586389,-0.08925617540110443,0.5477093652014733,0.0670075215382518,0.24678728537159703,0.3050884703521813,-0.028138698159668518,0.16914792728697184,-0.27582212575507026,-0.0044673248560993225,0.7203818721895718,-0.05252582525578469,0.31415600628181317,-0.24732092606680756,-0.1894916705541755,-0.27626325229016446,-0.052068728683602704,0.06784619428620735,1.0,-0.2339490057609434,0.31967994079528045,0.22061442682507093,-0.10614734960740727,-0.16686956062423927,-0.005829903703679663,0.5981085093272811,0.09857601791034538,-0.1835890850272448,0.2873960475466447,0.11110042727543087,0.10401246588344706,0.24142950960819032,0.23291883455325255,0.3295498206626794,-0.430620100418247,0.3502420813610768,0.11769089853327365,0.295216819301735,0.3007684022608711,0.42877838620760605,0.1757813137415974,-0.1993693702936342,0.013207934304089865,-0.14863675139837457,-0.020983016268184024
Postcentral_L,0.10776670363380794,-0.008486566240992638,0.2661149659317284,0.07602027799085023,-0.1664455953828396,-0.19440960369661567,0.6079354155560848,0.4074503240365738,-0.019552800801057774,0.08971653681288728,-0.09380853763818771,0.005357718388931633,0.5037866553655947,0.38481797552132707,0.066343273744877,-0.02491233989591858,-0.03884226769015198,-0.0654443612980772,-0.21228338828902635,0.12603028141778028,-0.2086236420593829,0.03904741894250941,-0.00386940990209628,-0.08375756677670271,-0.052117711257974715,-0.28660689032018566,-0.05877841324955858,-0.09809733941913171,0.2216888569691109,-0.0889624602619261,-0.1545473111406702,-0.25438715858113026,0.11984169266218171,0.3507887532232754,0.44946099570949344,-0.14992837669347314,-0.16961383680369363,-0.1192081998142156,-0.2339490057609434,1.0,-0.07188599454951787,-0.29789827225147636,0.022132848928671563,0.14645680149497137,0.04610598728441859,-0.024581703139577624,0.06750466015877168,-0.09968443892929843,0.049832900697606264,0.010407586636819864,0.018690094357605477,-0.46266651304585255,0.0025936319684685665,-0.16833400823599903,0.17783044336619422,-0.4520814449152167,-0.361027619509845,0.001633128573702857,-0.1031673982542843,-0.06234555864553313,0.10738652598880892,-0.07095955879370247,0.38383549581792953,-0.014800576148999127,0.07482117148249072
Frontal_Inf_Orb_2_R,0.22019430425389178,0.28332052860091106,-0.17138501994487962,0.189058044069825,0.3827191780319995,0.3094940628282756,-0.009831873458949234,0.21120537724846775,-0.11211991584158194,0.2934121953778758,0.037077386685650436,0.5625107073021592,0.0768077991675381,0.035546182031473424,0.5988869376170223,0.08803231069157927,0.4179732947268509,0.41477043526699187,0.3326305390884672,0.10991292149962728,0.4299412733517702,0.20765852542438792,0.43027943182004014,0.06084162266139611,0.1202171949442797,0.24247996787447818,-0.0640958767192668,0.2856471491131732,-0.08043212778327653,0.15113923348377326,0.14522095923505984,0.10421467747194528,0.09219623167389265,0.04117245171339505,-0.045164917727683926,0.04367657866151755,0.00780627994523807,-0.056498524617291955,0.31967994079528045,-0.07188599454951787,1.0,0.2896557116691797,-0.04054949181287315,0.01741466667047138,0.23114887451221497,0.31942084484767347,-0.2791396466859421,0.046387783353961085,0.2553741513207908,0.5359944497412745,0.37749592484341105,0.11546225686444513,0.569676642835491,0.06370131583814909,-0.43251620701189214,0.2752232821412327,0.10715933613867161,0.45866168562034404,-0.05213025748431624,0.4620291458842925,0.042913857351398174,0.02114889002103085,0.16541028264495886,0.21159468821491267,0.07423544340720878
Vermis_1_2,0.13060399742091156,0.534915496512905,-0.30128502141660557,0.48013607436023886,0.7862457459001432,0.20581562412757348,-0.06985164538172171,-0.13174697193170132,-0.013699051473338908,0.45509828469248487,-0.01570073046455305,0.616078824706523,-0.0044422819158951386,-0.3241618894092075,0.3228895615245032,-0.010935451895035087,0.6630264762724255,0.2971408605887758,0.6018060552492587,-0.0362756644698971,0.2564759091996474,0.29640085410810346,0.3445321491619117,0.06472237245812025,0.19519737825059366,0.1674878033980284,0.09185338183713347,0.4390936483369268,-0.16796161604868579,0.4973850627572235,0.17200048261144182,0.1054713928021071,-0.14385365771369826,-0.06859924946455953,-0.03312261133523324,-0.11422532044641419,0.20514346478941123,0.012117416551629645,0.22061442682507093,-0.29789827225147636,0.2896557116691797,1.0,0.0875451189059109,-0.08513726110809718,0.0636988016158698,0.2404539906038535,-0.14572222121578254,0.04164432732611745,0.17223616721752444,0.4323609749850364,0.25021101060376566,0.2976453903823602,0.5447172731392632,0.17290202797621937,-0.25497268116446103,0.5297660858930973,0.23673823153145288,0.5151922141629325,0.14748891932806796,0.3681407568093309,0.0654766241578224,0.2753197551130539,-0.14863451742331182,0.19668977414422714,0.05619783748442417
