,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Thal_IL_L,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R,Thal_PuA_R,Frontal_Inf_Tri_L,Thal_IL_R,OFCpost_L,Frontal_Inf_Tri_R,Thal_PuA_L
OFCmed_L,-0.11175417988661131,0.2894415940376024,0.34225379283317653,-0.17419210298086915,0.30242192236940757,0.10684548195055377,0.2944478373013838,0.1250036013371028,0.23287525800796674,0.04582224470700621,0.10385617288916706,-0.5694823166609952,0.38883117366860426,-0.4072185571599223,-0.2665299948445349,0.3310965861791494,-0.026509031267474746,0.09528425073644992,0.37350419040214744,-0.35128403427866317,-0.08161090710168875,0.03775867522836934,0.22327592929546558,-0.37555519012372174,-0.33707543833653697,0.1710767821423824,-0.027119564802198615,-0.12202738193734304,-0.2682004498735518,-0.1730826047973365,-0.3305913642636456,0.5650852145011943,-0.20690698525727233,0.4331257250841264,-0.3645159232753321,-0.004409115499915404,0.11435239845125604,0.18954747154133827,0.10869219981635009,0.2030418866060972,0.3043303244586351,0.29405184456854494,-0.20956692123832155,0.14819751933554917,-0.22328694512191496,0.33984063651385327,0.4974510199982959,-0.2251466700114092,-0.3555855438089367,0.48905184542412783,0.38105616320876273,0.3419736154889119,0.492341761749882,0.402927297537761,0.5198259289341234,-0.005136624622267194,-0.25777724007877395,-0.2443618363695744,-0.4110271882394201,-0.21150038389703302,0.3724532892578253,-0.17907286073070885,0.07550874014081926,0.6373363834939064,0.20623249898315468,0.20403330524205723,-0.26700389943211694,0.11190974074331024,0.23530336421242787,0.32402850721960885,1.0,0.3698031620271508,0.16762961015490335,0.2840677536295217,-0.22163518138941227,0.4621596704267161,-0.3484176531066515,-0.28003396542346615,0.3090853074045194,0.26877334097427436,-0.20425030890109633,0.2508725253660345,-0.04705039620222013,0.1422444830830402,0.4100210225982945,0.44481005397095313,0.3964975153077414,0.28327149209293273,-0.5193121336837319,0.1829793316616025,0.14139826948842651,0.31833528498107744,0.18793982206073734,-0.19427222827736607,0.1893582733298881,0.20092909151285276,0.13556072960321083,0.39485928892050787,0.17208438783519875,0.5113231015992268,0.006929626047790656,0.053312863240489373,-0.22926697593497855,0.008720016181151374,-0.07476777567999646,0.64625158197176,-0.02009140734354078,0.21072528642077037,0.0026316688900966836,0.11482796644277925,-0.01482915415578146,-0.03717267542709245,0.2965532075734698,0.03390375803668366,0.15669738981186607,0.04243846822111963,0.31645916329760443,-0.4549304039110598,-0.03036652985365711,-0.30561961303672047,0.3590728977896428,0.42791742061110677,0.05879362216946223,0.022515314560455368,0.2465677107344221,0.05125321349814864,0.1773976663751221,0.13975380000918858,0.16311920343230238,-0.11904720477427033
Thal_PuM_L,0.27780351351919996,0.12281975051437408,0.10143694885537624,0.029951308336848014,0.07537884857374047,0.5643238798440412,0.18715103950698211,-0.15048850905230904,0.3072045054156826,0.2787149033385868,-0.13055229032167026,-0.2579780998011782,0.2208602405479748,0.07044492569996887,-0.30237399604891696,0.5037916071708047,-0.001770421208899435,0.1270044607739624,0.4166629721271065,0.05928828476691761,-0.04021115288617467,0.2933372843562201,0.53203839992548,0.04574687946715467,-0.11003455813483229,0.42749822253318015,-0.07517091998050111,-0.007530004899075747,-0.06537518722626282,-0.02979715929280379,-0.2438876043996421,0.3047697266723273,0.03987336307271045,0.6418528238848734,-0.06347785893433977,0.22916698344423583,0.17540434449343428,0.4927297686581578,0.4050467440085036,0.053066191714189026,0.3655367480423609,0.35091245478607563,0.015486919723637735,0.5380128186503127,0.11977625870973464,0.06814384315107003,0.5634032306751,-0.0046175831380816665,-0.09833904681288919,0.10270467599957527,0.35556998871351464,0.19069875399521652,0.3023034749215006,0.29079765424276977,0.2308516119253856,-0.06563464514952165,-0.16058207738821337,-0.08738775089044261,-0.3531158654655558,0.04933305853881556,0.3327498668523037,0.17419786461328993,0.28539894322916587,0.2704415200175934,0.5047852913487878,0.43521759224411655,0.14790660948361833,0.22797013248255124,0.1967855626288397,0.30350638479644043,0.3698031620271508,1.0,-0.03808397666192156,0.26758340570374334,0.031042342331232875,0.4023470862007207,-0.13252293177471314,-0.0880456587284177,0.2403525920700185,0.6546616346271915,0.04439864527124178,0.38187000251929926,0.029267638271608012,0.21125786460547535,0.19070712362936904,0.2868649635279665,0.11612256345377853,0.14034434529038609,-0.16395831276910475,-0.03710388561253987,0.0033919947707017344,0.5459551954866708,0.1758309530762688,-0.08973300430965711,-0.010405086474027091,0.1649022775720976,0.24746688948106638,0.17363822890305333,0.08855323319916865,0.3954152364911819,0.3461685296790881,0.2749734169189746,-0.13709958528324184,0.332433652410148,0.022143556550217696,0.294030499936867,0.2830282149895945,0.6143456236289087,-0.03637228907220352,0.3852816982373452,0.26232472343134045,0.07500355698238743,0.4267360702551801,-0.20050354315560684,-0.059167633166457685,0.05641230859445073,-0.03199524150754932,-0.18383384801169467,0.06411459521825491,0.10251172445364522,0.36703407531292687,0.511777222006383,0.09958116373051093,0.17185201221912813,0.013090507840753635,0.3308901430984896,-0.07071454977078799,0.29785316934217987,0.5336860678565375,0.3511229809112003
Temporal_Mid_L,-0.24549726358129503,-0.005590241141548726,0.10506761052186248,-0.07836355724695489,0.5340499089660732,-0.23754544106843128,0.20967276400400459,0.17893218987532591,-0.14681120362272987,-0.08320738851791658,0.33188060890049526,0.06386955993204799,0.05304773025337197,-0.24787849726612968,0.288147338554985,-0.22823555043965257,0.415162326125085,0.05380756437217451,0.13306077378769304,-0.4028328316944763,-0.12633769486183188,-0.07182688755982641,-0.06110038404964617,-0.3020550883024147,-0.33604386396861136,0.013562289263497708,0.10496570967985426,0.005989636679708164,0.29646029658140516,-0.06149805416550676,0.22500725524161327,-0.14189328031367035,-0.24648361174229594,-0.04908925433669817,-0.31856308933071403,-0.07519843858308052,-0.021367387820347715,-0.10650010164486998,-0.26434667138400253,-0.016416077632716873,0.029753094166514015,0.14108926166276195,0.018264721721892745,-0.15757479610882483,-0.11195834345345665,-0.01156871473730705,0.04744203917199,-0.34428961366819877,0.04716495264328095,-0.0554516492133263,0.4061669612191195,-0.17600191762600328,0.057137556763801396,0.1253254667214526,-0.1065673345495676,0.19038661413643818,0.3684676530600681,-0.09069951387245954,0.06463053063077541,0.2534424338696302,0.06427561226128736,-0.010420677073405814,-0.14191925345337117,-0.06306090962095899,-0.11935721873513158,0.36010873920536934,-0.03203137885600499,0.0007161338449573094,0.12328970149264273,-0.2206159977007767,0.16762961015490335,-0.03808397666192156,1.0,0.2725434880119294,0.1258210076758144,-0.07045430906320524,-0.135461477301166,0.050821352234542136,0.00945968810499218,-0.07135120817657999,0.2226959962437343,0.005859904524569318,-0.19878297173300555,0.07597487571706925,0.07452981340581366,0.1251579018002584,0.7740391919290345,0.0337476410517079,0.15503477566564827,-0.0071422818035068465,-0.04187334382284775,-0.0400651078601991,0.0784826962041658,-0.23711792201943654,0.4346905264126612,0.08736069676147545,0.4049718782061695,0.3980803376350277,0.004986866234331058,-0.15381137494961789,0.17366772496256508,0.08021288708547536,0.29614073082217535,-0.02253779696051188,0.059612186293685046,0.1448347608304661,-0.15277781947482952,-0.23716343029655768,0.07648871902306723,0.20447030605930427,-0.3372924662381381,0.1782667595080246,0.035713632211452066,0.15473089090286885,0.2499311694909288,-0.11745728874678768,0.22271918922099218,-0.30997869317172794,-0.12830464575706788,-0.15803878561852172,0.30196124914809247,0.1329587098002647,0.06035804149060014,-0.05725253516383037,-0.07160975035554995,-0.0533107299297561,-0.04723458008280239,0.08355014476604038,-0.2072768646659995,-0.26502505527187104
Thal_VPL_L,-0.051599270278302106,0.35952800049986083,0.020319572802098913,0.16464308987396964,0.45320497476277277,-0.04666729381599662,0.05909534857929719,0.07473579368508639,0.12237434602045183,0.10504703188656844,0.36923845454956433,0.013165364729187693,0.29542869762651314,-0.14441456971814035,0.10675449937286069,-0.012974973899206599,0.30541874385552237,-0.05316892090178778,0.34311722304442155,-0.4545064882103275,-0.0061653207727358226,0.28884279032027327,0.31017813026442126,-0.10680873592575597,-0.05688139035687335,0.24909190436382803,0.016353539612368677,-0.23243794774867885,-0.020068495806143716,-0.05018763678996274,0.13396534570698868,0.10426031684343859,-0.1181008400055089,0.08739981684184257,-0.4555561949246074,-0.07992066679378286,0.16046854029346003,-0.008123272067804077,-0.014832633469296648,0.38655939358637675,-0.08837968458520888,0.11036355467312442,0.11186332692568132,0.10577126252030881,-0.062372910036637766,0.4556534716703788,0.22080146651440957,-0.12367537265737624,0.006563644545852089,0.326189159025697,0.1859216701629139,0.2618964786576224,0.26211417622600997,0.37793835596215203,0.10223639266691012,0.15131809943740743,-0.005552146198430705,-0.11694992142343263,-0.022990704085940925,-0.1026107713223373,0.22574712685365142,0.03980796834944543,0.14031538556277245,0.16409678219888316,0.12258231585070768,0.10642009599204572,-0.09416598221845665,0.02311796671134317,-0.0023812963364038707,0.15968443991667478,0.2840677536295217,0.26758340570374334,0.2725434880119294,1.0,-0.1881563323613554,0.3116366851613108,-0.31553663042415403,-0.11483199466530691,0.08601724931639004,0.06357306537897495,0.07723933046058605,0.08079079041115465,-0.031776738968740885,0.3385027574336702,0.21902656552328872,0.36841827696992707,0.3838647620474865,0.3157433817681997,-0.1696936290360424,-0.06964701972821424,0.1740276993442457,0.23334048237134733,0.3614352172331326,-0.2802348279469862,0.04128717564951055,0.037544612236350125,0.2207455615288675,0.31191303418524974,0.3681924421048819,0.13764882254914856,0.2433718593316985,0.25157954056294124,0.04388577400845934,0.318538495568542,-0.15981820150724693,0.195455666673487,0.13422601688381078,-0.06368516687666192,-0.10989937960895071,-0.013894458054996502,0.021110610878008897,0.1680870111739115,0.2517761849456622,0.013586935738627563,0.31057142204724175,-0.07198270966124509,0.03943089130115513,-0.2355354558720038,0.19062022974158746,-0.2555959247757882,0.12428146026817538,0.10137519463367232,0.04686555889729416,-0.004965990562983033,0.2810712591578495,0.13210223925457507,0.3855846926699363,0.17512463688102237,0.12225664367350542,0.15987365866473421
Cingulate_Post_L,0.31155180913509484,-0.07199133290447755,0.17452269161458311,0.11890133579502644,-0.2469761073670609,0.3355295542662742,0.19993621518261812,0.13086548071077683,0.1386878988358016,-0.04506163356581834,0.2312084302292539,0.2691030248755113,-0.21853345580251288,0.4002665663760488,-0.21861530054180023,0.19344394946896007,0.22186904637305163,0.08753774131852322,0.13548907616248276,0.4542149985213113,0.32086670241362797,0.02114889002103085,-0.026659016051844914,-0.07095955879370247,-0.04840241998424232,0.06651842890248522,0.09481560776316374,0.20281916536514843,0.752150437390478,0.39298575725491586,-0.08377103235759097,-0.2922461826592146,-0.4149421032008418,0.30059271301528057,0.5551628638448772,0.09357941355121281,0.2279622604666133,0.3393073666537543,0.1957780928632493,-0.05787932824428089,0.4005950939438599,0.2753197551130539,0.21639625858505868,0.2930349453592892,-0.04949230287246769,-0.21398514247591424,-0.0827383299070342,0.008362270407310966,-0.030517455557648867,-0.18615490395653628,0.05080745095254173,-0.08269807044323062,-0.2855095437318547,-0.12515023836414604,-0.35403743361568485,0.292765888179043,0.38973823042098615,0.43334625233308044,0.4420611808382905,0.7505631202049157,0.15433908997637807,0.3855502994029849,0.12197678505823858,-0.3819465446144989,0.04092405239012419,0.5214003431737083,0.19414636647484618,-0.1260606374304781,-0.07116087661080289,-0.2077393824966035,-0.22163518138941227,0.031042342331232875,0.1258210076758144,-0.1881563323613554,1.0,-0.12811929062865737,0.5551365017201746,0.23345704360805616,0.0006228320091534355,0.32954221922207255,-0.02575962955206203,0.3115686034150136,-0.21919862303257726,-0.039425500223919524,-0.1993693702936342,-0.17015520855352206,-0.05546600904039361,-0.014879737178706711,0.5416708060784388,0.06893739799902285,-0.322488329476313,0.1837641667992161,-0.10529226411326727,0.540498527112553,0.15490862088814003,-0.2539992717350227,0.5397954507870495,0.07697372219010051,-0.08647732891467398,-0.25176099319451034,0.16406395785451244,-0.2726293473681129,0.6719000406739608,-0.08424126955101065,0.6235885339638975,-0.2088785973717996,0.12491754317821413,0.25872218745834435,0.589413006850991,0.1593764355485264,-0.2449960316583949,0.20860034332470992,0.21125411912246436,0.3091078169206085,0.13250257690526973,0.10572811230797241,0.06524330549575963,-0.11551907160294989,0.18900764508627876,0.6680354774610399,0.005489410494960223,0.3347098577743785,-0.2524909321146163,-0.24178007045934785,-0.1356478202480178,0.06300702287394014,-0.09247306497984918,-0.051770373610969894,0.13871332818644258,0.02833639389932916
Temporal_Pole_Sup_R,0.0932310434258236,0.31295550706631475,0.01011701559121933,0.20859676029175794,0.10278702047524048,0.3563777695563776,0.14232318973233626,-0.00788093946348873,0.6028817830200904,0.3879603599374649,0.06967696001172892,-0.2667145675862895,0.3172652094485907,-0.09158989822011339,-0.12007117213616773,0.5050869453819085,0.041958243115955925,0.22370570590641847,0.3215113045333566,-0.14165004029006767,0.06771883254196462,0.4620291458842925,0.5348191755249633,-0.06234555864553313,-0.034955901023771024,0.5376244336313171,-0.17370018096044437,0.04738680912404051,-0.026697989347662397,-0.14481840309027239,-0.0447895399074056,0.2907642083397235,0.06168643569287012,0.4956428374264954,-0.30922425828377775,0.21476835273791733,0.6544328418022357,0.36479985191573133,0.3992172846345052,0.3057825418716667,0.3540128183445576,0.3681407568093309,0.039047526453396056,0.37055803550844013,-0.004627603753932523,0.2727075094600834,0.3162490740810125,-0.007013929497760034,0.05451143041545424,0.26921813081698637,0.35824582246118125,0.409084109729607,0.538552902017911,0.3672630973479763,0.38778923062101917,0.28098467777361974,-0.10751338376393042,-0.28086746635226084,-0.10607465025800189,0.027633932529470412,0.4376974495649205,-0.07355395162686028,0.22519965845176557,0.40055206588491876,0.3640484313249426,0.2702206130322888,0.07699830608427365,0.34496696064664184,0.06365439516937657,0.36237027473821853,0.4621596704267161,0.4023470862007207,-0.07045430906320524,0.3116366851613108,-0.12811929062865737,1.0,-0.33239543123186427,-0.14980595469542754,0.1679075297906947,0.5774052143891487,-0.07086768836402496,0.3402331898428774,-0.02655450760037884,0.2590360706839926,0.42877838620760605,0.26936979499843905,0.13453305180561836,0.3852916297093871,-0.1279703613289249,0.050841387598923184,0.2999620074135702,0.5245418379923891,0.28083642193289465,-0.2024590191888133,0.08786404140949328,0.3276895173407402,0.25801583460521577,0.43833712275466036,0.3257473583454543,0.42253275413406427,0.20753651461038514,0.2904449713108938,-0.05629220704595232,0.33673333532431127,-0.09958990700083253,0.22668140850895802,0.2673128954160507,0.3696588743404124,-0.07261144830561483,0.10304946942871866,0.1563443782608495,0.06836622368951611,0.5189339340705634,-0.11463584856950502,0.1477078489401647,-0.021758657396285522,0.09576831178984045,-0.17101249541838703,0.13163213853730568,-0.08765312498507896,0.19175571041499817,0.3753416552193567,0.18778219385532127,0.297288734486877,0.28234235310540184,0.19200357965121828,0.12407141000858368,0.3700025535677087,0.5137720365687859,0.1759088564542157
Paracentral_Lobule_L,0.3812399396782818,-0.02272621420455949,0.25932254894779516,0.2590608875309907,-0.36296851063430763,0.19087094607009378,-0.054510755089407385,0.06631656974112594,-0.046289960577741304,-0.11359022866772492,0.002594904165779716,0.5185550890861488,-0.05781421156644049,0.4807374884377282,-0.231603118674102,0.07452617657882599,0.11650013207249792,0.0932626800701702,0.17602196769180137,0.6379318892749541,0.525357414867745,-0.02909048309525098,-0.06569839314142507,0.12817328193153726,0.23773390702261915,-0.2203597451397684,-0.03079787732980209,0.1529794082401664,0.560270829765843,0.47602685524301774,-0.2438507348415054,-0.11625520432219762,-0.1336445089538815,0.08167323350305093,0.7656269085360344,0.04508968153410164,-0.04923649455492377,0.164404299292568,0.09855537039486946,-0.013573063335082607,0.0312546667334408,-0.05808455018357122,0.1729479710836278,0.08434671989947377,0.11979147781302414,-0.10400322065682033,0.07314587316064335,0.18405093706037234,-0.02559838081642327,-0.01037780358626869,-0.19633607846693968,-0.15359898551655782,-0.47871405951537266,-0.007116885374485089,-0.15216368961420987,0.08961142313265971,0.16472912965342634,0.6158391114001152,0.49103451745598375,0.4082618449467706,-0.07599490768244126,0.4853635734510511,0.18173050702795293,-0.21706081533949217,-0.08974183280837186,-0.006331219450638853,0.08803333275897851,-0.1856139572406422,-0.07790404212841902,-0.27399840238359036,-0.3484176531066515,-0.13252293177471314,-0.135461477301166,-0.31553663042415403,0.5551365017201746,-0.33239543123186427,1.0,0.3525467925188181,0.14089958046420645,0.056712439268992415,0.1977397896560193,0.05967399752226714,-0.17500845229392248,0.031680912563836386,-0.17615047047805774,-0.1846526984452597,-0.46311538064970664,-0.11805206157348525,0.6115347507995237,0.1582367936857876,-0.16200315727529863,0.14395380248625866,-0.13907383218152503,0.6864765398075355,-0.023405297373248424,-0.3088612778761427,0.19557334157734418,-0.24461317731736856,-0.11166966841374577,-0.1299478588587518,0.2293211067816793,-0.1949598862686936,0.46643182445955855,-0.04463346139512523,0.6168718541978594,-0.22253584151322134,-0.05774588837782605,0.08900308575195387,0.47652087343850896,0.09920985538714364,-0.07328663741939329,0.5036793940591331,0.21914953253323138,0.304629947484356,-0.09955594955548157,0.12780264109684245,0.016185606485419526,0.20194581527442423,0.3677000056154482,0.6285864436531786,0.01706783168155443,0.08898747386434379,-0.3005056242636959,-0.07032074325534494,-0.2753496246668976,-0.04183163354267448,0.005806393536490351,0.05458883043958511,-0.02270649865059327,0.16848050736106368
Cerebellum_Crus2_L,0.22194645418024334,0.11876655439866839,0.21941529955794795,0.275105730031029,-0.2100305137577458,0.12304121674113463,-0.10617501017558074,-0.27687090649658763,-0.08101573808984766,-0.051710227651016794,-0.031135072912570422,0.3832738967889007,0.02345365481707213,0.15465352487671483,-0.00430467929876118,0.0009012622223907996,-0.029699844899303673,-0.02220024373106369,0.10378403311478385,0.31918153864976817,0.15302043736503596,-0.08043212778327653,0.009579713048852039,0.2216888569691109,0.22233270634444063,-0.14347392295573405,0.12347803800980375,0.19949993147067424,0.24295865728453014,0.10969268400432794,0.11136782064714251,-0.16506738286641123,0.14200158407275731,-0.018581985582221537,0.2651902358598123,0.0341478646060008,-0.04174187394374071,0.045832616335114484,-0.1083661692085312,0.028130956902659567,-0.02635918750607831,-0.16796161604868579,0.22115888566219796,0.03819301144940798,0.15043381609494236,0.04075264713834882,0.08348764871306585,-0.021883779933153706,0.2288168337428923,-0.016228883818812396,-0.00969414459479671,-0.16294370547131332,-0.3609947549782715,-0.06405193626066323,-0.23923010755351198,0.17167184354366427,0.14125835604494477,0.16164188944062238,0.24047618678010935,0.14742875818666365,-0.15658393897165948,0.21829712592246797,0.0031371502944911324,-0.27248487604636135,0.04150243445337702,0.038990386090539286,0.13483843273696003,-0.10750359723455717,0.0870522642474173,-0.22566614175169772,-0.28003396542346615,-0.0880456587284177,0.050821352234542136,-0.11483199466530691,0.23345704360805616,-0.14980595469542754,0.3525467925188181,1.0,0.06414848529202674,-0.025063212521235542,0.3637051180384675,-0.024060755215266523,-0.0061994338396835725,0.2857157486148799,-0.27582212575507026,0.11762951079860469,-0.19373215585436518,0.007440289292054281,0.40242781935727034,0.11101524938571082,-0.09246634938194198,0.07600811732821436,0.019181621861597584,0.1394823474447236,0.021916130865402103,-0.22227883479255311,0.0647553527136866,-0.06680378327355772,0.0853806895958169,-0.08620801351498315,0.3671339493154477,0.060036088320162356,0.24789499557599584,0.12162338381891306,0.28825235947456856,-0.3154656492048307,-0.06817751458536461,-0.08312571346023195,0.2187084894889559,0.2553936869126317,0.14899825874946776,0.25417571247525084,0.10669669835495055,0.0009798630339537418,-0.06339885000825404,-0.05595701572274882,0.09634194560597584,0.17867447261813577,0.21066707064534868,0.22219094082126098,0.13272810598262128,-0.07061610205284027,-0.18075966092444135,-0.02582751856667817,-0.05560245428645015,-0.0996995601686055,0.07870627910649154,0.1346801877355145,-0.030845898186327454,0.19157121322696166
N_Acc_R,0.11032540793275802,0.2495598348907667,0.43963679802100125,0.18036293088119235,0.0011886321095521575,0.30481715245275204,0.1450539961625837,0.028510424813720504,0.2767631094029462,-0.06142140540461595,-0.02154565584217463,0.0121464036412302,0.1788251075741955,-0.1351558914756405,-0.13619447002800963,0.2801023192301312,-0.09998100353422786,0.2557920679603791,0.3366699061170721,0.02220265767516216,0.21817434724503085,0.10020110056079137,0.3243321857806379,-0.05955051212328851,0.0021465462016737606,0.05304407744192834,0.010697962190603122,-0.09038788966421488,0.04971079825657732,0.16830695447519328,-0.11518236883637917,0.2609498224342084,-0.06695702128016141,0.37092731163043974,0.06766794695430059,0.23179921441681275,0.12596415985658568,0.3087299003791534,0.15136974413687318,0.19704553815246575,0.039417141017873185,0.07037761385773376,0.10546690611237307,0.11730179345143295,0.007118279845421704,0.23033222621045557,0.5221026525245116,-0.048229329199379424,-0.07757581926093081,0.42116374048918453,0.30862673106987,0.1712308862912503,0.04635449468160033,0.26629618775019265,0.4267326284123205,0.18062061879356195,-0.09515192829320643,0.177985954156805,0.006994736145574803,0.0620370314983633,0.16822153519291144,-0.1027347054834686,0.194223279047496,0.3679951381914351,0.19131922658114298,0.09869789489723454,-0.007988972436353742,0.1941683632351938,0.1013691049409117,0.17916202182968344,0.3090853074045194,0.2403525920700185,0.00945968810499218,0.08601724931639004,0.0006228320091534355,0.1679075297906947,0.14089958046420645,0.06414848529202674,1.0,0.2478417138593586,0.14738545914837367,0.14000369605631394,0.004913430010627893,0.25851252556422205,0.167887685674187,0.2779670347154366,-0.03912627842261232,0.2948286289796287,0.080303775506076,0.10606214795377752,0.17677039905932074,0.36399448153766506,0.12209774807052445,0.12680213529733317,0.027550327390501245,0.10457245691852753,0.21711925372819701,0.15291933411971506,0.12411123809138598,0.3978865891600639,0.2821114938493084,0.1902498144814844,0.04318330463688153,0.21845292606558087,0.29459407120351633,0.037669275428384656,-0.03723825508886501,0.22199860282066444,0.34589249226903573,0.14243643067922654,0.16426913804526225,0.28331118097184516,0.46083944664904714,0.0829852383710563,0.11701094723851131,-0.029341168489436152,0.2614709243660403,-0.07028214592738942,0.357244723489336,-0.07051678118765772,0.38018737975833966,0.2363067544908816,0.08577521385328239,0.27712184306377863,0.0009148097807331917,-0.15917168653837144,0.15929456156259697,0.30010838482037877,0.08707234898898769,0.1575012212957818
Hippocampus_L,0.4860659137864986,0.0678356365242307,0.16124837661313837,0.1728387853252746,0.005887873236322717,0.6933294763479128,0.2597074781583834,-0.06337515479714957,0.5956941500846211,0.3214309433466085,-0.09629936341796004,-0.11315076634101112,0.13576331519121157,0.21002778919126136,-0.36426312110378245,0.7280365029224707,0.10510758617285819,0.4349233425941054,0.40953340136894456,0.21551423816603035,0.16399246820691382,0.45866168562034404,0.6412036002448325,0.001633128573702857,-0.014704653675950368,0.6262194304920651,-0.263028372526387,0.06530596540598343,0.2323452167353042,0.1106077072791006,-0.23619564546368066,0.23571763188218098,-0.08342138066342293,0.8534145409549074,0.16015609314622295,0.42829731821207534,0.521380614819347,0.6370723804020707,0.6008125749749883,0.08095924791786055,0.5867902653851792,0.5151922141629325,0.16957753473582501,0.5325399265844374,0.048690121162897726,-0.10142964075500271,0.4874293442506597,0.04560868425744765,-0.09661278147991641,-0.030963457534885323,0.3896947605808748,0.30330610714619477,0.311905969122861,0.2993203886502026,0.26632313770878807,0.18350817839479827,0.06765931565347968,0.043789057559118064,-0.10248332151097639,0.4442222433208822,0.4727838681968117,0.19116038882125477,0.360515146096388,0.2731719093219297,0.3826242530588477,0.6388415787386855,0.35637825583023786,0.450299452128117,0.14825149988214847,0.18407883821964313,0.26877334097427436,0.6546616346271915,-0.07135120817657999,0.06357306537897495,0.32954221922207255,0.5774052143891487,0.056712439268992415,-0.025063212521235542,0.2478417138593586,1.0,0.032638789932297456,0.5540432739199646,-0.04045456674598143,0.12739669646510973,0.295216819301735,0.1169834181089072,0.05161391642607653,0.19557696198166682,0.10539912839907654,0.057562268520014725,-0.07052030660249177,0.7499642822382404,0.06860586856268684,0.14142242423179735,0.08403201631055257,0.29358406675457505,0.4869650639588696,0.32330056829712933,0.03380241486552046,0.46153014799794595,0.35721911161782943,0.27760042579207284,0.1442341504979811,0.3312382586106949,0.22548133748549268,0.1891684023150742,0.4585370611497674,0.6575415534152725,0.20041744952221696,0.42511895600779914,0.17233141832210758,0.15823370760755076,0.6538288432104794,-0.0405819379441286,0.028511144822645287,0.04827950379546806,0.022859676731001477,-0.12013787610943383,0.15268120725499862,0.33489701081237044,0.2830762956237258,0.756710878189717,0.18639797375783473,0.34932275342870506,-0.016191846187838383,0.22894235381685288,-0.1546142011161587,0.440378607410196,0.5755265506878985,0.28226317014131624
