,Thal_PuA_R,ACC_sub_L,Parietal_Sup_R,Cuneus_L,Temporal_Mid_R,Red_N_R,Fusiform_R,VTA_L,Postcentral_R,Putamen_R,Temporal_Pole_Mid_L,Occipital_Inf_R,Cerebellum_9_R,Rectus_R,Fusiform_L,Frontal_Sup_2_L,Parietal_Inf_L,Hippocampus_L,Temporal_Pole_Sup_R,SN_pr_R,Pallidum_L,Occipital_Inf_L,Cerebellum_9_L,Occipital_Sup_L,Cerebellum_10_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuL_L,Precentral_L,Precuneus_R,Cerebellum_Crus1_L,Lingual_R,Thal_MDl_R,Vermis_4_5,Vermis_6,N_Acc_R,ACC_pre_L,Thal_MDl_L,N_Acc_L,Occipital_Mid_L,Cuneus_R,Thal_AV_L,OFCpost_L,Vermis_10,Thal_VPL_L,Temporal_Pole_Sup_L,Heschl_L,Pallidum_R,SN_pc_R,Temporal_Sup_L,Thal_VA_R,Thal_PuM_L,Thal_VL_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Cerebellum_8_L,Cerebellum_7b_L,Thal_PuI_R,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,Calcarine_L,VTA_R,Thal_MGN_R,Thal_MDm_L,Frontal_Inf_Oper_L,Putamen_L,Thal_LGN_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,SN_pr_L
Cerebellum_Crus1_L,0.011766669826849848,0.23917163794206447,0.26030904043159464,0.3018299677832786,0.06196089619417018,-0.11613799337659272,0.12460975526203111,-0.10974500564720811,-0.08392156834997809,-0.06894897864267412,0.04621098312614572,0.176405598924693,0.2319047520229625,0.16500267075244984,0.08411274015550109,-0.06307998150615346,-0.1501741515479301,0.022859676731001477,0.09576831178984045,0.21637808373083836,0.1553117634719997,-0.027176276261544653,0.14822008572014986,-0.1552140535076991,-0.03130053192923791,0.16370929948005386,0.043342508252963936,-0.0833770795390034,-0.04904383658009634,0.01329443581193131,1.0,0.0028889047775099586,0.15056935822216852,0.07105578465609919,-0.01965781395884934,0.2614709243660403,0.24238624850081095,-0.005015370048735071,0.16053638019989097,-0.05262241614679237,-0.11556042085612785,-0.09766347646332452,0.1743357118201858,0.26796928422875516,0.03943089130115513,0.2573246462051059,-0.0730139200278215,0.2676955309211345,-0.02109752329350943,0.06803070137949609,0.25451749708622445,-0.03199524150754932,0.026143795191090138,-0.12416152221033472,-0.0710743703294029,0.1365648839871806,0.3760634715034808,-0.016813995742553493,-0.1844512723423131,-0.07407486839246648,-0.05392120160743784,-0.25143242610053046,0.030575835600232727,0.1654591595064579,-0.12326858961208811,-0.13587226940100064,-0.05827833403484814,0.16397874022636547,0.28103678309950963,-0.13052081672583998
Lingual_R,-0.008265995542753536,-0.35198923542733246,0.2223054222987058,0.12715473794977136,0.46479997737495893,0.017286214511627377,0.40047233199842813,0.4493694587901694,0.2893522677257268,0.08198486826498103,-0.24124989842144895,0.17420554255944498,0.15462965791951502,-0.20472696991443298,0.45040112069315347,0.21249112623133307,-0.02696560256772643,0.31578749903565095,0.07845699408977158,0.5131015219692385,-0.012405803027733597,-0.04550006803882447,-0.1155616023393427,-0.0892889611991509,0.49845245398207266,0.6190337596855459,0.40321271611814347,0.005615370562923507,0.15132618359246808,0.7923958434448148,0.0028889047775099586,1.0,-0.011843419074035069,0.8310468266806011,0.10505038711047672,0.06102329036963928,0.03424618403312077,0.17587913553378384,0.4129398810117032,0.04948307075186953,-0.1297797992623545,0.4172062756561716,0.21899304725997734,0.3508087413236186,0.005068387074544095,0.09403376417815827,0.22925098379765488,0.2540782844416864,-0.01091457639544187,0.44859571645742813,-0.12603122282737972,-0.08672570314412369,0.14611281560798062,0.1186804550616554,0.33588428993688196,0.3542401324117527,-0.0860463069372092,0.35432514418029426,0.1974983288930507,0.09866380336468455,0.528540823400628,0.3296504742616332,0.27731916656318806,0.09927576998105836,-0.0748760296545783,0.20212915706560788,-0.18030388864200625,0.34910991463811225,0.07468367093483208,0.40506038574410663
Thal_MDl_R,0.6221222074774216,0.19566384804972622,0.08566474883072159,-0.05176010364858542,0.11214258168567634,0.3091276156228524,0.2976721110698225,-0.1069241061869679,-0.14899570027411085,0.18629752561947505,-0.026877474434279625,-0.09133804001348704,0.1370434294846137,0.22624644616539039,-0.034025407153860834,0.1912721662863826,-0.16581236107854191,0.0678356365242307,0.31295550706631475,0.20332369567310887,0.3306610884823534,-0.017299680821419066,0.18334310192507194,0.01734354859011179,0.2390166987548607,0.1012322397555102,0.23109131960538773,0.2993673366012268,-0.09066118388378923,0.03779873997210937,0.15056935822216852,-0.011843419074035069,1.0,0.01945060526597286,-0.06594049355239595,0.2495598348907667,0.296989981577288,0.21987043021400773,0.06865882394917207,0.19999004690700345,0.0082235276947996,0.03169676472474978,0.2897737420450337,0.17170035609178672,0.35952800049986083,0.06218695261959369,0.1348816472247766,0.2123373286765771,0.2395596775126101,0.007840865784589689,0.52595892395862,0.12281975051437408,0.2381195800248445,0.14245128960529818,-0.16939476254855185,-0.15916713319383638,-0.01580008637752909,0.4302920368751008,-0.008283109746886789,0.060331761731100185,-0.0324145173422243,-0.018216543241115327,0.49508756991967867,0.43521375096538994,-0.0598030682191558,0.24678365103020106,0.16239246749684633,0.04347996121470071,0.18337327916167626,0.021675538246309908
Vermis_4_5,-0.027225081831669388,-0.3191787468377765,0.07219723346132878,0.10752521057960066,0.504102280551277,0.029632190918624256,0.48682051167839463,0.4562704631506007,0.2564569687068634,0.018621228733990768,-0.3612744071491705,0.03081607024527914,0.07270476820621284,-0.2692841241520295,0.41461554783837506,0.06631930715836404,0.023376645107083704,0.26460809204425567,0.13634433043142308,0.5861941645564762,-0.06256247356543364,0.015030598551431526,-0.07112695226420138,0.007260872566138532,0.4505626559302427,0.6269400540159342,0.4613101313080288,0.11887208582252828,0.2083143686281537,0.6651916584354911,0.07105578465609919,0.8310468266806011,0.01945060526597286,1.0,0.2160182575763042,0.15252208152668087,0.1344873348561732,0.1316932647447848,0.19427019348631136,0.07840905752663838,-0.07217814806838753,0.38473354036269525,0.2612725495900358,0.3700349079087757,0.05670022854994495,0.026916707926400586,0.25279548030786103,0.2539603343258966,-0.02722423348006643,0.39351357586003,0.0016144516792093609,-0.05853055547135203,0.21407438764043607,0.06536021961259421,0.2396415456117164,0.4668071152553185,-0.027198598873128494,0.4307159423722978,0.19713410832218278,0.26627174133124576,0.5850744318916825,0.25161902885369347,0.2755474038857004,0.14163695562973472,0.025266190048719113,0.22266728114182469,-0.013665748746929473,0.32490447075026424,0.07704881723640396,0.4657224703088946
Vermis_6,0.13202878581433639,-0.33593731963604456,-0.1754072254144829,-0.2340454446909468,0.19077365098971524,0.017741908301804648,-0.03293003951301772,0.24500443838026595,-0.2080139564976214,0.04145757291771439,-0.4342144837395515,-0.05382620600557587,-0.2125088208759366,-0.297146222054687,0.10902725722815229,-0.4388519593707182,0.3078117387795485,-0.23619564546368066,-0.0447895399074056,-0.046366582606721767,-0.2989173376360048,-0.13249342335637074,0.44423643301495475,0.3947439831825359,0.24163880122031273,0.0026358689710093345,-0.23969541468587116,0.036640348559802825,-0.15480381665155596,-0.035642930397057584,-0.01965781395884934,0.10505038711047672,-0.06594049355239595,0.2160182575763042,1.0,-0.11518236883637917,-0.09335078792844194,0.24493578415638717,-0.07693191514642403,-0.2020802765685916,0.30943558586878916,0.3245197782336243,0.2556204373694378,0.1354208679079404,0.13396534570698868,0.23462002074945945,-0.10939635819479951,0.13824285788117222,-0.21073820763443787,0.024393065322372974,-0.16230029754927458,-0.2438876043996421,0.07555933772124945,-0.14372441172111902,-0.3619360718394677,0.2725935542304555,0.09773460015076905,-0.11032506705726415,-0.2229017455516161,0.7003528525490825,0.31683978316736183,0.04782716938692748,-0.0010802797183421997,-0.43450675527760213,-0.02660604555402688,0.06097830011122711,-0.026092212542548805,-0.1943437087684185,-0.028908445949103915,-0.20440267789932062
N_Acc_R,0.0009148097807331917,0.2609498224342084,0.027550327390501245,0.1450539961625837,0.12596415985658568,-0.06142140540461595,0.46083944664904714,-0.007988972436353742,0.177985954156805,0.1902498144814844,0.037669275428384656,0.028510424813720504,0.20351166609167598,0.3679951381914351,0.09869789489723454,0.15136974413687318,-0.07028214592738942,0.2478417138593586,0.1679075297906947,0.34589249226903573,0.26629618775019265,-0.029341168489436152,0.12915901325981594,0.007118279845421704,0.006994736145574803,0.33928003222172826,0.36399448153766506,0.12209774807052445,0.02220265767516216,0.04318330463688153,0.2614709243660403,0.06102329036963928,0.2495598348907667,0.15252208152668087,-0.11518236883637917,1.0,0.38018737975833966,0.14738545914837367,0.2557920679603791,0.10606214795377752,0.004913430010627893,0.0121464036412302,0.30010838482037877,0.15291933411971506,0.08601724931639004,-0.03912627842261232,0.08835748758756677,0.3443933339133678,0.1712308862912503,-0.09998100353422786,0.42116374048918453,0.2403525920700185,0.2821114938493084,-0.01054985116045929,0.06766794695430059,0.062489209654561,0.23741126733956364,0.357244723489336,0.08707234898898769,-0.07757581926093081,0.080303775506076,-0.129435045006812,0.2948286289796287,0.3366699061170721,-0.10784989838392924,0.21845292606558087,0.22221317767574095,0.29459407120351633,0.30862673106987,0.11032540793275802
ACC_pre_L,0.1644407767134901,0.2339683361640011,0.057137655206965225,0.2091519698291539,-0.016352405734340297,0.10935482965653937,0.41535123295678855,0.13732694387256056,-0.2620991009714947,0.31288470398871365,0.08725813837077696,-0.007195488809828806,0.2372092388510445,0.31418432991040235,0.28504332949945416,0.23138119470255483,-0.20055103739102,0.2830762956237258,0.19175571041499817,0.2586812933224065,0.373996283513882,-0.02025349168757291,0.12494988155372488,0.047024974336574425,-0.03973563612579984,0.34794219917626557,0.4229937125326434,0.252022402120785,0.04122413344773191,-0.009291978283709592,0.24238624850081095,0.03424618403312077,0.296989981577288,0.1344873348561732,-0.09335078792844194,0.38018737975833966,1.0,0.22634597713593516,0.22521103776097934,0.26034642209590914,0.024237024121996707,-0.06720803988570996,0.40388891011166167,0.27916648652373394,0.12428146026817538,0.3309851168198452,0.030985933570637548,0.4557065440101484,0.014405403412287103,0.17490737161173506,0.25754647898663413,0.36703407531292687,0.3790050800053722,0.14958694657119462,-0.06311980511695511,0.14285807545618295,0.16087752579060366,0.09650671250728143,0.1272003039171315,-0.04496775420907724,0.08403272283200415,-0.05794257706339399,0.24877638923777592,0.48291450144343334,0.12864934560379665,0.2232842421855792,0.1655968732496619,0.10804894211288425,0.6095172002542945,0.0716525352529729
Thal_MDl_L,0.04723117487160823,-0.14458216238699753,0.07945230546218315,-0.11284354599658442,0.015604949874415132,0.11665884906932322,0.23301587648900715,0.25852603404373764,0.12153547093857982,0.3681094570138756,-0.31770537379279895,-0.15360093194532376,-0.015930062335885356,-0.04102863138740648,0.079337628326656,-0.10193910618586156,0.22491643722139024,0.032638789932297456,-0.07086768836402496,0.19891756732707053,0.05364265630905514,-0.13604813420974723,0.02123498195444036,0.2987638341085322,0.3267660709959936,0.13926223427818463,0.1357875594964109,0.11656104161885383,0.07178587644019822,0.12242596002028089,-0.005015370048735071,0.17587913553378384,0.21987043021400773,0.1316932647447848,0.24493578415638717,0.14738545914837367,0.22634597713593516,1.0,0.07585927249158826,0.12964298292131363,0.02541116131731006,0.5672180664281582,0.40016534605109966,0.06783539029421473,0.07723933046058605,0.04935856077437101,0.02453222430534215,0.48229580631064073,-0.1462013150668692,0.033030582475438525,-0.08200838606779001,0.04439864527124178,0.598793295063078,0.045457321844404285,0.01147484097307826,0.21494313946407778,0.06434401548665827,0.12837307793210276,-0.14307499852281194,0.3717088336207639,0.45157250852125386,0.1298160069118078,-0.003676071851654646,0.18716314574242376,-0.018607181528008707,0.22783174904517503,0.21276085615122955,0.13027494988585567,0.12131828109552463,0.10005494711514894
N_Acc_L,0.13342201402678913,0.08993592311218183,0.054956654817608995,0.1317752454931601,0.16415716938347008,0.2870073818404059,0.322963473295977,0.3136513695213083,-0.10261233163387405,0.40914534633236554,0.07083298950777885,0.14617699535234874,0.18235016325758072,0.419502833268642,0.1376301065552801,0.4439046276434404,0.0016557270382685449,0.4349233425941054,0.22370570590641847,0.10685037520774848,0.27144025071340205,-0.011832750185600883,-0.024349192536358134,0.015387903652910333,0.04603368223298387,0.575556299910339,0.4216270895162294,-0.21229316462115638,0.10089918110407826,0.11866519597498705,0.16053638019989097,0.4129398810117032,0.06865882394917207,0.19427019348631136,-0.07693191514642403,0.2557920679603791,0.22521103776097934,0.07585927249158826,1.0,0.031035717901519367,0.024414188225255946,0.03136254407431458,0.39415849128594616,0.2622581126977854,-0.05316892090178778,0.1484588633964464,-0.12524287652100935,0.2939228552419286,0.11671700561380524,0.1856750011087636,-0.0007207088299384004,0.1270044607739624,0.07352872190314486,0.23580170973087142,0.1925355095527124,-0.011723784870626234,0.07225257884000537,0.028752569062233613,0.13534570351083755,-0.11747439065699877,0.06838429517284605,0.29964894321096314,0.20885642164393511,0.12021244255002972,-0.0453633327059107,0.19251856564935527,0.09429231637400108,0.051910985082821555,0.1767460354524862,0.28874445048828384
Occipital_Mid_L,0.2092150290870509,0.08337605689288521,-0.03046600400989158,0.1995932907410496,0.032993707015989235,0.032330964861570215,0.11940373968272659,0.015044374231224825,0.07609841316740032,0.03923425220369301,0.017487192526207642,0.08591555491608187,0.052144054696929995,0.07486867697781309,-0.028103330407441198,0.07505955486641662,-0.050635213716165736,0.057562268520014725,0.050841387598923184,0.300602453952682,0.07299780655101895,0.03350484852648898,-0.10794589427894563,0.06072703964540007,0.07813299605514297,0.08790273954822425,0.17043880221154573,0.259502372651767,0.03534192109291605,0.11614394790486302,-0.05262241614679237,0.04948307075186953,0.19999004690700345,0.07840905752663838,-0.2020802765685916,0.10606214795377752,0.26034642209590914,0.12964298292131363,0.031035717901519367,1.0,-0.11861581967094471,0.013236122107203404,0.0852955002547482,0.05183491424409533,-0.06964701972821424,0.032684457812595546,0.15231424543656838,0.08748416286515168,0.04651958235303984,-0.023211268847232427,0.18852438399957522,-0.03710388561253987,0.13443948458982216,-0.061074414552868904,0.0846615201842886,0.14044404088492898,-0.02816476873577551,0.11464573559840784,0.04190583644271447,-0.06955219307087855,0.04243527267054926,0.0011965926614245395,0.18416928341455838,0.1292447152727425,-0.02342560584508822,0.08670747481861284,0.08149605702461597,0.12886834208140216,0.13181029173790235,0.15328535644144853
Cuneus_R,0.21594359774291294,-0.04231778813746273,-0.36134151191093616,-0.26889701349147954,-0.0024509677910286376,0.10138631687812885,-0.0007860838067074185,0.08729994604069743,-0.20446719073412917,0.2547542860798864,-0.16133421773657183,0.017773114581156293,-0.2578192875990685,-0.02760676816069054,-0.05972233324167462,-0.09850579161452842,0.3431323433384513,-0.04045456674598143,-0.02655450760037884,-0.12669519797951465,-0.0020321493775961944,-0.08611654348788329,0.11585526995630137,0.3275953106268486,-0.07179722707999103,-0.03617401217635863,-0.04262256079283333,-0.026455676636973197,0.028808500750318444,-0.3600189268912814,-0.11556042085612785,-0.1297797992623545,0.0082235276947996,-0.07217814806838753,0.30943558586878916,0.004913430010627893,0.024237024121996707,0.02541116131731006,0.024414188225255946,-0.11861581967094471,1.0,0.09517724239384066,0.21913594871683004,-0.19940552548790028,-0.031776738968740885,-0.09581084127500981,0.05847696555435287,0.03181823157393738,-0.10908014093098248,-0.21084566310906164,0.08126597968635431,0.029267638271608012,0.015783937790671082,-0.11375006799519062,-0.1794882081042135,-0.06521730128310474,0.14200756635962505,-0.04647065998167696,-0.04361713038996753,0.3259021010927664,-0.017825065054395368,0.002188717232257381,0.03299734769998013,-0.2762687928997732,0.15044127150624603,0.1358353442541532,0.24129784147268798,-0.22790028032825432,-0.03019516455584321,0.016402926240131614
Thal_AV_L,-0.049811966122760516,-0.39257036066045903,-0.11135847568016922,-0.2997672650371403,0.14341908146870325,-0.006792455162252025,0.10644251334871768,0.28323738771898044,0.45318528714922196,0.2078351290157841,-0.5286391020482232,0.043759844468119855,-0.2094240631527676,-0.391484575752041,-0.008131527144333956,-0.19492964013461034,0.45818018900599206,-0.11315076634101112,-0.2667145675862895,0.3459051471151602,-0.04640116803949951,-0.045484413367800014,-0.18372038047914696,0.38676425398389874,0.6690132129835747,0.011736818183349105,0.022565107019633865,0.02755304853193229,0.26127062662809514,0.4018227913630308,-0.09766347646332452,0.4172062756561716,0.03169676472474978,0.38473354036269525,0.3245197782336243,0.0121464036412302,-0.06720803988570996,0.5672180664281582,0.03136254407431458,0.013236122107203404,0.09517724239384066,1.0,0.282641451304394,-0.20268852481607288,0.013165364729187693,-0.19095649474301551,0.19901192583735686,0.3414587623892144,-0.252198748301092,0.16079637932147814,-0.1839533112936187,-0.2579780998011782,0.47316700234318265,0.10091386197616757,0.25571721241865486,0.3651225485394097,0.0990043152497913,0.3143061368637268,-0.16865239052369957,0.4088370684812023,0.7360388622119659,0.048011397249545014,-0.0011429339901884222,-0.020526295583894127,0.04053945008198114,0.19831114815033177,0.0811037543188066,0.2759981960588945,-0.1090064535770218,0.2104843838511334
OFCpost_L,0.24907185938298637,0.029659300498416082,-0.177446800857756,-0.08009166654402872,0.3738632850269378,0.255392611286486,0.5797183397602446,0.46219621610803624,-0.15176713772205586,0.47469343281460863,-0.21959983221775728,0.0344768933955888,-0.0022976656313806756,0.2503327349106163,0.3105160407597509,0.16910401328438399,0.2605169893864124,0.440378607410196,0.3700025535677087,0.24315601142306284,0.245163763253098,0.0016566776442261586,0.11614010950969185,0.33637060256600854,0.09002539726631828,0.4701130198967762,0.5525542593061759,0.23218175368731145,0.11259384851719995,0.01874687408691676,0.1743357118201858,0.21899304725997734,0.2897737420450337,0.2612725495900358,0.2556204373694378,0.30010838482037877,0.40388891011166167,0.40016534605109966,0.39415849128594616,0.0852955002547482,0.21913594871683004,0.282641451304394,1.0,0.18734276251687487,0.17512463688102237,0.22160960622545492,0.1281031828514796,0.42339800080410145,-0.02069486628039305,0.1147137998652506,0.06654505755768354,0.29785316934217987,0.5023186084358096,0.19131960635171688,-0.11774519690432494,0.25413274860505203,0.10428764932226996,0.20406887082850186,0.19911507762467148,0.39333064390290406,0.29057212004903277,0.2289240496191253,0.2560031860051213,0.14502619952175874,0.1352759873482286,0.4784756267924104,0.3963884702860781,0.04038696227448473,0.4345195038637068,0.3166698972920762
Vermis_10,0.12646421162819232,0.16096210950537626,0.41412320976265865,0.41092730500659014,0.4462057797383057,0.11310060468931737,0.45034570309655936,0.1578608665428925,-0.1686300966975254,0.027423542957736913,0.1851198463569072,0.022021998190039287,0.3311316773760783,0.25232310921740797,0.4104658970259908,0.030927128774969104,-0.42461337499034296,0.32330056829712933,0.43833712275466036,0.17743702929059796,0.18046423311802676,-0.0024918976193323405,0.4627778511183788,-0.2600966192239942,0.036013483087652745,0.5816944460920392,0.3914177618431159,0.17738092726598598,-0.4163629479652218,0.24626418523573815,0.26796928422875516,0.3508087413236186,0.17170035609178672,0.3700349079087757,0.1354208679079404,0.15291933411971506,0.27916648652373394,0.06783539029421473,0.2622581126977854,0.05183491424409533,-0.19940552548790028,-0.20268852481607288,0.18734276251687487,1.0,0.31191303418524974,0.5505547995351638,-0.065248141766241,0.2014307347646505,0.2659731499233541,0.25015618357345,0.16131235204713903,0.17363822890305333,-0.026493853369898308,0.11062306408742006,-0.33418803590934154,0.14323650738943164,-0.10301754068312374,-0.0009566274450638881,0.0359265628628208,-0.02545973095526544,-0.036616255735259146,0.12083828425084692,0.2764430538438454,0.27603080622052933,-0.3881159332369576,0.01726337515673327,-0.18881665344073523,-0.08673421430553092,0.20417190525380977,-0.05627732747177565
Thal_VPL_L,0.2810712591578495,0.10426031684343859,0.04128717564951055,0.05909534857929719,0.16046854029346003,0.10504703188656844,0.2517761849456622,-0.09416598221845665,-0.11694992142343263,0.25157954056294124,0.195455666673487,0.07473579368508639,0.04365439108451958,0.16409678219888316,0.10642009599204572,-0.014832633469296648,-0.2355354558720038,0.06357306537897495,0.3116366851613108,-0.10989937960895071,0.37793835596215203,-0.07198270966124509,0.38811768687221965,-0.062372910036637766,-0.022990704085940925,0.10478550594226213,0.23334048237134733,0.3614352172331326,-0.4545064882103275,0.04388577400845934,0.03943089130115513,0.005068387074544095,0.35952800049986083,0.05670022854994495,0.13396534570698868,0.08601724931639004,0.12428146026817538,0.07723933046058605,-0.05316892090178778,-0.06964701972821424,-0.031776738968740885,0.013165364729187693,0.17512463688102237,0.31191303418524974,1.0,0.3838647620474865,0.17193399316729904,0.10284799055387488,0.2618964786576224,0.30541874385552237,0.326189159025697,0.26758340570374334,0.2433718593316985,0.4038245802240839,-0.4555561949246074,0.057642360869596995,-0.032065536962293834,0.19062022974158746,0.12225664367350542,0.006563644545852089,-0.1696936290360424,-0.0018977598978252436,0.3157433817681997,0.34311722304442155,-0.19335281472520904,0.318538495568542,-0.058285050584635414,-0.15981820150724693,0.1859216701629139,-0.051599270278302106
Temporal_Pole_Sup_L,0.18697027166363758,0.007567534729861426,0.2974535431822635,0.3509254688807222,0.053280486489362365,-0.010603839695870665,0.05025880349341355,0.0705340330091784,-0.37636142207622963,0.1782216935748116,0.21106975476578863,0.1798395248802321,0.22764256175042807,0.13758653065538276,0.41468919128389425,-0.16061161140382735,-0.3485783078674759,0.05161391642607653,0.13453305180561836,0.012272538232102968,0.1456511905833358,-0.03780781261815388,0.4401051524533131,-0.09973731910026283,-0.1476689208896421,0.16890363078661338,0.0741413630370993,0.22267525240425678,-0.5829530417864385,0.07201798733924934,0.2573246462051059,0.09403376417815827,0.06218695261959369,0.026916707926400586,0.23462002074945945,-0.03912627842261232,0.3309851168198452,0.04935856077437101,0.1484588633964464,0.032684457812595546,-0.09581084127500981,-0.19095649474301551,0.22160960622545492,0.5505547995351638,0.3838647620474865,1.0,-0.04360436906077166,0.2453743404790781,-0.06610139164885898,0.3889317509743743,0.007710938088553303,0.11612256345377853,0.03031961436486021,0.06075605451056224,-0.5837388977957008,0.29249414532381796,-0.007079718770761987,-0.2852626243836728,-0.12387254817877658,0.007637320382133472,-0.14514274252308232,0.07517493579183605,0.13645424916312904,0.05804788181817053,-0.2958081032906196,0.04997704957446903,-0.19232308000713916,-0.22596914699132697,0.4620373403412949,-0.25409789461506654
Heschl_L,0.11480893088531696,-0.10858777225147498,0.026884763638474106,0.07430244948469387,0.1401554967454017,-0.22648927762549187,0.12492950650163245,0.12539500392312358,0.20322456485894003,0.08774955022686803,-0.06893074478028749,0.03557810083534469,-0.031940379015965144,-0.12769463487734467,0.11539391017673979,0.12840048548853664,0.07296743726064497,0.14424833566970957,0.07853256959757461,0.29235649304018513,0.02702567865164242,-0.01710331467255926,-0.17841733832884374,0.12139844534515333,0.17521628217681062,-0.0016366434459261679,0.17323583153993397,0.49785203427942404,-0.020855930884721544,0.29809958209913945,-0.0730139200278215,0.22925098379765488,0.1348816472247766,0.25279548030786103,-0.10939635819479951,0.08835748758756677,0.030985933570637548,0.02453222430534215,-0.12524287652100935,0.15231424543656838,0.05847696555435287,0.19901192583735686,0.1281031828514796,-0.065248141766241,0.17193399316729904,-0.04360436906077166,1.0,-0.040198428807242115,-0.04500071009343306,0.18361453780733997,0.13760523299142335,0.042871311703639524,0.12620040851879571,0.085760320316292,0.08752514801486257,0.11017756310076902,-0.05300902526768951,0.37700943315100544,0.08560531170213506,-0.06304543194185634,0.10553343785369584,0.08239132184098609,0.3130797489717812,0.11500437468993499,-0.10379638442001275,0.1583366463003409,0.062333431411988965,0.11252604121615264,0.18153131755793284,0.12504288914492567
Pallidum_R,0.003919185685194126,0.027657880345622325,0.16990468324681482,0.044461135383170314,0.08321876264477496,0.08361177160891493,0.41680324280915904,0.10891685845475443,0.045106096778019716,0.3400661874718188,-0.0012400852249923788,0.10216016031025885,0.11912880127675406,0.15946484820469037,0.32383427626273753,-0.022860915537250438,0.05076933497321342,0.1744303281854761,0.06455689153662363,0.31071627882737196,0.3895030557851038,-0.05322851206481013,0.18289326110212958,0.23033949819792288,0.2804234071377023,0.3053983455782817,0.283985648463169,0.05306987781484116,0.17919983693829641,0.2393888455672044,0.2676955309211345,0.2540782844416864,0.2123373286765771,0.2539603343258966,0.13824285788117222,0.3443933339133678,0.4557065440101484,0.48229580631064073,0.2939228552419286,0.08748416286515168,0.03181823157393738,0.3414587623892144,0.42339800080410145,0.2014307347646505,0.10284799055387488,0.2453743404790781,-0.040198428807242115,1.0,-0.13106669585726166,0.301888200119346,0.2183127478035769,0.13571707495942686,0.4962540734250662,0.13332210755391866,0.08098886390568856,0.2851645751351642,0.12781210897380335,0.18171083972673324,-0.0044237700471111,0.22371259780633623,0.4625633548360214,-0.09925528779254421,0.16727316256845154,0.35980638510484875,0.0762367265543684,0.2113542025898107,0.0752527453230729,0.3185199689914455,0.2800376123539268,0.12808549343584852
SN_pc_R,0.182453138757797,0.31641317335919217,-0.010083603735619312,0.05549462765807811,0.2825005117234973,0.3532415516891199,0.2416349251852011,-0.12600122387643103,-0.006475677460449019,0.0905794143320517,0.4249960072370412,-0.02196010174775085,0.1219557127068064,0.3943871100135501,-0.02095062937781732,0.3553144650728473,-0.24355753598977228,0.30330610714619477,0.409084109729607,-0.17118036422657126,0.334851675984545,0.025109306412878618,0.2153973087913006,-0.29483210988956504,-0.008392679346567693,0.31919395530650435,0.3305964363567898,0.009673874872374972,-0.12454787224000345,-0.019435054562824162,-0.02109752329350943,-0.01091457639544187,0.2395596775126101,-0.02722423348006643,-0.21073820763443787,0.1712308862912503,0.014405403412287103,-0.1462013150668692,0.11671700561380524,0.04651958235303984,-0.10908014093098248,-0.252198748301092,-0.02069486628039305,0.2659731499233541,0.2618964786576224,-0.06610139164885898,-0.04500071009343306,-0.13106669585726166,1.0,-0.07946878665982754,0.32398379480275363,0.19069875399521652,0.008659725016107922,0.21709789779381433,0.04128757404919628,-0.3748135193576326,-0.013688526331958412,0.15369818996531603,0.2753382913084031,-0.32068947043917356,-0.29112286202789267,0.24268367372905325,0.21024516189821624,0.28469988672759655,-0.1208957904648477,0.13418618033452454,-0.12815205341627262,0.1657259323222504,0.05935394340263466,0.15345321255415176
Temporal_Sup_L,0.023796805137362327,-0.1544160754327326,0.18426567416557366,0.24234195637551217,0.06336236890046915,0.04980313830204078,0.1468150452175489,0.1383544507853873,-0.015982068951137574,0.10574714788736528,0.08348885538136688,0.15826132171700363,0.14633437424788742,-0.07373669348191135,0.2734523690697431,0.18257187570298752,-0.2369268105267584,0.10510758617285819,0.041958243115955925,0.1423226923102048,0.2571448405044157,-0.10068578712438929,0.11246271719850102,-0.12240548271214034,0.11411477563346029,0.15919406272135575,0.1584876918841391,0.18766804801680512,0.006132591577124766,0.4917054191494211,0.06803070137949609,0.44859571645742813,0.007840865784589689,0.39351357586003,0.024393065322372974,-0.09998100353422786,0.17490737161173506,0.033030582475438525,0.1856750011087636,-0.023211268847232427,-0.21084566310906164,0.16079637932147814,0.1147137998652506,0.25015618357345,0.30541874385552237,0.3889317509743743,0.18361453780733997,0.301888200119346,-0.07946878665982754,1.0,0.0053726330580746665,-0.001770421208899435,0.12896260839128404,0.5418485704304039,0.01157627678870598,0.33930679404278313,-0.015965953481294263,0.12089144170034088,0.13777097117743403,-0.1266056763174001,0.18286845342811067,0.1953367627702248,0.20157659372781633,0.3564723769083034,0.05332350499766047,0.23456867325499065,-0.12565179266977372,0.09206630169971332,0.15703397488778062,0.2003556006989078
