,Occipital_Mid_L,Thal_MDm_L,Thal_MGN_R,Cerebellum_6_L,SupraMarginal_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_PuM_R,Frontal_Sup_2_L,Temporal_Pole_Sup_L,Cerebellum_9_R,Thal_MDl_R,Cingulate_Post_R,Putamen_R,Heschl_L,Thal_PuM_L,Thal_MDl_L,Rolandic_Oper_L,ACC_pre_R,Vermis_9,Cuneus_R,Caudate_R,Cerebellum_8_L,Cerebellum_10_R,ACC_sup_R,Hippocampus_L,Vermis_10,Pallidum_L,Parietal_Inf_L,Postcentral_L,Pallidum_R,Fusiform_R,Frontal_Inf_Orb_2_R,Cerebellum_9_L,N_Acc_R,SN_pc_R,Angular_R,ParaHippocampal_R,Thal_VL_L,Thal_VPL_R,ACC_sub_L,Postcentral_R,Precentral_L,Thal_LP_R,Frontal_Sup_Medial_R,Raphe_M,N_Acc_L,Caudate_L,Cerebellum_6_R,Cerebellum_4_5_L,SN_pr_L,Parietal_Inf_R,Frontal_Med_Orb_L,Vermis_3
ACC_sup_R,0.2692326500145367,0.10122252407336836,-0.063325662773071,0.41735924715712014,0.4259216809322792,0.1338639814258097,0.22601813715973693,0.4972511926139617,0.4783785903132654,0.6477811460065498,0.5427725962667556,0.28481958091623594,0.3222993514747715,0.43049106047660946,0.2685370158325608,0.6262869310915365,0.3339607714392989,-0.31135917156180143,0.5895467434804174,0.6204101707739181,0.1895549710599492,0.2630526775054358,0.5427164777893722,0.419875157045574,0.2477279773488329,1.0,0.646513471269361,0.5278025129299116,0.27868374787501454,0.18610428403248758,0.20436617696906864,0.28754774711172987,0.13183936554225303,0.014414175082831394,0.4707459991273601,0.5357491696510515,0.5330301617547005,-0.005099461683279743,0.28343858878596134,0.2832311895351656,0.5800901663866345,-0.061173615941753946,0.2677443736091425,0.297875292848704,-0.003329209508418299,0.4256434984238243,0.29330853482460345,0.1975141784202406,0.6377092596792979,0.34617667858925244,0.6870299544064129,0.5318753181715624,0.2397849741423028,-0.2933228578589401,0.6176322157928984
Hippocampus_L,0.23195820937295164,0.34465534060378594,0.15309820083540063,0.3343635855158618,0.5964543474744728,0.07572492141115233,0.5223599767422781,0.34504126501717985,0.6466699063950512,0.8629313875802084,0.3439248566271221,0.47303059945904513,0.3992118797683631,0.5961556313627988,0.34992192470996,0.4979369874825973,0.4825603918031429,-0.08835928174667498,0.7927351315107811,0.4402320607733839,0.17998841930671,0.3855924648142122,0.7050437963999401,0.31479764050719433,0.3000838233235428,0.646513471269361,1.0,0.4854388572295863,0.4292036307647006,0.44351813485024444,0.5405298747166825,0.49604699047176454,0.3806392225854447,0.2551180525075537,0.3182244478741066,0.48296196427945853,0.6911608866827731,0.12052931673709068,0.6887860448941513,0.5468502541128795,0.7731174884428214,-0.003476190887713636,0.40231482554870684,0.6711081903718363,0.19342141169116062,0.5211966341664948,0.5193854154240048,0.41204708760915065,0.667760168608654,0.4218159178191575,0.7866329602612722,0.5219548628938621,0.2826826340982954,-0.11120180704750447,0.689240985822343
Vermis_10,0.2685663096177435,0.11903538258782488,-0.20949970637260215,0.7294319670637113,0.3442608229898825,0.041503732706295114,-0.08919080249716804,0.3577516865306925,0.3013698272271109,0.39383529378578164,0.7330639640375297,0.6392069963673089,0.16336818939118808,0.11236413223619102,-0.059205177764458536,0.6606691642606438,0.09868974986395689,-0.43382097219691806,0.45536117680497284,0.662350824673155,0.48651039184512646,-0.07383466860731619,0.35217630824509577,0.7114612559660037,0.3880248300303823,0.5278025129299116,0.4854388572295863,1.0,0.11577781193769388,-0.15270252521616887,-0.1826119738360514,-0.013664465113781565,0.11637946960853103,-0.32405715549507946,0.6373312209294686,0.44483180791608473,0.5262168877930609,-0.44606198946763703,-0.04190007629753945,0.1264256128757977,0.6697583961889549,-0.06078365229303068,-0.124649692447229,0.0019314534122328764,-0.2626969665963389,0.21305814213302335,0.4306975544190094,0.09923611504097027,0.4834764659022847,0.6061489588156501,0.6070348909911459,0.5215319197286521,-0.14241073735943732,-0.1071039360421075,0.40296463116583386
Pallidum_L,0.19158124567505824,0.22902751504379681,-0.13968184784400078,0.050855556995174515,0.19693263293392987,0.09516291503122423,0.3370640706653575,0.3511555753063183,0.4158755802723312,0.4463971142338749,-0.06622300342917246,0.12125132500771747,0.4365272743215764,0.4482658197171622,0.31503857405902336,0.15117608924902018,0.41744835368003547,-0.15175070701040083,0.38800435523664384,0.12663232050729353,0.10643798547455098,0.30344489359569615,0.6197765997698648,0.0010904597798193972,0.18480881281344394,0.27868374787501454,0.4292036307647006,0.11577781193769388,1.0,0.24507199647983532,0.27885899574276685,0.4063554052152299,0.11762969773224487,0.22478673872063515,-0.028889702388915854,0.5893283615779469,0.4793133048293335,0.15880423365289595,0.44387901226171883,0.5267385204477338,0.35719984732205595,-0.1606006527475491,0.22447922068970358,0.3846358686725527,0.17472335086549726,0.17902054728319342,0.3208325344411535,0.3265602722174082,0.6018221588814133,0.2180412906423689,0.32191472044046054,0.2691127469445297,0.22474461628168751,-0.028943488173433302,0.21954839197190665
Parietal_Inf_L,0.06422692735772283,0.16719903001785621,0.2643539328663367,-0.30956939511843745,0.4707919881211407,0.1720604153507579,0.7682565311780273,-0.03920434125961866,0.4393923053898503,0.4561516345169268,-0.31939265767939,-0.057270535662381786,0.27990649003348184,0.2507853914984676,0.45838817597350673,-0.12010374012463702,0.4684530419713464,0.2358820112731852,0.4958375252238925,-0.14025572336922282,-0.2771488819490233,0.6383958276590554,0.35296182636894247,-0.18617025618237304,0.18487362402903493,0.18610428403248758,0.44351813485024444,-0.15270252521616887,0.24507199647983532,1.0,0.928235192564466,0.4308038317728857,0.3660696092094712,0.49522431459660005,-0.14420782535019708,0.10974230030316398,0.27759196754450177,0.3367585868804917,0.599916668596919,0.3652401765400452,0.24348356438707236,0.09286524260445937,0.371212454692346,0.8369199723709224,0.27969124514204513,0.4912017578725036,0.21762051844058392,0.235693249037107,0.24614791161975086,0.07364194403845001,0.24180904709782466,0.14731941699312304,0.27176057300850187,0.06258283645070108,0.32807042104835826
Postcentral_L,-0.05399795989241304,0.15981677181025353,0.3931724496949445,-0.35794388900544405,0.4014985297033541,0.1740137300734791,0.8405787054748819,0.0015666111284764043,0.4948428464289038,0.5623407720663607,-0.3335846267761619,-0.039029817637189025,0.39750204708606746,0.4137572076016687,0.5491919419203681,-0.09616969593632678,0.5647749526842261,0.3135329029273229,0.5390626999141495,-0.1165896768442698,-0.29936637239318836,0.6234977783358683,0.40113096695122424,-0.2661871650925216,0.23339462463208674,0.20436617696906864,0.5405298747166825,-0.1826119738360514,0.27885899574276685,0.928235192564466,1.0,0.5828730564870369,0.44522313036824807,0.6127117770423289,-0.19650737580963373,0.13922572796733446,0.3429410895742764,0.4708888142569688,0.7274950796387969,0.451503735004913,0.3190462805573164,0.07345691748170677,0.5154550103918663,0.9215288517354109,0.348425292415546,0.5362778425062664,0.2048612219848112,0.25030211298684724,0.31336519217123837,0.08511538553647478,0.2784339463381918,0.17685517554224478,0.3685595774440515,0.01570000254600528,0.4419462917206052
Pallidum_R,-0.12177373033906383,0.40771297880408996,0.3247212363374307,-0.2520553848814527,-0.0016202928298768547,0.18151334653134504,0.6787656421910727,0.2747993569317879,0.36350952866248004,0.5494528209659821,-0.2183517392503373,0.09802057596091128,0.5268235651114348,0.5694320569397315,0.5524323406462132,-0.0014102026905798285,0.5036106988652106,0.19334954681186692,0.4679093167262001,0.07616804457048357,-0.06731685539067561,0.3471047914625904,0.5474771625656643,-0.15127952883528595,0.46614064706783265,0.28754774711172987,0.49604699047176454,-0.013664465113781565,0.4063554052152299,0.4308038317728857,0.5828730564870369,1.0,0.5547577161884184,0.6680935578445127,-0.02846642301048625,0.16960230587773942,0.46238652996307095,0.37222077679162174,0.7537757297657383,0.5581589011363313,0.4347476300976947,-0.01160284254028045,0.4523166184286089,0.6755330863213758,0.467947962130898,0.5304509585805581,0.08455154835404965,0.4162671068027281,0.3084821258884879,0.26900305167966115,0.3119172963793676,0.1425256958648203,0.35138335601843584,-0.20507301292776328,0.42606624685228206
Fusiform_R,-0.22760034800298634,0.15257532294057194,0.514782379145332,-0.2972605955370677,-0.09355389398517061,0.38658396375008514,0.5356432852363529,0.022746312696906437,0.17790116125046043,0.38098219865414296,-0.2096677344724611,0.15177790145984646,0.6141540713027256,0.4106153256727358,0.6290396125166667,-0.12847280165348451,0.3436086300290095,0.3738311216881121,0.294585738782213,-0.10486199322506744,-0.10568502296338737,0.32289770448091576,0.16407021282806133,-0.17595372405330356,0.5078755808521519,0.13183936554225303,0.3806392225854447,0.11637946960853103,0.11762969773224487,0.3660696092094712,0.44522313036824807,0.5547577161884184,1.0,0.5882844815190286,-0.08408650151971918,-0.04738342102614106,0.2710888873217356,0.31254617315768884,0.5986766826957594,0.44434405899435614,0.4334966159102424,-0.16141532371023617,0.28517385702628206,0.6099097939519358,0.5120071780582404,0.5054584307680513,-0.11065211077678105,0.23479778945623153,0.05314464607262008,0.5608509500623382,0.2581638693806908,0.012152116508871585,0.24161789045219909,-0.22231155817745285,0.34116835444211774
Frontal_Inf_Orb_2_R,-0.34279531386654793,0.04715236911710041,0.4766756236660067,-0.6646280341247763,-0.15925474389539335,0.23641594116842884,0.620773661247479,0.11405754559184686,0.25521785424248256,0.3855344853664275,-0.5228114334018459,-0.10974728537356669,0.5041344294947572,0.4428958459252866,0.7741103967635286,-0.3114868877392514,0.41159203389079385,0.41603780895058534,0.18788720151304875,-0.26545623138001767,-0.41387746366144235,0.46988827542522327,0.2316049546636608,-0.5527558012632536,0.35946766234406113,0.014414175082831394,0.2551180525075537,-0.32405715549507946,0.22478673872063515,0.49522431459660005,0.6127117770423289,0.6680935578445127,0.5882844815190286,1.0,-0.4043704651474933,0.06081165408345222,0.14128741036064105,0.6228289114132177,0.6191672433216304,0.3504574562299746,0.16821379630676803,0.10375244257828334,0.4316940547393016,0.6601354216680524,0.5211516072532489,0.5415214749807044,-0.1347550816955461,0.1907541360028396,0.09493705558110264,0.030778815420934785,-0.02155420554011289,-0.053119835550821816,0.4129467688566268,-0.2560649800726456,0.24788928343744127
Cerebellum_9_L,0.36996408020006016,0.18805249581288994,-0.39665234191532456,0.7571595156824398,0.29274195039040957,-0.03680651631790583,-0.13751655014138142,0.13195593444034492,0.14368291054690038,0.212850629760643,0.6644498084599074,0.4429372620718427,-0.12265948927409474,0.07140894663480249,-0.27770983013609213,0.6606716407209662,0.0710883869158999,-0.3637828969308415,0.42435151530202925,0.5947235868092018,0.41658346711525374,-0.2704790924853485,0.3289117232584154,0.797049607352103,0.12028813677526201,0.4707459991273601,0.3182244478741066,0.6373312209294686,-0.028889702388915854,-0.14420782535019708,-0.19650737580963373,-0.02846642301048625,-0.08408650151971918,-0.4043704651474933,1.0,0.23928514711789042,0.37742277925160694,-0.43517913718937457,-0.03994594252989208,0.045337945327225425,0.4972784444187932,-0.09636295777952701,-0.02336617282334095,-0.10053456756334102,-0.2715551764034989,0.04641036758984849,0.1976740204872019,0.06733547172344476,0.344683065258857,0.47629122191588597,0.5157712364790968,0.4256623146921473,-0.0812583552696933,0.028507937776965617,0.3524448135766935
N_Acc_R,0.29507132262075547,-0.15775500135599563,-0.2807426281770411,0.31768384156612495,0.42743804324692747,0.02906142634986796,0.053930921688751375,0.5322891491949174,0.5007426593442865,0.5856374580306126,0.2950579973246044,0.3722035995577784,0.38587069726565665,0.42590693966168375,0.13589547296709753,0.4934853299119183,0.3734039606062555,-0.5513926183511199,0.37758929517645695,0.5604105679422958,0.10147404064859204,0.10650166094698771,0.6101031188788861,0.2830548604414391,0.26970659918579964,0.5357491696510515,0.48296196427945853,0.44483180791608473,0.5893283615779469,0.10974230030316398,0.13922572796733446,0.16960230587773942,-0.04738342102614106,0.06081165408345222,0.23928514711789042,1.0,0.5384724451702236,-0.13269134407271818,0.22250330458044718,0.16028638757949598,0.5688415144772226,0.008022233346516755,-0.02411963534245879,0.19342653974992777,-0.20721492443351647,0.32615598076408414,0.35341601171567094,-0.0200340006121951,0.8155616979167631,0.22153450056160195,0.3911107677326038,0.6405373903859589,-0.03601369025603437,-0.25074250424473543,0.33950482326877496
SN_pc_R,0.21777120119664792,0.2216016402052703,0.002956408549638626,0.3674773500104912,0.4601005325929549,0.14164785060065332,0.3196438892574645,0.41723263054496285,0.6159554567506696,0.7173495016724222,0.31163486130046386,0.5044461492597188,0.40487153680159554,0.4973123058338473,0.2688171405562233,0.4717855636347626,0.37142172997170747,-0.25509282467369565,0.6235286999739944,0.49335407878142395,0.1923705883585967,0.19974663995207162,0.7064433958174756,0.3623459583601886,0.4038622019880976,0.5330301617547005,0.6911608866827731,0.5262168877930609,0.4793133048293335,0.27759196754450177,0.3429410895742764,0.46238652996307095,0.2710888873217356,0.14128741036064105,0.37742277925160694,0.5384724451702236,1.0,-0.10534039546367881,0.512832915078793,0.41487464777165195,0.6957721522650013,-0.11265290544447028,0.1219982211996665,0.46791413944651167,0.09152434700210134,0.4906268533091245,0.3978514683145456,0.2955970116295985,0.7106140579331145,0.4957367314624922,0.6222781046565043,0.5254707420486223,0.06154252098081189,-0.2675933052510436,0.4765013430651087
Angular_R,-0.19809187734634878,-0.018054839870267392,0.4275825628664293,-0.613276322773372,-0.26746731286287734,0.30397808081482125,0.5846839126558075,-0.11276143199476697,0.1324719563265591,0.1723668055584311,-0.4377480506740023,-0.46943481064356385,0.22193615211282156,0.42041095222219294,0.68012890700469,-0.3165713434627332,0.45943520658969683,0.6251645196441213,0.07340645962539671,-0.4492018305595271,-0.38271836443476354,0.649081207118308,-0.05833828103923253,-0.6236739391211187,-0.004876625542328605,-0.005099461683279743,0.12052931673709068,-0.44606198946763703,0.15880423365289595,0.3367585868804917,0.4708888142569688,0.37222077679162174,0.31254617315768884,0.6228289114132177,-0.43517913718937457,-0.13269134407271818,-0.10534039546367881,1.0,0.4144922961409263,0.30071432173478874,-0.13027740511601382,-0.15067605239674173,0.7886657519202671,0.501146915581235,0.5018066471941103,0.182807365408192,-0.19544817999887637,0.12619693990724984,0.000969718938599968,-0.21243354998914646,0.0283044328414294,-0.13478559651530744,0.8334431921552076,-0.005274719350545423,0.3057443146635335
ParaHippocampal_R,0.08919979971979042,0.29901087193013365,0.385443416946363,-0.15175933929468516,0.3233884744627084,0.1545076407358614,0.7479802838356006,0.11526603661380862,0.5233863113532974,0.7027481456674725,-0.20981376973519306,0.1710156765487888,0.5300354095591011,0.6658446182391755,0.5008357881264305,0.10328118871723509,0.5457082301238547,0.2235742961914114,0.602695175830846,0.013097674311215841,-0.12742550134791905,0.45966211163374177,0.5898379245757679,-0.16514367499817337,0.22914104049642817,0.28343858878596134,0.6887860448941513,-0.04190007629753945,0.44387901226171883,0.599916668596919,0.7274950796387969,0.7537757297657383,0.5986766826957594,0.6191672433216304,-0.03994594252989208,0.22250330458044718,0.512832915078793,0.4144922961409263,1.0,0.5584877403545073,0.5190503764257902,-0.029859630687895405,0.49801520516374215,0.8188368558705484,0.4853554295577849,0.5135116322070471,0.19207796794831353,0.35652563541422017,0.4085085111879258,0.2845231311218865,0.47060626667743305,0.2637491489580182,0.39337488665829634,-0.12246227781835967,0.5210285285319473
Thal_VL_L,-0.018526233374556753,0.6133960640067743,0.12291059205434614,-0.012148885802231123,0.08465936983494197,0.2050306511929591,0.5630488388583058,0.22773986063517956,0.5095189210609139,0.45590411098306133,-0.07088801178109175,0.02512911938288002,0.2981411711739268,0.4056899599127411,0.4469432819093161,0.012869762519261708,0.5610313193254823,0.444103127259537,0.43460335176560816,0.036941981493215634,0.07925368457730422,0.39776275072399164,0.4710146709320603,-0.019938811126639658,0.308816371177611,0.2832311895351656,0.5468502541128795,0.1264256128757977,0.5267385204477338,0.3652401765400452,0.451503735004913,0.5581589011363313,0.44434405899435614,0.3504574562299746,0.045337945327225425,0.16028638757949598,0.41487464777165195,0.30071432173478874,0.5584877403545073,1.0,0.4347351445039022,-0.2508391823055389,0.494384681180132,0.5897661279139623,0.4763434672007317,0.26580989630155605,0.24068968214832817,0.4778347255455539,0.4179678623889906,0.3646230111749631,0.4357184783113727,0.13339614096678123,0.4043805221411501,0.042533088546720665,0.28187585642430835
Thal_VPL_R,0.19940968531623582,0.20020463983353934,0.010316945040205992,0.43935368059363794,0.4324466286750631,0.1170265983439799,0.3184108012515717,0.38280600912900464,0.5412434714925343,0.7334940351063878,0.4714008468046983,0.6141794281235284,0.4882125311418084,0.5223061397447809,0.2538371542387749,0.6086425614483573,0.4683990649140473,-0.22256633534105633,0.679088613257255,0.5976470730788672,0.20989527743201133,0.08351122235339767,0.611294956751463,0.49382871419645097,0.4653174143906871,0.5800901663866345,0.7731174884428214,0.6697583961889549,0.35719984732205595,0.24348356438707236,0.3190462805573164,0.4347476300976947,0.4334966159102424,0.16821379630676803,0.4972784444187932,0.5688415144772226,0.6957721522650013,-0.13027740511601382,0.5190503764257902,0.4347351445039022,1.0,-0.10820099424933609,0.20788988023408697,0.48331600640403666,0.06724820671821405,0.5180505474355405,0.36922307298817225,0.20404458569638356,0.6552563651209701,0.6083090599770592,0.679505835181134,0.6389988273401841,0.09061720139268445,-0.17633766310050836,0.6163074316386956
ACC_sub_L,-0.013724151397740943,0.016917120384703024,0.0543695902259389,-0.057932176695177584,0.130471138358296,-0.2560588128674367,0.024017133151815126,0.07387668340010585,-0.1517482176089408,0.025286016512048162,-0.11378379602191138,-0.023133252972977244,-0.11748457227965804,-0.17691421868887738,-0.03566089542762154,-0.08857111228623585,-0.1681159375595508,-0.13099100779573425,0.08013648660982371,0.008565854946991042,0.14478699532525396,-0.05094414365724982,0.08021872457605775,-0.023489369373642745,0.013638655861075252,-0.061173615941753946,-0.003476190887713636,-0.06078365229303068,-0.1606006527475491,0.09286524260445937,0.07345691748170677,-0.01160284254028045,-0.16141532371023617,0.10375244257828334,-0.09636295777952701,0.008022233346516755,-0.11265290544447028,-0.15067605239674173,-0.029859630687895405,-0.2508391823055389,-0.10820099424933609,1.0,-0.1529597899052012,0.004270309726363066,-0.11185396537878427,0.04300991119718456,0.21628118551373743,0.13065856393090922,-0.17233965182825792,-0.19538861625804407,-0.1191422264493437,-0.166302627095128,-0.20124070963638402,0.006307098979814409,0.019128719467667137
Postcentral_R,-0.000425971844739275,0.2406608517699263,0.25542838956637115,-0.20820589309566276,-0.0995967293041379,0.24004658301615994,0.6871856093750486,-0.06036109245241374,0.2442365043072938,0.3725365517156735,-0.0724962884110909,-0.312359059735616,0.17630708165097894,0.4911764289135421,0.5596238101699781,0.03982042144486205,0.571979253393647,0.5250091325479385,0.45349657529245135,-0.11202760231940412,-0.10193182782263426,0.579645243946722,0.20760045523115392,-0.22865440264499276,0.066175590418858,0.2677443736091425,0.40231482554870684,-0.124649692447229,0.22447922068970358,0.371212454692346,0.5154550103918663,0.4523166184286089,0.28517385702628206,0.4316940547393016,-0.02336617282334095,-0.02411963534245879,0.1219982211996665,0.7886657519202671,0.49801520516374215,0.494384681180132,0.20788988023408697,-0.1529597899052012,1.0,0.6134218676627167,0.44010588799569533,0.23058469066813844,0.026776245646882923,0.3728576419583003,0.21651211879491825,0.013795802920535455,0.42741840009460885,0.06916447738042765,0.9380049951920741,0.09963382484363786,0.6162875250994064
Precentral_L,-0.02417374524757494,0.24351079862329084,0.4197254562841253,-0.2602734885406701,0.32470969048287535,0.23523345379528388,0.904443612830522,0.03191933562690822,0.5501283113806219,0.6711049212117274,-0.2594689936246576,0.07307019932220649,0.4882080371944778,0.5284457902895189,0.6536714155859112,-0.00034466008620530916,0.6294129293250864,0.3471839491574064,0.6490615125421069,-0.0852519856418515,-0.1772003371164409,0.6788631992507489,0.4954361458896112,-0.20302621913678878,0.35721304664997533,0.297875292848704,0.6711081903718363,0.0019314534122328764,0.3846358686725527,0.8369199723709224,0.9215288517354109,0.6755330863213758,0.6099097939519358,0.6601354216680524,-0.10053456756334102,0.19342653974992777,0.46791413944651167,0.501146915581235,0.8188368558705484,0.5897661279139623,0.48331600640403666,0.004270309726363066,0.6134218676627167,1.0,0.4588019429244469,0.5578601590056756,0.22577109286565278,0.3775575201931953,0.39038387424207494,0.31148591638954753,0.44933973862631094,0.2333490492798421,0.4990239142101912,-0.018771935473567678,0.5708265166279396
Thal_LP_R,-0.19882961043346978,0.32331255759579397,0.3970647892983311,-0.4317214630992284,-0.2779183467788557,0.21037138751591994,0.5300591052116129,0.02594446125145385,0.06029606826492756,0.16797032583647784,-0.3537884402230254,-0.2053560555611391,0.321235861200836,0.35793936509591495,0.5302619675903247,-0.3038937231318731,0.3341317270039628,0.5101645725250231,0.17060143277348616,-0.2664181967508797,-0.12191928957851478,0.35469808647329404,0.14337306760775248,-0.3576716021028071,0.23417581840124413,-0.003329209508418299,0.19342141169116062,-0.2626969665963389,0.17472335086549726,0.27969124514204513,0.348425292415546,0.467947962130898,0.5120071780582404,0.5211516072532489,-0.2715551764034989,-0.20721492443351647,0.09152434700210134,0.5018066471941103,0.4853554295577849,0.4763434672007317,0.06724820671821405,-0.11185396537878427,0.44010588799569533,0.4588019429244469,1.0,0.20629755784985523,-0.11266650610877213,0.3507532286862018,-0.05676996141023947,0.11770243640533087,0.1355514111257331,-0.20296945187972368,0.42214846922383265,-0.16639979585120304,0.20315558783224116
Frontal_Sup_Medial_R,-0.05781855897186659,0.02646863250717481,0.27036862752350244,-0.16427678395292145,0.26088110334344095,0.2092026105918276,0.40189256843845733,0.45997229037306103,0.42815560500987376,0.6689824850322457,0.11483761131345031,0.19173642599791582,0.5617087374019197,0.4765448618571327,0.543818909809931,0.16520360883400997,0.35995938801758515,-0.07268510185870605,0.43663720011650026,0.3860523717400024,-0.15567093791673622,0.33066901731771886,0.43957578126713204,0.01854081400439025,0.4893020466067809,0.4256434984238243,0.5211966341664948,0.21305814213302335,0.17902054728319342,0.4912017578725036,0.5362778425062664,0.5304509585805581,0.5054584307680513,0.5415214749807044,0.04641036758984849,0.32615598076408414,0.4906268533091245,0.182807365408192,0.5135116322070471,0.26580989630155605,0.5180505474355405,0.04300991119718456,0.23058469066813844,0.5578601590056756,0.20629755784985523,1.0,0.1251943951178901,0.11258125509405453,0.4373289857015938,0.1692347875095606,0.344276796840441,0.33402154870022116,0.17031745941552134,-0.4617894231038973,0.46223348710069345
Raphe_M,0.2507529565037974,0.33927712303450475,-0.19037250166963857,0.36993409128278604,0.4802535003117881,-0.1110396662247456,0.23945457123586672,0.17872375251977016,0.27542723413719955,0.31213705865052616,0.32609702441025684,0.32363691667405226,0.11361220089534646,0.1517289136143561,-0.09584040894345548,0.2876808157348536,0.2432348238142311,-0.2663766515750116,0.46742174269849607,0.31891643748991216,0.32542646685826593,0.149991033672237,0.45358261009071865,0.2936558810295547,0.08693438673534089,0.29330853482460345,0.5193854154240048,0.4306975544190094,0.3208325344411535,0.21762051844058392,0.2048612219848112,0.08455154835404965,-0.11065211077678105,-0.1347550816955461,0.1976740204872019,0.35341601171567094,0.3978514683145456,-0.19544817999887637,0.19207796794831353,0.24068968214832817,0.36922307298817225,0.21628118551373743,0.026776245646882923,0.22577109286565278,-0.11266650610877213,0.1251943951178901,1.0,0.2879067426388959,0.3615744433760761,0.11549109971533128,0.49146770655302136,0.26305431964249654,-0.0601419396404527,0.1428393379219705,0.3047722661348986
N_Acc_L,0.05855486902534532,0.6830121615758136,0.0368546013759237,0.09958157857038478,0.06091478675412749,-0.02670603564283724,0.44155641233618864,0.15761755241122163,-0.01371566147047073,0.3301098497421078,-0.019614117867200704,-0.05242481175787609,0.09498454310976216,0.1668203986161211,0.25714534814310386,0.023585452684476187,0.054129453503019447,0.13955806465268972,0.5284593682292236,0.0666898968372782,0.4479313900872667,0.30707292818530746,0.5125639625521534,0.0941722822316602,0.1632303762231744,0.1975141784202406,0.41204708760915065,0.09923611504097027,0.3265602722174082,0.235693249037107,0.25030211298684724,0.4162671068027281,0.23479778945623153,0.1907541360028396,0.06733547172344476,-0.0200340006121951,0.2955970116295985,0.12619693990724984,0.35652563541422017,0.4778347255455539,0.20404458569638356,0.13065856393090922,0.3728576419583003,0.3775575201931953,0.3507532286862018,0.11258125509405453,0.2879067426388959,1.0,0.08587500932865245,0.1959031629317253,0.437876521943009,-0.23057007633818935,0.3516256798393539,0.15972320574548723,0.349955708591003
Caudate_L,0.2355338153674457,-0.0051984262853716065,-0.18082948162682191,0.39535597456063554,0.5160270814661497,0.10311691934644125,0.2317638875443155,0.5033571301726898,0.7576329376773762,0.7525273740465511,0.3490270983009465,0.42334838941472425,0.35098770564357173,0.5531157556248673,0.21018636806697646,0.5952468534615223,0.5180422582680799,-0.3709038210071433,0.5436757466097816,0.5837606387515376,0.03432461659634409,0.27633658333911904,0.6745397766733344,0.30450112968177234,0.24906400999820102,0.6377092596792979,0.667760168608654,0.4834764659022847,0.6018221588814133,0.24614791161975086,0.31336519217123837,0.3084821258884879,0.05314464607262008,0.09493705558110264,0.344683065258857,0.8155616979167631,0.7106140579331145,0.000969718938599968,0.4085085111879258,0.4179678623889906,0.6552563651209701,-0.17233965182825792,0.21651211879491825,0.39038387424207494,-0.05676996141023947,0.4373289857015938,0.3615744433760761,0.08587500932865245,1.0,0.30954487984114465,0.6201946322579228,0.7233696341348135,0.16887539149942393,-0.23664783831825664,0.47654149150615877
Cerebellum_6_R,0.0988971487603234,0.16427251412289934,0.06450037255354073,0.3991854433829916,0.14528937508547268,0.2989084337963385,0.20339020166645239,0.05179032669170839,0.23493622970040048,0.3268689552869004,0.2469193579889503,0.4663055784436453,0.3454101162764104,0.1863532482350872,0.21330597638951945,0.3799077896816252,0.21752622917409484,-0.04942517539563256,0.5020449045883838,0.2602902066041027,0.2988947279369572,-0.007398161579475105,0.36474164910418055,0.4481615176299841,0.46928051414329974,0.34617667858925244,0.4218159178191575,0.6061489588156501,0.2180412906423689,0.07364194403845001,0.08511538553647478,0.26900305167966115,0.5608509500623382,0.030778815420934785,0.47629122191588597,0.22153450056160195,0.4957367314624922,-0.21243354998914646,0.2845231311218865,0.3646230111749631,0.6083090599770592,-0.19538861625804407,0.013795802920535455,0.31148591638954753,0.11770243640533087,0.1692347875095606,0.11549109971533128,0.1959031629317253,0.30954487984114465,1.0,0.4829187443663367,0.2884392546720706,-0.033418338943372705,-0.03502146315885532,0.37839105572655984
Cerebellum_4_5_L,0.30585467601661537,0.340767802694226,-0.002828235271980423,0.5515347454686096,0.4548202973457599,0.053202891525197624,0.4048218541585095,0.3186177338193375,0.45419303174508147,0.6895091276445093,0.5281919424725077,0.36555126298765334,0.2616250210351025,0.47878579213197625,0.21248505056875763,0.6418059908352776,0.3973843958751691,-0.17623315667109052,0.8009537204470925,0.5363429421266119,0.35258196975891415,0.36144702135292994,0.6035874402875615,0.4650382438642011,0.19781257120128884,0.6870299544064129,0.7866329602612722,0.6070348909911459,0.32191472044046054,0.24180904709782466,0.2784339463381918,0.3119172963793676,0.2581638693806908,-0.02155420554011289,0.5157712364790968,0.3911107677326038,0.6222781046565043,0.0283044328414294,0.47060626667743305,0.4357184783113727,0.679505835181134,-0.1191422264493437,0.42741840009460885,0.44933973862631094,0.1355514111257331,0.344276796840441,0.49146770655302136,0.437876521943009,0.6201946322579228,0.4829187443663367,1.0,0.487118264460114,0.3712725655211271,-0.08851754943221898,0.7777678380801621
