,SN_pc_L,Thal_MGN_L,Frontal_Med_Orb_L,Cerebellum_6_R,Parietal_Sup_R,Thal_PuA_L,Caudate_R,Thal_PuI_R,Red_N_L,Frontal_Inf_Oper_R,Cingulate_Mid_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Pallidum_R,ACC_sub_L,Thal_LGN_L,Lingual_R,Thal_PuL_L,Thal_VA_L,Cuneus_R,OFClat_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,Vermis_10,N_Acc_R,Putamen_L,Temporal_Pole_Sup_L,Heschl_R,Cerebellum_3_L,ACC_sup_L,SupraMarginal_R,Thal_LP_R,SN_pr_L,Frontal_Med_Orb_R,Thal_AV_L,OFCant_L,Red_N_R,Thal_AV_R,Thal_VL_R,VTA_L,Rectus_L,Cerebellum_8_R,Thal_MDl_R,Calcarine_L,Thal_IL_L,Vermis_7,Vermis_4_5,Thal_LP_L,Pallidum_L,Rectus_R,Insula_L,Temporal_Inf_L,Putamen_R,Cingulate_Post_L,OFCmed_R,Cerebellum_4_5_R,Temporal_Pole_Sup_R,Thal_MDm_R,Angular_L,Thal_VA_R,Vermis_1_2,Hippocampus_L,Temporal_Sup_R,OFCpost_L,Vermis_6,OFCant_R,Precentral_R,ACC_pre_L,Thal_LGN_R,Hippocampus_R,Precuneus_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Precuneus_L,Rolandic_Oper_R,Thal_VPL_R,Fusiform_R,Postcentral_R,Vermis_9,Cerebellum_6_L,Occipital_Inf_L,Olfactory_R,Temporal_Pole_Mid_R,Thal_MDl_L,Cerebellum_7b_R,Occipital_Mid_R,SupraMarginal_L,OFCpost_R,SN_pr_R,ACC_pre_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Cerebellum_7b_L,Raphe_M,ParaHippocampal_L,Paracentral_Lobule_L,Lingual_L,Thal_VL_L
Rectus_R,0.03174045531807534,0.09551328170116333,-0.08220464705573842,0.06158945516617325,0.1436499932029879,0.28030684485713087,0.0246543593407257,0.3440662427940943,0.19184972692617036,0.3179395814744348,0.18821384818860942,-0.15781697148318435,0.34782632809288994,0.16517934803647608,0.3096739208430128,0.0477823266918489,0.11960225607610328,0.06178788002605962,0.2356412584199259,0.1377538513755741,0.08216325576319568,0.015822399852196162,0.2943626011727605,-0.0014830851980238131,0.007180250429917155,-0.26643794402743176,0.3266894780339142,-0.0328765495599581,0.2626695978529975,0.055738322120347475,0.21770256308649902,0.13291911516599897,0.37407464563501114,-0.18872738836319214,-0.0585986778602867,0.11857335397523133,-0.037029571591729635,0.342743608660871,-0.03660441030079812,0.5118036803781042,0.1694021420341911,-0.1666945823476374,0.16793650557687353,0.33950746885429295,-0.02214276239194316,0.07828018386028127,-0.09180630676646678,0.10569047981146243,0.3348615001905919,-0.15749380951850894,1.0,-0.05004424218389401,-0.24173693604760613,0.26070523294212644,0.047853018215306894,0.5212976588578454,0.22186983402939894,0.06916020379046833,0.1588989044978282,-0.04518254964808816,0.12612095551677027,0.04386205606456179,0.22502630628597056,0.34956185385071703,-0.15433438037704433,-0.1278393515138811,-0.36074209364458965,0.105277685275784,0.10843947198464328,0.2048041201912271,0.15573938352105168,0.16200716221303252,0.1516393689671187,-0.10122966893697839,0.19549227344437478,0.2606456015129663,0.1776268846217928,0.5390755082655493,0.1072851718795044,0.07809075294145922,-0.23915743542196433,-0.18361812265652624,-0.0658746393801728,0.4131274823314046,0.2632918157273931,0.21421434146755933,0.11915390735669552,-0.1217537291393931,0.4754158884469885,0.21350071311364247,0.0017998839538900817,-0.011569815618020632,0.06983874752887832,0.2530820986579028,-0.029645980049698567,0.06488271434939709,-0.0335123985812996,0.2977163083786299,0.05293964123804831,0.17573576318220574
Insula_L,0.648877718897442,0.31006415585001734,-0.3400567349888529,0.3526945022944563,-0.04543002959013319,-0.07904066849301977,0.5429195142592899,0.1972918615071846,0.6771156486714599,0.0683934538257257,0.2264464794073773,0.45513006061408307,0.3758216699088195,-0.05848329459799398,0.18727192533627635,-0.09494319423421022,-0.11620723338038848,0.6082022521658781,0.4780101506651079,0.5162355274293209,0.13036199590133865,0.3847007469528277,0.390882535850626,0.04938123496658283,0.7006206645379556,0.5745239939613371,0.3269161392665992,0.7373512638464809,0.4156973587643695,0.7381411796356971,0.5392054434300715,0.11619873452878576,-0.0682172680534018,0.6021955946275372,-0.3825455040919331,0.521214355019295,0.028242960469097043,0.4124863798658886,-0.2762900355839312,0.2503811415401799,0.15713721289201585,-0.09963647616036596,0.2672963663824638,0.27026069271526043,0.6761487367811111,0.039400953116382746,0.16236852756835907,0.7333729067861335,0.14107766899385757,0.32028124782164685,-0.05004424218389401,1.0,0.6874475542595532,0.16359195476375515,0.3298956889245751,0.11549194274910486,0.6403741200900307,-0.00814428362600891,0.3607419453784633,0.06771316626729201,0.20259677550899863,0.6706517468331713,0.66365925560227,-0.04927364809481877,0.5306535289289778,0.6459291185272498,0.3075750552642882,0.2302512048971993,0.5879238216287654,0.4527918001520979,0.253390619824596,0.3182610502920091,0.6028352118453387,0.03428331643125259,0.1847596068230182,0.057324328103155166,0.6806552558995673,0.06240764242813549,0.23507909065966365,0.3346280801976637,0.6364489858664404,0.4270157727277318,0.23954660680029752,0.10090976898481682,-0.4303410791421099,0.24187016942660539,-0.31958379180815577,0.3972630918318077,0.01890121959325581,0.3585746196942705,0.7267040659390854,0.6397003532669993,0.5572508379887751,0.24183300380434164,0.24973379899232542,0.33368584467051216,0.8059276599407089,0.03603242006555515,0.6029224950065979,0.2520459938580531
Temporal_Inf_L,0.5708976687670143,0.36527430843712455,0.0031473180381854276,0.26598576900753645,-0.5184941414495501,-0.18738089977264677,0.3406074146907718,-0.061676658815618686,0.5421917171720082,-0.4957834772914643,-0.3637702960313984,0.505964408252381,-0.32179843673133235,-0.5028098394766837,-0.24139563350173837,0.018715132338597073,-0.5245467461982493,0.30072729140819965,-0.031061466938455295,0.27191306993020237,-0.2744705602799228,0.044228826698106224,-0.09115638473063267,0.07806063023740235,0.7254859754844651,0.37464486068454894,-0.243401276229723,0.7991109132688693,-0.06002144455872606,0.5652787589931008,-0.09871356616043714,-0.40648798691070004,-0.4548344625143742,0.46282557060337837,-0.4855926896312145,0.23902485665376322,0.017901972112952174,0.21913903571722015,-0.49043822612860394,-0.19387085551776795,-0.22598893493706756,-0.09338205231352943,0.06929320632693552,-0.23098733797939533,0.6356785594946506,-0.1804604133662817,0.15685549382561456,0.4687060624161591,-0.013126422828454755,0.06669515105856948,-0.24173693604760613,0.6874475542595532,1.0,-0.4952652098242346,-0.03062656839759587,-0.03621167789203082,0.26140799453483377,-0.24157593683515524,0.18729287068457015,0.057960116695405794,-0.05556769784593874,0.30676989243984454,0.3497506363002286,-0.6533422391251941,0.4510368207700364,0.7010675115469918,0.535250056087202,-0.1501128189405063,0.2976995227060699,0.0646887851576502,-0.1421778929855305,-0.18646191650196486,0.1888247212076055,-0.34514919708039776,-0.28458371132431154,-0.5097709772724144,0.41693172473875295,-0.37071146046419123,-0.23996662649902667,0.5667786925812927,0.9633899485712589,0.7542018610985091,-0.1646491482620362,0.07901760107800242,-0.6169729884188108,-0.03583441821370053,-0.7766488521533205,0.5083738781274412,-0.47007849842959515,-0.11678106540230926,0.6758114817934814,0.3315254665718116,0.27337737043267196,-0.16773750716104724,0.047344207983520084,0.41253972086882484,0.7475339433658705,-0.35098788341201176,0.3941563765745855,-0.0533996665052473
Putamen_R,0.05387846762781191,-0.13502921478480412,-0.2753571672930959,0.21330597638951945,0.6022223369733595,0.20570295561994156,0.22429508278790214,0.32525048545101076,0.13869875819153443,0.7782349624650283,0.7609064227785689,-0.14114133837242537,0.8256631134691929,0.659092781878135,0.5524323406462132,-0.03566089542762154,0.6319789960103164,0.3692893252140674,0.5030988438436375,0.27054158707617787,0.6548594043877579,0.4628177797633218,0.543818909809931,0.09485743635460762,-0.059205177764458536,0.13589547296709753,0.6016289374873166,-0.29285222946398815,0.47752421288011415,0.1801257274869759,0.7859653161524287,0.6142342092114949,0.5302619675903247,0.023883114145205473,0.2709663334721346,0.3010826003380292,0.06294952662996504,0.23668464408352333,0.3081878025752031,0.5257357863568698,0.4175020076923167,0.14147129229794933,0.2496389658735816,0.553995254380721,0.016646349515064128,0.28178106555722726,-0.08879087172196996,0.23561636987628906,0.2964517105716741,0.31503857405902336,0.26070523294212644,0.16359195476375515,-0.4952652098242346,1.0,0.4044486741275354,0.1765327510243369,0.4396432087677727,0.4048755991821083,0.22285277621830013,0.13758801384817956,0.30835861560521166,0.35690788813127056,0.34992192470996,0.7870922844694507,0.14775842373616646,-0.239057216885996,-0.2990794928510252,0.4670120609824783,0.2619137220208858,0.3947351085904384,0.45903292409475716,0.688527775035265,0.45444995512426123,0.5109393524413892,0.6714249984848788,0.7912365348190885,0.2538371542387749,0.6290396125166667,0.5596238101699781,-0.1997687990659567,-0.4986897104902883,-0.551432337680748,0.5614756217919383,0.054362642858844984,0.4022095399163166,0.412453705502134,0.6444485171655822,-0.1443476850672169,0.6761543324852951,0.6345434623222819,-0.12695479983230876,0.3681700517487429,0.37579832714109696,0.5008357881264305,0.2279696315918852,-0.09584040894345548,-0.04670304250144318,0.5962037329757213,0.2396918702709515,0.4469432819093161
Cingulate_Post_L,0.44826247805376307,0.09053325378848924,-0.2539225869613597,0.20332395897240943,0.17231861118202793,0.1743534309472148,0.56410131859923,0.4259930484527238,0.3055020569782234,0.45889378031732214,0.5328473243315442,0.1545864749160702,0.5721299885801834,0.20533427277366198,0.5852996375351628,-0.049757483943769915,0.44490665454566775,0.3406393881820757,0.4239600225463177,0.568447067202435,0.30938914633598225,0.23005671822513812,0.5072910748837457,0.04464519143941043,0.1495205032154785,0.5508478596644109,0.6188576003972919,-0.013745013134356792,0.7417997400791829,0.38176407745516155,0.5480256056548449,0.23024798088796986,0.2322309418256662,0.46402770537200005,0.07233836727615596,0.3335272536831196,-0.17447463945000008,0.20771457907029772,0.12110568855928314,0.5196022798323804,0.33307316307555135,0.24372992123298265,0.16835743712596432,0.48090802740629734,0.36059261428707123,0.45626615139409016,-0.06605792788764159,0.40022368236065403,-0.042805142190872315,0.48643018395155835,0.047853018215306894,0.3298956889245751,-0.03062656839759587,0.4044486741275354,1.0,-0.18999038962061196,0.4583412906952187,0.21329976269879497,0.34774304849839,0.42811431355789054,0.534239597453207,0.5205703098108742,0.6524845335274382,0.47440479597507396,0.2749519319864907,0.09590510807348702,0.13248028802113218,0.2506032429104937,0.30556652917170674,0.45701385267005146,0.6692350428847033,0.5670578565979284,0.6206478917730566,0.3297482574648662,0.6842593982355818,0.5565811927226314,0.5612281165816733,0.3633453909635727,0.30081894471573345,-0.15788091586500475,-0.05190786458616768,-0.18677685458885698,0.4404226585718063,-0.2644759607473851,-0.03395890523158302,0.1643844624720136,0.2551674521276911,0.388569119791448,0.25440152607092714,0.5862226790050893,0.24131531622552527,0.5209650950175949,0.6472469985927248,0.7054826379984088,0.16648298936606395,0.3149834189283132,0.44882888896532785,0.5340681236475207,0.26916988044018203,0.4079126484307638
OFCmed_R,-0.009930069110426355,-0.023012644523248152,-0.22477728699880073,0.16725354053605412,-0.05409151680117782,0.10544263449660728,-0.028299441210024617,-0.006336020913332047,0.18276378738729115,0.044408754763770965,-0.0018152775583065352,-0.03214385348382067,0.2161443079484264,0.19198225034651945,0.07046274237369186,-0.03470494141448084,-0.04536284265973539,0.061776017503332954,0.11326715174231426,0.004882216171541974,-0.048231351558608415,0.07728887417792503,0.18618679786449738,0.04218507893742338,0.14655102722518054,-0.2530330522791616,0.04290072605861356,0.10510114133496289,-0.00673120328479485,0.035146141330199325,0.17182608157716314,-0.014592903841814966,0.23448188135816309,-0.22422901546208845,-0.12836262771858434,0.1754937292892964,0.07716882104938247,0.22140076266880238,-0.06934855976641173,0.2342044757009256,0.09929476360620107,-0.23913024863279106,0.14461241493131127,0.20077786848455445,-0.04138099485726258,-0.10231996662042835,0.03992353344090897,0.10786346885642709,0.3988225680027347,-0.10741100963263424,0.5212976588578454,0.11549194274910486,-0.03621167789203082,0.1765327510243369,-0.18999038962061196,1.0,0.13700111857541297,0.0761024640692416,0.12658697087118165,-0.17752743074228014,-0.05616309337042584,-0.07293254171835696,0.037307410436113186,0.1297369336426891,-0.06296852636624356,-0.06004763217131132,-0.227215021251745,-0.08908251841473493,0.25811261726385054,0.028592070167758728,-0.18483980033811598,-0.08119455623664766,-0.06205587911936855,-0.15564477478119398,-0.0741726395026463,0.05793558980888983,0.007334066836261209,0.3010808559747305,-0.10004124345284628,0.20169115150370498,-0.03410970022139502,-0.021737573930330174,-0.1551014184235119,0.1967266608773981,0.0865870397851279,0.281707373186555,-0.0487964225823767,-0.13891661289077678,0.3990326789560182,0.018466055052596648,0.10027740107502542,-0.05994086643265732,-0.09885442297607469,-0.0347311206955218,0.11702227452517366,-0.021911143635300268,-0.004464740072662584,-0.05278242664222708,0.06327807504211361,0.1723832679319691
Cerebellum_4_5_R,0.6082034432669524,0.4881661424401042,-0.07750633998771847,0.5012301600631035,0.32407368439707634,0.3364231269327294,0.5931511001105104,0.5098123440444009,0.5714204471069849,0.5407718225296368,0.6229153616490546,0.28085518383901115,0.48565444716992273,0.06544639335002458,0.5468673507876166,-0.16155995248558186,0.331873415906262,0.823397381033073,0.6129831412107271,0.4714810268702021,0.4907294819017993,0.218025992942855,0.4806757016497608,0.1069293718163835,0.4571540737888675,0.29200517599400083,0.5210812030891476,0.314921793305055,0.6023593308136727,0.6732869984958381,0.658776847184806,0.431045898259281,0.3176489755904038,0.38606782348562724,-0.27698802264075256,0.5469083651644161,-0.021007623066219835,0.5808110101752807,0.01134390791394883,0.636561635511936,0.2933686985458204,0.16606902752984065,0.2462672460855371,0.43530426662461763,0.687580591844069,0.39304406352342236,0.12363663878965474,0.8810720646554226,0.3047509302487291,0.36984992760525304,0.22186983402939894,0.6403741200900307,0.26140799453483377,0.4396432087677727,0.4583412906952187,0.13700111857541297,1.0,0.15512012918364962,0.5705018286501614,0.2276021867660814,0.5164692708445813,0.6278334315811269,0.7594399019498842,0.3715821587251084,0.491906723582279,0.40613916317581844,0.09672787711398552,0.6382065342204054,0.27622205212566325,0.4687943515655261,0.6079778989331136,0.6971538554384438,0.8445018250526894,0.25593646119977526,0.6232866317127662,0.5031483351652838,0.6595277117719724,0.484419798320826,0.5772334778535365,0.20886156164626835,0.2841982369013469,0.06356034682510167,0.3624044954760962,0.15328792049085677,0.021387126606031214,0.3308275397254209,0.03383209141668402,0.3009452330084084,0.13569998092496266,0.6508174368689743,0.3864186850196482,0.7706856877441344,0.6504431250968551,0.629761868031757,0.2700361721744545,0.3984864045501264,0.5754478807727972,0.6181618752406267,0.7082770094603938,0.5695770036074094
Temporal_Pole_Sup_R,-0.1308604052564685,-0.010483474967262927,-0.08261203380877352,0.2989084337963385,0.2130126471670273,-0.04730104911674609,-0.02244383347876673,0.009222166525800424,-0.024794795681209385,0.4283735751831245,0.34264833878757295,-0.21468053712071739,0.27428284071047343,0.11419117116347555,0.18151334653134504,-0.2560588128674367,0.33803760286417417,0.14280538195079875,0.35394142037073023,-0.054483508603651844,0.2410254636860906,-0.08673206079278009,0.2092026105918276,-0.0963784870613036,0.041503732706295114,0.02906142634986796,0.2213919949942793,-0.12584584427194948,0.1572038807141123,-0.005424482033396905,0.19370662861909266,0.30869267609829154,0.21037138751591994,0.03783861052917482,0.07998743989234972,0.0525957683121127,-0.00942573538342305,0.1231800504858977,0.3109691593740303,0.19915568738788425,0.11410728088403886,-0.019433463910336575,0.02668543041103775,0.20337080019961065,0.043722554606793564,0.2277661750037899,-0.006565919719605411,0.04760406029892054,-0.0898829524315775,0.09516291503122423,0.06916020379046833,-0.00814428362600891,-0.24157593683515524,0.4048755991821083,0.21329976269879497,0.0761024640692416,0.15512012918364962,1.0,0.15824873933263114,-0.07942238804924551,0.22896922965413744,0.1902856968363964,0.07572492141115233,0.4332468467524791,-0.07270510836797964,-0.05579407806379591,-0.15987820714299072,0.21382145392163546,-0.08648130785002661,0.13587856784474897,0.16710932767568323,0.2913709469708581,0.22909592576165133,0.2997353238389904,0.24846721923722223,0.37787960461509096,0.1170265983439799,0.38658396375008514,0.24004658301615994,-0.20884354716722775,-0.16461010612910568,-0.23692053561916987,0.0846771455688572,-0.027813476090042682,0.2923102108808331,0.005469763905554812,0.26077658989885294,-0.14078857042671244,0.22458625783606037,0.35220713375430907,-0.10630219065810553,0.12938558774003617,0.08472396301776006,0.1545076407358614,0.08804602567470171,-0.1110396662247456,-0.1536792052888671,0.2398487435488656,-0.02446230474287671,0.2050306511929591
Thal_MDm_R,0.47021250133668285,0.29628086265109466,0.016616103538451683,0.3789397358601684,0.1726808866167038,0.2327631922731998,0.3826717939605938,0.3993516725335225,0.5363363494199646,0.408492449560464,0.42591384572781393,0.28081855359850333,0.2883497622417858,-0.002329986990595032,0.3948743064088118,-0.19194407079413833,0.3170456511026838,0.37056799141179736,0.5808307823150518,0.26586665362745054,0.21603793134536553,0.01075765562860651,0.21624395950512346,-0.009409286340190849,0.37593524505868386,0.19246387686816674,0.3426808052110724,0.22974117581564626,0.3782807308628403,0.4097191359786175,0.41673924563448755,0.29178885661497767,0.23370319515602503,0.3896153142419998,-0.2664310757075852,0.5060864018154649,-0.16341323076977937,0.5456164830203944,-0.0072504885312518865,0.5784684530710287,0.12670821288221693,0.1301468626921727,0.11980218979559817,0.11877873436080881,0.38962665983729994,0.6464973759800946,0.06301069541858209,0.5230021300817617,0.20543114413471766,0.2131510166999547,0.1588989044978282,0.3607419453784633,0.18729287068457015,0.22285277621830013,0.34774304849839,0.12658697087118165,0.5705018286501614,0.15824873933263114,1.0,0.15867007907218722,0.605639011801778,0.3473565411144814,0.5304885878003939,0.24729483240956748,0.3177658283138305,0.1389065900751634,0.22208567305493798,0.4975444498998563,0.21563567302586314,0.18726295289180375,0.3820717294635461,0.39719506429900536,0.5763961847856481,0.1508055434121139,0.37465987572401094,0.29530453990657446,0.537582528229899,0.2480058985656003,0.4389676222606478,0.1426454857059602,0.24594728200122443,0.13331502838099288,0.1501109692685144,0.035769307672427114,0.32299416993308705,0.06946193021467677,0.04389111379189105,0.17523392638857663,-0.03815133002304319,0.47083872294792084,0.2948781965775955,0.5974913101750396,0.6105723795427849,0.3657597333069465,0.18956189529018402,0.29625071419800847,0.35231652765547183,0.4391661045804661,0.38906830818827576,0.7108988740246526
Angular_L,0.4381326268950077,0.05383363871522072,0.09300054017601433,-0.06692120276395094,0.0337076887999032,0.48108497323132204,0.41481226015784545,0.26566246290645834,0.21728009136995463,0.0346298063932002,0.12475455572480829,0.30254901923368643,0.10658567553564108,0.16867315864904908,0.18654676396437228,0.1942606785942778,0.12137253877320604,0.22397202418705398,-0.05860949447853489,0.38715504556805386,0.44223028647372503,0.18903080511142203,0.3415059252184155,0.13255372271993118,0.1359215005453547,0.3483038689266836,0.2121170293130927,-0.02319237040090415,0.19133040978462393,0.38617480434954743,0.1919726104019279,-0.1743681815288748,-0.11597259533718972,0.24969651306881166,-0.10080663918879963,0.285268820864439,0.08730939944723383,-0.03604622461321219,-0.08934017100280918,0.08883343892297181,0.11807129102014358,0.2653067107314088,0.13557604793119954,0.10747464093188773,0.12403196899931448,0.2881391742652973,-0.05164807552913061,0.16826769757926613,0.020447004391083372,0.285433016456759,-0.04518254964808816,0.06771316626729201,0.057960116695405794,0.13758801384817956,0.42811431355789054,-0.17752743074228014,0.2276021867660814,-0.07942238804924551,0.15867007907218722,1.0,0.22041660908081717,0.2641519332253563,0.4166948605401627,-0.04648697219762378,0.22963553673648077,-0.08870479258292924,-0.008246839341729584,0.017202971644980802,0.2210725274460561,0.07701142103796106,0.24038052299313806,0.3406729590426334,0.19333164172382192,0.004604562688521908,0.44515730636282674,0.14918711379622554,0.20533711291351175,-0.03772459529243397,0.04491150771698224,-0.015569415499038028,0.006118068021816293,-0.01603240790005954,0.21974521763551064,-0.18452392028958167,-0.13806170221125205,-0.005970323815124272,0.07107431172308404,0.6294541549452619,0.09718352757897417,0.27617787562180107,0.09839163449908703,0.3727093136142901,0.3821010200911852,0.28240916393919285,0.2094850463049928,0.5143781992024374,0.3467272320809542,0.3869611694206777,0.3952170973601782,0.18218321568296972
Thal_VA_R,0.336552932495832,0.17875623161873525,0.03606971128620029,0.33440693730179183,0.21096283456874831,0.25580811844695994,0.5245794233207429,0.3630125080051485,0.23722783038777548,0.5355260408793173,0.4833621114994129,0.014445461454825477,0.3142570090246332,0.007095640017362575,0.6172802425889853,-0.138661708267454,0.46309898971348146,0.2837764087022753,0.45692455225775597,0.36847124629960387,0.28688677788978395,0.023024407364331766,0.3855713762652159,0.15640194054258968,0.17430005916837832,0.3244142571860034,0.5164216076273871,-0.013834775385853336,0.42594729282917126,0.2051227569977513,0.39027784768442647,0.27140032572953954,0.2569149279645475,0.3369653196331946,-0.014928432747763443,0.2266302772336056,-0.18153007285426903,0.357069144455189,0.13211080621776233,0.67194679615726,0.17633887010873026,0.29927520623041587,0.008462476839291291,0.3937517091218447,0.18319060714171206,0.7005096560380911,-0.010952838836293709,0.3676225845287933,0.04139881691731547,0.42776521982126464,0.12612095551677027,0.20259677550899863,-0.05556769784593874,0.30835861560521166,0.534239597453207,-0.05616309337042584,0.5164692708445813,0.22896922965413744,0.605639011801778,0.22041660908081717,1.0,0.379120788273135,0.5019095390565014,0.4262613470319464,0.268387455574341,0.058793479293151825,0.13695998480133206,0.4615441601138297,0.13387646820726623,0.24649589223754406,0.6410561753029608,0.4420462627594361,0.5986288743454569,0.3074910889367314,0.4849536297367031,0.4772757327967445,0.5033475909509634,0.3982377548362222,0.4331112258975429,0.06375459060756208,-0.008550653174523738,-0.05753646219879465,0.349476164522051,-0.19012159922662647,0.2318310502260903,0.23680294836090385,0.17607414782651706,0.09001882267614354,0.07121130098098231,0.5484380355159303,0.14683098086044438,0.5508890971369435,0.5774629814170412,0.5938470552061735,0.20442117650329314,0.27763811104160574,0.2662784729035773,0.5973703440467798,0.16664581699067016,0.6375465269212633
Vermis_1_2,0.5723123294877711,0.32887821939159734,-0.15488334872523968,0.4722177714819631,0.031219700860707602,0.2215866744909046,0.38657784177248955,0.31067947987358896,0.5719869388980353,0.2988722240509299,0.4042405738239075,0.2800615950203099,0.45509257968880235,0.02671890542323684,0.20128978985204865,-0.15778881122650057,0.059601929827409784,0.674282717374437,0.5304027478000298,0.5131218698085911,0.31842598108961667,0.20287555138214722,0.4463950046221946,-0.03167412778071727,0.5910771283482538,0.5875916317331763,0.5439975105590037,0.4586334397725458,0.5503015259084929,0.717600725259053,0.5644107848632166,0.18802124196465997,-0.009134453893155332,0.6289000565376254,-0.37164468788116684,0.5658426192744072,-0.08021422964622042,0.40593185155080147,-0.08942556491393043,0.3356829618237398,0.10452298500645296,-0.1030564150640326,0.48793481768601743,0.5227964245880953,0.5901494104324573,0.19511334294361588,0.029672380798666825,0.6738380392322251,0.016684802302813453,0.33725836820281463,0.04386205606456179,0.6706517468331713,0.30676989243984454,0.35690788813127056,0.5205703098108742,-0.07293254171835696,0.6278334315811269,0.1902856968363964,0.3473565411144814,0.2641519332253563,0.379120788273135,1.0,0.6945834470857468,0.2291818941970771,0.18016720270351003,0.5575456555627579,0.12766519826681816,0.27802616267002545,0.32523565075273675,0.5084545886723781,0.3941018276527397,0.45844659183262304,0.6224433184236662,0.23061953444411304,0.36839589758764885,0.3006704422588113,0.7427370578527182,0.377116384963597,0.3037496381406175,0.1015175201760299,0.3481575061655242,0.22493253900921925,0.15803917759888367,0.014618391048240826,-0.17968761741722408,0.17714474394948523,-0.04780688775845328,0.42853626056158756,0.1779978911672518,0.6366480213240662,0.4462604061093595,0.5901607578131048,0.5049763914390903,0.4039280031999795,0.26131056262482777,0.3062923493291519,0.6410547725164901,0.2874249895223646,0.6445998628833018,0.3285832714053361
Hippocampus_L,0.7818886582747376,0.3335490979264547,-0.11120180704750447,0.4218159178191575,0.1309853756346251,0.3591241100009745,0.7050437963999401,0.5520973410842529,0.7230894061323014,0.4104539447333048,0.5582761352574483,0.3021763263108368,0.5100822093392431,0.054485642195048894,0.49604699047176454,-0.003476190887713636,0.32992145896828273,0.6357421584329124,0.5898295468677526,0.6505095888364998,0.3855924648142122,0.2747856454432573,0.5211966341664948,0.16452874716705954,0.4854388572295863,0.48296196427945853,0.601731432331849,0.3439248566271221,0.7076640008115855,0.7890170714751624,0.6686682821017234,0.25461411696813097,0.19342141169116062,0.5219548628938621,-0.2226512671671753,0.6245220416704371,-0.10203924141169302,0.5640551859855045,-0.1456045248056416,0.5557161833467218,0.2647761333238759,0.18700526153397204,0.3473663295247431,0.3992118797683631,0.7055610664205162,0.42731723178188663,0.058088910650799255,0.7216865300094604,0.25928700715280617,0.4292036307647006,0.22502630628597056,0.66365925560227,0.3497506363002286,0.34992192470996,0.6524845335274382,0.037307410436113186,0.7594399019498842,0.07572492141115233,0.5304885878003939,0.4166948605401627,0.5019095390565014,0.6945834470857468,1.0,0.24847773369057183,0.4590213412174524,0.3500679874920341,0.15100728878690778,0.42500617240648,0.34504126501717985,0.49138825586047596,0.669480065600458,0.660070568558341,0.7954527386915318,0.19280167557463124,0.5933274657833756,0.46228443808147507,0.7731174884428214,0.3806392225854447,0.40231482554870684,0.17998841930671,0.3343635855158618,0.13724940024387303,0.3531629261347716,0.027639889546169426,-0.08835928174667498,0.2515388662699053,-0.07210522063853504,0.5964543474744728,0.116445038481535,0.6668095953299711,0.4402320607733839,0.7998434511495613,0.7807378940225345,0.6887860448941513,0.15718767631976482,0.5193854154240048,0.7642184455730701,0.5223599767422781,0.634115070434281,0.5468502541128795
Temporal_Sup_R,-0.05439632808540433,-0.12314782081703056,-0.20692013780736004,0.26680503537956685,0.580024927490087,0.15720830328294358,0.11204268644643606,0.30502044329373706,0.01036864762632861,0.882110108545532,0.7954224410423857,-0.3420739533074293,0.7098254322886184,0.4702059921289608,0.6227855515130855,-0.191169995785456,0.6926269890600159,0.18116889488010157,0.6166376302012587,0.11753573836178126,0.424560029183605,0.08228184652199856,0.42292079096238516,0.03336845448211844,-0.20106783438587292,-0.036003686414987426,0.5900668582775946,-0.4099921839344635,0.6068767771325407,-0.070349513519219,0.6156926078910578,0.7145012152933701,0.6187298225265044,-0.04445116054986202,0.30482518795448166,0.183280869571931,-0.10177948623904871,0.26112353753897144,0.43666364185399537,0.6687515635157856,0.5239203166127439,0.12222609981203321,0.13362922363365676,0.5915639837536676,-0.0599699602660862,0.41106743615010255,-0.04449450411488911,0.12291150688433276,0.19407243109361438,0.20447990886117498,0.34956185385071703,-0.04927364809481877,-0.6533422391251941,0.7870922844694507,0.47440479597507396,0.1297369336426891,0.3715821587251084,0.4332468467524791,0.24729483240956748,-0.04648697219762378,0.4262613470319464,0.2291818941970771,0.24847773369057183,1.0,-0.09013198455067377,-0.22528872318986629,-0.41012130573734923,0.5229000367047195,-0.0028704282782077697,0.30652113939438597,0.5704520167047629,0.579391145865319,0.45527568761604365,0.48295827720750545,0.624394554367919,0.8767411849490845,0.2341036155926261,0.7548557009880853,0.5656050229980816,-0.36615487683741377,-0.595680242731142,-0.58888320244714,0.4399470213908265,-0.022671177189910525,0.5254566654197795,0.29180428991959595,0.6793654615082271,-0.28554933822243245,0.5870661869994142,0.6311821790952074,-0.27761882439279195,0.2641290547843892,0.2617377479702211,0.6066438419586989,-0.004362125048982255,-0.18585920835284367,-0.22335605873846442,0.6479277483761322,-0.028023140776748053,0.40911961671584696
