,Thal_PuA_R,Thal_IL_L,Thal_AV_L,Occipital_Mid_L,Thal_PuM_R,Vermis_6,Lingual_R,Thal_PuM_L,Cerebellum_10_L,Frontal_Inf_Orb_2_R,Raphe_D,ParaHippocampal_R,Cerebellum_6_L,Thal_VL_L,Temporal_Mid_R,Thal_MDm_L,Thal_LGN_R,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Rectus_R,Thal_VL_R,Red_N_L,Cerebellum_3_L,Frontal_Inf_Oper_L,ACC_sub_L,Temporal_Inf_R,Putamen_R,Rolandic_Oper_R,VTA_L,Cuneus_L,Precuneus_R,SupraMarginal_L,Thal_PuL_L,Temporal_Pole_Sup_L,Thal_VPL_L,Precuneus_L,Heschl_R,Vermis_4_5,Frontal_Inf_Orb_2_L,OFCant_L,Temporal_Mid_L,Thal_MGN_R,Thal_PuI_R,Precentral_R,N_Acc_R,Supp_Motor_Area_L,Hippocampus_L,Frontal_Sup_2_R,Cerebellum_4_5_R,Precentral_L,Frontal_Mid_2_R,Cerebellum_Crus1_L,Cingulate_Post_L,Thal_IL_R,Fusiform_R,Cerebellum_3_R,Olfactory_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_R,Occipital_Sup_R,SN_pc_L,Rectus_L,Cerebellum_7b_L,Insula_L,Cerebellum_4_5_L,Cerebellum_9_L,Cerebellum_8_R,Cingulate_Mid_L,OFCpost_R,Caudate_L,Vermis_3,Thal_MDl_R,VTA_R,Cingulate_Mid_R,Thal_PuL_R,Pallidum_R,Red_N_R,Hippocampus_R,Olfactory_L,Putamen_L,Frontal_Sup_Medial_L,Cingulate_Post_R,Parietal_Inf_L,Amygdala_L,Thal_PuI_L,Postcentral_L,Cerebellum_8_L,Parietal_Inf_R,Pallidum_L,Angular_R,Vermis_7,Thal_VA_L,Thal_Re_L,Thal_MDm_R,Temporal_Sup_L,Thal_LP_R,SN_pr_R,Thal_VA_R,Temporal_Pole_Mid_R,Calcarine_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,OFClat_R,SN_pr_L,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Occipital_Sup_L,OFCmed_L,Raphe_M,Cerebellum_Crus2_L,Thal_MDl_L,Paracentral_Lobule_R,Thal_PuA_L,Cerebellum_7b_R,Cuneus_R,OFClat_L,Parietal_Sup_R,Calcarine_L,Vermis_10,Amygdala_R,Vermis_8,ACC_sup_L,Frontal_Inf_Tri_L,ACC_sub_R,SupraMarginal_R
Thal_VL_R,0.07135266825468255,0.5589737532674147,0.3492559032117209,-0.009566459297199044,0.25651915404623504,-0.03296704661148913,0.3412307757303567,0.5779891059482987,-0.007834224263134605,0.5267713161376689,0.5524549968807857,0.6717042386813044,-0.1725148097899508,0.7005148001123198,0.632919067199765,0.5051192235503992,0.3646037673193703,0.6608899837983465,0.5362589115118075,0.5118036803781042,1.0,0.39864321302333844,0.24551928696738498,0.4601509010747038,-0.1718683182065824,0.5024790434308959,0.5257357863568698,0.619578592131276,0.39066584441076035,0.1953027871425124,0.5398899353097423,-0.059205597712476694,0.5839019784012809,-0.07430735898304847,0.5776430594190738,0.5922533742513987,0.6079156107317136,0.4618403643613136,0.012425138177927451,-0.1668466243158448,-0.126301950657208,0.23744905655540807,0.42632684126479564,0.5205332630071063,0.17054917438931086,0.6742696807344227,0.5557161833467218,0.6210475927874034,0.636561635511936,0.6239043942169388,0.7064935244245762,-0.06358886263639323,0.5196022798323804,0.5164577768002658,0.6510467127817214,0.5836045181264846,0.39481995740078696,0.43483222834598295,0.19915568738788425,0.44803148909652313,0.3063314006014044,0.21669436950873172,0.052299807002135205,0.2503811415401799,0.4492908850788103,-0.016687480118864742,0.10108911532176551,0.5261291759018143,0.37031826218713454,0.2721202501296964,0.4243243245938391,0.6260634363431307,0.22704082716032914,0.6460649992524623,0.6032346549647455,0.7252074123491284,0.5050520183120001,0.6549320314736666,0.45245034069681334,0.6298862081495606,0.5530888400467318,0.5695424878982804,0.33696243727243663,0.3610220161716114,0.5009790685670612,0.4591471037982545,-0.11182706042436452,0.40228228005774735,0.4336027114444592,0.36851810701335347,0.01160530328533775,0.42703360140460106,-0.08989872519951023,0.5784684530710287,0.15889043511982956,0.6044075482227348,0.6130413455272166,0.67194679615726,-0.02515986241161127,0.3799592149878513,0.6708920488912071,0.4618286576514726,0.08807002736635738,0.15555732394360935,0.6794457648793113,0.12769399907159093,-0.09509570439262782,0.40293776377320917,0.24312794840530633,-0.08991280558252324,0.3100382494409836,0.5129861760314545,0.2697416365557178,0.3828019091221434,0.34105119839063053,0.05025915626365747,0.3437904071164451,0.25767948793277223,0.1529392408679627,0.22952232506718098,-0.1219661833454658,0.6351413817060001,0.47898818047624525,0.08930106784267693,0.46212374650212124
Red_N_L,0.4110469616046225,0.18138319244274315,0.5672444069733242,0.19612242527046805,0.42567217499129417,0.4412334624139362,0.4674165558731285,0.26215310533195746,-0.08053195350260826,-0.067497792317424,0.6603434001090971,0.2682485902967618,0.539312951080517,0.41163699287199834,-0.05110943274709808,0.335436082120748,0.28648138101612214,0.1358476646240949,0.4362108423999578,0.19184972692617036,0.39864321302333844,1.0,0.7347850177280828,0.5978313275413824,-0.04372158843910911,-0.16212570129133788,0.13869875819153443,0.11566662263804517,0.18314473526160077,0.2339682326076594,0.2605926701006888,0.39241713001055817,0.43286936452814806,0.5427553072631522,0.6217875395857094,0.17317871727623388,0.40325473838449505,0.6536847317688206,0.4618235096194881,-0.05962537740487703,0.5763303709901695,-0.049171357435502515,0.26599346974044524,0.16078087809282407,0.3969935482576353,0.5338669552163746,0.7230894061323014,0.5024307328974191,0.5714204471069849,0.2630132761829878,0.27113108538245617,0.36504161391446377,0.3055020569782234,0.4337583061154095,0.22852354038880188,0.5337899146227376,0.09027462450297427,0.28734614021597904,-0.024794795681209385,-0.07154260938694279,0.7206316854746377,-0.08565882181286835,-0.015213304028398074,0.6771156486714599,0.6925874121500445,0.4734043371667648,0.40696839210872754,0.3658858713869705,0.10373073295515349,0.5100295207010064,0.45470446540854725,0.23477187678989633,0.6319916236399515,0.2245283011421542,0.4846890970822442,0.19229829625960035,0.568275051768886,0.23348292357958692,0.3135348760314231,0.255641730713271,0.2677654362861071,0.313134076031358,0.04866188250058937,0.116929853508368,-0.0455753714262391,0.07865610495034449,0.5201566191515521,0.03310233828020713,0.26952902193892564,-0.19487146098088412,0.07242706013537334,0.4965428621821119,0.17773617620751037,0.5363363494199646,0.6349820125749612,0.051248623984614196,0.45796752941795976,0.23722783038777548,0.09649750345001087,0.3102310429322616,0.09739871109579294,0.5568505948016915,0.21790833328632858,0.5067115911171421,0.12399188905296396,0.05793765757701941,0.3836790085183646,-0.23774158564480524,0.4956806060224421,0.38419994023007875,-0.18854159604065113,0.2705176457031406,0.1710239051862959,0.1907476533007567,0.07994045624342,0.1431912972839939,-0.18692505627583797,0.6322451647256979,0.716983988155047,-0.4013015639580668,0.4840248920828736,0.4825260451046249,0.5568928680179948,-0.23614364136086416,0.013032856495996878
Cerebellum_3_L,0.4888346095088775,0.16445844149845495,0.6150589564785445,0.20091097156210652,0.5480516399338112,0.48929927318121275,0.69105032231946,0.27308170460804043,-0.15190544827557426,-0.10852887883247336,0.6082151393282244,0.28799932550607393,0.5347969581778268,0.3287634494184778,-0.14948331298800552,0.18170246390647418,0.4242831839480847,0.09818982731286761,0.4275433061215797,0.055738322120347475,0.24551928696738498,0.7347850177280828,1.0,0.6577341501740738,-0.04553447539721927,-0.38391819920219933,0.1801257274869759,0.10112726788726656,0.13281873785966836,0.41973126776320735,0.4603288428226841,0.5993335759002423,0.4072628885321419,0.5725300834832447,0.4847817056775344,0.35292838249232317,0.46072030758147076,0.7843960631999537,0.5774218666356591,-0.07154674666512,0.6614759862665008,0.015365139364266893,0.35644009564731505,0.23998195026725122,0.48880564287687206,0.6019239363209711,0.7890170714751624,0.5675607905731996,0.6732869984958381,0.3529018566441176,0.28300665486442717,0.5531227288259055,0.38176407745516155,0.4423864090032264,0.1180245141878992,0.6792378148860558,0.14695438996322677,0.33619275260095244,-0.005424482033396905,0.03578534003888634,0.7246156586441227,0.006630219660349206,0.267144440092496,0.7381411796356971,0.8156491138764561,0.3800842902870868,0.4626697638008289,0.514664571301574,0.04093744137252263,0.6398036934134157,0.6595411782481811,0.21886083706619758,0.6288122151770239,0.2757941045716786,0.39659340332089876,0.09779711954060777,0.44012929999483014,0.23988728775894316,0.2311542231704859,0.3217139031432907,0.3296550226033832,0.37188633571987484,0.21436037464383076,0.17967573160726136,-0.009545405082751715,0.25284876246641524,0.45398034305216034,0.16199506992135074,0.31050651268747714,-0.08094167196885828,0.0774005874576876,0.540265557431664,0.14562974430718867,0.4097191359786175,0.7770413400599033,-0.07920059576920052,0.4267678786476831,0.2051227569977513,0.1662651780956854,0.36040767878654684,0.07639845322072913,0.6625654770123348,0.20304552874367884,0.4762699163703364,0.21706749994075494,0.13360200741346623,0.46172223764008313,-0.19515724700772882,0.5991830337515739,0.5429611809334092,-0.29527907377904994,0.4689177952107066,0.34697811477824453,0.21559142469785053,0.3160037416571293,0.29830343122246455,-0.012683216135999003,0.7467453736940298,0.665888977306658,-0.36831007842134783,0.5403333946453917,0.5174925242838305,0.5793689104170784,-0.27733871176970676,0.06289359547879715
Frontal_Inf_Oper_L,0.18480341489733895,0.4711695078086448,0.5620627609228054,0.22239893560479282,0.555899819480608,0.3942313927953625,0.6031303202815292,0.5084233854951525,0.14600559849597355,0.25257066385660193,0.6288718317909308,0.5931935323553641,0.34302122983630046,0.47374950053210485,0.19845356698450792,0.27215257925498926,0.3668270495615912,0.5061273802548449,0.6782352885266032,-0.011569815618020632,0.4601509010747038,0.5978313275413824,0.6577341501740738,1.0,0.035622700763886364,0.03833964944060855,0.3681700517487429,0.4999029168665266,0.2405270420571927,0.18950137943184311,0.6697200015998621,0.5228206233181648,0.5545781295095263,0.28625447799141246,0.6566687030747745,0.6126696360949293,0.5789677405960664,0.6949643377322555,0.48017607077838165,-0.022111031202663018,0.3871233089092219,0.04687443462444794,0.5000762655504922,0.5656435297129424,0.47214006137712083,0.7997984919266932,0.7998434511495613,0.8300582560889108,0.7706856877441344,0.6622419153283475,0.5619729274035021,0.37492920095100574,0.5209650950175949,0.6104869251809397,0.253664702814661,0.7827679994843904,0.5266497885893233,0.442681911533713,0.12938558774003617,0.2750347763656591,0.6710767045416082,0.3828362613146904,0.19901471934463927,0.6397003532669993,0.77507374539362,0.41293562067137457,0.22399893042218455,0.6743759981403917,0.029729239162518847,0.6535530298514775,0.7550725115495969,0.29432624707107835,0.42971997075864493,0.555474302788042,0.4861903302735519,0.4762140952323302,0.4596638701622907,0.638306026166992,0.4374920536491988,0.39034194891269897,0.4125008413928322,0.5071265291427616,0.4793140500470225,0.3485793170822794,0.2766866988556007,0.5323343517736638,0.32802040480784633,0.4045704740871665,0.40881943036838153,0.163815769421367,0.045649094543156354,0.5468542516300485,0.07547585170364102,0.5974913101750396,0.6939167365579798,0.1327940726554288,0.6011963698012044,0.5508890971369435,-0.03464921244265836,0.4700156960275305,0.4188491333896639,0.7458523299639565,0.0782110756071479,0.47856330713185563,0.5815110524598046,0.2236264294687458,0.37525305355702765,0.13671238791526127,0.4263232573372458,0.34343190110690935,-0.0853583913944888,0.6521485315308886,0.2724288374365267,0.3021287539545084,0.421517233633642,0.2709388676608752,0.22205089170530073,0.6134891821458671,0.4559926726427398,0.10604209738033966,0.2808467141367515,0.5923770072589999,0.8731963518293965,-0.12431664179627777,0.3377396438714172
ACC_sub_L,-0.129609244175199,-0.23664795435344063,-0.13292673595952134,-0.013724151397740943,-0.1517482176089408,-0.02639329291553667,-0.20144527207175325,-0.1681159375595508,-0.008409553421908317,0.10375244257828334,-0.08082366437672019,-0.029859630687895405,-0.057932176695177584,-0.2508391823055389,-0.22208237949145004,0.016917120384703024,-0.10512153194568054,-0.11985220312603256,-0.013761003350411607,0.0477823266918489,-0.1718683182065824,-0.04372158843910911,-0.04553447539721927,0.035622700763886364,1.0,-0.20040465241667896,-0.03566089542762154,-0.05883339407937293,-0.0022435830760397244,-0.2153321344783558,-0.06703466654607783,0.130471138358296,-0.3264876807811843,-0.11378379602191138,-0.2207699197946402,0.017684207053993668,-0.1376589961452842,-0.15083676621627728,-0.029720752102413955,0.23138863684123817,0.001312623404274622,0.0543695902259389,0.16595911765649102,-0.1494713627130506,0.008022233346516755,-0.09483990441340497,-0.003476190887713636,-0.13568453890480248,-0.16155995248558186,0.004270309726363066,-0.1865538431181032,0.15195455091755464,-0.049757483943769915,-0.14662070272028047,-0.16141532371023617,-0.1593286696245158,0.22783569843609386,0.04300991119718456,-0.2560588128674367,-0.16661831218613146,0.053336092737504386,0.1812559048592145,-0.01155216952473574,-0.09494319423421022,-0.1191422264493437,-0.09636295777952701,-0.05528852598228548,-0.10431161051144415,0.0393130822204773,-0.17233965182825792,0.019128719467667137,-0.11748457227965804,-0.005131860443381435,-0.15214371016100153,-0.1264490217044503,-0.01160284254028045,-0.2313129874973526,-0.06468031397272714,0.2887615231840306,-0.19234724468244835,-0.0658472690330102,-0.17691421868887738,0.09286524260445937,0.26119863456705233,-0.2724567822160232,0.07345691748170677,-0.023489369373642745,-0.20124070963638402,-0.1606006527475491,-0.15067605239674173,-0.11158238784642491,0.11655162069526648,-0.2211460354601058,-0.19194407079413833,0.040121467823095246,-0.11185396537878427,-0.14778253222702728,-0.138661708267454,0.1293821524229258,-0.1990596757147884,-0.08444308511170567,0.025286016512048162,-0.05530099712052438,-0.166302627095128,0.024017133151815126,0.15252142462549237,-0.011998400948158202,0.1400177460864401,0.21628118551373743,0.14724259166569076,-0.13099100779573425,-0.009544655912591325,0.14138430155998916,0.12777603778090965,-0.05094414365724982,0.2983041882937168,-0.06966658281777241,-0.15059009678541949,-0.06078365229303068,0.04618657224791926,0.01868940531078608,-0.12021114105130502,0.11386146997990582,0.35236818369106176,-0.21568919098592892
Temporal_Inf_R,-0.18928114353584657,0.3332833263145915,-0.07182049053705444,-0.20509239176403776,-0.052570174820913265,-0.24302553945878844,-0.03281171810853604,0.31042697704095357,0.14531366916485774,0.597855052064522,0.045547952323073446,0.38129038706330226,-0.48881127548424236,0.33705854888480874,0.805466888617995,0.156290168452467,0.055434520013275645,0.6739326960575451,0.26920746516168176,0.27009887123908854,0.5024790434308959,-0.16212570129133788,-0.38391819920219933,0.03833964944060855,-0.20040465241667896,1.0,0.5400860238215562,0.6396619765953528,0.32331514620662655,-0.004473912910230684,0.25189921312238694,-0.4565395059060074,0.3916193727903555,-0.4587875589011458,0.28164671798372953,0.2994776831078985,0.1966191795411574,-0.10613620705466607,-0.4212436662349258,-0.07513459581535646,-0.6302333419770277,0.356659291652823,-0.007167764869566444,0.3491205532201553,-0.26591458691605707,0.31268952871713357,-0.04225398757591585,0.23268823528478377,0.1725546504451673,0.4008381467006677,0.5460321140001455,-0.4824423957340256,0.12679927712318836,0.042665637195809306,0.7031009192178249,0.13771452592474617,0.28849854305263517,0.19527170992345408,0.4749673305915966,0.46286049297261056,-0.23025692255704217,0.16941067738319185,-0.178637257057038,-0.26413471974935937,-0.10120216126006913,-0.1506745887439962,-0.09691040216934958,0.15404495087008183,0.3882363754049075,-0.21127826139684847,0.0717679614227428,0.3517684836839758,-0.19461520469693502,0.4949250494517993,0.22483331497446377,0.5075619338976258,0.1876792061420429,0.3761321049301721,0.15246608724971025,0.27117727560244875,0.3091123177306682,0.24308060416858226,0.2343102645649132,0.06329704467739064,0.5687665693244743,0.26482386128890445,-0.3279944830250976,0.3339000962285917,0.08428515524257763,0.41591783675849897,0.002656486771010624,-0.07871729215363418,-0.26929301025799984,0.16431888744731413,-0.40082147064769114,0.5476508039719064,0.39453115964806085,0.3177932014059525,-0.044541005497379146,0.33657129386655305,0.6601245890166041,-0.01657066129574345,0.09420524893701815,-0.21692885892587963,0.45457722384675486,0.11148467866244222,-0.383226652696554,0.4651518617319284,-0.3850207979160674,-0.5740267379651254,0.5490873298074428,0.16988142200708073,-0.09273452649488609,0.2453821536925621,0.18594926556473748,-0.21458096957867917,0.32736751376921785,-0.16585373780143053,-0.2297657934914631,0.4192517165175881,-0.36366947108942305,0.2864295524537968,0.016317252702847364,0.3951052812703945,0.4771830685201261
Putamen_R,0.22176895117410225,0.28178106555722726,0.3010826003380292,-0.29840322238349837,0.30954202058092434,-0.239057216885996,0.3692893252140674,0.4595144650700332,-0.11913861137781723,0.7741103967635286,0.26536211622927763,0.5008357881264305,-0.4986897104902883,0.4469432819093161,0.7625393284896617,0.040459295923965695,0.3947351085904384,0.7782349624650283,0.6277474509157398,0.26070523294212644,0.5257357863568698,0.13869875819153443,0.1801257274869759,0.3681700517487429,-0.03566089542762154,0.5400860238215562,1.0,0.7912365348190885,0.4175020076923167,0.23333133705792442,0.688527775035265,-0.1443476850672169,0.5030988438436375,-0.29285222946398815,0.39530308525038665,0.6714249984848788,0.47752421288011415,0.23561636987628906,0.03792877066703143,0.06294952662996504,-0.42151231445468673,0.5177278819800859,0.32525048545101076,0.4670120609824783,0.13589547296709753,0.6165241338121803,0.34992192470996,0.45444995512426123,0.4396432087677727,0.6536714155859112,0.8209474358776436,0.0981513642319184,0.4044486741275354,0.28505852600030834,0.6290396125166667,0.48849114284256195,0.5614756217919383,0.543818909809931,0.4048755991821083,0.7374120399846881,0.05387846762781191,0.14147129229794933,0.2279696315918852,0.16359195476375515,0.21248505056875763,-0.27770983013609213,0.2496389658735816,0.4606483686669146,0.6761543324852951,0.21018636806697646,0.4396320086523646,0.553995254380721,0.0417790279796103,0.7609064227785689,0.319419254685392,0.5524323406462132,0.23668464408352333,0.45903292409475716,0.14257963120670114,0.6016289374873166,0.8256631134691929,0.4588414601174252,0.45838817597350673,0.2240010720248912,0.6252222536202651,0.5491919419203681,-0.3938080902761018,0.5891634742787616,0.31503857405902336,0.68012890700469,-0.08879087172196996,0.27054158707617787,-0.19046314456543684,0.22285277621830013,0.04224819866736929,0.5302619675903247,0.6345434623222819,0.30835861560521166,0.054362642858844984,0.3670945178516259,0.8268615115264869,0.45436257522174883,0.4035156440248402,0.023883114145205473,0.5962037329757213,0.09485743635460762,-0.25781949052780806,0.38276334382493393,-0.09584040894345548,-0.14114133837242537,0.4022095399163166,0.5604595941413512,0.20570295561994156,0.412453705502134,0.6548594043877579,0.4628177797633218,0.6022223369733595,0.016646349515064128,-0.059205177764458536,0.28979847338192316,-0.060016399533075915,0.7859653161524287,0.37579832714109696,0.36593337056562264,0.6142342092114949
Rolandic_Oper_R,0.03987273192122807,0.46195646614560176,0.28329563609062186,-0.24667539879220926,0.39242611979048647,-0.1858122759957107,0.3416306676111053,0.5547435518657886,-0.005650349225869724,0.8282938011630389,0.323242560597276,0.761990063977884,-0.46512380222223026,0.4600450011213473,0.7988113371319022,0.10192550156348319,0.3347324775314833,0.9090202876130579,0.6031108744908384,0.2606456015129663,0.619578592131276,0.11566662263804517,0.10112726788726656,0.4999029168665266,-0.05883339407937293,0.6396619765953528,0.7912365348190885,1.0,0.5102296594692586,0.18725608782940167,0.7347378239239799,0.01231210823485201,0.6116866147217256,-0.39155360829918756,0.49864537715059093,0.7535696816487376,0.701053516853313,0.24258459128836682,-0.1522264031756884,-0.03450396289273882,-0.4438755407015399,0.5521886553524323,0.44622349280645346,0.599957799806411,0.054740556427071464,0.7265202263182978,0.46228443808147507,0.5958656865307841,0.5031483351652838,0.8277703041414981,0.8670751555324872,-0.15131989151251862,0.5565811927226314,0.34669247422433613,0.7106126464722308,0.5110512680465854,0.5605743169621588,0.5164893622091011,0.37787960461509096,0.6437362589229124,0.15780887388863246,0.284043009268773,0.0925911194133967,0.057324328103155166,0.24726794437266722,-0.21253147852241533,0.20506263493262764,0.6932798744742382,0.5001909189812308,0.2131802689576632,0.46703284803259665,0.5695872164727579,-0.017238273749585042,0.8391485453482467,0.3780196445481927,0.7255787985022191,0.27641939918537783,0.7168988264316172,0.21129869663577258,0.6433432348013993,0.7376584133098805,0.5555237622731171,0.5985653195529066,0.39942706440566833,0.7138368708303803,0.7318421363791932,-0.3892622400006423,0.5217844773912113,0.27327047010843836,0.6441682443873238,-0.058153102831255105,0.2881896470834702,-0.1517351135978847,0.29530453990657446,0.07957814541919014,0.5657823021276137,0.6893078496674405,0.4772757327967445,-0.10742101319687906,0.5109031998362283,0.8879663008756264,0.49521511267114277,0.20279127009892,0.09999340525656891,0.7744812904519084,0.05424982297492698,-0.2570448748381217,0.5608646196713376,-0.04809337867180002,-0.17209741978472115,0.4313462322117068,0.6883646100665067,0.2485691311914503,0.28264587299089905,0.5374370257272619,0.2313340734867603,0.5556083748096278,0.09470740512792997,-0.1472224419553581,0.5017434440997836,-0.1871991392553871,0.6961026439210585,0.49332512876288925,0.3053166581865326,0.6548708549998684
VTA_L,0.06139275295515401,0.23477089764363213,0.1597073146518472,-0.2696042915959052,0.3320823301983171,-0.0230389223305949,0.08439311215422533,0.2745896838392664,-0.21699755817633667,0.45031109150484233,0.168984818247933,0.3871081861826105,-0.26980327160228995,0.10835333386233281,0.452382205820997,0.045933977733636513,0.2281167495726316,0.4338087299840211,0.2804434671576568,0.1694021420341911,0.39066584441076035,0.18314473526160077,0.13281873785966836,0.2405270420571927,-0.0022435830760397244,0.32331514620662655,0.4175020076923167,0.5102296594692586,1.0,0.02347320424312662,0.3100569281643091,-0.07772122606207904,0.3717054473800574,-0.10687905166460142,0.27031740082889183,0.33108952522250407,0.3792254460733266,0.2056248322733683,-0.024831064899842957,-0.09091360380611106,-0.19615893255103428,0.2894105930659712,0.07153128396408297,0.14896748894086043,0.10298411857383925,0.3966527496844065,0.2647761333238759,0.2613037312095043,0.2933686985458204,0.3502564882194554,0.44879643535958236,-0.04775410961313745,0.33307316307555135,0.1324541166939612,0.40631211366791575,0.23681219536235046,0.3335045232833332,0.3987109772493144,0.11410728088403886,0.310899610500547,0.3033928710943807,0.03628498648025712,-0.10361031074850095,0.15713721289201585,0.14313822632354634,-0.05903510827299676,0.1967072032679518,0.29960072233133445,0.48893838167862114,0.16469250595593715,0.27444083164702054,0.4122201925340757,0.01220274314880629,0.3759367980336556,0.18468374053577238,0.4738340781543942,0.09281015522569946,0.27825978611914287,0.08227242917335008,0.37686685827106486,0.4304961657226217,0.35213443744240935,0.219374013072805,0.19687784040302742,0.32250272071378633,0.2695783431062701,-0.24659449262296776,0.14960692921231228,0.10542450957840054,0.23042996890942774,0.05396863768247843,0.31373558070617563,-0.04834843481864308,0.12670821288221693,0.06543149930528672,0.2762212094985084,0.4368777555538368,0.17633887010873026,0.0485469158896045,0.22024423780829508,0.4196951825197967,0.23158486255243924,0.3376056686944566,0.13867236585698592,0.3260064928644859,0.06805419438261771,-0.21352281279884872,0.3166477173915087,0.0867286604050122,0.05098662480576699,-0.013426124621097373,0.23101049511116198,0.027454505323454354,0.22580421121763772,0.23161354420261465,0.1316614825164076,0.17063410144559504,-0.020918884867920463,0.07015987775653448,0.10529137061281581,0.15924768311268148,0.43788838578215505,0.23361875226523574,0.17930043354057537,0.24155354823894273
Cuneus_L,0.38309557009724904,0.1680889076762533,0.1611886873953179,0.11715116835737208,0.32723521182345167,-0.00877621902574705,0.4280484642084247,0.24731508614825257,0.030168447912452427,0.05361762616275467,0.2648323473600749,0.3094725554495823,0.07753342745827255,0.2885384642489134,0.08718445222380923,0.08771225605567927,0.10223552271302684,0.1558223451554591,0.17738737689287434,0.09902707479640192,0.1953027871425124,0.2339682326076594,0.41973126776320735,0.18950137943184311,-0.2153321344783558,-0.004473912910230684,0.23333133705792442,0.18725608782940167,0.02347320424312662,1.0,0.4932315639335838,0.3082468165285302,0.19879793906773927,0.011199316461531793,0.21554244391835986,0.448000077877047,0.4013821293835033,0.33144944301126217,0.06383246675410725,-0.20458655641693402,0.11444475755197295,0.13355147702392248,0.19192134960245058,0.18578226139428797,0.11436843982900027,0.3916767893617954,0.38828476264179157,0.265999311748683,0.31738267349570887,0.3227794303987431,0.2708180187813371,0.06999792851890968,0.34218819550031593,0.17715925963797843,0.2919029745216181,0.3219535244968586,-0.08859951622057803,0.022046442477176062,0.16154172614732495,0.29234842674416556,0.18341671182897695,0.01916917642800361,0.15690041125783508,0.1906922215729899,0.3539645940610584,-0.04966433947767615,0.20280167989221304,0.39847927420335905,0.016557726166755354,0.22638344622185413,0.20038577953915465,0.11244838232843199,0.22441475551917534,0.3434857110244541,0.14912089864758143,0.02066368024500685,0.2305611828756653,0.21510292181224197,-0.02235608495497392,0.3158673372827293,0.29274766423386145,0.319210286015207,0.25615734573726606,0.06459837828650164,0.15589132272669579,0.2340596510687508,-0.012752080251720487,0.2519218537371364,0.241701673062143,0.2517373588279278,-0.17330927096053003,0.1097073335864474,0.0540822742395692,0.05773771507742694,0.2620037894576195,0.17630951685864057,0.2841125878819232,0.03953654054568158,-0.006734422505386972,0.5334706404422319,0.19017155772493177,0.3187436005193312,0.002707777009232213,0.0970500555673897,0.3017682312213474,-0.014686608969598563,0.37727301531742163,-0.039183826255800865,0.16633794201124014,-0.03223500629639955,0.1035178160945476,0.3658683303144929,0.2084407289990127,-0.047069940291395565,0.5444092890278737,0.1319037445076014,0.2342602619381201,0.5493367755526336,0.12553999170120725,-0.0030468307187528332,-0.03281584164695558,0.27844703694751033,0.13786290711151925,-0.1720420987905683,0.2666175444855257
Precuneus_R,0.15679442236176683,0.47756761409492515,0.3944737333914408,0.029471891277736556,0.5286352733337042,-0.07422786367354663,0.5938212427859616,0.6193658078836675,0.016791482451131563,0.5471430952286234,0.4225094196331366,0.714235174643309,-0.19460135096167047,0.5302055611131845,0.5242144379625803,0.21536760241622332,0.46109446154926886,0.7295969349894795,0.6501146704616355,0.16200716221303252,0.5398899353097423,0.2605926701006888,0.4603288428226841,0.6697200015998621,-0.06703466654607783,0.25189921312238694,0.688527775035265,0.7347378239239799,0.3100569281643091,0.4932315639335838,1.0,0.26263239756544793,0.5964604114582548,-0.13693573433530776,0.5517481258566731,0.9196708623062847,0.6838930442316562,0.5159553035690836,0.17283159581116467,-0.034537558485724,-0.11776545901911797,0.3846672499402109,0.6460767284743618,0.7551538555469363,0.18305709389249503,0.836218786619566,0.660070568558341,0.7586705264936954,0.6971538554384438,0.8490395264946292,0.8318590872175086,0.17968810983328473,0.5670578565979284,0.49009889721683664,0.4393226598035606,0.7691121891029513,0.4892456265491145,0.4462263994778979,0.2913709469708581,0.7275488008254017,0.3287986687639552,0.3403185281154133,0.3137765429546295,0.3182610502920091,0.5724619151139734,-0.09265081155254283,0.13540800375299375,0.8039048377251017,0.20668505919283556,0.4243625881991377,0.6640337097448175,0.341846183743829,0.09271345037897641,0.8651863506982626,0.504918469559109,0.5467166292122007,0.4080317917620502,0.7212237355235647,0.29781055251262883,0.647123245239823,0.6934220298805552,0.6274366196749271,0.6623311247595401,0.3401135723185136,0.649617046907505,0.7494448891622955,-0.23665658335664708,0.7718741375853568,0.3735945468025281,0.692401505199839,-0.06098192269784872,0.33491952923075813,-0.051946603357570974,0.39719506429900536,0.3402891419505327,0.4666037884438154,0.6575428322092625,0.4420462627594361,0.08853507189091836,0.5079648081779353,0.7426352688335766,0.6615801372363517,0.09889550249549771,0.20532593050155812,0.8291535315444647,0.08121865905431028,0.14268397256552393,0.3487390522057958,0.21631656471508018,0.09010793784945706,0.3289857203475769,0.880902811840784,0.4152305596359232,0.2137311479351686,0.8210481028593769,0.39238290368455747,0.7426610367150687,0.4322355944627611,-0.00729702023622641,0.3754717808178089,-0.084095462812079,0.709614931556937,0.6172971179680867,0.11837912950045291,0.7167089628111444
