,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R
Thal_PuL_L,0.35301761935284887,0.34609069679304716,0.23160040027197426,0.6166376302012587,0.05742364268438968,0.6487513622681592,0.19879793906773927,0.07113353405183416,0.3916193727903555,0.6410882058003535,0.15989674462428824,0.5285514157289268,0.4707220166766001,0.6188196630057267,-0.12015319968270557,0.04357364738798828,0.3461455593381157,0.6701544745254414,-0.01355290531631825,0.5377640159633713,0.40983853755946975,0.3905890953350573,0.4780101506651079,0.3639234311875459,0.14694008040630538,0.5508749673854925,0.2598892514167823,0.1448206803919464,0.4806732571543544,0.6620731629055329,0.20683797991389424,1.0,0.49985874792496116,0.2919640227475624,0.7352989193890539,0.341580946002384,0.37070072678664084,0.1660766801259148,0.18315222321200203,0.7505299810221848,0.5295763843500227,0.5011714613018932,-0.031061466938455295,0.5304027478000298,0.6116866147217256
Occipital_Sup_R,0.047240749156348634,0.5714890768608178,0.31249928503101887,0.7113447503376943,0.28714075872481687,0.35043979573172007,0.29234842674416556,-0.10058020478867967,0.46286049297261056,0.5037734395307115,-0.26022691397021197,0.18519480236621394,0.25953527839351703,0.6060957367859606,-0.3102529375078431,0.4269376812740155,-0.13981224358890887,0.5169272093503856,-0.12643978953485846,0.5837162385916148,0.11638934916817922,0.6016054523742393,-0.03880122280089501,0.511847254735242,-0.11385452403963679,0.453609074528024,0.19256397790749422,0.676992411101497,0.6895034163751738,0.7574763759097535,-0.351830002311555,0.49985874792496116,1.0,-0.20983300983610811,0.48823726340519025,-0.06824830808847279,0.5023469055060149,0.38455130179148594,0.12017982062649676,0.7569479666398952,0.22322414513086564,0.37494160543856464,-0.5558383681867746,0.19913721569641477,0.6437362589229124
ParaHippocampal_L,0.6593246895004112,-0.5285216662739075,-0.07060980857140822,-0.22335605873846442,0.2710815940435629,0.41537671027032375,0.2142677188280583,0.21423412006839748,-0.4366574610371834,0.30118198769749305,0.5021014945209311,0.534010627872726,0.3954500877054923,0.3290464773522706,0.47484702525470185,-0.33522392186583105,0.8965822806836474,0.387598114370036,0.2531891208715566,0.21964441083228484,0.5832055316420449,-0.17927513792092917,0.8059276599407089,0.11506961072893543,0.13389067295764562,0.2951251489795335,0.22360774123201343,-0.3265987593563894,0.18663445410867197,-0.15890874627750046,0.6214970656438065,0.2919640227475624,-0.20983300983610811,1.0,0.4913643369638683,0.7916742420336265,-0.08045740376075433,-0.3529009976151238,0.27283630056034064,0.0938991745262209,0.7146032387016571,0.23256836961573488,0.7475339433658705,0.6410547725164901,-0.025973085219397892
Supp_Motor_Area_L,0.5958989737381633,0.14986118227295095,0.2910689498687952,0.5711757700179037,0.30580477247534094,0.7697685212920701,0.3916767893617954,0.04184257839945337,0.31268952871713357,0.7747254183735701,0.12660795168936534,0.49975902745796513,0.515905281911674,0.8068090932804648,0.003960336426139731,0.17155637713632343,0.5407619388969378,0.7863535983272281,-0.057237527921985984,0.8368344045279599,0.5946358376892954,0.5068521989876043,0.5498673372937625,0.6380344273676323,0.022339673484374035,0.7465885208202366,0.3657888473992127,0.33803848344670784,0.7677152828246654,0.5503448912914647,0.2608018596668549,0.7352989193890539,0.48823726340519025,0.4913643369638683,1.0,0.5812934169486946,0.3456282092645784,0.04457818908973472,0.4356129154941775,0.8150084997739419,0.8181645750552403,0.5722380659555021,0.05991407490856024,0.6700007706193326,0.7265202263182978
SN_pc_L,0.654346312696415,-0.30501517611636547,-0.06084313104282562,-0.05439632808540433,0.1578171764390077,0.44083000708481473,0.18341671182897695,0.160131576867328,-0.23025692255704217,0.4879272331899183,0.3819858670754322,0.5388127565795098,0.3040042299022735,0.42478337839970876,0.3342091597623509,-0.2243635302609468,0.7498138291575424,0.40445093158052103,0.2085913943921674,0.37858864285318855,0.6019812752499687,-0.03363074949819708,0.648877718897442,0.2641218997750659,0.10376838359468439,0.38879544938954325,0.2654347012436965,-0.14483625853564608,0.27475991923869775,-0.04411556334347265,0.4808834934565887,0.341580946002384,-0.06824830808847279,0.7916742420336265,0.5812934169486946,1.0,-0.0201662366255031,-0.27527878630179875,0.25243632814581307,0.23247219491747698,0.6859407545186196,0.3176865081780362,0.5708976687670143,0.5723123294877711,0.15780887388863246
Cerebellum_Crus1_R,0.2075273156168285,0.3032676379922366,0.11247246146425713,0.48295827720750545,0.07693207203488107,0.32737170006002175,0.17396101883730725,-0.03172819046083348,0.4508270934442921,0.36389925793750866,-0.269613208858501,0.19546677922961972,0.2871276201525587,0.4019998915255657,-0.2818062046896623,0.3585185898200843,-0.04745551914023011,0.4473726885098585,0.1724614588175201,0.451034970419217,0.09985296745845194,0.3971571972581779,0.03428331643125259,0.4004360621604358,0.1473347795556565,0.4541412450770997,0.10386697664835624,0.41208405996703085,0.4020957201527776,0.49204304326162096,-0.16797707607326368,0.37070072678664084,0.5023469055060149,-0.08045740376075433,0.3456282092645784,-0.0201662366255031,1.0,0.326180773488455,-0.014641151007134935,0.5544413064176474,0.27949252740867764,0.41611343171019927,-0.34514919708039776,0.23061953444411304,0.5098783102385372
Thal_AV_R,-0.06809659679891819,0.36808699215771506,0.15801279142681005,0.43666364185399537,-0.06396846062237967,0.12765705987286743,-0.04074654417100006,-0.14099274289731026,0.44738932091934525,0.22735159506105077,-0.211656354486614,-0.16119201900526348,0.0816025471035941,0.16181633432721837,-0.3748419653418786,0.32037580368464164,-0.3531587931796847,0.16171188583403281,0.016888137497475423,0.20929858185158184,-0.2508916767694093,0.3387006803042403,-0.2762900355839312,0.2295251105352442,0.06028078822629468,0.16763868903849422,0.19218738557393197,0.3600413191074974,0.19965182869756096,0.32684061641520146,-0.3388579514617382,0.1660766801259148,0.38455130179148594,-0.3529009976151238,0.04457818908973472,-0.27527878630179875,0.326180773488455,1.0,-0.0327369785284108,0.3616805204071677,-0.1064470710495158,0.15122187890115038,-0.49043822612860394,-0.08942556491393043,0.3640143305265433
Amygdala_L,0.17623959233073677,-0.06174426624319733,0.33101005996423216,0.28117630043853004,0.24680596900280755,0.4613456400841236,0.06459837828650164,-0.13021279678452624,0.06329704467739064,0.33467465988755907,-0.029510098250533582,0.14467195314467335,0.3542470234353231,0.44041797992593895,0.01261238947250309,0.2177834922191516,0.2752543863174807,0.24232728719398625,-0.34566137805034314,0.48601676859402493,0.243118128299422,0.4125198266898431,0.08757489525490036,0.49466555316783833,-0.10488113019712862,0.5080762017508522,0.19221200932106186,0.30671275976171963,0.40269164925311773,0.050193453391437805,0.06023176615489949,0.18315222321200203,0.12017982062649676,0.27283630056034064,0.4356129154941775,0.25243632814581307,-0.014641151007134935,-0.0327369785284108,1.0,0.31266298205193355,0.4451530377134856,0.03792416148359301,-0.11568109938684305,0.27651195259412625,0.39942706440566833
Frontal_Mid_2_R,0.3471067753530813,0.4824917782261909,0.42093135059750947,0.8314992166278241,0.3042854644514249,0.6866467992394639,0.2708180187813371,-0.09346418134165874,0.5460321140001455,0.7362968792847184,-0.0864553571030774,0.3948084631747279,0.44604358350362255,0.7817090192762174,-0.2125339552323139,0.3537980163508722,0.15659198196679758,0.8225652654299557,-0.12018589935087558,0.804693742551398,0.3676347593805264,0.7200129457871834,0.2582713799426314,0.6490983790449596,-0.008386408771014892,0.6894610031351737,0.40064335558074315,0.5419707309553832,0.7727950721102443,0.7900175092299129,-0.09696562474480226,0.7505299810221848,0.7569479666398952,0.0938991745262209,0.8150084997739419,0.23247219491747698,0.5544413064176474,0.3616805204071677,0.31266298205193355,1.0,0.5474295843636525,0.6052441391464933,-0.37015049756441576,0.444047170306409,0.8670751555324872
Frontal_Sup_2_L,0.7173495016724222,-0.1581815521002397,0.23453620253642996,0.26394555267373776,0.4361611364009359,0.7075810633701568,0.3187436005193312,0.07681275634152684,-0.01657066129574345,0.6048131287382529,0.21286189654083118,0.5575679687838125,0.555738281539856,0.7024025890020046,0.09366863092092152,0.05438952334231832,0.7815461380811607,0.7318791149037422,0.12741786023624488,0.6711049212117274,0.5489512486171362,0.3855344853664275,0.6997524146617878,0.5623407720663607,0.011875708198499585,0.6769915810743483,0.3206767774080767,0.20220629948544247,0.6300715934672731,0.22551702799789974,0.3055279742192297,0.5295763843500227,0.22322414513086564,0.7146032387016571,0.8181645750552403,0.6859407545186196,0.27949252740867764,-0.1064470710495158,0.4451530377134856,0.5474295843636525,1.0,0.45590411098306133,0.2859854751317261,0.6976841280552524,0.49521511267114277
Thal_VL_L,0.41487464777165195,0.444103127259537,0.05142396115739293,0.40911961671584696,0.10311254426647205,0.4404160788728247,0.2885384642489134,-0.021985051476262167,0.33705854888480874,0.5069553276176342,-0.1491113607049098,0.3628047462370567,0.1004577522506063,0.5709685872121955,0.07925368457730422,0.2764902403186054,0.1747493088985032,0.6239313845635421,0.18639181570588645,0.5897661279139623,0.4749509969833582,0.3504574562299746,0.2520459938580531,0.451503735004913,0.023312074033592846,0.5577215745698199,0.308816371177611,0.27652337515286135,0.5175403601276946,0.41106102280418555,-0.15352195804034496,0.5011714613018932,0.37494160543856464,0.23256836961573488,0.5722380659555021,0.3176865081780362,0.41611343171019927,0.15122187890115038,0.03792416148359301,0.6052441391464933,0.45590411098306133,1.0,-0.0533996665052473,0.3285832714053361,0.4600450011213473
Temporal_Inf_L,0.3898100342808987,-0.6169729884188108,-0.47007849842959515,-0.6533422391251941,0.044228826698106224,-0.06002144455872606,0.0602362769604294,0.3734642910617905,-0.5823434414061252,-0.11678106540230926,0.5322101468446997,0.23902485665376322,0.0646887851576502,-0.14501251842480312,0.5667786925812927,-0.5383029896599344,0.7048188212447802,-0.09871356616043714,0.2581371834454925,-0.2879741435846756,0.30051914370422755,-0.6441393343129952,0.6874475542595532,-0.3773319065876188,0.15685549382561456,-0.1421778929855305,-0.08876972663879396,-0.7091619628638423,-0.28458371132431154,-0.40648798691070004,0.7010675115469918,-0.031061466938455295,-0.5558383681867746,0.7475339433658705,0.05991407490856024,0.5708976687670143,-0.34514919708039776,-0.49043822612860394,-0.11568109938684305,-0.37015049756441576,0.2859854751317261,-0.0533996665052473,1.0,0.30676989243984454,-0.5097709772724144
Vermis_1_2,0.538245677433037,-0.17968761741722408,0.1779978911672518,0.2291818941970771,0.20287555138214722,0.5503015259084929,0.39452800984062436,0.1420941462597839,-0.07660505707377256,0.6366480213240662,0.38891816060618206,0.5658426192744072,0.5084545886723781,0.5007447504601864,0.1015175201760299,-0.21993441769679456,0.6625881644288472,0.5644107848632166,0.14817395477421302,0.4569102283393043,0.45899706447391064,0.09831218009747061,0.6706517468331713,0.3318891742904448,0.029672380798666825,0.3941018276527397,0.27527590937393726,-0.024438594822415078,0.36839589758764885,0.18802124196465997,0.5575456555627579,0.5304027478000298,0.19913721569641477,0.6410547725164901,0.6700007706193326,0.5723123294877711,0.23061953444411304,-0.08942556491393043,0.27651195259412625,0.444047170306409,0.6976841280552524,0.3285832714053361,0.30676989243984454,1.0,0.3006704422588113
Rolandic_Oper_R,0.30833226702338046,0.4313462322117068,0.5001909189812308,0.8767411849490845,0.2313340734867603,0.701053516853313,0.18725608782940167,-0.1781155105525746,0.6396619765953528,0.6893078496674405,-0.1871991392553871,0.28329563609062186,0.3347324775314833,0.6883646100665067,-0.34090387989783383,0.5017434440997836,0.07957814541919014,0.6961026439210585,-0.1517351135978847,0.8277703041414981,0.323242560597276,0.8282938011630389,0.057324328103155166,0.7318421363791932,-0.058153102831255105,0.7168988264316172,0.3760686947142459,0.6353929983636016,0.7535696816487376,0.6548708549998684,-0.1858122759957107,0.6116866147217256,0.6437362589229124,-0.025973085219397892,0.7265202263182978,0.15780887388863246,0.5098783102385372,0.3640143305265433,0.39942706440566833,0.8670751555324872,0.49521511267114277,0.4600450011213473,-0.5097709772724144,0.3006704422588113,1.0
