,Putamen_R,Occipital_Sup_R,Thal_VL_R,Cerebellum_8_L,Frontal_Med_Orb_L,Thal_VPL_R,Thal_MDm_L,Raphe_D,Thal_LGN_R,ACC_sup_R,Temporal_Sup_L,Cerebellum_7b_R,Cerebellum_7b_L,Thal_IL_L,Lingual_R,Frontal_Inf_Oper_R,Temporal_Pole_Mid_R,Cuneus_R,Frontal_Inf_Oper_L,Cerebellum_3_R,Temporal_Pole_Sup_L,Thal_AV_L,Thal_VA_L,Vermis_4_5,Temporal_Pole_Sup_R,ACC_sup_L,Insula_R,Olfactory_L,Paracentral_Lobule_L,Frontal_Inf_Tri_L,Hippocampus_R,Occipital_Inf_L,Raphe_M,Lingual_L,Frontal_Inf_Tri_R,Vermis_8,VTA_L,SN_pc_L,Thal_PuA_R,Cerebellum_4_5_L,Thal_VA_R,Caudate_R,Parietal_Sup_R,Vermis_10,Cerebellum_3_L,Thal_PuI_L,Cingulate_Mid_R,SupraMarginal_R,SN_pr_L,OFCpost_R,Thal_VPL_L,Fusiform_R,Temporal_Mid_R,Angular_L,Parietal_Sup_L,Vermis_3,Thal_LGN_L,ACC_pre_R,Heschl_R,Putamen_L,Frontal_Med_Orb_R,Rolandic_Oper_L,Thal_MDl_R,Cerebellum_10_R,Cerebellum_Crus2_L,ACC_sub_R,Thal_MGN_L,Occipital_Mid_L,OFClat_R,Insula_L,Cingulate_Post_L,SupraMarginal_L,Cuneus_L,OFClat_L,Thal_PuL_L,Frontal_Mid_2_R,Cerebellum_Crus1_L,ParaHippocampal_R,Thal_MGN_R,Calcarine_R,Precuneus_R,Angular_R,Thal_MDl_L,Vermis_9,Frontal_Mid_2_L,Amygdala_R,Cerebellum_6_L,Temporal_Inf_L,Thal_PuI_R,VTA_R,Temporal_Pole_Mid_L,Thal_PuA_L,Frontal_Inf_Orb_2_L,Parietal_Inf_L,Thal_PuM_R,Cerebellum_10_L,Red_N_R,Parietal_Inf_R,Thal_IL_R,Heschl_L,Red_N_L,Hippocampus_L,Occipital_Inf_R,Temporal_Inf_R,Cerebellum_Crus2_R,Thal_LP_R,Cerebellum_Crus1_R,Cingulate_Mid_L,ParaHippocampal_L,OFCant_L,Precentral_L,Calcarine_L,Amygdala_L,Temporal_Mid_L,Cerebellum_9_R,Cingulate_Post_R,OFCpost_L,SN_pr_R,Thal_MDm_R,OFCant_R
Thal_AV_L,0.3010826003380292,0.18519480236621394,0.3492559032117209,0.2843779623574624,-0.16881405477654407,0.5003903336399498,0.13148696448617292,0.4721935311718118,0.40277576536755916,0.4954619720937231,0.5384907485972518,0.15453828923412477,0.2245976934105521,0.23854997635880731,0.5923063870700321,0.27272598171844176,0.034803202011996055,0.2505385246590917,0.5620627609228054,0.5891837929743488,0.3860203588346404,1.0,0.3686973332071862,0.5335516078934559,0.0525957683121127,0.5252335120966672,0.34593404340024725,0.08994033018296954,0.21508931139920134,0.4993169483487928,0.3081240516278657,0.1556917034651311,0.30577259152274827,0.6292307760013586,0.2178069538456747,0.33341402637216544,0.1597073146518472,0.5388127565795098,0.3599771484476184,0.5745219502773741,0.2266302772336056,0.3499196137784729,0.08479605681640033,0.3892375849839369,0.6150589564785445,0.24746278140128075,0.347184161306439,0.20598766032668875,0.3953490739954868,0.15174986163409418,0.499630901613628,0.22027120303415984,0.16009627805351964,0.285268820864439,0.028817269967208382,0.5234447538269925,0.10713572585032548,0.3811102417730561,0.4433587714263744,0.3692878875100196,-0.32344078743888033,0.5371943517390166,0.2895141361004305,0.23714258719804987,0.3035004634546803,-0.18130731702805838,0.19040554269220286,0.12425457211073679,0.2859185656362037,0.521214355019295,0.3335272536831196,0.41965444724689194,0.1611886873953179,0.12238469096581822,0.5285514157289268,0.3948084631747279,0.3659488983954238,0.33242813905383556,0.10265538256715379,0.3005700126171481,0.3944737333914408,0.12230350954336625,-0.038291794184163036,0.15579411432570606,0.39222205923295267,-0.2524974846540415,0.25553761080953535,0.23902485665376322,0.30245318096036483,0.4119665803500549,-0.014989855564064552,0.2740388733723665,0.34904780641305105,0.24983708825690307,0.4703175358029946,-0.12054824567285825,0.4205942501429514,0.21244352479672393,0.4389233370558562,0.3539955350002455,0.5672444069733242,0.6245220416704371,0.125641791611862,-0.07182049053705444,0.165224406892127,0.06764001185925395,0.19546677922961972,0.49910247440950856,0.534010627872726,-0.03375169051427506,0.40270843625186836,0.4331429807345344,0.14467195314467335,0.3572856371710943,0.2776503959522437,0.33085043210517084,0.16175696743249154,0.4543642243411375,0.5060864018154649,0.0720076668459672
Thal_VA_L,0.27054158707617787,0.014283552050041427,0.42703360140460106,0.23740733976372894,-0.22975342060302525,0.6739313510023424,0.21396942588522563,0.4937886390178481,0.44360823485374234,0.47714943331849663,0.5984855129059902,0.4315266315406141,0.03700689666566537,0.2760299937368306,0.3281711608694584,0.22066852958234218,-0.11235864679366227,0.17081917714890577,0.5468542516300485,0.4939731662625776,0.20080601972664117,0.3686973332071862,1.0,0.47961297600751046,-0.054483508603651844,0.5358476557333349,0.4284620258753354,0.31392594333021645,0.31127447595175367,0.6451065179219057,0.48631959735786645,0.02993016066764081,0.4386185398060446,0.30096579594212225,0.16471729851225617,0.2511289914324955,0.31373558070617563,0.5953484549718715,0.3931306572166595,0.48604162174087884,0.36847124629960387,0.6900005575449755,-0.13840588945751994,0.4170244284741588,0.540265557431664,0.015860181590957294,0.23047012304502057,-0.12569165167515728,0.4768657518466479,0.27222224833466335,0.3731810185453938,0.2366058294795564,0.03297255229194589,0.38715504556805386,0.036869474663361906,0.45179376999922455,0.1437870030026838,0.5213046150495698,0.4631318873715972,0.44909829900447745,-0.10741678223840007,0.5561859416365373,0.5316543477338609,0.4014236421392203,0.2353284509882495,-0.137773564560497,0.05445056727575378,0.10612246614457106,0.2591993156050141,0.5162355274293209,0.568447067202435,0.4156045831234999,0.1097073335864474,0.2531575345237747,0.24306105745865061,0.29951261462323625,0.3267491831190958,0.49505949211669387,-0.013032673232430115,0.3177173137023926,0.33491952923075813,-0.12474466990026907,-0.41607077736437437,0.14784321544634407,0.5802448311586654,0.02650465960052121,0.1913532997351543,0.27191306993020237,0.2853412425347701,0.41028398772102004,0.31201673038003835,0.12051976272772398,0.3704119066188305,0.31715252393916565,0.49562295312981625,0.004827799893394524,0.20552518221647265,-0.013306768791957213,0.42403080056226844,0.37362120896826956,0.4965428621821119,0.6505095888364998,-0.11778077805455166,-0.07871729215363418,0.19860615953586166,0.05435470754557871,0.11965531141803398,0.45703170425269024,0.6626821367005398,0.00030265844191601406,0.4542444665318666,0.36961575441277716,0.41789075849457274,0.3770119006144012,0.46135200858150793,0.4681451052207784,0.3969505144397977,0.3868870900059515,0.26586665362745054,0.153501370115013
Vermis_4_5,0.23561636987628906,0.13615534453903097,0.4618403643613136,0.3657392537305909,-0.10855501520225885,0.6467887541189332,0.2452100835818864,0.5778230624530432,0.43473538475070056,0.6421123268718182,0.6608109898628556,0.2906995937775883,0.2860854054529458,0.2352121887773156,0.7740888909621806,0.2822862769193707,0.10576733152310101,0.34636405252390523,0.6949643377322555,0.7763431185250458,0.46984740120601914,0.5335516078934559,0.47961297600751046,1.0,0.04760406029892054,0.5633193950923164,0.22523957560494012,0.3506124512431738,0.36533069458215,0.595568902797736,0.38781591587172154,0.26695766483554945,0.4693941630819159,0.7452974430472814,0.2497530988336781,0.4312093882512274,0.2056248322733683,0.64567043645235,0.2724995526817454,0.9204495155718604,0.3676225845287933,0.5420787117081142,0.11862250373645658,0.6070506563448657,0.7843960631999537,0.10939818196544403,0.4062463080253996,0.24027012237704548,0.49404846641598044,0.03558591365616733,0.5955991350450056,0.27143445661431487,0.08271445431728659,0.16826769757926613,-0.11019638315244172,0.7331646740880616,0.0892056647542048,0.5214638966771192,0.4942218285736449,0.38787020254792925,-0.39690602798693014,0.7024130813485842,0.35197733730534075,0.27581695844983173,0.4589241782098828,-0.286658257046345,0.5719679885445241,0.1728436507115496,0.06955384846052087,0.7333729067861335,0.40022368236065403,0.3471499607318587,0.33144944301126217,0.2659192251262072,0.4868486510291764,0.4507630124745617,0.3759721582366455,0.40152798919193206,0.02690995739588429,0.4950049902669742,0.5159553035690836,0.02011106997548239,-0.2005418226780426,0.3101631736548174,0.5201713475179408,-0.21640524962951416,0.47952163540318693,0.4687060624161591,0.38293411785462345,0.5299896655530283,0.0845267985058109,0.23314625193444677,0.5660965458667703,0.17198020565814356,0.456922311359919,-0.004818562448243661,0.47931267306229797,0.3234988166367914,0.45761527821170195,0.5773698628199765,0.6536847317688206,0.7216865300094604,0.13294531776420065,-0.10613620705466607,-0.01793155320832413,0.1374595649165989,0.09726031126885985,0.5104122131374438,0.7248705978896143,-0.09690181138393134,0.42113879808903076,0.7658013009929436,0.15927772193657486,0.5066500831595939,0.3557264073190737,0.47207954654725065,0.5198615218790931,0.4990935761497173,0.5230021300817617,0.267632982005873
Temporal_Pole_Sup_R,0.4048755991821083,0.41936721129097987,0.19915568738788425,-0.10380041546734468,-0.08261203380877352,0.1170265983439799,-0.058718995352867974,0.07534604354148526,0.13587856784474897,0.1338639814258097,-0.1210116057539746,0.005469763905554812,0.08804602567470171,0.2277661750037899,0.14280538195079875,0.4283735751831245,-0.027813476090042682,0.2410254636860906,0.12938558774003617,0.16628568946765473,-0.12584584427194948,0.0525957683121127,-0.054483508603651844,0.04760406029892054,1.0,0.19370662861909266,0.32445498508580767,-0.08643304923093521,0.2398487435488656,0.08472396301776006,0.16710932767568323,-0.23692053561916987,-0.1110396662247456,-0.02446230474287671,0.37877322500252725,-0.042112440365706626,0.11410728088403886,-0.1308604052564685,0.021885016714047377,0.053202891525197624,0.22896922965413744,-0.02244383347876673,0.2130126471670273,0.041503732706295114,-0.005424482033396905,0.36037159799664636,0.34264833878757295,0.30869267609829154,0.03783861052917482,0.22458625783606037,0.2519515020314751,0.38658396375008514,0.481703024368153,-0.07942238804924551,0.21200907158125434,0.07810828557854385,0.33803760286417417,-0.10630219065810553,0.1572038807141123,0.2213919949942793,0.07998743989234972,0.07169455752654524,0.20337080019961065,0.17252057253903708,-0.21468053712071739,0.08810947450521305,-0.010483474967262927,-0.0230221961358846,0.22229591428481074,-0.00814428362600891,0.21329976269879497,-0.14078857042671244,0.16154172614732495,-0.08673206079278009,0.35394142037073023,0.36436118960425135,-0.13126111095977283,0.1545076407358614,0.11532915708782279,0.2478493836506352,0.2913709469708581,0.30397808081482125,0.2923102108808331,-0.20884354716722775,0.2310897046287285,0.10091036094225955,-0.16461010612910568,-0.24157593683515524,0.009222166525800424,-0.004370632886711365,-0.0963784870613036,-0.04730104911674609,-0.06547816894292317,0.1720604153507579,0.1510029740737895,0.12874632421862456,0.1231800504858977,0.29043874804991004,0.11928399774475457,-0.035892691158673044,-0.024794795681209385,0.07572492141115233,0.01552224943685488,0.4749673305915966,0.11419117116347555,0.21037138751591994,0.2997353238389904,0.18129931093687252,-0.1536792052888671,-0.00942573538342305,0.23523345379528388,0.043722554606793564,-0.04290994246992191,-0.2394227774022206,-0.04776451481953944,0.29715709304350446,-0.07270510836797964,0.35220713375430907,0.15824873933263114,-0.15987820714299072
ACC_sup_L,0.7859653161524287,0.5169272093503856,0.6351413817060001,-0.07041455545644476,-0.3369095982746411,0.5675732698280397,0.21451675383462782,0.5227524159637137,0.4936811979833046,0.5052121229032678,0.42905082123851324,0.46061722646604986,0.2592953597751526,0.3477859445723048,0.5593204091021211,0.6716790598329612,0.006009200120496698,0.5236713353181828,0.5923770072589999,0.7196930081613645,0.0510006307391055,0.5252335120966672,0.5358476557333349,0.5633193950923164,0.19370662861909266,1.0,0.6988091175386195,0.2706534892220211,0.5515315749139937,0.5854674991698953,0.593986443657503,-0.24295756461495016,0.1218576853915772,0.46826298489571017,0.6938927982601267,0.1304002968110539,0.43788838578215505,0.40445093158052103,0.3051050431150514,0.5323241199049887,0.39027784768442647,0.5237307717464303,0.44618694339771126,0.21029547868662943,0.5174925242838305,0.49984618523139396,0.7643689121635672,0.542792883863853,0.2669091561179774,0.5012082309648604,0.6402465940533346,0.5502915286291529,0.5603465394106316,0.1919726104019279,0.3185735606982543,0.6422627691595187,0.5322827098030257,0.2265796682831417,0.6743469406095005,0.692926700629786,0.061898407646816936,0.5389543010813157,0.5744559684406316,0.5008506766135292,0.12546673833957114,0.07739637694328735,0.036181228609377704,-0.16736350330203129,0.3238495023169633,0.5392054434300715,0.5480256056548449,0.11043897503686025,0.27844703694751033,0.48566557006318956,0.6701544745254414,0.8225652654299557,0.2996407938848762,0.6026224400739664,0.3343236348680472,0.42294205793709766,0.709614931556937,0.4766658289227483,0.15777645754531358,-0.02089906015032962,0.7881658862572498,0.14163277938895688,-0.12446412543307583,-0.09871356616043714,0.41299687210804836,0.31146576763020106,0.15382572270719722,0.19984454748951766,0.3784566744011288,0.37218482069698017,0.5367519427303511,-0.07813372486039558,0.4103067978716575,0.5339360972671117,0.4635082024337029,0.17025721490470994,0.4825260451046249,0.6686682821017234,-0.09918140079608848,0.2864295524537968,0.5436729816765342,0.47516118993719514,0.4473726885098585,0.6414577290869735,0.387598114370036,0.028887505019500243,0.678192194984693,0.353816573972934,0.24232728719398625,-0.0018164739942204747,0.14613194399162582,0.6143120450424631,0.41266493300701923,0.6621069377690519,0.41673924563448755,-0.0595483936459742
Insula_R,0.7914868086066372,0.46765122016205374,0.5578646933675203,-0.3085447623392574,-0.35372413590755375,0.403813806645657,0.003492456928586796,0.34901766570473763,0.37898332329930345,0.26194763009143446,0.1035056478454771,0.3999281235985819,0.05443198990828883,0.27936090385191237,0.2717315367164091,0.6916730124604081,-0.010203925632343694,0.4479876824003457,0.3643877761677082,0.3464449640914482,-0.2525399082461884,0.34593404340024725,0.4284620258753354,0.22523957560494012,0.32445498508580767,0.6988091175386195,1.0,0.12736008801399198,0.5420226877913362,0.3951326529913854,0.4172335004741561,-0.5025743489753911,0.06332046231110579,0.16211898915555142,0.6789194591515795,0.09613648959233653,0.5919348248518697,0.19852077902227375,0.2462149422033349,0.175754351543029,0.31603326075605587,0.3021011153744446,0.2509105984497326,0.05981626360198357,0.2311850658523918,0.48437478361045144,0.5863878783992676,0.310408404171165,0.11260729731568801,0.8265620085785642,0.2948224714300811,0.7189017419996033,0.6742550522300097,0.28053412183254156,0.5041499192877563,0.38793249296193616,0.5294941723647131,-0.010246085966525232,0.5733350760279414,0.5862995884341243,0.18996268413194697,0.3347926447826929,0.675106906234634,0.5982267530976708,-0.08654727788209286,0.3001230112819089,-0.19691431062694809,-0.33000026066861377,0.4859857496597716,0.10908343575794768,0.513860584394188,0.06189810424754888,0.18137611376019053,0.2440724305385693,0.45431276401893206,0.6785163127287667,0.01642216882500305,0.5461753571364618,0.4972912379679477,0.4051846916544508,0.5188683991005065,0.3821236042261251,0.17340812051803853,-0.26475596741002105,0.496951923342401,0.14346066673041283,-0.4553668700215073,-0.45117398295092287,0.2731100313486741,0.1692836302227545,0.08658549503828177,0.24812460791350546,-0.14216096207884973,0.5247119572022781,0.3574361847699858,-0.29121132139933176,0.15409449461200883,0.18886058601428674,0.26761270444861446,-0.1649352560479255,0.24945319821258097,0.43888763743846126,-0.3415167659916676,0.4684440691838392,0.6198069039385182,0.44911169632096437,0.2978594018698739,0.5066991518676938,0.07763553204859389,0.022800569856547746,0.6655959745974216,0.005862670619595797,0.41620134115757973,-0.3173140203859208,0.19605223214891207,0.44665613654763203,-0.0016170184973901588,0.6460010665025057,0.18124916121833493,-0.42796188376688693
Olfactory_L,0.14257963120670114,0.045927044330618706,0.45245034069681334,0.22246973804432296,0.07392142214602201,0.3186362166591485,0.5894908382220702,0.5588575397037665,0.2067444483147277,0.21995858864051207,0.28289619623733037,0.43252010882212677,-0.03247675108476607,0.09526410401115469,0.16666344595179136,0.2954388258798314,0.31091744602866267,0.0891985645874158,0.4374920536491988,0.41973122086695436,0.13240050185178684,0.08994033018296954,0.31392594333021645,0.3506124512431738,-0.08643304923093521,0.2706534892220211,0.12736008801399198,1.0,0.40134300420950225,0.49468492859522023,0.3827893445550729,0.04118817659755933,0.2907384746886605,0.19317936716646034,0.25981538524311043,-0.0465600646189279,0.08227242917335008,0.3374880276615632,-0.21626318452827764,0.4496966368618467,0.29429282308385346,0.5017259754413741,0.15700242110684082,0.21288458121017548,0.2311542231704859,0.04482342826350485,0.26755657374207426,0.17008775654610403,-0.09560507351997971,0.06788775756015886,0.34855227455621435,0.21381095140149214,0.07179183224753631,0.05589422179676292,-0.01670779747679571,0.4631415081564755,0.19927989359377118,0.2064038165360185,0.24292185839263836,0.09342342576150142,-0.0657497865075042,0.5628645095612319,0.14023487565531548,0.21269849852453512,0.06305515608764488,0.18277021662148765,0.19187360048970228,0.17474729264587724,-0.1621955584810015,0.260878335584504,0.12001480502301737,0.06893565421778727,-0.02235608495497392,0.17788538211992916,0.1677861111636906,0.263616279907966,0.10581220658929422,0.3637047323082506,0.06473509091480313,0.1164931976677914,0.29781055251262883,0.0039606860825625095,0.011206790150012694,0.47098856256285954,0.3837754435837511,0.04502388341106052,0.1709375540277799,0.2017073606787401,0.4875637176661702,0.2857392761577791,0.3485144632688767,0.18026456301342125,0.15318938079184183,0.150556162695177,-0.14838936576747255,0.12072469277284108,0.4525329101319319,0.25081833525316166,0.147289819549748,0.1423902358008098,0.3135348760314231,0.4180201671853628,-0.1670495035011211,0.15246608724971025,-0.036207524689269875,0.2480831267251747,-0.1060906282810445,0.2028844577816673,0.3125295743789518,0.09491349683005335,0.30391406556758777,0.29900140921612656,0.365187194039269,0.14365535961350687,0.10560486601384933,0.2142683842020363,0.44475265453017976,0.21849933486615514,0.2765232369154654,0.10573691798679968
Paracentral_Lobule_L,0.5962037329757213,0.65828664561873,0.6794457648793113,-0.27971817301955565,0.06487705369611332,0.3184108012515717,0.35618688346485966,0.38747749872689446,0.302751215958044,0.22601813715973693,0.11667315537446218,0.2867247408586793,0.21202989552105417,0.5824865850110168,0.40634471967258734,0.760385828085572,0.008300463403907003,0.6829446986676923,0.5815110524598046,0.5992750046521714,-0.3092121877630063,0.21508931139920134,0.31127447595175367,0.36533069458215,0.2398487435488656,0.5515315749139937,0.5420226877913362,0.40134300420950225,1.0,0.5276760809049404,0.7499211065908985,-0.3979969862899935,0.23945457123586672,0.31002178683539094,0.7752030703496396,-0.24583265551209554,0.3260064928644859,0.25112738120368405,0.0011707704852163044,0.4048218541585095,0.5973703440467798,0.4280079413356836,0.6302868512261796,-0.08919080249716804,0.21706749994075494,0.6478550795869781,0.7617329455351606,0.5651085464723694,0.08416695263690166,0.23273092054498248,0.40572658557346153,0.5356432852363529,0.6071554842322849,0.3869611694206777,0.7265060116136594,0.5340649233129067,0.6873319632069064,-0.18406165820892875,0.5907983833512399,0.5758153875788986,0.12178729158279576,0.5889497371499816,0.4328489460568125,0.22658511214215427,-0.02170647002809828,0.2756057673550846,0.19816159710253808,0.025646799550618396,-0.012858757081232523,0.03603242006555515,0.5340681236475207,0.15569572310993107,0.3017682312213474,0.1907791555603387,0.4662475471747855,0.7700949729752326,-0.08421038106661964,0.7479802838356006,0.3762656072776182,0.4127349665577026,0.8291535315444647,0.5846839126558075,0.4336309534421494,-0.1568279897972907,0.5002665664853397,0.5024600722124543,-0.322570133188081,-0.35098788341201176,0.6130596509865802,0.0033920166674593828,0.1788722336422042,0.49409982673017244,-0.12830700097130654,0.7682565311780273,0.3523565436403921,0.07073051644826436,0.3556665179683384,0.592486464072923,0.4722496702900572,-0.07963630666114417,0.12399188905296396,0.5223599767422781,-0.13262480909155705,0.45457722384675486,0.21002012731152864,0.5300591052116129,0.39681614680442645,0.7012294074437316,0.06601707820618799,-0.03504227682348613,0.904443612830522,0.2193438712216825,0.4331080833868832,-0.2754880665949633,-0.10314359505385712,0.5040408383733298,0.25727422226008656,0.6109299800493113,0.4391661045804661,-0.14666579901199814
Frontal_Inf_Tri_L,0.37579832714109696,0.23754742571109833,0.47898818047624525,0.2288183254491721,-0.1580830065198252,0.7013636848641391,0.2784643897122196,0.5367475128430369,0.4457074134632892,0.5323252348624888,0.6776112718248839,0.3063600453994502,0.19665270980359736,0.4984184681739376,0.45335728102523887,0.5121954883438447,-0.0028628560702781323,0.3482687891468946,0.8731963518293965,0.696373256953459,0.17827850893466912,0.4993169483487928,0.6451065179219057,0.595568902797736,0.08472396301776006,0.5854674991698953,0.3951326529913854,0.49468492859522023,0.5276760809049404,1.0,0.6623654345591606,0.012067355077579311,0.39937374374345774,0.4633037255474078,0.4281279699282491,0.2232057846217396,0.23361875226523574,0.6458389238586729,0.21138315678837225,0.6531592840692892,0.5774629814170412,0.7444815159822972,0.1730432009746163,0.38715210711855347,0.5793689104170784,0.23784872749113387,0.515023581492037,0.2459702451970499,0.4955910585552473,0.13747561968013502,0.6163575076105295,0.2596592464570826,0.1579574621674859,0.3821010200911852,0.16275939974018658,0.6570317182876163,0.3885625639736231,0.4407983003049972,0.6288494393148475,0.46399869565916924,-0.09404911948947292,0.7957870746692,0.29941693234638556,0.3676278197083226,0.35525935301710243,-0.05540977790173756,0.1843493013015032,0.15858770655872162,0.0608529950530821,0.5572508379887751,0.6472469985927248,0.483692661753747,0.13786290711151925,0.3654373091705264,0.49017717732307425,0.5543679366689285,0.3552041104012427,0.6266437293330842,0.08847405662804156,0.3945582297947936,0.6172971179680867,0.153473325052443,-0.09266170813056639,0.18481665994429106,0.7595227122830025,0.1540746744395894,0.25028438369063194,0.27337737043267196,0.5789209739753656,0.3684757929249411,0.20687810555614167,0.19750910071669817,0.4456219582818192,0.438654252303629,0.5578576425364049,0.18397869616972617,0.41272675340515685,0.33238034896797297,0.5861916227525352,0.4306391737855375,0.5568928680179948,0.7807378940225345,0.10976732424547121,0.016317252702847364,0.13245404938419875,0.13120077730155694,0.12858948162381673,0.6983563839017175,0.641334588529605,-0.044283976417861144,0.6405888925808438,0.5189614512346234,0.5271753161017285,0.34037774159232914,0.39751277714023614,0.590118164261486,0.5838834417259732,0.5539660693452009,0.6105723795427849,0.25293264140451216
Hippocampus_R,0.45903292409475716,0.453609074528024,0.6549320314736666,-0.11878818874816849,-0.0397086057966348,0.5175939197355777,0.3000912889798437,0.4763772059536099,0.42104492882195027,0.316383383430806,0.36983979224489116,0.26664365593278055,0.04834604099130406,0.5681690738449604,0.41242504527891194,0.6893275409574344,-0.1538204873052245,0.41934527583894593,0.638306026166992,0.688671034311961,-0.1788463648894149,0.3081240516278657,0.48631959735786645,0.38781591587172154,0.16710932767568323,0.593986443657503,0.4172335004741561,0.3827893445550729,0.7499211065908985,0.6623654345591606,1.0,-0.24062020274047166,0.15311478922637786,0.2282432961901804,0.637205350952728,-0.3157128033139334,0.27825978611914287,0.38879544938954325,0.04437668372218556,0.4651916479741118,0.6410561753029608,0.6264562005860318,0.44808633738410947,-0.07759703629898063,0.23988728775894316,0.5785667078457294,0.728941602113502,0.5174714440522387,0.29382519437517474,0.09165900726776913,0.6018209282010019,0.47711182009692793,0.5009483018407631,0.24038052299313806,0.47971973820707675,0.5409047149886331,0.652000837691018,0.047383509141594,0.7289509107175992,0.6575431487378576,0.2049080132028337,0.6348541229916075,0.4737871884386831,0.15478672630045331,-0.08980325009967961,0.05023496420540385,0.10999659814475096,0.18555509090717268,-0.0939765423894146,0.253390619824596,0.6692350428847033,0.27130267873275654,0.21510292181224197,0.1610083323068309,0.5508749673854925,0.6894610031351737,0.0016944613317820569,0.9036205945503502,0.22406230803325852,0.5244612522526677,0.7212237355235647,0.45670284657854543,0.21942914637863667,-0.10824072111625456,0.6843205188069891,0.5908577156643343,-0.12575657144012756,-0.1421778929855305,0.5710401275520316,0.10252164801386503,0.2007443429609544,0.21152785159898307,0.09876906372560625,0.5714215793878946,0.46658039772912524,0.29087887587419353,0.3746879477443656,0.5135745503844976,0.506642281406797,0.16289315327035814,0.23348292357958692,0.669480065600458,-0.05385523605356525,0.3761321049301721,0.11415311633249282,0.4415293420238949,0.4541412450770997,0.7886256669373354,0.2951251489795335,-0.13279823123131823,0.7971561293478583,0.3455256159768804,0.5080762017508522,-0.05871148784223794,0.07199113370889322,0.6899471896452046,0.34712126498708745,0.6185555230148093,0.3820717294635461,0.05175140828849212
Occipital_Inf_L,-0.551432337680748,-0.49561382547247906,-0.22848774938468455,0.7114697279307206,0.15722215623460806,0.21528972183836156,0.04074416371845523,0.20988414988345927,-0.12100037467597274,0.2855159401593126,0.4169006595669694,-0.13615841398295414,0.05045971056657835,-0.19446292673836021,0.1470361114768968,-0.5367674456990317,-0.026679401764863254,-0.3464177993047074,0.1436883739125975,0.062325912935792815,0.6786146971920107,0.1556917034651311,0.02993016066764081,0.26695766483554945,-0.23692053561916987,-0.24295756461495016,-0.5025743489753911,0.04118817659755933,-0.3979969862899935,0.012067355077579311,-0.24062020274047166,1.0,0.26135159189440316,0.2850103651566592,-0.5775199573082543,0.3149930693705589,-0.3653888342591669,0.3389379994282849,0.18063853673169994,0.312283628491033,-0.05753646219879465,0.15732798571840867,-0.48630448002156895,0.5431954373263022,0.3179713964680105,-0.5003116820210991,-0.4224675886795836,-0.37403783306365646,0.35791678814019945,-0.476420817469029,0.0737571697827593,-0.37770394878931884,-0.5577032954875654,-0.01603240790005954,-0.6499321383825493,0.05091818657619095,-0.5316110553729513,0.47627231382497875,-0.22313075767255908,-0.3127543582321957,-0.5168327577519882,0.179925013624578,-0.2366574898523882,-0.23155670033105769,0.29171858928199135,-0.47320161284226275,0.3197440996305592,0.4954509456474172,-0.1445053342205075,0.4270157727277318,-0.18677685458885698,0.3254395771610703,-0.025559567714370877,-0.14541194658051035,-0.10614648033298386,-0.447733628124722,0.29842616275073947,-0.3036736082166886,-0.5302698554434814,-0.0823068500999207,-0.3452415982476843,-0.5420506068473551,-0.4187590307707113,0.4930280443589625,-0.16432205379868095,-0.5070266907426841,0.7971037898177354,0.7542018610985091,-0.19642663300604074,0.4017076579037306,0.05237849348338057,-0.08450622035583927,0.45440438657992216,-0.35096560255606507,-0.022552316281044166,0.19358210013665264,0.18497107247309552,-0.27206635595473766,0.05085076483542626,0.5908034467765234,0.3758049794428144,0.13724940024387303,0.351017446149324,-0.46874670839036453,-0.5903011380182828,-0.4341811487811705,-0.29646791343809265,-0.19724459271978495,0.47061863229816187,-0.10500975988643899,-0.37802847234140413,0.39600984677042284,-0.1984954692664401,0.7505098532533242,0.2775698595993181,-0.1857143733558897,0.17478978096242445,-0.20697781758809614,0.13331502838099288,0.3424624642222888
