,Thal_LP_R,Rectus_R,Red_N_R,Postcentral_L,Parietal_Sup_L,Vermis_7,Thal_VA_R,Thal_PuI_L,VTA_L,Temporal_Pole_Mid_R,Parietal_Sup_R,Cerebellum_3_L,OFCmed_L,Thal_MDm_L,Amygdala_L,Temporal_Sup_L,Olfactory_R,ACC_sup_R,Putamen_R,Thal_MDm_R,Cingulate_Post_L,Thal_MDl_L,Thal_VPL_R,Thal_IL_L,Thal_VA_L,Thal_MGN_L,Thal_VL_R,Cerebellum_8_R,Thal_LP_L,Cerebellum_7b_R,Hippocampus_L,Rolandic_Oper_R,Occipital_Sup_L,SN_pr_L,Vermis_9,ACC_sup_L,Parietal_Inf_L,Temporal_Pole_Sup_R,Temporal_Mid_L,OFCant_R,OFClat_L,Thal_LGN_L,Cerebellum_6_L,Temporal_Inf_L,Frontal_Med_Orb_L,Thal_Re_L,Frontal_Inf_Tri_L,Rectus_L,Vermis_6,Cuneus_R,Thal_PuM_R,Calcarine_R,SN_pc_L,Cerebellum_4_5_R,Thal_VL_L,Temporal_Sup_R,Cerebellum_Crus2_R,Frontal_Sup_2_R,Temporal_Inf_R,N_Acc_L,SupraMarginal_L,Thal_VPL_L,Insula_L,Thal_AV_R,Frontal_Sup_2_L,Cerebellum_Crus1_R,Insula_R,Angular_R,Vermis_8,Heschl_R,ParaHippocampal_L,Amygdala_R,Caudate_R,Temporal_Mid_R,Vermis_3,Precentral_R,ACC_pre_L,Angular_L,OFCpost_L,Vermis_4_5,Cerebellum_6_R,Cingulate_Post_R,Parietal_Inf_R,SupraMarginal_R,Occipital_Sup_R,Thal_AV_L,Occipital_Inf_R,Frontal_Sup_Medial_L,Occipital_Mid_R,Cerebellum_8_L,Caudate_L,Thal_PuI_R,Frontal_Mid_2_R,Cerebellum_10_L,Cingulate_Mid_R,Thal_IL_R,ACC_sub_R,Frontal_Inf_Oper_R,Cerebellum_9_L,SN_pc_R,Red_N_L,Supp_Motor_Area_L,Temporal_Pole_Sup_L,Cuneus_L,Postcentral_R,Rolandic_Oper_L,Paracentral_Lobule_L,OFCant_L,Precuneus_R,Thal_MDl_R,Occipital_Mid_L,Cerebellum_10_R,Pallidum_L,Thal_PuA_L,Pallidum_R,Heschl_L,Olfactory_L,Frontal_Sup_Medial_R,Cingulate_Mid_L,Frontal_Med_Orb_R,Thal_MGN_R,Cerebellum_Crus1_L,Paracentral_Lobule_R,Lingual_R,Precuneus_L,OFCmed_R,Frontal_Inf_Tri_R,Cerebellum_9_R,Putamen_L,Vermis_1_2
Thal_VPL_R,0.06724820671821405,0.1776268846217928,0.4894132981328334,0.3190462805573164,-0.1535756144833815,0.12468061020535177,0.5033475909509634,0.15454684780248604,0.2431399296313517,0.05207524243218327,-0.15370652612565097,0.6437354624744813,0.10560386802965623,0.20020463983353934,0.36416725410724493,0.6950534650486356,0.2737861002777809,0.5800901663866345,0.2538371542387749,0.537582528229899,0.5612281165816733,-0.22256633534105633,1.0,0.34918748917000414,0.6739313510023424,0.21436061405187096,0.5221862105375891,0.40957214228902344,0.08097947205354705,0.2501134668685618,0.7731174884428214,0.3530371711396155,0.21165259683823962,0.6389988273401841,0.20989527743201133,0.5675732698280397,0.24348356438707236,0.1170265983439799,0.49932593207367465,0.15575386328408777,0.04311989289407763,0.15944985364286302,0.43935368059363794,0.41693172473875295,-0.17633766310050836,0.12482112750523398,0.7013636848641391,0.0036089408394579994,0.5654827621317945,0.08351122235339767,0.5412434714925343,0.421104724069173,0.694596487696546,0.6595277117719724,0.4347351445039022,0.2341036155926261,-0.0019070587261342756,0.7272655062018181,0.07583145061047267,0.20404458569638356,0.4324466286750631,0.7086807076433984,0.6806552558995673,-0.11601632613465857,0.7334940351063878,0.12189567954694507,0.403813806645657,-0.13027740511601382,0.41342921757424445,0.5938123198920484,0.7292776539002075,-0.16659939110548302,0.611294956751463,0.14380642345315742,0.6163074316386956,0.26771367859663203,0.38280600912900464,0.20533711291351175,0.33418435931142776,0.6467887541189332,0.6083090599770592,0.5223061397447809,0.09061720139268445,0.058786670281989827,0.0027808838073689114,0.5003903336399498,0.07925745500134072,0.3578416125848388,-0.2803989444167994,0.49382871419645097,0.6552563651209701,0.3751395951495351,0.4373689485598098,0.10651137956108221,0.3641366859511558,0.41402468563444916,-0.15838449253759948,0.3689362259934142,0.4972784444187932,0.6957721522650013,0.722340473598992,0.7094194354137752,0.4714008468046983,0.1866866203381389,0.20788988023408697,0.679088613257255,0.3184108012515717,-0.102113998190063,0.3686457092948143,0.4882125311418084,0.19940968531623582,0.4653174143906871,0.35719984732205595,0.09298063819094826,0.4347476300976947,0.6086425614483573,0.3186362166591485,0.5180505474355405,0.6028203439217167,-0.289208872008167,0.010316945040205992,0.21858375329952215,0.4283592296909365,0.5019877959122675,0.3223306298555613,0.007334066836261209,0.28268592048402286,0.6141794281235284,0.4917199282732716,0.7427370578527182
Thal_IL_L,0.25564128084988036,0.07828018386028127,0.3286768444139558,0.5510018808585422,0.4102217721092826,0.037660602839988594,0.7005096560380911,0.49957685636791727,0.23477089764363213,-0.19392067776273123,0.3010825823699255,0.16445844149845495,0.3221135036530418,0.4202909625120076,0.27696377446002046,0.04967804637381996,0.2779168132663693,0.16040696059930218,0.28178106555722726,0.6464973759800946,0.45626615139409016,0.36638411755110456,0.34918748917000414,1.0,0.2760299937368306,0.14809101823039686,0.5589737532674147,0.008533682481982123,0.039602446502974634,-0.00803635302396354,0.42731723178188663,0.46195646614560176,-0.017248712294740627,0.22831482864106814,-0.18881974911459518,0.3477859445723048,0.49377076906470885,0.2277661750037899,-0.11728860918332074,-0.009489722399623333,-0.10988476886193692,0.5051302734981371,-0.1454021279146717,-0.1804604133662817,0.13190504047525972,0.23760407100471445,0.4984184681739376,0.35433918676900755,-0.2062662391746774,0.32572546455461604,0.49765410217067724,0.1966696229141714,0.24682878380299111,0.39304406352342236,0.7000506504671137,0.41106743615010255,0.06848016632300315,0.490782505185748,0.3332833263145915,0.2038595434774176,0.10941835506855953,0.4401860097861644,0.039400953116382746,0.2601289554128237,0.30118218443685796,0.3386119884500483,0.27936090385191237,0.2907017797905253,-0.12918718859339895,0.3887442522139649,0.07999474803111133,0.41248991621588293,0.38289861195705355,0.3814515953492148,0.1948911610307334,0.4754029911233256,-0.005135433772725612,0.2881391742652973,0.18459799653985462,0.2352121887773156,0.171686569799087,0.41574894799770595,0.33377411975782867,0.3231527273986917,0.39475900395447655,0.23854997635880731,0.0043289364552041186,0.2516328339883436,0.23489093052745866,-0.12989727108485508,0.3753298209417726,0.29131854286291486,0.5373155848150674,0.15813205936121555,0.5215275648759289,0.6559859330969621,-0.04004980212435993,0.5561619842084162,0.029675917161124513,0.2834408829123255,0.18138319244274315,0.4535423591569553,-0.17941572783341603,0.1680889076762533,0.4486025228258698,0.3565240011422486,0.5824865850110168,-0.22015245722076796,0.47756761409492515,0.1760220451774264,-0.017176832919925167,0.208371259252938,0.39470284784271165,0.3149109091507423,0.5291753037975757,-0.06933713629375292,0.09526410401115469,0.2583380562419449,0.5611594498472059,0.0029848157158740116,0.02873829689012694,-0.07496564212156619,0.5492924639405674,0.19677373319433267,0.49556497392756393,-0.10231996662042835,0.5106548348268365,0.008938918586877441,0.5355107046722687,0.19511334294361588
Thal_VA_L,0.05435470754557871,0.1377538513755741,0.20552518221647265,0.378188966093049,0.036869474663361906,0.014548743909747463,0.36847124629960387,0.015860181590957294,0.31373558070617563,-0.11235864679366227,-0.13840588945751994,0.540265557431664,0.2625233391956347,0.21396942588522563,0.41789075849457274,0.5984855129059902,0.47559096918514376,0.47714943331849663,0.27054158707617787,0.26586665362745054,0.568447067202435,-0.41607077736437437,0.6739313510023424,0.2760299937368306,1.0,0.05445056727575378,0.42703360140460106,0.2823714411355304,0.1131767470984057,0.4315266315406141,0.6505095888364998,0.2881896470834702,0.11845691094781266,0.4768657518466479,0.14784321544634407,0.5358476557333349,0.31715252393916565,-0.054483508603651844,0.3770119006144012,0.153501370115013,0.2531575345237747,0.1437870030026838,0.1913532997351543,0.27191306993020237,-0.22975342060302525,0.15259615643554442,0.6451065179219057,0.25233668389482766,0.2649843412993119,0.17081917714890577,0.49562295312981625,0.3177173137023926,0.5953484549718715,0.4714810268702021,0.3066844010377378,0.11753573836178126,0.19860615953586166,0.5497248118856887,-0.07871729215363418,0.3013822382024282,0.4156045831234999,0.3731810185453938,0.5162355274293209,-0.13140971094151524,0.7083379047715385,0.11965531141803398,0.4284620258753354,-0.12474466990026907,0.2511289914324955,0.4631318873715972,0.6626821367005398,0.02650465960052121,0.6900005575449755,0.03297255229194589,0.45179376999922455,0.058376529469154004,0.5346681416827602,0.38715504556805386,0.3969505144397977,0.47961297600751046,0.275187569767264,0.4681451052207784,-0.013306768791957213,-0.12569165167515728,0.014283552050041427,0.3686973332071862,-0.11778077805455166,0.3546040255065621,-0.1637600328503074,0.23740733976372894,0.6368099681825449,0.2853412425347701,0.29951261462323625,0.004827799893394524,0.23047012304502057,0.42403080056226844,-0.137773564560497,0.22066852958234218,0.18778349507156297,0.6454971759560301,0.4965428621821119,0.5260185418971489,0.20080601972664117,0.1097073335864474,0.05324037924494643,0.5561859416365373,0.31127447595175367,0.00030265844191601406,0.33491952923075813,0.5316543477338609,0.10612246614457106,0.4014236421392203,0.508319498401607,0.12051976272772398,0.48341692548119497,0.37362120896826956,0.31392594333021645,0.5646053703541307,0.45703170425269024,-0.10741678223840007,-0.013032673232430115,0.3267491831190958,0.37665082949715173,0.3281711608694584,0.3756434090035183,0.004882216171541974,0.16471729851225617,0.46135200858150793,0.44909829900447745,0.5131218698085911
Thal_MGN_L,0.010318276922725904,0.09551328170116333,0.3506104570860166,0.03698185988341019,-0.11822258842900213,-0.12998829289536612,0.17875623161873525,-0.055372030458707644,-0.08610799209721774,0.21872308291315123,0.09961943777128872,0.4287886825874119,-0.12783720160774276,0.24886172338337983,0.021122187496632732,0.2799161974167386,-0.18458902522507775,0.30231321482219076,-0.13502921478480412,0.29628086265109466,0.09053325378848924,-0.02350167652878904,0.21436061405187096,0.14809101823039686,0.05445056727575378,1.0,0.15231509121195327,0.029532973388364234,0.06294377374949049,-0.06167759768672676,0.3335490979264547,-0.09218084758768899,0.3934681181418817,0.17343184932256692,0.28596704790093136,0.036181228609377704,0.005826963399114134,-0.010483474967262927,0.34198079207902393,0.18233994299613268,0.028388623818423053,-0.07960437381847554,0.4159425457198268,0.36527430843712455,0.2553241405471257,-0.003690132622069515,0.1843493013015032,0.06043846335075241,0.38097603203291447,0.21453662244524477,0.0897914743959583,0.23868438307165846,0.36955674347402284,0.4881661424401042,0.22712460369959497,-0.12314782081703056,-0.297260786513528,0.3178324056918078,-0.1743378433649333,0.2670657255193561,0.18994405894619468,0.20534914292206283,0.31006415585001734,-0.23076237257378507,0.18747751140860267,-0.08354749773757689,-0.19691431062694809,-0.012908438938347394,0.15607478132719002,0.13964699929043514,0.32714384170412975,-0.18782208266081946,0.0974849528414352,-0.1547527713551761,0.4023655266693676,0.2730721027901756,-0.08218414921645464,0.05383363871522072,0.2770417089481047,0.5719679885445241,0.16212868332150907,0.16516297871982408,0.22311059789702017,0.14076163612821443,0.024474938105525406,0.19040554269220286,0.26728765709287994,-0.020792043710958063,-0.14998023953139342,0.25024981209024055,0.20686178283220208,0.28078386456052645,0.09716758196289041,0.06497392321775014,0.11437124363267302,0.13686399039552205,-0.18297003320177074,-0.0022747089403235884,0.2728628667587674,0.12260629207385063,0.2921783652420589,0.31308873605242565,0.32944880628581097,0.34264305778031856,0.23350020338458694,0.29452629420400467,0.19816159710253808,-0.03313255026609752,0.2555408965688074,-0.05199050863941086,0.15849312889877148,-0.1297375279158685,0.05688808618304288,0.31940568492941257,0.015691270201703328,0.3426688746876786,0.19187360048970228,-0.10168452081351967,0.24519515307777737,-0.3948238315515047,-0.003059497197535681,0.16398773241501777,0.24048828292477883,0.46096809455702503,0.1872349753977736,-0.023012644523248152,0.01977287552098037,0.09344306371060733,0.07019539205073816,0.32887821939159734
Thal_VL_R,0.6044075482227348,0.5118036803781042,0.5050520183120001,0.4591471037982545,0.27607051879220035,0.01160530328533775,0.67194679615726,0.5009790685670612,0.39066584441076035,-0.02515986241161127,0.3437904071164451,0.24551928696738498,0.40293776377320917,0.5051192235503992,0.3610220161716114,0.15889043511982956,0.39481995740078696,0.2778825941529367,0.5257357863568698,0.5784684530710287,0.5196022798323804,0.3100382494409836,0.5221862105375891,0.5589737532674147,0.42703360140460106,0.15231509121195327,1.0,0.10108911532176551,0.44107167329541397,0.3828019091221434,0.5557161833467218,0.619578592131276,-0.09509570439262782,0.15555732394360935,0.01582364817177289,0.6351413817060001,0.33696243727243663,0.19915568738788425,-0.126301950657208,-0.08414402067616827,0.05025915626365747,0.4869368520948085,-0.1725148097899508,-0.19387085551776795,-0.10318602820194389,-0.08989872519951023,0.47898818047624525,0.21669436950873172,-0.03296704661148913,0.34105119839063053,0.25651915404623504,0.3799592149878513,0.3063314006014044,0.636561635511936,0.7005148001123198,0.6687515635157856,0.22703306170085646,0.6210475927874034,0.5024790434308959,0.44091909623078923,-0.059205597712476694,0.5776430594190738,0.2503811415401799,0.1573114775867745,0.4618286576514726,0.3427621889091836,0.5578646933675203,0.36851810701335347,-0.1219661833454658,0.6079156107317136,0.21204381473138026,0.22952232506718098,0.48334214527624925,0.632919067199765,0.4243243245938391,0.5205332630071063,0.2587316994991775,0.08883343892297181,0.2272844337203696,0.4618403643613136,0.3691928876552722,0.5695424878982804,0.40228228005774735,0.46212374650212124,0.44803148909652313,0.3492559032117209,-0.2857803937862253,0.5530888400467318,0.29741194843862506,-0.11182706042436452,0.2721202501296964,0.42632684126479564,0.7064935244245762,-0.007834224263134605,0.6460649992524623,0.5164577768002658,0.08930106784267693,0.6608899837983465,-0.016687480118864742,0.3922112492123607,0.39864321302333844,0.6742696807344227,-0.07430735898304847,0.1953027871425124,0.48862743090404864,0.4701636183736311,0.6794457648793113,-0.1668466243158448,0.5398899353097423,0.6260634363431307,-0.009566459297199044,0.4111144574858466,0.4336027114444592,0.2697416365557178,0.7252074123491284,0.002753296712753888,0.45245034069681334,0.43483222834598295,0.5261291759018143,0.028662979725343367,0.23744905655540807,-0.06358886263639323,0.5129861760314545,0.3412307757303567,0.5922533742513987,0.2342044757009256,0.6708920488912071,0.09769013417796303,0.6298862081495606,0.3356829618237398
Cerebellum_8_R,-0.0025610299831999093,0.16793650557687353,0.18839327442151332,0.2133094939929099,-0.04632495631091159,0.07820084719349593,0.008462476839291291,0.02171492775746714,0.1967072032679518,0.13656665889495626,-0.18779632675490518,0.4626697638008289,-0.0693753212141039,-0.16324216938972896,0.1984866959590979,0.2700472739785333,-0.006156598378886319,0.24285735095945732,0.2496389658735816,0.11980218979559817,0.16835743712596432,-0.14751795141518323,0.40957214228902344,0.008533682481982123,0.2823714411355304,0.029532973388364234,0.10108911532176551,1.0,-0.03460841725531528,0.20084751818788138,0.3473663295247431,0.20506263493262764,0.03077943883646786,0.22531316886228556,0.062423625855798665,0.36297602359887227,0.1455860488741881,0.02668543041103775,0.16507188212256188,-0.14140039116914316,0.07137851832016454,-0.018755248211478795,0.0916113466129053,0.06929320632693552,-0.25751546452235813,-0.008703574717753577,0.20518095718476484,-0.3002930942300527,0.2967687038253992,0.11029355100955336,0.2793143594984322,0.23692252043570725,0.2570817505950692,0.2462672460855371,0.08482436701521671,0.13362922363365676,0.3004804836484699,0.15459602217193466,-0.09691040216934958,-0.0834975682338321,0.24591283361494193,0.16906015530205878,0.2672963663824638,-0.04815555488520051,0.3050301424920264,-0.023766385204809736,0.4473140979152268,-0.12378611987469963,0.5496788608913225,0.27334821155451117,0.3290014787790379,-0.30547194807149675,0.07366207939058189,0.08720168223579393,0.2738400053737527,-0.04278728203289009,0.20886285875774696,0.13557604793119954,-0.0789017363682677,0.3300141551627717,0.4008811005687494,0.07368234029657593,-0.16752256274439326,-0.08180860687474933,-0.04775361143805736,0.38092009116839814,-0.02341258487967633,0.3105990589492123,-0.07628674589163625,0.16231192051200402,0.22796917487891086,0.10140685673570109,0.18308406923336265,-0.3737848368467344,0.11685345894490654,0.03220231978796263,-0.0671751930265511,0.16201019538949657,0.06582601568813612,0.2669706447677677,0.40696839210872754,0.28884318938797127,0.2343673261303124,0.20280167989221304,-0.06900162034307247,0.2440585367992655,0.031868849051349846,-0.07619025767412223,0.13540800375299375,0.3140486636204659,-0.27120140325413505,0.4455607383654416,-0.0313492330543212,0.22006624680756268,0.039998317813930206,0.17246062366367124,-0.10852446468762232,0.332839418406201,0.3027061003949771,-0.20476889394864756,0.27203348368223157,0.17249210152234443,0.13901222241342634,0.34996027412223335,0.11451201745609352,0.14461241493131127,0.14941751210819793,0.3590645569516358,0.25916673158154047,0.48793481768601743
Thal_LP_L,0.4088501963511233,0.3348615001905919,0.40736445097622276,0.018338105842494134,0.044642123261853246,0.014200722717695688,0.04139881691731547,0.1466353856368997,0.03760632176836634,0.07233022568563238,0.23484254249844116,0.22606341515169884,-0.0643249034251931,0.5931654653351701,-0.13645060339948645,0.05032812936455678,0.1301921947465674,0.09305685651050151,0.2964517105716741,0.20543114413471766,-0.042805142190872315,0.25069015201144745,0.08097947205354705,0.039602446502974634,0.1131767470984057,0.06294377374949049,0.44107167329541397,-0.03460841725531528,1.0,0.3457139804316233,0.25928700715280617,0.12110700175587044,0.1254924598467446,-0.2750764793272558,0.3426338745923629,0.3952516343482333,0.023869560818104842,-0.0898829524315775,-0.023624352650543207,-0.057462141394488395,0.14271506147412547,0.17077880349092603,-0.016005321652733877,-0.013126422828454755,0.04694407634568322,-0.17115112546909209,0.06014384912555002,0.12021079762870503,-0.16552290938239972,0.22643220019840057,-0.042883103254924726,0.18187063380838445,0.10149670303840751,0.3047509302487291,0.5000290146751752,0.19407243109361438,0.22268502684139474,0.16201390757359452,0.17106556881581245,0.5763779150164676,-0.08724422239490949,0.2699285153097142,0.14107766899385757,-0.08316078575380073,0.1069598208224871,0.1331598065579729,0.16626960277094952,0.17235079085339255,-0.2148443020561864,0.1414968543600129,0.12450933625489317,-0.02027402885587107,0.24601567760367216,0.19034731643771985,0.15300353693750396,0.26132954741916503,0.2558094829485438,0.020447004391083372,0.24716292100617535,0.23486599436612227,0.15206146840153828,0.06987758815366771,0.2570077279808511,0.29149954904502845,0.17182136687062727,0.25377387917118654,-0.12617095203430734,0.22215306739482416,0.1007507257993959,-0.018173303956172657,-0.0713501669254307,0.12422436700775343,0.2581472921998253,-0.13483291772824538,0.30985453649804284,0.2832554924915465,0.00808914418216743,0.14788446617859155,-0.05673299829787206,0.11232200821904502,0.37987724114108706,0.1999651433827818,-0.05018596430558822,0.27006721983964854,0.2445584875293912,0.23092639786781932,0.19190701117450654,0.003155236579510388,0.22971330245386526,0.17462292016738767,0.011742847195453144,0.09121068089144405,0.3145660297665315,0.23409670966238605,0.16280151690559433,-0.16067854444734028,0.40470134439191985,-0.029054749601900243,0.02876930094619779,0.050513020333585734,0.08088443961142366,0.11839476570734295,0.16102400550110377,0.2090637286974684,0.19289669402839707,0.3988225680027347,0.22392803931293187,-0.1127140510561685,0.09277494291845699,0.016684802302813453
Cerebellum_7b_R,0.36226548497872013,0.21421434146755933,0.15286442990432048,0.14422087676201636,0.043679437593977515,-0.04835949652767371,0.23680294836090385,0.09013468817087858,0.22580421121763772,0.08967646379688285,0.06755396165652779,0.21559142469785053,0.3018424639713884,0.1647403746681787,0.21356051516568653,0.16418742761012403,0.5111178880756891,0.1681137386630654,0.412453705502134,0.06946193021467677,0.1643844624720136,-0.07937508941988913,0.2501134668685618,-0.00803635302396354,0.4315266315406141,-0.06167759768672676,0.3828019091221434,0.20084751818788138,0.3457139804316233,1.0,0.2515388662699053,0.28264587299089905,-0.0810626048955783,-0.12355684629090674,0.24462411442735177,0.46061722646604986,0.09720365738215116,0.005469763905554812,-0.014966363714414583,0.04529864803615362,0.2683198193401178,0.20820604931769293,-0.07840468928408958,-0.03583441821370053,-0.30891568563996114,-0.3261116491599099,0.3063600453994502,0.27688359050178474,0.11727608925599506,0.18182604864075563,-0.01359765776092468,0.23628928822632775,0.10974938141799735,0.3308275397254209,0.22679483701399294,0.29180428991959595,0.36431886668738567,0.31602074371201727,0.2453821536925621,0.4524928812070577,-0.09486113362408423,0.12343285273842446,0.24187016942660539,0.012590415704838617,0.3178896618451048,0.02216720859461632,0.3999281235985819,0.05912847187991347,0.05042939596989879,0.22564209362421592,0.2030707387359384,0.0717887912304786,0.4772147283198253,0.310972493871317,0.38109617597653056,0.12452500759128703,0.35207495380452897,-0.005970323815124272,0.3380048306559935,0.2906995937775883,0.34536198186778433,0.21127893358968416,0.13084316995550202,0.08316961950156714,0.154987299147865,0.15453828923412477,-0.24359251364230328,0.32948615285644184,0.06853742984397719,0.011467538485718258,0.12849406033462119,0.1101971978932159,0.2818282110182617,-0.04913296105904315,0.23228933086500209,0.12087673013973908,0.17081428583016012,0.2712444147025356,0.010871115939641237,0.33556939610507697,0.1907476533007567,0.3661031329782518,-0.03337408116045837,-0.047069940291395565,0.11576658104768117,0.3716838100128407,0.2867247408586793,0.058110798630251204,0.2137311479351686,0.4322413359940632,-0.07578492809533557,0.4104052712083031,0.30631755446640724,0.0102580602431272,0.3558486452309435,0.00899859057129178,0.43252010882212677,0.33487979828170295,0.07066228343764376,0.12732482930151728,0.22472151549970398,0.15641507294801896,0.17231244441314242,0.20777315697687226,0.3154118208197017,0.281707373186555,0.2721795449205672,0.04494520160993225,0.1518295509328551,0.17714474394948523
Hippocampus_L,0.19342141169116062,0.22502630628597056,0.5640551859855045,0.5405298747166825,0.1361619838199274,0.058088910650799255,0.5019095390565014,0.23992341746700385,0.2647761333238759,0.027639889546169426,0.1309853756346251,0.7890170714751624,0.15148238616275103,0.34465534060378594,0.44618644616086545,0.7515938905669384,0.3531629261347716,0.646513471269361,0.34992192470996,0.5304885878003939,0.6524845335274382,-0.08835928174667498,0.7731174884428214,0.42731723178188663,0.6505095888364998,0.3335490979264547,0.5557161833467218,0.3473663295247431,0.25928700715280617,0.2515388662699053,1.0,0.46228443808147507,0.356364141253655,0.5219548628938621,0.17998841930671,0.6686682821017234,0.44351813485024444,0.07572492141115233,0.4613467356057889,0.15100728878690778,0.2747856454432573,0.32992145896828273,0.3343635855158618,0.3497506363002286,-0.11120180704750447,0.0865009482943484,0.7807378940225345,0.18700526153397204,0.3500679874920341,0.3855924648142122,0.6466699063950512,0.5238195351890049,0.7818886582747376,0.7594399019498842,0.5468502541128795,0.24847773369057183,0.054485642195048894,0.7954527386915318,-0.04225398757591585,0.41204708760915065,0.5964543474744728,0.7139518448854668,0.66365925560227,-0.1456045248056416,0.8629313875802084,0.19280167557463124,0.43888763743846126,0.12052931673709068,0.24033585811227998,0.7076640008115855,0.7642184455730701,-0.005654111824879369,0.7050437963999401,0.15098767706351882,0.689240985822343,0.42500617240648,0.34504126501717985,0.4166948605401627,0.4590213412174524,0.7216865300094604,0.4218159178191575,0.5961556313627988,0.2826826340982954,0.25461411696813097,0.20648562193779071,0.6245220416704371,0.1307359590521427,0.5100822093392431,-0.07210522063853504,0.31479764050719433,0.667760168608654,0.5520973410842529,0.5331409160809101,0.052498602381445075,0.5582761352574483,0.5715867138167708,-0.1571036536994218,0.4104539447333048,0.3182244478741066,0.6911608866827731,0.7230894061323014,0.8279308685809088,0.3439248566271221,0.38828476264179157,0.40231482554870684,0.7927351315107811,0.5223599767422781,-0.10203924141169302,0.660070568558341,0.3992118797683631,0.23195820937295164,0.3000838233235428,0.4292036307647006,0.3591241100009745,0.49604699047176454,0.4979369874825973,0.4180201671853628,0.5211966341664948,0.7895745501429292,-0.2226512671671753,0.15309820083540063,0.385024585714081,0.7066512313906078,0.6357421584329124,0.5933274657833756,0.037307410436113186,0.3691583458483191,0.47303059945904513,0.601731432331849,0.6945834470857468
Rolandic_Oper_R,0.5657823021276137,0.2606456015129663,0.27641939918537783,0.7318421363791932,0.6353929983636016,-0.058153102831255105,0.4772757327967445,0.7138368708303803,0.5102296594692586,-0.10742101319687906,0.5556083748096278,0.10112726788726656,0.5608646196713376,0.10192550156348319,0.39942706440566833,0.07957814541919014,0.5605743169621588,0.21860968020520066,0.7912365348190885,0.29530453990657446,0.5565811927226314,0.4313462322117068,0.3530371711396155,0.46195646614560176,0.2881896470834702,-0.09218084758768899,0.619578592131276,0.20506263493262764,0.12110700175587044,0.28264587299089905,0.46228443808147507,1.0,-0.2570448748381217,0.09999340525656891,-0.34090387989783383,0.6961026439210585,0.5985653195529066,0.37787960461509096,-0.4438755407015399,-0.2995890519074352,0.2313340734867603,0.7732291560008563,-0.46512380222223026,-0.5097709772724144,-0.1645816485635116,-0.1517351135978847,0.49332512876288925,0.284043009268773,-0.1858122759957107,0.5374370257272619,0.39242611979048647,0.5109031998362283,0.15780887388863246,0.5031483351652838,0.4600450011213473,0.8767411849490845,0.4325700463612219,0.5958656865307841,0.6396619765953528,0.22590804964246777,0.01231210823485201,0.49864537715059093,0.057324328103155166,0.3640143305265433,0.49521511267114277,0.5098783102385372,0.7960009958334944,0.6441682443873238,-0.1871991392553871,0.701053516853313,-0.025973085219397892,0.5017434440997836,0.3087967217460814,0.7988113371319022,0.46703284803259665,0.599957799806411,0.023278991741628303,0.14918711379622554,0.10086623698193785,0.24258459128836682,0.3043817364873449,0.5555237622731171,0.5217844773912113,0.6548708549998684,0.6437362589229124,0.28329563609062186,-0.1781155105525746,0.7376584133098805,0.5823229060198944,-0.3892622400006423,0.2131802689576632,0.44622349280645346,0.8670751555324872,-0.005650349225869724,0.8391485453482467,0.34669247422433613,0.3053166581865326,0.9090202876130579,-0.21253147852241533,0.30833226702338046,0.11566662263804517,0.7265202263182978,-0.39155360829918756,0.18725608782940167,0.5946405288971712,0.4487101898147198,0.7744812904519084,-0.03450396289273882,0.7347378239239799,0.5695872164727579,-0.24667539879220926,0.3760686947142459,0.27327047010843836,0.2485691311914503,0.7255787985022191,-0.10947116328457199,0.21129869663577258,0.5164893622091011,0.6932798744742382,0.3270430828118962,0.5521886553524323,-0.15131989151251862,0.6883646100665067,0.3416306676111053,0.7535696816487376,0.05793558980888983,0.8879663008756264,0.04755941644657391,0.6433432348013993,0.3006704422588113
