,Putamen_L,Vermis_3,Rectus_R,Pallidum_R,Heschl_R,Occipital_Inf_L,ACC_sup_L,ACC_sup_R,Heschl_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Raphe_D,Temporal_Mid_L,Putamen_R,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_L,Thal_PuM_R,Thal_VA_R,Lingual_L,Thal_IL_R,Cerebellum_7b_R,Temporal_Pole_Mid_L,Thal_MGN_R,Occipital_Sup_R,Vermis_10,Amygdala_L,N_Acc_L,ParaHippocampal_R,Frontal_Mid_2_L,Occipital_Sup_L,Thal_PuM_L,VTA_L,Cerebellum_6_L,Paracentral_Lobule_R,Cerebellum_6_R,Rolandic_Oper_R,Frontal_Inf_Tri_R,SN_pr_R,Thal_MGN_L,Precuneus_L,Temporal_Sup_R,Frontal_Sup_Medial_R,Precentral_L,ACC_pre_R,OFCant_R,OFCpost_L,Thal_VPL_R,Angular_R,Thal_AV_R,Thal_LGN_R
Frontal_Mid_2_L,0.6006035107599937,0.6313705510493075,0.0439849199620599,0.6609778560513934,0.6149786198465483,-0.16432205379868095,0.7881658862572498,0.5137175139674874,0.3548874986509367,0.30743919766515576,0.5002665664853397,0.47887150820898156,0.15134586408807163,0.6277474509157398,-0.029301877569160112,0.5050888101914459,0.5437611383968975,0.49979569977781596,0.35949660372597747,0.4343709671378502,0.37976364959404524,0.15410702520054426,0.18240057821693875,0.39025488524881097,0.29395910135049375,0.36726452964939676,0.39159705210765294,0.6592994672020598,1.0,0.050119532623091996,0.46678474021446703,0.2804434671576568,0.06296157906403303,0.6324040239914238,0.36177267732746377,0.6031108744908384,0.5831501872603653,0.6208189711821295,0.0696887466982941,0.6215107858277364,0.46518319398342517,0.6531206287934219,0.6295407358273943,0.35017083727872156,0.16628942430347834,0.5290913735694369,0.6394446457632383,0.33529527458806363,0.09702189957294804,0.49448063662719577
Occipital_Sup_L,-0.1940678816001393,0.1675832097250268,-0.25179298918587634,-0.16302833282320375,-0.032835633166927974,0.526351671333924,-0.04986751473353498,0.37904194445448797,0.461159931369114,0.3130361130096554,0.022715458517705896,0.330819245417382,0.6394434238440516,-0.25781949052780806,-0.07023133446400928,0.38608049877556117,0.2771361765926269,0.03747137549522096,0.4293640250313203,0.29939737609499806,-0.0810626048955783,0.10844071755935995,-0.34577932649171733,-0.13168382344578555,0.46307743028551757,-0.13296453029060426,0.21430441741530393,0.0005158838598318529,0.050119532623091996,1.0,-0.02766826278083555,-0.21352281279884872,0.6409624636616837,0.09648648136203765,0.23094282815115963,-0.2570448748381217,-0.34138550407457097,0.019651171349271603,0.3934681181418817,0.061888137511128656,-0.4292586207695951,-0.13946585250516103,0.0500723219242127,0.24731469561387195,0.35156666228953676,0.4110253846190547,0.21165259683823962,-0.27251121376559334,-0.3752134438020781,-0.014369167540144428
Thal_PuM_L,0.5761493737245981,0.44609130859884355,0.012264048165854824,0.5036106988652106,0.5389844471621277,-0.20035568734756443,0.4941274111863568,0.3339607714392989,0.1087772779158448,0.03885820759313186,0.6543378703264953,0.24474921070961522,-0.07274959481530908,0.4595144650700332,-0.16456278455126988,0.10935133806179075,0.5411197236066196,0.6310482410287992,0.2786766108530092,0.6231246946523274,0.07811801537447874,-0.04173695053444274,0.09721760689277788,0.580856243779023,0.09868974986395689,0.17568936056119444,0.054129453503019447,0.5457082301238547,0.46678474021446703,-0.02766826278083555,1.0,0.2745896838392664,-0.1612574491152856,0.6141246602258649,0.21752622917409484,0.5547435518657886,0.5965612541696855,0.6134951926778225,0.1677573469140235,0.6446657987878961,0.5458685641734302,0.35995938801758515,0.6294129293250864,0.08917998855607204,-0.010393706732567528,0.19256616060551712,0.4683990649140473,0.45943520658969683,0.32473662405385595,0.4002431112672908
VTA_L,0.37686685827106486,0.27444083164702054,0.1694021420341911,0.4738340781543942,0.3792254460733266,-0.3653888342591669,0.43788838578215505,0.1969470390498844,-0.08257696155319819,-0.04775410961313745,0.3260064928644859,0.168984818247933,-0.19615893255103428,0.4175020076923167,0.0485469158896045,-0.024831064899842957,0.3320823301983171,0.17633887010873026,-0.01956146805065339,0.1324541166939612,0.22580421121763772,0.06805419438261771,0.2894105930659712,0.310899610500547,0.07015987775653448,0.19687784040302742,0.0393237422411339,0.3871081861826105,0.2804434671576568,-0.21352281279884872,0.2745896838392664,1.0,-0.26980327160228995,0.23101049511116198,0.16212526441552033,0.5102296594692586,0.4196951825197967,0.4368777555538368,-0.08610799209721774,0.33108952522250407,0.5239203166127439,0.3987109772493144,0.3502564882194554,0.05389518057416639,-0.2920859067343969,0.09033575775456433,0.2431399296313517,0.23042996890942774,0.1845855592083677,0.2281167495726316
Cerebellum_6_L,-0.2520208412870921,0.23095677187372113,-0.23915743542196433,-0.2520553848814527,-0.042752119944973,0.7971037898177354,-0.12446412543307583,0.41735924715712014,0.7918685249986036,0.37341279290791346,-0.322570133188081,0.3150690548218522,0.9101936348473632,-0.4986897104902883,0.03384615912488013,0.6217526148588797,0.15971344746212537,-0.008550653174523738,0.4077276882458227,0.11812220700859041,-0.07840468928408958,0.048577974596114896,-0.4466778379996744,-0.5490079087823442,0.7294319670637113,-0.14784591471160705,0.09958157857038478,-0.15175933929468516,0.06296157906403303,0.6409624636616837,-0.1612574491152856,-0.26980327160228995,1.0,-0.133903354658343,0.3991854433829916,-0.46512380222223026,-0.5108704681777629,-0.07327824835590041,0.4159425457198268,-0.2985546849512494,-0.595680242731142,-0.16427678395292145,-0.2602734885406701,0.6121308168590638,0.5086707417117485,0.40477049483046024,0.43935368059363794,-0.613276322773372,-0.46596636857354995,0.02523646572712363
Paracentral_Lobule_R,0.684419509971501,0.6568243359099638,0.1373271271311031,0.5661044044057162,0.7017804766017246,-0.2752693417348167,0.6782341439185255,0.32755337912309057,0.09879056394688177,0.16252798461442267,0.786966512939406,0.3955007925554576,-0.03379560041634181,0.5604595941413512,-0.021286936806503683,0.16649052740263276,0.6043527180901076,0.5159309254772013,0.49943425033373945,0.5138203490052123,0.17231244441314242,0.11809282294829607,0.37405855904398705,0.6060957367859606,-0.0013562880113909253,0.44041797992593895,0.3571284232782231,0.7501296197495176,0.6324040239914238,0.09648648136203765,0.6141246602258649,0.23101049511116198,-0.133903354658343,1.0,0.12054313507057887,0.6883646100665067,0.6964269997857611,0.6295777956971084,0.24048828292477883,0.8313756145638821,0.4984140915107333,0.40448140430720575,0.8521195175851005,-0.022070860051021577,0.06320870647415718,0.38815101621337933,0.4283592296909365,0.621964799429349,0.16181633432721837,0.3896046367890479
Cerebellum_6_R,0.10478461836480855,0.37839105572655984,0.06158945516617325,0.26900305167966115,0.2592786730836295,0.22630693153482598,0.32320742138566616,0.34617667858925244,0.3799077896816252,-0.06700837151617071,0.20339020166645239,0.4784371548641691,0.25250202693058893,0.21330597638951945,-0.06734752312380901,0.10903880184690201,0.23493622970040048,0.33440693730179183,0.2311540530490125,0.2471541342692702,0.34536198186778433,0.23537918627090265,0.06450037255354073,-0.0480639129502734,0.6061489588156501,0.009112263504678848,0.1959031629317253,0.2845231311218865,0.36177267732746377,0.23094282815115963,0.21752622917409484,0.16212526441552033,0.3991854433829916,0.12054313507057887,1.0,0.3043817364873449,0.21837926920434278,0.4575998199687354,0.16212868332150907,0.12731444562605237,0.26680503537956685,0.1692347875095606,0.31148591638954753,0.2602902066041027,0.09983670120896238,0.19293214047305424,0.6083090599770592,-0.21243354998914646,-0.07467691542199595,0.14709826255715136
Rolandic_Oper_R,0.6433432348013993,0.46703284803259665,0.2606456015129663,0.7255787985022191,0.701053516853313,-0.5743297924257038,0.6961026439210585,0.21860968020520066,-0.10947116328457199,-0.15131989151251862,0.7744812904519084,0.323242560597276,-0.4438755407015399,0.7912365348190885,-0.10742101319687906,-0.1522264031756884,0.39242611979048647,0.4772757327967445,0.11670416067111344,0.34669247422433613,0.28264587299089905,0.05424982297492698,0.5521886553524323,0.6437362589229124,-0.1472224419553581,0.39942706440566833,0.22590804964246777,0.761990063977884,0.6031108744908384,-0.2570448748381217,0.5547435518657886,0.5102296594692586,-0.46512380222223026,0.6883646100665067,0.3043817364873449,1.0,0.8879663008756264,0.6893078496674405,-0.09218084758768899,0.7535696816487376,0.8767411849490845,0.5164893622091011,0.8277703041414981,-0.20931725164237344,-0.2995890519074352,0.10086623698193785,0.3530371711396155,0.6441682443873238,0.3640143305265433,0.3347324775314833
Frontal_Inf_Tri_R,0.6506851108031817,0.47497576447826173,0.32513310099559883,0.6473561599855463,0.5959041886916204,-0.5775199573082543,0.6938927982601267,0.10636098843668916,-0.21117689464039455,-0.16253617067282056,0.7752030703496396,0.2549643960263778,-0.53232036864726,0.8268615115264869,0.08347260718033964,-0.1489375998227856,0.24604304657627313,0.4917016596017435,0.14895626196244485,0.32186358420296585,0.2721795449205672,0.05030452595110795,0.5336187585636469,0.7505422017802558,-0.16194739743379608,0.3379087368554442,0.29473809291784475,0.633066670689268,0.5831501872603653,-0.34138550407457097,0.5965612541696855,0.4196951825197967,-0.5108704681777629,0.6964269997857611,0.21837926920434278,0.8879663008756264,1.0,0.6692865662288047,0.01977287552098037,0.7286900006804026,0.8840539585658763,0.43176668253049166,0.7638653899310821,-0.27271055884359857,-0.3057696319407031,0.09528416582199774,0.28268592048402286,0.7562756012235969,0.40684707029733985,0.32658896820474476
SN_pr_R,0.6527885448110018,0.5918791325095771,0.21350071311364247,0.5765802328961173,0.6265715111777009,-0.20697781758809614,0.6621069377690519,0.45245186993204745,0.18502809229381226,0.07115027539262839,0.6109299800493113,0.4449960755447322,-0.023458389900858672,0.6345434623222819,0.05015795226637752,0.08608199048523063,0.48911363610827474,0.5484380355159303,0.37489300194181374,0.430086407626369,0.2492925276316349,0.01575147084081853,0.3728416442698784,0.5037734395307115,0.27855732762530666,0.33467465988755907,0.18283347587200652,0.6500531484711133,0.6208189711821295,0.019651171349271603,0.6134951926778225,0.4368777555538368,-0.07327824835590041,0.6295777956971084,0.4575998199687354,0.6893078496674405,0.6692865662288047,1.0,0.1832305350117782,0.6239677129860874,0.6311821790952074,0.553752929396887,0.7204273952465391,0.1005048717607336,-0.09904916917051564,0.1340363593161638,0.6017765277264353,0.3972533918700372,0.22735159506105077,0.46669531584771773
Thal_MGN_L,0.07019539205073816,0.4023655266693676,0.09551328170116333,0.015691270201703328,0.13964699929043514,0.3197440996305592,0.036181228609377704,0.30231321482219076,0.3426688746876786,0.16398773241501777,0.19816159710253808,0.2469610274131577,0.34198079207902393,-0.13502921478480412,0.21872308291315123,0.22157340097996947,0.0897914743959583,0.17875623161873525,0.47819405560917505,0.13686399039552205,-0.06167759768672676,-0.0040132459201669335,-0.003059497197535681,0.024474938105525406,0.30485754197955356,0.021122187496632732,0.2670657255193561,0.09076614789663168,0.0696887466982941,0.3934681181418817,0.1677573469140235,-0.08610799209721774,0.4159425457198268,0.24048828292477883,0.16212868332150907,-0.09218084758768899,0.01977287552098037,0.1832305350117782,1.0,0.1872349753977736,-0.12314782081703056,-0.10168452081351967,0.11233372062399942,0.1339749351070023,0.18233994299613268,0.2770417089481047,0.21436061405187096,-0.012908438938347394,-0.23076237257378507,0.08445695622554375
Precuneus_L,0.6095191185761035,0.5951002142224432,0.19549227344437478,0.6302234355957846,0.684130847092226,-0.4287318707889833,0.6658526902914269,0.32411310562843443,-0.0005959838658681171,0.1379755845659157,0.8970804305574522,0.3739580042334731,-0.17606152245767104,0.6714249984848788,0.01234706969538305,0.06527354468359665,0.47295319488937476,0.4849536297367031,0.44141967656471454,0.4759138820843203,0.3154118208197017,0.12851144820529867,0.38106544831294337,0.6895034163751738,-0.07415969738623823,0.40269164925311773,0.40015514595521373,0.7515080961455111,0.6215107858277364,0.061888137511128656,0.6446657987878961,0.33108952522250407,-0.2985546849512494,0.8313756145638821,0.12731444562605237,0.7535696816487376,0.7286900006804026,0.6239677129860874,0.1872349753977736,1.0,0.624394554367919,0.4844962607796114,0.8653205612558706,-0.09252106861865916,-0.07401126993745194,0.3404686719905811,0.3223306298555613,0.6484917513542797,0.19965182869756096,0.41609686905521387
Temporal_Sup_R,0.5900668582775946,0.3569956037127374,0.34956185385071703,0.6227855515130855,0.6068767771325407,-0.58888320244714,0.6156926078910578,0.07925079599477439,-0.2617183508523511,-0.2589862097561802,0.6479277483761322,0.20916742535050084,-0.5908224874706247,0.7870922844694507,-0.022671177189910525,-0.25639462580575995,0.1631193963566177,0.4262613470319464,-0.028023140776748053,0.197723503979797,0.29180428991959595,0.03336845448211844,0.5010628803394709,0.7113447503376943,-0.20106783438587292,0.28117630043853004,0.11966629789825219,0.6066438419586989,0.46518319398342517,-0.4292586207695951,0.5458685641734302,0.5239203166127439,-0.595680242731142,0.4984140915107333,0.26680503537956685,0.8767411849490845,0.8840539585658763,0.6311821790952074,-0.12314782081703056,0.624394554367919,1.0,0.42292079096238516,0.6261481042968893,-0.27761882439279195,-0.41012130573734923,-0.09013198455067377,0.2341036155926261,0.7168271322563601,0.43666364185399537,0.30652113939438597
Frontal_Sup_Medial_R,0.6175585006654823,0.46223348710069345,0.2943626011727605,0.5304509585805581,0.46024965284406116,-0.24384679918633578,0.6100080363448077,0.4256434984238243,0.16520360883400997,0.26063572227742465,0.40189256843845733,0.30628926127845724,0.03773575902744618,0.543818909809931,0.13921613996572918,0.20793058346842963,0.42815560500987376,0.3855713762652159,0.2852136766734346,0.224632291353355,0.33487979828170295,0.0019496831485310317,0.27036862752350244,0.2761611509343699,0.21305814213302335,0.47860497406551417,0.11258125509405453,0.5135116322070471,0.6531206287934219,-0.13946585250516103,0.35995938801758515,0.3987109772493144,-0.16427678395292145,0.40448140430720575,0.1692347875095606,0.5164893622091011,0.43176668253049166,0.553752929396887,-0.10168452081351967,0.4844962607796114,0.42292079096238516,1.0,0.5578601590056756,0.3860523717400024,-0.20042811112236744,0.11164014131048798,0.5180505474355405,0.182807365408192,0.09764448282199659,0.5633558418056523
Precentral_L,0.6794485204402867,0.5708265166279396,0.24486183421733537,0.6755330863213758,0.6679442743058438,-0.37802847234140413,0.678192194984693,0.297875292848704,-0.00034466008620530916,0.008313134519191492,0.904443612830522,0.4330212008636516,-0.17811755998679593,0.6536714155859112,-0.03630896016078897,-0.07184965201529203,0.5501283113806219,0.5833020713400694,0.3922423375166417,0.5195253652090607,0.2920985011492133,0.15932627046026848,0.4197254562841253,0.5837162385916148,0.0019314534122328764,0.48601676859402493,0.3775575201931953,0.8188368558705484,0.6295407358273943,0.0500723219242127,0.6294129293250864,0.3502564882194554,-0.2602734885406701,0.8521195175851005,0.31148591638954753,0.8277703041414981,0.7638653899310821,0.7204273952465391,0.11233372062399942,0.8653205612558706,0.6261481042968893,0.5578601590056756,1.0,-0.0852519856418515,-0.12484468013365208,0.245306138337719,0.48331600640403666,0.501146915581235,0.20929858185158184,0.38901816375119963
ACC_pre_R,0.1060632522790136,0.3997448430843472,0.0017998839538900817,0.07616804457048357,0.14621240018979492,0.47627231382497875,0.2265796682831417,0.6204101707739181,0.668373829097749,0.5227730060567656,-0.18406165820892875,0.34652732534580977,0.7489012122623583,-0.12695479983230876,0.158287596889998,0.6887376329411139,0.285482082062916,0.14683098086044438,0.41795528317805275,0.1728002637520693,0.14703610536553047,0.027960434608689966,-0.2874084998500352,-0.3290679704753813,0.662350824673155,0.12607329979757656,0.0666898968372782,0.013097674311215841,0.35017083727872156,0.24731469561387195,0.08917998855607204,0.05389518057416639,0.6121308168590638,-0.022070860051021577,0.2602902066041027,-0.20931725164237344,-0.27271055884359857,0.1005048717607336,0.1339749351070023,-0.09252106861865916,-0.27761882439279195,0.3860523717400024,-0.0852519856418515,1.0,0.31753161661762,0.38750246403146843,0.5976470730788672,-0.4492018305595271,-0.2817460668660299,0.44394502210288167
OFCant_R,-0.1341914349506525,0.08087742408187508,-0.36074209364458965,-0.026213687452830533,0.0027841410703276057,0.3424624642222888,-0.0595483936459742,0.19177638298175256,0.33800005569226377,0.19558713611534811,-0.14666579901199814,0.06602109500669373,0.503754035711375,-0.2990794928510252,-0.17573378715977833,0.47351280739909996,0.184056722854175,0.13695998480133206,0.1560129459451279,0.21185131570407634,0.04529864803615362,0.12044596279624253,-0.23548695913823672,-0.23816374663817175,0.29788981800319747,-0.10814515364974311,0.06170241498440373,-0.01203629267503783,0.16628942430347834,0.35156666228953676,-0.010393706732567528,-0.2920859067343969,0.5086707417117485,0.06320870647415718,0.09983670120896238,-0.2995890519074352,-0.3057696319407031,-0.09904916917051564,0.18233994299613268,-0.07401126993745194,-0.41012130573734923,-0.20042811112236744,-0.12484468013365208,0.31753161661762,1.0,0.4261695703067325,0.15575386328408777,-0.2506548797181363,-0.15048194243537,0.07173128776084535
OFCpost_L,0.09896334294912176,0.4694401567360828,-0.15433438037704433,0.3643951916476158,0.2157437888246711,0.17478978096242445,0.41266493300701923,0.4188021087243557,0.35952036809749627,0.4690645580778694,0.25727422226008656,0.4168365087876655,0.4357924077328577,0.14775842373616646,-0.059773885713897024,0.6387515170211346,0.33702979317486614,0.268387455574341,0.4227366740416465,0.4768624318007217,0.3380048306559935,0.35898239905725776,-0.13390348448543526,0.06743598477415769,0.3327738919040917,0.07714087763493409,0.5733139631067786,0.27415994550844064,0.5290913735694369,0.4110253846190547,0.19256616060551712,0.09033575775456433,0.40477049483046024,0.38815101621337933,0.19293214047305424,0.10086623698193785,0.09528416582199774,0.1340363593161638,0.2770417089481047,0.3404686719905811,-0.09013198455067377,0.11164014131048798,0.245306138337719,0.38750246403146843,0.4261695703067325,1.0,0.33418435931142776,0.012107313944633564,-0.12490544385627607,0.14673510347365076
Thal_VPL_R,0.4917199282732716,0.6163074316386956,0.1776268846217928,0.4347476300976947,0.5938123198920484,0.21528972183836156,0.5675732698280397,0.5800901663866345,0.6086425614483573,0.21858375329952215,0.3184108012515717,0.5914476741658484,0.49932593207367465,0.2538371542387749,0.05207524243218327,0.4236121163622874,0.5412434714925343,0.5033475909509634,0.42504210910198825,0.41402468563444916,0.2501134668685618,0.09668816585111245,0.010316945040205992,0.0027808838073689114,0.6697583961889549,0.36416725410724493,0.20404458569638356,0.5190503764257902,0.6394446457632383,0.21165259683823962,0.4683990649140473,0.2431399296313517,0.43935368059363794,0.4283592296909365,0.6083090599770592,0.3530371711396155,0.28268592048402286,0.6017765277264353,0.21436061405187096,0.3223306298555613,0.2341036155926261,0.5180505474355405,0.48331600640403666,0.5976470730788672,0.15575386328408777,0.33418435931142776,1.0,-0.13027740511601382,-0.11601632613465857,0.5256769456368213
Angular_R,0.4933866787862181,0.3057443146635335,0.11159560796164258,0.37222077679162174,0.42853400509322265,-0.5420506068473551,0.4766658289227483,-0.005099461683279743,-0.3165713434627332,-0.07586417063354996,0.5846839126558075,0.023928988093580607,-0.5775366032818666,0.68012890700469,-0.011207668926992511,-0.09695257135085335,0.1324719563265591,0.24064419875986778,0.1315259414816493,0.1881377512817682,0.05912847187991347,-0.07442864736653826,0.4275825628664293,0.8840921799431972,-0.44606198946763703,0.12883606006312023,0.12619693990724984,0.4144922961409263,0.33529527458806363,-0.27251121376559334,0.45943520658969683,0.23042996890942774,-0.613276322773372,0.621964799429349,-0.21243354998914646,0.6441682443873238,0.7562756012235969,0.3972533918700372,-0.012908438938347394,0.6484917513542797,0.7168271322563601,0.182807365408192,0.501146915581235,-0.4492018305595271,-0.2506548797181363,0.012107313944633564,-0.13027740511601382,1.0,0.39719619843120435,0.21351691839314205
Thal_AV_R,0.31619048945696526,-0.03611556075849133,-0.03660441030079812,0.2635444041098552,0.12765705987286743,-0.4526220668512574,0.16171188583403281,-0.2147104983337768,-0.3923721903207769,-0.2204207009235226,0.2311431317861984,-0.2508916767694093,-0.4906832970609421,0.3081878025752031,-0.038503140995340385,-0.22978401134278598,0.07780289266954113,0.13211080621776233,-0.1977679640671348,0.07653624356268514,0.012590415704838617,-0.13547273059107243,0.24751243032813422,0.38455130179148594,-0.2857563516793319,-0.0327369785284108,-0.07733864393950021,0.17122669586522718,0.09702189957294804,-0.3752134438020781,0.32473662405385595,0.1845855592083677,-0.46596636857354995,0.16181633432721837,-0.07467691542199595,0.3640143305265433,0.40684707029733985,0.22735159506105077,-0.23076237257378507,0.19965182869756096,0.43666364185399537,0.09764448282199659,0.20929858185158184,-0.2817460668660299,-0.15048194243537,-0.12490544385627607,-0.11601632613465857,0.39719619843120435,1.0,0.0816025471035941
Thal_LGN_R,0.5127584379679122,0.5516519728883732,0.2048041201912271,0.27140508321915247,0.5007250307312365,-0.12100037467597274,0.4936811979833046,0.4563689458603151,0.29436483181908474,0.20891814430510344,0.302751215958044,0.31136745869814286,0.16852994617025055,0.3947351085904384,0.2597772746583494,0.3001764254702931,0.29782122144263967,0.24649589223754406,0.3972573751845882,0.15641064661521442,0.30517581654701564,-0.012632563657828057,0.22158213558026432,0.25953527839351703,0.24376844981813345,0.3542470234353231,0.05345151392065142,0.3622887275366641,0.49448063662719577,-0.014369167540144428,0.4002431112672908,0.2281167495726316,0.02523646572712363,0.3896046367890479,0.14709826255715136,0.3347324775314833,0.32658896820474476,0.46669531584771773,0.08445695622554375,0.41609686905521387,0.30652113939438597,0.5633558418056523,0.38901816375119963,0.44394502210288167,0.07173128776084535,0.14673510347365076,0.5256769456368213,0.21351691839314205,0.0816025471035941,1.0
