,Vermis_9,Temporal_Pole_Sup_L,ACC_sup_L,OFClat_L,Red_N_R,Raphe_D,Thal_MDm_R,Cerebellum_Crus2_R,OFCmed_L,Thal_VPL_L,ACC_pre_L,Thal_VA_R,ACC_pre_R,Caudate_L,Heschl_R,Frontal_Mid_2_R,Rectus_L,Cerebellum_3_R,Frontal_Inf_Oper_L,Thal_LGN_R,Calcarine_R,Lingual_L,OFCant_L,Cuneus_L,Fusiform_R,Cerebellum_Crus1_L,Thal_MGN_L,Cingulate_Post_L,Red_N_L,Lingual_R,Thal_PuA_R,Occipital_Sup_L,Vermis_6,SN_pr_L,Cerebellum_Crus2_L,ParaHippocampal_R,Postcentral_R,Cerebellum_8_R,Precentral_R,OFCpost_L,Precuneus_L,SupraMarginal_L,Cerebellum_10_R,OFClat_R,Heschl_L,Cingulate_Mid_L,Raphe_M,Thal_PuI_R,Frontal_Inf_Orb_2_R,Occipital_Mid_R,Rolandic_Oper_R,Thal_PuL_R,Cerebellum_8_L,Thal_MGN_R,Pallidum_L,Thal_PuM_R,Cerebellum_7b_R,Vermis_10,Frontal_Med_Orb_R,Occipital_Inf_L,Amygdala_R,Supp_Motor_Area_L,Temporal_Inf_R,Thal_LP_R,Frontal_Sup_Medial_L,Vermis_3,Thal_PuI_L,Thal_MDl_L,Thal_AV_L,Temporal_Pole_Mid_R,Occipital_Mid_L,Thal_PuA_L,Paracentral_Lobule_L,N_Acc_L,Cerebellum_10_L,ParaHippocampal_L,Angular_L,Insula_R,Thal_LGN_L,Cingulate_Post_R,Thal_VPL_R,ACC_sub_L,Temporal_Sup_L,Thal_IL_L,Vermis_7,VTA_R,SN_pc_R,Insula_L,Thal_MDm_L,Cerebellum_9_R,OFCant_R,Frontal_Sup_2_L,ACC_sub_R,Thal_IL_R,Paracentral_Lobule_R,Olfactory_L,Thal_VL_R,Vermis_1_2,Cerebellum_7b_L,Supp_Motor_Area_R,Frontal_Sup_2_R,Thal_Re_L,Thal_PuM_L,Vermis_8,Temporal_Mid_L,Parietal_Sup_R,Occipital_Inf_R,Amygdala_L,Frontal_Inf_Orb_2_L,Putamen_L
Lingual_R,0.16769972851655093,0.35295198801436284,0.5593204091021211,0.29028110125165796,0.3950337876990436,0.5053811820725506,0.37056799141179736,0.0569677967512657,-0.05929910703376729,0.4819965678505017,0.24682193574572042,0.2837764087022753,0.3177225621144065,0.5675744299157414,0.483168292062579,0.48612519188043524,0.04525854536466909,0.7600380395003086,0.6031303202815292,0.4222915244684589,0.5926552788009413,0.8470733457455826,0.07534582387184303,0.4280484642084247,0.33428591336004826,0.3612689741014418,0.46096809455702503,0.3406393881820757,0.4674165558731285,1.0,0.34653658044843694,0.34201605673573077,0.43671248754802017,0.4155648671970333,0.3652516944167053,0.4577032495709456,0.4535930774171299,0.34996027412223335,0.48967749259626836,0.4226616776002716,0.5007127621790195,0.37689479869336323,0.17074889109759184,0.09117842716866255,0.48396850168088545,0.576842744959189,0.2880541461975993,0.3609148356340567,0.0682182546055006,0.04743119595898581,0.3416306676111053,0.3333125273111504,0.28007525055933574,0.15662931728825358,0.3314116982717203,0.44001135637372824,0.20777315697687226,0.3912009468863559,-0.258468198608976,0.1470361114768968,-0.12343423540749812,0.6568881420695344,-0.03281171810853604,0.14897291064469462,0.4210895728870795,0.709521727881913,0.2032915129909224,-0.0508305944873035,0.5923063870700321,0.05843576123022525,0.11109210716928164,0.2967775349197052,0.40634471967258734,0.30358256104869796,0.10284093720648158,0.5479669409953595,0.22397202418705398,0.2717315367164091,0.1286149922013461,0.3563364466154948,0.5019877959122675,-0.20144527207175325,0.5668764411227744,0.19677373319433267,0.08259882212276848,0.37873276930770383,0.5232638662260607,0.6082022521658781,0.09754998031735083,0.17899026159587725,0.13949172129187187,0.6253219147582544,-0.23739144422752131,0.3856160601878364,0.5353686433882681,0.16666344595179136,0.3412307757303567,0.674282717374437,0.4881706341183,0.6689796360360902,0.6585061440859696,0.0744876386964721,0.337163199274109,0.3001207198226783,0.37469446753691643,0.25193072963010166,0.18297376065729629,0.14549545472038813,0.46508736111637666,0.44274836649838817
Thal_PuA_R,0.04800658162081095,0.2612207204153719,0.3051050431150514,0.2922669087064379,0.11723432336894132,0.14594167923421633,0.16630839347403487,0.11616218341029357,-0.09069829706712876,0.22311357049804556,0.3459633505051697,0.035679477998618335,0.2706686795351114,0.4885628129830063,0.20151187788344832,0.08189651475001958,-0.08157189223908617,0.21666962562106595,0.18480341489733895,0.17912664120961094,0.31788641667813283,0.3389949220755892,-0.10381469359303191,0.38309557009724904,0.14194515254084789,0.2801875039351808,0.04060522564264117,0.31573337336412843,0.4110469616046225,0.34653658044843694,1.0,0.2778721252703306,0.12791363784574156,0.47995345994054944,0.22526206495071768,0.14753872090057407,-0.14353449318415867,0.3481884292115149,-0.17392906824156362,0.15639722699552977,0.11765613929159183,0.43625090647287457,0.2539171127501467,0.32054958052444554,0.28333779070039455,0.21798813123292077,0.22322916347992125,-0.04935008377406664,-0.014179767998155991,-0.0828843078924605,0.03987273192122807,-0.014620810148301536,0.24575899441146443,0.027149206041814682,0.28071877383679716,0.572921312149504,-0.00017641922925222458,0.4305395810264,-0.08963074556856941,0.18063853673169994,-0.22912100133889346,0.25939130865631854,-0.18928114353584657,-0.14338651005960543,0.24221283806788335,0.08957704218184928,-0.15598346858945183,-0.1932094103822139,0.3599771484476184,-0.13708960919539956,0.11712196902812719,-0.018871686915878916,0.0011707704852163044,-0.09658995597933362,0.048204770348448986,0.466137408370849,0.3370147745150152,0.2462149422033349,-0.07838600167694734,0.15852291186672993,0.38425853480920796,-0.129609244175199,0.44908232981669793,0.08278103493287886,-0.03436341533827274,0.3530961100951909,0.47895607350742236,0.40760752973913555,-0.05782051020710937,0.391356345944837,0.1286399491494685,0.4547312386361802,-0.2257748504409807,0.2427406839235268,0.1966254039247288,-0.21626318452827764,0.07135266825468255,0.4921519261100793,0.21800854547024787,0.41147569788322075,0.13802070034640826,0.38809057590153606,0.11076607634800414,0.2749815765790102,0.39903793313160946,-0.2155269739262356,0.04726116508707332,0.053556985087370695,0.33046934949749585,0.3296735164005951
Occipital_Sup_L,0.45995491486345913,0.39681160714058517,-0.04986751473353498,0.037583099299416854,0.14720456481207872,0.330819245417382,0.16834052535306776,-0.39551185083170903,-0.3176283776647682,0.1442530790234985,0.060559451438101305,0.03747137549522096,0.24731469561387195,0.34067934716442094,-0.032835633166927974,-0.18761899329456627,0.17213391043878554,0.2206724517939647,0.37525305355702765,-0.014369167540144428,0.28272791582951184,0.4293640250313203,-0.05930870509626954,0.37727301531742163,-0.2373337393100944,0.3130361130096554,0.3934681181418817,0.031176269017260193,0.3836790085183646,0.34201605673573077,0.2778721252703306,1.0,0.3438288133126856,0.2982150666824672,0.30299363199476487,0.0005158838598318529,-0.04485637386069195,0.03077943883646786,0.018740979375374025,0.4110253846190547,0.061888137511128656,0.5958112488391728,-0.1202298783104785,-0.18741189442908127,0.461159931369114,0.07041885806449116,0.3860604310233008,0.020212165927395834,-0.4450946301740435,-0.3450106371732976,-0.2570448748381217,0.13628283814107797,0.5206910208757134,-0.34577932649171733,0.21132606532763087,0.2771361765926269,-0.0810626048955783,0.46307743028551757,-0.27191733962551345,0.526351671333924,-0.1955266034254063,0.17566697897519828,-0.383226652696554,-0.27440056731208146,-0.277025769552192,0.1675832097250268,-0.3013608541880441,-0.2932226924288982,0.2772834590800848,-0.07023133446400928,0.6244493372501024,0.06948134072709267,0.022715458517705896,0.21430441741530393,0.23487961769525748,0.4984903584295506,0.4025933889802468,-0.2831940241088009,-0.22858122583031296,-0.04393489280019669,0.21165259683823962,-0.011998400948158202,0.48459342149544804,-0.017248712294740627,-0.037404280928805614,0.30295876265177774,0.3197519737494631,0.3635112807019581,0.2057181619547944,0.2816203096723235,0.35156666228953676,0.25936348816676624,-0.45241449598843364,0.29939737609499806,0.09648648136203765,0.12378815485041227,-0.09509570439262782,0.24410889967079313,0.11615946194727887,0.2477124769252999,0.18661900572980844,0.2840919379271268,-0.02766826278083555,0.18936585764751623,0.6394434238440516,-0.19104976509026775,0.34076496577682497,-0.13296453029060426,0.38608049877556117,-0.1940678816001393
Vermis_6,0.4019145628517155,0.7433070496122406,0.04925770761206505,-0.07343863250035661,0.2551166633795582,0.29958064009950075,0.1389065900751634,-0.3931526738062951,-0.23691483402117725,0.302703915585822,0.15876276553214916,0.058793479293151825,0.6429346969107039,0.38088431419235985,0.14585249327965707,-0.09696562474480226,-0.20405387838042785,0.31722695870730816,0.3942313927953625,0.31775860635707076,0.241391758789593,0.43111466291912187,0.021290979189366788,-0.00877621902574705,-0.007954029763477324,0.24509893025122131,0.38097603203291447,0.09590510807348702,0.4412334624139362,0.43671248754802017,0.12791363784574156,0.3438288133126856,1.0,0.5034489512676805,0.416306362748345,-0.020600875073444692,-0.05746048377917706,0.2967687038253992,0.03242066844771274,0.2422700813227426,-0.1468553920864188,0.33327390738951973,0.12210438648478318,0.07262042037725457,0.7824431951110894,0.13840002557631984,0.264515263702974,0.050011382707212663,-0.4140474005819789,-0.5732658289530338,-0.1858122759957107,-0.07530066413553502,0.723324489976874,-0.21425410356072574,0.013329396484594178,0.06240156886514819,0.11727608925599506,0.69431377137565,-0.5435107049245159,0.5977638035982681,-0.47241025425432404,0.2608018596668549,-0.24302553945878844,-0.3111431675251005,-0.1294011629384567,0.5393427353858747,-0.2799128328826687,-0.5648580909934912,0.3108037314862338,0.17072930197969458,0.32389878786933807,-0.09266539039181702,-0.1587228765161206,-0.02663896132794136,0.16869114973693108,0.6214970656438065,-0.08870479258292924,-0.1357454117987363,-0.36821527578063024,0.13087418801033138,0.5654827621317945,-0.02639329291553667,0.6260810129919414,-0.2062662391746774,0.2503757847995158,0.5921448941786379,0.3729996857836982,0.6459291185272498,-0.1595588285940825,0.4895142190204971,0.31238251049905513,0.3055279742192297,-0.30969065688796993,-0.06720344505395427,-0.04356074041360387,0.1939283959708352,-0.03296704661148913,0.5575456555627579,0.07971701630637286,0.5144468635244174,0.35612358193986376,-0.00993284860330319,0.003472536874140668,0.5474988642941141,0.7091497695235467,-0.3868739506403844,0.26923562225443476,0.06023176615489949,0.5078039328199105,-0.06100529427970323
SN_pr_L,-0.001231069737028586,0.46775155711550215,0.2669091561179774,0.11189060224633356,0.25796256437490184,0.21155703648595137,0.3896153142419998,-0.16088347790378227,-0.07625815921417999,0.44100631216823266,0.3299229501507874,0.3369653196331946,0.5387559129202552,0.7233696341348135,0.38117447800530524,0.18554637680781633,-0.09303799307605363,0.42854995562905795,0.47856330713185563,0.397191178316057,0.2670236340165794,0.3703006999389635,-0.14007980663920347,0.0970500555673897,0.012152116508871585,0.27018528743476294,0.17343184932256692,0.46402770537200005,0.5067115911171421,0.4155648671970333,0.47995345994054944,0.2982150666824672,0.5034489512676805,1.0,0.37285109192956783,0.2637491489580182,0.06916447738042765,0.22531316886228556,0.08149970903086629,0.20736189725959145,0.13917117212455352,0.4710982282188679,0.12943728582153805,0.1960124221286156,0.6475165535609272,0.4318097844849814,0.26305431964249654,0.1608678695854548,-0.053119835550821816,-0.24924310983989717,0.09999340525656891,0.0011992300796441018,0.40613557881802126,-0.16364862705603048,0.2691127469445297,0.5623001510907515,-0.12355684629090674,0.5215319197286521,-0.3346551959846441,0.35791678814019945,-0.19487975556057535,0.4129036742146836,-0.21692885892587963,-0.20296945187972368,0.1820402217553883,0.3374319795630949,-0.0145475117788101,-0.35827571636031424,0.3953490739954868,-0.1779419790913467,0.3369512483207145,-0.08276975968594885,0.08416695263690166,-0.23057007633818935,0.19872641339361644,0.6361428431455556,0.24969651306881166,0.11260729731568801,-0.0790650242402348,0.3873000580613244,0.6389988273401841,-0.166302627095128,0.6227981991860838,0.22831482864106814,0.12428145764450171,0.37453560699929483,0.5254707420486223,0.6021955946275372,-0.19584517470714574,0.5050173548648088,0.32809637061217756,0.5679905227478261,-0.384398916063407,0.3477439277054432,0.25833404110729263,-0.09560507351997971,0.15555732394360935,0.6289000565376254,0.1482689967549964,0.5757324276248957,0.4598362798665984,0.5445672625732352,0.4021538239796122,0.41944176037484027,0.5548234840242492,-0.192266344015348,0.24250460618009712,0.16613438512522768,0.5089547065418446,0.3790816113378847
Cerebellum_Crus2_L,0.2543887448509391,0.4939180422166142,0.12546673833957114,0.3323082110350041,0.11922269534535024,0.11209576794286906,0.28081855359850333,0.015504836668640323,-0.25783142669981807,0.1350086171657448,0.2976200927247484,0.014445461454825477,0.4963424948792075,0.40278766418314493,0.08562151887105349,-0.031240916643631874,-0.0341559520914702,0.2604261702178921,0.34343190110690935,0.23406018436386755,-0.11789056791123756,0.539643328926176,0.16719932607727472,-0.03223500629639955,-0.32288128934702437,0.4824979390050915,0.29260458958215624,0.1545864749160702,0.38419994023007875,0.3652516944167053,0.22526206495071768,0.30299363199476487,0.416306362748345,0.37285109192956783,1.0,-0.08326406222358711,0.06073228078444345,0.27835230523712956,0.08380173658062379,0.4567018194707514,0.08691782488671128,0.3725087801634716,0.09181963184536221,-0.04845652745894837,0.44152064650941475,0.1687001753686134,0.44848781656238684,0.24409187737606394,-0.28169430830448833,-0.23796195331481923,-0.17209741978472115,0.015685100951782,0.3974585082614854,-0.13512274905797322,0.016767083160233523,0.2676483053298468,-0.01020247884035025,0.4681623457147227,-0.4529091634330552,0.29171858928199135,-0.33842753962026384,0.13853871775793525,-0.5740267379651254,-0.2504240712535702,0.03603927847604173,0.3488936545929143,-0.22395345359918517,-0.36789777880707975,0.3035004634546803,0.1575295049271839,0.046546962530372965,0.2512796297628315,-0.02170647002809828,0.03926390548300435,-0.005620551335512574,0.547663247846792,0.30254901923368643,-0.08654727788209286,-0.2431950514348734,0.07154977171056259,0.26627091313377277,0.14724259166569076,0.49883655019081935,-0.02918515763633197,0.05024291690855794,0.2468166046797082,0.29858005310691715,0.45513006061408307,0.009056803287489716,0.312645514934294,0.35387667129214173,0.2572350516746858,-0.28177718256320755,0.2193039363674393,0.16051184716361416,0.06305515608764488,-0.08991280558252324,0.2800615950203099,0.4436525298156748,0.3454988590217893,0.1889344578563148,0.22910574279776202,0.09962565798211939,0.5761243175018047,0.561057101088961,-0.11704362740744408,0.24612207531274746,0.07502194478186915,0.530130794536573,0.030114195228515085
ParaHippocampal_R,-0.12742550134791905,-0.20981376973519306,0.6026224400739664,0.1918861819140008,0.3678748325357672,0.47287720349266066,0.3657597333069465,0.20389722355766376,0.5716460712297722,0.5697660435012917,0.11526603661380862,0.5938470552061735,0.013097674311215841,0.4085085111879258,0.7953131554190014,0.6819893384776904,0.3709332640601323,0.6701464279487551,0.5931935323553641,0.3622887275366641,0.6055569946238398,0.2513893926182121,-0.1689047531791786,0.3094725554495823,0.5986766826957594,0.02116296255670515,0.09076614789663168,0.7054826379984088,0.2682485902967618,0.4577032495709456,0.14753872090057407,0.0005158838598318529,-0.020600875073444692,0.2637491489580182,-0.08326406222358711,1.0,0.49801520516374215,0.09089678740631175,0.5298303782017508,0.27415994550844064,0.7515080961455111,0.3233884744627084,0.22914104049642817,-0.014241878313733244,0.10328118871723509,0.7936158188217397,0.19207796794831353,0.5473742892705269,0.6191672433216304,0.2894841741602766,0.761990063977884,0.45457389589749175,-0.16514367499817337,0.385443416946363,0.44387901226171883,0.5233863113532974,0.2926299188667861,-0.04190007629753945,0.2510913719180552,-0.3036736082166886,0.4980831096679761,0.7658868649548712,0.38129038706330226,0.4853554295577849,0.5717119861685671,0.5210285285319473,0.5188996850741676,0.2235742961914114,0.33242813905383556,-0.16494341860950115,0.08919979971979042,0.25472191024771434,0.7479802838356006,0.35652563541422017,0.2302303517151136,0.31567529504780495,0.28240916393919285,0.5461753571364618,0.6492583757287703,0.6658446182391755,0.5190503764257902,-0.029859630687895405,0.3688957739891487,0.5369431660652318,-0.031843624245560906,0.15150649279130118,0.512832915078793,0.24183300380434164,0.29901087193013365,0.1710156765487888,-0.01203629267503783,0.7027481456674725,0.0917647154441053,0.4559461678213238,0.7501296197495176,0.3637047323082506,0.6717042386813044,0.4039280031999795,0.09242097326094498,0.568572740517347,0.7549148650809527,-0.029982344096272595,0.5457082301238547,-0.26394165537182673,-0.07444230294687855,0.38015221644524316,-0.13111970713000293,0.5338379566189652,0.027731370497873862,0.6993629950038456
Postcentral_R,-0.10193182782263426,-0.0724962884110909,0.5916621499980801,0.2884566158520667,0.4727300644825345,0.2741860874528429,0.4389676222606478,0.19592680422689887,0.26188974946618504,0.5656303099448331,-0.06036109245241374,0.4331112258975429,-0.11202760231940412,0.21651211879491825,0.5090035625187659,0.8079838718263018,0.22243314745938,0.6944196770143104,0.50294670585917,0.3496330748563874,0.17429164697140143,0.41044752962592346,0.013722719517264224,0.21096229509489686,0.28517385702628206,0.06345940843251623,0.23350020338458694,0.30081894471573345,0.10009563389349034,0.4535930774171299,-0.14353449318415867,-0.04485637386069195,-0.05746048377917706,0.06916447738042765,0.06073228078444345,0.49801520516374215,1.0,-0.06900162034307247,0.9500716090539799,0.29969556657136875,0.6892920841623009,-0.0995967293041379,0.066175590418858,-0.07404261327384105,0.03982042144486205,0.62150923277444,0.026776245646882923,0.6018757283880168,0.4316940547393016,0.5600793377294196,0.5946405288971712,0.5519750367146146,-0.22865440264499276,0.25542838956637115,0.22447922068970358,0.2442365043072938,0.11576658104768117,-0.124649692447229,-0.014955425178656893,-0.26030074230121997,0.38378951990067994,0.6275017987578515,0.31726942282715537,0.44010588799569533,0.569562920728379,0.6162875250994064,0.7365781194954937,0.5250091325479385,0.2990263564758147,0.1710722550084262,-0.000425971844739275,0.35893261637423723,0.6871856093750486,0.3728576419583003,0.12007440367543301,0.04390598226461341,0.04491150771698224,0.2341486893834447,0.5954412613919514,0.4911764289135421,0.20788988023408697,-0.1529597899052012,0.13865479191394176,0.4486025228258698,0.011167964421401519,-0.054291821849620905,0.1219982211996665,0.23507909065966365,0.2406608517699263,-0.312359059735616,-0.009821275527864323,0.3725365517156735,0.153292632033973,0.37084397267851893,0.764552123808966,0.3104397320674139,0.48862743090404864,0.3037496381406175,0.3208707756659985,0.34506272495616197,0.6679065768376107,-0.16966899325849535,0.571979253393647,-0.19207614262136125,-0.2215152875645308,0.8723916942175408,0.10306304633803767,0.1673212140809198,0.18556605401269727,0.5303095833606808
Cerebellum_8_R,0.062423625855798665,0.2343673261303124,0.36297602359887227,0.07137851832016454,0.18839327442151332,0.25097471977188807,0.11980218979559817,0.3004804836484699,-0.0693753212141039,0.16906015530205878,0.20886285875774696,0.008462476839291291,0.2734880916222778,0.22796917487891086,0.27334821155451117,0.18308406923336265,-0.3002930942300527,0.19000527070142265,0.22399893042218455,0.2805739380236932,0.23692252043570725,0.3831240763625446,-0.07619025767412223,0.20280167989221304,0.3740363980083843,0.17249210152234443,0.029532973388364234,0.16835743712596432,0.40696839210872754,0.34996027412223335,0.3481884292115149,0.03077943883646786,0.2967687038253992,0.22531316886228556,0.27835230523712956,0.09089678740631175,-0.06900162034307247,1.0,-0.04278728203289009,-0.0789017363682677,0.11451201745609352,0.24591283361494193,0.4455607383654416,0.23901508592737847,0.17246062366367124,0.3027061003949771,0.12466376073960217,0.10140685673570109,0.05454914877733229,-0.07628674589163625,0.20506263493262764,0.08471897068087715,0.16231192051200402,0.27203348368223157,-0.0313492330543212,0.2793143594984322,0.20084751818788138,0.39732067792424586,-0.20476889394864756,0.00788099358554754,-0.30547194807149675,0.28884318938797127,-0.09691040216934958,-0.0025610299831999093,0.3105990589492123,0.2738400053737527,0.02171492775746714,-0.14751795141518323,0.38092009116839814,0.13656665889495626,-0.27120140325413505,0.22006624680756268,0.031868849051349846,-0.0834975682338321,-0.3737848368467344,0.3290014787790379,0.13557604793119954,0.4473140979152268,-0.018755248211478795,0.07368234029657593,0.40957214228902344,-0.05528852598228548,0.2700472739785333,0.008533682481982123,0.07820084719349593,0.42504798129458465,0.2669706447677677,0.2672963663824638,-0.16324216938972896,0.3590645569516358,-0.14140039116914316,0.3050301424920264,-0.0671751930265511,0.03220231978796263,0.13901222241342634,-0.10852446468762232,0.10108911532176551,0.48793481768601743,0.08841617451011075,0.43995320608125627,0.15459602217193466,-0.008703574717753577,0.08684148848507069,0.5496788608913225,0.16507188212256188,-0.18779632675490518,-0.02341258487967633,0.1984866959590979,0.048382114498017575,0.25916673158154047
Precentral_R,-0.04458020080563633,-0.0461811396579778,0.5421320897447495,0.18709429212318016,0.5268463122302705,0.33703508076883004,0.4975444498998563,0.08985320618932022,0.24763801184828124,0.6027942801788397,-0.12843470781960686,0.4615441601138297,-0.10145144547275446,0.1921919156168276,0.5123191143817803,0.775370989120857,0.2624615434244044,0.6932449790346074,0.5656435297129424,0.28919266434835733,0.2412147074118262,0.4071254067160159,0.03211734619750957,0.18578226139428797,0.31687668646028405,-0.008326451998525004,0.2730721027901756,0.2506032429104937,0.16078087809282407,0.48967749259626836,-0.17392906824156362,0.018740979375374025,0.03242066844771274,0.08149970903086629,0.08380173658062379,0.5298303782017508,0.9500716090539799,-0.04278728203289009,1.0,0.33178774016243373,0.6560952658059419,-0.04277876368615677,0.044837491084577324,-0.14130317803968512,0.10791847200698856,0.6186540522654945,0.08152433522214925,0.5873443386422076,0.3683986417499552,0.41502953890331507,0.599957799806411,0.607404108631256,-0.1117860583990666,0.23252676142173004,0.2094154612946571,0.21362949471797335,0.12452500759128703,-0.06629423014160099,-0.04777347971301498,-0.1932294149800217,0.3768552380717618,0.6443181081685994,0.3491205532201553,0.4447253396435802,0.4557771487814589,0.6112662953675002,0.6843946221800757,0.5067650280135346,0.2975654013070818,0.14660548851425997,0.01010336280877357,0.3573746053732598,0.7220114575073735,0.4397241777608023,0.15624992656399675,0.07621053063120893,0.017202971644980802,0.1919112725164603,0.5703591172745368,0.4297922257339633,0.26771367859663203,-0.1494713627130506,0.15937032542000737,0.4754029911233256,0.06457090784377688,-0.0072254120088432496,0.18061677345015936,0.2302512048971993,0.3307831164461197,-0.21026779381987487,0.008279222465341582,0.3484243313222073,0.09517404033367884,0.4036730712824476,0.7223346753171719,0.3947890978280933,0.5205332630071063,0.27802616267002545,0.25109284177296304,0.3513229905682776,0.7038981182549556,-0.17344143998068867,0.5435930178067415,-0.16571473957928393,-0.16449944677690298,0.7651531465472179,0.1041339136047745,0.14594765677636756,0.14215153774957165,0.4580839198880468
OFCpost_L,0.40969019396407835,0.18298586321634058,0.41266493300701923,0.4911407381205229,0.1885600910588797,0.4168365087876655,0.3177658283138305,0.06829360972785498,0.10515937457348738,0.35701261439214116,0.39853764038059625,0.268387455574341,0.38750246403146843,0.5341098117338567,0.2157437888246711,0.2330362888121764,0.49979767098058625,0.4847313048101431,0.550115002831752,0.14673510347365076,0.2676361161580104,0.4227366740416465,0.17544636558916976,0.06878091566373006,-0.08492188239826808,0.4690645580778694,0.2770417089481047,0.2749519319864907,0.3549648127181781,0.4226616776002716,0.15639722699552977,0.4110253846190547,0.2422700813227426,0.20736189725959145,0.4567018194707514,0.27415994550844064,0.29969556657136875,-0.0789017363682677,0.33178774016243373,1.0,0.3404686719905811,0.26573776719752545,0.2292977186840593,-0.20919257664129112,0.35952036809749627,0.2518268974261757,0.34931511704818635,0.1866649998951183,0.04776720738071009,-0.12090131698598228,0.10086623698193785,0.2997772791489861,0.2733430558803308,-0.13390348448543526,0.4147509743593693,0.33702979317486614,0.3380048306559935,0.3327738919040917,-0.010528323743914934,0.17478978096242445,0.1275148823629694,0.4108428637649229,-0.14489139725435707,0.05728240559325604,0.160545646196937,0.4694401567360828,-0.09989787848952743,-0.21317989613888422,0.16175696743249154,-0.059773885713897024,0.17009859026721738,0.05149248372397956,0.25727422226008656,0.5733139631067786,0.35050418421205226,0.5492826919038806,0.22963553673648077,-0.0016170184973901588,0.14784435577691393,0.2776508612501587,0.33418435931142776,0.13711577274258718,0.5266113725739113,0.18459799653985462,0.005193374726579907,0.1584816096721251,0.5137558886436462,0.5306535289289778,0.40658383223392774,0.20466511365861273,0.4261695703067325,0.4730940811493279,-0.2513443787871627,0.4768624318007217,0.38815101621337933,0.44475265453017976,0.2272844337203696,0.18016720270351003,0.34303839644199935,0.4344068372365284,0.4723224967965236,0.1316512984853859,0.19256616060551712,0.12807906383384451,0.4357924077328577,0.12422174620890869,0.17628108330659428,0.07714087763493409,0.6387515170211346,0.09896334294912176
Precuneus_L,-0.17578106225515894,-0.24731931771804636,0.6658526902914269,0.3650924163038682,0.2989569618010994,0.3739580042334731,0.37465987572401094,0.3576620328334436,0.46433055223813297,0.4345052087393679,0.10736237655668321,0.4849536297367031,-0.09252106861865916,0.3787199118080283,0.684130847092226,0.7727950721102443,0.4249925451339965,0.6640165824351796,0.6126696360949293,0.41609686905521387,0.47147480691286536,0.44141967656471454,-0.04225731397463312,0.448000077877047,0.472788164269341,0.1379755845659157,0.1872349753977736,0.6842593982355818,0.17317871727623388,0.5007127621790195,0.11765613929159183,0.061888137511128656,-0.1468553920864188,0.13917117212455352,0.08691782488671128,0.7515080961455111,0.6892920841623009,0.11451201745609352,0.6560952658059419,0.3404686719905811,1.0,0.25254458837130217,0.2546033870303126,0.05527385770175128,-0.0005959838658681171,0.7571470391596494,0.2347301845313225,0.6313375598004624,0.6319227997578993,0.5557960410302215,0.7535696816487376,0.42241052249187777,-0.2824164976232317,0.38106544831294337,0.38150633502802567,0.47295319488937476,0.3154118208197017,-0.07415969738623823,0.15832496493632528,-0.4287318707889833,0.4537273668648419,0.7677152828246654,0.2994776831078985,0.517887565661892,0.6687625213794228,0.5951002142224432,0.6118413301760642,0.3175966676868814,0.31223772666702604,0.01234706969538305,0.02000527292375352,0.4184367644723007,0.8970804305574522,0.40015514595521373,0.06413650982097095,0.18663445410867197,0.44515730636282674,0.5752199558660361,0.6707466633790063,0.6545674309757467,0.3223306298555613,0.017684207053993668,0.28061224457961803,0.49556497392756393,-0.15018477260485777,0.030084830768252736,0.3965648591689906,0.1847596068230182,0.24407015375071123,-0.07082296860081114,-0.07401126993745194,0.6300715934672731,0.18769304784949906,0.4759138820843203,0.8313756145638821,0.32201158584524736,0.5922533742513987,0.36839589758764885,0.30364549898945964,0.49228556392859324,0.7049392535450613,-0.05123915544865961,0.6446657987878961,-0.14748982019022522,-0.17606152245767104,0.6670296275279064,-0.0805359287458204,0.40269164925311773,0.06527354468359665,0.6095191185761035
