,Parietal_Inf_L,Temporal_Inf_R,Frontal_Inf_Tri_L,Occipital_Inf_L,Thal_PuI_L,Vermis_7,SN_pr_R,Olfactory_R,ACC_sup_L,Pallidum_R,Thal_LP_R,Frontal_Inf_Oper_L,Lingual_R,Thal_AV_L,Cerebellum_6_L,SupraMarginal_L,Thal_PuA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,SupraMarginal_R,ParaHippocampal_R,Cerebellum_7b_L,Cerebellum_3_L,OFClat_L,ACC_pre_R,Hippocampus_L,VTA_R,OFClat_R,Thal_PuM_R,OFCpost_L,Frontal_Sup_2_L,Temporal_Mid_L,Precentral_R,Vermis_6,Cerebellum_3_R,Vermis_8,SN_pc_R,Thal_PuL_R,Thal_VPL_R,Insula_R,Frontal_Inf_Oper_R,Thal_IL_L,ACC_pre_L,Thal_VL_L,Supp_Motor_Area_R,Thal_LGN_L,Red_N_R,Occipital_Inf_R,Vermis_9,Cingulate_Post_R,Thal_VPL_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Cingulate_Mid_R,Thal_MDl_R,Parietal_Sup_R,Heschl_L,Frontal_Sup_2_R,ParaHippocampal_L,Cuneus_R,OFCant_R,Raphe_M,Thal_MGN_L,Temporal_Inf_L,Cuneus_L,Angular_R,Olfactory_L,Cerebellum_9_R,Cerebellum_Crus2_R,Amygdala_R,Frontal_Inf_Orb_2_R,Angular_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Thal_IL_R,Fusiform_L,Thal_VA_R,Vermis_10,Thal_MDl_L,Thal_Re_L,Calcarine_R,Paracentral_Lobule_L,OFCant_L,N_Acc_L,Cerebellum_6_R
VTA_R,-0.038457505750522106,-0.19461520469693502,0.3684757929249411,0.4017076579037306,-0.21356233218336118,0.02123198341594846,0.3575121795980291,-0.021107663656712808,0.31146576763020106,-0.0016600426691060842,-0.11420846027953321,0.42971997075864493,0.37873276930770383,0.4119665803500549,0.5424807111707114,0.39230817558655684,0.3530961100951909,0.1841810025328578,-0.004370632886711365,-0.1196799547418737,0.15150649279130118,0.003939291804282132,0.6288122151770239,0.07162930870114086,0.4885799878275755,0.555905910879353,1.0,0.17993017522846838,0.18647287004471372,0.1584816096721251,0.4725172659766164,0.5683897598701565,-0.0072254120088432496,0.5921448941786379,0.37078762546578203,0.42340318944017863,0.4308806239369823,0.19133934701065694,0.6353519585234076,0.1692836302227545,-0.017152980676518572,-0.06449769935233925,0.3266110354732436,0.18296558031476326,0.6145599775447081,-0.16578771404481382,0.4021494607607855,0.09904371315166277,0.4129599842812097,0.16950751656034432,0.3875307308216295,0.18972728390279492,0.2738635312155505,0.06535566158934546,0.32346481096219215,-0.3020297008131036,0.5595269159134936,0.3589378934414401,0.6382554056696303,-0.011249139387961567,0.0930784269892544,0.3672013656741087,0.27966488916131815,0.5251815353506177,0.22441475551917534,-0.2858490517263313,0.2857392761577791,0.5250421121192415,-0.13089700529011028,-0.46097695398186644,-0.16796039768777646,0.08945032652846686,0.28262408780701614,-0.4165215196743937,0.07963808974440918,0.5836239381225404,0.1836736861295644,0.6971658549875268,-0.3088020705692125,-0.09564898846402269,0.291112403153854,0.0033920166674593828,-0.06786635747995372,0.20384153205859185,0.514265545833577
OFClat_R,0.12052894869296432,0.09420524893701815,0.0608529950530821,-0.1445053342205075,0.11063673801565357,0.16661794739133537,0.2478721662867616,0.12075969701660944,0.3238495023169633,0.06869598617467004,0.06114762782512285,0.0782110756071479,0.09117842716866255,0.2859185656362037,-0.13444431999667178,0.04112304880539182,0.32054958052444554,0.12464971067821559,0.22229591428481074,-0.01673164735525213,-0.014241878313733244,-0.014545667874000636,0.20304552874367884,0.12490311165743585,0.1970722436055478,0.11855244802318997,0.17993017522846838,1.0,0.19211228107825687,-0.20919257664129112,0.22343600536874916,-0.014987263458083093,-0.14130317803968512,0.07262042037725457,0.10703373473272454,0.38202703807414684,0.2310935137001674,-0.007960015348288446,0.20699430738095814,0.4859857496597716,0.16216766287178633,-0.08237765277867672,0.33601715150500233,-0.045761702850263576,0.2618356125248761,0.018273208497743828,-0.017094755234575557,-0.16602283792764938,-0.19273233078149432,0.1383059982167679,0.10167229454124983,0.04968531605662557,0.14086092342102538,0.0923528821889251,0.3529177849353064,-0.04238647159610069,0.11516359030726343,0.041136265300833336,0.08324954367942518,0.12443179087393999,-0.26387447638643025,0.03521795031472107,-0.22448747169318464,-0.07610575823465773,0.002707777009232213,0.04055327504131182,-0.1621955584810015,0.15957834819042332,0.3333062658986692,-0.3432108945185621,0.19456855707104814,0.10679103198744276,0.40703689090112716,-0.18329143840293805,0.014515217499617622,0.012544234958132427,-0.0987929579365143,0.1845477484578435,-0.16199243895212725,0.049188929514813115,0.04799053101555118,-0.012858757081232523,0.1069688484546329,-0.21106977530036977,0.09980788835588765
Thal_PuM_R,0.4393923053898503,-0.052570174820913265,0.5578576425364049,-0.022552316281044166,0.2534516033063326,0.09789867323688414,0.48911363610827474,0.28102011252088016,0.5367519427303511,0.36350952866248004,0.06029606826492756,0.555899819480608,0.44001135637372824,0.4703175358029946,0.15971344746212537,0.5239679711829546,0.572921312149504,0.6146187352942022,0.1510029740737895,0.13492302224799374,0.5233863113532974,0.20732242482826405,0.5480516399338112,0.21330417688951184,0.285482082062916,0.6466699063950512,0.18647287004471372,0.19211228107825687,1.0,0.33702979317486614,0.692730029099613,0.3009799957143953,0.21362949471797335,0.06240156886514819,0.5488877264489277,0.19615613889149486,0.6159554567506696,0.32984118103117044,0.5412434714925343,0.3574361847699858,0.2638367798312185,0.49765410217067724,0.2881326302879663,0.5095189210609139,0.5795865048318494,0.3807841528612773,0.1900937225687631,0.1761725802602882,-0.16725881332814876,0.48888119831682775,0.5374815270455522,-0.28347585727946123,-0.01359765776092468,0.43288887899719897,0.22079911823649975,0.08632261386030536,0.3199773018653279,0.5302181236785083,0.5227575098621641,0.41365894105411966,0.184056722854175,0.27542723413719955,0.0897914743959583,0.18946092018232452,0.32723521182345167,0.1324719563265591,-0.14838936576747255,0.3777245082154545,0.16482154673976065,0.125326389471289,0.25521785424248256,0.44756913356993955,0.42815560500987376,0.005727376691853258,0.578738079949123,0.4429671127829193,0.3743555503653874,0.3013698272271109,-0.025380766056287488,0.5429590379691758,0.4276570920780801,0.3523565436403921,-0.18823860116758964,-0.01371566147047073,0.23493622970040048
OFCpost_L,0.07869251354718641,-0.14489139725435707,0.5838834417259732,0.17478978096242445,-0.09989787848952743,0.005193374726579907,0.1340363593161638,0.5303074912861169,0.41266493300701923,0.3643951916476158,0.05728240559325604,0.550115002831752,0.4226616776002716,0.16175696743249154,0.40477049483046024,0.26573776719752545,0.15639722699552977,0.2749519319864907,-0.07270510836797964,0.12128323646683817,0.27415994550844064,0.34303839644199935,0.45134715557025645,0.4911407381205229,0.38750246403146843,0.4590213412174524,0.1584816096721251,-0.20919257664129112,0.33702979317486614,1.0,0.4730940811493279,0.4357924077328577,0.33178774016243373,0.2422700813227426,0.4847313048101431,0.12807906383384451,0.5137558886436462,0.2997772791489861,0.33418435931142776,-0.0016170184973901588,0.09910600042508914,0.18459799653985462,0.39853764038059625,0.3588808442681866,0.4344068372365284,0.14784435577691393,0.1885600910588797,0.17628108330659428,0.40969019396407835,0.2776508612501587,0.35701261439214116,-0.059773885713897024,0.3380048306559935,0.24901371148742746,0.016256095534528302,0.12422174620890869,0.35952036809749627,0.4723224967965236,0.5492826919038806,0.26038348358393965,0.4261695703067325,0.34931511704818635,0.2770417089481047,0.4510368207700364,0.06878091566373006,0.012107313944633564,0.44475265453017976,0.20466511365861273,0.06829360972785498,0.1275148823629694,0.04776720738071009,0.22963553673648077,0.11164014131048798,-0.010528323743914934,0.4768624318007217,0.5934214141742407,0.268387455574341,0.3327738919040917,-0.21317989613888422,0.1316512984853859,0.2676361161580104,0.25727422226008656,0.17544636558916976,0.5733139631067786,0.19293214047305424
Frontal_Sup_2_L,0.4561516345169268,-0.01657066129574345,0.7899218989499993,0.03332300695072047,0.2273371173132845,0.011875708198499585,0.6048131287382529,0.487004986835569,0.7318791149037422,0.5494528209659821,0.16797032583647784,0.7458523299639565,0.6253219147582544,0.5575679687838125,0.23919251925757998,0.5857913081232398,0.4547312386361802,0.7097541355783592,0.08745604057512012,0.22551702799789974,0.7027481456674725,0.26715379903253594,0.6625654770123348,0.4361611364009359,0.48591028747531495,0.8629313875802084,0.4725172659766164,0.22343600536874916,0.692730029099613,0.4730940811493279,1.0,0.4100023747812694,0.3484243313222073,0.3055279742192297,0.7610427819996287,0.21286189654083118,0.7173495016724222,0.38333843484477614,0.7334940351063878,0.4803126671136745,0.39935908216404287,0.30118218443685796,0.4891842996755979,0.45590411098306133,0.8771838140421993,0.3374452026282268,0.36998743890486124,0.07681275634152684,0.09366863092092152,0.6394224904415208,0.6395588985204674,-0.05365179059827665,0.3178896618451048,0.5237641570583093,0.4700050247243697,0.15822822660450622,0.5146693187139567,0.8063122604116267,0.7146032387016571,0.42966812632538226,0.2084207872716224,0.31213705865052616,0.18747751140860267,0.2859854751317261,0.3187436005193312,0.1723668055584311,0.31612656761057145,0.40414122910505107,0.17515352849561563,0.05438952334231832,0.3855344853664275,0.3897363611598966,0.6689824850322457,-0.05489931215704331,0.45292412859783765,0.6304412315719992,0.44942035388404655,0.39383529378578164,-0.1581815521002397,0.12741786023624488,0.5134624278246221,0.4933432760141026,-0.049018063865928656,0.3301098497421078,0.3268689552869004
Temporal_Mid_L,-0.18799702859383816,-0.6302333419770277,0.34037774159232914,0.7505098532533242,-0.5235101336638686,0.15881561550323142,-0.023458389900858672,-0.1203004842790265,-0.0018164739942204747,-0.18768189579877503,-0.45994190366871956,0.3871233089092219,0.37469446753691643,0.3572856371710943,0.9101936348473632,0.6413855893920148,0.39903793313160946,0.1563174989246365,-0.2394227774022206,-0.4265796106795255,-0.07444230294687855,0.1422846347714815,0.6614759862665008,0.07023304832251337,0.7489012122623583,0.4613467356057889,0.5683897598701565,-0.014987263458083093,0.3009799957143953,0.4357924077328577,0.4100023747812694,1.0,-0.16449944677690298,0.7091497695235467,0.29193464464432983,0.5330221834681595,0.4785213736973962,0.04437579476560011,0.49932593207367465,-0.3173140203859208,-0.46160789296200083,-0.11728860918332074,0.39862771588749407,-0.01102932249636084,0.4901499454776188,-0.4859951735026182,0.20925213238267104,0.3409280361704992,0.5226301576540444,0.0726371779232297,0.24382141134178376,0.0027678412404093223,-0.014966363714414583,-0.31372489568818285,-0.09204437018477121,-0.5071521009113532,0.7902917550650705,0.24322073660603824,0.8327374128659581,-0.21849429036258122,0.503754035711375,0.49540580398466383,0.34198079207902393,0.9443896869745535,0.11444475755197295,-0.5775366032818666,0.14365535961350687,0.555502883254772,-0.42181871621267425,-0.5363513819550988,-0.5776602734816277,0.2468123913035165,0.03773575902744618,-0.515943578086423,0.21010387080251997,0.8531085870753615,0.026702197447434732,0.7333968590185745,-0.6484495129801127,0.3016159966300523,0.09391859448822311,-0.2754880665949633,-0.018449203088156393,0.07419693147452033,0.25250202693058893
Precentral_R,0.40106698671933083,0.3491205532201553,0.45298090581374795,-0.1932294149800217,0.6843946221800757,0.06457090784377688,0.48321568590240127,0.36540182427233975,0.5421320897447495,0.46955016266256666,0.4447253396435802,0.5656435297129424,0.48967749259626836,0.2975654013070818,-0.08741997303840818,-0.04277876368615677,-0.17392906824156362,0.2506032429104937,0.21382145392163546,0.8182047315098838,0.5298303782017508,0.25109284177296304,0.23998195026725122,0.18709429212318016,-0.10145144547275446,0.42500617240648,-0.0072254120088432496,-0.14130317803968512,0.21362949471797335,0.33178774016243373,0.3484243313222073,-0.16449944677690298,1.0,0.03242066844771274,0.6932449790346074,-0.16571473957928393,0.18061677345015936,0.607404108631256,0.26771367859663203,0.1919112725164603,0.7348186498609516,0.4754029911233256,-0.12843470781960686,0.5336118324925976,0.3513229905682776,0.5703591172745368,0.5268463122302705,0.1041339136047745,-0.04458020080563633,0.4297922257339633,0.6027942801788397,0.14660548851425997,0.12452500759128703,0.7943966789035848,0.164132017474585,0.7651531465472179,0.10791847200698856,0.7038981182549556,0.07621053063120893,0.4948677026179633,0.008279222465341582,0.08152433522214925,0.2730721027901756,-0.1501128189405063,0.18578226139428797,0.6523088564676103,0.3947890978280933,-0.21026779381987487,0.08985320618932022,0.3768552380717618,0.3683986417499552,0.017202971644980802,0.1686181814229404,-0.04777347971301498,0.4036730712824476,0.18684675245439833,0.4615441601138297,-0.06629423014160099,0.5067650280135346,-0.17344143998068867,0.2412147074118262,0.7220114575073735,0.03211734619750957,0.4397241777608023,0.1555042049758155
Vermis_6,-0.22779306338531294,-0.24302553945878844,0.2810484693886563,0.5977638035982681,-0.2799128328826687,0.2503757847995158,0.16081601390015793,-0.030337597264577385,0.04925770761206505,-0.07426160501922363,-0.3111431675251005,0.3942313927953625,0.43671248754802017,0.3108037314862338,0.7559863817402501,0.33327390738951973,0.12791363784574156,0.09590510807348702,-0.05579407806379591,-0.17202436165783277,-0.020600875073444692,0.07971701630637286,0.48929927318121275,-0.07343863250035661,0.6429346969107039,0.3500679874920341,0.5921448941786379,0.07262042037725457,0.06240156886514819,0.2422700813227426,0.3055279742192297,0.7091497695235467,0.03242066844771274,1.0,0.31722695870730816,0.5474988642941141,0.3729996857836982,-0.07530066413553502,0.5654827621317945,-0.1357454117987363,-0.13806993571673234,-0.2062662391746774,0.15876276553214916,-0.15352195804034496,0.5144468635244174,-0.36821527578063024,0.2551166633795582,0.26923562225443476,0.4019145628517155,0.13087418801033138,0.302703915585822,0.17072930197969458,0.11727608925599506,-0.12681471158802482,0.1484275614923987,-0.3868739506403844,0.7824431951110894,0.35612358193986376,0.6214970656438065,-0.2567878614970459,0.31238251049905513,0.264515263702974,0.38097603203291447,0.7010675115469918,-0.00877621902574705,-0.4187098132536105,0.1939283959708352,0.4895142190204971,-0.3931526738062951,-0.47241025425432404,-0.4140474005819789,-0.08870479258292924,0.08024098984154529,-0.5435107049245159,-0.06720344505395427,0.705893970185342,0.058793479293151825,0.69431377137565,-0.5648580909934912,-0.00993284860330319,0.241391758789593,-0.1587228765161206,0.021290979189366788,-0.02663896132794136,0.5349412912669301
Cerebellum_3_R,0.4001396390290453,0.13771452592474617,0.696373256953459,0.062325912935792815,0.4761189708733786,0.14501412333739844,0.6329127687679413,0.41694314105090396,0.7196930081613645,0.5288256256487253,0.32228578867307445,0.7827679994843904,0.7600380395003086,0.5891837929743488,0.2277873546105271,0.31951372647401,0.21666962562106595,0.5334189081353602,0.16628568946765473,0.5299677592522338,0.6701464279487551,0.31346691752797545,0.6792378148860558,0.2735583529877907,0.3812740043548607,0.7975455773230972,0.37078762546578203,0.10703373473272454,0.5488877264489277,0.4847313048101431,0.7610427819996287,0.29193464464432983,0.6932449790346074,0.31722695870730816,1.0,0.1630873961137089,0.5809590410240127,0.6295109795477475,0.6380922941022398,0.3464449640914482,0.554848765279694,0.43435282746882403,0.300143916178555,0.5822272120891102,0.7710810276261397,0.4356254704770047,0.6045382471308177,0.12199781541006081,0.1274261066918431,0.6396060075693802,0.7525945323908394,0.09731195805186693,0.3093282949697305,0.7040818630780846,0.36079425879274085,0.44839167179573775,0.45763043844979945,0.885193263575274,0.5800165761728021,0.5134778150167637,0.16807957533662982,0.3295455739229055,0.37940115763617477,0.22317685205907145,0.3219535244968586,0.3641733733080488,0.41973122086695436,0.1423433379172833,0.10760391511321377,0.0703529044780715,0.28170370275472606,0.225970200128209,0.4946784119893272,-0.21107368930014828,0.5414101350350583,0.635252299005119,0.5194647503947272,0.35208817720887853,0.08067729088011653,0.03888449397278054,0.4775066291313547,0.5992750046521714,-0.09952458434598553,0.43154726796069887,0.3648888045342675
Vermis_8,-0.13435093938825968,-0.36366947108942305,0.2232057846217396,0.3149930693705589,-0.2798372031025116,0.12181624222710943,0.10064862925224788,-0.09170740376608388,0.1304002968110539,-0.16469282505385663,-0.28221152317255654,0.2808467141367515,0.3001207198226783,0.33341402637216544,0.4913859924799396,0.25386098964053777,0.2749815765790102,-0.017352408847449628,-0.042112440365706626,-0.2869256493919474,-0.26394165537182673,0.11707008574725371,0.5403333946453917,0.12284325352671634,0.6188529501700865,0.24033585811227998,0.42340318944017863,0.38202703807414684,0.19615613889149486,0.12807906383384451,0.21286189654083118,0.5330221834681595,-0.16571473957928393,0.5474988642941141,0.1630873961137089,1.0,0.2866901788173468,-0.03238094270526237,0.41342921757424445,0.09613648959233653,-0.15231842954735955,-0.12918718859339895,0.3622330606569256,-0.1491113607049098,0.4448284372997222,-0.3836039951292682,0.11688403439497154,0.15530279966323016,0.20602692558522648,-0.02402561875578088,0.1658984124742386,0.29390718004600935,0.05042939596989879,-0.21604770548989147,0.026839591011945472,-0.36246940652488246,0.5249169986221985,0.09796200338148692,0.5021014945209311,-0.09748974023344874,0.09434850828964833,0.24849760683466166,0.15607478132719002,0.5322101468446997,-0.03281584164695558,-0.4000234793106901,-0.0465600646189279,0.47668083374948106,0.05337347474332672,-0.6618257236603264,-0.30204837682784696,0.07430784843569462,0.2392148782213805,-0.5409158529535263,0.003275106048390589,0.5155754342442933,-0.09590058752262559,0.6932493281711896,-0.48818004789138586,0.14046253931306096,-0.027530805578718134,-0.24583265551209554,0.12375300204774312,-0.16121630149044774,0.26162846928609346
SN_pc_R,0.27759196754450177,0.0006431974488480255,0.6108817304777311,0.1659831299548495,0.038660280445699996,0.11417931519781302,0.5403651373774127,0.42234119401977305,0.5468626957027725,0.46238652996307095,0.09152434700210134,0.6305440979267558,0.5232638662260607,0.4355903112765637,0.3674773500104912,0.4601005325929549,0.47895607350742236,0.5609622909009151,0.14164785060065332,-0.027217644787145008,0.512832915078793,0.13020681811142054,0.5793552711158259,0.2062760371595399,0.49335407878142395,0.6911608866827731,0.4308806239369823,0.2310935137001674,0.6159554567506696,0.5137558886436462,0.7173495016724222,0.4785213736973962,0.18061677345015936,0.3729996857836982,0.5809590410240127,0.2866901788173468,1.0,0.31069540792517575,0.6957721522650013,0.3538350173893522,0.22582243897041052,0.2834408829123255,0.41723263054496285,0.41487464777165195,0.6921268289916731,0.2389553738045222,0.28513113867315537,0.029971393110161657,0.1923705883585967,0.4973123058338473,0.5483418850323952,-0.17105538603046877,0.33556939610507697,0.3082594433888056,0.40487153680159554,-0.11681796597934108,0.4717855636347626,0.6231301829391326,0.6593246895004112,0.19974663995207162,0.2706296447814147,0.3978514683145456,0.12260629207385063,0.3898100342808987,0.1471528615802546,-0.10534039546367881,0.25538968696887765,0.5044461492597188,0.1141924238403068,-0.05256771139579308,0.14128741036064105,0.3465955386244793,0.4906268533091245,-0.10859521606857302,0.5202615104267007,0.6211553059649261,0.36064980259032253,0.5262168877930609,-0.25509282467369565,0.24871997641126292,0.4710778853002073,0.3196438892574645,0.0018387145614299528,0.2955970116295985,0.4957367314624922
Thal_PuL_R,0.2820637062782982,0.22483331497446377,0.4305122128523532,-0.06092149481474806,0.4293605522362922,0.14271998216375636,0.3910457216317687,0.23223958003383527,0.5389983044865047,0.43030155808714954,0.4322925849497077,0.4861903302735519,0.3333125273111504,0.4776182790656025,0.06166406412178024,0.10269951005834661,-0.014620810148301536,0.19476586553285513,0.08971498870318934,0.46002446149930876,0.45457389589749175,-0.04552956579876912,0.39659340332089876,-0.008295386784491515,0.15390662195352128,0.5656495575965681,0.19133934701065694,-0.007960015348288446,0.32984118103117044,0.2997772791489861,0.38333843484477614,0.04437579476560011,0.607404108631256,-0.07530066413553502,0.6295109795477475,-0.03238094270526237,0.31069540792517575,1.0,0.3706247041039157,0.2202532449711969,0.4628713938510187,0.45135343122955207,0.1725933714862181,0.69150965064377,0.419092594567861,0.4482588708972332,0.6327803734417461,0.001075678183201552,0.138670627766544,0.3377524260209567,0.6650028033689088,0.16104871246467756,0.2061257095156367,0.5700435721248298,0.08257669871620191,0.36433119041640266,0.06151680770004492,0.5703588362139034,0.26241764553192076,0.24248228864006838,0.010414626552867306,0.2293968483958006,0.17915005802055883,0.06305661040208141,0.14912089864758143,0.24429712429241346,0.4865623257583454,0.029214116643447963,0.1613315202783756,0.0892350410759093,0.22971183197871606,0.08901899864052572,0.2566978391779673,-0.11680816593012633,0.5080891058100321,0.33544393476375944,0.35761605291050536,0.13767684399722785,0.3681631781659195,-0.0335269216843714,0.1791359065121044,0.4545836478806407,-0.1122519489084113,0.5465509497495039,0.2533878150173736
Thal_VPL_R,0.24348356438707236,0.07583145061047267,0.7013636848641391,0.21528972183836156,0.15454684780248604,0.12468061020535177,0.6017765277264353,0.2737861002777809,0.5675732698280397,0.4347476300976947,0.06724820671821405,0.6873625677063595,0.5019877959122675,0.5003903336399498,0.43935368059363794,0.4324466286750631,0.38425853480920796,0.5612281165816733,0.1170265983439799,0.058786670281989827,0.5190503764257902,0.0017345297739463916,0.6437354624744813,0.04311989289407763,0.5976470730788672,0.7731174884428214,0.6353519585234076,0.20699430738095814,0.5412434714925343,0.33418435931142776,0.7334940351063878,0.49932593207367465,0.26771367859663203,0.5654827621317945,0.6380922941022398,0.41342921757424445,0.6957721522650013,0.3706247041039157,1.0,0.403813806645657,0.3689362259934142,0.34918748917000414,0.38280600912900464,0.4347351445039022,0.842895885378084,0.15944985364286302,0.4894132981328334,0.07925745500134072,0.20989527743201133,0.5223061397447809,0.7086807076433984,0.05207524243218327,0.2501134668685618,0.3641366859511558,0.4882125311418084,-0.15370652612565097,0.6086425614483573,0.7272655062018181,0.7292776539002075,0.08351122235339767,0.15575386328408777,0.36922307298817225,0.21436061405187096,0.41693172473875295,0.1866866203381389,-0.13027740511601382,0.3186362166591485,0.6141794281235284,-0.0019070587261342756,-0.16659939110548302,0.16821379630676803,0.20533711291351175,0.5180505474355405,-0.289208872008167,0.41402468563444916,0.6730166452259986,0.5033475909509634,0.6697583961889549,-0.22256633534105633,0.12482112750523398,0.421104724069173,0.3184108012515717,-0.102113998190063,0.20404458569638356,0.6083090599770592
Insula_R,0.5247119572022781,0.4684440691838392,0.3951326529913854,-0.5025743489753911,0.48437478361045144,-0.026246827417635843,0.6460010665025057,0.47920698469382694,0.6988091175386195,0.5703668304642177,0.44911169632096437,0.3643877761677082,0.2717315367164091,0.34593404340024725,-0.4553668700215073,0.06189810424754888,0.2462149422033349,0.513860584394188,0.32445498508580767,0.310408404171165,0.5461753571364618,0.05443198990828883,0.2311850658523918,0.2440724305385693,-0.010246085966525232,0.43888763743846126,0.1692836302227545,0.4859857496597716,0.3574361847699858,-0.0016170184973901588,0.4803126671136745,-0.3173140203859208,0.1919112725164603,-0.1357454117987363,0.3464449640914482,0.09613648959233653,0.3538350173893522,0.2202532449711969,0.403813806645657,1.0,0.6916730124604081,0.27936090385191237,0.2993063428002376,0.31367259445309814,0.46458002815401184,0.5294941723647131,0.15409449461200883,-0.3415167659916676,-0.26475596741002105,0.44665613654763203,0.2948224714300811,-0.010203925632343694,0.3999281235985819,0.5863878783992676,0.675106906234634,0.2509105984497326,-0.1649352560479255,0.38356129035568465,0.07763553204859389,0.4479876824003457,-0.42796188376688693,0.06332046231110579,-0.19691431062694809,-0.45117398295092287,0.18137611376019053,0.3821236042261251,0.12736008801399198,0.19605223214891207,0.6198069039385182,0.14346066673041283,0.7450491652802772,0.28053412183254156,0.6609434855708346,0.18996268413194697,0.26761270444861446,-0.0666921843042066,0.31603326075605587,0.05981626360198357,0.17340812051803853,-0.17326726425710673,0.4051846916544508,0.5420226877913362,0.022800569856547746,0.14026293603727796,0.3057352601437216
Frontal_Inf_Oper_R,0.5138369670426061,0.6739326960575451,0.5121954883438447,-0.5367674456990317,0.7889068199738442,-0.03865938963652368,0.681727749546549,0.5283273653750271,0.6716790598329612,0.669167207913502,0.571542185014156,0.5061273802548449,0.32128114120886325,0.27272598171844176,-0.43816049540092283,-0.15403904614678232,-0.08662921908452108,0.45889378031732214,0.4283735751831245,0.7400588354407671,0.6604851213752908,0.07990980917718454,0.09818982731286761,0.1542354738911609,-0.16912932373319187,0.4104539447333048,-0.017152980676518572,0.16216766287178633,0.2638367798312185,0.09910600042508914,0.39935908216404287,-0.46160789296200083,0.7348186498609516,-0.13806993571673234,0.554848765279694,-0.15231842954735955,0.22582243897041052,0.4628713938510187,0.3689362259934142,0.6916730124604081,1.0,0.5561619842084162,-0.0340118926760611,0.4989000503336347,0.40749052971957384,0.7476100022633121,0.39020389520266174,-0.18020265997290794,-0.2400029777949859,0.5730955942378368,0.5439133679537762,0.06906647698192986,0.2712444147025356,0.8654476218113392,0.48871751765193705,0.6358339115404895,-0.1285494735809441,0.6528612937666299,-0.0663982275023602,0.49120171959004566,-0.273178470159408,-0.0666579770314548,-0.0022747089403235884,-0.4957834772914643,0.1558223451554591,0.675148007557418,0.2954388258798314,-0.07591914181191448,0.4030386818090712,0.44369499897066533,0.7574114118010411,0.0346298063932002,0.4687727793443911,0.19432634046218003,0.349426738218805,-0.06670543237733542,0.5355260408793173,-0.1084077313614749,0.5208311840957653,-0.24433437192856602,0.3738155294299553,0.760385828085572,-0.05099287187682267,0.28848307780122284,0.29650179576578517
Thal_IL_L,0.49377076906470885,0.3332833263145915,0.4984184681739376,-0.19446292673836021,0.49957685636791727,0.037660602839988594,0.4561996928979331,0.2779168132663693,0.3477859445723048,0.5291753037975757,0.25564128084988036,0.4711695078086448,0.19677373319433267,0.23854997635880731,-0.1454021279146717,0.10941835506855953,0.08278103493287886,0.45626615139409016,0.2277661750037899,0.3231527273986917,0.5369431660652318,0.1383733068878514,0.16445844149845495,-0.10988476886193692,-0.03548445206953321,0.42731723178188663,-0.06449769935233925,-0.08237765277867672,0.49765410217067724,0.18459799653985462,0.30118218443685796,-0.11728860918332074,0.4754029911233256,-0.2062662391746774,0.43435282746882403,-0.12918718859339895,0.2834408829123255,0.45135343122955207,0.34918748917000414,0.27936090385191237,0.5561619842084162,1.0,-0.005135433772725612,0.7000506504671137,0.2408608799642588,0.5051302734981371,0.3286768444139558,0.0043289364552041186,-0.18881974911459518,0.41574894799770595,0.4401860097861644,-0.19392067776273123,-0.00803635302396354,0.5215275648759289,0.1760220451774264,0.3010825823699255,-0.06933713629375292,0.490782505185748,0.07999474803111133,0.32572546455461604,-0.009489722399623333,0.2166528765427753,0.14809101823039686,-0.1804604133662817,0.1680889076762533,0.2907017797905253,0.09526410401115469,0.008938918586877441,0.06848016632300315,0.41248991621588293,0.36286638900564167,0.2881391742652973,0.2583380562419449,0.0029848157158740116,0.6559859330969621,0.06778211557870732,0.7005096560380911,0.009414130154309376,0.36638411755110456,0.23760407100471445,0.1966696229141714,0.5824865850110168,-0.22015245722076796,0.2038595434774176,0.171686569799087
