,Temporal_Inf_R,Postcentral_R,OFCpost_L,Frontal_Inf_Orb_2_L,Temporal_Sup_R,Fusiform_L,Cerebellum_9_L,Angular_R,Lingual_L,Hippocampus_L,Cerebellum_6_R,Cerebellum_Crus1_R,SN_pr_R,Caudate_R,Cingulate_Mid_R,Vermis_1_2,Frontal_Sup_2_L,Thal_VL_L,SN_pc_R,Cerebellum_Crus2_L,Precuneus_L,Thal_PuA_R,Precentral_L,SN_pr_L,Thal_IL_L,Thal_VA_R,Thal_PuI_R,Rolandic_Oper_L,Cerebellum_4_5_L,Thal_PuL_R,Cerebellum_Crus2_R,Thal_LGN_R,Thal_MGN_L,Thal_VPL_L,Amygdala_R,N_Acc_L,ParaHippocampal_R,Parietal_Inf_L,Cerebellum_Crus1_L,Thal_Re_L,Frontal_Inf_Orb_2_R,VTA_L,Thal_LGN_L,OFClat_L,Thal_PuA_L,Precentral_R,Cerebellum_10_L,Occipital_Sup_L,Lingual_R,Cerebellum_8_L,Olfactory_R,Thal_MDm_L,Cingulate_Post_R,OFCpost_R,Thal_AV_R,SupraMarginal_L,Cerebellum_7b_L,Temporal_Sup_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,Cuneus_R,Angular_L,Temporal_Pole_Sup_L,Thal_LP_L,Frontal_Mid_2_R,Thal_IL_R,ACC_pre_R,Rectus_R,Red_N_L,Thal_VL_R
Cerebellum_Crus2_R,0.2155226791454372,0.19592680422689887,0.06829360972785498,-0.08415453654673348,0.4702059921289608,-0.2675803759230961,-0.3630834105145146,0.41227584874128537,0.07147580884369374,0.054485642195048894,-0.1099212226321326,0.24104373914481758,0.25956361206840833,0.05575357753521618,0.3761804858135538,0.02671890542323684,0.17515352849561563,0.19801533825484455,0.1141924238403068,0.015504836668640323,0.3576620328334436,0.11616218341029357,0.315465330620922,-0.16088347790378227,0.06848016632300315,0.007095640017362575,0.12851239196443812,-0.02730204306406278,-0.10048728905986903,0.1613315202783756,1.0,0.2071013998608003,-0.297260786513528,-0.004973635874575733,0.1694002104721285,0.098938905443068,0.20389722355766376,0.24841024459332298,0.15228546441765306,-0.0890677854089902,0.5598418344400967,0.39377944739895415,0.3779900172185708,0.3916938551217242,0.13111094454618558,0.08985320618932022,-0.3346775696198122,-0.39551185083170903,0.0569677967512657,-0.4507893733932293,0.3939423242593616,-0.0020990376192315313,0.22071204289205523,0.649421814000534,0.33436374156354765,-0.19344896223128796,0.16094949110572562,-0.14022036466316254,0.5768785780812102,-0.28004350391438787,0.33777421962946275,0.16867315864904908,-0.384254958029117,0.22268502684139474,0.44655044154819723,0.12673395642848925,-0.09610582121658073,0.16517934803647608,0.021382077398380953,0.22703306170085646
Thal_LGN_R,0.055434520013275645,0.3496330748563874,0.14673510347365076,0.3001764254702931,0.30652113939438597,0.3430749585921762,0.14606791147269885,0.21351691839314205,0.3972573751845882,0.49138825586047596,0.14709826255715136,0.2871276201525587,0.46669531584771773,0.32797062515298725,0.3846494765820954,0.5084545886723781,0.555738281539856,0.1004577522506063,0.412728353256406,0.23406018436386755,0.41609686905521387,0.17912664120961094,0.38901816375119963,0.397191178316057,0.07663565307161531,0.24649589223754406,0.4496157560214735,0.40658572432439305,0.4594369491019737,0.21822609401979143,0.2071013998608003,1.0,0.08445695622554375,0.3918818165573994,-0.11140354476094591,0.05345151392065142,0.3622887275366641,0.24279743018851277,0.20891814430510344,-0.0408834986528807,0.24170022007047046,0.2281167495726316,0.18851753316341477,0.16106865657625138,0.08536702499318867,0.28919266434835733,-0.09978510694473672,-0.014369167540144428,0.4222915244684589,0.07218376811259375,0.3053587565189905,-0.09882892699232086,0.565451297753739,0.3461802406362812,0.0816025471035941,0.16510616209308707,0.15023001016298224,0.435636211413828,0.48307804797904835,-0.3656300139182243,0.22294194242766296,0.07701142103796106,0.2686237786897783,0.013681981788574896,0.44604358350362255,0.15641064661521442,0.44394502210288167,0.2048041201912271,0.28648138101612214,0.3646037673193703
Thal_MGN_L,-0.1743378433649333,0.23350020338458694,0.2770417089481047,0.22157340097996947,-0.12314782081703056,0.4436179946759921,0.2728628667587674,-0.012908438938347394,0.47819405560917505,0.3335490979264547,0.16212868332150907,-0.08354749773757689,0.1832305350117782,0.0974849528414352,0.11437124363267302,0.32887821939159734,0.18747751140860267,0.22712460369959497,0.12260629207385063,0.29260458958215624,0.1872349753977736,0.04060522564264117,0.11233372062399942,0.17343184932256692,0.14809101823039686,0.17875623161873525,0.28078386456052645,0.29452629420400467,0.5397559218904687,0.17915005802055883,-0.297260786513528,0.08445695622554375,1.0,0.20534914292206283,-0.18782208266081946,0.2670657255193561,0.09076614789663168,0.005826963399114134,0.16398773241501777,-0.003690132622069515,-0.268533269591865,-0.08610799209721774,-0.07960437381847554,0.028388623818423053,0.31940568492941257,0.2730721027901756,0.06497392321775014,0.3934681181418817,0.46096809455702503,0.25024981209024055,-0.18458902522507775,0.24886172338337983,0.16516297871982408,-0.32190480197388616,-0.23076237257378507,0.18994405894619468,0.2838728082793297,0.2799161974167386,-0.020792043710958063,0.2553241405471257,0.21453662244524477,0.05383363871522072,0.32944880628581097,0.06294377374949049,0.09716758196289041,0.13686399039552205,0.1339749351070023,0.09551328170116333,0.2921783652420589,0.15231509121195327
Thal_VPL_L,0.28164671798372953,0.5656303099448331,0.35701261439214116,0.4446924245567316,0.42000877482739796,0.5539466570099003,0.3899966478214467,0.2539682902607829,0.36420041981118184,0.7139518448854668,0.4882061290964047,0.3015854327503822,0.6170203810234645,0.4385195880088005,0.6426103508276457,0.5295481585911848,0.6395588985204674,0.596094370370125,0.5483418850323952,0.1350086171657448,0.4345052087393679,0.22311357049804556,0.486670940248811,0.44100631216823266,0.4401860097861644,0.448548017322627,0.40275578785306504,0.6052804190004805,0.6719041621759861,0.6650028033689088,-0.004973635874575733,0.3918818165573994,0.20534914292206283,1.0,0.0488210935375269,0.2894119674454089,0.5697660435012917,0.15499408256667324,0.1981645988914452,0.11271537001628425,0.2979061126205789,0.27031740082889183,0.411451093207718,0.1249709202601224,0.05038402588467737,0.6027942801788397,0.18922924323257717,0.1442530790234985,0.4819965678505017,0.26514627782760625,0.3345343880991551,0.37195880270334486,0.5751160755941432,0.035030982109254295,0.07452003546043559,0.18193422214140847,0.009250129705562028,0.5286022616601537,0.506093329640404,-0.10062823511085496,0.21263075530127468,-0.018695052014551558,0.335859423095842,0.2699285153097142,0.6431780537628907,0.44952143585617166,0.3304455302949169,0.1378735616883715,0.6217875395857094,0.5776430594190738
Amygdala_R,0.4192517165175881,0.38378951990067994,0.1275148823629694,-0.2799095152397585,0.42150879834148025,-0.39859171315500463,-0.38484395257605275,0.513725414787829,-0.3148461814410398,-0.005654111824879369,-0.14884551920833256,0.3585185898200843,0.10312031267757461,0.17553217825299813,0.4506534097897262,-0.21993441769679456,0.05438952334231832,0.2764902403186054,-0.05256771139579308,-0.33842753962026384,0.4537273668648419,-0.22912100133889346,0.44879505156455446,-0.19487975556057535,0.41248991621588293,0.33695822383910934,0.16490808049804698,0.06205342907045804,-0.2201143685099217,0.0892350410759093,0.1694002104721285,-0.11140354476094591,-0.18782208266081946,0.0488210935375269,1.0,0.13758270459625127,0.4980831096679761,0.38582540221374556,-0.3182593031963483,0.013786702578892142,0.5800471829103694,0.10529137061281581,0.6013665936814073,0.11123783219295919,0.07262458084694567,0.3768552380717618,0.30006541347396454,-0.1955266034254063,-0.12343423540749812,-0.5521804248237514,0.48453132371847973,0.12235085957175662,0.25025221799849273,-0.04576546519808966,0.32037580368464164,-0.1283952045908048,-0.050842893319552794,-0.2499553679670133,0.15552518400664114,0.14970642329362388,0.31200485863178845,0.07986566439756988,-0.6944660847363687,-0.02027402885587107,0.3537980163508722,0.2323760185515036,-0.49829909227954017,-0.1495591427308432,-0.4013015639580668,0.22952232506718098
N_Acc_L,0.11643410526762141,0.3728576419583003,0.5733139631067786,0.17527423025516142,0.11966629789825219,0.2949382344808118,0.06733547172344476,0.12619693990724984,0.30765034368694527,0.41204708760915065,0.1959031629317253,0.06018353237198401,0.18283347587200652,0.5125639625521534,0.35297965391372216,0.011145494326626641,0.3301098497421078,0.4778347255455539,0.2955970116295985,0.03926390548300435,0.40015514595521373,-0.09658995597933362,0.3775575201931953,-0.23057007633818935,0.2038595434774176,0.264595199092498,0.39210135587928674,0.5284593682292236,0.437876521943009,0.5465509497495039,0.098938905443068,0.05345151392065142,0.2670657255193561,0.2894119674454089,0.13758270459625127,1.0,0.35652563541422017,0.235693249037107,0.19394894416094666,-0.40374161430294336,0.1907541360028396,0.0393237422411339,0.28512582336876763,0.3004368621581752,0.2843681137042434,0.4397241777608023,0.10648498783371875,0.21430441741530393,0.30358256104869796,0.0941722822316602,0.37761373748482324,0.6830121615758136,0.1668203986161211,0.03677028259781231,-0.07733864393950021,0.06091478675412749,0.13996830347120914,0.21582362492867474,0.22314956923879536,0.15972320574548723,0.30707292818530746,0.12223404006418474,-0.019614117867200704,0.5763779150164676,0.3364181461997513,0.33555977855773766,0.0666898968372782,0.36309582138358876,0.2974473089902474,0.44091909623078923
ParaHippocampal_R,0.38129038706330226,0.49801520516374215,0.27415994550844064,0.027731370497873862,0.6066438419586989,0.2529100392241467,-0.03994594252989208,0.4144922961409263,0.2513893926182121,0.6887860448941513,0.2845231311218865,0.39543626285512984,0.6500531484711133,0.5898379245757679,0.7197643976196831,0.4039280031999795,0.7027481456674725,0.5584877403545073,0.512832915078793,-0.08326406222358711,0.7515080961455111,0.14753872090057407,0.8188368558705484,0.2637491489580182,0.5369431660652318,0.5938470552061735,0.5473742892705269,0.602695175830846,0.47060626667743305,0.45457389589749175,0.20389722355766376,0.3622887275366641,0.09076614789663168,0.5697660435012917,0.4980831096679761,0.35652563541422017,1.0,0.599916668596919,0.02116296255670515,-0.029982344096272595,0.6191672433216304,0.3871081861826105,0.6492583757287703,0.1918861819140008,0.25472191024771434,0.5298303782017508,0.2302303517151136,0.0005158838598318529,0.4577032495709456,-0.16514367499817337,0.4950300269233306,0.29901087193013365,0.6658446182391755,0.2123937387302362,0.17122669586522718,0.3233884744627084,0.09242097326094498,0.3688957739891487,0.5717119861685671,-0.12246227781835967,0.45966211163374177,0.28240916393919285,-0.20981376973519306,0.19391806887995955,0.6819893384776904,0.4559461678213238,0.013097674311215841,0.2530820986579028,0.2682485902967618,0.6717042386813044
Parietal_Inf_L,0.2343102645649132,0.371212454692346,0.07869251354718641,-0.22361936748408728,0.3700744399987079,-0.013832011760889884,-0.14420782535019708,0.3367585868804917,0.31620865970828516,0.44351813485024444,0.07364194403845001,0.31379020426529963,0.47269370854340226,0.35296182636894247,0.4841073825285071,0.2333425960093265,0.4561516345169268,0.3652401765400452,0.27759196754450177,0.006388209370964844,0.7157518481572062,0.14594253612243532,0.8369199723709224,0.14731941699312304,0.49377076906470885,0.38920444513738295,0.4826184347566446,0.4958375252238925,0.24180904709782466,0.2820637062782982,0.24841024459332298,0.24279743018851277,0.005826963399114134,0.15499408256667324,0.38582540221374556,0.235693249037107,0.599916668596919,1.0,0.01369843530984723,0.03876477104130147,0.49522431459660005,0.219374013072805,0.5329220849369904,0.08658249110487397,0.5106485200900688,0.40106698671933083,-0.059072820282986944,0.1355556579752594,0.32046409105586304,-0.18617025618237304,0.3457219870963109,0.16719903001785621,0.2507853914984676,0.2376715176367913,0.1723254672534161,0.4707919881211407,0.13977880148511712,0.10977977066942841,0.32192592074556287,0.06258283645070108,0.6383958276590554,0.6531769480183336,-0.31939265767939,0.023869560818104842,0.5042776858459868,0.4199069508643871,-0.14025572336922282,0.15182253049858016,0.04866188250058937,0.33696243727243663
Cerebellum_Crus1_L,-0.4824423957340256,0.06345940843251623,0.4690645580778694,0.666120557561488,-0.2589862097561802,0.523942819668314,0.24519290829860202,-0.07586417063354996,0.5772930960327424,0.385024585714081,-0.06700837151617071,-0.1363447436181419,0.07115027539262839,0.37925016694383934,0.010263938098705343,0.32599916564400877,0.4670387235980698,0.09870381567642482,0.3696160746305694,0.4824979390050915,0.1379755845659157,0.2801875039351808,0.008313134519191492,0.27018528743476294,-0.07496564212156619,-0.015263188862565709,0.14705747000007968,0.34794334580045816,0.4247841420427184,0.1383311192247469,0.15228546441765306,0.20891814430510344,0.16398773241501777,0.1981645988914452,-0.3182593031963483,0.19394894416094666,0.02116296255670515,0.01369843530984723,1.0,0.13431044152365798,-0.10896911306379616,-0.04775410961313745,-0.13991240711154082,0.48021292343161104,0.0946123364661718,-0.008326451998525004,-0.002046081909225024,0.3130361130096554,0.3612689741014418,0.315634641441785,0.19074134855590197,0.06140371190003683,0.14355156260519394,0.013018935117638852,-0.2204207009235226,0.4291323729739701,0.4031252142607387,0.569912323776659,0.2530375216532028,-0.2833961420861177,0.15441333128560758,0.3004239843657647,0.4476273021365781,0.11839476570734295,-0.008103055833165979,0.2609866497680157,0.5227730060567656,-0.06550252846698419,0.36504161391446377,-0.06358886263639323
Thal_Re_L,-0.26929301025799984,-0.16966899325849535,0.1316512984853859,0.27762539776739176,-0.24254072984006467,0.21740499663274762,0.1517349735235325,-0.16546836196963455,0.053631430520107395,0.0865009482943484,0.005728549046816616,0.1724614588175201,-0.025041397049365827,0.12499801625573169,-0.09901345736756562,0.14817395477421302,0.12741786023624488,0.18639181570588645,0.24871997641126292,0.22910574279776202,-0.05123915544865961,0.38809057590153606,-0.043137013290835136,0.5445672625732352,0.23760407100471445,0.0888497197386095,-0.2586784993562409,-0.06785610800423947,0.10130637699263131,-0.0335269216843714,-0.0890677854089902,-0.0408834986528807,-0.003690132622069515,0.11271537001628425,0.013786702578892142,-0.40374161430294336,-0.029982344096272595,0.03876477104130147,0.13431044152365798,1.0,-0.18154874202482138,-0.04834843481864308,-0.07690539512081579,-0.07847480250519114,-0.13663216428112238,-0.17344143998068867,0.15122927350760348,0.2840919379271268,0.0744876386964721,0.1181689215316365,-0.06462195845877104,-0.10163349972815652,0.09384907848642741,-0.2870017142274892,0.016888137497475423,0.3110006125883147,0.05523335988866761,0.1916309310598737,-0.14716164535425288,-0.02377831474665835,-0.007037788815446724,0.26433786172926665,0.06532440255083961,-0.17115112546909209,-0.12018589935087558,0.4159914734712741,0.19323250665175812,-0.51599064706028,0.17773617620751037,-0.08989872519951023
Frontal_Inf_Orb_2_R,0.597855052064522,0.4316940547393016,0.04776720738071009,-0.18796999110560336,0.7991741888981657,-0.2971409147176474,-0.4043704651474933,0.6228289114132177,-0.1021662197937981,0.2551180525075537,0.030778815420934785,0.3971571972581779,0.48733840438724474,0.2316049546636608,0.6773320661864618,0.09831218009747061,0.3855344853664275,0.3504574562299746,0.14128741036064105,-0.28169430830448833,0.6319227997578993,-0.014179767998155991,0.6601354216680524,-0.053119835550821816,0.36286638900564167,0.3675731339907822,0.34333963471523654,0.18788720151304875,-0.02155420554011289,0.22971183197871606,0.5598418344400967,0.24170022007047046,-0.268533269591865,0.2979061126205789,0.5800471829103694,0.1907541360028396,0.6191672433216304,0.49522431459660005,-0.10896911306379616,-0.18154874202482138,1.0,0.45031109150484233,0.6959127124569386,0.3560819120186641,0.1358836399233302,0.3683986417499552,-0.030149306451275316,-0.4450946301740435,0.0682182546055006,-0.5527558012632536,0.6110089161026399,0.04715236911710041,0.4428958459252866,0.609936676348323,0.3387006803042403,-0.15925474389539335,-0.006539594259145252,-0.09057597502936889,0.7220539111139095,-0.2560649800726456,0.46988827542522327,0.1414261143969989,-0.5228114334018459,0.11527543801439595,0.7200129457871834,0.20215613443531488,-0.26545623138001767,0.28490376507336995,-0.067497792317424,0.5267713161376689
VTA_L,0.32331514620662655,0.1601058157385609,0.09033575775456433,-0.024831064899842957,0.5239203166127439,0.010759686359784294,-0.05903510827299676,0.23042996890942774,-0.01956146805065339,0.2647761333238759,0.16212526441552033,0.14563287332300268,0.4368777555538368,0.1673528599456176,0.3759367980336556,0.10452298500645296,0.23158486255243924,0.10835333386233281,0.2845583756673847,0.05098662480576699,0.33108952522250407,0.06139275295515401,0.3502564882194554,0.13867236585698592,0.23477089764363213,0.17633887010873026,0.07153128396408297,0.14361020280118814,0.14313822632354634,0.18468374053577238,0.39377944739895415,0.2281167495726316,-0.08610799209721774,0.27031740082889183,0.10529137061281581,0.0393237422411339,0.3871081861826105,0.219374013072805,-0.04775410961313745,-0.04834843481864308,0.45031109150484233,1.0,0.33987359383374804,0.1316614825164076,0.027454505323454354,0.14896748894086043,-0.21699755817633667,-0.21352281279884872,0.08439311215422533,-0.24659449262296776,0.3335045232833332,0.045933977733636513,0.35213443744240935,0.48893838167862114,0.1845855592083677,-0.07772122606207904,-0.10361031074850095,0.06543149930528672,0.4304961657226217,-0.29455503711930486,0.23161354420261465,0.11807129102014358,-0.10687905166460142,0.03760632176836634,0.44879643535958236,0.1324541166939612,0.05389518057416639,0.1694021420341911,0.18314473526160077,0.39066584441076035
Thal_LGN_L,0.5892218760041845,0.5954412613919514,0.14784435577691393,-0.19642167890387507,0.6926269890600159,-0.17422126444994068,-0.2554727385756313,0.6158210885779892,0.004381650757861692,0.32992145896828273,0.17137195350695214,0.4865181138347086,0.5367516781364337,0.3016705252196036,0.7700766359587821,0.059601929827409784,0.3374452026282268,0.5229613510414222,0.2389553738045222,-0.2431950514348734,0.6707466633790063,-0.07838600167694734,0.7030637368135952,-0.0790650242402348,0.5051302734981371,0.46309898971348146,0.39039657763315244,0.3094939480106689,0.12233375628243814,0.4482588708972332,0.3779900172185708,0.18851753316341477,-0.07960437381847554,0.411451093207718,0.6013665936814073,0.28512582336876763,0.6492583757287703,0.5329220849369904,-0.13991240711154082,-0.07690539512081579,0.6959127124569386,0.33987359383374804,1.0,0.10169874230943805,0.2237013302061565,0.5703591172745368,0.09189617881282587,-0.22858122583031296,0.1286149922013461,-0.4595393048576251,0.5243247920754962,0.25390359623720715,0.48796884009394587,0.25913967972623186,0.35374590277790957,-0.08893101282345496,0.035118124296807246,-0.10463121148146627,0.5350056178322828,-0.044666266834804014,0.4690759958792721,0.12137253877320604,-0.500827026880353,0.17077880349092603,0.7033225380085626,0.4135137965053898,-0.2897240187070806,0.11960225607610328,-0.022721382878954848,0.4869368520948085
OFClat_L,-0.21458096957867917,0.2884566158520667,0.4911407381205229,0.4955971990263265,0.08228184652199856,0.17676103169690885,-0.18533172846704876,0.3529451645157596,0.33924914386860894,0.2747856454432573,-0.21743609734672206,0.07693207203488107,0.13696709132759755,0.2440649148729173,0.2694990433168834,0.20287555138214722,0.4361611364009359,0.10311254426647205,0.2062760371595399,0.3323082110350041,0.3650924163038682,0.2922669087064379,0.20648337676641956,0.11189060224633356,-0.10988476886193692,0.023024407364331766,0.3117204822374334,0.20868826671374768,0.22021486518000646,-0.008295386784491515,0.3916938551217242,0.16106865657625138,0.028388623818423053,0.1249709202601224,0.11123783219295919,0.3004368621581752,0.1918861819140008,0.08658249110487397,0.48021292343161104,-0.07847480250519114,0.3560819120186641,0.1316614825164076,0.10169874230943805,1.0,0.08514241789615148,0.18709429212318016,0.07099395415214058,0.037583099299416854,0.29028110125165796,-0.1335123917439919,0.4165399836806546,-0.05412726070804845,0.19643725884490118,0.25495208980810563,-0.06396846062237967,0.09043160353804183,0.47266740340055285,0.35063622980957615,0.5649140747674007,-0.2517196616582931,0.46371576081951654,0.18903080511142203,0.01106898363504274,0.14271506147412547,0.3042854644514249,0.14001447094641786,0.09581486795573227,0.015822399852196162,0.1431912972839939,0.05025915626365747
Thal_PuA_L,-0.09273452649488609,0.35893261637423723,0.05149248372397956,-0.1865010889216419,0.15720830328294358,-0.0026729898014758438,-0.1319699498447917,0.27070888261792325,0.47334633314110974,0.3591241100009745,-0.05098725488900381,0.07824639307491062,0.27974209148337836,0.11957101733606973,0.33461589505383527,0.2215866744909046,0.13356507868380726,0.2942045194893147,0.004520100844036292,0.2512796297628315,0.4184367644723007,-0.018871686915878916,0.46321865065316914,-0.08276975968594885,0.3149109091507423,0.25580811844695994,0.4880493469768952,0.34571264507115895,0.24178382193489348,0.3277613101155848,0.13111094454618558,0.08536702499318867,0.31940568492941257,0.05038402588467737,0.07262458084694567,0.2843681137042434,0.25472191024771434,0.5106485200900688,0.0946123364661718,-0.13663216428112238,0.1358836399233302,0.027454505323454354,0.2237013302061565,0.08514241789615148,1.0,0.3573746053732598,-0.28286245956953887,0.06948134072709267,0.2967775349197052,-0.10216131680224812,0.006404134605737692,0.3101802535092107,0.045962328839121686,0.07167201389833826,0.009383612864688742,0.23438538512812737,0.31882064077518474,0.044378933417070596,0.16866926739517432,0.3361627448324856,0.39190122070286515,0.48108497323132204,-0.056080973068903375,0.23409670966238605,0.2854078053790835,0.33546684336071886,-0.09051519531164633,0.28030684485713087,0.1710239051862959,0.2697416365557178
Precentral_R,0.3491205532201553,0.9500716090539799,0.33178774016243373,0.14215153774957165,0.5229000367047195,0.18684675245439833,0.09237674349475973,0.6523088564676103,0.4071254067160159,0.42500617240648,0.1555042049758155,0.45824559924385355,0.48321568590240127,0.2540084237973633,0.7943966789035848,0.27802616267002545,0.3484243313222073,0.5336118324925976,0.18061677345015936,0.08380173658062379,0.6560952658059419,-0.17392906824156362,0.6389924241778018,0.08149970903086629,0.4754029911233256,0.4615441601138297,0.5873443386422076,0.5513559725983868,0.49352724454886354,0.607404108631256,0.08985320618932022,0.28919266434835733,0.2730721027901756,0.6027942801788397,0.3768552380717618,0.4397241777608023,0.5298303782017508,0.40106698671933083,-0.008326451998525004,-0.17344143998068867,0.3683986417499552,0.14896748894086043,0.5703591172745368,0.18709429212318016,0.3573746053732598,1.0,0.15624992656399675,0.018740979375374025,0.48967749259626836,-0.1117860583990666,0.36540182427233975,0.3307831164461197,0.4297922257339633,-0.08426444280974651,0.24726104011823538,-0.04277876368615677,0.25109284177296304,0.15937032542000737,0.4557771487814589,0.16841946025946927,0.4948677026179633,0.017202971644980802,-0.0461811396579778,0.26132954741916503,0.775370989120857,0.4036730712824476,-0.10145144547275446,0.105277685275784,0.16078087809282407,0.5205332630071063
Cerebellum_10_L,0.14531366916485774,0.12007440367543301,0.35050418421205226,0.24607748322386042,-0.064474581240624,0.21037009300261467,0.27467429676770333,-0.004722116493157228,-0.09485397462368539,0.052498602381445075,0.20060393092278717,0.16271806113973497,-0.020582444519033297,0.24753169185454438,0.03317242928263501,0.015669233028066522,0.15152571758777927,0.14731579300522557,0.16154680496461848,-0.005620551335512574,0.06413650982097095,0.048204770348448986,0.022595976318165956,0.19872641339361644,0.15813205936121555,0.2702152515399916,-0.007688682902914062,0.15495398259023904,0.07425217759436431,-0.07943913153304377,-0.3346775696198122,-0.09978510694473672,0.06497392321775014,0.18922924323257717,0.30006541347396454,0.10648498783371875,0.2302303517151136,-0.059072820282986944,-0.002046081909225024,0.15122927350760348,-0.030149306451275316,-0.21699755817633667,0.09189617881282587,0.07099395415214058,-0.28286245956953887,0.15624992656399675,1.0,0.23487961769525748,0.10284093720648158,0.23733418753241178,0.1335176544837814,0.0984120077709969,0.13122430798221846,-0.39824788519279314,0.03043128583221597,0.06350212914106136,0.21728296689879512,0.1650323756314168,-0.12647769580040208,0.1549821482598639,-0.0574395236077823,-0.054742028296032925,0.008398419531340606,-0.13483291772824538,-0.011857816860762767,0.10702370928119677,0.04250206436515818,-0.2532600413662741,-0.08053195350260826,-0.007834224263134605
Occipital_Sup_L,-0.383226652696554,-0.04485637386069195,0.4110253846190547,0.38608049877556117,-0.4292586207695951,0.5661739757297756,0.4517271016341738,-0.27251121376559334,0.4293640250313203,0.356364141253655,0.23094282815115963,-0.1344123844877662,0.019651171349271603,0.31993427552126996,-0.11973828302010359,0.24410889967079313,0.25936348816676624,0.11240745543722326,0.3197519737494631,0.30299363199476487,0.061888137511128656,0.2778721252703306,0.0500723219242127,0.2982150666824672,-0.017248712294740627,0.03747137549522096,0.020212165927395834,0.403974836400486,0.4604215901603844,0.13628283814107797,-0.39551185083170903,-0.014369167540144428,0.3934681181418817,0.1442530790234985,-0.1955266034254063,0.21430441741530393,0.0005158838598318529,0.1355556579752594,0.3130361130096554,0.2840919379271268,-0.4450946301740435,-0.21352281279884872,-0.22858122583031296,0.037583099299416854,0.06948134072709267,0.018740979375374025,0.23487961769525748,1.0,0.34201605673573077,0.5206910208757134,-0.04870282218414789,0.2057181619547944,-0.04393489280019669,-0.4312396570394153,-0.3752134438020781,0.5958112488391728,0.11615946194727887,0.48459342149544804,-0.277025769552192,0.16367961819509197,0.200871938459224,0.4025933889802468,0.39681160714058517,0.1254924598467446,-0.18761899329456627,0.29939737609499806,0.24731469561387195,-0.25179298918587634,0.3836790085183646,-0.09509570439262782
Lingual_R,-0.03281171810853604,0.4535930774171299,0.4226616776002716,0.46508736111637666,0.18116889488010157,0.6652231497906772,0.31031894147544453,0.1927494754155242,0.8470733457455826,0.6357421584329124,0.4219092413833195,0.3220942526315124,0.4808368226650536,0.42649339405131687,0.4597852681809605,0.674282717374437,0.6253219147582544,0.409097799586898,0.5232638662260607,0.3652516944167053,0.5007127621790195,0.34653658044843694,0.502636737133964,0.4155648671970333,0.19677373319433267,0.2837764087022753,0.3609148356340567,0.6388392245646413,0.8027498746483687,0.3333125273111504,0.0569677967512657,0.4222915244684589,0.46096809455702503,0.4819965678505017,-0.12343423540749812,0.30358256104869796,0.4577032495709456,0.32046409105586304,0.3612689741014418,0.0744876386964721,0.0682182546055006,0.08439311215422533,0.1286149922013461,0.29028110125165796,0.2967775349197052,0.48967749259626836,0.10284093720648158,0.34201605673573077,1.0,0.28007525055933574,0.17394826984740147,0.09754998031735083,0.3563364466154948,0.061273789932309176,-0.056439267585465365,0.37689479869336323,0.4881706341183,0.5668764411227744,0.4210895728870795,-0.07923267482982166,0.5176831509745277,0.22397202418705398,0.35295198801436284,0.2090637286974684,0.48612519188043524,0.3856160601878364,0.3177225621144065,0.06178788002605962,0.4674165558731285,0.3412307757303567
Cerebellum_8_L,-0.3279944830250976,-0.22865440264499276,0.2733430558803308,0.5169674928686248,-0.48764536971305616,0.7216558311720138,0.797049607352103,-0.6236739391211187,0.35219889322267445,0.31479764050719433,0.4481615176299841,-0.23868418590971507,-0.04272763442145239,0.31296880955450107,-0.3508173093148995,0.3369073107810295,0.23071747057166217,-0.019938811126639658,0.3623459583601886,0.3974585082614854,-0.2824164976232317,0.24575899441146443,-0.20302621913678878,0.40613557881802126,-0.12989727108485508,0.010191322862676069,-0.044550504341758126,0.4010536711720842,0.4650382438642011,0.09705108420497863,-0.4507893733932293,0.07218376811259375,0.25024981209024055,0.26514627782760625,-0.5521804248237514,0.0941722822316602,-0.16514367499817337,-0.18617025618237304,0.315634641441785,0.1181689215316365,-0.5527558012632536,-0.24659449262296776,-0.4595393048576251,-0.1335123917439919,-0.10216131680224812,-0.1117860583990666,0.23733418753241178,0.5206910208757134,0.28007525055933574,1.0,-0.1865786195432569,0.15720993639457148,-0.07634033767749726,-0.30459123479346123,-0.4146957029027504,0.42847061311777374,-0.00346570800376623,0.5772433340546468,-0.3217049150698967,0.03955926609989948,-0.35232524701044926,0.06458663096289924,0.8020709924853197,-0.018173303956172657,-0.300210456480742,0.04969450790450797,0.6524187360017895,-0.10841098212839768,0.5201566191515521,-0.11182706042436452
